
[00:00:00.000 --> 00:00:04.000]  剛才唱到聖誕的詩歌令我自己有些感觸
[00:01:46.000 --> 00:01:49.000]  終於可以結束我這個系列的講張了
[00:01:49.000 --> 00:01:59.000]  這個系列大概是我自己在研讀聖經的閱讀和多年目會的一些整理
[00:01:59.000 --> 00:01:59.000]  這個系列大概是我自己在研讀聖經的閱讀和多年目會的一些整理
[00:01:59.000 --> 00:01:59.000]  這個系列大概是我自己在研讀聖經的閱讀和多年目會的一些整理
[00:01:59.000 --> 00:02:07.000]  這段是我多年研讀聖經的整理
[00:02:07.000 --> 00:02:10.000]  當然裡面是表達我對教會的一些看法
[00:02:10.000 --> 00:02:12.000]  當然裡面是表達我對教會的一些看法
[00:02:12.000 --> 00:02:13.000]  其實還可以講下去的
[00:02:13.000 --> 00:02:15.000]  其實還可以繼續講下去的
[00:02:15.000 --> 00:02:18.000]  明年因為有聖賢三合一的安排
[00:02:18.000 --> 00:02:21.000]  但是明年因為有聖賢三合一的安排
[00:02:21.000 --> 00:02:23.000]  我們會有一個新的嘗試
[00:02:23.000 --> 00:02:24.000]  我們會有一個新的嘗試
[00:02:24.000 --> 00:02:28.000]  我們按照建度神學院的以道治建靈修的進度
[00:02:28.000 --> 00:02:28.000]  我們按照建度神學院的以道治建靈修的進度
[00:02:28.000 --> 00:02:32.000]  我們按照建度神學院的以道治建靈修的進度
[00:02:32.000 --> 00:02:37.000]  我們講道主要學靈修同一時間進行
[00:02:37.000 --> 00:02:41.000]  我們講道主要學靈修同一時間進行
[00:02:41.000 --> 00:02:44.000]  如果大家等下會願意跟著這個進度
[00:02:44.000 --> 00:02:47.000]  如果大家願意跟著這個進度的話
[00:02:47.000 --> 00:02:48.000]  幾年之後
[00:02:48.000 --> 00:02:49.000]  幾年以後
[00:02:49.000 --> 00:02:52.000]  你會很深入去研讀每一卷的聖經
[00:02:52.000 --> 00:02:55.000]  你就可以很深入的研讀每一卷的聖經
[00:02:55.000 --> 00:02:59.000]  其實今天的題目是想和大家思想變和不變的問題
[00:02:59.000 --> 00:02:59.000]  其實今天的題目是想和大家思想變和不變的問題
[00:02:59.000 --> 00:03:03.000]  今天題目是想和大家思想變和不變的問題
[00:03:03.000 --> 00:03:11.000]  已故的歌星羅文先生有一首很繪席人口的流行曲
[00:03:11.000 --> 00:03:17.000]  已故的歌星羅文先生有一首很繪席人口的流行曲
[00:03:17.000 --> 00:03:21.000]  知否世事常變 變幻原是永恆
[00:03:21.000 --> 00:03:26.000]  知否世事常變 變幻原是永恆
[00:03:26.000 --> 00:03:29.000]  其實這個歌詞就導進人生的變幻默測
[00:03:29.000 --> 00:03:33.000]  其實這個歌詞就導進人生的變幻默測
[00:03:33.000 --> 00:03:35.000]  人在變 事物也不停在變
[00:03:35.000 --> 00:03:37.000]  人在變 事物也不停在變
[00:03:37.000 --> 00:03:41.000]  另外一位很出名的管理學家
[00:03:41.000 --> 00:03:43.000]  另外一位很出名的管理學家
[00:03:43.000 --> 00:03:48.000]  可能林博士也讀過不少他的書
[00:03:48.000 --> 00:03:50.000]  可能林博士也讀過不少他的書
[00:03:50.000 --> 00:03:55.000]  他說世界永恆不變的定律就是世界一切事物不斷在變
[00:03:55.000 --> 00:04:00.000]  他說世界永恆不變的定律就是世界一切事物不斷在變
[00:04:00.000 --> 00:04:05.000]  社會學家也說後現代的社會不斷在變
[00:04:05.000 --> 00:04:09.000]  社會學家也說後現代的社會不斷在變
[00:04:09.000 --> 00:04:12.000]  因為權威失落 一切在變化
[00:04:12.000 --> 00:04:15.000]  因為權威失落 一切在變化
[00:04:15.000 --> 00:04:19.000]  處身在信息萬變的世代 教會究竟如何定位
[00:04:19.000 --> 00:04:24.000]  處身在信息萬變的世代 教會究竟如何定位
[00:04:24.000 --> 00:04:25.000]  我們是變還是不變
[00:04:25.000 --> 00:04:27.000]  我們是變還是不變
[00:04:27.000 --> 00:04:29.000]  話說有一個很出名的實驗
[00:04:29.000 --> 00:04:31.000]  話說有一個很出名的實驗
[00:04:31.000 --> 00:04:36.000]  一個實驗的人把一批猴子放進一個籠子裏
[00:04:36.000 --> 00:04:40.000]  一個實驗的人把一批猴子放進一個籠子裏
[00:04:40.000 --> 00:04:44.000]  而且給大家方便記得是ABCDE
[00:04:44.000 --> 00:04:47.000]  而且給大家方便記得是ABCDE
[00:04:47.000 --> 00:04:50.000]  在籠子裏掛了一隻香蕉
[00:04:50.000 --> 00:04:52.000]  在籠子裏掛了一隻香蕉
[00:04:52.000 --> 00:04:56.000]  香蕉切了一個自動系統
[00:04:56.000 --> 00:04:59.000]  香蕉切了一個自動系統
[00:04:59.000 --> 00:05:02.000]  任何一隻猴子想拿這隻香蕉來吃的時候
[00:05:02.000 --> 00:05:06.000]  任何一隻猴子想拿這隻香蕉來吃的時候
[00:05:06.000 --> 00:05:08.000]  它就會有一個自動灑水的系統
[00:05:08.000 --> 00:05:10.000]  它就會自動灑水的系統
[00:05:10.000 --> 00:05:11.000]  全部猴子都會淋濕
[00:05:11.000 --> 00:05:13.000]  全部猴子都會濕了
[00:05:13.000 --> 00:05:17.000]  於是A又去試 B又去試 C又去試
[00:05:17.000 --> 00:05:20.000]  於是ABCDE每個人都去試一下
[00:05:20.000 --> 00:05:21.000]  試的時候大家都淋濕
[00:05:21.000 --> 00:05:24.000]  試的時候大家都淋濕
[00:05:24.000 --> 00:05:28.000]  慢慢這五隻猴子就知道有一個不成文的規矩
[00:05:28.000 --> 00:05:32.000]  慢慢這五隻猴子就知道有一個不成文的規矩
[00:05:32.000 --> 00:05:35.000]  那隻香蕉是可以看的,不可以碰的
[00:05:35.000 --> 00:05:37.000]  那隻香蕉是可以看的,不可以碰的
[00:05:37.000 --> 00:05:40.000]  這就成為他們集體的規矩
[00:05:40.000 --> 00:05:42.000]  這就成為他們集體的規矩
[00:05:42.000 --> 00:05:44.000]  誰破壞這個規矩就全部被淋濕身
[00:05:44.000 --> 00:05:45.000]  誰破壞這個規矩就全部被淋濕身
[00:05:45.000 --> 00:05:46.000]  誰破壞這個規矩就全部被淋濕身
[00:05:46.000 --> 00:05:47.000]  誰破壞這個規矩就全部被淋濕身
[00:05:47.000 --> 00:05:48.000]  誰破壞這個規矩就全部被淋濕身
[00:05:48.000 --> 00:05:49.000]  誰破壞這個規矩就全部被淋濕身
[00:05:49.000 --> 00:05:50.000]  誰破壞這個規矩就全部被淋濕身
[00:05:50.000 --> 00:06:00.000]  後來實驗的人就把灑水系統關上
[00:06:00.000 --> 00:06:01.000]  後來實驗的人就把灑水系統關上
[00:06:01.000 --> 00:06:02.000]  意思是那些猴子再去拿香蕉吃的時候就不會淋濕身
[00:06:02.000 --> 00:06:03.000]  意思是那些猴子再去拿香蕉吃的時候就不會淋濕身
[00:06:03.000 --> 00:06:04.000]  意思是那些猴子再去拿香蕉吃的時候就不會淋濕身
[00:06:04.000 --> 00:06:05.000]  但大家已經習慣了
[00:06:05.000 --> 00:06:06.000]  但大家已經習慣了
[00:06:06.000 --> 00:06:07.000]  但是那些猴子已經習慣了
[00:06:07.000 --> 00:06:08.000]  但是那些猴子已經習慣了
[00:06:08.000 --> 00:06:09.000]  但是那些猴子已經習慣了
[00:06:09.000 --> 00:06:10.000]  但是那些猴子已經習慣了
[00:06:10.000 --> 00:06:11.000]  但是那些猴子已經習慣了
[00:06:11.000 --> 00:06:12.000]  但是那些猴子已經習慣了
[00:06:12.000 --> 00:06:13.000]  但是那些猴子已經習慣了
[00:06:13.000 --> 00:06:21.000]  但是那些猴子已經習慣了
[00:06:21.000 --> 00:06:22.000]  但是那些猴子已經習慣了
[00:06:22.000 --> 00:06:23.000]  但是那些猴子已經習慣了
[00:06:23.000 --> 00:06:24.000]  但是那些猴子已經習慣了
[00:06:24.000 --> 00:06:25.000]  但是那些猴子已經習慣了
[00:06:25.000 --> 00:06:26.000]  但是那些猴子已經習慣了
[00:06:26.000 --> 00:06:27.000]  但是那些猴子已經習慣了
[00:06:27.000 --> 00:06:28.000]  但是那些猴子已經習慣了
[00:06:28.000 --> 00:06:29.000]  但是那些猴子已經習慣了
[00:06:29.000 --> 00:06:30.000]  但是那些猴子已經習慣了
[00:06:30.000 --> 00:06:31.000]  但是那些猴子已經習慣了
[00:06:31.000 --> 00:06:32.000]  但是那些猴子已經習慣了
[00:06:32.000 --> 00:06:33.000]  但是那些猴子已經習慣了
[00:06:33.000 --> 00:06:34.000]  但是那些猴子已經習慣了
[00:06:34.000 --> 00:06:35.000]  但是那些猴子已經習慣了
[00:06:35.000 --> 00:06:36.000]  但是那些猴子已經習慣了
[00:06:36.000 --> 00:06:43.000]  但是那些猴子已經習慣了
[00:06:43.000 --> 00:06:44.000]  但是那些猴子已經習慣了
[00:06:44.000 --> 00:06:45.000]  但是那些猴子已經習慣了
[00:06:45.000 --> 00:06:46.000]  但是那些猴子已經習慣了
[00:06:46.000 --> 00:06:47.000]  但是那些猴子已經習慣了
[00:06:47.000 --> 00:06:48.000]  但是那些猴子已經習慣了
[00:06:48.000 --> 00:06:49.000]  但是那些猴子已經習慣了
[00:06:49.000 --> 00:06:50.000]  但是那些猴子已經習慣了
[00:06:50.000 --> 00:06:51.000]  但是那些猴子已經習慣了
[00:06:51.000 --> 00:06:52.000]  但是那些猴子已經習慣了
[00:06:52.000 --> 00:06:53.000]  但是那些猴子已經習慣了
[00:06:53.000 --> 00:06:54.000]  但是那些猴子已經習慣了
[00:06:54.000 --> 00:06:55.000]  但是那些猴子已經習慣了
[00:06:55.000 --> 00:06:56.000]  但是那些猴子已經習慣了
[00:06:56.000 --> 00:06:57.000]  但是那些猴子已經習慣了
[00:06:57.000 --> 00:06:58.000]  但是那些猴子已經習慣了
[00:06:58.000 --> 00:07:07.000]  但是那些猴子已經習慣了
[00:07:07.000 --> 00:07:08.000]  但是那些猴子已經習慣了
[00:07:08.000 --> 00:07:09.000]  但是那些猴子已經習慣了
[00:07:09.000 --> 00:07:10.000]  但是那些猴子已經習慣了
[00:07:10.000 --> 00:07:11.000]  但是那些猴子已經習慣了
[00:07:11.000 --> 00:07:12.000]  但是那些猴子已經習慣了
[00:07:12.000 --> 00:07:13.000]  但是那些猴子已經習慣了
[00:07:13.000 --> 00:07:14.000]  但是那些猴子已經習慣了
[00:07:14.000 --> 00:07:15.000]  但是那些猴子已經習慣了
[00:07:15.000 --> 00:07:16.000]  但是那些猴子已經習慣了
[00:07:16.000 --> 00:07:17.000]  但是那些猴子已經習慣了
[00:07:17.000 --> 00:07:18.000]  但是那些猴子已經習慣了
[00:07:18.000 --> 00:07:19.000]  但是那些猴子已經習慣了
[00:07:19.000 --> 00:07:20.000]  但是那些猴子已經習慣了
[00:07:20.000 --> 00:07:21.000]  但是那些猴子已經習慣了
[00:07:21.000 --> 00:07:22.000]  但是那些猴子已經習慣了
[00:07:22.000 --> 00:07:28.000]  但是那些猴子已經習慣了
[00:07:28.000 --> 00:07:29.000]  但是那些猴子已經習慣了
[00:07:29.000 --> 00:07:30.000]  但是那些猴子已經習慣了
[00:07:30.000 --> 00:07:31.000]  但是那些猴子已經習慣了
[00:07:31.000 --> 00:07:32.000]  但是那些猴子已經習慣了
[00:07:32.000 --> 00:07:33.000]  但是那些猴子已經習慣了
[00:07:33.000 --> 00:07:34.000]  但是那些猴子已經習慣了
[00:07:34.000 --> 00:07:35.000]  但是那些猴子已經習慣了
[00:07:35.000 --> 00:07:36.000]  但是那些猴子已經習慣了
[00:07:36.000 --> 00:07:37.000]  但是那些猴子已經習慣了
[00:07:37.000 --> 00:07:38.000]  但是那些猴子已經習慣了
[00:07:38.000 --> 00:07:39.000]  但是那些猴子已經習慣了
[00:07:39.000 --> 00:07:40.000]  但是那些猴子已經習慣了
[00:07:40.000 --> 00:07:41.000]  但是那些猴子已經習慣了
[00:07:41.000 --> 00:07:42.000]  但是那些猴子已經習慣了
[00:07:42.000 --> 00:07:43.000]  但是那些猴子已經習慣了
[00:07:43.000 --> 00:08:02.000]  但是那些猴子已經習慣了
[00:08:02.000 --> 00:08:03.000]  但是那些猴子已經習慣了
[00:08:03.000 --> 00:08:04.000]  但是那些猴子已經習慣了
[00:08:04.000 --> 00:08:05.000]  但是那些猴子已經習慣了
[00:08:05.000 --> 00:08:06.000]  但是那些猴子已經習慣了
[00:08:06.000 --> 00:08:07.000]  但是那些猴子已經習慣了
[00:08:07.000 --> 00:08:08.000]  但是那些猴子已經習慣了
[00:08:08.000 --> 00:08:09.000]  但是那些猴子已經習慣了
[00:08:09.000 --> 00:08:10.000]  但是那些猴子已經習慣了
[00:08:10.000 --> 00:08:11.000]  但是那些猴子已經習慣了
[00:08:11.000 --> 00:08:12.000]  但是那些猴子已經習慣了
[00:08:12.000 --> 00:08:13.000]  但是那些猴子已經習慣了
[00:08:13.000 --> 00:08:14.000]  但是那些猴子已經習慣了
[00:08:14.000 --> 00:08:15.000]  但是那些猴子已經習慣了
[00:08:15.000 --> 00:08:16.000]  但是那些猴子已經習慣了
[00:08:16.000 --> 00:08:17.000]  但是那些猴子已經習慣了
[00:08:17.000 --> 00:08:18.000]  但是那些猴子已經習慣了
[00:08:18.000 --> 00:08:19.000]  但是那些猴子已經習慣了
[00:08:19.000 --> 00:08:20.000]  但是那些猴子已經習慣了
[00:08:20.000 --> 00:08:21.000]  但是那些猴子已經習慣了
[00:08:21.000 --> 00:08:22.000]  但是那些猴子已經習慣了
[00:08:22.000 --> 00:08:23.000]  但是那些猴子已經習慣了
[00:08:23.000 --> 00:08:24.000]  但是那些猴子已經習慣了
[00:08:24.000 --> 00:08:25.000]  但是那些猴子已經習慣了
[00:08:25.000 --> 00:08:26.000]  但是那些猴子已經習慣了
[00:08:26.000 --> 00:08:27.000]  但是那些猴子已經習慣了
[00:08:27.000 --> 00:08:28.000]  但是那些猴子已經習慣了
[00:08:28.000 --> 00:08:47.000]  但是那些猴子已經習慣了
[00:08:47.000 --> 00:08:48.000]  但是那些猴子已經習慣了
[00:08:48.000 --> 00:08:49.000]  但是那些猴子已經習慣了
[00:08:49.000 --> 00:08:50.000]  但是那些猴子已經習慣了
[00:08:50.000 --> 00:08:51.000]  但是那些猴子已經習慣了
[00:08:51.000 --> 00:08:52.000]  但是那些猴子已經習慣了
[00:08:52.000 --> 00:08:53.000]  但是那些猴子已經習慣了
[00:08:53.000 --> 00:08:54.000]  但是那些猴子已經習慣了
[00:08:54.000 --> 00:08:55.000]  但是那些猴子已經習慣了
[00:08:55.000 --> 00:08:56.000]  但是那些猴子已經習慣了
[00:08:56.000 --> 00:08:57.000]  但是那些猴子已經習慣了
[00:08:57.000 --> 00:08:58.000]  但是那些猴子已經習慣了
[00:08:58.000 --> 00:08:59.000]  但是那些猴子已經習慣了
[00:08:59.000 --> 00:09:00.000]  但是那些猴子已經習慣了
[00:09:00.000 --> 00:09:01.000]  但是那些猴子已經習慣了
[00:09:01.000 --> 00:09:02.000]  但是那些猴子已經習慣了
[00:09:02.000 --> 00:09:03.000]  但是那些猴子已經習慣了
[00:09:03.000 --> 00:09:04.000]  但是那些猴子已經習慣了
[00:09:04.000 --> 00:09:05.000]  但是那些猴子已經習慣了
[00:09:05.000 --> 00:09:06.000]  但是那些猴子已經習慣了
[00:09:06.000 --> 00:09:07.000]  但是那些猴子已經習慣了
[00:09:07.000 --> 00:09:08.000]  但是那些猴子已經習慣了
[00:09:08.000 --> 00:09:09.000]  但是那些猴子已經習慣了
[00:09:09.000 --> 00:09:10.000]  但是那些猴子已經習慣了
[00:09:10.000 --> 00:09:11.000]  但是那些猴子已經習慣了
[00:09:11.000 --> 00:09:12.000]  但是那些猴子已經習慣了
[00:09:12.000 --> 00:09:13.000]  但是那些猴子已經習慣了
[00:09:13.000 --> 00:09:28.000]  但是那些猴子已經習慣了
[00:09:28.000 --> 00:09:29.000]  但是那些猴子已經習慣了
[00:09:29.000 --> 00:09:30.000]  但是那些猴子已經習慣了
[00:09:30.000 --> 00:09:31.000]  但是那些猴子已經習慣了
[00:09:31.000 --> 00:09:32.000]  但是那些猴子已經習慣了
[00:09:32.000 --> 00:09:33.000]  但是那些猴子已經習慣了
[00:09:33.000 --> 00:09:34.000]  但是那些猴子已經習慣了
[00:09:34.000 --> 00:09:35.000]  但是那些猴子已經習慣了
[00:09:35.000 --> 00:09:36.000]  但是那些猴子已經習慣了
[00:09:36.000 --> 00:09:37.000]  但是那些猴子已經習慣了
[00:09:37.000 --> 00:09:38.000]  但是那些猴子已經習慣了
[00:09:38.000 --> 00:09:39.000]  但是那些猴子已經習慣了
[00:09:39.000 --> 00:09:40.000]  但是那些猴子已經習慣了
[00:09:40.000 --> 00:09:41.000]  但是那些猴子已經習慣了
[00:09:41.000 --> 00:09:42.000]  但是那些猴子已經習慣了
[00:09:42.000 --> 00:09:43.000]  但是那些猴子已經習慣了
[00:09:43.000 --> 00:09:44.000]  但是那些猴子已經習慣了
[00:09:44.000 --> 00:09:45.000]  但是那些猴子已經習慣了
[00:09:45.000 --> 00:09:46.000]  但是那些猴子已經習慣了
[00:09:46.000 --> 00:09:47.000]  但是那些猴子已經習慣了
[00:09:47.000 --> 00:09:48.000]  但是那些猴子已經習慣了
[00:09:48.000 --> 00:09:49.000]  但是那些猴子已經習慣了
[00:09:49.000 --> 00:09:50.000]  但是那些猴子已經習慣了
[00:09:50.000 --> 00:09:51.000]  但是那些猴子已經習慣了
[00:09:51.000 --> 00:09:52.000]  但是那些猴子已經習慣了
[00:09:52.000 --> 00:09:53.000]  但是那些猴子已經習慣了
[00:09:53.000 --> 00:09:54.000]  但是那些猴子已經習慣了
[00:09:54.000 --> 00:09:55.000]  但是那些猴子已經習慣了
[00:09:55.000 --> 00:09:56.000]  但是那些猴子已經習慣了
[00:09:56.000 --> 00:09:57.000]  但是那些猴子已經習慣了
[00:09:57.000 --> 00:09:58.000]  但是那些猴子已經習慣了
[00:09:58.000 --> 00:10:14.000]  但是那些猴子已經習慣了
[00:10:14.000 --> 00:10:15.000]  但是那些猴子已經習慣了
[00:10:15.000 --> 00:10:16.000]  但是那些猴子已經習慣了
[00:10:16.000 --> 00:10:17.000]  但是那些猴子已經習慣了
[00:10:17.000 --> 00:10:18.000]  但是那些猴子已經習慣了
[00:10:18.000 --> 00:10:19.000]  但是那些猴子已經習慣了
[00:10:19.000 --> 00:10:20.000]  但是那些猴子已經習慣了
[00:10:20.000 --> 00:10:21.000]  但是那些猴子已經習慣了
[00:10:21.000 --> 00:10:22.000]  但是那些猴子已經習慣了
[00:10:22.000 --> 00:10:23.000]  但是那些猴子已經習慣了
[00:10:23.000 --> 00:10:24.000]  但是那些猴子已經習慣了
[00:10:24.000 --> 00:10:25.000]  但是那些猴子已經習慣了
[00:10:25.000 --> 00:10:26.000]  但是那些猴子已經習慣了
[00:10:26.000 --> 00:10:27.000]  但是那些猴子已經習慣了
[00:10:27.000 --> 00:10:28.000]  但是那些猴子已經習慣了
[00:10:28.000 --> 00:10:29.000]  但是那些猴子已經習慣了
[00:10:29.000 --> 00:10:30.000]  但是那些猴子已經習慣了
[00:10:30.000 --> 00:10:31.000]  但是那些猴子已經習慣了
[00:10:31.000 --> 00:10:32.000]  但是那些猴子已經習慣了
[00:10:32.000 --> 00:10:33.000]  但是那些猴子已經習慣了
[00:10:33.000 --> 00:10:34.000]  但是那些猴子已經習慣了
[00:10:34.000 --> 00:10:35.000]  但是那些猴子已經習慣了
[00:10:35.000 --> 00:10:36.000]  但是那些猴子已經習慣了
[00:10:36.000 --> 00:10:37.000]  但是那些猴子已經習慣了
[00:10:37.000 --> 00:10:38.000]  但是那些猴子已經習慣了
[00:10:38.000 --> 00:10:39.000]  但是那些猴子已經習慣了
[00:10:39.000 --> 00:10:40.000]  但是那些猴子已經習慣了
[00:10:40.000 --> 00:10:41.000]  但是那些猴子已經習慣了
[00:10:41.000 --> 00:10:42.000]  但是那些猴子已經習慣了
[00:10:42.000 --> 00:10:43.000]  但是那些猴子已經習慣了
[00:10:43.000 --> 00:10:57.000]  但是那些猴子已經習慣了
[00:10:57.000 --> 00:10:58.000]  但是那些猴子已經習慣了
[00:10:58.000 --> 00:10:59.000]  但是那些猴子已經習慣了
[00:10:59.000 --> 00:11:00.000]  但是那些猴子已經習慣了
[00:11:00.000 --> 00:11:01.000]  但是那些猴子已經習慣了
[00:11:01.000 --> 00:11:02.000]  但是那些猴子已經習慣了
[00:11:02.000 --> 00:11:03.000]  但是那些猴子已經習慣了
[00:11:03.000 --> 00:11:04.000]  但是那些猴子已經習慣了
[00:11:04.000 --> 00:11:05.000]  但是那些猴子已經習慣了
[00:11:05.000 --> 00:11:06.000]  但是那些猴子已經習慣了
[00:11:06.000 --> 00:11:07.000]  但是那些猴子已經習慣了
[00:11:07.000 --> 00:11:08.000]  但是那些猴子已經習慣了
[00:11:08.000 --> 00:11:09.000]  但是那些猴子已經習慣了
[00:11:09.000 --> 00:11:10.000]  但是那些猴子已經習慣了
[00:11:10.000 --> 00:11:11.000]  但是那些猴子已經習慣了
[00:11:11.000 --> 00:11:12.000]  但是那些猴子已經習慣了
[00:11:12.000 --> 00:11:13.000]  但是那些猴子已經習慣了
[00:11:13.000 --> 00:11:14.000]  但是那些猴子已經習慣了
[00:11:14.000 --> 00:11:15.000]  但是那些猴子已經習慣了
[00:11:15.000 --> 00:11:16.000]  但是那些猴子已經習慣了
[00:11:16.000 --> 00:11:17.000]  但是那些猴子已經習慣了
[00:11:17.000 --> 00:11:18.000]  但是那些猴子已經習慣了
[00:11:18.000 --> 00:11:19.000]  但是那些猴子已經習慣了
[00:11:19.000 --> 00:11:20.000]  但是那些猴子已經習慣了
[00:11:20.000 --> 00:11:21.000]  但是那些猴子已經習慣了
[00:11:21.000 --> 00:11:22.000]  但是那些猴子已經習慣了
[00:11:22.000 --> 00:11:23.000]  但是那些猴子已經習慣了
[00:11:23.000 --> 00:11:24.000]  但是那些猴子已經習慣了
[00:11:24.000 --> 00:11:25.000]  但是那些猴子已經習慣了
[00:11:25.000 --> 00:11:26.000]  但是那些猴子已經習慣了
[00:11:26.000 --> 00:11:27.000]  但是那些猴子已經習慣了
[00:11:27.000 --> 00:11:28.000]  但是那些猴子已經習慣了
[00:11:28.000 --> 00:11:43.000]  但是那些猴子已經習慣了
[00:11:43.000 --> 00:11:44.000]  但是那些猴子已經習慣了
[00:11:44.000 --> 00:11:45.000]  但是那些猴子已經習慣了
[00:11:45.000 --> 00:11:46.000]  但是那些猴子已經習慣了
[00:11:46.000 --> 00:11:47.000]  但是那些猴子已經習慣了
[00:11:47.000 --> 00:11:48.000]  但是那些猴子已經習慣了
[00:11:48.000 --> 00:11:49.000]  但是那些猴子已經習慣了
[00:11:49.000 --> 00:11:50.000]  但是那些猴子已經習慣了
[00:11:50.000 --> 00:11:51.000]  但是那些猴子已經習慣了
[00:11:51.000 --> 00:11:52.000]  但是那些猴子已經習慣了
[00:11:52.000 --> 00:11:53.000]  但是那些猴子已經習慣了
[00:11:53.000 --> 00:11:54.000]  但是那些猴子已經習慣了
[00:11:54.000 --> 00:11:55.000]  但是那些猴子已經習慣了
[00:11:55.000 --> 00:11:56.000]  但是那些猴子已經習慣了
[00:11:56.000 --> 00:11:57.000]  但是那些猴子已經習慣了
[00:11:57.000 --> 00:11:58.000]  但是那些猴子已經習慣了
[00:11:58.000 --> 00:11:59.000]  但是那些猴子已經習慣了
[00:11:59.000 --> 00:12:00.000]  但是那些猴子已經習慣了
[00:12:00.000 --> 00:12:01.000]  但是那些猴子已經習慣了
[00:12:01.000 --> 00:12:02.000]  但是那些猴子已經習慣了
[00:12:02.000 --> 00:12:03.000]  但是那些猴子已經習慣了
[00:12:03.000 --> 00:12:04.000]  但是那些猴子已經習慣了
[00:12:04.000 --> 00:12:05.000]  但是那些猴子已經習慣了
[00:12:05.000 --> 00:12:06.000]  但是那些猴子已經習慣了
[00:12:06.000 --> 00:12:07.000]  但是那些猴子已經習慣了
[00:12:07.000 --> 00:12:08.000]  但是那些猴子已經習慣了
[00:12:08.000 --> 00:12:09.000]  但是那些猴子已經習慣了
[00:12:09.000 --> 00:12:10.000]  但是那些猴子已經習慣了
[00:12:10.000 --> 00:12:11.000]  但是那些猴子已經習慣了
[00:12:11.000 --> 00:12:12.000]  但是那些猴子已經習慣了
[00:12:12.000 --> 00:12:13.000]  但是那些猴子已經習慣了
[00:12:13.000 --> 00:12:32.000]  但是那些猴子已經習慣了
[00:12:32.000 --> 00:12:33.000]  但是那些猴子已經習慣了
[00:12:33.000 --> 00:12:34.000]  但是那些猴子已經習慣了
[00:12:34.000 --> 00:12:35.000]  但是那些猴子已經習慣了
[00:12:35.000 --> 00:12:36.000]  但是那些猴子已經習慣了
[00:12:36.000 --> 00:12:37.000]  但是那些猴子已經習慣了
[00:12:37.000 --> 00:12:38.000]  但是那些猴子已經習慣了
[00:12:38.000 --> 00:12:39.000]  但是那些猴子已經習慣了
[00:12:39.000 --> 00:12:40.000]  但是那些猴子已經習慣了
[00:12:40.000 --> 00:12:41.000]  但是那些猴子已經習慣了
[00:12:41.000 --> 00:12:42.000]  但是那些猴子已經習慣了
[00:12:42.000 --> 00:12:43.000]  但是那些猴子已經習慣了
[00:12:43.000 --> 00:12:44.000]  但是那些猴子已經習慣了
[00:12:44.000 --> 00:12:45.000]  但是那些猴子已經習慣了
[00:12:45.000 --> 00:12:46.000]  但是那些猴子已經習慣了
[00:12:46.000 --> 00:12:47.000]  但是那些猴子已經習慣了
