
[00:00:00.000 --> 00:00:01.900]  主耶穌,我們感謝祢,讚美祢
[00:02:17.400 --> 00:02:18.900]  請你留心聽就可以了
[00:02:18.900 --> 00:02:22.000]  不過聽的時候,我請你留意一下這十一節經文裡面
[00:02:22.000 --> 00:02:24.000]  他出現了很多不同的人物
[00:02:24.000 --> 00:02:27.100]  我就請你記一記和數一數出現過什麼人物
[00:02:27.100 --> 00:02:29.600]  或者有多少類人物出現過
[00:02:29.600 --> 00:02:30.600]  好嗎?OK
[00:02:30.600 --> 00:02:33.000]  你說我怕我聽不及,不要緊
[00:02:33.000 --> 00:02:36.200]  因為我做的事其實很平易近人
[00:02:36.200 --> 00:02:38.200]  經文是打給你看的
[00:02:38.200 --> 00:02:40.600]  你都說我怕我聽不及,不要緊
[00:02:40.600 --> 00:02:44.000]  答案是用黃色的字告訴你的
[00:02:44.000 --> 00:02:47.000]  所以你和我都是神蹟,一定可以的
[00:02:47.000 --> 00:02:51.400]  我們先聆聽耶穌所行的第一個神蹟
[00:02:51.400 --> 00:02:54.600]  第三天,在加利利的加拿大有一個婚宴
[00:02:54.600 --> 00:02:56.600]  耶穌的母親在那裡
[00:02:56.600 --> 00:03:00.400]  耶穌和他的門徒也被請去赴宴
[00:03:00.400 --> 00:03:02.400]  走,用完了
[00:03:02.400 --> 00:03:04.200]  耶穌的母親對他說
[00:03:04.200 --> 00:03:06.200]  他們沒有走了
[00:03:06.200 --> 00:03:07.400]  耶穌說
[00:03:07.400 --> 00:03:09.800]  夫人,我與你何干呢?
[00:03:09.800 --> 00:03:12.000]  我的時候還沒有到
[00:03:12.000 --> 00:03:14.000]  他母親對傭人說
[00:03:14.000 --> 00:03:18.000]  他告訴你們什麼,你們就做吧
[00:03:18.000 --> 00:03:22.400]  朝猶太人結正禮的規矩,有六口石缸擺在那裡
[00:03:22.400 --> 00:03:25.200]  每口可以乘兩三桶水
[00:03:25.200 --> 00:03:28.200]  耶穌對傭人說,把缸倒滿水
[00:03:28.200 --> 00:03:31.400]  他們就倒滿了,直到缸口
[00:03:31.400 --> 00:03:32.600]  耶穌又說
[00:03:32.600 --> 00:03:34.600]  現在繞出來
[00:03:34.600 --> 00:03:35.600]  跟我讀一次
[00:03:35.600 --> 00:03:37.000]  繞出來
[00:03:37.000 --> 00:03:38.400]  以往你讀什麼的?
[00:03:38.400 --> 00:03:40.400]  我讀了幾十年都讀禿的
[00:03:40.400 --> 00:03:42.000]  我猜你都一樣的,OK
[00:03:42.000 --> 00:03:44.600]  原來是環繞的繞,或者騷擾的繞音
[00:03:44.600 --> 00:03:47.000]  現在繞出來送給宴會總管
[00:03:47.000 --> 00:03:50.000]  他們就送了去
[00:03:50.000 --> 00:03:52.000]  宴會總管嘗了那水變的酒
[00:03:52.000 --> 00:03:54.400]  並不知道是那裡來的
[00:03:54.400 --> 00:03:56.400]  只有繞水的傭人知道
[00:03:56.400 --> 00:03:59.200]  於是宴會總管便叫新郎來
[00:03:59.200 --> 00:04:00.200]  對他說
[00:04:00.200 --> 00:04:02.400]  人家都是先擺上好酒
[00:04:02.400 --> 00:04:05.200]  等客人喝夠了才擺上次的
[00:04:05.200 --> 00:04:08.400]  你都把好酒留到現在?
[00:04:08.400 --> 00:04:10.600]  這是耶穌所行的第一個神蹟
[00:04:10.600 --> 00:04:13.000]  是在加利利的加那行的
[00:04:13.000 --> 00:04:14.600]  顯出他的榮耀來
[00:04:14.600 --> 00:04:17.800]  他的門徒就信了他
[00:04:17.800 --> 00:04:20.200]  經文讀筆,故事聽完了
[00:04:20.200 --> 00:04:23.000]  大概你數到有多少種人物?
[00:04:23.000 --> 00:04:25.000]  很多都數到大概有七個
[00:04:25.000 --> 00:04:27.600]  洋風常常都出現七這個東西
[00:04:27.600 --> 00:04:30.400]  不過如果你說我都不是數到很準
[00:04:30.400 --> 00:04:31.600]  或者聽得很清楚
[00:04:31.600 --> 00:04:33.400]  不過我猜你最少都數到一個
[00:04:33.400 --> 00:04:35.000]  那個是誰?
[00:04:35.000 --> 00:04:37.600]  我都說同福堂的弟子會很厲害的
[00:04:37.600 --> 00:04:38.800]  你數到耶穌了
[00:04:38.800 --> 00:04:39.800]  當然我們都知道
[00:04:39.800 --> 00:04:41.800]  整個事件裡面有耶穌的母親
[00:04:41.800 --> 00:04:43.000]  耶穌的門徒
[00:04:43.000 --> 00:04:44.800]  當然我們後來還發覺有些
[00:04:44.800 --> 00:04:47.400]  有行動或者沒什麼說話的人
[00:04:47.400 --> 00:04:48.600]  包括傭人
[00:04:48.600 --> 00:04:50.800]  就是我們今天所謂的侍應
[00:04:50.800 --> 00:04:52.600]  二妹總管就是部長
[00:04:52.600 --> 00:04:55.200]  還有新郎和客人
[00:04:55.200 --> 00:04:56.200]  考考大家
[00:04:56.200 --> 00:05:00.200]  你猜耶穌時代的婚禮有沒有伴娘?
[00:05:00.200 --> 00:05:01.800]  你應該聽過一個故事
[00:05:01.800 --> 00:05:03.600]  叫做「十個童女」的比喻
[00:05:03.600 --> 00:05:04.400]  有沒有聽過?
[00:05:04.400 --> 00:05:06.200]  其實「童女」和合本的翻譯
[00:05:06.200 --> 00:05:08.600]  「童女」就是我們今天所說的伴娘
[00:05:08.600 --> 00:05:10.600]  所以大概應該在婚宴裡面
[00:05:10.600 --> 00:05:11.800]  都會有伴娘
[00:05:11.800 --> 00:05:13.800]  也都應該一定有新娘
[00:05:13.800 --> 00:05:15.200]  雖然經文沒有提到
[00:05:15.200 --> 00:05:17.200]  今天我們就會從這堆人物裡面
[00:05:17.200 --> 00:05:18.200]  選三個出來
[00:05:18.200 --> 00:05:20.400]  去看看耶穌所行的第一個神蹟
[00:05:20.400 --> 00:05:24.000]  究竟給我們有什麼提示或者提醒
[00:05:24.000 --> 00:05:26.800]  不過看之前我們要看一下經文的背景
[00:05:26.800 --> 00:05:29.600]  因為我們能夠準確掌握經文的背景
[00:05:29.600 --> 00:05:32.800]  其實我們對那個事件有更準確的理解
[00:05:32.800 --> 00:05:34.400]  如果我考慮一個聖經問答
[00:05:34.400 --> 00:05:37.400]  就是說耶穌第一個神蹟在哪裡發生?
[00:05:37.400 --> 00:05:39.000]  可能翻過幾年的人
[00:05:39.000 --> 00:05:42.600]  他馬上說就是加拿大婚宴
[00:05:42.600 --> 00:05:43.600]  是不是加拿大?
[00:05:43.600 --> 00:05:45.800]  於是乎可能有個印象就是加拿大
[00:05:45.800 --> 00:05:47.600]  是一個很多人認識
[00:05:47.600 --> 00:05:50.600]  很熟悉的很出名的地方
[00:05:50.600 --> 00:05:52.600]  但其實不是
[00:05:52.600 --> 00:05:53.400]  我想問一下大家
[00:05:53.400 --> 00:05:55.400]  誰是廣東人舉手來看看
[00:05:55.400 --> 00:05:57.000]  應該大部分吧
[00:05:57.000 --> 00:06:01.400]  廣東人裡面有沒有屈南人在裡面?
[00:06:01.400 --> 00:06:03.000]  不是屈人
[00:06:03.000 --> 00:06:03.800]  屈南人
[00:06:03.800 --> 00:06:05.600]  我是屈南縣的人
[00:06:05.600 --> 00:06:10.400]  所以我從小到大很奇怪我爸經常很自由的說
[00:06:10.400 --> 00:06:12.800]  屈南是廣東省第二個大縣
[00:06:12.800 --> 00:06:16.200]  但我從小到大問人都沒有人認識的
[00:06:16.200 --> 00:06:18.200]  後來我才知道原來真的是大的
[00:06:18.200 --> 00:06:21.400]  不過是在一些近廣西很鄉郊的地方
[00:06:21.400 --> 00:06:23.000]  很鄉下的地方
[00:06:23.000 --> 00:06:25.800]  所以除非你去紹興那邊一直向西走
[00:06:25.800 --> 00:06:27.000]  不是沒有人知道
[00:06:27.000 --> 00:06:27.800]  我就是什麼呢?
[00:06:27.800 --> 00:06:34.000]  我就是廣東省屈南縣都城鎮附近一條鄉叫做丹竹
[00:06:34.000 --> 00:06:35.200]  我也要摸一摸
[00:06:35.200 --> 00:06:36.200]  丹竹坑
[00:06:36.200 --> 00:06:37.200]  因為我不是在那裡長大
[00:06:37.200 --> 00:06:38.600]  我爸在那裡長大
[00:06:38.600 --> 00:06:39.800]  就是一個這樣的
[00:06:39.800 --> 00:06:42.200]  我的鄉下在那裡
[00:06:42.200 --> 00:06:43.200]  我只是想告訴你
[00:06:43.200 --> 00:06:48.000]  原來嘉南就只是一個這樣的小鎮
[00:06:48.000 --> 00:06:49.800]  沒有什麼人認識的
[00:06:49.800 --> 00:06:50.600]  有什麼重要呢?
[00:06:50.600 --> 00:06:52.800]  一會兒結束的時候再跟大家說
[00:06:52.800 --> 00:06:55.600]  另外一個資料我們以往比較少留意的就是
[00:06:55.600 --> 00:06:57.600]  耶穌的母親在那裡
[00:06:57.600 --> 00:07:00.000]  大概可能是說耶穌的母親
[00:07:00.000 --> 00:07:04.000]  他的兄弟姐妹都嫁女兒或者草親寶的婚宴
[00:07:04.000 --> 00:07:05.600]  所以還沒開始宴會之前
[00:07:05.600 --> 00:07:07.800]  耶穌的母親就去那裡幫忙打點
[00:07:07.800 --> 00:07:09.800]  就是幫助主人家
[00:07:09.800 --> 00:07:12.800]  然後你也看到耶穌的母親也很關心母酒
[00:07:12.800 --> 00:07:14.800]  又吩咐傭人去做事
[00:07:14.800 --> 00:07:17.400]  於是乎她也是去幫忙
[00:07:17.400 --> 00:07:20.000]  也很自然因為親戚擺酒了
[00:07:20.000 --> 00:07:24.800]  於是乎耶穌和他的門徒就被邀請到這個宴會裡面
[00:07:24.800 --> 00:07:28.000]  我們會看三個人物
[00:07:28.000 --> 00:07:29.800]  第一個人物是看耶穌的母親
[00:07:29.800 --> 00:07:32.400]  我給了一個形容詞形容這個母親
[00:07:32.400 --> 00:07:34.600]  就是一個先知先覺的母親
[00:07:34.600 --> 00:07:36.200]  什麼叫先知先覺呢
[00:07:36.200 --> 00:07:41.000]  就是說我們對人對事的認識早於一般人的理解
[00:07:41.000 --> 00:07:43.400]  於是乎如果有問題有事發生的時候
[00:07:43.400 --> 00:07:47.000]  我們就對一般人的理解和反應就很不同了
[00:07:47.000 --> 00:07:48.800]  這個叫先知先覺
[00:07:48.800 --> 00:07:51.000]  從先知先覺的母親我們學什麼呢
[00:07:51.000 --> 00:07:52.200]  就學一個很重要的東西
[00:07:52.200 --> 00:07:53.600]  我們讀一讀黃色的字好嗎
[00:07:53.600 --> 00:07:55.200]  預備起
[00:07:55.200 --> 00:07:57.800]  放下身份與主權
[00:07:57.800 --> 00:07:59.800]  我們很多時候都有問題發生的
[00:07:59.800 --> 00:08:03.200]  甚至香港現在的社會面對一些的狀況問題
[00:08:03.200 --> 00:08:04.600]  我們都很多不明白
[00:08:04.600 --> 00:08:06.000]  很多疑問的
[00:08:06.000 --> 00:08:09.200]  甚至我們很有立場很有身份去看這些問題
[00:08:09.200 --> 00:08:10.400]  不過我想告訴你
[00:08:10.400 --> 00:08:12.600]  如果你要見到上帝的工作
[00:08:12.600 --> 00:08:15.000]  你要見到神怎樣行神蹟的話
[00:08:15.000 --> 00:08:16.200]  首先我們第一件事
[00:08:16.200 --> 00:08:18.200]  就要學習這個母親一樣
[00:08:18.200 --> 00:08:21.400]  放下自己的身份和主權
[00:08:21.400 --> 00:08:23.400]  經文一開始就說酒沒有了
[00:08:23.400 --> 00:08:25.000]  我提到兩次
[00:08:25.000 --> 00:08:27.800]  其實在一個宴會裡面沒有酒是一件很尷尬的事情
[00:08:27.800 --> 00:08:29.600]  因為酒帶來歡愉
[00:08:29.600 --> 00:08:33.200]  於是乎耶穌的母親就跟耶穌說
[00:08:33.200 --> 00:08:35.000]  他們沒有酒了
[00:08:35.000 --> 00:08:36.800]  我經常鼓勵大家讀聖經的時候
[00:08:36.800 --> 00:08:38.200]  你要投入下去
[00:08:38.200 --> 00:08:39.800]  當自己其中一個角色去讀的時候
[00:08:39.800 --> 00:08:42.200]  你才讀得明白那些竅妙
[00:08:42.200 --> 00:08:45.600]  或者你才讀得明白那種
[00:08:45.600 --> 00:08:48.800]  聖經裡面那個狀況和那個味道
[00:08:48.800 --> 00:08:49.800]  為什麼這麼說呢
[00:08:49.800 --> 00:08:51.200]  其實如果你真的投入去讀的時候
[00:08:51.200 --> 00:08:52.600]  你就覺得奇怪了
[00:08:52.600 --> 00:08:53.400]  你想一下
[00:08:53.400 --> 00:08:57.800]  如果你幫你的家人去擺一個婚宴幫幫忙
[00:08:57.800 --> 00:09:00.400]  如果在婚宴裡面沒有酒沒有茶水
[00:09:00.400 --> 00:09:03.000]  你第一個應該會問誰
[00:09:03.000 --> 00:09:04.800]  通常問一下那個夥計
[00:09:04.800 --> 00:09:07.000]  然後就問一下那個部長
[00:09:07.000 --> 00:09:08.800]  那部長也不知道
[00:09:08.800 --> 00:09:09.600]  那你問什麼
[00:09:09.600 --> 00:09:12.400]  你就問一下主人家新郎
[00:09:12.400 --> 00:09:14.800]  但你去問兒子幹什麼
[00:09:14.800 --> 00:09:16.000]  你聽明白我講嗎
[00:09:16.000 --> 00:09:17.600]  耶穌的母親對他說
[00:09:17.600 --> 00:09:18.800]  就去問耶穌
[00:09:18.800 --> 00:09:19.600]  你說不是
[00:09:19.600 --> 00:09:21.600]  因為媽媽有時間
[00:09:21.600 --> 00:09:22.400]  耶穌是大兒子
[00:09:22.400 --> 00:09:24.000]  當然找一下兒子
[00:09:24.000 --> 00:09:26.400]  這個都可能是一個理解
[00:09:26.400 --> 00:09:28.600]  不過更加重要的是什麼呢
[00:09:28.600 --> 00:09:31.400]  其實早在耶穌行第一個神蹟之前
[00:09:31.400 --> 00:09:33.400]  三十年前
[00:09:33.400 --> 00:09:37.400]  原來耶穌的母親對他的理解已經很不同
[00:09:37.400 --> 00:09:41.000]  給兩幅卡通的照片大家看一下
[00:09:41.000 --> 00:09:42.400]  從這兩張照片裡面
[00:09:42.400 --> 00:09:43.200]  你猜猜
[00:09:43.200 --> 00:09:48.600]  究竟是描寫耶穌哪個時期的生平
[00:09:48.600 --> 00:09:49.800]  耶穌出世時
[00:09:49.800 --> 00:09:51.200]  寫給你了
[00:09:51.200 --> 00:09:52.600]  當然你不用猜了
[00:09:52.600 --> 00:09:54.200]  你記得我問你的那些
[00:09:54.200 --> 00:09:55.600]  你都會回答的
[00:09:55.600 --> 00:09:58.400]  上面那張照片其實是說盧伽福音
[00:09:58.400 --> 00:10:01.600]  那三個拿著像的其實是牧羊人
[00:10:01.600 --> 00:10:04.000]  你記不記得耶穌出世的時候
[00:10:04.000 --> 00:10:08.200]  為什麼牧羊人會去馬槽找到耶穌
[00:10:08.200 --> 00:10:09.800]  不是那顆星
[00:10:09.800 --> 00:10:11.400]  因為盧伽福音是說
[00:10:11.400 --> 00:10:13.800]  什麼人告訴牧羊人
[00:10:13.800 --> 00:10:15.200]  天使
[00:10:15.200 --> 00:10:17.600]  我想問一下你家裡也有嬰兒出世
[00:10:17.600 --> 00:10:20.400]  並且你自己也做過嬰兒出世
[00:10:20.400 --> 00:10:21.600]  你出世的時候
[00:10:21.600 --> 00:10:23.400]  有天使在附近出現的
[00:10:23.400 --> 00:10:25.600]  舉手來看看
[00:10:25.600 --> 00:10:26.400]  應該沒有了
[00:10:26.400 --> 00:10:28.400]  剛才那一堂有一個
[00:10:28.400 --> 00:10:29.600]  真的
[00:10:29.600 --> 00:10:30.400]  不過不要緊
[00:10:30.400 --> 00:10:32.200]  我專門預備兩張圖畫的
[00:10:32.200 --> 00:10:32.800]  為什麼呢
[00:10:32.800 --> 00:10:34.600]  下面那三個就是
[00:10:34.600 --> 00:10:36.200]  我們所謂馬太福音
[00:10:36.200 --> 00:10:37.800]  我們很多時候說三博士
[00:10:37.800 --> 00:10:40.400]  其實馬太福音是說幾個博士
[00:10:40.400 --> 00:10:43.600]  這些博士通常我們說是對星象有研究的人
[00:10:43.600 --> 00:10:45.400]  他們就拿著一些很貴重的禮物
[00:10:45.400 --> 00:10:47.600]  黃金與香末藥去送給耶穌
[00:10:47.600 --> 00:10:49.000]  你說有什麼奇怪
[00:10:49.000 --> 00:10:53.800]  我出世的時候也有三份很貴重的禮物
[00:10:53.800 --> 00:10:55.800]  豪宅
[00:10:55.800 --> 00:10:56.600]  名車
[00:10:56.600 --> 00:10:58.000]  還有一千萬現金
[00:10:58.000 --> 00:10:59.000]  沒什麼特別
[00:10:59.000 --> 00:10:59.800]  不是
[00:10:59.800 --> 00:11:01.200]  如果你看馬太福音的時候
[00:11:01.200 --> 00:11:02.200]  他形容什麼呢
[00:11:02.200 --> 00:11:04.400]  這三個博士獻上禮物之後
[00:11:04.400 --> 00:11:05.600]  他接著有一個行動
[00:11:05.600 --> 00:11:07.400]  你知道這個行動是什麼嗎
[00:11:07.400 --> 00:11:10.400]  向小孩耶穌下拜
[00:11:10.400 --> 00:11:11.600]  再問你
[00:11:11.600 --> 00:11:12.400]  當你是嬰兒
[00:11:12.400 --> 00:11:14.000]  或者你家裡有嬰兒出世的時候
[00:11:14.000 --> 00:11:15.600]  有人不單送上禮物
[00:11:15.600 --> 00:11:20.800]  並且去向你或者向嬰兒下拜的舉手來看看
[00:11:20.800 --> 00:11:26.400]  剛才那堂舉手的也沒有再舉手了
[00:11:26.400 --> 00:11:28.400]  很明顯
[00:11:28.400 --> 00:11:31.600]  原來耶穌的母親
[00:11:31.600 --> 00:11:34.800]  當她看到耶穌小時候發生這些事的時候
[00:11:34.800 --> 00:11:37.000]  她已經知道他是一個非凡的人物
[00:11:37.000 --> 00:11:38.200]  事實上你應該知道
[00:11:38.200 --> 00:11:40.600]  究竟耶穌的母親是結婚前有耶穌
[00:11:40.600 --> 00:11:43.200]  還是結婚後有耶穌
[00:11:43.200 --> 00:11:45.600]  其實是未婚媽媽
[00:11:45.600 --> 00:11:47.200]  不過她是從聖靈感恩
[00:11:47.200 --> 00:11:49.400]  所以所有這些事發生的時候
[00:11:49.400 --> 00:11:52.200]  耶穌的母親一早就知道
[00:11:52.200 --> 00:11:54.400]  耶穌不是一個普通的人
[00:11:54.400 --> 00:11:55.200]  他是什麼呢
[00:11:55.200 --> 00:11:57.400]  《路加福音2:51》一節有這樣的描述
[00:11:57.400 --> 00:11:58.600]  請大家一起讀出
[00:11:58.600 --> 00:11:59.800]  預備起
[00:11:59.800 --> 00:12:04.400]  他母親把一切的事都存在心內
[00:12:04.400 --> 00:12:06.400]  這節經文這麼長的描述
[00:12:06.400 --> 00:12:08.200]  最少在《路加福音》出現過兩次
[00:12:08.200 --> 00:12:11.400]  原來耶穌的母親一早就知道
[00:12:11.400 --> 00:12:13.400]  這個不單只是一個人
[00:12:13.400 --> 00:12:15.800]  他是神的兒子、神的代表
[00:12:15.800 --> 00:12:18.200]  是猶太人的利塞
[00:12:18.200 --> 00:12:20.200]  所以經文其實在描述什麼呢
[00:12:20.200 --> 00:12:22.400]  耶穌的母親對耶穌問
[00:12:22.400 --> 00:12:23.400]  「我母走了」的時候
[00:12:23.400 --> 00:12:25.000]  她不是在問一個普通人
[00:12:25.000 --> 00:12:27.600]  她是在說這位神的代表、神的兒子
[00:12:27.600 --> 00:12:30.800]  他會怎麼處理這個問題
[00:12:30.800 --> 00:12:32.000]  你繼續讀這段經文的時候
[00:12:32.000 --> 00:12:33.600]  我就說為什麼這段經文很奇怪
[00:12:33.600 --> 00:12:35.200]  越讀越多問題
[00:12:35.200 --> 00:12:38.200]  因為你看耶穌的回答的時候你就知道
[00:12:38.200 --> 00:12:40.800]  如果耶穌的回答用廣東話翻譯
[00:12:40.800 --> 00:12:44.000]  這句話是這樣翻譯的
[00:12:44.000 --> 00:12:46.000]  耶穌說
[00:12:46.000 --> 00:12:48.400]  「阿嬸,我和你有什麼關係」
[00:12:48.400 --> 00:12:51.200]  「我時候還沒有到」
[00:12:51.200 --> 00:12:52.400]  如果你再不明白
[00:12:52.400 --> 00:12:54.400]  你就想像一下你今晚煮飯
[00:12:54.400 --> 00:12:56.000]  你找你兒子來做實驗
[00:12:56.000 --> 00:12:57.000]  你就跟他說
[00:12:57.000 --> 00:12:58.600]  「兒子,我補完鹽了」
[00:12:58.600 --> 00:12:59.600]  你期望他肯定會說
[00:12:59.600 --> 00:13:02.000]  「我幫你買鹽」或者怎麼樣
[00:13:02.000 --> 00:13:04.000]  不是的,他怎麼回答你呢
[00:13:04.000 --> 00:13:07.400]  「阿嬸,我和你有什麼關係」
[00:13:07.400 --> 00:13:13.600]  「我時候還沒有到」
[00:13:13.600 --> 00:13:16.000]  這句話是有點難解釋的
[00:13:16.000 --> 00:13:17.000]  所以我想告訴你
[00:13:17.000 --> 00:13:19.200]  聖經的人也很聰明
[00:13:19.200 --> 00:13:20.200]  耶穌說阿難民
[00:13:20.200 --> 00:13:23.000]  用婦人的字去形容母親是小的
[00:13:23.000 --> 00:13:25.000]  不過也不是一個沒禮貌的字
[00:13:25.000 --> 00:13:27.400]  大概英文來說就像「Madam」這個字
[00:13:27.400 --> 00:13:30.200]  有時候跟媽媽的關係較為親密的時候
[00:13:30.200 --> 00:13:33.000]  你吩咐子女做事
[00:13:33.000 --> 00:13:34.400]  有時候子女也會叫媽媽做
[00:13:34.400 --> 00:13:36.200]  「Yes, Madam」這樣叫
[00:13:36.200 --> 00:13:37.800]  所以他翻譯成「母親」
[00:13:37.800 --> 00:13:38.800]  其實想告訴你
[00:13:38.800 --> 00:13:40.200]  耶穌也不是沒禮貌
[00:13:40.200 --> 00:13:41.800]  至於第二句有一點點困難
[00:13:41.800 --> 00:13:43.400]  因為當時是一些諺語
[00:13:43.400 --> 00:13:45.200]  如果你看中英文不同的翻譯
[00:13:45.200 --> 00:13:47.000]  那個翻譯可以差天共地
[00:13:47.000 --> 00:13:48.200]  十個八個的翻譯
[00:13:48.200 --> 00:13:50.000]  甚至可以互相矛盾
[00:13:50.000 --> 00:13:52.600]  不過最重要在最後間接那句
[00:13:52.600 --> 00:13:54.400]  耶穌回答他什麼呢
[00:13:54.400 --> 00:13:56.800]  「我的時候還沒有到」
[00:13:56.800 --> 00:13:59.200]  這個起碼表面上聽起來是什麼呢
[00:13:59.200 --> 00:14:02.400]  耶穌拒絕了他母親的要求
[00:14:02.400 --> 00:14:04.400]  為什麼告訴你表面上呢
[00:14:04.400 --> 00:14:06.400]  我們很多時候說耶穌不理媽媽
[00:14:06.400 --> 00:14:07.200]  不是
[00:14:07.200 --> 00:14:07.800]  你記住
[00:14:07.800 --> 00:14:10.000]  耶穌不是不理媽媽的請求
[00:14:10.000 --> 00:14:11.000]  耶穌只是說
[00:14:11.000 --> 00:14:12.200]  「我的時候還沒有到」
[00:14:12.200 --> 00:14:14.000]  就是說我知道你的問題
[00:14:14.000 --> 00:14:15.800]  我聽到你的要求
[00:14:15.800 --> 00:14:17.000]  或者知道你的期望
[00:14:17.000 --> 00:14:19.000]  不過我有我的計劃
[00:14:19.000 --> 00:14:20.200]  我有我的安排
[00:14:20.200 --> 00:14:21.400]  我有我的想法
[00:14:21.400 --> 00:14:22.600]  我的時候還沒有到
[00:14:22.600 --> 00:14:24.600]  聽不聽到分別
[00:14:24.600 --> 00:14:26.000]  於是我們在這裡停一停
[00:14:26.000 --> 00:14:27.800]  我想問一下大家
[00:14:27.800 --> 00:14:29.400]  我們很多時候祈禱
[00:14:29.400 --> 00:14:32.200]  甚至為香港的狀況祈禱
[00:14:32.200 --> 00:14:34.800]  當你聽到耶穌的回覆
[00:14:34.800 --> 00:14:37.000]  和你的期望不同的時候
[00:14:37.000 --> 00:14:39.400]  你的反應是怎麼樣
[00:14:39.400 --> 00:14:40.800]  你再想多一個問題就是
[00:14:40.800 --> 00:14:42.200]  我經常說你要代入自己
[00:14:42.200 --> 00:14:43.800]  進入那個經文裡面
[00:14:43.800 --> 00:14:45.400]  如果你在當日的宴會裡面
[00:14:45.400 --> 00:14:46.800]  你就是耶穌的母親
[00:14:46.800 --> 00:14:48.000]  你聽到
[00:14:48.000 --> 00:14:49.800]  這個你養了三十年的兒子
[00:14:49.800 --> 00:14:51.400]  他這樣回答你的問題的時候
[00:14:51.400 --> 00:14:55.200]  你的反應又會是怎樣呢
[00:14:55.200 --> 00:14:58.200]  最近我在YS的網頁那裡
[00:14:58.200 --> 00:14:59.800]  看到一個相片
[00:14:59.800 --> 00:15:02.600]  這個相片應該是出自一個電影
[00:15:02.600 --> 00:15:06.000]  大家有沒有看過這部電影
[00:15:06.000 --> 00:15:06.800]  沒看過嗎
[00:15:06.800 --> 00:15:07.800]  沒看過一定要看
[00:15:07.800 --> 00:15:09.200]  是一部很好看的電影
[00:15:09.200 --> 00:15:10.400]  我經常搞錯名字
