
[00:00:00.000 --> 00:00:02.000]  今日同大家分享呢個題目
[00:06:37.800 --> 00:06:39.800]  佢唔能夠承擔呢個使命
[00:06:39.800 --> 00:06:40.800]  帶領以色列人出埃及
[00:06:40.800 --> 00:06:43.800]  問題就係
[00:06:43.800 --> 00:06:44.800]  無論係摩西
[00:06:44.800 --> 00:06:45.800]  或者係基地
[00:06:46.800 --> 00:06:48.800]  佢哋一樣都係睇重
[00:06:48.800 --> 00:06:49.800]  自己
[00:06:49.800 --> 00:06:51.800]  佢哋嘅目光眼前
[00:06:51.800 --> 00:06:54.800]  淨係睇到自己遇到嘅困難
[00:06:54.800 --> 00:06:56.800]  佢睇到自己究竟自己係咩人呢
[00:06:56.800 --> 00:06:58.800]  佢係咩新鮮蘿蔔皮呀
[00:06:58.800 --> 00:06:59.800]  佢出身呀
[00:06:59.800 --> 00:07:00.800]  佢嘅能力係啲乜嘢
[00:07:00.800 --> 00:07:03.800]  佢面對緊嘅處境
[00:07:03.800 --> 00:07:04.800]  係幾咁難
[00:07:04.800 --> 00:07:06.800]  留意下十一展
[00:07:06.800 --> 00:07:08.800]  呢度話
[00:07:08.800 --> 00:07:11.800]  約阿斯嘅兒子基地
[00:07:11.800 --> 00:07:14.800]  淨係喺酒駕嗰度打密紙
[00:07:15.800 --> 00:07:16.800]  好得意呀
[00:07:16.800 --> 00:07:17.800]  一般佢哋打密紙呢
[00:07:17.800 --> 00:07:18.800]  唔會係呢埋呢
[00:07:18.800 --> 00:07:20.800]  喺啲酒駕入面打嘅
[00:07:20.800 --> 00:07:22.800]  係會出面去打密紙嘅
[00:07:22.800 --> 00:07:24.800]  點解佢要呢埋喺
[00:07:24.800 --> 00:07:26.800]  嗰一個咁細嘅地方入面呢
[00:07:26.800 --> 00:07:28.800]  做佢呢啲日常嘅工作呀
[00:07:28.800 --> 00:07:31.800]  因為驚囉
[00:07:31.800 --> 00:07:33.800]  因為當時佢哋嘅敵人
[00:07:33.800 --> 00:07:34.800]  好犀利嘅
[00:07:34.800 --> 00:07:36.800]  千軍萬馬咁樣
[00:07:36.800 --> 00:07:38.800]  佢為咗呢防備佢哋嘅敵人
[00:07:38.800 --> 00:07:39.800]  米顛人
[00:07:39.800 --> 00:07:40.800]  所以呢
[00:07:40.800 --> 00:07:42.800]  呢埋做佢哋嘅工作
[00:07:44.800 --> 00:07:45.800]  但係我哋睇下
[00:07:45.800 --> 00:07:46.800]  十四至十六節
[00:07:46.800 --> 00:07:48.800]  呢度耶和華
[00:07:48.800 --> 00:07:50.800]  對機電去講
[00:07:50.800 --> 00:07:51.800]  我哋請姊妹
[00:07:51.800 --> 00:07:52.800]  讀一讀
[00:07:52.800 --> 00:07:53.800]  十四至十六節
[00:07:53.800 --> 00:07:54.800]  預備一二三
[00:08:15.800 --> 00:08:27.800]  (唸書中)
[00:08:27.800 --> 00:08:29.800]  留意呢
[00:08:29.800 --> 00:08:30.800]  十四節一開始
[00:08:30.800 --> 00:08:31.800]  耶和華觀看機電
[00:08:31.800 --> 00:08:32.800]  望住機電
[00:08:32.800 --> 00:08:34.800]  另一個聖經嘅翻譯本
[00:08:34.800 --> 00:08:35.800]  就點講呢
[00:08:35.800 --> 00:08:37.800]  耶和華轉向機電
[00:08:37.800 --> 00:08:40.800]  轉身望住機電
[00:08:40.800 --> 00:08:41.800]  好得意呀
[00:08:41.800 --> 00:08:43.800]  之前呢我哋就講話呢
[00:08:43.800 --> 00:08:44.800]  耶和華呢個神呢
[00:08:44.800 --> 00:08:45.800]  用一個使者嘅外表
[00:08:45.800 --> 00:08:47.800]  嚟去搵下機電
[00:08:47.800 --> 00:08:49.800]  但係去到呢一度呢
[00:08:49.800 --> 00:08:51.800]  佢就自己親自咁樣
[00:08:51.800 --> 00:08:54.800]  俾下機電去見得到佢
[00:08:54.800 --> 00:08:56.800]  點解呀
[00:08:56.800 --> 00:08:57.800]  佢係讓機電知道
[00:08:57.800 --> 00:08:59.800]  佢眼前呢一個就係神
[00:08:59.800 --> 00:09:00.800]  就係佢主
[00:09:00.800 --> 00:09:01.800]  係佢王耶和華
[00:09:01.800 --> 00:09:03.800]  所以佢親自出現
[00:09:03.800 --> 00:09:04.800]  喺機電面前
[00:09:04.800 --> 00:09:06.800]  親自同機電肯定
[00:09:06.800 --> 00:09:08.800]  你一定有足夠嘅能力
[00:09:08.800 --> 00:09:10.800]  打敗你嘅敵人
[00:09:10.800 --> 00:09:12.800]  因為耶和華我
[00:09:12.800 --> 00:09:14.800]  同你一齊
[00:09:14.800 --> 00:09:15.800]  我差遣你出去
[00:09:15.800 --> 00:09:17.800]  係我同你一齊
[00:09:17.800 --> 00:09:18.800]  係我差遣你出去
[00:09:18.800 --> 00:09:19.800]  所以你一定掂嘅
[00:09:19.800 --> 00:09:21.800]  唔怕嘅
[00:09:21.800 --> 00:09:23.800]  好肯定
[00:09:23.800 --> 00:09:25.800]  你只會喺帕斯生活
[00:09:25.800 --> 00:09:26.800]  我其中一樣嘢呢
[00:09:26.800 --> 00:09:28.800]  我驚嘅係乜嘢呢
[00:09:28.800 --> 00:09:30.800]  我好驚打電話
[00:09:30.800 --> 00:09:32.800]  我好驚打電話去嗰啲
[00:09:32.800 --> 00:09:34.800]  熱線服務呀
[00:09:34.800 --> 00:09:36.800]  特別屋企呢
[00:09:36.800 --> 00:09:38.800]  早嗰排壞咗嗰個
[00:09:38.800 --> 00:09:40.800]  寬頻服務
[00:09:40.800 --> 00:09:42.800]  因為我出面嗰條街呢
[00:09:42.800 --> 00:09:43.800]  嗰啲網絡公司呢
[00:09:43.800 --> 00:09:44.800]  做工程呢
[00:09:44.800 --> 00:09:45.800]  做做下呢
[00:09:45.800 --> 00:09:46.800]  我屋企嗰個網絡呢
[00:09:46.800 --> 00:09:48.800]  就壞咗啦
[00:09:48.800 --> 00:09:49.800]  我最怕係乜嘢呢
[00:09:49.800 --> 00:09:51.800]  打電話去同佢傾
[00:09:51.800 --> 00:09:53.800]  我啲英文又
[00:09:53.800 --> 00:09:54.800]  唔湯唔水啦
[00:09:54.800 --> 00:09:56.800]  咁對方呢
[00:09:56.800 --> 00:09:58.800]  接線嗰個人呢
[00:09:58.800 --> 00:10:00.800]  可能佢係嚟自唔同嘅國家
[00:10:00.800 --> 00:10:01.800]  或者嗰條線呢
[00:10:01.800 --> 00:10:02.800]  根本佢可能就處身
[00:10:02.800 --> 00:10:03.800]  喺第三嘅國家度
[00:10:03.800 --> 00:10:05.800]  收聽呢條熱線嘅
[00:10:05.800 --> 00:10:06.800]  同佢傾嘅時候呢
[00:10:06.800 --> 00:10:07.800]  我又聽得唔係好清楚
[00:10:07.800 --> 00:10:08.800]  佢講乜嘢
[00:10:08.800 --> 00:10:10.800]  重複完又再重複
[00:10:10.800 --> 00:10:11.800]  我試過有一次
[00:10:11.800 --> 00:10:12.800]  佢叫我留低
[00:10:12.800 --> 00:10:15.800]  我嘅電郵地址畀佢
[00:10:15.800 --> 00:10:17.800]  我留完之後
[00:10:17.800 --> 00:10:19.800]  佢話會畀返個回訊我
[00:10:19.800 --> 00:10:20.800]  透過電郵呢
[00:10:20.800 --> 00:10:21.800]  畀返個回訊畀我
[00:10:21.800 --> 00:10:22.800]  我等吓一日
[00:10:22.800 --> 00:10:23.800]  等吓一日又冇
[00:10:23.800 --> 00:10:25.800]  我又再打電話去
[00:10:25.800 --> 00:10:26.800]  同佢check下
[00:10:26.800 --> 00:10:29.800]  原來個電郵地址錯咗
[00:10:29.800 --> 00:10:30.800]  咁唔緊要啦
[00:10:30.800 --> 00:10:31.800]  再留多一次
[00:10:31.800 --> 00:10:32.800]  我嘅電郵地址
[00:10:32.800 --> 00:10:34.800]  我逐個逐個英文字母
[00:10:34.800 --> 00:10:35.800]  P for Peter
[00:10:35.800 --> 00:10:36.800]  A for Apple
[00:10:36.800 --> 00:10:40.800]  逐個逐個咁樣留畀佢
[00:10:40.800 --> 00:10:42.800]  又係收唔到回覆
[00:10:42.800 --> 00:10:45.800]  再打返電話畀佢
[00:10:45.800 --> 00:10:47.800]  原來到到最尾呢
[00:10:47.800 --> 00:10:49.800]  個電郵地址都係錯嘅
[00:10:49.800 --> 00:10:52.800]  定係懷疑神呢
[00:10:52.800 --> 00:10:53.800]  有時可能嚟咗澳洲呢
[00:10:53.800 --> 00:10:55.800]  我仍然用返我香港嗰個電郵地址
[00:10:55.800 --> 00:10:56.800]  我最到最尾呢
[00:10:56.800 --> 00:10:57.800]  係.hk
[00:10:57.800 --> 00:10:58.800]  即係香港咁樣嘅
[00:10:58.800 --> 00:11:00.800]  咁佢哋就.au
[00:11:00.800 --> 00:11:03.800]  即係澳洲咁樣啦
[00:11:03.800 --> 00:11:04.800]  咁到到最後
[00:11:04.800 --> 00:11:05.800]  最後呢一次呢
[00:11:05.800 --> 00:11:06.800]  點樣呢
[00:11:06.800 --> 00:11:07.800]  我重複咗兩次
[00:11:07.800 --> 00:11:08.800]  跟住呢
[00:11:08.800 --> 00:11:09.800]  我叫佢呢
[00:11:09.800 --> 00:11:10.800]  你可唔可以讀多一次
[00:11:10.800 --> 00:11:11.800]  呢個電郵地址畀我聽呀
[00:11:11.800 --> 00:11:13.800]  佢讀完一次之後呢
[00:11:13.800 --> 00:11:15.800]  你可唔可以再讀多一次
[00:11:15.800 --> 00:11:16.800]  重複完又重複
[00:11:16.800 --> 00:11:17.800]  我重複兩次
[00:11:17.800 --> 00:11:18.800]  佢重複兩次
[00:11:18.800 --> 00:11:19.800]  我要確保呢
[00:11:19.800 --> 00:11:21.800]  一定係啱嘅
[00:11:21.800 --> 00:11:22.800]  因為有時好得意呢
[00:11:22.800 --> 00:11:23.800]  就係咁樣呢
[00:11:23.800 --> 00:11:24.800]  即係溝通唔到呢
[00:11:24.800 --> 00:11:26.800]  又會錯
[00:11:26.800 --> 00:11:28.800]  所以對於我呢啲冇信心嘅人
[00:11:28.800 --> 00:11:29.800]  經歷錯誤嘅人
[00:11:29.800 --> 00:11:32.800]  重複肯定係好重要
[00:11:32.800 --> 00:11:35.800]  神係呢一度
[00:11:35.800 --> 00:11:37.800]  都重複肯定幾點
[00:11:37.800 --> 00:11:38.800]  佢唔夠信心
[00:11:38.800 --> 00:11:39.800]  神好好呀
[00:11:39.800 --> 00:11:41.800]  我重複一次又重複兩次
[00:11:41.800 --> 00:11:43.800]  咁樣肯定話畀你聽
[00:11:43.800 --> 00:11:44.800]  係得嘅
[00:11:44.800 --> 00:11:46.800]  冇問題嘅
[00:11:46.800 --> 00:11:48.800]  弟兄姊妹
[00:11:48.800 --> 00:11:51.800]  喺你生活當中
[00:11:51.800 --> 00:11:53.800]  你會唔會都係咁樣呢
[00:11:53.800 --> 00:11:56.800]  經歷完神畀你一次嘅肯定
[00:11:56.800 --> 00:11:58.800]  哎呀都係唔夠呀神呀
[00:11:58.800 --> 00:11:59.800]  畀多次肯定嚟呀
[00:11:59.800 --> 00:12:03.800]  第二次第三次
[00:12:03.800 --> 00:12:05.800]  你係懷疑自己嘅能力
[00:12:05.800 --> 00:12:08.800]  定係懷疑神呢
[00:12:08.800 --> 00:12:09.800]  有時可能你會話
[00:12:09.800 --> 00:12:13.800]  哇神呀我經歷緊好大嘅困難呀
[00:12:13.800 --> 00:12:15.800]  你究竟係咪撐我㗎
[00:12:15.800 --> 00:12:20.800]  過唔過到㗎
[00:12:20.800 --> 00:12:22.800]  係呀有時我哋眼前
[00:12:22.800 --> 00:12:23.800]  遇緊嘅嘢
[00:12:23.800 --> 00:12:26.800]  哇神呀我呢次讀書真係好難呀
[00:12:26.800 --> 00:12:30.800]  我考試好似好差咁樣呀
[00:12:30.800 --> 00:12:34.800]  我呢個病好痛苦呀
[00:12:34.800 --> 00:12:36.800]  哇神呀你叫我做呢個崗位
[00:12:36.800 --> 00:12:37.800]  呢個侍奉
[00:12:37.800 --> 00:12:39.800]  我覺得自己唔得㗎
[00:12:39.800 --> 00:12:45.800]  我未做過㗎
[00:12:45.800 --> 00:12:49.800]  我哋點解唔起嚟侍奉呀
[00:12:49.800 --> 00:12:53.800]  當你一次一次咁樣肯定
[00:12:53.800 --> 00:12:55.800]  神係同你同在
[00:12:55.800 --> 00:12:58.800]  神係咁樣叫你嘅時候
[00:12:58.800 --> 00:13:00.800]  點解你仍然唔起嚟呢
[00:13:00.800 --> 00:13:02.800]  第二點
[00:13:02.800 --> 00:13:05.800]  喺17至到32節
[00:13:05.800 --> 00:13:09.800]  機電聽咗上帝兩次重新對佢肯定
[00:13:09.800 --> 00:13:11.800]  但係都係人嚟嘅
[00:13:11.800 --> 00:13:14.800]  佢心入面仍然都有啲疑惑
[00:13:14.800 --> 00:13:15.800]  所以要點樣呀
[00:13:15.800 --> 00:13:18.800]  佢要證據
[00:13:18.800 --> 00:13:19.800]  證據
[00:13:19.800 --> 00:13:21.800]  證據好重要呀佢覺得
[00:13:21.800 --> 00:13:24.800]  於是佢就預備咗一啲供物返返嚟
[00:13:24.800 --> 00:13:26.800]  神嘅使者要喺機電
[00:13:26.800 --> 00:13:28.800]  面前呢啲肉
[00:13:28.800 --> 00:13:30.800]  呢啲無教餅
[00:13:30.800 --> 00:13:32.800]  同埋呢啲湯
[00:13:32.800 --> 00:13:35.800]  放喺盤石上面
[00:13:35.800 --> 00:13:36.800]  一伸出個手杖
[00:13:36.800 --> 00:13:38.800]  掂到啲祭物
[00:13:38.800 --> 00:13:42.800]  就有火燒咗呢啲祭物去
[00:13:42.800 --> 00:13:45.800]  同時耶和華神亦都消失咗
[00:13:45.800 --> 00:13:47.800]  呢度表示啲乜嘢呢
[00:13:47.800 --> 00:13:52.800]  就係表示神已經接受咗呢一啲嘅祭物
[00:13:52.800 --> 00:13:55.800]  機電之後個反應好緊張
[00:13:55.800 --> 00:13:58.800]  有時我都唔明點解佢咁緊張呢
[00:13:58.800 --> 00:14:02.800]  因為神係聖潔
[00:14:02.800 --> 00:14:05.800]  當佢好清楚肯定原來呢個就係神
[00:14:05.800 --> 00:14:07.800]  神係咁樣接受咗祭物嘅時候
[00:14:07.800 --> 00:14:10.800]  佢心就驚呀驚乜嘢呀驚死囉今次
[00:14:10.800 --> 00:14:12.800]  因為面對面見到呢個聖潔嘅神
[00:14:12.800 --> 00:14:15.800]  喺舊約嚟講係好大件事㗎
[00:14:15.800 --> 00:14:16.800]  會死㗎
[00:14:16.800 --> 00:14:18.800]  但係耶和華就話畀佢聽你放心
[00:14:18.800 --> 00:14:20.800]  我唔會降罪畀你
[00:14:20.800 --> 00:14:23.800]  所以機電喺嗰度就起咗一座壇
[00:14:23.800 --> 00:14:26.800]  呢個壇叫做耶和華沙龍
[00:14:26.800 --> 00:14:29.800]  耶和華沙龍姐係耶和華賜平安咁解
[00:14:29.800 --> 00:14:32.800]  呢個壇起嚟係要嚟做乜嘢呢
[00:14:32.800 --> 00:14:35.800]  壇你見到特別舊約呢
[00:14:35.800 --> 00:14:38.800]  佢哋遊牧民族去到一個地方
[00:14:38.800 --> 00:14:40.800]  佢哋用石頭起一啲壇
[00:14:40.800 --> 00:14:42.800]  去到第二個地方又起壇
[00:14:42.800 --> 00:14:46.800]  原來壇呢就係佢哋當時呢一班嘅人
[00:14:46.800 --> 00:14:49.800]  遊牧民族要嚟敬拜神嘅地方
[00:14:49.800 --> 00:14:52.800]  敬拜神嘅地方
[00:14:52.800 --> 00:14:54.800]  點解要敬拜神呀
[00:14:54.800 --> 00:14:56.800]  就因為佢要同神有關係
[00:14:56.800 --> 00:14:58.800]  佢先去敬拜神
[00:14:58.800 --> 00:15:01.800]  佢同神有關係建立關係
[00:15:01.800 --> 00:15:04.800]  就敬拜起壇敬拜神
[00:15:04.800 --> 00:15:05.800]  唔單止咁嘅樣
[00:15:05.800 --> 00:15:07.800]  我上帝呢又命令機電
[00:15:07.800 --> 00:15:09.800]  呢度好得意呀你留意睇下
[00:15:09.800 --> 00:15:10.800]  佢叫機電做乜嘢呀
[00:15:10.800 --> 00:15:16.800]  要將你爸爸嘅公牛同埋個七歲嘅兩頭嘅公牛拎嚟
[00:15:16.800 --> 00:15:22.800]  仲要毀壞嗰啲偶像嘅祭壇
[00:15:22.800 --> 00:15:24.800]  喺後面睇到
[00:15:24.800 --> 00:15:29.800]  喺25節開始睇到
[00:15:29.800 --> 00:15:32.800]  仲要毀壞祭壇喎
[00:15:32.800 --> 00:15:36.800]  點解要毀壞呢啲祭壇呀
[00:15:36.800 --> 00:15:40.800]  無論當時拜巴力
[00:15:40.800 --> 00:15:46.800]  巴力係當時外邦迦南地拜嘅神
[00:15:46.800 --> 00:15:48.800]  佢哋視為一個男神呀
[00:15:48.800 --> 00:15:50.800]  唔係我哋好靚仔嗰啲男神
[00:15:50.800 --> 00:15:54.800]  即係認為一個男性偶像嘅神
[00:15:54.800 --> 00:15:55.800]  男神
[00:15:55.800 --> 00:15:57.800]  阿瑟拉就係一個負責
[00:15:57.800 --> 00:15:59.800]  喺當時負責嗰啲外邦
[00:15:59.800 --> 00:16:03.800]  負責生育繁殖嘅女神
[00:16:03.800 --> 00:16:07.800]  神就要叫機電行命令
[00:16:07.800 --> 00:16:10.800]  要去砍下呢啲坦呢
[00:16:10.800 --> 00:16:13.800]  拜外邦偶像嘅坦
[00:16:13.800 --> 00:16:16.800]  喺啲堡壘上面整整齊齊咁樣
[00:16:16.800 --> 00:16:19.800]  為神起一座坦
[00:16:19.800 --> 00:16:22.800]  將兩頭嘅公牛獻為繁祭
[00:16:22.800 --> 00:16:24.800]  砍下嘅柴嗰啲呢嗰啲坦呢
