
[00:00:00.000 --> 00:00:06.560]  我們請讀一段聖經,在天上的前書第五章第十六到第十八節。
[00:04:06.900 --> 00:04:12.900]  三方面,第一個困境能夠使我們迴轉來依靠神。
[00:04:12.900 --> 00:04:16.900]  困境能夠使我們迴轉來依靠神。
[00:04:16.900 --> 00:04:18.900]  你知道當環境順利的時候,
[00:04:18.900 --> 00:04:20.900]  我們常常不覺得很需要神,不是嗎?
[00:04:20.900 --> 00:04:24.900]  反正兵來將擋,水來土掩,總是有辦法嘛。
[00:04:24.900 --> 00:04:27.900]  我們總覺得自己還蠻剛強,
[00:04:27.900 --> 00:04:30.900]  只有當患難來,
[00:04:30.900 --> 00:04:33.900]  我們才明白我們自己是這樣的脆弱,
[00:04:33.900 --> 00:04:36.900]  我們多麼需要神啊!
[00:04:36.900 --> 00:04:41.900]  只有在那個時候我們才懂得什麼叫緊緊的抓住神,
[00:04:41.900 --> 00:04:45.900]  我們也才可能真的經歷到神奇妙的作為。
[00:04:45.900 --> 00:04:50.900]  你要記得有一次彼得跟其他的門徒們在加拉利的海上,
[00:04:50.900 --> 00:04:54.900]  就看見耶穌在水面上行走,
[00:04:54.900 --> 00:04:57.900]  彼得就對主耶穌說,主啊,若是祢的話,
[00:04:57.900 --> 00:05:00.900]  請祢讓我走到祢那裡去吧。
[00:05:00.900 --> 00:05:03.900]  沒想到耶穌就說,你來吧。
[00:05:03.900 --> 00:05:06.900]  那彼得真的就是走到水面上了,
[00:05:06.900 --> 00:05:09.900]  一開始我相信他一定很得意的,
[00:05:09.900 --> 00:05:11.900]  你可以想像彼得這個人,
[00:05:11.900 --> 00:05:14.900]  他走在水上那種很得意的樣子,
[00:05:14.900 --> 00:05:18.900]  很得意啊,廣東話說,真的。
[00:05:18.900 --> 00:05:21.900]  可沒想到一下子風浪就來了,
[00:05:21.900 --> 00:05:23.900]  彼得一看見那個風浪,
[00:05:23.900 --> 00:05:27.900]  心中就害怕,就開始沉到水裡面去。
[00:05:27.900 --> 00:05:32.900]  就在那個時刻,他向主發出了一個全本聖經最短的禱告,
[00:05:32.900 --> 00:05:35.900]  只有四個字,主啊,救我。
[00:05:35.900 --> 00:05:39.900]  你想再禱告長一點都沒時間,我告訴你。
[00:05:39.900 --> 00:05:44.900]  在那一剎那,他發現他多麼需要神。
[00:05:44.900 --> 00:05:48.900]  在那一剎那,他懂得奮力的抓住神。
[00:05:48.900 --> 00:05:54.900]  也就在那一剎那,他經歷到主耶穌大人的拯救。
[00:05:54.900 --> 00:05:58.900]  第二點,如果你仔細看聖經每一個神蹟,
[00:05:58.900 --> 00:06:03.900]  難道不都是人在困境當中走投無路,
[00:06:03.900 --> 00:06:09.900]  迴轉來依靠神的時候,他們就經歷神大人的作為嗎?
[00:06:09.900 --> 00:06:14.900]  所以當你我在困境當中的時候,求主幫助我們,
[00:06:14.900 --> 00:06:18.900]  不要只是埋怨,而是要緊緊抓住神,
[00:06:18.900 --> 00:06:22.900]  因為這是你可以經歷神大人作為的機會。
[00:06:22.900 --> 00:06:30.900]  所以第一個,你一定要看見困境是使我們迴轉來歸向神的時刻。
[00:06:30.900 --> 00:06:34.900]  第二,困境能夠使我們成長。
[00:06:34.900 --> 00:06:37.900]  困境能夠使我們成長。
[00:06:37.900 --> 00:06:40.900]  很多時候神容許困境臨到在我們身上,
[00:06:40.900 --> 00:06:44.900]  因為神要把我們推到一個新的領域裡面。
[00:06:44.900 --> 00:06:50.900]  一旦我們到了新的領域,我們就會發現以前的方法不適用了。
[00:06:50.900 --> 00:06:52.900]  我們就必須改變自己。
[00:06:52.900 --> 00:06:55.900]  雖然改變自己的過程也不容易,
[00:06:55.900 --> 00:06:59.900]  可是我們發現我們必須要改變自己來適應新的環境。
[00:06:59.900 --> 00:07:03.900]  在這個過程當中,我們的生命就成長了。
[00:07:03.900 --> 00:07:06.900]  就好像在這次疫情當中,
[00:07:06.900 --> 00:07:10.900]  神一夜之間把我們通通都推上網路去了。
[00:07:10.900 --> 00:07:16.900]  以前不大熟悉computer的,都不大懂得電腦的,
[00:07:16.900 --> 00:07:21.900]  忽然間現在通通在網上,連我們老人家都可以上網了。
[00:07:21.900 --> 00:07:25.900]  所有的我們的金色蓮花劇都在網路上舉行。
[00:07:25.900 --> 00:07:29.900]  都成長了,以前都不會,不會,不會,通通成長了。
[00:07:29.900 --> 00:07:32.900]  你必須要改變,神把你推到一個領域上,
[00:07:32.900 --> 00:07:36.900]  你必須要改變的時候,你的生命就成長了。
[00:07:36.900 --> 00:07:40.900]  我就想到在舊約瑟的故事也是這樣。
[00:07:40.900 --> 00:07:43.900]  你知道以前我們讀約瑟的故事的時候,
[00:07:43.900 --> 00:07:47.900]  我們都比較著重於神在試驗,
[00:07:47.900 --> 00:07:49.900]  試驗約瑟,對不對?
[00:07:49.900 --> 00:07:52.900]  但事實上我們越來越看見,
[00:07:52.900 --> 00:08:00.900]  約瑟的故事其實是一個在困境當中生命成長的故事。
[00:08:00.900 --> 00:08:02.900]  你說怎麼說呢?
[00:08:02.900 --> 00:08:08.900]  因為本來約瑟在他的父親家中是被最寵愛的孩子。
[00:08:08.900 --> 00:08:11.900]  我們看見那是天之驕子。
[00:08:11.900 --> 00:08:16.900]  人家別的兄弟都穿平常的衣服,
[00:08:16.900 --> 00:08:19.900]  只有他穿彩衣。
[00:08:19.900 --> 00:08:22.900]  你說這種人討不討厭?討厭。
[00:08:22.900 --> 00:08:26.900]  再加上一天到晚還要做夢,
[00:08:26.900 --> 00:08:29.900]  做夢還不答應,還說你們都要拜我。
[00:08:29.900 --> 00:08:32.900]  你說這種人討不討厭?
[00:08:32.900 --> 00:08:35.900]  難怪,我告訴你,如果你我是他的兄弟,
[00:08:35.900 --> 00:08:39.900]  我們也都會把他賣掉,賣到一起。
[00:08:39.900 --> 00:08:42.900]  為什麼神容許維基領導,
[00:08:42.900 --> 00:08:45.900]  讓他賣到埃及做奴隸,
[00:08:45.900 --> 00:08:49.900]  他就開始學習管理自己了,
[00:08:49.900 --> 00:08:54.900]  管理自己的生命,管理自己的口舌,
[00:08:54.900 --> 00:08:59.900]  從管理自己發展到管理主人的家。
[00:08:59.900 --> 00:09:03.900]  神就再讓困境再次領導,
[00:09:03.900 --> 00:09:05.900]  他就被下到監獄裡面,
[00:09:05.900 --> 00:09:07.900]  他又必須要改變自己,
[00:09:07.900 --> 00:09:09.900]  學習成長,
[00:09:09.900 --> 00:09:13.900]  從管理一個家到管理一個監獄,
[00:09:13.900 --> 00:09:16.900]  後來神又把他提升到成為法老,
[00:09:16.900 --> 00:09:18.900]  面前成為埃及的宰相,
[00:09:18.900 --> 00:09:21.900]  他的生命又被擴張成長,
[00:09:21.900 --> 00:09:25.900]  從管理一個監獄到管理一個國家。
[00:09:25.900 --> 00:09:28.900]  如果你看約瑟的一生,
[00:09:28.900 --> 00:09:33.900]  真的就是一個在困境當中成長的故事。
[00:09:33.900 --> 00:09:35.900]  所以今天當你我處在困境當中的時候,
[00:09:35.900 --> 00:09:38.900]  你要記得不要只是急著禱告,
[00:09:38.900 --> 00:09:41.900]  求神幫助你脫離這個困境,
[00:09:41.900 --> 00:09:44.900]  不要只是求困境消失,
[00:09:44.900 --> 00:09:47.900]  我告訴你,困境不會自動消失的,
[00:09:47.900 --> 00:09:49.900]  我再說,困境不會自動消失,
[00:09:49.900 --> 00:09:53.900]  就算你禁止禱告也不會消失的,
[00:09:53.900 --> 00:09:58.900]  因為神的心意是要我們在困境中成長,
[00:09:58.900 --> 00:10:03.900]  跟你們說,神要你在困境中成長,
[00:10:03.900 --> 00:10:07.900]  管理神所給你的環境,
[00:10:07.900 --> 00:10:09.900]  那是個關鍵,
[00:10:09.900 --> 00:10:12.900]  管理神所給你的環境,
[00:10:12.900 --> 00:10:16.900]  危機就自然能解決,
[00:10:16.900 --> 00:10:23.900]  所以困境的確是神訓練我們生命成長的一個管道。
[00:10:23.900 --> 00:10:28.900]  第三,困境能夠帶給我們新的機會,
[00:10:28.900 --> 00:10:31.900]  困境能夠帶給我們新的機會,
[00:10:31.900 --> 00:10:35.900]  中國話說危機就是轉機,
[00:10:35.900 --> 00:10:37.900]  很多時候我們在困境當中,
[00:10:37.900 --> 00:10:39.900]  常常只會因為環境的改變,
[00:10:39.900 --> 00:10:41.900]  我們很埋怨,
[00:10:41.900 --> 00:10:45.900]  卻沒有看見神放在你面前的機會,
[00:10:45.900 --> 00:10:50.900]  是能夠改變你一生的機會。
[00:10:50.900 --> 00:10:53.900]  上個月底,我去紐約,
[00:10:53.900 --> 00:10:58.900]  參加了紐約豐收林良堂20週年的慶祝,
[00:10:58.900 --> 00:11:02.900]  是非常榮耀的一個聚會,
[00:11:02.900 --> 00:11:05.900]  我就想起20年前,
[00:11:05.900 --> 00:11:10.900]  2001年911事件發生之後,
[00:11:10.900 --> 00:11:13.900]  那是全球性的大危機,
[00:11:13.900 --> 00:11:15.900]  特別在紐約市,
[00:11:15.900 --> 00:11:17.900]  大家的人心惶惶,
[00:11:17.900 --> 00:11:20.900]  很多人經歷了親人的死亡,
[00:11:20.900 --> 00:11:23.900]  環境的改變。
[00:11:23.900 --> 00:11:28.900]  就在那個時候,我收到紐約肖木道牧師一通電話,
[00:11:28.900 --> 00:11:33.900]  他那個時候還是在另外一個傳統的教會擔任牧師,
[00:11:33.900 --> 00:11:37.900]  心中一直很掙扎要不要加入林良堂,
[00:11:37.900 --> 00:11:40.900]  那天晚上他打電話給我,
[00:11:40.900 --> 00:11:41.900]  一開口就說,
[00:11:41.900 --> 00:11:45.900]  劉牧師,911把我震醒了,
[00:11:45.900 --> 00:11:47.900]  時候不多了,
[00:11:47.900 --> 00:11:50.900]  我無法再等下去了,
[00:11:50.900 --> 00:11:53.900]  我要起來,
[00:11:53.900 --> 00:11:56.900]  要為神建造一個榮耀的教會。
[00:11:56.900 --> 00:11:58.900]  他就離開了原來的教會,
[00:11:58.900 --> 00:12:01.900]  開創了紐約豐收林良堂,
[00:12:01.900 --> 00:12:04.900]  現在已經成長超過500人了,
[00:12:04.900 --> 00:12:07.900]  而且他們買地建堂,
[00:12:07.900 --> 00:12:09.900]  如果你有機會去紐約,
[00:12:09.900 --> 00:12:13.900]  你一定要來訪問一下我們在那邊的紐約豐收林良堂,
[00:12:13.900 --> 00:12:17.900]  座落在Queens跟Long Island的交界。
[00:12:17.900 --> 00:12:21.900]  我告訴你,美麗的不得了,
[00:12:21.900 --> 00:12:23.900]  真的,金光閃閃,
[00:12:23.900 --> 00:12:25.900]  我常常說,
[00:12:25.900 --> 00:12:27.900]  非常的漂亮,
[00:12:27.900 --> 00:12:29.900]  我告訴你,
[00:12:29.900 --> 00:12:33.900]  我相信那是全紐約最美麗的華人教堂,
[00:12:33.900 --> 00:12:36.900]  Hallelujah!
[00:12:36.900 --> 00:12:38.900]  感謝神,
[00:12:38.900 --> 00:12:40.900]  在危機之中,
[00:12:40.900 --> 00:12:43.900]  他看見神給他的機會,
[00:12:43.900 --> 00:12:46.900]  他抓住這個機會,
[00:12:46.900 --> 00:12:49.900]  然後他就經歷神豐盛的恩典,
[00:12:49.900 --> 00:12:54.900]  那真的是一個改變他一生的機會。
[00:12:54.900 --> 00:12:57.900]  所以當你在困境當中的時候,
[00:12:57.900 --> 00:13:01.900]  你要確信神仍然在掌權,
[00:13:01.900 --> 00:13:04.900]  無論你多麼難以明白神的作為,
[00:13:04.900 --> 00:13:05.900]  我告訴你,
[00:13:05.900 --> 00:13:09.900]  每一個困境都可以變成神的恩典的。
[00:13:09.900 --> 00:13:10.900]  跟你媽說,
[00:13:10.900 --> 00:13:12.900]  每一個困境都可以變成神的恩典,
[00:13:12.900 --> 00:13:16.900]  所以第一個要確信,
[00:13:16.900 --> 00:13:18.900]  他在困境之上的主。
[00:13:18.900 --> 00:13:20.900]  第二,要數算神的恩典。
[00:13:20.900 --> 00:13:23.900]  跟你們說,要數算神的恩典,跟他說。
[00:13:23.900 --> 00:13:26.900]  第二點,神的恩典是要數算的,
[00:13:26.900 --> 00:13:27.900]  因為不數算的話,
[00:13:27.900 --> 00:13:30.900]  你就會忘記神的恩典。
[00:13:30.900 --> 00:13:32.900]  一旦你開始數算,
[00:13:32.900 --> 00:13:33.900]  你就會發現,
[00:13:33.900 --> 00:13:37.900]  神的恩典真的越數算越豐富。
[00:13:37.900 --> 00:13:39.900]  所以有一首早期的詩歌,
[00:13:39.900 --> 00:13:43.900]  講到主的恩典,樣樣都要數。
[00:13:43.900 --> 00:13:45.900]  年紀大的人就會記得這個歌。
[00:13:45.900 --> 00:13:48.900]  主的恩典,樣樣都要數。
[00:13:48.900 --> 00:13:53.900]  必能叫你驚訝、厲實、樂歡呼。
[00:13:53.900 --> 00:13:57.900]  那你說,要怎麼數算起呢?
[00:13:57.900 --> 00:13:58.900]  就從你生命中,
[00:13:58.900 --> 00:14:02.900]  所有一切的事物開始數算起吧。
[00:14:02.900 --> 00:14:03.900]  你知道很多時候,
[00:14:03.900 --> 00:14:05.900]  當我們在困境當中的時候,
[00:14:05.900 --> 00:14:09.900]  我們比較容易看見的是我們所沒有的東西,
[00:14:09.900 --> 00:14:13.900]  卻沒有看見神所已經給我們的東西。
[00:14:13.900 --> 00:14:16.900]  就好像舊約時代聖經當中,
[00:14:16.900 --> 00:14:17.900]  我們看見有一次,
[00:14:17.900 --> 00:14:19.900]  以利沙他的門徒,
[00:14:19.900 --> 00:14:21.900]  其中一個門徒死了。
[00:14:21.900 --> 00:14:25.900]  他的妻子就來尋求幫助,
[00:14:25.900 --> 00:14:28.900]  因為他們欠了很多的債,無力償還。
[00:14:28.900 --> 00:14:30.900]  現在債主又來逼債,
[00:14:30.900 --> 00:14:32.900]  要把他們的兒女帶走。
[00:14:32.900 --> 00:14:33.900]  從人的角度來講,
[00:14:33.900 --> 00:14:37.900]  這個寡婦是一無所有。
[00:14:37.900 --> 00:14:39.900]  我們看見很有意思的一件事情,
[00:14:39.900 --> 00:14:42.900]  以利沙第一句問他的時候,
[00:14:42.900 --> 00:14:44.900]  以利沙不是問他說,
[00:14:44.900 --> 00:14:46.900]  你需要什麼?
[00:14:46.900 --> 00:14:48.900]  如果以利沙問他你需要什麼,
[00:14:48.900 --> 00:14:53.900]  恐怕這個寡婦有一個長條的清單要給以利沙。
[00:14:53.900 --> 00:14:55.900]  反而以利沙問他說,
[00:14:55.900 --> 00:15:01.900]  你家裡有什麼?
[00:15:01.900 --> 00:15:05.900]  換句話說,換個角度來思想吧!
[00:15:05.900 --> 00:15:07.900]  不要只看見你所沒有的,
[00:15:07.900 --> 00:15:11.900]  要來看見神所已經給你的東西,
[00:15:11.900 --> 00:15:15.900]  要為神所已經給你的獻上感謝。
[00:15:15.900 --> 00:15:17.900]  所以我常常說,
[00:15:17.900 --> 00:15:20.900]  生命突破的關鍵,
[00:15:20.900 --> 00:15:22.900]  就在於從你所有的開始,
[00:15:22.900 --> 00:15:25.900]  做你所能做的,就這麼簡單。
[00:15:25.900 --> 00:15:27.900]  你想要突破嗎?
[00:15:27.900 --> 00:15:28.900]  生命突破的關鍵,
[00:15:28.900 --> 00:15:31.900]  永遠從你所有的開始,
[00:15:31.900 --> 00:15:33.900]  做你所能做的。
[00:15:33.900 --> 00:15:35.900]  特別是我們這些生活在北美的人,
[00:15:35.900 --> 00:15:36.900]  我告訴你,
[00:15:36.900 --> 00:15:40.900]  我們真的需要為神所給我們一切的恩典來感謝神。
[00:15:40.900 --> 00:15:42.900]  你知道我常常在各地做宣教的工作,
[00:15:42.900 --> 00:15:44.900]  每一次我在第三世界,
[00:15:44.900 --> 00:15:46.900]  看見第三世界的孩子的時候,
[00:15:46.900 --> 00:15:49.900]  我就不能不為我們在這裡,
[00:15:49.900 --> 00:15:53.900]  生活在北美的弟兄姊妹獻上感謝。
[00:15:53.900 --> 00:15:54.900]  因為在第三世界的孩子,
[00:15:54.900 --> 00:15:57.900]  真的沒有像我們這裡有這麼美好的環境,
[00:15:57.900 --> 00:16:00.900]  沒有像我們這裡有這麼好的機會。
[00:16:00.900 --> 00:16:01.900]  我們每年都有,
[00:16:01.900 --> 00:16:04.900]  聖誕節的時候都有送愛到非洲的活動,
[00:16:04.900 --> 00:16:09.900]  我們總是送一些禮物給在非洲村落的孩子。
[00:16:09.900 --> 00:16:10.900]  其實我們送給他,
[00:16:10.900 --> 00:16:11.900]  真的從人的角度,
[00:16:11.900 --> 00:16:13.900]  我們的角度是一點點,
[00:16:13.900 --> 00:16:15.900]  但對他們來講,
[00:16:15.900 --> 00:16:18.900]  他們感覺如獲至寶。
[00:16:18.900 --> 00:16:21.900]  所以今天無論你說你的環境多麼艱難,
[00:16:21.900 --> 00:16:22.900]  多麼不容易,
[00:16:22.900 --> 00:16:25.900]  其實神把我們放在北美,
[00:16:25.900 --> 00:16:29.900]  我們已經是一群蒙神大恩典的人。
[00:16:29.900 --> 00:16:33.900]  所以要為神所給你的一切來獻上感謝,
[00:16:33.900 --> 00:16:37.900]  不但為神所給我們個人的恩典來感謝,
[00:16:37.900 --> 00:16:41.900]  也要為我們的家人來感謝,
[00:16:41.900 --> 00:16:44.900]  為你的父母來感謝吧!
[00:16:44.900 --> 00:16:46.900]  不要一天到晚只嫌他們嘮叨,
[00:16:46.900 --> 00:16:48.900]  你知道現在連我兩個女兒都嫌我嘮叨,
[00:16:48.900 --> 00:16:50.900]  你知道嗎?
[00:16:50.900 --> 00:16:52.900]  你能夠想像我是很嘮叨的父親嗎?
[00:16:52.900 --> 00:16:54.900]  這麼平常都不講話的人,
[00:16:54.900 --> 00:16:56.900]  怎麼會嘮叨呢?
[00:16:56.900 --> 00:16:58.900]  真的是很嘮叨,我發現。
[00:16:58.900 --> 00:17:01.900]  但其實為什麼嘮叨啊?
[00:17:01.900 --> 00:17:04.900]  還不是因為愛嘛,對不對?
[00:17:04.900 --> 00:17:06.900]  有愛在其中嘛,
[00:17:06.900 --> 00:17:08.900]  不然為什麼嘮叨,我請問你?
[00:17:08.900 --> 00:17:10.900]  所以要為他們感謝,
[00:17:10.900 --> 00:17:14.900]  為了他們的愛來感謝他們。
[00:17:14.900 --> 00:17:17.900]  為你的另一半要獻上感謝啊!
[00:17:17.900 --> 00:17:18.900]  不要一天到晚說,
[00:17:18.900 --> 00:17:20.900]  哎呀,不像從前了!
[00:17:20.900 --> 00:17:22.900]  當然不像從前了!
[00:17:22.900 --> 00:17:26.900]  不但他不一樣,你也不一樣了,老兄!
[00:17:26.900 --> 00:17:30.900]  曾經讀過一篇文章形容中年夫妻,
[00:17:30.900 --> 00:17:32.900]  它的題目就是
[00:17:32.900 --> 00:17:36.900]  禿頭王子胖仙女,你知道嗎?
[00:17:36.900 --> 00:17:38.900]  大家都不一樣了,
[00:17:38.900 --> 00:17:40.900]  都不像從前了。
[00:17:40.900 --> 00:17:43.900]  但重要的不是不一樣了,
[00:17:43.900 --> 00:17:48.900]  重要的是珍惜現在神所給我們的一切。
[00:17:48.900 --> 00:17:52.900]  我們也需要為教會來感恩。
[00:17:52.900 --> 00:17:53.900]  我們真的要感謝神
[00:17:53.900 --> 00:17:56.900]  把這麼美好一個教會給我們。
[00:17:56.900 --> 00:17:58.900]  我告訴你在這裡,
[00:17:58.900 --> 00:18:01.900]  你真的可以找到一批
[00:18:01.900 --> 00:18:06.900]  為主心中有大志的人。
[00:18:06.900 --> 00:18:07.900]  我告訴你在這裡,
[00:18:07.900 --> 00:18:10.900]  真的有看見有一批人
[00:18:10.900 --> 00:18:15.900]  是肯為神做大事的人,在這裡。
[00:18:15.900 --> 00:18:17.900]  在這裡你真的可以找到一群
[00:18:17.900 --> 00:18:19.900]  真正關心你
[00:18:19.900 --> 00:18:24.900]  而且願意與你一同奔走天路的人。
[00:18:24.900 --> 00:18:25.900]  在上禮拜三的禱告會裡面,
[00:18:25.900 --> 00:18:28.900]  我特別提到在疫情期間,
[00:18:28.900 --> 00:18:30.900]  我們真的要為我們教會的
[00:18:30.900 --> 00:18:33.900]  牧者跟同工們來感謝。
[00:18:33.900 --> 00:18:38.900]  正在居家隔離這麼困難的時間,
[00:18:38.900 --> 00:18:40.900]  我看見牧者跟同工們
[00:18:40.900 --> 00:18:44.900]  無怨無悔的擺上
[00:18:44.900 --> 00:18:48.900]  不是說家裡沒有老的小的,都有。
[00:18:48.900 --> 00:18:54.900]  可是就是這樣甘心樂意付出擺上。
[00:18:54.900 --> 00:18:57.900]  我常常看見我的同工們
[00:18:57.900 --> 00:18:58.900]  在神面前擺,
[00:18:58.900 --> 00:19:02.900]  我真的常常眼淚掉下來。
[00:19:02.900 --> 00:19:05.900]  真的看見他們就是願意為神,
[00:19:05.900 --> 00:19:07.900]  為神的教會。
[00:19:07.900 --> 00:19:08.900]  以至於在疫情期間,
[00:19:08.900 --> 00:19:11.900]  我們教會的事工不但沒有停止,
[00:19:11.900 --> 00:19:14.900]  反而更加的擴張了。
[00:19:14.900 --> 00:19:16.900]  我也特別想到
[00:19:16.900 --> 00:19:20.900]  今年被接回天家的黃光賢牧師,
[00:19:20.900 --> 00:19:24.900]  他真的是為主忠心,
[00:19:24.900 --> 00:19:27.900]  愛神愛人。
[00:19:27.900 --> 00:19:31.900]  他的一生真的是我們美好的榜樣。
[00:19:31.900 --> 00:19:34.900]  我們一同為牧者同工們來鼓掌。
[00:19:34.900 --> 00:19:35.900]  真的是。
[00:19:35.900 --> 00:19:37.900]  真的為他們感謝神,
[00:19:37.900 --> 00:19:42.900]  感謝我們的同工跟牧師。
[00:19:42.900 --> 00:19:45.900]  另外我們要感謝神給我們這麼美好的場地,
[00:19:45.900 --> 00:19:48.900]  坐落在佳美之處,不是嗎?
[00:19:48.900 --> 00:19:51.900]  就在101高速公路的旁邊,
[00:19:51.900 --> 00:19:53.900]  好像個地標一樣,
[00:19:53.900 --> 00:19:55.900]  沒有人不看得見,一定都看得見,
[00:19:55.900 --> 00:19:57.900]  人人都看得見。
[00:19:57.900 --> 00:20:00.900]  昨天我們有聖誕樹點燈的儀式,
[00:20:00.900 --> 00:20:04.900]  我相信每一個開車經過101公路上,
[00:20:04.900 --> 00:20:08.900]  經過教會都會看得見充滿燈的聖誕樹。
[00:20:08.900 --> 00:20:11.900]  而這每一盞燈都提醒他們,
[00:20:11.900 --> 00:20:15.900]  有一位真神,而且真神十分愛他們。
[00:20:15.900 --> 00:20:17.900]  Amen?
[00:20:17.900 --> 00:20:21.900]  我們也特別感謝神給我們教會後面這麼大一個倉庫。
[00:20:21.900 --> 00:20:23.900]  當初我們在買這個場地的時候,
[00:20:23.900 --> 00:20:27.900]  我們真的不知道這個大倉庫要幹了什麼用。
[00:20:27.900 --> 00:20:29.900]  後來我們見了Shakana Glory,
[00:20:29.900 --> 00:20:31.900]  我們也發現那個倉庫也不合適改建,
[00:20:31.900 --> 00:20:33.900]  還是把Shakana Glory蓋到旁邊的停車場,
[00:20:33.900 --> 00:20:37.900]  到時候還是不知道這個倉庫到底幹什麼用。
[00:20:37.900 --> 00:20:40.900]  一直到疫情一來,
[00:20:40.900 --> 00:20:44.900]  我們食物發放中心的施工需求越來越大,
