
[00:00:00.000 --> 00:00:02.400]  我要跟大家講到十誡
[00:02:15.040 --> 00:02:18.320]  羅馬帝國經過一千年的演變
[00:02:18.320 --> 00:02:20.160]  就完善了羅馬法
[00:02:20.160 --> 00:02:23.120]  對後來的歐洲法律
[00:02:23.120 --> 00:02:25.280]  是有深遠的影響
[00:02:26.000 --> 00:02:30.000]  還有這條在港英時代長大的
[00:02:30.000 --> 00:02:32.400]  好像我這個年紀的大家都認識的
[00:02:32.400 --> 00:02:34.160]  就是英國的大憲章
[00:02:34.160 --> 00:02:36.160]  Megacarter
[00:02:36.160 --> 00:02:39.520]  美國開國的時候的憲法
[00:02:39.520 --> 00:02:42.720]  其中一部分都取材於英國的大憲章
[00:02:42.720 --> 00:02:46.880]  還有一個就是拿破侖法典
[00:02:46.880 --> 00:02:49.040]  拿破侖我也相當欣賞他
[00:02:49.040 --> 00:02:50.640]  他不僅在軍事上可以
[00:02:50.640 --> 00:02:53.120]  在法律上也有貢獻
[00:02:53.120 --> 00:02:55.120]  他定了拿破侖法典
[00:02:55.840 --> 00:03:00.320]  不能夠不提就是我們中國的大清律例
[00:03:00.320 --> 00:03:04.000]  大清律例是什麼朝代施行的
[00:03:04.000 --> 00:03:05.840]  清朝
[00:03:05.840 --> 00:03:07.520]  考考大家一個通識
[00:03:07.520 --> 00:03:09.920]  清朝結束是1911年
[00:03:09.920 --> 00:03:13.920]  結束之後還有一個地區是用大清律例的一部分
[00:03:13.920 --> 00:03:16.400]  用多60年的,這個地區是誰?
[00:03:16.400 --> 00:03:20.320]  香港
[00:03:20.320 --> 00:03:21.920]  為什麼呢?
[00:03:21.920 --> 00:03:25.280]  香港的最後一條大清律例的婚姻法
[00:03:25.280 --> 00:03:27.040]  就是1971年結束
[00:03:27.040 --> 00:03:29.040]  那時候我剛剛讀完中學出國的
[00:03:29.040 --> 00:03:31.040]  我記得
[00:03:31.040 --> 00:03:37.440]  所以你祖父祖母的思想是受到大清律例的影響
[00:03:37.440 --> 00:03:39.920]  馬拉手連你的思想
[00:03:39.920 --> 00:03:43.760]  都會散發出大清律例的氣息
[00:03:43.760 --> 00:03:47.280]  你說牧師你這樣是侮辱我
[00:03:47.280 --> 00:03:48.960]  不是侮辱你
[00:03:48.960 --> 00:03:50.960]  大清律例其實挺棒的
[00:03:50.960 --> 00:03:53.200]  有一位英國的學者
[00:03:53.200 --> 00:03:56.080]  就將大清律例翻譯成英文
[00:03:56.080 --> 00:03:58.880]  他說這些是很厲害的
[00:03:58.880 --> 00:04:02.960]  大清律例是人類智慧的傑作
[00:04:02.960 --> 00:04:04.960]  翻譯成英文就賣得很狠
[00:04:04.960 --> 00:04:08.240]  有位法國學者又將它翻譯成法文
[00:04:08.240 --> 00:04:09.520]  又賣得很狠
[00:04:09.520 --> 00:04:11.520]  我現在想買一本也買不到
[00:04:11.520 --> 00:04:14.480]  你看看
[00:04:14.480 --> 00:04:18.320]  這些這麼多種大大小小的律例
[00:04:18.320 --> 00:04:26.400]  跟舊約上帝的十誡有什麼不同呢
[00:04:26.400 --> 00:04:29.920]  最基本最明顯的不同在哪裡
[00:04:29.920 --> 00:04:31.920]  大家看得出來嗎
[00:04:31.920 --> 00:04:36.880]  人類的法律跟舊約的十誡最基本的不同在哪裡
[00:04:36.880 --> 00:04:39.920]  以神為中心
[00:04:39.920 --> 00:04:41.920]  以神為中心就有呢
[00:04:41.920 --> 00:04:48.480]  有些人定的法律也是以神為中心的
[00:04:48.480 --> 00:04:53.120]  最大最基本的不同就是
[00:04:53.120 --> 00:04:55.680]  其他的法律是人自己想出來的
[00:04:55.680 --> 00:05:00.240]  十誡是神自己親自判步
[00:05:00.240 --> 00:05:01.280]  神說出來
[00:05:01.280 --> 00:05:02.640]  不單說出來
[00:05:02.640 --> 00:05:06.480]  神用他的指頭在石板上刻出來
[00:05:06.480 --> 00:05:08.480]  還做過兩次
[00:05:08.480 --> 00:05:09.200]  記不記得
[00:05:09.200 --> 00:05:10.640]  第一次做完之後
[00:05:10.640 --> 00:05:12.400]  摩西下來看到他放了牛毒
[00:05:12.400 --> 00:05:14.080]  就用兩塊石板扔爛它
[00:05:14.080 --> 00:05:15.520]  如果不扔爛它
[00:05:15.520 --> 00:05:16.480]  流傳到現在
[00:05:16.480 --> 00:05:18.480]  你給我收藏了就很值錢了
[00:05:18.480 --> 00:05:19.520]  好了
[00:05:19.520 --> 00:05:22.960]  上去神叫他刻第二塊石板
[00:05:22.960 --> 00:05:25.520]  神親自在上面又寫了十誡
[00:05:25.520 --> 00:05:27.520]  最大的不同呢
[00:05:27.520 --> 00:05:32.560]  就是十誡是神定的
[00:05:32.560 --> 00:05:37.040]  所以很多人都覺得神定的法律是好的
[00:05:37.040 --> 00:05:41.040]  美國做過一個民意調查
[00:05:41.040 --> 00:05:44.480]  有八成的人都說十誡是非常好的
[00:05:44.480 --> 00:05:46.480]  但是再問他第二條
[00:05:46.480 --> 00:05:48.960]  十誡裡面你會唸多少條
[00:05:48.960 --> 00:05:52.080]  只有三成的人唸到三條
[00:05:52.080 --> 00:05:56.880]  其他七成都唸不到三條
[00:05:56.880 --> 00:05:59.280]  好歸好
[00:05:59.280 --> 00:06:00.560]  但是做不到出來
[00:06:00.560 --> 00:06:02.800]  有些基督徒就說
[00:06:02.800 --> 00:06:08.320]  牧師我是不需要跟舊約的律法的
[00:06:08.320 --> 00:06:11.360]  因為我生活在新約裡面
[00:06:11.360 --> 00:06:13.120]  我在恩典之下
[00:06:13.120 --> 00:06:15.120]  很危險地說在恩典之下
[00:06:15.120 --> 00:06:20.960]  但是你知不知道其實舊約的律法
[00:06:20.960 --> 00:06:24.000]  都是建立在恩典之下的
[00:06:24.000 --> 00:06:26.800]  因為神頒佈十誡之前
[00:06:26.800 --> 00:06:28.320]  他已經拯救了以色列人
[00:06:28.320 --> 00:06:30.320]  帶他們過紅海保護了他們
[00:06:30.320 --> 00:06:33.360]  其實在這裡之前幾百年
[00:06:33.360 --> 00:06:35.680]  在阿伯拉罕的時代
[00:06:35.680 --> 00:06:40.160]  上帝已經無條件地接受了以色列為他的子民
[00:06:40.160 --> 00:06:42.160]  這個是恩典
[00:06:42.160 --> 00:06:45.920]  還有上帝頒佈了十誡之後
[00:06:45.920 --> 00:06:49.520]  他立刻就吩咐以色列人建一個祭壇
[00:06:49.520 --> 00:06:50.880]  你再看下去就看到了
[00:06:50.880 --> 00:06:51.760]  一個祭壇
[00:06:51.760 --> 00:06:53.200]  這個祭壇是做什麼的呢?
[00:06:53.200 --> 00:06:55.200]  就是當以色列人犯罪的時候
[00:06:55.200 --> 00:06:58.560]  他可以獻祭得著神的赦免
[00:06:58.560 --> 00:07:01.200]  通通這些都是恩典
[00:07:01.200 --> 00:07:06.240]  而上帝所有的恩典
[00:07:06.240 --> 00:07:09.680]  都是經過耶穌基督賜給人類
[00:07:09.680 --> 00:07:11.680]  這句話非常重要
[00:07:11.680 --> 00:07:12.960]  我再講多一次
[00:07:12.960 --> 00:07:15.680]  上帝所有的恩典
[00:07:15.680 --> 00:07:18.880]  都是經過耶穌基督賜給人類
[00:07:18.880 --> 00:07:21.440]  在耶穌基督以外
[00:07:21.440 --> 00:07:24.480]  你找不到恩典
[00:07:24.480 --> 00:07:27.520]  為什麼我可以這麼說呢?
[00:07:27.520 --> 00:07:30.560]  因為在《約翰福音》第一章就講得很清楚
[00:07:30.560 --> 00:07:36.000]  恩典和真理都是由基督來的
[00:07:36.000 --> 00:07:39.120]  恩典和真理都是由耶穌基督來的
[00:07:39.120 --> 00:07:41.120]  在耶穌基督沒有恩典
[00:07:41.120 --> 00:07:41.920]  所以
[00:07:41.920 --> 00:07:45.760]  我們今天要思想舊約的十誡
[00:07:45.760 --> 00:07:49.520]  我們必須透過耶穌基督的恩典來看十誡
[00:07:49.520 --> 00:07:53.920]  你可以想像耶穌基督的恩典就是一副眼鏡
[00:07:53.920 --> 00:07:56.080]  你戴了這副眼鏡看十誡
[00:07:56.080 --> 00:07:57.280]  你就看得清楚
[00:07:57.280 --> 00:07:59.520]  如果你不透過耶穌基督的恩典
[00:07:59.520 --> 00:08:01.120]  不透過耶穌基督的救恩
[00:08:01.120 --> 00:08:02.560]  你會一是看得懵
[00:08:02.560 --> 00:08:03.840]  一是看錯
[00:08:03.840 --> 00:08:09.920]  今天我要跟大家透過耶穌基督的恩典來看十誡
[00:08:09.920 --> 00:08:11.920]  我要思想四個問題
[00:08:11.920 --> 00:08:13.040]  第一
[00:08:13.040 --> 00:08:14.720]  十誡的精髓在哪裡?
[00:08:14.720 --> 00:08:15.360]  第二
[00:08:15.360 --> 00:08:17.840]  上帝頒佈十誡的目的是哪裡?
[00:08:17.840 --> 00:08:18.480]  第三
[00:08:18.480 --> 00:08:19.920]  基督怎麼解釋這十誡?
[00:08:19.920 --> 00:08:20.560]  第四
[00:08:20.560 --> 00:08:21.600]  你怎麼得益處?
[00:08:21.600 --> 00:08:23.200]  好像有首詩
[00:08:23.200 --> 00:08:25.760]  精髓、目的、全息、得益
[00:08:25.760 --> 00:08:29.680]  這就是十誡的神學思想
[00:08:29.680 --> 00:08:31.920]  我會用三十分鐘以下講出來
[00:08:31.920 --> 00:08:33.920]  所以大家要把耳朵拿出來聽
[00:08:33.920 --> 00:08:35.360]  如果家裡有隻貓的話
[00:08:35.360 --> 00:08:38.240]  貓很想留神的時候耳朵是可以拿出來的
[00:08:38.240 --> 00:08:40.800]  捐給牠的耳朵是可以拿出來的
[00:08:40.800 --> 00:08:42.480]  年輕的做得好一點
[00:08:42.480 --> 00:08:44.800]  年老的耳朵拿不出來
[00:08:44.800 --> 00:08:47.520]  我們留心聽清楚
[00:08:47.520 --> 00:08:50.160]  首先我講十誡的精髓
[00:08:50.160 --> 00:08:52.160]  有六個精髓我要講出來
[00:08:52.160 --> 00:08:53.840]  你回家可以想多一點
[00:08:56.320 --> 00:08:57.200]  第一
[00:08:57.200 --> 00:09:01.280]  上帝舊約所頒佈的律法
[00:09:01.280 --> 00:09:03.360]  大致上可以分開三種
[00:09:03.360 --> 00:09:04.960]  第一種
[00:09:04.960 --> 00:09:06.800]  就是禮儀的規律
[00:09:06.800 --> 00:09:08.400]  Ceremonial Law
[00:09:08.400 --> 00:09:14.640]  這一種就是規管憲制和宗教潔淨的儀式
[00:09:14.640 --> 00:09:18.000]  第二種就是司法的規律
[00:09:18.000 --> 00:09:19.360]  Judicial Law
[00:09:19.360 --> 00:09:26.160]  這一種是比政府治理上可以用到的法律
[00:09:26.160 --> 00:09:29.120]  第三種是道德規律
[00:09:29.120 --> 00:09:30.240]  Moral Law
[00:09:30.240 --> 00:09:32.800]  十誡就是屬於這一種
[00:09:32.800 --> 00:09:34.400]  這個道德規律
[00:09:34.400 --> 00:09:37.040]  是對任何人任何環境都適用
[00:09:37.040 --> 00:09:38.240]  所以你看舊約的時候
[00:09:38.240 --> 00:09:40.640]  你會看到律法裡面有這三種
[00:09:40.640 --> 00:09:45.200]  這十誡可以用一個字來描寫
[00:09:45.200 --> 00:09:46.240]  就是關係
[00:09:46.240 --> 00:09:47.520]  Relationship
[00:09:47.520 --> 00:09:49.520]  第一條到第四條
[00:09:49.520 --> 00:09:51.280]  講到人與神之間的關係
[00:09:51.280 --> 00:09:52.800]  第五條到第十條
[00:09:52.800 --> 00:09:54.720]  講到人與人之間的關係
[00:09:54.720 --> 00:09:55.760]  但是你說
[00:09:55.760 --> 00:09:56.480]  牧師
[00:09:56.480 --> 00:09:58.880]  那麼上帝用四條來講人與神
[00:09:58.880 --> 00:10:00.160]  用六條講人與人
[00:10:00.160 --> 00:10:02.880]  那麼是不是上帝著重人與人多於人與神呢?
[00:10:02.880 --> 00:10:03.600]  又不是
[00:10:03.600 --> 00:10:04.800]  如果你數字
[00:10:04.800 --> 00:10:07.120]  無論你數英文、中文或者希伯來文
[00:10:07.120 --> 00:10:08.320]  你也看到
[00:10:08.320 --> 00:10:10.880]  其實70%以上的字
[00:10:10.880 --> 00:10:12.400]  就在頭四條裡面
[00:10:12.400 --> 00:10:15.040]  上帝用很多篇幅解釋頭四條
[00:10:15.040 --> 00:10:16.720]  以後那六條會簡單一點
[00:10:18.480 --> 00:10:19.440]  那麼
[00:10:19.440 --> 00:10:22.880]  還有一件事你要留意的
[00:10:22.880 --> 00:10:25.040]  就是每一條誡命
[00:10:25.040 --> 00:10:26.160]  這個要聽著
[00:10:26.160 --> 00:10:27.600]  每一條誡命
[00:10:27.600 --> 00:10:30.080]  都刻劃了一個範疇
[00:10:30.080 --> 00:10:31.520]  而那條誡命
[00:10:31.520 --> 00:10:34.160]  就是針對那個範疇的底線
[00:10:34.160 --> 00:10:35.360]  什麼意思呢?
[00:10:35.360 --> 00:10:36.240]  我解釋一下
[00:10:36.240 --> 00:10:38.080]  不可發人在這條誡命
[00:10:38.080 --> 00:10:40.560]  它代表它刻劃一個範疇
[00:10:40.560 --> 00:10:43.840]  這個範疇由最高上的捨己救人
[00:10:43.840 --> 00:10:45.760]  做對差的殺人
[00:10:45.760 --> 00:10:46.240]  是不是?
[00:10:46.240 --> 00:10:47.280]  這是一個範疇
[00:10:47.280 --> 00:10:49.520]  而那條誡命不可殺人
[00:10:49.520 --> 00:10:53.280]  就是針對你不要做最差的事情
[00:10:53.280 --> 00:10:54.720]  不可殺人
[00:10:54.720 --> 00:10:56.480]  但是神的心意
[00:10:56.480 --> 00:10:59.680]  不只是叫你做到最低的要求
[00:10:59.680 --> 00:11:00.960]  上帝的心意
[00:11:00.960 --> 00:11:04.240]  是要你做更高層次的標準
[00:11:04.240 --> 00:11:05.360]  比如說
[00:11:05.360 --> 00:11:06.800]  不可傷人
[00:11:06.800 --> 00:11:08.080]  樂以助人
[00:11:08.080 --> 00:11:11.040]  甚至到捨己救人
[00:11:11.040 --> 00:11:14.640]  所以每一個誡命
[00:11:14.640 --> 00:11:16.400]  是刻劃一個範疇
[00:11:16.400 --> 00:11:17.920]  而整個誡命
[00:11:17.920 --> 00:11:18.800]  你只看誡命
[00:11:18.800 --> 00:11:20.160]  不要只看最低的那裡
[00:11:20.160 --> 00:11:23.440]  看上帝期望你做其他高層次的事情
[00:11:23.440 --> 00:11:26.560]  最近美國新聞有個報導
[00:11:26.560 --> 00:11:27.600]  有一位警察
[00:11:27.600 --> 00:11:29.600]  他一路巡奸的時候
[00:11:29.600 --> 00:11:32.000]  他在路邊看到一個露宿者
[00:11:32.000 --> 00:11:33.600]  那天很冷
[00:11:33.600 --> 00:11:35.600]  比香港還冷
[00:11:35.600 --> 00:11:38.960]  他看到露宿者是沒有鞋子、沒有襪子
[00:11:38.960 --> 00:11:43.040]  他就去了對面的Army and Navy那些Store
[00:11:43.040 --> 00:11:44.960]  就是便宜一點賣便宜的Store
[00:11:44.960 --> 00:11:47.200]  就買了一雙鞋、一雙襪子給他
[00:11:47.200 --> 00:11:51.520]  後來電台發現了就去訪問他
[00:11:51.520 --> 00:11:56.640]  我覺得這個警察是為我們基督徒做一個很好的榜樣
[00:11:56.640 --> 00:11:59.440]  也是上帝希望我們做
[00:11:59.440 --> 00:12:02.800]  就是我們做高層次的
[00:12:02.800 --> 00:12:04.800]  不要只是說我不傷人
[00:12:04.800 --> 00:12:06.080]  但是要高層次的
[00:12:06.080 --> 00:12:07.600]  要樂以助人
[00:12:07.600 --> 00:12:13.520]  我們上帝要我們放下
[00:12:13.520 --> 00:12:17.680]  有時候我們要放下我們擁有的一些既得利益
[00:12:17.680 --> 00:12:20.080]  去幫助一些有需要的人
[00:12:20.080 --> 00:12:22.320]  所以弟兄姊妹
[00:12:22.320 --> 00:12:24.080]  你每天在職場上
[00:12:24.080 --> 00:12:26.720]  你上班跟同事的交往
[00:12:26.720 --> 00:12:29.840]  你在商場買東西、吃飯
[00:12:29.840 --> 00:12:34.000]  或者你在教會跟弟兄姊妹的相處
[00:12:34.000 --> 00:12:35.920]  都值得你反思
[00:12:35.920 --> 00:12:37.200]  究竟你有沒有一個習慣
[00:12:37.200 --> 00:12:41.040]  就是將自己的權利拿到最盡
[00:12:41.040 --> 00:12:43.200]  而不肯跟別人分裂
[00:12:44.480 --> 00:12:48.400]  你是不是有風使盡你那種
[00:12:48.400 --> 00:12:53.760]  究竟在這個範圍裏面
[00:12:53.760 --> 00:12:56.320]  從最高上到最低那裏
[00:12:56.320 --> 00:12:59.920]  究竟你現在能夠達到了哪一步
[00:12:59.920 --> 00:13:04.480]  中國人有句話很好的
[00:13:04.480 --> 00:13:07.040]  德遙人處且遙人
[00:13:07.040 --> 00:13:10.720]  這個就是中國的忠士律師的解釋
[00:13:10.720 --> 00:13:12.320]  所以弟兄姊妹
[00:13:12.320 --> 00:13:14.160]  上帝要我們做的
[00:13:14.160 --> 00:13:16.720]  不是單純最低的不可殺人
[00:13:16.720 --> 00:13:18.320]  而是樂意助人
[00:13:18.320 --> 00:13:19.760]  甚至捨己為人
[00:13:19.760 --> 00:13:23.200]  你這個例子就是第七條的誡命
[00:13:23.200 --> 00:13:24.800]  不可姦淫
[00:13:24.800 --> 00:13:28.480]  最高上的層次就是愛你的配偶
[00:13:28.480 --> 00:13:30.640]  最低那裏就是犯姦淫
[00:13:30.640 --> 00:13:34.800]  不可姦淫是針對你不要做最低那裏
[00:13:34.800 --> 00:13:38.400]  但是上帝的期望是要你做最高
[00:13:38.400 --> 00:13:40.800]  所以你不要以為十戒是很嚴厲
[00:13:40.800 --> 00:13:41.520]  沒有辦法遵守
[00:13:41.520 --> 00:13:45.600]  其實上帝定的標準都很低
[00:13:45.600 --> 00:13:46.640]  都遷就你
[00:13:46.640 --> 00:13:51.040]  還有一樣東西要留意
[00:13:51.040 --> 00:13:54.080]  當上帝的誡命禁止你某一項行為
[00:13:54.080 --> 00:13:55.760]  譬如不可姦淫的時候
[00:13:55.760 --> 00:14:01.360]  上帝也禁止所有一列引導罪惡其他行為
[00:14:01.360 --> 00:14:03.920]  譬如說上帝不准你姦淫
[00:14:03.920 --> 00:14:08.400]  他說上帝也不准你做其他引導姦淫的事情
[00:14:08.400 --> 00:14:11.600]  譬如說看色情電影
[00:14:11.600 --> 00:14:13.600]  這些事情上帝也禁止
[00:14:13.600 --> 00:14:17.040]  所以你看到這個誡命的範疇
[00:14:17.040 --> 00:14:19.440]  上帝的心意是這樣的
[00:14:19.440 --> 00:14:21.440]  還有一樣
[00:14:21.440 --> 00:14:22.240]  第五樣
[00:14:22.240 --> 00:14:25.040]  這條十戒
[00:14:25.040 --> 00:14:27.600]  我定的題目叫做十戒一百分
[00:14:27.600 --> 00:14:30.000]  其實十戒如果要考試的話
[00:14:30.000 --> 00:14:31.360]  只有兩個分數
[00:14:31.360 --> 00:14:33.040]  一個是一百分
[00:14:33.040 --> 00:14:34.080]  一個是零分
[00:14:34.080 --> 00:14:36.080]  你在基督台前
[00:14:36.080 --> 00:14:38.240]  你不要說耶穌我拿到十戒四十分
[00:14:38.240 --> 00:14:38.720]  八十分
[00:14:38.720 --> 00:14:39.520]  沒有的
[00:14:39.520 --> 00:14:41.120]  要麼零分要麼是八分
[00:14:41.120 --> 00:14:43.120]  牧師你怎麼知道
[00:14:43.120 --> 00:14:44.160]  聖經說的
[00:14:44.160 --> 00:14:46.240]  在《雅各書》第二章說
[00:14:46.240 --> 00:14:48.240]  凡是遵守律法的
[00:14:48.240 --> 00:14:49.840]  如果你犯了一條
[00:14:49.840 --> 00:14:51.120]  你就犯了所有的
[00:14:51.120 --> 00:14:51.840]  是不是
[00:14:51.840 --> 00:14:53.360]  就是說要麼是零
[00:14:53.360 --> 00:14:54.160]  要麼是一百
[00:14:54.160 --> 00:14:57.760]  記不記得《精髓總共》有五個講座
[00:14:57.760 --> 00:14:58.400]  第一
[00:14:58.400 --> 00:15:00.320]  律法有三種
[00:15:00.320 --> 00:15:03.360]  戒命就是第三種道德的規律
[00:15:03.360 --> 00:15:04.400]  第二
[00:15:04.400 --> 00:15:06.400]  其實戒命就是一個關係
[00:15:06.400 --> 00:15:08.560]  一個字可以解釋完
[00:15:08.560 --> 00:15:10.240]  神和人
[00:15:10.240 --> 00:15:11.440]  人和人的關係
[00:15:11.440 --> 00:15:12.240]  第三
[00:15:12.240 --> 00:15:14.640]  每一個戒命代表一個道德範疇
[00:15:14.640 --> 00:15:16.880]  第四
[00:15:16.880 --> 00:15:20.800]  當上帝禁止你一個行為的時候
[00:15:20.800 --> 00:15:26.240]  也禁止你一切引導罪惡行為的其他動作
[00:15:26.240 --> 00:15:27.680]  第五
[00:15:27.680 --> 00:15:30.320]  律法只有兩個分數
[00:15:30.320 --> 00:15:31.280]  要麼你全做了
[00:15:31.280 --> 00:15:32.640]  要麼你一件都沒有做
[00:15:32.640 --> 00:15:34.480]  還有一樣
[00:15:34.480 --> 00:15:35.200]  第六
[00:15:36.960 --> 00:15:38.320]  這個律法的精髓就是
[00:15:38.320 --> 00:15:42.960]  律法是顯示出上帝的屬性
[00:15:42.960 --> 00:15:45.920]  這個舊約的戒命
[00:15:45.920 --> 00:15:50.080]  是上帝用它來顯示給你知道
[00:15:50.080 --> 00:15:51.920]  他是怎麼樣的一個上帝
[00:15:51.920 --> 00:15:53.280]  他的屬性
[00:15:53.280 --> 00:15:55.280]  他怎麼看事情
[00:15:55.280 --> 00:15:56.080]  他怎麼想事情
[00:15:56.080 --> 00:15:57.600]  他的標準在哪裡
[00:15:57.600 --> 00:15:58.800]  譬如說
[00:15:58.800 --> 00:16:00.400]  第一條戒命
[00:16:00.400 --> 00:16:02.560]  除了我以外
[00:16:02.560 --> 00:16:04.480]  你不可有別的神
[00:16:05.280 --> 00:16:08.320]  有些人覺得很難接受這個戒命
[00:16:08.320 --> 00:16:09.360]  他們說
[00:16:09.360 --> 00:16:11.360]  為什麼基督教這麼霸道
[00:16:11.360 --> 00:16:13.120]  不接受其他的神
[00:16:13.120 --> 00:16:14.480]  我們一貫道又不同
[00:16:14.480 --> 00:16:16.480]  一貫道個個都可以來
[00:16:16.480 --> 00:16:19.360]  譬如
[00:16:19.360 --> 00:16:21.600]  如果你的爸爸對你說
[00:16:21.600 --> 00:16:24.240]  你只有一個爸爸就是我
[00:16:24.240 --> 00:16:26.400]  所以你只能夠叫我做爸爸
[00:16:26.400 --> 00:16:28.400]  你不能夠叫其他人做爸爸
[00:16:28.400 --> 00:16:30.240]  你會不會反感
[00:16:30.240 --> 00:16:30.800]  覺得
[00:16:30.800 --> 00:16:32.800]  爸爸為什麼你教這麼霸道
[00:16:32.800 --> 00:16:34.000]  你不會
[00:16:34.000 --> 00:16:37.200]  因為你會覺得很合理
[00:16:37.200 --> 00:16:39.120]  因為你爸爸只有一個
[00:16:39.120 --> 00:16:40.240]  這個是真理
[00:16:40.240 --> 00:16:44.880]  真理就有排外性
[00:16:44.880 --> 00:16:48.160]  真理是排斥所有假的道理
[00:16:48.160 --> 00:16:49.760]  這個是很自然
[00:16:49.760 --> 00:16:51.120]  這個是很合邏輯
[00:16:51.120 --> 00:16:53.840]  所以第一條戒命告訴我們知道
[00:16:53.840 --> 00:16:56.640]  上帝是獨一的真神
[00:16:56.640 --> 00:16:58.400]  其他的全部都是假的
[00:16:58.400 --> 00:16:59.360]  只有一個神
[00:16:59.360 --> 00:17:01.680]  只有一個值得我們去敬拜的
[00:17:01.680 --> 00:17:02.800]  就是上帝
[00:17:02.800 --> 00:17:06.560]  這個是很重要的一個屬性
[00:17:06.560 --> 00:17:08.560]  這是一個基礎的真理
[00:17:08.560 --> 00:17:10.800]  好了
[00:17:10.800 --> 00:17:14.640]  我們看了十誡的精髓
[00:17:14.640 --> 00:17:17.920]  我們現在看十誡判佈的目的
[00:17:17.920 --> 00:17:19.120]  總共有四個
[00:17:19.120 --> 00:17:20.960]  第一個已經剛剛說了
[00:17:20.960 --> 00:17:23.120]  就是上帝藉著這十誡
[00:17:23.120 --> 00:17:25.920]  將祂自己的本質
[00:17:25.920 --> 00:17:26.880]  祂的本性
[00:17:26.880 --> 00:17:28.640]  祂的屬性向我們顯明
[00:17:28.640 --> 00:17:30.800]  第二個
[00:17:30.800 --> 00:17:36.240]  就是十誡是美滿人生的指標
[00:17:36.240 --> 00:17:39.760]  上帝賜給我們這些標準和真理
[00:17:39.760 --> 00:17:42.640]  是不會受到潮流影響
[00:17:42.640 --> 00:17:44.160]  是不會過時的
[00:17:44.160 --> 00:17:45.840]  你現在買很多東西是過時的
[00:17:45.840 --> 00:17:47.600]  你的手錶以前是很貴的
[00:17:47.600 --> 00:17:48.560]  如果過時了
