
[00:00:00.000 --> 00:00:03.000]  很感恩今天能夠在傳恩堂見到大家
[00:01:25.000 --> 00:01:27.000]  原來愛心是假的
[00:01:27.000 --> 00:01:30.000]  究竟信徒的愛心應該是怎樣呢
[00:01:30.000 --> 00:01:32.000]  而這個愛心的行動
[00:01:32.000 --> 00:01:34.000]  是自願的
[00:01:34.000 --> 00:01:36.000]  不被迫的 不勉強的
[00:01:36.000 --> 00:01:39.000]  保羅認為捐獻的事
[00:01:39.000 --> 00:01:41.000]  不單只是善舉
[00:01:41.000 --> 00:01:43.000]  捐獻幫助有需要的人
[00:01:43.000 --> 00:01:47.000]  其實是整個新舊約裏面
[00:01:47.000 --> 00:01:49.000]  講的是幫助貧乏的人
[00:01:49.000 --> 00:01:53.000]  讓教會和信徒重新的一個體驗
[00:01:53.000 --> 00:01:55.000]  神在我們當中
[00:01:55.000 --> 00:01:58.000]  使我們有一個成性的恩典
[00:01:58.000 --> 00:02:01.000]  上帝通過我們去服侍別人的時候
[00:02:01.000 --> 00:02:03.000]  讓我們的生命繼續
[00:02:03.000 --> 00:02:06.000]  被主在我們生命裏面圖造和工作
[00:02:06.000 --> 00:02:08.000]  所以今天我從四方面
[00:02:08.000 --> 00:02:10.000]  和大家分享一下
[00:02:10.000 --> 00:02:12.000]  我可以自己按了
[00:02:12.000 --> 00:02:14.000]  因為剛才我發現我看不到這個
[00:02:14.000 --> 00:02:16.000]  因為年紀大又老花
[00:02:16.000 --> 00:02:18.000]  現在原來我可以看這個
[00:02:18.000 --> 00:02:20.000]  對不對 謝謝
[00:02:20.000 --> 00:02:23.000]  第一想先和大家分享
[00:02:23.000 --> 00:02:25.000]  愛心的一些原則
[00:02:25.000 --> 00:02:27.000]  屬靈上愛心有些原則
[00:02:27.000 --> 00:02:30.000]  在這一段的經文裏面
[00:02:30.000 --> 00:02:33.000]  在第八章一到五節
[00:02:33.000 --> 00:02:35.000]  如果你有手機或經文
[00:02:35.000 --> 00:02:37.000]  你可以看著來聽聽
[00:02:37.000 --> 00:02:40.000]  保羅用了馬其頓宗教會
[00:02:40.000 --> 00:02:42.000]  樂意捐獻的榜樣
[00:02:42.000 --> 00:02:44.000]  來鼓勵當時哥林多教會
[00:02:44.000 --> 00:02:45.000]  去捐獻事上
[00:02:45.000 --> 00:02:47.000]  但我想大家留意
[00:02:47.000 --> 00:02:49.000]  馬其頓宗教會在捐獻事上
[00:02:49.000 --> 00:02:51.000]  有一些特質
[00:02:51.000 --> 00:02:54.000]  而這些特質就是愛心的屬靈原則
[00:02:54.000 --> 00:02:56.000]  第一
[00:02:56.000 --> 00:02:58.000]  就是他們超越界限
[00:02:58.000 --> 00:03:00.000]  你看經文你就明白了
[00:03:00.000 --> 00:03:02.000]  馬其頓宗教會
[00:03:02.000 --> 00:03:05.000]  其實當時他們在患難和貧窮當中
[00:03:05.000 --> 00:03:09.000]  但是他們願意給出來的是厚的
[00:03:09.000 --> 00:03:11.000]  而且他們是很開心快樂地給
[00:03:11.000 --> 00:03:14.000]  這個好像不是很正常
[00:03:14.000 --> 00:03:17.000]  如果在我們一般的人認知下
[00:03:17.000 --> 00:03:19.000]  即是你窮還會開心
[00:03:19.000 --> 00:03:20.000]  即是你不夠
[00:03:20.000 --> 00:03:23.000]  你在患難當中還可以很樂意地給人
[00:03:23.000 --> 00:03:26.000]  馬其頓宗教會實際真的不是一間
[00:03:26.000 --> 00:03:29.000]  二間平靜安穩富有的教會
[00:03:29.000 --> 00:03:31.000]  相反馬其頓宗教會
[00:03:31.000 --> 00:03:32.000]  包括菲勒比教會
[00:03:32.000 --> 00:03:35.000]  貼薩羅尼加教會和比利亞教會
[00:03:35.000 --> 00:03:38.000]  如果你看貼薩羅尼加前書
[00:03:38.000 --> 00:03:40.000]  一章三章二章
[00:03:40.000 --> 00:03:43.000]  和菲勒比書一章二十九節
[00:03:43.000 --> 00:03:45.000]  你會知道當時的教會
[00:03:45.000 --> 00:03:47.000]  在患難和貧窮當中
[00:03:47.000 --> 00:03:50.000]  而且正因為是極貧窮
[00:03:50.000 --> 00:03:52.000]  但是在這樣的時候
[00:03:52.000 --> 00:03:55.000]  他們卻願意去為別人付出
[00:03:55.000 --> 00:03:57.000]  這個願意你看第三節
[00:03:57.000 --> 00:03:59.000]  他們不是按自己的能力
[00:03:59.000 --> 00:04:00.000]  是怎樣
[00:04:00.000 --> 00:04:02.000]  超越自己的能力
[00:04:02.000 --> 00:04:07.000]  願意去幫助遠方耶路撒冷貧窮的信徒
[00:04:07.000 --> 00:04:11.000]  要知道馬其頓宗教會是外邦的信徒
[00:04:11.000 --> 00:04:14.000]  大英姐妹這個值得我們有一個心思
[00:04:14.000 --> 00:04:17.000]  第一就是一個我們稱為One Church的概念
[00:04:17.000 --> 00:04:19.000]  以前在那個年代
[00:04:19.000 --> 00:04:22.000]  原來初期教會已經有這個想法
[00:04:22.000 --> 00:04:25.000]  但是可惜到今天教會的流傳
[00:04:25.000 --> 00:04:28.000]  我們很多時候要和某間教會合作
[00:04:28.000 --> 00:04:30.000]  就要看看它屬於什麼宗派
[00:04:30.000 --> 00:04:32.000]  是否合得來
[00:04:32.000 --> 00:04:35.000]  我很感恩剛才江牧師和我分享
[00:04:35.000 --> 00:04:38.000]  原來在樓上樓下教會可以彼此合作
[00:04:38.000 --> 00:04:40.000]  彼此共用空間
[00:04:40.000 --> 00:04:41.000]  應該就是這樣的
[00:04:41.000 --> 00:04:43.000]  你想想外邦的信徒
[00:04:43.000 --> 00:04:44.000]  願意的
[00:04:44.000 --> 00:04:46.000]  他們雖然困難
[00:04:46.000 --> 00:04:51.000]  但願意去捐獻給有需要的耶路撒冷貧窮信徒
[00:04:51.000 --> 00:04:53.000]  另外一點我很想大家留意
[00:04:53.000 --> 00:04:57.000]  就是原來當我們願意進行上帝的使命的時候
[00:04:57.000 --> 00:05:00.000]  我們所專注的不是自己的問題
[00:05:00.000 --> 00:05:03.000]  他們超越了一切的界限
[00:05:03.000 --> 00:05:04.000]  超越了什麼
[00:05:04.000 --> 00:05:06.000]  馬其頓宗教會超越了第一
[00:05:06.000 --> 00:05:08.000]  他們外邦教會
[00:05:08.000 --> 00:05:11.000]  山長水又遠去幫助耶路撒冷教會
[00:05:11.000 --> 00:05:13.000]  你以為他無法回報
[00:05:13.000 --> 00:05:15.000]  但他照樣幫助
[00:05:15.000 --> 00:05:18.000]  第二就是他自己困難得不得了
[00:05:18.000 --> 00:05:20.000]  他沒有看自己的環境
[00:05:20.000 --> 00:05:22.000]  沒有看自己教會是否成功
[00:05:22.000 --> 00:05:24.000]  很多時候我們中國人有個想法
[00:05:24.000 --> 00:05:28.000]  就是自己都不成功就不要騷擾別人
[00:05:28.000 --> 00:05:31.000]  但你看馬其頓宗教會自己還未成功
[00:05:31.000 --> 00:05:33.000]  但他依然樂於見獻
[00:05:33.000 --> 00:05:34.000]  很簡單
[00:05:34.000 --> 00:05:37.000]  就是因為他們沒有看到自己的環境
[00:05:37.000 --> 00:05:41.000]  他們不專注於自己的困難力量
[00:05:41.000 --> 00:05:44.000]  他們專注於神的恩典
[00:05:44.000 --> 00:05:46.000]  掌子妹
[00:05:46.000 --> 00:05:50.000]  今天你又如何
[00:05:50.000 --> 00:05:52.000]  我們在服侍神的時候又如何
[00:05:52.000 --> 00:05:54.000]  我們說到愛神
[00:05:54.000 --> 00:05:56.000]  我們要服侍主了
[00:05:56.000 --> 00:05:59.000]  我們會否很多時候專注於自己的困難
[00:05:59.000 --> 00:06:01.000]  我不行的
[00:06:01.000 --> 00:06:02.000]  我又沒有什麼恩賜
[00:06:02.000 --> 00:06:03.000]  我沒有什麼學識
[00:06:03.000 --> 00:06:05.000]  我又年紀大
[00:06:05.000 --> 00:06:07.000]  又搞不定
[00:06:07.000 --> 00:06:08.000]  我經常講一個例子
[00:06:08.000 --> 00:06:10.000]  傳道童工很慘
[00:06:10.000 --> 00:06:14.000]  如果傳道童工有人服侍叫弟兄姊妹
[00:06:14.000 --> 00:06:17.000]  通常我們多數先找年青人
[00:06:17.000 --> 00:06:19.000]  年青人很欺負
[00:06:19.000 --> 00:06:21.000]  年青人會跟你說
[00:06:21.000 --> 00:06:23.000]  牧師傳道不行
[00:06:23.000 --> 00:06:26.000]  我們剛剛預備上大學
[00:06:26.000 --> 00:06:27.000]  很忙的
[00:06:27.000 --> 00:06:28.000]  功課又忙
[00:06:28.000 --> 00:06:30.000]  如果上了大學又要上莊
[00:06:30.000 --> 00:06:31.000]  很煩的
[00:06:31.000 --> 00:06:32.000]  很忙
[00:06:32.000 --> 00:06:35.000]  你找一些剛出來工作的
[00:06:35.000 --> 00:06:37.000]  傳道就跑去找一些剛出來工作的
[00:06:37.000 --> 00:06:39.000]  剛出來工作的跟你說什麼
[00:06:39.000 --> 00:06:41.000]  我說牧師不要搞
[00:06:41.000 --> 00:06:43.000]  剛出來工作要拼命
[00:06:43.000 --> 00:06:44.000]  我又快結婚了
[00:06:44.000 --> 00:06:45.000]  還生了一個兒子
[00:06:45.000 --> 00:06:46.000]  不要搞我
[00:06:46.000 --> 00:06:48.000]  你找一些成熟的
[00:06:48.000 --> 00:06:49.000]  他就說不行
[00:06:49.000 --> 00:06:50.000]  我要陪兒子讀書
[00:06:50.000 --> 00:06:51.000]  兒子快考DSE了
[00:06:51.000 --> 00:06:52.000]  搞不定
[00:06:52.000 --> 00:06:54.000]  你找一些年紀大一點的
[00:06:54.000 --> 00:06:55.000]  年紀大一點的就跟你說
[00:06:55.000 --> 00:06:56.000]  我做了一輩子了
[00:06:56.000 --> 00:06:57.000]  在教會
[00:06:57.000 --> 00:06:58.000]  你還找我
[00:06:58.000 --> 00:07:00.000]  傳道童工真的很慘
[00:07:00.000 --> 00:07:03.000]  我不是否定弟兄姐妹的困難
[00:07:03.000 --> 00:07:05.000]  但是很多時候我們
[00:07:05.000 --> 00:07:06.000]  服侍的時候
[00:07:06.000 --> 00:07:09.000]  我們就是專注了自己的困難
[00:07:09.000 --> 00:07:12.000]  我們卻沒有看上帝的恩典
[00:07:12.000 --> 00:07:14.000]  就算在服侍社區
[00:07:14.000 --> 00:07:16.000]  關懷貧窮都是這樣
[00:07:16.000 --> 00:07:18.000]  我記得我的教會是
[00:07:18.000 --> 00:07:20.000]  八年前進入社區的
[00:07:20.000 --> 00:07:21.000]  我們的教會真的不是一間
[00:07:21.000 --> 00:07:22.000]  你們不要想像到
[00:07:22.000 --> 00:07:24.000]  是一間很有錢的教會
[00:07:24.000 --> 00:07:26.000]  我們的教會是很窮的
[00:07:26.000 --> 00:07:28.000]  當時只有我一個傳道人
[00:07:28.000 --> 00:07:30.000]  就有一個行政幹事
[00:07:30.000 --> 00:07:32.000]  剛剛夠出糧的放心
[00:07:32.000 --> 00:07:34.000]  我們唯一為什麼比較感恩
[00:07:34.000 --> 00:07:36.000]  就是我們那層樓是買的
[00:07:36.000 --> 00:07:38.000]  不用交租就差很遠了
[00:07:38.000 --> 00:07:40.000]  我剛才跟公務司說完
[00:07:40.000 --> 00:07:41.000]  不用交租就差很遠
[00:07:41.000 --> 00:07:45.000]  當時我們教會五六十人
[00:07:45.000 --> 00:07:46.000]  都是中產的
[00:07:46.000 --> 00:07:47.000]  不用交租
[00:07:47.000 --> 00:07:50.000]  但是還按揭
[00:07:50.000 --> 00:07:51.000]  雖然買的
[00:07:51.000 --> 00:07:52.000]  但是還按揭
[00:07:52.000 --> 00:07:54.000]  我記得當時我說
[00:07:54.000 --> 00:07:55.000]  要進入社區了
[00:07:55.000 --> 00:07:58.000]  唐偉執事就很擔心
[00:07:58.000 --> 00:08:01.000]  因為會沒錢出糧的
[00:08:01.000 --> 00:08:03.000]  我說沒有就沒有
[00:08:03.000 --> 00:08:05.000]  你出給我而已
[00:08:05.000 --> 00:08:06.000]  上帝應該會給我的
[00:08:06.000 --> 00:08:08.000]  但是會不會很麻煩
[00:08:08.000 --> 00:08:09.000]  又沒有人守
[00:08:09.000 --> 00:08:10.000]  你搞不搞得定
[00:08:10.000 --> 00:08:11.000]  我真的搞不定
[00:08:11.000 --> 00:08:12.000]  不過上帝會搞得定的
[00:08:12.000 --> 00:08:13.000]  後期很感恩
[00:08:13.000 --> 00:08:15.000]  我們都有一個共識
[00:08:15.000 --> 00:08:16.000]  共識是什麼呢
[00:08:16.000 --> 00:08:19.000]  就是放下計算機
[00:08:19.000 --> 00:08:21.000]  很多時候我們很喜歡計算
[00:08:21.000 --> 00:08:23.000]  我不是反對初步的評估
[00:08:23.000 --> 00:08:24.000]  初步評估要
[00:08:24.000 --> 00:08:25.000]  但是當我們發現
[00:08:25.000 --> 00:08:27.000]  原來初步評估之後
[00:08:27.000 --> 00:08:28.000]  如果我們只是專注在
[00:08:28.000 --> 00:08:30.000]  我們沒有的裏面
[00:08:30.000 --> 00:08:32.000]  在困難的裏面
[00:08:32.000 --> 00:08:33.000]  我們沒有看到
[00:08:33.000 --> 00:08:34.000]  有一件事我們有的
[00:08:34.000 --> 00:08:36.000]  就是上帝的恩典
[00:08:36.000 --> 00:08:37.000]  你都沒有留意到
[00:08:37.000 --> 00:08:40.000]  計算機這個掣是沒有的
[00:08:40.000 --> 00:08:42.000]  計算機只有加減乘除
[00:08:42.000 --> 00:08:44.000]  沒有上帝的供應和恩典
[00:08:44.000 --> 00:08:46.000]  我們作為信徒
[00:08:46.000 --> 00:08:47.000]  我們應該有一個
[00:08:47.000 --> 00:08:48.000]  屬靈的眼光
[00:08:48.000 --> 00:08:49.000]  我們知道
[00:08:49.000 --> 00:08:52.000]  如果我們走在上帝的心意裏面
[00:08:52.000 --> 00:08:54.000]  盡力愛神愛人的時候
[00:08:54.000 --> 00:08:56.000]  上帝必然五秉二乙
[00:08:56.000 --> 00:08:58.000]  天天加給你
[00:08:58.000 --> 00:08:59.000]  剛才跟郭牧師分享
[00:08:59.000 --> 00:09:01.000]  我知道你們教會都是這樣
[00:09:01.000 --> 00:09:03.000]  做一些社關工作的時候
[00:09:03.000 --> 00:09:05.000]  為什麼發覺都不太使用錢
[00:09:05.000 --> 00:09:07.000]  因為這間教會又給一點
[00:09:07.000 --> 00:09:08.000]  這個弟兄姊妹又給一點
[00:09:08.000 --> 00:09:10.000]  是這樣的
[00:09:10.000 --> 00:09:12.000]  在疫情當中
[00:09:12.000 --> 00:09:14.000]  第五波的時候
[00:09:14.000 --> 00:09:15.000]  因為599G
[00:09:15.000 --> 00:09:17.000]  我們都關門了
[00:09:17.000 --> 00:09:18.000]  但是我都問同一個問題
[00:09:18.000 --> 00:09:20.000]  就是我們關了門
[00:09:20.000 --> 00:09:22.000]  教會一個場所
[00:09:22.000 --> 00:09:23.000]  但是我們的心
[00:09:23.000 --> 00:09:25.000]  是不是就這樣關起來
[00:09:25.000 --> 00:09:26.000]  結果我們設立了一條
[00:09:26.000 --> 00:09:28.000]  24小時熱線
[00:09:28.000 --> 00:09:29.000]  我們就是憑信心
[00:09:29.000 --> 00:09:31.000]  當時我們都沒有檢測包
[00:09:31.000 --> 00:09:32.000]  最初那一兩天
[00:09:32.000 --> 00:09:34.000]  憑信心而已
[00:09:34.000 --> 00:09:35.000]  我們設立了熱線
[00:09:35.000 --> 00:09:36.000]  最快打回來的人
[00:09:36.000 --> 00:09:38.000]  竟然不是確診者
[00:09:38.000 --> 00:09:39.000]  因為我們寫明支援
[00:09:39.000 --> 00:09:40.000]  基層確診者
[00:09:40.000 --> 00:09:41.000]  我們會即時
[00:09:41.000 --> 00:09:43.000]  無接觸配送
[00:09:43.000 --> 00:09:44.000]  我們送七天的食物給他
[00:09:44.000 --> 00:09:45.000]  一家四口
[00:09:45.000 --> 00:09:46.000]  我們送足
[00:09:46.000 --> 00:09:48.000]  我記得第一次
[00:09:48.000 --> 00:09:50.000]  有雞
[00:09:50.000 --> 00:09:51.000]  讓他健康一點
[00:09:51.000 --> 00:09:52.000]  有凍肉
[00:09:52.000 --> 00:09:53.000]  有蔬菜
[00:09:53.000 --> 00:09:54.000]  米麵
[00:09:54.000 --> 00:09:56.000]  每次拿去
[00:09:56.000 --> 00:09:57.000]  一家家庭
[00:09:57.000 --> 00:09:58.000]  我們要拿一輛車子
[00:09:58.000 --> 00:09:59.000]  因為有很多
[00:09:59.000 --> 00:10:00.000]  然後就計算了這麼多天
[00:10:00.000 --> 00:10:01.000]  測試包
[00:10:01.000 --> 00:10:02.000]  就是他第幾天
[00:10:02.000 --> 00:10:03.000]  第幾天要測試
[00:10:03.000 --> 00:10:04.000]  如果家人還沒中
[00:10:04.000 --> 00:10:05.000]  其實我都預料中
[00:10:05.000 --> 00:10:06.000]  因為是劏房
[00:10:06.000 --> 00:10:08.000]  但是都給了這麼多測試劑
[00:10:08.000 --> 00:10:10.000]  當時最缺乏的是什麼
[00:10:10.000 --> 00:10:11.000]  藥物
[00:10:11.000 --> 00:10:12.000]  是完全買不到比利通的
[00:10:12.000 --> 00:10:14.000]  全個油尖旺都
[00:10:14.000 --> 00:10:15.000]  我們就買黑桶
[00:10:15.000 --> 00:10:16.000]  因為沒有人認識
[00:10:16.000 --> 00:10:18.000]  頭十天都還認識
[00:10:18.000 --> 00:10:19.000]  買到後期都買不到
[00:10:19.000 --> 00:10:20.000]  連黑桶都
[00:10:20.000 --> 00:10:21.000]  那我們就
[00:10:21.000 --> 00:10:22.000]  最初真的沒有
[00:10:22.000 --> 00:10:24.000]  檢測劑的藥物都不夠
[00:10:24.000 --> 00:10:26.000]  我們就憑信心去做
[00:10:26.000 --> 00:10:27.000]  結果
[00:10:27.000 --> 00:10:29.000]  我們頭的一個星期
[00:10:29.000 --> 00:10:30.000]  每天接幾百個電話
[00:10:30.000 --> 00:10:32.000]  我們每一天
[00:10:32.000 --> 00:10:35.000]  超過一百五十個家庭
[00:10:35.000 --> 00:10:37.000]  我們在支援
[00:10:37.000 --> 00:10:38.000]  到整個疫情
[00:10:38.000 --> 00:10:39.000]  去到第三個星期
[00:10:39.000 --> 00:10:41.000]  政府應該取消
[00:10:41.000 --> 00:10:43.000]  但是那三個星期裏面
[00:10:43.000 --> 00:10:45.000]  我們照顧了三千個家庭
[00:10:45.000 --> 00:10:47.000]  我們在給無接觸配送
[00:10:47.000 --> 00:10:49.000]  而物資從來都不缺
[00:10:49.000 --> 00:10:50.000]  為什麼呢
[00:10:50.000 --> 00:10:51.000]  你問我為什麼我真的不知道
[00:10:51.000 --> 00:10:52.000]  因為我剛才說
[00:10:52.000 --> 00:10:53.000]  第一個電話不是受助的
[00:10:53.000 --> 00:10:54.000]  第一個電話就是
[00:10:54.000 --> 00:10:55.000]  有人看到一個帖子問我
[00:10:55.000 --> 00:10:59.000]  我們是某間檢測劑的製造商
[00:10:59.000 --> 00:11:00.000]  你們是不是需要
[00:11:00.000 --> 00:11:02.000]  我們說我們很需要
[00:11:02.000 --> 00:11:04.000]  我們很快的
[00:11:04.000 --> 00:11:06.000]  我們甚至那些什麼蓮花清溫院
[00:11:06.000 --> 00:11:08.000]  當然我們那些是水貨
[00:11:08.000 --> 00:11:09.000]  藍色的
[00:11:09.000 --> 00:11:11.000]  但是都很快有
[00:11:11.000 --> 00:11:13.000]  甚至都有醫師主動打電話來說
[00:11:13.000 --> 00:11:14.000]  如果你買不到比利通
[00:11:14.000 --> 00:11:15.000]  不如這樣
[00:11:15.000 --> 00:11:17.000]  我們網上跟你做二診
[00:11:17.000 --> 00:11:20.000]  接著你們找教會的弟兄姊妹來拿藥
[00:11:20.000 --> 00:11:22.000]  就送給那些確診者
[00:11:22.000 --> 00:11:23.000]  弟兄姊妹
[00:11:23.000 --> 00:11:26.000]  很多時候在我們愛心裏面
[00:11:26.000 --> 00:11:27.000]  我們走的時候
[00:11:27.000 --> 00:11:28.000]  我們很多的
[00:11:28.000 --> 00:11:30.000]  就是一步十寒
[00:11:30.000 --> 00:11:32.000]  很多就是果足不前
[00:11:32.000 --> 00:11:34.000]  就是因為我們很害怕
[00:11:34.000 --> 00:11:35.000]  我們很怕我們能不能做到
[00:11:35.000 --> 00:11:37.000]  但是如果專注在我們的困難裏面
[00:11:37.000 --> 00:11:39.000]  是真的很難做的
[00:11:39.000 --> 00:11:40.000]  你看到很多東西不可能
[00:11:40.000 --> 00:11:42.000]  但是我想提一次就是
[00:11:42.000 --> 00:11:43.000]  上帝的恩典
[00:11:43.000 --> 00:11:45.000]  第二點就是
[00:11:45.000 --> 00:11:46.000]  除了超越界限
[00:11:46.000 --> 00:11:47.000]  屬靈的原則就是
[00:11:47.000 --> 00:11:49.000]  要甘心樂意
[00:11:49.000 --> 00:11:51.000]  在第三第四節
[00:11:51.000 --> 00:11:52.000]  你看到一個字
[00:11:52.000 --> 00:11:54.000]  就是志願性的
[00:11:54.000 --> 00:11:56.000]  他們是埃保羅
[00:11:56.000 --> 00:11:58.000]  馬其頓宗教會是埃保羅
[00:11:58.000 --> 00:12:01.000]  就是讓我在供給聖徒上有份
[00:12:01.000 --> 00:12:03.000]  今天你會不會埃神呢
[00:12:03.000 --> 00:12:04.000]  神啊
[00:12:04.000 --> 00:12:05.000]  求你使用我
[00:12:05.000 --> 00:12:07.000]  就是剛才唱歌就是我再者裏
[00:12:07.000 --> 00:12:08.000]  是不是
[00:12:08.000 --> 00:12:10.000]  就是那個者裏在哪裏呢
[00:12:10.000 --> 00:12:11.000]  是你自己安書區
[00:12:11.000 --> 00:12:15.000]  還是你真的願意被神大大的使用呢
[00:12:15.000 --> 00:12:17.000]  今天我們經常都說
[00:12:17.000 --> 00:12:19.000]  我們要將身體獻上
[00:12:19.000 --> 00:12:21.000]  當作活祭
[00:12:21.000 --> 00:12:23.000]  所以人為什麼能夠甘心樂意
[00:12:23.000 --> 00:12:25.000]  是很簡單的
[00:12:25.000 --> 00:12:27.000]  馬其頓宗教會為什麼能夠甘心樂意
[00:12:27.000 --> 00:12:29.000]  自願地去服侍
[00:12:29.000 --> 00:12:31.000]  有需要的群體
[00:12:31.000 --> 00:12:32.000]  原因就是
[00:12:32.000 --> 00:12:35.000]  他們先將自己獻給神
[00:12:35.000 --> 00:12:38.000]  然後按神的旨意去幫助別人
[00:12:38.000 --> 00:12:41.000]  一個真正願意將自己奉獻給神的人
[00:12:41.000 --> 00:12:43.000]  就明白這句話
[00:12:43.000 --> 00:12:47.000]  就是當你坐在一個弟兄最小身上
[00:12:47.000 --> 00:12:49.000]  就是坐在主耶穌身上
[00:12:49.000 --> 00:12:52.000]  所以關懷貧窮弱勢
[00:12:52.000 --> 00:12:55.000]  這個本為新舊約整個聖經的概念
[00:12:55.000 --> 00:12:57.000]  神經常都提
[00:12:57.000 --> 00:12:59.000]  要照顧孤寡貧窮
[00:12:59.000 --> 00:13:00.000]  在舊約裏面
[00:13:00.000 --> 00:13:01.000]  在新約裏面
[00:13:01.000 --> 00:13:03.000]  如果舊約裏面有路德記
[00:13:03.000 --> 00:13:05.000]  為什麼不讓郭進填國
[00:13:05.000 --> 00:13:06.000]  路德為什麼去執墨水
[00:13:06.000 --> 00:13:07.000]  就是照顧窮人
[00:13:07.000 --> 00:13:08.000]  在舊約裏面
[00:13:08.000 --> 00:13:11.000]  耶穌來到聖殿的時候
[00:13:11.000 --> 00:13:14.000]  祂避神的聖靈恩高的時候
[00:13:14.000 --> 00:13:16.000]  接著祂所宣告的
[00:13:16.000 --> 00:13:17.000]  就是以致下書
[00:13:17.000 --> 00:13:18.000]  大家還記得
[00:13:18.000 --> 00:13:20.000]  祂要傳福音給貧窮人
[00:13:20.000 --> 00:13:22.000]  避老的德釋放
[00:13:22.000 --> 00:13:24.000]  合眼的德看見
[00:13:24.000 --> 00:13:27.000]  要宣佈上帝月立的犀年
[00:13:27.000 --> 00:13:31.000]  弟兄姊妹
[00:13:31.000 --> 00:13:33.000]  今天
[00:13:33.000 --> 00:13:37.000]  我們是不是真的將身體獻上當作活祭
[00:13:37.000 --> 00:13:40.000]  這個是不是只是歌詞
[00:13:40.000 --> 00:13:42.000]  還是你願意行動
[00:13:42.000 --> 00:13:43.000]  我很感動
[00:13:43.000 --> 00:13:46.000]  剛才我沒有跟他配合
[00:13:46.000 --> 00:13:49.000]  主席帶了第三首試過
[00:13:49.000 --> 00:13:53.000]  請差遣我的時候
[00:13:53.000 --> 00:13:55.000]  我想問問你會回答
[00:13:55.000 --> 00:13:56.000]  我在這裏
[00:13:56.000 --> 00:13:57.000]  請差遣我
[00:13:57.000 --> 00:13:58.000]  還是說
[00:13:58.000 --> 00:14:00.000]  請差遣他
[00:14:00.000 --> 00:14:03.000]  牧師做得多一點
[00:14:03.000 --> 00:14:07.000]  如果你真的願意將身體獻上當作活祭
[00:14:07.000 --> 00:14:09.000]  你就會明白
[00:14:09.000 --> 00:14:11.000]  什麼叫做我在這裏
[00:14:11.000 --> 00:14:13.000]  請差遣我
[00:14:13.000 --> 00:14:15.000]  願每一個人都甘心樂意
[00:14:15.000 --> 00:14:19.000]  主動的去服侍你周圍有需要的人
[00:14:19.000 --> 00:14:22.000]  因為這個是上帝的心意和命令
[00:14:22.000 --> 00:14:24.000]  所以第一點我帶給大家
[00:14:24.000 --> 00:14:25.000]  有一個反思
[00:14:26.000 --> 00:14:30.000]  你是不是專注在困難裏面
[00:14:30.000 --> 00:14:32.000]  還是你超越你的舒適區
[00:14:32.000 --> 00:14:34.000]  你的安舒區
[00:14:34.000 --> 00:14:38.000]  你單單的依靠上帝的恩典和供應
