
[00:00:00.000 --> 00:00:02.940]  今天和大家分享一個題目「喜樂的福音」
[00:09:11.640 --> 00:09:20.960]  這裏前一點點的背景是在講
[00:09:20.960 --> 00:09:23.840]  耶穌被人抓了去
[00:09:23.840 --> 00:09:26.240]  接著去打 羞辱
[00:09:26.240 --> 00:09:29.280]  接著扔十字架 接著埋葬
[00:09:29.280 --> 00:09:32.280]  然後七天的頭一天 晚上
[00:09:32.280 --> 00:09:35.640]  其實那時當耶穌被人抓了的時候
[00:09:35.640 --> 00:09:39.480]  他的門徒 跟隨他的門徒已經全走了 四散
[00:09:39.480 --> 00:09:42.840]  還要本身經常說很厲害的那個彼得
[00:09:42.840 --> 00:09:44.560]  都跟著耶穌跟了一輪
[00:09:44.560 --> 00:09:46.480]  但是都不認他
[00:09:46.480 --> 00:09:50.680]  所以其實那些人全走了 很害怕
[00:09:50.680 --> 00:09:53.320]  他們一直跟著的那個耶穌
[00:09:53.320 --> 00:09:56.440]  為什麼最終被人抓了 被人殺了
[00:09:56.440 --> 00:09:58.640]  他們都不知道將來是怎樣
[00:09:58.640 --> 00:10:00.680]  下一步會不會把我也抓了
[00:10:00.680 --> 00:10:02.440]  所以他們很害怕
[00:10:02.440 --> 00:10:04.240]  門都關了
[00:10:04.240 --> 00:10:06.240]  接著耶穌就來到當中
[00:10:06.240 --> 00:10:07.800]  說願你們們平安
[00:10:07.800 --> 00:10:11.120]  樹鳥者說就把手和肋旁指給他們看
[00:10:11.120 --> 00:10:15.640]  門徒看見主就起來了
[00:10:15.640 --> 00:10:18.720]  有兩個問題 看到這兩節經文
[00:10:18.720 --> 00:10:23.760]  第一個問題就是為什麼門徒看到耶穌就會起來呢?
[00:10:23.760 --> 00:10:27.600]  為什麼?
[00:10:27.600 --> 00:10:32.800]  為什麼門徒看到耶穌就會起來呢?
[00:10:32.800 --> 00:10:33.960]  為什麼?
[00:10:33.960 --> 00:10:40.200]  以為他死了 誰知道他出現了 是不是?
[00:10:40.200 --> 00:10:42.480]  第二個問題
[00:10:42.480 --> 00:10:44.040]  其實第二個問題
[00:10:44.040 --> 00:10:45.400]  我問完第二個問題的時候
[00:10:45.400 --> 00:10:49.440]  可以幫我們整個圖畫想得清楚一點
[00:10:49.440 --> 00:10:50.680]  20字裡面說
[00:10:50.680 --> 00:10:54.880]  耶穌將手和肋旁指給他們看
[00:10:54.880 --> 00:10:55.680]  為什麼這麼有趣呢?
[00:10:55.680 --> 00:11:01.600]  為什麼要特意要把手和肋旁指給門徒看呢?
[00:11:01.600 --> 00:11:05.640]  為什麼?
[00:11:05.640 --> 00:11:08.920]  看不到?
[00:11:08.920 --> 00:11:12.720]  展示一些東西給他們看
[00:11:12.720 --> 00:11:17.160]  那有什麼用呢?
[00:11:17.160 --> 00:11:18.120]  為什麼要展示給他們看呢?
[00:11:18.120 --> 00:11:22.560]  可不可以展示一些角毛給他們看?
[00:11:22.560 --> 00:11:23.840]  真的釘死了 是不是?
[00:11:23.840 --> 00:11:26.000]  證明真的是耶穌
[00:11:26.000 --> 00:11:29.640]  不是隨便一個阿水出現
[00:11:29.640 --> 00:11:31.920]  是的 也都可能證明給他們看
[00:11:31.920 --> 00:11:32.720]  不是幻覺
[00:11:32.720 --> 00:11:35.120]  因為有時候人會有幻覺 是不是?
[00:11:35.120 --> 00:11:37.320]  證明給他們看不是幻覺
[00:11:37.320 --> 00:11:39.320]  也都耶穌出現
[00:11:39.320 --> 00:11:40.320]  我不知道耶穌是怎麼出現的
[00:11:40.320 --> 00:11:42.720]  其實說真的 門都關了
[00:11:42.720 --> 00:11:45.000]  不知道耶穌是不是突然飄出來
[00:11:45.000 --> 00:11:46.000]  可能他們會覺得
[00:11:46.000 --> 00:11:49.360]  哇 耶穌究竟是不是真實的
[00:11:49.360 --> 00:11:51.240]  所以耶穌出來給他們看
[00:11:51.240 --> 00:11:53.320]  手摸一下或者看一下
[00:11:53.320 --> 00:11:54.320]  真的有釘痕的
[00:11:54.320 --> 00:11:59.040]  肋旁被毛刺過
[00:11:59.040 --> 00:12:02.840]  是 其中一個原因是
[00:12:02.840 --> 00:12:04.000]  給他們看到
[00:12:04.000 --> 00:12:06.160]  我真的是那個耶穌
[00:12:06.160 --> 00:12:07.760]  你釘死的那個
[00:12:07.760 --> 00:12:08.760]  現在復活了
[00:12:08.760 --> 00:12:10.320]  所以都有釘痕
[00:12:10.320 --> 00:12:13.720]  你看到 證明是祂
[00:12:13.720 --> 00:12:15.800]  但其實除了這個之外
[00:12:15.800 --> 00:12:18.040]  二十節很簡單
[00:12:18.040 --> 00:12:19.200]  只給你看
[00:12:19.200 --> 00:12:21.320]  接著門徒漢見主就起落
[00:12:21.320 --> 00:12:23.760]  但其實這一節這麼簡單裏面
[00:12:23.760 --> 00:12:25.280]  其實你可能
[00:12:25.280 --> 00:12:26.560]  如果你是人
[00:12:26.560 --> 00:12:29.200]  你想深一層少少
[00:12:29.200 --> 00:12:31.080]  裏面講來講去很簡單
[00:12:31.080 --> 00:12:32.680]  門徒漢見主就起落
[00:12:32.680 --> 00:12:35.960]  但我相信其實門徒漢見主
[00:12:35.960 --> 00:12:37.240]  那個竇號
[00:12:37.240 --> 00:12:39.800]  其實中間有很多事情發生了
[00:12:39.800 --> 00:12:43.640]  接著才起落
[00:12:43.640 --> 00:12:46.440]  你明不明白我想講什麼
[00:12:46.440 --> 00:12:50.560]  你想一下如果你出賣了一個人
[00:12:50.560 --> 00:12:54.560]  做了一些壞事
[00:12:54.560 --> 00:12:57.400]  你有沒有面子再見他
[00:12:57.400 --> 00:13:01.640]  沒那麼容易
[00:13:01.640 --> 00:13:05.240]  你做過一些錯誤的決定
[00:13:05.240 --> 00:13:07.880]  很多時候我們都想逃避 走了算了
[00:13:07.880 --> 00:13:11.560]  會不會還有些人都會的
[00:13:11.560 --> 00:13:13.560]  回去處理他
[00:13:13.560 --> 00:13:15.120]  有那個勇氣
[00:13:15.120 --> 00:13:16.360]  但這裏很明顯
[00:13:16.360 --> 00:13:19.400]  這些人其實他們門都關了
[00:13:19.400 --> 00:13:20.680]  他們很害怕
[00:13:20.680 --> 00:13:22.360]  都不知道發生什麼事
[00:13:22.360 --> 00:13:26.800]  希望不要有事臨到他們身上
[00:13:26.800 --> 00:13:29.960]  我相信他們當時一個的情緒
[00:13:29.960 --> 00:13:32.160]  會是有內疚
[00:13:32.160 --> 00:13:34.320]  會有慚愧
[00:13:34.320 --> 00:13:37.080]  特別是耶穌讓你看到
[00:13:37.080 --> 00:13:39.720]  我真是「釘」的
[00:13:39.720 --> 00:13:42.200]  我被人「釘」的時候你們在哪裏
[00:13:42.200 --> 00:13:43.960]  可能耶穌沒有這樣問他
[00:13:43.960 --> 00:13:45.360]  耶穌讓他看而已
[00:13:45.360 --> 00:13:47.880]  但我相信在門徒心裏面
[00:13:47.880 --> 00:13:50.280]  他們很多事情浮現出來
[00:13:50.280 --> 00:13:53.840]  那時我們在問誰會出賣耶穌的時候
[00:13:53.840 --> 00:13:55.080]  問得多精彩
[00:13:55.080 --> 00:13:56.560]  每個人都說不是他
[00:13:56.560 --> 00:13:58.160]  每個人都說不是他出賣耶穌
[00:13:58.160 --> 00:14:00.640]  每個人都說跟隨著耶穌
[00:14:00.640 --> 00:14:03.160]  很忠心跟隨到底
[00:14:03.160 --> 00:14:06.480]  但是到耶穌被人「捉」的時候
[00:14:06.480 --> 00:14:08.720]  我們全都去了哪裏
[00:14:08.720 --> 00:14:10.360]  其實抬不起頭
[00:14:10.360 --> 00:14:13.680]  那時那班人看著耶穌的時候
[00:14:13.680 --> 00:14:15.960]  他們自責
[00:14:15.960 --> 00:14:17.280]  我們做過什麼
[00:14:17.280 --> 00:14:18.280]  耶穌被人「捉」的時候
[00:14:18.280 --> 00:14:19.880]  我們沒有做過什麼
[00:14:19.880 --> 00:14:21.560]  先走
[00:14:21.560 --> 00:14:23.640]  現在耶穌出現了
[00:14:23.640 --> 00:14:28.040]  讓我們看到這個耶穌
[00:14:28.040 --> 00:14:31.920]  就是那個我們出賣的耶穌
[00:14:31.920 --> 00:14:33.720]  我相信當中
[00:14:33.720 --> 00:14:37.040]  其實那個情緒那種感受
[00:14:37.040 --> 00:14:38.840]  是很複雜
[00:14:38.840 --> 00:14:41.160]  很負面的我相信
[00:14:41.160 --> 00:14:45.560]  特別在「就喜樂了」之前
[00:14:45.560 --> 00:14:48.080]  但是怎樣可以從這些情緒
[00:14:48.080 --> 00:14:48.960]  這些自責
[00:14:48.960 --> 00:14:50.040]  這些內疚裏面
[00:14:50.040 --> 00:14:53.920]  這些怎樣可以「喜樂」的呢?
[00:14:53.920 --> 00:14:56.760]  很重要
[00:14:56.760 --> 00:15:00.320]  耶穌這個出現給他們一個反省
[00:15:00.320 --> 00:15:02.320]  同時
[00:15:02.320 --> 00:15:04.320]  耶穌的出現
[00:15:04.320 --> 00:15:05.320]  給他們看到
[00:15:05.320 --> 00:15:06.880]  耶穌接納他們
[00:15:06.880 --> 00:15:08.000]  願意原諒他們
[00:15:08.000 --> 00:15:10.280]  赦免他們
[00:15:10.280 --> 00:15:11.600]  耶穌給他們看到
[00:15:11.600 --> 00:15:14.040]  當你們講到天花龍鳳
[00:15:14.040 --> 00:15:17.320]  講天下無敵的時候
[00:15:17.320 --> 00:15:20.040]  做無能為力的時候
[00:15:20.040 --> 00:15:22.720]  神依然能夠做到
[00:15:22.720 --> 00:15:25.200]  祂要做的事
[00:15:25.200 --> 00:15:27.320]  你們講到跟隨我
[00:15:27.320 --> 00:15:29.880]  我怎樣你都跟隨我
[00:15:29.880 --> 00:15:33.280]  但是當你們講到怎樣厲害的時候
[00:15:33.280 --> 00:15:34.880]  但是最終你們做不到
[00:15:34.880 --> 00:15:36.160]  也好
[00:15:36.160 --> 00:15:38.120]  但是這個十字架
[00:15:38.120 --> 00:15:39.480]  這個救恩
[00:15:39.480 --> 00:15:41.480]  是依然能夠成就
[00:15:41.480 --> 00:15:43.560]  你們不跟隨我也好
[00:15:43.560 --> 00:15:45.000]  最終我上十字架
[00:15:45.000 --> 00:15:46.880]  按著所定的日期
[00:15:46.880 --> 00:15:47.800]  我為你們死
[00:15:47.800 --> 00:15:48.480]  拯救你們
[00:15:48.480 --> 00:15:51.440]  這件事不會因為你們的軟弱
[00:15:51.440 --> 00:15:57.200]  攔阻了神的計劃
[00:15:57.200 --> 00:16:00.400]  不會因為我們做不到
[00:16:00.400 --> 00:16:02.720]  不會因為我們軟弱
[00:16:02.720 --> 00:16:06.520]  而神的計劃受到攔阻
[00:16:06.520 --> 00:16:08.280]  就是耶穌站在他們面前
[00:16:08.280 --> 00:16:09.600]  給他們看到
[00:16:09.600 --> 00:16:10.720]  這一幅圖畫
[00:16:10.720 --> 00:16:14.640]  所以他們就喜樂
[00:16:14.640 --> 00:16:16.040]  當中我想不容易的
[00:16:16.040 --> 00:16:17.200]  他們面對著
[00:16:17.200 --> 00:16:18.920]  內疚各樣的事
[00:16:18.920 --> 00:16:19.840]  但是看到
[00:16:19.840 --> 00:16:22.240]  原來最終神不會
[00:16:22.240 --> 00:16:24.440]  因為他們的軟弱
[00:16:24.440 --> 00:16:28.520]  而不能夠成就一個美好的旨意
[00:16:28.520 --> 00:16:31.320]  美好的事情
[00:16:31.320 --> 00:16:33.160]  簡單來說
[00:16:33.160 --> 00:16:36.120]  就是在人所不能
[00:16:36.120 --> 00:16:37.720]  在人在神
[00:16:37.720 --> 00:16:39.640]  凡事都能
[00:16:39.640 --> 00:16:45.280]  這裡給我們看到這件事
[00:16:45.280 --> 00:16:47.200]  本來還想分享我的見證
[00:16:47.200 --> 00:16:50.480]  不過我想我的時間是這麼多
[00:16:50.480 --> 00:16:53.080]  還有兒童主教學恩出來
[00:16:53.080 --> 00:16:55.920]  不是,好像今天有多幾個字時間
[00:16:55.920 --> 00:16:58.880]  先說完這個見證
[00:16:58.880 --> 00:17:04.480]  喜樂就是當我們知道
[00:17:04.480 --> 00:17:07.400]  我們自己沒有能力的時候
[00:17:07.400 --> 00:17:11.680]  我們相信神依然能救
[00:17:11.680 --> 00:17:14.600]  喜樂是我們知道我們自己不能救
[00:17:14.600 --> 00:17:17.160]  但是我們相信神能救
[00:17:17.160 --> 00:17:19.880]  我們就有那個喜樂
[00:17:19.880 --> 00:17:22.720]  就是說信心的問題
[00:17:22.720 --> 00:17:24.800]  看到現在的情況好像不樂觀
[00:17:24.800 --> 00:17:26.120]  不知道怎樣
[00:17:26.120 --> 00:17:27.440]  但是我相信
[00:17:27.440 --> 00:17:29.280]  在這個情況裏面
[00:17:29.280 --> 00:17:32.080]  神能夠做祂要做的事
[00:17:32.080 --> 00:17:34.600]  神能夠帶給我
[00:17:34.600 --> 00:17:36.240]  或者帶給我的家庭
[00:17:36.240 --> 00:17:37.160]  有個祝福
[00:17:37.160 --> 00:17:40.240]  不是因為現在前面這些小小的難阻
[00:17:40.240 --> 00:17:41.200]  而受到欺厭
[00:17:41.200 --> 00:17:43.360]  而受到難阻
[00:17:43.360 --> 00:17:46.760]  那個喜樂就是這樣而來
[00:17:46.760 --> 00:17:50.120]  我一個多禮拜前在雪梨上課
[00:17:50.120 --> 00:17:56.040]  一個老師他和他爸爸寫了一本書
[00:17:56.040 --> 00:17:57.320]  本來是他爸爸寫的
[00:17:57.320 --> 00:18:00.720]  是一個門徒訓練的材料
[00:18:00.720 --> 00:18:02.800]  後期再版
[00:18:02.800 --> 00:18:07.240]  所以老師就和他爸爸攜手再收集一下
[00:18:07.240 --> 00:18:10.160]  編輯一下再出過那個資料
[00:18:10.160 --> 00:18:16.280]  他講到當中原來有一個很特別的見證
[00:18:16.280 --> 00:18:22.080]  在95年的時候有一個人叫Berl King
[00:18:22.080 --> 00:18:28.720]  Berl他剛剛擔任了當時在美國來講最大的
