
[00:00:00.000 --> 00:00:04.120]  我們一齊有個禱告
[00:02:00.160 --> 00:02:04.520]  他就很想把一些大筆錢
[00:02:04.520 --> 00:02:06.040]  很想配對式
[00:02:06.040 --> 00:02:08.920]  如果你有50萬我就加50萬給你
[00:02:08.920 --> 00:02:09.960]  那你就有一倍
[00:02:09.960 --> 00:02:11.120]  就還給你
[00:02:11.120 --> 00:02:12.960]  那他的錢不知道怎麼用呢
[00:02:12.960 --> 00:02:15.760]  他就希望這個新時代的機構
[00:02:15.760 --> 00:02:19.440]  幫他指引給他怎樣去用這些錢
[00:02:19.440 --> 00:02:20.760]  非常之好
[00:02:20.760 --> 00:02:22.840]  不少的機構都做了
[00:02:22.840 --> 00:02:25.840]  如果大家熟悉的世界宣明會
[00:02:25.840 --> 00:02:27.280]  校園團契
[00:02:27.280 --> 00:02:28.760]  University
[00:02:28.760 --> 00:02:30.440]  這些很知名的
[00:02:30.440 --> 00:02:33.640]  他們覺得這個概念都挺好的
[00:02:33.640 --> 00:02:37.400]  好 於是就把一些金額放在那裡
[00:02:37.400 --> 00:02:40.360]  然後就真的雙倍給他們
[00:02:40.360 --> 00:02:43.200]  接著他就不如再大筆錢
[00:02:43.200 --> 00:02:45.000]  放了100萬在裡面
[00:02:45.000 --> 00:02:47.200]  結果就開始出事了
[00:02:47.200 --> 00:02:49.560]  這些錢拿不回來
[00:02:49.560 --> 00:02:51.320]  後來慢慢有些人查
[00:02:51.320 --> 00:02:54.280]  查的數據越搞越亂
[00:02:54.280 --> 00:02:59.240]  原來這個新時代的營運是怎樣呢
[00:02:59.240 --> 00:03:00.440]  他就這樣
[00:03:00.440 --> 00:03:04.440]  譬如有一些第一批的投資者放在我這裡
[00:03:04.440 --> 00:03:06.400]  那我怎樣能夠給你雙份呢
[00:03:06.400 --> 00:03:08.800]  他就招募一些新的投資者
[00:03:08.800 --> 00:03:11.720]  他大筆金額給我的時候我就可以給你
[00:03:11.720 --> 00:03:13.840]  而第二梯隊的那些
[00:03:13.840 --> 00:03:16.040]  我就金額要求他大一點
[00:03:16.040 --> 00:03:17.400]  哇 銀碼大一點
[00:03:17.400 --> 00:03:19.480]  還有我還給你就不是6個月了
[00:03:19.480 --> 00:03:21.160]  就長一點或者9個月
[00:03:21.160 --> 00:03:23.240]  他就這樣拉啊拉啊這樣
[00:03:23.240 --> 00:03:25.280]  哇 一個蓋一個 一個蓋一個
[00:03:25.280 --> 00:03:26.400]  就一直去
[00:03:26.400 --> 00:03:28.720]  還給你 還給你
[00:03:28.720 --> 00:03:31.160]  那你猜這樣蓋下去會怎樣呢
[00:03:31.160 --> 00:03:33.200]  他遲早都會蓋不到的
[00:03:33.200 --> 00:03:35.720]  結果就爆了出來
[00:03:35.720 --> 00:03:38.760]  結果就是 原來他就說
[00:03:38.760 --> 00:03:44.080]  其實根本這個方式有一些塵壓式的推銷
[00:03:44.080 --> 00:03:46.400]  或者類似這樣的東西又在當中
[00:03:46.400 --> 00:03:48.440]  結果在1997年
[00:03:48.440 --> 00:03:51.320]  他開始的時候是1989年開始
[00:03:51.320 --> 00:03:54.040]  大概6年之後就發現這件事立刻停了
[00:03:54.040 --> 00:03:57.160]  然後在1997年是人家審他
[00:03:57.160 --> 00:04:00.240]  他就發現原來他們全部都是訛詐
[00:04:00.240 --> 00:04:05.000]  他說所謂那些沒名的那些認捐者
[00:04:05.000 --> 00:04:06.760]  根本是去吹噓的
[00:04:06.760 --> 00:04:08.200]  沒有這回事
[00:04:08.200 --> 00:04:11.400]  那個法官就去判他刑
[00:04:11.400 --> 00:04:12.640]  他就求情
[00:04:12.640 --> 00:04:16.640]  他說你體諒我是一個為了宗教的熱誠
[00:04:16.640 --> 00:04:19.360]  請你不要這麼重判
[00:04:19.360 --> 00:04:20.840]  這個法官當然是不理了
[00:04:20.840 --> 00:04:22.400]  你怎樣叫做宗教狂熱
[00:04:22.400 --> 00:04:24.000]  你還叫做宗教熱誠
[00:04:24.000 --> 00:04:26.800]  你是自己取離
[00:04:26.800 --> 00:04:28.200]  而且確是
[00:04:28.200 --> 00:04:30.400]  這個John Burnett
[00:04:30.400 --> 00:04:33.120]  是將這些錢自己去用
[00:04:33.120 --> 00:04:35.280]  並且自己做投資的工作
[00:04:35.280 --> 00:04:36.200]  自己取離
[00:04:36.200 --> 00:04:38.320]  這件事是非常之轟動
[00:04:38.320 --> 00:04:40.040]  成為美國歷史一個
[00:04:40.040 --> 00:04:45.240]  差不多是最大的一個訛詐金錢的案
[00:04:45.240 --> 00:04:48.200]  那你會說最後判了多少刑
[00:04:48.200 --> 00:04:49.640]  判了12年
[00:04:49.640 --> 00:04:51.320]  其實是輕判了
[00:04:51.320 --> 00:04:53.760]  那你會說這個John Burnett
[00:04:53.760 --> 00:04:55.480]  究竟是不是一個信徒來的
[00:04:55.480 --> 00:04:58.320]  我們不敢說他是什麼
[00:04:58.320 --> 00:05:01.000]  不過你覺得他是什麼基督徒呢
[00:05:01.000 --> 00:05:02.320]  就算是基督徒
[00:05:02.320 --> 00:05:06.080]  你發覺他基本上是一個世界的基督徒
[00:05:06.080 --> 00:05:07.440]  是愛了世界
[00:05:07.440 --> 00:05:10.640]  那你說我們沒有John Burnett這麼夠膽
[00:05:10.640 --> 00:05:12.720]  搞這樣的事
[00:05:12.720 --> 00:05:15.960]  其實你發覺在我們的日常生活裏面
[00:05:15.960 --> 00:05:19.080]  你看看你會不會用一些小小的錢
[00:05:19.080 --> 00:05:20.640]  或者小小的事情
[00:05:20.640 --> 00:05:23.600]  你不經意地不經意地去了世界那裏
[00:05:23.600 --> 00:05:25.080]  譬如聖經裏面說
[00:05:25.080 --> 00:05:26.240]  眼目的情慾
[00:05:26.240 --> 00:05:29.400]  今生的驕傲等等這些
[00:05:29.400 --> 00:05:32.200]  肉體的情慾等等
[00:05:32.200 --> 00:05:33.680]  都是世界的
[00:05:33.680 --> 00:05:36.600]  這些會有一天過去的
[00:05:36.600 --> 00:05:38.320]  其實不是關乎你多還是少
[00:05:38.320 --> 00:05:40.880]  而是你人生的方向在哪裏
[00:05:40.880 --> 00:05:42.320]  這個是很重要的
[00:05:42.320 --> 00:05:44.840]  若然我們單一的
[00:05:44.840 --> 00:05:46.920]  聖經說如果愛世界的人
[00:05:46.920 --> 00:05:49.720]  愛父的心就不能夠在他裏面
[00:05:49.720 --> 00:05:51.520]  問題是我們有多麼的純一
[00:05:51.520 --> 00:05:52.360]  去愛神
[00:05:52.360 --> 00:05:53.040]  為什麼呢
[00:05:53.040 --> 00:05:54.600]  是走這個世界的路
[00:05:54.600 --> 00:05:56.160]  那你說兩者都要
[00:05:56.160 --> 00:05:57.560]  我又愛神又愛世界
[00:05:57.560 --> 00:05:59.400]  有沒有這樣的事
[00:05:59.400 --> 00:06:00.800]  聖經說
[00:06:00.800 --> 00:06:02.560]  你不可以兩面都愛
[00:06:02.560 --> 00:06:04.480]  你的人生是什麼目標呢
[00:06:04.480 --> 00:06:05.960]  今天我們看一個人物
[00:06:05.960 --> 00:06:07.640]  猶大大家會很熟悉
[00:06:07.640 --> 00:06:08.960]  我們看一看
[00:06:08.960 --> 00:06:10.840]  究竟怎樣去警惕我們
[00:06:10.840 --> 00:06:13.320]  神其實很愛我們
[00:06:13.320 --> 00:06:14.400]  給我們有好的生命
[00:06:14.400 --> 00:06:17.840]  我們怎樣去珍惜祂的愛呢
[00:06:17.840 --> 00:06:19.080]  猶大當然
[00:06:19.080 --> 00:06:20.760]  你知道它不會珍惜
[00:06:20.760 --> 00:06:23.360]  或者我們從這個猶大的事件
[00:06:23.360 --> 00:06:24.520]  我們看看
[00:06:24.520 --> 00:06:26.880]  我們應該怎樣去回應神的愛
[00:06:26.880 --> 00:06:29.280]  或者珍惜神的愛
[00:06:29.280 --> 00:06:30.280]  在《論經文》之前
[00:06:30.280 --> 00:06:32.800]  我們知道在第十三章《約翰福音》
[00:06:32.800 --> 00:06:33.920]  一連串之前
[00:06:33.920 --> 00:06:35.400]  一至十二章
[00:06:35.400 --> 00:06:39.120]  是說耶穌基督在公開的事公
[00:06:39.120 --> 00:06:40.160]  來到這裏
[00:06:40.160 --> 00:06:42.000]  十三章到十七章
[00:06:42.000 --> 00:06:46.720]  是耶穌基督特別給門徒近身的人
[00:06:46.720 --> 00:06:48.440]  說一些很重要的話
[00:06:48.440 --> 00:06:50.440]  但是在祂說的話當中
[00:06:50.440 --> 00:06:52.960]  你會發覺有一處不是很開心
[00:06:52.960 --> 00:06:54.560]  因為祂只是在說
[00:06:54.560 --> 00:06:55.480]  門徒要怎樣呢
[00:06:55.480 --> 00:06:58.160]  首先要學習彼此的服事
[00:06:58.160 --> 00:07:01.160]  祂做了一個彼此洗腳的呼籲
[00:07:01.160 --> 00:07:02.480]  叫他們要彼此洗腳
[00:07:02.480 --> 00:07:03.840]  首先洗門徒的腳
[00:07:03.840 --> 00:07:07.120]  並且他們會派到世界當中
[00:07:07.120 --> 00:07:07.880]  很重要
[00:07:07.880 --> 00:07:09.120]  雖然身份卑微
[00:07:09.120 --> 00:07:10.400]  但是祂做的事
[00:07:10.400 --> 00:07:12.200]  祂是神會很大的使用他們
[00:07:12.200 --> 00:07:14.120]  但是在十八節
[00:07:14.120 --> 00:07:16.000]  一節很特別的經文
[00:07:16.000 --> 00:07:16.760]  你看看
[00:07:16.760 --> 00:07:18.040]  就說出一個
[00:07:18.040 --> 00:07:19.480]  耶穌基督要處理的
[00:07:19.480 --> 00:07:21.280]  在第十三章十八節說
[00:07:21.280 --> 00:07:23.600]  「我不是指著你們眾人說的
[00:07:23.600 --> 00:07:26.200]  我知道我所揀選的是誰
[00:07:26.200 --> 00:07:28.560]  但要應驗經上的話
[00:07:28.560 --> 00:07:31.960]  吃我飯的人用腳踢我」
[00:07:31.960 --> 00:07:33.640]  用腳踢我即是第七隻腳
[00:07:33.640 --> 00:07:35.520]  預備要攻擊我
[00:07:35.520 --> 00:07:37.280]  即是耶穌基督在說什麼呢?
[00:07:37.280 --> 00:07:40.200]  當我們要說一個很重要的教導的時候
[00:07:40.200 --> 00:07:42.600]  有些人其實正在去世界那裡
[00:07:42.600 --> 00:07:43.960]  不是在神那裡
[00:07:43.960 --> 00:07:45.480]  祂首先要處理
[00:07:45.480 --> 00:07:48.920]  特別是提到這個人物猶大
[00:07:48.920 --> 00:07:51.360]  以至於祂好好地去檢視自己
[00:07:51.360 --> 00:07:52.680]  究竟怎樣走
[00:07:52.680 --> 00:07:53.880]  所以在這一段經文
[00:07:53.880 --> 00:07:55.960]  有一節到三十節
[00:07:55.960 --> 00:07:57.840]  就是說到猶大很重要
[00:07:57.840 --> 00:07:59.600]  它的生命究竟是一種什麼樣的生命
[00:07:59.600 --> 00:08:01.920]  我們可能都會覺得很稀奇
[00:08:01.920 --> 00:08:03.880]  我們覺得這個人很奇妙
[00:08:03.880 --> 00:08:05.080]  究竟他是一個什麼樣的
[00:08:05.080 --> 00:08:07.400]  信了還沒信呢?
[00:08:07.400 --> 00:08:09.680]  我們就看看這裡
[00:08:09.680 --> 00:08:10.800]  我們首先看
[00:08:10.800 --> 00:08:13.320]  耶穌基督知道誰出賣祂
[00:08:13.320 --> 00:08:14.200]  我們看看
[00:08:14.200 --> 00:08:17.960]  二十一節到二十二節
[00:08:17.960 --> 00:08:20.000]  我們一起讀好嗎?
[00:08:20.000 --> 00:08:21.880]  「耶穌說了這些話
[00:08:21.880 --> 00:08:23.280]  心裡憂愁
[00:08:23.280 --> 00:08:25.080]  於是明確地說
[00:08:25.080 --> 00:08:27.480]  我實實在在地告訴你們
[00:08:27.480 --> 00:08:30.560]  你們中間有一個人要出賣我
[00:08:30.560 --> 00:08:32.360]  門徒彼此相看
[00:08:32.360 --> 00:08:35.000]  猜不出他說的是誰」
[00:08:35.000 --> 00:08:39.600]  這裡突然間是一個很重要的教導
[00:08:39.600 --> 00:08:43.760]  說一個大家都很不開心聽到的說話
[00:08:43.760 --> 00:08:47.560]  就等於好像我們突然來聚會
[00:08:47.560 --> 00:08:48.240]  窩福堂
[00:08:48.240 --> 00:08:49.600]  突然間說的消息
[00:08:49.600 --> 00:08:51.480]  在我們的教務團隊裡面
[00:08:51.480 --> 00:08:52.520]  有一個是出賣的
[00:08:52.520 --> 00:08:55.200]  有一個是奸細
[00:08:55.200 --> 00:08:56.800]  奸細不知道在做什麼
[00:08:56.800 --> 00:08:57.680]  可能是為錢
[00:08:57.680 --> 00:08:59.320]  可能是為什麼的緣故
[00:08:59.320 --> 00:09:00.640]  你會怎樣呢?
[00:09:00.640 --> 00:09:01.720]  突然間全部
[00:09:01.720 --> 00:09:03.880]  誰呀?
[00:09:03.880 --> 00:09:05.960]  突然間很緊張
[00:09:05.960 --> 00:09:08.040]  你那個時間
[00:09:08.040 --> 00:09:09.720]  耶穌最要教導的時候
[00:09:09.720 --> 00:09:11.200]  就說了一句話
[00:09:11.200 --> 00:09:12.160]  但你發覺這裡
[00:09:12.160 --> 00:09:14.320]  耶穌說了這些話的時候
[00:09:14.320 --> 00:09:16.240]  心裡憂愁
[00:09:16.240 --> 00:09:17.680]  憂愁是搞亂
[00:09:17.680 --> 00:09:19.880]  有些湖水搞得混濁
[00:09:19.880 --> 00:09:22.080]  比喻我們的心靈裡面
[00:09:22.080 --> 00:09:23.880]  是凌亂不堪
[00:09:23.880 --> 00:09:24.840]  不穩定
[00:09:24.840 --> 00:09:27.120]  哇 耶穌基督去到一個這樣的狀況
[00:09:27.120 --> 00:09:29.360]  聖經裡面又好像出現過幾次
[00:09:29.360 --> 00:09:31.000]  見到拉薩路的情況
[00:09:31.000 --> 00:09:32.400]  去病患
[00:09:32.400 --> 00:09:33.720]  去死了
[00:09:33.720 --> 00:09:36.080]  心裡憂愁
[00:09:36.080 --> 00:09:36.800]  很少說的
[00:09:36.800 --> 00:09:38.080]  這個很嚴重
[00:09:38.080 --> 00:09:40.320]  如果你發覺有人出賣自己
[00:09:40.320 --> 00:09:41.600]  當然是搞動了
[00:09:41.600 --> 00:09:42.880]  當然不開心
[00:09:42.880 --> 00:09:45.080]  但你看看這段經文
[00:09:45.080 --> 00:09:47.080]  他的憂愁
[00:09:47.080 --> 00:09:50.640]  不僅僅是因為被人出賣
[00:09:50.640 --> 00:09:53.080]  出賣固然是很慘的事
[00:09:53.080 --> 00:09:54.840]  但是如果你看真一點
[00:09:54.840 --> 00:09:56.800]  很深的意思
[00:09:56.800 --> 00:10:00.360]  被人出賣是一個非常難受的事
[00:10:00.360 --> 00:10:02.720]  出賣的意思是你信得過的人
[00:10:02.720 --> 00:10:04.560]  或者你很親的家人
[00:10:04.560 --> 00:10:05.880]  做一些很對不起你的事
[00:10:05.880 --> 00:10:07.840]  哇 你真是很搞動
[00:10:07.840 --> 00:10:10.080]  很傷害
[00:10:10.080 --> 00:10:11.280]  很信任的朋友
[00:10:11.280 --> 00:10:13.480]  突然間做一些事去得罪你
[00:10:13.480 --> 00:10:15.480]  或者損害你
[00:10:15.480 --> 00:10:17.280]  這個很傷痛
[00:10:17.280 --> 00:10:19.400]  在十六世紀有一個人物
[00:10:19.400 --> 00:10:20.440]  大家可能都很熟
[00:10:20.440 --> 00:10:24.160]  在英國叫做丁道義
[00:10:24.160 --> 00:10:25.000]  Tindale
[00:10:25.000 --> 00:10:26.240]  Tindale大家會很熟
[00:10:26.240 --> 00:10:31.880]  因為Tindale有出版社
[00:10:31.880 --> 00:10:32.960]  有神學院
[00:10:32.960 --> 00:10:33.600]  紀念這個人
[00:10:33.600 --> 00:10:35.600]  這個人為什麼這麼厲害呢
[00:10:35.600 --> 00:10:37.880]  其實他就是翻譯聖經
[00:10:37.880 --> 00:10:39.400]  他在十六世紀的時候
[00:10:39.400 --> 00:10:42.960]  就是從當時的大公教會裡面
[00:10:42.960 --> 00:10:45.440]  他出來是一個改革的
[00:10:45.440 --> 00:10:48.360]  就說好像馬丁路德那幫信徒
[00:10:48.360 --> 00:10:49.960]  說恩信稱義
[00:10:49.960 --> 00:10:51.120]  所有這些聖經
[00:10:51.120 --> 00:10:52.600]  唯獨聖經很重要
[00:10:52.600 --> 00:10:56.480]  於是他就做翻譯聖經的工作
[00:10:56.480 --> 00:11:00.360]  但是被當時的英國王室
[00:11:00.360 --> 00:11:03.840]  覺得這些是異端要殲滅的對象
[00:11:03.840 --> 00:11:06.600]  所以丁道義非常危險
[00:11:06.600 --> 00:11:08.520]  成為通緝的對象
[00:11:08.520 --> 00:11:12.680]  當時丁道義怎樣的情況呢
[00:11:12.680 --> 00:11:13.680]  有一個轉捩點
[00:11:13.680 --> 00:11:15.920]  就是有一個人物叫做Henry Phillips
[00:11:15.920 --> 00:11:17.280]  這個Henry Phillips
[00:11:17.280 --> 00:11:19.200]  就是一個關鍵的人物
[00:11:19.200 --> 00:11:22.640]  他是一個很有學識的人
[00:11:22.640 --> 00:11:24.120]  讀法律的
[00:11:24.120 --> 00:11:25.280]  也有家世的
[00:11:25.280 --> 00:11:27.880]  因為爸爸媽媽都有錢
[00:11:27.880 --> 00:11:31.280]  但是這個人的人品是非常差的
[00:11:31.280 --> 00:11:32.760]  父母給了他一筆錢
[00:11:32.760 --> 00:11:34.160]  當是一些家財
[00:11:34.160 --> 00:11:36.360]  他全部賭錢沒有了
[00:11:36.360 --> 00:11:37.080]  賭錢沒有了
[00:11:37.080 --> 00:11:38.680]  接著就去求情
[00:11:38.680 --> 00:11:39.800]  跟家人說
[00:11:39.800 --> 00:11:41.520]  我現在的心情非常低落
[00:11:41.520 --> 00:11:43.240]  我一定要得到你的支援
[00:11:43.240 --> 00:11:46.080]  等等這樣去騙家人的錢
[00:11:46.080 --> 00:11:47.760]  到了這個情況
[00:11:47.760 --> 00:11:51.080]  他就知道丁道義被人追緝了
[00:11:51.080 --> 00:11:55.120]  如果我在當中做一點點角色
[00:11:55.120 --> 00:11:57.800]  我可以得到這個賞金
[00:11:57.800 --> 00:12:02.800]  於是他就混入了丁道義那幫社群當中
[00:12:02.800 --> 00:12:03.720]  一些商人
[00:12:03.720 --> 00:12:06.920]  間接真的有一天被他撞到丁道義
[00:12:06.920 --> 00:12:09.280]  很秘密的當中接近他
[00:12:09.280 --> 00:12:13.320]  然後慢慢丁道義竟然取得他丁道義的信任
[00:12:13.320 --> 00:12:15.600]  因為這個人口才又好
[00:12:15.600 --> 00:12:16.960]  又有些學識
[00:12:16.960 --> 00:12:20.080]  還說明了他對這個改革的信仰
[00:12:20.080 --> 00:12:21.480]  是挺支持的
[00:12:21.480 --> 00:12:23.560]  哇 全部都相信了
[00:12:23.560 --> 00:12:24.480]  有些人提出異議
[00:12:24.480 --> 00:12:26.280]  丁道義你不要相信這個人
[00:12:26.280 --> 00:12:27.280]  你要小心
[00:12:27.280 --> 00:12:27.880]  丁道義說不是的
[00:12:27.880 --> 00:12:29.320]  這個不怕不怕
[00:12:29.320 --> 00:12:31.520]  結果就相信了他
[00:12:31.520 --> 00:12:33.040]  結果有一次
[00:12:33.040 --> 00:12:36.840]  Henry Phillips就約了丁道義吃午餐
[00:12:36.840 --> 00:12:38.320]  好像我們今天那些朋友吃午餐
[00:12:38.320 --> 00:12:40.520]  我很開心見到這個朋友
[00:12:40.520 --> 00:12:41.640]  怎知道在那裡
[00:12:41.640 --> 00:12:44.280]  他就埋了一些伏兵
[00:12:44.280 --> 00:12:45.200]  就叫人去那裡
[00:12:45.200 --> 00:12:47.360]  他在走這條路的時候
[00:12:47.360 --> 00:12:48.280]  他就好像很禮讓
[00:12:48.280 --> 00:12:49.640]  你先走吧 丁道義
[00:12:49.640 --> 00:12:50.720]  走過去的時候
[00:12:50.720 --> 00:12:52.000]  他自己高大
[00:12:52.000 --> 00:12:53.880]  原來前面已經有一些兵士在那裡
[00:12:53.880 --> 00:12:54.760]  他就在後面說
[00:12:54.760 --> 00:12:56.080]  是這個了
[00:12:56.080 --> 00:12:57.480]  結果就抓了他
[00:12:57.480 --> 00:13:00.080]  然後他就推到士兵那裡
[00:13:00.080 --> 00:13:01.800]  就抓了這個丁道義
[00:13:01.800 --> 00:13:04.000]  丁道義結果真的被抓了
[00:13:04.000 --> 00:13:05.680]  結果因為這次的抓捕
[00:13:05.680 --> 00:13:08.600]  他仍然在監獄裡面寫聖經
[00:13:08.600 --> 00:13:10.400]  但是後來判決死刑
[00:13:10.400 --> 00:13:15.320]  他死得非常之難受
[00:13:15.320 --> 00:13:18.040]  他被人絞刑致死
[00:13:18.040 --> 00:13:19.840]  然後就燒了他的身體
[00:13:19.840 --> 00:13:23.680]  是非常之慘痛的一個出賣
[00:13:23.680 --> 00:13:26.280]  你看到這個很令人憂愁
[00:13:26.280 --> 00:13:28.480]  但是你看到耶穌基督很特別
[00:13:28.480 --> 00:13:30.960]  如果你知道某個人出賣你的時候
[00:13:30.960 --> 00:13:32.800]  你如果識穿知道的時候
[00:13:32.800 --> 00:13:34.360]  你一定會揭發他
[00:13:34.360 --> 00:13:36.960]  希望阻止自己的不幸
[00:13:36.960 --> 00:13:38.640]  阻止自己的損害
[00:13:38.640 --> 00:13:40.600]  耶穌基督很奇妙
[00:13:40.600 --> 00:13:42.280]  他在那裡憂愁
[00:13:42.280 --> 00:13:44.040]  但是整段經文我們沒有說
[00:13:44.040 --> 00:13:47.680]  他指出這個猶大間接
[00:13:47.680 --> 00:13:51.600]  但是他沒有阻止猶大這個工作
[00:13:51.600 --> 00:13:52.960]  出賣他的工作
[00:13:52.960 --> 00:13:53.440]  很奇妙
[00:13:53.440 --> 00:13:54.160]  反而憂愁
[00:13:54.160 --> 00:13:55.880]  他憂愁什麼
[00:13:55.880 --> 00:13:58.600]  當然他自己要面對這個憂愁
[00:13:58.600 --> 00:13:59.960]  但也不是這件事
[00:13:59.960 --> 00:14:03.160]  他憂愁要出賣他的猶大
[00:14:03.160 --> 00:14:06.880]  因為他一早呼召他做門徒
[00:14:06.880 --> 00:14:10.400]  然後跟著跟自己接近
[00:14:10.400 --> 00:14:13.080]  然後盡量將聖經的真理向他講
[00:14:13.080 --> 00:14:14.000]  特別是講到
[00:14:14.000 --> 00:14:16.200]  你知道楊福音講到很強調
[00:14:16.200 --> 00:14:17.880]  生命的問題
[00:14:17.880 --> 00:14:19.400]  跟著我有永遠的生命
[00:14:19.400 --> 00:14:20.400]  有滿足的生命
[00:14:20.400 --> 00:14:21.960]  這個是很重要
[00:14:21.960 --> 00:14:23.680]  主耶穌很想帶到他
[00:14:23.680 --> 00:14:25.200]  去到他身邊
[00:14:25.200 --> 00:14:26.320]  呼召他做門徒
[00:14:26.320 --> 00:14:28.440]  給很多的栽培
[00:14:28.440 --> 00:14:31.640]  而今天去到他侍奉的最後
[00:14:31.640 --> 00:14:34.400]  竟然間這個猶大要出賣他
[00:14:34.400 --> 00:14:35.880]  那你會問一個問題
[00:14:35.880 --> 00:14:37.120]  耶穌基督呼召他的時候
[00:14:37.120 --> 00:14:39.040]  知不知道他出賣他呢
[00:14:39.040 --> 00:14:41.240]  我想問大家知不知道
[00:14:41.240 --> 00:14:43.280]  知道又會這樣做
[00:14:43.280 --> 00:14:45.520]  我們都會問這個問題
[00:14:45.520 --> 00:14:47.480]  我們會知道
[00:14:47.480 --> 00:14:49.560]  神是有他的主權
[00:14:49.560 --> 00:14:51.320]  他甚至不知道
[00:14:51.320 --> 00:14:53.080]  他揀選猶大
[00:14:53.080 --> 00:14:54.200]  誰是信徒
[00:14:54.200 --> 00:14:55.280]  誰不是信徒
[00:14:55.280 --> 00:14:56.000]  他都知道
[00:14:56.000 --> 00:14:58.520]  那就更加難搞了
[00:14:58.520 --> 00:15:00.880]  那還找他做門徒
[00:15:00.880 --> 00:15:02.080]  事實上是的
[00:15:02.080 --> 00:15:03.200]  這裡講到
[00:15:03.200 --> 00:15:06.560]  他說 剛才我都讀了
[00:15:06.560 --> 00:15:09.640]  我知道我所揀選的是誰
[00:15:09.640 --> 00:15:11.040]  是有揀選的
[00:15:11.040 --> 00:15:12.360]  這裡就告訴他
[00:15:12.360 --> 00:15:13.960]  神的主權
[00:15:13.960 --> 00:15:16.720]  不是排除了人的選擇
[00:15:16.720 --> 00:15:18.960]  聖經往往將這兩樣東西
[00:15:18.960 --> 00:15:20.200]  是平列的
[00:15:20.200 --> 00:15:21.360]  有神的主權
[00:15:21.360 --> 00:15:24.000]  但亦都是人的責任
[00:15:24.000 --> 00:15:25.600]  這個我們很難明白
[00:15:25.600 --> 00:15:26.280]  其實很簡單
[00:15:26.280 --> 00:15:27.120]  我有一個例子
[00:15:27.120 --> 00:15:27.920]  我想問大家
[00:15:27.920 --> 00:15:29.640]  今天有沒有神的旨意叫你回來
[00:15:29.640 --> 00:15:32.240]  你猜有沒有命定
[00:15:32.240 --> 00:15:33.080]  牛頭
[00:15:33.080 --> 00:15:33.720]  我又想問
[00:15:33.720 --> 00:15:35.920]  今天是誰叫你回來的
[00:15:35.920 --> 00:15:38.120]  你是自願回來還是
[00:15:38.120 --> 00:15:39.040]  我不知道
[00:15:39.040 --> 00:15:41.320]  去逼一下
