
[00:00:00.000 --> 00:00:04.000]  好,頂姐妹平安,我們一起低頭禱告
[00:03:43.000 --> 00:03:46.000]  我們的神是一位怎樣的神呢
[00:03:46.000 --> 00:03:50.000]  而當我們明白了我們的神是一位怎樣的神的時候
[00:03:50.000 --> 00:03:53.000]  其實會影響到我們怎樣去禱告,當然
[00:03:53.000 --> 00:03:57.000]  亦都其實影響到我們的人生,看很多事情
[00:03:57.000 --> 00:04:01.000]  我們在小組的時候都已經看過影片
[00:04:01.000 --> 00:04:07.000]  已經講到其實神是父親,神是無微不至的父親
[00:04:07.000 --> 00:04:13.000]  神是consistent,是始終如一的父親,神是有能力的父親
[00:04:13.000 --> 00:04:18.000]  我們都看過,那些我就在這裡
[00:04:18.000 --> 00:04:21.000]  有些是相關的,但就不重複再講了
[00:04:21.000 --> 00:04:28.000]  因為你參加小組就已經大家一起學習過,一起討論過
[00:04:28.000 --> 00:04:31.000]  如果你沒有參加小組,當然就鼓勵你參加
[00:04:31.000 --> 00:04:35.000]  其實是很好的,因為剛才我們都很享受
[00:04:35.000 --> 00:04:38.000]  小組大家都已經知道,會分享一下神是怎樣的真實
[00:04:38.000 --> 00:04:42.000]  在他生命當中的作為,其實都很鼓勵
[00:04:42.000 --> 00:04:49.000]  因為不只是聽人講,聽牧師講,大家一起分享
[00:04:49.000 --> 00:04:55.000]  說回這裡的時候,其實有一個挺出名的傳道人陶樹
[00:04:55.000 --> 00:04:57.000]  他就講過一句這樣的說話
[00:04:57.000 --> 00:05:00.000]  What comes into your mind when you think about God
[00:05:00.000 --> 00:05:03.000]  is the most important thing about you
[00:05:03.000 --> 00:05:10.000]  陶樹他就講過,當你怎樣去想到神的時候
[00:05:10.000 --> 00:05:19.000]  在你的腦海當中出現的,其實對於你來說是很重要的事情
[00:05:19.000 --> 00:05:22.000]  這些不是無關重要,是很重要的
[00:05:22.000 --> 00:05:29.000]  而第一點,我們想到神是怎樣的神的時候
[00:05:29.000 --> 00:05:36.000]  其中有一個非常重要的基石
[00:05:36.000 --> 00:05:39.000]  就是說神是一位好的神
[00:05:39.000 --> 00:05:44.000]  神對我們的意念是一種好的意念
[00:05:44.000 --> 00:05:47.000]  God is a good God
[00:05:47.000 --> 00:05:50.000]  這個不知道你有沒有想
[00:05:50.000 --> 00:05:57.000]  是我們整個信仰的,差不多是最重要的基石
[00:05:57.000 --> 00:06:03.000]  我們的信仰不只是建基於神是無所不能
[00:06:03.000 --> 00:06:10.000]  神是無所不知,神是超越宇宙時空,無所不在
[00:06:10.000 --> 00:06:15.000]  當然那些都有它的重要性建基於我們怎樣去想神
[00:06:15.000 --> 00:06:20.000]  但我告訴你這些其實不是最重要的
[00:06:20.000 --> 00:06:27.000]  而最重要的一點,最基本的一點
[00:06:27.000 --> 00:06:32.000]  就是神是好的神,神是善的神
[00:06:32.000 --> 00:06:38.000]  聖經說你要想像耶和華的恩典就知道是美善
[00:06:38.000 --> 00:06:43.000]  神是善,這是我們整個信仰的基石
[00:06:43.000 --> 00:06:46.000]  有些基督徒不理解神的傳能
[00:06:46.000 --> 00:06:50.000]  有些基督徒不理解神的永恆,神的無所不在,神的無所不知
[00:06:50.000 --> 00:06:56.000]  有很多事情都想不通,不要緊
[00:06:56.000 --> 00:07:01.000]  因為這不是信仰的基石
[00:07:01.000 --> 00:07:06.000]  你可能還有很多疑惑,神學家都有很多討論
[00:07:06.000 --> 00:07:11.000]  甚至你想多研究都看不明白,不要緊
[00:07:11.000 --> 00:07:16.000]  但有一點,這一點一定要弄清楚
[00:07:16.000 --> 00:07:21.000]  神永遠都是善的,神永遠都是好的神
[00:07:21.000 --> 00:07:27.000]  如果這一點你不能夠同意,或這一點你還有很多疑惑
[00:07:27.000 --> 00:07:31.000]  你做基督徒的路是很難走的
[00:07:31.000 --> 00:07:34.000]  不知道神會不會作弄我呢?
[00:07:34.000 --> 00:07:36.000]  不知道神會不會又懲罰我呢?
[00:07:36.000 --> 00:07:38.000]  不知道神會不會又責打我呢?
[00:07:38.000 --> 00:07:43.000]  不知道神會不會又明知道我喜歡這東西又要拿走呢?
[00:07:43.000 --> 00:07:50.000]  這些觀念歸根結底就回到一點
[00:07:50.000 --> 00:07:55.000]  神是不是一個善的神?
[00:07:55.000 --> 00:08:00.000]  而這是我們整個信仰的基礎
[00:08:00.000 --> 00:08:04.000]  如果神不是善,一切都不用說了
[00:08:04.000 --> 00:08:08.000]  有時祂又責備你,有時祂明知道你喜歡那東西就要拿走你
[00:08:08.000 --> 00:08:12.000]  所以有些人有這樣的觀念
[00:08:12.000 --> 00:08:17.000]  所以神知道我喜歡那東西,所以我不敢奉獻
[00:08:17.000 --> 00:08:21.000]  因為如果我奉獻跟從神,為何要祂拿走我?
[00:08:21.000 --> 00:08:25.000]  我們有這樣的觀念,為什麼呢?
[00:08:25.000 --> 00:08:28.000]  因為我們有這樣的經驗,是不是?
[00:08:28.000 --> 00:08:36.000]  我們小朋友當時,父母知道我們很喜歡看漫畫
[00:08:36.000 --> 00:08:40.000]  考試考得不好,或者很喜歡玩遊戲機
[00:08:40.000 --> 00:08:44.000]  考試考得不好就說,好了,這個星期或這個月不能看漫畫
[00:08:44.000 --> 00:08:47.000]  這個月或這個星期不能玩遊戲機
[00:08:47.000 --> 00:08:49.000]  我們有這樣的經驗
[00:08:49.000 --> 00:08:55.000]  他們知道我喜歡那東西就用這東西來箝制我、控制我
[00:08:55.000 --> 00:08:58.000]  是不是?
[00:08:58.000 --> 00:09:01.000]  有時小朋友知道就聰明
[00:09:01.000 --> 00:09:07.000]  不讓父母知道他喜歡那東西
[00:09:07.000 --> 00:09:15.000]  但是,將這些觀念投射在神身上是很大一件事
[00:09:15.000 --> 00:09:23.000]  歸根結底,我們的神是善,是美善
[00:09:23.000 --> 00:09:28.000]  對我們的心意總是好的,是好
[00:09:28.000 --> 00:09:31.000]  這個是我們的信仰基礎
[00:09:31.000 --> 00:09:40.000]  如果你是知道你所禱告的對象是善的神
[00:09:40.000 --> 00:09:44.000]  很多時你沒有那麼多疑惑
[00:09:44.000 --> 00:09:47.000]  有時我們禱告的時候,我們都疑惑
[00:09:47.000 --> 00:09:52.000]  究竟我求這些東西,應不應該這樣求呢?
[00:09:52.000 --> 00:09:54.000]  應不應該這樣求呢?
[00:09:54.000 --> 00:10:00.000]  是否求得對神喜歡呢?
[00:10:00.000 --> 00:10:02.000]  是不是?
[00:10:02.000 --> 00:10:08.000]  其實這樣都挺難禱告的
[00:10:08.000 --> 00:10:10.000]  不知道你有沒有想過
[00:10:10.000 --> 00:10:18.000]  可能大部份的人,我們說廣東話未必是來自中國
[00:10:18.000 --> 00:10:24.000]  我也認識一些大兄姐妹,他們的背景是來自中國的
[00:10:24.000 --> 00:10:26.000]  他們說一件事
[00:10:26.000 --> 00:10:31.000]  他們說,其實我們在中國大陸成長的時候
[00:10:31.000 --> 00:10:35.000]  其中一件事,求生的策略,他們學一件事
[00:10:35.000 --> 00:10:39.000]  就是如何去觸摸上級的意思
[00:10:39.000 --> 00:10:45.000]  對我們來說,我們的文化可能比較少
[00:10:45.000 --> 00:10:50.000]  但他們說,我們要如何去觸摸上級的意思
[00:10:50.000 --> 00:10:53.000]  或者上面有甚麼運動要舉行的時候
[00:10:53.000 --> 00:10:55.000]  他們的心不是這樣想的
[00:10:55.000 --> 00:10:59.000]  但要說得對,說得對就可能有升職,有即升
[00:10:59.000 --> 00:11:03.000]  說得對就不會得罪上級,就可能有好處
[00:11:03.000 --> 00:11:08.000]  他們的文化是如何去觸摸上級的意思
[00:11:08.000 --> 00:11:12.000]  他們的心底話是不敢說出來的
[00:11:12.000 --> 00:11:18.000]  他們是否觸摸得對,說出來說得正就行了
[00:11:18.000 --> 00:11:22.000]  這是一個不深層的討論
[00:11:22.000 --> 00:11:27.000]  但有時候,不知道你有沒有看到類似的
[00:11:27.000 --> 00:11:34.000]  有時候基督徒禱告,我們是如何觸摸得到上帝的意思的時候
[00:11:34.000 --> 00:11:41.000]  那就行了,那就行了,那就有好東西了
[00:11:41.000 --> 00:11:43.000]  這就很慘,你知道嗎
[00:11:43.000 --> 00:11:46.000]  我跟那個弟兄說的時候
[00:11:46.000 --> 00:11:48.000]  他就說,其中一樣東西是怎樣
[00:11:48.000 --> 00:11:50.000]  經常都要想如何去觸摸上級的意思
[00:11:50.000 --> 00:11:52.000]  或者如何去觸摸上頭的意思的時候
[00:11:52.000 --> 00:11:55.000]  其實是很慘的,每樣東西都步步為營的
[00:11:55.000 --> 00:11:59.000]  自己的東西也不敢說的
[00:11:59.000 --> 00:12:03.000]  他說人格發展也受到抑壓的,你明白嗎
[00:12:03.000 --> 00:12:07.000]  因為他只是想著要觸摸別人的才敢說別人的
[00:12:07.000 --> 00:12:09.000]  你可以想像,如果代入這樣的情況
[00:12:09.000 --> 00:12:11.000]  在一個人世間來說
[00:12:11.000 --> 00:12:14.000]  這樣的成長也是一個很沮喪的
[00:12:14.000 --> 00:12:18.000]  是很灰暗的,對不對
[00:12:18.000 --> 00:12:24.000]  但是,如果對比在禱告的時候
[00:12:24.000 --> 00:12:27.000]  我們也是這樣的話
[00:12:27.000 --> 00:12:31.000]  就有點不對,對不對
[00:12:31.000 --> 00:12:36.000]  不對就是,為甚麼要觸摸上面的意思
[00:12:36.000 --> 00:12:39.000]  其中一樣東西就是,我們覺得上面
[00:12:39.000 --> 00:12:42.000]  是有無限的權力的
[00:12:42.000 --> 00:12:44.000]  在人間就未必有無限的權力
[00:12:44.000 --> 00:12:48.000]  起碼有些權力,可以控制主宰我生死的
[00:12:48.000 --> 00:12:51.000]  如果在公司來說,主宰我升職或者降級的
[00:12:51.000 --> 00:12:54.000]  或者加薪或者扣薪資,對不對
[00:12:54.000 --> 00:12:59.000]  是可以控制到我的
[00:12:59.000 --> 00:13:02.000]  但是對比於禱告的時候
[00:13:02.000 --> 00:13:06.000]  基督徒都有這樣的誤解,就很慘
[00:13:06.000 --> 00:13:08.000]  神是當然有絕對的權力
[00:13:08.000 --> 00:13:11.000]  神也是主宰我生死
[00:13:11.000 --> 00:13:14.000]  但我也不知道祂的心意對我好還是不好的時候
[00:13:14.000 --> 00:13:16.000]  我要觸摸的意思
[00:13:16.000 --> 00:13:19.000]  禱告的時候說得對,就得到好東西
[00:13:19.000 --> 00:13:25.000]  這個完全是跟我們所做的信仰是有違背的
[00:13:25.000 --> 00:13:27.000]  你看到嗎
[00:13:27.000 --> 00:13:29.000]  因為我們剛才所說的信仰
[00:13:29.000 --> 00:13:35.000]  第一個基石都不是你有什麼神的全能全智的觀念
[00:13:35.000 --> 00:13:41.000]  你有第一個基石,就是神是好的
[00:13:41.000 --> 00:13:44.000]  我們的神是Good God
[00:13:44.000 --> 00:13:48.000]  是一個好的神,是一個美善的神
[00:13:48.000 --> 00:13:51.000]  所以祂對我們的心意永遠都是好的
[00:13:51.000 --> 00:13:53.000]  如果在一個美善的神面前
[00:13:53.000 --> 00:13:56.000]  祂對我永遠都是好的時候
[00:13:56.000 --> 00:14:01.000]  我禱告的時候
[00:14:01.000 --> 00:14:06.000]  我就不需要步步為營地說出祂的心意
[00:14:06.000 --> 00:14:08.000]  你想想是吧
[00:14:08.000 --> 00:14:15.000]  當你跟你的親人聊天的時候
[00:14:15.000 --> 00:14:19.000]  你不要步步為營地說出祂的心意
[00:14:19.000 --> 00:14:23.000]  甚至有時候你頂嘴地說出一些不對的心意
[00:14:23.000 --> 00:14:26.000]  我都知道你不合心意
[00:14:26.000 --> 00:14:30.000]  不過我都想你更加了解我多一點
[00:14:30.000 --> 00:14:33.000]  我都想告訴你我的真正看法
[00:14:33.000 --> 00:14:38.000]  因為你信得過他不會知道你真正的看法之後
[00:14:38.000 --> 00:14:42.000]  然後跟你翻臉,然後要折磨你,然後要懲罰你
[00:14:42.000 --> 00:14:46.000]  不會的
[00:14:46.000 --> 00:14:50.000]  我們禱告的基礎
[00:14:50.000 --> 00:14:55.000]  我們知道神是好的神
[00:14:55.000 --> 00:14:57.000]  有很多東西你不明白
[00:14:57.000 --> 00:15:01.000]  不代表你不能夠相信神是好的
[00:15:01.000 --> 00:15:03.000]  罪惡從何而來
[00:15:03.000 --> 00:15:06.000]  這個世界創造了多少年
[00:15:06.000 --> 00:15:07.000]  諸如此類
[00:15:07.000 --> 00:15:08.000]  有很多東西你不明白
[00:15:08.000 --> 00:15:10.000]  聖經又為什麼有些難明
[00:15:10.000 --> 00:15:13.000]  又好像我都搞不通
[00:15:13.000 --> 00:15:16.000]  不代表你不能夠相信神是好的
[00:15:16.000 --> 00:15:20.000]  而神是好的神
[00:15:20.000 --> 00:15:24.000]  是我們整個信仰的一個基礎
[00:15:24.000 --> 00:15:32.000]  所以在耶利米第29章第11節就這樣說
[00:15:32.000 --> 00:15:37.000]  耶和華說我知道我向你們所懷的意念是次平安的意念
[00:15:37.000 --> 00:15:39.000]  不是降災禍的意念
[00:15:39.000 --> 00:15:42.000]  要叫你們沒後有指望
[00:15:42.000 --> 00:15:45.000]  神親自去表達
[00:15:45.000 --> 00:15:47.000]  我想起你們的時候
[00:15:47.000 --> 00:15:50.000]  我向你們所有的一切計劃
[00:15:50.000 --> 00:15:52.000]  不是想罰你們
[00:15:52.000 --> 00:15:54.000]  是希望你們得到平安
[00:15:54.000 --> 00:15:58.000]  希望你們得到好處是善的意念
[00:15:58.000 --> 00:16:02.000]  也讓你們走這條人生路的時候
[00:16:02.000 --> 00:16:07.000]  對未來有盼望
[00:16:07.000 --> 00:16:10.000]  你想起未來是會好的
[00:16:10.000 --> 00:16:12.000]  才會有盼望的
[00:16:12.000 --> 00:16:15.000]  神的意思是這樣
[00:16:15.000 --> 00:16:17.000]  我向你們所有的意念
[00:16:17.000 --> 00:16:21.000]  不是越看前面越悲暗悲慘的
[00:16:21.000 --> 00:16:23.000]  當然這個世界很多東西會令你失望
[00:16:23.000 --> 00:16:24.000]  可能會悲慘的
[00:16:24.000 --> 00:16:29.000]  但是你想起神向你的意念的時候
[00:16:29.000 --> 00:16:32.000]  你就不會覺得是幽暗的
[00:16:32.000 --> 00:16:33.000]  不會覺得是悲慘
[00:16:33.000 --> 00:16:38.000]  因為神的意念永遠是次平安的意念
[00:16:38.000 --> 00:16:40.000]  這是第一點
[00:16:40.000 --> 00:16:43.000]  所以在羅馬書第八章第28節所說
[00:16:43.000 --> 00:16:46.000]  我們不曉得萬事都互相效力
[00:16:46.000 --> 00:16:47.000]  叫愛神的人得益處
[00:16:47.000 --> 00:16:50.000]  就是按祂旨意被召的人
[00:16:50.000 --> 00:16:55.000]  如果我們是按照神的計劃被神呼召的
[00:16:55.000 --> 00:16:56.000]  當我們是基督徒
[00:16:56.000 --> 00:17:00.000]  當然我們就是按照神的計劃被神呼召的人
[00:17:00.000 --> 00:17:04.000]  我們也是學習愛神的人
[00:17:04.000 --> 00:17:10.000]  你就信得過所有事情在你身邊發生的
[00:17:10.000 --> 00:17:17.000]  都好像是可以令你得益處
[00:17:17.000 --> 00:17:19.000]  因為是神的計劃
[00:17:19.000 --> 00:17:24.000]  好像是為你而效力的一樣
[00:17:24.000 --> 00:17:29.000]  這點是基於因為我們信的神是善的神
[00:17:29.000 --> 00:17:33.000]  是美好的神
[00:17:33.000 --> 00:17:35.000]  這個聖經雖然很熟悉
[00:17:35.000 --> 00:17:38.000]  但你停下來去想一想的時候
[00:17:38.000 --> 00:17:44.000]  我不知道你小時候有什麼感受
[00:17:44.000 --> 00:17:46.000]  對我來說我讀的時候
[00:17:46.000 --> 00:17:50.000]  我會發覺是很得到安慰
[00:17:50.000 --> 00:17:53.000]  有時候有些事情我真的想不通
[00:17:53.000 --> 00:17:55.000]  有些事情我真的看不透
[00:17:55.000 --> 00:17:58.000]  究竟為什麼會這樣
[00:17:58.000 --> 00:18:02.000]  甚至能夠說得益處我都不知道
[00:18:02.000 --> 00:18:08.000]  但是當我讀了這段經文的時候
[00:18:08.000 --> 00:18:11.000]  因為又配合我所信的神的時候
[00:18:11.000 --> 00:18:13.000]  我就有一個把握
[00:18:13.000 --> 00:18:17.000]  因為神說最終會得益處的
[00:18:17.000 --> 00:18:20.000]  最終都是有好處的
[00:18:20.000 --> 00:18:23.000]  那就一定是
[00:18:23.000 --> 00:18:26.000]  你是要這樣相信
[00:18:26.000 --> 00:18:30.000]  當然有一點你要搞清楚
[00:18:30.000 --> 00:18:35.000]  得到好處不代表是不痛苦
[00:18:35.000 --> 00:18:38.000]  不代表是沒有痛苦的
[00:18:38.000 --> 00:18:40.000]  是不是
[00:18:40.000 --> 00:18:43.000]  得到好處不代表是沒有痛苦的
[00:18:43.000 --> 00:18:46.000]  比如舉例來說
[00:18:46.000 --> 00:18:49.000]  你比如走路
[00:18:49.000 --> 00:18:51.000]  你的腳很沒力
[00:18:51.000 --> 00:18:53.000]  可能你不知道發生了一些意外
[00:18:53.000 --> 00:18:55.000]  做完手術之後
[00:18:55.000 --> 00:18:57.000]  你的腳很沒力了
[00:18:57.000 --> 00:19:00.000]  你會顫抖一下
[00:19:00.000 --> 00:19:02.000]  很容易跌倒
[00:19:02.000 --> 00:19:05.000]  醫生就要你練肌肉出來
[00:19:05.000 --> 00:19:07.000]  可能你很久沒有走路
[00:19:07.000 --> 00:19:09.000]  腳沒有肌肉
[00:19:09.000 --> 00:19:11.000]  要練肌肉出來
[00:19:11.000 --> 00:19:13.000]  你就會走得穩的
[00:19:13.000 --> 00:19:15.000]  走得快的
[00:19:15.000 --> 00:19:18.000]  你想想怎樣練肌肉的呢
[00:19:18.000 --> 00:19:22.000]  怎樣練肌肉的呢
[00:19:22.000 --> 00:19:26.000]  我又想練肌肉
[00:19:26.000 --> 00:19:29.000]  可能是用手指拍拍手
[00:19:29.000 --> 00:19:31.000]  這樣行不行呢
[00:19:31.000 --> 00:19:33.000]  是不行的
[00:19:33.000 --> 00:19:36.000]  因為原來肌肉可以練出來
[00:19:36.000 --> 00:19:38.000]  大家要明白
[00:19:38.000 --> 00:19:40.000]  是一定要有抵抗力的
[00:19:40.000 --> 00:19:43.000]  一定要有那個
[00:19:43.000 --> 00:19:46.000]  你要感覺到有重量
[00:19:46.000 --> 00:19:48.000]  比如人們為什麼要舉重呢
[00:19:48.000 --> 00:19:50.000]  舉啞鈴呢
[00:19:50.000 --> 00:19:52.000]  如果沒有啞鈴
[00:19:52.000 --> 00:19:54.000]  我就這樣動手而已
[00:19:54.000 --> 00:19:56.000]  肌肉出來
[00:19:56.000 --> 00:19:58.000]  我不知道行不行
[00:19:58.000 --> 00:20:00.000]  我相信都不太行
[00:20:00.000 --> 00:20:02.000]  但是我知道
[00:20:02.000 --> 00:20:04.000]  如果我拿著兩個啞鈴這樣動
[00:20:04.000 --> 00:20:06.000]  雖然很快累
[00:20:06.000 --> 00:20:08.000]  但是日子有功
[00:20:08.000 --> 00:20:11.000]  我一定會練到兩隻小老鼠出來的
[00:20:11.000 --> 00:20:13.000]  這個明白了
[00:20:13.000 --> 00:20:15.000]  因為肌肉本身
[00:20:15.000 --> 00:20:17.000]  不會就這樣動就有的
[00:20:17.000 --> 00:20:19.000]  是要有抵抗力的
[00:20:19.000 --> 00:20:23.000]  是要有那個壓力的
[00:20:23.000 --> 00:20:26.000]  很多時候我們有一個誤解
[00:20:26.000 --> 00:20:28.000]  就是好處
[00:20:28.000 --> 00:20:30.000]  得到今生的好處
[00:20:30.000 --> 00:20:31.000]  就是Painless
[00:20:31.000 --> 00:20:32.000]  就是沒有痛苦的
[00:20:32.000 --> 00:20:34.000]  就是有好處
[00:20:34.000 --> 00:20:36.000]  但這個絕對是一個誤解
[00:20:36.000 --> 00:20:38.000]  就是說你
[00:20:38.000 --> 00:20:40.000]  最簡單你的身體
[00:20:40.000 --> 00:20:43.000]  都是要有肌肉
[00:20:43.000 --> 00:20:45.000]  都是要練出來的時候
[00:20:45.000 --> 00:20:47.000]  都是要有痛苦才練得到
[00:20:47.000 --> 00:20:48.000]  No pain no gain
[00:20:48.000 --> 00:20:50.000]  大家都聽過這句話
[00:20:50.000 --> 00:20:52.000]  沒有痛苦沒有得著
[00:20:52.000 --> 00:20:56.000]  而神沒有答應
[00:20:56.000 --> 00:20:58.000]  神答應我們的今生
[00:20:58.000 --> 00:21:01.000]  各樣東西會得到好處
[00:21:01.000 --> 00:21:03.000]  但是神沒有答應
[00:21:03.000 --> 00:21:07.000]  我們的今生是沒有痛苦的
[00:21:07.000 --> 00:21:09.000]  在作世紀有一個這樣的故事
[00:21:09.000 --> 00:21:12.000]  可能大家都記得的
[00:21:12.000 --> 00:21:14.000]  就是約瑟的故事
[00:21:14.000 --> 00:21:16.000]  約瑟
[00:21:16.000 --> 00:21:18.000]  頭十幾歲的時候
[00:21:18.000 --> 00:21:20.000]  可能十三四歲的時候
[00:21:20.000 --> 00:21:22.000]  Teenager的時候
[00:21:22.000 --> 00:21:24.000]  就是沒有痛苦的
[00:21:24.000 --> 00:21:25.000]  Painless的
[00:21:25.000 --> 00:21:27.000]  萬千寵愛在一身
[00:21:27.000 --> 00:21:30.000]  就是被爸爸疼愛
[00:21:30.000 --> 00:21:32.000]  最漂亮的衣服都要給他穿
[00:21:32.000 --> 00:21:34.000]  那時候穿那件衣服
[00:21:34.000 --> 00:21:37.000]  差不多像皇帝袍那樣的衣服
[00:21:37.000 --> 00:21:39.000]  是很難得的
[00:21:39.000 --> 00:21:43.000]  約瑟就看
[00:21:43.000 --> 00:21:44.000]  他一開始的時候
[00:21:44.000 --> 00:21:46.000]  真的是Painless的
[00:21:46.000 --> 00:21:48.000]  但是你又知道
[00:21:48.000 --> 00:21:50.000]  你看一個世紀的故事是怎樣
[00:21:50.000 --> 00:21:53.000]  後來又被大哥陷害
[00:21:53.000 --> 00:21:57.000]  然後就被人賣去做埃及做奴隸
[00:21:57.000 --> 00:22:00.000]  做奴隸之後
[00:22:00.000 --> 00:22:02.000]  還要再陷害一次
[00:22:02.000 --> 00:22:04.000]  就做了監等
[00:22:04.000 --> 00:22:06.000]  做了監等之後
[00:22:06.000 --> 00:22:09.000]  後來神就讓他可以解夢
[00:22:09.000 --> 00:22:11.000]  然後就見到法老
[00:22:11.000 --> 00:22:12.000]  後來就做了宰相
[00:22:12.000 --> 00:22:17.000]  其實在他人生的後半生
[00:22:17.000 --> 00:22:20.000]  他都是很痛苦的
[00:22:20.000 --> 00:22:22.000]  離鄉別井
[00:22:22.000 --> 00:22:24.000]  雖然做了宰相
[00:22:24.000 --> 00:22:26.000]  所以他把他兩個兒子改名
[00:22:26.000 --> 00:22:28.000]  視之忘記
[00:22:28.000 --> 00:22:30.000]  然後第二個名字才是視之昌盛
[00:22:30.000 --> 00:22:32.000]  就好像很多痛苦的事
[00:22:32.000 --> 00:22:34.000]  好像不斷追上了他
[00:22:34.000 --> 00:22:36.000]  他希望他都忘記
[00:22:36.000 --> 00:22:41.000]  但是在他後來和那些家人
[00:22:41.000 --> 00:22:44.000]  他陷害的大哥相遇的時候
[00:22:44.000 --> 00:22:47.000]  他就明白到一件事
[00:22:47.000 --> 00:22:49.000]  所以他後來就這樣說
[00:22:49.000 --> 00:22:51.000]  他和那些大哥說
[00:22:51.000 --> 00:22:55.000]  我說從前你們的意思是要害我
[00:22:55.000 --> 00:22:57.000]  但是神的意思原是好的
[00:22:57.000 --> 00:23:00.000]  要保存許多人的性命
[00:23:00.000 --> 00:23:02.000]  成就今天的干勁
[00:23:02.000 --> 00:23:06.000]  一失是其實都很痛苦的一生
[00:23:06.000 --> 00:23:09.000]  十幾歲剛剛懂事的時候
[00:23:09.000 --> 00:23:11.000]  就已經開始
[00:23:11.000 --> 00:23:13.000]  如果用人的說話來講
[00:23:13.000 --> 00:23:15.000]  就是走壞運了
[00:23:15.000 --> 00:23:17.000]  就是當壞了
[00:23:17.000 --> 00:23:19.000]  你還沒懂事當壞不要緊
[00:23:19.000 --> 00:23:21.000]  我記得我小時候
[00:23:21.000 --> 00:23:23.000]  我都做過一個手術
[00:23:23.000 --> 00:23:25.000]  切扁頭線那些
[00:23:25.000 --> 00:23:27.000]  然後我的父母和我說
[00:23:27.000 --> 00:23:28.000]  我都不記得了
[00:23:28.000 --> 00:23:30.000]  小朋友都不記得了
[00:23:30.000 --> 00:23:31.000]  但是如果你說
[00:23:31.000 --> 00:23:33.000]  我十幾歲如果做手術
[00:23:33.000 --> 00:23:35.000]  我一定記得
[00:23:35.000 --> 00:23:38.000]  所以他從懂事開始
