
[00:00:00.000 --> 00:00:02.140]  在今天的早上
[00:02:17.800 --> 00:02:20.600]  這樣我們就可以將耶利米斯吃在我們的心裡面
[00:02:20.600 --> 00:02:22.000]  成為生命的一部分
[00:02:22.000 --> 00:02:25.700]  我們同心禱告
[00:02:25.700 --> 00:02:30.200]  親愛的主,懇求祢給我們眾弟兄姊妹們都有美好的耳朵
[00:02:30.200 --> 00:02:34.000]  親愛的主,求祢給我們眾弟兄姊妹都有美好的耳朵
[00:02:34.000 --> 00:02:37.400]  讓我們的心是愛慕祢的話語
[00:02:37.400 --> 00:02:39.900]  讓我們的心愛慕祢的話語
[00:02:39.900 --> 00:02:43.600]  懇求祢的靈澆灌在我們眾人的身上
[00:02:43.600 --> 00:02:46.400]  懇求祢的靈澆灌在我們的身上
[00:02:46.400 --> 00:02:48.400]  澆灌在城鎮
[00:02:48.400 --> 00:02:52.900]  在各處不同聽祢的話語的弟兄姊妹
[00:02:52.900 --> 00:02:57.900]  澆灌在城鎮還有各處不同的地方聽祢話語的弟兄姊妹
[00:02:57.900 --> 00:02:59.800]  讓我們聽到祢的話語之後
[00:02:59.800 --> 00:03:03.600]  我們生命真的好像澆灌的原子一樣
[00:03:03.600 --> 00:03:05.900]  讓我們的生命聽到祢的話語以後
[00:03:05.900 --> 00:03:08.600]  就成為澆灌的流動的管子一樣
[00:03:08.600 --> 00:03:12.800]  我們骨頭強壯能夠行出祢的真道
[00:03:12.800 --> 00:03:18.700]  我們骨頭強壯能夠行出祢的真道
[00:03:18.700 --> 00:03:21.700]  這樣的禱告是奉主耶穌基督的名字
[00:03:21.700 --> 00:03:24.000]  奉主耶穌基督的名字禱告
[00:03:24.000 --> 00:03:26.200]  阿門
[00:03:26.200 --> 00:03:33.800]  耶利米蘇是三大先知書當中的第二本
[00:03:33.800 --> 00:03:45.800]  它在以賽亞書和以西傑書的中間
[00:03:45.800 --> 00:03:48.300]  大家知不知道它是一卷很複雜的書
[00:03:48.300 --> 00:03:51.000]  是很難閱讀的書
[00:03:51.000 --> 00:03:53.600]  因為讀它的時候五十幾章
[00:03:53.600 --> 00:03:58.000]  很難找到它連貫一致的線路
[00:03:58.000 --> 00:04:01.900]  因為讀五十幾章很難找到一個連貫一致的線路
[00:04:01.900 --> 00:04:05.300]  於是你又想集中去讀某一章某一段的時候
[00:04:05.300 --> 00:04:09.300]  你發覺又很難將它整合起來
[00:04:09.300 --> 00:04:11.500]  然後你就集中讀某一章某一段
[00:04:11.500 --> 00:04:13.500]  但是就很難整合起來
[00:04:13.500 --> 00:04:18.200]  這就是閱讀耶利米蘇的難處
[00:04:18.200 --> 00:04:19.200]  如果這樣的話
[00:04:19.200 --> 00:04:23.900]  我們怎樣一起去在言經會當中閱讀耶利米蘇
[00:04:23.900 --> 00:04:27.300]  如果這樣我們怎樣在研究會裡面讀耶利米蘇
[00:04:27.300 --> 00:04:31.900]  我們就先從歷史背景去讀
[00:04:31.900 --> 00:04:34.900]  那我們就先從歷史背景看起
[00:04:34.900 --> 00:04:37.700]  然後去留意它的文學特點
[00:04:37.700 --> 00:04:39.700]  然後留意它的文學特點
[00:04:39.700 --> 00:04:43.900]  然後從神學信仰的角度去領受
[00:04:43.900 --> 00:04:46.900]  然後從神學信仰的角度來領受
[00:04:46.900 --> 00:04:49.900]  對於我來說聖經是正典
[00:04:49.900 --> 00:04:51.900]  對我來講聖經是正典
[00:04:51.900 --> 00:04:55.100]  所以我會從新約的角度
[00:04:55.100 --> 00:04:57.900]  是會強調耶利米的信息
[00:04:57.900 --> 00:05:01.500]  所以我會從新約的角度強調耶利米的信息
[00:05:01.500 --> 00:05:07.300]  我所採用的是一種正典評鑑的方式去看耶利米蘇
[00:05:07.300 --> 00:05:11.500]  我使用的是正典評鑑的方式來看耶利米蘇
[00:05:11.500 --> 00:05:13.500]  我相信能夠這樣讀的時候
[00:05:13.500 --> 00:05:17.700]  我們就能夠一起去吃用耶利米蘇
[00:05:17.700 --> 00:05:19.100]  然後我們這樣讀的時候
[00:05:19.100 --> 00:05:22.300]  我相信可以來吃用耶利米蘇
[00:05:22.300 --> 00:05:24.500]  吃在我們的心靈的裡面
[00:05:24.500 --> 00:05:31.700]  吃在我們的生命的裡面
[00:05:31.700 --> 00:05:35.500]  所以我們是會仔細地去讀的
[00:05:35.500 --> 00:05:41.300]  我們是細細口細口細口地去吃的
[00:05:41.300 --> 00:05:44.900]  所以大家留意我差不多是每一節都會講一下的
[00:05:44.900 --> 00:05:47.500]  如果你留意我們每一節都會講一講的
[00:05:47.500 --> 00:05:50.900]  所以請大家打開你的聖經
[00:05:50.900 --> 00:05:55.300]  或者打開你的手冊
[00:05:55.300 --> 00:05:59.300]  我會講到一篇節的時候你就去看一看
[00:05:59.300 --> 00:06:01.300]  我講到哪一節你就看一看
[00:06:01.300 --> 00:06:04.700]  我們希望在五十分鐘這一小時之內
[00:06:04.700 --> 00:06:09.300]  我們真的將神的話語論在我們的生命裡面
[00:06:09.300 --> 00:06:11.300]  我希望在這五十分鐘裡面
[00:06:11.300 --> 00:06:15.100]  將神的話語完全消化在我們的生命裡面
[00:06:15.100 --> 00:06:18.500]  在今天的早上我們會首先做一個簡單的導論
[00:06:18.500 --> 00:06:20.500]  今天早上我們做一個簡單的導論
[00:06:20.500 --> 00:06:24.900]  然後集中看耶利米的夢照
[00:06:24.900 --> 00:06:30.700]  然後一同看新約的和應
[00:06:30.700 --> 00:06:36.700]  首先我們會從歷史的背景稍微溫習一下
[00:06:36.700 --> 00:06:38.100]  可能你都很熟悉的了
[00:06:38.100 --> 00:06:41.700]  不過讓我們一起跟弟兄姊妹們一同溫習一下
[00:06:41.700 --> 00:06:42.900]  可能你都很熟悉了
[00:06:42.900 --> 00:06:44.900]  但我們跟弟兄姊妹一起來溫習一下
[00:06:44.900 --> 00:06:52.500]  我們要記得歷史背景它能夠幫助我們思想領受九堂的訊息
[00:06:52.500 --> 00:06:57.300]  這個歷史背景能夠幫助我們思想來領受九堂的訊息
[00:06:57.300 --> 00:07:00.700]  在主前的第八個世紀開始
[00:07:00.700 --> 00:07:07.100]  北國以色列就是面對內部那種分裂的威脅
[00:07:07.100 --> 00:07:08.900]  在主前第八個世紀
[00:07:08.900 --> 00:07:12.100]  北國以色列就面對內部的分裂威脅
[00:07:12.100 --> 00:07:18.100]  在外邊它又受到亞述的威脅
[00:07:18.100 --> 00:07:20.900]  在主前第八個世紀的末期
[00:07:20.900 --> 00:07:27.500]  北國以色列是被吸納到亞述的政治系統裡面
[00:07:27.500 --> 00:07:29.700]  在主前第八個世紀的末期
[00:07:29.700 --> 00:07:34.100]  北國就被吸納在亞述的帝國政治裡面
[00:07:34.100 --> 00:07:36.500]  在那時候南國猶大
[00:07:36.500 --> 00:07:39.300]  它雖然是面對亞述的威脅
[00:07:39.300 --> 00:07:42.100]  它仍然是保留為一個國家
[00:07:42.100 --> 00:07:45.300]  南國猶大在這個時候雖然面對亞述的威脅
[00:07:45.300 --> 00:07:47.900]  但是它仍然保留成為一個國家
[00:07:47.900 --> 00:07:51.100]  亞述在主前第七個世紀
[00:07:51.100 --> 00:07:53.900]  最後的二十年最後崩潰了
[00:07:53.900 --> 00:07:58.700]  亞述在主前第七個世紀的二十年就崩潰了
[00:07:58.700 --> 00:08:02.300]  亞述崩潰的話猶大就可以更加的堅強
[00:08:02.300 --> 00:08:05.700]  亞述崩潰以後猶大國就可以更加堅強
[00:08:05.700 --> 00:08:09.500]  但是經過了一段不是很長的堅強的時間
[00:08:09.500 --> 00:08:12.900]  猶大又要面對巴比倫的強權
[00:08:12.900 --> 00:08:15.300]  經過一段不太長的堅強時間
[00:08:15.300 --> 00:08:18.100]  然後猶大又要面對巴比倫的強權
[00:08:18.100 --> 00:08:22.100]  耶利米就在約西亞王第十三年的時候
[00:08:22.100 --> 00:08:24.500]  開始他先知的工作
[00:08:24.500 --> 00:08:27.500]  耶利米就在約西亞王第十三年的時候
[00:08:27.500 --> 00:08:29.300]  開始他先知的工作
[00:08:29.300 --> 00:08:34.700]  大概是主前627至626的年間
[00:08:34.700 --> 00:08:38.500]  大概是主前627至626的年間
[00:08:38.500 --> 00:08:42.900]  在那個時候亞述的王權不斷衰落
[00:08:42.900 --> 00:08:45.900]  而對猶大的威脅真的越來越少
[00:08:45.900 --> 00:08:49.500]  那個時候亞述王國的王權不斷衰落
[00:08:49.500 --> 00:08:51.500]  對猶大的威脅越來越小
[00:08:51.500 --> 00:08:56.900]  約西亞王就在那段時間很放心的去更新猶大國
[00:08:56.900 --> 00:09:00.300]  約西亞王就在那個時候很放心的去更新猶大國
[00:09:00.300 --> 00:09:08.300]  偏偏在主前621年巴比倫奪取了亞述的利利美城
[00:09:08.300 --> 00:09:12.300]  就在這個時候主前62年
[00:09:12.300 --> 00:09:15.300]  巴比倫就奪取了亞述的尼尼維城
[00:09:15.300 --> 00:09:17.100]  在主前的609年
[00:09:17.100 --> 00:09:25.700]  約西亞王想阻止埃及去幫巴比倫去侵佔亞述
[00:09:25.700 --> 00:09:28.900]  他就幫手了,但是在當中被殺
[00:09:28.900 --> 00:09:31.100]  那在主前609年
[00:09:31.100 --> 00:09:36.100]  猶大王就要阻止埃及幫助巴比倫
[00:09:36.100 --> 00:09:38.100]  但是卻被謀殺
[00:09:38.100 --> 00:09:42.100]  所以那段時間猶大和巴比倫都關係挺好的
[00:09:42.100 --> 00:09:45.300]  那個時候猶大和巴比倫還算是關係很好
[00:09:45.300 --> 00:09:50.300]  和埃及的關係就一般般
[00:09:50.300 --> 00:09:54.100]  就是跟埃及的關係就不算怎麼樣
[00:09:54.100 --> 00:10:00.700]  約西亞死了之後,約哈斯在耶路撒冷做了三個月的王
[00:10:00.700 --> 00:10:05.100]  約西亞死了以後,約哈斯在耶路撒冷做了三年的王
[00:10:05.100 --> 00:10:11.100]  他是被埃及所廢除的王
[00:10:11.100 --> 00:10:16.700]  埃及的王又立約哈斯的哥哥以利亞勁為王
[00:10:16.700 --> 00:10:22.500]  改名為約亞勁
[00:10:22.500 --> 00:10:24.100]  改名為約亞勁
[00:10:24.100 --> 00:10:26.100]  所以剛才聽到這麼多的故事
[00:10:26.100 --> 00:10:29.300]  就知道原來埃及在那個時候真的很厲害
[00:10:29.300 --> 00:10:33.900]  聽到這麼多故事會知道埃及在那個時候是很厲害的
[00:10:33.900 --> 00:10:39.700]  在主前的601年約亞勁他不向巴比倫進貢
[00:10:39.700 --> 00:10:44.300]  在主前601年約亞勁就不向巴比倫進貢
[00:10:44.300 --> 00:10:47.300]  所以在主前598年
[00:10:47.300 --> 00:10:52.700]  巴比倫王的尼泊格尼撒就是揮軍攻陷耶路撒冷
[00:10:52.700 --> 00:10:59.300]  所以主前598年巴比倫的尼泊加尼撒王就帶著軍隊來攻打耶路撒冷
[00:10:59.300 --> 00:11:01.900]  在這場戰爭當中約亞勁死了
[00:11:01.900 --> 00:11:04.100]  在戰爭當中約亞勁死了
[00:11:04.100 --> 00:11:08.900]  約亞勁的兒子約亞根就是接受這個王位
[00:11:08.900 --> 00:11:12.300]  約亞勁的兒子約亞勁就繼承王位
[00:11:12.300 --> 00:11:16.500]  約亞根後來又被廢成為巴比倫的囚犯
[00:11:16.500 --> 00:11:20.100]  約亞根後來又被廢成為巴比倫的囚犯
[00:11:20.100 --> 00:11:24.100]  約亞根的叔叔馬譚雅登位
[00:11:24.100 --> 00:11:27.900]  約亞勁的叔叔馬譚雅登位
[00:11:27.900 --> 00:11:30.500]  就是我們所熟悉的西底加
[00:11:30.500 --> 00:11:32.700]  就是我們所熟悉的西底加
[00:11:32.700 --> 00:11:36.900]  西底加就和其他的國家去背叛巴比倫
[00:11:36.900 --> 00:11:40.100]  西底加就與其他的國家來背叛巴比倫
[00:11:40.100 --> 00:11:46.500]  所以在早前的587年巴比倫再次攻入耶路撒冷
[00:11:46.500 --> 00:11:50.700]  早前587年巴比倫就再次攻打耶路撒冷
[00:11:50.700 --> 00:11:52.900]  耶路撒冷的聖殿被毀壞
[00:11:52.900 --> 00:11:54.900]  耶路撒冷的聖殿被毀壞
[00:11:54.900 --> 00:12:00.100]  西底加要親眼被逼去看他的兒子被處死
[00:12:00.100 --> 00:12:04.300]  西底加王親眼來看他的兒子被處死
[00:12:04.300 --> 00:12:07.500]  他的眼睛被挖出來
[00:12:07.500 --> 00:12:10.900]  然後帶他去巴比倫做囚犯
[00:12:10.900 --> 00:12:12.900]  他的眼睛也被挖出來
[00:12:12.900 --> 00:12:15.100]  被擄到巴比倫成為囚犯
[00:12:15.100 --> 00:12:20.700]  在這個時間耶路撒冷的聖殿和宮廷都被毀壞
[00:12:20.700 --> 00:12:26.100]  這個時候耶路撒冷的聖殿和宮廷全部被毀壞
[00:12:26.100 --> 00:12:32.100]  耶路撒冷的領袖和西底加一起被放逐到巴比倫
[00:12:32.100 --> 00:12:38.700]  耶路撒冷的領袖和西底加一起被放逐到巴比倫
[00:12:38.700 --> 00:12:43.500]  這個故事的完結就是說大衛王朝結束
[00:12:43.500 --> 00:12:48.100]  這個故事的結束就是大衛王朝的結束
[00:12:48.100 --> 00:12:49.700]  大家要知道
[00:12:49.700 --> 00:12:57.100]  聖殿和大衛王朝是以色列人猶大非常重要的象徵
[00:12:57.100 --> 00:13:02.100]  大家要知道聖殿是大衛王朝跟以色列最重要的象徵
[00:13:02.100 --> 00:13:03.900]  因為見到聖殿
[00:13:03.900 --> 00:13:09.100]  見到王朝就標明他們是神所愛的選民
[00:13:09.100 --> 00:13:11.700]  因為見到聖殿就是這個王朝
[00:13:11.700 --> 00:13:13.700]  他們是神所愛的選民
[00:13:13.700 --> 00:13:18.300]  如今亡國不單是民族尊嚴的喪失
[00:13:18.300 --> 00:13:24.700]  並且是代表他們和耶和華神喪失了一個特別的關係
[00:13:24.700 --> 00:13:30.700]  他們現在聖殿的滅亡不但是代表以色列人成為神子民的一個消失
[00:13:30.700 --> 00:13:33.500]  也是他們跟神關係的一個消滅
[00:13:33.500 --> 00:13:39.700]  耶利米就在這段時間出現見證這一種的災難
[00:13:39.700 --> 00:13:43.700]  耶利米就在這個時候出現見證這個災難
[00:13:43.700 --> 00:13:48.500]  這個災難是國破家亡的災難
[00:13:48.500 --> 00:13:52.300]  這個災難是國破家亡的災難
[00:13:52.300 --> 00:13:56.300]  先知提供了這個災難的註解
[00:13:56.300 --> 00:13:58.900]  先知就提供了這個災難的註解
[00:13:58.900 --> 00:14:00.500]  他說一件事會發生的
[00:14:00.500 --> 00:14:02.500]  他說有事情會發生的
[00:14:02.500 --> 00:14:04.700]  也講出為什麼會發生
[00:14:04.700 --> 00:14:07.500]  也講出為什麼會發生
[00:14:07.500 --> 00:14:11.100]  一方面先知是講出這些災難會發生
[00:14:11.100 --> 00:14:14.900]  但另一方面他會帶來猶大盼望的信息
[00:14:14.900 --> 00:14:17.300]  一方面他講這些災難會發生
[00:14:17.300 --> 00:14:20.700]  另外一方面他講到猶大盼望的信息
[00:14:20.700 --> 00:14:26.300]  猶大將會復原能夠有他的將來
[00:14:26.300 --> 00:14:29.700]  猶大將會復原而且有他們的將來
[00:14:29.700 --> 00:14:32.700]  就在這個背景底下我們開始進入第二部分
[00:14:32.700 --> 00:14:34.900]  我們看耶利米書的第一章
[00:14:34.900 --> 00:14:36.300]  在這樣的背景底下
[00:14:36.300 --> 00:14:39.300]  我們就看第二部分耶利米書的第一章
[00:14:39.300 --> 00:14:42.100]  我知道等了這麼久就開始看第一章了
[00:14:42.100 --> 00:14:44.900]  等了這麼長我們要開始看第一章了
[00:14:44.900 --> 00:14:47.100]  第一章我們看一至三節
[00:14:47.100 --> 00:14:49.500]  我們先看一章的一到三節
[00:14:49.500 --> 00:14:51.500]  我們細心再看多一次
[00:14:51.500 --> 00:14:53.900]  我們再細心地看一次
[00:14:53.900 --> 00:15:03.300]  這些是邊亞米地亞納圖城的祭司希勒加的兒子耶利米的話
[00:15:03.300 --> 00:15:09.500]  這些是邊亞米地亞納圖城的祭司希勒加的兒子耶利米的話
[00:15:09.500 --> 00:15:12.900]  亞門的兒子猶大王約西亞
[00:15:12.900 --> 00:15:16.300]  我們看到約西亞在位第十三年
[00:15:16.300 --> 00:15:21.500]  亞門的兒子猶大王約西亞在位第十三年
[00:15:21.500 --> 00:15:24.100]  耶和華的話臨到耶利米
[00:15:24.100 --> 00:15:26.100]  耶和華的話臨到耶利米
[00:15:26.100 --> 00:15:26.900]  留意啊
[00:15:26.900 --> 00:15:29.500]  耶和華的話臨到耶利米
[00:15:29.500 --> 00:15:30.300]  請留意
[00:15:30.300 --> 00:15:32.700]  耶和華的話臨到耶利米
[00:15:32.700 --> 00:15:37.300]  從約西亞的兒子猶大王約阿經在位的時候
[00:15:37.300 --> 00:15:42.500]  直到約西亞的兒子猶大王西底加在位的末年
[00:15:42.500 --> 00:15:46.900]  就是第一年五月間的耶路撒冷被擄時
[00:15:46.900 --> 00:15:51.700]  耶和華的話也臨到耶利米
[00:15:51.700 --> 00:15:54.700]  從約西亞的兒子猶大王約阿經在位的時候
[00:15:54.700 --> 00:15:57.900]  直到約西亞的兒子猶大王西底加在位的末年
[00:15:57.900 --> 00:16:00.100]  就是第十一年五月間
[00:16:00.100 --> 00:16:02.100]  耶路撒冷被擄時
[00:16:02.100 --> 00:16:05.900]  耶和華的話也常臨到耶利米
[00:16:05.900 --> 00:16:11.300]  剛才我們讀了新標點聖經版
[00:16:11.300 --> 00:16:13.900]  而今天我們讀的是和修版
[00:16:13.900 --> 00:16:17.500]  剛才開始的時候我們讀的是新標點版的聖經
[00:16:17.500 --> 00:16:19.900]  現在讀的是和修版聖經
[00:16:19.900 --> 00:16:22.900]  所以你在手冊上可以留意和修版的部分
[00:16:22.900 --> 00:16:27.100]  所以在你的手冊上留意和和本修訂版的那部分
[00:16:27.100 --> 00:16:30.700]  一至三節就用第三身的形式
[00:16:30.700 --> 00:16:33.500]  講出耶利米是誰
[00:16:33.500 --> 00:16:35.500]  他被呼召的時間
[00:16:35.500 --> 00:16:36.900]  是什麼時間
[00:16:36.900 --> 00:16:40.500]  這裡一到三節是用第三身的身份來講
[00:16:40.500 --> 00:16:41.700]  耶利米是誰
[00:16:41.700 --> 00:16:44.300]  而且他呼召的時候是什麼時間
[00:16:44.300 --> 00:16:51.500]  耶利米是在耶路撒冷的以北的阿拿特村出生的
[00:16:51.500 --> 00:16:56.100]  耶利米是在耶路撒冷的以北雅納圖村子出生的
[00:16:56.100 --> 00:16:58.100]  他是祭司的兒子
[00:16:58.100 --> 00:16:59.300]  他是祭司的兒子
[00:16:59.300 --> 00:17:02.500]  他是祭司阿比亞他的後人
[00:17:02.500 --> 00:17:04.900]  他是祭司阿比亞他的後人
[00:17:04.900 --> 00:17:09.900]  阿比亞他曾經參與亞多尼亞的篡位的陰謀
[00:17:09.900 --> 00:17:14.100]  阿比亞他曾經參與亞多尼亞的篡位的陰謀
[00:17:14.100 --> 00:17:17.700]  所以所羅門就撤去他的身份
[00:17:17.700 --> 00:17:21.100]  就是將他講到阿拿特這個地方
[00:17:21.100 --> 00:17:23.700]  所以所羅門就撤掉他的身份
[00:17:23.700 --> 00:17:26.300]  那個時候講到雅拿圖的這個地方
[00:17:26.300 --> 00:17:32.100]  阿拿特曾經是成為一個很重要的敬拜耶和華的地方
[00:17:32.100 --> 00:17:35.300]  雅拿圖曾經是很重要的敬拜耶和華的地方
[00:17:35.300 --> 00:17:40.700]  但是當所羅門在耶路撒冷建立聖殿之後阿拿特的地位就衰落了
[00:17:40.700 --> 00:17:44.300]  當所羅門在耶路撒冷建造敬拜的地方以後
[00:17:44.300 --> 00:17:45.900]  雅拿圖就衰落了
[00:17:45.900 --> 00:17:49.300]  然後是四到十節
[00:17:49.300 --> 00:17:50.300]  第四節這樣講
[00:17:50.300 --> 00:17:54.700]  耶利米說:耶和華的話臨到我
[00:17:54.700 --> 00:17:59.100]  第四節說:耶利米說:耶和華的話臨到我
[00:17:59.100 --> 00:18:01.900]  耶和華的話臨到我
[00:18:01.900 --> 00:18:03.900]  耶和華的話臨到我
[00:18:03.900 --> 00:18:07.900]  這個是整個耶利米書常常出現的重要字眼
[00:18:07.900 --> 00:18:10.700]  這是耶利米書常常出現的重要字眼
[00:18:10.700 --> 00:18:12.700]  在這裡講出來就是說
[00:18:12.700 --> 00:18:16.300]  耶利米所見的他不是在做夢
[00:18:16.300 --> 00:18:19.300]  所講的不是耶利米看到的,是做夢
[00:18:19.300 --> 00:18:22.300]  他在這裡經歷到神的啟示
[00:18:22.300 --> 00:18:24.500]  他在這裡經歷神的啟示
[00:18:24.500 --> 00:18:31.100]  神的啟示是影響著塑造著耶利米要講的說話和所做的事情
[00:18:31.100 --> 00:18:36.700]  神的啟示是塑造了耶利米要講的話和所講的內容
[00:18:36.700 --> 00:18:41.100]  神的啟示是怎樣向耶利米發出的呢?
[00:18:41.100 --> 00:18:44.100]  神的啟示是怎樣向耶利米發出的呢?
[00:18:44.100 --> 00:18:50.100]  首先就是神的啟示以一種超常的方式臨到耶利米
[00:18:50.100 --> 00:18:53.900]  首先是用超常的方式臨到耶利米
[00:18:53.900 --> 00:18:58.900]  耶和華的話是:我尚未將你做在禱福中
[00:18:58.900 --> 00:19:02.500]  耶和華的話是:我尚未將你造在母腹中
[00:19:02.500 --> 00:19:05.900]  就已認識你
[00:19:05.900 --> 00:19:09.700]  你未出母胎,我已將你分別為聖
[00:19:09.700 --> 00:19:12.300]  你未出母胎,我已將你分別為聖
[00:19:12.300 --> 00:19:17.700]  派你做列國的先知
[00:19:17.700 --> 00:19:23.700]  這裡講明一個很重要的就是神的眷佑、神的主權
[00:19:23.700 --> 00:19:27.300]  這裡講很重要的神的眷佑、神的主權
[00:19:27.300 --> 00:19:29.900]  意思是說耶利米未出世的時候
[00:19:29.900 --> 00:19:34.500]  剛剛開始的時候,祂的天職、祂的侍奉就開始了
[00:19:34.500 --> 00:19:38.500]  耶利米沒有出生的時候,祂的天職、祂的侍奉就開始了
[00:19:38.500 --> 00:19:40.900]  所以耶利米一生的由祂做BB
[00:19:40.900 --> 00:19:43.900]  一出到祂將來離世的時候
[00:19:43.900 --> 00:19:48.300]  祂每一個時刻都是在做耶和華的功
[00:19:48.300 --> 00:19:50.500]  祂是神的代言人
[00:19:50.500 --> 00:19:54.300]  耶利米從沒有出生的嬰兒開始到離開世界
[00:19:54.300 --> 00:19:57.100]  一生都是在做耶和華的功
[00:19:57.100 --> 00:20:03.500]  耶和華時時刻刻參與耶利米的生命和生活
[00:20:03.500 --> 00:20:08.300]  耶和華時時參與在耶利米的生命的作為裡面
[00:20:08.300 --> 00:20:14.300]  在第五節有三個動詞就是「做」、「認識」、「分別為聖」
[00:20:14.300 --> 00:20:19.900]  在第五節有三個動詞「照」、「認識」、「分別為聖」
[00:20:19.900 --> 00:20:26.300]  「做」、「認識」、「分別為聖」都是講到一種很深入的關係
[00:20:26.300 --> 00:20:30.300]  「照」、「認識」、「分別為聖」都是講到很深入的關係
[00:20:30.300 --> 00:20:34.100]  就是說耶利米祂是屬於耶和華的
[00:20:34.100 --> 00:20:37.100]  就是說耶利米祢是屬於耶和華的
[00:20:37.100 --> 00:20:42.100]  耶利米所講的話全部都是神的話語
[00:20:42.100 --> 00:20:45.100]  耶利米所講的話全部都是神的話語
[00:20:45.100 --> 00:20:47.300]  耶利米是神的代言人
[00:20:47.300 --> 00:20:49.500]  耶利米是神的代言人
[00:20:49.500 --> 00:20:51.700]  所以在第五節最後講到
[00:20:51.700 --> 00:20:55.500]  神是派祂作祢國的先知
[00:20:55.500 --> 00:21:00.500]  所以在第五節最後說神派祢做列國的先知
[00:21:00.500 --> 00:21:03.500]  在第六節我們見到耶利米被呼召的時候
[00:21:03.500 --> 00:21:04.700]  祂很年輕
[00:21:04.700 --> 00:21:08.100]  在第六節我們看到耶利米被呼召的時候很年輕
[00:21:08.100 --> 00:21:11.500]  耶利米說:主耶和華說:
[00:21:11.500 --> 00:21:16.100]  「我不知道怎麼說,因為我年輕」
[00:21:16.100 --> 00:21:18.500]  聖經說:主耶和華說:
[00:21:18.500 --> 00:21:21.500]  「我不知道怎麼說,因為我年輕」
[00:21:21.500 --> 00:21:23.500]  祂那時候大概十八歲左右
[00:21:23.500 --> 00:21:25.500]  祂那時候大概十八歲左右
[00:21:25.500 --> 00:21:28.500]  沒有什麼公眾演講的經驗
[00:21:28.500 --> 00:21:30.500]  沒有在公眾演講的經驗
[00:21:30.500 --> 00:21:31.500]  所以耶利米說:
[00:21:31.500 --> 00:21:37.500]  「我不合適的,我不成熟的,我是難以擔當重任的」
[00:21:37.500 --> 00:21:38.500]  耶利米說:
