
[00:00:00.000 --> 00:00:01.760]  那裡的經文說到你們
[00:02:54.120 --> 00:02:56.120]  學生所遭遇的
[00:02:56.120 --> 00:02:58.120]  和老師一樣
[00:02:58.120 --> 00:03:00.120]  就這樣算了
[00:03:00.120 --> 00:03:02.120]  既然他們說
[00:03:02.120 --> 00:03:04.120]  一家主人是必須
[00:03:04.120 --> 00:03:06.120]  鬼王的話
[00:03:06.120 --> 00:03:08.120]  一家主人說他是鬼王
[00:03:08.120 --> 00:03:10.120]  他的家人都是鬼王
[00:03:10.120 --> 00:03:12.120]  而在十二章
[00:03:12.120 --> 00:03:14.120]  馬太福音十二章就說
[00:03:14.120 --> 00:03:16.120]  耶穌就是靠著鬼王的能力去醫病
[00:03:20.120 --> 00:03:22.120]  耶穌所經歷的
[00:03:22.120 --> 00:03:24.120]  就是由祂自己的民族
[00:03:24.120 --> 00:03:26.120]  祂自己的國家
[00:03:26.120 --> 00:03:28.120]  帶來祂的迫害
[00:03:28.120 --> 00:03:30.120]  何況是跟隨
[00:03:30.120 --> 00:03:32.120]  在耶穌背後的使徒
[00:03:32.120 --> 00:03:34.120]  耶穌一早告訴他們
[00:03:34.120 --> 00:03:36.120]  你們的遭遇
[00:03:36.120 --> 00:03:38.120]  和我會是一樣的
[00:03:38.120 --> 00:03:42.120]  耶穌在福音書裡面已經經歷過
[00:03:42.120 --> 00:03:44.120]  一次又一次的迫害
[00:03:44.120 --> 00:03:48.120]  甚至在馬太福音完結的時候
[00:03:48.120 --> 00:03:50.120]  耶穌就走上十字架的道路
[00:03:50.120 --> 00:03:54.120]  當馬太福音成書的時候
[00:03:54.120 --> 00:03:56.120]  正值戰亂期間
[00:03:56.120 --> 00:03:58.120]  和戰亂之後的一段日子
[00:03:58.120 --> 00:04:00.120]  使徒
[00:04:00.120 --> 00:04:02.120]  那時候
[00:04:02.120 --> 00:04:04.120]  正正就是在戰亂和很多的迫害
[00:04:04.120 --> 00:04:06.120]  淋到自己親身的經歷
[00:04:06.120 --> 00:04:08.120]  甚至那時候
[00:04:08.120 --> 00:04:10.120]  比較後期一點
[00:04:10.120 --> 00:04:12.120]  有這樣的說法
[00:04:12.120 --> 00:04:14.120]  如果有人舉報你是一個信徒
[00:04:14.120 --> 00:04:16.120]  只要你是願意在上帝
[00:04:16.120 --> 00:04:18.120]  在皇帝面前宣誓的時候
[00:04:18.120 --> 00:04:20.120]  你就沒事
[00:04:20.120 --> 00:04:22.120]  如果不是的時候
[00:04:22.120 --> 00:04:24.120]  假如被人舉報沒事
[00:04:24.120 --> 00:04:26.120]  假如被人舉報的時候
[00:04:26.120 --> 00:04:28.120]  你就要受刑
[00:04:28.120 --> 00:04:30.120]  而舉報他的
[00:04:30.120 --> 00:04:32.120]  正正可能是他家人
[00:04:32.120 --> 00:04:34.120]  可能他們都被迫要交個名
[00:04:34.120 --> 00:04:36.120]  交個人出來
[00:04:36.120 --> 00:04:38.120]  他就交了你出來
[00:04:38.120 --> 00:04:40.120]  他們正在經歷這種處境
[00:04:40.120 --> 00:04:42.120]  回想起耶穌一開始告訴你的
[00:04:42.120 --> 00:04:44.120]  沒有騙你的
[00:04:46.120 --> 00:04:48.120]  在開難的過程當中
[00:04:48.120 --> 00:04:50.120]  他聽到這番說話
[00:04:50.120 --> 00:04:52.120]  耶穌教導他的門徒
[00:04:52.120 --> 00:04:54.120]  如何面對這些處境
[00:04:54.120 --> 00:04:56.120]  耶穌說
[00:04:56.120 --> 00:04:58.120]  所以你不要懼怕
[00:04:58.120 --> 00:05:00.120]  因為掩蓋的事沒有被顯露出來
[00:05:00.120 --> 00:05:02.120]  隱藏的事也沒有
[00:05:02.120 --> 00:05:04.120]  不知到的等等
[00:05:04.120 --> 00:05:06.120]  既然
[00:05:06.120 --> 00:05:08.120]  他都一定迫你
[00:05:08.120 --> 00:05:10.120]  一定害你
[00:05:10.120 --> 00:05:12.120]  沒得避的
[00:05:12.120 --> 00:05:14.120]  你以為你躲在一二角
[00:05:14.120 --> 00:05:16.120]  他一樣要找,要找你就找到你
[00:05:16.120 --> 00:05:18.120]  你不如大膽一點
[00:05:18.120 --> 00:05:20.120]  站在屋頂上宣揚出來
[00:05:20.120 --> 00:05:22.120]  你預了
[00:05:22.120 --> 00:05:26.120]  他總會有藉口找上你
[00:05:26.120 --> 00:05:28.120]  不要怕
[00:05:28.120 --> 00:05:30.120]  勒殺身體
[00:05:30.120 --> 00:05:32.120]  不能滅靈魂的
[00:05:32.120 --> 00:05:34.120]  不要怕他們
[00:05:34.120 --> 00:05:38.120]  說到這裡
[00:05:38.120 --> 00:05:40.120]  可能有些人開始想像
[00:05:40.120 --> 00:05:42.120]  港雄你究竟想說什麼
[00:05:42.120 --> 00:05:44.120]  為免大家誤會了對外合作
[00:05:44.120 --> 00:05:46.120]  不如我告訴你
[00:05:46.120 --> 00:05:48.120]  我心目中想的是什麼
[00:05:48.120 --> 00:05:50.120]  你說我是不是在說
[00:05:50.120 --> 00:05:52.120]  一個不信上帝的
[00:05:52.120 --> 00:05:54.120]  共產政權有一天會迫害我們
[00:05:54.120 --> 00:05:56.120]  我們不知他何時會發生
[00:05:56.120 --> 00:05:58.120]  因為他不是
[00:05:58.120 --> 00:06:00.120]  四圍都發生的
[00:06:00.120 --> 00:06:02.120]  但發生在你身上也不是因為你做了什麼
[00:06:02.120 --> 00:06:04.120]  說了什麼
[00:06:04.120 --> 00:06:06.120]  他都沒有上帝
[00:06:06.120 --> 00:06:08.120]  因為他如何管治他的世界
[00:06:08.120 --> 00:06:10.120]  覺得順利一點
[00:06:10.120 --> 00:06:12.120]  今天我們沒事
[00:06:12.120 --> 00:06:14.120]  有一天是有事
[00:06:14.120 --> 00:06:16.120]  我們預備好
[00:06:16.120 --> 00:06:18.120]  這種隨機的
[00:06:18.120 --> 00:06:20.120]  被對付了沒有
[00:06:20.120 --> 00:06:24.120]  因為
[00:06:24.120 --> 00:06:26.120]  天國要展現人間
[00:06:26.120 --> 00:06:28.120]  邪惡不會
[00:06:28.120 --> 00:06:30.120]  這麼容易把他管開
[00:06:30.120 --> 00:06:32.120]  世界給你
[00:06:32.120 --> 00:06:34.120]  如果這麼容易把這個世界交還給上帝
[00:06:34.120 --> 00:06:36.120]  更新天地的時候
[00:06:36.120 --> 00:06:38.120]  那不是邪惡
[00:06:38.120 --> 00:06:40.120]  邪惡就是用盡各種手段
[00:06:40.120 --> 00:06:42.120]  折磨你、恐嚇你
[00:06:42.120 --> 00:06:44.120]  令你放棄這種
[00:06:44.120 --> 00:06:46.120]  沒天國的價值,不如算了吧
[00:06:46.120 --> 00:06:48.120]  不如耶穌的教訓
[00:06:48.120 --> 00:06:50.120]  做著一點,不做著一點
[00:06:50.120 --> 00:06:52.120]  耶穌說不要怕
[00:06:52.120 --> 00:06:54.120]  你遇到他們迫你,遇到他們找你就行了
[00:06:54.120 --> 00:06:56.120]  殺身體不能殺靈魂的
[00:06:56.120 --> 00:06:58.120]  不要怕他們
[00:06:58.120 --> 00:07:02.120]  不過我要再講清楚一點
[00:07:02.120 --> 00:07:04.120]  避免大家誤會了
[00:07:04.120 --> 00:07:06.120]  我只是針對這個共產政權
[00:07:06.120 --> 00:07:08.120]  那些口裡說
[00:07:08.120 --> 00:07:10.120]  信上帝的政權一樣好不了多少
[00:07:10.120 --> 00:07:12.120]  你以為參差他又是
[00:07:12.120 --> 00:07:14.120]  很好的世界嗎
[00:07:14.120 --> 00:07:16.120]  這個人充滿了虛放
[00:07:16.120 --> 00:07:18.120]  充滿了謊言
[00:07:18.120 --> 00:07:20.120]  他充滿了歧視
[00:07:20.120 --> 00:07:22.120]  他的財力就是引誘人
[00:07:22.120 --> 00:07:24.120]  或者他最大的決策的權
[00:07:24.120 --> 00:07:28.120]  沒有的
[00:07:28.120 --> 00:07:30.120]  這個世界你逃到
[00:07:30.120 --> 00:07:32.120]  哪一個國家
[00:07:32.120 --> 00:07:34.120]  總有一天他的逼迫
[00:07:34.120 --> 00:07:36.120]  或者他引誘就會追上你
[00:07:36.120 --> 00:07:38.120]  因為邪惡
[00:07:38.120 --> 00:07:40.120]  罪惡進入了世界
[00:07:40.120 --> 00:07:42.120]  就要核制人
[00:07:42.120 --> 00:07:44.120]  就要對抗天國的展現在人間
[00:07:44.120 --> 00:07:48.120]  甚至說香港,香港沒什麼發生
[00:07:48.120 --> 00:07:50.120]  昨天剛剛
[00:07:50.120 --> 00:07:52.120]  法庭宣判了一件事
[00:07:52.120 --> 00:07:54.120]  有個警察
[00:07:54.120 --> 00:07:56.120]  在樓梯上推了一個
[00:07:56.120 --> 00:07:58.120]  人下樓梯
[00:07:58.120 --> 00:08:00.120]  然後法庭說不是啊
[00:08:00.120 --> 00:08:02.120]  他襲擊我
[00:08:04.120 --> 00:08:06.120]  如果有一天弟兄姊妹
[00:08:06.120 --> 00:08:08.120]  在那個角色
[00:08:08.120 --> 00:08:10.120]  其實你要知道他在面對多大的壓力
[00:08:10.120 --> 00:08:12.120]  就算是那個警察
[00:08:12.120 --> 00:08:14.120]  他誠實地說不是啊
[00:08:14.120 --> 00:08:16.120]  我不小心推到他
[00:08:16.120 --> 00:08:18.120]  不知道是不是不小心
[00:08:18.120 --> 00:08:20.120]  是我推他
[00:08:20.120 --> 00:08:22.120]  他可能要面對自己
[00:08:22.120 --> 00:08:24.120]  面對他那個制服團隊
[00:08:24.120 --> 00:08:26.120]  那個壓力
[00:08:26.120 --> 00:08:28.120]  甚至是整個團隊所有人的壓力
[00:08:28.120 --> 00:08:30.120]  他怎樣承受
[00:08:30.120 --> 00:08:32.120]  如果你是他的時候
[00:08:32.120 --> 00:08:34.120]  在那一刻你承受得起
[00:08:34.120 --> 00:08:36.120]  這種挑戰和壓力和責任
[00:08:36.120 --> 00:08:42.120]  那你說
[00:08:42.120 --> 00:08:46.120]  四處都是一樣的
[00:08:46.120 --> 00:08:48.120]  香港也是一樣,國內也是一樣
[00:08:48.120 --> 00:08:50.120]  美國也是一樣,英國周圍都是一樣的時候
[00:08:50.120 --> 00:08:52.120]  那很安樂啦
[00:08:52.120 --> 00:08:54.120]  沒所謂啦,到處都是一樣
[00:08:54.120 --> 00:08:56.120]  那我們完了就去喝茶
[00:08:56.120 --> 00:08:58.120]  當沒聽到,到處都是一樣
[00:08:58.120 --> 00:09:00.120]  那算了,那搞什麼
[00:09:00.120 --> 00:09:02.120]  不是
[00:09:02.120 --> 00:09:04.120]  即使
[00:09:04.120 --> 00:09:06.120]  到處都是一樣
[00:09:06.120 --> 00:09:08.120]  今天我們在這裡
[00:09:08.120 --> 00:09:10.120]  我們怎樣去
[00:09:10.120 --> 00:09:12.120]  預備好我們自己
[00:09:12.120 --> 00:09:14.120]  預備好我們的生命力
[00:09:14.120 --> 00:09:16.120]  去
[00:09:16.120 --> 00:09:18.120]  當我們這種挑戰
[00:09:18.120 --> 00:09:20.120]  真的切身來到我身上的時候
[00:09:20.120 --> 00:09:22.120]  我在
[00:09:22.120 --> 00:09:24.120]  無論我在香港,我在美國
[00:09:24.120 --> 00:09:26.120]  我在英國,我在國內
[00:09:26.120 --> 00:09:28.120]  任何的地方,我怎樣預備好
[00:09:28.120 --> 00:09:30.120]  我用一個天國的價值
[00:09:30.120 --> 00:09:32.120]  天國的子民,天國的身分
[00:09:32.120 --> 00:09:34.120]  天國的勇氣,那種氣節
[00:09:34.120 --> 00:09:36.120]  去回應這個世界的引誘和挑戰
[00:09:36.120 --> 00:09:42.120]  有一天我和一個年輕人聊天
[00:09:42.120 --> 00:09:44.120]  二十多歲的年輕人
[00:09:44.120 --> 00:09:46.120]  他說他很想
[00:09:46.120 --> 00:09:48.120]  做好一個信徒
[00:09:48.120 --> 00:09:50.120]  在公司那裡很想
[00:09:50.120 --> 00:09:52.120]  吸引到身邊的人
[00:09:52.120 --> 00:09:54.120]  歸順耶穌,究竟可以怎樣在公司
[00:09:54.120 --> 00:09:56.120]  做一個好的領袖
[00:09:56.120 --> 00:09:58.120]  吸引他們來呢
[00:09:58.120 --> 00:10:00.120]  他真誠地問這個問題
[00:10:00.120 --> 00:10:02.120]  我向他
[00:10:02.120 --> 00:10:04.120]  他真的想make a difference,做些不同
[00:10:04.120 --> 00:10:06.120]  引人去歸主
[00:10:06.120 --> 00:10:08.120]  我跟他說
[00:10:08.120 --> 00:10:10.120]  我們吸引人的
[00:10:10.120 --> 00:10:12.120]  生命力
[00:10:12.120 --> 00:10:14.120]  就好像兩種火一樣
[00:10:14.120 --> 00:10:16.120]  一種叫文火
[00:10:16.120 --> 00:10:18.120]  一種叫武火
[00:10:18.120 --> 00:10:20.120]  武力很勇猛
[00:10:20.120 --> 00:10:22.120]  煮東西吃的人就知道了
[00:10:22.120 --> 00:10:24.120]  大火還是小火
[00:10:24.120 --> 00:10:26.120]  我們很多時候以為
[00:10:26.120 --> 00:10:28.120]  我們的生命的見證或者基督徒的信仰的生命力
[00:10:28.120 --> 00:10:30.120]  就是那種武火,很猛烈的
[00:10:30.120 --> 00:10:32.120]  在培靈會裡面很激動
[00:10:32.120 --> 00:10:34.120]  流了眼淚
[00:10:34.120 --> 00:10:36.120]  我今天就要毀身去宣教
[00:10:36.120 --> 00:10:38.120]  接下來我就毀身那四十天
[00:10:38.120 --> 00:10:40.120]  我們四十二天
[00:10:40.120 --> 00:10:42.120]  我們就要踏出這個
[00:10:42.120 --> 00:10:44.120]  燃燒我們的生命,我們知道
[00:10:44.120 --> 00:10:46.120]  每一刻都是竭誠為主的
[00:10:46.120 --> 00:10:48.120]  這種火
[00:10:48.120 --> 00:10:50.120]  是很吸引的
[00:10:50.120 --> 00:10:52.120]  可能有些宣教士就是這樣
[00:10:52.120 --> 00:10:54.120]  培靈會這樣去了
[00:10:54.120 --> 00:10:56.120]  做了一個很大的決定
[00:10:56.120 --> 00:10:58.120]  扭轉了那一刻
[00:10:58.120 --> 00:11:00.120]  下半生就是這樣轉了
[00:11:00.120 --> 00:11:02.120]  我們很羨慕
[00:11:02.120 --> 00:11:04.120]  聽到這些故事很羨慕
[00:11:04.120 --> 00:11:06.120]  不過大部分人
[00:11:06.120 --> 00:11:08.120]  可能未必有一刻
[00:11:08.120 --> 00:11:10.120]  有這麼強烈的轉變,這麼強烈的一百八十度
[00:11:10.120 --> 00:11:12.120]  本來在做生意就轉去做傳道
[00:11:12.120 --> 00:11:14.120]  或者甚至去宣教
[00:11:14.120 --> 00:11:16.120]  我們的生命力
[00:11:16.120 --> 00:11:18.120]  還可以怎麼展現呢
[00:11:18.120 --> 00:11:20.120]  我威武在公司裡面
[00:11:20.120 --> 00:11:22.120]  最快最高級的那個
[00:11:22.120 --> 00:11:24.120]  吸引了所有人去上帝祝福你
[00:11:24.120 --> 00:11:26.120]  那種很閃耀的生命
[00:11:26.120 --> 00:11:28.120]  照耀在別人面前
[00:11:28.120 --> 00:11:30.120]  這樣去吸引人
[00:11:30.120 --> 00:11:32.120]  這是好的,我們有時候都會嘗試去努力
[00:11:32.120 --> 00:11:34.120]  這樣去實踐
[00:11:34.120 --> 00:11:36.120]  不過有一種叫文火
[00:11:36.120 --> 00:11:38.120]  文火是什麼呢
[00:11:38.120 --> 00:11:40.120]  文火,沒有火就好像燒牛扒一樣
[00:11:40.120 --> 00:11:42.120]  燒東西吃
[00:11:42.120 --> 00:11:44.120]  很大的火
[00:11:44.120 --> 00:11:46.120]  你先封住火,香氣很吸引
[00:11:46.120 --> 00:11:48.120]  很快就很好吃
[00:11:48.120 --> 00:11:50.120]  很快就吃得
[00:11:50.120 --> 00:11:52.120]  不過你千萬不要攤一攤就很快就凍
[00:11:52.120 --> 00:11:54.120]  熱得快也凍得快
[00:11:54.120 --> 00:11:56.120]  文火是什麼呢
[00:11:56.120 --> 00:11:58.120]  文火就是將那個炭
[00:11:58.120 --> 00:12:00.120]  炭爐燒到白了
[00:12:00.120 --> 00:12:02.120]  那些炭燒到白了
[00:12:02.120 --> 00:12:04.120]  你看
[00:12:04.120 --> 00:12:06.120]  那些火你都看不到
[00:12:06.120 --> 00:12:08.120]  你一手按在那些白炭上面
[00:12:08.120 --> 00:12:10.120]  以為沒有熱力了
[00:12:10.120 --> 00:12:12.120]  微溫這樣
[00:12:12.120 --> 00:12:14.120]  但你放一隻雞翅膀下去燒一燒
[00:12:14.120 --> 00:12:16.120]  它從裡面熱到出外面
[00:12:16.120 --> 00:12:18.120]  外面在金黃裡面
[00:12:18.120 --> 00:12:20.120]  熱騰騰出煙
[00:12:20.120 --> 00:12:22.120]  咬開的時候,但它不燒焦
[00:12:22.120 --> 00:12:26.120]  那種熾熱不會
[00:12:26.120 --> 00:12:28.120]  逼到別人說你就好了
[00:12:28.120 --> 00:12:30.120]  你就行了,我就不是這樣了
[00:12:30.120 --> 00:12:32.120]  被別人給了
[00:12:32.120 --> 00:12:34.120]  或者你當然威風
[00:12:34.120 --> 00:12:36.120]  不過我很多擔子背著,我做不到
[00:12:36.120 --> 00:12:38.120]  不是,文火是什麼呢
[00:12:38.120 --> 00:12:40.120]  很溫很有熱力
[00:12:40.120 --> 00:12:42.120]  如果用煲牛腩的說法就是
[00:12:42.120 --> 00:12:44.120]  你慢慢煨它
[00:12:44.120 --> 00:12:46.120]  慢慢燜它,到你一天打開
[00:12:46.120 --> 00:12:48.120]  多硬的牛腩
[00:12:48.120 --> 00:12:50.120]  它都變軟了,變得有質感
[00:12:50.120 --> 00:12:52.120]  文火的力量
[00:12:52.120 --> 00:12:54.120]  就是要每一天
[00:12:54.120 --> 00:12:56.120]  每一點的力量
[00:12:56.120 --> 00:12:58.120]  每一天,每一個決定我都堅持著
[00:12:58.120 --> 00:13:00.120]  用上帝那種價值
[00:13:00.120 --> 00:13:02.120]  塑造我的人生
[00:13:02.120 --> 00:13:04.120]  到逼到切身處地的時候
[00:13:04.120 --> 00:13:06.120]  打開蓋子,要我打開蓋子
[00:13:06.120 --> 00:13:08.120]  那一刻,我才做了對的決定
[00:13:08.120 --> 00:13:12.120]  我有一個朋友
[00:13:12.120 --> 00:13:14.120]  他有一次
[00:13:14.120 --> 00:13:16.120]  他的部門要給人投訴
[00:13:16.120 --> 00:13:18.120]  整個部門都想好怎樣回應那個投訴
[00:13:18.120 --> 00:13:22.120]  唯有他
[00:13:22.120 --> 00:13:24.120]  他說
[00:13:24.120 --> 00:13:26.120]  我只能夠說出我親眼所見
[00:13:26.120 --> 00:13:28.120]  我親身所知道的回應
[00:13:28.120 --> 00:13:30.120]  才是回應
[00:13:30.120 --> 00:13:34.120]  結果怎麼樣
[00:13:34.120 --> 00:13:36.120]  結果這個弟兄
[00:13:36.120 --> 00:13:40.120]  就被迫要離開
[00:13:40.120 --> 00:13:42.120]  他的鐵飯碗
[00:13:42.120 --> 00:13:44.120]  離開他的宿舍
[00:13:44.120 --> 00:13:46.120]  離開他的工作群體
[00:13:46.120 --> 00:13:50.120]  因為他知道
[00:13:50.120 --> 00:13:52.120]  他再不能留在這裡
[00:13:52.120 --> 00:13:54.120]  留下來,也會在群體當中
[00:13:54.120 --> 00:13:56.120]  成為被排擠的一個
[00:13:56.120 --> 00:14:00.120]  再沒有任何未來的可能
[00:14:00.120 --> 00:14:06.120]  這位弟兄
[00:14:06.120 --> 00:14:08.120]  不是那一刻才決定這個做法
[00:14:08.120 --> 00:14:10.120]  毁身閃耀
[00:14:10.120 --> 00:14:12.120]  不是
[00:14:12.120 --> 00:14:14.120]  他一直在操練
[00:14:14.120 --> 00:14:16.120]  自己的生命
[00:14:16.120 --> 00:14:18.120]  上帝是你
[00:14:18.120 --> 00:14:20.120]  我不怕
[00:14:20.120 --> 00:14:22.120]  我有沒有資源
[00:14:22.120 --> 00:14:24.120]  怎樣去生活
[00:14:24.120 --> 00:14:26.120]  我最怕就是我看錯了你的心意
[00:14:26.120 --> 00:14:28.120]  而我回應不了
[00:14:28.120 --> 00:14:30.120]  我按不了你的旨意去生活
[00:14:30.120 --> 00:14:32.120]  當他知道
[00:14:32.120 --> 00:14:34.120]  每天都是這樣操練
[00:14:34.120 --> 00:14:36.120]  選擇一些對的東西,對的價值去做的時候
[00:14:38.120 --> 00:14:40.120]  到真的貼近身體那一刻
[00:14:40.120 --> 00:14:42.120]  他很輕鬆就選擇到
[00:14:42.120 --> 00:14:46.120]  就算沒有了飯碗
[00:14:46.120 --> 00:14:48.120]  沒有了宿舍
[00:14:48.120 --> 00:14:50.120]  我們也不知道下一份工作是找什麼工作
[00:14:50.120 --> 00:14:54.120]  當整個團隊和我的口供不配的時候
[00:14:54.120 --> 00:14:56.120]  還有沒有人會相信我
[00:14:56.120 --> 00:15:00.120]  不過對他來說
[00:15:00.120 --> 00:15:02.120]  他這種文火孕育的生命力
[00:15:02.120 --> 00:15:04.120]  繼續燒著他的時候
[00:15:04.120 --> 00:15:06.120]  他就不會有另外一個選擇
[00:15:08.120 --> 00:15:10.120]  我們
[00:15:10.120 --> 00:15:12.120]  的身體
[00:15:12.120 --> 00:15:14.120]  就是一個戰場
[00:15:14.120 --> 00:15:16.120]  我們的價值
[00:15:16.120 --> 00:15:18.120]  就是地上的政權
[00:15:18.120 --> 00:15:20.120]  和天上的政權的一個戰場
[00:15:20.120 --> 00:15:22.120]  我們每一個選擇
[00:15:22.120 --> 00:15:24.120]  都是天國
[00:15:24.120 --> 00:15:26.120]  與邪惡的對戰
[00:15:26.120 --> 00:15:30.120]  所以這位弟兄最後
[00:15:30.120 --> 00:15:32.120]  真的沒有了工作
[00:15:32.120 --> 00:15:34.120]  碧白真的臨到他身邊
[00:15:36.120 --> 00:15:38.120]  碧白真的臨到他身上
[00:15:38.120 --> 00:15:40.120]  為了耶穌的教訓
[00:15:40.120 --> 00:15:42.120]  天國的價值
[00:15:42.120 --> 00:15:44.120]  他真的沒有了工作
[00:15:44.120 --> 00:15:46.120]  不過對於我們
[00:15:46.120 --> 00:15:48.120]  一點的鼓勵是
[00:15:48.120 --> 00:15:50.120]  天父知道
[00:15:50.120 --> 00:15:54.120]  天父數過他的頭髮
[00:15:54.120 --> 00:15:58.120]  兩隻麻雀
[00:15:58.120 --> 00:16:02.120]  他的生命
[00:16:02.120 --> 00:16:04.120]  比兩隻麻雀貴得多
[00:16:06.120 --> 00:16:08.120]  這位弟兄離開了鐵飯碗
[00:16:08.120 --> 00:16:10.120]  後來遇上一間
[00:16:10.120 --> 00:16:12.120]  國際的公司
[00:16:12.120 --> 00:16:14.120]  他們正正是欣賞
[00:16:14.120 --> 00:16:16.120]  忠誠的人
[00:16:16.120 --> 00:16:18.120]  就邀請了他做一個
[00:16:18.120 --> 00:16:20.120]  小部門的主管
[00:16:20.120 --> 00:16:22.120]  而因為他的忠誠
