
[00:00:00.000 --> 00:00:03.000]  今日在主日之先
[00:01:22.000 --> 00:01:25.000]  在進入這段經文之先
[00:01:25.000 --> 00:01:28.000]  跟大家做熱身
[00:01:28.000 --> 00:01:30.000]  問一個類似IQ題
[00:01:30.000 --> 00:01:32.000]  現在很流行
[00:01:32.000 --> 00:01:35.000]  帶著什麼去旅行
[00:01:35.000 --> 00:01:39.000]  有兩個爸爸帶著兩個兒子去旅行
[00:01:39.000 --> 00:01:42.000]  他們報團的時候大小同價
[00:01:42.000 --> 00:01:45.000]  無論大人小孩收費都一樣
[00:01:45.000 --> 00:01:48.000]  兩個爸爸帶著兩個兒子去報團
[00:01:48.000 --> 00:01:50.000]  但是收他們三個人的費用
[00:01:50.000 --> 00:01:52.000]  不用收小孩的費用
[00:01:52.000 --> 00:01:55.000]  為什麼呢?
[00:01:55.000 --> 00:01:57.000]  抽脹抽重
[00:01:57.000 --> 00:02:00.000]  兩個爸爸兩個兒子
[00:02:00.000 --> 00:02:02.000]  有些已經知道了
[00:02:02.000 --> 00:02:05.000]  其實在當中有一個是重複的分份
[00:02:05.000 --> 00:02:07.000]  因為兩個爸爸裏面
[00:02:07.000 --> 00:02:09.000]  一個是爺爺一個是爸爸
[00:02:09.000 --> 00:02:11.000]  然後一個是兒子
[00:02:11.000 --> 00:02:13.000]  雖然兩個爸爸兩個兒子
[00:02:13.000 --> 00:02:15.000]  但是其實三個人
[00:02:15.000 --> 00:02:18.000]  所以只需要收三個人的費用
[00:02:18.000 --> 00:02:19.000]  沒錯了
[00:02:19.000 --> 00:02:22.000]  等候神給我這篇講章訊息的時候
[00:02:22.000 --> 00:02:25.000]  我也想到這一種既是爸爸
[00:02:25.000 --> 00:02:28.000]  也是兒子的這種關係
[00:02:28.000 --> 00:02:29.000]  這種的分份
[00:02:29.000 --> 00:02:33.000]  因為剛才領事李吉士也分享了
[00:02:33.000 --> 00:02:35.000]  做了爸爸之後
[00:02:35.000 --> 00:02:37.000]  有時候才開始明白
[00:02:37.000 --> 00:02:39.000]  自己的爸爸原來怎樣愛惜自己
[00:02:39.000 --> 00:02:42.000]  我自己也是兩個女兒的爸爸
[00:02:42.000 --> 00:02:43.000]  我也明白
[00:02:43.000 --> 00:02:45.000]  一方面我會做爸爸的責任
[00:02:45.000 --> 00:02:48.000]  剛才說的蟑螂出現的時候
[00:02:48.000 --> 00:02:49.000]  要變身成超人
[00:02:49.000 --> 00:02:51.000]  我也覺得原來我也是超人
[00:02:51.000 --> 00:02:53.000]  既有這個爸爸的身份
[00:02:53.000 --> 00:02:56.000]  但同時我爸爸媽媽也常在
[00:02:56.000 --> 00:02:59.000]  所以我也是有兒子的本份
[00:02:59.000 --> 00:03:02.000]  平時要在當中孝順他們
[00:03:02.000 --> 00:03:04.000]  又在當中有些問題
[00:03:04.000 --> 00:03:07.000]  跟他們一起商討去處理
[00:03:07.000 --> 00:03:10.000]  今天會透過這些經文
[00:03:10.000 --> 00:03:11.000]  也同樣給大家看到
[00:03:11.000 --> 00:03:13.000]  我怎樣去做一個兒子
[00:03:13.000 --> 00:03:16.000]  原來也會影響我的子女
[00:03:16.000 --> 00:03:20.000]  所以容讓我們去看一看
[00:03:20.000 --> 00:03:23.000]  在這段經文裡的背景
[00:03:23.000 --> 00:03:27.000]  羅馬書第九章開始
[00:03:27.000 --> 00:03:29.000]  是在說什麼呢
[00:03:29.000 --> 00:03:31.000]  我們先看一至八章
[00:03:31.000 --> 00:03:35.000]  原來在羅馬書的第一至八章裡
[00:03:35.000 --> 00:03:37.000]  羅馬書的作者保羅
[00:03:37.000 --> 00:03:40.000]  其實他在一至八章裡的重點
[00:03:40.000 --> 00:03:44.000]  是比較二人必然恩信得心
[00:03:44.000 --> 00:03:47.000]  信著的基督徒也很明白
[00:03:47.000 --> 00:03:50.000]  有很多宗教可能會鼓勵我們
[00:03:50.000 --> 00:03:54.000]  你要做什麼好事
[00:03:54.000 --> 00:03:56.000]  如果你犯了什麼錯
[00:03:56.000 --> 00:03:59.000]  就要做一些賠償
[00:03:59.000 --> 00:04:01.000]  捐一些錢什麼的
[00:04:01.000 --> 00:04:03.000]  你才可以抵償你的錯
[00:04:03.000 --> 00:04:06.000]  然後你才可能得救
[00:04:06.000 --> 00:04:08.000]  所以我們發現很多
[00:04:08.000 --> 00:04:10.000]  世上不是真正的宗教
[00:04:10.000 --> 00:04:11.000]  除了基督教之外
[00:04:11.000 --> 00:04:13.000]  那些也不是真正的信仰
[00:04:13.000 --> 00:04:15.000]  他強調的就是這些
[00:04:15.000 --> 00:04:17.000]  甚至有些極端的會怎樣
[00:04:17.000 --> 00:04:19.000]  你去殺人
[00:04:19.000 --> 00:04:23.000]  你去將那些敵對宗教的人推翻
[00:04:23.000 --> 00:04:25.000]  逼他們要改信
[00:04:25.000 --> 00:04:27.000]  這樣才可以得救
[00:04:27.000 --> 00:04:30.000]  基督教說的是另外一回事
[00:04:30.000 --> 00:04:34.000]  我們很明白原來人去做很多事
[00:04:34.000 --> 00:04:38.000]  其實也抵償不了我們所犯的錯
[00:04:38.000 --> 00:04:40.000]  在神的眼裡 神的標準裡
[00:04:40.000 --> 00:04:42.000]  我們做多少好事
[00:04:42.000 --> 00:04:45.000]  其實在祂的要求裡
[00:04:45.000 --> 00:04:47.000]  還是未達到一半
[00:04:47.000 --> 00:04:48.000]  甚至未達到一成
[00:04:48.000 --> 00:04:50.000]  神是對罪很敏感
[00:04:50.000 --> 00:04:52.000]  神是對人的要求很高
[00:04:52.000 --> 00:04:55.000]  所以後來當耶穌基督
[00:04:55.000 --> 00:04:57.000]  去代替我們所犯的錯
[00:04:57.000 --> 00:04:59.000]  死在十字架上
[00:04:59.000 --> 00:05:02.000]  凡是我們相信接受耶穌基督
[00:05:02.000 --> 00:05:05.000]  大聲喊 像你在海裡魚鱗
[00:05:05.000 --> 00:05:07.000]  你靠自己拉不起自己
[00:05:07.000 --> 00:05:09.000]  你要大聲喊救命
[00:05:09.000 --> 00:05:13.000]  有人來救你 有靠山人來救你
[00:05:13.000 --> 00:05:15.000]  同樣的基督徒我們會大聲喊
[00:05:15.000 --> 00:05:18.000]  主啊 我真的改變不了自己
[00:05:18.000 --> 00:05:20.000]  我很想去變好
[00:05:20.000 --> 00:05:22.000]  但我裡面有很多的罪
[00:05:22.000 --> 00:05:23.000]  救我啊
[00:05:23.000 --> 00:05:26.000]  在那一刻當你喊主啊救我的時候
[00:05:26.000 --> 00:05:28.000]  你就會因著這個信
[00:05:28.000 --> 00:05:30.000]  二人就因信不分靈
[00:05:30.000 --> 00:05:32.000]  在基督裡雖然我們
[00:05:32.000 --> 00:05:35.000]  仍然有很多我們以往所犯的罪
[00:05:35.000 --> 00:05:38.000]  甚至信主之後有機會都會犯罪
[00:05:38.000 --> 00:05:40.000]  但因著我們的信心
[00:05:40.000 --> 00:05:42.000]  我們會被神稱為義
[00:05:42.000 --> 00:05:44.000]  在一至八章
[00:05:44.000 --> 00:05:46.000]  保羅著重解釋這件事
[00:05:46.000 --> 00:05:48.000]  到了第九章開始
[00:05:48.000 --> 00:05:50.000]  去探討另一個問題
[00:05:50.000 --> 00:05:56.000]  以前耶穌未成就救恩之先
[00:05:56.000 --> 00:05:59.000]  好像得救這件事
[00:05:59.000 --> 00:06:02.000]  比較偏向只是以色列人才得救
[00:06:02.000 --> 00:06:04.000]  因為在聖經歷史裡
[00:06:04.000 --> 00:06:06.000]  一直都是阿伯拉罕
[00:06:06.000 --> 00:06:08.000]  或者阿伯拉罕的後裔
[00:06:08.000 --> 00:06:10.000]  去到以色列的時候
[00:06:10.000 --> 00:06:13.000]  他們做得很好
[00:06:13.000 --> 00:06:15.000]  他們的祖先很聽神的話
[00:06:15.000 --> 00:06:18.000]  所以神就跟他們納了一個約
[00:06:18.000 --> 00:06:21.000]  於是福氣就像在以色列家
[00:06:21.000 --> 00:06:23.000]  一直傳下去
[00:06:23.000 --> 00:06:25.000]  所以就有外邦人的名稱
[00:06:25.000 --> 00:06:27.000]  凡不是以色列人
[00:06:27.000 --> 00:06:29.000]  不是猶太人的就叫外邦人
[00:06:29.000 --> 00:06:31.000]  所以基本上來說
[00:06:31.000 --> 00:06:35.000]  我們以前在他們眼裡都是叫外邦人
[00:06:35.000 --> 00:06:37.000]  到了第九章開始
[00:06:37.000 --> 00:06:39.000]  其實羅馬書也在說
[00:06:39.000 --> 00:06:41.000]  耶穌基督成為了救恩之後
[00:06:41.000 --> 00:06:44.000]  不再是外邦人不可以得救
[00:06:44.000 --> 00:06:47.000]  這個救恩神進一步
[00:06:47.000 --> 00:06:48.000]  以前在救恩的時候
[00:06:48.000 --> 00:06:50.000]  都已經可以給外邦人
[00:06:50.000 --> 00:06:52.000]  不過到了新約的時候
[00:06:52.000 --> 00:06:54.000]  更加大開門戶
[00:06:54.000 --> 00:06:57.000]  凡是願意相信的人都可以得救
[00:06:57.000 --> 00:06:59.000]  就算外邦人都一樣可以得救
[00:06:59.000 --> 00:07:02.000]  所以反過來保羅在第九章裡
[00:07:02.000 --> 00:07:04.000]  開始進入另一個探討的問題
[00:07:04.000 --> 00:07:06.000]  既然人是因信得分
[00:07:06.000 --> 00:07:08.000]  不再是跟血緣的關係
[00:07:08.000 --> 00:07:12.000]  就是說現在任何人都可以得救
[00:07:12.000 --> 00:07:14.000]  那麼以色列人和猶太人又會怎樣呢?
[00:07:14.000 --> 00:07:16.000]  會不會失去了他們的福氣呢?
[00:07:16.000 --> 00:07:18.000]  原來從第九章開始
[00:07:18.000 --> 00:07:22.000]  保羅探討的是肉身的以色列人或猶太人
[00:07:22.000 --> 00:07:25.000]  他們和神未來計劃的關係
[00:07:25.000 --> 00:07:27.000]  保羅在第九章開始一直打後
[00:07:27.000 --> 00:07:30.000]  就會強調只要神的百姓
[00:07:30.000 --> 00:07:35.000]  即是那些阿伯拉罕的血肉的後代
[00:07:35.000 --> 00:07:37.000]  即是以色列人
[00:07:37.000 --> 00:07:40.000]  接受耶穌基督是彌賽亞是救世主
[00:07:40.000 --> 00:07:42.000]  他們都不會被棄絕
[00:07:42.000 --> 00:07:44.000]  本應是最有福分
[00:07:44.000 --> 00:07:48.000]  最有可能蒙神憐憫看顧的以色列人
[00:07:48.000 --> 00:07:50.000]  因為他們對神的恩典
[00:07:50.000 --> 00:07:52.000]  有時候都不太珍惜
[00:07:52.000 --> 00:07:54.000]  你看聖經你會看到他們反反覆覆
[00:07:54.000 --> 00:07:56.000]  有時候又很愛主很聽神的話
[00:07:56.000 --> 00:07:59.000]  但有時候又好像將神放在一旁
[00:07:59.000 --> 00:08:02.000]  犯很多罪又拜很多假神
[00:08:02.000 --> 00:08:05.000]  所以很多時候因為這種不珍惜
[00:08:05.000 --> 00:08:07.000]  可能會白白地失去福氣
[00:08:07.000 --> 00:08:10.000]  所以由第九章開始保羅就想處理他們
[00:08:10.000 --> 00:08:15.000]  想提醒他們和一種血族的民族
[00:08:15.000 --> 00:08:19.000]  以色列人一些他自己著緊的東西
[00:08:19.000 --> 00:08:21.000]  我們想一想看回剛才的經文
[00:08:21.000 --> 00:08:23.000]  如果你還是翻開聖經
[00:08:23.000 --> 00:08:28.000]  羅馬書第九章一至八節裏
[00:08:28.000 --> 00:08:33.000]  你會留意到保羅首先描述他自己的心情
[00:08:33.000 --> 00:08:34.000]  即是他的情緒
[00:08:34.000 --> 00:08:36.000]  記不記得一些字眼
[00:08:36.000 --> 00:08:38.000]  他的心情是怎樣的
[00:08:38.000 --> 00:08:40.000]  剛才讀的時候
[00:08:40.000 --> 00:08:42.000]  憂愁 傷心
[00:08:42.000 --> 00:08:45.000]  我們看回這段經文
[00:08:45.000 --> 00:08:48.000]  我用一些紅色的字體給大家知道
[00:08:48.000 --> 00:08:53.000]  紅色的你會看到保羅很憂愁很傷痛
[00:08:53.000 --> 00:08:55.000]  然後傷痛到一個地步
[00:08:55.000 --> 00:08:58.000]  好像很多做父母的有時是這樣
[00:08:58.000 --> 00:09:00.000]  那些兒女犯了錯事
[00:09:00.000 --> 00:09:03.000]  或者不小心遇上不幸有病
[00:09:03.000 --> 00:09:05.000]  會憂愁到傷痛到一個地步
[00:09:05.000 --> 00:09:07.000]  我寧願自己被詛咒
[00:09:07.000 --> 00:09:09.000]  保羅也是這樣想
[00:09:09.000 --> 00:09:10.000]  寧願自己受苦
[00:09:10.000 --> 00:09:13.000]  寧願與基督分離
[00:09:13.000 --> 00:09:16.000]  這件事是一個很大的詛咒
[00:09:16.000 --> 00:09:19.000]  他多難得才可以改信基督教
[00:09:19.000 --> 00:09:21.000]  才明白耶穌親自和他顯現
[00:09:21.000 --> 00:09:22.000]  他才會根從傳
[00:09:22.000 --> 00:09:24.000]  他說為了他這些心愛的同胞
[00:09:24.000 --> 00:09:27.000]  他寧願自己和基督分離也好
[00:09:27.000 --> 00:09:28.000]  他也願意
[00:09:28.000 --> 00:09:33.000]  希望透過這樣可以挽回這群失落了的民族
[00:09:33.000 --> 00:09:36.000]  所以他在這裡說完他的情緒
[00:09:36.000 --> 00:09:38.000]  不是和你說大條道理
[00:09:38.000 --> 00:09:39.000]  是動之以情
[00:09:39.000 --> 00:09:41.000]  然後他就和他們強調
[00:09:41.000 --> 00:09:42.000]  整段經文的重點
[00:09:42.000 --> 00:09:44.000]  你也很容易找到
[00:09:44.000 --> 00:09:46.000]  例如紫色的字體
[00:09:46.000 --> 00:09:49.000]  你會看到他在強調兩批的
[00:09:49.000 --> 00:09:50.000]  兩個範疇
[00:09:50.000 --> 00:09:52.000]  一個是按血肉
[00:09:52.000 --> 00:09:53.000]  是以色列人
[00:09:53.000 --> 00:09:55.000]  是肉身身的
[00:09:55.000 --> 00:09:59.000]  是阿伯拉罕的後裔
[00:09:59.000 --> 00:10:01.000]  血源上高是以色列人
[00:10:01.000 --> 00:10:03.000]  但另一個範疇他在說的
[00:10:03.000 --> 00:10:05.000]  不是按血肉的
[00:10:05.000 --> 00:10:09.000]  是按著應許而生的
[00:10:09.000 --> 00:10:12.000]  是以殺所生的
[00:10:12.000 --> 00:10:14.000]  這個整段經文裡面
[00:10:14.000 --> 00:10:15.000]  原來強調的
[00:10:15.000 --> 00:10:16.000]  簡單來說就是
[00:10:16.000 --> 00:10:20.000]  你的血統不保證你在神的眼中
[00:10:20.000 --> 00:10:23.000]  馬上被認為是後裔
[00:10:23.000 --> 00:10:24.000]  是後治
[00:10:24.000 --> 00:10:26.000]  對於我們現在的信徒來說
[00:10:26.000 --> 00:10:27.000]  是不難理解的
[00:10:27.000 --> 00:10:29.000]  因為你上主日學
[00:10:29.000 --> 00:10:31.000]  或者以往聽到都很明白
[00:10:31.000 --> 00:10:32.000]  就是救恩體
[00:10:32.000 --> 00:10:34.000]  神體當然是屬靈尋扁
[00:10:34.000 --> 00:10:36.000]  你屬靈裡面相信
[00:10:36.000 --> 00:10:38.000]  你就是真正的以色列人
[00:10:38.000 --> 00:10:41.000]  但以前在那個時候的讀者來說
[00:10:41.000 --> 00:10:43.000]  是一件很新鮮的事
[00:10:43.000 --> 00:10:45.000]  因為一直都是血源
[00:10:45.000 --> 00:10:48.000]  是阿伯拉罕的後裔才蒙福
[00:10:48.000 --> 00:10:50.000]  我打個比喻
[00:10:50.000 --> 00:10:52.000]  就好像現在在新界地區
[00:10:52.000 --> 00:10:54.000]  丁屋有丁權
[00:10:54.000 --> 00:10:56.000]  如果你是在圍村長大的
[00:10:56.000 --> 00:10:58.000]  你是藍丁出世
[00:10:58.000 --> 00:11:00.000]  你就有丁權
[00:11:00.000 --> 00:11:02.000]  於是乎當你有錢有能力
[00:11:02.000 --> 00:11:04.000]  你就有地可以建屋
[00:11:04.000 --> 00:11:06.000]  突然之間有一天
[00:11:06.000 --> 00:11:07.000]  政府說改了
[00:11:07.000 --> 00:11:08.000]  取消丁權
[00:11:08.000 --> 00:11:10.000]  希望不要得罪當中的一些弟兄
[00:11:10.000 --> 00:11:12.000]  突然之間改了
[00:11:12.000 --> 00:11:14.000]  以後不再是血統上高
[00:11:14.000 --> 00:11:17.000]  生出來的藍丁就可以繼承丁權
[00:11:17.000 --> 00:11:19.000]  要那條村一起投票
[00:11:19.000 --> 00:11:21.000]  去決定哪些人才承認
[00:11:21.000 --> 00:11:23.000]  是屬於這個村的
[00:11:23.000 --> 00:11:25.000]  可以繼承他們的土地權
[00:11:25.000 --> 00:11:27.000]  這樣的時候是不是一個很大的改動
[00:11:27.000 --> 00:11:29.000]  最不開心的是哪些人
[00:11:29.000 --> 00:11:31.000]  就是原底有丁權的人
[00:11:31.000 --> 00:11:33.000]  因為什麼都不用做
[00:11:33.000 --> 00:11:35.000]  我跟著血統就可以承受
[00:11:35.000 --> 00:11:37.000]  現在原來血統改了
[00:11:37.000 --> 00:11:39.000]  本來在這段經文裡面
[00:11:39.000 --> 00:11:41.000]  說的是一樣的東西
[00:11:41.000 --> 00:11:43.000]  是當時很新的訊息
[00:11:43.000 --> 00:11:45.000]  如果套用這個訊息
[00:11:45.000 --> 00:11:47.000]  用在我們現在這個時代
[00:11:47.000 --> 00:11:49.000]  又是像什麼呢
[00:11:49.000 --> 00:11:51.000]  有點像是說
[00:11:51.000 --> 00:11:53.000]  回來教會很久的
[00:11:53.000 --> 00:11:54.000]  鄧軒轉會
[00:11:54.000 --> 00:11:57.000]  原來不是單單因為
[00:11:57.000 --> 00:11:59.000]  你有回來教會
[00:11:59.000 --> 00:12:02.000]  你就跟神有好的關係
[00:12:02.000 --> 00:12:04.000]  原來不是單單因為
[00:12:04.000 --> 00:12:06.000]  你可以受浸家的教會
[00:12:06.000 --> 00:12:08.000]  或者你轉會加入了
[00:12:08.000 --> 00:12:09.000]  大埔主任浸信會
[00:12:09.000 --> 00:12:12.000]  你就必然跟神很親密
[00:12:12.000 --> 00:12:16.000]  原來神在看的不是一個數字
[00:12:16.000 --> 00:12:19.000]  不是一個你的身份裡面
[00:12:19.000 --> 00:12:22.000]  給了一個什麼名稱
[00:12:22.000 --> 00:12:25.000]  神在看的是你現在屬靈的狀態
[00:12:25.000 --> 00:12:27.000]  所以有時候我們做牧者
[00:12:27.000 --> 00:12:29.000]  有時候是有些痛心的
[00:12:29.000 --> 00:12:30.000]  痛心就是
[00:12:30.000 --> 00:12:32.000]  真的很想一眼看下去
[00:12:32.000 --> 00:12:33.000]  所有在座的鄧子妹
[00:12:33.000 --> 00:12:35.000]  全部都是得救的
[00:12:35.000 --> 00:12:37.000]  全部都是跟神有很好的關係
[00:12:37.000 --> 00:12:39.000]  但有時候總是會知道
[00:12:39.000 --> 00:12:40.000]  有些鄧子妹
[00:12:40.000 --> 00:12:42.000]  都是自己遠離神
[00:12:42.000 --> 00:12:44.000]  都是跟神不是很親密
[00:12:44.000 --> 00:12:45.000]  於是兜兜轉轉
[00:12:45.000 --> 00:12:48.000]  生命裡面的問題又再次出現
[00:12:48.000 --> 00:12:50.000]  本來是福氣的東西
[00:12:50.000 --> 00:12:52.000]  又好像再次流失一樣
[00:12:52.000 --> 00:12:55.000]  所以這裡我想大家注意
[00:12:55.000 --> 00:12:58.000]  哪一個不一定是神的子女
[00:12:58.000 --> 00:13:00.000]  我們要自己檢視這個問題
[00:13:00.000 --> 00:13:03.000]  正如當年的讀者
[00:13:03.000 --> 00:13:05.000]  羅馬書的讀者一樣
[00:13:05.000 --> 00:13:06.000]  他應該要問一下自己
[00:13:06.000 --> 00:13:11.000]  雖然我是亞伯拉罕血緣追溯下去的
[00:13:11.000 --> 00:13:14.000]  但是我是否真的亞伯拉罕的後裔呢
[00:13:14.000 --> 00:13:16.000]  我這個神的新定義
[00:13:16.000 --> 00:13:17.000]  同樣道理
[00:13:17.000 --> 00:13:20.000]  今天雖然我們都是回來教會聚會的
[00:13:20.000 --> 00:13:22.000]  大埔主香鎮和鄧子妹
[00:13:22.000 --> 00:13:25.000]  但是我是否真的神的兒女呢
[00:13:25.000 --> 00:13:27.000]  我有沒有真的把握著
[00:13:27.000 --> 00:13:29.000]  跟神的親密關係
[00:13:29.000 --> 00:13:33.000]  我有沒有以神作為我的父親去對待呢
[00:13:33.000 --> 00:13:34.000]  更加可怕的是
[00:13:34.000 --> 00:13:36.000]  對於一部分的信徒來說
[00:13:36.000 --> 00:13:39.000]  我們會帶我們的子女回來教會
[00:13:39.000 --> 00:13:41.000]  很多時候心裡面的想法就是
[00:13:41.000 --> 00:13:44.000]  帶了回來教會就會成長
[00:13:44.000 --> 00:13:45.000]  就會安心
[00:13:45.000 --> 00:13:46.000]  沒錯
[00:13:46.000 --> 00:13:48.000]  大多數都是這樣
[00:13:48.000 --> 00:13:50.000]  但是不保證一定是
[00:13:50.000 --> 00:13:51.000]  因為你的子女
[00:13:51.000 --> 00:13:55.000]  他都需要親自跟神建立那種親密的關係
[00:13:55.000 --> 00:13:58.000]  他們都要自己成為神的兒女
[00:13:58.000 --> 00:14:00.000]  而不是單單因為他回來了
[00:14:00.000 --> 00:14:01.000]  參加這裡的主日學
[00:14:01.000 --> 00:14:03.000]  參加這裡的兒童崇拜
[00:14:03.000 --> 00:14:04.000]  少年崇拜
[00:14:04.000 --> 00:14:07.000]  他自然就會跟神有緊密的關係
[00:14:07.000 --> 00:14:09.000]  所以我們很需要去分清楚
[00:14:09.000 --> 00:14:12.000]  這件事不是用來讓大家去判斷
[00:14:12.000 --> 00:14:13.000]  你不行的話
[00:14:13.000 --> 00:14:15.000]  你不是跟神有緊密的關係
[00:14:15.000 --> 00:14:16.000]  是問自己的
[00:14:16.000 --> 00:14:18.000]  問一下你自己的生活裡面
[00:14:18.000 --> 00:14:19.000]  你有沒有活出一個
[00:14:19.000 --> 00:14:22.000]  作為神的子女的樣式
[00:14:22.000 --> 00:14:25.000]  那些讀者當時的第二個問題
[00:14:25.000 --> 00:14:26.000]  我自己去想
[00:14:26.000 --> 00:14:28.000]  他們會有什麼困擾呢
[00:14:28.000 --> 00:14:32.000]  既然你說不一定是神的後裔
[00:14:32.000 --> 00:14:35.000]  那誰怎樣才算是後裔呢
[00:14:35.000 --> 00:14:38.000]  當然保羅也講得很清楚
[00:14:38.000 --> 00:14:39.000]  在剛才的經文裡面
[00:14:39.000 --> 00:14:40.000]  他講的是什麼呢
[00:14:40.000 --> 00:14:44.000]  唯獨從耳朵分的才是
[00:14:44.000 --> 00:14:47.000]  唯獨是那按應許而生的兒女
[00:14:47.000 --> 00:14:49.000]  才算是後裔
[00:14:49.000 --> 00:14:52.000]  這裡要回到歷史裡面
[00:14:52.000 --> 00:14:55.000]  我們知道亞伯拉罕是信心之父
[00:14:55.000 --> 00:14:57.000]  神很早期叫他離開家鄉
[00:14:57.000 --> 00:15:00.000]  要去應許之地去嘉南的時候
[00:15:00.000 --> 00:15:03.000]  他真的傻傻的出發
[00:15:03.000 --> 00:15:05.000]  然後神又說
[00:15:05.000 --> 00:15:08.000]  你將來會有很多子孫
[00:15:08.000 --> 00:15:11.000]  多如天上的星海裡的沙那麼多
[00:15:11.000 --> 00:15:13.000]  他又相信
[00:15:13.000 --> 00:15:16.000]  雖然初期的時候有少許動搖
[00:15:16.000 --> 00:15:18.000]  但後來他又相信
[00:15:18.000 --> 00:15:20.000]  到後期當他有兒子耳朵的時候
[00:15:20.000 --> 00:15:23.000]  神再進一步看看他的信心
[00:15:23.000 --> 00:15:25.000]  可不可以再提升一個步驟
[00:15:25.000 --> 00:15:28.000]  神說我想你將你的獨生子耳朵
[00:15:28.000 --> 00:15:30.000]  好像一個祭物一樣
[00:15:30.000 --> 00:15:33.000]  好像一隻羔羊那樣獻給我
[00:15:33.000 --> 00:15:35.000]  亞伯拉罕又怎樣呢
[00:15:35.000 --> 00:15:37.000]  他又真的傻傻的去做這件事
[00:15:37.000 --> 00:15:40.000]  因為他相信既然是神所賜的
[00:15:40.000 --> 00:15:41.000]  神可以拿走
[00:15:41.000 --> 00:15:43.000]  神首先拿走之後
[00:15:43.000 --> 00:15:45.000]  或者他可能心裡一直在想
[00:15:45.000 --> 00:15:47.000]  要不神賜一個新的給他
[00:15:47.000 --> 00:15:49.000]  要不神可以令兒子活活
[00:15:49.000 --> 00:15:52.000]  或者有些色經學者會相信
[00:15:52.000 --> 00:15:54.000]  亞伯拉罕很相信
[00:15:54.000 --> 00:15:56.000]  到動搖那一刻
[00:15:56.000 --> 00:15:58.000]  神一定會有一個拯救
[00:15:58.000 --> 00:16:01.000]  所以一直以來稱他為信心之父
[00:16:01.000 --> 00:16:04.000]  但信心之父早期也有些行為
[00:16:04.000 --> 00:16:07.000]  其實不太有信心
[00:16:07.000 --> 00:16:10.000]  亞伯拉罕的太太叫薩拉
[00:16:10.000 --> 00:16:13.000]  當他們兩個都年紀老邁的時候
[00:16:13.000 --> 00:16:16.000]  大概八十多歲的時候
[00:16:16.000 --> 00:16:19.000]  其實在《創世紀》十五章已經說
[00:16:19.000 --> 00:16:22.000]  神說亞伯拉罕將來會有很多子孫
[00:16:22.000 --> 00:16:24.000]  但又沒有說明是怎樣
[00:16:24.000 --> 00:16:27.000]  於是乎亞伯拉罕和薩拉
[00:16:27.000 --> 00:16:29.000]  又覺得自己也不能生了
[00:16:29.000 --> 00:16:30.000]  兩個都八十多歲
[00:16:30.000 --> 00:16:35.000]  所以後來太太薩拉主動獻祭
[00:16:35.000 --> 00:16:36.000]  自己年紀老而已
[00:16:36.000 --> 00:16:38.000]  可以找些年輕一點的
[00:16:38.000 --> 00:16:39.000]  叫老公納妾
[00:16:39.000 --> 00:16:41.000]  於是就將夏甲
[00:16:41.000 --> 00:16:43.000]  本來是薩拉的女僕人
[00:16:43.000 --> 00:16:45.000]  是一個埃及人叫夏甲
[00:16:45.000 --> 00:16:48.000]  老公你將我這個僕人
[00:16:48.000 --> 00:16:50.000]  拿去做妾侍
