
[00:00:00.000 --> 00:00:02.500]  我們要來建立禱告樹
[00:01:59.500 --> 00:02:04.000]  但是這個Iva就像耶許別一樣
[00:02:04.000 --> 00:02:07.000]  有一個controlling heart
[00:02:07.000 --> 00:02:09.000]  它有一個controlling spirit
[00:02:09.000 --> 00:02:11.000]  它有一個掌控的心
[00:02:11.000 --> 00:02:13.500]  甚至於它拜偶像
[00:02:13.500 --> 00:02:16.000]  原本南美洲大部分國家
[00:02:16.000 --> 00:02:18.500]  都是信天主教的
[00:02:18.500 --> 00:02:20.000]  雖然不是基督教
[00:02:20.000 --> 00:02:23.500]  也是蠻像蠻相似的
[00:02:23.500 --> 00:02:26.000]  但是這個Iva
[00:02:26.000 --> 00:02:28.500]  她勸世要拜偶像
[00:02:28.500 --> 00:02:30.500]  所以把這整個國家
[00:02:30.500 --> 00:02:35.500]  就帶入了極大的恐懼患難痛苦之中
[00:02:35.500 --> 00:02:36.500]  您知道嗎
[00:02:36.500 --> 00:02:39.500]  靈命不復興不是說靈命不復興
[00:02:39.500 --> 00:02:40.500]  That's all
[00:02:40.500 --> 00:02:42.000]  不是說教會不復興
[00:02:42.000 --> 00:02:43.000]  That's all
[00:02:43.000 --> 00:02:46.000]  實際上當我們拜偶像
[00:02:46.000 --> 00:02:47.500]  我們行邪術
[00:02:47.500 --> 00:02:50.500]  落入撒旦魔鬼的掌控之中的時候
[00:02:50.500 --> 00:02:52.500]  就好像烏干達
[00:02:52.500 --> 00:02:56.000]  那個時候阿敏總統在當政的時候
[00:02:56.000 --> 00:02:58.000]  那個整個國家
[00:02:58.000 --> 00:03:03.500]  陷入了兵荒馬亂飢餓戰爭之中
[00:03:03.500 --> 00:03:05.000]  甚至於聯合國衛生組織
[00:03:05.000 --> 00:03:07.000]  已經發出宣佈說
[00:03:07.000 --> 00:03:11.000]  全國有60%的人有愛死病
[00:03:11.000 --> 00:03:14.500]  這個國家在下一個世紀就沒有了
[00:03:14.500 --> 00:03:17.000]  但是您知道嗎
[00:03:17.000 --> 00:03:20.000]  當大復興來的時候
[00:03:20.000 --> 00:03:23.500]  就好像阿根廷的大復興
[00:03:23.500 --> 00:03:26.000]  那個時候有一個年輕的牧師
[00:03:26.000 --> 00:03:28.000]  他叫Edward Miller
[00:03:28.000 --> 00:03:30.000]  就是勞里勒牧師
[00:03:30.000 --> 00:03:32.000]  他的孩子就是John Miller
[00:03:32.000 --> 00:03:34.000]  約翰里勒牧師
[00:03:34.000 --> 00:03:36.000]  那個Edward Miller
[00:03:36.000 --> 00:03:40.000]  他那個時候在教會裡面做牧師
[00:03:40.000 --> 00:03:42.000]  教會西洋的光景
[00:03:42.000 --> 00:03:45.000]  令他心裡面膽顫害怕
[00:03:45.000 --> 00:03:49.000]  他就跟同工講說我要開始禱告會
[00:03:49.000 --> 00:03:53.000]  所以他就開始了每天八個小時的禱告
[00:03:53.000 --> 00:03:55.000]  幾乎沒有什麼人來
[00:03:55.000 --> 00:03:57.000]  結果有一天神跟他說
[00:03:57.000 --> 00:04:00.000]  你就晚上八點鐘禱告到半夜
[00:04:00.000 --> 00:04:02.000]  如果沒有事情發生
[00:04:02.000 --> 00:04:04.000]  你就回家睡覺吧
[00:04:04.000 --> 00:04:06.000]  有事情發生你會知道的
[00:04:06.000 --> 00:04:08.000]  所以說他就跟同工分享
[00:04:08.000 --> 00:04:13.000]  結果就開始了八點到十二點的禱告會
[00:04:13.000 --> 00:04:15.000]  剛開始來的三個人
[00:04:15.000 --> 00:04:19.000]  老先生老太太還有一個牧人
[00:04:19.000 --> 00:04:23.000]  這三個人從八點禱告到十二點
[00:04:23.000 --> 00:04:25.000]  Nothing happened
[00:04:25.000 --> 00:04:27.000]  沒事發生回家吧
[00:04:27.000 --> 00:04:29.000]  第一天如此第二天如此
[00:04:29.000 --> 00:04:31.000]  第三天也是如此
[00:04:31.000 --> 00:04:33.000]  第四天那個小姐妹說
[00:04:33.000 --> 00:04:35.000]  我這幾天我都有一個感動神
[00:04:35.000 --> 00:04:38.000]  要我去敲那個桌子
[00:04:38.000 --> 00:04:41.000]  她說我都一直不敢不好意思
[00:04:41.000 --> 00:04:43.000]  那個米勒牧師說這樣子好了
[00:04:43.000 --> 00:04:44.000]  我們來圍著這個桌子
[00:04:44.000 --> 00:04:46.000]  我們來唱詩歌我們來禱告
[00:04:46.000 --> 00:04:48.000]  你就敲它吧
[00:04:48.000 --> 00:04:51.000]  結果這個姐妹下去啪的一敲
[00:04:51.000 --> 00:04:54.000]  忽然間一陣大風吹起
[00:04:54.000 --> 00:04:57.000]  聖靈的風就降了
[00:04:57.000 --> 00:05:00.000]  忽然間復興就來了
[00:05:00.000 --> 00:05:02.000]  第二天開始就不一樣
[00:05:02.000 --> 00:05:04.000]  大批的人湧入教會
[00:05:04.000 --> 00:05:06.000]  整個國家都開始變化了
[00:05:06.000 --> 00:05:08.000]  Domingo也下了台了
[00:05:08.000 --> 00:05:09.000]  Iva後來也死了
[00:05:09.000 --> 00:05:11.000]  血癌病死了
[00:05:11.000 --> 00:05:12.000]  整個國家
[00:05:12.000 --> 00:05:16.000]  屬靈的光景完全的轉變
[00:05:16.000 --> 00:05:18.000]  神在做事情
[00:05:18.000 --> 00:05:20.000]  從禱告開始
[00:05:20.000 --> 00:05:23.000]  永遠沒有結束
[00:05:23.000 --> 00:05:25.000]  今天我們或許有二十一天的
[00:05:25.000 --> 00:05:27.000]  Prayer Tree
[00:05:27.000 --> 00:05:29.000]  但是難道我們二十一天
[00:05:29.000 --> 00:05:31.000]  完了就停了嗎
[00:05:31.000 --> 00:05:32.000]  No
[00:05:32.000 --> 00:05:34.000]  只不過是一個開始而已
[00:05:34.000 --> 00:05:36.000]  不是嗎
[00:05:36.000 --> 00:05:39.000]  Edward Miller帶動了這個禱告
[00:05:39.000 --> 00:05:41.000]  阿根廷整個大復興
[00:05:41.000 --> 00:05:44.000]  許許多多的人都湧入教會
[00:05:44.000 --> 00:05:45.000]  我有的時候在想說
[00:05:45.000 --> 00:05:47.000]  如果我們教會
[00:05:47.000 --> 00:05:50.000]  好多的人都湧入這個教會
[00:05:50.000 --> 00:05:51.000]  我們要開一堂
[00:05:51.000 --> 00:05:53.000]  我們要開兩堂
[00:05:53.000 --> 00:05:54.000]  三堂
[00:05:54.000 --> 00:05:56.000]  我們禮拜一也要有聚會
[00:05:56.000 --> 00:05:57.000]  Hallelujah
[00:05:57.000 --> 00:06:00.000]  因為這是神的意思
[00:06:00.000 --> 00:06:02.000]  本該如此
[00:06:02.000 --> 00:06:03.000]  不是嗎
[00:06:03.000 --> 00:06:04.000]  Hallelujah
[00:06:04.000 --> 00:06:07.000]  這個牧師帶動了阿根廷的大復興
[00:06:07.000 --> 00:06:09.000]  所以有一次
[00:06:09.000 --> 00:06:10.000]  外面有一個教會
[00:06:10.000 --> 00:06:12.000]  四百多個人的教會
[00:06:12.000 --> 00:06:14.000]  請他去講道
[00:06:14.000 --> 00:06:17.000]  所以他就去那個教會講道
[00:06:17.000 --> 00:06:18.000]  那麼他一去
[00:06:18.000 --> 00:06:20.000]  他就說我們來禱告
[00:06:20.000 --> 00:06:24.000]  忽然間整個會眾就開始起哄
[00:06:24.000 --> 00:06:25.000]  就開始哇啦哇啦
[00:06:25.000 --> 00:06:27.000]  就大聲的放聲禱告
[00:06:27.000 --> 00:06:28.000]  這個主任牧師
[00:06:28.000 --> 00:06:29.000]  這個駐堂牧師
[00:06:29.000 --> 00:06:31.000]  這下子大吃一驚
[00:06:31.000 --> 00:06:33.000]  趕快搖鈴搖鈴搖鈴
[00:06:33.000 --> 00:06:36.000]  不要吵 靜下來靜下來靜下來
[00:06:36.000 --> 00:06:37.000]  然後過了一下
[00:06:37.000 --> 00:06:39.000]  這個駐堂牧師說
[00:06:39.000 --> 00:06:43.000]  我們現在請彌勒牧師上台來分享信息
[00:06:43.000 --> 00:06:44.000]  彌勒牧師上去
[00:06:44.000 --> 00:06:45.000]  第一句話又說
[00:06:45.000 --> 00:06:47.000]  我們開始禱告
[00:06:47.000 --> 00:06:49.000]  哇 大家又開始哇啦哇啦
[00:06:49.000 --> 00:06:50.000]  拼命禱告
[00:06:50.000 --> 00:06:53.000]  哇 那個禱告的聲子
[00:06:53.000 --> 00:06:55.000]  這個驚天動地
[00:06:55.000 --> 00:06:57.000]  這個駐堂牧師又說
[00:06:57.000 --> 00:06:58.000]  不不不 搖鈴
[00:06:58.000 --> 00:07:00.000]  不要吵不要吵不要吵
[00:07:00.000 --> 00:07:02.000]  終於第三次
[00:07:02.000 --> 00:07:04.000]  彌勒牧師要開始講道
[00:07:04.000 --> 00:07:06.000]  忽然間神又說
[00:07:06.000 --> 00:07:09.000]  我們要開始禱告
[00:07:09.000 --> 00:07:11.000]  哇 這下子禱告的
[00:07:11.000 --> 00:07:14.000]  像大水決堤一樣
[00:07:14.000 --> 00:07:16.000]  紛紛流出
[00:07:16.000 --> 00:07:19.000]  禱告的火 禱告的水
[00:07:19.000 --> 00:07:22.000]  佩滿了整個的教會
[00:07:22.000 --> 00:07:23.000]  阿雷路亞
[00:07:23.000 --> 00:07:25.000]  讓我們來禱告
[00:07:25.000 --> 00:07:27.000]  阿爸 父親 我們感謝祢 讚美祢
[00:07:27.000 --> 00:07:30.000]  因為祢是偉大奇妙神
[00:07:30.000 --> 00:07:32.000]  在祢的國中
[00:07:32.000 --> 00:07:33.000]  在祢的家中
[00:07:33.000 --> 00:07:35.000]  在祢的旨意中
[00:07:35.000 --> 00:07:37.000]  我們有一席之地
[00:07:37.000 --> 00:07:39.000]  謝謝祢看得起我們
[00:07:39.000 --> 00:07:41.000]  因為祢是Yahshua HaMashiach
[00:07:41.000 --> 00:07:43.000]  祢是El Shaddai
[00:07:43.000 --> 00:07:44.000]  祢是Adonai
[00:07:44.000 --> 00:07:46.000]  You are King of Kings
[00:07:46.000 --> 00:07:48.000]  You are Lord of Lords
[00:07:48.000 --> 00:07:52.000]  我們再一次願意把一切的榮耀歸給祢
[00:07:52.000 --> 00:07:54.000]  這樣感謝 禱告讚美
[00:07:54.000 --> 00:07:56.000]  是奉主耶穌基督的名
[00:07:56.000 --> 00:07:58.000]  Amen
[00:07:58.000 --> 00:08:01.000]  我們常常有聽人家講
[00:08:01.000 --> 00:08:03.000]  我們怎麼比喻基督徒的
[00:08:03.000 --> 00:08:05.000]  屬靈的生命呢
[00:08:05.000 --> 00:08:07.000]  有人比喻這麼說
[00:08:07.000 --> 00:08:12.000]  他說我們團聚聚會
[00:08:12.000 --> 00:08:14.000]  就好像吃飯一樣
[00:08:14.000 --> 00:08:18.000]  我們讀經
[00:08:18.000 --> 00:08:23.000]  我們靈修好像在喝水一樣
[00:08:23.000 --> 00:08:25.000]  但是我們禱告清淨身
[00:08:25.000 --> 00:08:27.000]  好像呼吸一樣
[00:08:27.000 --> 00:08:29.000]  這是我們屬靈的生命
[00:08:29.000 --> 00:08:32.000]  您可以多久不吃飯
[00:08:32.000 --> 00:08:35.000]  我的紀錄是一個禮拜
[00:08:35.000 --> 00:08:37.000]  真正是一個禮拜
[00:08:37.000 --> 00:08:39.000]  禁食禱告
[00:08:39.000 --> 00:08:42.000]  所以我想要的事情就發生了
[00:08:42.000 --> 00:08:44.000]  感謝 讚美
[00:08:44.000 --> 00:08:45.000]  Hallelujah
[00:08:45.000 --> 00:08:47.000]  我講過不止一次
[00:08:47.000 --> 00:08:51.000]  就是我們搬入那個新堂的時候
[00:08:51.000 --> 00:08:54.000]  我們教會小 沒有多少人
[00:08:54.000 --> 00:08:58.000]  那個教堂本來要租四五千塊
[00:08:58.000 --> 00:09:01.000]  結果我說我哪租得起
[00:09:01.000 --> 00:09:03.000]  結果那個Realtor跟我說
[00:09:03.000 --> 00:09:06.000]  那麼說啊 你要多少錢啊
[00:09:06.000 --> 00:09:08.000]  我說你問那個房東
[00:09:08.000 --> 00:09:11.000]  結果回話是一千六
[00:09:11.000 --> 00:09:14.000]  他說一千六
[00:09:14.000 --> 00:09:16.000]  他說sixteen hundred
[00:09:16.000 --> 00:09:18.000]  我說你是sixteen hundred
[00:09:18.000 --> 00:09:19.000]  還是sixteen hundred
[00:09:19.000 --> 00:09:21.000]  他說一百萬了 一百萬了
[00:09:21.000 --> 00:09:24.000]  就是當我禁食禱告一個禮拜
[00:09:24.000 --> 00:09:26.000]  它就發生了
[00:09:26.000 --> 00:09:30.000]  所以我們禱告不是小事情
[00:09:30.000 --> 00:09:31.000]  不要小看
[00:09:31.000 --> 00:09:36.000]  我們禁食一個禮拜差不多了
[00:09:36.000 --> 00:09:40.000]  再多我也受不了了
[00:09:40.000 --> 00:09:43.000]  讀經靈修好像是我們喝水一樣
[00:09:43.000 --> 00:09:47.000]  你可以多久不喝水
[00:09:47.000 --> 00:09:48.000]  我一般沒有這個紀錄
[00:09:48.000 --> 00:09:50.000]  我禁食禱告的時候我都喝水
[00:09:50.000 --> 00:09:53.000]  你喝水灌飽它
[00:09:53.000 --> 00:09:55.000]  但是我知道
[00:09:55.000 --> 00:09:58.000]  有人說兩三天不喝水就差不多了
[00:09:58.000 --> 00:10:00.000]  就脫水吧
[00:10:00.000 --> 00:10:03.000]  但是你想想看 呼吸呢
[00:10:03.000 --> 00:10:05.000]  呼吸就是斷了氣
[00:10:05.000 --> 00:10:06.000]  你不呼吸就是斷了氣
[00:10:06.000 --> 00:10:07.000]  馬上就死掉
[00:10:07.000 --> 00:10:10.000]  三分鐘了不得了 不是嗎
[00:10:10.000 --> 00:10:12.000]  但是您知道嗎
[00:10:12.000 --> 00:10:16.000]  我們最容易忘記的就是呼吸
[00:10:16.000 --> 00:10:18.000]  就是禱告
[00:10:18.000 --> 00:10:21.000]  你從來都不會覺得有什麼了不起
[00:10:21.000 --> 00:10:24.000]  我從來不感覺到我在呼吸
[00:10:24.000 --> 00:10:25.000]  還是沒有呼吸
[00:10:25.000 --> 00:10:28.000]  因為神已經很自然的
[00:10:28.000 --> 00:10:30.000]  讓你這個diaphragm
[00:10:30.000 --> 00:10:32.000]  你的橫膈膜
[00:10:32.000 --> 00:10:35.000]  開始拉 收 拉 收
[00:10:35.000 --> 00:10:37.000]  你就在呼吸了
[00:10:37.000 --> 00:10:39.000]  洋人是push out push in
[00:10:39.000 --> 00:10:41.000]  push out push in 對不對
[00:10:41.000 --> 00:10:44.000]  洋人呼吸它是
[00:10:44.000 --> 00:10:45.000]  但是我們東方人呼吸
[00:10:45.000 --> 00:10:46.000]  不知道為什麼
[00:10:46.000 --> 00:10:49.000]  神造我們有一種特殊的構造
[00:10:49.000 --> 00:10:52.000]  經過力學的算計
[00:10:52.000 --> 00:10:54.000]  用拉的是最神秘的
[00:10:54.000 --> 00:10:57.000]  這個呼吸是最有效的
[00:10:57.000 --> 00:10:58.000]  所以我們西方人
[00:10:58.000 --> 00:11:00.000]  東方人是用拉的
[00:11:00.000 --> 00:11:02.000]  但是我們呼吸
[00:11:02.000 --> 00:11:06.000]  每一口呼吸都是神賜給我們的
[00:11:06.000 --> 00:11:08.000]  你不信你試試看
[00:11:08.000 --> 00:11:10.000]  你就憋著氣
[00:11:10.000 --> 00:11:12.000]  我說什麼我就不呼 呼吸
[00:11:12.000 --> 00:11:14.000]  我光呼 呼吸
[00:11:14.000 --> 00:11:16.000]  我看看你能夠多久
[00:11:16.000 --> 00:11:18.000]  你呼啊呼啊呼啊就沒呼了
[00:11:18.000 --> 00:11:20.000]  Hallelujah 是的
[00:11:20.000 --> 00:11:22.000]  這是神給我們的
[00:11:22.000 --> 00:11:24.000]  但是我們最容易忘記的
[00:11:24.000 --> 00:11:27.000]  就是呼吸
[00:11:27.000 --> 00:11:29.000]  就是禱告
[00:11:29.000 --> 00:11:31.000]  聖經上面有一個例子
[00:11:31.000 --> 00:11:33.000]  在初埃及記十七章
[00:11:33.000 --> 00:11:35.000]  他是以色列人
[00:11:35.000 --> 00:11:37.000]  以亞馬利人征戰
[00:11:37.000 --> 00:11:40.000]  那個時候約書亞帶著大軍
[00:11:40.000 --> 00:11:42.000]  上陣打仗
[00:11:42.000 --> 00:11:47.000]  摩西亞倫霍爾在山上禱告
[00:11:47.000 --> 00:11:48.000]  Hallelujah
[00:11:48.000 --> 00:11:50.000]  你不要說牧師啊
[00:11:50.000 --> 00:11:52.000]  我們教會不興旺
[00:11:52.000 --> 00:11:55.000]  我們就出去趕快邀人去吧
[00:11:55.000 --> 00:11:58.000]  禱告什麼東西啊
[00:11:58.000 --> 00:12:00.000]  禱告還真重要
[00:12:00.000 --> 00:12:02.000]  聖經上面說
[00:12:02.000 --> 00:12:05.000]  摩西何時舉手
[00:12:05.000 --> 00:12:07.000]  以色列人就得勝
[00:12:07.000 --> 00:12:09.000]  摩西何時垂手
[00:12:09.000 --> 00:12:12.000]  亞馬利人就得勝
[00:12:12.000 --> 00:12:14.000]  你看禱告重要
[00:12:14.000 --> 00:12:16.000]  當我們舉手禱告的時候
[00:12:16.000 --> 00:12:18.000]  我們是呼求神
[00:12:18.000 --> 00:12:21.000]  我們要將天敞開
[00:12:21.000 --> 00:12:22.000]  您知道嗎
[00:12:22.000 --> 00:12:25.000]  這個趙庸基他的書上說
[00:12:25.000 --> 00:12:28.000]  禱告實際上有三個層次
[00:12:28.000 --> 00:12:30.000]  你知道嗎
[00:12:30.000 --> 00:12:33.000]  我們大概都不知道
[00:12:33.000 --> 00:12:35.000]  因為我們有三層天嘛
[00:12:35.000 --> 00:12:36.000]  對不對
[00:12:36.000 --> 00:12:39.000]  我們住的這個atmosphere
[00:12:39.000 --> 00:12:40.000]  這個大氣層
[00:12:40.000 --> 00:12:42.000]  我們住的地上
[00:12:42.000 --> 00:12:44.000]  這是第一層天
[00:12:44.000 --> 00:12:46.000]  這是我們呼吸在這裡
[00:12:46.000 --> 00:12:49.000]  然後再上去還有第二層天
[00:12:49.000 --> 00:12:52.000]  然後再上去還有神的寶座
[00:12:52.000 --> 00:12:54.000]  那是第三層天
[00:12:54.000 --> 00:12:56.000]  保羅去過
[00:12:56.000 --> 00:12:57.000]  我還沒去過
[00:12:57.000 --> 00:12:59.000]  當然哪一天我們去的時候
[00:12:59.000 --> 00:13:02.000]  我要看到各位都在那邊
[00:13:02.000 --> 00:13:03.000]  是不是
[00:13:03.000 --> 00:13:06.000]  趙庸基牧師說
[00:13:06.000 --> 00:13:09.000]  我們平常我們禱告
[00:13:09.000 --> 00:13:13.000]  能夠在第一層天就已經不得了
[00:13:13.000 --> 00:13:14.000]  上不去
[00:13:14.000 --> 00:13:16.000]  因為每層天之間
[00:13:16.000 --> 00:13:20.000]  好像有一個看不見的牆把它隔掉
[00:13:20.000 --> 00:13:22.000]  好像有一個ceiling
[00:13:22.000 --> 00:13:25.000]  有一個cap把它隔掉
[00:13:25.000 --> 00:13:28.000]  所以你禱告到了那邊就bounce back
[00:13:28.000 --> 00:13:29.000]  上不去
[00:13:29.000 --> 00:13:31.000]  你如果沒有新的禱告
[00:13:31.000 --> 00:13:37.000]  求你給我十萬塊錢吧
[00:13:37.000 --> 00:13:39.000]  毫無新的禱告
[00:13:39.000 --> 00:13:40.000]  神說不定會跟你說
[00:13:40.000 --> 00:13:41.000]  孩子啊
[00:13:41.000 --> 00:13:43.000]  你要十萬塊幹什麼
[00:13:43.000 --> 00:13:45.000]  我上次給你的兩萬塊
[00:13:45.000 --> 00:13:46.000]  你還放在銀行裡面
[00:13:46.000 --> 00:13:48.000]  還沒有動它呢
[00:13:48.000 --> 00:13:49.000]  不是嗎
[00:13:49.000 --> 00:13:50.000]  這是沒有新的禱告
[00:13:50.000 --> 00:13:52.000]  這是你的wish
[00:13:52.000 --> 00:13:54.000]  I wish
[00:13:54.000 --> 00:13:56.000]  但是這不是
[00:13:56.000 --> 00:13:59.000]  能夠到寶座去禱告
[00:13:59.000 --> 00:14:01.000]  敬拜也是
[00:14:01.000 --> 00:14:02.000]  你盡快能夠敬拜到
[00:14:02.000 --> 00:14:05.000]  能夠達到神的寶座前
[00:14:05.000 --> 00:14:08.000]  寶座前的敬拜
[00:14:08.000 --> 00:14:10.000]  禱告亦然無期
[00:14:10.000 --> 00:14:11.000]  第二層天
[00:14:11.000 --> 00:14:12.000]  第一層天
[00:14:12.000 --> 00:14:16.000]  基本上都是撒旦魔鬼在掌控
[00:14:16.000 --> 00:14:18.000]  所以說常常我們如果禱告激烈
[00:14:18.000 --> 00:14:19.000]  禱告有心
[00:14:19.000 --> 00:14:20.000]  取勞的禱告的時候
[00:14:20.000 --> 00:14:22.000]  沒聽你突破第二層天
[00:14:22.000 --> 00:14:25.000]  第一層天來到第二層天
[00:14:25.000 --> 00:14:27.000]  撒旦魔鬼就緊張了
[00:14:27.000 --> 00:14:28.000]  是不是
[00:14:28.000 --> 00:14:30.000]  這個因為再過去就第三層天
[00:14:30.000 --> 00:14:33.000]  就到神的寶座去了
[00:14:33.000 --> 00:14:37.000]  所以撒旦魔鬼要攔住我們的禱告
[00:14:37.000 --> 00:14:39.000]  就好像我們剛才演的戲一樣
[00:14:39.000 --> 00:14:41.000]  二十一天
[00:14:41.000 --> 00:14:43.000]  為什麼我們要二十一天呢
[00:14:43.000 --> 00:14:45.000]  因為這是丹尼里的禱告
[00:14:45.000 --> 00:14:46.000]  知道嗎
[00:14:46.000 --> 00:14:48.000]  丹尼里他來了神的面前
[00:14:48.000 --> 00:14:52.000]  他禁食他禱告他哀哭他取勞
[00:14:52.000 --> 00:14:56.000]  結果足足二十一天幫助他
[00:14:56.000 --> 00:15:00.000]  這個米加勒Michael
[00:15:00.000 --> 00:15:05.000]  他說禱告第一天我就聽到了
[00:15:05.000 --> 00:15:09.000]  但是我因為與天上的大魔君爭吵
[00:15:09.000 --> 00:15:11.000]  所以耽擱了我二十一天
[00:15:11.000 --> 00:15:13.000]  Here I come
[00:15:13.000 --> 00:15:16.000]  All your problems solved
[00:15:16.000 --> 00:15:18.000]  我們要有這個信心
[00:15:18.000 --> 00:15:21.000]  禱告不是說I wish I hope
[00:15:21.000 --> 00:15:23.000]  禱告是說I expect
[00:15:23.000 --> 00:15:25.000]  我期望
[00:15:25.000 --> 00:15:26.000]  我們姐妹都知道
[00:15:26.000 --> 00:15:28.000]  弟兄還比較晚
[00:15:28.000 --> 00:15:31.000]  腦袋不太清醒
[00:15:31.000 --> 00:15:33.000]  你從懷孕第一天開始
[00:15:33.000 --> 00:15:34.000]  你就怎麼樣
[00:15:34.000 --> 00:15:40.000]  希望你expect十個月還是九個月
[00:15:40.000 --> 00:15:42.000]  就有一個baby會生出來
[00:15:42.000 --> 00:15:44.000]  有的還有兩個人
[00:15:44.000 --> 00:15:45.000]  有的還有三個人
[00:15:45.000 --> 00:15:46.000]  感謝神
[00:15:46.000 --> 00:15:48.000]  這個不是希望喔
[00:15:48.000 --> 00:15:51.000]  我希望我四個月滿了我的小孩就生
[00:15:51.000 --> 00:15:53.000]  No 你期待
[00:15:53.000 --> 00:15:55.000]  期待的時候跟期望的時候不一樣
[00:15:55.000 --> 00:15:56.000]  您知道嗎
[00:15:56.000 --> 00:16:01.000]  期待如果說像我的女兒女婿
[00:16:01.000 --> 00:16:04.000]  我女兒結婚的時候
[00:16:04.000 --> 00:16:08.000]  他們就修理了那個老家
[00:16:08.000 --> 00:16:11.000]  換地毯漆油漆漆漆洋洋
[00:16:11.000 --> 00:16:14.000]  他們期待要搬入這個新家
[00:16:14.000 --> 00:16:16.000]  所謂的入洞房
[00:16:16.000 --> 00:16:19.000]  後來過了一段時間
[00:16:19.000 --> 00:16:22.000]  我女婿又抓我去給他們油漆一間房間
[00:16:22.000 --> 00:16:24.000]  漆成粉紅色的
[00:16:24.000 --> 00:16:27.000]  我說莫非你有孩子啦
[00:16:27.000 --> 00:16:28.000]  對的
[00:16:28.000 --> 00:16:30.000]  我們要do something嘛
[00:16:30.000 --> 00:16:32.000]  你期待事情要發生
[00:16:32.000 --> 00:16:34.000]  You have to do something
[00:16:34.000 --> 00:16:36.000]  你當然要做什麼事情
[00:16:36.000 --> 00:16:39.000]  讓期待能夠不置落空
[00:16:39.000 --> 00:16:40.000]  不是嗎
[00:16:40.000 --> 00:16:41.000]  禱告也是一樣
[00:16:41.000 --> 00:16:43.000]  我們期待
[00:16:43.000 --> 00:16:45.000]  我們希望藉著禱告樹
[00:16:45.000 --> 00:16:48.000]  讓這個樹能夠開花結果
[00:16:48.000 --> 00:16:50.000]  每一天一夜
[00:16:50.000 --> 00:16:51.000]  不是突然
[00:16:51.000 --> 00:16:53.000]  不是隨隨便便
[00:16:53.000 --> 00:16:55.000]  如許思路所說的
[00:16:55.000 --> 00:16:57.000]  第二十二章
[00:16:57.000 --> 00:17:00.000]  在那個城內有一條河
[00:17:00.000 --> 00:17:04.000]  河的水是從寶座那邊流出來的
[00:17:04.000 --> 00:17:08.000]  河兩邊都是果樹
[00:17:08.000 --> 00:17:11.000]  葉子可以有抑制的效果
