
[00:00:00.000 --> 00:00:02.960]  愛我們的上帝 我們要多謝禰
[00:01:53.520 --> 00:01:56.920]  好了 那我就開始放些錢進去
[00:01:56.920 --> 00:01:58.440]  接著我就開始問一個問題
[00:01:58.440 --> 00:02:01.560]  也是今天我和大家分享這個題目
[00:02:01.560 --> 00:02:04.320]  我要奉獻多少呢
[00:02:04.320 --> 00:02:06.200]  我不知道你有沒有問過這個問題
[00:02:06.200 --> 00:02:08.480]  我第一時間就和導師說
[00:02:08.480 --> 00:02:10.680]  究竟我要奉獻多少呢
[00:02:10.680 --> 00:02:12.640]  你猜導師怎麼回答
[00:02:12.640 --> 00:02:14.280]  導師怎麼回答
[00:02:14.280 --> 00:02:15.360]  導師的答案就是
[00:02:15.360 --> 00:02:17.640]  你想奉獻多少就奉獻多少
[00:02:17.640 --> 00:02:19.520]  對於我來說就是沒有回答過
[00:02:19.520 --> 00:02:21.040]  那我就再問 問很多人
[00:02:21.040 --> 00:02:22.800]  究竟要奉獻多少呢
[00:02:22.800 --> 00:02:25.800]  不知道各位在教會有沒有曾經問過這個問題
[00:02:25.800 --> 00:02:28.160]  我應該奉獻多少呢
[00:02:28.160 --> 00:02:31.320]  有沒有問過這個問題
[00:02:31.320 --> 00:02:33.880]  我在這裡教會幾年的時候
[00:02:33.880 --> 00:02:35.320]  沒有突然之間問過這個問題
[00:02:35.320 --> 00:02:36.920]  沒有人走來問我應該奉獻多少
[00:02:36.920 --> 00:02:39.880]  最多問我奉獻的支票抬頭怎麼寫
[00:02:39.880 --> 00:02:40.640]  奉獻封怎麼剔
[00:02:40.640 --> 00:02:41.800]  有些會問
[00:02:41.800 --> 00:02:43.680]  但是沒有人問我奉獻多少
[00:02:43.680 --> 00:02:45.480]  有一次在團契
[00:02:45.480 --> 00:02:46.640]  小朋友的團契
[00:02:46.640 --> 00:02:51.880]  很小的學生初中高小的團契
[00:02:51.880 --> 00:02:53.400]  他們就奉獻
[00:02:53.400 --> 00:02:54.520]  有人就跟我說
[00:02:54.520 --> 00:02:56.160]  高生導師我沒有錢奉獻
[00:02:56.160 --> 00:02:58.600]  可不可以借點錢給我奉獻
[00:02:58.600 --> 00:03:00.560]  我就問他你要奉獻多少
[00:03:00.560 --> 00:03:01.760]  他說不知道
[00:03:01.760 --> 00:03:02.640]  兩塊錢
[00:03:02.640 --> 00:03:04.480]  就想問我借兩塊錢奉獻
[00:03:04.480 --> 00:03:05.280]  我就跟他說
[00:03:05.280 --> 00:03:06.360]  為什麼你要問我借兩塊錢
[00:03:06.360 --> 00:03:07.680]  你自己不預備的呢
[00:03:07.680 --> 00:03:08.800]  跟他談了一輪
[00:03:08.800 --> 00:03:09.600]  最後告訴他
[00:03:09.600 --> 00:03:11.240]  其實奉獻
[00:03:11.240 --> 00:03:12.480]  那次你不放錢是不要緊的
[00:03:12.480 --> 00:03:13.440]  下次預備
[00:03:13.440 --> 00:03:14.240]  我會幫你奉獻
[00:03:14.240 --> 00:03:15.920]  我就自己奉獻
[00:03:15.920 --> 00:03:17.640]  我要教導這件事
[00:03:17.640 --> 00:03:18.680]  我就想到一個問題
[00:03:18.680 --> 00:03:19.640]  奉獻多少
[00:03:19.640 --> 00:03:21.720]  其實是不是要別人教的呢
[00:03:21.720 --> 00:03:23.440]  奉獻究竟是怎樣的呢
[00:03:23.440 --> 00:03:26.080]  當小朋友走來問我借錢奉獻
[00:03:26.080 --> 00:03:26.960]  那應該是怎樣的呢
[00:03:26.960 --> 00:03:28.440]  我是不是應該借給他呢
[00:03:28.440 --> 00:03:31.440]  還是應該教導他呢
[00:03:31.440 --> 00:03:33.320]  奉獻這個問題其實很難的
[00:03:33.320 --> 00:03:34.640]  聖經裡面由舊有開始
[00:03:34.640 --> 00:03:36.560]  講了很多關於奉獻的東西
[00:03:36.560 --> 00:03:38.560]  可能你看摩西的律法
[00:03:38.560 --> 00:03:40.240]  在《利物濟三文記》也講過
[00:03:40.240 --> 00:03:43.480]  他們會將十分之一捐出來
[00:03:43.480 --> 00:03:45.280]  特別是他們種植的十分之一
[00:03:45.280 --> 00:03:47.560]  還有投生的生畜
[00:03:47.560 --> 00:03:48.800]  同樣地可能你在教會也聽過
[00:03:48.800 --> 00:03:50.000]  人家跟你講奉獻
[00:03:50.000 --> 00:03:52.360]  最簡單的標準就是十一奉獻
[00:03:52.360 --> 00:03:54.440]  將你的錢計一計數
[00:03:54.440 --> 00:03:56.200]  十分之一就奉獻
[00:03:56.200 --> 00:03:58.160]  我知道有些弟兄姐妹很乖
[00:03:58.160 --> 00:03:59.320]  奉獻是十分之一的
[00:03:59.320 --> 00:04:00.120]  很準確的
[00:04:00.120 --> 00:04:01.880]  少數後兩個位都有的
[00:04:01.880 --> 00:04:04.120]  是零點幾幾計出來的
[00:04:04.120 --> 00:04:05.800]  因為他很想盡力做十一奉獻
[00:04:05.800 --> 00:04:07.520]  我很欣賞這些弟兄姐妹
[00:04:07.520 --> 00:04:08.960]  但究竟這個是不是聖經裡面
[00:04:08.960 --> 00:04:11.560]  對我們完全的教導呢
[00:04:11.560 --> 00:04:12.960]  我看到這段經文
[00:04:12.960 --> 00:04:13.720]  大家可以翻開
[00:04:13.720 --> 00:04:16.320]  或者在屏幕上可以看到這段經文
[00:04:16.320 --> 00:04:17.600]  這段經文裡面一開始的時候
[00:04:17.600 --> 00:04:19.160]  其實不只是講奉獻的
[00:04:19.160 --> 00:04:21.080]  一開始由38節開始講
[00:04:21.080 --> 00:04:22.680]  就是講耶穌在教導的時候
[00:04:22.680 --> 00:04:23.960]  就有些教導
[00:04:23.960 --> 00:04:25.680]  這些教導原來和奉獻很有關係的
[00:04:25.680 --> 00:04:27.120]  所以它們是放在一起的
[00:04:27.120 --> 00:04:28.480]  聖經裡面怎樣講怎樣教導呢
[00:04:28.480 --> 00:04:30.440]  耶穌在教導的時候就說
[00:04:30.440 --> 00:04:31.960]  跟身邊的門徒講
[00:04:31.960 --> 00:04:34.640]  你們要防備民事
[00:04:34.640 --> 00:04:37.400]  首先大家知不知道什麼是民事
[00:04:37.400 --> 00:04:38.640]  聖經裡面經常有些人出現
[00:04:38.640 --> 00:04:40.160]  那些名字叫做民事
[00:04:40.160 --> 00:04:42.200]  或者有時候叫做法利塞人
[00:04:42.200 --> 00:04:43.280]  聽過了是嗎
[00:04:43.280 --> 00:04:44.880]  那些是什麼人呢
[00:04:44.880 --> 00:04:46.720]  通常我們在教會的習慣就聽到
[00:04:46.720 --> 00:04:48.040]  這些民事呢
[00:04:48.040 --> 00:04:49.280]  是些壞人
[00:04:49.280 --> 00:04:50.520]  是些不好的人
[00:04:50.520 --> 00:04:51.840]  不是耶穌經常罵
[00:04:51.840 --> 00:04:53.120]  耶穌經常罵民事
[00:04:53.120 --> 00:04:54.280]  經常罵法利塞人
[00:04:54.280 --> 00:04:55.920]  這些不方好人
[00:04:55.920 --> 00:04:58.520]  不過我們要中肯一點
[00:04:58.520 --> 00:04:59.760]  其實民事和法利塞人
[00:04:59.760 --> 00:05:01.160]  在當時的社會文化裡面
[00:05:01.160 --> 00:05:02.880]  是一些很高地位的人
[00:05:02.880 --> 00:05:04.520]  很重要的人
[00:05:04.520 --> 00:05:05.320]  民事和法利塞人
[00:05:05.320 --> 00:05:07.120]  他們是很熟悉聖經的人
[00:05:07.120 --> 00:05:09.600]  民事還要是他們做很多教導聖經
[00:05:09.600 --> 00:05:12.000]  抄寫聖經的工作的人
[00:05:12.000 --> 00:05:13.520]  他們很被尊重
[00:05:13.520 --> 00:05:14.800]  他們很多很認真
[00:05:14.800 --> 00:05:17.320]  當中可能有很多是很好的人
[00:05:17.320 --> 00:05:19.000]  很認真的宗教分子
[00:05:19.000 --> 00:05:20.360]  很得人尊重
[00:05:20.360 --> 00:05:22.160]  好好地去服侍上帝
[00:05:22.160 --> 00:05:23.000]  不過
[00:05:23.000 --> 00:05:24.200]  當然當中有些不好的
[00:05:24.200 --> 00:05:26.280]  所以耶穌就要罵
[00:05:26.280 --> 00:05:28.400]  同樣地我們知道這群民事
[00:05:28.400 --> 00:05:29.720]  一般都很受尊重
[00:05:29.720 --> 00:05:31.560]  所以聖經裡面說這群民事有些
[00:05:31.560 --> 00:05:32.600]  當中部分的民事
[00:05:32.600 --> 00:05:33.720]  喜歡做些什麼呢
[00:05:33.720 --> 00:05:34.360]  耶穌這麼說
[00:05:34.360 --> 00:05:35.160]  他們喜歡
[00:05:35.160 --> 00:05:38.160]  好穿長袍走來走去
[00:05:38.160 --> 00:05:41.280]  你喜不喜歡穿長袍走來走去
[00:05:41.280 --> 00:05:42.960]  什麼叫穿長袍走來走去
[00:05:42.960 --> 00:05:45.880]  我現在這件聖禮的袍就是長袍
[00:05:45.880 --> 00:05:47.120]  我不是很喜歡穿這件走來走去
[00:05:47.120 --> 00:05:48.800]  因為都挺熱
[00:05:48.800 --> 00:05:49.560]  但更重要的是
[00:05:49.560 --> 00:05:51.440]  有些人喜歡穿長袍走來走去
[00:05:51.440 --> 00:05:53.840]  有什麼時間你會見到長袍的
[00:05:53.840 --> 00:05:54.680]  可能是學生的
[00:05:54.680 --> 00:05:56.800]  或者近一點在學的就記得了
[00:05:56.800 --> 00:05:58.640]  在學校的那些畢業禮
[00:05:58.640 --> 00:06:01.000]  那些人會穿著很多袍出現
[00:06:01.000 --> 00:06:01.960]  我記得在大學也好
[00:06:01.960 --> 00:06:02.640]  中學也好
[00:06:02.640 --> 00:06:03.600]  他們穿著袍
[00:06:03.600 --> 00:06:04.720]  什麼博士、碩士
[00:06:04.720 --> 00:06:05.440]  戴上帽子
[00:06:05.440 --> 00:06:06.040]  很漂亮的
[00:06:06.040 --> 00:06:08.080]  每個不同樣子出來
[00:06:08.080 --> 00:06:10.400]  穿著長袍代表什麼呢
[00:06:10.400 --> 00:06:12.200]  長袍當然代表身份
[00:06:12.200 --> 00:06:15.240]  長袍代表的角色是否我們這個身份
[00:06:15.240 --> 00:06:16.480]  所以為什麼我們會穿著袍
[00:06:16.480 --> 00:06:17.080]  都解釋了一點
[00:06:17.080 --> 00:06:18.640]  為什麼上台的導演姐妹
[00:06:18.640 --> 00:06:20.480]  在領敬拜當中我們要穿著袍
[00:06:20.480 --> 00:06:21.560]  是代表上帝的恩典
[00:06:21.560 --> 00:06:22.360]  遮蓋我們的罪
[00:06:22.360 --> 00:06:23.440]  所以黑色
[00:06:23.440 --> 00:06:24.920]  所以不要只看到我們自己
[00:06:24.920 --> 00:06:26.240]  看到上帝的恩典
[00:06:26.240 --> 00:06:29.640]  也代表教會的一種簡單的表達
[00:06:29.640 --> 00:06:32.680]  也是代表尊重、尊嚴的表達
[00:06:32.680 --> 00:06:34.680]  但這種長袍一般在什麼情況下會穿著呢
[00:06:34.680 --> 00:06:36.880]  就是在禮儀當中
[00:06:36.880 --> 00:06:38.560]  在儀式裡面
[00:06:38.560 --> 00:06:39.960]  在文士他們當時
[00:06:39.960 --> 00:06:42.080]  在宗教裡面他們會穿著長袍
[00:06:42.080 --> 00:06:43.520]  在教會去講解聖經
[00:06:43.520 --> 00:06:44.920]  就好像現在講道的時候
[00:06:44.920 --> 00:06:46.320]  我們會穿著長袍
[00:06:46.320 --> 00:06:48.680]  不過你不會看到我穿著長袍到處走
[00:06:48.680 --> 00:06:50.040]  在教會有時候如果崇拜
[00:06:50.040 --> 00:06:51.200]  就沒有時間去換袍
[00:06:51.200 --> 00:06:52.400]  所以就繼續在那裡
[00:06:52.400 --> 00:06:53.800]  但你平日不會在星期一、二、三
[00:06:53.800 --> 00:06:56.360]  看到我穿著長袍在長樓梯那裡走走
[00:06:56.360 --> 00:06:58.560]  如果是的話就真的有些問題出現了
[00:06:58.560 --> 00:06:59.640]  不會的
[00:06:59.640 --> 00:07:00.320]  我們不會這麼做
[00:07:00.320 --> 00:07:02.840]  因為長袍是代表著一種
[00:07:02.840 --> 00:07:03.720]  在禮儀裡面
[00:07:03.720 --> 00:07:06.400]  在儀式當中某一些的表達
[00:07:06.400 --> 00:07:08.400]  但同樣長袍可能對一些文士
[00:07:08.400 --> 00:07:10.840]  當時身份地位高的人就會覺得
[00:07:10.840 --> 00:07:12.640]  這是被尊重的表達
[00:07:12.640 --> 00:07:15.680]  我不穿長袍你就會忘記我這個身份
[00:07:15.680 --> 00:07:17.960]  穿著長袍才會記得
[00:07:17.960 --> 00:07:19.160]  不知道你有沒有這種感覺
[00:07:19.160 --> 00:07:21.440]  我記得有時候去看醫生
[00:07:21.440 --> 00:07:22.400]  特別是看牙醫
[00:07:22.400 --> 00:07:23.040]  為什麼說牙醫呢
[00:07:23.040 --> 00:07:25.040]  因為牙醫通常戴口罩、戴眼鏡
[00:07:25.040 --> 00:07:26.200]  穿著長袍
[00:07:26.200 --> 00:07:27.840]  有一次我帶朋友去看牙醫
[00:07:27.840 --> 00:07:29.160]  我一個相熟的牙醫
[00:07:29.160 --> 00:07:30.920]  看完牙醫之後
[00:07:30.920 --> 00:07:32.440]  轉頭看完牙醫之後
[00:07:32.440 --> 00:07:33.280]  我就去吃飯
[00:07:33.280 --> 00:07:34.520]  其實我對牙醫很熟悉
[00:07:34.520 --> 00:07:36.400]  所以吃飯的時候我就約了牙醫來
[00:07:36.400 --> 00:07:37.240]  當牙醫來到的時候
[00:07:37.240 --> 00:07:38.480]  我朋友很愕然地說
[00:07:38.480 --> 00:07:39.280]  你介紹了新朋友
[00:07:39.280 --> 00:07:40.520]  你怎麼不告訴我呢
[00:07:40.520 --> 00:07:41.200]  我說不是啊
[00:07:41.200 --> 00:07:42.560]  剛才你剛剛看完牙醫而已
[00:07:42.560 --> 00:07:43.600]  為什麼不認得他呢
[00:07:43.600 --> 00:07:45.440]  約了他一個多兩個小時
[00:07:45.440 --> 00:07:45.960]  對啊
[00:07:45.960 --> 00:07:46.680]  脫下這件衣服
[00:07:46.680 --> 00:07:49.600]  脫下口罩、面罩就不認得了
[00:07:49.600 --> 00:07:50.880]  有時候也是這樣的
[00:07:50.880 --> 00:07:51.880]  所以有些人就覺得
[00:07:51.880 --> 00:07:54.000]  那件長袍代表著身份的象徵
[00:07:54.000 --> 00:07:56.000]  放下就好像沒有了這個象徵
[00:07:56.000 --> 00:07:57.520]  就沒有人尊重
[00:07:57.520 --> 00:07:59.040]  所以當時有些文士就穿著
[00:07:59.040 --> 00:08:00.440]  那些被尊重的長袍
[00:08:00.440 --> 00:08:01.880]  被人看得到的長袍
[00:08:01.880 --> 00:08:03.880]  走來走去周圍走
[00:08:03.880 --> 00:08:04.720]  還要什麼呢
[00:08:04.720 --> 00:08:06.640]  還要很喜歡在街上的人
[00:08:06.640 --> 00:08:08.520]  向他問安
[00:08:08.520 --> 00:08:08.880]  好了
[00:08:08.880 --> 00:08:09.720]  問安
[00:08:09.720 --> 00:08:11.640]  大家喜不喜歡別人向你問安
[00:08:11.640 --> 00:08:12.400]  問安挺好的
[00:08:12.400 --> 00:08:13.560]  問安不是不好的
[00:08:13.560 --> 00:08:14.840]  我們每個禮拜崇拜
[00:08:14.840 --> 00:08:16.720]  我們都有互相問安的環節
[00:08:16.720 --> 00:08:17.920]  很多弟兄姊妹都很開心
[00:08:17.920 --> 00:08:19.800]  擁抱、握手
[00:08:19.800 --> 00:08:20.400]  問安
[00:08:20.400 --> 00:08:22.320]  互相表達那種關懷、關心
[00:08:22.320 --> 00:08:24.240]  是非常好的事
[00:08:24.240 --> 00:08:25.440]  但是這裡說的是什麼呢
[00:08:25.440 --> 00:08:28.040]  這裡說的是他們喜愛在街上
[00:08:28.040 --> 00:08:30.640]  向別人問安
[00:08:30.640 --> 00:08:32.200]  什麼意思呢
[00:08:32.200 --> 00:08:34.120]  就是很喜歡別人打招呼
[00:08:34.120 --> 00:08:35.520]  很威風地在街上叫他
[00:08:35.520 --> 00:08:37.000]  然後揮手
[00:08:37.000 --> 00:08:37.680]  每個人都叫他
[00:08:37.680 --> 00:08:40.080]  好像特首出巡一樣
[00:08:40.080 --> 00:08:42.000]  很喜歡別人打招呼
[00:08:42.000 --> 00:08:42.960]  反過來說
[00:08:42.960 --> 00:08:45.200]  可能當你見到這些高位的人
[00:08:45.200 --> 00:08:46.160]  你不和他打招呼
[00:08:46.160 --> 00:08:47.080]  他就不喜歡
[00:08:47.080 --> 00:08:48.080]  他就會板著臉
[00:08:48.080 --> 00:08:49.840]  他就會瞄嘴
[00:08:49.840 --> 00:08:51.280]  有沒有人是這樣的呢
[00:08:51.280 --> 00:08:52.000]  有很多的
[00:08:52.000 --> 00:08:54.840]  這個世界有很多人很擔心別人認不出自己
[00:08:54.840 --> 00:08:55.720]  所以穿著那件衣服
[00:08:55.720 --> 00:08:56.560]  戴著那個樣子
[00:08:56.560 --> 00:08:58.520]  讓別人一看就能看到
[00:08:58.520 --> 00:09:00.160]  所以這裡耶穌說這群文士
[00:09:00.160 --> 00:09:02.840]  當中有些人很想被人尊重
[00:09:02.840 --> 00:09:05.760]  很想被人看重他的身份
[00:09:05.760 --> 00:09:07.480]  很想被人一眼就能看到
[00:09:07.480 --> 00:09:09.080]  這個就是那個文士
[00:09:09.080 --> 00:09:11.480]  這個就是那個那麼尊貴的文士
[00:09:11.480 --> 00:09:14.160]  所以真的好了
[00:09:14.160 --> 00:09:14.840]  更重要
[00:09:14.840 --> 00:09:15.560]  39轉說什麼
[00:09:15.560 --> 00:09:19.000]  他們喜歡在會堂裡面坐高位
[00:09:19.000 --> 00:09:20.880]  筵席裡面的首座
[00:09:20.880 --> 00:09:23.240]  在教堂裡面坐高位
[00:09:23.240 --> 00:09:24.400]  最高的位置
[00:09:24.400 --> 00:09:26.640]  去飲宴的時候就坐主家席
[00:09:26.640 --> 00:09:28.000]  多好
[00:09:28.000 --> 00:09:28.760]  這個當然了
[00:09:28.760 --> 00:09:29.880]  耶穌教導如果大家記得
[00:09:29.880 --> 00:09:31.200]  有另一段經文都說
[00:09:31.200 --> 00:09:32.160]  不要坐那些位置
[00:09:32.160 --> 00:09:33.040]  因為到時候坐那些位置
[00:09:33.040 --> 00:09:33.840]  別人告訴你
[00:09:33.840 --> 00:09:34.920]  其實你不是主家席
[00:09:34.920 --> 00:09:37.000]  帶回來就很沒面子了
[00:09:37.000 --> 00:09:39.560]  這個是耶穌另一段經文的教導
[00:09:39.560 --> 00:09:40.320]  告訴我們什麼
[00:09:40.320 --> 00:09:42.320]  告訴我們原來當時有些人是這樣的
[00:09:42.320 --> 00:09:44.200]  有些人是很看重身份
[00:09:44.200 --> 00:09:46.720]  有些人很緊張別人怎麼看他
[00:09:46.720 --> 00:09:48.080]  有些人很緊張
[00:09:48.080 --> 00:09:49.000]  甚至覺得
[00:09:49.000 --> 00:09:51.880]  我是高高在上就最好了
[00:09:51.880 --> 00:09:53.840]  人都很喜歡做這些事情
[00:09:53.840 --> 00:09:56.440]  當然這個描述不是完全錯
[00:09:56.440 --> 00:09:58.760]  有時候你真的被尊重是應該
[00:09:58.760 --> 00:09:59.920]  有些人是尊重你
[00:09:59.920 --> 00:10:01.760]  但是如果你是很喜歡被尊重
[00:10:01.760 --> 00:10:03.680]  很想人做尊重
[00:10:03.680 --> 00:10:06.320]  盡力都會令自己更加好似被人尊重
[00:10:06.320 --> 00:10:07.200]  看到的話
[00:10:07.200 --> 00:10:08.560]  這個出現問題
[00:10:08.560 --> 00:10:10.120]  但這個不是問題最重要的核心
[00:10:10.120 --> 00:10:12.000]  這個問題的一部分
[00:10:12.000 --> 00:10:13.240]  更重要你看下一節
[00:10:13.240 --> 00:10:14.840]  你會看到40節
[00:10:14.840 --> 00:10:17.760]  原來他們更嚴重的問題是什麼呢
[00:10:17.760 --> 00:10:21.120]  耶穌說他們侵吞寡婦的家產
[00:10:21.120 --> 00:10:25.240]  假意作很長的土告
[00:10:25.240 --> 00:10:27.480]  這個是什麼事乾呢
[00:10:27.480 --> 00:10:30.960]  為什麼有些人會侵吞寡婦的家產呢
[00:10:30.960 --> 00:10:32.320]  聖經裡面沒有仔細講
[00:10:32.320 --> 00:10:34.120]  但當時我相信耶穌一講的時候
[00:10:34.120 --> 00:10:35.400]  那些門徒就會明白
[00:10:35.400 --> 00:10:37.040]  可能這個是他們的常態
[00:10:37.040 --> 00:10:39.920]  如何侵吞寡婦的家產
[00:10:39.920 --> 00:10:42.320]  有些原因可能跟他們的稅項有關
[00:10:42.320 --> 00:10:46.400]  有些原因可能跟當時的文化財富不平均有關
[00:10:46.400 --> 00:10:49.840]  有時候教會做很多扶貧的工作
[00:10:49.840 --> 00:10:52.240]  去幫助那些孤兒寡婦
[00:10:52.240 --> 00:10:54.760]  但是這群人在當中去阻攔
[00:10:54.760 --> 00:10:58.120]  甚至這群人在當中從中謀取利潤
[00:10:58.120 --> 00:11:01.120]  無論如何他們做過一些不好的事
[00:11:01.120 --> 00:11:03.280]  甚至覺得是傷天害理的事
[00:11:03.280 --> 00:11:04.760]  這個是行為上的
[00:11:04.760 --> 00:11:08.960]  這個是他們在周濟窮人的表現上的
[00:11:08.960 --> 00:11:12.240]  另一方面原來他們在宗教上也出現了很大的問題
[00:11:12.240 --> 00:11:15.240]  假意作很長的祈禱
[00:11:15.240 --> 00:11:16.320]  是什麼呢
[00:11:16.320 --> 00:11:17.440]  代表一件事
[00:11:17.440 --> 00:11:20.200]  在宗教上以為我做長的祈禱
[00:11:20.200 --> 00:11:22.640]  以為我用多些很漂亮的字眼
[00:11:22.640 --> 00:11:23.880]  哇
[00:11:23.880 --> 00:11:25.760]  聖經子妹就覺得我很厲害
[00:11:25.760 --> 00:11:27.520]  那我就很厲害了
[00:11:27.520 --> 00:11:30.000]  所以就得到很多的贊賞
[00:11:30.000 --> 00:11:34.240]  甚至可能期望在花言巧語里取悅上帝
[00:11:34.240 --> 00:11:37.880]  我們知道上帝需要我們簡單的心
[00:11:37.880 --> 00:11:41.440]  耶穌先說了這樣的描述去教導那些門徒
[00:11:41.440 --> 00:11:43.000]  在說什麼呢
[00:11:43.000 --> 00:11:45.640]  原來在說一個很重要的就是態度
[00:11:45.640 --> 00:11:47.200]  你可能是一個位分
[00:11:47.200 --> 00:11:48.000]  你是一個文士
[00:11:48.000 --> 00:11:49.360]  是一個應該被尊重的位分
[00:11:49.360 --> 00:11:51.240]  在做一些很神聖的工作
[00:11:51.240 --> 00:11:52.800]  但是當你的態度出現問題
[00:11:52.800 --> 00:11:55.760]  當你希望得到人的榮耀的時候
[00:11:55.760 --> 00:11:57.400]  你就會有很大的問題
[00:11:57.400 --> 00:11:58.280]  耶穌說最後那句
[00:11:58.280 --> 00:12:01.280]  祂說這些人要受更重的刑罰
[00:12:01.280 --> 00:12:03.280]  是很大很大的問題
[00:12:03.280 --> 00:12:07.240]  接著就說耶穌教關於奉獻的問題
[00:12:07.240 --> 00:12:08.960]  原來在這段經文裡面告訴我們
[00:12:08.960 --> 00:12:11.600]  奉獻第一個很重要的就是態度
[00:12:11.600 --> 00:12:13.360]  而不是你的高度
[00:12:13.360 --> 00:12:15.600]  很多人以為自己很重要的位置
[00:12:15.600 --> 00:12:16.480]  我的高度比較高
[00:12:16.480 --> 00:12:17.800]  所以我奉獻
[00:12:17.800 --> 00:12:20.960]  甚至表現自己的宗教情操可以高一點
[00:12:20.960 --> 00:12:22.400]  後面就會說這些
[00:12:22.400 --> 00:12:24.960]  但是原來告訴我們最重要的是態度
[00:12:24.960 --> 00:12:25.880]  接著很有趣的時候
[00:12:25.880 --> 00:12:29.760]  聖經裡面說耶穌就面向著聖殿的銀庫坐著
[00:12:29.760 --> 00:12:32.800]  看人們如何放錢進去銀庫
[00:12:32.800 --> 00:12:33.560]  先停一停
[00:12:33.560 --> 00:12:35.040]  這個有沒有趣呢
[00:12:35.040 --> 00:12:38.920]  耶穌為什麼無端端看著聖殿的銀庫
[00:12:38.920 --> 00:12:41.080]  然後坐在那裡看東西呢
[00:12:41.080 --> 00:12:42.680]  耶穌不是很忙嗎
[00:12:42.680 --> 00:12:44.160]  耶穌不是很多時候要做很多事情
[00:12:44.160 --> 00:12:45.400]  又醫病又趕鬼
[00:12:45.400 --> 00:12:46.640]  很多人滯用
[00:12:46.640 --> 00:12:47.920]  很空閒的
