
[00:00:00.000 --> 00:00:03.120]  好的,我們先低頭禱告
[00:03:36.480 --> 00:03:41.160]  讚美上帝是創造的上帝
[00:03:41.160 --> 00:03:43.800]  是揀選他們的上帝
[00:03:43.800 --> 00:03:47.560]  上帝創造他們
[00:03:47.560 --> 00:03:49.920]  上帝創造人
[00:03:49.920 --> 00:03:52.720]  上帝創造了以色列人
[00:03:52.720 --> 00:03:55.640]  上帝也呼召了阿伯拉罕
[00:03:55.640 --> 00:03:58.400]  上帝也揀選了阿伯拉罕
[00:03:58.400 --> 00:04:01.520]  成為他那個應許的子民
[00:04:01.520 --> 00:04:03.760]  上帝揀選了瓦割
[00:04:03.760 --> 00:04:05.760]  上帝揀選了他們
[00:04:05.760 --> 00:04:07.760]  他們回顧的時候
[00:04:07.760 --> 00:04:09.000]  他們感恩
[00:04:09.000 --> 00:04:11.000]  因為他們被揀選
[00:04:11.000 --> 00:04:13.000]  因為他們的生命
[00:04:13.000 --> 00:04:15.000]  他們之所以有今天
[00:04:15.000 --> 00:04:18.000]  是因為上帝創造他們
[00:04:18.000 --> 00:04:24.000]  接著是讚美上帝
[00:04:24.000 --> 00:04:27.800]  因為他們的列祖在埃及
[00:04:27.800 --> 00:04:29.800]  離開埃及的時候
[00:04:29.800 --> 00:04:32.400]  曾經經歷過紅海
[00:04:32.400 --> 00:04:35.200]  上帝幫他們分開紅海
[00:04:35.200 --> 00:04:38.200]  在過去困難的旅程裏面
[00:04:38.200 --> 00:04:42.200]  過去很多很困難的經歷裏面
[00:04:42.200 --> 00:04:44.800]  上帝幫助他們
[00:04:44.800 --> 00:04:46.800]  人看來絕望
[00:04:46.800 --> 00:04:48.200]  前無去路
[00:04:48.200 --> 00:04:50.200]  後有追兵的時候
[00:04:50.200 --> 00:04:52.200]  上帝說
[00:04:52.200 --> 00:04:55.200]  你跟我,跟我來
[00:04:55.200 --> 00:04:58.200]  我會將你帶過那個紅海
[00:04:58.200 --> 00:05:01.200]  所以在9至12節
[00:05:01.200 --> 00:05:04.200]  以色列人他們回顧過去
[00:05:04.200 --> 00:05:08.200]  當他們經歷很多無數困難的時候
[00:05:08.200 --> 00:05:10.200]  上帝怎樣帶領列祖
[00:05:10.200 --> 00:05:12.200]  走過這個紅海
[00:05:12.200 --> 00:05:14.200]  接著下來
[00:05:14.200 --> 00:05:18.200]  13至14節是說什麼呢
[00:05:18.200 --> 00:05:19.200]  讚美上帝
[00:05:19.200 --> 00:05:22.200]  上帝不單止在困難裏面
[00:05:22.200 --> 00:05:24.200]  帶領他們經過
[00:05:24.200 --> 00:05:25.200]  而且
[00:05:25.200 --> 00:05:26.200]  大家記得
[00:05:26.200 --> 00:05:29.200]  他在西乃山頒佈了什麼
[00:05:29.200 --> 00:05:32.200]  十條的誡命
[00:05:32.200 --> 00:05:34.200]  認識背嗎
[00:05:34.200 --> 00:05:37.200]  以前我認識背
[00:05:37.200 --> 00:05:39.200]  現在不認識
[00:05:39.200 --> 00:05:41.200]  以前我每個禮拜背
[00:05:41.200 --> 00:05:42.200]  現在不記得
[00:05:42.200 --> 00:05:45.200]  第四節很長
[00:05:45.200 --> 00:05:47.200]  不單止十節
[00:05:47.200 --> 00:05:49.200]  上帝在西乃山裏面
[00:05:49.200 --> 00:05:52.200]  有寫了兩塊法板
[00:05:52.200 --> 00:05:55.200]  而且在曠野裏面
[00:05:55.200 --> 00:05:59.200]  呼召他們去聽上帝的律法
[00:05:59.200 --> 00:06:01.200]  用上帝自己的話語
[00:06:01.200 --> 00:06:02.200]  去教導他們
[00:06:02.200 --> 00:06:07.200]  去引導他們走前面的路
[00:06:07.200 --> 00:06:09.200]  接著第十五節
[00:06:09.200 --> 00:06:11.200]  說到上帝是怎樣
[00:06:11.200 --> 00:06:15.200]  上帝不單止用話語
[00:06:15.200 --> 00:06:17.200]  去帶領他們
[00:06:17.200 --> 00:06:18.200]  去幫助他們
[00:06:18.200 --> 00:06:21.200]  還給他們有瑪雅娜
[00:06:21.200 --> 00:06:24.200]  還給他們有瑪雅娜
[00:06:24.200 --> 00:06:27.200]  從天上降下來的瑪雅娜
[00:06:27.200 --> 00:06:30.200]  瑪雅娜是天上的糧食
[00:06:30.200 --> 00:06:32.200]  降下來
[00:06:32.200 --> 00:06:33.200]  在盤石裏面
[00:06:33.200 --> 00:06:35.200]  曠野的盤石
[00:06:35.200 --> 00:06:37.200]  有水來出
[00:06:37.200 --> 00:06:42.200]  亦都上帝帶領他們進入迦南地
[00:06:42.200 --> 00:06:45.200]  帶領他們得到那些外邦
[00:06:45.200 --> 00:06:47.200]  巴山王岳
[00:06:47.200 --> 00:06:49.200]  阿摩利王
[00:06:49.200 --> 00:06:50.200]  不同人的地
[00:06:50.200 --> 00:06:52.200]  上帝應許的地
[00:06:52.200 --> 00:06:54.200]  給他們安居
[00:06:54.200 --> 00:06:55.200]  各位電影姐妹
[00:06:55.200 --> 00:06:57.200]  今天是年廿幾
[00:06:57.200 --> 00:07:00.200]  年廿九,不是年三十晚
[00:07:00.200 --> 00:07:03.200]  在年廿九的時候
[00:07:03.200 --> 00:07:07.200]  我們要回來回望上帝
[00:07:07.200 --> 00:07:09.200]  回望上帝
[00:07:09.200 --> 00:07:12.200]  我們要回望
[00:07:12.200 --> 00:07:14.200]  剛才第一點的大綱
[00:07:14.200 --> 00:07:16.200]  第一點的大綱是說
[00:07:16.200 --> 00:07:18.200]  我們要定睛
[00:07:18.200 --> 00:07:20.200]  當我們望著上帝的時候
[00:07:20.200 --> 00:07:25.200]  我們就真的不能夠不稱頌上帝的恩典
[00:07:25.200 --> 00:07:27.200]  不去讚美上帝
[00:07:27.200 --> 00:07:28.200]  而老實說
[00:07:28.200 --> 00:07:33.200]  上帝的恩典是一切一切一切的根基
[00:07:33.200 --> 00:07:34.200]  我們愛
[00:07:34.200 --> 00:07:37.200]  因為上帝先愛我們
[00:07:37.200 --> 00:07:39.200]  沒有上帝的愛
[00:07:39.200 --> 00:07:42.200]  一切都不能去成立
[00:07:42.200 --> 00:07:43.200]  電影姐妹
[00:07:43.200 --> 00:07:44.200]  今年裏面
[00:07:44.200 --> 00:07:49.200]  你們經歷了甚麼的上帝恩
[00:07:49.200 --> 00:07:51.200]  閉上眼
[00:07:51.200 --> 00:07:52.200]  想一想
[00:07:52.200 --> 00:07:54.200]  你的出世
[00:07:54.200 --> 00:07:57.200]  你生長的家庭
[00:07:57.200 --> 00:08:00.200]  你是否在基督的家庭長大
[00:08:00.200 --> 00:08:02.200]  或者不是
[00:08:02.200 --> 00:08:05.200]  你的家庭可能是貧困的
[00:08:05.200 --> 00:08:08.200]  可能是辛苦的
[00:08:08.200 --> 00:08:10.200]  但是電影姐妹
[00:08:10.200 --> 00:08:13.200]  上帝不會丟棄我們
[00:08:13.200 --> 00:08:15.200]  我們沒有福的時候
[00:08:15.200 --> 00:08:18.200]  上帝就已經揀選我們
[00:08:18.200 --> 00:08:21.200]  你們怎樣信耶穌
[00:08:21.200 --> 00:08:23.200]  你想一想
[00:08:23.200 --> 00:08:27.200]  你想一想你們怎樣信耶穌
[00:08:27.200 --> 00:08:31.200]  你想一想你們怎樣有今天
[00:08:31.200 --> 00:08:33.200]  如果沒有上帝的揀選
[00:08:33.200 --> 00:08:36.200]  我們都不能夠繼續在這裏
[00:08:36.200 --> 00:08:37.200]  今年裏面
[00:08:37.200 --> 00:08:41.200]  你們經歷了甚麼困難
[00:08:41.200 --> 00:08:43.200]  有沒有一些困難
[00:08:43.200 --> 00:08:45.200]  好像紅海
[00:08:45.200 --> 00:08:48.200]  這麼無法的跨越
[00:08:48.200 --> 00:08:51.200]  有沒有一些困難
[00:08:51.200 --> 00:08:55.200]  令你曾經在上帝面前
[00:08:55.200 --> 00:08:58.200]  說我要放棄
[00:08:58.200 --> 00:09:02.200]  有沒有經歷過過紅海
[00:09:02.200 --> 00:09:05.200]  那個經歷
[00:09:05.200 --> 00:09:07.200]  電影姐妹
[00:09:07.200 --> 00:09:09.200]  如果有
[00:09:09.200 --> 00:09:11.200]  感謝主
[00:09:11.200 --> 00:09:14.200]  如果還沒有經歷過
[00:09:14.200 --> 00:09:18.200]  第九章是為你而設的
[00:09:18.200 --> 00:09:23.200]  第九章是為你還在困難裏面的人而設的
[00:09:23.200 --> 00:09:25.200]  如果你已經經過過
[00:09:25.200 --> 00:09:28.200]  在今年在過去經歷困難的
[00:09:28.200 --> 00:09:31.200]  電影姐妹
[00:09:31.200 --> 00:09:33.200]  要定正在上帝那裏
[00:09:33.200 --> 00:09:35.200]  當你回望的時候
[00:09:35.200 --> 00:09:38.200]  你要讚美上帝
[00:09:38.200 --> 00:09:40.200]  不要忘記上帝
[00:09:40.200 --> 00:09:43.200]  上帝的供應是足夠的
[00:09:43.200 --> 00:09:45.200]  你的經濟
[00:09:45.200 --> 00:09:49.200]  你有沒有經歷過很多經濟的不足
[00:09:49.200 --> 00:09:52.200]  但是上帝就是這樣
[00:09:52.200 --> 00:09:55.200]  不知為何就帶領你經過了
[00:09:55.200 --> 00:09:59.200]  上帝有息事的供應
[00:09:59.200 --> 00:10:02.200]  我不知道你們的經歷是怎樣
[00:10:02.200 --> 00:10:06.200]  但我希望你們可以閉上眼
[00:10:06.200 --> 00:10:08.200]  可以想一想
[00:10:08.200 --> 00:10:10.200]  在今年裏面
[00:10:10.200 --> 00:10:12.200]  在過去裏面
[00:10:12.200 --> 00:10:14.200]  有甚麼情況
[00:10:14.200 --> 00:10:17.200]  上帝抹乾了你的眼淚
[00:10:17.200 --> 00:10:23.200]  帶領你去到安居的地方
[00:10:23.200 --> 00:10:26.200]  讓我們一齊來讚美上帝
[00:10:26.200 --> 00:10:29.200]  讓我們一齊用禱告
[00:10:29.200 --> 00:10:31.200]  當在回望過去的時候
[00:10:31.200 --> 00:10:34.200]  我們定正在上帝的身上
[00:10:34.200 --> 00:10:39.200]  稱頌上帝的恩
[00:10:39.200 --> 00:10:42.200]  上帝真的要讚美你
[00:10:42.200 --> 00:10:44.200]  讚美你的慈悲憐憫
[00:10:44.200 --> 00:10:46.200]  多謝你揀選我們
[00:10:46.200 --> 00:10:48.200]  如果不是你的呼召
[00:10:48.200 --> 00:10:50.200]  保守揀選
[00:10:50.200 --> 00:10:52.200]  我們都不會有今天
[00:10:52.200 --> 00:10:55.200]  上帝我們經歷了很多困難
[00:10:55.200 --> 00:10:59.200]  但一一你都帶領我們經過
[00:10:59.200 --> 00:11:02.200]  你賜你的話保護我們
[00:11:02.200 --> 00:11:05.200]  引導我們走生命的路
[00:11:05.200 --> 00:11:08.200]  上帝多謝你
[00:11:08.200 --> 00:11:11.200]  多謝你息事的供應
[00:11:11.200 --> 00:11:14.200]  讓我們真的學習定正在你的身上
[00:11:14.200 --> 00:11:16.200]  多謝你
[00:11:16.200 --> 00:11:18.200]  聽我們一齊讚美
[00:11:18.200 --> 00:11:20.200]  奉耶穌的名
[00:11:20.200 --> 00:11:24.200]  好了,抹乾眼淚
[00:11:24.200 --> 00:11:26.200]  第二點
[00:11:26.200 --> 00:11:30.200]  檢視靈明,靜思己過
[00:11:30.200 --> 00:11:32.200]  十六至三十一節
[00:11:32.200 --> 00:11:35.200]  十六至三十一節
[00:11:35.200 --> 00:11:38.200]  在裏面
[00:11:38.200 --> 00:11:40.200]  檢視靈明
[00:11:40.200 --> 00:11:42.200]  是否一定要靜思己過
[00:11:42.200 --> 00:11:43.200]  未必一定
[00:11:43.200 --> 00:11:44.200]  因為我們的靈明
[00:11:44.200 --> 00:11:48.200]  未必一定是不好的
[00:11:48.200 --> 00:11:51.200]  我們的靈明未必一定是錯的
[00:11:51.200 --> 00:11:53.200]  或者是低落的
[00:11:53.200 --> 00:11:57.200]  不過在尼西米記第九章的時候
[00:11:57.200 --> 00:11:59.200]  這段經文的的確確是
[00:11:59.200 --> 00:12:03.200]  以色列人靜思己過
[00:12:03.200 --> 00:12:07.200]  他們反省他們自己的錯
[00:12:07.200 --> 00:12:10.200]  他們反省他們自己
[00:12:10.200 --> 00:12:14.200]  在神裏面是多麼的硬著頸汗
[00:12:14.200 --> 00:12:16.200]  是多麼的違背上帝
[00:12:16.200 --> 00:12:18.200]  所以弟兄姊妹
[00:12:18.200 --> 00:12:20.200]  可能我們的靈明
[00:12:20.200 --> 00:12:22.200]  在今年裏面或者過去
[00:12:22.200 --> 00:12:24.200]  是非常的好
[00:12:24.200 --> 00:12:26.200]  感恩感謝主
[00:12:26.200 --> 00:12:29.200]  但是如果我們不記得
[00:12:29.200 --> 00:12:32.200]  我們有很多仍然隱而未現的罪
[00:12:32.200 --> 00:12:36.200]  又或者我們真的有很多明知故犯的罪
[00:12:36.200 --> 00:12:38.200]  不記得的時候
[00:12:38.200 --> 00:12:43.200]  趁今天讓我們和經文一齊
[00:12:43.200 --> 00:12:45.200]  來反省一下
[00:12:45.200 --> 00:12:49.200]  第九章之後
[00:12:49.200 --> 00:12:51.200]  你會看到的
[00:12:51.200 --> 00:12:53.200]  大家看到那個細字一點點
[00:12:53.200 --> 00:12:55.200]  一直在看的
[00:12:55.200 --> 00:12:57.200]  它的描寫是怎樣的
[00:12:57.200 --> 00:12:59.200]  描寫上帝、以色列人
[00:12:59.200 --> 00:13:01.200]  上帝、以色列人
[00:13:01.200 --> 00:13:03.200]  一直這樣下去
[00:13:03.200 --> 00:13:06.200]  交叉交叉交叉
[00:13:06.200 --> 00:13:08.200]  在說上帝怎樣好
[00:13:08.200 --> 00:13:10.200]  以色列人怎樣不聽話
[00:13:10.200 --> 00:13:12.200]  上帝怎樣怎樣
[00:13:12.200 --> 00:13:14.200]  但是以色列人怎樣硬著頸汗
[00:13:14.200 --> 00:13:16.200]  違背神
[00:13:16.200 --> 00:13:17.200]  弟兄姊妹
[00:13:17.200 --> 00:13:20.200]  和大家一齊聽一下經文
[00:13:20.200 --> 00:13:24.200]  我請詩琴慢慢彈彭順
[00:13:24.200 --> 00:13:26.200]  請大家怎麼聽呢
[00:13:26.200 --> 00:13:29.200]  我邀請大家配合我
[00:13:29.200 --> 00:13:35.200]  配合的時候你能夠更加經歷經文
[00:13:35.200 --> 00:13:37.200]  怎樣配合呢
[00:13:37.200 --> 00:13:39.200]  首先閉上眼
[00:13:39.200 --> 00:13:41.200]  在經文裏聽經文
[00:13:41.200 --> 00:13:43.200]  跳到自己那裏
[00:13:43.200 --> 00:13:46.200]  聽經文跳到自己那裏
[00:13:46.200 --> 00:13:49.200]  聽經文跳到自己那裏
[00:13:49.200 --> 00:13:51.200]  如果你反省的時候
[00:13:51.200 --> 00:13:53.200]  靈在臨到的時候
[00:13:53.200 --> 00:13:55.200]  和上帝說
[00:13:55.200 --> 00:14:00.200]  上帝願你赦免十六至三十一次
[00:14:00.200 --> 00:14:08.200]  但是我們的列祖行事狂奧
[00:14:08.200 --> 00:14:10.200]  硬著頸汗
[00:14:10.200 --> 00:14:13.200]  不聽你的誡命
[00:14:13.200 --> 00:14:15.200]  不肯順從
[00:14:15.200 --> 00:14:19.200]  都不肯紀念你在他們中間所行過的歧視
[00:14:19.200 --> 00:14:21.200]  他竟然硬著頸汗
[00:14:21.200 --> 00:14:24.200]  居心叛逆自立首領
[00:14:24.200 --> 00:14:27.200]  返到他們遺奴的地方
[00:14:27.200 --> 00:14:31.200]  但是你是樂於饒恕人
[00:14:31.200 --> 00:14:34.200]  有恩典有憐憫
[00:14:34.200 --> 00:14:36.200]  不輕易發怒
[00:14:36.200 --> 00:14:38.200]  有豐盛的慈愛的神
[00:14:38.200 --> 00:14:41.200]  亦都不凋謝他們
[00:14:41.200 --> 00:14:47.200]  他們雖然做了牛毒
[00:14:47.200 --> 00:14:49.200]  彼此又說
[00:14:49.200 --> 00:14:52.200]  這個就是領他們出埃及的神
[00:14:52.200 --> 00:14:56.200]  因而大大的惹動了你的怒氣
[00:14:56.200 --> 00:14:59.200]  但是上帝
[00:14:59.200 --> 00:15:02.200]  你還是大師憐憫
[00:15:02.200 --> 00:15:05.200]  在曠野不凋謝他們
[00:15:05.200 --> 00:15:07.200]  白晝
[00:15:07.200 --> 00:15:10.200]  雲柱沒有離開他們
[00:15:10.200 --> 00:15:13.200]  仍然引導他們行路
[00:15:13.200 --> 00:15:16.200]  夜晚黑夜火柱都不離開他們
[00:15:16.200 --> 00:15:19.200]  仍然照亮他們
[00:15:19.200 --> 00:15:22.200]  當行的路
[00:15:22.200 --> 00:15:25.200]  你亦都賜下你亮善的靈
[00:15:25.200 --> 00:15:27.200]  教訓他們
[00:15:27.200 --> 00:15:29.200]  未嘗不賜瑪那
[00:15:29.200 --> 00:15:31.200]  洗他們壺口
[00:15:31.200 --> 00:15:34.200]  而且賜他們的水
[00:15:34.200 --> 00:15:38.200]  解他們的寒
[00:15:38.200 --> 00:15:40.200]  哦
[00:15:40.200 --> 00:15:42.200]  上帝
[00:15:42.200 --> 00:15:45.200]  在曠野四十年
[00:15:45.200 --> 00:15:48.200]  你養育了他們
[00:15:48.200 --> 00:15:51.200]  他們就一無所缺
[00:15:51.200 --> 00:15:54.200]  衣服都沒有穿破
[00:15:54.200 --> 00:15:57.200]  腳都不腫
[00:15:57.200 --> 00:16:01.200]  而且你將列國的地
[00:16:01.200 --> 00:16:04.200]  照訓賜給他們
[00:16:04.200 --> 00:16:07.200]  他們就得了西弘的地
[00:16:07.200 --> 00:16:09.200]  希實本王的地
[00:16:09.200 --> 00:16:11.200]  和阿山王岳的地
[00:16:11.200 --> 00:16:14.200]  你都洗他們的子孫
[00:16:14.200 --> 00:16:17.200]  多好似天上的星
[00:16:17.200 --> 00:16:20.200]  帶他們到你所應許他們
[00:16:20.200 --> 00:16:24.200]  列祖進入得為業的地
[00:16:24.200 --> 00:16:26.200]  這樣
[00:16:26.200 --> 00:16:29.200]  他們進去得了那個地
[00:16:29.200 --> 00:16:31.200]  你在他們面前
[00:16:31.200 --> 00:16:33.200]  祭服那個地的居民
[00:16:33.200 --> 00:16:35.200]  就是迦南人
[00:16:35.200 --> 00:16:38.200]  他們將迦南人和他的君王
[00:16:38.200 --> 00:16:40.200]  並那地的居民
[00:16:40.200 --> 00:16:42.200]  都交在他們的手
[00:16:42.200 --> 00:16:45.200]  讓他們任意而待
[00:16:45.200 --> 00:16:47.200]  他們得了堅固的城邑
[00:16:47.200 --> 00:16:49.200]  肥美的地圖
[00:16:49.200 --> 00:16:51.200]  充滿了各樣的秘密的房屋
[00:16:51.200 --> 00:16:53.200]  鑿成的水井
[00:16:53.200 --> 00:16:54.200]  葡萄園
[00:16:54.200 --> 00:16:55.200]  橄欖園
[00:16:55.200 --> 00:16:57.200]  並許多的果木樹
[00:16:57.200 --> 00:17:04.200]  他們就食而得飽
[00:17:04.200 --> 00:17:07.200]  身體肥胖
[00:17:07.200 --> 00:17:11.200]  因你大恩
[00:17:11.200 --> 00:17:14.200]  心中快樂
[00:17:14.200 --> 00:17:16.200]  但是他們不順從
[00:17:16.200 --> 00:17:17.200]  竟背叛你
[00:17:17.200 --> 00:17:20.200]  將你的律法吊在背後
[00:17:20.200 --> 00:17:23.200]  殺害那個勸他們歸向你的眾仙之
[00:17:23.200 --> 00:17:26.200]  大大惹動你的怒氣
[00:17:26.200 --> 00:17:31.200]  所以你將他們交在敵人的手裏磨爛他們
[00:17:31.200 --> 00:17:34.200]  他們遭難的時候哀求你
[00:17:34.200 --> 00:17:40.200]  你又從天上垂平
[00:17:40.200 --> 00:17:44.200]  照你的大憐憫賜給他們
[00:17:44.200 --> 00:17:45.200]  拯救者
[00:17:45.200 --> 00:17:48.200]  救他們脫離敵人的手
[00:17:48.200 --> 00:17:51.200]  但他們得平安之後
[00:17:51.200 --> 00:17:55.200]  又在你們面前所行惡
[00:17:55.200 --> 00:17:57.200]  所以你又吊起他們
[00:17:57.200 --> 00:17:59.200]  在仇敵的手裏
[00:17:59.200 --> 00:18:02.200]  使仇敵克制他們
[00:18:02.200 --> 00:18:05.200]  但是他們轉回哀求你
[00:18:05.200 --> 00:18:08.200]  你仍然從天上垂平
[00:18:08.200 --> 00:18:13.200]  屢次照你的憐憫拯救他們
[00:18:13.200 --> 00:18:15.200]  又警戒他們
[00:18:15.200 --> 00:18:18.200]  要使他們歸服你的律法
[00:18:18.200 --> 00:18:22.200]  他們卻行事狂怒
[00:18:22.200 --> 00:18:25.200]  不聽從你的誡命
[00:18:25.200 --> 00:18:30.200]  干犯你的典章
[00:18:30.200 --> 00:18:34.200]  如果專行的人就活著了
[00:18:34.200 --> 00:18:44.200]  哦,弟兄姊妹
[00:18:44.200 --> 00:18:47.200]  在這段經文裏面
[00:18:47.200 --> 00:18:53.200]  你見到的是以色列的列祖
[00:18:53.200 --> 00:18:58.200]  有沒有見到你
[00:18:58.200 --> 00:19:03.200]  我有見到我自己
[00:19:03.200 --> 00:19:09.200]  有沒有見到上帝
[00:19:09.200 --> 00:19:14.200]  好,和你們唱一首歌
[00:19:14.200 --> 00:19:18.200]  這首歌是要稱讚頌揚主聖名
[00:19:18.200 --> 00:19:19.200]  但是這首歌
[00:19:19.200 --> 00:19:22.200]  當我預備離米記的時候
[00:19:22.200 --> 00:19:23.200]  上帝恩
[00:19:23.200 --> 00:19:25.200]  我就想到這首歌
[00:19:25.200 --> 00:19:30.200]  原來是很配合第九章
[00:19:30.200 --> 00:19:31.200]  你一路唱下去
[00:19:31.200 --> 00:19:34.200]  剛才你聽到經文來來去去
[00:19:34.200 --> 00:19:35.200]  神是怎樣
[00:19:35.200 --> 00:19:36.200]  我們是怎樣
[00:19:36.200 --> 00:19:37.200]  神是怎樣
[00:19:37.200 --> 00:19:38.200]  我們是怎樣
[00:19:38.200 --> 00:19:40.200]  他們來到廣場的時候
[00:19:40.200 --> 00:19:41.200]  弟兄姊妹
[00:19:41.200 --> 00:19:42.200]  這樣來聽這首歌
[00:19:42.200 --> 00:19:46.200]  你是不是覺得這首歌很配合
[00:19:46.200 --> 00:19:51.200]  上帝不要我們永遠沉淪在那個自怨自艾
[00:19:51.200 --> 00:19:53.200]  上帝要我們回來
[00:19:53.200 --> 00:19:55.200]  向上帝的恩
[00:19:55.200 --> 00:19:56.200]  弟兄姊妹
[00:19:56.200 --> 00:19:57.200]  我們慢慢唱
[00:19:57.200 --> 00:19:59.200]  慢慢唱這首詩的時候
[00:19:59.200 --> 00:20:01.200]  用你的禱告
[00:20:01.200 --> 00:20:02.200]  用你的讚美
[00:20:02.200 --> 00:20:04.200]  用你的全心
[00:20:04.200 --> 00:20:05.200]  唱給上帝聽
[00:20:05.200 --> 00:20:09.200]  我們起立
[00:20:09.200 --> 00:20:12.200]  用我們的全人敬拜上帝
[00:20:12.200 --> 00:20:18.200]  要稱讚頌揚主聖名
[00:20:18.200 --> 00:20:24.200]  要謹記上帝
[00:20:24.200 --> 00:20:33.200]  紋路起轉眼即是年百年
[00:20:33.200 --> 00:20:39.200]  記不記得上帝的恩啊弟兄姊妹
[00:20:39.200 --> 00:20:42.200]  當我們心碎的時候
[00:20:42.200 --> 00:20:45.200]  上帝紀念我們
[00:20:45.200 --> 00:20:48.200]  當我們心碎的時候
[00:20:48.200 --> 00:20:55.200]  上帝抹乾我們的眼淚
[00:20:55.200 --> 00:20:58.200]  我們再來一次
[00:20:58.200 --> 00:21:00.200]  我們讚美我們的上帝
[00:21:00.200 --> 00:21:05.200]  要稱讚頌揚主
[00:21:05.200 --> 00:21:12.200]  讚美主
[00:21:12.200 --> 00:21:18.200]  讚美主
[00:21:18.200 --> 00:21:21.200]  浸在上帝的話裏
[00:21:21.200 --> 00:21:29.200]  浸在上帝的恩裏
[00:21:29.200 --> 00:21:34.200]  好好認罪悔改
[00:21:34.200 --> 00:21:41.200]  上帝安慰你
[00:21:41.200 --> 00:21:43.200]  阿門
[00:21:43.200 --> 00:21:48.200]  阿門
[00:21:48.200 --> 00:21:50.200]  請坐
[00:21:50.200 --> 00:21:53.200]  我們再看最後一點
[00:21:53.200 --> 00:21:55.200]  第三點就是
[00:21:55.200 --> 00:21:58.200]  著眼未來重新立志
[00:21:58.200 --> 00:22:02.200]  這段經文我們回顧於前瞻
[00:22:02.200 --> 00:22:07.200]  前瞻第32至38節
[00:22:07.200 --> 00:22:10.200]  他們的前瞻是什麼呢
