
[00:00:00.000 --> 00:00:02.600]  我叫Sunny
[00:11:30.640 --> 00:11:33.840]  其實我很少回到教會裡面侍奉的
[00:11:33.840 --> 00:11:34.440]  都有的
[00:11:34.440 --> 00:11:36.280]  我不是經常出去的時候
[00:11:36.280 --> 00:11:37.920]  我一回來的時候
[00:11:37.920 --> 00:11:40.600]  都會有幫忙大敬拜
[00:11:40.600 --> 00:11:42.280]  做主席那些
[00:11:42.280 --> 00:11:44.640]  但是如果我經常回來的時候
[00:11:44.640 --> 00:11:45.880]  就不是了
[00:11:45.880 --> 00:11:47.200]  神呢 我就跟神說
[00:11:47.200 --> 00:11:49.480]  我說讓我進一間教會
[00:11:49.480 --> 00:11:51.520]  我從來都沒進過的
[00:11:51.520 --> 00:11:55.200]  那現在說的就是陰福堂
[00:11:55.200 --> 00:11:57.680]  那我就要去侍奉一個的群體
[00:11:57.680 --> 00:12:00.480]  就不是我熟悉的群體
[00:12:00.480 --> 00:12:02.680]  我特地就要去求了
[00:12:02.680 --> 00:12:05.400]  我要進入一個長者的群體
[00:12:05.400 --> 00:12:08.440]  對我來講真是另外一個的挑戰
[00:12:08.440 --> 00:12:09.440]  長者
[00:12:09.440 --> 00:12:12.440]  你知道我做一個什麼行業的
[00:12:12.440 --> 00:12:13.440]  就是長者
[00:12:13.440 --> 00:12:16.080]  就是又不快 又很慢
[00:12:16.080 --> 00:12:20.360]  跟我以前做的行業就是恰恰相反
[00:12:20.360 --> 00:12:21.680]  神呢 我就說
[00:12:21.680 --> 00:12:24.520]  神啊你真的讓我再一次的看到
[00:12:24.520 --> 00:12:28.720]  如果這個的癮症都是對的時候
[00:12:28.720 --> 00:12:30.120]  對的時候是什麼呢
[00:12:30.120 --> 00:12:31.800]  還要是那種就是
[00:12:31.800 --> 00:12:36.280]  進去 我要進到那個群體裡面去侍奉
[00:12:36.280 --> 00:12:37.560]  還要是瘦身那種
[00:12:37.560 --> 00:12:39.800]  就是說要讓我進去 又要瘦身
[00:12:39.800 --> 00:12:42.160]  接著還要讓我侍奉他們裡面
[00:12:42.160 --> 00:12:45.080]  我要很開心 有一份滿足感
[00:12:45.080 --> 00:12:46.240]  如果不是的話
[00:12:46.240 --> 00:12:48.280]  就是好像我侍奉你
[00:12:48.280 --> 00:12:49.960]  日後條路這麼漫長
[00:12:49.960 --> 00:12:51.720]  怎麼辦啊那種
[00:12:51.720 --> 00:12:54.040]  就是很難的 是吧
[00:12:54.040 --> 00:12:55.680]  那我就在這裡引證
[00:12:55.680 --> 00:12:56.640]  喂 神你就
[00:12:56.640 --> 00:12:58.520]  我繼續跟神去議價
[00:12:58.520 --> 00:13:00.760]  神呢 又很好
[00:13:00.760 --> 00:13:04.200]  又讓我進入到就是陰福堂
[00:13:04.200 --> 00:13:06.720]  又讓我進入到一個長者的群體
[00:13:06.720 --> 00:13:09.600]  並且我在那裡四年多裡面
[00:13:09.600 --> 00:13:11.680]  非常之開心
[00:13:11.680 --> 00:13:12.960]  吃喝玩樂
[00:13:12.960 --> 00:13:15.040]  當然也有教導 是吧
[00:13:15.040 --> 00:13:16.720]  所以大家記住
[00:13:16.720 --> 00:13:17.960]  一定要求
[00:13:17.960 --> 00:13:20.240]  求恩典 求引證
[00:13:20.240 --> 00:13:23.120]  這個就是神給我一個最大的引證
[00:13:23.120 --> 00:13:25.080]  其實這個真是一個最大的引證
[00:13:25.080 --> 00:13:28.640]  有我在一個最fancy 最top的一個
[00:13:28.640 --> 00:13:31.280]  要追求 每一天都要追求新鮮
[00:13:31.280 --> 00:13:34.640]  或者是很高端
[00:13:34.640 --> 00:13:35.600]  高端啦 這樣
[00:13:35.600 --> 00:13:36.720]  即是on the top的裡面
[00:13:36.720 --> 00:13:37.600]  你要underground
[00:13:37.600 --> 00:13:39.720]  你要去一個好
[00:13:39.720 --> 00:13:42.880]  即是要跟那群長者一起去work out
[00:13:42.880 --> 00:13:44.360]  跟那群長者一起要
[00:13:44.360 --> 00:13:46.360]  你要去牧養牠 要跟牠接觸
[00:13:46.360 --> 00:13:48.840]  你還要在當中get到一些滿足感
[00:13:48.840 --> 00:13:51.920]  其實是很開心的一件事
[00:13:51.920 --> 00:13:54.000]  即是神就給我去感受到
[00:13:54.000 --> 00:13:56.720]  原來侍奉是這麼開心的
[00:13:56.720 --> 00:13:58.440]  好了 接著是一些的
[00:13:58.440 --> 00:14:00.600]  即是不單止只是你的感受
[00:14:00.600 --> 00:14:02.680]  神是會幫你去
[00:14:02.680 --> 00:14:05.280]  引證你那條夢照的路裡面
[00:14:05.280 --> 00:14:10.360]  一定是讓你去感受到那份的
[00:14:10.360 --> 00:14:12.040]  即是祂的旨意的
[00:14:12.040 --> 00:14:13.320]  這個就是youtube
[00:14:13.320 --> 00:14:15.040]  我畢業的時候跟他們
[00:14:15.040 --> 00:14:16.880]  即是一個大家庭這樣拍照
[00:14:16.880 --> 00:14:18.680]  這個 這裡是部分的
[00:14:18.680 --> 00:14:22.000]  其實長者有四百多人的
[00:14:22.000 --> 00:14:24.080]  好 接著就是
[00:14:24.080 --> 00:14:26.000]  Lix 這樣
[00:14:26.000 --> 00:14:28.000]  我按不到 麻煩Lix
[00:14:28.000 --> 00:14:28.840]  好啊 你按吧
[00:14:28.840 --> 00:14:29.720]  OK 多了
[00:14:29.720 --> 00:14:30.920]  對了 OK
[00:14:30.920 --> 00:14:32.480]  你那個按 好啊 好啊
[00:14:32.480 --> 00:14:35.720]  那在這個 即是
[00:14:35.720 --> 00:14:37.080]  咦 怎麼那麼大聲
[00:14:37.080 --> 00:14:39.800]  哎呀 還大聲我
[00:14:39.800 --> 00:14:40.960]  好啊 我對著那裡按
[00:14:40.960 --> 00:14:41.840]  我就是按了那裡
[00:14:41.840 --> 00:14:42.920]  向著那裡按 是吧
[00:14:42.920 --> 00:14:45.280]  OK 好 好
[00:14:45.280 --> 00:14:50.000]  好了 其實在這個講道
[00:14:50.000 --> 00:14:52.640]  即是我要進神學院的時候
[00:14:52.640 --> 00:14:53.920]  正式進去
[00:14:53.920 --> 00:14:57.080]  正式進入一個全職的神學
[00:14:57.080 --> 00:14:59.440]  訓練的時候 裝備的時候
[00:14:59.440 --> 00:15:01.480]  甚至在每一次的講道裡面
[00:15:01.480 --> 00:15:03.680]  都給我在不同場合的
[00:15:03.680 --> 00:15:05.960]  聽到的 即是句子
[00:15:05.960 --> 00:15:08.000]  以及圖畫就是這個
[00:15:08.000 --> 00:15:10.320]  馬太福音九章三十五節
[00:15:10.320 --> 00:15:14.400]  講到這個圖畫就是
[00:15:14.400 --> 00:15:16.800]  看見一堆的人
[00:15:16.800 --> 00:15:18.640]  很大堆的和尚
[00:15:18.640 --> 00:15:21.120]  接著說那些人流離困府
[00:15:21.120 --> 00:15:22.560]  是不是 困府流離 是不是
[00:15:22.560 --> 00:15:25.320]  如同沒有牧人一般的
[00:15:25.320 --> 00:15:26.800]  好了 接著就說
[00:15:26.800 --> 00:15:28.280]  接著他就跟門徒說
[00:15:28.280 --> 00:15:29.560]  耶穌跟門徒說
[00:15:29.560 --> 00:15:32.680]  你要收我的莊稼作供
[00:15:32.680 --> 00:15:34.680]  因為工人太少了
[00:15:34.680 --> 00:15:37.800]  所以我們要求莊稼的主
[00:15:37.800 --> 00:15:41.360]  去打發工人出去收他的莊稼
[00:15:41.360 --> 00:15:42.440]  當時這句說話
[00:15:42.440 --> 00:15:45.480]  這個圖畫印在我的腦海
[00:15:45.480 --> 00:15:46.960]  我告訴你這個圖畫
[00:15:46.960 --> 00:15:49.280]  我好像突然間
[00:15:49.280 --> 00:15:50.560]  在那個時間
[00:15:50.560 --> 00:15:52.040]  不知道這一堂的講道
[00:15:52.040 --> 00:15:53.560]  又聽到這句說話
[00:15:53.560 --> 00:15:54.800]  在另外一堂的
[00:15:54.800 --> 00:15:56.840]  即是外面的一些教會的講道
[00:15:56.840 --> 00:15:58.360]  又聽到這句說話
[00:15:58.360 --> 00:16:00.800]  接著連詩歌也有
[00:16:00.800 --> 00:16:01.720]  那首詩歌就是
[00:16:01.720 --> 00:16:03.400]  《恩典太美麗》
[00:16:03.400 --> 00:16:04.400]  這首詩歌
[00:16:04.400 --> 00:16:05.720]  裡面如果你記得
[00:16:05.720 --> 00:16:08.440]  那個是不是Beach那邊的歌詞
[00:16:08.440 --> 00:16:12.320]  就是有這個經文
[00:16:12.320 --> 00:16:15.320]  又讓我再一次看到這個圖畫
[00:16:15.320 --> 00:16:17.160]  要去幫忙
[00:16:17.160 --> 00:16:19.360]  即是神就是差我了
[00:16:19.360 --> 00:16:20.720]  你聽不聽話
[00:16:20.720 --> 00:16:23.000]  讓你看到這麼多的圖畫
[00:16:23.000 --> 00:16:23.800]  好
[00:16:23.800 --> 00:16:27.080]  不行
[00:16:27.080 --> 00:16:29.080]  我已經對著了
[00:16:29.080 --> 00:16:30.040]  OK 好啦
[00:16:30.040 --> 00:16:31.240]  接著
[00:16:31.240 --> 00:16:32.600]  一個的
[00:16:32.600 --> 00:16:34.160]  這個又是多了
[00:16:34.160 --> 00:16:34.760]  上一張
[00:16:34.760 --> 00:16:35.400]  對了
[00:16:35.400 --> 00:16:37.160]  這個的
[00:16:37.160 --> 00:16:39.000]  即是五個宣教士
[00:16:39.000 --> 00:16:40.360]  青年宣教士
[00:16:40.360 --> 00:16:41.400]  我之前去
[00:16:41.400 --> 00:16:42.320]  跟大家分享過
[00:16:42.320 --> 00:16:44.920]  那個宣教的講道的時候
[00:16:44.920 --> 00:16:46.040]  都有提過
[00:16:46.040 --> 00:16:48.000]  其實這個真是我的其中一個
[00:16:48.000 --> 00:16:49.680]  很受感動的
[00:16:49.680 --> 00:16:50.680]  為什麼
[00:16:50.680 --> 00:16:51.920]  那五個的
[00:16:51.920 --> 00:16:54.240]  剛剛受訓完的一個青年
[00:16:54.240 --> 00:16:55.880]  五個青年的
[00:16:55.880 --> 00:16:57.360]  即是去到宣教
[00:16:57.360 --> 00:16:59.120]  去到這個這麼危險的
[00:16:59.120 --> 00:17:01.720]  未得之民的這個群體
[00:17:01.720 --> 00:17:03.560]  這個族群的當中
[00:17:03.560 --> 00:17:04.960]  他們都要去
[00:17:04.960 --> 00:17:06.720]  並且去到之後
[00:17:06.720 --> 00:17:08.800]  好像什麼都沒有做過這樣
[00:17:08.800 --> 00:17:10.440]  就死了這樣
[00:17:10.440 --> 00:17:10.680]  是不是
[00:17:10.680 --> 00:17:12.160]  因為那些土著不認識你嘛
[00:17:12.160 --> 00:17:12.360]  是不是
[00:17:12.360 --> 00:17:13.160]  見到有陌生人
[00:17:13.160 --> 00:17:14.160]  就射殺你囉
[00:17:14.160 --> 00:17:15.760]  就這麼簡單這樣
[00:17:15.760 --> 00:17:17.440]  接著
[00:17:17.440 --> 00:17:19.120]  他們的家庭
[00:17:19.120 --> 00:17:20.880]  又進入去
[00:17:20.880 --> 00:17:23.160]  然後這個生命的故事
[00:17:23.160 --> 00:17:24.960]  就是這樣延續下去
[00:17:24.960 --> 00:17:26.920]  以致整個的族群
[00:17:26.920 --> 00:17:28.600]  都信了主
[00:17:28.600 --> 00:17:31.200]  這個就是我的感動地方
[00:17:31.200 --> 00:17:32.360]  原來
[00:17:32.360 --> 00:17:34.760]  神突然之間給我明白到
[00:17:34.760 --> 00:17:36.080]  這句的經文
[00:17:36.080 --> 00:17:38.080]  我經常都是對一些的經文
[00:17:38.080 --> 00:17:39.360]  有時候都真是
[00:17:39.360 --> 00:17:40.800]  不知道為什麼
[00:17:40.800 --> 00:17:42.080]  和一知半解的
[00:17:42.080 --> 00:17:42.760]  是不是
[00:17:42.760 --> 00:17:43.440]  接著
[00:17:43.440 --> 00:17:46.000]  神好像突然之間開你笑那樣
[00:17:46.000 --> 00:17:47.240]  接著祂就說
[00:17:47.240 --> 00:17:49.240]  我實實在在地告訴你
[00:17:49.240 --> 00:17:52.320]  一顆墨子不落在地裡死了
[00:17:52.320 --> 00:17:53.600]  仍舊是一顆
[00:17:53.600 --> 00:17:54.720]  若是死了
