
[00:00:00.000 --> 00:00:04.440]  我們在三月份會講完《撒慕爾記下》
[00:03:36.040 --> 00:03:38.440]  在這一刻他媽媽就這麼說
[00:03:38.440 --> 00:03:39.440]  不要這樣
[00:03:39.440 --> 00:03:42.840]  你說我出於者罪比你才行的更重
[00:03:42.840 --> 00:03:45.760]  但暗戀不肯聽她的話
[00:03:45.760 --> 00:03:48.400]  就叫事後自己的僕人來
[00:03:48.400 --> 00:03:50.400]  說把這個女子趕出去
[00:03:50.400 --> 00:03:51.320]  帶她出去
[00:03:51.320 --> 00:03:53.320]  就將門率上
[00:03:53.320 --> 00:03:55.920]  為什麼他媽媽會這麼說
[00:03:55.920 --> 00:03:57.400]  如果你趕我出去
[00:03:57.400 --> 00:04:00.600]  比你先前犯的罪更加嚴重呢
[00:04:00.600 --> 00:04:03.760]  因為在舊約的律例典章裡面
[00:04:03.760 --> 00:04:04.960]  有婚前性行為
[00:04:04.960 --> 00:04:08.400]  或者甚至乎是有姦污的事件
[00:04:08.400 --> 00:04:11.000]  那個男主角肯賠錢
[00:04:11.000 --> 00:04:13.520]  或者甚至乎肯迎娶那個女子
[00:04:13.520 --> 00:04:16.960]  過門就算做處理了這件事
[00:04:16.960 --> 00:04:17.960]  為什麼會這樣呢
[00:04:17.960 --> 00:04:20.240]  是不是很男女不平等呢
[00:04:20.240 --> 00:04:21.760]  要明白那個背景
[00:04:21.760 --> 00:04:24.000]  女性在舊約裡面
[00:04:24.000 --> 00:04:29.000]  整個經濟的依附在男性的社會裡面
[00:04:29.000 --> 00:04:29.920]  你想想
[00:04:29.920 --> 00:04:31.560]  如果這一刻
[00:04:31.560 --> 00:04:36.160]  暗戀是玷污了你的妹妹之後
[00:04:36.160 --> 00:04:37.080]  趕她出去
[00:04:37.080 --> 00:04:41.040]  她妹妹下半生就孤獨終老了
[00:04:41.040 --> 00:04:42.120]  沒有人會娶她
[00:04:42.120 --> 00:04:45.160]  因為舊約裡面的清潔是很重要的
[00:04:45.160 --> 00:04:46.640]  我們中國人是很明白的
[00:04:46.640 --> 00:04:48.480]  沒有一次再嫁了
[00:04:48.480 --> 00:04:51.120]  所以這種羞辱這種罪
[00:04:51.120 --> 00:04:53.640]  比先前玷污她的罪更加嚴重
[00:04:53.640 --> 00:04:54.640]  換句話說
[00:04:54.640 --> 00:04:58.960]  她媽媽的一生就被暗戀所摧毀
[00:04:58.960 --> 00:05:00.680]  暗戀所做的事情
[00:05:00.680 --> 00:05:02.760]  是一錯再錯
[00:05:02.760 --> 00:05:04.680]  是錯得越來越嚴重
[00:05:04.680 --> 00:05:06.680]  暗戀很明顯地
[00:05:06.680 --> 00:05:09.040]  我們無法解釋的情況下
[00:05:09.040 --> 00:05:12.720]  就看到這個人是完全被情緒控制的人
[00:05:12.720 --> 00:05:16.680]  他是根據他自己的情緒起伏來做事
[00:05:16.680 --> 00:05:19.160]  我的情緒帶領我喜歡那件事
[00:05:19.160 --> 00:05:20.320]  我就喜歡那件事
[00:05:20.320 --> 00:05:22.000]  突然間我的情緒帶領我
[00:05:22.000 --> 00:05:24.080]  不喜歡那件事就不喜歡那件事
[00:05:24.080 --> 00:05:26.320]  情緒就是我的王
[00:05:26.320 --> 00:05:26.920]  我的主
[00:05:26.920 --> 00:05:28.120]  我的神
[00:05:28.120 --> 00:05:31.080]  掌控我的一切
[00:05:31.080 --> 00:05:34.560]  所以這麼短的經文裡面兩次說
[00:05:34.560 --> 00:05:36.920]  不肯聽
[00:05:36.920 --> 00:05:39.400]  他不肯聽理性的勸喻
[00:05:39.400 --> 00:05:41.320]  不肯聽理性的勸告
[00:05:41.320 --> 00:05:42.240]  如果他肯聽
[00:05:42.240 --> 00:05:45.640]  在兩次的聽他媽的話
[00:05:45.640 --> 00:05:47.240]  起碼他犯的罪
[00:05:47.240 --> 00:05:49.440]  如果他聽第一次他不會犯罪
[00:05:49.440 --> 00:05:51.320]  聽第二次的話也可以彌補
[00:05:51.320 --> 00:05:52.520]  兩次沒有聽
[00:05:52.520 --> 00:05:54.960]  根據這個情緒掌控的人
[00:05:54.960 --> 00:05:56.440]  他容易一錯再錯
[00:05:56.440 --> 00:05:59.160]  而且越錯越嚴重
[00:05:59.160 --> 00:06:00.440]  你就開始明白
[00:06:00.440 --> 00:06:05.680]  為什麼解釋他之後恨他的心比愛他的心更大呢
[00:06:05.680 --> 00:06:06.320]  怎麼解釋
[00:06:06.320 --> 00:06:07.200]  是不需要解釋的
[00:06:07.200 --> 00:06:07.800]  沒得解釋
[00:06:07.800 --> 00:06:10.400]  情緒化的人就是這樣
[00:06:10.400 --> 00:06:11.280]  不需要解釋
[00:06:11.280 --> 00:06:13.360]  你如果身邊有些人你就很明白
[00:06:13.360 --> 00:06:16.200]  他三時九刻就突然間很開心
[00:06:16.200 --> 00:06:17.840]  開心完之後突然間就很生氣
[00:06:17.840 --> 00:06:19.320]  你不知道什麼事
[00:06:19.320 --> 00:06:20.560]  你怎麼理解這個人
[00:06:20.560 --> 00:06:21.480]  他不需要理解
[00:06:21.480 --> 00:06:23.280]  他理解這個整個人就是這樣
[00:06:23.280 --> 00:06:26.800]  是完全被情緒控制的一個人
[00:06:26.800 --> 00:06:35.440]  這件醜事很快就在整個皇宮裡面傳遍了所有人
[00:06:35.440 --> 00:06:37.640]  就直到大衛王都聽到了
[00:06:37.640 --> 00:06:38.960]  大衛王聽見這件事
[00:06:38.960 --> 00:06:42.160]  就伸髮露在二十一節
[00:06:42.160 --> 00:06:44.560]  讀經的人讀到二十一節
[00:06:44.560 --> 00:06:46.560]  就斷果二十二節
[00:06:46.560 --> 00:06:47.840]  大衛會 take action(行動)
[00:06:47.840 --> 00:06:49.400]  就是會做一些事情
[00:06:49.400 --> 00:06:50.560]  誰知道呢
[00:06:50.560 --> 00:06:54.920]  原來二十一節就伸髮露之後就句號了
[00:06:54.920 --> 00:06:56.280]  但是沒有做事
[00:06:56.280 --> 00:06:57.720]  很奇怪
[00:06:57.720 --> 00:06:59.160]  怎麼會大衛不做事呢
[00:06:59.160 --> 00:07:00.600]  家門不幸
[00:07:00.600 --> 00:07:01.800]  身為皇帝
[00:07:01.800 --> 00:07:04.560]  兒子強暴女兒
[00:07:04.560 --> 00:07:05.560]  然後又不處理
[00:07:05.560 --> 00:07:06.680]  起碼第一
[00:07:06.680 --> 00:07:07.640]  罰兒子
[00:07:07.640 --> 00:07:08.280]  第二
[00:07:08.280 --> 00:07:10.400]  要兒子娶了女兒過門
[00:07:10.400 --> 00:07:12.440]  怎麼也要有些處理方法要做的
[00:07:12.440 --> 00:07:13.920]  你怎麼會不做事呢
[00:07:13.920 --> 00:07:15.960]  你這個爸爸怎麼可能發生這種事情
[00:07:15.960 --> 00:07:17.800]  不要忘記
[00:07:17.800 --> 00:07:21.160]  很多時候你舊約不明白的事情
[00:07:21.160 --> 00:07:23.000]  是因為你沒有思前想後
[00:07:23.000 --> 00:07:25.200]  當你思前想後的時候你就會明白
[00:07:25.200 --> 00:07:27.000]  很多時候你不明白舊約
[00:07:27.000 --> 00:07:28.480]  因為我們人情世故不夠
[00:07:28.480 --> 00:07:30.000]  我們的人生閱歷不夠
[00:07:30.000 --> 00:07:30.720]  就很難明白
[00:07:30.720 --> 00:07:31.880]  人生閱歷多了一點
[00:07:31.880 --> 00:07:33.400]  就明白多一點點
[00:07:33.400 --> 00:07:34.600]  現在問題在哪裡
[00:07:34.600 --> 00:07:35.480]  問題就是
[00:07:35.480 --> 00:07:40.280]  這件事發生在大衛和拔士巴這件奸淫事件之後
[00:07:40.280 --> 00:07:43.920]  大衛的生命污點
[00:07:43.920 --> 00:07:49.040]  就成為了他一個叫做崩口人的崩口碗
[00:07:49.040 --> 00:07:49.720]  是不是
[00:07:49.720 --> 00:07:50.640]  想像一下
[00:07:50.640 --> 00:07:52.600]  如果我本身是一個
[00:07:52.600 --> 00:07:54.320]  一看到東西不買是不行的
[00:07:54.320 --> 00:07:56.640]  嘩 很喜歡 買呀買呀
[00:07:56.640 --> 00:07:57.720]  你不夠錢
[00:07:57.720 --> 00:07:59.560]  不夠錢也要買
[00:07:59.560 --> 00:08:01.680]  嘩 好喜歡 好喜歡 又買
[00:08:01.680 --> 00:08:03.320]  隔壁我的朋友也是這樣
[00:08:03.320 --> 00:08:05.560]  當他一不受控我就勸他
[00:08:05.560 --> 00:08:06.840]  你不要這樣
[00:08:06.840 --> 00:08:08.800]  刷爆卡
[00:08:08.800 --> 00:08:10.000]  你不要說我
[00:08:10.000 --> 00:08:11.840]  你也是這樣
[00:08:11.840 --> 00:08:13.120]  沒聲音出來了
[00:08:13.120 --> 00:08:14.240]  為甚麼幫你沒聲音出來了
[00:08:14.240 --> 00:08:15.040]  現在大衛就是這樣
[00:08:15.040 --> 00:08:16.920]  大衛沒聲音出來了
[00:08:16.920 --> 00:08:18.400]  滲發了又如何
[00:08:18.400 --> 00:08:19.040]  沒聲音出來了
[00:08:19.040 --> 00:08:19.960]  如果他走去說
[00:08:19.960 --> 00:08:20.840]  你幹嘛搞成這樣
[00:08:20.840 --> 00:08:22.520]  你很厲害嗎
[00:08:22.520 --> 00:08:23.840]  你不是這樣嗎
[00:08:23.840 --> 00:08:25.040]  他沒聲音出來了
[00:08:25.040 --> 00:08:26.920]  所以大衛這一刻是很無奈
[00:08:26.920 --> 00:08:29.080]  是無法處理的
[00:08:29.080 --> 00:08:31.160]  這件事件不是就這樣完結
[00:08:31.160 --> 00:08:36.520]  這件事件引發的後果是很嚴重的
[00:08:36.520 --> 00:08:39.680]  大衛另一個兒子叫做阿薩隆
[00:08:39.680 --> 00:08:42.280]  這個人是跟暗亂剛剛相反
[00:08:42.280 --> 00:08:44.360]  非常典型的一個
[00:08:44.360 --> 00:08:49.400]  是受到理性和自謀掌控的人
[00:08:49.400 --> 00:08:50.680]  這個人很有理性
[00:08:50.680 --> 00:08:52.160]  也很有自謀
[00:08:52.160 --> 00:08:54.400]  在《驚聞》裡面的記載
[00:08:54.400 --> 00:08:56.160]  用了非常長的篇幅
[00:08:56.160 --> 00:08:59.320]  去記載阿薩隆的生命
[00:08:59.320 --> 00:09:01.120]  你一邊看的時候
[00:09:01.120 --> 00:09:02.440]  你相信一邊看下去
[00:09:02.440 --> 00:09:03.960]  你會跟我有一個同感的
[00:09:03.960 --> 00:09:05.720]  一會兒我講下去你會知道
[00:09:05.720 --> 00:09:09.120]  在《撒末爾記下》十三章二十節
[00:09:09.120 --> 00:09:11.200]  他的胞兄阿薩隆問他
[00:09:11.200 --> 00:09:13.520]  莫非你哥哥暗亂與你親近了嗎
[00:09:13.520 --> 00:09:17.800]  證明阿薩隆是一個很敏銳去觀察的人
[00:09:17.800 --> 00:09:20.120]  看到他妹妹有點異樣
[00:09:20.120 --> 00:09:23.600]  也知道暗戀暗戀這個妹妹
[00:09:23.600 --> 00:09:25.400]  就問了這個問題
[00:09:25.400 --> 00:09:28.080]  接著這個妹妹沒怎麼回答
[00:09:28.080 --> 00:09:30.880]  她的表情已經告訴你是這回事了
[00:09:30.880 --> 00:09:33.520]  她就說我妹妹暫且不要作聲
[00:09:33.520 --> 00:09:34.560]  她是你的哥哥
[00:09:34.560 --> 00:09:36.520]  不要將這件事放在心上
[00:09:36.520 --> 00:09:39.720]  她媽就孤孤單單住在她胞兄阿薩隆家裡面
[00:09:39.720 --> 00:09:41.040]  她媽的一生
[00:09:41.040 --> 00:09:44.880]  就是這句話成為最後一個形容詞
[00:09:44.880 --> 00:09:50.280]  就是孤孤單單的住在她胞兄阿薩隆家裡
[00:09:50.280 --> 00:09:53.400]  一生就被暗戀所摧毀了
[00:09:53.400 --> 00:09:55.160]  我們在二十二節裡面看到
[00:09:55.160 --> 00:09:58.080]  阿薩隆並不和他哥哥暗戀說好說歹
[00:09:58.080 --> 00:10:01.080]  因為暗戀玷污了他妹妹他媽
[00:10:01.080 --> 00:10:03.760]  所以阿薩隆就恨惡他
[00:10:03.760 --> 00:10:08.120]  你看到阿薩隆是一個超級理性冷靜的
[00:10:08.120 --> 00:10:12.920]  雖然他很憎恨暗戀
[00:10:12.920 --> 00:10:16.760]  但是他沒有行動也沒有說過任何一句話
[00:10:16.760 --> 00:10:19.280]  並沒有說好說歹
[00:10:19.280 --> 00:10:22.520]  這個人一點口風都沒有漏過
[00:10:22.520 --> 00:10:24.800]  這些人真的很可怕
[00:10:24.800 --> 00:10:26.560]  你想想如果坐在你旁邊的人
[00:10:26.560 --> 00:10:28.960]  他恨你你不知道的
[00:10:28.960 --> 00:10:31.120]  坐了兩年你都不知道
[00:10:31.120 --> 00:10:32.520]  那你真的很害怕
[00:10:32.520 --> 00:10:35.480]  既冷靜又理性
[00:10:35.480 --> 00:10:38.840]  而且接著下一步就有勇有謀
[00:10:38.840 --> 00:10:41.160]  忍足你兩年
[00:10:41.160 --> 00:10:42.400]  為什麼兩年呢
[00:10:42.400 --> 00:10:44.360]  很奇怪
[00:10:44.360 --> 00:10:46.960]  在沙漠異境下唯有記載阿薩隆
[00:10:46.960 --> 00:10:49.160]  這麼清楚說了多少年
[00:10:49.160 --> 00:10:51.920]  一會兒又說多少年這麼清楚
[00:10:51.920 --> 00:10:57.960]  在那兩年就將這件事件開始在皇宮當中慢慢淡忘
[00:10:57.960 --> 00:11:00.200]  人不太記得這件事
[00:11:00.200 --> 00:11:04.320]  暗戀那種防衛機能又降低了
[00:11:04.320 --> 00:11:07.000]  皇宮裡面就好像當沒事發生那樣
[00:11:07.000 --> 00:11:09.080]  兩年前這麼大的新聞
[00:11:09.080 --> 00:11:12.760]  當沒事發生大家都刁探了
[00:11:12.760 --> 00:11:15.560]  阿薩隆就認為是時機
[00:11:15.560 --> 00:11:19.400]  在靠近二百年的巴黎夏
[00:11:19.400 --> 00:11:21.400]  有人為阿薩隆展揚毛
[00:11:21.400 --> 00:11:23.960]  阿薩隆就請皇的眾子與他同去
[00:11:23.960 --> 00:11:27.560]  阿薩隆就邀請皇帝大衛一起去
[00:11:27.560 --> 00:11:28.840]  大衛就不肯
[00:11:28.840 --> 00:11:30.160]  但是不肯之後
[00:11:30.160 --> 00:11:32.080]  阿薩隆就說皇若不去
[00:11:32.080 --> 00:11:34.160]  求皇容許我哥哥暗戀同去
[00:11:34.160 --> 00:11:35.760]  皇說何必要他去呢
[00:11:35.760 --> 00:11:37.120]  阿薩隆再三請求皇
[00:11:37.120 --> 00:11:41.640]  皇就允許了暗戀同皇的眾子與他同去
[00:11:41.640 --> 00:11:43.360]  大衛推磨我推
[00:11:43.360 --> 00:11:44.840]  自己已經不去了
[00:11:44.840 --> 00:11:45.960]  你不去
[00:11:45.960 --> 00:11:47.640]  那你兒子去行不行
[00:11:47.640 --> 00:11:48.440]  我說不行
[00:11:48.440 --> 00:11:50.400]  那你找來搞吧
[00:11:50.400 --> 00:11:51.720]  你都不來
[00:11:51.720 --> 00:11:54.040]  叫眾子來一起高興一下
[00:11:54.040 --> 00:11:55.480]  所以他推磨我推之後
[00:11:55.480 --> 00:11:58.320]  人之常情都勉強答應了
[00:11:58.320 --> 00:12:00.000]  誰知道答應了之後
[00:12:00.000 --> 00:12:01.280]  二十八節
[00:12:01.280 --> 00:12:02.720]  阿薩隆吩咐僕人說
[00:12:02.720 --> 00:12:05.880]  你們要注意看暗戀喝酒暢快的時候
[00:12:05.880 --> 00:12:07.880]  我對你們說殺暗戀
[00:12:07.880 --> 00:12:08.760]  你們便殺他
[00:12:08.760 --> 00:12:09.560]  不要懼怕
[00:12:09.560 --> 00:12:11.680]  這不是我吩咐你們的
[00:12:11.680 --> 00:12:15.240]  你們只管壯膽奮勇
[00:12:15.240 --> 00:12:17.040]  為什麼要他們壯膽奮勇
[00:12:17.040 --> 00:12:19.400]  殺皇子
[00:12:19.400 --> 00:12:20.800]  很小事
[00:12:20.800 --> 00:12:21.920]  阿薩隆說
[00:12:21.920 --> 00:12:24.760]  我吩咐我攬
[00:12:24.760 --> 00:12:26.160]  這件事包在我身上
[00:12:26.160 --> 00:12:27.960]  我負責
[00:12:27.960 --> 00:12:29.600]  你盡管去殺就行了
[00:12:29.600 --> 00:12:37.560]  這個整個計謀忍了兩年
[00:12:37.560 --> 00:12:40.600]  你想像一下他是一個怎樣的人
[00:12:40.600 --> 00:12:42.800]  三十七到三十九節
[00:12:42.800 --> 00:12:44.720]  而且阿薩隆這一次的計謀
[00:12:44.720 --> 00:12:46.800]  是連逃亡的路線
[00:12:46.800 --> 00:12:48.400]  投靠於誰呢
[00:12:48.400 --> 00:12:50.080]  一早已經想定
[00:12:50.080 --> 00:12:55.800]  在阿薩隆逃到基述王阿米忽的兒子達邁那裡去了
[00:12:55.800 --> 00:12:57.440]  大衛天天為他兒子悲哀
[00:12:57.440 --> 00:13:02.280]  阿薩隆逃到基述在那裡住了三年
[00:13:02.280 --> 00:13:05.080]  在那裡住了三年
[00:13:05.080 --> 00:13:06.280]  暗亂死了之後
[00:13:06.280 --> 00:13:07.400]  大衛皇得了安慰
[00:13:07.400 --> 00:13:09.960]  心裏面切切想念阿薩隆
[00:13:09.960 --> 00:13:11.160]  你看《撒慕爾記》
[00:13:11.160 --> 00:13:13.040]  我希望你有時間
[00:13:13.040 --> 00:13:15.160]  你今天回去看看這幾章聖經
[00:13:15.160 --> 00:13:17.480]  我無法講得這麼精彩
[00:13:17.480 --> 00:13:21.120]  我覺得因為它裏面的記載實在太精彩
[00:13:21.120 --> 00:13:23.920]  有很多細節是無法自己講出來
[00:13:23.920 --> 00:13:26.520]  你見到這裏很微妙
[00:13:26.520 --> 00:13:30.000]  整個家族的恩怨情仇
[00:13:30.000 --> 00:13:33.840]  大衛的兒子殺了兒子
[00:13:33.840 --> 00:13:35.200]  這個兒子是該殺的
[00:13:35.200 --> 00:13:36.680]  因為姦污了妹妹
[00:13:36.680 --> 00:13:37.600]  是不是
[00:13:37.600 --> 00:13:40.080]  現在妹妹被姦污了
[00:13:40.080 --> 00:13:41.280]  就無法處理了
[00:13:41.280 --> 00:13:43.280]  姦污她的人又死了
[00:13:43.280 --> 00:13:44.520]  這個兒子呢
[00:13:44.520 --> 00:13:46.840]  英明神武
[00:13:46.840 --> 00:13:49.200]  一會兒講給你們知道
[00:13:49.200 --> 00:13:51.280]  開始掛念這個兒子
[00:13:51.280 --> 00:13:54.000]  但是又說不出口叫他回來
[00:13:54.000 --> 00:13:55.320]  你明白嗎
[00:13:55.320 --> 00:13:58.640]  因為他真是犯了彌天大罪
[00:13:58.640 --> 00:13:59.480]  怎麼叫呢
[00:13:59.480 --> 00:14:01.280]  啊
[00:14:01.280 --> 00:14:04.360]  不要忘記大衛身邊有一個人
[00:14:04.360 --> 00:14:06.160]  這個人叫約克
[00:14:06.160 --> 00:14:07.680]  大衛身邊的紅人
[00:14:07.680 --> 00:14:09.520]  也是他的大將軍
[00:14:09.520 --> 00:14:11.640]  差不多是大衛心中
[00:14:11.640 --> 00:14:13.680]  肚裏面的一條蟲
[00:14:13.680 --> 00:14:16.200]  他完全明白大衛在想什麼
[00:14:16.200 --> 00:14:19.360]  好知道大衛在查辦筆思
[00:14:19.360 --> 00:14:20.440]  想著阿薩隆
[00:14:20.440 --> 00:14:22.040]  又不能開口叫他回來
[00:14:22.040 --> 00:14:24.680]  所以他很聰明
[00:14:24.680 --> 00:14:26.840]  自從
[00:14:26.840 --> 00:14:29.000]  拿丹仙芝講故事之後
[00:14:29.000 --> 00:14:31.920]  現在每個跟大衛說話都開始講故事
[00:14:31.920 --> 00:14:34.760]  約克就找了一個很聰明的女人
[00:14:34.760 --> 00:14:36.160]  走來見大衛
[00:14:36.160 --> 00:14:38.360]  就講了一個故事給大衛聽
[00:14:38.360 --> 00:14:39.760]  講完之後就跟大衛說
[00:14:39.760 --> 00:14:41.680]  那你何必
[00:14:41.680 --> 00:14:44.480]  為什麼不邀請阿薩隆回來呢
[00:14:44.480 --> 00:14:46.040]  大衛又很聰明
[00:14:46.040 --> 00:14:48.800]  聽完這麼聰明的女人講話之後
[00:14:48.800 --> 00:14:49.360]  他說
[00:14:49.360 --> 00:14:51.120]  你所說的話是不是約克教你說的
[00:14:51.120 --> 00:14:52.600]  是啊
[00:14:52.600 --> 00:14:53.840]  就拆穿了
[00:14:53.840 --> 00:14:54.640]  拆穿了之後
[00:14:54.640 --> 00:14:57.800]  這段經文是非常精彩的
[00:14:57.800 --> 00:14:59.040]  拆穿了之後
[00:14:59.040 --> 00:15:00.720]  約克死死氣走來
[00:15:00.720 --> 00:15:02.760]  就跟大衛說
[00:15:02.760 --> 00:15:04.080]  唉
[00:15:04.080 --> 00:15:05.920]  何苦呢
[00:15:05.920 --> 00:15:08.800]  講出大衛心中所求
[00:15:08.800 --> 00:15:09.920]  大衛就覺得
[00:15:09.920 --> 00:15:11.240]  都解了這個結
[00:15:11.240 --> 00:15:13.160]  就跟約克說
[00:15:13.160 --> 00:15:13.960]  算了
[00:15:13.960 --> 00:15:16.360]  你讓阿薩隆回來皇宮吧
[00:15:16.360 --> 00:15:18.200]  在23到24節
[00:15:18.200 --> 00:15:19.080]  在14章裏面
[00:15:19.080 --> 00:15:21.320]  於是約克起身往基述去
[00:15:21.320 --> 00:15:23.040]  將阿薩隆帶回耶路撒冷
[00:15:23.040 --> 00:15:25.280]  王就說請他回到自己家裏面去
[00:15:25.280 --> 00:15:26.200]  不要見我的面
[00:15:26.200 --> 00:15:28.080]  阿薩隆就回到自己家裏面去
[00:15:28.080 --> 00:15:29.200]  沒有見王的面
[00:15:29.200 --> 00:15:30.320]  沒有見多久呢
[00:15:30.320 --> 00:15:33.560]  躲起來逃難就三年
[00:15:33.560 --> 00:15:34.920]  回到皇宮之後
[00:15:34.920 --> 00:15:36.480]  再等兩年
[00:15:36.480 --> 00:15:40.040]  就是前後五年沒有見過一把
[00:15:40.040 --> 00:15:43.120]  兩父子五年沒有見
[00:15:43.120 --> 00:15:44.600]  真的很奇怪
[00:15:44.600 --> 00:15:46.080]  特別回到皇宮裏面
[00:15:46.080 --> 00:15:46.720]  你想想
[00:15:46.720 --> 00:15:48.840]  如果你的兒子在外國讀書
[00:15:48.840 --> 00:15:50.600]  讀完書回來三年
