
[00:00:00.000 --> 00:00:02.000]  好,那我們一起祈禱吧
[00:01:46.000 --> 00:01:54.000]  聯合國環境署在2011年公佈
[00:01:54.000 --> 00:01:59.000]  全球人類究竟有多浪費食物呢
[00:01:59.000 --> 00:02:05.000]  全球浪費食物每年有9.3億噸
[00:02:05.000 --> 00:02:08.000]  不是9.3噸,是9.3億噸
[00:02:08.000 --> 00:02:12.000]  佔全球的糧食17%
[00:02:12.000 --> 00:02:17.000]  就是說你吃10粒飯裡面,有17粒掉了下去
[00:02:17.000 --> 00:02:20.000]  你吃100粒飯,有17粒掉了下去
[00:02:20.000 --> 00:02:22.000]  就是浪費了
[00:02:22.000 --> 00:02:26.000]  所以原來有很多地方,其實人們沒有東西吃
[00:02:26.000 --> 00:02:30.000]  但原來我們競爭好,卻是有17%的糧食
[00:02:30.000 --> 00:02:34.000]  都是沒有善用,吃得很盡
[00:02:34.000 --> 00:02:38.000]  人均的浪費每年74公斤
[00:02:38.000 --> 00:02:43.000]  你想一下,我們買一包米有多少公斤?
[00:02:43.000 --> 00:02:45.000]  25公斤,這麼重嗎?
[00:02:45.000 --> 00:02:48.000]  沒這麼誇張吧?我應該拿不起
[00:02:48.000 --> 00:02:52.000]  25磅吧?25磅應該是吧?
[00:02:52.000 --> 00:02:57.000]  25磅多了,SAMS,COSTCO應該大約這個尺寸
[00:02:57.000 --> 00:03:01.000]  你想一下,要拿很多袋米
[00:03:01.000 --> 00:03:04.000]  足以餵飽10億人
[00:03:04.000 --> 00:03:09.000]  你知道有很多貧窮國家裡面,很多人吃都沒得吃
[00:03:09.000 --> 00:03:12.000]  所以其中一種,我們經常提醒大家
[00:03:12.000 --> 00:03:15.000]  怎樣去珍惜食物呢?千萬不要做什麼?
[00:03:15.000 --> 00:03:19.000]  大浪費,浪費食物
[00:03:19.000 --> 00:03:22.000]  所以珍惜每一樣食物
[00:03:22.000 --> 00:03:26.000]  所以大家記得,不單要盡量吃
[00:03:26.000 --> 00:03:28.000]  吃不完記得要包走
[00:03:28.000 --> 00:03:30.000]  這裡有這個文化是挺好的
[00:03:30.000 --> 00:03:33.000]  不過其中一個不好的地方是什麼呢?
[00:03:33.000 --> 00:03:35.000]  你們沒有帶自己的環保盒
[00:03:35.000 --> 00:03:37.000]  其實你沒有浪費食物
[00:03:37.000 --> 00:03:41.000]  但你浪費的塑膠其實是超多的
[00:03:41.000 --> 00:03:46.000]  這個我就自己不太欣賞這個狀況
[00:03:46.000 --> 00:03:49.000]  當然哪一個民族是最懂得吃呢?
[00:03:49.000 --> 00:03:51.000]  最懂得珍惜食物,最懂得吃呢?
[00:03:51.000 --> 00:03:55.000]  我自己個人的觀點,就一定是中國人
[00:03:55.000 --> 00:03:58.000]  中國人有一句話叫什麼?
[00:03:58.000 --> 00:04:00.000]  吃得是福
[00:04:00.000 --> 00:04:03.000]  有得吃是一種福氣
[00:04:03.000 --> 00:04:07.000]  所以我們能夠吃就盡量珍惜食物
[00:04:07.000 --> 00:04:09.000]  就是什麼都吃
[00:04:09.000 --> 00:04:11.000]  而中國人什麼都吃的地步
[00:04:11.000 --> 00:04:13.000]  甚至去到什麼地步呢?
[00:04:13.000 --> 00:04:16.000]  就是你不會吃的那些,他都會吃
[00:04:16.000 --> 00:04:20.000]  所以這裡說,西方人常常的疑問就是
[00:04:20.000 --> 00:04:22.000]  為什麼中國人什麼都吃?
[00:04:22.000 --> 00:04:24.000]  什麼都會吃呢?
[00:04:24.000 --> 00:04:27.000]  這裡網上已經找到一些圖畫
[00:04:27.000 --> 00:04:30.000]  早幾個禮拜前
[00:04:30.000 --> 00:04:34.000]  我和師母去我們家的會所
[00:04:34.000 --> 00:04:39.000]  會所裡面有兩個南美的人
[00:04:39.000 --> 00:04:41.000]  來到美國工作
[00:04:41.000 --> 00:04:43.000]  當中他和師母聊天
[00:04:43.000 --> 00:04:46.000]  他看到師母說中國人很特別
[00:04:46.000 --> 00:04:48.000]  就和師母聊天
[00:04:48.000 --> 00:04:51.000]  你知不知道其中一個他問的問題是什麼呢?
[00:04:51.000 --> 00:04:54.000]  他們很緊張問的問題是什麼呢?
[00:04:54.000 --> 00:04:57.000]  哇,你都很聰明
[00:04:57.000 --> 00:04:59.000]  他就是問
[00:04:59.000 --> 00:05:03.000]  你們中國人是不是真的吃狗和吃貓呢?
[00:05:03.000 --> 00:05:04.000]  吃不吃啊?
[00:05:04.000 --> 00:05:06.000]  你們誰吃過?
[00:05:06.000 --> 00:05:07.000]  有人吃過是吧?
[00:05:07.000 --> 00:05:08.000]  是不是真的很暖?
[00:05:08.000 --> 00:05:10.000]  有人說吃狗肉很暖
[00:05:10.000 --> 00:05:12.000]  不過師母就說不是的
[00:05:12.000 --> 00:05:14.000]  以前的年代就會這樣
[00:05:14.000 --> 00:05:16.000]  現在都很少了
[00:05:16.000 --> 00:05:17.000]  不過我自己上網看
[00:05:17.000 --> 00:05:19.000]  在中國的範圍
[00:05:19.000 --> 00:05:21.000]  其實仍然有很多這些店鋪
[00:05:21.000 --> 00:05:24.000]  是吃這些狗和貓
[00:05:24.000 --> 00:05:29.000]  中國人說四腳朝天就能吃
[00:05:29.000 --> 00:05:32.000]  所以有時候我們吃到一個地步
[00:05:32.000 --> 00:05:34.000]  就是沒有減因雜食
[00:05:34.000 --> 00:05:35.000]  什麼都吃
[00:05:35.000 --> 00:05:36.000]  吃吃吃吃
[00:05:36.000 --> 00:05:38.000]  就是那句話
[00:05:38.000 --> 00:05:39.000]  有吃不吃
[00:05:39.000 --> 00:05:41.000]  罪大惡極
[00:05:41.000 --> 00:05:43.000]  但是我們今天反問一個問題
[00:05:43.000 --> 00:05:45.000]  是不是我們什麼都要吃呢?
[00:05:45.000 --> 00:05:47.000]  或者有時候
[00:05:47.000 --> 00:05:48.000]  有得吃不吃
[00:05:48.000 --> 00:05:50.000]  都是這個選擇
[00:05:50.000 --> 00:05:51.000]  是不是?
[00:05:51.000 --> 00:05:53.000]  又溫一溫習一下
[00:05:53.000 --> 00:05:55.000]  上個星期
[00:05:55.000 --> 00:05:56.000]  誰說到?
[00:05:56.000 --> 00:05:58.000]  啊!大家記得
[00:05:58.000 --> 00:05:59.000]  Jenny說到
[00:05:59.000 --> 00:06:01.000]  其中她說哪一個?
[00:06:01.000 --> 00:06:02.000]  聖經人物
[00:06:02.000 --> 00:06:03.000]  哪個哪個
[00:06:03.000 --> 00:06:04.000]  是吧
[00:06:04.000 --> 00:06:06.000]  就是蛋意理
[00:06:06.000 --> 00:06:08.000]  是不是?蛋意理
[00:06:08.000 --> 00:06:10.000]  你們記得上個星期說蛋意理的時候
[00:06:10.000 --> 00:06:11.000]  原來呢
[00:06:11.000 --> 00:06:12.000]  蛋意理是什麼?
[00:06:12.000 --> 00:06:13.000]  有得吃
[00:06:13.000 --> 00:06:15.000]  就不一定吃
[00:06:15.000 --> 00:06:17.000]  她最後就拒絕黃膳
[00:06:17.000 --> 00:06:19.000]  拒絕了皇帝
[00:06:19.000 --> 00:06:21.000]  他們可以預備一些宮廷的膳食
[00:06:21.000 --> 00:06:23.000]  那你說宮廷的膳食
[00:06:23.000 --> 00:06:25.000]  如果用今天的眼光去想
[00:06:25.000 --> 00:06:27.000]  可能每餐都鮑魚
[00:06:27.000 --> 00:06:28.000]  花膠
[00:06:28.000 --> 00:06:29.000]  就是龍蝦
[00:06:29.000 --> 00:06:30.000]  可能美食
[00:06:30.000 --> 00:06:31.000]  很多美食
[00:06:31.000 --> 00:06:32.000]  是不是?
[00:06:32.000 --> 00:06:33.000]  但是呢
[00:06:33.000 --> 00:06:35.000]  蛋意理就立志不吃
[00:06:35.000 --> 00:06:37.000]  就是很多東西
[00:06:37.000 --> 00:06:38.000]  有很多好東西吃
[00:06:38.000 --> 00:06:40.000]  但是蛋意理是立志不吃
[00:06:40.000 --> 00:06:41.000]  因為呢
[00:06:41.000 --> 00:06:43.000]  這個是玷污自己的
[00:06:43.000 --> 00:06:45.000]  所以蛋意理就堅持不吃
[00:06:45.000 --> 00:06:47.000]  所以原來呢
[00:06:47.000 --> 00:06:49.000]  當我們看聖經的時候
[00:06:49.000 --> 00:06:50.000]  都發現原來呢
[00:06:50.000 --> 00:06:51.000]  聖經裡面呢
[00:06:51.000 --> 00:06:52.000]  經常說很多飲食
[00:06:52.000 --> 00:06:53.000]  吃很多東西
[00:06:53.000 --> 00:06:55.000]  但原來聖經裡面都說很多時候
[00:06:55.000 --> 00:06:57.000]  不吃一些東西
[00:06:57.000 --> 00:06:59.000]  甚至我們今天說的
[00:06:59.000 --> 00:07:00.000]  不是不吃一些東西
[00:07:00.000 --> 00:07:02.000]  簡直是不吃
[00:07:02.000 --> 00:07:04.000]  就是我們今天說的重點
[00:07:04.000 --> 00:07:05.000]  就是說到耶穌呢
[00:07:05.000 --> 00:07:08.000]  就說到禁食這個題目
[00:07:08.000 --> 00:07:10.000]  這個也是在馬達福音第六章裡面
[00:07:10.000 --> 00:07:12.000]  一個我們都會看到的
[00:07:12.000 --> 00:07:14.000]  一個主要的題目
[00:07:14.000 --> 00:07:15.000]  而這個題目呢
[00:07:15.000 --> 00:07:17.000]  仍然圍繞著我們一直在讀
[00:07:17.000 --> 00:07:19.000]  馬達福音第五章、第六章
[00:07:19.000 --> 00:07:21.000]  和我們會讀第七章的部分
[00:07:21.000 --> 00:07:23.000]  我們分開一段段思考的時候
[00:07:23.000 --> 00:07:25.000]  你記得我們說第五章的時候
[00:07:25.000 --> 00:07:27.000]  我們集中在說
[00:07:27.000 --> 00:07:29.000]  很多聖經裡面的說法
[00:07:29.000 --> 00:07:31.000]  或者一些傳統的
[00:07:31.000 --> 00:07:33.000]  一些聖經的話語的理解
[00:07:33.000 --> 00:07:35.000]  以致去到耶穌的時候
[00:07:35.000 --> 00:07:37.000]  怎樣去理解這些聖經的教導呢
[00:07:37.000 --> 00:07:38.000]  就針對了
[00:07:38.000 --> 00:07:42.000]  法路、奸人、丘七、喜世、報復和愛恨
[00:07:42.000 --> 00:07:43.000]  去理解
[00:07:43.000 --> 00:07:46.000]  怎樣正確理解神的吩咐
[00:07:46.000 --> 00:07:48.000]  這些似乎針對一些文士
[00:07:48.000 --> 00:07:52.000]  一些對聖經熟悉的文字抄寫人士
[00:07:52.000 --> 00:07:54.000]  他們對聖經的誤解
[00:07:54.000 --> 00:07:56.000]  而去到第六章呢
[00:07:56.000 --> 00:08:00.000]  其實我們說有三個很重要的主題
[00:08:00.000 --> 00:08:03.000]  就是說到施捨、禱告和禁食
[00:08:03.000 --> 00:08:06.000]  其實這個似乎耶穌在這個部分
[00:08:06.000 --> 00:08:08.000]  就針對一些法利賽人
[00:08:08.000 --> 00:08:10.000]  他們那種狀況
[00:08:10.000 --> 00:08:14.000]  所以我們之前已經看了關於施捨
[00:08:14.000 --> 00:08:17.000]  我們之前也都看到關於禱告
[00:08:17.000 --> 00:08:20.000]  所以我們今天就會看到禁食
[00:08:20.000 --> 00:08:22.000]  我們記得在六章第一節的時候
[00:08:22.000 --> 00:08:24.000]  祂說你們要謹慎
[00:08:24.000 --> 00:08:27.000]  不可故意在人面前表現虔誠
[00:08:27.000 --> 00:08:29.000]  叫他們看見若是這樣
[00:08:29.000 --> 00:08:32.000]  就不能得你們在天賦的賞賜了
[00:08:32.000 --> 00:08:34.000]  我們說到第六章第一節
[00:08:34.000 --> 00:08:37.000]  一開宗明義就說你們要小心
[00:08:37.000 --> 00:08:40.000]  因為原來有一些敬虔的生活
[00:08:40.000 --> 00:08:41.000]  敬虔的表現
[00:08:41.000 --> 00:08:43.000]  是不是很正確的態度
[00:08:43.000 --> 00:08:45.000]  所以耶穌就說到三個
[00:08:45.000 --> 00:08:47.000]  他們常常做到的宗教行為
[00:08:47.000 --> 00:08:52.000]  在當時來說猶太人的主流的做法裡面
[00:08:52.000 --> 00:08:55.000]  就強調施捨、禱告、禁食
[00:08:55.000 --> 00:09:01.000]  是三件學習敬虔生活的必須的操練
[00:09:01.000 --> 00:09:04.000]  所以也都針對這三個操練
[00:09:04.000 --> 00:09:05.000]  已經說了施捨了
[00:09:05.000 --> 00:09:06.000]  已經說了禱告了
[00:09:06.000 --> 00:09:09.000]  今天就會說禁食
[00:09:09.000 --> 00:09:12.000]  當然下面有些補充
[00:09:12.000 --> 00:09:14.000]  對於伊斯蘭教來說
[00:09:14.000 --> 00:09:16.000]  他們將這三件事
[00:09:16.000 --> 00:09:17.000]  再加上兩件
[00:09:17.000 --> 00:09:20.000]  就成為了伊斯蘭教的五條柱
[00:09:20.000 --> 00:09:22.000]  包括朝聖和念經
[00:09:22.000 --> 00:09:25.000]  成為他們一些重要的操練
[00:09:25.000 --> 00:09:28.000]  所以我們今天就集中去看到
[00:09:28.000 --> 00:09:33.000]  第六章的十六至十八節的聖經
[00:09:33.000 --> 00:09:35.000]  十六至十八節的聖經
[00:09:35.000 --> 00:09:37.000]  我們都說有個結構
[00:09:37.000 --> 00:09:39.000]  通常都有一些概念
[00:09:39.000 --> 00:09:40.000]  結構很簡單
[00:09:40.000 --> 00:09:42.000]  這次就是分開兩件事
[00:09:42.000 --> 00:09:44.000]  就不是平時的ABCBA那些複雜的了
[00:09:44.000 --> 00:09:46.000]  就是分開兩個
[00:09:46.000 --> 00:09:47.000]  第一個就是十六節
[00:09:47.000 --> 00:09:49.000]  他說你們禁食的時候
[00:09:49.000 --> 00:09:51.000]  去到第十七至十八節
[00:09:51.000 --> 00:09:53.000]  你禁食的時候
[00:09:53.000 --> 00:09:57.000]  很清楚這次的重點就是說禁食
[00:09:57.000 --> 00:09:59.000]  裡面分開了十六節的部分
[00:09:59.000 --> 00:10:01.000]  和十七、十八節的部分
[00:10:01.000 --> 00:10:04.000]  我們就一起去看下去
[00:10:04.000 --> 00:10:07.000]  當然我們先看到十六至十八節
[00:10:07.000 --> 00:10:09.000]  我們知道耶穌說的這個題目裡面
[00:10:09.000 --> 00:10:13.000]  不斷提及禁食、禁食、禁食和禁食
[00:10:13.000 --> 00:10:15.000]  我們就要問什麼是禁食呢?
[00:10:15.000 --> 00:10:17.000]  你看看這個禁食的英文
[00:10:17.000 --> 00:10:21.000]  就很清楚叫做fasting
[00:10:21.000 --> 00:10:23.000]  如果你懂英文
[00:10:23.000 --> 00:10:26.000]  你知道早餐叫什麼嗎?
[00:10:26.000 --> 00:10:28.000]  Breakfast
[00:10:28.000 --> 00:10:30.000]  早餐叫Breakfast
[00:10:30.000 --> 00:10:32.000]  其實Breakfast這個字
[00:10:32.000 --> 00:10:35.000]  分開就叫做Breakfast
[00:10:35.000 --> 00:10:39.000]  其實fast就不是說快的意思
[00:10:39.000 --> 00:10:42.000]  而是說不吃東西的一個狀況
[00:10:42.000 --> 00:10:46.000]  而Breakfast就是因為你睡了一整晚
[00:10:46.000 --> 00:10:47.000]  你一整晚都沒吃東西
[00:10:47.000 --> 00:10:49.000]  你不會吃著睡的
[00:10:49.000 --> 00:10:50.000]  一整晚沒吃東西
[00:10:50.000 --> 00:10:52.000]  到你早上一清晨一起床
[00:10:52.000 --> 00:10:54.000]  就吃第一餐
[00:10:54.000 --> 00:10:57.000]  這個就停止了你不吃東西的時刻
[00:10:57.000 --> 00:10:58.000]  所以就break
[00:10:58.000 --> 00:11:01.000]  就打破了你不吃東西的時間
[00:11:01.000 --> 00:11:04.000]  所以通常我們的早餐就叫做Breakfast
[00:11:04.000 --> 00:11:06.000]  就是Breakfast
[00:11:06.000 --> 00:11:09.000]  所以講的fasting
[00:11:09.000 --> 00:11:12.000]  就是一種不吃東西的狀況
[00:11:12.000 --> 00:11:14.000]  到我們完結了禁食
[00:11:14.000 --> 00:11:17.000]  我們就開始break禁食的時間
[00:11:17.000 --> 00:11:19.000]  但我們也要問
[00:11:19.000 --> 00:11:24.000]  什麼是禁食呢?
[00:11:24.000 --> 00:11:26.000]  現代人怎麼理解
[00:11:26.000 --> 00:11:29.000]  現代人所謂的禁食呢?
[00:11:29.000 --> 00:11:30.000]  現代人理解的禁食
[00:11:30.000 --> 00:11:32.000]  可能是一些節食
[00:11:32.000 --> 00:11:34.000]  不吃或者斷食
[00:11:34.000 --> 00:11:35.000]  很簡單
[00:11:35.000 --> 00:11:37.000]  今天你問現代人
[00:11:37.000 --> 00:11:39.000]  為什麼不吃東西呢?
[00:11:39.000 --> 00:11:40.000]  減肥
[00:11:40.000 --> 00:11:41.000]  為了減肥
[00:11:41.000 --> 00:11:42.000]  為了瘦一點
[00:11:42.000 --> 00:11:45.000]  他們就會選擇不吃東西
[00:11:45.000 --> 00:11:47.000]  這個就是現代人的做法
[00:11:47.000 --> 00:11:50.000]  我不知道你有沒有聽過168
[00:11:50.000 --> 00:11:52.000]  減肥方法
[00:11:52.000 --> 00:11:53.000]  有沒有聽過?
[00:11:53.000 --> 00:11:55.000]  有沒有做過?
[00:11:55.000 --> 00:11:57.000]  就是168
[00:11:57.000 --> 00:11:59.000]  168的意思是什麼呢?
[00:11:59.000 --> 00:12:02.000]  就是28小時裡面
[00:12:02.000 --> 00:12:05.000]  有16個小時是不吃東西的
[00:12:05.000 --> 00:12:08.000]  就是連續16個小時不吃東西
[00:12:08.000 --> 00:12:12.000]  其中有8個小時是可以吃東西的
[00:12:12.000 --> 00:12:13.000]  聽清楚
[00:12:13.000 --> 00:12:16.000]  不是連續吃8個小時的東西
[00:12:16.000 --> 00:12:19.000]  那你死定了
[00:12:19.000 --> 00:12:22.000]  你在固定的8個小時裡面
[00:12:22.000 --> 00:12:23.000]  譬如這裡舉例
[00:12:23.000 --> 00:12:27.000]  就是早上10點到下午6點
[00:12:27.000 --> 00:12:29.000]  這段時間你可以吃東西
[00:12:29.000 --> 00:12:31.000]  你也可以吃不同的東西
[00:12:31.000 --> 00:12:33.000]  可以任你去吃
[00:12:33.000 --> 00:12:35.000]  吃正常的份量
[00:12:35.000 --> 00:12:37.000]  到了晚上6點
[00:12:37.000 --> 00:12:41.000]  一直不可以吃東西
[00:12:41.000 --> 00:12:43.000]  直到第二天早上10點
[00:12:43.000 --> 00:12:44.000]  就是這樣
[00:12:44.000 --> 00:12:46.000]  叫做168的節食方法
[00:12:46.000 --> 00:12:48.000]  一個減肥的方法
[00:12:48.000 --> 00:12:50.000]  這個方法確實
[00:12:50.000 --> 00:12:54.000]  有很多人都會用這種方法去減肥
[00:12:54.000 --> 00:12:57.000]  去控制自己的飲食
[00:12:57.000 --> 00:12:59.000]  這種叫做斷食法
[00:12:59.000 --> 00:13:02.000]  就是斷了某些時間的飲食習慣
[00:13:02.000 --> 00:13:05.000]  而建立一個新的飲食習慣
[00:13:05.000 --> 00:13:08.000]  令到他有足夠的營養
[00:13:08.000 --> 00:13:13.000]  同時間又可以令到胃有適當的時間休息
[00:13:13.000 --> 00:13:16.000]  消化和去用那些能量
[00:13:16.000 --> 00:13:19.000]  所以這個原理就是
[00:13:19.000 --> 00:13:21.000]  因為有時候我們每一天
[00:13:21.000 --> 00:13:25.000]  往往吃的東西是多過我們需要使用的能量
[00:13:25.000 --> 00:13:28.000]  而這個斷食法就令到我們可以
[00:13:28.000 --> 00:13:31.000]  吸收了能量之後就一直用
[00:13:31.000 --> 00:13:33.000]  用到用完的時候
[00:13:33.000 --> 00:13:34.000]  你都不吃東西
[00:13:34.000 --> 00:13:39.000]  然後就用你在肝裡面一些儲了的能量
[00:13:39.000 --> 00:13:40.000]  就可以用出來
[00:13:40.000 --> 00:13:44.000]  用了之後就希望能夠減低你身上多餘的能量
[00:13:44.000 --> 00:13:47.000]  這樣就能夠減肥了
[00:13:47.000 --> 00:13:50.000]  這個方法剛才都有人用過
[00:13:50.000 --> 00:13:52.000]  有些人還沒有用過
[00:13:52.000 --> 00:13:56.000]  你知道這個方法可能有些效
[00:13:56.000 --> 00:13:58.000]  不過不盡是有效
[00:13:58.000 --> 00:14:02.000]  因為你知道我也吃很少東西
[00:14:02.000 --> 00:14:04.000]  但你看到我都沒有減肥
[00:14:04.000 --> 00:14:06.000]  即是這個方法不太行
[00:14:06.000 --> 00:14:09.000]  師母經常在家裡吃東西
[00:14:09.000 --> 00:14:11.000]  不過她還是那麼苗條
[00:14:11.000 --> 00:14:13.000]  你知道就不關事
[00:14:13.000 --> 00:14:15.000]  這個可能某些人
[00:14:15.000 --> 00:14:17.000]  不過我想說的就是
[00:14:17.000 --> 00:14:20.000]  這是一種現代人所謂的禁食
[00:14:20.000 --> 00:14:24.000]  或者節食、不吃、斷食的一種狀況
[00:14:24.000 --> 00:14:28.000]  但是我們今天讀到耶穌說的禁食
[00:14:28.000 --> 00:14:34.000]  不是一種生活為了減肥而做的一種不吃東西的行動
[00:14:34.000 --> 00:14:38.000]  不是生活為了減肥而不吃東西的行動
[00:14:38.000 --> 00:14:41.000]  而在聖經裡面說的禁食的概念
[00:14:41.000 --> 00:14:45.000]  是一種敬虔生活的操練
[00:14:45.000 --> 00:14:47.000]  而這種敬虔生活的操練
[00:14:47.000 --> 00:14:52.000]  就是離不開要和上帝建立一個關係
[00:14:52.000 --> 00:14:54.000]  所以你不吃東西
[00:14:54.000 --> 00:14:56.000]  其實沒有和上帝建立關係
[00:14:56.000 --> 00:14:58.000]  你不信耶穌也有人不吃東西
[00:14:58.000 --> 00:15:01.000]  不信耶穌的人有時不吃東西
[00:15:01.000 --> 00:15:03.000]  或者幾天不吃東西都會出現情況
[00:15:03.000 --> 00:15:08.000]  但是我們在聖經裡面說的禁食是什麼呢?
[00:15:08.000 --> 00:15:11.000]  就是猶太教虔誠生活的重要支柱
[00:15:11.000 --> 00:15:15.000]  剛才說了三個很重要的敬虔操練的習慣
[00:15:15.000 --> 00:15:19.000]  第二就是具備深刻的宗教和社會意義
[00:15:19.000 --> 00:15:22.000]  對於他們的信仰群體來說
[00:15:22.000 --> 00:15:29.000]  禁食是一件牽涉個人、牽涉國家、整個民族的一件大事
[00:15:29.000 --> 00:15:38.000]  另外這裡說通常都和哀悼、悔改、尋求神的旨意和預備心靈有關
[00:15:38.000 --> 00:15:42.000]  所以是一件很重要的事情
[00:15:42.000 --> 00:15:46.000]  而猶太人的禁食其實是怎樣呢?
[00:15:46.000 --> 00:15:50.000]  根據聖經的說法
[00:15:50.000 --> 00:15:52.000]  摩西的律法的說法是什麼呢?
[00:15:52.000 --> 00:15:54.000]  這裡說根據摩西的律法
[00:15:54.000 --> 00:15:59.000]  其實猶太人每年必須在贖罪日就要禁食
[00:15:59.000 --> 00:16:03.000]  這是一個法定的禁食的日子
[00:16:03.000 --> 00:16:08.000]  所以在贖罪日裡他們要為罪去悔改
[00:16:08.000 --> 00:16:10.000]  每年都會有一次這樣的日子
[00:16:10.000 --> 00:16:17.000]  這個時候他們就會全民族一起去守這個贖罪日去禁食
[00:16:17.000 --> 00:16:22.000]  原來猶太人就是這樣的狀況
[00:16:22.000 --> 00:16:26.000]  就是一個強制性的或者全民族式的禁食
[00:16:26.000 --> 00:16:29.000]  就是一個這樣的規定一年一次
[00:16:29.000 --> 00:16:33.000]  整個國家、整個民族就為了一個信仰、為了他們的神
[00:16:33.000 --> 00:16:35.000]  為了在神面前去認罪
[00:16:35.000 --> 00:16:38.000]  求神去赦免他們的所有罪
[00:16:38.000 --> 00:16:42.000]  包括大祭司都要一同去認罪
[00:16:42.000 --> 00:16:45.000]  就有這樣的規定
[00:16:45.000 --> 00:16:48.000]  但到了耶穌的年代就已經發展到
[00:16:48.000 --> 00:16:55.000]  不單止在整個民族上、國家上有一個定期的禁食的習慣
[00:16:55.000 --> 00:16:59.000]  原來到了耶穌的年代已經發展到
[00:16:59.000 --> 00:17:03.000]  更加多人為了要實踐那種敬虔的生活
[00:17:03.000 --> 00:17:06.000]  一種愛神的生活習慣
[00:17:06.000 --> 00:17:12.000]  法利賽人就會禁食兩次
[00:17:12.000 --> 00:17:15.000]  一個禮拜會禁食兩次的時間
[00:17:15.000 --> 00:17:19.000]  所以你看路加福音第十八章的十二節就說
[00:17:19.000 --> 00:17:21.000]  我每週禁食兩次
[00:17:21.000 --> 00:17:24.000]  凡我所得的都獻上十分之一
[00:17:24.000 --> 00:17:28.000]  法利賽人顯示他怎樣愛神、敬虔
[00:17:28.000 --> 00:17:31.000]  他就說每一個禮拜都有兩次的禁食
[00:17:31.000 --> 00:17:35.000]  再加上有時在一些特別的時間裏面
[00:17:35.000 --> 00:17:40.000]  就會遇到罕見、戰爭、國家災難等等
[00:17:40.000 --> 00:17:43.000]  拉比那些猶太教的老師
[00:17:43.000 --> 00:17:47.000]  同樣都會宣佈一些額外的禁食行動
[00:17:47.000 --> 00:17:55.000]  所以我們知道耶穌所說的禁食絕對不是減肥
[00:17:55.000 --> 00:17:59.000]  是和信仰有關、和民族有關
[00:17:59.000 --> 00:18:04.000]  和我們讀的神之間是一個微妙關係的一件事
[00:18:04.000 --> 00:18:06.000]  我們意志到需要去禁食
[00:18:06.000 --> 00:18:12.000]  所以你知道今天我們可能不是很常做這件事
[00:18:12.000 --> 00:18:13.000]  或者我們很少做
[00:18:13.000 --> 00:18:16.000]  你看看聖經裏面很多人都做
[00:18:16.000 --> 00:18:19.000]  是時候考一下大家了
[00:18:19.000 --> 00:18:20.000]  聖經提一下
[00:18:20.000 --> 00:18:24.000]  摩西試過禁食
[00:18:24.000 --> 00:18:26.000]  摩西禁食了多久呢?
