
[00:00:00.000 --> 00:00:02.600]  今日同大家講呢個主題呢都係熟識嘅
[00:01:47.300 --> 00:01:51.260]  不過暢銷書呢係同好書係唔可以話等好嘅
[00:01:51.260 --> 00:01:54.140]  而呢本書出咗嘅時候呢我好記得嘅當時
[00:01:54.140 --> 00:01:57.700]  因為我都參加半個喺出版界啦
[00:01:57.700 --> 00:02:01.420]  咁呢就喺呢本書出咗嘅時候呢
[00:02:01.420 --> 00:02:03.380]  就有一批fans嘅
[00:02:03.380 --> 00:02:06.100]  就好大力吹奉呢本書呢
[00:02:06.100 --> 00:02:09.860]  就覺得呢本書呢帶嚟咗畀我哋一個盼望
[00:02:09.860 --> 00:02:12.140]  讓我哋睇見呢人生呢透過禱告呢
[00:02:12.140 --> 00:02:15.380]  可以可以成就好多嘅事㗎
[00:02:15.380 --> 00:02:17.180]  咁所以呢認為呢本書
[00:02:17.180 --> 00:02:19.220]  對面嘅內容太精彩啦
[00:02:19.220 --> 00:02:21.020]  另一批人呢就係
[00:02:21.020 --> 00:02:24.820]  而且嗰啲人仲係不乏係喺神學院教神學㗎喇咁
[00:02:24.820 --> 00:02:26.260]  有啲講師有啲教授啦
[00:02:26.260 --> 00:02:27.340]  呢個你上網都睇到㗎
[00:02:27.340 --> 00:02:31.020]  你都隨時搵到呢啲嘅回響仲留喺度
[00:02:31.020 --> 00:02:32.980]  咁呢就佢哋提出反對吓
[00:02:32.980 --> 00:02:35.580]  呢一批人呢就認為呢
[00:02:35.580 --> 00:02:37.300]  阿比斯嘅禱告呢本書呢
[00:02:37.300 --> 00:02:39.860]  本身呢就係好多成功神學
[00:02:39.860 --> 00:02:44.820]  並且呢係對嗰個祈禱呢係誤讀咗嘅
[00:02:44.820 --> 00:02:46.900]  咁呢於是呢呢兩批人呢
[00:02:46.900 --> 00:02:49.700]  就一路喺度有啲唔同嘅對壘
[00:02:49.700 --> 00:02:51.660]  咁當然亦都有第三者嘅
[00:02:51.660 --> 00:02:53.820]  第三者呢就係啲騎牆㗎囉
[00:02:53.820 --> 00:02:57.220]  就係唔表態下睇下邊邊
[00:02:57.220 --> 00:02:59.780]  邊邊有利啲啦咁呀諸如此類下
[00:02:59.780 --> 00:03:02.420]  咁呢就呢個情景呢其實好得意嘅
[00:03:02.420 --> 00:03:03.340]  點解咁得意呢
[00:03:03.340 --> 00:03:06.340]  咁因為其實討論經文應該各有各嘅睇法
[00:03:06.340 --> 00:03:08.620]  點解會南轅北轍
[00:03:08.620 --> 00:03:11.260]  即係完全有對立得咁緊要呢
[00:03:11.260 --> 00:03:12.420]  我諗最主要嘅原因呢
[00:03:12.420 --> 00:03:14.780]  就係頭先你讀嗰個經文
[00:03:14.780 --> 00:03:16.860]  我希望你睇返聖經
[00:03:16.860 --> 00:03:19.420]  你望一望上面望一望下面
[00:03:19.420 --> 00:03:21.940]  咁你會發現其實呢段經文
[00:03:21.940 --> 00:03:24.540]  本身就就係得呢兩節經文㗎啫
[00:03:24.540 --> 00:03:25.780]  咦唔係喎張牧師
[00:03:25.780 --> 00:03:28.300]  經文其實講緊第九第十節啦嘛係咪呀
[00:03:28.300 --> 00:03:31.260]  咁應該有第一節到第八節同埋第十一節之後㗎
[00:03:31.260 --> 00:03:32.860]  咁點解得兩節嘅呢
[00:03:32.860 --> 00:03:33.700]  如果你睇返經文
[00:03:33.700 --> 00:03:36.460]  你望一望你嘅歷代至上嘅第四章
[00:03:36.460 --> 00:03:38.660]  你會發現呢前面同埋後面呢
[00:03:38.660 --> 00:03:40.460]  都係啲家譜嚟㗎
[00:03:40.460 --> 00:03:41.860]  如果你睇歷代至一開始呢
[00:03:41.860 --> 00:03:43.980]  基本上你唔想睇㗎好多時候
[00:03:43.980 --> 00:03:47.060]  就係因為呢我哋現代人好怕啲家家譜呀
[00:03:47.060 --> 00:03:48.540]  就係由第一章一路落嚟呢
[00:03:48.540 --> 00:03:52.060]  都係一路好悶咁樣講緊咩人生啲咩人
[00:03:52.060 --> 00:03:54.060]  然後咩族生啲咩族咁
[00:03:54.060 --> 00:03:56.860]  一路咁落嚟講咗成四章呀
[00:03:56.860 --> 00:03:59.540]  咁但係呢如果你讀你係好有心咁樣讀
[00:03:59.540 --> 00:04:02.180]  你真係要你話我要讀遍聖經嘅下
[00:04:02.180 --> 00:04:03.220]  即係我唔可以跳嘅
[00:04:03.220 --> 00:04:04.300]  於是你讀落去
[00:04:04.300 --> 00:04:06.060]  你由第一章一路讀第二章
[00:04:06.060 --> 00:04:07.500]  第三章第四章
[00:04:07.500 --> 00:04:08.580]  你好自然㗎喎
[00:04:08.580 --> 00:04:12.220]  你讀到第四章嘅第九同埋第十節
[00:04:12.220 --> 00:04:14.340]  你係突然間會眼前一亮嘅
[00:04:14.340 --> 00:04:15.540]  即係如果你係咁樣讀嘅話呢
[00:04:15.540 --> 00:04:19.620]  你會發現呢兩節係好特別嘅
[00:04:19.620 --> 00:04:22.660]  故此我就明白點解呢本書只能夠攞呢兩節
[00:04:22.660 --> 00:04:25.740]  即係唔怪得佢而係本身歷代至
[00:04:25.740 --> 00:04:28.500]  佢嗰個嘅鋪排係咁樣
[00:04:28.500 --> 00:04:29.900]  即係嚟到呢一度呢
[00:04:29.900 --> 00:04:33.540]  就係呢兩節係好醒神嘅
[00:04:33.540 --> 00:04:34.820]  你一睇落去
[00:04:34.820 --> 00:04:38.100]  即係你覺得真係要停低諗一諗佢
[00:04:38.100 --> 00:04:40.940]  咁但係呢我哋同時要問一個問題
[00:04:40.940 --> 00:04:42.260]  得兩節經文
[00:04:42.260 --> 00:04:44.860]  但係點解呢兩節經文要放喺呢一度
[00:04:44.860 --> 00:04:46.860]  同埋呢兩節經文點解咁特別
[00:04:46.860 --> 00:04:49.300]  如果你睇由第一章去到第四章嘅時候
[00:04:49.300 --> 00:04:51.260]  你發現成件事呢就係
[00:04:51.260 --> 00:04:53.180]  嗰啲家譜淨係記人名
[00:04:53.180 --> 00:04:56.420]  極少可係記錄到嗰個人名係乜嘢意思
[00:04:56.420 --> 00:04:59.740]  同埋嗰個人到底做咗啲乜嘢同埋點樣禱告
[00:04:59.740 --> 00:05:00.860]  冇㗎
[00:05:00.860 --> 00:05:03.100]  但係唯獨喺第四章嘅第九節
[00:05:03.100 --> 00:05:04.220]  呢一度好特別
[00:05:04.220 --> 00:05:05.380]  記錄咗呢個人
[00:05:05.380 --> 00:05:08.140]  而呢個人嗰個名字嘅意思
[00:05:08.140 --> 00:05:10.780]  係咪呀有寫㗎嘛個名字意思你睇經文
[00:05:10.780 --> 00:05:12.940]  唔單止記載佢嗰個名字嘅意思
[00:05:12.940 --> 00:05:16.620]  並且記載咗一段即係好古老嘅土文
[00:05:16.620 --> 00:05:19.620]  要特別要講佢嗰個嘅祈禱
[00:05:19.620 --> 00:05:22.340]  記錄一個人講到佢嘅生命
[00:05:22.340 --> 00:05:24.700]  佢個名字嘅源起
[00:05:24.700 --> 00:05:26.500]  記錄埋佢嘅土文
[00:05:26.500 --> 00:05:28.540]  整整用咗兩節
[00:05:28.540 --> 00:05:32.420]  其實如果對比成個歷代字嘅家譜呢
[00:05:32.420 --> 00:05:34.860]  呢兩節實在係好多嘅
[00:05:34.860 --> 00:05:36.460]  即係你話兩節好少
[00:05:36.460 --> 00:05:37.580]  但其實唔係
[00:05:37.580 --> 00:05:39.100]  其實呢兩節係好多㗎喇
[00:05:39.100 --> 00:05:41.660]  如果對比嗰個歷代字嘅家譜
[00:05:41.660 --> 00:05:44.620]  本來呢我係諗住同大家睇
[00:05:44.620 --> 00:05:47.540]  希伯來人對於家譜嗰個睇法
[00:05:47.540 --> 00:05:50.340]  以至到點解由第一去到第四章
[00:05:50.340 --> 00:05:51.100]  一路落嚟
[00:05:51.100 --> 00:05:53.100]  然後去到呢度先至講亞比斯
[00:05:53.100 --> 00:05:55.500]  但係如果用呢個方法講呢就好麻煩喇
[00:05:55.500 --> 00:05:59.380]  就係可能要開堂主學先得
[00:05:59.380 --> 00:06:02.060]  咁呢就於是我跳過咗呢個方法
[00:06:02.060 --> 00:06:03.780]  但我想話畀大家聽啲乜嘢呢
[00:06:03.780 --> 00:06:05.220]  就係
[00:06:05.220 --> 00:06:07.420]  我哋要用返猶太人嗰種心情呢
[00:06:07.420 --> 00:06:09.020]  嚟睇呢個歷代字嘅
[00:06:09.020 --> 00:06:09.900]  如果唔係呢
[00:06:09.900 --> 00:06:11.700]  我哋用現代人嗰種習慣呢
[00:06:11.700 --> 00:06:14.820]  就只會覺得嗰啲家譜實在太悶喇
[00:06:14.820 --> 00:06:16.620]  咁但係用猶太人嘅方式嚟睇呢
[00:06:16.620 --> 00:06:17.500]  一路落嚟呢
[00:06:17.500 --> 00:06:18.860]  其實有個進路嘅
[00:06:18.860 --> 00:06:20.020]  嗰個進路呢
[00:06:20.020 --> 00:06:22.620]  係有啲嘅對比嘅性質
[00:06:22.620 --> 00:06:24.740]  咁嗰度我即
[00:06:24.740 --> 00:06:26.180]  儘管跳開咗先唔講嗰度
[00:06:26.180 --> 00:06:27.660]  我哋返返落嚟呢一度
[00:06:27.660 --> 00:06:28.780]  到底睇下
[00:06:28.780 --> 00:06:31.580]  點解個作者要喺呢度嚟到描述下
[00:06:31.580 --> 00:06:32.460]  佢個名字
[00:06:32.460 --> 00:06:35.740]  又點解嚟到係要記錄佢嗰個圖文
[00:06:35.740 --> 00:06:38.180]  有冇乜嘢特別原因嘅呢
[00:06:38.180 --> 00:06:39.820]  如果我哋翻查聖經
[00:06:39.820 --> 00:06:40.780]  依家好方便囉
[00:06:40.780 --> 00:06:42.940]  我諗就我哋唔需要逐頁逐頁揭啦
[00:06:42.940 --> 00:06:44.620]  我哋呢就
[00:06:44.620 --> 00:06:45.860]  用本電子聖經
[00:06:45.860 --> 00:06:48.580]  你打亞比斯呢三個字
[00:06:48.580 --> 00:06:52.780]  你估有幾多個亞比斯出咗嚟喇
[00:06:52.780 --> 00:06:55.660]  即刻打得好快嘅啫
[00:06:55.660 --> 00:06:57.060]  得兩
[00:06:57.060 --> 00:06:58.540]  兩處地方有嘅啫
[00:06:58.540 --> 00:07:01.660]  都喺歷代至上嘅
[00:07:01.660 --> 00:07:03.340]  咁呢就
[00:07:03.340 --> 00:07:04.980]  如果你發現亞比斯
[00:07:04.980 --> 00:07:07.580]  你會搵到呢一度係其中一個啦
[00:07:07.580 --> 00:07:08.700]  另一度喺邊度呢
[00:07:08.700 --> 00:07:11.460]  咁就喺第二章第五十五節
[00:07:11.460 --> 00:07:11.980]  咁呢就
[00:07:11.980 --> 00:07:13.900]  不過嗰度呢就唔係人嚟嘅
[00:07:13.900 --> 00:07:15.340]  嗰度個亞比斯呢
[00:07:15.340 --> 00:07:17.500]  係一個地方
[00:07:17.500 --> 00:07:18.180]  即係
[00:07:18.180 --> 00:07:21.020]  梁法大家知道係一個人嚟㗎啦
[00:07:21.020 --> 00:07:23.660]  梁法堂係咪一個人嚟㗎
[00:07:23.660 --> 00:07:24.460]  就唔係啦係咪
[00:07:24.460 --> 00:07:25.660]  分得到啦大家
[00:07:25.660 --> 00:07:26.180]  即係
[00:07:26.180 --> 00:07:27.020]  一個地方嚟㗎
[00:07:27.020 --> 00:07:29.180]  亞比斯其實唔係一個人嚟㗎
[00:07:29.180 --> 00:07:30.660]  咁呢就
[00:07:30.660 --> 00:07:32.460]  咁所以有啲人嘅講法係咁嘅
[00:07:32.460 --> 00:07:33.300]  就係
[00:07:33.300 --> 00:07:34.980]  歷代至第二章
[00:07:34.980 --> 00:07:36.900]  萬五節記載亞比斯呢
[00:07:36.900 --> 00:07:38.300]  係一個地方嚟㗎
[00:07:38.300 --> 00:07:39.180]  咁呢個地方喺邊呢
[00:07:39.180 --> 00:07:41.100]  就喺呢個伯利恆附近
[00:07:41.100 --> 00:07:43.100]  即係總之喺耶路撒冷嘅附近
[00:07:43.100 --> 00:07:45.740]  伯利恆就喺耶路撒冷再上一啲啦
[00:07:45.740 --> 00:07:47.940]  咁呢就喺猶大地嘅地方
[00:07:47.940 --> 00:07:48.460]  咁呢就
[00:07:48.460 --> 00:07:51.260]  因為亞比斯呢度個土告求
[00:07:51.260 --> 00:07:51.820]  土地㗎嘛
[00:07:51.820 --> 00:07:52.500]  係咪呀
[00:07:52.500 --> 00:07:53.100]  咁於是呢
[00:07:53.100 --> 00:07:54.220]  將來呢就個土地呢
[00:07:54.220 --> 00:07:54.940]  就命名呢
[00:07:54.940 --> 00:07:56.340]  叫做亞比斯
[00:07:56.340 --> 00:07:57.380]  所以呢其實呢
[00:07:57.380 --> 00:07:59.380]  喺第二章萬五節呢
[00:07:59.380 --> 00:08:00.620]  就係講緊呢
[00:08:00.620 --> 00:08:02.500]  一個亞比斯嘅地土
[00:08:02.500 --> 00:08:04.740]  去紀念呢個亞比斯嘅
[00:08:04.740 --> 00:08:05.940]  咁聽落去頭頭是道嘅
[00:08:05.940 --> 00:08:07.340]  你覺得好合理㗎
[00:08:07.340 --> 00:08:08.620]  但係呢你諗返轉頭呢
[00:08:08.620 --> 00:08:09.940]  其實呢一種嘅講法呢
[00:08:09.940 --> 00:08:11.260]  有啲牽強下
[00:08:11.260 --> 00:08:13.900]  並且呢你會覺得呢
[00:08:13.900 --> 00:08:16.180]  就係如果佢真係想去
[00:08:16.180 --> 00:08:17.900]  用呢個土地嘅名字
[00:08:17.900 --> 00:08:20.620]  去說明亞比斯得到土地嘅話呢
[00:08:20.620 --> 00:08:22.900]  佢冇理由放喺第二章嘅
[00:08:22.900 --> 00:08:24.380]  即係應該放喺邊度呀
[00:08:24.380 --> 00:08:25.380]  當然係放喺第四章
[00:08:25.380 --> 00:08:27.420]  第九第十節之後啦
[00:08:27.420 --> 00:08:29.260]  嚟到證明亞比斯獲得土地
[00:08:29.260 --> 00:08:30.100]  並且啲人
[00:08:30.100 --> 00:08:32.300]  嗰啲民事就喺呢個土地上面呀嘛
[00:08:32.300 --> 00:08:34.180]  咁先有說服力㗎嘛
[00:08:34.180 --> 00:08:35.540]  即係按常理應該係咁
[00:08:35.540 --> 00:08:36.900]  所以如果你聽到呢啲解釋呢
[00:08:36.900 --> 00:08:37.980]  就可以揭開佢啦
[00:08:37.980 --> 00:08:39.060]  唔好理啲解釋啦
[00:08:39.060 --> 00:08:40.860]  因為佢唔符合常識呀
[00:08:40.860 --> 00:08:42.980]  咁呀於是我哋淨低落嚟嘅資料呢
[00:08:42.980 --> 00:08:44.380]  就係成本聖經呢
[00:08:44.380 --> 00:08:46.500]  係只有得第九同埋第十節
[00:08:46.500 --> 00:08:49.420]  講到亞比斯呢個人
[00:08:49.420 --> 00:08:50.620]  係唯一呢一度
[00:08:50.620 --> 00:08:52.380]  聖經喺呢一度以外呢
[00:08:52.380 --> 00:08:54.220]  係冇講過任何
[00:08:54.220 --> 00:08:57.580]  係關於同亞比斯有關嘅呢個人㗎啦
[00:08:57.580 --> 00:08:59.620]  咁亦都面對住一個問題啦
[00:08:59.620 --> 00:09:02.180]  就係咩咪咁重要呢呢個人
[00:09:02.180 --> 00:09:03.780]  點解淨係記個名字
[00:09:03.780 --> 00:09:06.780]  又記埋佢嘅祈禱呢咁
[00:09:06.780 --> 00:09:08.860]  咁呢我哋係好難算明嘅
[00:09:08.860 --> 00:09:11.380]  咁我哋只能夠用第一章
[00:09:11.380 --> 00:09:12.980]  第一節開始數落嚟
[00:09:12.980 --> 00:09:15.100]  用希伯來人嘅方法去睇㗎啫
[00:09:15.100 --> 00:09:17.180]  如果唔係呢我只能夠望禱告
[00:09:17.180 --> 00:09:18.540]  我哋儘管望一望禱告先啦
[00:09:18.540 --> 00:09:19.260]  好唔好呀
[00:09:19.260 --> 00:09:21.380]  第九第十節
[00:09:21.380 --> 00:09:22.900]  兩節經文你再重複睇
[00:09:22.900 --> 00:09:24.540]  睇多幾次你就會發現呢
[00:09:24.540 --> 00:09:27.100]  有一個詞組呢係好特別嘅
[00:09:27.100 --> 00:09:28.820]  亞比斯呢個名啦
[00:09:28.820 --> 00:09:30.860]  佢嘅意義啦
[00:09:30.860 --> 00:09:32.220]  痛苦啦係咪呀
[00:09:32.220 --> 00:09:33.580]  仲有乜嘢呀
[00:09:33.580 --> 00:09:34.620]  患難啦
[00:09:34.620 --> 00:09:36.060]  係咪經文有呀
[00:09:36.060 --> 00:09:38.500]  仲有就係艱苦啦
[00:09:38.500 --> 00:09:40.140]  你發現呢短短兩節呢
[00:09:40.140 --> 00:09:41.860]  就係講咗幾個呢啲
[00:09:41.860 --> 00:09:43.780]  好沉重嘅詞彙呀
[00:09:43.780 --> 00:09:46.620]  似乎呢係有意思為我哋突出下
[00:09:46.620 --> 00:09:50.860]  亞比斯呢一個人打從佢出生到佢成長
[00:09:50.860 --> 00:09:52.740]  就係一個痛苦
[00:09:52.740 --> 00:09:55.220]  並且活喺痛苦嘅人
[00:09:55.220 --> 00:09:56.980]  呢兩節經文好清楚嘅
[00:09:56.980 --> 00:10:00.220]  即係呢一啲嘅字眼呢係放埋一齊㗎
[00:10:00.220 --> 00:10:02.220]  而事實上經文第九節
[00:10:02.220 --> 00:10:04.060]  特別你如果睇和合本啦
[00:10:04.060 --> 00:10:05.460]  我唔知你手上嗰本係邊本
[00:10:05.460 --> 00:10:07.060]  合本嘅翻譯呢就係
[00:10:07.060 --> 00:10:10.540]  即係話佢媽媽生佢嘅時候呢甚是痛苦
[00:10:10.540 --> 00:10:11.540]  咁呢就係
[00:10:11.540 --> 00:10:13.060]  於是我哋話
[00:10:13.060 --> 00:10:14.900]  阿媽生咗個仔
[00:10:14.900 --> 00:10:18.380]  因為要紀念住呢份痛苦呢
[00:10:18.380 --> 00:10:21.260]  就改咗佢做亞比斯啦
[00:10:21.260 --> 00:10:23.900]  咁呢就
[00:10:23.900 --> 00:10:27.940]  仲有冇媽媽喺度呀
[00:10:27.940 --> 00:10:29.940]  生仔辛苦唔辛苦㗎
[00:10:29.940 --> 00:10:30.700]  辛苦
[00:10:30.700 --> 00:10:33.780]  有冇邊個話生仔唔辛苦
[00:10:33.780 --> 00:10:34.740]  都好辛苦㗎
[00:10:34.740 --> 00:10:38.820]  即係我諗任何我哋嘅太太
[00:10:38.820 --> 00:10:40.660]  何女性當佢生仔嘅時候
[00:10:40.660 --> 00:10:41.940]  太辛苦㗎啦
[00:10:41.940 --> 00:10:43.660]  咁如果個個都辛苦
[00:10:43.660 --> 00:10:48.700]  生出嚟個個都應該叫亞比斯㗎喇喎
[00:10:48.700 --> 00:10:51.340]  你諗深一層又唔應該會呀係咪呀
[00:10:51.340 --> 00:10:54.420]  即係冇理由因為你生育痛苦呢
[00:10:54.420 --> 00:10:56.220]  就稱為亞比斯㗎
[00:10:56.220 --> 00:10:58.340]  按常你唔應該咁樣做㗎
[00:10:58.340 --> 00:10:59.260]  亦都換句話講呢
[00:10:59.260 --> 00:11:04.500]  如果我哋呢一度就因為佢生育嘅時候好痛苦
[00:11:04.500 --> 00:11:05.900]  我唔知幾多級啦
[00:11:05.900 --> 00:11:06.740]  總之就好痛苦
[00:11:06.740 --> 00:11:08.460]  所以呢紀念呢個痛苦
[00:11:08.460 --> 00:11:10.580]  聽落去其實有啲古怪㗎
[00:11:10.580 --> 00:11:12.620]  即係生嗰個小朋友好痛苦
[00:11:12.620 --> 00:11:16.660]  於是呢就改做一個痛苦嘅名字叫做亞比斯
[00:11:16.660 --> 00:11:17.860]  係咪咁樣呢
[00:11:17.860 --> 00:11:19.060]  如果純粹呢個理由呢
[00:11:19.060 --> 00:11:23.180]  其實就好難說服到即係讀者嘅
[00:11:23.180 --> 00:11:24.420]  於是呢我哋再諗下下
[00:11:24.420 --> 00:11:27.060]  實際痛苦呢一個字係咩意思呢
[00:11:27.060 --> 00:11:29.740]  會唔會佢另有所指呢
[00:11:29.740 --> 00:11:31.340]  其實呢
[00:11:31.340 --> 00:11:33.940]  原文呢呢個字呢係講緊呢
[00:11:33.940 --> 00:11:37.140]  啲人做雕像
[00:11:37.140 --> 00:11:39.500]  即係拿住個嘢喺度雕刻嗰啲呢
[00:11:39.500 --> 00:11:42.940]  咁大家都見過
[00:11:42.940 --> 00:11:44.140]  一出錯呢
[00:11:44.140 --> 00:11:46.820]  其實可能成件作品都冇㗎
[00:11:46.820 --> 00:11:50.900]  即係如果你假設你要雕一個基督像咁樣
[00:11:50.900 --> 00:11:53.340]  咁你雕到隻眼嘅時候
[00:11:53.340 --> 00:11:55.420]  咦
[00:11:55.420 --> 00:11:56.700]  雕多咗
[00:11:56.700 --> 00:11:59.500]  隻眼仔本來係好細嘅變到好大嘅
[00:11:59.500 --> 00:12:00.860]  於是大細眼咁
[00:12:00.860 --> 00:12:03.180]  咁你覺得呢個雕像就好似
[00:12:03.180 --> 00:12:04.620]  差啲啦係咪
[00:12:04.620 --> 00:12:05.540]  即係話
[00:12:05.540 --> 00:12:06.860]  毀咗個雕像
[00:12:06.860 --> 00:12:09.220]  呢個意思就係嗰個原文意思喇
[00:12:09.220 --> 00:12:10.660]  就係當佢雕刻嘅時候
[00:12:10.660 --> 00:12:11.980]  雕雕下突然間發現
[00:12:11.980 --> 00:12:12.620]  咦
[00:12:12.620 --> 00:12:13.020]  死呀
[00:12:13.020 --> 00:12:15.060]  錯咗
[00:12:15.060 --> 00:12:17.540]  好痛苦呀
[00:12:17.540 --> 00:12:19.980]  即係當你一個人聚精會神做一件事
[00:12:19.980 --> 00:12:20.900]  希望做得成
[00:12:20.900 --> 00:12:23.620]  並且經已差唔多接近員工嘅時候
[00:12:23.620 --> 00:12:26.580]  喺臨埋門嗰刻你先雕錯咗
[00:12:26.580 --> 00:12:28.340]  你話痛唔痛苦呀
[00:12:28.340 --> 00:12:29.380]  都幾痛苦嘅
[00:12:29.380 --> 00:12:30.060]  係呀
[00:12:30.060 --> 00:12:31.940]  其實個原文係指呢樣嘢下
[00:12:31.940 --> 00:12:34.580]  亦都即係話呢嗰種痛苦呢唔係來自
[00:12:34.580 --> 00:12:35.500]  係自嗰種
[00:12:35.500 --> 00:12:36.860]  裏面嗰種嘅內心
[00:12:36.860 --> 00:12:38.620]  即係疼痛呀生出嚟
[00:12:38.620 --> 00:12:39.380]  唔係講嗰啲
[00:12:39.380 --> 00:12:41.500]  而係講緊外在
[00:12:41.500 --> 00:12:43.580]  外在嘅世界同埋環境
[00:12:43.580 --> 00:12:46.380]  所帶嚟嗰種痛苦
[00:12:46.380 --> 00:12:47.780]  係咁嘅意思之下
[00:12:47.780 --> 00:12:52.380]  其實呢一度嗰個嘅亞比斯之所以改為痛苦
[00:12:52.380 --> 00:12:54.140]  其實個意義係咩呢
[00:12:54.140 --> 00:12:57.700]  就係亞比斯出生嘅日子極可能係講緊
[00:12:57.700 --> 00:13:00.860]  佢嗰個家道呀並唔理想呀
[00:13:00.860 --> 00:13:04.260]  似乎呢係有一啲因素
[00:13:04.260 --> 00:13:07.140]  就係呢個小朋友出世嘅時候
[00:13:07.140 --> 00:13:09.700]  佢嘅媽媽或者甚至佢嘅家庭
[00:13:09.700 --> 00:13:13.860]  係經歷緊一啲痛苦同埋憂愁嘅時刻
[00:13:13.860 --> 00:13:15.820]  所以有一啲嘅翻譯呢其實就唔係好似
[00:13:15.820 --> 00:13:17.860]  依家大家睇到禍後本咁樣翻譯嘅
[00:13:17.860 --> 00:13:20.700]  就係我生他甚是痛苦
[00:13:20.700 --> 00:13:22.900]  原來中文譯本亦都係咁樣講下
[00:13:22.900 --> 00:13:24.220]  即係講佢生育
[00:13:24.220 --> 00:13:26.900]  生育嘅時候帶嚟嘅痛苦
[00:13:26.900 --> 00:13:28.140]  但係一啲
[00:13:28.140 --> 00:13:29.140]  另一啲嘅翻譯下
[00:13:29.140 --> 00:13:32.340]  譬如用希臘文譯為中文嘅
[00:13:32.340 --> 00:13:34.940]  呂振宗譯本呢就會譯做
[00:13:34.940 --> 00:13:38.380]  我在痛苦中生他
[00:13:38.380 --> 00:13:42.660]  即係話呢我喺一個痛苦嘅過程同環境裏面
[00:13:42.660 --> 00:13:46.220]  先至生呢一個小朋友
[00:13:46.220 --> 00:13:47.980]  而事實上亞比斯呢個原文
[00:13:47.980 --> 00:13:50.740]  亦都唔係單單解作痛苦嘅
[00:13:50.740 --> 00:13:54.820]  希伯來文嗰個發音係同痛苦嗰個字相似
[00:13:54.820 --> 00:13:56.500]  所以佢叫做痛苦啦
[00:13:56.500 --> 00:14:00.140]  亞比斯嘅原文亦都可以解作憂愁
[00:14:00.140 --> 00:14:00.940]  即係換句話講
[00:14:00.940 --> 00:14:02.940]  亞比斯出世嘅時候
[00:14:02.940 --> 00:14:06.900]  有可能係紀念住佢嘅家庭
[00:14:06.900 --> 00:14:12.180]  進入咗一個好令佢哋痛苦同憂愁嘅階段同埋
