
[00:00:00.000 --> 00:00:05.600]  感謝主可以跟大家分享這個寶貴的聖經的話語
[00:02:58.700 --> 00:03:02.100]  就是這個信心在這裏所講的
[00:03:02.100 --> 00:03:05.900]  乃是說我們這一位創造宇宙萬物的神
[00:03:05.900 --> 00:03:08.100]  才耶穌基督到這個世界上來的
[00:03:08.100 --> 00:03:12.100]  我們的天賦是可信可靠的
[00:03:12.100 --> 00:03:15.500]  因爲宇宙一切歷定的
[00:03:15.500 --> 00:03:18.700]  都是憑他全能的話語
[00:03:18.700 --> 00:03:20.900]  維繫着萬有的
[00:03:20.900 --> 00:03:21.900]  這一位的主
[00:03:21.900 --> 00:03:26.700]  也沒有不給自己留下見證
[00:03:26.700 --> 00:03:28.900]  所以我們要叫人相信的時候
[00:03:28.900 --> 00:03:29.900]  我告訴他說
[00:03:29.900 --> 00:03:32.700]  你要弄清楚你纔好信
[00:03:32.700 --> 00:03:34.700]  但是當你弄清楚之後
[00:03:34.700 --> 00:03:36.900]  你還是硬信不信
[00:03:36.900 --> 00:03:38.900]  那就是你的罪
[00:03:38.900 --> 00:03:40.900]  所以不要隨便說
[00:03:40.900 --> 00:03:42.900]  這個信仰太高深
[00:03:42.900 --> 00:03:44.100]  你不要管
[00:03:44.100 --> 00:03:46.500]  你只要信就算了吧
[00:03:46.500 --> 00:03:48.300]  那麼有理性頭腦的人
[00:03:48.300 --> 00:03:50.700]  一定說你是糊塗人
[00:03:50.700 --> 00:03:53.100]  而且這也沒有聖經的支持
[00:03:53.100 --> 00:03:55.300]  沒有聖經的根據
[00:03:55.300 --> 00:03:57.100]  聖經的根據就是說
[00:03:57.100 --> 00:04:00.100]  神雖然是肉眼看不見
[00:04:00.100 --> 00:04:02.900]  但是很多東西看得見
[00:04:02.900 --> 00:04:05.700]  而且你的科技越高
[00:04:05.700 --> 00:04:08.700]  其實你看得也越全面
[00:04:08.700 --> 00:04:11.700]  越奧祕 越奇妙
[00:04:11.700 --> 00:04:14.100]  然後我們在這一種的
[00:04:14.100 --> 00:04:18.100]  神爲他自己做的見證裏頭
[00:04:18.100 --> 00:04:22.300]  來做出一個信心的回應
[00:04:22.300 --> 00:04:26.700]  這纔是合情合理的相信
[00:04:26.700 --> 00:04:32.900]  對不對
[00:04:32.900 --> 00:04:35.700]  然後這裏講的信是什麼什麼
[00:04:35.700 --> 00:04:36.700]  其實講的就是
[00:04:36.700 --> 00:04:39.500]  神整個救恩的計劃
[00:04:39.500 --> 00:04:42.700]  他一定會把宇宙萬物
[00:04:42.700 --> 00:04:45.300]  完全的更新
[00:04:45.300 --> 00:04:49.100]  他的拯救是完全徹底的
[00:04:49.100 --> 00:04:51.300]  全面的一個拯救
[00:04:51.300 --> 00:04:55.500]  所以我們是憑着這一種的信心
[00:04:55.500 --> 00:04:59.500]  來抓住了這個以後
[00:04:59.500 --> 00:05:01.500]  還要實現的
[00:05:01.500 --> 00:05:03.100]  所以信就是我們
[00:05:03.100 --> 00:05:05.500]  盼望之勢的實體
[00:05:05.500 --> 00:05:08.500]  是未見之勢的確具
[00:05:08.500 --> 00:05:10.900]  我們有了絕對的把握
[00:05:10.900 --> 00:05:12.700]  知道我們所盼望的
[00:05:12.700 --> 00:05:14.700]  一定不會落空
[00:05:14.700 --> 00:05:17.300]  知道我們現在還沒有看見
[00:05:17.300 --> 00:05:21.700]  但是我們就已經好像得着一樣
[00:05:21.700 --> 00:05:23.100]  這是希伯來書
[00:05:23.100 --> 00:05:26.900]  一直給我們一個寶貴的信心
[00:05:26.900 --> 00:05:29.500]  世界上很多事情衝擊我們
[00:05:29.500 --> 00:05:31.500]  很多的失望
[00:05:31.500 --> 00:05:33.100]  很多的苦難
[00:05:33.100 --> 00:05:35.700]  很多的我們解不開的事情
[00:05:35.700 --> 00:05:37.500]  但沒關係
[00:05:37.500 --> 00:05:40.500]  只要有耶穌基督
[00:05:40.500 --> 00:05:43.900]  我們就有這個信心的把握
[00:05:43.900 --> 00:05:47.700]  這就是得着我們信心的果效
[00:05:47.700 --> 00:05:50.100]  如果你看十一章這裏講的
[00:05:50.100 --> 00:05:52.300]  都是有信心的人
[00:05:52.300 --> 00:05:54.300]  但他們有一個共通點
[00:05:54.300 --> 00:05:56.500]  也跟我們有一個共通點
[00:05:56.500 --> 00:05:58.300]  就是他們相信
[00:05:58.300 --> 00:06:00.900]  但是他們還沒有得着
[00:06:00.900 --> 00:06:03.300]  他們所相信要得到的
[00:06:03.300 --> 00:06:05.700]  我們還是在一起等的
[00:06:05.700 --> 00:06:07.700]  但我們還是在一起等的
[00:06:07.700 --> 00:06:10.700]  那麼我們就需要神的話語
[00:06:10.700 --> 00:06:15.500]  來提醒來鼓勵
[00:06:15.500 --> 00:06:18.100]  我也想跟弟兄姐妹講
[00:06:18.100 --> 00:06:19.700]  希伯來書這裏講的
[00:06:19.700 --> 00:06:21.900]  中心只有一個
[00:06:21.900 --> 00:06:25.500]  誰?主耶穌基督
[00:06:25.500 --> 00:06:28.900]  祂是上帝在最末世的時候
[00:06:28.900 --> 00:06:31.900]  親自在祂兒子裏面
[00:06:31.900 --> 00:06:35.500]  來講話給世界上的人聽
[00:06:35.500 --> 00:06:37.100]  願意聽的人
[00:06:37.100 --> 00:06:40.700]  就不必再聽別的話語了
[00:06:40.700 --> 00:06:43.300]  所以信靠主耶穌基督
[00:06:43.300 --> 00:06:45.700]  我們實在是比世界上
[00:06:45.700 --> 00:06:48.900]  更聰明的人更聰明
[00:06:48.900 --> 00:06:50.300]  因爲更聰明的人
[00:06:50.300 --> 00:06:51.500]  他怎麼樣聰明
[00:06:51.500 --> 00:06:53.300]  都不夠耶穌聰明
[00:06:53.300 --> 00:06:55.300]  都不夠天父上帝聰明
[00:06:55.300 --> 00:06:56.900]  他怎麼樣尋找
[00:06:56.900 --> 00:06:58.500]  他還是在尋找
[00:06:58.500 --> 00:07:00.300]  但是感謝主
[00:07:00.300 --> 00:07:03.100]  我希望您能對自己的信這樣說
[00:07:03.100 --> 00:07:06.100]  我得着的何等的寶貴
[00:07:06.100 --> 00:07:08.500]  我不再否來否去
[00:07:08.500 --> 00:07:10.500]  如果你是念哲學的
[00:07:10.500 --> 00:07:12.700]  你是大有學問的人
[00:07:12.700 --> 00:07:14.700]  可能你就明白
[00:07:14.700 --> 00:07:19.100]  讀書多身體疲倦
[00:07:19.100 --> 00:07:21.900]  住書多沒有窮盡
[00:07:21.900 --> 00:07:25.900]  跑來跑去還不知道是搞什麼
[00:07:25.900 --> 00:07:28.900]  我們最近常常經驗的就是說
[00:07:28.900 --> 00:07:31.300]  前一陣子就是說
[00:07:31.300 --> 00:07:33.100]  喫這個好啊
[00:07:33.100 --> 00:07:35.900]  過了幾個月就喫這個不好啦
[00:07:35.900 --> 00:07:37.900]  從前就是喝一點紅酒好
[00:07:37.900 --> 00:07:39.500]  現在又是喝酒
[00:07:39.500 --> 00:07:41.300]  還是一點都不要喝好
[00:07:41.300 --> 00:07:42.900]  到底是怎麼樣
[00:07:42.900 --> 00:07:44.500]  我們在這個世界上的學問
[00:07:44.500 --> 00:07:46.100]  就常常是這樣
[00:07:46.100 --> 00:07:48.300]  但是唯有在我們人生裏面
[00:07:48.300 --> 00:07:50.100]  就是人神關係方面
[00:07:50.100 --> 00:07:51.900]  最重要的那件事情
[00:07:51.900 --> 00:07:53.700]  我們不必這樣
[00:07:53.700 --> 00:07:55.500]  因爲耶穌基督
[00:07:55.500 --> 00:07:59.300]  已經是終極的啓示
[00:07:59.300 --> 00:08:01.300]  有了他開槍了
[00:08:01.300 --> 00:08:02.900]  開口講話了
[00:08:02.900 --> 00:08:06.500]  那麼我們就專心仰望他就好了
[00:08:06.500 --> 00:08:08.500]  沒有太久以前
[00:08:08.500 --> 00:08:09.700]  我有一個朋友
[00:08:09.700 --> 00:08:14.100]  也是我們念神學的一個校友
[00:08:14.100 --> 00:08:16.100]  很可惜
[00:08:16.100 --> 00:08:20.100]  他跑到東方賞殿裏面去了
[00:08:20.100 --> 00:08:23.300]  後來這個又叫什麼全能神教會
[00:08:23.300 --> 00:08:25.700]  現在又不知道叫了什麼名字
[00:08:25.700 --> 00:08:29.700]  這個教派現在還是繼續地
[00:08:29.700 --> 00:08:31.700]  在各處來活動
[00:08:31.700 --> 00:08:35.700]  特別是在講普通話的羣體裏面
[00:08:35.700 --> 00:08:41.900]  他們是很有活動的力在那邊
[00:08:41.900 --> 00:08:44.500]  我這個朋友告訴我說
[00:08:44.500 --> 00:08:46.900]  他已經是跟着他們說
[00:08:46.900 --> 00:08:48.300]  爲什麼
[00:08:48.300 --> 00:08:51.300]  他們說他們的那個女基督
[00:08:51.300 --> 00:08:53.500]  基督是女的
[00:08:53.500 --> 00:08:55.900]  我倒是沒有聽過
[00:08:55.900 --> 00:08:58.700]  你爲什麼信一個女的基督
[00:08:58.700 --> 00:09:03.100]  因爲這個人很有本領對人很有影響
[00:09:03.100 --> 00:09:04.500]  也很有愛心
[00:09:04.500 --> 00:09:07.700]  我說你幹嘛去跟他
[00:09:07.700 --> 00:09:09.100]  我問他
[00:09:09.100 --> 00:09:13.100]  你難道忘記了希伯來書嗎
[00:09:13.100 --> 00:09:14.900]  如果一個人是記得
[00:09:14.900 --> 00:09:16.700]  希伯來書很清楚地
[00:09:16.700 --> 00:09:19.300]  講的我們的耶穌基督
[00:09:19.300 --> 00:09:21.300]  比摩西更高
[00:09:21.300 --> 00:09:23.100]  比天使更高
[00:09:23.100 --> 00:09:25.300]  比亞倫更不一樣
[00:09:25.300 --> 00:09:29.900]  他是麥基喜德等次的那種大智師
[00:09:29.900 --> 00:09:33.300]  他已經是完成了我們拯救的那一位
[00:09:33.300 --> 00:09:35.300]  我單單依靠他
[00:09:35.300 --> 00:09:37.500]  我就不必再佛來佛去
[00:09:37.500 --> 00:09:40.300]  感謝主後來這位朋友
[00:09:40.300 --> 00:09:42.900]  他離開了那個東方聖殿
[00:09:42.900 --> 00:09:44.300]  雖然是不容易
[00:09:44.300 --> 00:09:47.300]  但是他終究是確認了
[00:09:47.300 --> 00:09:50.300]  耶穌基督是我們唯一的主
[00:09:50.300 --> 00:09:52.900]  就像希伯來書裏面所講的
[00:09:52.900 --> 00:09:54.300]  所以親愛的弟兄姐妹
[00:09:54.300 --> 00:09:56.500]  我們真的要弄清楚
[00:09:56.500 --> 00:10:00.100]  自己所信靠的對象是誰
[00:10:00.100 --> 00:10:04.500]  我相信這位主耶穌基督
[00:10:04.500 --> 00:10:08.300]  是我們今天明天
[00:10:08.300 --> 00:10:12.300]  直到永遠我們都要依靠
[00:10:12.300 --> 00:10:14.900]  都要相信的一位
[00:10:14.900 --> 00:10:18.300]  在這裏我希望再一次跟大家
[00:10:18.300 --> 00:10:21.500]  來兼顧這個信心
[00:10:21.500 --> 00:10:25.700]  就是我們要就是不信
[00:10:25.700 --> 00:10:27.300]  如果信了
[00:10:27.300 --> 00:10:33.900]  就是從頭到尾都要繼續相信下去
[00:10:33.900 --> 00:10:37.300]  所以我們要保持一個活的信心
[00:10:37.300 --> 00:10:39.500]  一個有火熱的信心
[00:10:39.500 --> 00:10:41.100]  一個能夠更新
[00:10:41.100 --> 00:10:44.900]  也能夠有深度的一個信心
[00:10:44.900 --> 00:10:48.300]  今天我們的信仰是怎麼樣的事情
[00:10:48.300 --> 00:10:53.700]  我懷疑在今天華人教會里面
[00:10:53.700 --> 00:10:57.300]  會不會需要來到主的面前
[00:10:57.300 --> 00:11:00.500]  謙卑地來看看
[00:11:00.500 --> 00:11:06.100]  到底這一種對前面有盼望
[00:11:06.100 --> 00:11:08.700]  對未來就是有缺去
[00:11:08.700 --> 00:11:12.100]  又未來要還沒有看見
[00:11:12.100 --> 00:11:16.100]  這個信到底是怎麼樣的
[00:11:16.100 --> 00:11:19.500]  頭一方面我們的信心
[00:11:19.500 --> 00:11:23.100]  是一定要經過考驗的
[00:11:23.100 --> 00:11:26.500]  從來相信神的人
[00:11:26.500 --> 00:11:30.100]  都會經驗過痛苦
[00:11:30.100 --> 00:11:32.300]  經驗過失望
[00:11:32.300 --> 00:11:36.100]  但是在其中他還能看見
[00:11:36.100 --> 00:11:38.700]  慈愛的主的恩首
[00:11:38.700 --> 00:11:44.700]  在怎麼樣來編寫這個人生的故事
[00:11:44.700 --> 00:11:47.500]  如果我們以爲自己信了
[00:11:47.500 --> 00:11:49.900]  就是一帆風順
[00:11:49.900 --> 00:11:54.300]  其實這種信心沒有經過考驗
[00:11:54.300 --> 00:11:57.900]  我不知道你的經驗是怎麼樣
[00:11:57.900 --> 00:12:01.700]  我自己的媽媽信了耶穌以後
[00:12:01.700 --> 00:12:05.100]  她的苦難就開始了
[00:12:05.100 --> 00:12:08.300]  因爲她在那個年代一信耶穌
[00:12:08.300 --> 00:12:11.700]  就好像背棄祖先一樣
[00:12:11.700 --> 00:12:15.100]  大逆不道就給趕出家門
[00:12:15.100 --> 00:12:17.300]  也沒飯可喫
[00:12:17.300 --> 00:12:19.100]  但是在那個時候
[00:12:19.100 --> 00:12:24.100]  他說什麼父母離棄我
[00:12:24.100 --> 00:12:27.900]  耶和華必收留我
[00:12:27.900 --> 00:12:30.500]  你想一個女孩子
[00:12:30.500 --> 00:12:34.500]  爸爸已經不知道跑到什麼地方去了
[00:12:34.500 --> 00:12:37.100]  孤苦的一個女孩子
[00:12:37.100 --> 00:12:38.900]  才十多歲
[00:12:38.900 --> 00:12:41.700]  給自己的媽媽趕走
[00:12:41.700 --> 00:12:44.700]  有沒有什麼特別謀生的能力
[00:12:44.700 --> 00:12:50.700]  但是他的信心就在那個時候紮根了
[00:12:50.700 --> 00:12:52.900]  一直到他離開世界
[00:12:52.900 --> 00:12:56.700]  他還是充滿對主的信心
[00:12:56.700 --> 00:12:58.100]  你怎麼樣
[00:12:58.100 --> 00:13:00.900]  我不知道你今天面對的苦難
[00:13:00.900 --> 00:13:03.100]  辛苦失望是什麼
[00:13:03.100 --> 00:13:08.900]  但是我希望你在痛苦失望裏面
[00:13:08.900 --> 00:13:10.900]  不要絕望
[00:13:10.900 --> 00:13:16.300]  不要放棄對神的呼求跟依靠
[00:13:16.300 --> 00:13:18.300]  如果你是繼續地呼求
[00:13:18.300 --> 00:13:21.900]  然後按照着神給你的力量
[00:13:21.900 --> 00:13:25.300]  繼續做他喜歡你做的事情
[00:13:25.300 --> 00:13:31.300]  你總有一天會看見你信心的果消
[00:13:31.300 --> 00:13:34.900]  那媽媽還有一節的聖經就是說
[00:13:34.900 --> 00:13:38.300]  少丈師子還確實人惡
[00:13:38.300 --> 00:13:41.100]  但是依靠耶和華的
[00:13:41.100 --> 00:13:43.900]  什麼好處都沒有缺乏
[00:13:43.900 --> 00:13:46.300]  我是他生命的見證
[00:13:46.300 --> 00:13:49.700]  我看着他一生一世
[00:13:49.700 --> 00:13:52.300]  真的充滿喜樂
[00:13:52.300 --> 00:13:54.700]  充滿恩典
[00:13:54.700 --> 00:14:00.100]  我們的信心是需要經過考驗的信心
[00:14:00.100 --> 00:14:03.100]  也應着需要考驗
[00:14:03.100 --> 00:14:06.700]  所以我們的信心也不是一種
[00:14:06.700 --> 00:14:08.900]  單單是講未來
[00:14:08.900 --> 00:14:12.300]  單單是講屬靈的信心
[00:14:12.300 --> 00:14:16.500]  有時候我恐怕我們的這個信仰
[00:14:16.500 --> 00:14:21.300]  特別是在最近香港很多這個衝擊
[00:14:21.300 --> 00:14:25.100]  在我們這個內地很多的事情
[00:14:25.100 --> 00:14:27.100]  來影響的時候
[00:14:27.100 --> 00:14:32.700]  我懷疑我們可能有一個恐懼的心理
[00:14:32.700 --> 00:14:35.700]  就是外面的事情
[00:14:35.700 --> 00:14:38.500]  我們最好不要說
[00:14:38.500 --> 00:14:40.300]  最好不要碰
[00:14:40.300 --> 00:14:42.500]  最好不要問
[00:14:42.500 --> 00:14:44.300]  還有人就是說
[00:14:44.300 --> 00:14:47.700]  我們的信仰是屬靈的信仰
[00:14:47.700 --> 00:14:48.900]  主耶穌不是說
[00:14:48.900 --> 00:14:52.100]  他的國不是這個世界上的嗎
[00:14:52.100 --> 00:14:54.500]  如果他的國是在這個世界上的
[00:14:54.500 --> 00:14:57.900]  那麼他的子民就要起來爭鬥了
[00:14:57.900 --> 00:15:01.100]  既然主耶穌的國是在上面的
[00:15:01.100 --> 00:15:03.300]  所以主耶穌也不爭鬥的
[00:15:03.300 --> 00:15:05.100]  我們基督徒也就是
[00:15:05.100 --> 00:15:08.700]  不要管這個世界上的事情
[00:15:08.700 --> 00:15:10.300]  多好
[00:15:10.300 --> 00:15:12.100]  多安靜
[00:15:12.100 --> 00:15:13.300]  有人就說
[00:15:13.300 --> 00:15:16.500]  信仰就是使我的心很平靜
[00:15:16.500 --> 00:15:20.900]  因爲現在我什麼事情都不管
[00:15:20.900 --> 00:15:22.900]  我不知道你覺得
[00:15:22.900 --> 00:15:27.100]  這種的思想到底是
[00:15:27.100 --> 00:15:29.900]  抓錯了主的意思
[00:15:29.900 --> 00:15:31.900]  還是抓對了
[00:15:31.900 --> 00:15:34.100]  我今天把這個問題
[00:15:34.100 --> 00:15:37.900]  拋給你來看
[00:15:37.900 --> 00:15:39.500]  有人說
[00:15:39.500 --> 00:15:41.700]  政教分離
[00:15:41.700 --> 00:15:43.900]  所以在教會里面
[00:15:43.900 --> 00:15:47.100]  就一定不要碰政治
[00:15:47.100 --> 00:15:48.100]  有沒有聽過
[00:15:48.100 --> 00:15:50.100]  聽過這句話
[00:15:50.100 --> 00:15:52.300]  聽過
[00:15:52.300 --> 00:15:54.300]  同意不同意
[00:15:54.300 --> 00:15:56.900]  其實不容易了
[00:15:56.900 --> 00:15:58.700]  不好講了
[00:15:58.700 --> 00:16:02.700]  所以我就希望大家慢慢的講
[00:16:02.700 --> 00:16:04.700]  不要動怒
[00:16:04.700 --> 00:16:06.900]  也不要懼怕
[00:16:06.900 --> 00:16:08.700]  也不要不講
[00:16:08.700 --> 00:16:10.900]  你說耶穌就是這樣嗎
[00:16:10.900 --> 00:16:14.500]  他就把那個錢幣拿出來就是
[00:16:14.500 --> 00:16:16.300]  凱撒的給凱撒
[00:16:16.300 --> 00:16:18.300]  上帝的給上帝
[00:16:18.300 --> 00:16:21.300]  有人就加入這一階的聖經
[00:16:21.300 --> 00:16:22.300]  這是說
[00:16:22.300 --> 00:16:25.900]  所以政教分離是對的
[00:16:25.900 --> 00:16:27.900]  所以我們的信仰
[00:16:27.900 --> 00:16:30.900]  用現在香港人講的話就是
[00:16:30.900 --> 00:16:32.500]  兼離地
[00:16:32.500 --> 00:16:33.700]  不是兼泥地
[00:16:33.700 --> 00:16:35.500]  是兼離地
[00:16:35.500 --> 00:16:38.900]  那麼到底是離地還是不離地
[00:16:38.900 --> 00:16:40.300]  離地其實很好的
[00:16:40.300 --> 00:16:41.300]  我告訴你
[00:16:41.300 --> 00:16:43.700]  離地就是什麼都不管
[00:16:43.700 --> 00:16:46.100]  因爲主一定會出手
[00:16:46.100 --> 00:16:48.300]  我就什麼都不管
[00:16:48.300 --> 00:16:51.900]  也不問也不理
[00:16:51.900 --> 00:16:53.500]  落地呢
[00:16:53.500 --> 00:16:56.500]  其實也是很慘的
[00:16:56.500 --> 00:16:59.900]  因爲我們不懂
[00:16:59.900 --> 00:17:01.900]  沒有人教導我們
[00:17:01.900 --> 00:17:05.300]  沒有人訓練我們
[00:17:05.300 --> 00:17:07.700]  怎麼辦
[00:17:07.700 --> 00:17:09.500]  怎麼辦呢
[00:17:09.500 --> 00:17:10.700]  我提出這個
[00:17:10.700 --> 00:17:11.900]  其實也跟這個
[00:17:11.900 --> 00:17:15.300]  義人因性得傷
[00:17:15.300 --> 00:17:19.900]  跟稱義的人
[00:17:19.900 --> 00:17:25.900]  也要過一種信心的生活
[00:17:25.900 --> 00:17:28.100]  我就是挑戰自己
[00:17:28.100 --> 00:17:29.900]  拷問自己
[00:17:29.900 --> 00:17:33.500]  到底我現在還有信心沒有
[00:17:33.500 --> 00:17:35.900]  到底我所過的生活
[00:17:35.900 --> 00:17:37.700]  是有信心的生活
[00:17:37.700 --> 00:17:39.500]  還是沒有信心的生活
[00:17:39.500 --> 00:17:41.300]  如果有信心的生活
[00:17:41.300 --> 00:17:44.700]  會不會有一些時候
[00:17:44.700 --> 00:17:48.500]  你也要準備在這地球上面
[00:17:48.500 --> 00:17:50.500]  在這個社會里頭
[00:17:50.500 --> 00:17:52.500]  在這個世界裏面
[00:17:52.500 --> 00:17:55.700]  爲神做美好的見證
[00:17:55.700 --> 00:17:59.700]  甚至於付出這一個代價
[00:17:59.700 --> 00:18:01.100]  生命的代價
[00:18:01.100 --> 00:18:02.900]  自由的代價
[00:18:02.900 --> 00:18:08.300]  會不會也是信仰生活的一部分呢
[00:18:08.300 --> 00:18:10.700]  我們看教會的歷史
[00:18:10.700 --> 00:18:14.500]  我們看西伯來書這裏所講的
[00:18:14.500 --> 00:18:16.700]  這些人因着性
[00:18:16.700 --> 00:18:19.100]  我們知道這諸世界是
[00:18:19.100 --> 00:18:21.700]  神藉着他話語造成的
[00:18:21.700 --> 00:18:22.900]  所看見的
[00:18:22.900 --> 00:18:25.500]  就不是從顯然之物造出來的
[00:18:25.500 --> 00:18:27.300]  所以就一定要對這位
[00:18:27.300 --> 00:18:30.300]  創造宇宙萬物的
[00:18:30.300 --> 00:18:32.500]  奇妙無比的上帝
[00:18:32.500 --> 00:18:35.500]  有這個信心
[00:18:35.500 --> 00:18:38.700]  單單要保持這種信心
[00:18:38.700 --> 00:18:41.300]  已經在我們這個
[00:18:41.300 --> 00:18:44.100]  華人的社會里面
[00:18:44.100 --> 00:18:46.100]  可以成爲
[00:18:46.100 --> 00:18:49.900]  你要付代價的一種信仰
[00:18:49.900 --> 00:18:52.500]  你聽得明白嗎
[00:18:52.500 --> 00:18:55.700]  如果有一個統治者
[00:18:55.700 --> 00:19:00.300]  不准你確認這一位唯一的上帝
[00:19:00.300 --> 00:19:01.500]  是至高者
[00:19:01.500 --> 00:19:03.500]  是至高的上帝
[00:19:03.500 --> 00:19:05.900]  那麼禁止你敬拜他
[00:19:05.900 --> 00:19:08.300]  禁止你宣告他
[00:19:08.300 --> 00:19:11.700]  那麼你的這一個信仰
[00:19:11.700 --> 00:19:14.500]  有沒有涉及政治的層面
[00:19:14.500 --> 00:19:16.300]  你告訴我
[00:19:16.300 --> 00:19:19.500]  有還是沒有
[00:19:19.500 --> 00:19:20.700]  你說對對
[00:19:20.700 --> 00:19:23.300]  牧師我明白你講什麼
[00:19:23.300 --> 00:19:26.300]  只要是屬靈方面的事情
[00:19:26.300 --> 00:19:28.900]  我們一定不低頭
[00:19:28.900 --> 00:19:30.100]  我們就一定好像
[00:19:30.100 --> 00:19:31.700]  《此圖行傳》所說的
[00:19:31.700 --> 00:19:35.500]  順從上帝不順從人是應當的
[00:19:35.500 --> 00:19:36.500]  牧師這個我們明白
[00:19:36.500 --> 00:19:37.700]  我們同意
[00:19:37.700 --> 00:19:39.500]  好 感謝主
[00:19:39.500 --> 00:19:41.700]  我們能夠這樣同意
[00:19:41.700 --> 00:19:44.900]  已經是了不起的事情
[00:19:44.900 --> 00:19:46.700]  也就是說
[00:19:46.700 --> 00:19:49.100]  當神放我們在一個地方
[00:19:49.100 --> 00:19:51.300]  爲他做見證的時候
[00:19:51.300 --> 00:19:52.700]  有時候
[00:19:52.700 --> 00:19:55.100]  那個在我們來說
[00:19:55.100 --> 00:19:57.500]  是完全沒有
[00:19:57.500 --> 00:20:00.900]  涉及任何的政治的元素的
[00:20:00.900 --> 00:20:03.300]  但是單單爲了持守這個
[00:20:03.300 --> 00:20:05.300]  聖經啓示的信仰
[00:20:05.300 --> 00:20:08.300]  我們就需要付上這個代價
[00:20:08.300 --> 00:20:11.700]  而我們在過去的歷史裏面
