
[00:00:00.000 --> 00:00:05.840]  今天我想特別因為面對社會這幾個星期發生的事情
[00:02:48.000 --> 00:02:50.920]  在教會外面的這些衝突
[00:02:50.920 --> 00:02:53.960]  可能都是我們一些提醒
[00:02:53.960 --> 00:02:55.920]  是我們的學習
[00:02:55.920 --> 00:02:57.520]  其實我相信今天我們
[00:02:57.520 --> 00:03:00.520]  面對社會這種處境的時候
[00:03:00.520 --> 00:03:05.240]  我們需要多一些成長和成熟
[00:03:05.240 --> 00:03:07.120]  有可能大家有不同的意見
[00:03:07.120 --> 00:03:08.760]  對於某些課題
[00:03:08.760 --> 00:03:10.640]  就好像其實回來教會一樣
[00:03:10.640 --> 00:03:12.280]  在教會內部都有一些課題
[00:03:12.280 --> 00:03:14.960]  令到教會裏面都產生不同意見
[00:03:14.960 --> 00:03:16.280]  我想這幾年教會
[00:03:16.280 --> 00:03:18.960]  我們成就面對的是甚麼
[00:03:18.960 --> 00:03:20.040]  建堂
[00:03:20.040 --> 00:03:22.440]  可能在建堂的議題上
[00:03:22.440 --> 00:03:24.160]  我們都有不同的頂尖
[00:03:24.160 --> 00:03:25.640]  有不同的看法
[00:03:25.640 --> 00:03:29.120]  但怎樣我們可以能夠避免
[00:03:29.120 --> 00:03:30.920]  今天社會那種
[00:03:30.920 --> 00:03:34.800]  令到整個社會越來越撕裂的時候
[00:03:34.800 --> 00:03:37.320]  我們要去表達
[00:03:37.320 --> 00:03:40.440]  我們對一些議題的不同見解的時候
[00:03:40.440 --> 00:03:41.840]  我們是否可以真的
[00:03:41.840 --> 00:03:44.760]  好像如果用最初期
[00:03:44.760 --> 00:03:47.240]  講到一個愛與和平的時候
[00:03:47.240 --> 00:03:48.840]  教會是否真的更加應該
[00:03:48.840 --> 00:03:50.480]  向這個基礎上高
[00:03:50.480 --> 00:03:54.640]  來互相溝通對話呢
[00:03:54.640 --> 00:03:56.320]  在《史達林傳》裏面記載了
[00:03:56.320 --> 00:03:58.680]  教會內部除了外部的衝突之外
[00:03:58.680 --> 00:04:01.200]  其實教會都有一些內部的衝突
[00:04:01.200 --> 00:04:03.720]  教會內的衝突大致上
[00:04:03.720 --> 00:04:05.120]  我看回《史達林傳》的時候
[00:04:05.120 --> 00:04:06.320]  不是很多
[00:04:06.320 --> 00:04:07.760]  但都很重要
[00:04:07.760 --> 00:04:10.320]  我想我們會從這些衝突裏面來學習
[00:04:10.320 --> 00:04:11.200]  第一次的衝突
[00:04:11.200 --> 00:04:14.000]  就在《史達林傳》的第六章裏面
[00:04:14.000 --> 00:04:16.840]  因為他們照顧一些人的飯食
[00:04:16.840 --> 00:04:19.120]  或者對一些人的關顧
[00:04:19.120 --> 00:04:20.520]  不是那麼足夠
[00:04:20.520 --> 00:04:22.200]  所以就引起一些衝突
[00:04:22.200 --> 00:04:23.360]  第六章裏面提醒我們
[00:04:23.360 --> 00:04:26.280]  因為這個衝突而帶來甚麼呢
[00:04:26.280 --> 00:04:28.200]  選了七個人出來
[00:04:28.200 --> 00:04:30.400]  我不知道大家有沒有印象
[00:04:30.400 --> 00:04:32.400]  有時候我們都會很擔心衝突
[00:04:32.400 --> 00:04:33.720]  但我們又仍然覺得
[00:04:33.720 --> 00:04:35.640]  如果衝突處理得好的時候
[00:04:35.640 --> 00:04:37.440]  是可以成為祝福
[00:04:37.440 --> 00:04:38.760]  這個《史達林傳》第六章裏面
[00:04:38.760 --> 00:04:40.480]  講到教會面對這個衝突的時候
[00:04:40.480 --> 00:04:42.080]  而選了七個人出來
[00:04:42.080 --> 00:04:43.640]  是成為教會的祝福
[00:04:43.640 --> 00:04:45.880]  可以讓教會的運作
[00:04:45.880 --> 00:04:49.040]  教會的服侍做得更加好
[00:04:49.040 --> 00:04:50.520]  但回到今天教會
[00:04:50.520 --> 00:04:51.560]  我有時候想
[00:04:51.560 --> 00:04:56.240]  昔日教會就是因為衝突而選出七個人
[00:04:56.240 --> 00:04:58.000]  有更好的服侍
[00:04:58.000 --> 00:04:59.320]  但今天我們的教會
[00:04:59.320 --> 00:05:02.720]  我覺得有時候我們覺得
[00:05:02.720 --> 00:05:04.880]  不是那麼理想是甚麼呢
[00:05:04.880 --> 00:05:08.520]  有時候原來我們因為要選一些人出來
[00:05:08.520 --> 00:05:10.600]  而引起衝突
[00:05:10.600 --> 00:05:12.920]  最近大家如果在成長班裏面
[00:05:12.920 --> 00:05:15.160]  我們最重要的是甚麼
[00:05:15.160 --> 00:05:16.880]  最近成長班
[00:05:16.880 --> 00:05:19.000]  選職員
[00:05:19.000 --> 00:05:21.120]  大家今年選職員
[00:05:21.120 --> 00:05:23.280]  有沒有衝突
[00:05:23.280 --> 00:05:25.760]  選職員會不會有衝突
[00:05:25.760 --> 00:05:27.600]  教會成長班選職員也好
[00:05:27.600 --> 00:05:29.280]  教會裏面選部員
[00:05:29.280 --> 00:05:31.720]  或者將來可能叫選執事
[00:05:31.720 --> 00:05:33.080]  選舉的時候
[00:05:33.080 --> 00:05:34.920]  大家覺得選舉
[00:05:34.920 --> 00:05:37.560]  大家應該很和平
[00:05:37.560 --> 00:05:40.640]  很開心去服侍
[00:05:40.640 --> 00:05:43.720]  會不會想到選舉也會帶來衝突
[00:05:43.720 --> 00:05:45.280]  我可以告訴大家
[00:05:45.280 --> 00:05:46.440]  一定有的
[00:05:46.440 --> 00:05:47.680]  不會告訴大家
[00:05:47.680 --> 00:05:49.200]  成長班裏面選舉
[00:05:49.200 --> 00:05:52.960]  個個都很和平去完成
[00:05:52.960 --> 00:05:55.360]  可能真是在當中的過程裏面
[00:05:55.360 --> 00:05:56.840]  或多或少
[00:05:56.840 --> 00:06:00.040]  有些可能真是很和平地完成
[00:06:00.040 --> 00:06:01.880]  但可能有些都有些衝突
[00:06:01.880 --> 00:06:06.360]  是因為選哪個人而帶來衝突
[00:06:06.360 --> 00:06:09.560]  其實為甚麼會這樣呢
[00:06:09.560 --> 00:06:11.600]  我想這個真是要我們自己回去
[00:06:11.600 --> 00:06:13.320]  好好地反省
[00:06:13.320 --> 00:06:16.040]  好好地祈禱
[00:06:16.040 --> 00:06:18.400]  我們看看初期教會
[00:06:18.400 --> 00:06:21.880]  是因為衝突而選出更好的人來服侍
[00:06:21.880 --> 00:06:24.480]  當我們今天要選一些人出來服侍的時候
[00:06:24.480 --> 00:06:25.960]  而產生衝突
[00:06:25.960 --> 00:06:28.480]  我相信這個不是神的心意
[00:06:28.480 --> 00:06:30.760]  只不過是人用了人的方法
[00:06:30.760 --> 00:06:33.400]  我們要用自己在神面前
[00:06:33.400 --> 00:06:36.040]  再一次來反省自己
[00:06:36.040 --> 00:06:37.880]  反省我們自己的生命
[00:06:37.880 --> 00:06:41.720]  是否需要再一次來到神面前求神的赦免
[00:06:41.720 --> 00:06:46.200]  是否需要繼續來到更多的學習成長
[00:06:46.200 --> 00:06:49.480]  在第二次和第三四次的衝突
[00:06:49.480 --> 00:06:52.800]  史林主義記載教會裏面發生在十一章
[00:06:52.800 --> 00:06:56.280]  這個主要是和哥尼留的事件有關
[00:06:56.280 --> 00:06:59.440]  第三次和第四次都是在史林主義的第十五章
[00:06:59.440 --> 00:07:03.040]  第三次是講到耶路撒冷的大公會議
[00:07:03.040 --> 00:07:05.480]  處理外邦人信主之後
[00:07:05.480 --> 00:07:07.000]  他們應該遵守甚麼
[00:07:07.000 --> 00:07:10.560]  所以在當時賽穆斯七月份的時候
[00:07:10.560 --> 00:07:12.520]  都用了這段經文來講
[00:07:12.520 --> 00:07:15.200]  他當時特別提醒我們
[00:07:15.200 --> 00:07:17.000]  用史林主義的第十五章
[00:07:17.000 --> 00:07:19.360]  耶路撒冷大公會議所處理的事情
[00:07:19.360 --> 00:07:20.680]  其實他就很擔心
[00:07:20.680 --> 00:07:24.520]  今日香港的處境可能成為一些議題
[00:07:24.520 --> 00:07:26.600]  讓教會會分裂
[00:07:26.600 --> 00:07:29.960]  我想這個都是我們要很小心去學習去提醒
[00:07:29.960 --> 00:07:33.400]  所以我想大家其實有些我們在過往的信息裏面
[00:07:33.400 --> 00:07:36.040]  都已經和頂姐妹來分享
[00:07:36.040 --> 00:07:37.560]  如果面對今日的處境
[00:07:37.560 --> 00:07:39.440]  我覺得大家可以回去
[00:07:39.440 --> 00:07:44.320]  去溫習以前我們一些講章的信息
[00:07:44.320 --> 00:07:47.800]  今日我想集中和大家看第四個衝突
[00:07:47.800 --> 00:07:50.320]  就是保羅和巴拿巴
[00:07:50.320 --> 00:07:53.040]  在第十五章三十六節到四十節記載
[00:07:53.040 --> 00:07:55.960]  可能有回來教會久一點的頂姐妹都會熟悉
[00:07:55.960 --> 00:07:57.200]  不過我想和大家溫習
[00:07:57.200 --> 00:07:59.680]  我們一起來看看這幾節經文
[00:07:59.680 --> 00:08:04.080]  看看保羅和巴拿巴發生了一些衝突是怎樣的情況
[00:08:04.080 --> 00:08:06.680]  我們一起看這些經文,我們一起讀完這段經文
[00:08:06.680 --> 00:08:07.960]  預備起
[00:08:07.960 --> 00:08:12.000]  過了些日子,保羅對巴拿巴說
[00:08:12.000 --> 00:08:17.360]  我們可以回到從前宣傳主導的角色
[00:08:17.360 --> 00:08:20.640]  看望弟兄們景況如何
[00:08:20.640 --> 00:08:25.960]  巴拿巴有意要大稱呼馬可的約翰和他
[00:08:25.960 --> 00:08:32.080]  但保羅因為馬可從前在旁非利亞離開他們
[00:08:32.080 --> 00:08:34.920]  不和他們同去做工
[00:08:34.920 --> 00:08:38.200]  就以為不可帶他去
[00:08:38.200 --> 00:08:41.040]  於是二人起了爭論
[00:08:41.040 --> 00:08:43.600]  甚至彼此分開
[00:08:43.600 --> 00:08:49.280]  巴拿巴帶著馬可坐船往塞浦路斯去
[00:08:49.280 --> 00:08:53.040]  保羅揀選了西拉也出去
[00:08:53.040 --> 00:08:58.600]  蒙弟兄們把他交於主的印頌
[00:08:58.600 --> 00:09:02.200]  如果你說保羅和巴拿巴是千多年前的人物
[00:09:02.200 --> 00:09:05.760]  我想他當時做的事和我們今天也很相似
[00:09:05.760 --> 00:09:07.680]  保羅和巴拿巴怎樣
[00:09:07.680 --> 00:09:12.080]  大家不再是朋友了
[00:09:12.080 --> 00:09:15.400]  你走那邊,我又走這邊
[00:09:15.400 --> 00:09:16.760]  其實巴拿巴和保羅
[00:09:16.760 --> 00:09:20.080]  如果大家看回《小行傳》是一個很好的朋友
[00:09:20.080 --> 00:09:22.320]  特別當保羅信主的初期
[00:09:22.320 --> 00:09:25.360]  是由巴拿巴帶著他
[00:09:25.360 --> 00:09:27.320]  大家做了很多的合作
[00:09:27.320 --> 00:09:29.920]  但為什麼因為這個衝突
[00:09:29.920 --> 00:09:31.200]  這個意見不同
[00:09:31.200 --> 00:09:33.200]  他們就分開呢
[00:09:33.200 --> 00:09:35.880]  在《小行傳》裏面其實還有一個小的衝突
[00:09:35.880 --> 00:09:36.960]  在21章的
[00:09:36.960 --> 00:09:38.520]  剛剛大家如果有印象
[00:09:38.520 --> 00:09:41.160]  就是過去兩個星期前說的
[00:09:41.160 --> 00:09:43.000]  但那是很小的
[00:09:43.000 --> 00:09:47.480]  最終他們大家就是願主的旨意成就
[00:09:47.480 --> 00:09:50.560]  而其中我想提未來在23章裏面
[00:09:50.560 --> 00:09:52.280]  又有一個衝突發生
[00:09:52.280 --> 00:09:53.880]  但我看這個衝突就是
[00:09:53.880 --> 00:09:59.320]  有些神的保護讓保羅經歷了
[00:09:59.320 --> 00:10:03.160]  他可以利用一些衝突的情況
[00:10:03.160 --> 00:10:06.640]  當時有快賽人和薩都的人兩批出來
[00:10:06.640 --> 00:10:09.520]  但是保羅就利用了這個衝突
[00:10:09.520 --> 00:10:11.320]  成為他的一個保護
[00:10:11.320 --> 00:10:13.640]  我相信神給保羅有智慧
[00:10:13.640 --> 00:10:15.120]  可能有時衝突
[00:10:15.120 --> 00:10:17.880]  我們可以很有智慧去用的時候
[00:10:17.880 --> 00:10:21.320]  可能是成為一些好的安排
[00:10:21.320 --> 00:10:23.280]  所以我認為能夠處理好衝突
[00:10:23.280 --> 00:10:25.440]  我相信可以成為一個祝福
[00:10:25.440 --> 00:10:27.320]  但我們要很小心
[00:10:27.320 --> 00:10:29.680]  有些人真的利用衝突
[00:10:29.680 --> 00:10:33.800]  而去做一些為自己謀取利益的事
[00:10:33.800 --> 00:10:35.840]  這個都是我們有時會擔心的
[00:10:35.840 --> 00:10:37.440]  有些人真的利用了衝突
[00:10:37.440 --> 00:10:39.360]  而去渾水摸魚也好
[00:10:39.360 --> 00:10:41.160]  去追求自己的利益
[00:10:41.160 --> 00:10:44.480]  一些很有心 用心的人
[00:10:44.480 --> 00:10:46.200]  我們都要很小心
[00:10:46.200 --> 00:10:48.120]  要很防備這些
[00:10:48.120 --> 00:10:50.840]  以至不要讓一些本來好的事情
[00:10:50.840 --> 00:10:53.240]  變成一些壞的事情
[00:10:53.240 --> 00:10:54.360]  在衝突裏面
[00:10:54.360 --> 00:10:57.800]  我和大家一起的認識就是一些起因
[00:10:57.800 --> 00:10:59.840]  可能這些都是我們曾經都遇到
[00:10:59.840 --> 00:11:01.920]  本身我們有不同的性格
[00:11:01.920 --> 00:11:03.800]  有不同我們自己的背景
[00:11:03.800 --> 00:11:04.880]  我們的影響
[00:11:04.880 --> 00:11:08.000]  可能是快和慢 情與理
[00:11:08.000 --> 00:11:10.600]  工作和關係的取向
[00:11:10.600 --> 00:11:13.240]  有些是實幹和理想的不同
[00:11:13.240 --> 00:11:17.000]  所以很多這些都是我們會有不同的想法
[00:11:17.000 --> 00:11:18.760]  但其實我又想提醒一下姐妹
[00:11:18.760 --> 00:11:21.240]  其實這些可能大家都有
[00:11:21.240 --> 00:11:23.840]  可能一個人有時做事會快些
[00:11:23.840 --> 00:11:25.720]  但有時做事都會慢些
[00:11:25.720 --> 00:11:28.880]  所以衝突其實要處理或者去認識
[00:11:28.880 --> 00:11:31.200]  其實有時不容易的 是要複雜
[00:11:31.200 --> 00:11:32.480]  特別是一些事件
[00:11:32.480 --> 00:11:36.040]  尤其是很多這麼長時間的時候
[00:11:36.040 --> 00:11:39.880]  有些事情是我們要很小心去分別
[00:11:39.880 --> 00:11:42.560]  如果用今天香港這個情況的時候
[00:11:42.560 --> 00:11:45.400]  其實你說誰是贊成 誰是反對呢
[00:11:45.400 --> 00:11:47.080]  其實大家越來越複雜
[00:11:47.080 --> 00:11:49.080]  到底贊成甚麼 反對甚麼
[00:11:49.080 --> 00:11:50.520]  可能都不同
[00:11:50.520 --> 00:11:54.720]  可能是同時贊成佔領
[00:11:54.720 --> 00:11:56.640]  但又可能是反對某一些事
[00:11:56.640 --> 00:11:59.000]  所以這個事件我想大家不要好像
[00:11:59.000 --> 00:12:01.320]  一是變了兩極化
[00:12:01.320 --> 00:12:02.360]  只有兩個選擇
[00:12:02.360 --> 00:12:03.800]  一是A餐 一是B餐
[00:12:03.800 --> 00:12:05.040]  不是贊成就是反對
[00:12:05.040 --> 00:12:09.520]  其實就是令到人與人之間的對話關係
[00:12:09.520 --> 00:12:11.000]  就越來越緊張
[00:12:11.000 --> 00:12:15.040]  大家就好像有你無我
[00:12:15.040 --> 00:12:19.080]  這樣就令到今天我們時時覺得最難過就是
[00:12:19.080 --> 00:12:21.200]  為甚麼這些事情會發生
[00:12:21.200 --> 00:12:26.200]  會令到人的關係受到這麼大的傷害
[00:12:26.200 --> 00:12:30.120]  保羅和巴拿巴拿其實他們一個是工作取向型
[00:12:30.120 --> 00:12:31.680]  保羅很看重工作
[00:12:31.680 --> 00:12:34.400]  所以他在開始第二次宣教旅程的時候
[00:12:34.400 --> 00:12:38.960]  他一定要看清楚哪一個是他的隊友
[00:12:38.960 --> 00:12:42.200]  他這個宣教隊伍不可以再有馬可
[00:12:42.200 --> 00:12:46.200]  這個人在第一次宣教旅程的時候中途退出
[00:12:46.200 --> 00:12:49.040]  影響他們的宣教隊工
[00:12:49.040 --> 00:12:52.520]  所以當他們要再想第二次宣教行程的時候
[00:12:52.520 --> 00:12:54.840]  保羅和巴拿巴有不同意見
[00:12:54.840 --> 00:12:57.120]  保羅希望為神的工作是最好的
[00:12:57.120 --> 00:13:00.080]  所以一定要安排最好的人
[00:13:00.080 --> 00:13:03.080]  不會再有叛逃而廢的人
[00:13:03.080 --> 00:13:09.000]  但巴拿巴會覺得人是多一些可以給機會的
[00:13:09.000 --> 00:13:13.320]  多一些應該怎樣去建立一些可能曾經失敗的人
[00:13:13.320 --> 00:13:15.560]  馬可雖然叛逃而廢
[00:13:15.560 --> 00:13:21.200]  但會否給他多一次機會讓他可以重新被建立、被栽培呢?
[00:13:21.200 --> 00:13:24.600]  可能他又看見馬可仍然有一些潛質
[00:13:24.600 --> 00:13:28.160]  可以成長、可以進步、成熟的空間
[00:13:28.160 --> 00:13:31.160]  所以他又很想帶馬可給他多一個機會
[00:13:31.160 --> 00:13:35.480]  他比較看重人的成長、栽培人、看重關係
[00:13:35.480 --> 00:13:38.320]  不是單單覺得要做好這份工作
[00:13:38.320 --> 00:13:40.280]  當然如果大家熟悉聖經的話
[00:13:40.280 --> 00:13:44.840]  你就知道他巴拿巴看重關係的另一個原因是甚麼
[00:13:44.840 --> 00:13:48.000]  他跟馬可是親戚
[00:13:48.000 --> 00:13:49.280]  馬可是他的表弟
[00:13:49.280 --> 00:13:52.280]  所以你可能真的說他比較看重關係取向
[00:13:52.280 --> 00:13:54.040]  但我想兩個不同的就是
[00:13:54.040 --> 00:13:56.240]  仍然是保羅很看重他的工作
[00:13:56.240 --> 00:13:59.840]  一定要達到目標為了工作要做得好
[00:13:59.840 --> 00:14:01.560]  但我想這個就要很小心
[00:14:01.560 --> 00:14:04.520]  大家其實可能有時這些爭拗也好
[00:14:04.520 --> 00:14:05.720]  不同意見也好
[00:14:05.720 --> 00:14:08.600]  其實就是因為大家都覺得自己是對的
[00:14:08.600 --> 00:14:11.360]  但大家有時只是看到自己的一部份
[00:14:11.360 --> 00:14:13.920]  又看不到整個的圖畫
[00:14:13.920 --> 00:14:16.080]  所以我想這個都是我們要好好學習
[00:14:16.080 --> 00:14:18.720]  我們要怎樣來到更多的謙卑
[00:14:18.720 --> 00:14:21.160]  更多有一個成熟的生命
[00:14:21.160 --> 00:14:24.720]  以致我們才可以面對一些大家有不同意見的時候
[00:14:24.720 --> 00:14:27.280]  我們怎樣來處理得更加好
[00:14:27.280 --> 00:14:30.240]  所以有時這個場景我們怎樣去面對呢
[00:14:30.240 --> 00:14:32.160]  當一些衝突發生的時候
[00:14:32.160 --> 00:14:33.520]  我們要盡量是甚麼呢
[00:14:33.520 --> 00:14:36.880]  第一就是要了解事件的真實情況
[00:14:36.880 --> 00:14:37.840]  我們要面對這些衝突
[00:14:37.840 --> 00:14:44.160]  其實在上傳第十五章和第十一章第二次處理的時候
[00:14:44.160 --> 00:14:47.920]  他們都是要先明白多一點事實情況是怎樣
[00:14:47.920 --> 00:14:49.400]  所以我們要面對衝突的時候
[00:14:49.400 --> 00:14:53.440]  要多一點了解事件的真實情況
[00:14:53.440 --> 00:14:56.920]  但今天不知是好是不好
[00:14:56.920 --> 00:15:00.840]  今天我們要了解一些事情其實容易嗎
[00:15:00.840 --> 00:15:03.000]  容易 大家現在資訊這麼發達
[00:15:03.000 --> 00:15:05.240]  大家的網絡這麼流行
[00:15:05.240 --> 00:15:08.360]  你想了解一個事件就可以有很多資訊
[00:15:08.360 --> 00:15:10.160]  我用現在香港場景
[00:15:10.160 --> 00:15:12.000]  就是過往發生的這些事件
[00:15:12.000 --> 00:15:13.480]  928之後那晚
[00:15:13.480 --> 00:15:16.160]  我不知大家有沒有用手提電話收信息
[00:15:16.160 --> 00:15:19.640]  你可以兩三分鐘內收一個信息
[00:15:19.640 --> 00:15:21.680]  大家就會收到很多資訊
[00:15:21.680 --> 00:15:24.280]  這個情況會是怎樣怎樣
[00:15:24.280 --> 00:15:27.160]  但結果就太多太多資訊
[00:15:27.160 --> 00:15:30.560]  結果就等於有人說太多資訊就是甚麼
[00:15:30.560 --> 00:15:32.320]  沒有資訊
[00:15:32.320 --> 00:15:33.320]  為甚麼呢
[00:15:33.320 --> 00:15:35.040]  因為你太多資訊來了
[00:15:35.040 --> 00:15:38.400]  你只能夠唱一句難分真與假
[00:15:38.400 --> 00:15:42.200]  你都不知道這麼多資訊是真還是假
[00:15:42.200 --> 00:15:43.400]  但到了一個地步
[00:15:43.400 --> 00:15:46.280]  隨著今天這個社會情況發展的時候
[00:15:46.280 --> 00:15:48.520]  有時我們都覺得太多資訊
[00:15:48.520 --> 00:15:50.360]  是我們有時去到一個
[00:15:50.360 --> 00:15:53.960]  都不是再想看這麼多電視畫面
[00:15:53.960 --> 00:15:55.760]  大家覺得都很受影響
[00:15:55.760 --> 00:15:59.360]  有時我們南亞海嘯 地震
[00:15:59.360 --> 00:16:02.560]  或者天災的時候
[00:16:02.560 --> 00:16:06.120]  我們都會提醒一些人 因為看這些畫面太多
[00:16:06.120 --> 00:16:08.400]  就會深情受影響
[00:16:08.400 --> 00:16:09.680]  所以有時最重要就是
[00:16:09.680 --> 00:16:14.160]  我們要盡量了解這個事實的真實情況
[00:16:14.160 --> 00:16:18.280]  否則我們很容易以偏概全
[00:16:18.280 --> 00:16:20.800]  這個是有些人特別對今天
[00:16:20.800 --> 00:16:23.600]  我們的社會情況所提出的
[00:16:23.600 --> 00:16:24.800]  我們有時都會覺得
[00:16:24.800 --> 00:16:28.200]  到底哪一邊是對 哪一邊是錯呢
[00:16:28.200 --> 00:16:32.240]  哪一邊有道理 哪一個是歪理呢
[00:16:32.240 --> 00:16:34.160]  有時我們不是很清楚
[00:16:34.160 --> 00:16:37.000]  縱然我們可能收到很多資訊
[00:16:37.000 --> 00:16:38.000]  我們收到很多資訊
[00:16:38.000 --> 00:16:41.800]  這個資訊是否只有片面呢
[00:16:41.800 --> 00:16:44.320]  我們很容易落入一個以偏概全
[00:16:44.320 --> 00:16:48.760]  就好像我們小時候讀的一個語言是什麼
[00:16:48.760 --> 00:16:50.560]  「核子魔杖」
[00:16:50.560 --> 00:16:52.480]  我們有時真的不太清楚
[00:16:52.480 --> 00:16:56.480]  到底這些人他們所提供的消息
[00:16:56.480 --> 00:17:00.400]  可能只是整個故事的一部分
[00:17:00.400 --> 00:17:02.200]  所以我們要面對的時候
[00:17:02.200 --> 00:17:05.720]  我們要盡量了解這個事件真實的情況
[00:17:05.720 --> 00:17:07.720]  然後我們要做些什麼呢
[00:17:07.720 --> 00:17:12.800]  我們要建立多些對話 溝通的渠道
[00:17:12.800 --> 00:17:15.960]  現在其中一個大家難過的地方就是
[00:17:15.960 --> 00:17:17.840]  好像政府又不溝通
[00:17:17.840 --> 00:17:20.160]  即是學生想溝通
[00:17:20.160 --> 00:17:24.760]  曾經可能準備溝通又不對話
[00:17:24.760 --> 00:17:27.880]  結果大家就沒有了
[00:17:27.880 --> 00:17:31.880]  如果沒有這些對話溝通的時候怎麼辦呢
[00:17:31.880 --> 00:17:35.000]  最好有時我們覺得
[00:17:35.000 --> 00:17:37.560]  有些人在這些艱難的時候想想
[00:17:37.560 --> 00:17:38.960]  沒有對話怎麼辦呢
[00:17:38.960 --> 00:17:40.760]  不如對唱吧
[00:17:40.760 --> 00:17:42.240]  唱什麼歌好呢
[00:17:42.240 --> 00:17:43.760]  唱一首生日歌吧
[00:17:43.760 --> 00:17:46.120]  減少一些大家對抗
