
[00:00:00.000 --> 00:00:04.800]  英國一位很有名的牧師斯托德·約翰·斯托德
[00:01:49.400 --> 00:01:51.800]  但我們又充分看看
[00:01:51.800 --> 00:01:53.200]  我們的福又怎樣呢?
[00:01:53.200 --> 00:01:57.000]  我們怎樣去有這個使命的推行呢?
[00:01:57.000 --> 00:01:58.000]  弟兄姊妹
[00:01:58.000 --> 00:02:02.000]  會不會每一位都有一層的參與呢?
[00:02:02.000 --> 00:02:04.000]  其實福音有很大的需要
[00:02:04.000 --> 00:02:05.200]  你想一下
[00:02:05.200 --> 00:02:07.200]  香港是很多的人口
[00:02:07.200 --> 00:02:10.200]  但其中只有七成的人
[00:02:10.200 --> 00:02:11.200]  對不起
[00:02:11.200 --> 00:02:13.200]  七個百分比的人
[00:02:13.200 --> 00:02:15.600]  希望有一天是七成
[00:02:15.600 --> 00:02:16.800]  七個百分比的人
[00:02:16.800 --> 00:02:19.000]  即是百分之七的人是基督徒
[00:02:19.000 --> 00:02:22.000]  你想一下那個需要是很大很大
[00:02:22.000 --> 00:02:24.000]  還有我們會看看
[00:02:24.000 --> 00:02:26.000]  香港有什麼環境呢?
[00:02:26.000 --> 00:02:29.000]  聯合國大概在2009年
[00:02:29.000 --> 00:02:31.000]  即是那個年份
[00:02:31.000 --> 00:02:32.000]  都有一個報告
[00:02:32.000 --> 00:02:34.000]  他就將世界裏面
[00:02:34.000 --> 00:02:36.000]  38個是最高
[00:02:36.000 --> 00:02:40.000]  他們稱為人類進步的
[00:02:40.000 --> 00:02:43.000]  人類發展的一些地區的指數
[00:02:43.000 --> 00:02:46.000]  是最高38個國家
[00:02:46.000 --> 00:02:48.000]  你猜一下香港排第幾呢?
[00:02:48.000 --> 00:02:52.000]  即是貧富懸殊的情況
[00:02:52.000 --> 00:02:55.000]  是排第一
[00:02:55.000 --> 00:02:57.000]  你可以很緊張
[00:02:57.000 --> 00:03:00.000]  所以為什麼我們香港現在的報紙
[00:03:00.000 --> 00:03:02.000]  經常都在說這件事
[00:03:02.000 --> 00:03:04.000]  你想一下當一個人
[00:03:04.000 --> 00:03:06.000]  如果資源有限的時候
[00:03:06.000 --> 00:03:08.000]  會衍生很多社會的問題
[00:03:08.000 --> 00:03:11.000]  會很多衍生家庭的張力等等這些
[00:03:11.000 --> 00:03:13.000]  福音的需要在哪裏?
[00:03:13.000 --> 00:03:15.000]  我們看到
[00:03:15.000 --> 00:03:18.000]  但是我們會不會去投身去做這個工作
[00:03:18.000 --> 00:03:21.000]  將我們的使命真是實踐出來呢?
[00:03:21.000 --> 00:03:24.000]  如果這個使命是神已經交了給你和我的時候
[00:03:24.000 --> 00:03:27.000]  我們可不可以翹起雙手呢?
[00:03:27.000 --> 00:03:29.000]  或者我們又看看
[00:03:29.000 --> 00:03:33.000]  最近教會更新運動
[00:03:33.000 --> 00:03:35.000]  他們是一個機構
[00:03:35.000 --> 00:03:38.000]  專門研究香港教會的情況
[00:03:38.000 --> 00:03:40.000]  他們在2009年出了一個報告
[00:03:40.000 --> 00:03:44.000]  就說這個貧富懸殊是非常之厲害
[00:03:44.000 --> 00:03:46.000]  有一個可喜的現象就是
[00:03:46.000 --> 00:03:48.000]  有些教會已經積極去參與了
[00:03:48.000 --> 00:03:50.000]  開始多一些社會的關懷
[00:03:50.000 --> 00:03:52.000]  其實我們教會都是好鄰舍的話
[00:03:52.000 --> 00:03:54.000]  我們教會都是一個
[00:03:54.000 --> 00:03:59.000]  將這個需要去傳福音
[00:03:59.000 --> 00:04:01.000]  耶穌基督來到這個世上
[00:04:01.000 --> 00:04:03.000]  祂說過我的使命
[00:04:03.000 --> 00:04:06.000]  是將福音傳給貧窮的人
[00:04:06.000 --> 00:04:07.000]  當然富有的人也有
[00:04:07.000 --> 00:04:09.000]  但是最貧窮的人
[00:04:09.000 --> 00:04:11.000]  他最後需要福音
[00:04:11.000 --> 00:04:15.000]  這班不能被忽略的群體
[00:04:15.000 --> 00:04:17.000]  無論是有錢人還是窮人
[00:04:17.000 --> 00:04:20.000]  福音的需要都是非常之大的
[00:04:20.000 --> 00:04:23.000]  在這個教室裡面說的那件事
[00:04:23.000 --> 00:04:25.000]  我覺得大家都要記住
[00:04:25.000 --> 00:04:28.000]  他說我們千萬不要做一個鏡中人
[00:04:28.000 --> 00:04:29.000]  什麼叫做鏡中人呢?
[00:04:29.000 --> 00:04:31.000]  教會裡面只會放著鏡子
[00:04:31.000 --> 00:04:33.000]  我們只會一望向鏡子
[00:04:33.000 --> 00:04:36.000]  這個四方框就會看到自己的樣子
[00:04:36.000 --> 00:04:38.000]  就是這樣的情況
[00:04:38.000 --> 00:04:39.000]  我們應該做什麼呢?
[00:04:39.000 --> 00:04:41.000]  做一個窗中人
[00:04:41.000 --> 00:04:42.000]  就是窗口的窗
[00:04:42.000 --> 00:04:45.000]  我們看到外面的人的需要
[00:04:45.000 --> 00:04:48.000]  以至於我們看到別人的處境
[00:04:48.000 --> 00:04:49.000]  社會的需要
[00:04:49.000 --> 00:04:52.000]  我們盡量將福音傳出去
[00:04:52.000 --> 00:04:56.000]  今天我們一起看這段經文是很重要的
[00:04:56.000 --> 00:04:59.000]  上次我們講到傳福音是我們的使命
[00:04:59.000 --> 00:05:01.000]  保羅說我們不傳就有禍
[00:05:01.000 --> 00:05:03.000]  但是這段經文更加告訴我們
[00:05:03.000 --> 00:05:06.000]  原來傳福音不是一個人兩個人
[00:05:06.000 --> 00:05:08.000]  是整個團體一起去傳福音
[00:05:08.000 --> 00:05:11.000]  這才叫做實踐神的心意
[00:05:11.000 --> 00:05:15.000]  所以這段經文是講教會上下同心
[00:05:15.000 --> 00:05:19.000]  一同齊心努力地將福音傳出去
[00:05:19.000 --> 00:05:21.000]  另外這段經文也讓我們看到
[00:05:21.000 --> 00:05:22.000]  傳出去的時候
[00:05:22.000 --> 00:05:23.000]  裡面又怎樣呢?
[00:05:23.000 --> 00:05:25.000]  這個群體又是一個什麼樣的群體呢?
[00:05:25.000 --> 00:05:29.000]  我們要發覺是一個互愛同心的群體
[00:05:29.000 --> 00:05:32.000]  兩樣東西的圖畫都告訴我們
[00:05:32.000 --> 00:05:34.000]  或者我們稍後逐個去看
[00:05:34.000 --> 00:05:38.000]  我們首先看整個教會的齊心努力
[00:05:38.000 --> 00:05:41.000]  這個圖畫是怎樣
[00:05:41.000 --> 00:05:45.000]  是保羅怎樣去鼓勵、吩咐教會
[00:05:45.000 --> 00:05:49.000]  怎樣去實行這個一切同心協力的傳福音
[00:05:49.000 --> 00:05:51.000]  或者在第一章的時候
[00:05:51.000 --> 00:05:55.000]  我跟大家講講菲律賓教會的一些背景
[00:05:55.000 --> 00:05:57.000]  保羅在第一章已經講到
[00:05:57.000 --> 00:06:00.000]  第四節和第五節是很開心的
[00:06:00.000 --> 00:06:01.000]  講到這間教會
[00:06:01.000 --> 00:06:03.000]  他說每逢為你們眾人祈禱的時候
[00:06:03.000 --> 00:06:05.000]  我就歡歡喜喜地祈求
[00:06:05.000 --> 00:06:07.000]  因為從第一天
[00:06:07.000 --> 00:06:09.000]  就是當他們信主的那一天
[00:06:09.000 --> 00:06:10.000]  直到如今
[00:06:10.000 --> 00:06:13.000]  你們都同心合二慶旺福音
[00:06:13.000 --> 00:06:17.000]  這個教會是同心合二慶旺福音的
[00:06:17.000 --> 00:06:18.000]  已經是一個事實
[00:06:18.000 --> 00:06:22.000]  但是保羅在第一章27節
[00:06:22.000 --> 00:06:26.000]  講了他自己委身福音的過程之後
[00:06:26.000 --> 00:06:31.000]  他很鄭重地跟這班信徒再講
[00:06:31.000 --> 00:06:32.000]  他怎樣講呢?
[00:06:32.000 --> 00:06:34.000]  27節這裡就講
[00:06:34.000 --> 00:06:37.000]  堅持這個使命的重要
[00:06:37.000 --> 00:06:40.000]  或者我們一起讀
[00:06:40.000 --> 00:06:45.000]  27節到28節請我們一起讀
[00:06:45.000 --> 00:06:48.000]  「最重要的是你們行事為人
[00:06:48.000 --> 00:06:50.000]  要與基督的福音相稱
[00:06:50.000 --> 00:06:54.000]  這樣無論我來見你們或不在你們那裡
[00:06:54.000 --> 00:06:57.000]  都可以聽到你們的警報
[00:06:57.000 --> 00:06:59.000]  知道你們同有一個心智
[00:06:59.000 --> 00:07:03.000]  站立得穩 為福音的信仰齊心努力
[00:07:03.000 --> 00:07:06.000]  絲毫不怕敵人的威脅
[00:07:06.000 --> 00:07:08.000]  以此證明他們會沉淪
[00:07:08.000 --> 00:07:11.000]  你們會得救 這是出於神」
[00:07:11.000 --> 00:07:13.000]  我們讀到這裡
[00:07:13.000 --> 00:07:18.000]  保羅在這章節裡面這樣講
[00:07:18.000 --> 00:07:20.000]  他說最重要的
[00:07:20.000 --> 00:07:22.000]  其實在原文更加有個意思
[00:07:22.000 --> 00:07:24.000]  最重要的一件事
[00:07:24.000 --> 00:07:26.000]  你想想如果保羅這樣講
[00:07:26.000 --> 00:07:28.000]  講了一個自己的經歷
[00:07:28.000 --> 00:07:30.000]  然後跟宋徒說這個最重要
[00:07:30.000 --> 00:07:35.000]  教會如果沒有這個重要的吩咐的進行
[00:07:35.000 --> 00:07:39.000]  這間教會我們真的要小心
[00:07:39.000 --> 00:07:41.000]  是有些問題
[00:07:41.000 --> 00:07:43.000]  教會說你們行事為人
[00:07:43.000 --> 00:07:46.000]  要與基督的福音相稱
[00:07:46.000 --> 00:07:48.000]  這個就是最重要的
[00:07:48.000 --> 00:07:50.000]  行事為人這個字
[00:07:50.000 --> 00:07:52.000]  其實原文更加有個意思
[00:07:52.000 --> 00:07:54.000]  就是你做一個公民
[00:07:54.000 --> 00:07:57.000]  為什麼這樣引申成為行事為人呢?
[00:07:57.000 --> 00:07:59.000]  當你做一個公民
[00:07:59.000 --> 00:08:01.000]  你有一個身份 你有一個義務
[00:08:01.000 --> 00:08:03.000]  去做相當的事情
[00:08:03.000 --> 00:08:05.000]  以至於你行事為人
[00:08:05.000 --> 00:08:07.000]  是能夠符合你的身份
[00:08:07.000 --> 00:08:09.000]  或者符合你的責任
[00:08:09.000 --> 00:08:11.000]  簡單來講 保羅就用了這個意思
[00:08:11.000 --> 00:08:13.000]  我們是神國的子民
[00:08:13.000 --> 00:08:15.000]  我們有這個身份
[00:08:15.000 --> 00:08:17.000]  你行事為人 你做出來的時候
[00:08:17.000 --> 00:08:19.000]  有沒有這個特質
[00:08:19.000 --> 00:08:21.000]  有沒有負了這個責任呢?
[00:08:21.000 --> 00:08:23.000]  這個責任是怎樣呢?
[00:08:23.000 --> 00:08:25.000]  一個很美好的句子
[00:08:25.000 --> 00:08:28.000]  他說要與基督的福音相稱
[00:08:28.000 --> 00:08:31.000]  什麼叫與基督的福音相稱呢?
[00:08:31.000 --> 00:08:33.000]  即是說你配得起這個福音
[00:08:33.000 --> 00:08:35.000]  我行事為人
[00:08:35.000 --> 00:08:37.000]  能夠與這個福音互相配合
[00:08:37.000 --> 00:08:39.000]  換言之 我的生命
[00:08:39.000 --> 00:08:41.000]  我的內涵
[00:08:41.000 --> 00:08:45.000]  基本上會流露這個福音的訊息給別人
[00:08:45.000 --> 00:08:47.000]  是能夠相稱的
[00:08:47.000 --> 00:08:49.000]  不是與我無關的
[00:08:49.000 --> 00:08:51.000]  這樣講的時候
[00:08:51.000 --> 00:08:53.000]  我們就會看到這個福音的相稱是很重要
[00:08:53.000 --> 00:08:55.000]  教會裏面有位姊妹
[00:08:55.000 --> 00:08:57.000]  我都很欣賞她
[00:08:57.000 --> 00:08:59.000]  因為好幾年我都經歷
[00:08:59.000 --> 00:09:01.000]  她很熱心與家人傳福音
[00:09:01.000 --> 00:09:03.000]  有時會請我們去禱告
[00:09:03.000 --> 00:09:05.000]  童宮禱告
[00:09:05.000 --> 00:09:07.000]  或者請童宮去探訪家人
[00:09:07.000 --> 00:09:09.000]  希望將這個福音傳給他們
[00:09:09.000 --> 00:09:11.000]  看到有些家人
[00:09:11.000 --> 00:09:13.000]  是信了主 我們很開心
[00:09:13.000 --> 00:09:15.000]  這位姊妹
[00:09:15.000 --> 00:09:17.000]  以福音相稱
[00:09:17.000 --> 00:09:19.000]  她就覺得
[00:09:19.000 --> 00:09:21.000]  在哪個角落
[00:09:21.000 --> 00:09:23.000]  會流露福音的腳蹤
[00:09:23.000 --> 00:09:25.000]  即是足跡
[00:09:25.000 --> 00:09:27.000]  坐計程車的時候
[00:09:27.000 --> 00:09:29.000]  會與計程車說福音
[00:09:29.000 --> 00:09:31.000]  去附近的店舖
[00:09:31.000 --> 00:09:33.000]  洗衣店
[00:09:33.000 --> 00:09:35.000]  姊妹告訴她
[00:09:35.000 --> 00:09:37.000]  我又與這位負責人去談
[00:09:37.000 --> 00:09:39.000]  知道她有什麼需要
[00:09:39.000 --> 00:09:41.000]  並且為她禱告
[00:09:41.000 --> 00:09:43.000]  不只是打個招呼
[00:09:43.000 --> 00:09:45.000]  然後有相交
[00:09:45.000 --> 00:09:47.000]  有彼此關心
[00:09:47.000 --> 00:09:49.000]  非常之好
[00:09:49.000 --> 00:09:51.000]  教會有一個
[00:09:51.000 --> 00:09:53.000]  職場團契
[00:09:53.000 --> 00:09:55.000]  不知有多少位聽過
[00:09:55.000 --> 00:09:57.000]  職場團契
[00:09:57.000 --> 00:09:59.000]  是陳牧師負責的
[00:09:59.000 --> 00:10:01.000]  專門是一班
[00:10:01.000 --> 00:10:03.000]  弟兄姊妹在
[00:10:03.000 --> 00:10:05.000]  工作的地方
[00:10:05.000 --> 00:10:07.000]  鼓勵他們在場景
[00:10:07.000 --> 00:10:09.000]  傳福音
[00:10:09.000 --> 00:10:11.000]  這位姊妹是家庭主婦
[00:10:11.000 --> 00:10:13.000]  她跟陳牧師說
[00:10:13.000 --> 00:10:15.000]  陳牧師 我只是一個主婦
[00:10:15.000 --> 00:10:17.000]  我可否加入你的團契
[00:10:17.000 --> 00:10:19.000]  雖然我沒有工作
[00:10:19.000 --> 00:10:21.000]  但我很想學習
[00:10:21.000 --> 00:10:23.000]  陳牧師說 當然好
[00:10:23.000 --> 00:10:25.000]  成為了職場團契的一員
[00:10:25.000 --> 00:10:27.000]  學習傳福音
[00:10:27.000 --> 00:10:29.000]  姊妹告訴她
[00:10:29.000 --> 00:10:31.000]  陳牧師說了一句話
[00:10:31.000 --> 00:10:33.000]  令她很感動
[00:10:33.000 --> 00:10:35.000]  陳牧師說
[00:10:35.000 --> 00:10:37.000]  其實你到街上
[00:10:37.000 --> 00:10:39.000]  見到每一個人
[00:10:39.000 --> 00:10:41.000]  其實他們都有福音的需要
[00:10:41.000 --> 00:10:43.000]  你要把握機會
[00:10:43.000 --> 00:10:45.000]  將福音傳給他們
[00:10:45.000 --> 00:10:47.000]  他們就會離開
[00:10:47.000 --> 00:10:49.000]  未必能重遇
[00:10:49.000 --> 00:10:51.000]  把握機會
[00:10:51.000 --> 00:10:53.000]  這位姊妹一直都是
[00:10:53.000 --> 00:10:55.000]  行事為人
[00:10:55.000 --> 00:10:57.000]  最近她去到
[00:10:57.000 --> 00:10:59.000]  一個地方旅遊
[00:10:59.000 --> 00:11:01.000]  也去探望她的親戚
[00:11:01.000 --> 00:11:03.000]  去到她的親戚旅遊
[00:11:03.000 --> 00:11:05.000]  坐下了
[00:11:05.000 --> 00:11:07.000]  有個地方可以吃東西
[00:11:07.000 --> 00:11:09.000]  她就想這是機會
[00:11:09.000 --> 00:11:11.000]  將基督教的信仰跟她分享
[00:11:11.000 --> 00:11:13.000]  這個親戚
[00:11:13.000 --> 00:11:15.000]  這個親人
[00:11:15.000 --> 00:11:17.000]  他們就很有興趣
[00:11:17.000 --> 00:11:19.000]  聽到很滋味
[00:11:19.000 --> 00:11:21.000]  很滋味
[00:11:21.000 --> 00:11:23.000]  姊妹就說
[00:11:23.000 --> 00:11:25.000]  其實你可以去教會認識
[00:11:25.000 --> 00:11:27.000]  更加認識福音
[00:11:27.000 --> 00:11:29.000]  他們就有興趣
[00:11:29.000 --> 00:11:31.000]  於是回來香港的時候
[00:11:31.000 --> 00:11:33.000]  就問
[00:11:33.000 --> 00:11:35.000]  哪間教會在當地
[00:11:35.000 --> 00:11:37.000]  是一個比較可靠的教會
[00:11:37.000 --> 00:11:39.000]  因為這些教會
[00:11:39.000 --> 00:11:41.000]  不知道去不去一個正確的地方
[00:11:41.000 --> 00:11:43.000]  所以很認真
[00:11:43.000 --> 00:11:45.000]  這段時間
[00:11:45.000 --> 00:11:47.000]  怕他們學武的心悄悄
[00:11:47.000 --> 00:11:49.000]  現在很方便
[00:11:49.000 --> 00:11:51.000]  有些WhatsApp
[00:11:51.000 --> 00:11:53.000]  每天都寄一些經文
[00:11:53.000 --> 00:11:55.000]  和一些靈修的資料
[00:11:55.000 --> 00:11:57.000]  給他們
[00:11:57.000 --> 00:11:59.000]  很好
[00:11:59.000 --> 00:12:01.000]  這些親人也覺得很好
[00:12:01.000 --> 00:12:03.000]  寄來的聖經真的很合用
[00:12:03.000 --> 00:12:05.000]  很開心
[00:12:05.000 --> 00:12:07.000]  這個就是
[00:12:07.000 --> 00:12:09.000]  福音
[00:12:09.000 --> 00:12:11.000]  跟我們的生命相承
[00:12:11.000 --> 00:12:13.000]  弟兄姊妹
[00:12:13.000 --> 00:12:15.000]  我們有沒有這樣的生命呢
[00:12:15.000 --> 00:12:17.000]  行事為人
[00:12:17.000 --> 00:12:19.000]  跟福音相承
[00:12:19.000 --> 00:12:21.000]  還有這個行事為人
[00:12:21.000 --> 00:12:23.000]  不是一朝一夕
[00:12:23.000 --> 00:12:25.000]  或者一時三刻就完結
[00:12:25.000 --> 00:12:27.000]  保羅說
[00:12:27.000 --> 00:12:29.000]  無論我見到你們
[00:12:29.000 --> 00:12:31.000]  或者不在你們裡面
[00:12:31.000 --> 00:12:33.000]  我都可以聽到你們的警方
[00:12:33.000 --> 00:12:35.000]  這種生命
[00:12:35.000 --> 00:12:37.000]  無論什麼時候
[00:12:37.000 --> 00:12:39.000]  哪裡都好
[00:12:39.000 --> 00:12:41.000]  他們都在做這個工作
[00:12:41.000 --> 00:12:43.000]  所以全福音是一個恆常的生命
[00:12:43.000 --> 00:12:45.000]  全福音的一個熱誠
[00:12:45.000 --> 00:12:47.000]  這裡就說到
[00:12:47.000 --> 00:12:49.000]  見到你們
[00:12:49.000 --> 00:12:51.000]  知道你們同有一個心志
[00:12:51.000 --> 00:12:53.000]  站立得穩
[00:12:53.000 --> 00:12:55.000]  原文這個字是黏在一起的
[00:12:55.000 --> 00:12:57.000]  主要是叫你們站立得穩
[00:12:57.000 --> 00:12:59.000]  就是持守這個信仰
[00:12:59.000 --> 00:13:01.000]  當然是持守這個福音
[00:13:01.000 --> 00:13:03.000]  怎樣持守呢
[00:13:03.000 --> 00:13:05.000]  是有同一的心志
[00:13:05.000 --> 00:13:07.000]  就是整個群體
[00:13:07.000 --> 00:13:09.000]  能夠上下同心
[00:13:09.000 --> 00:13:11.000]  在整個人的思維
[00:13:11.000 --> 00:13:13.000]  感情都是一同的
[00:13:13.000 --> 00:13:15.000]  站立得穩
[00:13:15.000 --> 00:13:17.000]  講到有兩方面
[00:13:17.000 --> 00:13:19.000]  第一 為福音的信仰齊心努力
[00:13:19.000 --> 00:13:21.000]  第二 絲毫不怕敵人的威脅
[00:13:21.000 --> 00:13:23.000]  如果我們逐個去看
[00:13:23.000 --> 00:13:25.000]  你覺得很有意思
[00:13:25.000 --> 00:13:27.000]  保羅這樣逐樣去講
[00:13:27.000 --> 00:13:29.000]  你站立得穩
[00:13:29.000 --> 00:13:31.000]  然後是一條心的
[00:13:31.000 --> 00:13:33.000]  整個的群體 整個的教會
[00:13:33.000 --> 00:13:35.000]  怎樣齊心呢
[00:13:35.000 --> 00:13:37.000]  為福音的信仰
[00:13:37.000 --> 00:13:39.000]  齊心努力
[00:13:39.000 --> 00:13:41.000]  這裡如果我們再
[00:13:41.000 --> 00:13:43.000]  看清楚原文
[00:13:43.000 --> 00:13:45.000]  不單是一齊做一些事
[00:13:45.000 --> 00:13:47.000]  這個努力這個字
[00:13:47.000 --> 00:13:49.000]  有少少勞苦
[00:13:49.000 --> 00:13:51.000]  一齊去做一些很艱苦的事
[00:13:51.000 --> 00:13:53.000]  一齊去做
[00:13:53.000 --> 00:13:55.000]  這個就是
[00:13:55.000 --> 00:13:57.000]  所以傳福音要付代價
[00:13:57.000 --> 00:13:59.000]  要拿出來的時間
[00:13:59.000 --> 00:14:01.000]  我相信香港很忙
[00:14:01.000 --> 00:14:03.000]  有時我們忙這個忙那個
[00:14:03.000 --> 00:14:05.000]  我們就沒有了
[00:14:05.000 --> 00:14:07.000]  傳福音的使命
[00:14:07.000 --> 00:14:09.000]  傳福音不是代表整個教會
[00:14:09.000 --> 00:14:11.000]  一起去一個地方
[00:14:11.000 --> 00:14:13.000]  而是教會好像作一個平台
[00:14:13.000 --> 00:14:15.000]  大家都做同一樣東西
[00:14:15.000 --> 00:14:17.000]  有時會走在一起做
[00:14:17.000 --> 00:14:19.000]  當然可以有報道會
[00:14:19.000 --> 00:14:21.000]  但每個人都是做這個工作
[00:14:21.000 --> 00:14:23.000]  齊心努力
[00:14:23.000 --> 00:14:25.000]  昨天就剛剛
[00:14:25.000 --> 00:14:27.000]  我有體會到這件事
[00:14:27.000 --> 00:14:29.000]  我就去到附近
[00:14:29.000 --> 00:14:31.000]  一間醫院
[00:14:31.000 --> 00:14:33.000]  下午有一個福音聚會
[00:14:33.000 --> 00:14:35.000]  我會去那裡分享訊息
[00:14:35.000 --> 00:14:37.000]  有十幾位弟兄姊妹
[00:14:37.000 --> 00:14:39.000]  他們很好
[00:14:39.000 --> 00:14:41.000]  很早就去聽院務
[00:14:41.000 --> 00:14:43.000]  講解什麼情況
[00:14:43.000 --> 00:14:45.000]  然後他們就上到病房
[00:14:45.000 --> 00:14:47.000]  推輪椅
[00:14:47.000 --> 00:14:49.000]  推一些病友的朋友
[00:14:49.000 --> 00:14:51.000]  下來聚會的地方
[00:14:51.000 --> 00:14:53.000]  然後就預備一些禮物
[00:14:53.000 --> 00:14:55.000]  又預備一些遊戲
[00:14:55.000 --> 00:14:57.000]  很生動
[00:14:57.000 --> 00:14:59.000]  做很多準備
[00:14:59.000 --> 00:15:01.000]  然後我講一個訊息
[00:15:01.000 --> 00:15:03.000]  之後弟兄姊妹
[00:15:03.000 --> 00:15:05.000]  一同在這些朋友的旁邊坐著
[00:15:05.000 --> 00:15:07.000]  跟他們談信仰
[00:15:07.000 --> 00:15:09.000]  談生活
[00:15:09.000 --> 00:15:11.000]  了解他們
[00:15:11.000 --> 00:15:13.000]  然後將他們送回病房
[00:15:13.000 --> 00:15:15.000]  我見到很多人的面孔
[00:15:15.000 --> 00:15:17.000]  來到
[00:15:17.000 --> 00:15:19.000]  是
[00:15:19.000 --> 00:15:21.000]  陌生的
[00:15:21.000 --> 00:15:23.000]  走的時候
[00:15:23.000 --> 00:15:25.000]  一種笑容
[00:15:25.000 --> 00:15:27.000]  因為很熱烈
[00:15:27.000 --> 00:15:29.000]  有位就跟我說
[00:15:29.000 --> 00:15:31.000]  你們來到給我們很多快樂
[00:15:31.000 --> 00:15:35.000]  感受到你們對我們的關心
[00:15:35.000 --> 00:15:37.000]  一個教會
[00:15:37.000 --> 00:15:39.000]  是一個齊心努力
[00:15:39.000 --> 00:15:41.000]  將福音傳出去
[00:15:41.000 --> 00:15:43.000]  是一蟲的老虎
[00:15:43.000 --> 00:15:45.000]  這是第一個
[00:15:45.000 --> 00:15:47.000]  第二就是說
[00:15:47.000 --> 00:15:49.000]  絲毫不怕敵人的威脅
[00:15:49.000 --> 00:15:51.000]  當傳福音的時候
[00:15:51.000 --> 00:15:53.000]  我們在香港未必有太多這種情況
[00:15:53.000 --> 00:15:55.000]  好像被人威脅
[00:15:55.000 --> 00:15:57.000]  有些敵人
[00:15:57.000 --> 00:15:59.000]  原來傳福音不是
[00:15:59.000 --> 00:16:01.000]  隨時或者隨地
[00:16:01.000 --> 00:16:03.000]  而是每一個時刻
[00:16:03.000 --> 00:16:05.000]  我們要齊心努力
[00:16:05.000 --> 00:16:07.000]  就算有絲毫的威嚇
[00:16:07.000 --> 00:16:09.000]  都不怕
[00:16:09.000 --> 00:16:11.000]  換言之這個傳福音的熱誠
[00:16:11.000 --> 00:16:13.000]  是一起去做的工作
[00:16:13.000 --> 00:16:15.000]  是不會間斷的
[00:16:15.000 --> 00:16:17.000]  不會被一些東西攔阻我們
[00:16:17.000 --> 00:16:19.000]  意思這個福音
[00:16:19.000 --> 00:16:21.000]  和我們的生命相稱
[00:16:21.000 --> 00:16:23.000]  是不斷的
[00:16:23.000 --> 00:16:25.000]  就算有人攔阻的時候
[00:16:25.000 --> 00:16:27.000]  有人威脅的時候
[00:16:27.000 --> 00:16:29.000]  我們仍然會這樣做
[00:16:29.000 --> 00:16:31.000]  我不知道大家傳福音的時候
[00:16:31.000 --> 00:16:33.000]  會不會有些威嚇
[00:16:33.000 --> 00:16:35.000]  有個弟兄就跟我說
[00:16:35.000 --> 00:16:37.000]  有一次跟一位牧師去探訪
