
[00:00:00.000 --> 00:00:02.000]  敬師妹平安
[00:04:42.520 --> 00:04:46.200]  神的眼一早已經看到
[00:04:46.200 --> 00:04:51.280]  詩人不單止停留在他被創造的時候
[00:04:51.280 --> 00:04:53.520]  而且他還寫了往後
[00:04:53.520 --> 00:04:55.800]  即是不只是這一刻
[00:04:55.800 --> 00:04:59.040]  不是過去,並且將來
[00:04:59.040 --> 00:05:00.880]  詩人說你所定的日子
[00:05:00.880 --> 00:05:03.200]  我尚未到一日
[00:05:03.200 --> 00:05:06.400]  都在你的冊子上
[00:05:06.400 --> 00:05:11.160]  詩人從一開始很想躲避神的監察
[00:05:11.160 --> 00:05:14.720]  直到他活在當下發現自己
[00:05:14.720 --> 00:05:17.120]  無處躲藏神
[00:05:17.120 --> 00:05:21.080]  然後他就回想他的被造
[00:05:21.080 --> 00:05:23.280]  詩人當中看到
[00:05:23.280 --> 00:05:25.960]  他看到生命很奇妙
[00:05:25.960 --> 00:05:28.120]  很可畏
[00:05:28.120 --> 00:05:29.800]  我想我們不會否認
[00:05:29.800 --> 00:05:33.920]  每一個生命都很有價值
[00:05:33.920 --> 00:05:35.640]  我想我們不會否認這件事
[00:05:35.640 --> 00:05:38.560]  生命是有價值的
[00:05:38.560 --> 00:05:39.800]  我還記得
[00:05:39.800 --> 00:05:43.760]  當我第一次懷孕做媽媽的時候
[00:05:43.760 --> 00:05:45.320]  感受一個小生命
[00:05:45.320 --> 00:05:48.600]  我們在座做過媽媽的都會知道
[00:05:48.600 --> 00:05:51.000]  有一個小生命在你的母腹裡
[00:05:51.000 --> 00:05:53.680]  在你的腹中孕育
[00:05:53.680 --> 00:05:57.040]  那個過程是何等的奇妙
[00:05:57.040 --> 00:05:58.240]  所有做過媽媽
[00:05:58.240 --> 00:06:01.480]  我相信一輩子都不會忘記這個感覺
[00:06:01.480 --> 00:06:02.720]  一輩子都不會忘記
[00:06:02.720 --> 00:06:05.760]  一個生命曾經在你裡面
[00:06:05.760 --> 00:06:10.840]  由黃豆這麼小長大到成形一個胎兒
[00:06:10.840 --> 00:06:14.080]  那種對生命的期待
[00:06:14.080 --> 00:06:16.920]  今天如果我們身邊有一位姐妹
[00:06:16.920 --> 00:06:18.520]  她告訴我們她懷孕了
[00:06:18.520 --> 00:06:21.440]  我們都會帶著一份很期待的心情
[00:06:21.440 --> 00:06:23.520]  我們會恭喜她很興奮
[00:06:23.520 --> 00:06:25.760]  因為終於有一個生命誕生了
[00:06:25.760 --> 00:06:29.200]  我們覺得這是一件很奇妙的事
[00:06:29.200 --> 00:06:33.760]  但是一個生命當它出了母胎之後
[00:06:33.760 --> 00:06:37.280]  我們會發現我們對生命的價值
[00:06:37.280 --> 00:06:42.600]  和原本我們覺得上帝創造這個生命的價值
[00:06:42.600 --> 00:06:46.320]  有一些不同的看法
[00:06:46.320 --> 00:06:50.600]  我們開始對一個出生了的生命之後
[00:06:50.600 --> 00:06:54.640]  我們怎樣形容那個生命很有價值呢?
[00:06:54.640 --> 00:07:00.840]  我們開始會用世界的標準去衡量這個生命
[00:07:00.840 --> 00:07:04.800]  這個世界告訴我們一個生命怎樣有價值呢?
[00:07:04.800 --> 00:07:08.160]  就是當它很有功能的時候
[00:07:08.160 --> 00:07:10.640]  當它展現到它的功能的時候
[00:07:10.640 --> 00:07:12.840]  它就很有價值了
[00:07:12.840 --> 00:07:14.760]  這個世界看你是怎樣看的呢?
[00:07:14.760 --> 00:07:17.040]  是看你有沒有生產力
[00:07:17.040 --> 00:07:19.040]  看你能做到多少事
[00:07:19.040 --> 00:07:20.800]  看你有沒有一些個人之處
[00:07:20.800 --> 00:07:23.240]  有沒有一些特殊技能
[00:07:23.240 --> 00:07:24.640]  如果你是一間公司的員工
[00:07:24.640 --> 00:07:25.760]  他會怎樣看你呢?
[00:07:25.760 --> 00:07:27.960]  看你做事有沒有效率
[00:07:27.960 --> 00:07:31.640]  能不能幫公司賺多點錢
[00:07:31.640 --> 00:07:34.520]  甚至公司栽不栽培你
[00:07:34.520 --> 00:07:37.800]  他也會看你值不值得被栽培
[00:07:37.800 --> 00:07:41.960]  值不值得把資源投放在你這個人身上
[00:07:41.960 --> 00:07:44.040]  我們交朋友的時候
[00:07:44.040 --> 00:07:46.200]  可能有時候我們也不只是單單看
[00:07:46.200 --> 00:07:48.440]  跟那個人投不投契
[00:07:48.440 --> 00:07:50.440]  好不好聊這麼簡單
[00:07:50.440 --> 00:07:53.360]  有時候難免也會夾雜一些
[00:07:53.360 --> 00:07:55.960]  他有沒有利用價值
[00:07:55.960 --> 00:07:58.920]  或者會不會為我帶來一些益處
[00:07:58.920 --> 00:08:03.040]  還是他為我帶來一些麻煩
[00:08:03.040 --> 00:08:07.120]  有時候甚至去到家庭裏面
[00:08:07.120 --> 00:08:09.920]  在家庭裏面這麼親密的關係裏面
[00:08:09.920 --> 00:08:12.240]  在夫妻的關係裏面
[00:08:12.240 --> 00:08:14.560]  難免我們也會有這種價值觀
[00:08:14.560 --> 00:08:18.240]  就是究竟是你為這個家庭付出多一點
[00:08:18.240 --> 00:08:21.400]  還是我為這個家庭付出多一點
[00:08:21.400 --> 00:08:24.960]  究竟是你賺錢養這個家多一點
[00:08:24.960 --> 00:08:27.920]  還是我賺錢養這個家多一點
[00:08:27.920 --> 00:08:32.080]  我們難免也會把這些價值觀
[00:08:32.080 --> 00:08:35.760]  然後就覺得是你有價值一點
[00:08:35.760 --> 00:08:38.480]  還是我有價值一點
[00:08:38.480 --> 00:08:42.840]  我們對我們的孩子更加不用說
[00:08:42.840 --> 00:08:45.640]  我們可能很多時候都會看
[00:08:45.640 --> 00:08:48.520]  他聰不聰明 他讀書厲害嗎
[00:08:48.520 --> 00:08:54.120]  他聽不聽說他做到什麼 表現到什麼
[00:08:54.120 --> 00:08:58.040]  這個就是我們孩子的價值
[00:08:58.040 --> 00:09:00.520]  我想我們不會否認
[00:09:00.520 --> 00:09:05.280]  有時候我們也很難避免被這些思維去充斥我們
[00:09:05.280 --> 00:09:08.000]  影響我們每天的思想
[00:09:08.000 --> 00:09:12.240]  甚至不是看人
[00:09:12.240 --> 00:09:14.480]  是看我們自己
[00:09:14.480 --> 00:09:17.800]  我們也難免有這種思想
[00:09:17.800 --> 00:09:20.760]  有時候我們可能也會開始覺得
[00:09:20.760 --> 00:09:23.520]  如果我不夠優秀
[00:09:23.520 --> 00:09:25.680]  我不讓別人優秀
[00:09:25.680 --> 00:09:28.200]  我是不是就沒有價值呢
[00:09:28.200 --> 00:09:32.640]  如果我做的事情不夠成果 不夠有果效
[00:09:32.640 --> 00:09:35.680]  我不及別人那麼勤快
[00:09:35.680 --> 00:09:40.720]  我是不是就沒有價值呢
[00:09:40.720 --> 00:09:42.920]  有時候我們不是不知道
[00:09:42.920 --> 00:09:45.040]  其實我們也有些恩賜
[00:09:45.040 --> 00:09:48.480]  我們也有些才幹 我們也有些能力
[00:09:48.480 --> 00:09:51.040]  不過我們仍然會想再追求多一點
[00:09:51.040 --> 00:09:53.080]  再追求一點 再做好一點
[00:09:53.080 --> 00:09:56.920]  我不是說做好一點是錯的
[00:09:56.920 --> 00:10:00.400]  你想有上進的心 你想進步是好的
[00:10:00.400 --> 00:10:04.840]  但不應該因著你再做到多少
[00:10:04.840 --> 00:10:11.520]  或者你再做得多好而改變你的價值
[00:10:11.520 --> 00:10:15.680]  甚至有時候我們真的很害怕有一天
[00:10:15.680 --> 00:10:18.720]  我們會失去某一些的能力
[00:10:18.720 --> 00:10:21.400]  某一些的恩賜
[00:10:21.400 --> 00:10:23.640]  或者別人不再重用我們
[00:10:23.640 --> 00:10:26.000]  不再看重我們的時候
[00:10:26.000 --> 00:10:29.280]  我們很快就會下了一個定義覺得
[00:10:29.280 --> 00:10:32.720]  我沒有價值
[00:10:32.720 --> 00:10:34.600]  不過在詩篇
[00:10:34.600 --> 00:10:37.680]  這幾字的經文我們看到
[00:10:37.680 --> 00:10:41.760]  詩人一再重覆 一再重覆 一再重覆說
[00:10:41.760 --> 00:10:45.240]  是神所做的 你是神所做的
[00:10:45.240 --> 00:10:50.920]  你是受做 你是受做 你是被受做
[00:10:50.920 --> 00:10:53.000]  詩人不是在說
[00:10:53.000 --> 00:10:54.640]  你能夠做到多少東西
[00:10:54.640 --> 00:10:56.400]  所以你有價值
[00:10:56.400 --> 00:10:58.000]  他是在說
[00:10:58.000 --> 00:11:02.600]  你看到嗎 我們的上帝是奇妙可畏的
[00:11:02.600 --> 00:11:05.720]  你看到嗎 是我們上帝的作為
[00:11:05.720 --> 00:11:08.360]  很奇妙
[00:11:08.360 --> 00:11:13.120]  你的價值不是來自你外家的東西
[00:11:13.120 --> 00:11:18.640]  是來自從一開始你是上帝所做
[00:11:18.640 --> 00:11:22.880]  我們是神親手創造的人
[00:11:22.880 --> 00:11:24.240]  只是單單這件事
[00:11:24.240 --> 00:11:26.560]  我們的價值 我們的尊嚴
[00:11:26.560 --> 00:11:29.400]  已經不可被替代
[00:11:29.400 --> 00:11:32.280]  所以我們看一個生命有價值
[00:11:32.280 --> 00:11:34.640]  和上帝看一個生命有價值
[00:11:34.640 --> 00:11:37.440]  是很截然不同的
[00:11:37.440 --> 00:11:40.480]  上帝看這個生命有價值
[00:11:40.480 --> 00:11:43.320]  不是因著祂有多能幹
[00:11:43.320 --> 00:11:47.840]  是單單因著你是祂所做的
[00:11:47.840 --> 00:11:50.800]  你是祂被做的
[00:11:50.800 --> 00:11:55.240]  詩人說 我的肺腑是祢做的
[00:11:55.240 --> 00:11:57.280]  肺腑是說什麼呢
[00:11:57.280 --> 00:11:58.720]  我們可能單單理解
[00:11:58.720 --> 00:12:02.560]  就是我們的器官 內臟
[00:12:02.560 --> 00:12:04.640]  肺腑有一個意思是
[00:12:04.640 --> 00:12:08.160]  象徵人的最深處
[00:12:08.160 --> 00:12:11.080]  人的最深之處
[00:12:11.080 --> 00:12:15.520]  人的生命本質一生出來就有價值
[00:12:15.520 --> 00:12:17.080]  哪怕他還沒生出來
[00:12:17.080 --> 00:12:21.080]  他在媽媽的母腹裡已經有價值
[00:12:21.080 --> 00:12:24.240]  不是因著他外表有多少能力
[00:12:24.240 --> 00:12:25.960]  而是因著他的本質
[00:12:25.960 --> 00:12:30.160]  他的最深處本來就是上帝的手所做的
[00:12:30.160 --> 00:12:34.240]  只是因為這個 生命就已經有價值
[00:12:34.240 --> 00:12:37.520]  詩人說 我在母腹裡
[00:12:37.520 --> 00:12:39.920]  上帝偏擠我
[00:12:39.920 --> 00:12:41.840]  你可能覺得很有趣
[00:12:41.840 --> 00:12:44.960]  怎樣偏擠呢
[00:12:44.960 --> 00:12:48.000]  如果我們懂得擠東西的姐妹們
[00:12:48.000 --> 00:12:49.440]  弟兄們也可能懂得
[00:12:49.440 --> 00:12:51.960]  可能曾經也擠過一條頸巾追女孩
[00:12:51.960 --> 00:12:54.760]  你把那支針 把那些縫隙
[00:12:54.760 --> 00:12:57.640]  偏擠 擠在一起
[00:12:57.640 --> 00:13:03.720]  這個偏擠是包含了心思在裡面
[00:13:03.720 --> 00:13:08.480]  是包含了很細膩 很精細
[00:13:08.480 --> 00:13:13.360]  而且這個偏擠是有包裹的意思
[00:13:13.360 --> 00:13:14.960]  他在原來的文字裡面
[00:13:14.960 --> 00:13:19.360]  是有遮蔽 包裹的意思
[00:13:19.360 --> 00:13:24.800]  所以他不單是象徵了偏擠你
[00:13:24.800 --> 00:13:30.120]  他不單是象徵了他很精細 神很精細地創造你
[00:13:30.120 --> 00:13:33.800]  上帝不是隨便做你的
[00:13:33.800 --> 00:13:36.640]  哪怕你可能曾經聽過
[00:13:36.640 --> 00:13:42.440]  有人覺得生一塊叉燒比生你好
[00:13:42.440 --> 00:13:45.240]  有人看你沒有價值
[00:13:45.240 --> 00:13:47.560]  甚至你一直都懷疑
[00:13:47.560 --> 00:13:52.360]  你自己的出生是不是應該出生的
[00:13:52.360 --> 00:13:54.680]  但是詩人告訴你
[00:13:54.680 --> 00:13:58.800]  上帝沒有隨便做過你
[00:13:58.800 --> 00:14:01.200]  你不是隨機的
[00:14:01.200 --> 00:14:05.200]  是他精心設計你
[00:14:05.200 --> 00:14:09.600]  一針一線縫起你
[00:14:09.600 --> 00:14:14.080]  這個細膩也都包含了上帝的看顧
[00:14:14.080 --> 00:14:17.000]  上帝的保護
[00:14:17.000 --> 00:14:19.480]  詩人用很美麗的圖畫
[00:14:19.480 --> 00:14:23.240]  寫詩的人真的很有詩意
[00:14:23.240 --> 00:14:26.120]  上帝這一份偏擠
[00:14:26.120 --> 00:14:28.600]  是很想告訴我們
[00:14:28.600 --> 00:14:30.920]  你的珍貴
[00:14:30.920 --> 00:14:35.000]  在他眼中你是何等寶貴
[00:14:35.000 --> 00:14:38.600]  這幾節的經文讓我們看到
[00:14:38.600 --> 00:14:42.760]  上帝不是在你出生之後才認識你
[00:14:42.760 --> 00:14:45.560]  他沒有等你學有所成
[00:14:45.560 --> 00:14:48.760]  大學畢業 做了很多事
[00:14:48.760 --> 00:14:51.080]  他沒有等你完成很多事
[00:14:51.080 --> 00:14:54.520]  他才關心你
[00:14:54.520 --> 00:14:57.160]  上帝是在你連手指都沒有
[00:14:57.160 --> 00:14:58.200]  腳趾都沒有
[00:14:58.200 --> 00:15:01.400]  你還是一個胚胎的時候
[00:15:01.400 --> 00:15:03.160]  他已經認識你
[00:15:03.160 --> 00:15:05.600]  他已經愛你
[00:15:05.600 --> 00:15:07.600]  不在乎你有什麼身份
[00:15:07.600 --> 00:15:09.040]  不在乎你有什麼社會地位
[00:15:09.040 --> 00:15:10.320]  不在乎你有什麼學歷
[00:15:10.320 --> 00:15:13.560]  不在乎你這一刻有多少收入
[00:15:13.560 --> 00:15:16.360]  不是在乎你的成績
[00:15:16.360 --> 00:15:19.440]  上帝一早就看見你的價值
[00:15:19.440 --> 00:15:22.720]  你的價值是何其珍貴
[00:15:22.720 --> 00:15:27.000]  不需要用任何的努力累積回來
[00:15:27.000 --> 00:15:28.240]  我們雖然明白
[00:15:28.240 --> 00:15:32.400]  我們頭腦上是明白的
[00:15:32.400 --> 00:15:35.240]  但是要接受這件事過來
[00:15:35.240 --> 00:15:38.120]  卻是不容易的
[00:15:38.120 --> 00:15:39.240]  我們明白的
[00:15:39.240 --> 00:15:41.920]  我們知道我們的生命是很珍貴
[00:15:41.920 --> 00:15:44.120]  我們知道自己很有價值
[00:15:44.120 --> 00:15:47.720]  但是當有人看不起我們的時候
[00:15:47.720 --> 00:15:50.200]  或者當我們自己都覺得自己沒有能力的時候
[00:15:50.200 --> 00:15:51.880]  我們總是回到那個位置
[00:15:51.880 --> 00:15:53.960]  覺得很自卑
[00:15:53.960 --> 00:15:55.240]  很自憐
[00:15:55.240 --> 00:15:56.440]  覺得不及人
[00:15:56.440 --> 00:15:59.600]  覺得還是想再努力一點
[00:15:59.600 --> 00:16:01.840]  我們是不容易相信
[00:16:01.840 --> 00:16:02.800]  這是事實
[00:16:02.800 --> 00:16:05.720]  就是你天生就有價值
[00:16:05.720 --> 00:16:09.440]  這都是陷阱
[00:16:09.440 --> 00:16:12.720]  求主幫助我們
[00:16:12.720 --> 00:16:18.040]  不要再跌入這個自卑自憐的陷阱
[00:16:18.040 --> 00:16:24.440]  上帝看我們每一個都是珍貴
[00:16:24.440 --> 00:16:28.120]  不欣賞我們有什麼年紀
[00:16:28.120 --> 00:16:31.560]  不欣賞我們年輕還是年老
[00:16:31.560 --> 00:16:35.480]  不欣賞我們能走還是能逃
[00:16:35.480 --> 00:16:39.560]  上帝珍貴我們
[00:16:39.560 --> 00:16:43.600]  上帝在我們連一句說話都未懂得說
[00:16:43.600 --> 00:16:46.240]  一步路都未懂得走
[00:16:46.240 --> 00:16:48.560]  連我們親生的父母
[00:16:48.560 --> 00:16:51.440]  都未見我們第一眼
[00:16:51.440 --> 00:16:56.120]  我們做父母的都要生出來那一刻才見到他
[00:16:56.120 --> 00:16:58.120]  當然現在有超聲波
[00:16:58.120 --> 00:17:01.360]  那些4D很厲害很真實的
[00:17:01.360 --> 00:17:05.800]  但是我們做父母的都要親眼見到我們的小朋友
[00:17:05.800 --> 00:17:09.640]  我們才第一眼見到他開始認識他
[00:17:09.640 --> 00:17:12.360]  但上帝不需要
[00:17:12.360 --> 00:17:14.720]  上帝是在你未承認
[00:17:14.720 --> 00:17:16.680]  他已經珍貴你
[00:17:16.680 --> 00:17:19.440]  求主幫助我們今天再一次認定
[00:17:19.440 --> 00:17:21.440]  不是因為我是誰
[00:17:21.440 --> 00:17:23.920]  所以我值得被珍貴
[00:17:23.920 --> 00:17:26.480]  而是因為我屬誰
[00:17:26.480 --> 00:17:30.200]  我是屬於誰所以我被珍貴
[00:17:30.200 --> 00:17:34.040]  不可能我們會想如果我們只是停留在這部分
[00:17:34.040 --> 00:17:36.920]  如果詩人寫一首詩寫到這裡
[00:17:36.920 --> 00:17:39.200]  我們可能會有一個疑問
[00:17:39.200 --> 00:17:42.760]  既然我們這麼珍貴這麼有價值
[00:17:42.760 --> 00:17:46.840]  那我們什麼都不用做了
[00:17:46.840 --> 00:17:51.240]  你說到我們這麼有珍貴這麼有價值這麼珍寶
[00:17:51.240 --> 00:17:52.920]  生命的本質就是這麼有價值
[00:17:52.920 --> 00:17:54.320]  那應該什麼都不用做了
[00:17:54.320 --> 00:17:57.600]  所以我們生出來就可以什麼都不用做了
[00:17:57.600 --> 00:18:00.840]  很感恩 詩人不要停在這裡
[00:18:00.840 --> 00:18:04.560]  詩人繼續帶領我們有一個轉向
[00:18:04.560 --> 00:18:09.960]  帶領我們更深入地去看人生的意義和價值在哪裡
[00:18:09.960 --> 00:18:13.720]  或者今天也是值得我們再去思想
[00:18:13.720 --> 00:18:15.720]  雖然是
[00:18:15.720 --> 00:18:18.480]  我們不需要讓人來定義我們
[00:18:18.480 --> 00:18:21.080]  或者去貶低我們自己的價值
[00:18:21.080 --> 00:18:25.320]  但同時不代表我們什麼都不用做
[00:18:25.320 --> 00:18:28.400]  詩人說你所定的日子
[00:18:28.400 --> 00:18:30.640]  我尚未到一日
[00:18:30.640 --> 00:18:33.720]  都寫在你的冊上
[00:18:33.720 --> 00:18:37.800]  這說明了上帝不僅創造了人
[00:18:37.800 --> 00:18:43.680]  他並且在歷史裡紀念人和引導人
[00:18:43.680 --> 00:18:49.200]  這是詩人領會我們有日子要過的
[00:18:49.200 --> 00:18:53.120]  我們出生之後有日子要過的
[00:18:53.120 --> 00:18:54.880]  而這些日子
[00:18:54.880 --> 00:18:57.040]  我們即使未過
[00:18:57.040 --> 00:18:59.320]  上帝已經知道了
[00:18:59.320 --> 00:19:01.160]  詩人進一步說
[00:19:01.160 --> 00:19:04.680]  神啊你的意念向我何等寶貴
[00:19:04.680 --> 00:19:07.480]  其數何等眾多
[00:19:07.480 --> 00:19:11.840]  如果我數點比凱撒更多
[00:19:11.840 --> 00:19:13.480]  原來詩人指出
[00:19:13.480 --> 00:19:16.520]  神是對我們這個人有意念的
[00:19:16.520 --> 00:19:18.400]  祂不是只做了你就算了
[00:19:18.400 --> 00:19:20.040]  祂對你有意念的
[00:19:20.040 --> 00:19:22.640]  什麼叫對你有意念呢?
[00:19:22.640 --> 00:19:24.960]  意念這個原來的文字是有
[00:19:24.960 --> 00:19:26.760]  祂對你有思想
[00:19:26.760 --> 00:19:28.720]  祂對你是有計劃
[00:19:28.720 --> 00:19:30.280]  祂對你是有籌算
[00:19:30.280 --> 00:19:32.520]  甚至乎有深層的設計
[00:19:32.520 --> 00:19:35.040]  這個是意念
[00:19:35.040 --> 00:19:36.440]  原來的文字這個意念
[00:19:36.440 --> 00:19:39.720]  這個字的意思很豐富
[00:19:39.720 --> 00:19:42.680]  是包含了上帝對人的認識
[00:19:42.680 --> 00:19:45.360]  然後有的意念
[00:19:45.360 --> 00:19:48.000]  是祂對你深深的認識
[00:19:48.000 --> 00:19:50.160]  深深的了解
[00:19:50.160 --> 00:19:51.920]  並且也包含了這個意念
[00:19:51.920 --> 00:19:56.000]  還包含了祂對你的引導
[00:19:56.000 --> 00:19:59.120]  祂對你是有計劃的
[00:19:59.120 --> 00:20:02.920]  而且這個計劃不是隨便的計劃
[00:20:02.920 --> 00:20:04.360]  其實詩人這裡所說的
[00:20:04.360 --> 00:20:07.120]  你的意念何等寶貴
[00:20:07.120 --> 00:20:11.720]  都是回應剛才上帝編織我們的
[00:20:11.720 --> 00:20:13.920]  祂不是隨便做你的
[00:20:13.920 --> 00:20:18.960]  祂對你的意念也不是隨便給你的
[00:20:18.960 --> 00:20:22.520]  上帝對我們的意念是精細的
[00:20:22.520 --> 00:20:24.640]  不是隨機的
[00:20:24.640 --> 00:20:26.320]  是有心意在你身上
[00:20:26.320 --> 00:20:27.600]  是有使命在你身上
[00:20:27.600 --> 00:20:30.480]  有照明在你這個人身上
[00:20:30.480 --> 00:20:32.720]  祂對你是有呼召的
[00:20:32.720 --> 00:20:36.400]  是有心意、有方向的
[00:20:36.400 --> 00:20:37.880]  這個也顯示了
[00:20:37.880 --> 00:20:41.640]  上帝做事不是衝動
[00:20:41.640 --> 00:20:44.640]  不是沒有計劃
[00:20:44.640 --> 00:20:47.440]  上帝對我們的意念
