
[00:00:00.000 --> 00:00:06.120]  我們是來到重建我們教會的港道系列第七篇
[00:08:46.680 --> 00:08:49.000]  世界和平天下太平
[00:08:49.000 --> 00:08:54.080]  都是包含在這個PeaceIrene的意思裡面
[00:08:54.080 --> 00:08:58.480]  所以保羅在這個菲律賓書說到的Irene
[00:08:58.480 --> 00:09:00.520]  不只是一種心情
[00:09:00.520 --> 00:09:03.560]  不只是一個主觀的感覺
[00:09:03.560 --> 00:09:07.480]  不只是一個躺平的姿態
[00:09:07.480 --> 00:09:11.840]  這裡說的Irene其實是一個客觀的實體
[00:09:11.840 --> 00:09:13.360]  客觀的實體是什麼呢
[00:09:13.360 --> 00:09:18.400]  是耶穌基督在十字架上做和好的工作
[00:09:18.400 --> 00:09:20.400]  以佛所書第二章十四節
[00:09:20.400 --> 00:09:21.680]  用同一隻字
[00:09:21.680 --> 00:09:24.480]  因他使我們和睦Irene
[00:09:24.480 --> 00:09:26.520]  將兩下合而為一
[00:09:26.520 --> 00:09:29.040]  拆毀了中間隔斷的牆
[00:09:29.040 --> 00:09:32.480]  而且以自己的身體廢掉冤仇
[00:09:32.480 --> 00:09:35.600]  就是那記載律法上的規條
[00:09:35.600 --> 00:09:38.440]  為要將兩下直著自己
[00:09:38.440 --> 00:09:40.120]  造成一個新人
[00:09:40.120 --> 00:09:42.960]  如此便成就了和睦Irene
[00:09:42.960 --> 00:09:45.800]  她自己就是Irene
[00:09:45.800 --> 00:09:47.360]  神的平安是指
[00:09:47.360 --> 00:09:53.880]  神和人之間的冤仇的衝突停了
[00:09:53.880 --> 00:09:56.240]  神和祂的子民和好了
[00:09:56.240 --> 00:09:58.720]  因為主耶穌基督在十字架上的贖罪
[00:09:58.720 --> 00:10:00.840]  一切的冤仇一筆勾銷
[00:10:00.840 --> 00:10:05.160]  神和祂的選民不再是一個戰爭的狀態
[00:10:05.160 --> 00:10:09.800]  我們是透過耶穌基督和神和好的
[00:10:09.800 --> 00:10:12.360]  我們和耶穌基督和好之前
[00:10:12.360 --> 00:10:14.080]  我們和神是敵人
[00:10:14.080 --> 00:10:16.280]  我們敵擋神所要的事情
[00:10:16.280 --> 00:10:17.480]  神要聖潔嗎
[00:10:17.480 --> 00:10:18.840]  神要我們聖潔嗎
[00:10:18.840 --> 00:10:23.320]  我們的心思意念卻偏偏是背道而馳的
[00:10:23.320 --> 00:10:27.840]  如果沒有主耶穌基督的成就和睦
[00:10:27.840 --> 00:10:32.800]  我們沒有神的平安的新的實況
[00:10:32.800 --> 00:10:36.360]  那些平安只不過是一種過眼雲煙的感覺
[00:10:36.360 --> 00:10:39.840]  但是因為主耶穌基督來到我們當中
[00:10:39.840 --> 00:10:44.080]  我們就有一個力量
[00:10:44.080 --> 00:10:46.160]  我們其實作為人自然來說
[00:10:46.160 --> 00:10:47.640]  我們沒有任何的力量
[00:10:47.640 --> 00:10:48.520]  沒有任何辦法
[00:10:48.520 --> 00:10:50.400]  使得我們的心思意念
[00:10:50.400 --> 00:10:54.440]  不產生和神有一個敵對的想法和慾望
[00:10:54.440 --> 00:10:59.360]  所以這個神而來的平安和好
[00:10:59.360 --> 00:11:03.320]  的確是人的理智無法理解的
[00:11:03.320 --> 00:11:05.360]  祂不是來自人的理智
[00:11:05.360 --> 00:11:07.120]  不是來自人的意志
[00:11:07.120 --> 00:11:08.920]  不是來自這個世界
[00:11:08.920 --> 00:11:10.160]  正如耶穌這樣說
[00:11:10.160 --> 00:11:11.840]  我留下平安
[00:11:11.840 --> 00:11:16.920]  我將我的平安賜給你們
[00:11:16.920 --> 00:11:20.000]  我所賜的不像世人所賜的
[00:11:20.000 --> 00:11:25.680]  你們心裡不要憂愁也不要膽怯
[00:11:25.680 --> 00:11:29.280]  只有身為神的耶穌
[00:11:29.280 --> 00:11:32.000]  才能將這個平安給到我們
[00:11:32.000 --> 00:11:34.360]  因為只有耶穌本身
[00:11:34.360 --> 00:11:37.360]  才能透過祂完美的犧牲
[00:11:37.360 --> 00:11:41.640]  成就了神和人之間的和好
[00:11:41.640 --> 00:11:43.480]  而且我們得到這個平安
[00:11:43.480 --> 00:11:45.160]  不是靠我們的力量
[00:11:45.160 --> 00:11:46.920]  不是靠我們的工作
[00:11:46.920 --> 00:11:49.920]  而是本乎因直著信
[00:11:49.920 --> 00:11:51.640]  我們既因信清義
[00:11:51.640 --> 00:11:54.080]  就直著我們的主耶穌基督
[00:11:54.080 --> 00:11:57.920]  得與神相和
[00:11:57.920 --> 00:12:00.040]  因為耶穌基督的十字架
[00:12:00.040 --> 00:12:02.320]  我們不再和神為敵了
[00:12:02.320 --> 00:12:04.440]  而且是一個重生的經歷
[00:12:04.440 --> 00:12:06.680]  心思意念看到改變
[00:12:06.680 --> 00:12:09.000]  做了一個一百八十度的轉變
[00:12:09.000 --> 00:12:12.680]  重生的人不再傾向和神對敵
[00:12:12.680 --> 00:12:16.120]  而且我們是想討神喜悅的
[00:12:16.120 --> 00:12:18.080]  我們想跟隨神的
[00:12:18.080 --> 00:12:22.760]  我們想像神一樣聖潔
[00:12:22.760 --> 00:12:25.600]  這是一個渴望
[00:12:25.600 --> 00:12:27.880]  但其實我們不是第一天就做得到
[00:12:27.880 --> 00:12:30.440]  所以我們稱之為「成聖」
[00:12:30.440 --> 00:12:32.680]  「成聖」就是我們人生的過程
[00:12:32.680 --> 00:12:34.080]  不是一下子的
[00:12:34.080 --> 00:12:35.800]  是一輩子的
[00:12:35.800 --> 00:12:39.560]  但我們想想和神和好
[00:12:39.560 --> 00:12:41.800]  是甚麼回事呢
[00:12:41.800 --> 00:12:45.760]  當基督徒生命開始的時候
[00:12:45.760 --> 00:12:48.320]  就已經和神和好了
[00:12:48.320 --> 00:12:53.040]  一直走到盡頭是這個「成聖」的過程
[00:12:53.040 --> 00:12:57.000]  所以保羅怎樣向另一間教會祝福呢
[00:12:57.000 --> 00:12:57.720]  他說
[00:12:57.720 --> 00:13:02.440]  願賜平安的神親自使你們完全成聖
[00:13:02.440 --> 00:13:06.280]  願你們的靈魂體得蒙保守
[00:13:06.280 --> 00:13:08.720]  在我們的主耶穌基督來臨的時候
[00:13:08.720 --> 00:13:10.560]  完全無可指責
[00:13:10.560 --> 00:13:16.520]  那照你們的本事信實的他必成就者是
[00:13:16.520 --> 00:13:18.240]  平安已經賜給我們
[00:13:18.240 --> 00:13:21.920]  但聖潔仍然在過程當中
[00:13:21.920 --> 00:13:26.040]  我們原有的罪性和我們新的靈性
[00:13:26.040 --> 00:13:28.560]  就好像一個相反的力量
[00:13:28.560 --> 00:13:31.960]  一個拉向我們不同方向的力量
[00:13:31.960 --> 00:13:33.880]  我們原本有的罪性
[00:13:33.880 --> 00:13:36.760]  即使我們盡量去防衛自己的心
[00:13:36.760 --> 00:13:41.400]  那些惡念的邪惡仍然是自然地在當中出來
[00:13:41.400 --> 00:13:43.440]  但在這個新的靈性當中
[00:13:43.440 --> 00:13:46.360]  「成聖」的傾向就會推動我們
[00:13:46.360 --> 00:13:47.960]  神的平安
[00:13:47.960 --> 00:13:50.560]  神的和好
[00:13:50.560 --> 00:13:52.520]  就好像一個警衛一樣
[00:13:52.520 --> 00:13:54.560]  保守著我們的心思
[00:13:54.560 --> 00:13:56.600]  保守著我們的意念
[00:13:56.600 --> 00:14:00.120]  使我們有這個能力去反抗我們自己
[00:14:00.120 --> 00:14:03.880]  本身出來的罪性的力量
[00:14:03.880 --> 00:14:08.800]  當保羅提到神的平安的時候
[00:14:08.800 --> 00:14:11.120]  我想他作為猶太人
[00:14:11.120 --> 00:14:12.960]  其實可能想到一件事
[00:14:12.960 --> 00:14:16.480]  就是耶路撒冷
[00:14:16.480 --> 00:14:17.280]  為何這樣說呢
[00:14:17.280 --> 00:14:20.400]  因為其實「撒冷」(Shalom)
[00:14:20.400 --> 00:14:23.840]  在希伯來文的意思是平安
[00:14:23.840 --> 00:14:29.480]  耶路撒冷就是耶和華神的平安
[00:14:29.480 --> 00:14:34.040]  先至二塞亞一早就已經預言二塞亞王
[00:14:34.040 --> 00:14:38.920]  就會以和平之君的身份回到耶路撒冷
[00:14:38.920 --> 00:14:41.040]  因有一嬰孩為我們而生
[00:14:41.040 --> 00:14:42.520]  有一子賜給我們
[00:14:42.520 --> 00:14:44.920]  政權必擔在他的肩頭上
[00:14:44.920 --> 00:14:47.400]  他名稱為奇妙策士
[00:14:47.400 --> 00:14:48.280]  全能的神
[00:14:48.280 --> 00:14:49.520]  永在的父
[00:14:49.520 --> 00:14:51.160]  和平的君
[00:14:51.160 --> 00:14:53.960]  我們聖誕節唱尼塞亞神曲的時候
[00:14:53.960 --> 00:14:55.720]  這個「哈利路亞神曲」的時候
[00:14:55.720 --> 00:14:58.760]  都有唱到這句說話
[00:14:58.760 --> 00:14:59.760]  但菲律賓人
[00:14:59.760 --> 00:15:01.320]  我想他們不是猶太人
[00:15:01.320 --> 00:15:03.360]  聽到「平安」的時候
[00:15:03.360 --> 00:15:07.840]  未必一定立即聯想到耶路撒冷
[00:15:07.840 --> 00:15:09.800]  菲律賓是甚麼地方呢
[00:15:09.800 --> 00:15:13.960]  菲律賓其實以前是一個軍事前哨站
[00:15:13.960 --> 00:15:14.920]  一個Outpost
[00:15:14.920 --> 00:15:16.600]  即是一個駐防城
[00:15:16.600 --> 00:15:19.040]  所以菲律賓歷史來說
[00:15:19.040 --> 00:15:21.160]  一世紀的時候
[00:15:21.160 --> 00:15:24.440]  很多定居人都是羅馬士兵
[00:15:24.440 --> 00:15:27.360]  或者是退伍的軍人
[00:15:27.360 --> 00:15:28.840]  出名的是甚麼呢
[00:15:28.840 --> 00:15:31.320]  如果大家聽過「肥立比戰爭」
[00:15:31.320 --> 00:15:32.840]  The Battle of Philippi
[00:15:32.840 --> 00:15:35.160]  就是主前四十二年
[00:15:35.160 --> 00:15:38.720]  是這個羅馬帝國
[00:15:38.720 --> 00:15:40.760]  不是帝國是羅馬
[00:15:40.760 --> 00:15:43.760]  內戰的時候最後一場戰役
[00:15:43.760 --> 00:15:46.400]  當中這個 Augustus Caesar
[00:15:46.400 --> 00:15:48.960]  這個我們聖經裡的「該殺下古時督」
[00:15:48.960 --> 00:15:50.600]  和這個 Mark Antony
[00:15:50.600 --> 00:15:54.800]  就是打敗了 Brutus 和 Cassius
[00:15:54.800 --> 00:15:57.480]  就是那個 如果大家有留意我們的詩篇
[00:15:57.480 --> 00:16:00.600]  就是那個「You too, Brutus」
[00:16:00.600 --> 00:16:04.120]  即是「連你都插我刀」那個暴老徒
[00:16:04.120 --> 00:16:06.800]  就是當這個 Julius Caesar
[00:16:06.800 --> 00:16:09.400]  在那個 Senate Floor
[00:16:09.400 --> 00:16:13.200]  這個元老會的大廳裡面
[00:16:13.200 --> 00:16:15.280]  被人刺23刀
[00:16:15.280 --> 00:16:16.680]  而死之前他望著
[00:16:16.680 --> 00:16:19.920]  「連你都刺我背脊」
[00:16:19.920 --> 00:16:24.280]  所以這些歷史家
[00:16:24.280 --> 00:16:27.640]  把這個「肥立比之戰」
[00:16:27.640 --> 00:16:32.680]  定為羅馬從共和國階段
[00:16:32.680 --> 00:16:35.440]  變成元首制的時候
[00:16:35.440 --> 00:16:38.000]  一個最決定性的戰役
[00:16:38.000 --> 00:16:40.960]  這個其實是一個很有趣的歷史背景
[00:16:40.960 --> 00:16:42.320]  我想想新約時代
[00:16:42.320 --> 00:16:44.680]  一世紀的時候
[00:16:44.680 --> 00:16:47.280]  你看我的分享就知道
[00:16:47.280 --> 00:16:49.760]  如果這個 Julius Caesar
[00:16:49.760 --> 00:16:51.240]  沒有回到羅馬
[00:16:51.240 --> 00:16:54.800]  大概他都不會在那個元老廳那裡
[00:16:54.800 --> 00:16:57.040]  就這樣被人打死
[00:16:57.040 --> 00:16:58.640]  但是你再想一想
[00:16:58.640 --> 00:17:00.960]  如果這個 Julius Caesar
[00:17:00.960 --> 00:17:04.000]  不是被人在羅馬刺殺的時候
[00:17:04.000 --> 00:17:05.840]  就不會被這個藉口
[00:17:05.840 --> 00:17:08.040]  這個「該殺 股市篤」
[00:17:08.040 --> 00:17:10.440]  可以說是去平反
[00:17:10.440 --> 00:17:14.680]  於是就可以剷除所有異己
[00:17:14.680 --> 00:17:16.920]  就為了這些羅馬
[00:17:16.920 --> 00:17:21.080]  奠定了一個以後和平的基礎
[00:17:21.080 --> 00:17:22.320]  所以
[00:17:22.320 --> 00:17:24.960]  如果你想想那些在菲律賓的人
[00:17:24.960 --> 00:17:27.040]  他們知道這個歷史不是很久
[00:17:27.040 --> 00:17:28.360]  半個世紀之前
[00:17:28.360 --> 00:17:30.160]  所以他們是一些
[00:17:30.160 --> 00:17:33.840]  很為羅馬驕傲的
[00:17:33.840 --> 00:17:35.560]  就是說統一的羅馬
[00:17:35.560 --> 00:17:38.120]  是非常驕傲的一些軍人
[00:17:38.120 --> 00:17:44.080]  他們是一些以保家衛國為己任的軍人
[00:17:44.080 --> 00:17:45.320]  可以這麼說
[00:17:45.320 --> 00:17:46.840]  他們的心態是什麼
[00:17:46.840 --> 00:17:49.160]  他們是全心全意
[00:17:49.160 --> 00:17:52.240]  去保護羅馬的和平
[00:17:52.240 --> 00:17:54.840]  所以當我們看到第七節的時候
[00:17:54.840 --> 00:17:57.120]  神的和平 神的平安
[00:17:57.120 --> 00:17:59.920]  必然保守他們的一心一意
[00:17:59.920 --> 00:18:00.760]  你看看
[00:18:00.760 --> 00:18:03.920]  可能是一個很值得圈點的一句說話
[00:18:03.920 --> 00:18:05.560]  可不可以調轉來說
[00:18:05.560 --> 00:18:07.800]  我是保護平安的那個
[00:18:07.800 --> 00:18:12.880]  為什麼要神的平安來守住我的心呢
[00:18:12.880 --> 00:18:16.440]  原來神的國不是他們守衛的
[00:18:16.440 --> 00:18:20.560]  他們自己是需要被看守
[00:18:20.560 --> 00:18:24.040]  我們生活在一個充滿衝突的時代
[00:18:24.040 --> 00:18:25.600]  人想要和平
[00:18:25.600 --> 00:18:27.200]  人想要平安
[00:18:27.200 --> 00:18:29.000]  人需要安寧
[00:18:29.000 --> 00:18:30.800]  人不想打仗
[00:18:30.800 --> 00:18:32.280]  可以理解
[00:18:32.280 --> 00:18:36.320]  沒有人想一直打打打打到死的人
[00:18:36.320 --> 00:18:37.760]  但在神的計劃當中
[00:18:37.760 --> 00:18:38.840]  大家有沒有留意
[00:18:38.840 --> 00:18:42.120]  與神和好其實不是終點
[00:18:42.120 --> 00:18:44.480]  是一個起點
[00:18:44.480 --> 00:18:46.360]  基督徒首先要做的一件事是什麼
[00:18:46.360 --> 00:18:47.360]  就是接受朕禮
[00:18:47.360 --> 00:18:48.160]  意思是什麼
[00:18:48.160 --> 00:18:51.320]  就是代表我們與主耶穌基督同死
[00:18:51.320 --> 00:18:53.160]  同埋葬 同復活
[00:18:53.160 --> 00:18:56.120]  基督徒生命的開始
[00:18:56.120 --> 00:18:57.600]  就是自誅死敵
[00:18:57.600 --> 00:18:59.000]  然後生
[00:18:59.000 --> 00:19:00.440]  我們的開始就已經是
[00:19:00.440 --> 00:19:02.680]  rest in peace這個R.I.P
[00:19:02.680 --> 00:19:04.280]  是和好的第一步
[00:19:04.280 --> 00:19:06.240]  你看看詩篇二十三篇
[00:19:06.240 --> 00:19:08.360]  唐何就是清楚地上是開始的
[00:19:08.360 --> 00:19:11.120]  之後才進入死刃的幽谷
