
[00:00:00.000 --> 00:00:04.300]  好,大師妹,讓我們去聆聽主導而先, 讓我們一起同心低頭,好嗎?
[00:02:25.400 --> 00:02:31.400]  都可能我的回應是錯誤的,因為了解是錯誤的。
[00:02:31.400 --> 00:02:38.400]  但是在他這個回應當中,卻是引申了一個很重要的訊息,
[00:02:38.400 --> 00:02:43.400]  就是人對於每一件事都有著自己個人的看法,
[00:02:43.400 --> 00:02:48.400]  這是一個不憎的事實。
[00:02:48.400 --> 00:02:55.400]  但是也反映出每個人對於價值觀的觀點的標準,
[00:02:55.400 --> 00:02:59.400]  是建基於不同的事物。
[00:02:59.400 --> 00:03:05.400]  甚至有時候,有教會用盡各樣人的價值觀,
[00:03:05.400 --> 00:03:12.400]  來嘗試演繹自己的做法是合神的心意。
[00:03:12.400 --> 00:03:15.400]  譬如,剛剛我有機會放假,
[00:03:15.400 --> 00:03:18.400]  就跟師母去歐洲旅行。
[00:03:18.400 --> 00:03:23.400]  其實,去歐洲旅行是一件好事,
[00:03:23.400 --> 00:03:27.400]  因為大部分時間都走路,
[00:03:27.400 --> 00:03:36.400]  我從來沒有試過走這麼多路,在過去幾年間,每天走兩三萬步,
[00:03:36.400 --> 00:03:39.400]  其實也挺精彩的。
[00:03:39.400 --> 00:03:46.400]  不過,我發現很多地方都是去教會,
[00:03:46.400 --> 00:03:54.400]  有很漂亮的,有很破落的,有很新的,有很舊的。
[00:03:54.400 --> 00:03:59.400]  但是有一個同樣的特點,就是這些教堂,
[00:03:59.400 --> 00:04:02.400]  無論大也好,小也好,
[00:04:02.400 --> 00:04:06.400]  絕多數都是一定要收入場券的。
[00:04:06.400 --> 00:04:10.400]  而且這些入場券絕對不便宜的。
[00:04:10.400 --> 00:04:15.400]  而去參觀這些教堂的人也不少的。
[00:04:15.400 --> 00:04:18.400]  我就跟師母這樣說,
[00:04:18.400 --> 00:04:26.400]  這些教堂裡面,無論這麼大也好,或者這麼有歷史背景的教會也好,
[00:04:26.400 --> 00:04:35.400]  人就多了,不過真正的敬拜就真的鳳毛麟角,非常少。
[00:04:35.400 --> 00:04:50.400]  即使我們去到一間很有名的修道院,在那個地方叫Monserrate,
[00:04:50.400 --> 00:04:53.400]  我也不太懂西班牙話,
[00:04:53.400 --> 00:04:57.400]  在Monserrate裡面,這間修道院,
[00:04:57.400 --> 00:05:05.400]  那些人多到不堪,入場費又貴了,大部份的人去到進去,
[00:05:05.400 --> 00:05:13.400]  其實就是為了去看一個叫什麼?黑麥當納。
[00:05:13.400 --> 00:05:20.400]  即是聖母抱著耶穌,兩個都黑臉的樣子,
[00:05:20.400 --> 00:05:25.400]  又要給很貴的入場費去看,又排隊排到頭都暈。
[00:05:25.400 --> 00:05:34.400]  但是很多人去的,我猜測只是我那天去,其實我也很早去的了,
[00:05:34.400 --> 00:05:39.400]  但是已經很多人在山上,我相信那裡至少也有幾千人,
[00:05:39.400 --> 00:05:45.400]  每個人都收11元至少的入場券。
[00:05:45.400 --> 00:05:51.400]  教會幾千人,幾萬元歐羅的收入其實是很多,
[00:05:51.400 --> 00:05:56.400]  只不過是我眼睛瞪著,後來再走久一點,
[00:05:56.400 --> 00:06:02.400]  我發覺原來是很多人來的,在餐廳吃東西,真是人多到不堪。
[00:06:02.400 --> 00:06:04.400]  為什麼這麼多人都會去教堂?
[00:06:04.400 --> 00:06:07.400]  不過那些人是不是信主的呢?
[00:06:07.400 --> 00:06:14.400]  連他們教堂裡面有的敬拜,都只不過是一場表演,
[00:06:14.400 --> 00:06:20.400]  表演一班很大型的師班,去唱一些詩歌,然後散band。
[00:06:20.400 --> 00:06:25.400]  我發覺其實教會真的去的人有很多,
[00:06:25.400 --> 00:06:31.400]  但是去是否真的對上帝有正確價值觀呢?
[00:06:31.400 --> 00:06:39.400]  還是只不過真的當一個博物館這樣的態度去看呢?
[00:06:39.400 --> 00:06:44.400]  甚至有些只不過是為了將自己可以去這些教堂裡面,
[00:06:44.400 --> 00:06:50.400]  沾染一點多一點的宗教虔誠感覺。
[00:06:50.400 --> 00:06:55.400]  你說,牧師,這些看法都是不同的價值觀而已。
[00:06:55.400 --> 00:06:58.400]  是的,這些就是不同的價值觀,
[00:06:58.400 --> 00:07:06.400]  甚至連宗教都可以成為一種不同的價值觀的一種包裝的產品。
[00:07:06.400 --> 00:07:14.400]  這個回應,在網上的回應,回應到有關於財寶的問題。
[00:07:14.400 --> 00:07:16.400]  他的看法是認為,
[00:07:16.400 --> 00:07:22.400]  如果我積葬財寶在地上是可以讓我能夠睡得著的話,
[00:07:22.400 --> 00:07:25.400]  這個是他其中一個的看法。
[00:07:25.400 --> 00:07:30.400]  但是這個看法是不是聖經裡面要我們有的敬拜的緣由呢?
[00:07:30.400 --> 00:07:37.400]  甚至是不是信徒應該有的一種去相信主、敬拜主的一個原因呢?
[00:07:37.400 --> 00:07:39.400]  今天我們去看這段聖經就很有趣了。
[00:07:39.400 --> 00:07:45.400]  因為這段聖經裡面講了很多有關於價值觀的問題。
[00:07:45.400 --> 00:07:48.400]  環繞著一個價值觀這個題目,
[00:07:48.400 --> 00:07:55.400]  耶穌幫助信徒一同去重新找到最有價值的地方,
[00:07:55.400 --> 00:08:00.400]  尤其是作為一個屬靈人,最有價值的地方是什麼?
[00:08:00.400 --> 00:08:04.400]  讓我們一起去看看這段聖經講了什麼。
[00:08:04.400 --> 00:08:06.400]  先幫我們讀了一次,
[00:08:06.400 --> 00:08:11.400]  讓我們再次打開,不如我們自己也讀多一次,好嗎?
[00:08:11.400 --> 00:08:15.400]  讓我們更加熟悉這段聖經的經文內容。
[00:08:15.400 --> 00:08:16.400]  讓我們一起打開。
[00:08:16.400 --> 00:08:20.400]  《馬太福音》第26章第6至第16節。
[00:08:20.400 --> 00:08:25.400]  我們一起用和合本讀吧,好嗎?
[00:08:25.400 --> 00:08:26.400]  我們一起讀吧。
[00:08:26.400 --> 00:08:31.400]  耶穌在百大彌掌大麻風的西門家裡,
[00:08:31.400 --> 00:08:37.400]  有一個女人拿著一用瓶極貴的香菇來,
[00:08:37.400 --> 00:08:39.400]  趁耶穌坐靜的時候,
[00:08:39.400 --> 00:08:45.400]  飄在她的頭上,門徒看見,就狠不喜悅,
[00:08:45.400 --> 00:08:50.400]  說:「何用這樣的枉費呢?
[00:08:50.400 --> 00:08:55.400]  這香菇可以賣許多錢,周濟窮人。」
[00:08:55.400 --> 00:09:02.400]  耶穌看出她們的意思,就說:「為什麼活難為這女人呢?
[00:09:02.400 --> 00:09:06.400]  她在我身上做的是一件美事,
[00:09:06.400 --> 00:09:13.400]  因為常有窮人和你們同在,只是你們不常有我。」
[00:09:13.400 --> 00:09:19.400]  「她將這香菇曉在我身上,是為我安葬做的。
[00:09:19.400 --> 00:09:23.400]  我實在告訴你們,普天之下,
[00:09:23.400 --> 00:09:26.400]  無論在什麼地方傳這福音,
[00:09:26.400 --> 00:09:31.400]  也要述說這女人所行的,作個紀念。」
[00:09:31.400 --> 00:09:37.400]  當下十二門徒裡有一個稱為家裡人猶大的,
[00:09:37.400 --> 00:09:42.400]  去見祭司長,說:「我把她交給你們,
[00:09:42.400 --> 00:09:45.400]  你們願意給我多少錢?
[00:09:45.400 --> 00:09:48.400]  她們就給了她三十塊錢,
[00:09:48.400 --> 00:09:55.400]  從那時候,她就有機會要把耶穌交給她們。」
[00:09:55.400 --> 00:09:59.400]  上文說什麼,對這段聖經有很大的影響。
[00:09:59.400 --> 00:10:02.400]  首先我們看看上文說什麼。
[00:10:02.400 --> 00:10:05.400]  上文從第二十六章一開始,
[00:10:05.400 --> 00:10:13.400]  我們看到有些人企圖用一生屈服在一些人的勢力之下,
[00:10:13.400 --> 00:10:16.400]  甚至那些是一些惡勢力,
[00:10:16.400 --> 00:10:20.400]  他願意屈服在他女婿之下,為什麼呢?
[00:10:20.400 --> 00:10:23.400]  因為他可以透過這種屈服,
[00:10:23.400 --> 00:10:31.400]  能夠從中獲取到他們期望所得到的利益或獎賞。
[00:10:31.400 --> 00:10:35.400]  但最可怕的事情就是,很多時候他們不知道,
[00:10:35.400 --> 00:10:38.400]  當他願意將自己出賣了之後,
[00:10:38.400 --> 00:10:40.400]  屈服在這些惡勢力之下,
[00:10:40.400 --> 00:10:44.400]  原來更大的失去的是他自己。
[00:10:44.400 --> 00:10:50.400]  他甚至失去了上帝給人那種永恆的生命的獎賞。
[00:10:50.400 --> 00:10:54.400]  那個例子的人物就是家裡人猶大。
[00:10:54.400 --> 00:10:57.400]  在這種情況之下,
[00:10:57.400 --> 00:11:02.400]  很多人認為不要緊,最重要的是他在這個地上得到成功,
[00:11:02.400 --> 00:11:04.400]  獲得他所獲得的東西,
[00:11:04.400 --> 00:11:08.400]  就算是一點點屈奏和遷就都沒有所謂。
[00:11:08.400 --> 00:11:10.400]  就像家裡人猶大那樣,
[00:11:10.400 --> 00:11:12.400]  我們之後可以看到,
[00:11:12.400 --> 00:11:14.400]  他為了出賣耶穌,
[00:11:14.400 --> 00:11:16.400]  所以得到的一些獎賞,
[00:11:16.400 --> 00:11:18.400]  有三十塊銀錢。
[00:11:18.400 --> 00:11:20.400]  究竟有多少錢,我一會兒再詳細說。
[00:11:20.400 --> 00:11:23.400]  但是從世人的角度來看,
[00:11:23.400 --> 00:11:24.400]  他好像很成功,
[00:11:24.400 --> 00:11:27.400]  但是他卻是失去了自己,
[00:11:27.400 --> 00:11:35.400]  甚至失去了永恆上帝給人的一份出離罪的獎賞。
[00:11:35.400 --> 00:11:37.400]  換言之,
[00:11:37.400 --> 00:11:41.400]  他在這個地上所得到的一個成功,
[00:11:41.400 --> 00:11:45.400]  其實也都只不過是為自己永恆的死亡,
[00:11:45.400 --> 00:11:48.400]  多添了一點的脂蕩粉,
[00:11:48.400 --> 00:11:50.400]  去包裝自己。
[00:11:50.400 --> 00:11:52.400]  在永恆上面他是死亡的,
[00:11:52.400 --> 00:11:54.400]  但是在臨死之前,
[00:11:54.400 --> 00:11:57.400]  他卻把自己包裝得非常漂亮。
[00:11:57.400 --> 00:11:59.400]  回顧回到今天的教會,
[00:11:59.400 --> 00:12:01.400]  不少的教會,不少的信徒,
[00:12:01.400 --> 00:12:03.400]  甚至基督徒。
[00:12:03.400 --> 00:12:04.400]  很多時候,
[00:12:04.400 --> 00:12:06.400]  我們在這個地上的上面,
[00:12:06.400 --> 00:12:10.400]  沒有找到信耶穌是為了針對人的罪,
[00:12:10.400 --> 00:12:12.400]  能夠脫離這個主題。
[00:12:12.400 --> 00:12:16.400]  於是教會就看到人的問題,
[00:12:16.400 --> 00:12:18.400]  又想挾人回教會,
[00:12:18.400 --> 00:12:20.400]  於是怎樣呢?
[00:12:20.400 --> 00:12:24.400]  於是就嘗試遷就於人的喜樂,
[00:12:24.400 --> 00:12:26.400]  甚至很多的基督徒。
[00:12:26.400 --> 00:12:28.400]  為甚麼要回教會呢?
[00:12:28.400 --> 00:12:30.400]  回教會做甚麼呢?
[00:12:30.400 --> 00:12:33.400]  哦!回教會原來可以使我們更開心!
[00:12:33.400 --> 00:12:36.400]  因為我們的世界活著很困苦,
[00:12:36.400 --> 00:12:38.400]  上班又被老闆罵,
[00:12:38.400 --> 00:12:42.400]  還沒做完工作又被老闆催促。
[00:12:42.400 --> 00:12:44.400]  有時候做得好的之後,
[00:12:44.400 --> 00:12:46.400]  有句說話也叫做,
[00:12:46.400 --> 00:12:49.400]  出了半斤只得八兩,是吧?
[00:12:49.400 --> 00:12:51.400]  就是這樣。
[00:12:51.400 --> 00:12:53.400]  力量可能不只出一半,
[00:12:53.400 --> 00:12:55.400]  還要盡力。
[00:12:55.400 --> 00:13:03.400]  最終只剩下一半的收穫或回報。
[00:13:03.400 --> 00:13:06.400]  我曾經有個弟兄和我分享過一件事,
[00:13:06.400 --> 00:13:08.400]  他說我在一間公司裡,
[00:13:08.400 --> 00:13:10.400]  和他一起工作,
[00:13:10.400 --> 00:13:12.400]  他的薪水,
[00:13:12.400 --> 00:13:14.400]  以及他賺到的人,
[00:13:14.400 --> 00:13:16.400]  幫這間公司賺到的錢,
[00:13:16.400 --> 00:13:22.400]  只剩下十分之一。
[00:13:22.400 --> 00:13:24.400]  而且他不斷的工作,
[00:13:24.400 --> 00:13:27.400]  就是為公司賺更多更多的錢。
[00:13:27.400 --> 00:13:31.400]  不過我收到的回報真的很少。
[00:13:31.400 --> 00:13:34.400]  於是很多人就看,
[00:13:34.400 --> 00:13:36.400]  會不會用一些其他的手段,
[00:13:36.400 --> 00:13:39.400]  可以為自己增添多一點呢?
[00:13:39.400 --> 00:13:43.400]  教會也走在這個陷阱裡。
[00:13:43.400 --> 00:13:45.400]  所以今天的教會很多時候,
[00:13:45.400 --> 00:13:47.400]  認罪悔改,
[00:13:47.400 --> 00:13:50.400]  這個讓人困惑的題目,
[00:13:50.400 --> 00:13:52.400]  將它稍為扭轉了。
[00:13:52.400 --> 00:13:54.400]  將教會成為一個,
[00:13:54.400 --> 00:13:57.400]  享受神的地方。
[00:13:57.400 --> 00:13:59.400]  所以,
[00:13:59.400 --> 00:14:01.400]  每逢我去一些教會,
[00:14:01.400 --> 00:14:03.400]  一聽到教會的牧者,
[00:14:03.400 --> 00:14:05.400]  傳道人,信徒告訴我,
[00:14:05.400 --> 00:14:07.400]  他們回來教會是享受神,
[00:14:07.400 --> 00:14:08.400]  我就會,
[00:14:08.400 --> 00:14:10.400]  下次你不用見到我,
[00:14:10.400 --> 00:14:12.400]  因為我覺得在這樣的情況之下,
[00:14:12.400 --> 00:14:15.400]  這樣行動也沒什麼意思。
[00:14:15.400 --> 00:14:17.400]  教會於是乎成為一個,
[00:14:17.400 --> 00:14:19.400]  討人喜悅的場所。
[00:14:19.400 --> 00:14:22.400]  甚至讓人覺得自己很虔誠。
[00:14:22.400 --> 00:14:24.400]  回來以為教會的地方,
[00:14:24.400 --> 00:14:26.400]  使得你覺得自己,
[00:14:26.400 --> 00:14:28.400]  在上帝裡面得到肯定,
[00:14:28.400 --> 00:14:29.400]  不過你可以不需要,
[00:14:29.400 --> 00:14:31.400]  改變你自己的罪。
[00:14:31.400 --> 00:14:32.400]  鄧小姐妹,
[00:14:32.400 --> 00:14:33.400]  這個就是前文,
[00:14:33.400 --> 00:14:37.400]  一直我們所看見的一個問題。
[00:14:37.400 --> 00:14:39.400]  今天的教會裡面,
[00:14:39.400 --> 00:14:42.400]  我們所怕的地方就是沒有上帝,
[00:14:42.400 --> 00:14:46.400]  但卻有所有教會的門徒。
[00:14:46.400 --> 00:14:49.400]  耶穌來到這段經文,
[00:14:49.400 --> 00:14:52.400]  其實同樣預視到,
[00:14:52.400 --> 00:14:55.400]  祂的門徒有這樣的問題。
[00:14:55.400 --> 00:14:56.400]  因此,
[00:14:56.400 --> 00:14:58.400]  來到這一刻,
[00:14:58.400 --> 00:15:00.400]  講到一件事件。
[00:15:00.400 --> 00:15:02.400]  其實26章,
[00:15:02.400 --> 00:15:05.400]  不只是從第六節開始,
[00:15:05.400 --> 00:15:09.400]  一直到第十六節是一個整個段落。
[00:15:09.400 --> 00:15:11.400]  不過在這個段落裡面,
[00:15:11.400 --> 00:15:15.400]  耶穌幫助祂的門徒,
[00:15:15.400 --> 00:15:17.400]  將要離開的耶穌,
[00:15:17.400 --> 00:15:19.400]  如何幫助門徒繼續走,
[00:15:19.400 --> 00:15:21.400]  面前這條屬靈的道路呢?
[00:15:21.400 --> 00:15:23.400]  這就是耶穌,
[00:15:23.400 --> 00:15:25.400]  在這段聖經裡面的目的。
[00:15:25.400 --> 00:15:27.400]  在未講這段聖經內容的,
[00:15:27.400 --> 00:15:29.400]  詳細情況之前,
[00:15:29.400 --> 00:15:31.400]  我首先想跟大家講一下,
[00:15:31.400 --> 00:15:33.400]  這段聖經一般信徒,
[00:15:33.400 --> 00:15:35.400]  會怎樣解釋。
[00:15:35.400 --> 00:15:37.400]  這段聖經講到,
[00:15:37.400 --> 00:15:39.400]  耶穌和門徒一起,
[00:15:39.400 --> 00:15:41.400]  在百大利。
[00:15:41.400 --> 00:15:43.400]  在一個人的家裡,
[00:15:43.400 --> 00:15:45.400]  我一會兒就會知道,
[00:15:45.400 --> 00:15:47.400]  這個人叫西門。
[00:15:47.400 --> 00:15:49.400]  在這個路裡面,
[00:15:49.400 --> 00:15:51.400]  有一個女士,
[00:15:51.400 --> 00:15:53.400]  為耶穌,
[00:15:53.400 --> 00:15:57.400]  用了一些很珍貴的香膏,
[00:15:57.400 --> 00:15:59.400]  來到高門耶穌。
[00:15:59.400 --> 00:16:03.400]  很多信徒解釋這段聖經,
[00:16:03.400 --> 00:16:07.400]  很竭力地去嘗試了解,
[00:16:07.400 --> 00:16:09.400]  究竟這個女士是哪一個。
[00:16:09.400 --> 00:16:11.400]  因為為什麼呢?
[00:16:11.400 --> 00:16:13.400]  耶穌在這段聖經裡面,
[00:16:13.400 --> 00:16:15.400]  似乎要高過這個女士,
[00:16:15.400 --> 00:16:17.400]  很重要。
[00:16:17.400 --> 00:16:19.400]  尤其是當我們去到最後尾,
[00:16:19.400 --> 00:16:21.400]  那裡第十三節講到,
[00:16:21.400 --> 00:16:23.400]  耶穌說:我實在告訴你們,
[00:16:23.400 --> 00:16:25.400]  普天下無論在什麼地方,
[00:16:25.400 --> 00:16:27.400]  傳這福音,
[00:16:27.400 --> 00:16:29.400]  女人所行的作為,
[00:16:29.400 --> 00:16:31.400]  要作為紀念。
[00:16:31.400 --> 00:16:33.400]  似乎耶穌,
[00:16:33.400 --> 00:16:35.400]  要高過一個女士的行動。
[00:16:35.400 --> 00:16:37.400]  無獨有偶這段聖經,
[00:16:37.400 --> 00:16:39.400]  不單止在馬太福音裡面有記載,
[00:16:39.400 --> 00:16:41.400]  其他的福音書裡面也有記載,
[00:16:41.400 --> 00:16:43.400]  但是特別在約翰福音書裡面,
[00:16:43.400 --> 00:16:45.400]  就記載到這個女士是哪一個。
[00:16:45.400 --> 00:16:47.400]  今天我故意不告訴大家,
[00:16:47.400 --> 00:16:49.400]  如果你有興趣,
[00:16:49.400 --> 00:16:51.400]  可以自己去看。
[00:16:51.400 --> 00:16:53.400]  不過當你仔細去看這段聖經的時候,
[00:16:53.400 --> 00:16:55.400]  有很多的信徒,
[00:16:55.400 --> 00:16:57.400]  就嘗試去用這段聖經解釋,
[00:16:57.400 --> 00:16:59.400]  就是說,
[00:16:59.400 --> 00:17:01.400]  耶穌要高舉這個女士的作為,
[00:17:01.400 --> 00:17:03.400]  因為這個女士所作的,
[00:17:03.400 --> 00:17:05.400]  就是你和我一定要做的事。
[00:17:05.400 --> 00:17:07.400]  沒錯,
[00:17:07.400 --> 00:17:09.400]  耶穌要高舉的是一件事,
[00:17:09.400 --> 00:17:11.400]  不過不是這個人。
[00:17:11.400 --> 00:17:13.400]  所以在這段聖經裡面,
[00:17:13.400 --> 00:17:15.400]  是刻意不提這個人是哪一個。
[00:17:15.400 --> 00:17:17.400]  這個是,
[00:17:17.400 --> 00:17:19.400]  我很希望在還沒讀這段聖經之前,
[00:17:19.400 --> 00:17:21.400]  大家弄清楚。
[00:17:21.400 --> 00:17:23.400]  否則的話,
[00:17:23.400 --> 00:17:25.400]  很容易我們跌入很多的信徒,
[00:17:25.400 --> 00:17:27.400]  或者其他目的地解釋,
[00:17:27.400 --> 00:17:29.400]  馬太福在這段聖經的時候,
[00:17:29.400 --> 00:17:31.400]  就失去了焦點。
[00:17:31.400 --> 00:17:33.400]  我們嘗試去進入這段聖經的內容,
[00:17:33.400 --> 00:17:35.400]  去看一下,
[00:17:35.400 --> 00:17:37.400]  仔細看一下它裡面,
[00:17:37.400 --> 00:17:39.400]  想說些什麼給我們知道。
[00:17:39.400 --> 00:17:41.400]  第一部分,我想跟大家一起去看的,
[00:17:41.400 --> 00:17:43.400]  是第六節至第十三節。
[00:17:43.400 --> 00:17:45.400]  在這段聖經裡面,
[00:17:45.400 --> 00:17:47.400]  我給了一個副題給他,
[00:17:47.400 --> 00:17:49.400]  叫做一位對承傳主耶穌心願,
[00:17:49.400 --> 00:17:51.400]  而全然付出自己的人。
[00:17:51.400 --> 00:17:53.400]  如果大家讀到這個,
[00:17:53.400 --> 00:17:55.400]  聽到這個副題的時候,
[00:17:55.400 --> 00:17:57.400]  你就會馬上回想,
[00:17:57.400 --> 00:17:59.400]  在上一課裡,
[00:17:59.400 --> 00:18:01.400]  我也曾經說過,
[00:18:01.400 --> 00:18:03.400]  耶穌是一個,
[00:18:03.400 --> 00:18:05.400]  甘願全然付出,
[00:18:05.400 --> 00:18:07.400]  所有祂自己的生命,
[00:18:07.400 --> 00:18:09.400]  來滿足,
[00:18:09.400 --> 00:18:11.400]  父神拯救人的心願的一位主。
[00:18:11.400 --> 00:18:13.400]  來到這段聖經,
[00:18:13.400 --> 00:18:15.400]  其實耶穌是用這個女士,
[00:18:15.400 --> 00:18:17.400]  來去反映給我們,
[00:18:17.400 --> 00:18:19.400]  這位主耶穌,
[00:18:19.400 --> 00:18:21.400]  來到去反映出,
[00:18:21.400 --> 00:18:23.400]  這個心態,
[00:18:23.400 --> 00:18:25.400]  不是單純耶穌自己,
[00:18:25.400 --> 00:18:27.400]  原來是屬於祂的人,
[00:18:27.400 --> 00:18:29.400]  都有同樣的心態。
[00:18:29.400 --> 00:18:31.400]  而這個女士,
[00:18:31.400 --> 00:18:33.400]  於是乎能夠做的,
[00:18:33.400 --> 00:18:35.400]  不是死在十字架上,
[00:18:35.400 --> 00:18:37.400]  而是承傳耶穌基督,
[00:18:37.400 --> 00:18:39.400]  怎樣死在十字架上,
[00:18:39.400 --> 00:18:41.400]  承擔人的罪。
[00:18:41.400 --> 00:18:43.400]  我們一起仔細去看,
[00:18:43.400 --> 00:18:45.400]  這段聖經的內容。
[00:18:45.400 --> 00:18:49.400]  在頭的第26章的,
[00:18:49.400 --> 00:18:51.400]  第1至第2節裡面,
[00:18:51.400 --> 00:18:53.400]  我們剛才已經講過了,
[00:18:53.400 --> 00:18:55.400]  耶穌怎樣傳言衛生,
[00:18:55.400 --> 00:18:57.400]  去將自己的生命而願付出,
[00:18:57.400 --> 00:18:59.400]  去成就耶和華神,
[00:18:59.400 --> 00:19:01.400]  即是父神,
[00:19:01.400 --> 00:19:03.400]  祂拯救人的心願。
[00:19:03.400 --> 00:19:05.400]  來到這段聖經裡面,
[00:19:05.400 --> 00:19:07.400]  我們馬上就讀到,
[00:19:07.400 --> 00:19:09.400]  這位的女士,
[00:19:09.400 --> 00:19:11.400]  當時耶穌在哪個地方?
[00:19:11.400 --> 00:19:13.400]  我們再看看第6節。
[00:19:13.400 --> 00:19:15.400]  耶穌在伯大利,
[00:19:15.400 --> 00:19:19.400]  長大麻風的西門加侶。
[00:19:19.400 --> 00:19:21.400]  不要隨便跳過這段聖經,
[00:19:21.400 --> 00:19:25.400]  只說祂在西門加侶裡面。
[00:19:25.400 --> 00:19:27.400]  首先我們要了解到,
[00:19:27.400 --> 00:19:29.400]  伯大利這個地方。
[00:19:29.400 --> 00:19:31.400]  伯大利是一個什麼地方呢?
[00:19:31.400 --> 00:19:37.400]  如果大家熟悉聖地的地圖,
[00:19:37.400 --> 00:19:39.400]  或者耶穌的活動範圍,
[00:19:39.400 --> 00:19:45.400]  這就是朝向耶路撒冷以東的山地的地區。
[00:19:45.400 --> 00:19:47.400]  其中包括的,
[00:19:47.400 --> 00:19:49.400]  一繞過的當然有橄欖山,
[00:19:49.400 --> 00:19:51.400]  所以我們知道,
[00:19:51.400 --> 00:19:53.400]  先前耶穌在橄欖山裡面,
[00:19:53.400 --> 00:19:57.400]  去跟門徒一起禱告。
[00:19:57.400 --> 00:19:59.400]  以後會有的。
[00:19:59.400 --> 00:20:01.400]  之前有的。
[00:20:01.400 --> 00:20:03.400]  耶穌會去那個地方,
[00:20:03.400 --> 00:20:05.400]  去跟門徒去禱告。
[00:20:05.400 --> 00:20:07.400]  但是那個方向,
[00:20:07.400 --> 00:20:09.400]  這個耶穌很熟悉的一個群體,
[00:20:09.400 --> 00:20:11.400]  就是我們都明白的,
[00:20:11.400 --> 00:20:15.400]  叫做馬利亞和馬大,
[00:20:15.400 --> 00:20:25.400]  還有他的弟弟拉撒路的地區。
[00:20:25.400 --> 00:20:29.400]  耶穌跟門徒就朝向那個方向走,
[00:20:29.400 --> 00:20:31.400]  就去到一個人的家,
[00:20:31.400 --> 00:20:33.400]  叫西門。
[00:20:33.400 --> 00:20:35.400]  但是請留意,
[00:20:35.400 --> 00:20:37.400]  這個西門不是一般的西門,
[00:20:37.400 --> 00:20:39.400]  不是耶穌基督的門徒西門,
[00:20:39.400 --> 00:20:43.400]  這個是有個綽號的人物,
[00:20:43.400 --> 00:20:47.400]  叫做長大麻風的西門。
[00:20:47.400 --> 00:20:51.400]  如果大家有機會看回英語聖經,
[00:20:51.400 --> 00:20:53.400]  它的標題甚至是說
[00:20:53.400 --> 00:20:57.400]  Simon the Leper。
[00:20:57.400 --> 00:20:59.400]  意思就是說,
[00:20:59.400 --> 00:21:03.400]  這個人很可能,
[00:21:03.400 --> 00:21:09.400]  他是曾經患過麻風病,
[00:21:09.400 --> 00:21:13.400]  又或者他的麻風病一直都好不完,
[00:21:13.400 --> 00:21:17.400]  一直持續在麻風病困擾之下的人,
[00:21:17.400 --> 00:21:19.400]  於是他就有這個綽號,
[00:21:19.400 --> 00:21:23.400]  Simon the Leper。
