
[00:00:00.000 --> 00:00:03.020]  今天我們要思想的經文
[00:04:23.060 --> 00:04:26.060]  神燈有個精靈出來
[00:04:26.060 --> 00:04:27.060]  跟你說
[00:04:27.060 --> 00:04:28.060]  主人,你有什麼吩咐
[00:04:28.060 --> 00:04:30.060]  為你達成三個願望
[00:04:30.060 --> 00:04:31.060]  神話的主角
[00:04:31.060 --> 00:04:32.060]  我有時候也會想
[00:04:32.060 --> 00:04:33.060]  為什麼不說
[00:04:33.060 --> 00:04:35.060]  第一個願望就是要多三個願望
[00:04:35.060 --> 00:04:36.060]  第二個願望
[00:04:36.060 --> 00:04:39.060]  要多無限這麼多個願望嗎
[00:04:39.060 --> 00:04:42.060]  聖經這裡記載神向所羅門顯現
[00:04:42.060 --> 00:04:43.060]  有很大的分別
[00:04:43.060 --> 00:04:45.060]  主人是上帝
[00:04:45.060 --> 00:04:46.060]  並不是所羅門
[00:04:46.060 --> 00:04:47.060]  第二
[00:04:47.060 --> 00:04:49.060]  上帝所問所羅門的就是
[00:04:49.060 --> 00:04:50.060]  你要什麼
[00:04:50.060 --> 00:04:52.060]  你可以求
[00:04:52.060 --> 00:04:54.060]  換句話說
[00:04:54.060 --> 00:04:57.060]  所羅門有向上帝祈求的權利
[00:04:57.060 --> 00:04:59.060]  但是得不得到
[00:04:59.060 --> 00:05:01.060]  神是否給他呢
[00:05:01.060 --> 00:05:04.060]  主權仍然在神那裡
[00:05:04.060 --> 00:05:05.060]  聖經就跟著記載
[00:05:05.060 --> 00:05:07.060]  所羅門的回答就是
[00:05:07.060 --> 00:05:10.060]  你僕人我父親大衛用誠實
[00:05:10.060 --> 00:05:11.060]  公義
[00:05:11.060 --> 00:05:12.060]  正直的心
[00:05:12.060 --> 00:05:13.060]  行在你的面前
[00:05:13.060 --> 00:05:15.060]  你就向他大師恩典
[00:05:15.060 --> 00:05:17.060]  為他存留大恩
[00:05:17.060 --> 00:05:18.060]  賜他一個兒子
[00:05:18.060 --> 00:05:19.060]  坐在他的位上
[00:05:19.060 --> 00:05:21.060]  耶和華是神
[00:05:21.060 --> 00:05:22.060]  但我是幼童
[00:05:22.060 --> 00:05:24.060]  不知道當怎樣出入
[00:05:24.060 --> 00:05:26.060]  僕人在你所揀選的文中
[00:05:26.060 --> 00:05:28.060]  這文多得不可聲數
[00:05:28.060 --> 00:05:29.060]  所以第九節很重要
[00:05:29.060 --> 00:05:32.060]  所以求你賜我智慧
[00:05:32.060 --> 00:05:34.060]  可以判斷你的文
[00:05:34.060 --> 00:05:36.060]  能辨別是非
[00:05:36.060 --> 00:05:37.060]  不然
[00:05:37.060 --> 00:05:40.060]  誰能判斷者眾多的文呢
[00:05:40.060 --> 00:05:41.060]  在這裡
[00:05:41.060 --> 00:05:43.060]  所羅門確認
[00:05:43.060 --> 00:05:45.060]  神是他父親大衛
[00:05:45.060 --> 00:05:46.060]  以及自己身上
[00:05:46.060 --> 00:05:48.060]  給予很大的恩典
[00:05:48.060 --> 00:05:50.060]  而他向神祈求的
[00:05:50.060 --> 00:05:52.060]  就是願意神賜給他智慧
[00:05:52.060 --> 00:05:54.060]  於是他懂得去審斷
[00:05:54.060 --> 00:05:57.060]  去管理以色列文
[00:05:57.060 --> 00:06:00.060]  完成神所交託給他的責任
[00:06:00.060 --> 00:06:03.060]  讓他可以忠心的服侍神
[00:06:03.060 --> 00:06:08.060]  這段經文第十節記載
[00:06:08.060 --> 00:06:10.060]  所羅門因為這樣求
[00:06:10.060 --> 00:06:12.060]  蒙主起願
[00:06:12.060 --> 00:06:14.060]  神很欣賞他
[00:06:14.060 --> 00:06:17.060]  為什麼他不為自己求長壽
[00:06:17.060 --> 00:06:18.060]  求富貴呢
[00:06:18.060 --> 00:06:20.060]  也不求滅絕他仇敵的性命呢
[00:06:20.060 --> 00:06:23.060]  單求智慧可以聽眾
[00:06:23.060 --> 00:06:25.060]  於是神對所羅門說
[00:06:25.060 --> 00:06:28.060]  好,我必賜你聰明智慧
[00:06:28.060 --> 00:06:29.060]  前無古人
[00:06:29.060 --> 00:06:30.060]  後無來者
[00:06:30.060 --> 00:06:32.060]  就算你沒有求
[00:06:32.060 --> 00:06:35.060]  富足尊榮都賜給你
[00:06:35.060 --> 00:06:37.060]  使你在世的日子
[00:06:37.060 --> 00:06:38.060]  獵王當中
[00:06:38.060 --> 00:06:40.060]  沒有一個能夠和你比較
[00:06:40.060 --> 00:06:43.060]  但是你若效法你父親大衛
[00:06:43.060 --> 00:06:44.060]  能夠遵行我的道
[00:06:44.060 --> 00:06:47.060]  謹守我的律例誡命的話
[00:06:47.060 --> 00:06:50.060]  我必使你長壽
[00:06:50.060 --> 00:06:54.060]  不知道大家讀到這段經文的記載
[00:06:54.060 --> 00:06:55.060]  有沒有幻想過
[00:06:55.060 --> 00:06:59.060]  假如我好像有所羅門的機會
[00:06:59.060 --> 00:07:00.060]  發達了
[00:07:00.060 --> 00:07:02.060]  所以我要懂得向神求智慧
[00:07:02.060 --> 00:07:07.060]  以致神將所有的名利富貴賜給我
[00:07:07.060 --> 00:07:09.060]  假如你有曾經這樣幻想過
[00:07:09.060 --> 00:07:10.060]  我告訴你
[00:07:10.060 --> 00:07:12.060]  你想多了
[00:07:12.060 --> 00:07:14.060]  這並不是經文
[00:07:14.060 --> 00:07:17.060]  想我們所得出的結論
[00:07:17.060 --> 00:07:19.060]  這段記載的確很吸引
[00:07:19.060 --> 00:07:23.060]  也相信在各級的主要學校成長班
[00:07:23.060 --> 00:07:25.060]  可能查經查過
[00:07:25.060 --> 00:07:26.060]  我有印象
[00:07:26.060 --> 00:07:28.060]  當我十多歲的時候
[00:07:28.060 --> 00:07:31.060]  在兒童崇拜做師琴的時候
[00:07:31.060 --> 00:07:34.060]  有一次老師問一班小朋友
[00:07:34.060 --> 00:07:37.060]  那些小朋友只有三幾歲
[00:07:37.060 --> 00:07:41.060]  你們向神祈禱求什麼呢?
[00:07:41.060 --> 00:07:43.060]  通常我們都會猜那些小朋友
[00:07:43.060 --> 00:07:45.060]  他們會回答
[00:07:45.060 --> 00:07:49.060]  要去唐、要去海洋公園玩
[00:07:49.060 --> 00:07:51.060]  或者要什麼禮物
[00:07:51.060 --> 00:07:54.060]  但是其中一個小朋友很大聲說
[00:07:54.060 --> 00:07:57.060]  我要求智慧
[00:07:57.060 --> 00:08:00.060]  我不清楚那位小朋友
[00:08:00.060 --> 00:08:01.060]  這麼年紀小
[00:08:01.060 --> 00:08:03.060]  他明白自己所說的是什麼
[00:08:03.060 --> 00:08:06.060]  但也反映他父母一直教導他
[00:08:06.060 --> 00:08:08.060]  在聖經裡面紮根
[00:08:08.060 --> 00:08:11.060]  知道向神祈求智慧
[00:08:11.060 --> 00:08:14.060]  我不知道現在還會不會遇到那位弟兄
[00:08:14.060 --> 00:08:16.060]  他應該大約三十歲
[00:08:16.060 --> 00:08:21.060]  這段記載很吸引
[00:08:21.060 --> 00:08:23.060]  很多人都很熟悉
[00:08:23.060 --> 00:08:26.060]  但是今天我想和大家探討
[00:08:26.060 --> 00:08:28.060]  有三個問題
[00:08:28.060 --> 00:08:30.060]  是和這段經文有關
[00:08:30.060 --> 00:08:33.060]  但不是這件事件
[00:08:33.060 --> 00:08:35.060]  所羅門求智慧記載
[00:08:35.060 --> 00:08:36.060]  第一
[00:08:36.060 --> 00:08:38.060]  就是我們想問一下
[00:08:38.060 --> 00:08:39.060]  探討一下
[00:08:39.060 --> 00:08:41.060]  所羅門他初初登基的時候
[00:08:41.060 --> 00:08:44.060]  肅靈景況究竟是怎樣呢?
[00:08:44.060 --> 00:08:46.060]  第二
[00:08:46.060 --> 00:08:49.060]  當神向他顯現之前
[00:08:49.060 --> 00:08:52.060]  所羅門究竟是怎樣來敬拜神的呢?
[00:08:52.060 --> 00:08:55.060]  他怎樣看向神獻祭呢?
[00:08:55.060 --> 00:08:56.060]  第三
[00:08:56.060 --> 00:08:58.060]  就是當所羅門
[00:08:58.060 --> 00:09:01.060]  他遇見神
[00:09:01.060 --> 00:09:03.060]  神向他說話的時候
[00:09:03.060 --> 00:09:04.060]  之後
[00:09:04.060 --> 00:09:06.060]  為他帶來什麼改變呢?
[00:09:06.060 --> 00:09:08.060]  他怎樣去敬拜神呢?
[00:09:08.060 --> 00:09:10.060]  是否只是神賜給他智慧
[00:09:10.060 --> 00:09:13.060]  懂得斷案這麼簡單呢?
[00:09:13.060 --> 00:09:15.060]  我們一起來慢慢看
[00:09:15.060 --> 00:09:17.060]  首先我邀請大家一起來
[00:09:17.060 --> 00:09:20.060]  讀獵王紀相第三章
[00:09:20.060 --> 00:09:23.060]  一至三節的經文
[00:09:23.060 --> 00:09:25.060]  在螢幕
[00:09:25.060 --> 00:09:28.060]  下一章就會打出來
[00:09:28.060 --> 00:09:30.060]  詳細一點
[00:09:30.060 --> 00:09:32.060]  一起重讀第一節
[00:09:32.060 --> 00:09:36.060]  所羅門與埃及王法路結親
[00:09:36.060 --> 00:09:39.060]  娶了法路的女兒為妻
[00:09:39.060 --> 00:09:41.060]  接她進入大衛城
[00:09:41.060 --> 00:09:45.060]  直等到做完了自己的功和耶和華的典
[00:09:45.060 --> 00:09:48.060]  並耶路撒冷周圍的城牆
[00:09:48.060 --> 00:09:50.060]  當那些日子
[00:09:50.060 --> 00:09:53.060]  百姓仍在憂嘆獻祭
[00:09:53.060 --> 00:09:57.060]  因為還沒有為耶和華的名見典
[00:09:57.060 --> 00:09:59.060]  所羅門愛耶和華
[00:09:59.060 --> 00:10:02.060]  遵行他父親大衛的律例
[00:10:02.060 --> 00:10:08.060]  只是還在憂嘆獻祭肖香
[00:10:08.060 --> 00:10:11.060]  當中第一節
[00:10:11.060 --> 00:10:14.060]  說到所羅門與埃及王法路結親
[00:10:14.060 --> 00:10:17.060]  娶了法路的女兒為妻
[00:10:17.060 --> 00:10:20.060]  我們中文聖經的翻譯相當客氣
[00:10:20.060 --> 00:10:23.060]  說到所羅門好像與埃及王
[00:10:23.060 --> 00:10:25.060]  一個強國的君王結親
[00:10:25.060 --> 00:10:30.060]  好像與這位強國的領袖平起平坐一樣
[00:10:30.060 --> 00:10:32.060]  但實際上
[00:10:32.060 --> 00:10:35.060]  他是在做法路王的女婿
[00:10:35.060 --> 00:10:37.060]  在平時我們讀聖經的時候
[00:10:37.060 --> 00:10:39.060]  未必感受到這句話
[00:10:39.060 --> 00:10:41.060]  對於當時的震撼性
[00:10:41.060 --> 00:10:43.060]  換作是今時今日
[00:10:43.060 --> 00:10:46.060]  不要說某個國家一國之君
[00:10:46.060 --> 00:10:50.060]  在中國一個小小的城市香港
[00:10:50.060 --> 00:10:53.060]  小小的九龍城區
[00:10:53.060 --> 00:10:57.060]  教會其中一間教會
[00:10:57.060 --> 00:10:59.060]  我們九龍城浸信會
[00:10:59.060 --> 00:11:01.060]  我們一直在祈禱
[00:11:01.060 --> 00:11:04.060]  求神賜給我們合適的主要牧師
[00:11:04.060 --> 00:11:06.060]  神真的賜給我們了
[00:11:06.060 --> 00:11:08.060]  一位二十多歲很年輕的牧者
[00:11:08.060 --> 00:11:10.060]  生命被聖靈充滿
[00:11:10.060 --> 00:11:12.060]  講道大有恩慈
[00:11:12.060 --> 00:11:14.060]  也是某某出名的牧師
[00:11:14.060 --> 00:11:16.060]  或者宣教士家族的子弟
[00:11:16.060 --> 00:11:17.060]  同工
[00:11:17.060 --> 00:11:18.060]  執事會
[00:11:18.060 --> 00:11:20.060]  會友都很高興
[00:11:20.060 --> 00:11:22.060]  確認他來帶領教會
[00:11:22.060 --> 00:11:24.060]  做主任牧師
[00:11:24.060 --> 00:11:26.060]  但他還很年輕
[00:11:26.060 --> 00:11:28.060]  上任之後娶老婆了
[00:11:28.060 --> 00:11:30.060]  大家在看
[00:11:30.060 --> 00:11:32.060]  師母究竟是誰呢
[00:11:32.060 --> 00:11:34.060]  原來他做了
[00:11:34.060 --> 00:11:37.060]  香港澳門都知名的一代梟雄
[00:11:37.060 --> 00:11:41.060]  賭王某某博士的女婿
[00:11:41.060 --> 00:11:44.060]  就算撇開她究竟是否真心相愛
[00:11:44.060 --> 00:11:46.060]  或者信仰相扶
[00:11:46.060 --> 00:11:49.060]  整件事可以為教會帶來很大的疑問
[00:11:49.060 --> 00:11:52.060]  這位牧者為何攀附權貴呢
[00:11:52.060 --> 00:11:56.060]  那個財雄勢大的家族會不會影響教會呢
[00:11:56.060 --> 00:11:58.060]  或者大家成長班裡面
[00:11:58.060 --> 00:12:01.060]  會不會轉了不是查經去玩啤牌呢
[00:12:01.060 --> 00:12:03.060]  或者是
[00:12:03.060 --> 00:12:05.060]  商討教會的事項裡面的時候
[00:12:05.060 --> 00:12:08.060]  因為大家都為教會很著緊
[00:12:08.060 --> 00:12:10.060]  有爭拗的時候
[00:12:10.060 --> 00:12:12.060]  言語間得罪了那位牧者
[00:12:12.060 --> 00:12:15.060]  到街上的時候會不會被人打呢
[00:12:15.060 --> 00:12:18.060]  這些都是很多的疑問
[00:12:18.060 --> 00:12:20.060]  所羅門他當日
[00:12:20.060 --> 00:12:22.060]  登基的時候做這件事情
[00:12:22.060 --> 00:12:25.060]  都為以色列的神文
[00:12:25.060 --> 00:12:29.060]  都帶來很多的疑問和憂慮
[00:12:29.060 --> 00:12:31.060]  所羅門他自己的家庭
[00:12:31.060 --> 00:12:33.060]  社會的情況如何呢
[00:12:33.060 --> 00:12:35.060]  第二節我們讀到
[00:12:35.060 --> 00:12:38.060]  百姓仍在丘壇獻祭
[00:12:38.060 --> 00:12:41.060]  丘壇是什麼地方呢
[00:12:41.060 --> 00:12:44.060]  就是指一些山丘、一些高地
[00:12:44.060 --> 00:12:47.060]  來做祭祀神明的地方
[00:12:47.060 --> 00:12:50.060]  當以色列人未進入迦南地的時候
[00:12:50.060 --> 00:12:52.060]  那些高的地方
[00:12:52.060 --> 00:12:55.060]  通常都被一些不認識神的民族
[00:12:55.060 --> 00:12:58.060]  作為他們的拜偶像
[00:12:58.060 --> 00:13:00.060]  獻祭的地方
[00:13:00.060 --> 00:13:02.060]  因為古代的原始宗教
[00:13:02.060 --> 00:13:04.060]  偏向以為高的地方
[00:13:04.060 --> 00:13:07.060]  比較容易接觸在天上的神明
[00:13:07.060 --> 00:13:10.060]  所以都會找一些高的地方
[00:13:10.060 --> 00:13:13.060]  建立一些祭壇去獻祭
[00:13:13.060 --> 00:13:16.060]  但是對於以色列人來說
[00:13:16.060 --> 00:13:18.060]  律法的要求並不是這樣的
[00:13:18.060 --> 00:13:22.060]  假如我們看出埃及記第20章
[00:13:22.060 --> 00:13:26.060]  當神頒布了十誡給以色列人之後
[00:13:26.060 --> 00:13:30.060]  然後就教他們如何去祝壇獻祭
[00:13:30.060 --> 00:13:33.060]  在20章24節提到
[00:13:33.060 --> 00:13:36.060]  你要為我祝土壇
[00:13:36.060 --> 00:13:38.060]  即是用泥土來做壇
[00:13:38.060 --> 00:13:41.060]  在上面以牛羊獻為飯祭和平安祭
[00:13:41.060 --> 00:13:43.060]  凡記下我明的地方
[00:13:43.060 --> 00:13:46.060]  我必到那裡賜福給你
[00:13:46.060 --> 00:13:48.060]  你若為我祝一座石壇
[00:13:48.060 --> 00:13:50.060]  是用石頭的話有什麼要求呢
[00:13:50.060 --> 00:13:52.060]  不可用鑿成的石頭
[00:13:52.060 --> 00:13:54.060]  因為你在上頭一動家具
[00:13:54.060 --> 00:13:56.060]  就把壇污穢了
[00:13:56.060 --> 00:13:57.060]  還有
[00:13:57.060 --> 00:13:59.060]  你上我的壇不可用台階
[00:13:59.060 --> 00:14:01.060]  免得露出你的下體來
[00:14:01.060 --> 00:14:04.060]  當中的細節我們不在這裡研究
[00:14:04.060 --> 00:14:06.060]  但是精神就提到
[00:14:06.060 --> 00:14:08.060]  神所要求的祭壇
[00:14:08.060 --> 00:14:10.060]  是簡單實用
[00:14:10.060 --> 00:14:12.060]  不需要花巧
[00:14:12.060 --> 00:14:14.060]  壇也不可以建得太高
[00:14:14.060 --> 00:14:17.060]  以免獻祭的時候走光
[00:14:17.060 --> 00:14:21.060]  這就是律法對壇的基本要求
[00:14:21.060 --> 00:14:23.060]  所以休壇
[00:14:23.060 --> 00:14:29.060]  在高山上建來獻祭的一些祭壇
[00:14:29.060 --> 00:14:32.060]  一方面就有參集了外族
[00:14:32.060 --> 00:14:35.060]  拜偶像的風氣的機會
[00:14:35.060 --> 00:14:36.060]  第二方面
[00:14:36.060 --> 00:14:38.060]  如果監管不力的話
[00:14:38.060 --> 00:14:41.060]  這樣偏離舊約的律法來獻祭
[00:14:41.060 --> 00:14:45.060]  也可以是一件很普遍的事情
[00:14:45.060 --> 00:14:46.060]  所以這裡
[00:14:46.060 --> 00:14:47.060]  所羅門王的婚姻
[00:14:47.060 --> 00:14:50.060]  為以色列帶來一些複雜的元素
[00:14:50.060 --> 00:14:53.060]  社會的風氣也值得有憂慮之處
[00:14:53.060 --> 00:14:54.060]  但是
[00:14:54.060 --> 00:14:58.060]  是不是一個很差的情況呢
[00:14:58.060 --> 00:15:01.060]  第三節我們看到
[00:15:01.060 --> 00:15:04.060]  所羅門愛耶和華
[00:15:04.060 --> 00:15:07.060]  遵行他父親大衛的律例
[00:15:07.060 --> 00:15:10.060]  終於看到一些好的評語了
[00:15:10.060 --> 00:15:12.060]  知道所羅門心地是好的
[00:15:12.060 --> 00:15:14.060]  是敬畏神的人
[00:15:14.060 --> 00:15:15.060]  行事為人
[00:15:15.060 --> 00:15:19.060]  都照著他父王大衛所教他的去行
[00:15:19.060 --> 00:15:21.060]  但第三節還沒完
[00:15:21.060 --> 00:15:23.060]  後半句就補回了
[00:15:23.060 --> 00:15:28.060]  只不過他只是還在休壇獻祭肖香
[00:15:28.060 --> 00:15:31.060]  所以給讀者的印象
[00:15:31.060 --> 00:15:33.060]  還不是很理想
[00:15:33.060 --> 00:15:35.060]  聖經這裡記載
[00:15:35.060 --> 00:15:38.060]  百姓仍然在休壇獻祭
[00:15:38.060 --> 00:15:40.060]  就算所羅門他敬畏神也好
[00:15:40.060 --> 00:15:43.060]  只是還在休壇獻祭
[00:15:43.060 --> 00:15:46.060]  都是一個不是理想的形容詞
[00:15:46.060 --> 00:15:48.060]  我們會問
[00:15:48.060 --> 00:15:50.060]  問題的地方
[00:15:50.060 --> 00:15:52.060]  未必是場地本身的
[00:15:52.060 --> 00:15:54.060]  而是怎樣做的
[00:15:54.060 --> 00:15:59.060]  接著我們看看所羅門如何在休壇敬拜神
[00:15:59.060 --> 00:16:02.060]  在經文第四節這樣說
[00:16:02.060 --> 00:16:04.060]  所羅門王上基片
[00:16:04.060 --> 00:16:07.060]  基片是耶路撒冷附近的一個地方
[00:16:07.060 --> 00:16:08.060]  去獻祭
[00:16:08.060 --> 00:16:11.060]  因為在那裡有極大的休壇
[00:16:11.060 --> 00:16:16.060]  他在那壇上獻一千犧牲作繁祭
[00:16:16.060 --> 00:16:19.060]  剛才大家看到那張照片
[00:16:19.060 --> 00:16:20.060]  閃過的
[00:16:20.060 --> 00:16:22.060]  那就是現在基片的位置
[00:16:22.060 --> 00:16:24.060]  它是一個山頂
[00:16:24.060 --> 00:16:27.060]  看到後面附近的地方
[00:16:27.060 --> 00:16:29.060]  附近很多地方都可以見到
[00:16:29.060 --> 00:16:31.060]  在基片那裡獻祭
[00:16:31.060 --> 00:16:36.060]  基片這個休壇有什麼特別之處呢
[00:16:36.060 --> 00:16:37.060]  第一
[00:16:37.060 --> 00:16:40.060]  它是一個很大的敬拜場所
[00:16:40.060 --> 00:16:43.060]  可以容納到很多人
[00:16:43.060 --> 00:16:45.060]  在聖經另外一卷書
[00:16:45.060 --> 00:16:47.060]  歷代至下第一章
[00:16:47.060 --> 00:16:49.060]  記載同樣事件的時候
[00:16:49.060 --> 00:16:50.060]  又補充到
[00:16:50.060 --> 00:16:53.060]  所羅門吩咐以色列的眾人
[00:16:53.060 --> 00:16:55.060]  也有千夫長
[00:16:55.060 --> 00:16:56.060]  百夫長
[00:16:56.060 --> 00:16:57.060]  審判官
[00:16:57.060 --> 00:16:58.060]  族長
[00:16:58.060 --> 00:16:59.060]  首領都來
[00:16:59.060 --> 00:17:01.060]  所以不單止是會眾
[00:17:01.060 --> 00:17:02.060]  以色列民
[00:17:02.060 --> 00:17:03.060]  官員
[00:17:03.060 --> 00:17:04.060]  紳士名流
[00:17:04.060 --> 00:17:09.060]  都一齊來參與在獻祭當中
[00:17:09.060 --> 00:17:10.060]  而基片
[00:17:10.060 --> 00:17:11.060]  因為地方大
[00:17:11.060 --> 00:17:12.060]  祭壇大
[00:17:12.060 --> 00:17:15.060]  所以也可以獻上極多的祭物
[00:17:15.060 --> 00:17:16.060]  那一千犧牲
[00:17:16.060 --> 00:17:18.060]  我們就要聯想一下
[00:17:18.060 --> 00:17:20.060]  怎麼趕一千隻牛羊
[00:17:20.060 --> 00:17:21.060]  上到山上
[00:17:21.060 --> 00:17:23.060]  是很多功夫的
[00:17:23.060 --> 00:17:26.060]  作為繁祭
[00:17:26.060 --> 00:17:27.060]  而基片
[00:17:27.060 --> 00:17:30.060]  也有最好的設備
[00:17:30.060 --> 00:17:35.060]  有很多歷史遺留下來的寶物
[00:17:35.060 --> 00:17:37.060]  歷代至下一章也記載
[00:17:37.060 --> 00:17:39.060]  在基片裡有比薩列
[00:17:39.060 --> 00:17:40.060]  所製造的銅壇
[00:17:40.060 --> 00:17:43.060]  是出自名家的手筆的
[00:17:43.060 --> 00:17:44.060]  比薩列是什麼人物呢
[00:17:44.060 --> 00:17:46.060]  就是回到摩西的時代
[00:17:46.060 --> 00:17:48.060]  神特別揀選
