
[00:00:00.000 --> 00:00:03.000]  主耶穌基督,我們先一同低頭祈禱
[00:02:57.000 --> 00:03:02.000]  這件事記載在《出埃及記》十六章一至四節
[00:03:02.000 --> 00:03:05.000]  我很快地讀一讀
[00:03:05.000 --> 00:03:09.000]  一至四節,不是十四節,打錯了
[00:03:09.000 --> 00:03:14.000]  「以色列全體人民離開了以林,再離開埃及後第二個月的十五日
[00:03:14.000 --> 00:03:18.000]  他們來到了以林和西奈中間的遜礦野
[00:03:18.000 --> 00:03:21.000]  在那礦野中他們埋怨摩西和阿倫
[00:03:21.000 --> 00:03:28.000]  對他們說:我們寧願上主在埃及把我們殺掉算了
[00:03:28.000 --> 00:03:34.000]  在埃及,我們至少可以圍著肉窩吃得飽飽的
[00:03:34.000 --> 00:03:40.000]  可是你們把我們帶到礦野,要我們在這裡餓死
[00:03:40.000 --> 00:03:45.000]  上主對摩西說:我要從天上降下食物給你們
[00:03:45.000 --> 00:03:49.000]  人民每天必須出去撿當天所需的食糧
[00:03:49.000 --> 00:03:52.000]  這樣我就可以考驗他們
[00:03:52.000 --> 00:03:57.000]  看他們會不會遵守我的指示」
[00:03:57.000 --> 00:04:00.000]  後來摩西年老的時候
[00:04:00.000 --> 00:04:04.000]  告誡以色列人提到這件事
[00:04:04.000 --> 00:04:07.000]  「上主洗你們饑餓,然後把馬拿子給你們
[00:04:07.000 --> 00:04:10.000]  是你們和祖先都沒有吃過的食物
[00:04:10.000 --> 00:04:15.000]  以此教導你們人的生存
[00:04:15.000 --> 00:04:18.000]  不僅是靠食物
[00:04:18.000 --> 00:04:24.000]  而是靠上主所說的每一句話」
[00:04:24.000 --> 00:04:29.000]  很明顯摩西知道食物是重要的
[00:04:29.000 --> 00:04:35.000]  但是上主所說的話是更加重要
[00:04:35.000 --> 00:04:39.000]  上主在礦野降下馬拿比
[00:04:39.000 --> 00:04:41.000]  出了埃及的以色列人
[00:04:41.000 --> 00:04:43.000]  就是耶穌效法天父
[00:04:43.000 --> 00:04:47.000]  用五餅二魚餵飽五千人的背景
[00:04:47.000 --> 00:04:52.000]  現在讓我們來思想五餅二魚的神蹟
[00:04:52.000 --> 00:04:56.000]  先來看看六章三十節到三十三節
[00:04:56.000 --> 00:05:02.000]  這幾節經文提供了主耶穌行神蹟前的背景
[00:05:02.000 --> 00:05:05.000]  六章三十節提到門徒
[00:05:05.000 --> 00:05:09.000]  把他們所做所傳的一切都向他報告
[00:05:09.000 --> 00:05:15.000]  由於門徒被耶穌差遣出去傳福音
[00:05:15.000 --> 00:05:17.000]  記載在六章前面
[00:05:17.000 --> 00:05:19.000]  六章七至十三節
[00:05:19.000 --> 00:05:23.000]  三十一節提到很多人都在場
[00:05:23.000 --> 00:05:28.000]  令到耶穌和門徒連吃飯的時間都沒有
[00:05:28.000 --> 00:05:31.000]  不過耶穌是一位好老師
[00:05:31.000 --> 00:05:34.000]  他體貼門徒的需要
[00:05:34.000 --> 00:05:39.000]  準備帶他們去偏僻的地方休息一下
[00:05:39.000 --> 00:05:42.000]  可能連同吃飯
[00:05:42.000 --> 00:05:48.000]  但是群眾不是很理會耶穌和門徒的需要
[00:05:48.000 --> 00:05:55.000]  他們看到船行駛的方向馬上從陸路趕去船要去的地方
[00:05:55.000 --> 00:05:58.000]  所以還比耶穌早一步去到
[00:05:58.000 --> 00:06:00.000]  三十四節提到
[00:06:00.000 --> 00:06:06.000]  耶穌一登岸看見這一大群人動了惻隱的心
[00:06:06.000 --> 00:06:10.000]  因為他們好像沒有牧人的羊群
[00:06:10.000 --> 00:06:14.000]  開始教導他們去做事
[00:06:14.000 --> 00:06:17.000]  耶穌是慈悲的上帝
[00:06:17.000 --> 00:06:20.000]  祂看見那些追著祂的人
[00:06:20.000 --> 00:06:23.000]  並沒有嫌他們煩
[00:06:23.000 --> 00:06:24.000]  這群人那麼煩
[00:06:24.000 --> 00:06:27.000]  阻礙著祂和門徒吃飯和休息
[00:06:27.000 --> 00:06:31.000]  反而是憐憫他們
[00:06:31.000 --> 00:06:35.000]  看他們好像沒有牧人的羊群
[00:06:35.000 --> 00:06:40.000]  大概我們今時今日的人不一定很明白
[00:06:40.000 --> 00:06:43.000]  沒有牧人的羊群是怎樣可憐的
[00:06:43.000 --> 00:06:46.000]  或者我說一些羊群的背景
[00:06:46.000 --> 00:06:53.000]  讓我們了解沒有牧人的羊群是怎樣可憐的
[00:06:53.000 --> 00:06:57.000]  羊是沒有方向感的動物
[00:06:57.000 --> 00:07:02.000]  沒有牧人的羊去帶他們走路
[00:07:02.000 --> 00:07:05.000]  他們很容易會迷路
[00:07:05.000 --> 00:07:07.000]  成為迷路的羊
[00:07:07.000 --> 00:07:12.000]  所以他們不懂得回去找主人的羊圈
[00:07:12.000 --> 00:07:16.000]  所以以賽亞書13章6節說
[00:07:16.000 --> 00:07:22.000]  我們都如羊走迷,各人偏行幾路
[00:07:22.000 --> 00:07:26.000]  其實偏行幾路迷路
[00:07:26.000 --> 00:07:30.000]  也不算是最危險的
[00:07:30.000 --> 00:07:34.000]  迷路,沿路也有草
[00:07:34.000 --> 00:07:35.000]  不一定沒有草
[00:07:35.000 --> 00:07:39.000]  沿路也有草,餓不死的也未必可以餓死
[00:07:39.000 --> 00:07:46.000]  但是最危險的地方是羊沒有智慧的能力
[00:07:46.000 --> 00:07:48.000]  只能揹著揹著
[00:07:48.000 --> 00:07:52.000]  撞到角也小,不行的
[00:07:52.000 --> 00:07:59.000]  沒有智慧的能力,走迷路很容易被野獸吃掉
[00:07:59.000 --> 00:08:06.000]  所以迷路的羊很容易有很多危險
[00:08:06.000 --> 00:08:12.000]  除了容易被其他食物當晚餐之外
[00:08:12.000 --> 00:08:15.000]  他們也有機會渴死
[00:08:15.000 --> 00:08:16.000]  為什麼呢?
[00:08:16.000 --> 00:08:19.000]  因為羊很膽小
[00:08:19.000 --> 00:08:24.000]  如果他們去到溪水那裡
[00:08:24.000 --> 00:08:27.000]  那些水流急的話
[00:08:27.000 --> 00:08:29.000]  他們不敢喝
[00:08:29.000 --> 00:08:34.000]  如果有牧羊人,水流急有沒有辦法?
[00:08:34.000 --> 00:08:41.000]  有,挖一條溝讓水流流到另一邊
[00:08:41.000 --> 00:08:45.000]  就不會那麼急
[00:08:45.000 --> 00:08:49.000]  甚至一潭水,羊就可以喝水
[00:08:49.000 --> 00:08:52.000]  所以在《四篇二十三章》二節說到
[00:08:52.000 --> 00:08:55.000]  他讓我躺臥在青草地上
[00:08:55.000 --> 00:08:59.000]  領我到很安靜的溪水邊
[00:08:59.000 --> 00:09:02.000]  安靜的溪水邊不一定是天然的
[00:09:02.000 --> 00:09:06.000]  很可能是牧羊人挖一條溝
[00:09:06.000 --> 00:09:13.000]  將那些水從急流的河水裡引出去
[00:09:13.000 --> 00:09:19.000]  所以耶穌看見群眾著沒有牧人的羊群
[00:09:19.000 --> 00:09:23.000]  他就動了惻隱的心
[00:09:23.000 --> 00:09:27.000]  但是耶穌沒有馬上叫牧羊人給牧羊人吃
[00:09:27.000 --> 00:09:31.000]  叫牧羊人排排坐,然後餵飽牧羊人
[00:09:31.000 --> 00:09:34.000]  三十四節最後那句話是
[00:09:34.000 --> 00:09:41.000]  他開始教導他們許多事
[00:09:41.000 --> 00:09:46.000]  耶穌看見人,不單看見他們肉體的需要
[00:09:46.000 --> 00:09:49.000]  更加看見他們靈魂的需要
[00:09:49.000 --> 00:09:53.000]  耶穌也知道,使人活著的是靈
[00:09:53.000 --> 00:09:57.000]  肉體不是最重要
[00:09:57.000 --> 00:09:59.000]  在耶穌那個時代
[00:09:59.000 --> 00:10:05.000]  猶太人會堂裡大概都是充斥著法利賽派的教師
[00:10:05.000 --> 00:10:09.000]  他們都很熟悉律法,大部分都是律法主義的
[00:10:09.000 --> 00:10:13.000]  教導人,安省人什麼可以做,什麼不可以做
[00:10:13.000 --> 00:10:17.000]  走多少步路就行,一超過就犯規
[00:10:17.000 --> 00:10:20.000]  什麼情況可以離婚,什麼情況不可以
[00:10:20.000 --> 00:10:28.000]  因此他們的講論是不能夠滿足人心靈的需要
[00:10:28.000 --> 00:10:30.000]  所以耶穌的講論不同
[00:10:30.000 --> 00:10:32.000]  耶穌將許多事教導他們
[00:10:32.000 --> 00:10:35.000]  耶穌一直講,群眾就一直聽
[00:10:35.000 --> 00:10:37.000]  三十五節告訴我們
[00:10:37.000 --> 00:10:39.000]  一直講,不知道幾點鐘開始
[00:10:39.000 --> 00:10:41.000]  但到了傍晚的時候
[00:10:41.000 --> 00:10:44.000]  門徒走去提醒耶穌
[00:10:44.000 --> 00:10:47.000]  天晚了,這裡是偏僻的地方
[00:10:47.000 --> 00:10:53.000]  請叫大家散開,讓他們自己到附近村莊買食物吃
[00:10:53.000 --> 00:10:57.000]  門徒的提議可以說是合情合理
[00:10:57.000 --> 00:11:01.000]  門徒自己都餓了,可能餓了一天
[00:11:01.000 --> 00:11:06.000]  他們都想到群眾都會餓
[00:11:06.000 --> 00:11:08.000]  他們要去買食物
[00:11:08.000 --> 00:11:11.000]  就一定要在太陽下山之前去買
[00:11:11.000 --> 00:11:15.000]  這裡說天晚了,未必是太陽下山
[00:11:15.000 --> 00:11:19.000]  所以要趁著太陽還沒下山的時候去買
[00:11:19.000 --> 00:11:26.000]  因為猶太人的工作時間是日出而作,日入而息
[00:11:27.000 --> 00:11:33.000]  如果有麵包店,一定是在太陽下山之後關門
[00:11:33.000 --> 00:11:39.000]  所以門徒請耶穌遣散群眾去買食物
[00:11:39.000 --> 00:11:42.000]  但出乎門徒意料之外的
[00:11:42.000 --> 00:11:46.000]  耶穌叫門徒給他們吃
[00:11:46.000 --> 00:11:50.000]  所以門徒馬上反問耶穌
[00:11:50.000 --> 00:11:54.000]  可能有一句話在心裡沒有說出來
[00:11:54.000 --> 00:11:57.000]  有沒有搞錯啊耶穌
[00:11:57.000 --> 00:11:59.000]  這句話忘記了
[00:11:59.000 --> 00:12:01.000]  要我們去供應他們食物?
[00:12:01.000 --> 00:12:06.000]  難道要我們拿二百塊銀子去買餅給他們吃嗎?
[00:12:06.000 --> 00:12:09.000]  當時的人一做一日工只有一元
[00:12:09.000 --> 00:12:14.000]  二百塊就要做二百日工
[00:12:14.000 --> 00:12:18.000]  其實這不單是錢的問題
[00:12:18.000 --> 00:12:23.000]  即使有錢也未必能買到那麼多食物
[00:12:23.000 --> 00:12:26.000]  麵包店老闆傻地做了那麼多餅
[00:12:26.000 --> 00:12:28.000]  萬一買不完怎麼辦?
[00:12:28.000 --> 00:12:31.000]  不會做那麼多餅的
[00:12:31.000 --> 00:12:37.000]  後來耶穌叫門徒先看看自己有多少餅
[00:12:37.000 --> 00:12:41.000]  結果找到五餅二魚
[00:12:41.000 --> 00:12:47.000]  耶穌祈禱之後,五餅二魚分給五千人吃
[00:12:47.000 --> 00:12:50.000]  因為他們每個人都吃得飽,吃得足夠
[00:12:50.000 --> 00:12:54.000]  然後還剩下十二個籃子的食物
[00:12:54.000 --> 00:12:58.000]  為什麼會剩下十二個籃子呢?
[00:12:58.000 --> 00:13:00.000]  很可能是十二個使徒
[00:13:00.000 --> 00:13:02.000]  一人拿著一個籃子去派
[00:13:02.000 --> 00:13:04.000]  派不完就剩下十二個
[00:13:04.000 --> 00:13:07.000]  派完之後,誰知道那些人越撕越多
[00:13:07.000 --> 00:13:09.000]  那個籃子的食物不是越撕越少
[00:13:09.000 --> 00:13:11.000]  越撕越多
[00:13:11.000 --> 00:13:16.000]  結果最後還有十二籃子的食物
[00:13:16.000 --> 00:13:22.000]  我們繼續看下一段經文,然後才說應用的問題
[00:13:22.000 --> 00:13:24.000]  在五餅二魚的神蹟之前
[00:13:24.000 --> 00:13:32.000]  六章十四至二十九節記載了有關施洗約翰的死
[00:13:32.000 --> 00:13:39.000]  故此耶穌本來很有可能是想有一段單獨的時間
[00:13:39.000 --> 00:13:47.000]  來為他的表哥施洗約翰的死而去哀傷
[00:13:47.000 --> 00:13:52.000]  耶穌是完全的神,也是完全的人
[00:13:52.000 --> 00:13:57.000]  為一位死去的親戚哀傷哀悼
[00:13:57.000 --> 00:14:00.000]  可以說是人之常情
[00:14:00.000 --> 00:14:04.000]  但是由於有很多群眾來找他
[00:14:04.000 --> 00:14:09.000]  耶穌憐憫的群眾先滿足了他們的需要
[00:14:09.000 --> 00:14:13.000]  然後在四十五至四十六節我們看到
[00:14:13.000 --> 00:14:16.000]  耶穌是催他的門徒上船
[00:14:16.000 --> 00:14:19.000]  先到對岸的白菜大去
[00:14:19.000 --> 00:14:21.000]  等他遣散群眾
[00:14:21.000 --> 00:14:24.000]  他送走了丹文就上山禱告
[00:14:24.000 --> 00:14:29.000]  其實遣散群眾的工作一般不會是耶穌做的
[00:14:29.000 --> 00:14:32.000]  一般是耶穌的使徒門徒去做的
[00:14:32.000 --> 00:14:37.000]  但是耶穌想找一個機會去獨處
[00:14:37.000 --> 00:14:42.000]  就先將門徒叫他們先到對岸
[00:14:42.000 --> 00:14:45.000]  然後也將群眾遣散
[00:14:45.000 --> 00:14:50.000]  自己獨自上山去禱告
[00:14:50.000 --> 00:14:54.000]  耶穌上山禱告的時間很長
[00:14:54.000 --> 00:14:57.000]  我估計最少有七至八個小時
[00:14:57.000 --> 00:15:00.000]  因為四十五節告訴我們
[00:15:00.000 --> 00:15:02.000]  是傍晚時分
[00:15:02.000 --> 00:15:04.000]  船已經開到湖中
[00:15:04.000 --> 00:15:08.000]  而四十八節就說
[00:15:08.000 --> 00:15:12.000]  耶穌在天快亮的時候
[00:15:12.000 --> 00:15:14.000]  在湖上走過去
[00:15:14.000 --> 00:15:16.000]  門徒那邊
[00:15:16.000 --> 00:15:20.000]  由太陽下山之後開始
[00:15:20.000 --> 00:15:23.000]  到第二天天快亮的時候
[00:15:23.000 --> 00:15:26.000]  我相信最少七至八個小時
[00:15:26.000 --> 00:15:31.000]  不知道我們做什麼可以做七至八個小時
[00:15:31.000 --> 00:15:34.000]  我想華人來說大概打麻將吧
[00:15:34.000 --> 00:15:39.000]  打麻將打十二圈不夠,多打四圈
[00:15:39.000 --> 00:15:41.000]  就可以七至八個小時
[00:15:41.000 --> 00:15:46.000]  年輕一代可能可以打遊戲機
[00:15:46.000 --> 00:15:50.000]  打到二十四小時都可以
[00:15:50.000 --> 00:15:53.000]  其實如果是順風的話
[00:15:53.000 --> 00:15:56.000]  其實門徒有這麼長時間不應該在湖上
[00:15:56.000 --> 00:15:59.000]  早就應該去到湖的對岸
[00:15:59.000 --> 00:16:04.000]  以致他們可以休息等候主
[00:16:04.000 --> 00:16:07.000]  但是耶穌上山禱告
[00:16:07.000 --> 00:16:11.000]  七至八個小時之後
[00:16:11.000 --> 00:16:17.000]  那些門徒仍然在湖上搖船
[00:16:17.000 --> 00:16:20.000]  四十八節就將原因告訴我們
[00:16:20.000 --> 00:16:24.000]  因為他們是逆風而行
[00:16:24.000 --> 00:16:28.000]  我相信門徒已經盡力去搖船
[00:16:28.000 --> 00:16:30.000]  但是逆風不可以對著風搖
[00:16:30.000 --> 00:16:32.000]  一定要知字型
[00:16:32.000 --> 00:16:35.000]  這裡去那裡去
[00:16:35.000 --> 00:16:38.000]  慢慢希望可以前去
[00:16:38.000 --> 00:16:41.000]  他們搖船一定是搖得很辛苦
[00:16:41.000 --> 00:16:44.000]  搖了七八個小時
[00:16:44.000 --> 00:16:51.000]  在這個時候,經文說耶穌在湖上朝著他們走去
[00:16:51.000 --> 00:16:54.000]  可能我們會期待耶穌走過去
[00:16:54.000 --> 00:16:56.000]  去到門徒那裡上船
[00:16:56.000 --> 00:16:59.000]  風又停了,好像上次平靜空落一樣
[00:16:59.000 --> 00:17:01.000]  馬上去到對岸
[00:17:01.000 --> 00:17:03.000]  但經文不是這樣說
[00:17:03.000 --> 00:17:08.000]  經文不是說耶穌去到門徒那裡上船
[00:17:08.000 --> 00:17:13.000]  而是說耶穌想要從他們旁邊走過去
[00:17:13.000 --> 00:17:16.000]  想要從他們旁邊走過去
[00:17:16.000 --> 00:17:21.000]  為什麼耶穌想要從他們旁邊走過去?
[00:17:21.000 --> 00:17:24.000]  是不是很難理解呢?
[00:17:24.000 --> 00:17:26.000]  真的不容易理解
[00:17:26.000 --> 00:17:30.000]  我相信耶穌是效法天父
[00:17:30.000 --> 00:17:36.000]  天父向摩西和以利亞顯現的事件
[00:17:36.000 --> 00:17:39.000]  我簡單說說那兩件典故
[00:17:39.000 --> 00:17:44.000]  在中埃及的三十三章十八召耶義節記載了
[00:17:44.000 --> 00:17:46.000]  摩西要求見上帝
[00:17:46.000 --> 00:17:49.000]  上帝對他這樣說
[00:17:49.000 --> 00:17:52.000]  我不讓你看見我的面容
[00:17:52.000 --> 00:17:55.000]  因為看見我的人都不能存活
[00:17:55.000 --> 00:17:57.000]  當我的榮耀經過的時候
[00:17:57.000 --> 00:18:00.000]  我會把你放在岩洞中
[00:18:00.000 --> 00:18:04.000]  用我的手掩蓋你
[00:18:04.000 --> 00:18:05.000]  等我過去
[00:18:05.000 --> 00:18:07.000]  然後我要縮回我的手
[00:18:07.000 --> 00:18:13.000]  你會看見我的背卻看不見我的面容
[00:18:13.000 --> 00:18:15.000]  這是其中一個背景
[00:18:15.000 --> 00:18:18.000]  另外一個就是在獵王紀上第十九章
[00:18:18.000 --> 00:18:20.000]  記載先知以利亞
[00:18:20.000 --> 00:18:22.000]  他的情緒低落
[00:18:22.000 --> 00:18:23.000]  非常低落
[00:18:23.000 --> 00:18:24.000]  他走啊走啊不停地走
[00:18:24.000 --> 00:18:26.000]  走到荷列山
[00:18:26.000 --> 00:18:28.000]  想見上帝的面
[00:18:28.000 --> 00:18:32.000]  但上帝沒有讓他見到他的面
[00:18:32.000 --> 00:18:34.000]  只是見不到他的形象
[00:18:34.000 --> 00:18:37.000]  不過有聲音跟他說話
[00:18:37.000 --> 00:18:39.000]  所以主耶穌很可能是
[00:18:39.000 --> 00:18:43.000]  效法上帝在歷史中的作為
[00:18:43.000 --> 00:18:46.000]  要從門徒身邊經過
[00:18:46.000 --> 00:18:50.000]  讓門徒看見他的背
[00:18:50.000 --> 00:18:54.000]  但由於當時天還未亮
[00:18:54.000 --> 00:18:56.000]  那些門徒見到
[00:18:56.000 --> 00:18:58.000]  有一個人形的東西
[00:18:58.000 --> 00:19:00.000]  在湖面上走過來
[00:19:00.000 --> 00:19:01.000]  嚇死他們
[00:19:01.000 --> 00:19:02.000]  非常震驚
[00:19:02.000 --> 00:19:04.000]  四十九子非常驚呆
[00:19:04.000 --> 00:19:06.000]  嚇死鬼魂
[00:19:06.000 --> 00:19:08.000]  門徒都很害怕
[00:19:08.000 --> 00:19:12.000]  以為是撞鬼
[00:19:12.000 --> 00:19:14.000]  於是大叫起來
[00:19:14.000 --> 00:19:16.000]  我們記得那些門徒
[00:19:16.000 --> 00:19:18.000]  那些使徒全部都是男人
[00:19:18.000 --> 00:19:22.000]  一般情況下不會尖叫
[00:19:22.000 --> 00:19:24.000]  這次不是
[00:19:24.000 --> 00:19:27.000]  可能尖叫得很厲害
[00:19:27.000 --> 00:19:29.000]  他們也是漁夫
[00:19:29.000 --> 00:19:31.000]  在湖上生存了很久
[00:19:31.000 --> 00:19:34.000]  從來未見過有人形的東西
[00:19:34.000 --> 00:19:36.000]  有人形的東西
[00:19:36.000 --> 00:19:38.000]  可以從水上走過來
[00:19:38.000 --> 00:19:40.000]  在那一刻
[00:19:40.000 --> 00:19:42.000]  他們想都沒想過
[00:19:42.000 --> 00:19:44.000]  可能是耶穌
[00:19:44.000 --> 00:19:46.000]  他們可能尖叫
[00:19:46.000 --> 00:19:48.000]  有鬼呀救命呀
[00:19:48.000 --> 00:19:50.000]  所以耶穌就安慰他們說
[00:19:50.000 --> 00:19:52.000]  放心
[00:19:52.000 --> 00:19:54.000]  是我
[00:19:54.000 --> 00:19:56.000]  不要怕
[00:19:56.000 --> 00:19:58.000]  是我
[00:19:58.000 --> 00:20:01.000]  這個字在原文
[00:20:01.000 --> 00:20:03.000]  應該直譯是
[00:20:03.000 --> 00:20:05.000]  我是
[00:20:05.000 --> 00:20:08.000]  英文是I am
[00:20:08.000 --> 00:20:10.000]  但中文文法
[00:20:10.000 --> 00:20:13.000]  要譯作是我才比較通順
[00:20:13.000 --> 00:20:15.000]  不過很多神學家認為
[00:20:15.000 --> 00:20:17.000]  耶穌在這裡說我是
[00:20:17.000 --> 00:20:19.000]  其實就表明
[00:20:19.000 --> 00:20:21.000]  祂是上帝
[00:20:21.000 --> 00:20:23.000]  因為當摩西問
[00:20:23.000 --> 00:20:25.000]  上帝的名字的時候
[00:20:25.000 --> 00:20:28.000]  上帝都說我是
[00:20:28.000 --> 00:20:30.000]  希伯來文的音譯
[00:20:30.000 --> 00:20:33.000]  將希伯來文的字
[00:20:33.000 --> 00:20:35.000]  譯了音譯成中文
[00:20:35.000 --> 00:20:37.000]  一般我們的和合本聖經
[00:20:37.000 --> 00:20:39.000]  譯成耶和華
[00:20:39.000 --> 00:20:41.000]  現在的神學家認為
[00:20:41.000 --> 00:20:43.000]  那個音可能
[00:20:43.000 --> 00:20:45.000]  亞威
[00:20:45.000 --> 00:20:47.000]  更加有可能
[00:20:47.000 --> 00:20:49.000]  不過無論音怎麼譯
[00:20:49.000 --> 00:20:50.000]  意思就是
[00:20:50.000 --> 00:20:51.000]  I am
[00:20:51.000 --> 00:20:53.000]  我是
[00:20:53.000 --> 00:20:56.000]  當主耶穌上了船之後
[00:20:56.000 --> 00:20:58.000]  風停了很快去到對岸
[00:20:58.000 --> 00:21:00.000]  這個一定是
[00:21:00.000 --> 00:21:02.000]  因為耶穌是上帝
[00:21:02.000 --> 00:21:04.000]  看完這兩個神蹟之後
[00:21:04.000 --> 00:21:07.000]  對我們有什麼提醒呢
[00:21:07.000 --> 00:21:11.000]  首先我們從五餅二魚的神蹟裡面
[00:21:11.000 --> 00:21:13.000]  我們可以看到
[00:21:13.000 --> 00:21:17.000]  主耶穌對人的需要
[00:21:17.000 --> 00:21:19.000]  的優先之序
[00:21:19.000 --> 00:21:22.000]  是完全不同的
[00:21:22.000 --> 00:21:25.000]  心理學家馬斯勞
[00:21:25.000 --> 00:21:28.000]  說人有五大類的需要
[00:21:28.000 --> 00:21:32.000]  是有不同的層階的
[00:21:32.000 --> 00:21:35.000]  那些需要成為人的推動力
[00:21:35.000 --> 00:21:37.000]  看一幅圖
[00:21:37.000 --> 00:21:39.000]  他用這個
[00:21:39.000 --> 00:21:41.000]  Hierarchy of Needs
[00:21:41.000 --> 00:21:44.000]  他講到最底層
[00:21:44.000 --> 00:21:47.000]  Basic need就是我們生存的需要
[00:21:47.000 --> 00:21:49.000]  生存的需要包括
[00:21:49.000 --> 00:21:50.000]  要吃東西
[00:21:50.000 --> 00:21:51.000]  要喝水
[00:21:51.000 --> 00:21:53.000]  要有地方住
[00:21:53.000 --> 00:21:55.000]  讓我們可以生存
[00:21:55.000 --> 00:21:58.000]  當我們生存的需要滿足了之後
[00:21:58.000 --> 00:22:01.000]  我們就會有心理上的需要
[00:22:01.000 --> 00:22:03.000]  都會去追求滿足
[00:22:03.000 --> 00:22:05.000]  第二層的心理需要
[00:22:05.000 --> 00:22:07.000]  就是追求好的家庭
[00:22:07.000 --> 00:22:09.000]  有兒有女
[00:22:09.000 --> 00:22:11.000]  追求朋友關係
[00:22:11.000 --> 00:22:14.000]  還要追求有些成就感
[00:22:14.000 --> 00:22:17.000]  我都有些料的
[00:22:17.000 --> 00:22:20.000]  最後最高的需要就是追求夢想
[00:22:20.000 --> 00:22:23.000]  這一層追求夢想
[00:22:23.000 --> 00:22:28.000]  這個心理層階的需要
[00:22:28.000 --> 00:22:31.000]  可以說是從一個沒有上帝
[00:22:31.000 --> 00:22:34.000]  沒有創造主的角度去看
[00:22:34.000 --> 00:22:36.000]  但是從聖經的啟示
[00:22:36.000 --> 00:22:39.000]  我們知道上帝的存在
[00:22:39.000 --> 00:22:44.000]  而人可以說是上帝的傑作
[00:22:44.000 --> 00:22:47.000]  所以人最根本的需要
[00:22:47.000 --> 00:22:52.000]  是和上帝有好的關係
[00:22:52.000 --> 00:22:54.000]  如果我們要活出
[00:22:54.000 --> 00:22:57.000]  有永恆意義的人生
[00:22:57.000 --> 00:22:59.000]  就一定要活在
[00:22:59.000 --> 00:23:03.000]  上帝做我們的目的
[00:23:03.000 --> 00:23:06.000]  活出上帝做我們的目的
[00:23:06.000 --> 00:23:08.000]  而不是任性
[00:23:08.000 --> 00:23:13.000]  任意妄為地去追求自己的夢想
[00:23:13.000 --> 00:23:15.000]  我舉一個例去解釋一下
[00:23:15.000 --> 00:23:18.000]  假如有個人很有天份
