
[00:00:00.000 --> 00:00:01.560]  過去香港一段時間
[00:02:16.320 --> 00:02:18.240]  凡事都有定期
[00:02:18.240 --> 00:02:21.520]  天下萬物都有定時
[00:02:21.520 --> 00:02:25.440]  這裏講給我們聽真相
[00:02:25.440 --> 00:02:26.560]  《詩經》這樣講
[00:02:26.560 --> 00:02:29.160]  它說什麼事情上
[00:02:29.160 --> 00:02:32.240]  所有的事上都有一個時候
[00:02:32.240 --> 00:02:34.440]  有一個季節
[00:02:34.440 --> 00:02:40.000]  而這個季節是帶動整個創造的秩序
[00:02:40.000 --> 00:02:43.080]  所以在神學的討論裏
[00:02:43.080 --> 00:02:45.720]  我們經常說傳道書
[00:02:45.720 --> 00:02:49.160]  讓我們看到上帝創造的秩序
[00:02:49.160 --> 00:02:51.320]  在凡事都有定期
[00:02:51.320 --> 00:02:52.680]  我們再看《詩經》怎麼講
[00:02:52.680 --> 00:02:55.600]  我們一起讀三章二到七節
[00:02:55.600 --> 00:02:57.320]  有兩個部分
[00:02:57.320 --> 00:02:58.880]  仔細一點請你原諒
[00:02:58.880 --> 00:03:00.840]  我們一起去讀
[00:03:00.840 --> 00:03:02.880]  生有時死有時
[00:03:02.880 --> 00:03:07.000]  栽種有時不出所栽種的也有時
[00:03:07.000 --> 00:03:09.480]  三祿有時衣至有時
[00:03:09.480 --> 00:03:12.160]  拆毀有時建造有時
[00:03:12.160 --> 00:03:14.240]  哭有時笑有時
[00:03:14.240 --> 00:03:17.320]  哀動有時跳舞有時
[00:03:17.320 --> 00:03:21.360]  拋砸石頭有時堆砌有時
[00:03:21.360 --> 00:03:24.360]  懷抱有時不懷抱有時
[00:03:24.360 --> 00:03:27.080]  尋找有時失落有時
[00:03:27.080 --> 00:03:30.040]  保守有時捨棄有時
[00:03:30.040 --> 00:03:32.880]  思緒有時恍惚有時
[00:03:32.880 --> 00:03:35.680]  悲亂有時言語有時
[00:03:35.680 --> 00:03:38.440]  喜愛有時坎坷有時
[00:03:38.440 --> 00:03:41.000]  真正有時和好有時
[00:03:41.000 --> 00:03:46.920]  在上一段裏讓我們明白生死是有定期的
[00:03:46.920 --> 00:03:50.680]  所以聖經說沒有人能夠爲自己定他的死期
[00:03:50.680 --> 00:03:54.120]  也沒有人能夠留住生命
[00:03:54.120 --> 00:03:57.680]  生有時死有時或者都令我們很明白
[00:03:57.680 --> 00:04:00.760]  我沒有能夠揀選我出生的時代
[00:04:00.760 --> 00:04:02.560]  我的父母是哪一位
[00:04:02.560 --> 00:04:05.120]  我能夠得的產業是什麼
[00:04:05.120 --> 00:04:08.120]  或者我能夠在這個時代
[00:04:08.120 --> 00:04:11.440]  能夠成爲一個什麼樣的人
[00:04:11.440 --> 00:04:13.760]  同樣死也是
[00:04:13.760 --> 00:04:16.520]  所以我們經常很想學習聖經裏面講
[00:04:16.520 --> 00:04:19.560]  那些人是壽壽滿足而死
[00:04:19.560 --> 00:04:22.000]  沒有人能夠留住生命
[00:04:22.000 --> 00:04:23.880]  似乎這個生與死
[00:04:23.880 --> 00:04:27.360]  那個有限制的裏面
[00:04:27.360 --> 00:04:28.880]  其實有限
[00:04:28.880 --> 00:04:30.120]  是不是等於
[00:04:30.120 --> 00:04:31.520]  就是一種哀傷呢
[00:04:31.520 --> 00:04:33.320]  一種無奈呢
[00:04:33.320 --> 00:04:34.480]  某程度上是
[00:04:34.480 --> 00:04:39.760]  因爲傳道書一開始就講那種虛空的虛空
[00:04:39.760 --> 00:04:42.520]  裏面好像講到虛空就好像暴風
[00:04:42.520 --> 00:04:44.880]  即是你拿着多大的網也好
[00:04:44.880 --> 00:04:47.480]  或者多大的一個容量也好
[00:04:47.480 --> 00:04:49.280]  你想追捕什麼也好
[00:04:49.280 --> 00:04:50.480]  那個是風來的
[00:04:50.480 --> 00:04:51.720]  你捉不到
[00:04:51.720 --> 00:04:53.680]  你留不住
[00:04:53.680 --> 00:04:58.240]  那個也好像我們小朋友吹的那些泡泡一樣
[00:04:58.240 --> 00:04:59.840]  吹出來很大也好
[00:04:59.840 --> 00:05:00.480]  哇
[00:05:00.480 --> 00:05:03.000]  你覺得是全世界最漂亮也好
[00:05:03.000 --> 00:05:04.960]  不過
[00:05:04.960 --> 00:05:08.160]  你都不能夠留得住
[00:05:08.160 --> 00:05:12.920]  第二段裏面講到那個關係的有時
[00:05:12.920 --> 00:05:16.320]  拋砸石頭堆碭石頭擁抱的時候
[00:05:16.320 --> 00:05:19.400]  我們曾經過過一些很好的
[00:05:19.400 --> 00:05:21.400]  一些彼此擁抱的時候
[00:05:21.400 --> 00:05:23.200]  但可能人際關係裏面
[00:05:23.200 --> 00:05:26.280]  某一些時候某一些原因
[00:05:26.280 --> 00:05:29.000]  在你覺得你不能夠挽留的時候
[00:05:29.000 --> 00:05:31.160]  也都會大家會分手
[00:05:31.160 --> 00:05:33.720]  所以當中有爭戰有和好
[00:05:33.720 --> 00:05:35.200]  有
[00:05:35.200 --> 00:05:37.000]  一起的時候
[00:05:37.000 --> 00:05:38.280]  等等等等
[00:05:38.280 --> 00:05:40.600]  這些的描述
[00:05:40.600 --> 00:05:42.400]  所以這段經文
[00:05:42.400 --> 00:05:43.920]  一個很短的章節
[00:05:43.920 --> 00:05:47.880]  它是很真實講到我們明白一件事
[00:05:47.880 --> 00:05:51.480]  生命是有定時的
[00:05:51.480 --> 00:05:54.440]  定時的這個的意念
[00:05:54.440 --> 00:05:57.280]  在人看來覺得無益的
[00:05:57.280 --> 00:05:59.240]  萬物有定時
[00:05:59.240 --> 00:05:59.920]  人覺得無益
[00:05:59.920 --> 00:06:00.720]  剛纔我講
[00:06:00.720 --> 00:06:01.560]  爲什麼
[00:06:01.560 --> 00:06:03.440]  因爲我們這羣人
[00:06:03.440 --> 00:06:05.280]  特別我們在香港
[00:06:05.280 --> 00:06:07.080]  我們剛纔我講了一個
[00:06:07.080 --> 00:06:09.280]  成本和利益
[00:06:09.280 --> 00:06:12.120]  或者我們要那個爭取的
[00:06:12.120 --> 00:06:14.320]  這種的鼓勵性的下面
[00:06:14.320 --> 00:06:17.880]  但人在這種的狀況定時裏面
[00:06:17.880 --> 00:06:20.680]  我們根本就不能夠掌握
[00:06:20.680 --> 00:06:22.200]  但上帝給我們體會
[00:06:22.200 --> 00:06:24.200]  祂說神看爲美好的
[00:06:24.200 --> 00:06:26.440]  所以稍後我們會讀全道書三章十一節
[00:06:26.440 --> 00:06:28.960]  祂說神看一切都是美好的
[00:06:28.960 --> 00:06:32.360]  在祂覺得時候的時候祂就會出現
[00:06:32.360 --> 00:06:35.040]  祂的出現在祂的秩序
[00:06:35.040 --> 00:06:38.520]  在祂覺得美好的時候出現
[00:06:38.520 --> 00:06:39.680]  人感到空虛
[00:06:39.680 --> 00:06:43.720]  但上帝在凡事上安排有秩序
[00:06:43.720 --> 00:06:46.760]  人因爲他不能夠留住
[00:06:46.760 --> 00:06:49.800]  他也不能夠因爲他的努力追趕
[00:06:49.800 --> 00:06:53.640]  那種的努力能夠有果效有獲益
[00:06:53.640 --> 00:06:57.320]  那個數算得幾乎都算不對
[00:06:57.320 --> 00:06:59.920]  人覺得很大張力
[00:06:59.920 --> 00:07:01.680]  但神創造的秩序
[00:07:01.680 --> 00:07:05.960]  祂是顯明在我們這羣創造者的人生命當中
[00:07:05.960 --> 00:07:07.160]  祂要教導我們
[00:07:07.160 --> 00:07:08.240]  引導我們
[00:07:08.240 --> 00:07:10.080]  進入祂的秩序當中
[00:07:10.080 --> 00:07:12.960]  明白真理
[00:07:12.960 --> 00:07:15.640]  所以全道書不斷講
[00:07:15.640 --> 00:07:17.800]  我們活在日光之下的人
[00:07:17.800 --> 00:07:19.000]  但當你發現
[00:07:19.000 --> 00:07:23.320]  那份明白到我們這羣屬主的人
[00:07:23.320 --> 00:07:28.920]  其實我們活在上帝的管治和定時下面
[00:07:28.920 --> 00:07:30.280]  你就會明白
[00:07:30.280 --> 00:07:33.320]  今天我們不是靠自己去努力追趕
[00:07:33.320 --> 00:07:38.040]  而是靠上帝的恩典和賜語
[00:07:38.040 --> 00:07:39.840]  爲何十一節會這樣講
[00:07:39.840 --> 00:07:43.920]  「神造萬物 各安其事 成爲美好」
[00:07:43.920 --> 00:07:45.120]  是的 同樣是定時
[00:07:45.120 --> 00:07:49.840]  不過神的目的是使它成爲美好
[00:07:49.840 --> 00:07:51.840]  在這個美好的當中
[00:07:51.840 --> 00:07:53.960]  我們的經驗一樣
[00:07:53.960 --> 00:07:58.040]  定時和永恆好像有一些衝突性
[00:07:58.040 --> 00:08:01.720]  或者裏面有一種不同性
[00:08:01.720 --> 00:08:04.120]  神創造定時
[00:08:04.120 --> 00:08:08.840]  我想說很真實性同時創造那種永恆
[00:08:08.840 --> 00:08:12.160]  所以我們人心裏面有一種永恆的感覺
[00:08:12.160 --> 00:08:12.920]  爲什麼
[00:08:12.920 --> 00:08:14.080]  如果不是
[00:08:14.080 --> 00:08:16.000]  我們其實沒有什麼道德可言
[00:08:16.000 --> 00:08:18.480]  剛纔我講了如果我們每個人都爭取利益
[00:08:18.480 --> 00:08:21.880]  是因爲我們靠我們跑能夠跑贏條數
[00:08:21.880 --> 00:08:25.640]  我想我們不會有那份友誼
[00:08:25.640 --> 00:08:26.800]  因爲跑得快
[00:08:26.800 --> 00:08:28.080]  我打得贏對手
[00:08:28.080 --> 00:08:30.080]  我就可以爭奪
[00:08:30.080 --> 00:08:32.240]  我們很習慣贏人
[00:08:32.240 --> 00:08:34.080]  讀書厲害
[00:08:34.080 --> 00:08:35.680]  贏一個更好的工作
[00:08:35.680 --> 00:08:38.680]  贏多點錢
[00:08:38.680 --> 00:08:40.360]  上帝創造定時
[00:08:40.360 --> 00:08:41.160]  我再講
[00:08:41.160 --> 00:08:43.720]  上帝同時創造永恆感
[00:08:43.720 --> 00:08:46.760]  我們這種永恆感使我們做人
[00:08:46.760 --> 00:08:48.680]  我們能夠正義
[00:08:48.680 --> 00:08:51.320]  這種永恆感使我們渴望
[00:08:51.320 --> 00:08:54.520]  一些更高尚的一些狀況
[00:08:54.520 --> 00:08:57.920]  我們渴望人與人之間的關係
[00:08:57.920 --> 00:09:00.360]  是更加的和諧
[00:09:00.360 --> 00:09:03.000]  因爲永恆感導引我們
[00:09:03.000 --> 00:09:09.080]  以至我們能夠進到神根心的心意當中
[00:09:09.080 --> 00:09:11.520]  正能量的媽媽
[00:09:11.520 --> 00:09:13.800]  是一個知天命的媽媽
[00:09:13.800 --> 00:09:15.360]  什麼意思
[00:09:15.360 --> 00:09:17.840]  她知道自己的孩子的一生
[00:09:17.840 --> 00:09:20.560]  是在神的手中
[00:09:20.560 --> 00:09:23.600]  上帝創造的秩序裏面讓我們明白
[00:09:23.600 --> 00:09:27.320]  上帝掌管一切
[00:09:27.320 --> 00:09:29.600]  做媽媽很不容易
[00:09:29.600 --> 00:09:32.800]  我不知道你是不是那種聰明的媽媽
[00:09:32.800 --> 00:09:33.920]  有知識的媽媽
[00:09:33.920 --> 00:09:36.160]  就是當她還沒出生
[00:09:36.160 --> 00:09:37.200]  還沒出生的肚子裏
[00:09:37.200 --> 00:09:40.400]  你已經幫她畫了一篇
[00:09:40.400 --> 00:09:42.160]  很好的安排
[00:09:42.160 --> 00:09:44.080]  幾歲就要讀什麼班
[00:09:44.080 --> 00:09:44.720]  對不起
[00:09:44.720 --> 00:09:47.640]  應該說幾個月就要開始讀什麼班
[00:09:47.640 --> 00:09:49.560]  然後幾歲就應該
[00:09:49.560 --> 00:09:50.600]  也不是
[00:09:50.600 --> 00:09:53.440]  幾個月就要開始排哪一條隊
[00:09:53.440 --> 00:09:56.040]  你知道香港有時候很瘋的
[00:09:56.040 --> 00:09:58.360]  很緊張
[00:09:58.360 --> 00:10:00.680]  我自己
[00:10:00.680 --> 00:10:01.880]  我經常跟大家分享
[00:10:01.880 --> 00:10:03.760]  其實我在同福都很多年
[00:10:03.760 --> 00:10:05.320]  我來同福的時候我的女兒很小
[00:10:05.320 --> 00:10:07.120]  我有兩個女兒
[00:10:07.120 --> 00:10:08.800]  我很開心告訴大家
[00:10:08.800 --> 00:10:11.040]  我的大女兒已經大學畢業了
[00:10:11.040 --> 00:10:12.280]  並且出來工作
[00:10:12.280 --> 00:10:14.040]  所以今天我是一個
[00:10:14.040 --> 00:10:16.640]  有家用修的媽媽
[00:10:16.640 --> 00:10:18.920]  有錢
[00:10:18.920 --> 00:10:20.280]  多謝耶穌
[00:10:20.280 --> 00:10:21.840]  很多謝你們
[00:10:21.840 --> 00:10:23.000]  爲我守望
[00:10:23.000 --> 00:10:24.640]  爲我禱告
[00:10:24.640 --> 00:10:28.160]  其實你們有功勞
[00:10:28.160 --> 00:10:31.280]  她進入二字頭
[00:10:31.280 --> 00:10:34.640]  這些歲月當中
[00:10:34.640 --> 00:10:38.240]  我曾經很覺得我有知識
[00:10:38.240 --> 00:10:41.000]  我有能力去幫她寫一堆
[00:10:41.000 --> 00:10:42.960]  你應該做
[00:10:42.960 --> 00:10:45.040]  千萬不要做
[00:10:45.040 --> 00:10:48.800]  這樣走就一定一定一定
[00:10:48.800 --> 00:10:51.920]  但上帝讓我作爲傳人
[00:10:51.920 --> 00:10:54.760]  去真實行仙去體會
[00:10:54.760 --> 00:10:56.280]  不是一定
[00:10:56.280 --> 00:10:57.640]  不是你計劃
[00:10:57.640 --> 00:11:00.520]  也都不在你計劃之內
[00:11:00.520 --> 00:11:04.480]  我在我的孩子的成長裏面
[00:11:04.480 --> 00:11:06.920]  看見他都會遇到風暴
[00:11:06.920 --> 00:11:09.320]  看見他在風暴裏面
[00:11:09.320 --> 00:11:12.480]  我會發瘋的時候那種恐怖
[00:11:12.480 --> 00:11:13.320]  哇
[00:11:13.320 --> 00:11:16.720]  原來一個屬神的人都會瘋成這樣
[00:11:16.720 --> 00:11:18.360]  然後在我發瘋
[00:11:18.360 --> 00:11:21.280]  他又在發瘋的風暴期間
[00:11:21.280 --> 00:11:22.760]  你知道青春期而上
[00:11:22.760 --> 00:11:24.800]  更年期就會是這樣
[00:11:24.800 --> 00:11:28.320]  《施慕友本書》這個說法真的很絕
[00:11:28.320 --> 00:11:31.120]  大家都在發瘋的時候
[00:11:31.120 --> 00:11:34.840]  這個漩渦就會在家裏出現
[00:11:34.840 --> 00:11:36.560]  但上帝讓我明白
[00:11:36.560 --> 00:11:38.760]  或者讓我的孩子都明白
[00:11:38.760 --> 00:11:42.240]  成長是需要時間
[00:11:42.240 --> 00:11:44.920]  成長是需要時間
[00:11:44.920 --> 00:11:45.800]  我想告訴大家
[00:11:45.800 --> 00:11:51.880]  這句話是我的女兒教我的
[00:11:51.880 --> 00:11:54.160]  她告訴我
[00:11:54.160 --> 00:11:56.600]  你不用那麼緊張
[00:11:56.600 --> 00:11:58.240]  然後她告訴我
[00:11:58.240 --> 00:12:02.480]  你讓我去經驗人生
[00:12:02.480 --> 00:12:04.000]  我自己發現
[00:12:04.000 --> 00:12:06.120]  上帝的定時
[00:12:06.120 --> 00:12:09.280]  或者我知道那種天命的時候
[00:12:09.280 --> 00:12:11.720]  我明白凡事有定期
[00:12:11.720 --> 00:12:13.880]  他需要成長裏面那種突破
[00:12:13.880 --> 00:12:16.040]  突破的時候是最醜陋的
[00:12:16.040 --> 00:12:18.360]  爲什麼青春期的心理學家經常說
[00:12:18.360 --> 00:12:21.560]  那個時候是他打散了他所有的哲學
[00:12:21.560 --> 00:12:22.920]  打散了他的觀念
[00:12:22.920 --> 00:12:23.880]  打散了
[00:12:23.880 --> 00:12:25.840]  對不起 是你教的所有東西
[00:12:25.840 --> 00:12:27.840]  然後他在重整
[00:12:27.840 --> 00:12:31.040]  他要找到他自己的身份
[00:12:31.040 --> 00:12:32.600]  所以身份危機
[00:12:32.600 --> 00:12:36.920]  一直都是少年期出現的問題
[00:12:36.920 --> 00:12:38.120]  我是誰呢
[00:12:38.120 --> 00:12:39.440]  我是不是隻是我媽媽的女兒
[00:12:39.440 --> 00:12:40.160]  我爸爸的女兒
[00:12:40.160 --> 00:12:41.680]  這個家族的女兒
[00:12:41.680 --> 00:12:45.360]  還是我還有一個身份
[00:12:45.360 --> 00:12:46.680]  一個自我
[00:12:46.680 --> 00:12:49.640]  我可以發展
[00:12:49.640 --> 00:12:52.280]  在這些日子 歲月裏面
[00:12:52.280 --> 00:12:55.160]  上帝讓我明白更多
[00:12:55.160 --> 00:12:58.360]  原來他成長需要空間
[00:12:58.360 --> 00:13:00.160]  然後你會相信的
[00:13:00.160 --> 00:13:01.320]  發現的
[00:13:01.320 --> 00:13:04.000]  就是那位常常聽你禱告的神
[00:13:04.000 --> 00:13:05.600]  在適當的時候
[00:13:05.600 --> 00:13:07.000]  可能是美好的時候
[00:13:07.000 --> 00:13:09.520]  你會看見他成長
[00:13:09.520 --> 00:13:10.200]  我今天很開心
[00:13:10.200 --> 00:13:12.080]  我女兒經過風暴
[00:13:12.080 --> 00:13:14.640]  她進入成人的階段
[00:13:14.640 --> 00:13:17.120]  我看到她成爲一個成熟的人
[00:13:17.120 --> 00:13:18.640]  在工作裏面
[00:13:18.640 --> 00:13:20.440]  在處人的上面
[00:13:20.440 --> 00:13:24.040]  帶着上帝給她那份愛與恩慈
[00:13:24.040 --> 00:13:27.840]  帶着的不只是一個知識型
[00:13:27.840 --> 00:13:29.680]  一個能夠衝破
[00:13:29.680 --> 00:13:30.640]  爆破
[00:13:30.640 --> 00:13:31.800]  爭取型的
[00:13:31.800 --> 00:13:34.880]  這些虎媽教的一個模式
[00:13:34.880 --> 00:13:37.040]  她擁有的
[00:13:37.040 --> 00:13:39.520]  我覺得更像耶穌的就是
[00:13:39.520 --> 00:13:40.880]  那份智慧
[00:13:40.880 --> 00:13:42.280]  那份敬虔
[00:13:42.280 --> 00:13:43.880]  和對上帝
[00:13:43.880 --> 00:13:45.480]  深信神
[00:13:45.480 --> 00:13:47.040]  會一步步帶領她
[00:13:47.040 --> 00:13:48.680]  那份的相信
[00:13:48.680 --> 00:13:50.280]  第二方面我們去看
[00:13:50.280 --> 00:13:52.400]  正能量媽媽除了要知天命
[00:13:52.400 --> 00:13:53.760]  還要怎樣呢
[00:13:53.760 --> 00:13:55.440]  要享其成
[00:13:55.440 --> 00:13:57.440]  哇 怎樣呢
[00:13:57.440 --> 00:14:00.080]  講到這裏
[00:14:00.080 --> 00:14:02.920]  也想跟大家一起笑一下
[00:14:02.920 --> 00:14:04.120]  享其成嘛
[00:14:04.120 --> 00:14:05.560]  要喜樂
[00:14:05.560 --> 00:14:08.560]  我很多年前在一個醫務所
[00:14:08.560 --> 00:14:10.800]  醫生貼了張這樣的東西在那裏
[00:14:10.800 --> 00:14:11.720]  我覺得很好笑
[00:14:11.720 --> 00:14:12.480]  就記住它
[00:14:12.480 --> 00:14:14.320]  拿着一張褶紙
[00:14:14.320 --> 00:14:15.840]  走過去 回到家裏
[00:14:15.840 --> 00:14:17.200]  不斷念第一句
[00:14:17.200 --> 00:14:19.000]  「孩子 你生氣的時候」
[00:14:19.000 --> 00:14:21.200]  「你要靜下來默唸」
[00:14:21.200 --> 00:14:22.680]  「我生的 我生的 我生的」
[00:14:22.680 --> 00:14:24.760]  「癡我 癡我 癡我」
[00:14:24.760 --> 00:14:27.400]  於是我就回家了
[00:14:27.400 --> 00:14:28.680]  回家就跟他們說
[00:14:28.680 --> 00:14:32.120]  「我今天看到一句很好笑的話」
[00:14:32.120 --> 00:14:33.800]  接着我就這樣跟他們說
[00:14:33.800 --> 00:14:36.120]  「孩子 你生氣的時候」
[00:14:36.120 --> 00:14:38.760]  「你要這樣對着自己說」
[00:14:38.760 --> 00:14:40.440]  「我生的 我生的 我生的」
[00:14:40.440 --> 00:14:41.680]  「癡我 癡我 癡我」
[00:14:41.680 --> 00:14:43.800]  哇 他們笑了很久
[00:14:43.800 --> 00:14:45.200]  所以這句話到今天仍然是
[00:14:45.200 --> 00:14:47.720]  我們家裏其中的金句
[00:14:47.720 --> 00:14:49.000]  就是他有什麼挫失的時候
[00:14:49.000 --> 00:14:50.480]  他比我快
[00:14:50.480 --> 00:14:52.720]  我矯正他的那句就說
[00:14:52.720 --> 00:14:56.640]  「你生的 你生的 癡你 癡你」
[00:14:56.640 --> 00:14:57.520]  當他這樣說
[00:14:57.520 --> 00:14:58.520]  我靜下來又想一下
[00:14:58.520 --> 00:15:00.480]  哎呦 真的挺像我的
[00:15:00.480 --> 00:15:02.440]  我想起你今天成熟了
[00:15:02.440 --> 00:15:04.400]  你當年比他差很多
[00:15:04.400 --> 00:15:05.400]  不過我不敢告訴他
[00:15:05.400 --> 00:15:07.520]  我比他差
[00:15:07.520 --> 00:15:09.520]  所以在這個幽默裏面
[00:15:09.520 --> 00:15:12.440]  我們家庭就有一種和諧感
[00:15:12.440 --> 00:15:15.680]  有一種難題不會成爲最大
[00:15:15.680 --> 00:15:17.080]  不斷放大感
[00:15:17.080 --> 00:15:18.400]  我想跟大家一起玩一下
[00:15:18.400 --> 00:15:19.720]  紅色字你讀好不好
[00:15:19.720 --> 00:15:21.720]  黑色字我讀好不好
[00:15:21.720 --> 00:15:23.800]  不過原來我們都要用麥克風
[00:15:23.800 --> 00:15:25.680]  所以同工提翻我
[00:15:25.680 --> 00:15:26.480]  你都要讀一點
[00:15:26.480 --> 00:15:28.640]  OK 我就一起讀一下
[00:15:28.640 --> 00:15:31.720]  他說「嫻子惹你生氣的時候
[00:15:31.720 --> 00:15:34.080]  請靜下來默唸什麼」
[00:15:34.080 --> 00:15:36.920]  「親生的 親生的 親生的」
[00:15:36.920 --> 00:15:38.000]  像誰啊
[00:15:38.000 --> 00:15:40.800]  「癡我 癡我 癡我」
[00:15:40.800 --> 00:15:42.080]  哇 真的像我的
[00:15:42.080 --> 00:15:42.920]  不僅僅是外表
[00:15:42.920 --> 00:15:44.520]  你知道 孩子出生的時候抱着
[00:15:44.520 --> 00:15:46.320]  哎呦 這麼像我的
[00:15:46.320 --> 00:15:48.640]  最開心就是別人贊你
[00:15:48.640 --> 00:15:50.640]  哎呦 你的寶寶這麼漂亮 像你
[00:15:50.640 --> 00:15:52.160]  哇 甜的
[00:15:52.160 --> 00:15:53.360]  但是個性不好的時候
[00:15:53.360 --> 00:15:54.560]  你就會覺得
[00:15:54.560 --> 00:15:56.840]  誰是我啊 你像你爸爸
[00:15:56.840 --> 00:15:59.560]  然後就乘機踢爸爸一腳
[00:15:59.560 --> 00:16:02.240]  不用 認了他像我就行了
[00:16:02.240 --> 00:16:03.360]  然後你會發現
[00:16:03.360 --> 00:16:04.880]  就好像我家裏的效果
[00:16:04.880 --> 00:16:06.920]  大家一起擁抱 一起笑
[00:16:06.920 --> 00:16:09.120]  然後大家說一起成長了 OK
[00:16:09.120 --> 00:16:10.560]  不要再罵我 OK
[00:16:10.560 --> 00:16:12.040]  你也不要罵我 你也不要怪我
[00:16:12.040 --> 00:16:13.840]  OK 一起走
[00:16:13.840 --> 00:16:15.000]  但是繼續下去
[00:16:15.000 --> 00:16:16.760]  「另一半惹你生氣的時候
[00:16:16.760 --> 00:16:21.440]  請靜下來默唸」
[00:16:21.440 --> 00:16:24.080]  「抵死 抵死 抵死」
[00:16:24.080 --> 00:16:25.320]  我不知道你說抵死的時候
[00:16:25.320 --> 00:16:26.160]  扔在胸口上
[00:16:26.160 --> 00:16:27.800]  我真的抵死了
[00:16:27.800 --> 00:16:30.480]  那時候無珠無眼
[00:16:30.480 --> 00:16:32.160]  還是抱着個Honey
[00:16:32.160 --> 00:16:34.960]  哎呦 你真是抵死的JACK
[00:16:34.960 --> 00:16:36.640]  我希望是後者
[00:16:36.640 --> 00:16:38.040]  下面呢
[00:16:38.040 --> 00:16:39.640]  「父母惹你生氣的時候
[00:16:39.640 --> 00:16:40.840]  請你靜下來默唸」
[00:16:40.840 --> 00:16:41.600]  什麼啊
[00:16:41.600 --> 00:16:44.160]  老了 老了 老了
[00:16:44.160 --> 00:16:46.600]  要幫他 要幫 要幫
