
[00:00:00.000 --> 00:00:02.760]  好 今天我們要講另一本書
[00:03:08.240 --> 00:03:15.840]  這個君王是大衛還是數羅的後裔等等
[00:03:15.840 --> 00:03:18.520]  誰是真舊主呢?
[00:03:18.520 --> 00:03:24.760]  你去到這個《撒慕爾記》的時候
[00:03:24.760 --> 00:03:31.340]  就會更加清晰大衛是那個認許之耳等等
[00:03:31.340 --> 00:03:35.300]  所以其實今天如果你看回我們的《讀經計劃》
[00:03:35.300 --> 00:03:38.880]  你應該是已經是 今天是星期二
[00:03:38.880 --> 00:03:43.040]  就是11月27日 正在讀《撒慕爾記》上
[00:03:43.040 --> 00:03:47.360]  我們《撒慕爾記》上下會一起當它是一本書來看的
[00:03:47.360 --> 00:03:53.320]  如果你這樣看下去 我們都有四個禮拜左右
[00:03:53.320 --> 00:03:55.140]  我們會在這裡看《撒慕爾記》
[00:03:55.140 --> 00:04:00.520]  我希望以後都有一點時間會抽幾個段落
[00:04:00.520 --> 00:04:03.580]  和大家分享《撒慕爾記》的信息
[00:04:03.580 --> 00:04:06.720]  但是今天我仍然 雖然我們過了時間
[00:04:06.720 --> 00:04:11.060]  我想和你去看《史詩記》和《魯德記》
[00:04:11.060 --> 00:04:14.240]  或者特別是《魯德記》
[00:04:14.240 --> 00:04:16.140]  如果你記得上個禮拜我說
[00:04:16.140 --> 00:04:19.340]  《史詩記》和《魯德記》其實是龍鳳胎
[00:04:19.340 --> 00:04:24.360]  《史詩記》有一個中心的思想就是數羅
[00:04:24.360 --> 00:04:27.300]  實非皆選 不是賢君的皆選
[00:04:27.300 --> 00:04:29.260]  當然不是說數羅這麼簡單
[00:04:29.260 --> 00:04:31.260]  而是說數羅的後裔
[00:04:31.260 --> 00:04:33.760]  那誰要做君王呢?
[00:04:33.760 --> 00:04:37.200]  大衛在還沒有統領整個以色列人之前
[00:04:37.200 --> 00:04:44.740]  在希伯倫做了王七年半的時間
[00:04:44.740 --> 00:04:49.340]  在那段時間裡面 其實不知道大衛最後會不會得逞
[00:04:49.340 --> 00:04:55.080]  還是數羅的後裔會再回來做王呢?
[00:04:55.080 --> 00:04:58.180]  這兩本書其實是為大衛賣廣告的
[00:04:58.180 --> 00:05:00.860]  第一個就是數羅實非皆選
[00:05:00.860 --> 00:05:03.420]  《魯德記》大衛才是賢君
[00:05:03.420 --> 00:05:07.080]  因為魯德是大衛的祖母
[00:05:07.080 --> 00:05:09.640]  但是魯德是一個愛邦人
[00:05:09.640 --> 00:05:12.220]  所以就需要有一本《魯德記》
[00:05:12.220 --> 00:05:15.720]  去告訴你 儘管他是一個愛邦人
[00:05:15.720 --> 00:05:17.360]  但是他一點都不愛邦
[00:05:17.360 --> 00:05:21.820]  而且他是比以色列人還更加以色列人
[00:05:21.820 --> 00:05:25.780]  之前我有教過《魯德記》的
[00:05:25.780 --> 00:05:28.960]  所以我也有很多資料在手
[00:05:28.960 --> 00:05:32.180]  今天想和大家看看《魯德記》的第一章
[00:05:32.180 --> 00:05:36.080]  如果你看整體的大圖畫《魯德記》
[00:05:36.080 --> 00:05:41.400]  可以說是一個舞台劇 有四幕
[00:05:41.400 --> 00:05:43.280]  第一幕是摩訶地
[00:05:43.280 --> 00:05:48.480]  第二幕是回到白利恆的田間
[00:05:48.480 --> 00:05:55.040]  白利恆很重要 白利恆是大衛的出生地
[00:05:55.040 --> 00:05:59.240]  接著有一幕是和場 結果有一幕是城門
[00:05:59.240 --> 00:06:02.340]  中間還有一個引渡篇和終結篇
[00:06:02.340 --> 00:06:08.960]  其實引渡篇和終結篇是對照的
[00:06:08.960 --> 00:06:13.440]  引渡篇的時候就是說史詩統治的時候
[00:06:13.440 --> 00:06:15.800]  史詩統治的時候 如果你熟悉史詩
[00:06:15.800 --> 00:06:19.540]  你會知道是各人在做一些很壞的事情
[00:06:19.540 --> 00:06:22.020]  於是他們需要一個君王來統領
[00:06:22.020 --> 00:06:25.960]  這個君王是誰呢?就是最後的加普賢君之祖
[00:06:25.960 --> 00:06:29.960]  賢君當然就是大衛了
[00:06:29.960 --> 00:06:35.180]  講回史詩 如果你看《魯德記》第一章
[00:06:35.180 --> 00:06:37.620]  第一節的時候 一開始的時候
[00:06:37.620 --> 00:06:42.420]  在史詩記統治的時候
[00:06:42.420 --> 00:06:45.220]  在猶太地有一個饑荒
[00:06:45.220 --> 00:06:47.020]  這個饑荒當然是
[00:06:47.020 --> 00:06:50.900]  我想作為這個故事的一個大背景
[00:06:50.900 --> 00:06:54.820]  其實是超越了這個身體上的饑荒
[00:06:54.820 --> 00:06:58.080]  它在講一個屬靈上的饑荒
[00:06:58.080 --> 00:07:00.620]  在史詩統治的時候
[00:07:00.620 --> 00:07:03.140]  因為沒有一個好的皇帝
[00:07:03.140 --> 00:07:05.640]  或者沒有一個好的領袖
[00:07:05.640 --> 00:07:08.380]  其實各人在做自己眼中看為對
[00:07:08.380 --> 00:07:12.260]  其實也就是眼中看為惡的事情
[00:07:12.260 --> 00:07:15.060]  你看到 如果我們有機會
[00:07:15.060 --> 00:07:22.300]  以前看史詩記 他們有很多次的失敗
[00:07:22.300 --> 00:07:26.140]  這個失敗包括在軍事上的失敗
[00:07:26.140 --> 00:07:29.960]  其實更大的就是屬靈上的失敗
[00:07:29.960 --> 00:07:34.220]  不斷的妥善、下降
[00:07:34.220 --> 00:07:37.580]  以致他們需要一個君王
[00:07:37.580 --> 00:07:40.580]  這個是一個饑荒的時代
[00:07:40.580 --> 00:07:43.420]  但是這個饑荒 最大的饑荒是什麼呢?
[00:07:43.420 --> 00:07:46.300]  是上帝話語的饑荒
[00:07:46.300 --> 00:07:49.500]  史詩記裡面就會有很多人
[00:07:49.500 --> 00:07:51.460]  或者史詩記的背景裡面
[00:07:51.460 --> 00:07:53.300]  就算你現在去到路德記
[00:07:53.300 --> 00:07:57.340]  都會有很多人好像跟耶和華很熟
[00:07:57.340 --> 00:07:58.660]  其實他一點都不熟
[00:07:58.660 --> 00:08:01.500]  這個就是因為話語饑荒的緣故
[00:08:01.500 --> 00:08:03.700]  譬如一開始的時候
[00:08:03.700 --> 00:08:06.140]  奧米和她的先生和她的兒子
[00:08:06.140 --> 00:08:09.820]  一起離開了猶太地走去摩亞地
[00:08:09.820 --> 00:08:12.940]  因為猶太地就有饑荒
[00:08:12.940 --> 00:08:16.060]  其實有饑荒不代表你要移民的
[00:08:16.060 --> 00:08:20.980]  尤其是這個白利恆
[00:08:20.980 --> 00:08:24.940]  在聖地裡面 這個是應許之地
[00:08:24.940 --> 00:08:28.140]  你這麼辛苦 如果創出你紋身你都知道
[00:08:28.140 --> 00:08:31.940]  這麼辛苦去到約書亞記可以進到迦南
[00:08:31.940 --> 00:08:33.380]  沒理由這麼傻
[00:08:33.380 --> 00:08:36.100]  因為一點點的饑荒而離開
[00:08:36.100 --> 00:08:40.340]  還要去摩亞的地頭
[00:08:40.340 --> 00:08:43.140]  其實這個簡直是一個reversal
[00:08:43.140 --> 00:08:45.660]  你的那個應許
[00:08:45.660 --> 00:08:49.500]  應許的怎麼說呢?是顛倒回來
[00:08:49.500 --> 00:08:53.540]  因為你是從摩亞平原進去聖地
[00:08:53.540 --> 00:08:56.540]  現在又是從聖地出去 真是傻子
[00:08:56.540 --> 00:09:00.100]  不僅出去了 還在那裡住了10年
[00:09:00.100 --> 00:09:01.740]  不僅在那裡住了10年
[00:09:01.740 --> 00:09:05.100]  兩個兒子竟然跟外邦女子成婚
[00:09:05.100 --> 00:09:07.580]  這些全部都不是好東西
[00:09:07.580 --> 00:09:15.620]  直到10年之後 上帝通過一個家的慘劇
[00:09:15.620 --> 00:09:18.620]  其實是呼喊他們迴轉的
[00:09:18.620 --> 00:09:20.700]  因為迴轉有兩個層次
[00:09:20.700 --> 00:09:24.100]  一個是他們自己的惡事
[00:09:24.100 --> 00:09:25.460]  做了一些錯誤的事情
[00:09:25.460 --> 00:09:28.580]  但是另外一個就是要從他們的無知
[00:09:28.580 --> 00:09:30.100]  對耶和華的無知
[00:09:30.100 --> 00:09:33.300]  記得所有對耶和華的事情
[00:09:33.300 --> 00:09:36.220]  是基於、出於那本聖經
[00:09:36.220 --> 00:09:40.580]  當然在那個時代的聖經就是創出了紋身
[00:09:40.580 --> 00:09:42.180]  就是摩西五經主要
[00:09:42.180 --> 00:09:46.820]  或者我不知道它會不會有約書亞記
[00:09:46.820 --> 00:09:49.380]  但是一定是創出了紋身的
[00:09:49.380 --> 00:09:51.740]  你發現其實在史詩記裡面
[00:09:51.740 --> 00:09:55.860]  或者去到路德記
[00:09:55.860 --> 00:09:58.660]  都很多人其實對耶和華是很無知的
[00:09:58.660 --> 00:10:00.340]  名字經常都叫
[00:10:00.340 --> 00:10:02.740]  但其實他們完全不認識耶和華
[00:10:02.740 --> 00:10:05.020]  其實好像今天很多人都是說
[00:10:05.020 --> 00:10:08.060]  耶穌啊 耶穌啊 耶穌在這裡聽我祈禱
[00:10:08.060 --> 00:10:10.500]  耶穌感到回應我 聖靈啊 聖靈啊
[00:10:10.500 --> 00:10:13.020]  其實那些人一開始說這些東西
[00:10:13.020 --> 00:10:15.860]  其實你會發現他是完全的無知
[00:10:15.860 --> 00:10:17.700]  那我現在想帶你去看
[00:10:17.700 --> 00:10:23.220]  很快和你立過這個路德記的第一章
[00:10:23.220 --> 00:10:28.260]  那我會讓你看到一個是無知的婦人
[00:10:28.260 --> 00:10:30.740]  這個無知的婦人就是拿訛米
[00:10:30.740 --> 00:10:38.140]  好 我們的故事由她準備要回去伯利恆開始說
[00:10:38.140 --> 00:10:44.060]  拿訛米和兩個媳婦起身要到摩亞地回去
[00:10:44.060 --> 00:10:45.900]  要從摩亞地回去
[00:10:45.900 --> 00:10:50.420]  因為她在摩亞地聽見耶和華眷顧自己的百姓
[00:10:50.420 --> 00:10:53.220]  賜糧食給他們
[00:10:53.220 --> 00:10:55.980]  這個開始其實是很無知的
[00:10:55.980 --> 00:10:59.140]  就是說其實沒有說好不好
[00:10:59.140 --> 00:11:01.340]  就是耶和華眷顧
[00:11:01.340 --> 00:11:04.580]  但其實如果你慢慢看下去
[00:11:04.580 --> 00:11:07.660]  你會發覺原來拿訛米是一個非常實際的人
[00:11:07.660 --> 00:11:11.140]  哪裡有東西吃 哪裡有得發財
[00:11:11.140 --> 00:11:15.040]  或者你可以這麼說
[00:11:15.040 --> 00:11:16.700]  因為有些人都會說
[00:11:16.700 --> 00:11:19.740]  他們之前可以離開伯利恆出去
[00:11:19.740 --> 00:11:21.980]  不是每個人都是移民的
[00:11:21.980 --> 00:11:28.100]  你移民 可能他都有自己的財產、金錢
[00:11:28.100 --> 00:11:30.340]  才會做這個動作
[00:11:30.340 --> 00:11:33.980]  所以其實他們不是說餓到快死才走
[00:11:33.980 --> 00:11:37.620]  而是說其實是為了一些好處的
[00:11:37.620 --> 00:11:39.900]  現在聽到了 現在那邊是餓了
[00:11:39.900 --> 00:11:42.260]  現在聽到耶和華眷顧自己的百姓
[00:11:42.260 --> 00:11:44.140]  然後老公兩個兒子又死了
[00:11:44.140 --> 00:11:46.140]  於是不如回去了
[00:11:46.140 --> 00:11:51.460]  她和兩個媳婦就起行離開所住的地方
[00:11:51.460 --> 00:11:56.500]  想老回猶大地去
[00:11:56.500 --> 00:11:58.620]  拿訛米對兩個媳婦說
[00:11:58.620 --> 00:12:01.340]  你們各自回娘家去吧
[00:12:01.340 --> 00:12:06.020]  其實拿訛米作為一個以色列人
[00:12:06.020 --> 00:12:09.420]  難得有兩個媳婦都還願意跟他
[00:12:09.420 --> 00:12:11.580]  就沒理由叫人回家的
[00:12:11.580 --> 00:12:14.340]  因為維族以色列人有真誠的
[00:12:14.340 --> 00:12:16.420]  但是他又很奇怪叫她回去
[00:12:16.420 --> 00:12:19.580]  OK 你當她都是為了她的想法
[00:12:19.580 --> 00:12:21.220]  暫時繼續看
[00:12:21.220 --> 00:12:26.820]  願耶和華恩待你們 將你們待已故的人和我一樣
[00:12:26.820 --> 00:12:34.380]  「恩待」這些詞句的原文是Hazard
[00:12:34.380 --> 00:12:40.180]  Hazard就是耶和華納弱的愛
[00:12:40.180 --> 00:12:41.980]  所以很奇怪
[00:12:41.980 --> 00:12:46.180]  他在用一些很技術性的字眼
[00:12:46.180 --> 00:12:48.300]  說到耶和華 好像跟耶和華很熟
[00:12:48.300 --> 00:12:49.580]  我知道耶和華就是恩待
[00:12:49.580 --> 00:12:52.100]  但是現在要耶和華恩待他們
[00:12:52.100 --> 00:12:57.900]  願耶和華使你們在各自在新的丈夫家中得到歸宿
[00:12:57.900 --> 00:13:01.540]  這個歸宿的原文應該是Sabbath來的
[00:13:01.540 --> 00:13:05.980]  就是歸宿是要得到安息
[00:13:05.980 --> 00:13:07.780]  其實你知道
[00:13:07.780 --> 00:13:08.900]  如果你看《摩西吾經》
[00:13:08.900 --> 00:13:11.340]  你知道安息跟哪個人掛鉤
[00:13:11.340 --> 00:13:12.620]  當然是耶和華
[00:13:12.620 --> 00:13:16.060]  但是他現在叫他們去哪裡安息呢?
[00:13:16.060 --> 00:13:17.340]  去新的丈夫
[00:13:17.340 --> 00:13:19.700]  這個新的丈夫是誰來的呢?
[00:13:19.700 --> 00:13:22.700]  是假設在摩亞地找新的丈夫
[00:13:22.700 --> 00:13:28.860]  這個婆婆完全不知道自己在說什麼
[00:13:28.860 --> 00:13:31.180]  她願耶和華恩待你
[00:13:31.180 --> 00:13:32.020]  怎麼恩待你呢?
[00:13:32.020 --> 00:13:33.140]  給你一個新的老公
[00:13:33.140 --> 00:13:34.340]  嘩!這樣也行?
[00:13:34.340 --> 00:13:36.420]  其實是不對的
[00:13:36.420 --> 00:13:39.980]  願耶和華恩待你就願你回到耶和華的家
[00:13:39.980 --> 00:13:43.620]  為什麼要留在摩亞地呢?
[00:13:43.620 --> 00:13:48.740]  於是南無阿彌陀佛他們親嘴,他們就放聲大哭,對他說:
[00:13:48.740 --> 00:13:52.940]  「不,我們要與你一同回你的百姓那裡去。」
[00:13:52.940 --> 00:13:56.460]  嘩!這兩個媳婦都對他挺好的
[00:13:56.460 --> 00:14:04.740]  但是他還是不受別人的親近
[00:14:04.740 --> 00:14:09.260]  「南無阿彌陀佛說:我的女兒會去吧,為何要跟我去呢?」
[00:14:09.260 --> 00:14:12.900]  「我還能生兒子作你們的丈夫嗎?」
[00:14:12.900 --> 00:14:14.580]  這是很實際的事情
[00:14:14.580 --> 00:14:18.460]  對於他來說,有兒子萬事得
[00:14:18.460 --> 00:14:20.700]  沒有兒子萬事都不能
[00:14:20.700 --> 00:14:21.940]  沒有丈夫
[00:14:21.940 --> 00:14:24.620]  當然你在那個時代是明白的
[00:14:24.620 --> 00:14:30.020]  因為你沒有兒子去承受產業是很大問題的
[00:14:30.020 --> 00:14:32.500]  但是從另一個角度來說
[00:14:32.500 --> 00:14:36.820]  這個兒子的重要性、實際性是遠勝過
[00:14:36.820 --> 00:14:39.340]  你是不是在耶和華身邊的
[00:14:39.340 --> 00:14:40.660]  真的是這麼搞的
[00:14:40.660 --> 00:14:46.660]  「我的女兒會去吧,我年紀老了,不能再有丈夫」
[00:14:46.660 --> 00:14:49.820]  「就算我還有希望,今夜有丈夫」
[00:14:49.820 --> 00:14:56.020]  「然而也生了兒子,你們豈能等著他們養大」
[00:14:56.020 --> 00:14:59.860]  「你們能守住自己不嫁人嗎?」
[00:14:59.860 --> 00:15:01.380]  都是很實際的
[00:15:01.380 --> 00:15:03.020]  你可以這麼說
[00:15:03.020 --> 00:15:05.180]  他不是壞人
[00:15:05.180 --> 00:15:08.060]  他都挺關心他的媳婦
[00:15:08.060 --> 00:15:09.860]  但是從另一個角度來說
[00:15:09.860 --> 00:15:13.620]  他的關心是非常熟悉的關心
[00:15:13.620 --> 00:15:18.620]  如果你聽過我過去那個禮拜六講的篇章
[00:15:18.620 --> 00:15:20.620]  《迷途羔羊》你就知道了
[00:15:20.620 --> 00:15:23.260]  就是拿我米是一個經典的例子
[00:15:23.260 --> 00:15:27.980]  心硬和不明白的
[00:15:27.980 --> 00:15:29.660]  就是完全不明白的
[00:15:29.660 --> 00:15:34.860]  他這個拿我米就是一個非常史詩記的人
[00:15:34.860 --> 00:15:36.540]  口口聲聲耶和華
[00:15:36.540 --> 00:15:41.700]  跟著耶和華的重要詞句、耶和華的慈愛
[00:15:41.700 --> 00:15:42.820]  那些都講完了
[00:15:42.820 --> 00:15:44.180]  但是就是安息的
[00:15:44.180 --> 00:15:47.020]  但是講起來完全不認識耶和華的
[00:15:47.020 --> 00:15:48.860]  真的是很可怕的
[00:15:48.860 --> 00:15:53.740]  「我比你們更苦,因為耶和華伸手擊打我」
[00:15:53.740 --> 00:15:56.780]  當然伸手擊打他的這些東西
[00:15:56.780 --> 00:16:01.340]  都是很肉體、很實在的事情
[00:16:01.340 --> 00:16:04.380]  「兩個媳婦又放聲大哭」
[00:16:04.380 --> 00:16:08.180]  「娥姨巴和婆婆吻別,娥姨巴拜拜了」
[00:16:08.180 --> 00:16:12.740]  「但是路加腳緊跟著拿我米」
[00:16:12.740 --> 00:16:14.420]  路加死都不放
[00:16:14.420 --> 00:16:18.300]  「拿我米說:看啊,你嫂嫂已經回她的百姓了」
[00:16:18.300 --> 00:16:19.940]  「她的神明哪裡去?」
[00:16:19.940 --> 00:16:24.140]  不只是回百姓,是回她的神明
[00:16:24.140 --> 00:16:25.460]  是誰鼓勵的呢?
[00:16:25.460 --> 00:16:28.260]  是拿我米鼓勵她去拜神
[00:16:28.260 --> 00:16:31.060]  拜神都是差不多的,每個人都是差不多的
[00:16:31.060 --> 00:16:37.060]  你拜魔壓神、拜耶和華都是差不多的
[00:16:37.060 --> 00:16:39.180]  沒所謂的,你去吧
[00:16:39.180 --> 00:16:41.340]  你也跟著你嫂嫂回去,這樣都可以
[00:16:41.340 --> 00:16:44.100]  有人想跟你回教會,他說不用了
[00:16:44.100 --> 00:16:47.020]  你去拜觀音菩薩,都沒有問題的
[00:16:47.020 --> 00:16:55.020]  路德說:「不要勸我轉去不跟從你」
[00:16:55.020 --> 00:16:56.500]  這樣就很客氣了
[00:16:56.500 --> 00:16:58.380]  如果你想一下,在新約裡面
[00:16:58.380 --> 00:17:02.580]  路德的反應應該是「撒旦退去吧」
[00:17:02.580 --> 00:17:08.260]  你所體貼人的心意,不是上帝的心意
[00:17:08.260 --> 00:17:11.620]  但是他這裡是夠弱的,他就很客氣了
[00:17:11.620 --> 00:17:14.340]  「不要再勸我不跟隨你了」
[00:17:14.340 --> 00:17:18.540]  但是你看,接著他的信仰告白你了
[00:17:18.540 --> 00:17:21.100]  「你往哪裡去,我也往哪裡去」
[00:17:21.100 --> 00:17:24.020]  「你在哪裡住,我也在哪裡住」
[00:17:24.020 --> 00:17:25.860]  「你的百姓就是我的百姓」
[00:17:25.860 --> 00:17:27.820]  「你的神就是我的神」
[00:17:27.820 --> 00:17:32.620]  這些就不是在說拿我米和他的感情
[00:17:32.620 --> 00:17:34.660]  其實他是借題發揮
[00:17:34.660 --> 00:17:38.140]  其實你的神就是我的神,這個是最重要的
[00:17:38.140 --> 00:17:42.260]  就是我已經認定了耶和華是我的上帝
[00:17:42.260 --> 00:17:47.180]  而因為耶和華是我的上帝的緣故
[00:17:47.180 --> 00:17:50.260]  我就死都要跟著你
[00:17:50.260 --> 00:17:53.660]  甚至是離開我的家鄉
[00:17:53.660 --> 00:17:54.820]  第17節
[00:17:54.820 --> 00:17:58.140]  「你死在哪裡,我也死在哪裡,葬在哪裡」
[00:17:58.140 --> 00:18:02.540]  「只有死能使你我分離不已」
[00:18:02.540 --> 00:18:05.380]  「冤、耶和華重重的懲罰我」
[00:18:05.380 --> 00:18:07.740]  說要自己降咒給自己
[00:18:07.740 --> 00:18:11.900]  「要我跟你分離,不要回去親近人」
[00:18:11.900 --> 00:18:13.180]  我想這個很有趣的
[00:18:13.180 --> 00:18:17.380]  如果拿我米說
[00:18:17.380 --> 00:18:19.460]  「不要了,我還是留在摩訶」
[00:18:19.460 --> 00:18:21.940]  他沒有這麼興奮的
[00:18:21.940 --> 00:18:25.380]  就是路德之所以死都要跟著他
[00:18:25.380 --> 00:18:26.180]  原因是什麼?
[00:18:26.180 --> 00:18:28.900]  因為知道他要回耶和華的地方
[00:18:28.900 --> 00:18:31.140]  就是路德已經是認識了耶和華
[00:18:31.140 --> 00:18:34.220]  他現在是甘願為耶和華的緣故
[00:18:34.220 --> 00:18:36.780]  因為他想回去看看耶和華的地方是怎樣
[00:18:36.780 --> 00:18:38.780]  耶和華的群體是怎樣
[00:18:38.780 --> 00:18:43.500]  他想更加認識耶和華的認許等等
[00:18:43.500 --> 00:18:45.620]  在整個故事裡面
[00:18:45.620 --> 00:18:48.980]  路德成為了阿伯拉罕的後裔
[00:18:48.980 --> 00:18:54.380]  因為阿伯拉罕是你要離開本地、本族、父家
[00:18:54.380 --> 00:18:56.580]  到我所指示你的地方去
[00:18:56.580 --> 00:18:57.980]  你看看現在老家在做什麼
[00:18:57.980 --> 00:19:01.460]  他就在離開本地、本族、父家
[00:19:01.460 --> 00:19:02.460]  但是他不知道的
[00:19:02.460 --> 00:19:05.180]  我估計拿我米沒有這麼厲害去告訴他
[00:19:05.180 --> 00:19:07.420]  喂,以前有個人叫阿伯拉罕
[00:19:07.420 --> 00:19:08.860]  上帝跟他這樣認許
[00:19:08.860 --> 00:19:12.700]  但是他已經是活出真正的信心
[00:19:12.700 --> 00:19:14.300]  It's incredible
[00:19:14.300 --> 00:19:19.780]  第十八節 拿我米不再對他說什麼了
[00:19:19.780 --> 00:19:22.180]  於是二人同行到了白利恆
[00:19:22.180 --> 00:19:23.620]  到了耶和華的地方
[00:19:23.620 --> 00:19:28.700]  你想一下 路德在那裡睜大雙眼在那裡看
[00:19:28.700 --> 00:19:33.180]  哇 耶和華的地方是這樣的
[00:19:33.180 --> 00:19:35.780]  我不是說特別漂亮
[00:19:35.780 --> 00:19:37.540]  不是六星級酒店的意思
[00:19:37.540 --> 00:19:41.780]  而是說他很期待在耶和華的地方
[00:19:41.780 --> 00:19:44.380]  更加去經歷耶和華的同在
[00:19:44.380 --> 00:19:45.860]  也更加認識耶和華
[00:19:45.860 --> 00:19:47.860]  他們到了白利恆全城
[00:19:47.860 --> 00:19:49.860]  因他們都騷動起來
[00:19:49.860 --> 00:19:53.580]  婦女們說:這是拿我米嗎?
[00:19:53.580 --> 00:19:56.860]  拿我米對他們說:不要叫我拿我米
[00:19:56.860 --> 00:19:57.980]  叫我瑪拉
[00:19:57.980 --> 00:20:01.700]  因為全能者使我受盡了苦
[00:20:01.700 --> 00:20:04.500]  拿我米的意思其實是甜
[00:20:04.500 --> 00:20:08.260]  瑪拉不是瑪拉糕
[00:20:08.260 --> 00:20:10.260]  瑪拉就是苦
[00:20:10.260 --> 00:20:12.060]  不要叫我甜
[00:20:12.060 --> 00:20:13.060]  叫我苦
[00:20:13.060 --> 00:20:15.060]  因為我這十年來
[00:20:15.060 --> 00:20:19.180]  受盡了耶和華全能者給我的折磨
[00:20:19.180 --> 00:20:20.180]  你講到這裡
[00:20:20.180 --> 00:20:22.180]  他都是在講上帝的
[00:20:22.180 --> 00:20:24.780]  隨口說兩句就有上帝的了
[00:20:24.780 --> 00:20:28.780]  但他其實是否明白整件事是怎麼樣的?
[00:20:28.780 --> 00:20:32.500]  他是否明白上帝是誰呢?
[00:20:32.500 --> 00:20:33.500]  他完全不明白
[00:20:33.500 --> 00:20:35.260]  他只有一個「港」字而已
[00:20:35.260 --> 00:20:38.260]  還有他講的過程裡面
[00:20:38.260 --> 00:20:39.900]  他是非常熟悉的
[00:20:39.900 --> 00:20:41.900]  我滿滿地出去
[00:20:41.900 --> 00:20:43.900]  耶和華使我空空地回來
[00:20:43.900 --> 00:20:45.900]  當然是在說財物的問題
[00:20:45.900 --> 00:20:47.900]  耶和華使我受苦
[00:20:47.900 --> 00:20:49.900]  全能者降災於我
[00:20:49.900 --> 00:20:53.900]  你們為何還叫我做拿我米呢?
