
[00:00:00.000 --> 00:00:02.320]  今天的經課當中的舊約經文
[00:03:05.720 --> 00:03:09.240]  就聚集到阿倫那裡
[00:03:09.240 --> 00:03:13.360]  摩西在山上有四十晝夜
[00:03:13.360 --> 00:03:15.800]  應該都是音訊全無
[00:03:15.800 --> 00:03:20.920]  然後百姓的腦海當中就浮出一個問題
[00:03:20.920 --> 00:03:25.400]  究竟摩西發生什麼事
[00:03:25.400 --> 00:03:28.040]  他在山上做了些什麼
[00:03:28.040 --> 00:03:31.720]  如果像今天我們有的通訊設備
[00:03:31.720 --> 00:03:35.680]  相信百姓就不需要作出任何的猜測
[00:03:35.680 --> 00:03:39.280]  因為摩西可以主動打電話告訴阿倫
[00:03:39.280 --> 00:03:41.840]  我現在在山上也不錯
[00:03:41.840 --> 00:03:44.520]  我差不多會下來
[00:03:44.520 --> 00:03:46.000]  讓大家知道
[00:03:46.000 --> 00:03:48.640]  又或者現在也不打電話了
[00:03:48.640 --> 00:03:51.840]  拍幾張照片然後發給他
[00:03:51.840 --> 00:03:53.680]  整個群組裡面發出
[00:03:53.680 --> 00:03:55.520]  人人都看到了
[00:03:55.520 --> 00:03:58.600]  原來山上的風景是這麼好
[00:03:58.600 --> 00:04:00.880]  不單止發幾張照片
[00:04:00.880 --> 00:04:02.520]  直接開直播
[00:04:02.520 --> 00:04:07.200]  大家就跟他一起在山上這樣經歷
[00:04:07.200 --> 00:04:11.720]  這些猜測全部都不需要出現
[00:04:11.720 --> 00:04:16.440]  有一些頂姐妹或者童工
[00:04:16.440 --> 00:04:20.120]  都會留意我在社交媒體的上面
[00:04:20.120 --> 00:04:22.640]  發放一些相片
[00:04:22.640 --> 00:04:25.000]  很多的頂姐妹就說
[00:04:25.000 --> 00:04:26.680]  牧師你在香港嗎
[00:04:26.680 --> 00:04:29.320]  我早陣子好像看到你不是在香港
[00:04:29.320 --> 00:04:32.000]  我回來兩天之後又出去了
[00:04:32.000 --> 00:04:33.320]  然後又回來
[00:04:33.320 --> 00:04:35.760]  有很多事情正在做
[00:04:35.760 --> 00:04:37.840]  大家不需要猜測
[00:04:37.840 --> 00:04:40.560]  也不需要去想究竟我去了哪裡
[00:04:40.560 --> 00:04:41.800]  正在做什麼事
[00:04:41.800 --> 00:04:44.800]  大家很容易可以看到
[00:04:44.800 --> 00:04:48.440]  但當我去做這些消息的發放
[00:04:48.440 --> 00:04:50.800]  其實最終不是想大家知道我去哪裡
[00:04:50.800 --> 00:04:55.200]  是希望大家為著在區會裡面不同的服侍
[00:04:55.200 --> 00:04:56.880]  我們關心不同的人
[00:04:56.880 --> 00:04:58.920]  來獻上圖稿
[00:04:58.920 --> 00:05:00.040]  不過很可惜
[00:05:00.040 --> 00:05:01.760]  在舊約的時代
[00:05:01.760 --> 00:05:04.600]  並沒有這些資訊科技的幫助
[00:05:04.600 --> 00:05:06.440]  牧師沒有辦法讓他們知道
[00:05:06.440 --> 00:05:08.160]  他在山上那四十天
[00:05:08.160 --> 00:05:10.360]  究竟是在經歷什麼
[00:05:10.360 --> 00:05:13.600]  以及究竟是什麼時候回來
[00:05:13.600 --> 00:05:17.440]  結果他們的猜測和擔憂
[00:05:17.440 --> 00:05:22.800]  使他們開始做一些錯誤的決定
[00:05:22.800 --> 00:05:25.240]  在曠野的地方
[00:05:25.240 --> 00:05:27.240]  以色列人的百姓
[00:05:27.240 --> 00:05:29.360]  他們原本就將所有的寄望
[00:05:29.360 --> 00:05:32.200]  放在摩西的身上
[00:05:32.200 --> 00:05:35.160]  當他們懷疑摩西是發生事故
[00:05:35.160 --> 00:05:37.600]  甚至懷疑中
[00:05:37.600 --> 00:05:40.240]  其實摩西是不是扔下了他們
[00:05:40.240 --> 00:05:42.000]  這一幫人這麼煩
[00:05:42.000 --> 00:05:45.720]  我就藉著上山的藉口
[00:05:45.720 --> 00:05:48.120]  我就在山的另一邊跑了去
[00:05:48.120 --> 00:05:51.520]  就不再理會他們了
[00:05:51.520 --> 00:05:53.760]  群眾有很多這樣的想法
[00:05:53.760 --> 00:05:57.040]  看到領袖不出現
[00:05:57.040 --> 00:05:59.440]  也不知道他發生了什麼事
[00:05:59.440 --> 00:06:01.600]  是不是有任何的不測
[00:06:01.600 --> 00:06:04.400]  結果唯有自求多福
[00:06:04.400 --> 00:06:07.320]  自己的未來自己救
[00:06:07.320 --> 00:06:09.880]  在一個謠言滿天飛的時候
[00:06:09.880 --> 00:06:12.120]  他們就做了這個決定
[00:06:12.120 --> 00:06:15.560]  自己帶領自己
[00:06:15.560 --> 00:06:17.720]  他們去到阿倫那裡
[00:06:17.720 --> 00:06:20.520]  他們不是請阿倫出主意
[00:06:20.520 --> 00:06:24.920]  也不是請阿倫繼續帶領他們去前行
[00:06:24.920 --> 00:06:29.440]  他們是去吩咐阿倫執行他們的建議
[00:06:29.440 --> 00:06:31.480]  所以大家在經文裡面看到
[00:06:31.480 --> 00:06:33.480]  他們去到阿倫那裡的時候
[00:06:33.480 --> 00:06:35.160]  怎麼跟阿倫說呢
[00:06:35.160 --> 00:06:38.560]  他們叫阿倫起來
[00:06:38.560 --> 00:06:40.920]  起來就是吩咐
[00:06:40.920 --> 00:06:42.080]  是命令
[00:06:42.080 --> 00:06:45.920]  起來為我們做神令
[00:06:45.920 --> 00:06:48.520]  他們不是發出一個建議
[00:06:48.520 --> 00:06:51.040]  他們是發出了一個命令
[00:06:51.040 --> 00:06:56.320]  要阿倫是跟從他們的指示去做
[00:06:56.320 --> 00:07:00.200]  他們要求阿倫去做一個神明
[00:07:00.200 --> 00:07:03.160]  繼續引領他們的前路
[00:07:03.160 --> 00:07:07.600]  雖然他們看來是想尋求神的幫助
[00:07:07.600 --> 00:07:11.320]  但是實質這個是他們自己的主意
[00:07:11.320 --> 00:07:15.360]  借著做一個神像包裝自己
[00:07:15.360 --> 00:07:19.400]  這種自己帶領自己的想法
[00:07:19.400 --> 00:07:23.360]  實質仍然都是他們自己說了算
[00:07:23.360 --> 00:07:26.520]  在這裡讓我們去反思一個問題
[00:07:26.520 --> 00:07:29.800]  相信在我們三間的堂會當中
[00:07:29.800 --> 00:07:33.400]  我們都曾經出現過大大小小的危機
[00:07:33.400 --> 00:07:34.920]  有不同的問題
[00:07:34.920 --> 00:07:37.160]  要做不同的決定
[00:07:37.160 --> 00:07:39.920]  當出現這些狀況的時候
[00:07:39.920 --> 00:07:42.720]  可能我們自己都會有一些想法
[00:07:42.720 --> 00:07:45.000]  我們會有一些計劃
[00:07:45.000 --> 00:07:47.960]  不過可能是欠缺了說服力
[00:07:47.960 --> 00:07:51.840]  所以要找一個屬靈的理由去包裝一下
[00:07:51.840 --> 00:07:55.480]  這樣說出來似乎就強而有力
[00:07:55.480 --> 00:07:57.160]  就不是我說的
[00:07:57.160 --> 00:07:59.160]  這個是從神而來的
[00:07:59.160 --> 00:08:02.640]  或者是有神的祝福在當中
[00:08:02.640 --> 00:08:06.000]  但是實質仍然是人的帶領
[00:08:06.000 --> 00:08:09.400]  自己去帶領自己
[00:08:09.400 --> 00:08:12.800]  我想用一個簡單的例子去講一講
[00:08:12.800 --> 00:08:15.800]  這個我猜大概未必是我們三堂
[00:08:15.800 --> 00:08:18.000]  曾經出現的情況
[00:08:18.000 --> 00:08:23.000]  我聽說有堂會在疫情之前的幾年
[00:08:23.000 --> 00:08:28.360]  他們就有頂姐妹提出一些這樣的建議
[00:08:28.360 --> 00:08:31.880]  電子支付的方式在日常的生活當中
[00:08:31.880 --> 00:08:34.120]  已經是非常的普遍了
[00:08:34.120 --> 00:08:38.240]  用手機去付款轉帳非常的便捷
[00:08:38.240 --> 00:08:41.320]  硬是回來教會就要用支票奉獻
[00:08:41.320 --> 00:08:43.120]  教會的名字又長
[00:08:43.120 --> 00:08:44.880]  是否「量發紀念禮拜堂」
[00:08:44.880 --> 00:08:46.280]  「錦江紀念禮拜堂」
[00:08:46.280 --> 00:08:47.640]  就是寫這麼多個字
[00:08:47.640 --> 00:08:49.040]  這樣很不方便
[00:08:49.040 --> 00:08:50.560]  用手機按幾按
[00:08:50.560 --> 00:08:52.160]  馬上就可以做奉獻了
[00:08:52.160 --> 00:08:54.600]  多不方便呢
[00:08:54.600 --> 00:08:58.120]  在堂會去討論的時候
[00:08:58.120 --> 00:09:00.120]  大家就想提出
[00:09:00.120 --> 00:09:01.720]  作出轉變
[00:09:01.720 --> 00:09:03.440]  教會接受奉獻
[00:09:03.440 --> 00:09:06.640]  都可以用電子的支付方式
[00:09:06.640 --> 00:09:08.040]  不過呢
[00:09:08.040 --> 00:09:10.560]  因為大家已經習慣了
[00:09:10.560 --> 00:09:12.160]  每一個的主日
[00:09:12.160 --> 00:09:14.000]  或者每一次的聚會之後
[00:09:14.000 --> 00:09:15.520]  要數點奉獻
[00:09:15.520 --> 00:09:16.480]  數好之後
[00:09:16.480 --> 00:09:19.600]  接著就拿去銀行入帳
[00:09:19.600 --> 00:09:23.040]  哇 都不知道做了多少年這種方式
[00:09:23.040 --> 00:09:25.960]  要轉變用電子支付的方式
[00:09:25.960 --> 00:09:28.600]  當然就要重新適應
[00:09:28.600 --> 00:09:31.240]  抗拒就很大了
[00:09:31.240 --> 00:09:33.720]  不過 這樣說
[00:09:33.720 --> 00:09:35.600]  很難去說服大家的
[00:09:35.600 --> 00:09:38.160]  不如就要想一個方式
[00:09:38.160 --> 00:09:40.000]  讓大家不要再提出
[00:09:40.000 --> 00:09:41.800]  用什麼方法呢
[00:09:41.800 --> 00:09:43.040]  就是說
[00:09:43.040 --> 00:09:46.400]  用電子支付的方式去奉獻
[00:09:46.400 --> 00:09:49.560]  不夠熟練 不夠認真
[00:09:49.560 --> 00:09:50.360]  為什麼呢
[00:09:50.360 --> 00:09:52.880]  因為奉獻有一個真誠的心
[00:09:52.880 --> 00:09:54.560]  用手機去奉獻
[00:09:54.560 --> 00:09:56.000]  這麼方便
[00:09:56.000 --> 00:09:57.560]  那就是貪方便
[00:09:57.560 --> 00:09:59.560]  奉獻不是真心
[00:09:59.560 --> 00:10:02.240]  那怎麼可以得到上帝的接納呢
[00:10:02.240 --> 00:10:05.600]  聽起來似乎也有些道理
[00:10:05.600 --> 00:10:08.120]  如果在收奉獻的時候
[00:10:08.120 --> 00:10:10.280]  每人派一個PayMe曲
[00:10:10.280 --> 00:10:12.000]  大家自己PayMe吧
[00:10:12.000 --> 00:10:14.120]  那好像不是太好
[00:10:14.120 --> 00:10:16.200]  不是很認真
[00:10:16.200 --> 00:10:19.240]  結果這個議決被否決了
[00:10:19.240 --> 00:10:21.440]  因為奉獻要真誠
[00:10:21.440 --> 00:10:24.520]  手機奉獻不能接受
[00:10:24.520 --> 00:10:25.600]  誰知道
[00:10:25.600 --> 00:10:28.560]  到了新冠疫情爆發
[00:10:28.560 --> 00:10:30.040]  很多的頂子妹
[00:10:30.040 --> 00:10:32.160]  沒辦法回來教會
[00:10:32.160 --> 00:10:34.960]  那當然奉獻也收不到
[00:10:34.960 --> 00:10:36.320]  收不到的時候
[00:10:36.320 --> 00:10:40.320]  教會的領袖看到危機就來了
[00:10:40.320 --> 00:10:41.120]  哇
[00:10:41.120 --> 00:10:43.320]  這樣的疫情
[00:10:43.320 --> 00:10:45.280]  不是一兩個禮拜的
[00:10:45.280 --> 00:10:46.880]  搞著搞著一個月
[00:10:46.880 --> 00:10:48.560]  搞著搞著又一個月
[00:10:48.560 --> 00:10:51.400]  繼續搞下去都不知道搞到什麼時候
[00:10:51.400 --> 00:10:52.640]  那他們看到
[00:10:52.640 --> 00:10:54.680]  這個問題一定要正視
[00:10:54.680 --> 00:10:55.920]  結果是怎麼樣呢
[00:10:55.920 --> 00:10:58.120]  結果所有東西都不用討論
[00:10:58.120 --> 00:11:00.360]  凡是可以有電子師傅的方式
[00:11:00.360 --> 00:11:01.720]  全部開了
[00:11:01.720 --> 00:11:04.240]  教會可以PayMe可以Recheck
[00:11:04.240 --> 00:11:06.840]  可以網上轉帳截圖
[00:11:06.840 --> 00:11:08.680]  然後發地幹事
[00:11:08.680 --> 00:11:12.080]  所有的方式全部都可以用了
[00:11:12.080 --> 00:11:16.120]  什麼的屬靈的原因都不提了
[00:11:16.120 --> 00:11:17.920]  在疫情裡面仍然奉獻
[00:11:17.920 --> 00:11:19.240]  還不真誠是不是
[00:11:19.240 --> 00:11:21.840]  很真誠
[00:11:21.840 --> 00:11:22.960]  好了
[00:11:22.960 --> 00:11:26.240]  這個就是教會面對的情況
[00:11:26.240 --> 00:11:30.480]  究竟我們會不會有時候都用了一些很屬靈的原因
[00:11:30.480 --> 00:11:33.240]  去將自己一些不是很想接受
[00:11:33.240 --> 00:11:34.960]  或者改變的情況
[00:11:34.960 --> 00:11:36.960]  就套了進去
[00:11:36.960 --> 00:11:39.520]  聽起來是非常的合理
[00:11:39.520 --> 00:11:40.600]  但是原來
[00:11:40.600 --> 00:11:43.720]  實質又未必是這樣的
[00:11:43.720 --> 00:11:46.520]  這種是自己帶領自己的時候
[00:11:46.520 --> 00:11:49.520]  會出現的一種狀況
[00:11:49.520 --> 00:11:52.720]  當群眾的信心動搖
[00:11:52.720 --> 00:11:56.320]  他們自己繼續領自己的前路
[00:11:56.320 --> 00:11:59.480]  不過也都會有些人在一個這麼重要的關頭
[00:11:59.480 --> 00:12:01.360]  他們會走出來
[00:12:01.360 --> 00:12:03.760]  他們想去承擔
[00:12:03.760 --> 00:12:07.000]  他們會覺得捨我其誰
[00:12:07.000 --> 00:12:11.000]  我就要走出來做這個帶領的工作
[00:12:11.000 --> 00:12:13.080]  由於摩西不在
[00:12:13.080 --> 00:12:14.840]  順理成章
[00:12:14.840 --> 00:12:18.840]  第二位的領袖就是阿倫
[00:12:18.840 --> 00:12:21.520]  既然群眾有一個想法
[00:12:21.520 --> 00:12:24.600]  其實估計大概阿倫都有這個想法
[00:12:24.600 --> 00:12:26.600]  不過他好像不是很方便
[00:12:26.600 --> 00:12:29.560]  做第一個是提出的
[00:12:29.560 --> 00:12:31.760]  大家既然都有這個主意
[00:12:31.760 --> 00:12:33.000]  好了
[00:12:33.000 --> 00:12:36.160]  群眾提出要做一個神明
[00:12:36.160 --> 00:12:38.920]  阿倫聽到他們的建議之後
[00:12:38.920 --> 00:12:42.720]  當然這個是從群眾而來的
[00:12:42.720 --> 00:12:47.040]  但是他自己心底裡面可能已經盤算了很久
[00:12:47.040 --> 00:12:50.280]  究竟什麼時候可以實現他這個計劃呢
[00:12:50.280 --> 00:12:51.400]  好了
[00:12:51.400 --> 00:12:54.280]  既然大家想做這個神明
[00:12:54.280 --> 00:12:59.760]  好 他接著就順應大家的建議
[00:12:59.760 --> 00:13:05.080]  他知道一直以來帶領著他們的就是耶和華
[00:13:05.080 --> 00:13:09.760]  但是大家都沒有見過耶和華是怎麼樣的
[00:13:09.760 --> 00:13:12.640]  他們反而在埃及生活了這麼久
[00:13:12.640 --> 00:13:15.360]  見過很多外邦的神明
[00:13:15.360 --> 00:13:18.840]  全部都有具體的形象
[00:13:18.840 --> 00:13:21.080]  在埃及當中
[00:13:21.080 --> 00:13:24.320]  其中一個掌管著生育
[00:13:24.320 --> 00:13:26.400]  繁榮等等的一個神
[00:13:26.400 --> 00:13:30.280]  就是一個牛的形象
[00:13:30.280 --> 00:13:36.120]  所以當這個群眾提出要做神明的時候
[00:13:36.120 --> 00:13:40.320]  阿倫就想起要做一隻牛出來
[00:13:40.320 --> 00:13:42.840]  這個是人的需要
[00:13:42.840 --> 00:13:47.200]  需要有具體才有一種安全感
[00:13:47.200 --> 00:13:51.400]  是可以捉得住才很實在的
[00:13:51.400 --> 00:13:54.000]  近來我不知道有沒有弟兄姊妹
[00:13:54.000 --> 00:13:55.720]  你做了這個苦主
[00:13:55.720 --> 00:13:59.320]  參與那些虛擬資產的交易
[00:13:59.320 --> 00:14:01.840]  現在大家都聽到真的害怕了
[00:14:01.840 --> 00:14:03.600]  原來那些東西是虛的
[00:14:03.600 --> 00:14:06.120]  賺到很多錢但是拿不回來的
[00:14:06.120 --> 00:14:07.840]  所以都是傳統的好
[00:14:07.840 --> 00:14:10.640]  買磚頭 買一些可以拿得住手的
[00:14:10.640 --> 00:14:11.680]  都是實在一點的
[00:14:11.680 --> 00:14:13.200]  這個都是人的需要
[00:14:13.200 --> 00:14:15.320]  有東西拿嘛
[00:14:15.320 --> 00:14:18.680]  如果沒東西拿就是你拿都沒有
[00:14:18.680 --> 00:14:22.000]  所以就是一個很大的困難
[00:14:22.000 --> 00:14:23.800]  當日的意識人
[00:14:23.800 --> 00:14:26.400]  他們都很想有些東西拿
[00:14:26.400 --> 00:14:28.440]  如果告訴他們這個
[00:14:28.440 --> 00:14:31.920]  是可以捉得住的
[00:14:31.920 --> 00:14:34.280]  不實在 不知道
[00:14:34.280 --> 00:14:37.000]  他們要做一個可以眼見的
[00:14:37.000 --> 00:14:38.120]  很具體的
[00:14:38.120 --> 00:14:42.160]  可以去無敗可以接觸到的一個神明
[00:14:42.160 --> 00:14:45.560]  阿倫既然自覺他是一個領袖
[00:14:45.560 --> 00:14:50.320]  群眾又去找他順水退奏
[00:14:50.320 --> 00:14:55.200]  迎合大家就做了這個金輪獨出來
[00:14:55.200 --> 00:14:56.560]  在這一刻
[00:14:56.560 --> 00:14:58.880]  我猜當時的百姓會認為
[00:14:58.880 --> 00:15:02.600]  阿倫真的是一個很好的領袖
[00:15:02.600 --> 00:15:05.000]  他順應了民意
[00:15:05.000 --> 00:15:08.160]  得到最高的民意的授權
[00:15:08.160 --> 00:15:11.240]  殊不知他們做這個決定
[00:15:11.240 --> 00:15:16.520]  是集體推向一個自我滅亡的過程
[00:15:16.520 --> 00:15:19.200]  意識人做了一個很重要的示範
[00:15:19.200 --> 00:15:24.200]  原來集體的決定都不是保證完全的正確
[00:15:24.200 --> 00:15:28.040]  有時候是可以錯得很徹底的
[00:15:28.040 --> 00:15:30.560]  錯得非常的徹底
[00:15:30.560 --> 00:15:31.440]  這樣
[00:15:31.440 --> 00:15:33.880]  若然我們有優秀的領袖
[00:15:33.880 --> 00:15:36.720]  是不是等於萬無一失呢
[00:15:36.720 --> 00:15:38.520]  當然也都不是
[00:15:38.520 --> 00:15:40.600]  如果大家一起做的決定
[00:15:40.600 --> 00:15:42.600]  都會有機會出錯
[00:15:42.600 --> 00:15:43.960]  如果只是一個人
[00:15:43.960 --> 00:15:46.840]  或者是一小部分人做的決定
[00:15:46.840 --> 00:15:51.080]  出錯的機會也都可能更加的高
[00:15:51.080 --> 00:15:55.680]  在上一個世紀有一位很出名的神學家叫做尼布爾
[00:15:55.680 --> 00:15:57.840]  在他有一本著作的當中叫做
[00:15:57.840 --> 00:16:01.120]  《光明之子與黑暗之子》
[00:16:01.120 --> 00:16:03.280]  在裡面有一句這樣的說話
[00:16:03.280 --> 00:16:05.960]  他說人秉持公義的能力
[00:16:05.960 --> 00:16:08.960]  使得民主成為可能
[00:16:08.960 --> 00:16:12.520]  而人罪性當中的不公義的傾向
[00:16:12.520 --> 00:16:15.440]  就使得民主成為必須
[00:16:15.440 --> 00:16:16.280]  就是說
[00:16:16.280 --> 00:16:19.240]  我們大家都會傾向有公義的
[00:16:19.240 --> 00:16:20.960]  做一個正確的決定
[00:16:20.960 --> 00:16:22.760]  是幫到所有的人
[00:16:22.760 --> 00:16:24.720]  所以當我們集結了一個決定
[00:16:24.720 --> 00:16:27.480]  基本上應該都是好的
[00:16:27.480 --> 00:16:29.240]  但是在基督教信仰裡面
[00:16:29.240 --> 00:16:30.840]  很清楚知道
[00:16:30.840 --> 00:16:32.480]  人是有罪的
[00:16:32.480 --> 00:16:34.240]  我們軟弱的人
[00:16:34.240 --> 00:16:36.520]  是會自私自利
[00:16:36.520 --> 00:16:40.480]  是會有機會做出一些不公義的情況出來
[00:16:40.480 --> 00:16:42.600]  使得民主成為必須
[00:16:42.600 --> 00:16:47.280]  希望制衡了一些不必要的惡果出來
[00:16:47.280 --> 00:16:49.880]  在正常的情況底下
[00:16:49.880 --> 00:16:52.280]  避免獨斷獨行
[00:16:52.280 --> 00:16:55.640]  是今天的領袖很需要留心的
[00:16:55.640 --> 00:16:59.760]  不過當群眾會做出錯誤的決定的時候
[00:16:59.760 --> 00:17:02.640]  做領袖又要有足夠的勇氣
[00:17:02.640 --> 00:17:05.600]  去指出問題的所在
[00:17:05.600 --> 00:17:06.560]  說了這麼多
[00:17:06.560 --> 00:17:07.960]  簡單來說是什麼呢
[00:17:07.960 --> 00:17:10.960]  就是做領袖很艱難
[00:17:10.960 --> 00:17:13.400]  我相信很多的教育同工都是
[00:17:13.400 --> 00:17:16.680]  你邀請一些頂子妹出來選這個堂位
[00:17:16.680 --> 00:17:18.640]  執事等等是不是很艱難呢
[00:17:18.640 --> 00:17:20.120]  個個都推的
[00:17:20.120 --> 00:17:21.440]  真的很艱難
[00:17:21.440 --> 00:17:24.000]  因為真是左右做人難
[00:17:24.000 --> 00:17:24.800]  還有
[00:17:24.800 --> 00:17:26.600]  要向上帝交代
[00:17:26.600 --> 00:17:28.720]  究竟是不是真的交代得到呢
[00:17:28.720 --> 00:17:31.880]  所以大家都很不想做
[00:17:31.880 --> 00:17:34.120]  對於我們中華基督教會來說
[00:17:34.120 --> 00:17:36.040]  我們智會的方式
[00:17:36.040 --> 00:17:39.640]  是按照著公理中的精神來執行
[00:17:39.640 --> 00:17:41.000]  什麼意思呢
[00:17:41.000 --> 00:17:43.520]  就是每一個地方的堂會
[00:17:43.520 --> 00:17:45.840]  都是一個獨立的個體
[00:17:45.840 --> 00:17:49.560]  由信徒來自治這個教會
[00:17:49.560 --> 00:17:53.080]  教育同工都是整個信徒群體的一員
[00:17:53.080 --> 00:17:57.480]  教育同工在屬靈的上面來作領導
[00:17:57.480 --> 00:17:59.320]  建立整個的群體
[00:17:59.320 --> 00:18:01.800]  按照著真理而行
[00:18:01.800 --> 00:18:04.680]  而信徒領袖
[00:18:04.680 --> 00:18:07.840]  就參與在教會的行政的事情
[00:18:07.840 --> 00:18:11.080]  亦都參與協助推動教會的工作
[00:18:11.080 --> 00:18:14.960]  這個就是一個最理想的配合
[00:18:14.960 --> 00:18:16.720]  阿倫和以色列的百姓
[00:18:16.720 --> 00:18:19.120]  做一個錯誤的示範
[00:18:19.120 --> 00:18:22.320]  阿倫沒有好好地來教導群眾
[00:18:22.320 --> 00:18:24.000]  他們說要去做神明
[00:18:24.000 --> 00:18:25.480]  他就幫他們做
[00:18:25.480 --> 00:18:27.760]  甚至是出了這個主意
[00:18:27.760 --> 00:18:29.520]  怎樣去造成
[00:18:29.520 --> 00:18:34.320]  將這個「金牛毒」等同了耶和華上帝
[00:18:34.320 --> 00:18:38.400]  阿倫盲目地跟從了群眾的決定
[00:18:38.400 --> 00:18:41.360]  可以贏得一時的掌聲
[00:18:41.360 --> 00:18:44.160]  但卻是得罪了上帝
[00:18:44.160 --> 00:18:48.360]  這是一個失效的領袖的示範
[00:18:48.360 --> 00:18:51.280]  上帝知道百姓所做的一切
[00:18:51.280 --> 00:18:54.440]  是他完全不能夠接受的
[00:18:54.440 --> 00:18:57.760]  故此他要準備一個懲罰的行動
[00:18:57.760 --> 00:18:59.560]  在這個行動之前
[00:18:59.560 --> 00:19:01.360]  他會向摩西預告
[00:19:01.360 --> 00:19:03.320]  他究竟會做些什麼
[00:19:03.320 --> 00:19:04.760]  上帝這樣去預告
[00:19:04.760 --> 00:19:07.600]  顯然是要去考驗一下摩西
[00:19:07.600 --> 00:19:10.840]  看看他有些什麼反應
[00:19:10.840 --> 00:19:14.280]  耶和華的懲罰是相當的嚴厲
[00:19:14.280 --> 00:19:17.720]  他要滅絕所有的以色列人
[00:19:17.720 --> 00:19:19.800]  只留下摩西
[00:19:19.800 --> 00:19:21.040]  告訴他
[00:19:21.040 --> 00:19:22.240]  他要祝福他
