
[00:00:00.000 --> 00:00:02.040]  主:今天我們要來再一次講
[00:03:48.480 --> 00:03:50.480]  我信了主就好了嗎
[00:03:50.480 --> 00:03:53.080]  我為什麼要來教會呢
[00:03:53.080 --> 00:03:55.080]  自己在家讀經就好了嗎
[00:03:55.080 --> 00:03:57.880]  我自己一個人禱告就可以了嗎
[00:03:57.880 --> 00:04:00.280]  為什麼要聚會呢
[00:04:00.280 --> 00:04:02.080]  為什麼要小主查經呢
[00:04:02.080 --> 00:04:03.080]  各位覺得怎麼樣
[00:04:03.080 --> 00:04:05.080]  可不可以跟我說
[00:04:05.080 --> 00:04:06.680]  為什麼要來聚會
[00:04:06.680 --> 00:04:09.480]  小主聚會或者是主日崇拜
[00:04:09.480 --> 00:04:11.480]  自己不可以嗎
[00:04:11.480 --> 00:04:13.680]  自己可以沒有錯
[00:04:13.680 --> 00:04:15.080]  你去看十誡
[00:04:15.080 --> 00:04:18.080]  第四誡說要守安息日
[00:04:18.080 --> 00:04:19.680]  這個安息日
[00:04:19.680 --> 00:04:21.080]  你什麼工都不可以做
[00:04:21.080 --> 00:04:23.280]  要放下來要到神的家裡面
[00:04:23.280 --> 00:04:25.480]  要來敬拜詹姆士
[00:04:25.480 --> 00:04:27.880]  你自己在家裡面聚會也可以
[00:04:27.880 --> 00:04:29.880]  你可以跟你的一家人
[00:04:29.880 --> 00:04:31.680]  爸爸媽媽哥哥姐姐弟弟妹妹
[00:04:31.680 --> 00:04:33.880]  或者是兒子女兒孫女
[00:04:33.880 --> 00:04:35.080]  一起在家聚會
[00:04:35.080 --> 00:04:36.680]  但是你會發現
[00:04:36.680 --> 00:04:38.680]  聚會三個月以後
[00:04:38.680 --> 00:04:41.080]  沒有一樣事情新鮮
[00:04:41.080 --> 00:04:42.280]  懂我意思嗎
[00:04:42.280 --> 00:04:44.080]  那麼也懶散了
[00:04:44.080 --> 00:04:45.280]  一下電話響了
[00:04:45.280 --> 00:04:47.880]  一下這個要做那個要做
[00:04:47.880 --> 00:04:48.680]  你也可以說
[00:04:48.680 --> 00:04:51.080]  我自己在家禱告就可以嗎
[00:04:51.080 --> 00:04:52.880]  我也試過
[00:04:52.880 --> 00:04:54.480]  有的時候
[00:04:54.480 --> 00:04:56.080]  真的事情多到
[00:04:56.080 --> 00:04:57.880]  沒有時間禱告
[00:04:57.880 --> 00:04:59.280]  甚至於禱告的時候
[00:04:59.280 --> 00:05:01.280]  大大小小的事情
[00:05:01.280 --> 00:05:02.680]  而這也都不是
[00:05:02.680 --> 00:05:05.280]  都不能說當作是一個藉口
[00:05:05.280 --> 00:05:07.480]  說我自己在家聚會就可以
[00:05:07.480 --> 00:05:08.880]  我自己禱告就可以
[00:05:08.880 --> 00:05:10.280]  我自己讀經就可以
[00:05:10.280 --> 00:05:12.280]  我自己來朝見神就可以
[00:05:12.280 --> 00:05:13.280]  不錯
[00:05:13.280 --> 00:05:14.680]  但是你不要忘了
[00:05:14.680 --> 00:05:16.280]  教會是什麼
[00:05:16.280 --> 00:05:17.680]  基督的身體
[00:05:17.680 --> 00:05:19.080]  肢體
[00:05:19.080 --> 00:05:20.880]  肢體有多少呢
[00:05:20.880 --> 00:05:22.880]  頭髮也是一個肢體
[00:05:22.880 --> 00:05:26.080]  一個指頭指甲也是肢體
[00:05:26.080 --> 00:05:27.880]  身體的一部分
[00:05:27.880 --> 00:05:30.480]  大部分小部分都沒有關係
[00:05:30.480 --> 00:05:32.880]  所以基督的身體
[00:05:32.880 --> 00:05:35.280]  不是像是我們想要說
[00:05:35.280 --> 00:05:36.880]  我一個人就可以
[00:05:36.880 --> 00:05:38.680]  因為人不是孤島
[00:05:38.680 --> 00:05:39.880]  你知道嗎
[00:05:39.880 --> 00:05:42.880]  而且聖經上面講的非常明白
[00:05:42.880 --> 00:05:44.280]  除了實節講
[00:05:44.280 --> 00:05:45.880]  還有你去看以夫所書
[00:05:45.880 --> 00:05:48.480]  講說全副的軍裝
[00:05:48.480 --> 00:05:50.280]  他有護心鏡
[00:05:50.280 --> 00:05:51.680]  他有腰帶
[00:05:51.680 --> 00:05:53.280]  他有服嬰的鞋
[00:05:53.280 --> 00:05:55.880]  他有什麼什麼都有
[00:05:55.880 --> 00:05:57.880]  但是你有發現一點沒有
[00:05:57.880 --> 00:05:59.480]  背後是空的
[00:05:59.480 --> 00:06:01.080]  背後是空的
[00:06:01.080 --> 00:06:03.680]  像我們以前服兵役的時候
[00:06:03.680 --> 00:06:04.880]  站崗的時候
[00:06:04.880 --> 00:06:06.480]  值班的時候
[00:06:06.480 --> 00:06:08.080]  聽說在建議前線
[00:06:08.080 --> 00:06:10.480]  要兩個人背對背
[00:06:10.480 --> 00:06:11.880]  你坐的也好站的也好
[00:06:11.880 --> 00:06:13.480]  兩個人背對背
[00:06:13.480 --> 00:06:15.480]  因為你看不到你背後
[00:06:15.480 --> 00:06:17.680]  撒旦魔鬼如吼叫的獅子
[00:06:17.680 --> 00:06:19.080]  尋尋遍地
[00:06:19.080 --> 00:06:22.080]  尋找吞吃可吞吃的人
[00:06:22.080 --> 00:06:23.680]  我們有一個姐妹
[00:06:23.680 --> 00:06:26.080]  在姐妹小組聚會
[00:06:26.080 --> 00:06:28.280]  聚的都蠻好的
[00:06:28.280 --> 00:06:30.480]  那麼她是讀護理學校
[00:06:30.480 --> 00:06:33.080]  一心就想要拿到護士執照
[00:06:33.080 --> 00:06:36.080]  她好去做護士
[00:06:36.080 --> 00:06:38.280]  她就有一次就講說
[00:06:38.280 --> 00:06:40.680]  我最近要考執照
[00:06:40.680 --> 00:06:41.680]  非常重要
[00:06:41.680 --> 00:06:43.080]  我讀了這幾年書
[00:06:43.080 --> 00:06:44.480]  考過了我就可以
[00:06:44.480 --> 00:06:47.080]  就可以從業做護士了
[00:06:47.080 --> 00:06:49.480]  你們不要來打攪我
[00:06:49.480 --> 00:06:50.480]  那個時候我還記得
[00:06:50.480 --> 00:06:51.480]  我們也跟她說
[00:06:51.480 --> 00:06:52.880]  那你就自己要讀經
[00:06:52.880 --> 00:06:54.680]  自己要禱告
[00:06:54.680 --> 00:06:56.680]  後來過了幾個月
[00:06:56.680 --> 00:06:59.480]  想說也應該考完了
[00:06:59.480 --> 00:07:02.480]  但是再接到消息
[00:07:02.480 --> 00:07:03.680]  她家人打電話來
[00:07:03.680 --> 00:07:05.080]  是啥
[00:07:05.080 --> 00:07:07.480]  因為她沒考過
[00:07:07.480 --> 00:07:08.680]  心裡面好難過
[00:07:08.680 --> 00:07:09.680]  自己在家裡面
[00:07:09.680 --> 00:07:12.080]  又沒有人打電話給她
[00:07:12.080 --> 00:07:13.480]  沒有人去關懷她
[00:07:13.480 --> 00:07:16.080]  就想她忙她忙她忙
[00:07:16.080 --> 00:07:18.480]  不要去打攪她
[00:07:18.480 --> 00:07:20.280]  這個一直到現在
[00:07:20.280 --> 00:07:22.080]  我心裡面都放不下
[00:07:22.080 --> 00:07:23.480]  我說只要任何一個人
[00:07:23.480 --> 00:07:24.280]  打電話給她
[00:07:24.280 --> 00:07:26.480]  就救了她的命
[00:07:26.480 --> 00:07:28.080]  劉同慕是有一次說
[00:07:28.080 --> 00:07:29.880]  他深更半夜在那邊看聖經
[00:07:29.880 --> 00:07:31.280]  在那邊寫講章的時候
[00:07:31.280 --> 00:07:32.880]  結果聖靈就吹逼他
[00:07:32.880 --> 00:07:34.880]  你打電話給某某姐妹
[00:07:34.880 --> 00:07:36.480]  那劉同慕是說
[00:07:36.480 --> 00:07:39.080]  深更半夜我打電話給姐妹
[00:07:39.080 --> 00:07:40.880]  沒搞錯啊
[00:07:40.880 --> 00:07:41.680]  結果他就想要
[00:07:41.680 --> 00:07:43.480]  叫他的師母打電話
[00:07:43.480 --> 00:07:45.080]  去給那個姐妹
[00:07:45.080 --> 00:07:47.680]  但是師母睡得好熟
[00:07:47.680 --> 00:07:49.080]  於心不忍
[00:07:49.080 --> 00:07:50.880]  但是聖靈又一直吹逼他
[00:07:50.880 --> 00:07:52.280]  要打電話給那個姐妹
[00:07:52.280 --> 00:07:55.080]  結果他就順從聖靈
[00:07:55.080 --> 00:07:56.880]  就拿起電話就撥了
[00:07:56.880 --> 00:07:58.280]  就打給那個姐妹
[00:07:58.280 --> 00:08:00.480]  那一頭先是愣了一下
[00:08:00.480 --> 00:08:03.880]  然後說牧師你怎麼知道
[00:08:03.880 --> 00:08:05.880]  他說要不是你打給我
[00:08:05.880 --> 00:08:07.480]  我都不想活了
[00:08:07.480 --> 00:08:09.480]  我陷在那個裡面
[00:08:09.480 --> 00:08:11.280]  感覺上活不下去了
[00:08:11.280 --> 00:08:13.880]  所以我們沒有一個人是孤鳥
[00:08:13.880 --> 00:08:15.680]  或者是孤島
[00:08:15.680 --> 00:08:17.880]  我們必須要在一起
[00:08:17.880 --> 00:08:20.880]  耶穌牧的是一群羊
[00:08:20.880 --> 00:08:23.480]  如果是一隻羊那叫什麼
[00:08:23.480 --> 00:08:25.880]  迷路的羔羊
[00:08:25.880 --> 00:08:27.080]  天行幾路
[00:08:27.080 --> 00:08:28.080]  大家往這邊走
[00:08:28.080 --> 00:08:29.080]  然後你一個人說
[00:08:29.080 --> 00:08:30.280]  我在這邊
[00:08:30.280 --> 00:08:31.680]  我要吃我的草
[00:08:31.680 --> 00:08:34.680]  我要睡我的覺等等
[00:08:34.680 --> 00:08:36.080]  所以問題就來
[00:08:36.080 --> 00:08:37.680]  所以我們必須要
[00:08:37.680 --> 00:08:39.480]  就像聖經講的
[00:08:39.480 --> 00:08:40.680]  要守安息日
[00:08:40.680 --> 00:08:43.480]  就是說要來聚會等等
[00:08:43.480 --> 00:08:45.280]  哈雷勒亞
[00:08:45.280 --> 00:08:47.480]  基督教不是個人主義
[00:08:47.480 --> 00:08:51.680]  神的家也不是一個修道院
[00:08:51.680 --> 00:08:55.880]  基督徒也不是修道士
[00:08:55.880 --> 00:08:57.680]  我們信了耶穌
[00:08:57.680 --> 00:09:00.080]  我們不是要與人隔絕
[00:09:00.080 --> 00:09:02.280]  我們不是要離世
[00:09:02.280 --> 00:09:04.280]  我們是要進入世界
[00:09:04.280 --> 00:09:06.080]  我們要進入社會
[00:09:06.080 --> 00:09:07.480]  去改變人
[00:09:07.480 --> 00:09:09.080]  去服侍人
[00:09:09.080 --> 00:09:12.080]  讓人家因此而蒙福
[00:09:12.080 --> 00:09:13.880]  哈雷勒亞這麼說
[00:09:13.880 --> 00:09:15.680]  所以今天我們要來講
[00:09:15.680 --> 00:09:19.080]  我們基督徒被神所召
[00:09:19.080 --> 00:09:20.280]  剛才說的
[00:09:20.280 --> 00:09:22.080]  聚集成為教會
[00:09:22.080 --> 00:09:24.080]  是從哪裡召出來
[00:09:24.080 --> 00:09:27.280]  是從撒旦魔鬼的手上召出來的
[00:09:27.280 --> 00:09:29.880]  是從世界上面被召出來的
[00:09:29.880 --> 00:09:32.080]  是分別為聖的
[00:09:32.080 --> 00:09:33.480]  哈雷勒亞
[00:09:33.480 --> 00:09:35.680]  被召到哪裡去
[00:09:35.680 --> 00:09:37.280]  被召到教會
[00:09:37.280 --> 00:09:39.880]  而且將來我們又指望
[00:09:39.880 --> 00:09:41.480]  我們要上天堂
[00:09:41.480 --> 00:09:43.680]  你去看聖經上面講
[00:09:43.680 --> 00:09:45.680]  被提是什麼被提
[00:09:45.680 --> 00:09:47.280]  教會被提
[00:09:47.280 --> 00:09:50.080]  整個教會一起被提
[00:09:50.080 --> 00:09:54.080]  我們講永生神上帝的居所
[00:09:54.080 --> 00:09:55.680]  舊約裡面其實也有講到
[00:09:55.680 --> 00:09:57.680]  永生神的居所
[00:09:57.680 --> 00:09:58.680]  譬如說是
[00:09:58.680 --> 00:10:00.680]  摩西在曠野的會墓
[00:10:00.680 --> 00:10:01.880]  Tabernacle
[00:10:01.880 --> 00:10:03.280]  還有我們常常講
[00:10:03.280 --> 00:10:05.280]  大衛倒塌的帳幕
[00:10:05.280 --> 00:10:06.080]  對不對
[00:10:06.080 --> 00:10:08.480]  還有守羅門王建造的聖殿
[00:10:08.480 --> 00:10:09.880]  還有
[00:10:09.880 --> 00:10:13.680]  被毀了重新建造的聖殿
[00:10:13.680 --> 00:10:15.480]  新約裡面也有講到
[00:10:15.480 --> 00:10:17.080]  永生神的居所
[00:10:17.080 --> 00:10:19.080]  或者是神的家
[00:10:19.080 --> 00:10:21.080]  它基本上是說
[00:10:21.080 --> 00:10:24.080]  教會是基督的身體
[00:10:24.080 --> 00:10:25.680]  基督是教會的頭
[00:10:25.680 --> 00:10:27.480]  是元首不是嗎
[00:10:27.480 --> 00:10:28.880]  有的時候我們姐妹
[00:10:28.880 --> 00:10:30.280]  開玩笑是愛是的
[00:10:30.280 --> 00:10:32.280]  我弟兄是我的頭
[00:10:32.280 --> 00:10:34.080]  但是我是脖子
[00:10:34.080 --> 00:10:36.680]  脖子不動頭也不能動等等
[00:10:36.680 --> 00:10:38.680]  這是開玩笑
[00:10:38.680 --> 00:10:39.880]  我們有的時候說
[00:10:39.880 --> 00:10:41.480]  我在基督裡
[00:10:41.480 --> 00:10:42.280]  但是您知道嗎
[00:10:42.280 --> 00:10:43.280]  聖經上面也講說
[00:10:43.280 --> 00:10:45.480]  基督在我裡面
[00:10:45.480 --> 00:10:47.280]  初代教會的時候
[00:10:47.280 --> 00:10:49.480]  第一個世紀的時候
[00:10:49.480 --> 00:10:51.880]  使徒行債上面記載的
[00:10:51.880 --> 00:10:54.880]  就是說使徒門徒還有信徒
[00:10:54.880 --> 00:10:57.680]  都變賣房產
[00:10:57.680 --> 00:11:00.480]  把錢都交給使徒
[00:11:00.480 --> 00:11:03.080]  然後大家聚集在一起
[00:11:03.080 --> 00:11:04.280]  玩物共用
[00:11:04.280 --> 00:11:06.680]  每天吃飯
[00:11:06.680 --> 00:11:07.680]  撒美神
[00:11:07.680 --> 00:11:09.180]  還有禱告
[00:11:09.180 --> 00:11:11.880]  擺餅等等
[00:11:11.880 --> 00:11:13.480]  那個叫做團聚
[00:11:13.480 --> 00:11:16.480]  那就是大家都融在一起了
[00:11:16.480 --> 00:11:17.680]  順便一提
[00:11:17.680 --> 00:11:20.880]  我們支持的Larry跟Alan
[00:11:20.880 --> 00:11:22.280]  他們就是到
[00:11:22.280 --> 00:11:23.880]  中美洲的Belize
[00:11:23.880 --> 00:11:25.280]  貝里斯
[00:11:25.280 --> 00:11:26.880]  他們就是到那邊
[00:11:26.880 --> 00:11:29.280]  有一個基督教的農莊
[00:11:29.280 --> 00:11:31.280]  用很少的一點錢
[00:11:31.280 --> 00:11:33.280]  他們就住在裡面
[00:11:33.280 --> 00:11:34.680]  日出而作
[00:11:34.680 --> 00:11:36.280]  日落而息
[00:11:36.280 --> 00:11:38.080]  吃自己種的菜
[00:11:38.080 --> 00:11:40.480]  吃自己養的雞等等
[00:11:40.480 --> 00:11:41.680]  有空出來的時候
[00:11:41.680 --> 00:11:43.480]  禮拜六禮拜天的時候
[00:11:43.480 --> 00:11:45.280]  他們就去傳福音
[00:11:45.280 --> 00:11:46.280]  剛才我說
[00:11:46.280 --> 00:11:48.680]  就是現在同一個時間
[00:11:48.680 --> 00:11:51.280]  他們也在一個華人的聚會
[00:11:51.280 --> 00:11:53.280]  開始今天第一次
[00:11:53.280 --> 00:11:54.280]  阿雷勒雅
[00:11:54.280 --> 00:11:55.080]  是的
[00:11:55.080 --> 00:11:57.880]  神是偉大奇妙的神
[00:11:57.880 --> 00:12:01.080]  教會是用什麼買出來的
[00:12:01.080 --> 00:12:02.880]  主耶穌的寶血
[00:12:02.880 --> 00:12:04.480]  不是用錢
[00:12:04.480 --> 00:12:06.680]  用錢你可以買到教堂
[00:12:06.680 --> 00:12:08.880]  但是不是教會
[00:12:08.880 --> 00:12:11.880]  沒有錢你也可以買到教堂
[00:12:11.880 --> 00:12:14.080]  但是不一定是教會
[00:12:14.080 --> 00:12:18.480]  教會是主耶穌基督用寶血贖來的
[00:12:18.480 --> 00:12:20.480]  所以在教會裡面
[00:12:20.480 --> 00:12:22.280]  我們必須要再一次
[00:12:22.280 --> 00:12:25.280]  憑著信信奉主耶穌基督的名
[00:12:25.280 --> 00:12:28.880]  來做神要我們做的事情
[00:12:28.880 --> 00:12:31.280]  因為哥林多前叔保羅說
[00:12:31.280 --> 00:12:34.880]  豈不是你們的身體就是聖靈的殿嗎
[00:12:34.880 --> 00:12:38.880]  所以聖靈祂居住在我們裡面
[00:12:38.880 --> 00:12:40.480]  那麼在神的家中
[00:12:40.480 --> 00:12:44.480]  我們有聖父有聖子有聖靈
[00:12:44.480 --> 00:12:47.080]  我們受洗的時候也是憑著這個受洗
[00:12:47.080 --> 00:12:48.880]  而且保羅說
[00:12:48.880 --> 00:12:51.080]  我們是一信一主一神
[00:12:51.080 --> 00:12:54.480]  一個餅一個杯還有一個喜
[00:12:54.480 --> 00:12:56.480]  我們是合一的
[00:12:56.480 --> 00:12:58.280]  雖然我們有不同的功用
[00:12:58.280 --> 00:12:59.480]  不同的職份
[00:12:59.480 --> 00:13:00.680]  有的人是做眼睛的
[00:13:00.680 --> 00:13:01.880]  有的人是做嘴巴
[00:13:01.880 --> 00:13:03.080]  有的人是做腳的
[00:13:03.080 --> 00:13:06.280]  有的人是做手的等等等等
[00:13:06.280 --> 00:13:09.480]  但是我們是合一的
[00:13:09.480 --> 00:13:11.280]  有的時候感覺上
[00:13:11.280 --> 00:13:13.080]  奇怪他們講的
[00:13:13.080 --> 00:13:14.880]  為什麼跟我們講的不一樣
[00:13:14.880 --> 00:13:17.280]  或者水火不相容呢
[00:13:17.280 --> 00:13:18.880]  沒有這回事
[00:13:18.880 --> 00:13:20.080]  是不是
[00:13:20.080 --> 00:13:22.480]  當神呼召我們出來的時候
[00:13:22.480 --> 00:13:23.280]  祂有分說
[00:13:23.280 --> 00:13:24.680]  哎呀你們是長老會
[00:13:24.680 --> 00:13:26.280]  哎呀你們是親信會
[00:13:26.280 --> 00:13:28.280]  哎呀你們伶牙堂還有人說
[00:13:28.280 --> 00:13:29.680]  我以前第一次看到伶牙堂
[00:13:29.680 --> 00:13:31.480]  還以為是賣米的
[00:13:31.480 --> 00:13:33.480]  伶牙堂也是基督教會
[00:13:33.480 --> 00:13:36.680]  而且世界上面伶牙堂還真的很多
[00:13:36.680 --> 00:13:37.280]  是不是
[00:13:37.280 --> 00:13:39.080]  感謝讚美神
[00:13:39.080 --> 00:13:40.280]  到處都是米店
[00:13:40.280 --> 00:13:42.680]  因為讓你們吃的飽了
[00:13:42.680 --> 00:13:44.680]  Hallelujah
[00:13:44.680 --> 00:13:46.480]  我們來到神的家
[00:13:46.480 --> 00:13:49.480]  神的家裡面到底有什麼人呢
[00:13:49.480 --> 00:13:52.080]  剛才我讀的約翰一書第二章
[00:13:52.080 --> 00:13:53.080]  他說什麼
[00:13:53.080 --> 00:13:54.680]  來我們一起來念一遍
[00:13:54.680 --> 00:13:57.680]  小子們啊我寫信給你們
[00:13:57.680 --> 00:14:01.480]  因為你們的最賤的祖民得了赦免
[00:14:01.480 --> 00:14:04.280]  父老啊我寫信給你們
[00:14:04.280 --> 00:14:08.080]  因為你們認識那從起初原有的
[00:14:08.080 --> 00:14:11.080]  少年人啊我寫信給你們
[00:14:11.080 --> 00:14:13.280]  因為你們順著那餓著
[00:14:13.280 --> 00:14:16.480]  小子們啊我曾寫信給你們
[00:14:16.480 --> 00:14:18.480]  因為你們認識父
[00:14:18.480 --> 00:14:21.280]  父老啊我曾寫信給你們
[00:14:21.280 --> 00:14:25.080]  因為你們認識那從起初原有的
[00:14:25.080 --> 00:14:28.480]  少年人啊我也曾寫信給你們
[00:14:28.480 --> 00:14:30.080]  因為你們剛強
[00:14:30.080 --> 00:14:33.280]  神的道常存在你們心裡
[00:14:33.280 --> 00:14:35.480]  你們也勝了那餓著
[00:14:35.480 --> 00:14:36.480]  停到這邊
[00:14:36.480 --> 00:14:37.680]  各位看到這裡
[00:14:37.680 --> 00:14:39.280]  這裡講的是教會
[00:14:39.280 --> 00:14:41.080]  教會裡面到底有什麼人呢
[00:14:41.080 --> 00:14:43.080]  誰可以講
[00:14:43.080 --> 00:14:45.080]  小子還有
[00:14:45.080 --> 00:14:46.480]  少年人
[00:14:46.480 --> 00:14:49.080]  父老還有沒有什麼
[00:14:49.080 --> 00:14:51.080]  就這三種人
[00:14:51.080 --> 00:14:54.280]  第一種最年幼的是叫什麼
[00:14:54.280 --> 00:14:58.680]  小子就好像剛剛信的人叫做小子
[00:14:58.680 --> 00:15:01.080]  他有一個最基本的條件是什麼
[00:15:01.080 --> 00:15:03.080]  我們看小子是什麼定義啊
[00:15:03.080 --> 00:15:08.280]  小子們因為你們的最賤的祖民得了赦免
[00:15:08.280 --> 00:15:11.080]  所以小子就是
[00:15:11.080 --> 00:15:14.080]  接受了耶穌基督為救主
[00:15:14.080 --> 00:15:16.280]  他的罪得到赦免
[00:15:16.280 --> 00:15:18.080]  這就是最基本的
[00:15:18.080 --> 00:15:21.080]  我一直在講
[00:15:21.080 --> 00:15:23.080]  你受了洗貴物的主徒名下
[00:15:23.080 --> 00:15:25.080]  不是說你成為聖人
[00:15:25.080 --> 00:15:27.080]  你還要成為少年人
[00:15:27.080 --> 00:15:28.080]  你還要成為父老
[00:15:28.080 --> 00:15:30.080]  你有一生之久你要成聖
[00:15:30.080 --> 00:15:32.080]  在家裡面不容易成聖
[00:15:32.080 --> 00:15:33.080]  你懂我意思嗎
[00:15:33.080 --> 00:15:34.080]  如果你不來教會
[00:15:34.080 --> 00:15:35.080]  為什麼
[00:15:35.080 --> 00:15:38.080]  假如全世界只有我一個人
[00:15:38.080 --> 00:15:41.080]  你高興哪邊撒尿就撒尿
[00:15:41.080 --> 00:15:43.080]  高興罵誰就罵誰
[00:15:43.080 --> 00:15:46.080]  所以基本上你如果一個人在家裡面
