
[00:00:00.000 --> 00:00:02.000]  提升使命與祖內平安
[00:04:26.400 --> 00:04:29.600]  於我並不爲難
[00:04:29.600 --> 00:04:32.000]  於你們卻是恰當
[00:04:32.000 --> 00:04:38.000]  其實《環球聖經》寫本它用不用猶豫
[00:04:38.000 --> 00:04:41.000]  現中翻譯爲沒有麻煩
[00:04:41.000 --> 00:04:43.600]  然後對你們卻是恰當
[00:04:43.600 --> 00:04:47.600]  凡事翻譯爲是安全的保障
[00:04:47.600 --> 00:04:50.800]  現中翻譯爲缺有一處
[00:04:50.800 --> 00:04:52.200]  是什麼意思呢
[00:04:52.200 --> 00:04:55.800]  簡單來說就是保羅說在主內
[00:04:55.800 --> 00:04:58.200]  在基督裏有增喜樂
[00:04:58.200 --> 00:05:04.200]  這種增喜樂不是被賜予的
[00:05:04.200 --> 00:05:08.000]  不是你的覺悟 不是你的智慧
[00:05:08.000 --> 00:05:13.600]  是保羅在羅馬書第八章35到39節裏面提到的
[00:05:13.600 --> 00:05:16.800]  誰能使我們與基督的愛隔絕呢
[00:05:16.800 --> 00:05:22.400]  難道是患難嗎 是困苦嗎 是逼迫嗎 是飢餓嗎
[00:05:22.400 --> 00:05:26.800]  是潛身露體嗎 是危險嗎 是刀劍嗎
[00:05:26.800 --> 00:05:28.600]  如今象所跡
[00:05:28.600 --> 00:05:32.400]  我們爲你的緣故終日被殺
[00:05:32.400 --> 00:05:35.200]  仍看我們如江載糧
[00:05:35.200 --> 00:05:38.200]  然而靠着愛我們的主
[00:05:38.200 --> 00:05:42.600]  在這一切的事上已經得勝有餘了
[00:05:42.600 --> 00:05:43.800]  所以弟兄姊妹
[00:05:43.800 --> 00:05:48.800]  在我們在過去這段日子當中
[00:05:48.800 --> 00:05:53.200]  你有沒有體驗過主的關愛呢
[00:05:53.200 --> 00:05:56.800]  這種崇尚而來的關愛
[00:05:56.800 --> 00:05:59.800]  讓你能重新得力
[00:05:59.800 --> 00:06:03.200]  但是這種崇尚而來的關愛
[00:06:03.200 --> 00:06:05.800]  是怎樣的來的呢
[00:06:05.800 --> 00:06:09.200]  可能你會說可能是教會的愛心
[00:06:09.200 --> 00:06:12.400]  可能你會說是弟兄姊妹的愛心
[00:06:12.400 --> 00:06:19.000]  可能你會說是普通鄰居他的愛心
[00:06:19.000 --> 00:06:20.800]  但無論如何
[00:06:20.800 --> 00:06:25.200]  這種愛讓我們心中有一點溫暖
[00:06:25.200 --> 00:06:28.200]  保羅他身在困境當中
[00:06:28.200 --> 00:06:32.000]  產受被虧待
[00:06:32.000 --> 00:06:34.800]  生存幾乎毋忘
[00:06:34.800 --> 00:06:37.600]  仍然他心中爲什麼要愛
[00:06:37.600 --> 00:06:41.000]  因爲他在困境當中能不灰心
[00:06:41.000 --> 00:06:42.800]  除了信念上
[00:06:42.800 --> 00:06:46.200]  他還實質上得到知患
[00:06:46.200 --> 00:06:50.000]  你記得前面還要提到尾巴腐蹄嗎
[00:06:50.000 --> 00:06:53.200]  教會派人去關愛他
[00:06:53.200 --> 00:06:57.000]  那後來尾巴腐蹄反而是被病下來了
[00:06:57.000 --> 00:07:01.400]  那所以其實保羅得到什麼知患
[00:07:01.400 --> 00:07:05.800]  其實是實質的知患可能沒有多少
[00:07:05.800 --> 00:07:08.400]  但是心靈上的知患
[00:07:08.400 --> 00:07:10.800]  有半同行的知患
[00:07:10.800 --> 00:07:12.400]  其實更重要
[00:07:12.400 --> 00:07:13.800]  所以我們說
[00:07:13.800 --> 00:07:16.400]  靠足喜樂與彼此相愛
[00:07:16.400 --> 00:07:21.000]  其實是互爲表裏的印證
[00:07:21.000 --> 00:07:24.000]  所以我們說保羅在困境當中
[00:07:24.000 --> 00:07:28.600]  仍然兼善關愛
[00:07:28.600 --> 00:07:32.000]  不是靠他高善的秉德
[00:07:32.000 --> 00:07:35.000]  也不是因爲他淑靈的智慧
[00:07:35.000 --> 00:07:38.600]  他能靠足喜樂自己良藥
[00:07:38.600 --> 00:07:45.400]  其實是專治困境無望的焦慮沮喪
[00:07:45.400 --> 00:07:48.200]  當我們面對外面的環境
[00:07:48.200 --> 00:07:51.200]  好像沒有出路的時候
[00:07:51.200 --> 00:07:55.200]  其實問題不在外面的出路
[00:07:55.200 --> 00:07:59.600]  而在我們裏面看這個困境的價值觀
[00:07:59.600 --> 00:08:03.000]  所以當我們價值觀改變的時候
[00:08:03.000 --> 00:08:07.800]  我們可以重新的面對我們現在的困境
[00:08:07.800 --> 00:08:11.000]  而保羅就是將肢體之間的關係
[00:08:11.000 --> 00:08:12.600]  靠着主的拉近
[00:08:12.600 --> 00:08:16.600]  而從前則看見自己擁有
[00:08:16.600 --> 00:08:21.800]  現在從此卻看見他人的缺乏與需要
[00:08:21.800 --> 00:08:25.600]  所以什麼是靠足喜樂增關愛呢
[00:08:25.600 --> 00:08:31.600]  這開始不是說我等到人家來關愛我
[00:08:31.600 --> 00:08:34.400]  然後我才能重新得利
[00:08:34.400 --> 00:08:36.400]  我才能靠足喜樂
[00:08:36.400 --> 00:08:40.200]  而是我們能伸出我們的手去關愛別人
[00:08:40.200 --> 00:08:42.000]  當我們關愛別人的時候
[00:08:42.000 --> 00:08:44.400]  我們就體會到人與人的關係
[00:08:44.400 --> 00:08:47.200]  因爲主的原因重新拉近
[00:08:47.200 --> 00:08:50.400]  所以什麼是重新得利的真知足見呢
[00:08:50.400 --> 00:08:54.000]  首要的是靠足喜樂增關愛
[00:08:54.000 --> 00:08:58.400]  其次是拒絕膚淺 遮悔改
[00:08:58.400 --> 00:09:02.600]  我們看看經文
[00:09:02.600 --> 00:09:04.800]  他說應當防備潛淚
[00:09:04.800 --> 00:09:06.200]  防備作惡的
[00:09:06.200 --> 00:09:09.000]  防備妄自行割的
[00:09:09.000 --> 00:09:10.800]  因爲真受割離的
[00:09:10.800 --> 00:09:13.600]  乃是我們以神的靈敬拜
[00:09:13.600 --> 00:09:18.400]  在基督裏誇口不靠着肉體的
[00:09:18.400 --> 00:09:22.400]  環球聖經怎麼翻呢
[00:09:22.400 --> 00:09:25.200]  他說你們要提防那些狗
[00:09:25.200 --> 00:09:27.600]  提防那些作惡的
[00:09:27.600 --> 00:09:31.200]  提防那些割損身體的人
[00:09:31.200 --> 00:09:35.000]  其實我們纔是真受割離的人
[00:09:35.000 --> 00:09:38.200]  因爲我們是靠着神的靈去侍奉
[00:09:38.200 --> 00:09:43.200]  以基督耶穌誇口不依靠肉體
[00:09:43.200 --> 00:09:45.000]  憲宗怎麼翻譯呢
[00:09:45.000 --> 00:09:48.200]  憲宗可能因爲它是意識的翻譯
[00:09:48.200 --> 00:09:51.200]  所以它比較沒有顧到文法
[00:09:51.200 --> 00:09:54.200]  但是它就比較顯淺地提出
[00:09:54.200 --> 00:09:56.800]  你們要提防那些作惡的人
[00:09:56.800 --> 00:10:00.400]  那些無捆九膽 狗膽
[00:10:00.400 --> 00:10:04.000]  就是那些堅持要割自己身體的人
[00:10:04.000 --> 00:10:06.600]  其實接受真割離的
[00:10:06.600 --> 00:10:08.400]  不是他們 是我們
[00:10:08.400 --> 00:10:11.200]  因爲我們藉着上帝的靈來敬拜
[00:10:11.200 --> 00:10:14.200]  我們所誇耀的是耶穌基督
[00:10:14.200 --> 00:10:18.800]  我不依靠任何外表的禮儀
[00:10:18.800 --> 00:10:23.400]  其實保羅他用防備 防備 防備
[00:10:23.400 --> 00:10:25.800]  而且是提防 提防 提防
[00:10:25.800 --> 00:10:31.000]  這個名詞三次的出現
[00:10:31.000 --> 00:10:35.200]  它這個原文其實是看見與謹慎
[00:10:35.200 --> 00:10:38.200]  就是說你要小心觀看
[00:10:38.200 --> 00:10:40.400]  你要慎重地觀察
[00:10:40.400 --> 00:10:43.400]  最重要的是好好的辨識
[00:10:43.400 --> 00:10:47.600]  因爲手一不慎 你就會被誤導
[00:10:47.600 --> 00:10:52.800]  被似是而非的人去誤導
[00:10:52.800 --> 00:10:58.400]  狗是猶太人 扁清外邦人的稱呼
[00:10:58.400 --> 00:11:02.400]  基本上這個名詞不是一個好的名詞
[00:11:02.400 --> 00:11:06.800]  和我們現代人看狗是有點不一樣
[00:11:06.800 --> 00:11:09.800]  可能現在我們家裏面還有狗 有貓
[00:11:09.800 --> 00:11:13.600]  這些小的動物我們視爲可愛
[00:11:13.600 --> 00:11:17.800]  但是那個年代 那個文化之下
[00:11:17.800 --> 00:11:21.400]  如果說人是狗是一個很大的侮辱
[00:11:21.400 --> 00:11:23.200]  很大的拒絕
[00:11:23.200 --> 00:11:26.800]  所以保羅形容這些人
[00:11:26.800 --> 00:11:28.200]  這些什麼人
[00:11:28.200 --> 00:11:31.400]  是這些認爲誤傳福音的人
[00:11:31.400 --> 00:11:35.000]  他們認爲這些人好像狗一樣
[00:11:35.000 --> 00:11:36.000]  叫而不停
[00:11:36.000 --> 00:11:38.000]  詩篇裏面要提到這些人
[00:11:38.000 --> 00:11:42.000]  追着 追着打擾保羅的工作
[00:11:42.000 --> 00:11:44.600]  保羅到哪裏 他們追到哪裏
[00:11:44.600 --> 00:11:48.400]  我們常常說保羅的福音工作要人跟進
[00:11:48.400 --> 00:11:52.800]  但是跟進的工作不是我們今天的栽培的跟進
[00:11:52.800 --> 00:11:54.800]  他是在後面打擊他的
[00:11:54.800 --> 00:11:57.000]  那追着 追着 追着
[00:11:57.000 --> 00:12:01.800]  這種追着其實他是頑固地認爲
[00:12:01.800 --> 00:12:06.800]  保羅是在傳貨音 不是在傳福音
[00:12:06.800 --> 00:12:12.400]  他們是用他們對宗教的一種堅持而認定的
[00:12:12.400 --> 00:12:14.200]  保羅在做錯事
[00:12:14.200 --> 00:12:18.200]  所以他們要堅決地 要拒絕 要處理
[00:12:18.200 --> 00:12:20.000]  甚至是要殺害保羅
[00:12:20.000 --> 00:12:21.600]  他們對他們來說
[00:12:21.600 --> 00:12:25.200]  他們否定延伸《沙冷教會》
[00:12:25.200 --> 00:12:29.800]  在《舍圖行戰》第十五章裏面提到的決定
[00:12:29.800 --> 00:12:32.800]  他們認爲如果要進天國
[00:12:32.800 --> 00:12:37.200]  肯定要受隔離 要受默契御法
[00:12:37.200 --> 00:12:41.200]  所以這些人其實對保羅來說
[00:12:41.200 --> 00:12:44.600]  這些人是作惡的人
[00:12:44.600 --> 00:12:47.200]  這些作惡的人攔阻了
[00:12:47.200 --> 00:12:49.000]  不單只是保羅的工作
[00:12:49.000 --> 00:12:51.800]  攔阻的是福音的工作
[00:12:51.800 --> 00:12:55.200]  他們雖然有做隔離
[00:12:55.200 --> 00:12:59.400]  但是保羅說他們只是割傷自己的身體
[00:12:59.400 --> 00:13:04.000]  這個字其實不是割離的那個字
[00:13:04.000 --> 00:13:08.200]  保羅用了另外一個希臘文的名字
[00:13:08.200 --> 00:13:12.000]  好像是割下肢解的那個意思
[00:13:12.000 --> 00:13:15.400]  所以你可以說這兩個字
[00:13:15.400 --> 00:13:19.200]  它呈現的好像表面是一樣的意思
[00:13:19.200 --> 00:13:23.600]  但是割損自己是爲自己而做的
[00:13:23.600 --> 00:13:27.200]  割離是與上帝立約的
[00:13:27.200 --> 00:13:33.000]  但是這些人雖然他好像有隔離的行動
[00:13:33.000 --> 00:13:37.000]  但其實他沒有因爲與上帝立約
[00:13:37.000 --> 00:13:39.000]  而順服上帝
[00:13:39.000 --> 00:13:42.000]  反而他用自己的常識
[00:13:42.000 --> 00:13:43.800]  用自己的經驗
[00:13:43.800 --> 00:13:45.400]  用自己的禮儀
[00:13:45.400 --> 00:13:47.000]  用自己的傳統
[00:13:47.000 --> 00:13:50.000]  堅決傲慢地拒絕福音
[00:13:50.000 --> 00:13:53.200]  所以他不是與上帝立約的隔離
[00:13:53.200 --> 00:13:56.800]  他只是割損自己的身體而已
[00:13:56.800 --> 00:13:58.800]  對當天的保羅
[00:13:58.800 --> 00:14:01.800]  對菲律賓教會來說
[00:14:01.800 --> 00:14:08.200]  那羣姚太教會的信仰是膚淺頑固又無知
[00:14:08.200 --> 00:14:12.200]  他們的問題是死守他們的舊的傳統
[00:14:12.200 --> 00:14:17.600]  而拒絕新的基督耶穌教訓
[00:14:17.600 --> 00:14:20.000]  但問題是對我們來說
[00:14:20.000 --> 00:14:23.200]  今天什麼是膚淺的信仰呢
[00:14:23.200 --> 00:14:26.200]  難道舊的傳統有錯嗎
[00:14:26.200 --> 00:14:28.600]  舊的傳統是不是要割新呢
[00:14:28.600 --> 00:14:30.000]  可能是
[00:14:30.000 --> 00:14:32.200]  但是怎麼割新呢
[00:14:32.200 --> 00:14:36.000]  對我們來說新的模式是什麼樣呢
[00:14:36.000 --> 00:14:39.600]  我們回到剛纔這段經文裏面提到
[00:14:39.600 --> 00:14:42.600]  以神的靈敬拜
[00:14:42.600 --> 00:14:44.200]  在《環球聖經》裏面
[00:14:44.200 --> 00:14:45.200]  它翻譯爲
[00:14:45.200 --> 00:14:48.000]  叩神的靈侍奉
[00:14:48.000 --> 00:14:51.200]  所以更新的信仰
[00:14:51.200 --> 00:14:54.200]  不單只是在敬拜的模式
[00:14:54.200 --> 00:14:58.800]  而是在敬拜 生活 實踐在生活當中
[00:14:58.800 --> 00:15:02.200]  在我們的職業 在我們的家庭 在我們的學業
[00:15:02.200 --> 00:15:04.200]  學藝的當中
[00:15:04.200 --> 00:15:06.200]  我們能遇見神
[00:15:06.200 --> 00:15:08.600]  侍奉神 擁有神
[00:15:08.600 --> 00:15:11.600]  什麼樣是舊與生的關係呢
[00:15:11.600 --> 00:15:15.800]  這好像纔是最重要的探討
[00:15:15.800 --> 00:15:19.200]  離開舊我 找到生我
[00:15:19.200 --> 00:15:22.000]  悔改昨天的非
[00:15:22.000 --> 00:15:24.000]  把握今天的事
[00:15:24.000 --> 00:15:26.000]  因爲膚淺的信仰
[00:15:26.000 --> 00:15:27.800]  只有信念
[00:15:27.800 --> 00:15:30.800]  既能說不能行
[00:15:30.800 --> 00:15:34.000]  用國語說是 光說不練
[00:15:34.000 --> 00:15:36.000]  用廣東話說
[00:15:36.000 --> 00:15:38.000]  怎麼說
[00:15:38.000 --> 00:15:42.600]  "廣就天下無敵 周就無人爲力"
[00:15:42.600 --> 00:15:45.200]  廣東話好像傳神一點
[00:15:45.200 --> 00:15:49.400]  光說不練好像有點太文雅了
[00:15:49.400 --> 00:15:51.400]  但反正怎麼說呢
[00:15:51.400 --> 00:15:56.000]  這是我們如果說我們要 信仰要更新
[00:15:56.000 --> 00:15:59.000]  實踐是唯一的標準
[00:15:59.000 --> 00:16:02.000]  這句話好像好熟了 是不是
[00:16:02.000 --> 00:16:03.800]  但其實是真的
[00:16:03.800 --> 00:16:07.400]  如果我們在每天的實踐當中
[00:16:07.400 --> 00:16:08.800]  每天的經歷當中
[00:16:08.800 --> 00:16:10.400]  每天的思想當中
[00:16:10.400 --> 00:16:12.000]  每天的沉澱當中
[00:16:12.000 --> 00:16:13.800]  每天的檢討當中
[00:16:13.800 --> 00:16:18.400]  我們沒有看見我信仰的改變
[00:16:18.400 --> 00:16:23.000]  請問 你的信仰停留在什麼時候
[00:16:23.000 --> 00:16:29.400]  弟兄姊妹 我不知道你最近分享你的生活見證是什麼
[00:16:29.400 --> 00:16:34.000]  會不會你在請你 邀請你到這裏來分享的時候
[00:16:34.000 --> 00:16:40.000]  你一說 你就會提到信住耶穌的那個經驗
[00:16:40.000 --> 00:16:41.800]  那很重要
[00:16:41.800 --> 00:16:43.800]  但那是多少年前的事
[00:16:43.800 --> 00:16:48.200]  是 好像我是四十年前的事
[00:16:48.200 --> 00:16:53.200]  四十年來 我生命經歷了多少的改變
[00:16:53.200 --> 00:16:56.800]  你呢 你的生命還是不是停留在
[00:16:56.800 --> 00:17:00.400]  信住耶穌那時候的事情
[00:17:00.400 --> 00:17:03.000]  如果我們每天的經歷審
[00:17:03.000 --> 00:17:05.000]  每天的見證審
[00:17:05.000 --> 00:17:07.000]  你的信仰更新
[00:17:07.000 --> 00:17:10.600]  纔不會停留在救我的裏面
[00:17:10.600 --> 00:17:13.800]  這種新與舊的改變
[00:17:13.800 --> 00:17:17.600]  是每天 每時 甚至是每刻
[00:17:17.600 --> 00:17:21.000]  就好像剛纔聽這句話之前
[00:17:21.000 --> 00:17:22.900]  十五秒之前
[00:17:22.900 --> 00:17:24.700]  你沒有想這事情
[00:17:24.700 --> 00:17:26.300]  但十五秒以後
[00:17:26.300 --> 00:17:28.000]  你的思想改變了
[00:17:28.000 --> 00:17:30.000]  所以什麼是更新的信仰
[00:17:30.000 --> 00:17:34.400]  是每時 每刻的 每秒再改變的信仰
[00:17:34.400 --> 00:17:37.000]  這纔是新的信仰
[00:17:37.000 --> 00:17:39.400]  這纔是有能力的信仰
[00:17:39.400 --> 00:17:43.200]  所以如果說要重新得力
[00:17:43.200 --> 00:17:46.000]  你要靠主喜樂 爭光愛
[00:17:46.000 --> 00:17:48.600]  拒絕呼譴 知悔改
[00:17:48.600 --> 00:17:50.800]  更要價值重塑
[00:17:50.800 --> 00:17:53.500]  做癡呆
[00:17:53.500 --> 00:17:55.700]  不要做一個癡呆的人
[00:17:55.700 --> 00:17:59.200]  經文怎麼說呢
[00:17:59.200 --> 00:18:02.800]  保羅說 今晚我有理由去依靠肉體
[00:18:02.800 --> 00:18:06.000]  如果任何別的人認爲自己
[00:18:06.000 --> 00:18:07.400]  可以依靠肉體
[00:18:07.400 --> 00:18:09.200]  我更可以依靠了
[00:18:09.200 --> 00:18:12.800]  我出生第八天就受隔離了
[00:18:12.800 --> 00:18:17.500]  屬於隱士律業民族的並雅敏之派
[00:18:17.500 --> 00:18:21.500]  是西巴黎人所生的西巴黎人
[00:18:21.500 --> 00:18:22.900]  按律法來說
[00:18:22.900 --> 00:18:25.800]  我是法律賽人
[00:18:25.800 --> 00:18:27.500]  按熱心說
[00:18:27.500 --> 00:18:30.100]  我是迫害教會的
[00:18:30.100 --> 00:18:32.100]  按律法上的意義來說
[00:18:32.100 --> 00:18:34.000]  我是無可指責的
[00:18:34.000 --> 00:18:38.100]  忍者不管從前是什麼
[00:18:38.100 --> 00:18:39.800]  是對我是盈利
[00:18:39.800 --> 00:18:41.300]  他用盈利
[00:18:41.300 --> 00:18:44.400]  我現在恩基督耶穌的緣故
[00:18:44.400 --> 00:18:47.000]  都當作損失
[00:18:47.000 --> 00:18:48.200]  不但這樣
[00:18:48.200 --> 00:18:51.400]  我也把這一切的事當作損失
[00:18:51.400 --> 00:18:55.500]  因爲我以認識我主基督耶穌爲自保
[00:18:55.500 --> 00:18:56.600]  爲了祂
[00:18:56.600 --> 00:18:58.300]  我已經損失一切
[00:18:58.300 --> 00:19:00.800]  把一切看作憤土
[00:19:00.800 --> 00:19:03.000]  爲要贏得基督
[00:19:03.000 --> 00:19:08.000]  什麼是價值的重塑呢
[00:19:08.000 --> 00:19:16.800]  每個人都根據自己的價值觀
[00:19:16.800 --> 00:19:21.600]  而排列他的優先次序
[00:19:21.600 --> 00:19:23.700]  保羅從前認爲血統
[00:19:23.700 --> 00:19:24.400]  血緣
[00:19:24.400 --> 00:19:25.400]  宗族
[00:19:25.400 --> 00:19:29.000]  甚至是律法是最優先的
[00:19:29.000 --> 00:19:31.500]  但在大馬西的路上
[00:19:31.500 --> 00:19:34.300]  保羅遇到了耶穌基督
[00:19:34.300 --> 00:19:37.900]  他的價值觀從那時候就改變了
[00:19:37.900 --> 00:19:40.400]  從前他盈利的
[00:19:40.400 --> 00:19:42.800]  現在當作虧損
[00:19:42.800 --> 00:19:45.800]  所以這是用做生意
[00:19:45.800 --> 00:19:48.300]  做盈利的方式
[00:19:48.300 --> 00:19:50.600]  保羅價值觀改變
[00:19:50.600 --> 00:19:51.700]  請問
[00:19:51.700 --> 00:19:53.900]  你和我的價值觀改變了嗎
[00:19:53.900 --> 00:19:55.200]  你說改變啦
[00:19:55.200 --> 00:19:56.000]  如果沒有改變
[00:19:56.000 --> 00:19:57.800]  我今天不是坐在這裏啊
[00:19:57.800 --> 00:20:01.200]  我說的不是信耶穌基督的改變
[00:20:01.200 --> 00:20:04.600]  我說的是剛剛上面在提到的
[00:20:04.600 --> 00:20:06.500]  每天的改變
[00:20:06.500 --> 00:20:08.700]  每時的改變
[00:20:08.700 --> 00:20:16.000]  其實基督信仰是要顛覆我們的傲慢
[00:20:16.000 --> 00:20:17.900]  這種顛覆
[00:20:17.900 --> 00:20:22.600]  不單只是顛覆沒有新耶穌之前的顛覆
[00:20:22.600 --> 00:20:26.400]  而是顛覆你昨天堅持的
[00:20:26.400 --> 00:20:29.200]  今天可能因爲時間
[00:20:29.200 --> 00:20:32.300]  因爲世界而需要改變
[00:20:32.300 --> 00:20:40.200]  還基督耶穌基督他顛覆了當時宗教領袖的那些傲慢
[00:20:40.200 --> 00:20:45.600]  那些宗教領袖他是有經文所依存的
[00:20:45.600 --> 00:20:47.900]  他有經驗去依存的
[00:20:47.900 --> 00:20:50.600]  他保持着他的美喪
[00:20:50.600 --> 00:20:55.500]  他保持堅持他的對上帝的忠心
[00:20:55.500 --> 00:20:56.400]  所以弟兄姊妹
[00:20:56.400 --> 00:21:02.100]  你千萬別認爲那些宗教領袖他是癡呆啊
[00:21:02.100 --> 00:21:07.900]  但是最後在耶穌基督面前卻成爲癡呆
[00:21:07.900 --> 00:21:09.200]  所以弟兄姊妹
[00:21:09.200 --> 00:21:15.300]  這關鍵所在不是你認爲對的纔對
[00:21:15.300 --> 00:21:20.900]  而是你每時每刻能不能跟隨着世界的轉變
[00:21:20.900 --> 00:21:24.100]  跟隨着現在情況
[00:21:24.100 --> 00:21:29.600]  而靠着上帝給我們的美喪做出更新
[00:21:29.600 --> 00:21:36.600]  所以價值重整重塑的關鍵不是選擇放棄
[00:21:36.600 --> 00:21:39.300]  而是東西託持
[00:21:39.300 --> 00:21:42.500]  也不是靠着你個人的意志努力掙扎
[00:21:42.500 --> 00:21:46.100]  選擇放棄自己過去所喜愛
[00:21:46.100 --> 00:21:47.900]  然後苦苦的掙扎
[00:21:47.900 --> 00:21:49.000]  要愛教會
[00:21:49.000 --> 00:21:49.900]  愛聖經
[00:21:49.900 --> 00:21:53.300]  愛聖經裏面提倡的價值觀
[00:21:53.300 --> 00:21:56.300]  這種苦苦的掙扎
[00:21:56.300 --> 00:21:59.400]  不是保羅索的智慧
[00:21:59.400 --> 00:22:01.500]  保羅讓我們看見
[00:22:01.500 --> 00:22:05.500]  唯有摁着基督才能動勢看見
[00:22:05.500 --> 00:22:08.300]  自己手中所擁有的
[00:22:08.300 --> 00:22:10.900]  過去是珍寶珠寶
[00:22:10.900 --> 00:22:13.400]  但今天卻是糞土
[00:22:13.400 --> 00:22:16.100]  這種看見你看清了
