
[00:00:00.000 --> 00:00:02.000]  有請再次祈禱
[00:02:56.000 --> 00:02:58.000]  但在教會的年曆裡面
[00:02:58.000 --> 00:03:01.000]  今天叫做基督的顯現日
[00:03:01.000 --> 00:03:03.000]  什麼是基督的顯現日呢
[00:03:03.000 --> 00:03:06.000]  就是剛才大家唱的那首詩歌
[00:03:06.000 --> 00:03:10.000]  就是東方的博士歌
[00:03:10.000 --> 00:03:12.000]  耶穌出生之後
[00:03:12.000 --> 00:03:15.000]  在東方來的智者帶著禮物
[00:03:15.000 --> 00:03:18.000]  要去朝拜新生王
[00:03:18.000 --> 00:03:22.000]  當他們見到新生王的時候
[00:03:22.000 --> 00:03:26.000]  就是去看見從這個嬰孩
[00:03:26.000 --> 00:03:28.000]  耶穌的身上見到上帝的榮耀
[00:03:28.000 --> 00:03:30.000]  所以往後的教會
[00:03:30.000 --> 00:03:33.000]  就以1月6日這個基督的顯現日
[00:03:33.000 --> 00:03:35.000]  去紀念基督道成育身
[00:03:35.000 --> 00:03:39.000]  在基督的身上可以見到
[00:03:39.000 --> 00:03:41.000]  不可見的上帝
[00:03:41.000 --> 00:03:42.000]  祂的榮耀
[00:03:42.000 --> 00:03:45.000]  在這個世界上彰顯出來
[00:03:45.000 --> 00:03:47.000]  所謂顯現呢
[00:03:47.000 --> 00:03:50.000]  就是有彰顯上帝榮耀的意思
[00:03:50.000 --> 00:03:52.000]  而今天當我們來紀念
[00:03:52.000 --> 00:03:54.000]  這個基督的顯現日
[00:03:54.000 --> 00:03:56.000]  有什麼作用呢
[00:03:56.000 --> 00:03:58.000]  其實就是幫助我們得到提醒
[00:03:58.000 --> 00:04:00.000]  作為基督的門徒
[00:04:00.000 --> 00:04:02.000]  我們如何在生活中
[00:04:02.000 --> 00:04:05.000]  去顯出上帝的榮耀呢
[00:04:05.000 --> 00:04:10.000]  所以在主日的舊約經課裡
[00:04:10.000 --> 00:04:12.000]  以賽亞書第60章
[00:04:12.000 --> 00:04:15.000]  一開始就有這個提醒
[00:04:15.000 --> 00:04:18.000]  「興起,發光」
[00:04:18.000 --> 00:04:20.000]  這一條也是我們
[00:04:20.000 --> 00:04:22.000]  要去反問自己的問題
[00:04:22.000 --> 00:04:25.000]  我們的生命有沒有被興起呢
[00:04:25.000 --> 00:04:27.000]  有沒有發光呢
[00:04:27.000 --> 00:04:29.000]  來榮耀上帝呢
[00:04:29.000 --> 00:04:32.000]  還是別人在我們身上
[00:04:32.000 --> 00:04:34.000]  只是看見很多的黑暗
[00:04:34.000 --> 00:04:36.000]  看見邪惡
[00:04:36.000 --> 00:04:38.000]  究竟哪一樣
[00:04:38.000 --> 00:04:40.000]  在你的生命裡
[00:04:40.000 --> 00:04:42.000]  被人看見呢
[00:04:42.000 --> 00:04:44.000]  耶穌要祂的門徒
[00:04:44.000 --> 00:04:46.000]  要祂的跟從者
[00:04:46.000 --> 00:04:48.000]  成為世上的炎
[00:04:48.000 --> 00:04:49.000]  世上的光
[00:04:49.000 --> 00:04:51.000]  是一個非常清晰的指示
[00:04:51.000 --> 00:04:54.000]  是我們不能夠忽略的
[00:04:54.000 --> 00:04:55.000]  所以同樣
[00:04:55.000 --> 00:04:57.000]  也是一個這樣的挑戰
[00:04:57.000 --> 00:04:59.000]  我們的生命
[00:04:59.000 --> 00:05:01.000]  有沒有來到發光呢
[00:05:01.000 --> 00:05:04.000]  讓我們先去了解一下
[00:05:04.000 --> 00:05:07.000]  在以賽亞書這段經文裡
[00:05:07.000 --> 00:05:09.000]  給當時的以色列人
[00:05:09.000 --> 00:05:11.000]  是一個什麼樣的訊息
[00:05:11.000 --> 00:05:14.000]  當我們細心再讀這段經文
[00:05:14.000 --> 00:05:16.000]  我們會發現一些
[00:05:16.000 --> 00:05:18.000]  異思類近的字眼
[00:05:18.000 --> 00:05:20.000]  是重複又重複地出現的
[00:05:20.000 --> 00:05:22.000]  那是什麼字眼呢
[00:05:22.000 --> 00:05:24.000]  就是光
[00:05:24.000 --> 00:05:26.000]  和類近異思的字眼
[00:05:26.000 --> 00:05:30.000]  大家有聖經可以打開聖經去看一看
[00:05:30.000 --> 00:05:32.000]  由第一到第六節裡
[00:05:32.000 --> 00:05:35.000]  和光或者是光類近異思的字眼
[00:05:35.000 --> 00:05:37.000]  包括了什麼呢
[00:05:37.000 --> 00:05:39.000]  榮光
[00:05:39.000 --> 00:05:41.000]  照耀
[00:05:41.000 --> 00:05:43.000]  光輝
[00:05:43.000 --> 00:05:45.000]  大家看到
[00:05:45.000 --> 00:05:47.000]  只是六節的經文
[00:05:47.000 --> 00:05:51.000]  出現和光相近異思的字眼
[00:05:51.000 --> 00:05:54.000]  是有五六個這麼多
[00:05:54.000 --> 00:05:55.000]  差不多每一節
[00:05:55.000 --> 00:05:57.000]  幾乎每一節都有
[00:05:57.000 --> 00:05:58.000]  當然有些節是沒有的
[00:05:58.000 --> 00:06:00.000]  因為在一節裡可能出現兩次
[00:06:00.000 --> 00:06:02.000]  甚至三次這個字眼
[00:06:02.000 --> 00:06:04.000]  大家看到
[00:06:04.000 --> 00:06:06.000]  在一段短短的段落裡
[00:06:06.000 --> 00:06:09.000]  有一個這樣的字眼不斷地出現
[00:06:09.000 --> 00:06:11.000]  其實就是告訴我們
[00:06:11.000 --> 00:06:14.000]  這一個就是在這段經文裡
[00:06:14.000 --> 00:06:16.000]  要帶給大家的訊息
[00:06:16.000 --> 00:06:18.000]  光
[00:06:18.000 --> 00:06:21.000]  就是我們今天要來思想的
[00:06:21.000 --> 00:06:25.000]  光是使人可以看見的一個重要的因素
[00:06:25.000 --> 00:06:27.000]  在黑暗無光的環境裡
[00:06:27.000 --> 00:06:29.000]  我們難以辨別是物
[00:06:29.000 --> 00:06:30.000]  在信仰當中
[00:06:30.000 --> 00:06:33.000]  光就是代表著上帝的創造
[00:06:33.000 --> 00:06:35.000]  我們一看創世紀就知道了
[00:06:35.000 --> 00:06:38.000]  本來的世界是怎麼樣的呢
[00:06:38.000 --> 00:06:41.000]  空虛混沌冤冕黑暗
[00:06:41.000 --> 00:06:44.000]  接著上帝的創造一開始是什麼呢?
[00:06:44.000 --> 00:06:47.000]  上帝說要有光
[00:06:47.000 --> 00:06:52.000]  所以我們看到的這個就是上帝的創造
[00:06:52.000 --> 00:06:56.000]  美善也是以光來代表
[00:06:56.000 --> 00:06:57.000]  相反
[00:06:57.000 --> 00:07:01.000]  黑暗就是代表著離開了上帝的創造
[00:07:01.000 --> 00:07:03.000]  代表著邪惡
[00:07:03.000 --> 00:07:04.000]  在暗裡行事
[00:07:04.000 --> 00:07:06.000]  不想被人看到
[00:07:06.000 --> 00:07:08.000]  不能夠光明磊落
[00:07:08.000 --> 00:07:12.000]  這個當然就是一個邪惡的表現
[00:07:12.000 --> 00:07:14.000]  為什麼《耳塞俠書》第六十章
[00:07:14.000 --> 00:07:16.000]  要用光做一個主題呢?
[00:07:16.000 --> 00:07:18.000]  我們可以想像到
[00:07:18.000 --> 00:07:20.000]  當時的讀者
[00:07:20.000 --> 00:07:24.000]  一定是一個不是充滿光的環境
[00:07:24.000 --> 00:07:27.000]  甚至可以說是一個黑暗的環境裡
[00:07:27.000 --> 00:07:30.000]  這個不是一種的估計
[00:07:30.000 --> 00:07:32.000]  在經文裡有說
[00:07:32.000 --> 00:07:35.000]  大家看看第二節就會看到
[00:07:35.000 --> 00:07:37.000]  在經文的第二節就看到
[00:07:37.000 --> 00:07:39.000]  黑暗籠罩大地
[00:07:39.000 --> 00:07:41.000]  幽暗遮蓋萬民
[00:07:41.000 --> 00:07:45.000]  就是說他們活在一個沒有光的情況
[00:07:45.000 --> 00:07:47.000]  當然這個不是說真實的光
[00:07:47.000 --> 00:07:50.000]  而是說周圍的氣氛
[00:07:50.000 --> 00:07:52.000]  或者世界裡面
[00:07:52.000 --> 00:07:55.000]  被邪惡包圍
[00:07:55.000 --> 00:07:58.000]  或者令人灰心失望
[00:07:58.000 --> 00:08:00.000]  好像看不到光一樣
[00:08:00.000 --> 00:08:03.000]  既然是一個這樣的環境
[00:08:03.000 --> 00:08:07.000]  所以這段經文就不斷提到光
[00:08:07.000 --> 00:08:12.000]  讓讀者不要從一個灰心失望的當中被打倒
[00:08:12.000 --> 00:08:15.000]  就好像你看到一個朋友
[00:08:15.000 --> 00:08:18.000]  他處於一個灰心失望的情況
[00:08:18.000 --> 00:08:20.000]  你就為他打氣
[00:08:20.000 --> 00:08:21.000]  鼓勵他
[00:08:21.000 --> 00:08:24.000]  希望他不要放棄
[00:08:24.000 --> 00:08:26.000]  究竟當時的以色列人
[00:08:26.000 --> 00:08:28.000]  在一個什麼樣的黑暗
[00:08:28.000 --> 00:08:31.000]  什麼樣的幽暗的情況當中呢?
[00:08:31.000 --> 00:08:35.000]  如果我們看整卷的以塞亞書
[00:08:35.000 --> 00:08:38.000]  我們將它的內容做一個分段
[00:08:38.000 --> 00:08:40.000]  我們可以這樣來分
[00:08:40.000 --> 00:08:42.000]  一至三十九章
[00:08:42.000 --> 00:08:45.000]  就是講給被擄之前
[00:08:45.000 --> 00:08:47.000]  上帝的子民
[00:08:47.000 --> 00:08:51.000]  一個很重要警告和預言的訊息
[00:08:51.000 --> 00:08:56.000]  因為當時在北面的以色列已經亡了
[00:08:56.000 --> 00:08:58.000]  南面猶大的子民他們要留心
[00:08:58.000 --> 00:09:02.000]  如果他們不按照上帝的吩咐來做
[00:09:02.000 --> 00:09:07.000]  最終他們都逃不過被滅亡的命運
[00:09:07.000 --> 00:09:10.000]  這是第一至三十九章中讓我們看到的
[00:09:10.000 --> 00:09:13.000]  然後第四十至第五十五章
[00:09:13.000 --> 00:09:18.000]  就是給被擄的子民一個安慰的訊息
[00:09:18.000 --> 00:09:21.000]  因為他們已經面對了一個
[00:09:21.000 --> 00:09:24.000]  可以說是家破人亡的情況
[00:09:24.000 --> 00:09:28.000]  有些人被擄到另外的地方
[00:09:28.000 --> 00:09:30.000]  他們最需要的那個時候
[00:09:30.000 --> 00:09:33.000]  就不是警告不是責備而是安慰
[00:09:33.000 --> 00:09:37.000]  告訴他們這個日子不會是長久的
[00:09:37.000 --> 00:09:39.000]  到一個日期滿足的時候
[00:09:39.000 --> 00:09:41.000]  上帝會來拯救他們
[00:09:41.000 --> 00:09:43.000]  他們有盼望的
[00:09:43.000 --> 00:09:46.000]  所以去到第五十六至六十六章
[00:09:46.000 --> 00:09:48.000]  就是給被擄之後
[00:09:48.000 --> 00:09:51.000]  上帝的子民一個提醒和應許
[00:09:51.000 --> 00:09:54.000]  讓他們知道這個日子已經滿足了
[00:09:54.000 --> 00:09:56.000]  上帝的拯救來到了
[00:09:56.000 --> 00:09:59.000]  也是看見一個美好的將來
[00:09:59.000 --> 00:10:02.000]  所以我們今天看的第六十章
[00:10:02.000 --> 00:10:05.000]  就是放在第三個部分
[00:10:05.000 --> 00:10:10.000]  就是第五十六章到六十六章這個段落裡
[00:10:10.000 --> 00:10:15.000]  給被擄回到自己故鄉的子民
[00:10:15.000 --> 00:10:18.000]  一個提醒和應許
[00:10:18.000 --> 00:10:21.000]  第六十章裡面
[00:10:21.000 --> 00:10:23.000]  給我們看得見
[00:10:23.000 --> 00:10:26.000]  就是被擄的子民得到釋放
[00:10:26.000 --> 00:10:28.000]  回到耶路撒冷
[00:10:28.000 --> 00:10:29.000]  不過大家留意
[00:10:29.000 --> 00:10:32.000]  在這段經文裡面沒有很清楚指出耶路撒冷
[00:10:32.000 --> 00:10:35.000]  不過你可以從一些線索裡面可以知道
[00:10:35.000 --> 00:10:36.000]  第一
[00:10:36.000 --> 00:10:38.000]  就是在這段經文裡面
[00:10:38.000 --> 00:10:40.000]  用了一個「李」
[00:10:40.000 --> 00:10:44.000]  這個「李」是第二身的一個稱呼
[00:10:44.000 --> 00:10:48.000]  而在原文裡面「李」字是一個音性的詞彙
[00:10:48.000 --> 00:10:50.000]  就是一個女性
[00:10:50.000 --> 00:10:52.000]  其實就是指向一個地方
[00:10:52.000 --> 00:10:54.000]  這是什麼地方呢?
[00:10:54.000 --> 00:10:57.000]  我們一直讀到第六十二章就會看見
[00:10:57.000 --> 00:11:00.000]  在第六十二章很清楚地告訴我們
[00:11:00.000 --> 00:11:01.000]  就是耶路撒冷
[00:11:01.000 --> 00:11:02.000]  是石安
[00:11:02.000 --> 00:11:08.000]  是一個以色列人認為能夠再次恢復建立的地方
[00:11:08.000 --> 00:11:11.000]  代表著他們上帝子民的身份
[00:11:11.000 --> 00:11:14.000]  他們的民族被重新建立
[00:11:14.000 --> 00:11:18.000]  在這個經文裡面
[00:11:18.000 --> 00:11:20.000]  給我們看到一個什麼樣的情景
[00:11:20.000 --> 00:11:23.000]  就是那些被擄的子民得到釋放
[00:11:23.000 --> 00:11:24.000]  回到耶路撒冷
[00:11:24.000 --> 00:11:27.000]  就在第四節裡面可以看到
[00:11:27.000 --> 00:11:28.000]  第四節
[00:11:28.000 --> 00:11:32.000]  他說「你舉目向四圍觀看」
[00:11:32.000 --> 00:11:34.000]  「眾人都聚集到你那裡」
[00:11:34.000 --> 00:11:36.000]  這是在說耶路撒冷
[00:11:36.000 --> 00:11:37.000]  聚集回到那裡
[00:11:37.000 --> 00:11:39.000]  「你的兒子從遠方來」
[00:11:39.000 --> 00:11:41.000]  「你的女兒也被抱著帶來」
[00:11:41.000 --> 00:11:44.000]  就是他們能夠歸回的一個景象
[00:11:44.000 --> 00:11:46.000]  大家一起不是再被擄
[00:11:46.000 --> 00:11:48.000]  是可以回到自己的故鄉
[00:11:48.000 --> 00:11:50.000]  他們可以有重新的開始
[00:11:50.000 --> 00:11:54.000]  但也不能走回一條舊的路
[00:11:54.000 --> 00:11:57.000]  他們要有一個新的轉變
[00:11:57.000 --> 00:12:02.000]  這種轉變可能他們以往都沒有想像過
[00:12:02.000 --> 00:12:04.000]  這個轉變是怎麼樣呢?
[00:12:04.000 --> 00:12:09.000]  是周圍列國的人可以在他們身上看到上帝的榮耀
[00:12:09.000 --> 00:12:12.000]  並且帶著很多的禮物
[00:12:12.000 --> 00:12:15.000]  來呈獻給他們
[00:12:15.000 --> 00:12:18.000]  這個狀況是包括了什麼呢?
[00:12:18.000 --> 00:12:21.000]  就是在大海那邊的財富
[00:12:21.000 --> 00:12:23.000]  都會歸來
[00:12:23.000 --> 00:12:26.000]  列國的財寶都會來歸來
[00:12:26.000 --> 00:12:32.000]  這個可以說是一個繁榮盛世的景象開始出現
[00:12:32.000 --> 00:12:40.000]  還有就是一群駱駝並米顛和以法的毒蜂駝都會遮滿你
[00:12:40.000 --> 00:12:42.000]  這些是什麼呢?
[00:12:42.000 --> 00:12:43.000]  當然我們知道
[00:12:43.000 --> 00:12:47.000]  駱駝是不會在全世界都出現的
[00:12:47.000 --> 00:12:51.000]  特別是在沙漠的地帶出現
[00:12:51.000 --> 00:12:56.000]  特別去指出一種毒蜂駝是什麼呢?
[00:12:56.000 --> 00:12:59.000]  我們一般的認識
[00:12:59.000 --> 00:13:04.000]  駱駝如果畫圖畫就會有兩個駝蜂的位置
[00:13:04.000 --> 00:13:07.000]  說明這是一個毒蜂駝
[00:13:07.000 --> 00:13:09.000]  只有一個蜂駝
[00:13:09.000 --> 00:13:12.000]  是什麼樣的駱駝呢?
[00:13:12.000 --> 00:13:14.000]  當然駱駝就是分享種
[00:13:14.000 --> 00:13:16.000]  所謂單蜂和雙蜂
[00:13:16.000 --> 00:13:18.000]  這個單蜂駝
[00:13:18.000 --> 00:13:21.000]  牠們的腳比較長
[00:13:21.000 --> 00:13:24.000]  可以在沙漠上飛跑
[00:13:24.000 --> 00:13:27.000]  在舊約聖經都有記載
[00:13:27.000 --> 00:13:31.000]  雙蜂的駝會走得比較慢
[00:13:31.000 --> 00:13:35.000]  一般來說載人載貨
[00:13:35.000 --> 00:13:39.000]  當然會用雙蜂駝比較多
[00:13:39.000 --> 00:13:42.000]  也讓我們繼續讀下去
[00:13:42.000 --> 00:13:44.000]  還有一些禮物
[00:13:44.000 --> 00:13:45.000]  是什麼禮物呢?
[00:13:45.000 --> 00:13:47.000]  就是士巴的眾人都會來
[00:13:47.000 --> 00:13:50.000]  要獻上黃金和雨香
[00:13:50.000 --> 00:13:52.000]  所以當你讀到又有駱駝
[00:13:52.000 --> 00:13:54.000]  又有黃金和雨香
[00:13:54.000 --> 00:13:56.000]  你馬上就會聯想起什麼呢?
[00:13:56.000 --> 00:13:58.000]  就是聖誕的圖畫
[00:13:58.000 --> 00:13:59.000]  經典的圖畫
[00:13:59.000 --> 00:14:03.000]  有三個東方尼的博士
[00:14:03.000 --> 00:14:05.000]  拿著這個禮物
[00:14:05.000 --> 00:14:07.000]  就是黃金、雨香、抹藥
[00:14:07.000 --> 00:14:09.000]  這個以賽亞書所說的圖畫
[00:14:09.000 --> 00:14:12.000]  跟我們的想像是很類似的
[00:14:12.000 --> 00:14:16.000]  但當然在這裡不是一跳說到耶穌基督的出生
[00:14:16.000 --> 00:14:18.000]  而是說上帝的拯救
[00:14:18.000 --> 00:14:21.000]  如何臨到這群秘魯的以色列人
[00:14:21.000 --> 00:14:24.000]  當他們來到祂回歸的時候
[00:14:24.000 --> 00:14:30.000]  他們再一次去經歷上帝的恩典
[00:14:30.000 --> 00:14:32.000]  上帝的保守
[00:14:32.000 --> 00:14:37.000]  讓他們再次進入一個所謂繁榮的盛世裡面
[00:14:37.000 --> 00:14:41.000]  對於秘魯能夠歸回的以色列人來說
[00:14:41.000 --> 00:14:43.000]  當然是一個很大的鼓勵
[00:14:43.000 --> 00:14:46.000]  但今天的我們又如何呢?
[00:14:46.000 --> 00:14:48.000]  我們不是以色列人
[00:14:48.000 --> 00:14:52.000]  我們沒有可能經歷秘魯那種感覺
[00:14:52.000 --> 00:14:54.000]  雖然今天有些人說
[00:14:54.000 --> 00:14:56.000]  我每天上班都是秘魯
[00:14:56.000 --> 00:14:57.000]  沒有自由的
[00:14:57.000 --> 00:14:59.000]  因為不到我說了算
[00:14:59.000 --> 00:15:01.000]  所以就是一種秘魯
[00:15:01.000 --> 00:15:03.000]  下班就得到釋放
[00:15:03.000 --> 00:15:05.000]  或者發薪水就得到釋放
[00:15:05.000 --> 00:15:08.000]  這個可能是我們的經驗
[00:15:08.000 --> 00:15:12.000]  但是今天當我們再去讀這段經文
[00:15:12.000 --> 00:15:13.000]  我們再去思考
[00:15:13.000 --> 00:15:17.000]  顯然日對我們有什麼提醒
[00:15:17.000 --> 00:15:20.000]  我們再一次從以賽亞書的信息當中
[00:15:20.000 --> 00:15:23.000]  去看看有沒有什麼啟發
[00:15:23.000 --> 00:15:25.000]  今時今日的環境
[00:15:25.000 --> 00:15:27.000]  是不是好像第二節所說
[00:15:27.000 --> 00:15:29.000]  黑暗來到籠罩大地
[00:15:29.000 --> 00:15:33.000]  幽暗是遮蓋萬民呢?
[00:15:33.000 --> 00:15:35.000]  有些人認為不是
[00:15:35.000 --> 00:15:36.000]  因為會覺得
[00:15:36.000 --> 00:15:39.000]  今天我的生活其實都不錯
[00:15:39.000 --> 00:15:40.000]  每天的生活
[00:15:40.000 --> 00:15:42.000]  我都不會經歷很大的困難
[00:15:42.000 --> 00:15:44.000]  甚至比起幾十年前
[00:15:44.000 --> 00:15:46.000]  今天的香港已經好很多了
[00:15:46.000 --> 00:15:48.000]  又沒有兵荒馬亂
[00:15:48.000 --> 00:15:50.000]  只要你有錢
[00:15:50.000 --> 00:15:53.000]  你不要理會太多跟自己無關的事
[00:15:53.000 --> 00:15:56.000]  你的生活應該都會覺得不錯
[00:15:56.000 --> 00:15:59.000]  我相信這個也是大部分人的想法
[00:15:59.000 --> 00:16:02.000]  也似乎沒有什麼很大的錯誤
[00:16:02.000 --> 00:16:04.000]  但是對於基督徒來說
[00:16:04.000 --> 00:16:06.000]  聖經怎樣教導我們呢?
[00:16:06.000 --> 00:16:09.000]  聖經教導我們不要單顧自己的事
[00:16:09.000 --> 00:16:11.000]  也要顧別人的事
[00:16:11.000 --> 00:16:12.000]  今天如果你覺得
[00:16:12.000 --> 00:16:14.000]  你的生活過得不錯
[00:16:14.000 --> 00:16:15.000]  你有沒有體會一下
[00:16:15.000 --> 00:16:17.000]  去了解一下周圍的人的生活
[00:16:17.000 --> 00:16:20.000]  又覺得怎樣呢?
[00:16:20.000 --> 00:16:22.000]  當我們去看周圍的人
[00:16:22.000 --> 00:16:23.000]  我們發現
[00:16:23.000 --> 00:16:24.000]  活在困難
[00:16:24.000 --> 00:16:26.000]  活在恐懼的人
[00:16:26.000 --> 00:16:28.000]  其實都不少
[00:16:28.000 --> 00:16:31.000]  我們可不可以是無動於衷呢?
[00:16:31.000 --> 00:16:34.000]  我們可不可以對他們不聞不問呢?
[00:16:34.000 --> 00:16:37.000]  當我們去看看周圍的環境
[00:16:37.000 --> 00:16:40.000]  自然的環境不斷被破壞
[00:16:40.000 --> 00:16:44.000]  如果再加上一個龐大的填海工程
[00:16:44.000 --> 00:16:46.000]  可能破壞會更加大
[00:16:46.000 --> 00:16:49.000]  可能我們不覺得有什麼特別
[00:16:49.000 --> 00:16:53.000]  但其實當我們不斷破壞自然的環境
[00:16:53.000 --> 00:16:55.000]  最後誰來承受呢?
[00:16:55.000 --> 00:16:58.000]  其實都是我們自己來承受
[00:16:58.000 --> 00:17:01.000]  這幾天大家就會有這樣的感覺
[00:17:01.000 --> 00:17:04.000]  究竟現在是冬天還是春天呢?
[00:17:04.000 --> 00:17:06.000]  明明好像只有十多度
[00:17:06.000 --> 00:17:09.000]  但為什麼家裡很潮濕呢?
[00:17:09.000 --> 00:17:11.000]  要開抽濕機呢?
[00:17:11.000 --> 00:17:15.000]  究竟這是什麼氣候呢?
[00:17:15.000 --> 00:17:17.000]  其實再繼續下去
[00:17:17.000 --> 00:17:21.000]  我們都會繼續承受這些後果
[00:17:21.000 --> 00:17:26.000]  香港一直覺得引以為榮的一個地方
[00:17:26.000 --> 00:17:29.000]  就是我們是一個廉潔的社會
[00:17:29.000 --> 00:17:33.000]  有很多東西質量都很有保證
[00:17:33.000 --> 00:17:36.000]  但廉潔質量的保證
[00:17:36.000 --> 00:17:39.000]  我們不斷見到是被蠶食的
[00:17:39.000 --> 00:17:44.000]  這個是不是我們覺得沒問題的地方呢?
[00:17:44.000 --> 00:17:47.000]  面對這樣的環境我們應該怎麼樣呢?
[00:17:47.000 --> 00:17:49.000]  從以色人的身上
[00:17:49.000 --> 00:17:51.000]  第一件事我看見的就是
[00:17:51.000 --> 00:17:54.000]  我們不要忘記歷史
[00:17:54.000 --> 00:17:56.000]  以色人就知道
[00:17:56.000 --> 00:17:59.000]  他們為什麼會面對這麼多問題呢?
[00:17:59.000 --> 00:18:01.000]  就是歷史告訴他們
[00:18:01.000 --> 00:18:06.000]  他們的先祖忘記了和上帝所納的約
[00:18:06.000 --> 00:18:09.000]  所以結果搞成這樣
[00:18:09.000 --> 00:18:12.000]  到他們有機會再一次回到自己的故鄉
[00:18:12.000 --> 00:18:14.000]  再重建民族的時候
[00:18:14.000 --> 00:18:19.000]  他們要重新認真進行上帝的誡命、律例和典章
[00:18:19.000 --> 00:18:22.000]  在歷史裡面去吸取教訓
[00:18:22.000 --> 00:18:25.000]  不要再重蹈覆轍
[00:18:25.000 --> 00:18:28.000]  今時今日我們都需要從歷史當中
[00:18:28.000 --> 00:18:31.000]  得到提醒和教訓
[00:18:31.000 --> 00:18:34.000]  尤其是我們要對中國的近代史
[00:18:34.000 --> 00:18:37.000]  有一個好好重新的認識
[00:18:37.000 --> 00:18:38.000]  過去的一百年
[00:18:38.000 --> 00:18:42.000]  中國有很多很重要的歷史事件是我們應該記得的
[00:18:42.000 --> 00:18:45.000]  如果以2019年作為一個回顧
[00:18:45.000 --> 00:18:48.000]  其中一件事我們不能不提的
[00:18:48.000 --> 00:18:51.000]  就是五四運動的一百週年
[00:18:51.000 --> 00:18:54.000]  五四運動是在19年開始的
[00:18:54.000 --> 00:18:55.000]  就是5月4日
[00:18:55.000 --> 00:18:57.000]  所以就是五四運動
[00:18:57.000 --> 00:19:00.000]  在五四運動裡面有很多人記得的就是
[00:19:00.000 --> 00:19:04.000]  對於民主的追求
[00:19:04.000 --> 00:19:06.000]  這個當然是對的
