
[00:00:00.000 --> 00:00:02.840]  今日的訊息很重要
[00:06:34.960 --> 00:06:35.920]  他騙人的
[00:06:35.920 --> 00:06:37.760]  你記不記得這句名句
[00:06:37.760 --> 00:06:40.400]  但現在她成為行政會議的成員
[00:06:40.400 --> 00:06:42.400]  有時候還要維護她
[00:06:42.400 --> 00:06:43.920]  還有一個人更加厲害
[00:06:43.920 --> 00:06:44.720]  就叫何國柱
[00:06:44.720 --> 00:06:45.760]  大家記不記得?
[00:06:45.760 --> 00:06:46.720]  他是甚麼?
[00:06:46.720 --> 00:06:49.840]  星島報業的老闆
[00:06:49.840 --> 00:06:52.560]  他曾經在梁振英未當選的時候說
[00:06:52.560 --> 00:06:54.080]  他自己搞自己的生意
[00:06:54.080 --> 00:06:55.120]  每天都一塌糊塗
[00:06:55.120 --> 00:06:56.080]  都倒閉了
[00:06:56.080 --> 00:06:57.520]  香港由他來帶領
[00:06:57.520 --> 00:06:58.880]  香港死定了
[00:06:58.880 --> 00:07:00.080]  其實這個都是事實
[00:07:00.080 --> 00:07:01.200]  但現在不是
[00:07:01.200 --> 00:07:03.040]  他至少站在他那邊
[00:07:03.040 --> 00:07:05.120]  所以有民間憲報之稱
[00:07:05.120 --> 00:07:08.000]  所以星島的記者可以見到李波
[00:07:08.000 --> 00:07:09.520]  在沙田見到李波
[00:07:09.520 --> 00:07:11.840]  但他不是住在沙田
[00:07:11.840 --> 00:07:12.880]  所以你留意到
[00:07:12.880 --> 00:07:14.880]  昔日可以指責你
[00:07:14.880 --> 00:07:16.400]  但為了利益
[00:07:16.400 --> 00:07:18.800]  我可以跟你做朋友
[00:07:18.800 --> 00:07:21.440]  當日那班人來都是拒絕耶佛他
[00:07:21.440 --> 00:07:22.880]  趕走他
[00:07:22.880 --> 00:07:24.480]  但現在很謙虛地
[00:07:24.480 --> 00:07:27.120]  請你出來做我的領袖
[00:07:27.120 --> 00:07:28.640]  耶佛他就說
[00:07:28.640 --> 00:07:32.400]  不可以,你要在眾人面前
[00:07:32.400 --> 00:07:35.200]  去確認我的身份
[00:07:35.200 --> 00:07:36.960]  確認我做你們的元帥
[00:07:36.960 --> 00:07:38.960]  我才肯
[00:07:38.960 --> 00:07:40.800]  他是一種自卑
[00:07:40.800 --> 00:07:44.560]  所以他要眾人確認他的身份
[00:07:44.560 --> 00:07:47.200]  這班長老答應了
[00:07:47.200 --> 00:07:48.880]  於是怎樣呢
[00:07:48.880 --> 00:07:52.000]  他終於可以吐氣揚眉了
[00:07:52.000 --> 00:07:53.680]  但我們會看到
[00:07:53.680 --> 00:07:55.760]  耶佛他都有他的好處
[00:07:55.760 --> 00:08:00.000]  他沒有將個人的恩怨放在內心
[00:08:00.000 --> 00:08:03.360]  至少在自己的民族面對危難的時候
[00:08:03.360 --> 00:08:06.560]  他願意站出來承擔這個責任
[00:08:06.560 --> 00:08:07.600]  雖然做領袖
[00:08:07.600 --> 00:08:10.240]  但要打阿們也不容易
[00:08:10.240 --> 00:08:12.720]  因為是一個很強悍的民族
[00:08:12.720 --> 00:08:13.760]  但我們又想一想
[00:08:13.760 --> 00:08:17.760]  為何神要用耶佛他做事師呢
[00:08:17.760 --> 00:08:19.760]  我想至少有兩個因素
[00:08:19.760 --> 00:08:20.720]  第一
[00:08:20.720 --> 00:08:23.200]  這帶給我們一個很重要的訊息
[00:08:23.200 --> 00:08:27.520]  神使用我們並不在乎我們有多少財富
[00:08:27.520 --> 00:08:29.440]  有多高的學歷
[00:08:29.440 --> 00:08:33.120]  甚至不是以我們出身背景的優劣
[00:08:33.120 --> 00:08:35.200]  作為揀選的條件
[00:08:35.200 --> 00:08:37.200]  神有祂自己的主權
[00:08:37.200 --> 00:08:39.680]  所以一個妓女的兒子被人拒絕
[00:08:39.680 --> 00:08:40.720]  被人否定的人
[00:08:40.720 --> 00:08:43.440]  都一樣可以被神使用
[00:08:43.440 --> 00:08:46.720]  但當然神也不是沒有道理
[00:08:46.720 --> 00:08:48.240]  神揀選一個人很重要
[00:08:48.240 --> 00:08:51.520]  就是這個人有沒有一個心朝向著他
[00:08:51.520 --> 00:08:54.240]  如果我們沒有詳細看經文
[00:08:54.240 --> 00:08:57.120]  耶佛他不斷依靠神
[00:08:57.120 --> 00:08:59.520]  他雖然被自己的同胞否定
[00:08:59.520 --> 00:09:00.720]  被趕絕
[00:09:00.720 --> 00:09:02.640]  但他沒有埋怨過神
[00:09:02.640 --> 00:09:04.320]  他自己仍然很強調
[00:09:04.320 --> 00:09:05.920]  如果神給我有力量
[00:09:05.920 --> 00:09:08.640]  我可以打贏阿們人
[00:09:08.640 --> 00:09:10.800]  他仍然仰望神
[00:09:10.800 --> 00:09:13.200]  甚至當他被納為領袖的時候
[00:09:13.200 --> 00:09:15.360]  他向神陳明一切
[00:09:15.360 --> 00:09:18.240]  我們再讀事師記第十一章第十一節
[00:09:18.240 --> 00:09:19.920]  我們一起讀
[00:09:19.920 --> 00:09:23.760]  「於是耶佛他和激烈的長老回去
[00:09:23.760 --> 00:09:28.080]  百姓就納耶佛他作領袖、作元帥
[00:09:28.080 --> 00:09:31.920]  耶佛他在米斯巴將自己的一切畫
[00:09:31.920 --> 00:09:34.240]  陳明在耶和華面前」
[00:09:34.240 --> 00:09:36.800]  耶佛他會將自己的事
[00:09:36.800 --> 00:09:39.040]  向神陳明
[00:09:39.040 --> 00:09:39.840]  如果我們留意到
[00:09:39.840 --> 00:09:40.960]  原來耶佛他一直以來
[00:09:40.960 --> 00:09:43.520]  都對神有一個很尊重的心
[00:09:43.520 --> 00:09:45.040]  正正是因為這個心智
[00:09:45.040 --> 00:09:46.560]  所以神可以揀選他
[00:09:46.560 --> 00:09:49.600]  而不在乎他是不是妓女的兒子
[00:09:49.600 --> 00:09:51.920]  所以求神幫助我們
[00:09:51.920 --> 00:09:54.560]  我們有一個心朝向神的時候
[00:09:54.560 --> 00:09:56.480]  神就會使用我們
[00:09:56.480 --> 00:09:58.320]  當要打這場仗的時候
[00:09:58.320 --> 00:10:01.360]  雖然耶佛他是草莽出身
[00:10:01.360 --> 00:10:05.280]  但他絕對不是一個很暴戾的人
[00:10:05.280 --> 00:10:07.680]  一有什麼事就馬上打仗
[00:10:07.680 --> 00:10:10.080]  他先禮而後兵
[00:10:10.080 --> 00:10:15.680]  他先派使者去跟阿們說
[00:10:15.680 --> 00:10:18.000]  我們大家無怨無仇
[00:10:18.000 --> 00:10:20.560]  為什麼你要來打仗去攻擊我們
[00:10:20.560 --> 00:10:23.120]  是什麼原因呢
[00:10:23.120 --> 00:10:25.280]  他先來打仗去派使者
[00:10:25.280 --> 00:10:27.840]  希望可以講和
[00:10:27.840 --> 00:10:30.640]  但是阿們竟然有一個答案
[00:10:30.640 --> 00:10:32.080]  是很奇怪的
[00:10:32.080 --> 00:10:34.560]  他說因為三百年前
[00:10:34.560 --> 00:10:36.720]  你佔據了我們的地方
[00:10:36.720 --> 00:10:38.000]  所以現在三百年之後
[00:10:38.000 --> 00:10:40.240]  我們要拿回這個地方了
[00:10:40.240 --> 00:10:41.920]  我們一起來打仗去讀
[00:10:41.920 --> 00:10:44.240]  《史詩記》十一章第十三節
[00:10:44.240 --> 00:10:46.080]  我們一起來打仗去讀
[00:10:46.080 --> 00:10:50.160]  阿們人的王回答耶佛他的使者說
[00:10:50.160 --> 00:10:53.760]  因為以色列人從埃及上來的時候
[00:10:53.760 --> 00:10:55.440]  佔據我的地
[00:10:55.440 --> 00:10:58.000]  從阿嫩河到瓦博河
[00:10:58.000 --> 00:10:59.680]  直到約旦河
[00:10:59.680 --> 00:11:04.400]  現在你要好好地將這地歸還吧
[00:11:04.400 --> 00:11:06.640]  當他說到為什麼我們要打仗
[00:11:06.640 --> 00:11:08.960]  就是因為你幾百年前佔據了我們的地方
[00:11:08.960 --> 00:11:10.720]  但其實這個完全是謊言
[00:11:10.720 --> 00:11:12.000]  待會我們會看到
[00:11:12.000 --> 00:11:14.400]  這些地完全不是阿們的
[00:11:14.400 --> 00:11:16.960]  耶佛他聽到之後他仍然忍耐
[00:11:16.960 --> 00:11:19.840]  就派使者去回應
[00:11:19.840 --> 00:11:21.520]  此言差矣
[00:11:21.520 --> 00:11:23.360]  第十一章第十五節
[00:11:23.360 --> 00:11:24.640]  耶佛他如此說
[00:11:24.640 --> 00:11:26.560]  以色列人並沒有佔據
[00:11:26.560 --> 00:11:29.680]  摩亞地和阿門人的地
[00:11:29.680 --> 00:11:33.520]  接著就去講論過去的歷史
[00:11:33.520 --> 00:11:36.320]  他就指出當日我們離開埃及的時候
[00:11:36.320 --> 00:11:37.600]  我們要進入迦南地
[00:11:37.600 --> 00:11:40.560]  我們要經過以東和摩亞這個地方
[00:11:40.560 --> 00:11:43.280]  我們是很有禮貌去申請
[00:11:43.280 --> 00:11:45.520]  可不可以經過你們當中
[00:11:45.520 --> 00:11:47.120]  我們就不用繞圈了
[00:11:47.120 --> 00:11:49.200]  但我們很清楚會說明
[00:11:49.200 --> 00:11:50.800]  我們只是走你們的路
[00:11:50.800 --> 00:11:52.160]  我們還會給你錢
[00:11:52.160 --> 00:11:53.760]  真的給你買路錢
[00:11:53.760 --> 00:11:56.320]  而我們不會去摘你們的葡萄
[00:11:56.320 --> 00:11:57.760]  不會去騷擾你們
[00:11:57.760 --> 00:11:59.520]  你們可不可以讓我們經過
[00:11:59.520 --> 00:12:01.200]  但是以東和摩亞都說
[00:12:01.200 --> 00:12:02.640]  不行我們怎麼會讓你走
[00:12:02.640 --> 00:12:04.560]  經過我們的境界
[00:12:04.560 --> 00:12:05.840]  我們很無奈
[00:12:05.840 --> 00:12:09.280]  我們要繞很遠的路去走
[00:12:09.280 --> 00:12:11.920]  但誰知摩亞竟然還要怎樣
[00:12:11.920 --> 00:12:13.680]  鬥毒將軍來打我們
[00:12:13.680 --> 00:12:15.520]  是主動的來打我們
[00:12:15.520 --> 00:12:18.000]  但神有恩典
[00:12:18.000 --> 00:12:19.760]  神給我們力量
[00:12:19.760 --> 00:12:21.760]  打贏了摩亞
[00:12:21.760 --> 00:12:23.360]  而後來我們就拿了
[00:12:23.360 --> 00:12:25.360]  摩亞這個地方成為我們的地圖
[00:12:25.360 --> 00:12:27.600]  所以地圖是摩亞不是阿門
[00:12:27.600 --> 00:12:30.480]  我們一起來讀第十一章的第二十一節
[00:12:42.880 --> 00:12:46.000]  這個就是歷史事實
[00:12:46.000 --> 00:12:47.600]  就是他們攻擊我們
[00:12:47.600 --> 00:12:50.240]  是他們主動來挑戰我們
[00:12:50.240 --> 00:12:52.080]  而後來我們贏了拿了地圖
[00:12:52.080 --> 00:12:53.120]  所以第一
[00:12:53.120 --> 00:12:54.400]  這是摩亞的地
[00:12:54.400 --> 00:12:55.680]  不關阿門事
[00:12:55.680 --> 00:12:58.240]  雖然摩亞和阿門有親族關係
[00:12:58.240 --> 00:12:59.360]  還有
[00:12:59.360 --> 00:13:00.800]  耶佛陀說
[00:13:00.800 --> 00:13:03.760]  過去三百年你都不來但是去說
[00:13:03.760 --> 00:13:04.800]  你現在才說
[00:13:04.800 --> 00:13:05.760]  有沒有搞錯
[00:13:05.760 --> 00:13:07.600]  現在香港的法律是怎樣
[00:13:07.600 --> 00:13:10.000]  逆權侵佔一定拿到的
[00:13:10.000 --> 00:13:11.520]  我們一起來再讀
[00:13:11.520 --> 00:13:14.240]  史詩記的第十一章的二十六節
[00:13:14.240 --> 00:13:16.640]  以色列人住
[00:13:16.640 --> 00:13:18.080]  十一章的二十六節
[00:13:18.080 --> 00:13:19.120]  OK
[00:13:19.120 --> 00:13:20.400]  再按
[00:13:20.400 --> 00:13:25.520]  以色列人住希什本和屬希什本的鄉村
[00:13:25.520 --> 00:13:28.880]  阿萊爾和屬阿萊爾的鄉村
[00:13:28.880 --> 00:13:32.000]  並願阿倫河的一切成一
[00:13:32.000 --> 00:13:34.240]  已經有三百年了
[00:13:34.240 --> 00:13:36.320]  在這三百年之內
[00:13:36.320 --> 00:13:40.000]  你們為什麼沒有取回這些地方呢
[00:13:40.000 --> 00:13:41.200]  這裡很清晰
[00:13:41.200 --> 00:13:44.880]  三百年來都沒有出過任何聲
[00:13:44.880 --> 00:13:46.720]  現在你又要取回自己的地
[00:13:46.720 --> 00:13:48.320]  根本這個地圖不是屬於你的
[00:13:48.320 --> 00:13:51.200]  即是說阿門其實是特意來但是去挑戰他
[00:13:51.200 --> 00:13:52.720]  結果我們不讀了
[00:13:52.720 --> 00:13:54.640]  在第三十二到三十三節
[00:13:54.640 --> 00:13:58.080]  耶佛他就帶領著他的群眾
[00:13:58.080 --> 00:13:59.520]  打贏了這場仗
[00:13:59.520 --> 00:14:00.560]  還有很特別
[00:14:00.560 --> 00:14:02.880]  他不只是打贏了一場仗就算了
[00:14:02.880 --> 00:14:04.240]  他乘勝追擊
[00:14:04.240 --> 00:14:07.280]  於是來但是去搶了
[00:14:07.280 --> 00:14:09.680]  阿門二十座城池
[00:14:09.680 --> 00:14:11.360]  聖經就說到
[00:14:11.360 --> 00:14:12.880]  接著那幾十年
[00:14:12.880 --> 00:14:15.760]  他們的民族就得到平安
[00:14:15.760 --> 00:14:18.960]  阿門就不會再侵略他們了
[00:14:18.960 --> 00:14:21.840]  這場的外戰完了
[00:14:21.840 --> 00:14:23.360]  其實是一個祝福你
[00:14:23.360 --> 00:14:25.600]  但是很不幸這一場的外戰
[00:14:25.600 --> 00:14:28.400]  卻是引來另外一場的內爭
[00:14:28.400 --> 00:14:31.360]  而這場內爭帶來的後果
[00:14:31.360 --> 00:14:33.520]  是更加受的傷害
[00:14:33.520 --> 00:14:36.480]  是嚴重過外戰
[00:14:36.480 --> 00:14:39.920]  至少讓我看到一件事
[00:14:39.920 --> 00:14:42.880]  我看到耶佛他絕對不是一個老粗
[00:14:42.880 --> 00:14:45.200]  他雖然草莽出身
[00:14:45.200 --> 00:14:47.680]  但是有沒有留意到江湖人物
[00:14:47.680 --> 00:14:50.400]  反而是很懂得人情世故
[00:14:50.400 --> 00:14:52.400]  今天下午都為我祈禱
[00:14:52.400 --> 00:14:53.600]  我要撲來撲去
[00:14:53.600 --> 00:14:55.680]  一會兒我一完了就要馬上走了
[00:14:55.680 --> 00:14:57.840]  我都沒有時間歡迎新來的人
[00:14:57.840 --> 00:14:59.920]  我就要趕去葵涌
[00:14:59.920 --> 00:15:01.280]  來港主崇拜
[00:15:01.280 --> 00:15:02.800]  又要再回來講小麥
[00:15:02.800 --> 00:15:05.440]  小麥就是我已經感謝有個弟兄載我去
[00:15:05.440 --> 00:15:07.440]  今天戶外團契
[00:15:07.440 --> 00:15:10.640]  他們有一個新的地方來裝修好
[00:15:10.640 --> 00:15:12.800]  那些戒毒專員 政府高官
[00:15:12.800 --> 00:15:15.440]  都會出席這個四點鐘的聚會
[00:15:15.440 --> 00:15:18.160]  接著我要負責來祈禱
[00:15:18.160 --> 00:15:19.200]  本來不是我的
[00:15:19.200 --> 00:15:20.320]  是朱耀明牧師
[00:15:20.320 --> 00:15:21.360]  因為他不是在香港
[00:15:21.360 --> 00:15:24.560]  所以找了我來土告
[00:15:24.560 --> 00:15:26.400]  我認識戶外的弟兄
[00:15:26.400 --> 00:15:28.160]  他們以前都是江湖中人
[00:15:28.160 --> 00:15:29.920]  吸過毒坐過監
[00:15:29.920 --> 00:15:33.280]  但我發覺他們跟人之間的關係是非常好
[00:15:33.280 --> 00:15:35.360]  因為真的見慣世面
[00:15:35.360 --> 00:15:36.800]  懂得人情世故
[00:15:36.800 --> 00:15:38.960]  懂得怎樣去處理事情
[00:15:38.960 --> 00:15:42.720]  反而有時候一些只是高位的
[00:15:42.720 --> 00:15:44.480]  只是來到很高學識的人
[00:15:44.480 --> 00:15:46.480]  有時候是不懂得怎樣人情世故
[00:15:46.480 --> 00:15:48.080]  所以你有沒有留意到
[00:15:48.080 --> 00:15:52.320]  耶佛他雖然是一個賊出身
[00:15:52.320 --> 00:15:54.720]  但是他打這場仗是先怎樣
[00:15:54.720 --> 00:15:57.200]  先跟你去講解
[00:15:57.200 --> 00:15:59.040]  希望可以來個擺平
[00:15:59.040 --> 00:16:00.960]  不可以再跟你講道理
[00:16:00.960 --> 00:16:02.320]  再無奈之下
[00:16:02.320 --> 00:16:04.960]  先借你去開戰
[00:16:04.960 --> 00:16:05.920]  好了
[00:16:05.920 --> 00:16:07.280]  我們會看到
[00:16:07.280 --> 00:16:09.680]  原來當我們肯倚靠神的時候
[00:16:09.680 --> 00:16:12.640]  神就會幫助我們去得勝
[00:16:12.640 --> 00:16:14.880]  但剛才我說最不幸的是
[00:16:14.880 --> 00:16:17.520]  這場勝利引來一場內戰
[00:16:17.520 --> 00:16:18.800]  為什麼呢?
[00:16:18.800 --> 00:16:20.640]  有一個民族
[00:16:20.640 --> 00:16:22.160]  就是以法連
[00:16:22.160 --> 00:16:24.160]  走來挑戰耶佛他
[00:16:24.160 --> 00:16:25.120]  就問他
[00:16:25.120 --> 00:16:29.040]  為什麼你去打仗的時候不叫我們?
[00:16:29.040 --> 00:16:30.720]  現在你贏了很威風嗎?
[00:16:30.720 --> 00:16:32.160]  你不叫我?
[00:16:32.160 --> 00:16:34.000]  我放火燒你全家?
[00:16:34.000 --> 00:16:35.200]  真的很兇
[00:16:35.200 --> 00:16:37.360]  我們一起用很兇的態度去讀
