
[00:00:00.000 --> 00:00:03.200]  丁姊妹,早安,你們好,我是黃牧師
[00:01:31.000 --> 00:01:33.000]  和大家一起透過這段經文
[00:01:33.000 --> 00:01:36.000]  《馬太福音》第五章一至十二節
[00:01:36.000 --> 00:01:39.800]  去談論關於「福」這個問題
[00:01:39.800 --> 00:01:44.000]  不過我相信當大家聽完今天這堂崇拜的時候
[00:01:44.000 --> 00:01:46.500]  可能你對於「福」這個題目
[00:01:46.500 --> 00:01:49.600]  有一個很不一樣的領受
[00:01:49.600 --> 00:01:52.800]  或者有很大的改變、改觀
[00:01:52.800 --> 00:01:55.700]  我希望這個改觀能夠幫助大家
[00:01:55.700 --> 00:01:58.700]  能夠更加貼近上帝的心
[00:01:58.700 --> 00:02:03.700]  也更加好好預備我們能夠在天國裡面活著
[00:02:03.700 --> 00:02:06.600]  今天我們會一起去看的經文就是
[00:02:06.600 --> 00:02:10.100]  耶穌基督在開始傳道的時候
[00:02:10.100 --> 00:02:14.200]  他一篇最整全記載下來的講章
[00:02:14.200 --> 00:02:16.400]  有很多弟兄姐妹就會問
[00:02:16.400 --> 00:02:19.700]  為什麼馬太在這個時候
[00:02:19.700 --> 00:02:25.600]  要這麼詳細將耶穌基督一篇講章記載下來呢?
[00:02:25.600 --> 00:02:27.600]  在前文我們已經討論過了
[00:02:27.600 --> 00:02:32.900]  其實很多時候我們在這個真理上面
[00:02:32.900 --> 00:02:35.500]  我們以為自己有很好的把握
[00:02:35.500 --> 00:02:40.100]  但是其實當我們經過了一段長久的時間之後
[00:02:40.100 --> 00:02:46.600]  很多已經變成一種人云亦云的信仰傳統
[00:02:46.600 --> 00:02:49.100]  所以耶穌基督在這個時候
[00:02:49.100 --> 00:02:54.400]  將整捲的舊聖經一些重要的經文
[00:02:54.400 --> 00:02:57.500]  特別是他們日常經常會引用到的經文
[00:02:57.500 --> 00:02:59.500]  將它提了出來
[00:02:59.500 --> 00:03:02.300]  作出一個很整全的陳述
[00:03:02.300 --> 00:03:05.300]  這個也是連貫他在先前
[00:03:05.300 --> 00:03:09.100]  是希望糾正在猶太人的群體
[00:03:09.100 --> 00:03:11.900]  或者以色列民的群體裡面
[00:03:11.900 --> 00:03:14.700]  他們的屬靈的錯誤
[00:03:14.700 --> 00:03:17.500]  或者那種被扭曲的現象
[00:03:17.500 --> 00:03:21.100]  所以希望今天透過這段聖經
[00:03:21.100 --> 00:03:26.300]  耶穌基督如何引用我們今天稱之為舊約的聖經的經文
[00:03:26.300 --> 00:03:31.300]  從而讓一些好像看上是非常熟悉的經文
[00:03:31.300 --> 00:03:35.300]  尤其是對於猶太人是可以說是非常熟悉的經文
[00:03:35.300 --> 00:03:38.500]  讓他們能夠有一個正確的觀念
[00:03:38.500 --> 00:03:41.700]  因為我們知道很可能越熟悉的經文
[00:03:41.700 --> 00:03:46.700]  我們就越容易有些錯誤的誤解
[00:03:46.700 --> 00:03:48.700]  而這個誤解
[00:03:48.700 --> 00:03:53.900]  耶穌為了免得我們繼續將它重複去做
[00:03:53.900 --> 00:03:55.900]  或者逐漸擴大
[00:03:55.900 --> 00:03:57.700]  必要在這個時候
[00:03:57.700 --> 00:03:59.700]  借助馬太這位作者
[00:03:59.700 --> 00:04:04.300]  將這一方面的耶穌的教導清楚的陳述一次
[00:04:04.300 --> 00:04:05.300]  好了
[00:04:05.300 --> 00:04:09.900]  讓我們再次去看看這段經文說些什麼
[00:04:09.900 --> 00:04:13.900]  這段聖經是《馬太福音》第五章一至十二節
[00:04:13.900 --> 00:04:17.300]  或者我們一起先讀一次這段聖經
[00:04:17.300 --> 00:04:20.900]  好使我們能夠更清楚知道這段經文的內容
[00:04:20.900 --> 00:04:27.700]  耶穌看見許多人就上了山的耳坐下
[00:04:27.700 --> 00:04:29.900]  門徒到他跟前來
[00:04:29.900 --> 00:04:32.900]  他就開口教訓他們說
[00:04:32.900 --> 00:04:34.900]  開心的人有福了
[00:04:34.900 --> 00:04:36.900]  因為天國是他們的
[00:04:36.900 --> 00:04:38.900]  哀動的人有福了
[00:04:38.900 --> 00:04:41.100]  因為他們必得安慰
[00:04:41.100 --> 00:04:42.900]  溫柔的人有福了
[00:04:42.900 --> 00:04:45.700]  因為他們必承受地土
[00:04:45.700 --> 00:04:48.100]  饑餓無意的人有福了
[00:04:48.100 --> 00:04:50.700]  因為他們必得飽足
[00:04:50.700 --> 00:04:53.500]  年述人的人有福了
[00:04:53.500 --> 00:04:55.900]  因為他們必蒙年述
[00:04:55.900 --> 00:04:57.700]  清心的人有福了
[00:04:57.700 --> 00:05:00.300]  因為他們必得見上帝
[00:05:00.300 --> 00:05:03.100]  使人磨目的人有福了
[00:05:03.100 --> 00:05:06.100]  因為他們必稱為上帝的兒子
[00:05:06.100 --> 00:05:08.700]  為易受逼迫的人有福了
[00:05:08.700 --> 00:05:11.100]  因為天國是他們的
[00:05:11.100 --> 00:05:14.100]  人若因我辱罵你們
[00:05:14.100 --> 00:05:15.900]  逼迫你們
[00:05:15.900 --> 00:05:19.100]  捏造各樣壞話誹謗你們
[00:05:19.100 --> 00:05:21.100]  你們就有福了
[00:05:21.100 --> 00:05:23.900]  應當歡喜快樂
[00:05:23.900 --> 00:05:26.900]  因為你們在天上的賞賜是大的
[00:05:26.900 --> 00:05:28.900]  在你們以前的先知
[00:05:28.900 --> 00:05:32.100]  人也是這樣逼迫他們
[00:05:32.100 --> 00:05:35.900]  看八福這段經文
[00:05:35.900 --> 00:05:38.900]  或者用英語說叫做The Beatitudes
[00:05:38.900 --> 00:05:43.900]  有三個很重要的重點
[00:05:43.900 --> 00:05:45.900]  是我們首要要學會
[00:05:45.900 --> 00:05:47.900]  或者變清楚明白的
[00:05:47.900 --> 00:05:50.900]  因為如果這三點搞不清楚的時候
[00:05:50.900 --> 00:05:53.900]  我們對於八福這段經文
[00:05:53.900 --> 00:05:55.900]  就會有很多的曲解
[00:05:55.900 --> 00:05:59.900]  甚至可以說自由任你解釋
[00:05:59.900 --> 00:06:00.900]  喜歡怎麼解釋就怎麼解釋
[00:06:00.900 --> 00:06:03.900]  這三個重點就規限著
[00:06:03.900 --> 00:06:07.900]  幫助我們在一個特定的方向去解釋
[00:06:07.900 --> 00:06:09.900]  或者了解這段經文
[00:06:09.900 --> 00:06:10.900]  第一點
[00:06:10.900 --> 00:06:13.900]  在這八節的經文當中
[00:06:13.900 --> 00:06:17.900]  談論到有關於這些蒙福的人
[00:06:17.900 --> 00:06:19.900]  其實都是指到這些人
[00:06:19.900 --> 00:06:21.900]  已經在神之中
[00:06:21.900 --> 00:06:25.900]  蒙了神的祝福的人
[00:06:25.900 --> 00:06:27.900]  這八節的經文
[00:06:27.900 --> 00:06:29.900]  指出這些人
[00:06:29.900 --> 00:06:34.900]  他們當已經蒙了上帝的賜福之後
[00:06:34.900 --> 00:06:40.900]  他們應有的身心靈的狀態應該是怎樣
[00:06:40.900 --> 00:06:44.900]  而且每一個他們身心靈的狀態
[00:06:44.900 --> 00:06:46.900]  為什麼會這樣出現
[00:06:46.900 --> 00:06:49.900]  都是由他們個別各有的特別原因
[00:06:49.900 --> 00:06:53.900]  而在這八個福的陳述裡面
[00:06:53.900 --> 00:06:59.900]  其實都直接和救恩和活在天國
[00:06:59.900 --> 00:07:01.900]  這個主題是直接有關係的
[00:07:01.900 --> 00:07:04.900]  所以當我們去看這段經文的時候
[00:07:04.900 --> 00:07:06.900]  我們只要去明白一點
[00:07:06.900 --> 00:07:11.900]  這八福其實不是教我們怎樣去做
[00:07:11.900 --> 00:07:14.900]  然後我們可以得到某一種的福氣
[00:07:14.900 --> 00:07:16.900]  相反的
[00:07:16.900 --> 00:07:19.900]  其實是老祖這個人已經在這個福氣裡面
[00:07:19.900 --> 00:07:21.900]  他應有的表現
[00:07:21.900 --> 00:07:23.900]  但很可惜的就是很多時候
[00:07:23.900 --> 00:07:27.900]  解釋八福的經文的信徒
[00:07:27.900 --> 00:07:29.900]  或者甚至傳道人
[00:07:29.900 --> 00:07:31.900]  他們都認為我這樣做了
[00:07:31.900 --> 00:07:34.900]  我就可以得到這種福氣了
[00:07:34.900 --> 00:07:37.900]  於是乎他們對於福氣的解釋
[00:07:37.900 --> 00:07:41.900]  就有他自己完全一套的理解和演繹
[00:07:41.900 --> 00:07:43.900]  譬如他對於福氣他認為
[00:07:43.900 --> 00:07:46.900]  只要我找到一個漂亮的老婆
[00:07:46.900 --> 00:07:50.900]  或者找到一個很英俊的丈夫
[00:07:50.900 --> 00:07:56.900]  或者是找到一些家財萬貫的方法
[00:07:56.900 --> 00:07:59.900]  賺取一些一輩子都花不完的金錢
[00:07:59.900 --> 00:08:03.900]  他就認為這種就等於蒙祝福
[00:08:03.900 --> 00:08:07.900]  甚至將他和上帝賜福畫成等號
[00:08:07.900 --> 00:08:10.900]  如果你得不到這樣的現象
[00:08:10.900 --> 00:08:14.900]  就是說等同於上帝沒有賜福給你
[00:08:14.900 --> 00:08:16.900]  但如果我們仔細去看一下
[00:08:16.900 --> 00:08:18.900]  這八福的介紹
[00:08:18.900 --> 00:08:20.900]  其實我相信不少的人
[00:08:20.900 --> 00:08:23.900]  只要我們仔細去讀一下這八福
[00:08:23.900 --> 00:08:27.900]  其實所指的已經有福氣的人
[00:08:27.900 --> 00:08:30.900]  他所面對的遭遇和表現
[00:08:30.900 --> 00:08:33.900]  其實我相信有些人都不認同是一種福氣
[00:08:33.900 --> 00:08:34.900]  譬如很簡單
[00:08:34.900 --> 00:08:36.900]  在這段經文裏面
[00:08:36.900 --> 00:08:39.900]  有談論到有些人是哀動的
[00:08:39.900 --> 00:08:41.900]  或者哀哭
[00:08:41.900 --> 00:08:44.900]  又陳述到有些人會有饑渴
[00:08:44.900 --> 00:08:47.900]  有肚餓的情況
[00:08:47.900 --> 00:08:51.900]  又講到有些人會受到逼迫
[00:08:51.900 --> 00:08:54.900]  這些叫做有福氣的人
[00:08:54.900 --> 00:08:57.900]  我相信很多人都不會認同
[00:08:57.900 --> 00:09:01.900]  但是這正正就是八福裏面所談論到的
[00:09:01.900 --> 00:09:04.900]  如果我們所談論到的人
[00:09:04.900 --> 00:09:07.900]  他已經蒙了上帝的祝福的話
[00:09:07.900 --> 00:09:08.900]  這些表現
[00:09:08.900 --> 00:09:10.900]  他在這些現象裏面
[00:09:10.900 --> 00:09:13.900]  他們是很自然流露出來的
[00:09:13.900 --> 00:09:14.900]  為什麼呢?
[00:09:14.900 --> 00:09:18.900]  這個我們會一會再逐一去陳述
[00:09:18.900 --> 00:09:22.900]  第二個重點去了解這八節的經文
[00:09:22.900 --> 00:09:25.900]  有關於一個已經蒙福的人
[00:09:25.900 --> 00:09:29.900]  其實他們都維繫在一個重要主題上
[00:09:29.900 --> 00:09:31.900]  就叫做義
[00:09:31.900 --> 00:09:33.900]  Righteousness
[00:09:33.900 --> 00:09:36.900]  這個義也不是我們一般人
[00:09:36.900 --> 00:09:39.900]  所了解的義那種定義
[00:09:39.900 --> 00:09:42.900]  因為人一般對義的了解
[00:09:42.900 --> 00:09:44.900]  就是說有義氣
[00:09:44.900 --> 00:09:47.900]  做事就是你關照我
[00:09:47.900 --> 00:09:48.900]  我又關照你
[00:09:48.900 --> 00:09:50.900]  這種叫做義
[00:09:50.900 --> 00:09:54.900]  但是其實在這段聖經裏面所介紹到的義
[00:09:54.900 --> 00:09:57.900]  是談論到神的子民
[00:09:57.900 --> 00:10:01.900]  他們能夠活在天國裏面的義
[00:10:01.900 --> 00:10:03.900]  簡單來說
[00:10:03.900 --> 00:10:07.900]  天國有一個獨特的義的定義
[00:10:07.900 --> 00:10:10.900]  是讓每一個能夠進入天國的人
[00:10:10.900 --> 00:10:13.900]  都有這個條件
[00:10:13.900 --> 00:10:16.900]  他們才可以進入天國裏面
[00:10:16.900 --> 00:10:19.900]  所以用一個簡單的例子來計算
[00:10:19.900 --> 00:10:22.900]  就是談論到譬如一個人
[00:10:22.900 --> 00:10:25.900]  他是想讀某一間大學
[00:10:25.900 --> 00:10:30.900]  去進入讀某一個特定的學位課程的話
[00:10:30.900 --> 00:10:33.900]  不是說你想讀就能讀
[00:10:33.900 --> 00:10:36.900]  你一定需要有那個學院
[00:10:36.900 --> 00:10:40.900]  那個大學所定下來的條件
[00:10:40.900 --> 00:10:42.900]  前設的條件
[00:10:42.900 --> 00:10:44.900]  有這樣的學歷要求
[00:10:44.900 --> 00:10:46.900]  達標了
[00:10:46.900 --> 00:10:49.900]  他才能夠讓你進入到這個學校
[00:10:49.900 --> 00:10:51.900]  或者這個課程當中
[00:10:51.900 --> 00:10:54.900]  繼續去修讀
[00:10:54.900 --> 00:10:57.900]  這些我們叫做prerequisites
[00:10:57.900 --> 00:11:00.900]  而這段聖經所介紹的就是
[00:11:00.900 --> 00:11:05.900]  那些人已經有了這些prerequisites的形態是怎麼樣
[00:11:05.900 --> 00:11:08.900]  所以將它總稱為義
[00:11:08.900 --> 00:11:10.900]  所以在這段聖經裏面
[00:11:10.900 --> 00:11:13.900]  基本上來算義這個題目是重複多次出現的
[00:11:13.900 --> 00:11:16.900]  我們一會兒會再仔細去看看
[00:11:16.900 --> 00:11:18.900]  第三個重點
[00:11:18.900 --> 00:11:20.900]  去了解八福的經文
[00:11:20.900 --> 00:11:22.900]  在這裏就是談論到
[00:11:22.900 --> 00:11:26.900]  每一個已經蒙福的人
[00:11:26.900 --> 00:11:32.900]  他們原來都是屬乎天國的子民
[00:11:32.900 --> 00:11:34.900]  因此
[00:11:34.900 --> 00:11:38.900]  在現在他所處境的狀況或者時間
[00:11:38.900 --> 00:11:42.900]  其實只不過是一個過渡時期
[00:11:42.900 --> 00:11:45.900]  transitional period
[00:11:45.900 --> 00:11:52.900]  他們一方面是活在一個仍然充滿罪惡的世界當中
[00:11:52.900 --> 00:11:55.900]  所以在這個罪惡的世界裏面
[00:11:55.900 --> 00:11:58.900]  有很多東西仍然在搞擾他們
[00:11:58.900 --> 00:12:02.900]  但是其實這些已經蒙了上帝祝福的人
[00:12:02.900 --> 00:12:06.900]  他們也同時是屬於天國的子民
[00:12:06.900 --> 00:12:10.900]  所以其實他在這個時間
[00:12:10.900 --> 00:12:18.900]  只不過是一步一步地去過渡進入到天國的國度裏面
[00:12:18.900 --> 00:12:21.900]  既然是一個過渡時期
[00:12:21.900 --> 00:12:23.900]  我們就會明白到
[00:12:23.900 --> 00:12:25.900]  在這段時間裏面
[00:12:25.900 --> 00:12:30.900]  他們一方面會經歷到天國賜予的福氣
[00:12:30.900 --> 00:12:35.900]  特別是我們後來在《馬太福音》裏面看到的
[00:12:35.900 --> 00:12:42.900]  知道的就是有聖靈與這些已經蒙了神賜福的人同在
[00:12:42.900 --> 00:12:45.900]  所以就會陪伴著他們的經歷
[00:12:45.900 --> 00:12:50.900]  經歷這一切不同的世界上的事情
[00:12:50.900 --> 00:12:51.900]  但同時間
[00:12:51.900 --> 00:12:57.900]  他們因為仍然是活在一個充滿罪惡的時代裏面
[00:12:57.900 --> 00:12:59.900]  於是在這個時代裏面
[00:12:59.900 --> 00:13:01.900]  有很多東西加諸於他們身上
[00:13:01.900 --> 00:13:05.900]  不到他們選擇的,是強加於他們的生命上
[00:13:05.900 --> 00:13:08.900]  甚至可能他們直接去面對的
[00:13:08.900 --> 00:13:11.900]  會看到的,會知道的
[00:13:11.900 --> 00:13:14.900]  這些事情加在他們身上
[00:13:14.900 --> 00:13:16.900]  有些是軟性的
[00:13:16.900 --> 00:13:18.900]  譬如引誘
[00:13:18.900 --> 00:13:20.900]  譬如試探
[00:13:20.900 --> 00:13:23.900]  甚至有時有種叫收買
[00:13:23.900 --> 00:13:25.900]  用一些好處引誘你們進去
[00:13:25.900 --> 00:13:28.900]  覺得犯罪也有好處
[00:13:28.900 --> 00:13:29.900]  這些是軟性的
[00:13:29.900 --> 00:13:34.900]  但有一些很硬邦邦,直接衝擊他們的事情
[00:13:34.900 --> 00:13:36.900]  發生在他們身上的
[00:13:36.900 --> 00:13:39.900]  譬如這段經文裏面,遲些所說到的
[00:13:39.900 --> 00:13:42.900]  有誹謗的,有逼迫的事情
[00:13:42.900 --> 00:13:45.900]  在這個轉折的過程當中
[00:13:45.900 --> 00:13:49.900]  如果我們作為已經蒙福的神子民
[00:13:49.900 --> 00:13:52.900]  我們是屬於天國的一份子
[00:13:52.900 --> 00:13:55.900]  我們其實知道我們現在所遭遇的
[00:13:55.900 --> 00:13:58.900]  其實只不過是過渡時期
[00:13:58.900 --> 00:14:01.900]  我們怎樣去面對這個過渡時期呢?
[00:14:01.900 --> 00:14:05.900]  伯福這段經文是告訴我們
[00:14:05.900 --> 00:14:08.900]  怎樣這些人活在這個時代裏面
[00:14:08.900 --> 00:14:11.900]  漸漸由一個罪惡的世界
[00:14:11.900 --> 00:14:15.900]  轉移進到這個天國的國度當中
[00:14:15.900 --> 00:14:19.900]  好了,我們有了拿著這三個重點之後
[00:14:19.900 --> 00:14:22.900]  我們就開始去看看這段經文
[00:14:22.900 --> 00:14:24.900]  說些什麼給我們知道
[00:14:24.900 --> 00:14:27.900]  去解答今天的講題
[00:14:27.900 --> 00:14:30.900]  我們是不是一個蒙福的人呢?
[00:14:30.900 --> 00:14:32.900]  好了,我們一起去看看
[00:14:32.900 --> 00:14:36.900]  一開始在這段聖經裏面就說到
[00:14:36.900 --> 00:14:39.900]  跟隨耶穌的人有很多
[00:14:39.900 --> 00:14:41.900]  然後怎麼樣呢?
[00:14:41.900 --> 00:14:44.900]  耶穌於是乎就上到山上
[00:14:44.900 --> 00:14:46.900]  就坐下來
[00:14:46.900 --> 00:14:49.900]  門徒也跟著去到他的裏面
[00:14:49.900 --> 00:14:51.900]  那麼耶穌就開始開口
[00:14:51.900 --> 00:14:54.900]  教訓這些門徒了
[00:14:54.900 --> 00:14:58.900]  在這部分第一和第二節我們一起會看到一個訊息
[00:14:58.900 --> 00:15:01.900]  就是原來透過傳主道
[00:15:01.900 --> 00:15:05.900]  是因別出神的子民
[00:15:05.900 --> 00:15:11.900]  God's word expose who the sons of God are
[00:15:11.900 --> 00:15:15.900]  這是一個很重要的課題
[00:15:15.900 --> 00:15:19.900]  首先我們從剛剛所看到的這兩節經文
[00:15:19.900 --> 00:15:21.900]  我們會明白到一件事
[00:15:21.900 --> 00:15:26.900]  我們的上主耶穌基督其實是一個很慷慨的神
[00:15:26.900 --> 00:15:28.900]  他絕對不孤寒
[00:15:28.900 --> 00:15:31.900]  我們的上帝其實是很寬宏的
[00:15:31.900 --> 00:15:34.900]  寬宏到一個地步是怎麼樣呢?
[00:15:34.900 --> 00:15:38.900]  只要你主願意來靠近他
[00:15:38.900 --> 00:15:42.900]  主動來參與去認識上帝的話
[00:15:42.900 --> 00:15:47.900]  即或可能你來最初只是來湊湊熱鬧
[00:15:47.900 --> 00:15:51.900]  或者可能是來消費上帝的恩典
[00:15:51.900 --> 00:15:56.900]  簡單來說,從而黏一些上帝所賜的祝福
[00:15:56.900 --> 00:16:01.900]  上帝其實也沒有第一口拒絕不讓他們來
[00:16:01.900 --> 00:16:05.900]  你說上帝是不是不知道這些人呢?
[00:16:05.900 --> 00:16:06.900]  他們的心怎麼想呢?
[00:16:06.900 --> 00:16:09.900]  你說耶穌不明白他們怎麼想嗎?
[00:16:09.900 --> 00:16:12.900]  不是,耶穌明白這些人是怎麼想的
[00:16:12.900 --> 00:16:15.900]  但是上帝和耶穌基督
[00:16:15.900 --> 00:16:17.900]  與人的交往
[00:16:17.900 --> 00:16:23.900]  其實是沒有預設的前設才與人交往的
[00:16:23.900 --> 00:16:25.900]  所以不是說你對我好
[00:16:25.900 --> 00:16:29.900]  我才敬你一丈
[00:16:29.900 --> 00:16:30.900]  不是這樣的
[00:16:30.900 --> 00:16:33.900]  上帝就算有時候不敬他也好
[00:16:33.900 --> 00:16:37.900]  只要你肯來,他也會接納你來參與
[00:16:37.900 --> 00:16:41.900]  其實這個情況在福音書裡面有比喻
[00:16:41.900 --> 00:16:46.900]  也是陳述到有這樣的例子,一個君王邀請所有人來參加
[00:16:46.900 --> 00:16:50.900]  他沒有說因為你貧或者富我才請你
[00:16:50.900 --> 00:16:52.900]  所以讓我們看見
[00:16:52.900 --> 00:16:57.900]  上帝其實是有一個寬宏的心
[00:16:57.900 --> 00:17:05.900]  他是願意讓人可以去嘗一下天恩的滋味
[00:17:05.900 --> 00:17:10.900]  這一點是一個很重要的對上帝的認識
[00:17:10.900 --> 00:17:16.900]  所以耶穌一開始見到很多人跟隨他一起
[00:17:16.900 --> 00:17:19.900]  耶穌在這個時候怎麼樣呢?
[00:17:19.900 --> 00:17:27.900]  就把握這個機會馬上向他們傳講神的訊息
[00:17:27.900 --> 00:17:30.900]  很多這些人來跟隨他
[00:17:30.900 --> 00:17:33.900]  其實他們的心是怎麼樣呢?
[00:17:33.900 --> 00:17:35.900]  不要說帝國
[00:17:35.900 --> 00:17:38.900]  就算說呼召的門徒
[00:17:38.900 --> 00:17:40.900]  呼召了的門徒
[00:17:40.900 --> 00:17:42.900]  其實他們是不是真的在這一刻
[00:17:42.900 --> 00:17:45.900]  全心全意毫無疑問
[00:17:45.900 --> 00:17:49.900]  耶穌說什麼他們完全相信全部接納呢?
[00:17:49.900 --> 00:17:52.900]  是不是真的他們信心爆棚
[00:17:52.900 --> 00:17:54.900]  耶穌才去呼召他們呢?
[00:17:54.900 --> 00:17:56.900]  在之前我們已經講過
[00:17:56.900 --> 00:17:59.900]  最典型的一個例子就是彼得
[00:17:59.900 --> 00:18:03.900]  彼得其實你看見耶穌呼召他的時候
[00:18:03.900 --> 00:18:05.900]  哇!他的反應很積極
[00:18:05.900 --> 00:18:08.900]  馬上就來跟從耶穌
[00:18:08.900 --> 00:18:13.900]  但是我們隨著彼得跟隨耶穌的日子
[00:18:13.900 --> 00:18:14.900]  我們就會看到
[00:18:14.900 --> 00:18:18.900]  其實彼得的靈性都很狡猾
[00:18:18.900 --> 00:18:20.900]  耶穌都沒有拒絕他
[00:18:20.900 --> 00:18:21.900]  所以讓我們看見
[00:18:21.900 --> 00:18:24.900]  耶穌其實很願意接納人
[00:18:24.900 --> 00:18:26.900]  希望把握每一個機會
[00:18:26.900 --> 00:18:32.900]  去向人作出教導和啟導
[00:18:32.900 --> 00:18:37.900]  希望他們能夠逐漸進入神國裏面
[00:18:37.900 --> 00:18:39.900]  領受上帝那份祝福
[00:18:39.900 --> 00:18:42.900]  所以這個是背景
[00:18:42.900 --> 00:18:44.900]  耶穌上了一個山
[00:18:44.900 --> 00:18:46.900]  為什麼要上一個山呢?
[00:18:46.900 --> 00:18:48.900]  其實根據聖經學者的研究
[00:18:48.900 --> 00:18:53.900]  當時耶穌所處的位置應該是屬於加伯隆
[00:18:53.900 --> 00:18:55.900]  就是我們所知道的耶穌
[00:18:55.900 --> 00:18:58.900]  搬去全道的大本營加伯隆
[00:18:58.900 --> 00:19:02.900]  他在加伯隆的岸邊
[00:19:02.900 --> 00:19:04.900]  其中一個地方
[00:19:04.900 --> 00:19:06.900]  就是一個斜的山坡
[00:19:06.900 --> 00:19:08.900]  我在公元2000年的時候
[00:19:08.900 --> 00:19:10.900]  去以色列讀書
[00:19:10.900 --> 00:19:12.900]  也曾經去過那個山坡
[00:19:12.900 --> 00:19:14.900]  據傳是在那裏
[00:19:14.900 --> 00:19:18.900]  其實耶穌是把握地勢
[00:19:18.900 --> 00:19:24.900]  去將全道的有效性提高
[00:19:24.900 --> 00:19:32.900]  這個做法和很多羅馬人設計的演講廳
[00:19:32.900 --> 00:19:34.900]  的設計是很類似的
[00:19:34.900 --> 00:19:36.900]  不過他們是倒轉的
[00:19:36.900 --> 00:19:38.900]  羅馬人是由中間點
[00:19:38.900 --> 00:19:42.900]  最低點向上放射去聽
[00:19:42.900 --> 00:19:45.900]  而耶穌是利用山坡的高處
[00:19:45.900 --> 00:19:47.900]  將聲音向下
[00:19:47.900 --> 00:19:49.900]  向當時的人去陳述
[00:19:49.900 --> 00:19:54.900]  不過這裏也有另一個很重要的特點
[00:19:54.900 --> 00:19:56.900]  也讓我們看到
[00:19:56.900 --> 00:19:58.900]  其實這個陳述
[00:19:58.900 --> 00:20:02.900]  也很像昔日摩西上到西乃山上
[00:20:02.900 --> 00:20:09.900]  去接受上帝的啟示和上帝的教導
[00:20:09.900 --> 00:20:13.900]  這個圖畫其實對比了
[00:20:13.900 --> 00:20:15.900]  讓我們看到耶穌在這裏
[00:20:15.900 --> 00:20:20.900]  象徵著他以一個比摩西更高的身份
[00:20:20.900 --> 00:20:22.900]  以上帝的身份
[00:20:22.900 --> 00:20:25.900]  來將上帝的說話
[00:20:25.900 --> 00:20:28.900]  向當時的門徒陳述
[00:20:28.900 --> 00:20:30.900]  第二點我們要明白
[00:20:30.900 --> 00:20:32.900]  「門徒」這個字眼
[00:20:32.900 --> 00:20:38.900]  在這裏不只是規限於耶穌呼召那十二個門徒
[00:20:38.900 --> 00:20:39.900]  不是的
[00:20:39.900 --> 00:20:44.900]  其實耶穌在這裏所向的所謂門徒
[00:20:44.900 --> 00:20:46.900]  或者信徒所說的
[00:20:46.900 --> 00:20:50.900]  其實是說那些肯跟隨主的人
[00:20:50.900 --> 00:20:52.900]  所以「門徒」這個字
[00:20:52.900 --> 00:20:54.900]  如果我們去翻譯
[00:20:54.900 --> 00:20:59.900]  「apostle」其實是說一群跟從主的「disciple」
[00:20:59.900 --> 00:21:01.900]  跟從主的人
