
[00:00:00.000 --> 00:00:01.260]  待會兒平安
[00:02:15.740 --> 00:02:17.740]  即是他是王子
[00:02:19.740 --> 00:02:23.740]  彌賽亞宣之預言將來要來到世上的彌賽亞
[00:02:23.740 --> 00:02:25.740]  有四個名字
[00:02:25.740 --> 00:02:28.740]  其實有四方面的積分
[00:02:28.740 --> 00:02:31.740]  或者有四方面的特質
[00:02:31.740 --> 00:02:34.740]  今天我們燒香主耶穌有一個身份
[00:02:34.740 --> 00:02:37.740]  就是「奇妙測試」
[00:02:37.740 --> 00:02:42.740]  講到經文是來自《約翰福音》
[00:02:42.740 --> 00:02:48.740]  我先介紹一下這本福音書的寫作目的
[00:02:48.740 --> 00:02:51.740]  會幫助我們了解作者
[00:02:51.740 --> 00:02:54.740]  選取一些事情的原因
[00:02:54.740 --> 00:02:57.740]  尤其是我們留意到
[00:02:57.740 --> 00:03:03.740]  《約翰福音》與其他聖經裏面的三本福音書的取材
[00:03:03.740 --> 00:03:05.740]  都是有很大的不同的
[00:03:05.740 --> 00:03:09.740]  在《約翰福音》第二章我們讀到主耶穌
[00:03:09.740 --> 00:03:13.740]  在加拿大裏面一個婚宴將水變成酒
[00:03:13.740 --> 00:03:20.740]  在第三章記載祂與尼哥德姆講重生
[00:03:20.740 --> 00:03:25.740]  經文又是一位撒瑪利亞婦人講道
[00:03:25.740 --> 00:03:32.740]  這些事跡在其他三本福音書都沒有記載
[00:03:32.740 --> 00:03:36.740]  為何《仕途約翰》要記載這些事呢?
[00:03:36.740 --> 00:03:40.740]  在《約翰福音》二十章三十一節
[00:03:40.740 --> 00:03:44.740]  作者將他寫這本福音書的目的告訴我們
[00:03:44.740 --> 00:03:47.740]  但記載這些事
[00:03:47.740 --> 00:03:53.740]  是要使你們信耶穌是基督是上帝的兒子
[00:03:53.740 --> 00:03:56.740]  並且使你們信祂
[00:03:56.740 --> 00:04:00.740]  好因著祂的名得生命
[00:04:00.740 --> 00:04:03.740]  《約翰福音》選取有關主耶穌的事蹟
[00:04:03.740 --> 00:04:09.740]  都是希望讀者能夠很清楚地認識主耶穌的身份
[00:04:09.740 --> 00:04:16.740]  不要將主耶穌看成「隨便吧,先知中一位」
[00:04:16.740 --> 00:04:24.740]  而是舊約聖經所預言要來的那位基督或彌賽亞
[00:04:24.740 --> 00:04:30.740]  彌賽亞是希伯來文的音譯Messiah
[00:04:30.740 --> 00:04:33.740]  基督是希臘文的翻譯
[00:04:33.740 --> 00:04:35.740]  翻譯成Messiah的意思
[00:04:35.740 --> 00:04:41.740]  而中文的基督其實是希臘文的音譯
[00:04:41.740 --> 00:04:44.740]  意思是受稿者
[00:04:44.740 --> 00:04:52.740]  稿的意思是要將油倒在一個人的頭上
[00:04:52.740 --> 00:04:54.740]  在猶太人的傳統中
[00:04:54.740 --> 00:04:58.740]  有兩類人是需要被稿的
[00:04:58.740 --> 00:05:01.740]  就是大祭司和君王
[00:05:01.740 --> 00:05:07.740]  他們就職禮時就將油倒在他們的頭上
[00:05:07.740 --> 00:05:11.740]  這就叫做稿
[00:05:11.740 --> 00:05:15.740]  為何要認識耶穌是基督呢?
[00:05:15.740 --> 00:05:19.740]  因為如果我們認識和相信耶穌是基督
[00:05:19.740 --> 00:05:23.740]  跟隨祂就會有生命
[00:05:23.740 --> 00:05:27.740]  當然了,這裡約翰提到的生命
[00:05:27.740 --> 00:05:31.740]  不是說我們現在短暫的肉體的生命
[00:05:31.740 --> 00:05:38.740]  也不只是死後才開始的永恆生命
[00:05:38.740 --> 00:05:42.740]  而是跟上帝有和好關係
[00:05:42.740 --> 00:05:45.740]  而產生出來的永恆生命
[00:05:45.740 --> 00:05:48.740]  有福的生命
[00:05:48.740 --> 00:05:50.740]  在約翰福音十七章三節
[00:05:50.740 --> 00:05:52.740]  主耶穌曾經說
[00:05:52.740 --> 00:05:54.740]  認識祢獨一的真神
[00:05:54.740 --> 00:05:57.740]  並且認識祢所差來的耶穌基督
[00:05:57.740 --> 00:06:00.740]  這就是永生
[00:06:00.740 --> 00:06:04.740]  永生不是由人死後才開始的
[00:06:04.740 --> 00:06:07.740]  而是由我們認識主耶穌
[00:06:07.740 --> 00:06:10.740]  跟上帝有了和好的關係
[00:06:10.740 --> 00:06:14.740]  就開始了永恆的生命
[00:06:14.740 --> 00:06:17.740]  今天的講題就是「奇妙測試」
[00:06:17.740 --> 00:06:23.740]  我們要怎樣理解「奇妙測試」這幾個字呢?
[00:06:23.740 --> 00:06:28.740]  其實這四個字可以分成兩組
[00:06:28.740 --> 00:06:32.740]  「奇妙」和「測試」
[00:06:32.740 --> 00:06:37.740]  在《聖經》的原文「希伯來文」其實有兩個字
[00:06:37.740 --> 00:06:43.740]  但是在原文裡「奇妙」這個字
[00:06:43.740 --> 00:06:47.740]  究竟是形容詞還是名詞呢?
[00:06:47.740 --> 00:06:51.740]  原來「希伯來文」這個字是名詞
[00:06:51.740 --> 00:06:55.740]  所以有些英文譯本譯作「奇妙」
[00:06:55.740 --> 00:06:58.740]  加個逗號然後「測試」
[00:06:58.740 --> 00:07:04.740]  但是大多數的中文譯本都譯作「奇妙的測試」
[00:07:04.740 --> 00:07:08.740]  和修版就是這樣「奇妙測試」
[00:07:08.740 --> 00:07:11.740]  但是《橫聖》就譯作「奇妙的測試」
[00:07:11.740 --> 00:07:16.740]  「奇妙」理解為形容詞
[00:07:16.740 --> 00:07:20.740]  「奇妙」的意義是出人意表
[00:07:20.740 --> 00:07:23.740]  令人詫異的意思
[00:07:23.740 --> 00:07:28.740]  「測試」就是替人出謀或策
[00:07:28.740 --> 00:07:32.740]  《聖經》中的猶太人皇帝
[00:07:32.740 --> 00:07:38.740]  其實很多時候都會有智慧人來做謀事
[00:07:38.740 --> 00:07:41.740]  這個就是「測試」的意思
[00:07:41.740 --> 00:07:45.740]  「奇妙的測試」就是說主耶穌會給人一些
[00:07:45.740 --> 00:07:50.740]  令人意想不到的忠告或教導的人
[00:07:50.740 --> 00:07:54.740]  在《約翰福音》第三章我們已經看到
[00:07:54.740 --> 00:07:58.740]  主耶穌為尼哥德姆指點迷津
[00:07:58.740 --> 00:08:02.740]  尼哥德姆晚上去找耶穌
[00:08:02.740 --> 00:08:06.740]  如果我想有位陌生人晚上十點鐘打電話給我
[00:08:06.740 --> 00:08:09.740]  請我為他講解《聖經》
[00:08:09.740 --> 00:08:13.740]  我會跟他說對不起
[00:08:13.740 --> 00:08:16.740]  現在很晚了不如我約個時間
[00:08:16.740 --> 00:08:19.740]  你日後來教會我會跟你解釋
[00:08:19.740 --> 00:08:21.740]  但主耶穌真的很不同
[00:08:21.740 --> 00:08:23.740]  祂真的很奇妙
[00:08:23.740 --> 00:08:25.740]  晚上來找祂
[00:08:25.740 --> 00:08:26.740]  照樣跟祂講道理
[00:08:26.740 --> 00:08:29.740]  還告訴祂有關重生的事
[00:08:29.740 --> 00:08:33.740]  重生的道理是主耶穌首先講的
[00:08:33.740 --> 00:08:36.740]  後來司徒保羅提到
[00:08:36.740 --> 00:08:39.740]  在《哥倫多後書5:17》
[00:08:39.740 --> 00:08:41.740]  若有人在基督裡
[00:08:41.740 --> 00:08:43.740]  即使是新造的人
[00:08:43.740 --> 00:08:45.740]  舊事已過都變成新的了
[00:08:45.740 --> 00:08:47.740]  多麼沉悶
[00:08:47.740 --> 00:08:49.740]  兩個字就得了重生
[00:08:49.740 --> 00:08:53.740]  這句話其實就是重生的意思
[00:08:53.740 --> 00:08:56.740]  沒有主耶穌講得那麼簡潔
[00:08:56.740 --> 00:08:58.740]  兩個字就搞定了
[00:08:58.740 --> 00:09:01.740]  主耶穌真是一位奇妙的賊士
[00:09:01.740 --> 00:09:06.740]  今天的經文不是發生在晚上
[00:09:06.740 --> 00:09:10.740]  而是在中午十二點鐘左右
[00:09:10.740 --> 00:09:15.740]  是一天裡面可能最熱的時間
[00:09:15.740 --> 00:09:18.740]  我不知道大家怕不怕熱
[00:09:18.740 --> 00:09:23.740]  我發覺在天氣又熱又潮濕的時候
[00:09:23.740 --> 00:09:29.740]  我就會沒有耐性跟你講論嚴肅的問題
[00:09:29.740 --> 00:09:33.740]  但主耶穌竟然很主動地
[00:09:33.740 --> 00:09:38.740]  跟一位撒瑪利亞婦人講福音
[00:09:38.740 --> 00:09:40.740]  在四章第一節就告訴我們
[00:09:40.740 --> 00:09:42.740]  耶穌知道
[00:09:42.740 --> 00:09:45.740]  「發利塞人聽見他收門徒
[00:09:45.740 --> 00:09:49.740]  和施洗彼約翰還多」
[00:09:49.740 --> 00:09:52.740]  發利塞人是猶太人的宗教領袖
[00:09:52.740 --> 00:09:57.740]  他們會很留意在社區中發生的事
[00:09:57.740 --> 00:10:00.740]  特別是有關宗教方面的事
[00:10:00.740 --> 00:10:03.740]  聽到耶穌收門徒
[00:10:03.740 --> 00:10:05.740]  收很多還跟人洗禮
[00:10:05.740 --> 00:10:09.740]  而耶穌又不是發利塞人
[00:10:09.740 --> 00:10:14.740]  不是屬於他們名門正班的發利塞人
[00:10:14.740 --> 00:10:16.740]  所以很多人不喜歡耶穌
[00:10:16.740 --> 00:10:18.740]  發利塞人不喜歡耶穌
[00:10:18.740 --> 00:10:21.740]  甚至還會妒忌他
[00:10:21.740 --> 00:10:24.740]  在第三至四節就告訴我們
[00:10:24.740 --> 00:10:27.740]  耶穌要回加利利
[00:10:27.740 --> 00:10:32.740]  為什麼耶穌知道發利塞人關注他的時候
[00:10:32.740 --> 00:10:35.740]  就要回去加利利呢?
[00:10:35.740 --> 00:10:38.740]  我相信主耶穌是不想
[00:10:38.740 --> 00:10:41.740]  跟他們在這個時候發生衝突
[00:10:41.740 --> 00:10:43.740]  正如二章四節提過
[00:10:43.740 --> 00:10:46.740]  「我的時刻還沒有到」
[00:10:46.740 --> 00:10:50.740]  耶穌是把握著他的生命節奏
[00:10:50.740 --> 00:10:52.740]  將來時刻會到
[00:10:52.740 --> 00:10:55.740]  耶穌就會跟這些發利塞人
[00:10:55.740 --> 00:10:58.740]  和其他猶太人的宗教領袖
[00:10:58.740 --> 00:11:00.740]  發生正面衝突
[00:11:00.740 --> 00:11:04.740]  那些猶太領袖就會在不知不覺當中
[00:11:04.740 --> 00:11:06.740]  將耶穌釘在十字架上
[00:11:06.740 --> 00:11:10.740]  使耶穌完成上帝的救贖計劃
[00:11:10.740 --> 00:11:14.740]  為天國開啟一條新的路
[00:11:14.740 --> 00:11:16.740]  第四節說
[00:11:16.740 --> 00:11:20.740]  「他必須經過撒瑪利亞」
[00:11:20.740 --> 00:11:22.740]  讓我們看一幅地圖
[00:11:22.740 --> 00:11:26.740]  稍為了解一下地形
[00:11:31.740 --> 00:11:34.740]  在加利利的地區
[00:11:34.740 --> 00:11:37.740]  就是靠北地圖上的部分
[00:11:37.740 --> 00:11:39.740]  就有一個湖
[00:11:39.740 --> 00:11:41.740]  大家看到地圖上
[00:11:41.740 --> 00:11:45.740]  有一個藍色的就是加利利湖
[00:11:45.740 --> 00:11:48.740]  中間有一條藍藍的線
[00:11:48.740 --> 00:11:51.740]  下面有一個大的藍色
[00:11:51.740 --> 00:11:53.740]  大的藍色就是死海
[00:11:53.740 --> 00:11:58.740]  那條線就代表約旦河
[00:11:58.740 --> 00:12:02.740]  加利利湖流出來的水
[00:12:02.740 --> 00:12:06.740]  就會經過約旦河流到死海
[00:12:06.740 --> 00:12:10.740]  加利利猶太地區就在南部
[00:12:10.740 --> 00:12:12.740]  近死海那邊
[00:12:12.740 --> 00:12:15.740]  加利利北邊
[00:12:15.740 --> 00:12:17.740]  猶太在南邊
[00:12:17.740 --> 00:12:20.740]  中間就有一個地區
[00:12:20.740 --> 00:12:23.740]  就是撒瑪利亞地區
[00:12:23.740 --> 00:12:28.740]  撒瑪利亞地區就在猶太和加利利中間
[00:12:28.740 --> 00:12:30.740]  乍看之下
[00:12:30.740 --> 00:12:33.740]  耶穌要從猶太
[00:12:33.740 --> 00:12:35.740]  因為耶路撒冷在耶路撒冷
[00:12:35.740 --> 00:12:39.740]  從耶路撒冷回到加利利
[00:12:39.740 --> 00:12:42.740]  是應該經過撒瑪利亞的
[00:12:42.740 --> 00:12:46.740]  但假如我們明白撒瑪利亞人的背景
[00:12:46.740 --> 00:12:50.740]  和猶太人對他們的憎厭
[00:12:50.740 --> 00:12:53.740]  我們就會明白主耶穌
[00:12:53.740 --> 00:12:56.740]  是為了將福音帶給撒瑪利亞人
[00:12:56.740 --> 00:13:02.740]  才選擇必須經過撒瑪利亞
[00:13:02.740 --> 00:13:04.740]  由我講解少許歷史背景
[00:13:04.740 --> 00:13:05.740]  讓大家了解
[00:13:05.740 --> 00:13:08.740]  耶穌的行動不是出於必須
[00:13:08.740 --> 00:13:10.740]  而是出於故意
[00:13:10.740 --> 00:13:12.740]  故意令祂必須
[00:13:12.740 --> 00:13:14.740]  在創世紀裏面
[00:13:14.740 --> 00:13:17.740]  我們知道上帝答應要給亞伯拉罕的後裔
[00:13:17.740 --> 00:13:19.740]  居住的地方
[00:13:19.740 --> 00:13:22.740]  是整塊巴勒斯坦地
[00:13:22.740 --> 00:13:23.740]  不是有撒瑪利亞
[00:13:23.740 --> 00:13:27.740]  撒瑪利亞都是屬於那塊膠岩地
[00:13:27.740 --> 00:13:29.740]  在大衛做皇帝的時候
[00:13:29.740 --> 00:13:33.740]  以色列人真的擁有了整片土地
[00:13:33.740 --> 00:13:37.740]  也成為了一個皇帝制的國家
[00:13:37.740 --> 00:13:44.740]  但是在大衛的孫繼承皇位之後
[00:13:44.740 --> 00:13:47.740]  國家就分成了南北兩邊
[00:13:47.740 --> 00:13:49.740]  北邊那個叫以色列
[00:13:49.740 --> 00:13:52.740]  由以色列的十個支派建立
[00:13:52.740 --> 00:13:55.740]  我們知道以色列一共有十二個支派
[00:13:55.740 --> 00:13:57.740]  其實有十三個
[00:13:57.740 --> 00:14:00.740]  不過不算那個尼美支派
[00:14:00.740 --> 00:14:02.740]  還有十二個支派
[00:14:02.740 --> 00:14:07.740]  北邊以色列有十個支派
[00:14:07.740 --> 00:14:09.740]  他們也是自己找皇帝
[00:14:09.740 --> 00:14:10.740]  他們怎樣找呢?
[00:14:10.740 --> 00:14:14.740]  他們不是由上帝找一個皇帝
[00:14:14.740 --> 00:14:16.740]  他們自己找一個武功高強的
[00:14:16.740 --> 00:14:18.740]  做皇帝
[00:14:18.740 --> 00:14:22.740]  但是以色列國在公元前722年
[00:14:22.740 --> 00:14:25.740]  就被亞述國吞併了
[00:14:25.740 --> 00:14:26.740]  滅了國
[00:14:26.740 --> 00:14:27.740]  吞併了
[00:14:27.740 --> 00:14:31.740]  當時其實亞述人
[00:14:31.740 --> 00:14:33.740]  打贏了以色列
[00:14:33.740 --> 00:14:36.740]  是預備繼續打贏猶太的
[00:14:36.740 --> 00:14:38.740]  但是他們不成功
[00:14:38.740 --> 00:14:41.740]  而亞述帝國還有一個政策
[00:14:41.740 --> 00:14:44.740]  就是要強迫被滅過的人民
[00:14:44.740 --> 00:14:47.740]  移去其他地方
[00:14:47.740 --> 00:14:51.740]  將其他地方的人移過來
[00:14:51.740 --> 00:14:52.740]  好像玩大風吹遊戲一樣
[00:14:52.740 --> 00:14:53.740]  調一下位置
[00:14:53.740 --> 00:14:54.740]  收一下位置
[00:14:54.740 --> 00:14:59.740]  於是大部分住在以色列的人
[00:14:59.740 --> 00:15:02.740]  都被迫移民他鄉
[00:15:02.740 --> 00:15:06.740]  亞述帝國就將其他民族移去
[00:15:06.740 --> 00:15:08.740]  以色列那裏居住
[00:15:08.740 --> 00:15:13.740]  以色列那裏就是撒瑪利亞
[00:15:13.740 --> 00:15:17.740]  以前有個皇帝就用了撒瑪利亞做首都
[00:15:17.740 --> 00:15:22.740]  民族玩大風吹
[00:15:22.740 --> 00:15:24.740]  吹了一群人來了之後
[00:15:24.740 --> 00:15:27.740]  發生一個情況
[00:15:27.740 --> 00:15:30.740]  就是留在那裏的以色列人
[00:15:30.740 --> 00:15:32.740]  就跟異族的人通婚
[00:15:32.740 --> 00:15:36.740]  以至於耶穌的時代
[00:15:36.740 --> 00:15:39.740]  住在撒瑪利亞的人
[00:15:39.740 --> 00:15:42.740]  就不是血統純正的以色列人
[00:15:44.740 --> 00:15:49.740]  因爲他們從前是以色列人
[00:15:49.740 --> 00:15:51.740]  他們的信仰傳統
[00:15:51.740 --> 00:15:54.740]  他有信奉朝華上帝
[00:15:54.740 --> 00:15:56.740]  所以
[00:15:56.740 --> 00:15:59.740]  有一些以色列人
[00:15:59.740 --> 00:16:03.740]  仍然保守著他們的傳統習慣信仰
[00:16:03.740 --> 00:16:08.740]  但由於撒瑪利亞人的血統不純正
[00:16:08.740 --> 00:16:11.740]  猶太人就非常歧視他們
[00:16:11.740 --> 00:16:14.740]  認爲他們不是猶太人的後裔
[00:16:14.740 --> 00:16:16.740]  不是你們,你們是習種
[00:16:16.740 --> 00:16:22.740]  即使他們說自己是阿伯拉罕的後裔
[00:16:22.740 --> 00:16:25.740]  他們說自己相信耶和華上帝
[00:16:25.740 --> 00:16:26.740]  都沒有用
[00:16:26.740 --> 00:16:28.740]  猶太人不理你們的血統
[00:16:28.740 --> 00:16:30.740]  不得順應
[00:16:30.740 --> 00:16:34.740]  就不跟他們來往
[00:16:34.740 --> 00:16:38.740]  假如猶太人
[00:16:38.740 --> 00:16:42.740]  猶太地去加利利怎麼辦呢?
[00:16:42.740 --> 00:16:46.740]  他們不想跟撒瑪利亞人來往
[00:16:46.740 --> 00:16:48.740]  他們寧願多走一些路
[00:16:48.740 --> 00:16:50.740]  他們怎麼做呢?
[00:16:50.740 --> 00:16:52.740]  他們就在猶太那裏
[00:16:52.740 --> 00:16:53.740]  首先第一步
[00:16:53.740 --> 00:16:54.740]  先過了約旦河
[00:16:54.740 --> 00:16:57.740]  去到約旦河的東岸
[00:16:57.740 --> 00:17:01.740]  由約旦河的東岸直向北走
[00:17:01.740 --> 00:17:03.740]  上到加利利的地區
[00:17:03.740 --> 00:17:05.740]  再過約旦河
[00:17:05.740 --> 00:17:07.740]  向西走過約旦河
[00:17:07.740 --> 00:17:11.740]  就這樣就可以經過了
[00:17:11.740 --> 00:17:15.740]  即是不用走路經過撒瑪利亞
[00:17:15.740 --> 00:17:17.740]  就可以去到
[00:17:17.740 --> 00:17:22.740]  但主耶穌為了拯救撒瑪利亞
[00:17:22.740 --> 00:17:25.740]  祂是選擇經過撒瑪利亞
[00:17:25.740 --> 00:17:30.740]  耶穌去到敘迦鎮休息
[00:17:30.740 --> 00:17:33.740]  地圖上指的是敘迦
[00:17:33.740 --> 00:17:35.740]  在撒瑪利亞那裏
[00:17:35.740 --> 00:17:37.740]  門徒就去買食物
[00:17:37.740 --> 00:17:40.740]  在七到九節就給我們看到
[00:17:40.740 --> 00:17:45.740]  主耶穌其實是主動跟撒瑪利亞人聊天
[00:17:45.740 --> 00:17:47.740]  第三章就不是了
[00:17:47.740 --> 00:17:49.740]  尼哥德姆去找耶穌
[00:17:49.740 --> 00:17:51.740]  這次是耶穌去找撒瑪利亞人
[00:17:51.740 --> 00:17:53.740]  婦人
[00:17:53.740 --> 00:17:55.740]  這個撒瑪利亞婦人的回應
[00:17:55.740 --> 00:17:57.740]  是非常的詫異
[00:17:57.740 --> 00:17:59.740]  所以第九節就問
[00:17:59.740 --> 00:18:01.740]  你是猶太人
[00:18:01.740 --> 00:18:05.740]  為什麼向我一個撒瑪利亞女人
[00:18:05.740 --> 00:18:07.740]  拿水喝
[00:18:07.740 --> 00:18:12.740]  因為猶太人和撒瑪利亞人沒有來往
[00:18:12.740 --> 00:18:16.740]  第十節的回答就很有意思
[00:18:16.740 --> 00:18:18.740]  耶穌是猶太人
[00:18:18.740 --> 00:18:20.740]  但祂不是普通的猶太人
[00:18:20.740 --> 00:18:23.740]  是上帝的恩賜
[00:18:23.740 --> 00:18:27.740]  是要將救恩帶給撒瑪利亞人
[00:18:27.740 --> 00:18:29.740]  祂的回答提示
[00:18:29.740 --> 00:18:34.740]  這個婦人不要只看到耶穌是猶太人
[00:18:34.740 --> 00:18:36.740]  更加要思想
[00:18:36.740 --> 00:18:40.740]  為什麼會在撒瑪利亞的地區
[00:18:40.740 --> 00:18:42.740]  中午的時分
[00:18:42.740 --> 00:18:45.740]  看到一位猶太的男人
[00:18:45.740 --> 00:18:48.740]  還竟然向他拿水喝呢?
[00:18:48.740 --> 00:18:51.740]  在十一至十五節
[00:18:51.740 --> 00:18:55.740]  耶穌也從井水開始
[00:18:55.740 --> 00:18:58.740]  引伸到活水
[00:18:58.740 --> 00:19:01.740]  當然這是一個比喻
[00:19:01.740 --> 00:19:05.740]  井水可以使人身體存活
[00:19:05.740 --> 00:19:08.740]  耶穌所賜的活水
[00:19:08.740 --> 00:19:13.740]  是可以使人的靈魂存活直到永生
[00:19:13.740 --> 00:19:17.740]  耶穌在十三至十四節的回答
[00:19:17.740 --> 00:19:20.740]  引起了那位女人的興趣
[00:19:20.740 --> 00:19:23.740]  她很想得到這種活水
[00:19:23.740 --> 00:19:26.740]  使她不用打水
[00:19:27.740 --> 00:19:30.740]  在當時的習俗來說
[00:19:30.740 --> 00:19:34.740]  打水是屬於女人的工作
[00:19:34.740 --> 00:19:36.740]  而一般的女人
[00:19:36.740 --> 00:19:40.740]  只會在黃昏的時候才去打水
[00:19:40.740 --> 00:19:42.740]  為什麼呢?
[00:19:42.740 --> 00:19:45.740]  原因很簡單
[00:19:45.740 --> 00:19:49.740]  黃昏的時候沒有中午那麼熱
[00:19:49.740 --> 00:19:52.740]  但是這個女人的背景
[00:19:52.740 --> 00:19:58.740]  使她不想遇見正常的熟人
[00:19:58.740 --> 00:20:00.740]  那些人會恥笑她
[00:20:00.740 --> 00:20:02.740]  會辱罵她
[00:20:02.740 --> 00:20:05.740]  所以她就選擇中午
[00:20:05.740 --> 00:20:07.740]  沒有其他人去打水的時候
[00:20:07.740 --> 00:20:09.740]  她才去打水
[00:20:09.740 --> 00:20:11.740]  不想遇見人
[00:20:11.740 --> 00:20:14.740]  十六至十八節
[00:20:14.740 --> 00:20:17.740]  主耶穌就進一步幫助這個女人
[00:20:17.740 --> 00:20:20.740]  去思想自己的身份
[00:20:20.740 --> 00:20:25.740]  主耶穌將這個女人的一些生平事蹟說出來
[00:20:25.740 --> 00:20:29.740]  使我們都知道這個女人的背景
[00:20:29.740 --> 00:20:35.740]  她雖然在光天白日的時間來打水
[00:20:35.740 --> 00:20:40.740]  但是她卻是生活在黑暗中的人
[00:20:40.740 --> 00:20:44.740]  主耶穌不是要恥笑她
[00:20:44.740 --> 00:20:46.740]  嫁來嫁去都嫁不到老公
[00:20:46.740 --> 00:20:49.740]  經常被老公遺棄
[00:20:49.740 --> 00:20:52.740]  主耶穌不是要恥笑她
[00:20:52.740 --> 00:20:55.740]  而是要她認識耶穌
[00:20:55.740 --> 00:20:58.740]  而得到真正的生命
[00:20:58.740 --> 00:21:00.740]  永恆的生命
[00:21:00.740 --> 00:21:04.740]  那女人開始醒悟了
[00:21:04.740 --> 00:21:07.740]  為什麼耶穌知道我的過去那麼厲害呢?
[00:21:07.740 --> 00:21:11.740]  她開始想到耶穌是一位先知
[00:21:11.740 --> 00:21:15.740]  她可能也聽過舊約的故事
[00:21:15.740 --> 00:21:17.740]  這位素未謀面的人
[00:21:17.740 --> 00:21:20.740]  既然知道她的婚姻狀況
[00:21:20.740 --> 00:21:24.740]  一定是先知才有這樣的可能
[00:21:24.740 --> 00:21:27.740]  於是她就轉移話題
[00:21:27.740 --> 00:21:31.740]  向耶穌詢問有關宗教的問題
[00:21:31.740 --> 00:21:37.740]  我相信在二十節她提到有關敬拜地點的問題
[00:21:37.740 --> 00:21:41.740]  不是由於她經常思想聖經
[00:21:41.740 --> 00:21:45.740]  經常思想有關宗教的問題
[00:21:45.740 --> 00:21:53.740]  而是猶太人和撒瑪利亞人經常爭論的問題
[00:21:53.740 --> 00:21:58.740]  自從以色列國和猶太國分家之後
[00:21:58.740 --> 00:22:01.740]  剛才說過分成南北兩邊
[00:22:01.740 --> 00:22:04.740]  以色列國的皇帝
[00:22:04.740 --> 00:22:08.740]  就在自己以色列的境內
[00:22:08.740 --> 00:22:10.740]  設立兩個敬拜的地方
[00:22:10.740 --> 00:22:16.740]  就做了兩個金牛族去給人民敬拜
[00:22:16.740 --> 00:22:21.740]  這完全是出於政治的原因
[00:22:21.740 --> 00:22:23.740]  是一個政治手腕
[00:22:23.740 --> 00:22:29.740]  她害怕自己的人民經常去耶路撒冷拜上帝的話
[00:22:29.740 --> 00:22:32.740]  會否慢慢民心變向呢?
[00:22:32.740 --> 00:22:37.740]  所以她不想人民去耶路撒冷敬拜上主
[00:22:37.740 --> 00:22:40.740]  就設立了兩個這樣的地方
[00:22:40.740 --> 00:22:43.740]  讓人民去拜金是一樣的
[00:22:43.740 --> 00:22:48.740]  動機完全是不想人民去耶路撒冷
[00:22:48.740 --> 00:22:51.740]  如果是我呢
[00:22:51.740 --> 00:22:54.740]  如果撒瑪利亞婦人問我這個問題
[00:22:54.740 --> 00:22:57.740]  我就直接回答她
[00:22:57.740 --> 00:22:59.740]  按照舊有聖經
[00:22:59.740 --> 00:23:01.740]  上帝真是有指示的
[00:23:01.740 --> 00:23:06.740]  我們敬拜上帝真是應該去耶路撒冷的
[00:23:07.740 --> 00:23:09.740]  這樣的回答
[00:23:09.740 --> 00:23:11.740]  其實是合乎聖經的
