
[00:00:00.000 --> 00:00:02.000]  今日的崇拜
[00:03:20.000 --> 00:03:23.000]  問祂是否願意的話
[00:03:23.000 --> 00:03:25.000]  在我的心底裏
[00:03:25.000 --> 00:03:27.000]  我是可以很肯定的去講
[00:03:27.000 --> 00:03:30.000]  我們的主一定會說
[00:03:30.000 --> 00:03:32.000]  我願意
[00:03:32.000 --> 00:03:36.000]  有時候很害怕想起這句說話
[00:03:36.000 --> 00:03:39.000]  因為我彷彿代替了上帝去說話
[00:03:39.000 --> 00:03:40.000]  我是什麼人
[00:03:40.000 --> 00:03:41.000]  竟然可以這樣說
[00:03:41.000 --> 00:03:43.000]  不過我都是帶著信心
[00:03:43.000 --> 00:03:46.000]  也都相信是真實
[00:03:46.000 --> 00:03:48.000]  為什麼呢?
[00:03:48.000 --> 00:03:49.000]  不是我有什麼厲害
[00:03:49.000 --> 00:03:52.000]  最重要的就是因為上帝的話語
[00:03:52.000 --> 00:03:55.000]  早就說了給我們知道
[00:03:55.000 --> 00:03:56.000]  告訴我們
[00:03:56.000 --> 00:04:01.000]  上帝真是很願意去愛每一個人
[00:04:01.000 --> 00:04:06.000]  愛你、愛我、愛世上所有的人
[00:04:06.000 --> 00:04:08.000]  因為上帝的話語這樣說
[00:04:08.000 --> 00:04:11.000]  祂如此說我就如此信
[00:04:11.000 --> 00:04:12.000]  我也都可以說
[00:04:12.000 --> 00:04:14.000]  這位永生的上帝
[00:04:14.000 --> 00:04:17.000]  就是可以說我願意
[00:04:17.000 --> 00:04:18.000]  所以弟兄姊妹
[00:04:18.000 --> 00:04:20.000]  我就很願意今早
[00:04:20.000 --> 00:04:22.000]  我們回到信仰的根本裏面
[00:04:22.000 --> 00:04:25.000]  去看回這個問題
[00:04:25.000 --> 00:04:28.000]  看回愛這件事
[00:04:28.000 --> 00:04:30.000]  而我夠膽去講這句說話
[00:04:30.000 --> 00:04:32.000]  是因為神的話語裏面
[00:04:32.000 --> 00:04:34.000]  是真的很清楚的
[00:04:34.000 --> 00:04:36.000]  將這個屬靈的道理
[00:04:36.000 --> 00:04:38.000]  將這個屬靈的真相
[00:04:38.000 --> 00:04:41.000]  呈現在我們的面前
[00:04:41.000 --> 00:04:44.000]  剛才我們所讀的一節經文
[00:04:44.000 --> 00:04:45.000]  很熟悉的
[00:04:45.000 --> 00:04:47.000]  可以的話你都打開
[00:04:47.000 --> 00:04:49.000]  又或者我們在我們腦海裏面
[00:04:49.000 --> 00:04:51.000]  再一次的去背誦一下
[00:04:51.000 --> 00:04:53.000]  希望我們每一個人
[00:04:53.000 --> 00:04:56.000]  都可以記得到這一節的經文
[00:04:56.000 --> 00:04:57.000]  都很容易
[00:04:57.000 --> 00:05:00.000]  約翰福音三章十六節
[00:05:00.000 --> 00:05:01.000]  三一六
[00:05:01.000 --> 00:05:03.000]  約翰福音三一六
[00:05:03.000 --> 00:05:04.000]  是很寶貴的經文
[00:05:04.000 --> 00:05:06.000]  甚至我們可以說
[00:05:06.000 --> 00:05:09.000]  這一節經文是金句中的金句
[00:05:09.000 --> 00:05:10.000]  很重要
[00:05:10.000 --> 00:05:11.000]  所以希望我們弟兄姊妹
[00:05:11.000 --> 00:05:12.000]  藏在心裏面
[00:05:12.000 --> 00:05:14.000]  亦都希望我們中間
[00:05:14.000 --> 00:05:15.000]  如果有些來賓朋友
[00:05:15.000 --> 00:05:17.000]  你說很想對基督教信仰
[00:05:17.000 --> 00:05:18.000]  有些認識的話
[00:05:18.000 --> 00:05:20.000]  這一節就是很寶貴的經文
[00:05:20.000 --> 00:05:21.000]  你多些去想
[00:05:21.000 --> 00:05:22.000]  多些去想
[00:05:22.000 --> 00:05:24.000]  多些想想和你有什麼關係
[00:05:24.000 --> 00:05:26.000]  是很重要的
[00:05:26.000 --> 00:05:27.000]  弟兄姊妹
[00:05:27.000 --> 00:05:28.000]  各位朋友
[00:05:28.000 --> 00:05:29.000]  讓我們再一次
[00:05:29.000 --> 00:05:31.000]  去讀回這一節的經文
[00:05:31.000 --> 00:05:32.000]  實在太寶貴了
[00:05:32.000 --> 00:05:34.000]  我們再一次來讀
[00:05:34.000 --> 00:05:35.000]  預備起
[00:05:35.000 --> 00:05:37.000]  神愛世人
[00:05:37.000 --> 00:05:40.000]  甚至將他的獨生子
[00:05:40.000 --> 00:05:42.000]  賜給他們
[00:05:42.000 --> 00:05:44.000]  叫一切信他的
[00:05:44.000 --> 00:05:45.000]  不致滅亡
[00:05:45.000 --> 00:05:48.000]  反得永生
[00:05:48.000 --> 00:05:51.000]  就是這一節的經文
[00:05:51.000 --> 00:05:54.000]  金句中的金句
[00:05:54.000 --> 00:05:56.000]  整本聖經真的很多字
[00:05:56.000 --> 00:05:57.000]  都沒有數過
[00:05:57.000 --> 00:05:59.000]  不知道有多少字
[00:05:59.000 --> 00:06:02.000]  我就知道有六十六卷
[00:06:02.000 --> 00:06:05.000]  大家知不知道有多少章呢
[00:06:05.000 --> 00:06:07.000]  大家比較少記
[00:06:07.000 --> 00:06:09.000]  是一一八九章
[00:06:09.000 --> 00:06:10.000]  一千一八八十九
[00:06:10.000 --> 00:06:12.000]  可以的話請你記得
[00:06:12.000 --> 00:06:14.000]  但是字真的沒有數過
[00:06:14.000 --> 00:06:16.000]  這麼多字究竟說什麼
[00:06:16.000 --> 00:06:17.000]  有時候我們真的
[00:06:17.000 --> 00:06:18.000]  面對這麼厚的聖經
[00:06:18.000 --> 00:06:19.000]  都不知道怎樣去想
[00:06:19.000 --> 00:06:21.000]  不過如果我們說
[00:06:21.000 --> 00:06:24.000]  一言以蔽之
[00:06:24.000 --> 00:06:25.000]  就是這一節經文
[00:06:25.000 --> 00:06:27.000]  成本聖經千言萬語
[00:06:27.000 --> 00:06:29.000]  說這麼多東西
[00:06:29.000 --> 00:06:31.000]  橫跨歷世歷代
[00:06:31.000 --> 00:06:32.000]  究竟是說什麼呢
[00:06:32.000 --> 00:06:35.000]  其實就是說這一節經文所說的
[00:06:35.000 --> 00:06:36.000]  是說給我們聽
[00:06:36.000 --> 00:06:39.000]  上帝愛世上的人
[00:06:39.000 --> 00:06:42.000]  愛你和愛我
[00:06:42.000 --> 00:06:44.000]  就是這個最重要的
[00:06:44.000 --> 00:06:46.000]  我們的信仰是從這裡開始
[00:06:46.000 --> 00:06:48.000]  福音就是從這裡開始
[00:06:48.000 --> 00:06:49.000]  教會的建立
[00:06:49.000 --> 00:06:51.000]  也是從這裡開始
[00:06:51.000 --> 00:06:52.000]  而今天我們就是
[00:06:52.000 --> 00:06:54.000]  回到一個基本
[00:06:54.000 --> 00:06:56.000]  一個基礎的裏面
[00:06:56.000 --> 00:06:58.000]  但是卻是很重要
[00:06:58.000 --> 00:06:59.000]  也都很希望透過
[00:06:59.000 --> 00:07:02.000]  這個基本的了解
[00:07:02.000 --> 00:07:03.000]  讓我們中間
[00:07:03.000 --> 00:07:04.000]  或許有一些新來賓
[00:07:04.000 --> 00:07:05.000]  新朋友
[00:07:05.000 --> 00:07:07.000]  可以去思想一下
[00:07:07.000 --> 00:07:10.000]  這個信仰和你有什麼關係
[00:07:10.000 --> 00:07:11.000]  好了
[00:07:11.000 --> 00:07:12.000]  或者我們都需要
[00:07:12.000 --> 00:07:13.000]  花一點點的時間
[00:07:13.000 --> 00:07:15.000]  來深入了解一下
[00:07:15.000 --> 00:07:17.000]  究竟這一節的經文
[00:07:17.000 --> 00:07:19.000]  這一節金句中的金句
[00:07:19.000 --> 00:07:20.000]  告訴我們
[00:07:20.000 --> 00:07:22.000]  有什麼訊息呢
[00:07:22.000 --> 00:07:25.000]  我們嘗試從五方面
[00:07:25.000 --> 00:07:27.000]  去了解一下
[00:07:27.000 --> 00:07:29.000]  從五方面去了解一下
[00:07:29.000 --> 00:07:30.000]  可以的話
[00:07:30.000 --> 00:07:33.000]  你繼續打開聖經
[00:07:33.000 --> 00:07:34.000]  看這一節經文
[00:07:34.000 --> 00:07:35.000]  因為我們都會不時
[00:07:35.000 --> 00:07:36.000]  回到這一節
[00:07:36.000 --> 00:07:38.000]  這麼寶貴的經文裏面
[00:07:38.000 --> 00:07:39.000]  好了
[00:07:39.000 --> 00:07:41.000]  第一方面我們想了
[00:07:41.000 --> 00:07:43.000]  一句說話說出來了
[00:07:43.000 --> 00:07:45.000]  接著我們就會問一件事
[00:07:45.000 --> 00:07:47.000]  這裡又有講愛了
[00:07:47.000 --> 00:07:48.000]  神愛世人
[00:07:48.000 --> 00:07:50.000]  所以我們第一件事就問
[00:07:50.000 --> 00:07:52.000]  當我們思想愛的時候
[00:07:52.000 --> 00:07:55.000]  究竟這個愛的源頭
[00:07:55.000 --> 00:07:57.000]  在哪裡來呢
[00:07:57.000 --> 00:07:59.000]  是不是很容易都找到答案
[00:07:59.000 --> 00:08:02.000]  如果你看回思想一下
[00:08:02.000 --> 00:08:04.000]  愛的源頭
[00:08:04.000 --> 00:08:05.000]  一開始我們想
[00:08:05.000 --> 00:08:06.000]  既然講到愛
[00:08:06.000 --> 00:08:07.000]  我們都會問
[00:08:07.000 --> 00:08:08.000]  從哪裡來的
[00:08:08.000 --> 00:08:10.000]  是誰給的
[00:08:10.000 --> 00:08:12.000]  我們就在這篇經文裏面
[00:08:12.000 --> 00:08:14.000]  很清楚的看到一件事
[00:08:14.000 --> 00:08:18.000]  愛的源頭就是來自神
[00:08:18.000 --> 00:08:19.000]  或者有些聖經翻譯是
[00:08:19.000 --> 00:08:22.000]  上帝 上帝愛世人
[00:08:22.000 --> 00:08:24.000]  所以在這裏很清楚的告訴我們
[00:08:24.000 --> 00:08:27.000]  這個愛是出於上帝
[00:08:27.000 --> 00:08:28.000]  是上帝一方
[00:08:28.000 --> 00:08:29.000]  是神的愛
[00:08:29.000 --> 00:08:30.000]  祂臨到世人
[00:08:30.000 --> 00:08:32.000]  世人就是接受的
[00:08:32.000 --> 00:08:33.000]  愛是一種關係的
[00:08:33.000 --> 00:08:35.000]  是一種結連的
[00:08:35.000 --> 00:08:36.000]  有一種愛的流露
[00:08:36.000 --> 00:08:38.000]  也都有一種愛的接受
[00:08:38.000 --> 00:08:40.000]  神愛世人
[00:08:40.000 --> 00:08:42.000]  很明顯的告訴我們
[00:08:42.000 --> 00:08:44.000]  原來在這個世間上
[00:08:44.000 --> 00:08:46.000]  在這個宇宙中
[00:08:46.000 --> 00:08:47.000]  是有一種愛
[00:08:47.000 --> 00:08:49.000]  是從上帝那裏來
[00:08:49.000 --> 00:08:53.000]  因為是祂愛世人
[00:08:53.000 --> 00:08:55.000]  而這一種愛
[00:08:55.000 --> 00:08:57.000]  和我們一般想的愛不同
[00:08:57.000 --> 00:08:59.000]  因為這份愛既然是來自神的話
[00:08:59.000 --> 00:09:01.000]  一定叫做從上而來
[00:09:01.000 --> 00:09:02.000]  如果我們相信上帝
[00:09:02.000 --> 00:09:04.000]  是超越萬有的話
[00:09:04.000 --> 00:09:05.000]  我覺得這份愛
[00:09:05.000 --> 00:09:07.000]  就是從上頭那裏
[00:09:07.000 --> 00:09:11.000]  來到我這個微小的生命裏面
[00:09:11.000 --> 00:09:14.000]  我不知道你有沒有想過這件事
[00:09:14.000 --> 00:09:15.000]  特別當你過去
[00:09:15.000 --> 00:09:17.000]  很少接觸基督教信仰
[00:09:17.000 --> 00:09:19.000]  未看過聖經
[00:09:19.000 --> 00:09:21.000]  你會不會想這件事呢
[00:09:21.000 --> 00:09:23.000]  如果在我人生的經歷裏面
[00:09:23.000 --> 00:09:25.000]  我過去就沒有想過這件事
[00:09:25.000 --> 00:09:28.000]  因為我們很少人會想到
[00:09:28.000 --> 00:09:29.000]  是有上帝的愛的
[00:09:29.000 --> 00:09:31.000]  不知道大家同不同意
[00:09:31.000 --> 00:09:32.000]  因為很多時候
[00:09:32.000 --> 00:09:33.000]  我們想的是人間的愛
[00:09:33.000 --> 00:09:34.000]  同不同意
[00:09:34.000 --> 00:09:36.000]  我們很多時候的經歷
[00:09:36.000 --> 00:09:38.000]  是人間的愛
[00:09:38.000 --> 00:09:40.000]  我們在我們的思維裏面
[00:09:40.000 --> 00:09:42.000]  在我們一般的體驗裏面
[00:09:42.000 --> 00:09:45.000]  我們沒有想到上帝的愛
[00:09:45.000 --> 00:09:49.000]  這個是很多時候我們忽略了
[00:09:49.000 --> 00:09:50.000]  但是聖經告訴我們
[00:09:50.000 --> 00:09:53.000]  這份愛是從上帝那裏來
[00:09:53.000 --> 00:09:55.000]  是這位至尊至榮的神
[00:09:55.000 --> 00:09:57.000]  是一位創造天地萬物的主
[00:09:57.000 --> 00:09:59.000]  滿有榮光的神
[00:09:59.000 --> 00:10:03.000]  是他的愛淋到世人的中間
[00:10:03.000 --> 00:10:06.000]  原來有份愛是從上而來
[00:10:06.000 --> 00:10:08.000]  不過很多時候我們沒有想到
[00:10:08.000 --> 00:10:10.000]  我們很多時候想的是
[00:10:10.000 --> 00:10:12.000]  親情的愛
[00:10:12.000 --> 00:10:14.000]  我們很多時候想的是朋友的愛
[00:10:14.000 --> 00:10:17.000]  是男女戀愛之間那種的愛
[00:10:17.000 --> 00:10:19.000]  你有需要我幫幫你
[00:10:19.000 --> 00:10:20.000]  我有需要你幫幫我
[00:10:20.000 --> 00:10:22.000]  我們有愛的感受
[00:10:22.000 --> 00:10:23.000]  我們很多時候想到的是
[00:10:23.000 --> 00:10:25.000]  一種人間的愛
[00:10:25.000 --> 00:10:26.000]  很多經驗告訴我們
[00:10:26.000 --> 00:10:27.000]  是有的
[00:10:27.000 --> 00:10:28.000]  人間的愛
[00:10:28.000 --> 00:10:29.000]  我們就想這些
[00:10:29.000 --> 00:10:31.000]  我們很少想到有一份愛
[00:10:31.000 --> 00:10:33.000]  是從上而來
[00:10:33.000 --> 00:10:35.000]  是神愛世人
[00:10:35.000 --> 00:10:38.000]  是出於這位偉大的上帝
[00:10:38.000 --> 00:10:40.000]  我們很少這樣想
[00:10:40.000 --> 00:10:42.000]  很少這樣想
[00:10:42.000 --> 00:10:44.000]  不過讓我們都知道
[00:10:44.000 --> 00:10:47.000]  少想不等於它不存在
[00:10:47.000 --> 00:10:48.000]  甚至我們沒有想
[00:10:48.000 --> 00:10:50.000]  不等於它不存在
[00:10:50.000 --> 00:10:52.000]  就好像有時候我們都不會留意到
[00:10:52.000 --> 00:10:55.000]  我們活在一個空氣的中間
[00:10:55.000 --> 00:10:56.000]  都習慣了
[00:10:56.000 --> 00:10:59.000]  我們做小朋友成長都不會想這個問題
[00:10:59.000 --> 00:11:00.000]  問這個問題
[00:11:00.000 --> 00:11:01.000]  不會理會到
[00:11:01.000 --> 00:11:04.000]  總之就是生存生活下去
[00:11:04.000 --> 00:11:05.000]  但是當不理會
[00:11:05.000 --> 00:11:07.000]  不知道不等於說
[00:11:07.000 --> 00:11:08.000]  沒有氧氣
[00:11:08.000 --> 00:11:09.000]  如果不是
[00:11:09.000 --> 00:11:10.000]  沒有我們已經很不妥
[00:11:10.000 --> 00:11:11.000]  所以有些東西
[00:11:11.000 --> 00:11:13.000]  我們都不是很知道的時候
[00:11:13.000 --> 00:11:14.000]  不以為意的時候
[00:11:14.000 --> 00:11:16.000]  不等於它不存在
[00:11:16.000 --> 00:11:18.000]  但慢慢有人告訴我們
[00:11:18.000 --> 00:11:19.000]  慢慢我們知道
[00:11:19.000 --> 00:11:21.000]  原來真的有些東西是存在
[00:11:21.000 --> 00:11:23.000]  神的愛都是一樣
[00:11:23.000 --> 00:11:25.000]  很多時候我們活在世上
[00:11:25.000 --> 00:11:27.000]  我們不會想這些東西
[00:11:27.000 --> 00:11:28.000]  不過聖經
[00:11:28.000 --> 00:11:31.000]  將上帝的心意向我們啟明
[00:11:31.000 --> 00:11:32.000]  告訴我們
[00:11:32.000 --> 00:11:35.000]  原來有一種愛是真實的存在
[00:11:35.000 --> 00:11:36.000]  是從上而來的愛
[00:11:36.000 --> 00:11:39.000]  就是這位永恆偉大的上帝
[00:11:39.000 --> 00:11:42.000]  祂愛我們每一個
[00:11:42.000 --> 00:11:46.000]  也許我們每一個覺得都很微小
[00:11:46.000 --> 00:11:47.000]  在七十多億
[00:11:47.000 --> 00:11:48.000]  今日的人口裏面
[00:11:48.000 --> 00:11:50.000]  我們只是其中的一個
[00:11:50.000 --> 00:11:52.000]  在很多不同的族群裏面
[00:11:52.000 --> 00:11:54.000]  我們只是其中的一個族群
[00:11:54.000 --> 00:11:55.000]  我們很微小
[00:11:55.000 --> 00:11:58.000]  但是聖經的宣告告訴我們
[00:11:58.000 --> 00:12:00.000]  神愛世人
[00:12:00.000 --> 00:12:03.000]  祂都愛我們每一個
[00:12:03.000 --> 00:12:05.000]  所以各位弟兄姊妹
[00:12:05.000 --> 00:12:07.000]  各位朋友
[00:12:07.000 --> 00:12:09.000]  讓我們去思想這件事
[00:12:09.000 --> 00:12:12.000]  讓我們再次去認定這個世間
[00:12:12.000 --> 00:12:14.000]  除了我們人間之愛之外
[00:12:14.000 --> 00:12:18.000]  是有一位上帝愛我們
[00:12:18.000 --> 00:12:20.000]  讓我們因此心裏面
[00:12:20.000 --> 00:12:22.000]  感到是很開心
[00:12:22.000 --> 00:12:24.000]  因為竟然有一位神
[00:12:24.000 --> 00:12:26.000]  是一路的告訴我們
[00:12:26.000 --> 00:12:27.000]  祂愛我們
[00:12:27.000 --> 00:12:28.000]  這是第一點
[00:12:28.000 --> 00:12:29.000]  我們嘗試的去
[00:12:29.000 --> 00:12:31.000]  透過這一節經文去了解
[00:12:31.000 --> 00:12:32.000]  但是除此之外
[00:12:32.000 --> 00:12:34.000]  我們都很盼望再一次的了解
[00:12:34.000 --> 00:12:37.000]  究竟這一節經文講些甚麼
[00:12:37.000 --> 00:12:39.000]  除了說愛的源頭
[00:12:39.000 --> 00:12:41.000]  是來自這位偉大的上帝
[00:12:41.000 --> 00:12:43.000]  我們會跟著去問
[00:12:43.000 --> 00:12:45.000]  這裏都有提過「愛」字
[00:12:45.000 --> 00:12:46.000]  我們就會問
[00:12:46.000 --> 00:12:51.000]  究竟這份愛是怎樣表達出來的呢?
[00:12:51.000 --> 00:12:54.000]  是一種甚麼形式的愛呢?
[00:12:54.000 --> 00:12:59.000]  究竟這種愛所指的是些甚麼呢?
[00:12:59.000 --> 00:13:01.000]  很可能我們都會第一時的反應
[00:13:01.000 --> 00:13:02.000]  一看見這個「愛」字
[00:13:02.000 --> 00:13:04.000]  就正如我剛才所說
[00:13:04.000 --> 00:13:05.000]  我們很快就會想起
[00:13:05.000 --> 00:13:06.000]  這個神愛世人
[00:13:06.000 --> 00:13:09.000]  這個愛就是我們人間經歷到的愛
[00:13:09.000 --> 00:13:11.000]  我們會覺得這個愛
[00:13:11.000 --> 00:13:14.000]  就是人間體驗的愛
[00:13:14.000 --> 00:13:16.000]  友情的愛
[00:13:16.000 --> 00:13:18.000]  或者我們見到有一位朋友
[00:13:18.000 --> 00:13:19.000]  認識了他幾十年
[00:13:19.000 --> 00:13:22.000]  突然間有一個生意失敗
[00:13:22.000 --> 00:13:23.000]  很慘
[00:13:23.000 --> 00:13:25.000]  於是我就跟他有一個
[00:13:25.000 --> 00:13:26.000]  很友情的愛仇
[00:13:26.000 --> 00:13:27.000]  不要緊
[00:13:27.000 --> 00:13:28.000]  我在儲蓄裏面
[00:13:28.000 --> 00:13:30.000]  拿十萬八萬幫你
[00:13:30.000 --> 00:13:32.000]  讓他感受到這份人間的愛
[00:13:32.000 --> 00:13:33.000]  他又很開心
[00:13:33.000 --> 00:13:34.000]  我又很開心
[00:13:34.000 --> 00:13:35.000]  這種愛
[00:13:35.000 --> 00:13:37.000]  我們可能都會想到
[00:13:37.000 --> 00:13:39.000]  會不會就是這份愛
[00:13:39.000 --> 00:13:41.000]  我們很容易會這樣想
[00:13:41.000 --> 00:13:43.000]  我們或者會想的
[00:13:43.000 --> 00:13:46.000]  是一些父母的愛
[00:13:46.000 --> 00:13:48.000]  可能這種神愛
[00:13:48.000 --> 00:13:49.000]  世人的愛
[00:13:49.000 --> 00:13:50.000]  跟父母的愛都差不多
[00:13:50.000 --> 00:13:51.000]  也是的
[00:13:51.000 --> 00:13:53.000]  有時愛都是有些類同
[00:13:53.000 --> 00:13:55.000]  我們會想起父母
[00:13:55.000 --> 00:13:58.000]  怎樣捱更底夜都照顧兒女
[00:13:58.000 --> 00:14:02.000]  怎樣辛苦都將兒女養育成人
[00:14:02.000 --> 00:14:04.000]  這份愛我們感受很深
[00:14:04.000 --> 00:14:06.000]  又或者兒女也有些愛
[00:14:06.000 --> 00:14:07.000]  愛父母
[00:14:07.000 --> 00:14:09.000]  愛爸爸愛媽媽
[00:14:09.000 --> 00:14:11.000]  盡量用這個方式去表達
[00:14:11.000 --> 00:14:12.000]  跟他吃頓飯
[00:14:12.000 --> 00:14:14.000]  送些東西給他等等
[00:14:14.000 --> 00:14:15.000]  表達這份愛
[00:14:15.000 --> 00:14:18.000]  我們又曾經感受過
[00:14:18.000 --> 00:14:21.000]  當我兩個女兒很小的時候
[00:14:21.000 --> 00:14:22.000]  當到我生日
[00:14:22.000 --> 00:14:24.000]  或者到父親節的時候
[00:14:24.000 --> 00:14:25.000]  回到家的時候
[00:14:25.000 --> 00:14:26.000]  有時就會發現
[00:14:26.000 --> 00:14:29.000]  桌面上多了些東西
[00:14:29.000 --> 00:14:31.000]  是一些禮物
[00:14:31.000 --> 00:14:34.000]  是他們手做的禮物
[00:14:34.000 --> 00:14:35.000]  很簡單
[00:14:35.000 --> 00:14:36.000]  但是很有意義
[00:14:36.000 --> 00:14:38.000]  因為這裏正在反映
[00:14:38.000 --> 00:14:40.000]  兒女們雖然小時候都學習
[00:14:40.000 --> 00:14:42.000]  怎樣去表達這份親情的愛
[00:14:42.000 --> 00:14:44.000]  對父母的愛
[00:14:44.000 --> 00:14:45.000]  我又感受很深
[00:14:45.000 --> 00:14:46.000]  我們有時會想到
[00:14:46.000 --> 00:14:48.000]  會不會這些愛
[00:14:48.000 --> 00:14:50.000]  就是這裏所說的神愛
[00:14:50.000 --> 00:14:51.000]  世人那種愛呢
[00:14:51.000 --> 00:14:52.000]  或者有些相似
[00:14:52.000 --> 00:14:55.000]  但是又未必一定
[00:14:55.000 --> 00:14:58.000]  這裏的愛更加不是指
[00:14:58.000 --> 00:14:59.000]  有一種的愛
[00:14:59.000 --> 00:15:00.000]  是甚麼愛呢
[00:15:00.000 --> 00:15:02.000]  我愛大自然
[00:15:02.000 --> 00:15:04.000]  我們有時都會說
[00:15:04.000 --> 00:15:05.000]  我愛開車
[00:15:05.000 --> 00:15:07.000]  我愛養寵物
[00:15:07.000 --> 00:15:08.000]  養貓養狗
[00:15:08.000 --> 00:15:09.000]  有時我們都會說
[00:15:09.000 --> 00:15:11.000]  都是個愛字
[00:15:11.000 --> 00:15:12.000]  我們有時都會說
[00:15:12.000 --> 00:15:13.000]  神愛世人
[00:15:13.000 --> 00:15:14.000]  那種愛的表達
[00:15:14.000 --> 00:15:15.000]  愛的內涵
[00:15:15.000 --> 00:15:17.000]  可能就是大概這一種
[00:15:17.000 --> 00:15:19.000]  我們都會在想這些
[00:15:19.000 --> 00:15:21.000]  可能就是愛的一種表達
[00:15:21.000 --> 00:15:22.000]  不過弟兄姊妹
[00:15:22.000 --> 00:15:23.000]  各位朋友
