
[00:00:00.000 --> 00:00:04.120]  今天我定信息的主題叫「上帝和你說心」
[00:03:54.120 --> 00:03:57.920]  將耶和華的命令典章都述說給百姓聽
[00:03:57.920 --> 00:03:59.880]  眾百姓齊聲說
[00:03:59.880 --> 00:04:01.560]  耶和華所吩咐的
[00:04:01.560 --> 00:04:03.960]  我們都必遵行
[00:04:03.960 --> 00:04:05.440]  中間說了一段之後
[00:04:05.440 --> 00:04:08.080]  過程中間有些事情,有些轉變
[00:04:08.080 --> 00:04:09.760]  什麼轉變?第九節說
[00:04:09.760 --> 00:04:11.680]  摩西、阿倫拿搭、阿比乎
[00:04:11.680 --> 00:04:14.760]  以及以色列長老的七十人上山了
[00:04:14.760 --> 00:04:16.880]  本來他們真的不能上
[00:04:16.880 --> 00:04:18.560]  他們看見以色列的神
[00:04:18.560 --> 00:04:20.800]  他腳下彷彿有平鋪的藍寶石
[00:04:20.800 --> 00:04:23.400]  如同天色明正
[00:04:23.400 --> 00:04:26.160]  他的手不加害在以色列尊者身上
[00:04:26.160 --> 00:04:27.200]  他們觀看神
[00:04:27.200 --> 00:04:30.160]  他們又吃又喝
[00:04:30.160 --> 00:04:31.840]  在立約之後
[00:04:31.840 --> 00:04:34.560]  本來只是遠遠站立
[00:04:34.560 --> 00:04:37.040]  或者下拜的阿倫拿搭和阿比乎
[00:04:37.040 --> 00:04:38.680]  七十人的長老
[00:04:38.680 --> 00:04:40.120]  他們可以和摩西一樣
[00:04:40.120 --> 00:04:40.880]  上到去
[00:04:40.880 --> 00:04:43.880]  經文描述他們一起見到神
[00:04:43.880 --> 00:04:47.240]  反映他們現在和上帝的距離
[00:04:47.240 --> 00:04:48.680]  不同以前
[00:04:48.680 --> 00:04:51.720]  不同開頭所說的那種狀況
[00:04:51.720 --> 00:04:57.560]  經文甚至形容他們在吃在喝
[00:04:57.560 --> 00:04:59.240]  二十四章第三節
[00:04:59.240 --> 00:05:02.120]  經文清楚記載以色列的子民
[00:05:02.120 --> 00:05:04.120]  因為說摩西下山
[00:05:04.120 --> 00:05:09.480]  將耶和華的命令典章告訴百姓
[00:05:09.480 --> 00:05:13.400]  經文記載百姓聽到之後
[00:05:13.400 --> 00:05:15.880]  同聲回應說
[00:05:15.880 --> 00:05:17.520]  耶和華所吩咐的
[00:05:17.520 --> 00:05:19.480]  我們都必遵行
[00:05:19.480 --> 00:05:20.560]  說的是什麼意思
[00:05:20.560 --> 00:05:23.640]  就是他們願意遵行上帝的約之中
[00:05:23.640 --> 00:05:26.840]  一切的內容
[00:05:26.840 --> 00:05:28.480]  你要問一個問題
[00:05:28.480 --> 00:05:30.400]  究竟他們是不是真心的
[00:05:30.400 --> 00:05:31.720]  這一刻的他們
[00:05:31.720 --> 00:05:33.760]  其實是不是唸口黃的
[00:05:33.760 --> 00:05:35.440]  想想
[00:05:35.440 --> 00:05:37.840]  看下去
[00:05:37.840 --> 00:05:40.840]  二十四章十二至十八節
[00:05:40.840 --> 00:05:42.480]  這裡我們不讀了
[00:05:42.480 --> 00:05:44.480]  提到摩西按照上帝的指示
[00:05:44.480 --> 00:05:47.080]  他再上西內山
[00:05:47.080 --> 00:05:48.920]  神就要將律法和誡命
[00:05:48.920 --> 00:05:51.080]  寫在石板上給摩西
[00:05:51.080 --> 00:05:52.520]  但不是只給他
[00:05:52.520 --> 00:05:54.560]  他說目的是要教
[00:05:54.560 --> 00:05:56.560]  叫摩西教他的子民
[00:05:56.560 --> 00:05:58.680]  教以色列的子民
[00:05:58.680 --> 00:05:59.920]  在這四十節裡
[00:05:59.920 --> 00:06:03.440]  神更加將一個會幕的藍圖
[00:06:03.440 --> 00:06:04.800]  指示摩西
[00:06:04.800 --> 00:06:06.280]  他是吩咐摩西
[00:06:06.280 --> 00:06:07.720]  要吩咐子民
[00:06:07.720 --> 00:06:11.600]  要為神建造聖所
[00:06:11.600 --> 00:06:15.160]  這個看來好像是一個立約的結束
[00:06:15.160 --> 00:06:21.840]  卻是進入另一個階段的開始
[00:06:21.840 --> 00:06:23.400]  我們看看
[00:06:23.400 --> 00:06:24.320]  我希望這幅圖
[00:06:24.320 --> 00:06:26.440]  幫大家明白多一點
[00:06:26.440 --> 00:06:28.360]  出埃及的用了很長的篇幅
[00:06:28.360 --> 00:06:30.040]  講述聖所、致聖所
[00:06:30.040 --> 00:06:33.760]  或者神的居所的會幕
[00:06:33.760 --> 00:06:37.680]  其實篇幅是由二十五章
[00:06:37.680 --> 00:06:39.400]  講到三十一章
[00:06:39.400 --> 00:06:42.600]  講述整個會幕的藍圖
[00:06:42.600 --> 00:06:45.600]  後期在三十二至三十四章
[00:06:45.600 --> 00:06:50.680]  記載了他們做了一個金牛獨拜
[00:06:50.680 --> 00:06:56.320]  之後三十五章才真正開始建造這個會幕
[00:06:56.320 --> 00:06:58.200]  前後兩次
[00:06:58.200 --> 00:07:01.520]  總共有十三章的經文
[00:07:01.520 --> 00:07:03.000]  記載著會幕
[00:07:03.000 --> 00:07:04.000]  兩次的描述
[00:07:04.000 --> 00:07:05.560]  為什麼要兩次?
[00:07:05.560 --> 00:07:07.600]  其實要先跟大家說
[00:07:07.600 --> 00:07:09.800]  雖然講了兩次
[00:07:09.800 --> 00:07:12.160]  兩樣提及會幕的東西
[00:07:12.160 --> 00:07:14.520]  不是說完全有不同
[00:07:14.520 --> 00:07:16.560]  不過有部分東西是不同的
[00:07:16.560 --> 00:07:19.440]  所以我們看經文有時候也是這樣
[00:07:19.440 --> 00:07:20.240]  有時候我們說
[00:07:20.240 --> 00:07:21.600]  以一個對照來說
[00:07:21.600 --> 00:07:24.680]  你就會發現中間有些內容
[00:07:24.680 --> 00:07:28.440]  他們用的字眼是有點不同了
[00:07:28.440 --> 00:07:30.120]  但是講了兩次
[00:07:30.120 --> 00:07:32.720]  用這麼大的篇幅
[00:07:32.720 --> 00:07:35.880]  為什麼上帝要這樣?
[00:07:35.880 --> 00:07:41.080]  或者為什麼聖經要這樣記載?
[00:07:41.080 --> 00:07:42.800]  很有意思
[00:07:42.800 --> 00:07:45.640]  兩次講述會幕
[00:07:45.640 --> 00:07:49.480]  頭一次是上帝向摩西講述的藍圖
[00:07:49.480 --> 00:07:50.200]  講述怎樣建造
[00:07:50.200 --> 00:07:52.640]  他們還未真正建造
[00:07:52.640 --> 00:07:55.360]  三十五章就開始建造
[00:07:55.360 --> 00:07:57.760]  中間的小插曲
[00:07:57.760 --> 00:07:59.560]  很特別
[00:07:59.560 --> 00:08:01.000]  他們拜金牛獨
[00:08:01.000 --> 00:08:04.120]  我稍後會說
[00:08:04.120 --> 00:08:11.040]  由納約的結束到一個建造聖所的階段
[00:08:11.040 --> 00:08:14.480]  我認為這是一個很重要的訊息
[00:08:14.480 --> 00:08:18.160]  那就是會幕在上帝出埃及的計劃中
[00:08:18.160 --> 00:08:20.880]  一個非常重要的部分
[00:08:20.880 --> 00:08:24.400]  因為這是神帶領以色列人出埃及最終
[00:08:24.400 --> 00:08:27.440]  或者真正的目的
[00:08:27.440 --> 00:08:30.880]  不要忘記以色列人的過去
[00:08:30.880 --> 00:08:33.880]  當然他是埃及的奴隸
[00:08:33.880 --> 00:08:35.760]  長年累月做奴隸的時候
[00:08:35.760 --> 00:08:37.280]  上帝藉著曠野的供應
[00:08:37.280 --> 00:08:40.720]  讓他們知道上帝有多愛他們
[00:08:40.720 --> 00:08:45.080]  讓他們相信上帝是愛他們的
[00:08:45.080 --> 00:08:49.560]  以色列人在四百年活在一個偶像崇拜的環境當中
[00:08:49.560 --> 00:08:52.520]  他們根本不認識真神
[00:08:52.520 --> 00:08:55.600]  所以上帝啟示十戒律法
[00:08:55.600 --> 00:08:58.120]  甚至啟示他們的原則
[00:08:58.120 --> 00:09:00.720]  是很想告訴他們的子民
[00:09:00.720 --> 00:09:04.120]  你們究竟應該怎樣去活
[00:09:04.120 --> 00:09:09.600]  究竟怎樣去敬拜
[00:09:09.600 --> 00:09:10.600]  我們看下去
[00:09:10.600 --> 00:09:14.480]  二十五章一至九節
[00:09:14.480 --> 00:09:16.840]  和合本聖經有一個標題
[00:09:16.840 --> 00:09:20.440]  神吩咐摩西造聖所
[00:09:20.440 --> 00:09:21.120]  怎樣做呢
[00:09:21.120 --> 00:09:21.760]  看下去
[00:09:21.760 --> 00:09:22.640]  第一節
[00:09:22.640 --> 00:09:24.320]  耶和華曉諭摩西說
[00:09:24.320 --> 00:09:27.440]  你告訴以色列人當為我送禮物來
[00:09:27.440 --> 00:09:31.080]  凡甘心樂意的你們就可以收下歸我
[00:09:31.080 --> 00:09:33.840]  所以收的禮物就是金銀銅
[00:09:33.840 --> 00:09:35.680]  藍色紫色珠紅色線
[00:09:35.680 --> 00:09:37.240]  細麻山羊毛
[00:09:37.240 --> 00:09:38.960]  染紅的公羊皮
[00:09:38.960 --> 00:09:40.080]  海狗皮
[00:09:40.080 --> 00:09:41.080]  造夾木
[00:09:41.080 --> 00:09:42.480]  點燈的油
[00:09:42.480 --> 00:09:45.040]  並造高油和香的香料
[00:09:45.040 --> 00:09:47.920]  紅馬魯與別樣的寶石
[00:09:47.920 --> 00:09:54.160]  可以相陷在以忽得和空派上
[00:09:54.160 --> 00:09:58.600]  又當為我做聖所使我可以住在他們中間
[00:09:58.600 --> 00:10:02.600]  製造著莫和其中的一切器具
[00:10:02.600 --> 00:10:07.200]  都要照我所指示你的樣式做
[00:10:07.200 --> 00:10:08.880]  由整個二十五章的開頭
[00:10:08.880 --> 00:10:10.640]  神很清楚地在說
[00:10:10.640 --> 00:10:12.000]  告訴摩西
[00:10:12.000 --> 00:10:14.280]  造聖所的要求
[00:10:14.280 --> 00:10:15.600]  首先說到人
[00:10:15.600 --> 00:10:16.960]  人的參與
[00:10:16.960 --> 00:10:18.600]  人要怎樣預備那些禮物
[00:10:18.600 --> 00:10:20.360]  那些材料
[00:10:20.360 --> 00:10:23.240]  之後就說到建造會幕的目的
[00:10:23.240 --> 00:10:29.160]  乃是讓耶和華可以在他們中間居住
[00:10:29.160 --> 00:10:30.720]  雖然這創造的主
[00:10:30.720 --> 00:10:34.800]  其實不需要人手做一個聖所
[00:10:34.800 --> 00:10:36.560]  但是上帝依然樂意
[00:10:36.560 --> 00:10:40.360]  用一個有型的方式展現這個聖所
[00:10:40.360 --> 00:10:43.160]  是很想以色列民知道
[00:10:43.160 --> 00:10:46.040]  祂與他們在一起
[00:10:46.040 --> 00:10:49.720]  這是一個同在的標記
[00:10:49.720 --> 00:10:53.120]  神禮紀錦的學務與祂的子民在一起
[00:10:53.120 --> 00:10:56.400]  不單單是建造聖所的目的
[00:10:56.400 --> 00:11:01.920]  祂更加希望以色列人明白祂的心
[00:11:01.920 --> 00:11:04.160]  你明不明白上帝的心
[00:11:04.160 --> 00:11:07.400]  祂學想與你一起
[00:11:07.400 --> 00:11:09.880]  當我們清楚明白建造聖所的目的之後
[00:11:09.880 --> 00:11:11.160]  到我們去看看
[00:11:11.160 --> 00:11:16.560]  究竟神要求祂的子民怎樣去建造
[00:11:16.560 --> 00:11:18.280]  內容很豐富
[00:11:18.280 --> 00:11:22.840]  三章又是我不可以在八個字裡說完
[00:11:22.840 --> 00:11:24.520]  所以我會精簡地
[00:11:24.520 --> 00:11:25.760]  用一個方法幫大家
[00:11:25.760 --> 00:11:28.840]  你很快出來就會知道原來是在說這些
[00:11:28.840 --> 00:11:31.400]  我們用一幅圖畫去理解
[00:11:31.400 --> 00:11:33.840]  好 再來這張
[00:11:33.840 --> 00:11:38.360]  其實在說神對摩西描繪的會幕的藍圖
[00:11:38.360 --> 00:11:40.440]  分開三個
[00:11:40.440 --> 00:11:43.560]  外圓 聖所 至聖所
[00:11:43.560 --> 00:11:48.400]  外圓就是當一個人要走進聖所的時候
[00:11:48.400 --> 00:11:51.560]  當他從外面走進會幕裡
[00:11:51.560 --> 00:11:53.200]  首先出現在他的眼前
[00:11:53.200 --> 00:11:55.120]  就是圍著那個會幕
[00:11:55.120 --> 00:11:56.880]  四圍的那些「圍子」
[00:11:56.880 --> 00:11:58.000]  是那些布
[00:11:58.000 --> 00:12:01.920]  是那些白色的麻布所組成
[00:12:01.920 --> 00:12:03.280]  經文很清楚形容
[00:12:03.280 --> 00:12:06.920]  那個會幕的方向也很清楚
[00:12:06.920 --> 00:12:13.360]  人是向東面走進這個會幕的聖所裡
[00:12:13.360 --> 00:12:15.240]  望向東面的地方
[00:12:15.240 --> 00:12:17.280]  聖經有這樣記載
[00:12:17.280 --> 00:12:20.120]  有一個大概闊二十爪的門
[00:12:20.120 --> 00:12:21.840]  怎樣理解「爪」
[00:12:21.840 --> 00:12:23.720]  聖經很多時候用這個字「爪」
[00:12:23.720 --> 00:12:24.840]  你一定要明白
[00:12:24.840 --> 00:12:25.320]  什麼叫「爪」
[00:12:25.320 --> 00:12:31.680]  就是由你的中間手指到你的手肘
[00:12:31.680 --> 00:12:32.880]  這個叫「一爪」
[00:12:32.880 --> 00:12:34.400]  你就自己數 即是二十個爪
[00:12:34.400 --> 00:12:35.680]  你找二十個人
[00:12:35.680 --> 00:12:37.560]  那你覺得門有多大
[00:12:37.560 --> 00:12:40.560]  他說門簾是用藍色 紫色 珠紅色線
[00:12:40.560 --> 00:12:43.320]  和西麻織成的
[00:12:43.320 --> 00:12:45.880]  這個是說外圓的狀況
[00:12:45.880 --> 00:12:48.560]  走進去那個聖所
[00:12:48.560 --> 00:12:51.520]  會幕的聖所很有趣
[00:12:51.520 --> 00:12:52.720]  它三面
[00:12:52.720 --> 00:12:54.720]  南 西 北三面
[00:12:54.720 --> 00:12:58.480]  由一個叫做「造格木」的木皮造成
[00:12:58.480 --> 00:13:01.120]  上面是蓋著一個帳幕
[00:13:01.120 --> 00:13:04.440]  那個帳幕也是用一些特別的材料去做的
[00:13:04.440 --> 00:13:05.840]  但是更重要一件事
[00:13:05.840 --> 00:13:10.840]  這個帳幕外面的聖所頂部
[00:13:10.840 --> 00:13:14.480]  那個帳幕是有四樣東西的
[00:13:14.480 --> 00:13:18.520]  除了帳幕外面是再蓋著三層
[00:13:18.520 --> 00:13:22.280]  不同的物料
[00:13:22.280 --> 00:13:23.800]  經文是很清楚說
[00:13:23.800 --> 00:13:26.880]  由內至外 由山羊毛
[00:13:26.880 --> 00:13:28.920]  染紅的公羊皮
[00:13:28.920 --> 00:13:32.160]  甚至到海狗皮
[00:13:32.160 --> 00:13:34.360]  去到知聖所
[00:13:34.360 --> 00:13:38.960]  裡面就是在最末端
[00:13:38.960 --> 00:13:41.640]  用一個萬紙隔開的
[00:13:41.640 --> 00:13:43.840]  所說的萬紙
[00:13:43.840 --> 00:13:48.080]  都是用西麻 藍色 紫色 珠紅色的線
[00:13:48.080 --> 00:13:49.560]  加上金線
[00:13:49.560 --> 00:13:54.400]  在上面繡上基路柏
[00:13:54.400 --> 00:13:56.360]  其實上帝對摩西提到
[00:13:56.360 --> 00:13:59.120]  聖所怎樣做之前
[00:13:59.120 --> 00:14:01.880]  其實是神清楚地說了一件事
[00:14:01.880 --> 00:14:04.560]  就是聖所要預備的材料
[00:14:04.560 --> 00:14:07.960]  要求是怎樣
[00:14:07.960 --> 00:14:10.760]  經文提到金 銀 銅
[00:14:10.760 --> 00:14:13.840]  這些都是在會幕裡面金屬的東西
[00:14:13.840 --> 00:14:17.040]  其中金是最貴重的
[00:14:17.040 --> 00:14:19.480]  用在聖所或至聖所裡面
[00:14:19.480 --> 00:14:22.080]  各樣的器具
[00:14:22.080 --> 00:14:25.400]  藥櫃 金燈台 金香爐
[00:14:25.400 --> 00:14:29.200]  甚至是塵切餅的桌子
[00:14:29.200 --> 00:14:32.600]  越是在會幕裡 越是鋁層的東西
[00:14:32.600 --> 00:14:37.040]  越是用較貴重的金屬
[00:14:37.040 --> 00:14:38.000]  如果我這樣說
[00:14:38.000 --> 00:14:41.920]  金是貴重的
[00:14:41.920 --> 00:14:47.480]  金也是在代表神聖 反映上帝的榮耀
[00:14:47.480 --> 00:14:49.480]  所以當以後以色列人
[00:14:49.480 --> 00:14:53.200]  在兩次會幕的中期出現了
[00:14:53.200 --> 00:14:56.960]  他們拜金牛毒的事件
[00:14:56.960 --> 00:15:00.240]  好像就是他將上帝
[00:15:00.240 --> 00:15:02.960]  和人手所做的偶像
[00:15:02.960 --> 00:15:05.400]  等同一樣
[00:15:05.400 --> 00:15:09.720]  是一件對上帝的不敬
[00:15:09.720 --> 00:15:14.480]  不單單在說金 銀 銅
[00:15:14.480 --> 00:15:16.120]  金的重要性
[00:15:16.120 --> 00:15:19.200]  揀選的每一個材料
[00:15:19.200 --> 00:15:20.600]  都有特別意思
[00:15:20.600 --> 00:15:23.840]  我們說了很多次藍色紫色珠紅色線
[00:15:23.840 --> 00:15:25.360]  其實你要這樣理解
[00:15:25.360 --> 00:15:28.360]  它的排序其實也在表達一樣東西
[00:15:28.360 --> 00:15:30.320]  好像和金銀銅一樣
[00:15:30.320 --> 00:15:32.720]  按照它的價值的高低
[00:15:32.720 --> 00:15:35.040]  按次序列出來
[00:15:35.040 --> 00:15:36.160]  所以換句話說
[00:15:36.160 --> 00:15:40.200]  藍色那些線是更貴重
[00:15:40.200 --> 00:15:41.160]  如此類推
[00:15:41.160 --> 00:15:42.760]  當然《經文》有記載
[00:15:42.760 --> 00:15:43.760]  西麻布
[00:15:43.760 --> 00:15:45.680]  西麻布在當時來說
[00:15:45.680 --> 00:15:48.360]  不是一些容易找到的東西
[00:15:48.360 --> 00:15:50.280]  應該說是經貴的
[00:15:50.280 --> 00:15:51.840]  是昂貴的東西
[00:15:51.840 --> 00:15:53.960]  當然山羊毛對以色列人來講
[00:15:53.960 --> 00:16:00.480]  應該是他們很容易找到的東西
[00:16:00.480 --> 00:16:02.400]  其實無論是多昂貴
[00:16:02.400 --> 00:16:05.120]  或者多廉價
[00:16:05.120 --> 00:16:07.240]  但是《經文》強調的神話
[00:16:07.240 --> 00:16:09.840]  要甘心樂意的獻上
[00:16:09.840 --> 00:16:13.640]  是為耶和華所喜悅的
[00:16:13.640 --> 00:16:15.480]  染紅的弓羊皮 海狗皮
[00:16:15.480 --> 00:16:18.080]  這裡我想簡單地告訴大家
[00:16:18.080 --> 00:16:21.680]  其實這些皮不是隨時可以得到的東西
[00:16:21.680 --> 00:16:28.440]  甚至這些皮是指一些很貴重的材料
[00:16:28.440 --> 00:16:30.400]  造格木
[00:16:30.400 --> 00:16:32.600]  或者木材
[00:16:32.600 --> 00:16:34.960]  在整個建造會幕裡
[00:16:34.960 --> 00:16:38.040]  很重要的一個材料
[00:16:38.040 --> 00:16:39.800]  但是《經文》在二十五章的六節
[00:16:39.800 --> 00:16:42.960]  更加提到有燈的油
[00:16:42.960 --> 00:16:45.960]  如果按照《出一及記》的二十七章
[00:16:45.960 --> 00:16:47.400]  其實有這樣說
[00:16:47.400 --> 00:16:51.120]  耶和華吩咐以色列人
[00:16:51.120 --> 00:16:55.400]  將他們剛剛打成的那些純橄欖油
[00:16:55.400 --> 00:16:59.200]  拿來擺在燈上面
[00:16:59.200 --> 00:16:59.800]  點燈
[00:16:59.800 --> 00:17:03.160]  就是在金燈台上面的燈
[00:17:03.160 --> 00:17:06.000]  是聖所當中唯一
[00:17:06.000 --> 00:17:09.320]  七二四不停點燈的一件事
[00:17:09.320 --> 00:17:10.760]  不懂的
[00:17:10.760 --> 00:17:13.600]  最後提到的禮物更加包括高油香料
[00:17:13.600 --> 00:17:15.440]  甚至寶石
[00:17:15.440 --> 00:17:17.320]  在舊約裡面
[00:17:17.320 --> 00:17:21.080]  高油是用來高抹一些黃
[00:17:21.080 --> 00:17:23.360]  或者大祭司以外
[00:17:23.360 --> 00:17:26.240]  其實所有的器具
[00:17:26.240 --> 00:17:27.440]  他們都會這樣做
[00:17:27.440 --> 00:17:31.720]  分別出來給歸耶和華為性
[00:17:31.720 --> 00:17:36.640]  總括來說神對於聖所所有的物品
[00:17:36.640 --> 00:17:38.840]  不單單祂有清楚的要求
[00:17:38.840 --> 00:17:41.920]  祂每一樣東西都有祂的意義
[00:17:41.920 --> 00:17:44.040]  不單單祂說祂層次分明
[00:17:44.040 --> 00:17:48.000]  神所選擇的材料是有心思的
[00:17:48.000 --> 00:17:49.880]  但是整個聖所的設計
[00:17:49.880 --> 00:17:52.440]  整個細節裡面
[00:17:52.440 --> 00:17:55.040]  神除了一一刻畫之外
[00:17:55.040 --> 00:17:57.320]  祂更加強調一樣東西
[00:17:57.320 --> 00:18:01.920]  照我所指示你的樣式
[00:18:01.920 --> 00:18:04.360]  單單在二十五章到二十七章裡面
[00:18:04.360 --> 00:18:08.080]  這句說話出現了三次
[00:18:08.080 --> 00:18:10.680]  雖然有一點點的
[00:18:10.680 --> 00:18:12.120]  因為祂在跟摩西說
[00:18:12.120 --> 00:18:14.360]  照著我在山上所指示你的樣式
[00:18:14.360 --> 00:18:17.040]  不停地說你要照著
[00:18:17.040 --> 00:18:19.560]  這句話重複又重複
[00:18:19.560 --> 00:18:20.720]  神所看重的
[00:18:20.720 --> 00:18:24.320]  不是整個會幕的外觀設計材料
[00:18:24.320 --> 00:18:27.280]  有清楚的要求這麼簡單
[00:18:27.280 --> 00:18:29.000]  神更加看重的
[00:18:29.000 --> 00:18:30.440]  是每一個人的心
[00:18:30.440 --> 00:18:36.520]  有沒有認真看待上帝的指示
[00:18:36.520 --> 00:18:40.000]  心是一個很重要的部分
[00:18:40.000 --> 00:18:44.800]  上帝要人獻的不是你不用的
[00:18:44.800 --> 00:18:47.440]  沒什麼你覺得是平凡的東西
[00:18:47.440 --> 00:18:50.960]  說的是有價值的有用途的東西
[00:18:50.960 --> 00:18:54.040]  才會顯出你對上帝獻情的禮物
[00:18:54.040 --> 00:18:56.440]  你對祂的愛和尊敬
[00:18:56.440 --> 00:18:58.080]  什麼是甘心樂意呢
[00:18:58.080 --> 00:19:00.360]  不求回報自願的
[00:19:00.360 --> 00:19:01.920]  你不是出於勉強
[00:19:01.920 --> 00:19:04.760]  更重要的是一份態度
[00:19:04.760 --> 00:19:08.000]  就像你的奉獻和侍奉一樣
