
[00:00:00.000 --> 00:00:02.000]  說這些故事是很開心的
[00:04:08.800 --> 00:04:10.800]  應該不會
[00:04:10.800 --> 00:04:12.800]  因為如果他真的想出去
[00:04:12.800 --> 00:04:14.800]  叫藥室出去看羊
[00:04:14.800 --> 00:04:16.800]  認識一下礦野生活
[00:04:16.800 --> 00:04:19.800]  跟一些哥哥去照顧
[00:04:19.800 --> 00:04:22.800]  怎會叫他一個人孤零零在礦野裡走
[00:04:22.800 --> 00:04:23.800]  其實很危險
[00:04:23.800 --> 00:04:25.800]  雅各一定知道
[00:04:25.800 --> 00:04:29.800]  不過他心裡可能是神令他心不安
[00:04:29.800 --> 00:04:31.800]  於是他忍不住
[00:04:31.800 --> 00:04:32.800]  沒有人了
[00:04:32.800 --> 00:04:34.800]  其實可以叫其他人
[00:04:34.800 --> 00:04:35.800]  他沒有叫
[00:04:35.800 --> 00:04:36.800]  於是找一個心腹
[00:04:36.800 --> 00:04:40.800]  藥室你來和我出去找他們
[00:04:40.800 --> 00:04:42.800]  告訴我他們好不好
[00:04:42.800 --> 00:04:43.800]  平不平安
[00:04:43.800 --> 00:04:44.800]  於是打發他出去
[00:04:44.800 --> 00:04:47.800]  出希伯倫谷去視劍
[00:04:47.800 --> 00:04:50.800]  藥室走不慣路
[00:04:50.800 --> 00:04:54.800]  走到差不多就走迷了路
[00:04:54.800 --> 00:04:56.800]  其實都幾難
[00:04:56.800 --> 00:04:58.800]  今天又沒有北斗導航
[00:04:58.800 --> 00:05:01.800]  又沒有衛星導航
[00:05:01.800 --> 00:05:03.800]  又沒有地圖
[00:05:03.800 --> 00:05:04.800]  靠自己方向感
[00:05:04.800 --> 00:05:06.800]  看看太陽在哪邊
[00:05:06.800 --> 00:05:09.800]  就知道什麼方向感
[00:05:09.800 --> 00:05:11.800]  向著那邊就去那邊
[00:05:11.800 --> 00:05:13.800]  向著那邊希伯倫那邊就視劍
[00:05:13.800 --> 00:05:15.800]  向著那邊就去那邊
[00:05:15.800 --> 00:05:16.800]  他就去了
[00:05:16.800 --> 00:05:19.800]  在田野走迷了路
[00:05:19.800 --> 00:05:21.800]  好在上帝的工作
[00:05:21.800 --> 00:05:23.800]  上帝的手在那裡工作
[00:05:23.800 --> 00:05:27.800]  有人遇見他在田野走迷了路
[00:05:27.800 --> 00:05:29.800]  遇見他
[00:05:29.800 --> 00:05:33.800]  他們如果是好人好者
[00:05:33.800 --> 00:05:35.800]  大家在曠野遇見都會見個面
[00:05:35.800 --> 00:05:37.800]  你好嗎?哪裡來的?
[00:05:37.800 --> 00:05:40.800]  有沒有什麼要幫忙?
[00:05:40.800 --> 00:05:44.800]  有些水你的口很乾
[00:05:44.800 --> 00:05:46.800]  給你喝吧
[00:05:46.800 --> 00:05:48.800]  他們很幫忙
[00:05:48.800 --> 00:05:50.800]  大家知道在曠野生活
[00:05:50.800 --> 00:05:52.800]  田野間是很難的
[00:05:52.800 --> 00:05:54.800]  走迷了路
[00:05:54.800 --> 00:05:56.800]  又沒有路牌
[00:05:56.800 --> 00:05:58.800]  又沒有電話
[00:05:58.800 --> 00:06:01.800]  於是有人遇見他
[00:06:01.800 --> 00:06:03.800]  喂!童子!小朋友!
[00:06:03.800 --> 00:06:05.800]  為什麼你一個人在這裡?
[00:06:05.800 --> 00:06:07.800]  我去找我哥
[00:06:07.800 --> 00:06:08.800]  我去視劍
[00:06:08.800 --> 00:06:11.800]  另一個就走迷了路
[00:06:11.800 --> 00:06:12.800]  不知哪一邊
[00:06:12.800 --> 00:06:15.800]  你教我走哪一邊?視劍
[00:06:15.800 --> 00:06:18.800]  那些人就好好幫忙
[00:06:18.800 --> 00:06:21.800]  你找什麼?視劍
[00:06:21.800 --> 00:06:24.800]  你去視劍找什麼?
[00:06:24.800 --> 00:06:27.800]  哦!我去找我哥
[00:06:27.800 --> 00:06:28.800]  求你告訴我們
[00:06:28.800 --> 00:06:31.800]  他們在何處放羊?
[00:06:31.800 --> 00:06:33.800]  這個問題是不是很搞笑?
[00:06:33.800 --> 00:06:35.800]  純粹是一個生手
[00:06:35.800 --> 00:06:36.800]  沒有牧過羊的人
[00:06:36.800 --> 00:06:37.800]  沒有走過曠野
[00:06:37.800 --> 00:06:39.800]  若實話我去找我哥
[00:06:39.800 --> 00:06:41.800]  很多人的
[00:06:41.800 --> 00:06:42.800]  你告訴我
[00:06:42.800 --> 00:06:44.800]  他們在何處放羊?
[00:06:44.800 --> 00:06:46.800]  喂!在這個田野
[00:06:46.800 --> 00:06:47.800]  曠野中間
[00:06:47.800 --> 00:06:49.800]  在何處放羊?
[00:06:49.800 --> 00:06:51.800]  你哥在何處放羊?
[00:06:51.800 --> 00:06:52.800]  我怎麼知道?
[00:06:52.800 --> 00:06:53.800]  誰是你哥?
[00:06:53.800 --> 00:06:55.800]  我又沒有寫著你哥
[00:06:55.800 --> 00:06:57.800]  我怎麼知道誰是你哥?
[00:06:57.800 --> 00:06:58.800]  他不知道的
[00:06:58.800 --> 00:07:00.800]  但他就在那裡
[00:07:00.800 --> 00:07:03.800]  我哥我找不到
[00:07:03.800 --> 00:07:05.800]  即是小朋友走失了
[00:07:05.800 --> 00:07:07.800]  你找誰?
[00:07:07.800 --> 00:07:08.800]  我找我媽
[00:07:08.800 --> 00:07:10.800]  你媽媽是怎樣的?
[00:07:10.800 --> 00:07:11.800]  有眼耳口鼻的
[00:07:11.800 --> 00:07:13.800]  有頭髮的
[00:07:13.800 --> 00:07:14.800]  這樣不行嗎?
[00:07:14.800 --> 00:07:17.800]  我找我哥
[00:07:17.800 --> 00:07:19.800]  求你告訴我們
[00:07:19.800 --> 00:07:21.800]  他們在何處放羊?
[00:07:21.800 --> 00:07:25.800]  這麼沒sense的問題
[00:07:25.800 --> 00:07:26.800]  誰知道
[00:07:26.800 --> 00:07:28.800]  上帝的手真厲害
[00:07:28.800 --> 00:07:29.800]  那些人就說
[00:07:29.800 --> 00:07:31.800]  哦!那些人我知道
[00:07:31.800 --> 00:07:33.800]  我剛剛遇到他們
[00:07:33.800 --> 00:07:34.800]  他們已經走了
[00:07:34.800 --> 00:07:36.800]  不在市劍了
[00:07:36.800 --> 00:07:38.800]  而且我們見過面
[00:07:38.800 --> 00:07:39.800]  我聽到他們說
[00:07:39.800 --> 00:07:41.800]  幸好聽到
[00:07:41.800 --> 00:07:45.800]  我聽到那些哥說話
[00:07:45.800 --> 00:07:47.800]  遇到的人聊天的人
[00:07:47.800 --> 00:07:50.800]  剛剛又遇到藥室
[00:07:50.800 --> 00:07:52.800]  如果不是真的不知道怎麼辦
[00:07:52.800 --> 00:07:56.800]  我聽見他們說要往多山
[00:07:56.800 --> 00:07:58.800]  多山哪邊?
[00:07:58.800 --> 00:07:59.800]  那邊那邊
[00:07:59.800 --> 00:08:00.800]  於是藥室就說
[00:08:00.800 --> 00:08:02.800]  我去追他們
[00:08:02.800 --> 00:08:03.800]  你追快點
[00:08:03.800 --> 00:08:05.800]  因為他們走了很久了
[00:08:05.800 --> 00:08:07.800]  都不知道是不是昨天見到的
[00:08:07.800 --> 00:08:10.800]  藥室就追趕他哥哥
[00:08:10.800 --> 00:08:12.800]  就遇見他們真的在多山
[00:08:12.800 --> 00:08:15.800]  跟著這個地方追過去
[00:08:15.800 --> 00:08:17.800]  遇見他們了
[00:08:17.800 --> 00:08:19.800]  有群人在前面
[00:08:19.800 --> 00:08:21.800]  有這麼多人就像我哥哥
[00:08:21.800 --> 00:08:22.800]  他們就走過去了
[00:08:22.800 --> 00:08:24.800]  他們遠遠見到他
[00:08:24.800 --> 00:08:27.800]  為什麼一個人在那裡走
[00:08:27.800 --> 00:08:30.800]  穿彩色衣服
[00:08:30.800 --> 00:08:32.800]  藥室來的
[00:08:32.800 --> 00:08:34.800]  看清楚一點
[00:08:34.800 --> 00:08:37.800]  他們很遠見到他
[00:08:37.800 --> 00:08:41.800]  十個哥就說
[00:08:41.800 --> 00:08:43.800]  趁他還沒有來到跟前
[00:08:43.800 --> 00:08:46.800]  不如我們想想同謀
[00:08:46.800 --> 00:08:48.800]  怎樣弄死他
[00:08:48.800 --> 00:08:49.800]  在曠野
[00:08:49.800 --> 00:08:51.800]  這麼狠毒
[00:08:51.800 --> 00:08:54.800]  所以你見到這個哥是不是很恨他
[00:08:54.800 --> 00:08:55.800]  再做夢之後
[00:08:55.800 --> 00:08:58.800]  越發恨他就想他死
[00:08:58.800 --> 00:08:59.800]  他們就彼此說
[00:08:59.800 --> 00:09:02.800]  那個做夢的人來了
[00:09:02.800 --> 00:09:04.800]  我們把他殺了
[00:09:04.800 --> 00:09:06.800]  扔進坑裡
[00:09:06.800 --> 00:09:07.800]  算了
[00:09:07.800 --> 00:09:08.800]  回去說
[00:09:08.800 --> 00:09:10.800]  有惡獸把他吃了
[00:09:10.800 --> 00:09:13.800]  看看他還做什麼夢才行
[00:09:13.800 --> 00:09:16.800]  且看他的夢將來怎樣
[00:09:16.800 --> 00:09:17.800]  弄死他
[00:09:17.800 --> 00:09:19.800]  我看你做什麼夢
[00:09:19.800 --> 00:09:22.800]  其實你見到十個哥
[00:09:22.800 --> 00:09:24.800]  是很憎恨他
[00:09:24.800 --> 00:09:25.800]  其中有些特別憎恨他
[00:09:25.800 --> 00:09:29.800]  就是雅各那兩個妾的兒子
[00:09:29.800 --> 00:09:30.800]  特別憎恨他
[00:09:30.800 --> 00:09:34.800]  就說你好像半個外邦人
[00:09:34.800 --> 00:09:36.800]  特別憎恨他
[00:09:36.800 --> 00:09:38.800]  裏辯聽見了
[00:09:38.800 --> 00:09:39.800]  裏辯是誰呢
[00:09:39.800 --> 00:09:42.800]  裏辯以前中文翻譯是樓辯
[00:09:42.800 --> 00:09:44.800]  即是說大哥
[00:09:44.800 --> 00:09:45.800]  雅各的第一個兒子
[00:09:45.800 --> 00:09:47.800]  樓辯不要聽
[00:09:47.800 --> 00:09:48.800]  這麼難聽
[00:09:48.800 --> 00:09:50.800]  於是譯叫裏辯
[00:09:50.800 --> 00:09:51.800]  不過裏辯也挺有趣
[00:09:51.800 --> 00:09:53.800]  為什麼不譯出辯呢
[00:09:53.800 --> 00:09:54.800]  裏辯
[00:09:54.800 --> 00:09:56.800]  裏辯聽見
[00:09:56.800 --> 00:10:01.800]  大哥樓辯裏辯很深
[00:10:01.800 --> 00:10:04.800]  要救他脫離他們的仇
[00:10:04.800 --> 00:10:06.800]  我們不要害他性命
[00:10:06.800 --> 00:10:07.800]  不要流他的血
[00:10:07.800 --> 00:10:08.800]  不如這樣吧
[00:10:08.800 --> 00:10:12.800]  他又不能夠譯那九個弟弟的意思
[00:10:12.800 --> 00:10:13.800]  那怎麼好呢
[00:10:13.800 --> 00:10:15.800]  不要流他的血
[00:10:15.800 --> 00:10:18.800]  我們將他扔在坑裏面
[00:10:18.800 --> 00:10:20.800]  不要親手害死他
[00:10:20.800 --> 00:10:23.800]  扔在坑裏面即是什麼
[00:10:23.800 --> 00:10:25.800]  爬不上來
[00:10:25.800 --> 00:10:26.800]  扔在坑裏面會怎樣
[00:10:26.800 --> 00:10:28.800]  由他裏面慢慢嘔死
[00:10:28.800 --> 00:10:30.800]  餓死 乾死
[00:10:30.800 --> 00:10:32.800]  死也是
[00:10:32.800 --> 00:10:35.800]  那九個弟弟會不會喜歡呢
[00:10:35.800 --> 00:10:36.800]  都喜歡
[00:10:36.800 --> 00:10:38.800]  不過有什麼好處呢
[00:10:38.800 --> 00:10:42.800]  就是我們不用親手動手殺他
[00:10:42.800 --> 00:10:45.800]  不要自己親手動手
[00:10:45.800 --> 00:10:47.800]  由他餓死渴死
[00:10:47.800 --> 00:10:48.800]  明白嗎
[00:10:48.800 --> 00:10:51.800]  於是就不要親手下去殺他
[00:10:51.800 --> 00:10:55.800]  這個裏面的意思是要救他
[00:10:55.800 --> 00:10:57.800]  裏面是要救他
[00:10:57.800 --> 00:11:01.800]  神的手安排了裏面是要救他
[00:11:01.800 --> 00:11:04.800]  這樣就要救他
[00:11:04.800 --> 00:11:07.800]  不要動手
[00:11:07.800 --> 00:11:09.800]  其實他想什麼呢
[00:11:09.800 --> 00:11:12.800]  要救他脫離他們的仇
[00:11:12.800 --> 00:11:15.800]  把他歸還他的父親
[00:11:15.800 --> 00:11:20.800]  裏面是想要救藥室
[00:11:20.800 --> 00:11:22.800]  我們先扔他進坑裏面
[00:11:22.800 --> 00:11:24.800]  讓他在那裏嘔死
[00:11:24.800 --> 00:11:25.800]  我們走吧
[00:11:25.800 --> 00:11:27.800]  不過可能有一個屈尾十
[00:11:27.800 --> 00:11:29.800]  就叫僕人救他上來
[00:11:29.800 --> 00:11:30.800]  帶他回家
[00:11:30.800 --> 00:11:31.800]  這樣也不一定
[00:11:31.800 --> 00:11:33.800]  又或者是回到家裏
[00:11:33.800 --> 00:11:35.800]  哎呀 藥室呢
[00:11:35.800 --> 00:11:37.800]  不知道在哪裏
[00:11:37.800 --> 00:11:38.800]  知不知道在哪裏
[00:11:38.800 --> 00:11:39.800]  沒有見到我叫他找你們
[00:11:39.800 --> 00:11:40.800]  沒有見到嗎
[00:11:40.800 --> 00:11:41.800]  沒有
[00:11:41.800 --> 00:11:42.800]  然後可能靜靜跟爸爸說
[00:11:42.800 --> 00:11:43.800]  爸爸 事情是這樣的
[00:11:43.800 --> 00:11:44.800]  他現在在哪裏
[00:11:44.800 --> 00:11:46.800]  東南西北多山附近的地方
[00:11:46.800 --> 00:11:47.800]  有一個洞
[00:11:47.800 --> 00:11:48.800]  你快點叫僕人去救他
[00:11:48.800 --> 00:11:51.800]  不然趕不及
[00:11:51.800 --> 00:11:55.800]  還給他父親救他
[00:11:55.800 --> 00:11:57.800]  藥室到他哥哥那裏
[00:11:57.800 --> 00:11:58.800]  他們就抓住他
[00:11:58.800 --> 00:12:00.800]  就脫了他的彩衣
[00:12:00.800 --> 00:12:02.800]  然後就拿著他的衣服
[00:12:02.800 --> 00:12:04.800]  然後就穿著他的內衣
[00:12:04.800 --> 00:12:06.800]  把他推到坑裏
[00:12:06.800 --> 00:12:09.800]  好在那坑是空的
[00:12:09.800 --> 00:12:11.800]  裏頭沒有水
[00:12:11.800 --> 00:12:13.800]  好在是空的
[00:12:13.800 --> 00:12:15.800]  即是說是乾的
[00:12:15.800 --> 00:12:17.800]  又沒有野獸
[00:12:17.800 --> 00:12:19.800]  又沒有蛇裏面
[00:12:19.800 --> 00:12:20.800]  又沒有水
[00:12:20.800 --> 00:12:21.800]  如果不是有水
[00:12:21.800 --> 00:12:22.800]  掉下去淹死
[00:12:22.800 --> 00:12:25.800]  或者弄著半缸水
[00:12:25.800 --> 00:12:26.800]  你都幾慘
[00:12:26.800 --> 00:12:28.800]  他就是這樣
[00:12:28.800 --> 00:12:30.800]  於是就扔了下去
[00:12:30.800 --> 00:12:31.800]  好感謝主
[00:12:31.800 --> 00:12:33.800]  在那個坑裏面是空的
[00:12:33.800 --> 00:12:35.800]  又沒有水
[00:12:35.800 --> 00:12:37.800]  整個弟弟都在那裏工作
[00:12:37.800 --> 00:12:38.800]  第25節
[00:12:38.800 --> 00:12:40.800]  他們坐下吃飯
[00:12:40.800 --> 00:12:42.800]  剛剛到那裏吃飯的時候
[00:12:42.800 --> 00:12:43.800]  吃著吃著
[00:12:43.800 --> 00:12:45.800]  見到那邊有駱駝
[00:12:45.800 --> 00:12:46.800]  一隊人經過
[00:12:46.800 --> 00:12:47.800]  駱駝隊
[00:12:47.800 --> 00:12:48.800]  甚麼人呢
[00:12:48.800 --> 00:12:49.800]  看他們穿的衣服
[00:12:49.800 --> 00:12:51.800]  像米電人
[00:12:51.800 --> 00:12:53.800]  是米電地方名
[00:12:53.800 --> 00:12:55.800]  其實他們的種族是
[00:12:55.800 --> 00:12:56.800]  以實馬尼
[00:12:56.800 --> 00:12:57.800]  都是半個親戚
[00:12:57.800 --> 00:12:59.800]  以實馬尼即是說
[00:12:59.800 --> 00:13:01.800]  是阿伯拉罕的另一個兒子
[00:13:01.800 --> 00:13:04.800]  所以和雅各這班兒子
[00:13:04.800 --> 00:13:06.800]  都是有少少關係
[00:13:06.800 --> 00:13:08.800]  都是半個親戚
[00:13:08.800 --> 00:13:10.800]  喂喂喂
[00:13:10.800 --> 00:13:12.800]  你們是哪裏來的
[00:13:12.800 --> 00:13:13.800]  我們是在基列來的
[00:13:13.800 --> 00:13:15.800]  現在用駱駝
[00:13:15.800 --> 00:13:17.800]  是帶著香料
[00:13:17.800 --> 00:13:18.800]  乳香 抹藥
[00:13:18.800 --> 00:13:20.800]  去埃及買
[00:13:20.800 --> 00:13:22.800]  基列是很出名
[00:13:22.800 --> 00:13:24.800]  出乳香的
[00:13:24.800 --> 00:13:26.800]  他們帶著香料
[00:13:26.800 --> 00:13:28.800]  去埃及那裏買
[00:13:28.800 --> 00:13:30.800]  親戚親戚
[00:13:30.800 --> 00:13:32.800]  於是大家就說起來了
[00:13:32.800 --> 00:13:34.800]  尤大就說
[00:13:34.800 --> 00:13:35.800]  不如這樣吧
[00:13:35.800 --> 00:13:37.800]  和其他的兄弟說
[00:13:37.800 --> 00:13:40.800]  我們殺了我們的兄弟
[00:13:40.800 --> 00:13:43.800]  藏了他的血有甚麼益處呢
[00:13:43.800 --> 00:13:45.800]  如果我們殺了我們的弟弟
[00:13:45.800 --> 00:13:47.800]  留了血
[00:13:47.800 --> 00:13:49.800]  我們本身做了一件不好的事
[00:13:49.800 --> 00:13:51.800]  壞事
[00:13:51.800 --> 00:13:52.800]  有甚麼好呢
[00:13:52.800 --> 00:13:54.800]  我們隱藏著這件事
[00:13:54.800 --> 00:13:56.800]  都有血
[00:13:56.800 --> 00:13:58.800]  我們都變了殺人兇手
[00:13:58.800 --> 00:13:59.800]  不好啊
[00:13:59.800 --> 00:14:01.800]  不如這樣吧
[00:14:01.800 --> 00:14:03.800]  我們賣了他給以實馬尼人
[00:14:03.800 --> 00:14:04.800]  賣給親戚
[00:14:04.800 --> 00:14:06.800]  我們不要下手害他
[00:14:06.800 --> 00:14:07.800]  賣了他
[00:14:07.800 --> 00:14:09.800]  又撿回多少
[00:14:09.800 --> 00:14:11.800]  一來大家兄弟骨肉
[00:14:11.800 --> 00:14:13.800]  不要相殘
[00:14:13.800 --> 00:14:14.800]  買了他撿回多少
[00:14:14.800 --> 00:14:15.800]  大家買酒喝
[00:14:15.800 --> 00:14:16.800]  聊聊天
[00:14:16.800 --> 00:14:17.800]  吃吃東西
[00:14:17.800 --> 00:14:18.800]  那些兄弟就說
[00:14:18.800 --> 00:14:19.800]  這樣也好啊
[00:14:19.800 --> 00:14:20.800]  其實也好啊
[00:14:20.800 --> 00:14:22.800]  殺了弟弟也不好啊
[00:14:22.800 --> 00:14:25.800]  我怕神懲罰我們
[00:14:25.800 --> 00:14:26.800]  那不好了
[00:14:26.800 --> 00:14:28.800]  賣了他也好啊
[00:14:28.800 --> 00:14:29.800]  那就好
[00:14:29.800 --> 00:14:30.800]  賣了
[00:14:30.800 --> 00:14:32.800]  那些米地商人經過
[00:14:32.800 --> 00:14:33.800]  於是這個哥
[00:14:33.800 --> 00:14:35.800]  就把他從坑裏面拉上來
[00:14:35.800 --> 00:14:36.800]  把繩子拉上來
[00:14:36.800 --> 00:14:38.800]  二十四十萬銀子
[00:14:38.800 --> 00:14:39.800]  賣了給以實馬尼人
[00:14:39.800 --> 00:14:42.800]  他們就把約瑟帶去埃及
[00:14:42.800 --> 00:14:43.800]  你見到
[00:14:43.800 --> 00:14:44.800]  是不是整個手都在工作
[00:14:44.800 --> 00:14:45.800]  預備好
[00:14:45.800 --> 00:14:46.800]  又遇到這個
[00:14:46.800 --> 00:14:47.800]  又遇到那個
[00:14:47.800 --> 00:14:48.800]  哎呀
[00:14:48.800 --> 00:14:49.800]  我的哥在哪裏
[00:14:49.800 --> 00:14:50.800]  我怎知道你的哥在哪裏
[00:14:50.800 --> 00:14:51.800]  哎呀在哪裏
[00:14:51.800 --> 00:14:52.800]  哦
[00:14:52.800 --> 00:14:53.800]  快點去追
[00:14:53.800 --> 00:14:54.800]  去了多山
[00:14:54.800 --> 00:14:56.800]  於是整件事一路下來
[00:14:56.800 --> 00:14:58.800]  我每一個紅色字
[00:14:58.800 --> 00:14:59.800]  都是告訴你
[00:14:59.800 --> 00:15:01.800]  神的手在工作
[00:15:01.800 --> 00:15:04.800]  於是約瑟就開始去了埃及
[00:15:04.800 --> 00:15:07.800]  裏面可能沒有和他一起吃飯
[00:15:07.800 --> 00:15:08.800]  走開了
[00:15:08.800 --> 00:15:10.800]  大哥裏面回來
[00:15:10.800 --> 00:15:11.800]  吓
[00:15:11.800 --> 00:15:13.800]  為什麼約瑟不在那個洞裏
[00:15:13.800 --> 00:15:14.800]  去了哪裏
[00:15:14.800 --> 00:15:15.800]  糟了
[00:15:15.800 --> 00:15:17.800]  是不是被人擒了
[00:15:17.800 --> 00:15:19.800]  怎麼辦
[00:15:19.800 --> 00:15:22.800]  那就快點走回兄弟那裏
[00:15:22.800 --> 00:15:23.800]  喂
[00:15:23.800 --> 00:15:25.800]  弟弟那個小孩不見了
[00:15:25.800 --> 00:15:27.800]  那個童子的小孩
[00:15:27.800 --> 00:15:29.800]  那個小孩不見了
[00:15:29.800 --> 00:15:30.800]  怎麼辦
[00:15:30.800 --> 00:15:31.800]  這樣
[00:15:31.800 --> 00:15:32.800]  唉
[00:15:32.800 --> 00:15:33.800]  糟了
[00:15:33.800 --> 00:15:35.800]  裏面已經想了一段
[00:15:35.800 --> 00:15:37.800]  他以為不見了
[00:15:37.800 --> 00:15:40.800]  其實哥哥沒有跟他說
[00:15:40.800 --> 00:15:42.800]  他走了出去
[00:15:42.800 --> 00:15:43.800]  回來後
[00:15:43.800 --> 00:15:44.800]  哎呀
[00:15:44.800 --> 00:15:45.800]  找弟弟不見了
[00:15:45.800 --> 00:15:47.800]  可能他也看看有沒有飯吃
[00:15:47.800 --> 00:15:48.800]  照顧他
[00:15:48.800 --> 00:15:49.800]  不見了怎麼辦
[00:15:49.800 --> 00:15:51.800]  他們就把衣服脫下
[00:15:51.800 --> 00:15:52.800]  扔在坑裏
[00:15:52.800 --> 00:15:53.800]  不如這樣吧
[00:15:53.800 --> 00:15:56.800]  我們就找一隻公羊殺了
[00:15:56.800 --> 00:15:57.800]  然後
[00:15:57.800 --> 00:16:00.800]  坐在這裏染血
[00:16:00.800 --> 00:16:01.800]  然後回去
[00:16:01.800 --> 00:16:03.800]  告訴爸爸
[00:16:03.800 --> 00:16:04.800]  打發人
[00:16:04.800 --> 00:16:05.800]  即是埋伏人
[00:16:05.800 --> 00:16:07.800]  就送去父親那裏
[00:16:07.800 --> 00:16:08.800]  哎呀
[00:16:08.800 --> 00:16:10.800]  我們在田野撿到一件衣服
