
[00:00:00.000 --> 00:00:03.000]  各位弟子妹,午安,我們一齊祈禱
[00:01:50.000 --> 00:01:54.000]  猶大在哪裡呢?猶大是以色列最南邊
[00:01:54.000 --> 00:01:58.000]  加利利差不多是以色列最北邊
[00:01:58.000 --> 00:02:02.000]  由南邊的猶大去到北邊的加利利
[00:02:02.000 --> 00:02:07.000]  途徑一定要經過一個地方,就叫做撒瑪利亞
[00:02:07.000 --> 00:02:12.000]  所以撒瑪利亞婦人在井旁的經歷就在第四章出現
[00:02:12.000 --> 00:02:19.000]  然後我們就隨即去到43到54章這段經文
[00:02:19.000 --> 00:02:23.000]  就已經去到描述耶穌已經到達加利利
[00:02:23.000 --> 00:02:27.000]  在那裡我們就要描述很多人因為耶穌所行的事
[00:02:27.000 --> 00:02:29.000]  就有很多不同的反應
[00:02:29.000 --> 00:02:33.000]  一般人的反應是怎樣的呢?
[00:02:33.000 --> 00:02:36.000]  我不知道大家信不信耶穌
[00:02:36.000 --> 00:02:39.000]  就是看見神蹟
[00:02:39.000 --> 00:02:44.000]  又或者看見耶穌在某個人身上所做的事情
[00:02:44.000 --> 00:02:47.000]  然後看見了,你就相信
[00:02:47.000 --> 00:02:50.000]  很多人看到,然後就相信
[00:02:50.000 --> 00:02:52.000]  但是這個大臣很不同
[00:02:52.000 --> 00:02:56.000]  這個大臣相信了,然後才看見
[00:02:56.000 --> 00:02:58.000]  我想大家是同意的
[00:02:58.000 --> 00:03:00.000]  就是說有很多人相信
[00:03:00.000 --> 00:03:05.000]  真的看到旁邊的朋友,旁邊的親戚認識了耶穌之後
[00:03:05.000 --> 00:03:07.000]  譬如盛情大變
[00:03:07.000 --> 00:03:09.000]  本來是很沒有愛心的
[00:03:09.000 --> 00:03:11.000]  本來是很自我中心的
[00:03:11.000 --> 00:03:13.000]  突然之間他就非常溫柔
[00:03:13.000 --> 00:03:15.000]  並且很有愛心
[00:03:15.000 --> 00:03:18.000]  因為他令到整個人都不同了
[00:03:18.000 --> 00:03:21.000]  你就會覺得看著他就看見神蹟
[00:03:21.000 --> 00:03:25.000]  看見神蹟你就會覺得耶穌很真
[00:03:25.000 --> 00:03:28.000]  因為這個看見,所以你就能夠相信
[00:03:28.000 --> 00:03:31.000]  所以我們看一看這段經文
[00:03:31.000 --> 00:03:35.000]  究竟相信這件事到底是怎樣的看見呢?
[00:03:35.000 --> 00:03:37.000]  我們去到下一章的螢光幕
[00:03:37.000 --> 00:03:41.000]  我們看到43到45節的經文
[00:03:41.000 --> 00:03:44.000]  這段經文特別在44節
[00:03:44.000 --> 00:03:47.000]  就有提到耶穌做一個見證
[00:03:47.000 --> 00:03:49.000]  就說了一句話
[00:03:49.000 --> 00:03:54.000]  「先知在本地人是沒有人去尊敬的」
[00:03:54.000 --> 00:03:56.000]  什麼叫本地?
[00:03:56.000 --> 00:04:00.000]  本地因為耶穌是屬於猶大之派
[00:04:00.000 --> 00:04:02.000]  既然如此
[00:04:02.000 --> 00:04:06.000]  本地對耶穌而言就等於猶太人
[00:04:06.000 --> 00:04:08.000]  猶太人就是本地人
[00:04:08.000 --> 00:04:11.000]  又或者在馬太和路加的版本
[00:04:11.000 --> 00:04:15.000]  本地對耶穌來說應該就是拿撒勒
[00:04:15.000 --> 00:04:18.000]  大家有聽過耶穌就是拿撒勒人
[00:04:18.000 --> 00:04:22.000]  所以先知在本地是沒有人尊敬的
[00:04:22.000 --> 00:04:24.000]  我們又不禁要問一個問題
[00:04:24.000 --> 00:04:29.000]  為什麼本地的猶太人不接納耶穌呢?
[00:04:29.000 --> 00:04:33.000]  其實道理並不太複雜
[00:04:33.000 --> 00:04:36.000]  譬如拿撒勒人或猶太人
[00:04:36.000 --> 00:04:39.000]  從小到大都看著耶穌成長
[00:04:39.000 --> 00:04:43.000]  從祂出生到祂長大
[00:04:43.000 --> 00:04:48.000]  從祂小時候到現在已經三十歲左右
[00:04:48.000 --> 00:04:52.000]  看到祂成長就會鄙視祂
[00:04:52.000 --> 00:04:55.000]  又或者恥笑祂的一種情況
[00:04:55.000 --> 00:05:01.000]  這就構成了本地人不接納耶穌基督的原因
[00:05:01.000 --> 00:05:06.000]  不過我們會看到45節有提到另外一堆人
[00:05:06.000 --> 00:05:10.000]  另外一堆人就叫做北方的加里尼人
[00:05:10.000 --> 00:05:12.000]  他本身不是猶太人
[00:05:12.000 --> 00:05:15.000]  本身對猶太人而言是一個外人
[00:05:15.000 --> 00:05:22.000]  但是他既然看見他在耶路撒冷過節所行的一切事
[00:05:22.000 --> 00:05:24.000]  就接待他
[00:05:24.000 --> 00:05:25.000]  如果是這樣的話
[00:05:25.000 --> 00:05:31.000]  你會看到這群人是看見耶穌所行的一切事
[00:05:31.000 --> 00:05:33.000]  然後下一個就接待他
[00:05:33.000 --> 00:05:36.000]  那什麼叫做接待耶穌呢?
[00:05:36.000 --> 00:05:40.000]  我們根據約翰福音第一章第十一節和第十二節
[00:05:40.000 --> 00:05:41.000]  我們就明白了
[00:05:41.000 --> 00:05:44.000]  就是耶穌到自己的地方內
[00:05:44.000 --> 00:05:46.000]  自己的人道不接待他
[00:05:46.000 --> 00:05:47.000]  大家聽過
[00:05:47.000 --> 00:05:51.000]  「凡接待他的,就是信他名的人,
[00:05:51.000 --> 00:05:54.000]  他就似他們權兵,作臣的兒女。」
[00:05:54.000 --> 00:05:56.000]  就是說你接待耶穌
[00:05:56.000 --> 00:05:58.000]  經文講得很清楚
[00:05:58.000 --> 00:05:59.000]  就等於什麼呢?
[00:05:59.000 --> 00:06:01.000]  就是相信耶穌
[00:06:01.000 --> 00:06:05.000]  所以說加里尼人看到耶穌所行的一切事
[00:06:05.000 --> 00:06:07.000]  就接待他
[00:06:07.000 --> 00:06:12.000]  就是說就是從看見到相信
[00:06:12.000 --> 00:06:15.000]  從看見到相信的一個歷程
[00:06:15.000 --> 00:06:16.000]  是很諷刺的
[00:06:16.000 --> 00:06:18.000]  因為自己有就反而不接待
[00:06:18.000 --> 00:06:21.000]  旁邊那些就是外人
[00:06:21.000 --> 00:06:22.000]  反而去接待
[00:06:22.000 --> 00:06:24.000]  這個也不是很難明白
[00:06:24.000 --> 00:06:29.000]  因為小弟就在建道神學院教了十三年
[00:06:29.000 --> 00:06:32.000]  後天就是今屆的畢業禮
[00:06:32.000 --> 00:06:35.000]  今年有二百四十九個去到畢業
[00:06:35.000 --> 00:06:39.000]  當中不少都是打算做傳道人
[00:06:39.000 --> 00:06:40.000]  我還記得
[00:06:40.000 --> 00:06:43.000]  在其中有一年的畢業禮之後
[00:06:43.000 --> 00:06:45.000]  有一位弟兄
[00:06:45.000 --> 00:06:48.000]  他就回到母會去到母會
[00:06:48.000 --> 00:06:49.000]  母會
[00:06:49.000 --> 00:06:52.000]  就是說從小到大都是母會去到成長
[00:06:52.000 --> 00:06:53.000]  他真的是
[00:06:53.000 --> 00:06:57.000]  因為他就在媽媽的肚子裡已經開始回教會
[00:06:57.000 --> 00:07:00.000]  所以看著他一出生
[00:07:00.000 --> 00:07:04.000]  然後很多主一學老師都看著他成長
[00:07:04.000 --> 00:07:06.000]  接著看著他去到打交
[00:07:06.000 --> 00:07:12.000]  看著他去到有很多不同的人生的階段
[00:07:12.000 --> 00:07:13.000]  都看到他
[00:07:13.000 --> 00:07:15.000]  他就跟我說
[00:07:15.000 --> 00:07:17.000]  面對一個非常大的挑戰
[00:07:17.000 --> 00:07:20.000]  就是回到自己的母會做牧者
[00:07:20.000 --> 00:07:23.000]  那群看著他成長的叔叔姨姨
[00:07:23.000 --> 00:07:26.000]  就不接待他
[00:07:26.000 --> 00:07:27.000]  原因就是
[00:07:27.000 --> 00:07:29.000]  從小到大這個小弟
[00:07:29.000 --> 00:07:34.000]  就好像不是很適合做傳道人
[00:07:34.000 --> 00:07:35.000]  不過誰不知
[00:07:35.000 --> 00:07:37.000]  二十幾年之後
[00:07:37.000 --> 00:07:39.000]  他已經做回一個傳道人
[00:07:39.000 --> 00:07:40.000]  是不是很不同
[00:07:40.000 --> 00:07:41.000]  非常之不同
[00:07:41.000 --> 00:07:43.000]  我們都要接受一點
[00:07:43.000 --> 00:07:45.000]  自己的人道不接待他
[00:07:45.000 --> 00:07:48.000]  又或者先知在本地是沒有人尊敬的
[00:07:48.000 --> 00:07:50.000]  這個都是人之常情
[00:07:50.000 --> 00:07:52.000]  其實真的很多
[00:07:52.000 --> 00:07:54.000]  譬如我自己也是一個例子
[00:07:54.000 --> 00:07:56.000]  我是有愛堂去到長大
[00:07:56.000 --> 00:07:57.000]  我比較好
[00:07:57.000 --> 00:07:59.000]  我中七才開始回教會
[00:07:59.000 --> 00:08:01.000]  接著到現在
[00:08:01.000 --> 00:08:04.000]  我以前的主一學老師
[00:08:04.000 --> 00:08:06.000]  那些執事
[00:08:06.000 --> 00:08:08.000]  那些團契的團長
[00:08:08.000 --> 00:08:10.000]  看著我長大的時候
[00:08:10.000 --> 00:08:11.000]  就會知道
[00:08:11.000 --> 00:08:13.000]  以前我都是比較沙塵
[00:08:13.000 --> 00:08:15.000]  和招職的人
[00:08:15.000 --> 00:08:18.000]  現在就要成為他們的牧師
[00:08:18.000 --> 00:08:19.000]  成為他們的牧者
[00:08:19.000 --> 00:08:20.000]  是不是整件事
[00:08:20.000 --> 00:08:22.000]  真的風水輪流轉
[00:08:22.000 --> 00:08:25.000]  不知道怎樣消化這件事
[00:08:25.000 --> 00:08:26.000]  還有
[00:08:26.000 --> 00:08:28.000]  我也覺得有一種分別
[00:08:28.000 --> 00:08:29.000]  那種分別就是
[00:08:29.000 --> 00:08:30.000]  在自己的教會
[00:08:30.000 --> 00:08:33.000]  講完道的話
[00:08:33.000 --> 00:08:34.000]  其實那些人
[00:08:34.000 --> 00:08:36.000]  都是回完座之後
[00:08:36.000 --> 00:08:38.000]  是三個字
[00:08:38.000 --> 00:08:41.000]  就是沒有反應
[00:08:41.000 --> 00:08:43.000]  但是去到其他教會
[00:08:43.000 --> 00:08:44.000]  弟弟姐妹講道
[00:08:44.000 --> 00:08:46.000]  他們又是三個字
[00:08:46.000 --> 00:08:48.000]  就是有反應
[00:08:48.000 --> 00:08:50.000]  所以你會發現
[00:08:50.000 --> 00:08:52.000]  回到自己的家裡
[00:08:52.000 --> 00:08:55.000]  有時候真的沒有人尊敬
[00:08:55.000 --> 00:08:57.000]  或者有反應也說不定
[00:08:57.000 --> 00:08:58.000]  這是第一種
[00:08:58.000 --> 00:09:00.000]  第一種就是猶太人
[00:09:00.000 --> 00:09:05.000]  未必去到接待耶穌的情況
[00:09:05.000 --> 00:09:07.000]  這就是第一樣
[00:09:07.000 --> 00:09:08.000]  接著我們去到第二
[00:09:08.000 --> 00:09:10.000]  我們去到下一章的螢光幕
[00:09:10.000 --> 00:09:12.000]  再下一章的螢光幕
[00:09:12.000 --> 00:09:13.000]  我們看看
[00:09:13.000 --> 00:09:17.000]  就是46到49節的經文
[00:09:17.000 --> 00:09:20.000]  耶穌到了加利利的加拿大
[00:09:20.000 --> 00:09:22.000]  就是那裡
[00:09:22.000 --> 00:09:23.000]  你一聽到加拿大
[00:09:23.000 --> 00:09:24.000]  你就會明白
[00:09:24.000 --> 00:09:27.000]  這是從前水遍走的地方
[00:09:27.000 --> 00:09:28.000]  我也去過加拿大的
[00:09:28.000 --> 00:09:30.000]  2023年的暑假
[00:09:30.000 --> 00:09:32.000]  去到中旬
[00:09:32.000 --> 00:09:34.000]  那裡有很多紅酒賣
[00:09:34.000 --> 00:09:36.000]  我就問那個店員
[00:09:36.000 --> 00:09:40.000]  這些是不是從水遍出來的呢?
[00:09:40.000 --> 00:09:42.000]  他說一定是
[00:09:42.000 --> 00:09:43.000]  他說當然
[00:09:43.000 --> 00:09:45.000]  因為所有酒都是從水
[00:09:45.000 --> 00:09:47.000]  作為原材料去做的
[00:09:47.000 --> 00:09:49.000]  他說一定當然
[00:09:49.000 --> 00:09:51.000]  接著有一個大神
[00:09:51.000 --> 00:09:54.000]  去到加拿大的地方
[00:09:54.000 --> 00:09:56.000]  就說有一個大神
[00:09:56.000 --> 00:09:57.000]  他的兒子
[00:09:57.000 --> 00:10:00.000]  就在加伯隆那裡患病
[00:10:00.000 --> 00:10:03.000]  他聽見耶穌和猶太人
[00:10:03.000 --> 00:10:04.000]  到了加利利
[00:10:04.000 --> 00:10:06.000]  就走去見他
[00:10:06.000 --> 00:10:09.000]  求他下去醫治他的兒子
[00:10:09.000 --> 00:10:10.000]  為什麼?
[00:10:10.000 --> 00:10:11.000]  因為他的兒子
[00:10:11.000 --> 00:10:12.000]  經文提到
[00:10:12.000 --> 00:10:15.000]  快要死了
[00:10:15.000 --> 00:10:16.000]  48節
[00:10:16.000 --> 00:10:17.000]  耶穌說了一句
[00:10:17.000 --> 00:10:19.000]  若不看見神跡其事
[00:10:19.000 --> 00:10:21.000]  你們總是不信
[00:10:21.000 --> 00:10:23.000]  那個大神就說
[00:10:23.000 --> 00:10:24.000]  先生
[00:10:24.000 --> 00:10:27.000]  求你趁著我的兒子還沒死的時候
[00:10:27.000 --> 00:10:29.000]  就下去了
[00:10:29.000 --> 00:10:30.000]  這段經文
[00:10:30.000 --> 00:10:32.000]  我們發現這段經文
[00:10:32.000 --> 00:10:33.000]  有一個主題
[00:10:33.000 --> 00:10:35.000]  是很想和大家提一提
[00:10:35.000 --> 00:10:37.000]  我們去到下一章的螢光幕
[00:10:37.000 --> 00:10:38.000]  那個主題就是
[00:10:38.000 --> 00:10:42.000]  這個兒子快要死亡
[00:10:42.000 --> 00:10:45.000]  死亡是這段經文的其中一個主題
[00:10:45.000 --> 00:10:47.000]  我們明白整個約翰福音
[00:10:47.000 --> 00:10:50.000]  其中一個很出名的一節
[00:10:50.000 --> 00:10:53.000]  就一定是約翰福音三章十六節
[00:10:53.000 --> 00:10:54.000]  「神愛世人
[00:10:54.000 --> 00:10:57.000]  甚至將他的獨生子賜給他們
[00:10:57.000 --> 00:11:00.000]  叫一切信他的
[00:11:00.000 --> 00:11:02.000]  不自滅亡
[00:11:02.000 --> 00:11:04.000]  反得永生」
[00:11:04.000 --> 00:11:07.000]  我們今天提到這段經文
[00:11:07.000 --> 00:11:10.000]  有齊剛才所有的元素
[00:11:10.000 --> 00:11:12.000]  包括相信
[00:11:12.000 --> 00:11:14.000]  包括滅亡
[00:11:14.000 --> 00:11:16.000]  包括永生
[00:11:16.000 --> 00:11:18.000]  第一件事就要提到滅亡
[00:11:18.000 --> 00:11:19.000]  為什麼?
[00:11:19.000 --> 00:11:22.000]  因為這個兒子快要步向死亡
[00:11:22.000 --> 00:11:24.000]  死亡和滅亡
[00:11:24.000 --> 00:11:26.000]  當然是兩個不同的希臘文
[00:11:26.000 --> 00:11:29.000]  但也反映我們普遍人類的寫照
[00:11:29.000 --> 00:11:31.000]  是我們人類的縮影
[00:11:31.000 --> 00:11:33.000]  大家認不認同
[00:11:33.000 --> 00:11:36.000]  每個人都是犯罪的
[00:11:36.000 --> 00:11:39.000]  罪的功架乃是死
[00:11:39.000 --> 00:11:41.000]  所以你看看旁邊那位
[00:11:41.000 --> 00:11:43.000]  你看不看到他的未來?
[00:11:43.000 --> 00:11:46.000]  他的未來一定是怎樣的?
[00:11:46.000 --> 00:11:48.000]  一定是死的
[00:11:48.000 --> 00:11:51.000]  我們每一個都無一倖免
[00:11:51.000 --> 00:11:52.000]  我們每一個都會死
[00:11:52.000 --> 00:11:56.000]  只差早死還是遲死
[00:11:56.000 --> 00:12:00.000]  但你看到這個兒子快要死亡
[00:12:00.000 --> 00:12:02.000]  其實這個快要死亡
[00:12:02.000 --> 00:12:04.000]  也是人類命運的縮影
[00:12:04.000 --> 00:12:08.000]  就是正在滅亡的一個路向
[00:12:08.000 --> 00:12:13.000]  但耶穌面對大神所說的話的時候
[00:12:13.000 --> 00:12:14.000]  耶穌就提了一句
[00:12:14.000 --> 00:12:22.000]  「若不看見神,即歧視你們,總是不信」
[00:12:22.000 --> 00:12:25.000]  「信」這個字又再出現了
[00:12:25.000 --> 00:12:30.000]  三章十六節叫一切「信他的信」
[00:12:30.000 --> 00:12:31.000]  就在這裡出現
[00:12:31.000 --> 00:12:33.000]  你會覺得很奇怪
[00:12:33.000 --> 00:12:37.000]  因為經文就說「你們總是不信」
[00:12:37.000 --> 00:12:42.000]  明明就是耶穌跟一個人去說話
[00:12:42.000 --> 00:12:45.000]  那個就叫大神
[00:12:45.000 --> 00:12:47.000]  應該不是用眾數
[00:12:47.000 --> 00:12:49.000]  應該是用單數
[00:12:49.000 --> 00:12:53.000]  應該是說「你總是不信」
[00:12:53.000 --> 00:12:55.000]  但這裡竟然是用「你們」
[00:12:55.000 --> 00:12:58.000]  很明顯就不只是指大神
[00:12:58.000 --> 00:13:00.000]  而是指普遍的人類
[00:13:00.000 --> 00:13:04.000]  普遍的人類就是「你們總是不信」
[00:13:04.000 --> 00:13:05.000]  大家千萬不要誤會
[00:13:05.000 --> 00:13:07.000]  你聽到這一句
[00:13:07.000 --> 00:13:08.000]  好像給人的感覺是
[00:13:08.000 --> 00:13:11.000]  耶穌好像在責備人
[00:13:11.000 --> 00:13:13.000]  那個責備就是說
[00:13:13.000 --> 00:13:18.000]  「你們這群人若不看見神,即歧視你們,總是不信」
[00:13:18.000 --> 00:13:20.000]  你覺不覺得這一句好像在責備人
[00:13:20.000 --> 00:13:22.000]  但其實你想清楚一點
[00:13:22.000 --> 00:13:26.000]  這一句很有可能不是在說責備
[00:13:26.000 --> 00:13:29.000]  是在說一個普遍的描述而已
[00:13:29.000 --> 00:13:34.000]  就是說人類是要看見神跡和歧視
[00:13:34.000 --> 00:13:36.000]  然後才相信
[00:13:36.000 --> 00:13:41.000]  還有其實這一句比那些叫做猶太人更加好
[00:13:41.000 --> 00:13:44.000]  猶太人看見什麼都不信
[00:13:44.000 --> 00:13:48.000]  但原來猶太人還比普遍人類差
[00:13:48.000 --> 00:13:54.000]  普遍人類就是看見,然後去到相信
[00:13:54.000 --> 00:13:57.000]  總是比猶太人去到更加好
[00:13:57.000 --> 00:13:59.000]  所以在這裡我們會發現
[00:13:59.000 --> 00:14:01.000]  看見神跡而去到相信
[00:14:01.000 --> 00:14:03.000]  其實也是一個很普遍的經歷
[00:14:03.000 --> 00:14:06.000]  我想我目了這麼久
[00:14:06.000 --> 00:14:08.000]  又或者是在神學院教書這麼久
[00:14:08.000 --> 00:14:10.000]  我都見到很多人的相信
[00:14:10.000 --> 00:14:14.000]  都是因為看見神跡歧視,然後才相信
[00:14:14.000 --> 00:14:17.000]  神跡歧視不一定是神神怪怪的
[00:14:17.000 --> 00:14:19.000]  譬如這個例子
[00:14:19.000 --> 00:14:23.000]  我在友愛堂負責一個男人做
[00:14:23.000 --> 00:14:27.000]  有一個男人其實他都信了主十幾年
[00:14:27.000 --> 00:14:31.000]  他本身以前未信主之前是一個黑社會
[00:14:31.000 --> 00:14:37.000]  他本身常常是用拳頭和粗口去解決問題
[00:14:37.000 --> 00:14:40.000]  他因為是開貨車的
[00:14:40.000 --> 00:14:43.000]  常常都是上落貨的時候
[00:14:43.000 --> 00:14:47.000]  譬如別人霸佔了他的位置,有些人跟他衝撞
[00:14:47.000 --> 00:14:50.000]  然後一下子就問候別人
[00:14:50.000 --> 00:14:53.000]  並且解決不了就用拳頭一下子就到
[00:14:53.000 --> 00:14:56.000]  類似是這樣,他是一個這樣的人
[00:14:56.000 --> 00:14:59.000]  後來他就信了耶穌
[00:14:59.000 --> 00:15:01.000]  然後搞到性情大變
[00:15:01.000 --> 00:15:03.000]  變得整個人極度溫柔
[00:15:03.000 --> 00:15:05.000]  又不講粗口,很多禮讓
[00:15:05.000 --> 00:15:08.000]  他老婆也可以做見證
[00:15:08.000 --> 00:15:10.000]  原來他對他專一了很多
[00:15:10.000 --> 00:15:14.000]  整個人完全不同,順如羔羊
[00:15:14.000 --> 00:15:17.000]  以前是用拳頭和粗口問候別人
[00:15:17.000 --> 00:15:19.000]  現在是用怠惰問候別人
[00:15:19.000 --> 00:15:23.000]  問你有什麼可以為你怠惰
[00:15:23.000 --> 00:15:25.000]  別人用粗口跟你說話
[00:15:25.000 --> 00:15:29.000]  他就溫柔地回敬別人
[00:15:29.000 --> 00:15:32.000]  變成整個人真的性情大變
[00:15:32.000 --> 00:15:35.000]  然後他弟弟就很好奇
[00:15:35.000 --> 00:15:40.000]  他用了三個字,就是搞成這樣
[00:15:40.000 --> 00:15:43.000]  為什麼他弟弟搞成這樣
[00:15:43.000 --> 00:15:45.000]  他就很好奇
[00:15:45.000 --> 00:15:49.000]  每年有一次,我們在男人組
[00:15:49.000 --> 00:15:52.000]  都會搞一個Camp,每年都會搞
[00:15:52.000 --> 00:15:54.000]  因為我沒有什麼創意
[00:15:54.000 --> 00:15:57.000]  所以那個Camp,每年的名字都叫做
[00:15:57.000 --> 00:15:59.000]  男人Happy Camp
[00:15:59.000 --> 00:16:01.000]  每年都是
[00:16:01.000 --> 00:16:03.000]  我們每年指定的動作
[00:16:03.000 --> 00:16:06.000]  一定是進長洲的建道神學院住一晚
[00:16:06.000 --> 00:16:10.000]  並且到長洲樓下吃海鮮
[00:16:10.000 --> 00:16:13.000]  並且一定分享見證彼此
[00:16:13.000 --> 00:16:15.000]  免禮到三更半夜
[00:16:15.000 --> 00:16:18.000]  最後一定是沒有女人
[00:16:18.000 --> 00:16:21.000]  一定是第二天一起吃早餐
[00:16:21.000 --> 00:16:24.000]  一起去靜修,一起祈禱
[00:16:24.000 --> 00:16:27.000]  一起喝茶,然後散兵
[00:16:27.000 --> 00:16:29.000]  每年的計劃都是一樣
[00:16:29.000 --> 00:16:31.000]  每年的人都是那些人
[00:16:31.000 --> 00:16:35.000]  每年都有很多人去分享不同的事情
[00:16:35.000 --> 00:16:37.000]  他們都很開心,很享受
[00:16:37.000 --> 00:16:39.000]  話說有一年,我們去了西貢
[00:16:39.000 --> 00:16:41.000]  訂了西貢的Camp Site
[00:16:41.000 --> 00:16:44.000]  那裡,他的弟弟很好奇
[00:16:44.000 --> 00:16:47.000]  所以就毅然佈了男人Happy Camp
[00:16:47.000 --> 00:16:50.000]  要驗證一下,為什麼他的大腦搞成這樣
[00:16:50.000 --> 00:16:53.000]  所以他來到Camp裡面
[00:16:53.000 --> 00:16:58.000]  我們就訂了北潭涌保良局的度假營
[00:16:58.000 --> 00:17:02.000]  那一晚想搭乘一架94號巴士
[00:17:02.000 --> 00:17:06.000]  去西貢的市中心,打算去吃海鮮
[00:17:06.000 --> 00:17:09.000]  所以大排長龍的那一天
[00:17:09.000 --> 00:17:12.000]  我就跟他大哥和他弟弟
[00:17:12.000 --> 00:17:16.000]  三個人一起排著隊去傾順陽
[00:17:16.000 --> 00:17:20.000]  傾到差不多,到時間上巴士
[00:17:20.000 --> 00:17:22.000]  實在太多人了
[00:17:22.000 --> 00:17:24.000]  我們就站在杜伯達通的位置
[00:17:24.000 --> 00:17:28.000]  望著司機的前面
[00:17:28.000 --> 00:17:31.000]  搖來搖去地講耶穌
[00:17:31.000 --> 00:17:33.000]  搖來搖去就有一個感動
[00:17:33.000 --> 00:17:35.000]  讓他的弟弟說
[00:17:35.000 --> 00:17:39.000]  「高牧師,我想我已經準備好相信耶穌了」
[00:17:39.000 --> 00:17:42.000]  「你可不可以帶我去信耶穌呢?」
[00:17:42.000 --> 00:17:43.000]  我就跟他說
[00:17:43.000 --> 00:17:45.000]  「你也知道,現在又看到巴達通在旁邊」
[00:17:45.000 --> 00:17:47.000]  「那裡又有些人在震動」
[00:17:47.000 --> 00:17:53.000]  「可不可以找個安全的地方祈禱呢?」
[00:17:53.000 --> 00:17:56.000]  搖來搖去就到了西貢市中心
[00:17:56.000 --> 00:18:00.000]  我一下車就打算找個安全的地方去祈禱
[00:18:00.000 --> 00:18:03.000]  原來最安全的地方就是安全島
[00:18:03.000 --> 00:18:05.000]  在上面
[00:18:05.000 --> 00:18:08.000]  就找了一個四個男人
[00:18:08.000 --> 00:18:15.000]  為了弟兄這個弟弟去信耶穌
[00:18:15.000 --> 00:18:16.000]  那天很開心
[00:18:16.000 --> 00:18:19.000]  我們一群男人霸佔位置
[00:18:19.000 --> 00:18:21.000]  在酒樓等我們四個人
[00:18:21.000 --> 00:18:24.000]  一開門就全場鼓掌
[00:18:24.000 --> 00:18:25.000]  拍手慶祝
[00:18:25.000 --> 00:18:28.000]  就是他的弟弟信了耶穌
[00:18:28.000 --> 00:18:29.000]  就是這樣
[00:18:29.000 --> 00:18:33.000]  那個感就是又看見他大哥
[00:18:33.000 --> 00:18:36.000]  然後他就相信
[00:18:36.000 --> 00:18:40.000]  他覺得他大哥搞成這樣
[00:18:40.000 --> 00:18:41.000]  其實是什麼呢?
[00:18:41.000 --> 00:18:45.000]  神蹟奇事
[00:18:45.000 --> 00:18:47.000]  你看看旁邊那位弟妹
[00:18:47.000 --> 00:18:51.000]  是否看見神蹟奇事呢?
[00:18:51.000 --> 00:18:52.000]  其實是有的
[00:18:52.000 --> 00:18:54.000]  你每個人都會說得到
[00:18:54.000 --> 00:18:58.000]  每個人都說到耶穌怎樣改變你的生命
[00:18:58.000 --> 00:19:04.000]  每個人都看到耶穌怎樣恩待你的神蹟奇事
[00:19:04.000 --> 00:19:06.000]  然後你就相信
[00:19:06.000 --> 00:19:10.000]  這就是第二點我們能夠看見的
[00:19:10.000 --> 00:19:12.000]  我們去到下一章的螢光幕
[00:19:12.000 --> 00:19:13.000]  就是第三章
[00:19:13.000 --> 00:19:16.000]  第三章已經是第五十節
[00:19:16.000 --> 00:19:19.000]  耶穌就對大神說
[00:19:19.000 --> 00:19:23.000]  「會去吧,你的兒子活了」
[00:19:23.000 --> 00:19:27.000]  那人就相信耶穌所說的話
[00:19:27.000 --> 00:19:29.000]  他就回去了
