
[00:00:00.000 --> 00:00:03.840]  感恩我們可以聚集一齊敬拜
[00:02:58.120 --> 00:03:01.840]  我是所謂好像別人的咪嘴一樣
[00:03:01.840 --> 00:03:02.920]  你知道是什麼意思
[00:03:02.920 --> 00:03:04.600]  我有嘴巴張開地唱的
[00:03:04.600 --> 00:03:06.200]  不過是沒有聲音的
[00:03:06.200 --> 00:03:10.000]  沒有聲音就不會噴口水出來
[00:03:10.000 --> 00:03:11.320]  我說不行的
[00:03:11.320 --> 00:03:14.520]  尤其是我戴著口罩的時候
[00:03:14.520 --> 00:03:20.000]  這些都是大家要求神給我們有智慧、聰明
[00:03:20.000 --> 00:03:22.200]  今天和大家分享的經文
[00:03:22.200 --> 00:03:23.960]  在《迦拉太書》第六章
[00:03:23.960 --> 00:03:28.120]  有一部分是因為承接兩個禮拜前
[00:03:28.120 --> 00:03:29.880]  我在這裡講道的時候
[00:03:29.880 --> 00:03:31.720]  都鼓勵弟兄姊妹
[00:03:31.720 --> 00:03:35.840]  我們要多一些彼此的關係
[00:03:35.840 --> 00:03:37.760]  互相的關係
[00:03:37.760 --> 00:03:40.160]  不只是想自己的需要
[00:03:40.160 --> 00:03:42.920]  而是想周圍的人的需要
[00:03:42.920 --> 00:03:47.840]  尤其是在我們做主的門徒
[00:03:47.840 --> 00:03:54.880]  以及要成為一個門徒訓練的教會
[00:03:54.880 --> 00:03:57.520]  這個大前題裡面
[00:03:57.520 --> 00:04:01.400]  再想多一些我們怎樣可以
[00:04:01.400 --> 00:04:07.080]  和弟兄姊妹有多一些互相鼓勵的關係
[00:04:07.080 --> 00:04:11.400]  今天講的是互擔重擔的關係
[00:04:11.400 --> 00:04:17.720]  這些重擔有很多種類的擔子重擔
[00:04:17.720 --> 00:04:20.600]  聖經講得很仔細
[00:04:20.600 --> 00:04:23.120]  我們讀了經文一次
[00:04:23.120 --> 00:04:27.960]  讓我們更加清楚究竟是講什麼
[00:04:27.960 --> 00:04:31.560]  我們不如試一下
[00:04:31.560 --> 00:04:33.400]  一起唱歌說不準
[00:04:33.400 --> 00:04:36.440]  沒有說一起讀聖經也不準
[00:04:36.440 --> 00:04:38.720]  其實讀聖經只是說話
[00:04:38.720 --> 00:04:40.640]  說話也準
[00:04:40.640 --> 00:04:43.280]  也就是說讀聖經也準
[00:04:43.280 --> 00:04:46.520]  最多不要向著別人讀
[00:04:47.760 --> 00:04:50.520]  你戴了口罩其實什麼事也沒有
[00:04:50.520 --> 00:04:51.680]  就算你不戴口罩
[00:04:51.680 --> 00:04:55.120]  你不要噴口水出來別人那裡就可以了
[00:04:55.120 --> 00:04:56.680]  你喜歡大聲讀也可以
[00:04:56.680 --> 00:04:57.800]  小聲讀也可以
[00:04:57.800 --> 00:05:01.840]  如果你想在心裡面讀也沒有問題
[00:05:01.840 --> 00:05:04.600]  我們一起讀加拉太書第六章
[00:05:04.600 --> 00:05:06.160]  一至五節
[00:05:06.160 --> 00:05:07.520]  第一節開始
[00:05:07.520 --> 00:05:12.720]  弟兄們,如果有人偶而不慎犯了罪
[00:05:12.720 --> 00:05:15.160]  你們這些屬靈的人
[00:05:15.160 --> 00:05:19.560]  就要用溫柔的心把他挽回過來
[00:05:19.560 --> 00:05:22.240]  但你自己要小心
[00:05:22.240 --> 00:05:24.840]  免得你也被引誘
[00:05:24.840 --> 00:05:29.040]  你們各人的重擔要彼此擔當
[00:05:29.040 --> 00:05:32.840]  這樣就會成為基督的律法
[00:05:32.840 --> 00:05:37.080]  事實上人若沒有什麼了不起
[00:05:37.080 --> 00:05:39.680]  卻自以為了不起
[00:05:39.680 --> 00:05:41.520]  就是自欺
[00:05:41.520 --> 00:05:46.480]  其實每個人都應該察驗自己的行為
[00:05:46.480 --> 00:05:48.880]  這樣他所誇厚的
[00:05:48.880 --> 00:05:50.960]  就只在於自己
[00:05:50.960 --> 00:05:53.480]  不涉及別人了
[00:05:53.480 --> 00:05:58.920]  因為每個人都必須擔當自己的擔子
[00:05:58.920 --> 00:05:59.880]  我們再祈禱
[00:05:59.880 --> 00:06:01.400]  全能的神多謝你
[00:06:01.400 --> 00:06:03.120]  讓我們一起聚集
[00:06:03.120 --> 00:06:05.640]  是這麼大的恩典
[00:06:05.640 --> 00:06:08.120]  願祢賜給我們在這裡
[00:06:08.120 --> 00:06:10.440]  今天在座的弟兄姊妹
[00:06:10.440 --> 00:06:13.040]  都繼續有平安
[00:06:13.040 --> 00:06:14.760]  有安全
[00:06:14.760 --> 00:06:16.680]  有健康
[00:06:16.680 --> 00:06:20.200]  讓我們更加懂得主祢
[00:06:20.200 --> 00:06:24.840]  給我們心意的教導
[00:06:24.840 --> 00:06:28.360]  我們學習互擔重擔
[00:06:28.360 --> 00:06:32.480]  又真的去實踐互擔重擔
[00:06:32.480 --> 00:06:33.800]  求祢教導
[00:06:33.800 --> 00:06:37.720]  主啊,我們帶著一個開放受教的心
[00:06:37.720 --> 00:06:40.680]  來領受祢的說話
[00:06:40.680 --> 00:06:42.280]  祈禱奉耶穌的名
[00:06:42.280 --> 00:06:43.280]  阿們
[00:07:07.720 --> 00:07:10.320]  經文裡面更加是鼓勵
[00:07:10.320 --> 00:07:13.320]  我們要學習耶穌那種愛
[00:07:13.320 --> 00:07:15.920]  是將自己的生命
[00:07:15.920 --> 00:07:17.800]  自己的時間
[00:07:17.800 --> 00:07:21.040]  願意獻出來
[00:07:21.040 --> 00:07:23.200]  有一種
[00:07:23.200 --> 00:07:24.960]  剛才我們唱的那首歌
[00:07:24.960 --> 00:07:27.200]  那種寫記
[00:07:27.200 --> 00:07:29.920]  那種耶穌基督的精神
[00:07:29.920 --> 00:07:31.200]  那種愛
[00:07:31.200 --> 00:07:33.320]  尤其是過去一年的裡面
[00:07:33.320 --> 00:07:36.120]  我很相信尤其是在美國
[00:07:36.120 --> 00:07:37.960]  英國、歐洲很多地方
[00:07:37.960 --> 00:07:39.640]  巴西、印度
[00:07:39.640 --> 00:07:45.240]  這些新冠的疫情特別嚴重
[00:07:45.240 --> 00:07:48.040]  排行榜裡面
[00:07:48.040 --> 00:07:54.680]  前幾名以前排行榜裡面很開心
[00:07:54.680 --> 00:07:57.120]  排十大
[00:07:57.120 --> 00:08:01.160]  但是現在這十大真的令人很擔憂
[00:08:01.160 --> 00:08:04.680]  在這種令人擔憂的情況下
[00:08:04.680 --> 00:08:08.240]  在那十大國家裡面的人
[00:08:08.240 --> 00:08:11.520]  那種心裡面的壓力
[00:08:11.520 --> 00:08:14.240]  和實際上遇到的困難
[00:08:14.240 --> 00:08:16.960]  無論他有沒有病
[00:08:16.960 --> 00:08:20.160]  他都有心靈裡面很多的壓力
[00:08:20.160 --> 00:08:22.760]  如果怕著病的時候
[00:08:22.760 --> 00:08:24.000]  大家都明白
[00:08:24.000 --> 00:08:26.480]  我們都曾經經歷過
[00:08:26.480 --> 00:08:28.000]  雖然我們沒有這麼嚴重
[00:08:28.000 --> 00:08:30.560]  但是有一段時間我們都覺得
[00:08:30.560 --> 00:08:32.920]  是很怕出門的
[00:08:32.920 --> 00:08:37.000]  出門的時候真的見到人就要避他
[00:08:37.000 --> 00:08:39.360]  又戴了口罩
[00:08:39.360 --> 00:08:43.680]  在這裡已經沒有人說戴一些很複雜的東西了
[00:08:43.680 --> 00:08:46.080]  但是其他地方很多
[00:08:46.080 --> 00:08:48.960]  在這些警方裡面
[00:08:48.960 --> 00:08:52.760]  我們有沒有嘗試跳出自己
[00:08:52.760 --> 00:08:55.840]  保護自己的框框
[00:08:55.840 --> 00:08:58.080]  去考慮一下
[00:08:58.080 --> 00:09:01.000]  想一下其他人的需要
[00:09:01.000 --> 00:09:05.120]  尤其是工作有問題的
[00:09:05.120 --> 00:09:06.880]  健康有問題的
[00:09:06.880 --> 00:09:09.640]  以至經濟有問題的
[00:09:09.640 --> 00:09:11.960]  我們有沒有去關顧一下
[00:09:11.960 --> 00:09:15.680]  所以互相和彼此
[00:09:15.680 --> 00:09:19.320]  是聖經很著重的教訓
[00:09:19.320 --> 00:09:20.160]  當然了
[00:09:20.160 --> 00:09:24.160]  加拉太書特別是著重
[00:09:24.160 --> 00:09:28.680]  如果有人是偶爾不慎犯了罪
[00:09:28.680 --> 00:09:31.000]  是特別指這種情況
[00:09:31.000 --> 00:09:34.720]  但是我們上次所說的互相和彼此
[00:09:34.720 --> 00:09:39.640]  其實已經說了一個更闊的範圍
[00:09:39.640 --> 00:09:45.560]  為什麼聖經這麼著重彼此互相
[00:09:45.560 --> 00:09:47.480]  也可以說
[00:09:47.480 --> 00:09:51.080]  為什麼這麼著重人際關係
[00:09:51.080 --> 00:09:55.920]  為什麼這麼著重愛的關係
[00:09:55.920 --> 00:09:59.200]  當然我們知道神就是愛
[00:09:59.200 --> 00:10:01.280]  既然我們是跟從神的
[00:10:01.280 --> 00:10:04.600]  既然我們有耶穌基督的生命
[00:10:04.600 --> 00:10:08.320]  帶著耶穌基督的樣式來生活的時候
[00:10:08.320 --> 00:10:11.360]  我們就是披戴主耶穌
[00:10:11.360 --> 00:10:13.200]  帶著耶穌的愛
[00:10:13.200 --> 00:10:14.560]  所以我們去哪裡
[00:10:14.560 --> 00:10:15.680]  去做什麼
[00:10:15.680 --> 00:10:17.280]  在任何時間
[00:10:17.280 --> 00:10:20.160]  本身應該是愛的化身
[00:10:20.160 --> 00:10:22.680]  就是基督耶穌的生命
[00:10:22.680 --> 00:10:25.960]  但是還有一件很重要的事情
[00:10:25.960 --> 00:10:28.640]  我們未必有很多機會去思考
[00:10:28.640 --> 00:10:31.760]  就是所謂三位一體的神
[00:10:31.760 --> 00:10:35.040]  有些人覺得三位一體太難明白
[00:10:35.040 --> 00:10:36.360]  既然這麼難明白
[00:10:36.360 --> 00:10:38.360]  那就算了
[00:10:38.360 --> 00:10:41.720]  既然不明白我就不相信他
[00:10:41.720 --> 00:10:44.080]  有些這樣的人
[00:10:44.080 --> 00:10:50.480]  很出名的IQ140的愛因斯坦
[00:10:50.480 --> 00:10:53.080]  其實他是幾乎要相信耶穌的
[00:10:53.080 --> 00:10:54.880]  但是他來到三位一體
[00:10:54.880 --> 00:10:56.880]  他覺得這麼難解釋
[00:10:56.880 --> 00:10:57.760]  那就算了
[00:10:57.760 --> 00:11:00.560]  我多計算幾條數好了
[00:11:00.560 --> 00:11:05.680]  我喜歡物理學多於去研究三位一體
[00:11:05.680 --> 00:11:08.040]  當然神的奧妙
[00:11:08.040 --> 00:11:12.280]  愛因斯坦IQ140也好
[00:11:12.280 --> 00:11:13.480]  也沒辦法完全明白
[00:11:13.480 --> 00:11:17.680]  但是我們能夠體會一樣很奇妙的真理
[00:11:17.680 --> 00:11:20.160]  三位一體的神是一位神
[00:11:20.160 --> 00:11:21.400]  但是有三位的
[00:11:21.400 --> 00:11:23.200]  有聖父、聖子、聖靈
[00:11:23.200 --> 00:11:27.280]  在三位一體的關係裡面
[00:11:27.280 --> 00:11:28.520]  就是什麼?
[00:11:28.520 --> 00:11:30.360]  關係
[00:11:30.360 --> 00:11:31.880]  就是一種關係
[00:11:31.880 --> 00:11:35.400]  在神的三位裡面
[00:11:35.400 --> 00:11:40.720]  已經有基本存在的一種愛的關係
[00:11:40.720 --> 00:11:43.400]  其實聖經有形容這些
[00:11:43.400 --> 00:11:45.200]  不過今天的主題不是講三位一體
[00:11:45.200 --> 00:11:46.880]  所以我就不繼續講下去
[00:11:46.880 --> 00:11:50.320]  但是基本上我想大家明白的就是
[00:11:50.320 --> 00:11:51.360]  神就是愛
[00:11:51.360 --> 00:11:53.160]  他本身已經充滿愛
[00:11:53.160 --> 00:11:58.040]  而且這種愛在三位一體的三位裡面
[00:11:58.040 --> 00:12:02.640]  就有這種互相彼此的愛
[00:12:02.640 --> 00:12:04.280]  一種捨己的愛
[00:12:04.280 --> 00:12:06.760]  一種互相信服的愛
[00:12:06.760 --> 00:12:11.280]  一種互相去宣揚的愛
[00:12:11.280 --> 00:12:13.280]  所以我們信耶穌的人
[00:12:13.280 --> 00:12:16.840]  我們信三位一體的神的人
[00:12:16.840 --> 00:12:22.280]  我們都看著神很著重關係
[00:12:22.280 --> 00:12:24.360]  著重我們和神的關係
[00:12:24.360 --> 00:12:28.360]  又著重我們彼此互相的關係
[00:12:28.360 --> 00:12:29.920]  所以這不只是說
[00:12:29.920 --> 00:12:32.440]  既然我們這麼多人在教會
[00:12:32.440 --> 00:12:33.840]  在我們的群契
[00:12:33.840 --> 00:12:34.840]  在我們的小組
[00:12:34.840 --> 00:12:37.840]  我們就要學習一下相處
[00:12:37.840 --> 00:12:39.480]  這些是必定的
[00:12:39.480 --> 00:12:41.280]  但是更重要
[00:12:41.280 --> 00:12:43.280]  更深一層
[00:12:43.280 --> 00:12:45.960]  我們的神是愛
[00:12:45.960 --> 00:12:48.800]  三位一體的神之間
[00:12:48.800 --> 00:12:51.680]  那種奇妙的愛
[00:12:51.680 --> 00:12:54.560]  就叫我們在日常的生活裡面
[00:12:54.560 --> 00:12:57.240]  我們和其他人的關係裡面
[00:12:57.240 --> 00:13:01.280]  是顯露彰顯出來
[00:13:01.280 --> 00:13:04.280]  所以保羅就這麼著重
[00:13:04.280 --> 00:13:08.160]  就算有人偶爾不慎犯了罪
[00:13:08.160 --> 00:13:10.360]  你都不要放棄他
[00:13:10.360 --> 00:13:13.600]  你不要轉身不看他
[00:13:13.600 --> 00:13:16.120]  你不要只會指責他
[00:13:16.120 --> 00:13:17.160]  踩他
[00:13:17.160 --> 00:13:19.160]  落井下石
[00:13:19.160 --> 00:13:22.440]  因為就算有人
[00:13:22.440 --> 00:13:25.560]  就算他是偶爾犯罪
[00:13:25.560 --> 00:13:26.960]  其實這裡都加上
[00:13:26.960 --> 00:13:28.960]  就算有一些長期犯罪
[00:13:28.960 --> 00:13:32.200]  就算有一些明知故犯也好
[00:13:32.200 --> 00:13:34.920]  但這裡特別說有時不慎
[00:13:34.920 --> 00:13:36.720]  不知道自己跌了
[00:13:36.720 --> 00:13:41.960]  不知道自己犯了罪也好
[00:13:41.960 --> 00:13:45.200]  你都要幫助他
[00:13:45.200 --> 00:13:46.520]  關顧他
[00:13:46.520 --> 00:13:48.760]  尤其是這裡說偶爾不慎
[00:13:48.760 --> 00:13:52.120]  就是一個不小心跌倒
[00:13:52.120 --> 00:13:55.440]  這兩天大家一定看了很多網上
[00:13:55.440 --> 00:13:57.200]  電視那些新聞
[00:13:57.200 --> 00:13:59.320]  有一個人跌倒
[00:13:59.320 --> 00:14:02.200]  知不知道誰跌倒
[00:14:02.200 --> 00:14:05.440]  這個拜登
[00:14:05.440 --> 00:14:08.200]  有些人將他比較
[00:14:08.200 --> 00:14:10.400]  戴卓爾夫人
[00:14:10.400 --> 00:14:11.800]  戴卓爾比較糟糕
[00:14:11.800 --> 00:14:13.880]  他向下落樓梯
[00:14:13.880 --> 00:14:15.880]  拜登好少少向上
[00:14:15.880 --> 00:14:19.200]  所以沒有向下趴下去
[00:14:19.200 --> 00:14:21.400]  不過拜登真的比較糟糕
[00:14:21.400 --> 00:14:24.280]  我形容他已經有三季
[00:14:24.280 --> 00:14:26.400]  只差沒有九季
[00:14:26.400 --> 00:14:30.600]  跌三次
[00:14:30.600 --> 00:14:34.640]  偶爾不慎
[00:14:34.640 --> 00:14:36.640]  我們看電視的時候
[00:14:36.640 --> 00:14:38.720]  我太太師母就在旁邊坐
[00:14:38.720 --> 00:14:42.440]  為什麼沒有人上去扶她
[00:14:42.440 --> 00:14:46.840]  上去扶她她更加沒面子
[00:14:46.840 --> 00:14:50.400]  我們不是要令人沒面子
[00:14:50.400 --> 00:14:53.840]  我們見到有人偶爾不慎跌倒的時候
[00:14:53.840 --> 00:14:56.840]  我們要去幫助他
[00:14:56.840 --> 00:15:00.720]  但是幫助他真的很重要
[00:15:00.720 --> 00:15:03.040]  不要落他面子
[00:15:03.040 --> 00:15:06.840]  仍然要幫他維持尊嚴
[00:15:06.840 --> 00:15:09.320]  給他面子
[00:15:09.320 --> 00:15:13.920]  無論如何都要想辦法讓他下台階
[00:15:13.920 --> 00:15:15.720]  但是重點是什麼呢?
[00:15:15.720 --> 00:15:19.120]  重點是我們要幫助他
[00:15:19.120 --> 00:15:23.120]  我們這些屬靈的人要用溫柔的心
[00:15:23.120 --> 00:15:26.320]  將他挽回
[00:15:26.320 --> 00:15:31.640]  挽回是神很喜歡看到的一件事
[00:15:31.640 --> 00:15:33.640]  所以我們不要落井下石
[00:15:33.640 --> 00:15:37.240]  不要只指責他
[00:15:37.240 --> 00:15:41.040]  不要只說這些人該死
[00:15:41.040 --> 00:15:44.120]  老實說我們有誰不是該死的
[00:15:44.120 --> 00:15:46.120]  本來都已經死了
[00:15:46.120 --> 00:15:48.120]  是耶穌救了我們
[00:15:48.120 --> 00:15:50.120]  所以如果說人該死
[00:15:50.120 --> 00:15:52.120]  我們每個人都該死
[00:15:52.120 --> 00:15:54.120]  自己都是該死
[00:15:54.120 --> 00:15:56.120]  就不要說別人該死
[00:15:56.120 --> 00:16:00.920]  神就是想救這些人
[00:16:00.920 --> 00:16:02.320]  挽回這些人
[00:16:02.320 --> 00:16:05.320]  你就要想想神是怎樣做呢?
[00:16:05.320 --> 00:16:07.320]  神是想透過你
[00:16:07.320 --> 00:16:10.320]  這位屬靈的人
[00:16:10.320 --> 00:16:12.320]  來幫助他
[00:16:12.320 --> 00:16:16.320]  當然這個偶爾不慎犯了罪
[00:16:16.320 --> 00:16:20.320]  好像語氣上比較輕一點
[00:16:20.320 --> 00:16:23.320]  沒有那些明知故犯
[00:16:23.320 --> 00:16:25.320]  不斷犯
[00:16:25.320 --> 00:16:27.320]  犯完又犯
[00:16:27.320 --> 00:16:29.320]  不過你不知道
[00:16:29.320 --> 00:16:31.320]  他就算偶爾不慎也好
[00:16:31.320 --> 00:16:33.320]  犯完又犯
[00:16:33.320 --> 00:16:35.320]  不小心在那裏跌倒
[00:16:35.320 --> 00:16:38.320]  他一跌就跌三次
[00:16:38.320 --> 00:16:40.320]  有時你說該死
[00:16:40.320 --> 00:16:42.320]  拜登有人都說他該死
[00:16:42.320 --> 00:16:44.320]  又要扮年輕
[00:16:44.320 --> 00:16:46.320]  你覺不覺得
[00:16:46.320 --> 00:16:48.320]  他不是第一次
[00:16:48.320 --> 00:16:52.320]  之前他在後台走上來說話的時候
[00:16:52.320 --> 00:16:54.320]  又要這樣
[00:16:54.320 --> 00:16:56.320]  你記不記得
[00:16:56.320 --> 00:16:58.320]  他真的這樣
[00:16:58.320 --> 00:17:00.320]  因為我們經常覺得
[00:17:00.320 --> 00:17:02.320]  他能不能做到四年
[00:17:02.320 --> 00:17:04.320]  可能做兩年就沒有了
[00:17:04.320 --> 00:17:07.320]  他一直鋪路等副總統上台
[00:17:07.320 --> 00:17:09.320]  於是他要扮年輕
[00:17:09.320 --> 00:17:11.320]  等人選他
[00:17:11.320 --> 00:17:13.320]  這次也是一樣
[00:17:13.320 --> 00:17:15.320]  為何會跌倒呢?
[00:17:15.320 --> 00:17:17.320]  扮年輕
[00:17:17.320 --> 00:17:19.320]  該死
[00:17:19.320 --> 00:17:21.320]  我們很容易說人該死
[00:17:21.320 --> 00:17:22.320]  很喜歡說人該死
[00:17:22.320 --> 00:17:25.320]  甚至很享受說人該死
[00:17:25.320 --> 00:17:27.320]  當我們這樣說人的時候
[00:17:27.320 --> 00:17:30.320]  好像我們是屬靈人
[00:17:30.320 --> 00:17:32.320]  我怎會不慎跌倒呢?
[00:17:32.320 --> 00:17:34.320]  故意跌倒更加不會
[00:17:34.320 --> 00:17:36.320]  明知故患更加不會
[00:17:36.320 --> 00:17:38.320]  我們是屬靈人
[00:17:38.320 --> 00:17:40.320]  有少許就是這樣
[00:17:40.320 --> 00:17:42.320]  抬高了自己
[00:17:42.320 --> 00:17:44.320]  令自己飄飄然
[00:17:44.320 --> 00:17:45.320]  他這些就壞了
[00:17:45.320 --> 00:17:47.320]  我這些就好了
[00:17:47.320 --> 00:17:49.320]  但反過來
[00:17:49.320 --> 00:17:51.320]  我又發覺有些弟兄姊妹覺得
[00:17:51.320 --> 00:17:53.320]  等屬靈人去幫他
[00:17:53.320 --> 00:17:55.320]  我都不是甚麼屬靈人
[00:17:55.320 --> 00:17:57.320]  我都想是屬靈人
[00:17:57.320 --> 00:17:59.320]  還有我知知點點的時候
[00:17:59.320 --> 00:18:02.320]  都覺得自己屬靈了一點
[00:18:02.320 --> 00:18:04.320]  不過你真的要我挽回他嗎?
[00:18:04.320 --> 00:18:08.320]  那又真的要等屬靈一點的去幫他
[00:18:08.320 --> 00:18:11.320]  留下牧師傳道
[00:18:11.320 --> 00:18:13.320]  起碼等團長組長
[00:18:13.320 --> 00:18:15.320]  那些人去挽回他
[00:18:15.320 --> 00:18:17.320]  我這些
[00:18:17.320 --> 00:18:19.320]  英文我們所謂這些
[00:18:19.320 --> 00:18:21.320]  番薯仔
[00:18:21.320 --> 00:18:23.320]  small potato
[00:18:23.320 --> 00:18:26.320]  英國裏面我們這些是small potato
[00:18:26.320 --> 00:18:28.320]  我們做不到的
[00:18:28.320 --> 00:18:30.320]  但其實這裏的屬靈人
[00:18:30.320 --> 00:18:32.320]  沒有說到
[00:18:32.320 --> 00:18:34.320]  讀完神學
[00:18:34.320 --> 00:18:36.320]  要做了牧師傳道
[00:18:36.320 --> 00:18:41.320]  那些人才可以去叫做屬靈人嗎?
[00:18:41.320 --> 00:18:43.320]  其實不是的
[00:18:43.320 --> 00:18:45.320]  其實這個所謂屬靈人
[00:18:45.320 --> 00:18:48.320]  你可以回家再讀多一點
[00:18:48.320 --> 00:18:51.320]  在加拉太書的第五章
[00:18:51.320 --> 00:18:53.320]  第十六至二十六節
[00:18:53.320 --> 00:18:55.320]  那一段裏面
[00:18:55.320 --> 00:18:58.320]  其實就是說所有的基督徒
[00:18:58.320 --> 00:19:02.320]  都應該有這種屬靈成熟的生命
[00:19:02.320 --> 00:19:05.320]  這裏所謂的屬靈人
[00:19:05.320 --> 00:19:07.320]  是包括所有信耶穌的人的
[00:19:07.320 --> 00:19:09.320]  不只是我
[00:19:09.320 --> 00:19:11.320]  有什麼就說牧師搞定了
[00:19:11.320 --> 00:19:13.320]  有些人是這樣的
[00:19:13.320 --> 00:19:15.320]  有些人每樣都說
[00:19:15.320 --> 00:19:17.320]  有事就叫牧師
[00:19:17.320 --> 00:19:19.320]  有事就叫曠牧
[00:19:19.320 --> 00:19:21.320]  很容易的
[00:19:21.320 --> 00:19:25.320]  最容易就是我們所謂的轉介
[00:19:25.320 --> 00:19:28.320]  我們最懂得轉介
[00:19:28.320 --> 00:19:31.320]  說得不好聽一點
[00:19:31.320 --> 00:19:33.320]  是卸膊
[00:19:33.320 --> 00:19:37.320]  明明耶穌說我們每個都應該是屬靈人
[00:19:37.320 --> 00:19:39.320]  但我們卻卸膊
[00:19:39.320 --> 00:19:41.320]  推卸責任
[00:19:41.320 --> 00:19:43.320]  逃避
[00:19:43.320 --> 00:19:45.320]  所以
[00:19:45.320 --> 00:19:47.320]  這裏聖經叫我們
[00:19:47.320 --> 00:19:50.320]  所有我們這些屬靈人
[00:19:50.320 --> 00:19:52.320]  不要害怕
[00:19:52.320 --> 00:19:54.320]  我們是屬靈人嗎?
