
[00:00:00.000 --> 00:00:04.000]  在很久很久很久
[00:03:31.000 --> 00:03:32.000]  整桌我的
[00:03:32.000 --> 00:03:33.000]  兄弟兄弟
[00:03:33.000 --> 00:03:34.000]  過來
[00:03:34.000 --> 00:03:35.000]  這餐我的
[00:03:35.000 --> 00:03:36.000]  明天那餐都是我的
[00:03:36.000 --> 00:03:37.000]  後天那餐都是我的
[00:03:37.000 --> 00:03:38.000]  過來
[00:03:38.000 --> 00:03:39.000]  吃東西
[00:03:39.000 --> 00:03:40.000]  老闆
[00:03:40.000 --> 00:03:41.000]  這裡
[00:03:41.000 --> 00:03:42.000]  你的
[00:03:42.000 --> 00:03:43.000]  自己收拾
[00:03:43.000 --> 00:03:45.000]  吃東西
[00:04:14.000 --> 00:04:15.000]  老爸
[00:04:15.000 --> 00:04:17.000]  你不要看了
[00:04:17.000 --> 00:04:19.000]  他不會回來的
[00:04:19.000 --> 00:04:20.000]  唉
[00:04:20.000 --> 00:04:21.000]  都不知道
[00:04:21.000 --> 00:04:23.000]  兒子那些錢夠不夠用
[00:04:23.000 --> 00:04:24.000]  唉
[00:04:24.000 --> 00:04:26.000]  你整副身家都給他了
[00:04:26.000 --> 00:04:28.000]  那你還想給他什麼?
[00:04:28.000 --> 00:04:29.000]  都不是整副的
[00:04:29.000 --> 00:04:30.000]  還有一點
[00:04:30.000 --> 00:04:31.000]  是
[00:04:31.000 --> 00:04:33.000]  你先看看我們
[00:04:33.000 --> 00:04:34.000]  是?
[00:04:34.000 --> 00:04:35.000]  唉
[00:04:35.000 --> 00:04:36.000]  他這麼健碩
[00:04:36.000 --> 00:04:38.000]  你怕死他餓死嗎?
[00:04:38.000 --> 00:04:39.000]  不會
[00:04:39.000 --> 00:04:40.000]  我餓死
[00:04:40.000 --> 00:04:42.000]  他都還沒餓死
[00:04:42.000 --> 00:04:44.000]  那又是
[00:04:44.000 --> 00:04:45.000]  唉
[00:04:45.000 --> 00:04:46.000]  回去吧
[00:04:46.000 --> 00:04:47.000]  好
[00:04:47.000 --> 00:04:59.000]  時間關係
[00:04:59.000 --> 00:05:01.000]  過了一段時間
[00:05:01.000 --> 00:05:03.000]  那是多久呢?
[00:05:03.000 --> 00:05:04.000]  不知道多久
[00:05:04.000 --> 00:05:05.000]  不過
[00:05:05.000 --> 00:05:07.000]  真的有些變化
[00:05:10.000 --> 00:05:12.000]  嘩
[00:05:12.000 --> 00:05:15.000]  嘩
[00:05:15.000 --> 00:05:17.000]  我好餓
[00:05:17.000 --> 00:05:20.000]  鞋子又不見了
[00:05:20.000 --> 00:05:22.000]  食物又沒有
[00:05:22.000 --> 00:05:23.000]  嘩
[00:05:23.000 --> 00:05:24.000]  嘩
[00:05:24.000 --> 00:05:25.000]  力都沒有了
[00:05:25.000 --> 00:05:26.000]  怎麼辦?
[00:05:26.000 --> 00:05:27.000]  嘩
[00:05:27.000 --> 00:05:29.000]  還有什麼
[00:05:29.000 --> 00:05:31.000]  怎麼辦呢?
[00:05:31.000 --> 00:05:33.000]  這些食物
[00:05:33.000 --> 00:05:34.000]  唉
[00:05:34.000 --> 00:05:37.000]  唉
[00:05:37.000 --> 00:05:38.000]  什麼聲音?
[00:05:38.000 --> 00:05:39.000]  唉
[00:05:39.000 --> 00:05:40.000]  食物
[00:05:40.000 --> 00:05:41.000]  食物
[00:05:41.000 --> 00:05:42.000]  食物
[00:05:42.000 --> 00:05:43.000]  豬
[00:05:43.000 --> 00:05:44.000]  唉
[00:05:44.000 --> 00:05:46.000]  請人?
[00:05:46.000 --> 00:05:47.000]  唉
[00:05:47.000 --> 00:05:48.000]  老闆
[00:05:48.000 --> 00:05:49.000]  老闆
[00:05:49.000 --> 00:05:50.000]  老闆
[00:05:50.000 --> 00:05:51.000]  請我
[00:05:51.000 --> 00:05:54.000]  你讓我幫你放豬
[00:05:54.000 --> 00:05:55.000]  多少錢都不要緊
[00:05:55.000 --> 00:05:57.000]  便宜一點都可以
[00:05:57.000 --> 00:05:58.000]  我想
[00:05:58.000 --> 00:05:59.000]  是我要錢而已
[00:05:59.000 --> 00:06:00.000]  多謝你
[00:06:00.000 --> 00:06:02.000]  多謝你給我一次機會
[00:06:02.000 --> 00:06:03.000]  嘩
[00:06:03.000 --> 00:06:04.000]  這些小豬
[00:06:04.000 --> 00:06:07.000]  這麼胖胖白白的
[00:06:08.000 --> 00:06:09.000]  唉
[00:06:09.000 --> 00:06:10.000]  真是的
[00:06:10.000 --> 00:06:12.000]  吃這麼多東西
[00:06:12.000 --> 00:06:14.000]  看你這麼胖
[00:06:14.000 --> 00:06:17.000]  唉
[00:06:17.000 --> 00:06:18.000]  應該
[00:06:18.000 --> 00:06:20.000]  沒什麼人看到
[00:06:20.000 --> 00:06:22.000]  我的
[00:06:22.000 --> 00:06:23.000]  不要跟我搶
[00:06:23.000 --> 00:06:24.000]  不要跟我搶
[00:06:24.000 --> 00:06:25.000]  走開
[00:06:25.000 --> 00:06:30.000]  這麼難吃的
[00:06:30.000 --> 00:06:31.000]  嘩
[00:06:31.000 --> 00:06:32.000]  你不要臭
[00:06:32.000 --> 00:06:33.000]  不要臭
[00:06:33.000 --> 00:06:35.000]  嘩
[00:06:35.000 --> 00:06:36.000]  這麼難吃的東西
[00:06:36.000 --> 00:06:38.000]  是人吃的嗎
[00:06:38.000 --> 00:06:39.000]  嘩
[00:06:39.000 --> 00:06:41.000]  這樣不是辦法
[00:06:41.000 --> 00:06:42.000]  我吃這個
[00:06:42.000 --> 00:06:44.000]  吃多幾天都可以死
[00:06:44.000 --> 00:06:46.000]  其實
[00:06:46.000 --> 00:06:47.000]  老闆
[00:06:47.000 --> 00:06:49.000]  他這麼有錢
[00:06:49.000 --> 00:06:51.000]  又請這麼多工人
[00:06:51.000 --> 00:06:52.000]  不行了
[00:06:52.000 --> 00:06:53.000]  要麼
[00:06:53.000 --> 00:06:54.000]  唉
[00:06:54.000 --> 00:06:56.000]  我要站起來
[00:06:56.000 --> 00:06:57.000]  要麼
[00:06:57.000 --> 00:06:59.000]  我回家
[00:06:59.000 --> 00:07:02.000]  跟老闆說一聲對不起
[00:07:02.000 --> 00:07:04.000]  他應該
[00:07:04.000 --> 00:07:07.000]  也會請我做一個工人吧
[00:07:07.000 --> 00:07:08.000]  唉
[00:07:08.000 --> 00:07:10.000]  試一下也好
[00:07:33.000 --> 00:07:34.000]  唉
[00:07:34.000 --> 00:07:36.000]  山長水遠
[00:07:36.000 --> 00:07:45.000]  唉
[00:07:45.000 --> 00:07:46.000]  兒子
[00:07:46.000 --> 00:07:47.000]  你不是我的兒子
[00:07:47.000 --> 00:07:48.000]  老闆
[00:07:48.000 --> 00:07:49.000]  兒子
[00:07:49.000 --> 00:07:54.000]  你回來了
[00:07:54.000 --> 00:07:55.000]  兒子
[00:07:55.000 --> 00:07:57.000]  老闆
[00:07:57.000 --> 00:08:00.000]  我對不起你
[00:08:00.000 --> 00:08:02.000]  我真是
[00:08:02.000 --> 00:08:03.000]  我真是對不起你
[00:08:03.000 --> 00:08:05.000]  對不起家人
[00:08:05.000 --> 00:08:06.000]  我真是不配做你的兒子
[00:08:06.000 --> 00:08:07.000]  你站起來再說吧
[00:08:07.000 --> 00:08:09.000]  不行
[00:08:09.000 --> 00:08:10.000]  不行
[00:08:10.000 --> 00:08:11.000]  老闆
[00:08:11.000 --> 00:08:13.000]  我求你原諒我
[00:08:13.000 --> 00:08:15.000]  我求你原諒我
[00:08:15.000 --> 00:08:16.000]  你給我至少
[00:08:16.000 --> 00:08:17.000]  你站起來再說
[00:08:17.000 --> 00:08:18.000]  唉
[00:08:18.000 --> 00:08:19.000]  唉
[00:08:19.000 --> 00:08:21.000]  兒子你要記住
[00:08:21.000 --> 00:08:23.000]  你永遠都是我的兒子
[00:08:23.000 --> 00:08:25.000]  我永遠都是這麼愛你的
[00:08:25.000 --> 00:08:26.000]  你既然回來了
[00:08:26.000 --> 00:08:27.000]  不行
[00:08:27.000 --> 00:08:28.000]  我要
[00:08:28.000 --> 00:08:29.000]  李仁
[00:08:29.000 --> 00:08:32.000]  我要給你一個最高尚的
[00:08:32.000 --> 00:08:34.000]  一個袍
[00:08:34.000 --> 00:08:36.000]  還有一雙鞋子
[00:08:36.000 --> 00:08:40.000]  更重要的是
[00:08:40.000 --> 00:08:42.000]  我要將這隻戒指
[00:08:42.000 --> 00:08:44.000]  戴在你手上
[00:08:44.000 --> 00:08:47.000]  去給你尊貴應有的身分
[00:08:47.000 --> 00:08:48.000]  哇
[00:08:48.000 --> 00:08:49.000]  但話說回來
[00:08:49.000 --> 00:08:50.000]  等一下
[00:08:50.000 --> 00:08:52.000]  聽說你好像去了
[00:08:52.000 --> 00:08:54.000]  饑荒的地方
[00:08:54.000 --> 00:08:56.000]  但為甚麼你還是這麼沒有肉地
[00:08:56.000 --> 00:08:58.000]  唉
[00:08:58.000 --> 00:09:00.000]  沒辦法
[00:09:00.000 --> 00:09:01.000]  我去放豬的時候
[00:09:01.000 --> 00:09:03.000]  豬都動都不動
[00:09:03.000 --> 00:09:05.000]  我就跟牠們一起睡
[00:09:05.000 --> 00:09:06.000]  哦
[00:09:06.000 --> 00:09:07.000]  好的
[00:09:07.000 --> 00:09:08.000]  先不要說那麼多
[00:09:08.000 --> 00:09:10.000]  我們現在很重要的
[00:09:10.000 --> 00:09:11.000]  我要
[00:09:11.000 --> 00:09:13.000]  搞一場盛大的宴會
[00:09:13.000 --> 00:09:15.000]  去恭賀你
[00:09:15.000 --> 00:09:16.000]  回來了
[00:09:16.000 --> 00:09:17.000]  各位各位
[00:09:17.000 --> 00:09:19.000]  我們一起慶祝
[00:09:19.000 --> 00:09:21.000]  我的兒子回來了
[00:09:21.000 --> 00:09:22.000]  耶
[00:09:22.000 --> 00:09:24.000]  多謝多謝
[00:09:29.000 --> 00:09:31.000]  是甚麼事呢
[00:09:31.000 --> 00:09:33.000]  為甚麼這麼熱鬧
[00:09:33.000 --> 00:09:35.000]  你弟弟今天回來了
[00:09:35.000 --> 00:09:36.000]  所以現在宰了一隻牛
[00:09:36.000 --> 00:09:37.000]  在慶祝
[00:09:37.000 --> 00:09:38.000]  甚麼
[00:09:38.000 --> 00:09:39.000]  宰了一隻牛
[00:09:39.000 --> 00:09:41.000]  你先過來
[00:09:41.000 --> 00:09:46.000]  哇
[00:09:46.000 --> 00:09:48.000]  我以前以為
[00:09:48.000 --> 00:09:49.000]  自由
[00:09:49.000 --> 00:09:51.000]  是放縱
[00:09:51.000 --> 00:09:53.000]  但我現在明白了
[00:09:53.000 --> 00:09:54.000]  原來自由
[00:09:54.000 --> 00:09:56.000]  是放縱
[00:09:56.000 --> 00:09:58.000]  原來自由
[00:09:58.000 --> 00:10:00.000]  原來一直都在
[00:10:00.000 --> 00:10:02.000]  家人的愛裡面
[00:10:02.000 --> 00:10:04.000]  我以後都不會再離開你們了
[00:10:04.000 --> 00:10:05.000]  叻仔
[00:10:05.000 --> 00:10:06.000]  多謝多謝
[00:10:06.000 --> 00:10:07.000]  這個好吃
[00:10:07.000 --> 00:10:18.000]  乖兒子
[00:10:18.000 --> 00:10:19.000]  做甚麼事
[00:10:19.000 --> 00:10:21.000]  爸爸我不明白
[00:10:21.000 --> 00:10:23.000]  為甚麼我一直
[00:10:23.000 --> 00:10:25.000]  這麼忠心地服侍你
[00:10:25.000 --> 00:10:27.000]  我一直都沒有
[00:10:27.000 --> 00:10:28.000]  違抗過你的命
[00:10:28.000 --> 00:10:29.000]  為甚麼
[00:10:29.000 --> 00:10:30.000]  為甚麼你分
[00:10:30.000 --> 00:10:31.000]  一隻牛
[00:10:31.000 --> 00:10:33.000]  給這個臭小子都不分
[00:10:33.000 --> 00:10:35.000]  半隻生羊羔給我
[00:10:35.000 --> 00:10:37.000]  我覺得我不公平
[00:10:37.000 --> 00:10:39.000]  為甚麼
[00:10:39.000 --> 00:10:40.000]  叻仔
[00:10:40.000 --> 00:10:41.000]  原來
[00:10:41.000 --> 00:10:43.000]  你一直都是這樣想的
[00:10:43.000 --> 00:10:46.000]  叻仔
[00:10:46.000 --> 00:10:50.000]  辛苦了你
[00:10:56.000 --> 00:10:57.000]  我的兒子
[00:10:57.000 --> 00:10:59.000]  你要記住
[00:10:59.000 --> 00:11:02.000]  你是我的驕傲
[00:11:02.000 --> 00:11:04.000]  一直以來
[00:11:04.000 --> 00:11:06.000]  你的努力
[00:11:06.000 --> 00:11:07.000]  你的忠誠
[00:11:07.000 --> 00:11:09.000]  我是全部都看得到的
[00:11:09.000 --> 00:11:11.000]  而你
[00:11:11.000 --> 00:11:13.000]  一直都是在爸爸的身邊
[00:11:13.000 --> 00:11:16.000]  有著爸爸對你的愛
[00:11:16.000 --> 00:11:19.000]  但你要看看
[00:11:19.000 --> 00:11:21.000]  你
[00:11:21.000 --> 00:11:23.000]  這個孩子
[00:11:23.000 --> 00:11:26.000]  你這個弟弟
[00:11:26.000 --> 00:11:29.000]  他離開了我們這個家
[00:11:29.000 --> 00:11:31.000]  他去了外面這個世界
[00:11:31.000 --> 00:11:33.000]  他迷失了
[00:11:33.000 --> 00:11:35.000]  他現在回到我們家
[00:11:35.000 --> 00:11:37.000]  對於我們家來說
[00:11:37.000 --> 00:11:39.000]  是失而復得
[00:11:39.000 --> 00:11:41.000]  你覺得
[00:11:41.000 --> 00:11:43.000]  不是更加值得我們要
[00:11:43.000 --> 00:11:44.000]  去慶祝嗎
[00:11:53.000 --> 00:11:54.000]  爸爸
[00:11:54.000 --> 00:11:56.000]  其實
[00:11:56.000 --> 00:11:59.000]  我覺得真的不公平
[00:11:59.000 --> 00:12:04.000]  不過看著他這樣
[00:12:04.000 --> 00:12:05.000]  我又好像明白
[00:12:05.000 --> 00:12:06.000]  為甚麼你要這樣做
[00:12:06.000 --> 00:12:09.000]  是的
[00:12:09.000 --> 00:12:12.000]  他都無穿無爛地回來
[00:12:12.000 --> 00:12:15.000]  我又多了一個弟弟
[00:12:15.000 --> 00:12:17.000]  好吧
[00:12:17.000 --> 00:12:18.000]  我們一起吧
[00:12:18.000 --> 00:12:19.000]  好
[00:12:19.000 --> 00:12:20.000]  乖兒子
[00:12:20.000 --> 00:12:21.000]  來
[00:12:21.000 --> 00:12:22.000]  過來
[00:12:23.000 --> 00:12:24.000]  弟弟
[00:12:24.000 --> 00:12:25.000]  哥哥
[00:12:25.000 --> 00:12:37.000]  一起
[00:12:37.000 --> 00:12:48.000]  多謝若蘇
[00:12:48.000 --> 00:12:50.000]  多謝兒童部
[00:12:50.000 --> 00:12:51.000]  和少年部一起合作
[00:12:51.000 --> 00:12:52.000]  精不精彩
[00:12:52.000 --> 00:12:53.000]  給他們掌聲
[00:12:53.000 --> 00:12:54.000]  是你女兒
[00:12:54.000 --> 00:12:55.000]  是你男人
[00:12:55.000 --> 00:13:00.000]  當大家面對十號風球的時候
[00:13:00.000 --> 00:13:01.000]  正正就是他們在網上
[00:13:01.000 --> 00:13:03.000]  正在對稿的時候
[00:13:03.000 --> 00:13:05.000]  感謝耶穌
[00:13:05.000 --> 00:13:06.000]  我們能夠去經歷
[00:13:06.000 --> 00:13:07.000]  耶穌奇妙的愛
[00:13:07.000 --> 00:13:10.000]  手牽手愛回家
[00:13:10.000 --> 00:13:13.000]  不知道你家
[00:13:13.000 --> 00:13:14.000]  是否有句說話
[00:13:14.000 --> 00:13:15.000]  就是問
[00:13:15.000 --> 00:13:16.000]  喂
[00:13:16.000 --> 00:13:17.000]  你今晚
[00:13:17.000 --> 00:13:18.000]  回不回家吃飯
[00:13:22.000 --> 00:13:23.000]  無論你怎樣看
[00:13:23.000 --> 00:13:24.000]  這個家庭
[00:13:24.000 --> 00:13:26.000]  家庭有沒有人對與錯
[00:13:26.000 --> 00:13:28.000]  今天很想藉著
[00:13:28.000 --> 00:13:30.000]  剛才的見證和訊息
[00:13:30.000 --> 00:13:31.000]  我們一起合集
[00:13:31.000 --> 00:13:32.000]  領受真理
[00:13:32.000 --> 00:13:34.000]  我們一起去看
[00:13:34.000 --> 00:13:36.000]  我們的聖經
[00:13:36.000 --> 00:13:38.000]  聖經裡面
[00:13:38.000 --> 00:13:39.000]  浪子的故事
[00:13:39.000 --> 00:13:41.000]  正正就是在說
[00:13:41.000 --> 00:13:46.000]  一個在家並且離家的故事
[00:13:46.000 --> 00:13:48.000]  然後這個離家
[00:13:48.000 --> 00:13:52.000]  也說到回家的事情
[00:13:52.000 --> 00:13:54.000]  浪子的比喻
[00:13:54.000 --> 00:13:56.000]  關乎離家和歸家
[00:13:56.000 --> 00:14:00.000]  關乎再家然後離家
[00:14:00.000 --> 00:14:01.000]  離開家
[00:14:01.000 --> 00:14:03.000]  又再一次回家
[00:14:03.000 --> 00:14:04.000]  究竟
[00:14:04.000 --> 00:14:05.000]  今天
[00:14:05.000 --> 00:14:06.000]  上帝要藉著
[00:14:06.000 --> 00:14:07.000]  這個見證
[00:14:07.000 --> 00:14:09.000]  和這個比喻
[00:14:09.000 --> 00:14:10.000]  對我們說什麼
[00:14:10.000 --> 00:14:11.000]  回家
[00:14:11.000 --> 00:14:13.000]  究竟是一回什麼事
[00:14:13.000 --> 00:14:14.000]  我邀請丁姐妹
[00:14:14.000 --> 00:14:15.000]  和我讀出這個
[00:14:15.000 --> 00:14:18.000]  現代中文譯本的
[00:14:18.000 --> 00:14:19.000]  修訂版的經文
[00:14:19.000 --> 00:14:20.000]  路加封十五章
[00:14:20.000 --> 00:14:23.000]  我們看十一節至三十二節
[00:14:23.000 --> 00:14:24.000]  但我用一個
[00:14:24.000 --> 00:14:25.000]  簡短的方法
[00:14:25.000 --> 00:14:26.000]  我們去讀
[00:14:26.000 --> 00:14:27.000]  我邀請丁姐妹
[00:14:27.000 --> 00:14:28.000]  和我一起讀出
[00:14:28.000 --> 00:14:29.000]  請讀
[00:14:29.000 --> 00:14:31.000]  某人有兩個兒子
[00:14:31.000 --> 00:14:33.000]  那小兒子對父親說
[00:14:33.000 --> 00:14:34.000]  爸爸
[00:14:34.000 --> 00:14:36.000]  請你現在就把我
[00:14:36.000 --> 00:14:38.000]  應得的產業分給我
[00:14:38.000 --> 00:14:40.000]  父親就把產業
[00:14:40.000 --> 00:14:42.000]  分給兩個兒子
[00:14:42.000 --> 00:14:43.000]  過幾天
[00:14:43.000 --> 00:14:45.000]  小兒子帶著錢
[00:14:45.000 --> 00:14:46.000]  離家走了
[00:14:46.000 --> 00:14:48.000]  他到了遙遠的地方
[00:14:48.000 --> 00:14:51.000]  在那裡揮霍無道
[00:14:51.000 --> 00:14:53.000]  過放蕩的生活
[00:14:53.000 --> 00:14:55.000]  當他花盡了
[00:14:55.000 --> 00:14:56.000]  所有的一切
[00:14:56.000 --> 00:14:58.000]  那地方發生了
[00:14:58.000 --> 00:15:00.000]  嚴重饑荒
[00:15:00.000 --> 00:15:03.000]  只好去投靠
[00:15:03.000 --> 00:15:05.000]  當地的一個居民
[00:15:05.000 --> 00:15:07.000]  那人帶發他
[00:15:07.000 --> 00:15:09.000]  到農場去看豬
[00:15:09.000 --> 00:15:11.000]  他恨不得
[00:15:11.000 --> 00:15:14.000]  豬吃的豆鴿來衝擊
[00:15:14.000 --> 00:15:16.000]  當他醒悟過來
[00:15:16.000 --> 00:15:17.000]  爸爸
[00:15:17.000 --> 00:15:19.000]  我得罪了天
[00:15:19.000 --> 00:15:21.000]  也得罪了你
[00:15:21.000 --> 00:15:24.000]  我再也不配做你的兒子
[00:15:24.000 --> 00:15:27.000]  請把我當作你的故宮吧
[00:15:27.000 --> 00:15:28.000]  於是
[00:15:28.000 --> 00:15:31.000]  他動身回父親那裡去
[00:15:31.000 --> 00:15:33.000]  剛才的畫劇
[00:15:33.000 --> 00:15:34.000]  給我們看到
[00:15:34.000 --> 00:15:36.000]  一個人他覺得
[00:15:36.000 --> 00:15:39.000]  他自己在家的時候
[00:15:39.000 --> 00:15:41.000]  他心裡覺得
[00:15:41.000 --> 00:15:44.000]  他自己真實的身份在外頭
[00:15:44.000 --> 00:15:46.000]  他不斷在家以外
[00:15:46.000 --> 00:15:48.000]  去沉溯他自己
[00:15:48.000 --> 00:15:49.000]  所以他問爸爸
[00:15:49.000 --> 00:15:52.000]  拿那個所謂應得的產業
[00:15:52.000 --> 00:15:54.000]  究竟是不是他應得呢
[00:15:54.000 --> 00:15:56.000]  我想大家都會看到
[00:15:56.000 --> 00:15:58.000]  其實他爸爸還沒死
[00:15:58.000 --> 00:16:00.000]  其實那些產業
[00:16:00.000 --> 00:16:02.000]  是他爸爸經營的
[00:16:02.000 --> 00:16:04.000]  其實這個家
[00:16:04.000 --> 00:16:07.000]  才是他能夠豐盛的源頭
[00:16:07.000 --> 00:16:08.000]  不過人總是這樣
[00:16:08.000 --> 00:16:10.000]  難怪我們在家庭裡
[00:16:10.000 --> 00:16:11.000]  我們常常說
[00:16:11.000 --> 00:16:14.000]  家家有本難念的經
[00:16:14.000 --> 00:16:16.000]  我們怎麼羨慕的家庭
[00:16:16.000 --> 00:16:18.000]  總是有一兩個的人
[00:16:18.000 --> 00:16:20.000]  或者就是那個自己
[00:16:20.000 --> 00:16:21.000]  曾幾何時
[00:16:21.000 --> 00:16:24.000]  我們覺得不喜歡這個家
[00:16:24.000 --> 00:16:27.000]  我們覺得外面那個我
[00:16:27.000 --> 00:16:30.000]  比在家裡的我更加精彩
[00:16:30.000 --> 00:16:32.000]  但這個父親演繹的
[00:16:32.000 --> 00:16:35.000]  是一份很奇妙的發現
[00:16:35.000 --> 00:16:37.000]  而小兒子
[00:16:37.000 --> 00:16:40.000]  當他在他自己回家的旅程裡
[00:16:40.000 --> 00:16:42.000]  他有一個發現
[00:16:42.000 --> 00:16:43.000]  他突然間
[00:16:43.000 --> 00:16:46.000]  在他人生最大的第一個
[00:16:46.000 --> 00:16:48.000]  他沒有資源的時候
[00:16:48.000 --> 00:16:50.000]  他想起他需要一個支援
[00:16:50.000 --> 00:16:52.000]  在外面他想起
[00:16:52.000 --> 00:16:55.000]  有一個人叫做爸爸
[00:16:55.000 --> 00:16:57.000]  而這個爸爸
[00:16:57.000 --> 00:17:00.000]  永遠都是他爸爸
