
[00:00:00.000 --> 00:00:04.000]  新姊妹平安,我們先一起祈禱
[00:03:58.000 --> 00:04:00.000]  要親手做工
[00:04:00.000 --> 00:04:03.000]  正如我們從前吩咐你們
[00:04:03.000 --> 00:04:08.000]  在保羅離開帖撒羅尼迦之前
[00:04:08.000 --> 00:04:11.000]  之後還有信徒死了
[00:04:11.000 --> 00:04:14.000]  以至他們產生了疑惑
[00:04:14.000 --> 00:04:15.000]  死了的人怎麼辦
[00:04:15.000 --> 00:04:18.000]  主還沒回來他們又死了
[00:04:18.000 --> 00:04:21.000]  所以保羅就告訴他們
[00:04:21.000 --> 00:04:24.000]  有關主再來的事
[00:04:24.000 --> 00:04:26.000]  我們知道了
[00:04:26.000 --> 00:04:28.000]  帖撒羅尼迦的信徒知道了
[00:04:28.000 --> 00:04:29.000]  主再來的時候
[00:04:29.000 --> 00:04:31.000]  原來死了的信徒
[00:04:31.000 --> 00:04:34.000]  是跟主一起再來的
[00:04:34.000 --> 00:04:37.000]  還沒死的那些就會被提
[00:04:37.000 --> 00:04:41.000]  去到空中與主相遇
[00:04:41.000 --> 00:04:45.000]  接下來很合邏輯的問題就是
[00:04:45.000 --> 00:04:48.000]  究竟主什麼時候回來
[00:04:48.000 --> 00:04:51.000]  今天的經文就是要回答這個問題
[00:04:51.000 --> 00:04:55.000]  還有我們在等待主再回來的時候
[00:04:55.000 --> 00:04:58.000]  我們應該有的生活態度
[00:04:58.000 --> 00:05:02.000]  我們一起來思想今天這段經文
[00:05:02.000 --> 00:05:04.000]  五章二節說
[00:05:04.000 --> 00:05:06.000]  主的日子來到會上
[00:05:06.000 --> 00:05:09.000]  策在夜間突然來到一樣
[00:05:09.000 --> 00:05:16.000]  這裡用了賊來偷竊的比喻
[00:05:16.000 --> 00:05:19.000]  做賊的要來偷竊
[00:05:19.000 --> 00:05:23.000]  肯定不會跟你預約時間
[00:05:23.000 --> 00:05:24.000]  我今晚幾點來
[00:05:24.000 --> 00:05:27.000]  不會這樣吧
[00:05:27.000 --> 00:05:30.000]  一般來說人在晚上睡覺
[00:05:30.000 --> 00:05:35.000]  睡著了就表示我們不知不覺的時候
[00:05:35.000 --> 00:05:39.000]  主就可能會再回來
[00:05:39.000 --> 00:05:42.000]  這個比喻其實很生動的說明
[00:05:42.000 --> 00:05:45.000]  主再回來的時間
[00:05:45.000 --> 00:05:47.000]  是我們不能夠預測
[00:05:47.000 --> 00:05:50.000]  也沒有預約好的
[00:05:50.000 --> 00:05:52.000]  關於這一點
[00:05:52.000 --> 00:05:54.000]  主耶穌其實是很明確的
[00:05:54.000 --> 00:05:55.000]  告訴門徒
[00:05:55.000 --> 00:05:58.000]  在馬太福音二十四章三十六節說
[00:05:58.000 --> 00:06:00.000]  但那日子那時辰
[00:06:00.000 --> 00:06:02.000]  沒有人知道
[00:06:02.000 --> 00:06:05.000]  連天上的天使也不知道
[00:06:05.000 --> 00:06:07.000]  子也不知道
[00:06:07.000 --> 00:06:10.000]  唯有父知道
[00:06:10.000 --> 00:06:12.000]  耶穌說的話
[00:06:12.000 --> 00:06:14.000]  清清楚楚明明白白
[00:06:14.000 --> 00:06:18.000]  但很多人都喜歡做預測
[00:06:18.000 --> 00:06:20.000]  我勸大家不要預測
[00:06:20.000 --> 00:06:22.000]  也不要相信任何的預測
[00:06:22.000 --> 00:06:25.000]  聖經早已經說明
[00:06:25.000 --> 00:06:28.000]  摩西已經說明
[00:06:28.000 --> 00:06:30.000]  人所能知的是有限的
[00:06:30.000 --> 00:06:33.000]  在生命記二十九章二十九節說
[00:06:33.000 --> 00:06:35.000]  隱秘的事是屬耶和華
[00:06:35.000 --> 00:06:37.000]  我們上帝的
[00:06:37.000 --> 00:06:41.000]  但明顯的事是永遠屬於我們和我們子孫的
[00:06:41.000 --> 00:06:44.000]  為要我們遵行這律法上的一切話
[00:06:44.000 --> 00:06:46.000]  明顯的事
[00:06:46.000 --> 00:06:50.000]  就是上帝在聖經裡面說明了的事
[00:06:50.000 --> 00:06:52.000]  那就是明顯的事
[00:06:52.000 --> 00:06:54.000]  主耶穌是一定會再回來的
[00:06:54.000 --> 00:06:56.000]  聖經說得很明顯
[00:06:56.000 --> 00:06:59.000]  但什麼時候回來就不知道
[00:06:59.000 --> 00:07:01.000]  在《聖壇傳》一章十一節
[00:07:01.000 --> 00:07:03.000]  天使對門徒說
[00:07:03.000 --> 00:07:07.000]  加利利人啊你們為什麼站著望天呢
[00:07:07.000 --> 00:07:09.000]  者離開你們未接聖天的耶穌
[00:07:09.000 --> 00:07:11.000]  你們見他怎麼升上去
[00:07:11.000 --> 00:07:15.000]  他也要怎麼來臨
[00:07:15.000 --> 00:07:17.000]  很清楚說明耶穌會回來
[00:07:17.000 --> 00:07:19.000]  但沒有說時間
[00:07:19.000 --> 00:07:21.000]  貼上來的前書
[00:07:21.000 --> 00:07:24.000]  四章十四節補充了一點點
[00:07:24.000 --> 00:07:26.000]  他說那些碎了的信徒
[00:07:26.000 --> 00:07:31.000]  在主再來的時候會將他們一起帶回來
[00:07:31.000 --> 00:07:33.000]  所以對於主什麼時候再來
[00:07:33.000 --> 00:07:35.000]  我們不要做預測
[00:07:35.000 --> 00:07:38.000]  也不要相信任何的預測
[00:07:38.000 --> 00:07:40.000]  在歷史上其實很多人做過預測
[00:07:40.000 --> 00:07:42.000]  說主要再回來
[00:07:42.000 --> 00:07:44.000]  很快就回來了
[00:07:44.000 --> 00:07:49.000]  但結果後來是被事實證明是錯誤的
[00:07:49.000 --> 00:07:51.000]  比如說在第一次世界大戰的時候
[00:07:51.000 --> 00:07:53.000]  就有人說主要回來
[00:07:53.000 --> 00:07:56.000]  還不是民要攻打民 國要攻打國
[00:07:56.000 --> 00:07:59.000]  現在打到七彩
[00:07:59.000 --> 00:08:03.000]  很快就回來了
[00:08:03.000 --> 00:08:05.000]  結果沒有
[00:08:05.000 --> 00:08:07.000]  又到了第二次世界大戰
[00:08:07.000 --> 00:08:10.000]  又有人預測主要會回來
[00:08:10.000 --> 00:08:13.000]  結果也沒有回來
[00:08:13.000 --> 00:08:15.000]  大約三十多年前
[00:08:15.000 --> 00:08:17.000]  我已經移民到澳洲
[00:08:17.000 --> 00:08:19.000]  我還記得一件事
[00:08:19.000 --> 00:08:20.000]  就是澳洲新聞報道
[00:08:20.000 --> 00:08:22.000]  有一位韓國人牧師有預測
[00:08:22.000 --> 00:08:24.000]  他預測得非常準確
[00:08:24.000 --> 00:08:26.000]  說在某時某日幾點
[00:08:26.000 --> 00:08:31.000]  主就會回來
[00:08:31.000 --> 00:08:34.000]  真的有人相信他
[00:08:34.000 --> 00:08:37.000]  有些信徒相信了他說
[00:08:37.000 --> 00:08:39.000]  大部分是韓國人信徒
[00:08:39.000 --> 00:08:41.000]  他們怎麼做呢
[00:08:41.000 --> 00:08:43.000]  屋子賣了主回來
[00:08:43.000 --> 00:08:46.000]  車子也送給別人
[00:08:46.000 --> 00:08:49.000]  結果日期時間都過了
[00:08:49.000 --> 00:08:51.000]  主還是沒有回來
[00:08:51.000 --> 00:08:54.000]  聽說那些信徒埋獄
[00:08:54.000 --> 00:08:55.000]  送車給別人
[00:08:55.000 --> 00:08:58.000]  就去抓牧師打他一身
[00:08:58.000 --> 00:09:00.000]  所以不要相信
[00:09:00.000 --> 00:09:03.000]  我們千萬不要預測
[00:09:03.000 --> 00:09:06.000]  我們要相信的是聖經
[00:09:06.000 --> 00:09:09.000]  聖經主耶穌的話
[00:09:09.000 --> 00:09:11.000]  是清清楚楚 明明白白
[00:09:11.000 --> 00:09:13.000]  連主耶穌都不想知道
[00:09:13.000 --> 00:09:15.000]  主也不知道
[00:09:15.000 --> 00:09:17.000]  他不想知道
[00:09:17.000 --> 00:09:19.000]  上帝也沒有顯明
[00:09:19.000 --> 00:09:21.000]  我們就要接受
[00:09:21.000 --> 00:09:24.000]  這個不能知道的奧秘
[00:09:24.000 --> 00:09:26.000]  既然不能知道
[00:09:26.000 --> 00:09:28.000]  我們是不是意味著
[00:09:28.000 --> 00:09:30.000]  我們可以睡覺呢
[00:09:30.000 --> 00:09:32.000]  做睡覺的信徒呢
[00:09:32.000 --> 00:09:33.000]  不是的
[00:09:33.000 --> 00:09:35.000]  五章六節也說明
[00:09:35.000 --> 00:09:37.000]  所以我們不要沉睡
[00:09:37.000 --> 00:09:38.000]  像別人一樣
[00:09:38.000 --> 00:09:42.000]  總要警醒謹慎
[00:09:42.000 --> 00:09:44.000]  為什麼呢
[00:09:44.000 --> 00:09:45.000]  先前不是說主一日子
[00:09:45.000 --> 00:09:47.000]  來到好像在夜間
[00:09:47.000 --> 00:09:48.000]  突然來到
[00:09:48.000 --> 00:09:50.000]  現在是睡覺時間
[00:09:50.000 --> 00:09:52.000]  我們就可以睡覺囉
[00:09:52.000 --> 00:09:55.000]  為什麼不能睡覺呢
[00:09:55.000 --> 00:09:58.000]  像橙來到只是一個比喻
[00:09:58.000 --> 00:10:02.000]  是針對主再來時間的突然性
[00:10:02.000 --> 00:10:04.000]  不可預測性
[00:10:04.000 --> 00:10:07.000]  而不是說我們生活態度
[00:10:07.000 --> 00:10:09.000]  五章五節也說
[00:10:09.000 --> 00:10:10.000]  我們信了耶穌的人
[00:10:10.000 --> 00:10:12.000]  是屬於光明之子
[00:10:12.000 --> 00:10:14.000]  是白晝之子
[00:10:14.000 --> 00:10:15.000]  我們不屬於黑夜
[00:10:15.000 --> 00:10:17.000]  也不屬於幽暗
[00:10:17.000 --> 00:10:18.000]  在生活方面
[00:10:18.000 --> 00:10:19.000]  我們是屬於光明的
[00:10:19.000 --> 00:10:22.000]  不屬於黑暗的
[00:10:22.000 --> 00:10:25.000]  在長世紀一章四至五節說
[00:10:25.000 --> 00:10:27.000]  上帝看光是好的
[00:10:27.000 --> 00:10:31.000]  於是上帝把光和暗分開
[00:10:31.000 --> 00:10:32.000]  上帝稱光為宙
[00:10:32.000 --> 00:10:34.000]  稱暗為夜
[00:10:34.000 --> 00:10:36.000]  留意上帝只是說光是好的
[00:10:36.000 --> 00:10:39.000]  並沒有說暗是好的
[00:10:39.000 --> 00:10:41.000]  光是好的
[00:10:41.000 --> 00:10:43.000]  所以信徒是光明之子
[00:10:43.000 --> 00:10:44.000]  白晝之子
[00:10:44.000 --> 00:10:47.000]  不能活在黑暗當中
[00:10:47.000 --> 00:10:49.000]  或者睡夢當中
[00:10:49.000 --> 00:10:52.000]  究竟我們應該怎樣生活才好呢
[00:10:52.000 --> 00:10:54.000]  五章八節說
[00:10:54.000 --> 00:10:56.000]  既然我們屬於白晝
[00:10:56.000 --> 00:10:58.000]  應當謹慎
[00:10:58.000 --> 00:11:01.000]  把信和愛當作護心鏡遮胸
[00:11:01.000 --> 00:11:05.000]  把得救的盼望當作頭盔戴上
[00:11:05.000 --> 00:11:07.000]  這裡提到護心鏡
[00:11:07.000 --> 00:11:09.000]  護心鏡和頭盔
[00:11:09.000 --> 00:11:12.000]  其實這些都是打仗的士兵
[00:11:12.000 --> 00:11:16.000]  要穿戴的物件
[00:11:16.000 --> 00:11:18.000]  是用來保護自己的
[00:11:18.000 --> 00:11:20.000]  胸口當然重要
[00:11:20.000 --> 00:11:22.000]  頭當然重要
[00:11:22.000 --> 00:11:23.000]  我們都知道
[00:11:23.000 --> 00:11:26.000]  心是一個非常重要的器官
[00:11:26.000 --> 00:11:30.000]  現代人很容易死於心臟山塞
[00:11:30.000 --> 00:11:33.000]  但是在猶太人的文化來說
[00:11:33.000 --> 00:11:37.000]  保護心不只是指肉體的心臟
[00:11:37.000 --> 00:11:41.000]  而是我們做人的決策中心
[00:11:41.000 --> 00:11:45.000]  在《針言四章》二到三節說
[00:11:45.000 --> 00:11:47.000]  你要保守你的心
[00:11:47.000 --> 00:11:49.000]  勝過保守一切
[00:11:49.000 --> 00:11:54.000]  因為生命的泉源是由心發出
[00:11:54.000 --> 00:11:55.000]  信心
[00:11:55.000 --> 00:11:58.000]  用信心來保護我們的心
[00:11:58.000 --> 00:12:00.000]  信心是對上帝的話
[00:12:00.000 --> 00:12:02.000]  有信心
[00:12:02.000 --> 00:12:04.000]  對主耶穌的救恩
[00:12:04.000 --> 00:12:05.000]  有信心
[00:12:05.000 --> 00:12:08.000]  對祂的應許有信心
[00:12:08.000 --> 00:12:11.000]  相對於信心的是什麼呢
[00:12:11.000 --> 00:12:13.000]  是疑惑的心
[00:12:13.000 --> 00:12:16.000]  還有灰心
[00:12:16.000 --> 00:12:21.000]  疑惑可以說是撒旦慣用的伎倆
[00:12:21.000 --> 00:12:23.000]  如果我們留心讀《創世紀》
[00:12:23.000 --> 00:12:28.000]  第三章的故事
[00:12:28.000 --> 00:12:31.000]  撒旦引誘夏娃的方法
[00:12:31.000 --> 00:12:35.000]  是用了三句話
[00:12:35.000 --> 00:12:40.000]  讓她產生疑惑懷疑的心
[00:12:40.000 --> 00:12:44.000]  撒旦怎麼說呢
[00:12:44.000 --> 00:12:46.000]  第一句
[00:12:46.000 --> 00:12:52.000]  上帝豈是真說
[00:12:52.000 --> 00:12:57.000]  這個問題其實挑起了夏娃懷疑亞當
[00:12:57.000 --> 00:13:02.000]  因為上帝真的沒有直接對夏娃說話
[00:13:02.000 --> 00:13:06.000]  只是對亞當說話
[00:13:06.000 --> 00:13:08.000]  撒旦一問的時候
[00:13:08.000 --> 00:13:10.000]  夏娃可能會想
[00:13:10.000 --> 00:13:11.000]  是呀
[00:13:11.000 --> 00:13:13.000]  這個亞當有沒有聽錯
[00:13:13.000 --> 00:13:18.000]  上帝是不是真的這樣說呢
[00:13:18.000 --> 00:13:20.000]  撒旦第二句話
[00:13:20.000 --> 00:13:23.000]  你們不一定死
[00:13:23.000 --> 00:13:25.000]  其實這句話
[00:13:25.000 --> 00:13:29.000]  和合本翻譯得不是完全正確
[00:13:29.000 --> 00:13:32.000]  橫勝翻譯得好一點
[00:13:32.000 --> 00:13:36.000]  其實原文文化結構
[00:13:36.000 --> 00:13:38.000]  其實不是說你們不一定死
[00:13:38.000 --> 00:13:40.000]  是你們一定不死
[00:13:40.000 --> 00:13:43.000]  《環球聖經》的最新譯本是這樣譯
[00:13:43.000 --> 00:13:45.000]  不 你們一定不死
[00:13:45.000 --> 00:13:47.000]  這個譯法是對的
[00:13:47.000 --> 00:13:50.000]  就是說撒旦直接和上帝說話相反
[00:13:50.000 --> 00:13:52.000]  上帝說你們一定死
[00:13:52.000 --> 00:13:53.000]  你們一定不死
[00:13:53.000 --> 00:13:55.000]  你怎知道你一定死
[00:13:55.000 --> 00:13:57.000]  傻的
[00:13:57.000 --> 00:14:00.000]  這句話是直接否定上帝的話
[00:14:00.000 --> 00:14:01.000]  上帝說一定死
[00:14:01.000 --> 00:14:03.000]  撒旦說一定不死
[00:14:03.000 --> 00:14:05.000]  我們相信誰
[00:14:05.000 --> 00:14:06.000]  一個說一定死
[00:14:06.000 --> 00:14:08.000]  一個說一定不死
[00:14:08.000 --> 00:14:11.000]  這個就是我們要用信心做決定
[00:14:11.000 --> 00:14:13.000]  撒旦第三句話說什麼
[00:14:13.000 --> 00:14:15.000]  因為上帝知道你們吃的日子
[00:14:15.000 --> 00:14:17.000]  眼睛就明亮了
[00:14:17.000 --> 00:14:19.000]  你們就像上帝一樣
[00:14:19.000 --> 00:14:21.000]  知道善惡
[00:14:21.000 --> 00:14:23.000]  這句話其實直接是
[00:14:23.000 --> 00:14:26.000]  誣衊上帝動機不良
[00:14:26.000 --> 00:14:31.000]  上帝不想有人和他競爭
[00:14:31.000 --> 00:14:34.000]  上帝說他決定善惡
[00:14:34.000 --> 00:14:37.000]  你們不要自己決定善惡
[00:14:37.000 --> 00:14:41.000]  這句話是撒旦說的
[00:14:41.000 --> 00:14:45.000]  撒旦說的話是要考驗我們的信心
[00:14:45.000 --> 00:14:47.000]  我相信當日
[00:14:47.000 --> 00:14:49.000]  帖撒羅尼迦信徒
[00:14:49.000 --> 00:14:53.000]  都一定會受到信心的考驗
[00:14:53.000 --> 00:14:57.000]  在儀章十四節我們知道他們受到同胞的迫害
[00:14:57.000 --> 00:14:59.000]  當有信主的人死的時候
[00:14:59.000 --> 00:15:03.000]  他們又怕自己不知道能不能救
[00:15:03.000 --> 00:15:05.000]  當主還沒回來的時候
[00:15:05.000 --> 00:15:07.000]  他們也可能會被人質問
[00:15:07.000 --> 00:15:09.000]  是真的還是假的
[00:15:09.000 --> 00:15:10.000]  又說主回來了
[00:15:10.000 --> 00:15:15.000]  過了幾年還沒回來
[00:15:15.000 --> 00:15:17.000]  這些信心的挑戰
[00:15:17.000 --> 00:15:22.000]  其實在我們生活的這個時代更加嚴重
[00:15:22.000 --> 00:15:24.000]  聖經是不可信的
[00:15:24.000 --> 00:15:27.000]  聖經是否真的沒有錯誤
[00:15:27.000 --> 00:15:30.000]  科學家說世界大爆炸產生
[00:15:30.000 --> 00:15:33.000]  人是由猴子變過來的
[00:15:33.000 --> 00:15:36.000]  上帝真的說過
[00:15:36.000 --> 00:15:40.000]  真的說不可以有同性戀
[00:15:40.000 --> 00:15:43.000]  聖經說主很快回來
[00:15:43.000 --> 00:15:45.000]  現在過了兩千年
[00:15:45.000 --> 00:15:47.000]  主還沒回來
[00:15:47.000 --> 00:15:50.000]  我們還能不能相信主會再回來
[00:15:50.000 --> 00:15:56.000]  聖經說猶太人是上帝的選民
[00:15:56.000 --> 00:15:58.000]  你看看現在以色列
[00:15:58.000 --> 00:15:59.000]  不斷狂轟濫炸
[00:15:59.000 --> 00:16:01.000]  巴勒斯坦和尼巴聯和
[00:16:01.000 --> 00:16:03.000]  聯合國都沒有了
[00:16:03.000 --> 00:16:04.000]  束手無策
[00:16:04.000 --> 00:16:07.000]  上帝為什麼不出手管教這些選民
[00:16:07.000 --> 00:16:09.000]  如果上帝是善良的
[00:16:09.000 --> 00:16:14.000]  為什麼對那些選民這麼殘忍
[00:16:14.000 --> 00:16:18.000]  對其他人這麼殘忍
[00:16:18.000 --> 00:16:23.000]  殺傷無辜的婦孺
[00:16:23.000 --> 00:16:25.000]  上帝也不出手
[00:16:25.000 --> 00:16:31.000]  上帝不是很善良
[00:16:31.000 --> 00:16:35.000]  在節目面對這麼多難題
[00:16:35.000 --> 00:16:42.000]  我們有沒有信心保護自己的心
[00:16:42.000 --> 00:16:47.000]  另外一個挑戰信心的就是灰心
[00:16:47.000 --> 00:16:50.000]  有時候我們會對別人付出很多愛心
[00:16:50.000 --> 00:16:52.000]  但又不一定有回報
[00:16:52.000 --> 00:16:55.000]  有時候不單止沒有回報
[00:16:55.000 --> 00:17:00.000]  還會被人出賣
[00:17:00.000 --> 00:17:01.000]  其實不是很稀奇
[00:17:01.000 --> 00:17:03.000]  司徒保羅也說過
[00:17:03.000 --> 00:17:06.000]  他曾經遇過假弟兄的危險
[00:17:06.000 --> 00:17:07.000]  說很危險
[00:17:07.000 --> 00:17:12.000]  假弟兄很危險
[00:17:12.000 --> 00:17:17.000]  我們會不會因此灰心
[00:17:17.000 --> 00:17:20.000]  而不再用愛心待人
[00:17:20.000 --> 00:17:24.000]  在帖撒羅尼迦後書三章十三節
[00:17:24.000 --> 00:17:28.000]  保羅提醒帖撒羅尼迦弟兄姊妹說
[00:17:28.000 --> 00:17:32.000]  你們行善不可喪志
[00:17:32.000 --> 00:17:36.000]  不要灰心
[00:17:36.000 --> 00:17:40.000]  求主加添我們的信心和愛心
[00:17:40.000 --> 00:17:43.000]  保護我們的心
[00:17:43.000 --> 00:17:45.000]  不要有懷疑的心
[00:17:45.000 --> 00:17:49.000]  也不要灰心
[00:17:49.000 --> 00:17:51.000]  有了護心鏡夠了嗎
[00:17:51.000 --> 00:17:52.000]  還未夠
[00:17:52.000 --> 00:17:55.000]  帶上頭盔比較好
[00:17:55.000 --> 00:17:57.000]  要保護我們的頭
[00:17:57.000 --> 00:18:01.000]  當我們兵士穿上盔甲
[00:18:01.000 --> 00:18:03.000]  保護身體之後
[00:18:03.000 --> 00:18:06.000]  靜下來就要保護頭
[00:18:06.000 --> 00:18:10.000]  保羅教導我們要時時有得救的盼望
[00:18:10.000 --> 00:18:12.000]  當作頭盔
[00:18:12.000 --> 00:18:14.000]  當我們信了耶穌之後
[00:18:14.000 --> 00:18:16.000]  我們就會得救
[00:18:16.000 --> 00:18:18.000]  還要盼望什麼
[00:18:18.000 --> 00:18:20.000]  為什麼要戴頭盔
[00:18:20.000 --> 00:18:22.000]  我相信盼望
[00:18:22.000 --> 00:18:26.000]  我們的盼望是盼望與主同在
[00:18:26.000 --> 00:18:28.000]  在肥老鼎書一章二十三節
[00:18:28.000 --> 00:18:29.000]  保羅說
[00:18:29.000 --> 00:18:31.000]  我情願離世與基督同在
[00:18:31.000 --> 00:18:34.000]  因為你是好得無比的
[00:18:34.000 --> 00:18:38.000]  能夠脫離日漸衰殘的身體
[00:18:38.000 --> 00:18:40.000]  去到天堂與主同在
[00:18:40.000 --> 00:18:44.000]  就是我們信仰中其中一個重要的盼望
[00:18:44.000 --> 00:18:48.000]  當我們有了這個盼望
[00:18:48.000 --> 00:18:53.000]  我們才能夠面對很多的迫害
[00:18:53.000 --> 00:18:56.000]  也不用怕撒旦的攻擊
[00:18:56.000 --> 00:18:58.000]  我們才能夠為主
[00:18:58.000 --> 00:19:01.000]  去打一場美好的勝仗
[00:19:01.000 --> 00:19:05.000]  我們不必懷疑我們會不會得救
[00:19:05.000 --> 00:19:06.000]  聖經說我們會得救
[00:19:06.000 --> 00:19:08.000]  我們就信得救
[00:19:08.000 --> 00:19:11.000]  但有時有些基督徒就好像很謙卑
[00:19:11.000 --> 00:19:12.000]  當人家問他
[00:19:12.000 --> 00:19:15.000]  你肯定今晚萬一你離世
[00:19:15.000 --> 00:19:17.000]  能不能上到天堂
[00:19:17.000 --> 00:19:19.000]  他們會怎樣回答呢
[00:19:19.000 --> 00:19:20.000]  不知道
[00:19:20.000 --> 00:19:24.000]  去到天堂才知道
[00:19:24.000 --> 00:19:27.000]  這個回答聽起來好像很謙卑
[00:19:27.000 --> 00:19:30.000]  實際上是顯出
[00:19:30.000 --> 00:19:32.000]  一個信徒的無知
[00:19:32.000 --> 00:19:35.000]  或者他是不順成機
[00:19:35.000 --> 00:19:38.000]  經文五章九節說得很清楚
[00:19:38.000 --> 00:19:40.000]  上帝不是預定我們受懲罰
[00:19:40.000 --> 00:19:46.000]  而是預定我們藉著我們的主耶穌基督得救
[00:19:46.000 --> 00:19:48.000]  今天我沒有時間跟大家討論
[00:19:48.000 --> 00:19:50.000]  預定論的問題
