
[00:00:00.000 --> 00:00:03.740]  我們讀一段聖經 在約瑟雅基第四章
[00:06:42.420 --> 00:06:44.900]  還沒有去以前
[00:06:44.900 --> 00:06:49.540]  在美國的以色列之友的總幹事Uncle Philip
[00:06:49.540 --> 00:06:51.620]  是我們中間有些人很熟悉
[00:06:51.620 --> 00:06:55.140]  也來過我們教會很多次的一個弟兄
[00:06:55.140 --> 00:06:56.620]  他那時候就打電話給我說
[00:06:56.620 --> 00:07:01.460]  劉牧師我盼望這一次能夠跟你們去蒙古
[00:07:01.460 --> 00:07:04.580]  我心想他去蒙古幹什麼呢
[00:07:04.580 --> 00:07:07.460]  因為我們這次去蒙古就要帶領當地的教會
[00:07:07.460 --> 00:07:09.860]  做小組教會的訓練
[00:07:09.860 --> 00:07:12.300]  Uncle Philip第一既不牧會
[00:07:12.300 --> 00:07:13.900]  第二又不懂小組
[00:07:13.900 --> 00:07:15.740]  他跟我們去幹什麼呢
[00:07:15.740 --> 00:07:16.740]  我就問他說
[00:07:16.740 --> 00:07:19.100]  你幹嘛要跟我們去呢
[00:07:19.100 --> 00:07:22.140]  他說因為我心中有個感動
[00:07:22.140 --> 00:07:24.060]  就有一個催促
[00:07:24.060 --> 00:07:26.140]  好像神要我要去蒙古
[00:07:26.140 --> 00:07:27.540]  所以我聽說你要去蒙古
[00:07:27.540 --> 00:07:30.060]  我說我一定要跟你去
[00:07:30.060 --> 00:07:33.060]  沒有辦法只好帶他一起去了
[00:07:33.060 --> 00:07:34.540]  所以我們就去了
[00:07:34.540 --> 00:07:36.220]  到了Dahan這個地方
[00:07:36.220 --> 00:07:39.300]  我們就拜訪了Naramus的教會
[00:07:39.300 --> 00:07:42.940]  我們一連串舉辦了好幾天的特別的聚會
[00:07:42.940 --> 00:07:44.620]  完成了一切的訓練
[00:07:44.620 --> 00:07:46.860]  當我們辦完所有的聚會的時候
[00:07:46.860 --> 00:07:51.700]  Uncle Philip還是不知道他為什麼要來蒙古
[00:07:51.700 --> 00:07:54.380]  最後一天主日崇拜結束了
[00:07:54.380 --> 00:07:57.380]  幾乎要結束所有的行程第二天就要走
[00:07:57.380 --> 00:08:00.420]  所以我們就請當地的童工吃頓飯
[00:08:00.420 --> 00:08:03.420]  特別是Naramus跟我們在一起
[00:08:03.420 --> 00:08:07.500]  Naramus就坐在Uncle Philip的旁邊
[00:08:07.500 --> 00:08:11.420]  忽然間他就問Uncle Philip一個問題
[00:08:11.420 --> 00:08:14.700]  他說請問你是幹什麼的
[00:08:14.700 --> 00:08:18.660]  我們都很奇怪為什麼Naramus會問這個問題呢
[00:08:18.660 --> 00:08:21.580]  Naramus就說其實一年多前
[00:08:21.580 --> 00:08:26.020]  神就放在他心中一個很深的對以色列的負擔
[00:08:26.020 --> 00:08:28.860]  每一次在讀經讀到以色列讀到猶太人
[00:08:28.860 --> 00:08:31.580]  他就情不自禁在掉眼淚
[00:08:31.580 --> 00:08:32.340]  他不知道怎麼樣
[00:08:32.340 --> 00:08:34.700]  因為他們在蒙古的邊境那邊
[00:08:34.700 --> 00:08:37.020]  他根本不知道這個世界的消息
[00:08:37.020 --> 00:08:39.140]  也不知道以色列的需要什麼
[00:08:39.140 --> 00:08:41.460]  他也不知道他能夠做些什麼
[00:08:41.460 --> 00:08:45.940]  他也甚至不知道怎麼樣為以色列禱告
[00:08:45.940 --> 00:08:47.780]  而那一天中午
[00:08:47.780 --> 00:08:49.940]  他坐在Uncle Philip旁邊吃飯的時候
[00:08:49.940 --> 00:08:53.580]  吃到一半聖靈忽然對他說
[00:08:53.580 --> 00:08:55.540]  問你旁邊這個人
[00:08:55.540 --> 00:08:58.460]  他有一切你所想知道的答案
[00:08:58.460 --> 00:08:59.820]  他就問Uncle Philip說
[00:08:59.820 --> 00:09:01.620]  你是幹什麼的
[00:09:01.620 --> 00:09:03.460]  Uncle Philip聽見這件事情之後
[00:09:03.460 --> 00:09:05.340]  他就說你是問對人了
[00:09:05.340 --> 00:09:06.860]  你問對人了
[00:09:06.860 --> 00:09:09.820]  我就是專門在以色列當中工作的
[00:09:09.820 --> 00:09:11.180]  好興奮啊
[00:09:11.180 --> 00:09:16.140]  他終於知道他為什麼來到蒙古了
[00:09:16.140 --> 00:09:21.180]  哇 我告訴你在旁邊聽得目瞪口呆
[00:09:21.180 --> 00:09:26.460]  我一直還嫌Uncle Philip跟著我很煩
[00:09:26.460 --> 00:09:29.660]  你知道Uncle Philip體重是很重的
[00:09:29.660 --> 00:09:31.820]  他到我們蒙古達罕旅館
[00:09:31.820 --> 00:09:37.700]  第一天一睡下去床就垮了
[00:09:37.700 --> 00:09:44.140]  去餐廳吃飯椅子就斷了
[00:09:44.140 --> 00:09:48.140]  還花我一點extra money
[00:09:48.140 --> 00:09:51.660]  所以我一直想 幹嘛幹嘛幹嘛
[00:09:51.660 --> 00:09:56.380]  原來這一切都在神的計畫當中
[00:09:56.380 --> 00:10:01.500]  神早已經為我們預備一切的道路
[00:10:01.500 --> 00:10:05.700]  我想到神怎麼樣為那位蒙古的牧師
[00:10:05.700 --> 00:10:07.780]  預備道路
[00:10:07.780 --> 00:10:09.220]  說真的Nara
[00:10:09.220 --> 00:10:12.940]  只是一位默默無聞的傳道人
[00:10:12.940 --> 00:10:15.500]  有誰知道他
[00:10:15.500 --> 00:10:18.700]  有誰聽過他
[00:10:18.700 --> 00:10:21.420]  可是神卻知道他
[00:10:21.420 --> 00:10:23.980]  神也親自差遣他的僕人
[00:10:23.980 --> 00:10:27.540]  老遠從美國來到蒙古
[00:10:27.540 --> 00:10:31.460]  能夠來成為他的幫助
[00:10:31.460 --> 00:10:33.860]  我就想到Uncle Philip
[00:10:33.860 --> 00:10:36.940]  他怎麼樣順從神的帶領
[00:10:36.940 --> 00:10:43.220]  至終看見神的心意透過他能夠得以完全
[00:10:43.220 --> 00:10:46.940]  我告訴你可以想像那天他多興奮
[00:10:46.940 --> 00:10:48.740]  多興奮
[00:10:48.740 --> 00:10:51.020]  我就想到我們教會
[00:10:51.020 --> 00:10:52.940]  神怎麼樣曾經對我們說
[00:10:52.940 --> 00:10:57.660]  我們教會將要成為萬國宣教的橋樑
[00:10:57.660 --> 00:10:59.660]  我以前怎麼想都不明白
[00:10:59.660 --> 00:11:03.860]  什麼叫成為萬國宣教的橋樑
[00:11:03.860 --> 00:11:10.620]  而如今我們果然就扮演一個宣教的橋樑的角色
[00:11:10.620 --> 00:11:12.420]  Hallelujah
[00:11:12.420 --> 00:11:16.500]  這一切都不能夠不讓我俯伏在神的面前
[00:11:16.500 --> 00:11:17.900]  承認說神啊
[00:11:17.900 --> 00:11:21.420]  祢真偉大
[00:11:21.420 --> 00:11:26.100]  這一切都在神的手中
[00:11:26.100 --> 00:11:28.940]  甚至我們的日子沒有過一天
[00:11:28.940 --> 00:11:32.500]  神都已經為我們預備道路
[00:11:32.500 --> 00:11:33.380]  Amen
[00:11:33.380 --> 00:11:36.380]  這是我們心中的確信
[00:11:36.380 --> 00:11:38.820]  今天無論你的環境是如何
[00:11:38.820 --> 00:11:41.580]  你所面對的掙扎是如何
[00:11:41.580 --> 00:11:43.900]  你要確信一件事情
[00:11:43.900 --> 00:11:47.820]  在你一生當中是有神的帶領的
[00:11:47.820 --> 00:11:51.740]  在你一生當中是有神的計畫的
[00:11:51.740 --> 00:11:52.580]  Amen
[00:11:52.580 --> 00:11:55.140]  只要我們勇敢跟隨
[00:11:55.140 --> 00:11:57.060]  最怕的是你不跟隨
[00:11:57.060 --> 00:11:59.900]  你不跟隨就什麼都看不見
[00:11:59.900 --> 00:12:01.940]  你一勇敢跟隨
[00:12:01.940 --> 00:12:06.700]  你就看見原來神的手早已經為你預備道路
[00:12:06.700 --> 00:12:07.900]  Hallelujah
[00:12:07.900 --> 00:12:09.940]  第二個確信
[00:12:09.940 --> 00:12:11.660]  確信神的供應
[00:12:11.660 --> 00:12:15.180]  跟你們說確信神的供應
[00:12:15.180 --> 00:12:18.380]  今天攔阻我們來跟隨神最主要的原因
[00:12:18.380 --> 00:12:20.300]  其實就是我們裡面的憂慮
[00:12:20.300 --> 00:12:21.460]  不是嗎
[00:12:21.460 --> 00:12:22.220]  為什麼憂慮
[00:12:22.220 --> 00:12:25.060]  因為你看不見前面的道路
[00:12:25.060 --> 00:12:28.940]  看不見就讓我們心中恐懼
[00:12:28.940 --> 00:12:32.140]  看不見就讓我們不敢
[00:12:32.140 --> 00:12:35.060]  在鼠鱗的道路上跟隨神
[00:12:35.060 --> 00:12:36.420]  但事實上你需要明白
[00:12:36.420 --> 00:12:38.380]  在你一生當中
[00:12:38.380 --> 00:12:41.340]  你有一位大目者
[00:12:41.340 --> 00:12:43.620]  神就是你的大目者
[00:12:43.620 --> 00:12:44.820]  四篇二十三篇說
[00:12:44.820 --> 00:12:47.540]  雖然我們經過死因的幽谷
[00:12:47.540 --> 00:12:48.940]  也不怕遭害
[00:12:48.940 --> 00:12:51.420]  因為神與我們怎麼樣
[00:12:51.420 --> 00:12:52.660]  同在
[00:12:52.660 --> 00:12:54.900]  祂的臟、祂的肝
[00:12:54.900 --> 00:12:57.420]  都要親自安慰我們
[00:12:57.420 --> 00:12:59.180]  第二點作為一個神的兒女
[00:12:59.180 --> 00:13:02.780]  你心中一定要有一個確信
[00:13:02.780 --> 00:13:04.300]  這個確信就是
[00:13:04.300 --> 00:13:06.940]  耶和華是我的目者
[00:13:06.940 --> 00:13:08.620]  我必怎麼樣
[00:13:08.620 --> 00:13:11.820]  不自缺乏
[00:13:11.820 --> 00:13:14.100]  祂是我們的目者
[00:13:14.100 --> 00:13:18.180]  祂一定要來供應我們
[00:13:18.180 --> 00:13:23.860]  你還記得當神賜給亞伯拉罕一個兒子以薩之後
[00:13:23.860 --> 00:13:30.540]  有一次神要亞伯拉罕把以薩帶到摩利亞山上獻祭給神
[00:13:30.540 --> 00:13:32.860]  創世紀二十二章第四節裡面
[00:13:32.860 --> 00:13:34.060]  我們看見
[00:13:34.060 --> 00:13:35.220]  這時候到了第三日
[00:13:35.220 --> 00:13:39.740]  亞伯拉罕舉目遠遠的看見那地方
[00:13:39.740 --> 00:13:41.700]  那地方是什麼地方呢
[00:13:41.700 --> 00:13:45.300]  那地方就是獻祭的地方
[00:13:45.300 --> 00:13:46.700]  想想看
[00:13:46.700 --> 00:13:50.100]  亞伯拉罕看見那獻祭的地方
[00:13:50.100 --> 00:13:53.580]  難道他心中沒有掙扎嗎
[00:13:53.580 --> 00:13:55.420]  當然很多的掙扎
[00:13:55.420 --> 00:13:59.900]  難道那不是他一生當中最大的冒險嗎
[00:13:59.900 --> 00:14:03.660]  雖然他明明知道神的應許
[00:14:03.660 --> 00:14:06.540]  他明明知道神的帶領
[00:14:06.540 --> 00:14:09.660]  但他心中還是不確定這件事情會怎麼成就嗎
[00:14:09.660 --> 00:14:10.220]  不是嗎
[00:14:10.220 --> 00:14:12.900]  這就是我們的問題就是如此
[00:14:12.900 --> 00:14:14.660]  我們不是不知道神帶領我們
[00:14:14.660 --> 00:14:19.620]  我們只是不知道這件事情會怎麼成就
[00:14:19.620 --> 00:14:22.620]  就算他相信神的供應
[00:14:22.620 --> 00:14:26.580]  但到底怎麼供應法呢
[00:14:26.580 --> 00:14:30.860]  我們看見當時亞伯拉罕無論心中有多少的掙扎
[00:14:30.860 --> 00:14:34.300]  他還是選擇順服了神
[00:14:34.300 --> 00:14:38.020]  憑信心走過去
[00:14:38.020 --> 00:14:41.820]  結果我們就看見當他把孩子綁在祭壇上
[00:14:41.820 --> 00:14:44.500]  正要殺這個孩子的時候
[00:14:44.500 --> 00:14:47.060]  天使忽然向他顯現對他說
[00:14:47.060 --> 00:14:50.100]  你一點不可傷害這個孩子
[00:14:50.100 --> 00:14:51.820]  天使讓他舉目觀看
[00:14:51.820 --> 00:14:54.940]  他就看見有一隻公羊在旁邊
[00:14:54.940 --> 00:14:57.660]  他就把那隻羊取了來
[00:14:57.660 --> 00:15:01.620]  代替他的兒子獻祭給神
[00:15:01.620 --> 00:15:04.580]  創世紀二十二章第十四節怎麼說呢
[00:15:04.580 --> 00:15:06.860]  這裡說亞伯拉罕就給那地方
[00:15:06.860 --> 00:15:08.460]  那地方什麼地方
[00:15:08.460 --> 00:15:10.060]  獻祭的地方
[00:15:10.060 --> 00:15:13.420]  亞伯拉罕給那地方起名叫耶和華以勒
[00:15:13.420 --> 00:15:15.740]  意思就是耶和華必預備
[00:15:15.740 --> 00:15:21.420]  直到今日人還說在耶和華山上必有預備
[00:15:21.420 --> 00:15:25.300]  我們看見第四節講到亞伯拉罕舉目看見那地方
[00:15:25.300 --> 00:15:28.620]  那個地方是一個獻祭的地方
[00:15:28.620 --> 00:15:33.380]  可是十四節他就給那地方起個名字
[00:15:33.380 --> 00:15:36.700]  他起的名字不是獻祭的地方
[00:15:36.700 --> 00:15:39.660]  他起的名字不是擺上的地方
[00:15:39.660 --> 00:15:44.020]  他起的名字是耶和華必預備
[00:15:44.020 --> 00:15:45.460]  Amen
[00:15:45.460 --> 00:15:48.260]  雖然那是獻祭的地方
[00:15:48.260 --> 00:15:50.540]  雖然那是擺上的地方
[00:15:50.540 --> 00:15:55.340]  但那更是經歷耶和華供應的地方
[00:15:55.340 --> 00:15:56.340]  Amen
[00:15:56.340 --> 00:15:58.460]  今天你做一個神的兒女
[00:15:58.460 --> 00:16:01.700]  你一定要明白這個真理
[00:16:01.700 --> 00:16:05.780]  你一定要確信神是供應你的
[00:16:05.780 --> 00:16:11.900]  但另一方面你也需要明白神供應你的方式跟原則
[00:16:11.900 --> 00:16:14.340]  神供應你的地方
[00:16:14.340 --> 00:16:17.220]  就是你為神擺上的地方
[00:16:17.220 --> 00:16:19.540]  在你獻祭的地方
[00:16:19.540 --> 00:16:22.500]  你要看見神的供應
[00:16:22.500 --> 00:16:23.540]  Amen
[00:16:23.540 --> 00:16:26.860]  所以聖經上說你多種的就多收
[00:16:26.860 --> 00:16:29.180]  少種就少收
[00:16:29.180 --> 00:16:30.540]  聖經不是講到種地
[00:16:30.540 --> 00:16:32.460]  不是講種地
[00:16:32.460 --> 00:16:35.740]  聖經講到是你與神的關係
[00:16:35.740 --> 00:16:38.020]  你越多給神
[00:16:38.020 --> 00:16:41.540]  你就越多神要賞賜給你
[00:16:41.540 --> 00:16:45.620]  你就要越多經歷到神的信使
[00:16:45.620 --> 00:16:49.860]  第二句話請問你撒種本身是不是需要信心的
[00:16:49.860 --> 00:16:51.620]  當然需要信心
[00:16:51.620 --> 00:16:53.020]  因為當你撒出去的時候
[00:16:53.020 --> 00:16:54.820]  本來你手中有一粒種子
[00:16:54.820 --> 00:16:55.900]  現在呢
[00:16:55.900 --> 00:16:57.940]  什麼都沒有
[00:16:57.940 --> 00:16:59.660]  而當你撒出去的時候
[00:16:59.660 --> 00:17:03.660]  你也不知道什麼時候才有收成
[00:17:03.660 --> 00:17:06.580]  但是我們看見雖然撒種是一種信心
[00:17:06.580 --> 00:17:07.620]  雖然撒出去
[00:17:07.620 --> 00:17:09.900]  你不知道事情將會如何
[00:17:09.900 --> 00:17:12.380]  但主耶穌很清楚的教導我們一件事情
[00:17:12.380 --> 00:17:15.660]  約翰福音第十二章二十四節裡面講得很清楚
[00:17:15.660 --> 00:17:18.900]  主這裡說一粒麥子若不落在地裡死了
[00:17:18.900 --> 00:17:19.940]  人就是一粒
[00:17:19.940 --> 00:17:22.660]  但若是死了就結出什麼
[00:17:22.660 --> 00:17:24.460]  許多子粒來
[00:17:24.460 --> 00:17:26.820]  第二點今天神所賜給我們的種子
[00:17:26.820 --> 00:17:30.100]  也就是神給我們的一切的資源
[00:17:30.100 --> 00:17:32.140]  當我們憑著信心去撒種
[00:17:32.140 --> 00:17:34.420]  憑著信心去為主擺上
[00:17:34.420 --> 00:17:36.860]  當憑著信心奉獻給神的時候
[00:17:36.860 --> 00:17:40.580]  神就應許要在我們擺上的地方
[00:17:40.580 --> 00:17:43.580]  親自來供應我們的需要
[00:17:43.580 --> 00:17:44.860]  Amen
[00:17:44.860 --> 00:17:46.620]  你一定要明白這個真理
[00:17:46.620 --> 00:17:47.140]  聽懂點沒
[00:17:47.140 --> 00:17:49.500]  神所給我們的種子
[00:17:49.500 --> 00:17:51.700]  是在我們的手上
[00:17:51.700 --> 00:17:54.460]  但在我們生命當中所需要的收成
[00:17:54.460 --> 00:17:56.540]  卻在神的手中
[00:17:56.540 --> 00:17:59.300]  只有當什麼時候我們願意為主
[00:17:59.300 --> 00:18:02.300]  撒出神所給我們的種子的手
[00:18:02.300 --> 00:18:05.540]  神也同時要釋放在我們生命當中
[00:18:05.540 --> 00:18:07.500]  我們所需要的收成
[00:18:07.500 --> 00:18:08.340]  Amen
[00:18:08.340 --> 00:18:10.180]  種子撒出去
[00:18:10.180 --> 00:18:11.980]  我們看見我們就要經歷
[00:18:11.980 --> 00:18:14.660]  神所為我們預備的收成
[00:18:14.660 --> 00:18:16.500]  你越多給神
[00:18:16.500 --> 00:18:18.460]  神就必越多給你
[00:18:18.460 --> 00:18:21.060]  這為什麼我們每年在宣教月
[00:18:21.060 --> 00:18:22.900]  我們都是要做信心任憲
[00:18:22.900 --> 00:18:27.180]  為明年的宣教工作做信心任憲的原因
[00:18:27.180 --> 00:18:29.260]  這個信心任憲是什麼呢
[00:18:29.260 --> 00:18:33.020]  就是憑信心學習撒種的機會
[00:18:33.020 --> 00:18:34.860]  這個信心任憲是什麼呢
[00:18:34.860 --> 00:18:39.340]  就是憑信心來經歷神的收成的機會
[00:18:39.340 --> 00:18:41.220]  所以為什麼我們做信心任憲
[00:18:41.220 --> 00:18:43.020]  是給你一個機會
[00:18:43.020 --> 00:18:45.460]  讓你學習為主撒種
[00:18:45.460 --> 00:18:46.780]  也給你一個機會
[00:18:46.780 --> 00:18:50.660]  經歷你生命當中所需要的收成
[00:18:50.660 --> 00:18:51.860]  Amen
[00:18:51.860 --> 00:18:53.980]  那什麼是信心任憲呢
[00:18:53.980 --> 00:18:56.540]  那就是為了明年的宣教事工
[00:18:56.540 --> 00:18:58.940]  我們願意在神的面前
[00:18:58.940 --> 00:19:01.860]  為神所擺上的一個奉獻
[00:19:01.860 --> 00:19:04.420]  這個奉獻是在你一般奉獻
[00:19:04.420 --> 00:19:06.500]  十一奉獻之外
[00:19:06.500 --> 00:19:08.020]  是聖靈感動你
[00:19:08.020 --> 00:19:10.660]  待會我給你一點時間為這件事情禱告
[00:19:10.660 --> 00:19:13.140]  就聖靈感動你一個數字
[00:19:13.140 --> 00:19:16.100]  也許目前你並沒有這筆金錢
[00:19:16.100 --> 00:19:18.700]  或許你也不知道這筆錢從哪裡來
[00:19:18.700 --> 00:19:22.140]  但當你憑信心聽從聖靈的感動
[00:19:22.140 --> 00:19:25.420]  當你填寫這個數字在任憲卡上的時候
[00:19:25.420 --> 00:19:27.340]  你就要相信一件事情
[00:19:27.340 --> 00:19:29.660]  在你所擺上的地方
[00:19:29.660 --> 00:19:31.820]  神要成為你的供應
[00:19:31.820 --> 00:19:32.700]  Amen
[00:19:32.700 --> 00:19:34.380]  就像亞伯拉罕一樣
[00:19:34.380 --> 00:19:35.940]  當他獻祭給神
[00:19:35.940 --> 00:19:37.500]  那是一個獻祭的地方
[00:19:37.500 --> 00:19:38.980]  那是一個擺上的地方
[00:19:38.980 --> 00:19:41.380]  當他順從神的引導的時候
[00:19:41.380 --> 00:19:45.300]  那個擺上的地方就成為神供應的地方
[00:19:45.300 --> 00:19:46.380]  Hallelujah
[00:19:46.380 --> 00:19:48.100]  弟兄姊妹你一定要相信
