
[00:00:00.000 --> 00:00:04.100]  今天我跟弟兄妹妹繼續來看傳道書
[00:01:34.920 --> 00:01:38.880]  好像什麼都虛空的 很極端的虛空
[00:01:38.880 --> 00:01:43.120]  然後可能你會也發現其實傳道書好像
[00:01:43.120 --> 00:01:46.880]  也很鼓勵我們去享樂
[00:01:46.880 --> 00:01:48.520]  好像也
[00:01:48.520 --> 00:01:49.680]  是不是一個
[00:01:49.680 --> 00:01:51.120]  我們就
[00:01:51.120 --> 00:01:55.120]  讓我們的生活只是去享受呢
[00:01:55.120 --> 00:01:58.360]  這兩個我們要很小心的去看
[00:01:59.160 --> 00:02:03.680]  我們就前面傳道書大概是會幫助我們先看那個
[00:02:03.680 --> 00:02:06.760]  是不是一個悲觀的人生
[00:02:06.760 --> 00:02:08.640]  虛空
[00:02:08.640 --> 00:02:12.200]  其實是讓我們一個很重要的提醒
[00:02:12.200 --> 00:02:14.760]  如果弟兄姊妹還記得的話
[00:02:14.760 --> 00:02:18.560]  我會把日光之下
[00:02:18.560 --> 00:02:25.000]  帶出一個日光之上的這樣子的比較 這樣子的對比
[00:02:25.000 --> 00:02:26.720]  這個是很重要的
[00:02:26.720 --> 00:02:28.640]  我相信傳道者
[00:02:28.960 --> 00:02:32.400]  他提醒我們日光之下的人生其實就是
[00:02:32.400 --> 00:02:35.320]  要我們去醒覺我們
[00:02:35.320 --> 00:02:38.400]  其實我們應該過一個日光之上的人生
[00:02:38.400 --> 00:02:40.320]  這是更重要的
[00:02:40.320 --> 00:02:48.040]  我上次的題目是叫做那個日光之下無新年
[00:02:48.040 --> 00:02:50.760]  我不曉得你還記不記得
[00:02:50.760 --> 00:02:52.680]  但我還是覺得
[00:02:52.680 --> 00:02:55.720]  我們在今天我們大概
[00:02:55.720 --> 00:02:57.520]  已經過了那個
[00:02:58.000 --> 00:03:00.040]  中國人的新年這個虎年
[00:03:00.040 --> 00:03:01.800]  過了十幾天了
[00:03:01.800 --> 00:03:06.120]  那我今天我們大概已經是迎接這個新年來到
[00:03:06.120 --> 00:03:09.240]  所以我今天覺得這也是很有意思
[00:03:09.240 --> 00:03:12.360]  雖然真的是日光之下無新事
[00:03:12.360 --> 00:03:16.560]  真的沒有一個很新的一個事情會發生
[00:03:16.560 --> 00:03:21.560]  但我相信我們還是很開心的去迎接一個新年
[00:03:21.560 --> 00:03:24.360]  當然在香港有點困難了
[00:03:24.360 --> 00:03:27.880]  我們在這個第五波的疫情當中
[00:03:28.360 --> 00:03:32.680]  也是有點大概有時候開心有時候不開心
[00:03:32.680 --> 00:03:34.960]  但無論如何我會覺得
[00:03:34.960 --> 00:03:38.800]  我們作為一個在地上生活的人
[00:03:38.800 --> 00:03:40.840]  我們還是在日光之下
[00:03:40.840 --> 00:03:42.840]  我們去迎接這個新年
[00:03:42.840 --> 00:03:45.080]  但我相信在聖經當中
[00:03:45.080 --> 00:03:47.440]  它會教導我們
[00:03:47.440 --> 00:03:49.840]  也是會讓我們經歷到
[00:03:49.840 --> 00:03:54.000]  縱然我們仍然在日光之下生活
[00:03:54.000 --> 00:03:56.760]  我們還是可以過一個新年
[00:03:57.400 --> 00:04:00.720]  我們可以經歷到神給我們最大的福氣
[00:04:00.720 --> 00:04:06.720]  所以今天我跟大家一起來在日光之下來迎接這個新年
[00:04:06.720 --> 00:04:10.400]  在傳道書的第一章
[00:04:10.400 --> 00:04:12.800]  我們上次有講過
[00:04:12.800 --> 00:04:16.240]  第一 其實也沒有太多了
[00:04:16.240 --> 00:04:20.160]  但我相信在第一節到第一章的一章
[00:04:20.160 --> 00:04:21.440]  一到十八節裡面
[00:04:21.440 --> 00:04:26.000]  是很容易去讀的一段經文
[00:04:27.040 --> 00:04:31.560]  但我相信這個意思就是我們要更深入的去了解
[00:04:31.560 --> 00:04:33.960]  所以我盼望弟兄沒有我
[00:04:33.960 --> 00:04:36.440]  你手上有聖經的可以打開
[00:04:36.440 --> 00:04:38.200]  那待會我們講的時候
[00:04:38.200 --> 00:04:42.360]  有可能不一定看到螢幕上的一個經文
[00:04:42.360 --> 00:04:48.160]  日光之下的人生到底是一個怎麼樣的人生呢
[00:04:48.160 --> 00:04:52.120]  從這個第一章的第一節到第七節
[00:04:52.120 --> 00:04:54.240]  第一個我會把它看作是說
[00:04:54.680 --> 00:04:59.000]  在日光之下的人生是一個徒勞無功的人生
[00:04:59.000 --> 00:05:05.000]  我不曉得你覺得這個對你來說會不會真的有點是
[00:05:05.000 --> 00:05:07.880]  很實際的一個經歷
[00:05:07.880 --> 00:05:11.280]  有時候我們很辛勞的工作
[00:05:11.280 --> 00:05:13.720]  我們很忙碌的工作
[00:05:13.720 --> 00:05:19.840]  但好像是花了很多的工作的精神的力量
[00:05:19.840 --> 00:05:24.280]  我們好像沒有得到多少的收穫
[00:05:24.720 --> 00:05:27.960]  所以今天你第三節是這樣說的
[00:05:27.960 --> 00:05:29.680]  他說人一切的勞碌
[00:05:29.680 --> 00:05:34.680]  就是他在日光之下的勞碌有什麼一處呢
[00:05:34.680 --> 00:05:38.880]  有點就像我們有時候會說一句真的是徒勞無功
[00:05:38.880 --> 00:05:40.680]  做了那麼多
[00:05:40.680 --> 00:05:43.240]  還是沒有什麼收穫
[00:05:43.240 --> 00:05:47.080]  我們的人生會不會是這樣子呢
[00:05:47.080 --> 00:05:48.880]  在日光之下
[00:05:48.880 --> 00:05:50.680]  我們所做的
[00:05:50.680 --> 00:05:52.880]  會不會真的是到頭來
[00:05:54.040 --> 00:05:55.920]  什麼都沒有一無所獲
[00:05:55.920 --> 00:06:00.200]  這個我很想跟各位來看第一章裡面
[00:06:00.200 --> 00:06:04.360]  它大概是講到人的三種的心態
[00:06:04.360 --> 00:06:07.920]  為什麼人生是徒勞無功呢
[00:06:07.920 --> 00:06:11.320]  大概是跟人的三種的心態很有關係
[00:06:11.320 --> 00:06:14.840]  第一個是第一章的第七到第八節
[00:06:14.840 --> 00:06:16.560]  第一個是講到什麼呢
[00:06:16.560 --> 00:06:19.520]  它講到江河都往海裡流
[00:06:19.520 --> 00:06:21.120]  海卻不滿
[00:06:21.120 --> 00:06:23.880]  江河從何處流
[00:06:24.160 --> 00:06:26.040]  人歸還何處
[00:06:26.040 --> 00:06:29.280]  萬事令人厭煩
[00:06:29.280 --> 00:06:30.960]  人不能說盡
[00:06:30.960 --> 00:06:33.200]  眼看看不飽
[00:06:33.200 --> 00:06:35.560]  耳聽聽不住
[00:06:35.560 --> 00:06:37.760]  這個是什麼意思呢
[00:06:37.760 --> 00:06:39.400]  這個我相信是
[00:06:39.400 --> 00:06:43.520]  人第一個是很想去得到滿足
[00:06:43.520 --> 00:06:47.160]  我不曉得這個是不是你
[00:06:47.160 --> 00:06:49.800]  也是曾經想過
[00:06:49.800 --> 00:06:53.760]  或許是你現在一直在追求的
[00:06:54.520 --> 00:06:56.920]  人很想得到滿足
[00:06:56.920 --> 00:06:59.560]  大概另外一個說法可以說
[00:06:59.560 --> 00:07:01.920]  人很想成功
[00:07:01.920 --> 00:07:03.920]  有那種滿足感
[00:07:03.920 --> 00:07:06.520]  無論你是讀書的你是工作的
[00:07:06.520 --> 00:07:10.960]  或許在其他的生活的範圍裡面
[00:07:10.960 --> 00:07:14.400]  我們都很想得到一個滿足感
[00:07:14.400 --> 00:07:17.400]  吃飯就容易了
[00:07:17.400 --> 00:07:20.040]  你吃飽就是很滿足
[00:07:20.040 --> 00:07:22.240]  這是我們最容易得到的
[00:07:22.680 --> 00:07:24.920]  但這也是人的一種心態
[00:07:24.920 --> 00:07:26.880]  人很想得到滿足
[00:07:26.880 --> 00:07:29.960]  但傳到書就說在日光之下
[00:07:29.960 --> 00:07:34.480]  其實我們沒有真正的滿足
[00:07:34.480 --> 00:07:38.520]  就算你在讀書
[00:07:38.520 --> 00:07:40.240]  你拿到很高的分數
[00:07:40.240 --> 00:07:43.160]  你工作拿到很好的成績
[00:07:43.160 --> 00:07:45.880]  你會真正的滿足嗎
[00:07:45.880 --> 00:07:48.880]  很多時候我們聽到大部分人
[00:07:48.880 --> 00:07:51.000]  他們都是更上一層樓
[00:07:51.600 --> 00:07:54.680]  覺得他拿到的還不夠
[00:07:54.680 --> 00:07:57.840]  總是很想往上爬
[00:07:57.840 --> 00:08:00.560]  這大概是不少人的心態
[00:08:00.560 --> 00:08:02.360]  我不曉得你是不是這樣子
[00:08:02.360 --> 00:08:05.400]  當然你說這不對嗎
[00:08:05.400 --> 00:08:07.280]  我想往上爬
[00:08:07.280 --> 00:08:09.080]  我想拿到更好的成績
[00:08:09.080 --> 00:08:11.040]  我想更有表現
[00:08:11.040 --> 00:08:13.080]  我想做得更好
[00:08:13.080 --> 00:08:15.280]  這又何不對呢
[00:08:15.280 --> 00:08:19.720]  但我想這個是我們要很小心去幹
[00:08:20.880 --> 00:08:22.680]  我以工作作為一個例子
[00:08:22.680 --> 00:08:25.280]  人很少得到滿足
[00:08:25.280 --> 00:08:28.400]  其實我想得到滿足最重要是什麼呢
[00:08:28.400 --> 00:08:32.280]  這是當我們從日光之下看的時候
[00:08:32.280 --> 00:08:36.600]  我們就很看重那種工作上的回報
[00:08:36.600 --> 00:08:40.160]  我的回報拿到多少
[00:08:40.160 --> 00:08:42.600]  我的滿足就有多少
[00:08:42.600 --> 00:08:46.920]  這大概是從日光之下看的那種心態
[00:08:48.040 --> 00:08:51.360]  但如果你是從日光之上看的話
[00:08:51.360 --> 00:08:54.200]  你就不單只是看工作的回報
[00:08:54.200 --> 00:08:58.320]  你大概就是能夠從當中看到
[00:08:58.320 --> 00:09:00.760]  工作的意義是什麼
[00:09:00.760 --> 00:09:04.520]  這是從日光之上看的人生
[00:09:04.520 --> 00:09:10.800]  你就不會太被我考到多少分數
[00:09:10.800 --> 00:09:14.640]  我工作有多少的成績來滿足
[00:09:14.640 --> 00:09:17.680]  反而是從日光之上提醒我們要
[00:09:17.960 --> 00:09:20.400]  知道我工作的意義是什麼
[00:09:20.400 --> 00:09:23.400]  我讀書的意義是什麼
[00:09:23.400 --> 00:09:27.160]  甚至說我人生活在這個世上
[00:09:27.160 --> 00:09:29.400]  我人生的意義是什麼
[00:09:29.400 --> 00:09:31.240]  這就是從日光之上
[00:09:31.240 --> 00:09:33.400]  不是單單從回報
[00:09:33.400 --> 00:09:36.640]  如果只是從一個回報來看
[00:09:36.640 --> 00:09:38.960]  一個層次來看
[00:09:38.960 --> 00:09:42.920]  我們只是從日光之下來看我們的人生
[00:09:42.920 --> 00:09:45.240]  所以人很少滿足
[00:09:46.560 --> 00:09:50.920]  這個是最後傳道者的經驗
[00:09:50.920 --> 00:09:54.280]  就是說都是徒勞無功
[00:09:54.280 --> 00:09:58.480]  另外一個在人的心態裡面
[00:09:58.480 --> 00:10:01.880]  人是很想抓住
[00:10:01.880 --> 00:10:06.520]  這也是在第一章的十四節
[00:10:06.520 --> 00:10:09.000]  第一章的十四節說
[00:10:09.000 --> 00:10:12.520]  我見日光之下所做的一切事
[00:10:12.520 --> 00:10:16.200]  都是虛空 都是撲風
[00:10:16.680 --> 00:10:19.640]  第十五節 彎曲的不能變直
[00:10:19.640 --> 00:10:22.400]  缺少的不能逐數
[00:10:22.400 --> 00:10:28.120]  這個是看到人很想除了滿足以外
[00:10:28.120 --> 00:10:30.040]  是人很想抓住
[00:10:30.040 --> 00:10:34.320]  但結果卻是一個抓到
[00:10:34.320 --> 00:10:37.880]  這個吹來吹去的那個風
[00:10:37.880 --> 00:10:39.040]  都是撲風
[00:10:39.040 --> 00:10:41.120]  人很想抓住
[00:10:41.120 --> 00:10:43.880]  人很想抓住的意思是什麼呢
[00:10:43.880 --> 00:10:46.080]  人很想去掌控
[00:10:47.240 --> 00:10:49.480]  我不曉得你記得我上次所講的
[00:10:49.480 --> 00:10:53.120]  我們要從一個日光之上看的人生
[00:10:53.120 --> 00:10:58.080]  其實就是一個從創造的角度來看
[00:10:58.080 --> 00:11:01.800]  我們要從那個創造來看
[00:11:01.800 --> 00:11:05.280]  就是我們要承認我們只是有限的人
[00:11:05.280 --> 00:11:07.400]  我們的創造主
[00:11:07.400 --> 00:11:12.800]  他才能夠掌控 掌管你跟我的人生
[00:11:12.800 --> 00:11:16.280]  但是你日光之下傳道者看到
[00:11:16.760 --> 00:11:19.920]  人的徒勞無功是因為人很想去抓住
[00:11:19.920 --> 00:11:22.880]  人很想去掌控
[00:11:22.880 --> 00:11:25.560]  甚至說人很想去改變
[00:11:25.560 --> 00:11:29.080]  以為靠自己的力量就能夠改變一切
[00:11:29.080 --> 00:11:35.360]  這是人他的一種很強烈的那種慾望
[00:11:35.360 --> 00:11:40.120]  但最終傳道者就說他只能夠像撲風一樣
[00:11:40.120 --> 00:11:43.360]  他以為自己很能夠抓住 很能夠掌控
[00:11:43.360 --> 00:11:46.000]  但最終只是抓到一些風
[00:11:46.680 --> 00:11:53.800]  你知道風就是從他的手指這個膝尖就過去了
[00:11:53.800 --> 00:11:55.200]  什麼都抓不到
[00:11:55.200 --> 00:12:00.240]  所以這個世人最終還是徒勞無功
[00:12:00.240 --> 00:12:03.520]  不要以為你上到什麼高位的時候
[00:12:03.520 --> 00:12:05.960]  你就可以掌控一切
[00:12:05.960 --> 00:12:11.080]  你能夠得到的可能只是像撲風的人
[00:12:11.080 --> 00:12:15.200]  所以他說到你不能夠把彎的變直
[00:12:15.800 --> 00:12:19.560]  不能夠缺少的就可以補足
[00:12:19.560 --> 00:12:22.640]  這不是由人來掌控
[00:12:22.640 --> 00:12:26.680]  也不是人能夠完全的就可以改變
[00:12:26.680 --> 00:12:29.760]  這是傳道者的經驗
[00:12:29.760 --> 00:12:35.000]  然後另外一個是一章的十六到第十八節
[00:12:35.000 --> 00:12:38.240]  人徒勞無功的一種心態是什麼呢
[00:12:38.240 --> 00:12:40.320]  人很想去明白
[00:12:41.760 --> 00:12:46.320]  人很想去在他所處身的環境
[00:12:46.320 --> 00:12:49.880]  他所面對的事情
[00:12:49.880 --> 00:12:50.960]  他很想明白
[00:12:50.960 --> 00:12:53.960]  縱然是那個傳道者
[00:12:53.960 --> 00:12:56.080]  他覺得他很有智慧
[00:12:56.080 --> 00:13:00.520]  他好像很能夠明白很多的事情
[00:13:00.520 --> 00:13:03.440]  但最終他的結論是什麼呢
[00:13:03.440 --> 00:13:07.000]  十六到十八節說我心理議論說
[00:13:07.000 --> 00:13:08.560]  我得了大智慧
[00:13:08.560 --> 00:13:11.440]  勝過我以前在耶路撒冷的眾人
[00:13:12.000 --> 00:13:15.440]  而且我心中多經歷智慧和知識的事
[00:13:15.440 --> 00:13:18.080]  我又專心查明智慧
[00:13:18.080 --> 00:13:20.120]  狂妄和愚昧
[00:13:20.120 --> 00:13:22.600]  乃知之也是撲風
[00:13:22.600 --> 00:13:24.880]  因為多有智慧
[00:13:24.880 --> 00:13:27.200]  就多有愁煩
[00:13:27.200 --> 00:13:29.240]  加增知識的
[00:13:29.240 --> 00:13:31.560]  就加增憂傷
[00:13:31.560 --> 00:13:37.960]  我想我們當中很多同學他們都讀了不少書
[00:13:38.800 --> 00:13:44.200]  我不曉得你覺得這句話對你來說有多少的一個衝擊
[00:13:44.200 --> 00:13:47.680]  他說因為多有智慧就多有愁煩
[00:13:47.680 --> 00:13:51.880]  加增知識的就加增憂傷
[00:13:51.880 --> 00:13:56.000]  這個為什麼會這樣說呢
[00:13:56.000 --> 00:13:58.800]  不是說我們多讀一點書
[00:13:58.800 --> 00:14:02.480]  就能夠可以多一點學問
[00:14:02.480 --> 00:14:06.280]  我的所做的事情就會比較好一點嗎
[00:14:08.040 --> 00:14:11.080]  我想用最近這兩年多
[00:14:11.080 --> 00:14:16.040]  我們常常都會看那個留意那個電視的新聞片
[00:14:16.040 --> 00:14:20.080]  當疫情很多的轉變的時候
[00:14:20.080 --> 00:14:23.920]  就有很多一些的我們叫做那個專家
[00:14:23.920 --> 00:14:25.560]  那些顧問出來
[00:14:25.560 --> 00:14:28.800]  他們都很有那個知識
[00:14:28.800 --> 00:14:31.360]  特別是他們生意很多的醫生
[00:14:31.360 --> 00:14:32.560]  他們都
[00:14:32.560 --> 00:14:37.200]  很會教導我們說提供意見告訴我們那個疫情
[00:14:37.200 --> 00:14:38.400]  會轉變的怎麼樣
[00:14:38.400 --> 00:14:41.080]  我們要做什麼的預防
[00:14:41.080 --> 00:14:44.120]  要做怎麼樣做的防疫會比較好一點
[00:14:44.120 --> 00:14:49.440]  但我不曉得你覺得當你聽了那麼多的那個專家的意見以後
[00:14:49.440 --> 00:14:51.240]  你會覺得是怎麼樣
[00:14:51.240 --> 00:14:55.600]  有時候我真的是多聽了他們講的話
[00:14:55.600 --> 00:14:59.040]  有時候真的不曉得要聽哪一個專家
[00:14:59.040 --> 00:15:01.520]  有時候就是多聽以後
[00:15:01.520 --> 00:15:04.280]  那個憂慮也會多了一點
[00:15:04.280 --> 00:15:07.080]  我不曉得也不是常常是這樣子
[00:15:07.560 --> 00:15:09.000]  大概有時候會是這樣子
[00:15:09.000 --> 00:15:13.600]  所以有時候我們以為我們去多讀一點書
[00:15:13.600 --> 00:15:16.080]  我多一點聰明智慧
[00:15:16.080 --> 00:15:22.040]  我大概就應該可以幹一番的事業
[00:15:22.040 --> 00:15:24.000]  我可以做更大的工作
[00:15:24.000 --> 00:15:25.360]  做更大的事情
[00:15:25.360 --> 00:15:27.840]  我們通常都是這樣子想的
[00:15:27.840 --> 00:15:30.680]  但其實有時候我們很少明白
[00:15:30.680 --> 00:15:34.760]  我們覺得這個多有知識
[00:15:34.760 --> 00:15:36.960]  我讀到什麼博士以後
[00:15:37.200 --> 00:15:39.200]  我就可以做得更好
[00:15:39.200 --> 00:15:41.520]  其實這個也不一定
[00:15:41.520 --> 00:15:43.520]  聖經告訴我們說
[00:15:43.520 --> 00:15:45.720]  人很少明白
[00:15:45.720 --> 00:15:47.200]  很少有智慧聰明
[00:15:47.200 --> 00:15:48.920]  很少多有知識
[00:15:48.920 --> 00:15:53.720]  但最終的結果可能也會多了愁煩
[00:15:53.720 --> 00:15:55.760]  多了憂傷
[00:15:55.760 --> 00:16:01.200]  甚至說我們多有知識的
[00:16:01.200 --> 00:16:04.800]  不一定真的是能夠做事做得更好
[00:16:05.560 --> 00:16:09.320]  所以這就是傳道者他是一個很有智慧的君王
[00:16:09.320 --> 00:16:11.960]  但他最終的體會就是說
[00:16:11.960 --> 00:16:14.720]  人生在日光之下
[00:16:14.720 --> 00:16:19.000]  很多的時候都是徒勞無功的
[00:16:19.000 --> 00:16:24.840]  我們不要以為真的是我多讀一點書
[00:16:24.840 --> 00:16:26.640]  我多有知識
[00:16:26.640 --> 00:16:29.280]  我能夠有什麼的能力
[00:16:29.280 --> 00:16:30.720]  我能夠上到什麼高位
[00:16:30.720 --> 00:16:33.960]  我就可以做得更好的事情
[00:16:34.800 --> 00:16:38.080]  有時候真的可能是徒勞無功
[00:16:38.080 --> 00:16:43.800]  另外一個是我想回去看第一章的第八節
[00:16:43.800 --> 00:16:48.440]  人生在日光之下有可能是徒勞無功
[00:16:48.440 --> 00:16:52.960]  另外一個是人生有可能是令人厭煩
[00:16:52.960 --> 00:16:56.400]  第八節說萬事令人厭煩
[00:16:56.400 --> 00:16:58.560]  人不能說盡
[00:16:58.560 --> 00:17:01.400]  日光之下的人生
[00:17:01.720 --> 00:17:06.120]  有可能只是一個讓人厭煩的人生
[00:17:06.120 --> 00:17:09.880]  很多的事情來來回回
[00:17:09.880 --> 00:17:11.520]  好像是過去了
[00:17:11.520 --> 00:17:16.840]  其實過了不曉得多少的日子
[00:17:16.840 --> 00:17:18.160]  它又來了
[00:17:18.160 --> 00:17:22.040]  有時候人以為他做的事情是很新鮮的
[00:17:22.040 --> 00:17:23.760]  很有創意
[00:17:23.760 --> 00:17:26.080]  現代人很想多一點創意
[00:17:26.080 --> 00:17:30.920]  但其實如果再仔細的去多想的時候
[00:17:31.400 --> 00:17:34.160]  發覺那些其實也不一定是很新意
[00:17:34.160 --> 00:17:37.240]  我不曉得你覺得在
[00:17:37.240 --> 00:17:39.440]  無論是在你的工作
[00:17:39.440 --> 00:17:40.440]  在社會上
[00:17:40.440 --> 00:17:42.560]  甚至說在我們
[00:17:42.560 --> 00:17:45.480]  我有時候也會比較八卦
[00:17:45.480 --> 00:17:48.640]  你都看一些娛樂圈的這些新聞
[00:17:48.640 --> 00:17:50.440]  會不會真的是很有創意的
[00:17:50.440 --> 00:17:52.600]  真的我覺得不一定
[00:17:52.600 --> 00:17:58.880]  最近大家在香港留意娛樂圈的新聞
[00:17:59.200 --> 00:18:01.400]  應該是最紅的一個男團
[00:18:01.400 --> 00:18:03.560]  就是那個MIRROR
[00:18:03.560 --> 00:18:05.720]  我不知道你在香港有沒有留意
[00:18:05.720 --> 00:18:07.720]  真的是很有創意嗎
[00:18:07.720 --> 00:18:09.600]  可能對香港人來說
[00:18:09.600 --> 00:18:11.960]  現代人覺得這也是不錯
[00:18:11.960 --> 00:18:15.440]  群12個男生
[00:18:15.440 --> 00:18:17.960]  他們去跑跑跳跳
[00:18:17.960 --> 00:18:19.160]  唱歌跳舞
[00:18:19.160 --> 00:18:21.680]  就覺得好像為樂壇
[00:18:21.680 --> 00:18:25.040]  帶來一點新的氣象
[00:18:25.040 --> 00:18:28.040]  我相信這大概就是
[00:18:28.960 --> 00:18:30.760]  我們這段時間
[00:18:30.760 --> 00:18:34.360]  覺得還是有點新鮮的東西出來
[00:18:34.360 --> 00:18:37.240]  但當我這一輩
[00:18:37.240 --> 00:18:38.080]  我這一代
[00:18:38.080 --> 00:18:41.280]  過去以前也有一些不同的樂隊
[00:18:41.280 --> 00:18:42.560]  不同的歌手
[00:18:42.560 --> 00:18:45.520]  其實我們再近一點看
[00:18:45.520 --> 00:18:47.880]  在韓國
[00:18:47.880 --> 00:18:49.240]  在日本
[00:18:49.240 --> 00:18:52.960]  我們比較留意一些亞洲地區的
[00:18:52.960 --> 00:18:56.240]  也沒有看歐美的國家
[00:18:56.240 --> 00:18:58.240]  其實他們大概也就是
[00:18:58.560 --> 00:19:00.080]  在好早幾年
[00:19:00.080 --> 00:19:02.640]  那些男團的時候已經出來
[00:19:02.640 --> 00:19:06.440]  當然這個就是我們香港自己出品的
[00:19:06.440 --> 00:19:10.520]  我們香港人大概也會上去有點新意
[00:19:10.520 --> 00:19:13.000]  但你真的是在想
[00:19:13.000 --> 00:19:16.240]  真的是很創意嗎
[00:19:16.240 --> 00:19:19.720]  大概這就是在娛樂圈裡面的那些
[00:19:19.720 --> 00:19:23.920]  偶像的那個氛圍裡面所誕生出來的一些
[00:19:23.920 --> 00:19:27.720]  那個明星吧 歌星吧
[00:19:28.560 --> 00:19:30.680]  所以人就是這樣子來來回回
[00:19:30.680 --> 00:19:33.320]  真的不一定是有新的意思
[00:19:33.320 --> 00:19:36.720]  也甚至說有時候令人厭煩
[00:19:36.720 --> 00:19:38.400]  為什麼會令人厭煩呢
[00:19:38.400 --> 00:19:41.480]  其實這裡有提到我們有兩個要留意的地方
[00:19:41.480 --> 00:19:43.520]  為什麼會令人厭煩呢
[00:19:43.520 --> 00:19:44.720]  其實就是第一個
[00:19:44.720 --> 00:19:46.960]  是因為人的誇口
[00:19:46.960 --> 00:19:49.400]  第十節說
[00:19:49.400 --> 00:19:53.480]  豈有一件事人能夠指著說這是新的
[00:19:53.480 --> 00:19:57.320]  那這在我們以前的世代早已有了
[00:19:58.040 --> 00:20:01.360]  如果你說你現在發現了一些東西
[00:20:01.360 --> 00:20:03.640]  或甚至說你發明一些東西的話
[00:20:03.640 --> 00:20:05.760]  有些可能真的是新的啦
[00:20:05.760 --> 00:20:09.520]  但有時候你帶出一個什麼風氣
[00:20:09.520 --> 00:20:12.720]  或者說帶一些什麼新的一個
[00:20:12.720 --> 00:20:15.320]  意念來的時候
[00:20:15.320 --> 00:20:17.640]  是不是真的是新的呢
[00:20:17.640 --> 00:20:19.000]  有時候真的不一定
[00:20:19.000 --> 00:20:24.200]  尤其是在那個所謂的服裝界
[00:20:24.200 --> 00:20:27.520]  就是說那個有什麼新的服裝出來
[00:20:27.520 --> 00:20:29.440]  新的一個風格
[00:20:29.440 --> 00:20:34.600]  我看了有時候只不過是把今天流行的
[00:20:34.600 --> 00:20:37.400]  可能是我們三十年前的流行
[00:20:37.400 --> 00:20:40.240]  再把它翻新包裝一下
[00:20:40.240 --> 00:20:43.280]  今天又變成一個好像新的流行
[00:20:43.280 --> 00:20:46.240]  真的是不能誇口
[00:20:46.240 --> 00:20:49.320]  人不要誇口以為都是新的
[00:20:49.320 --> 00:20:52.160]  有時候這只是來來回回
[00:20:52.160 --> 00:20:57.160]  另外一個人以為是令人厭煩的
[00:20:57.400 --> 00:21:02.400]  就是那個是人在第十一節所講到的
[00:21:02.400 --> 00:21:05.200]  已過的世代無人紀念
[00:21:05.200 --> 00:21:08.960]  將來的世代後來的人也不紀念
[00:21:08.960 --> 00:21:14.800]  人的誇口以為是新的
[00:21:14.800 --> 00:21:17.800]  另外一個是人的善忘
[00:21:17.800 --> 00:21:20.320]  無人紀念的意思大概就是
[00:21:20.320 --> 00:21:22.280]  再沒有人記得了
[00:21:22.280 --> 00:21:26.280]  其實也跟一個人的善忘很容易忘記
[00:21:26.760 --> 00:21:27.520]  很有關係
[00:21:27.520 --> 00:21:31.840]  其實現在發生的事情有可能是過去已經發生
[00:21:31.840 --> 00:21:36.760]  但人已忘記作為一個他的原因
[00:21:36.760 --> 00:21:38.440]  甚至說是一個藉口說
[00:21:38.440 --> 00:21:41.920]  忘了所以以為就是新的
[00:21:41.920 --> 00:21:45.400]  但其實這是曾經已經出現過
[00:21:45.400 --> 00:21:50.560]  人的善忘其實就是讓人成為一個藉口
