
[00:00:00.000 --> 00:00:01.600]  有位姐妹去看醫生
[00:01:07.600 --> 00:01:09.600]  認為基督徒不應該做那樣
[00:01:09.600 --> 00:01:11.600]  我小的時候人們叫我不要去看電影
[00:01:11.600 --> 00:01:13.600]  我小的時候人們叫我不要去看電影
[00:01:13.600 --> 00:01:15.600]  我小的時候人們叫我不要去看電影
[00:01:15.600 --> 00:01:17.600]  他說經過戲院都不太好
[00:01:17.600 --> 00:01:19.600]  他說經過戲院都不太好
[00:01:19.600 --> 00:01:21.600]  有時夢查查的
[00:01:21.600 --> 00:01:23.600]  有時夢查查的
[00:01:23.600 --> 00:01:27.600]  美國福音派作家楊肥力
[00:01:27.600 --> 00:01:29.600]  美國福音派作家楊肥力
[00:01:29.600 --> 00:01:31.600]  成長在基督派信仰的教會
[00:01:31.600 --> 00:01:33.600]  成長在基督派信仰的教會
[00:01:33.600 --> 00:01:35.600]  成長在基督派信仰的教會
[00:01:35.600 --> 00:01:37.600]  他們心目中有一套基督徒道德的規矩
[00:01:37.600 --> 00:01:39.600]  他們心目中有一套基督徒道德的規矩
[00:01:39.600 --> 00:01:41.600]  他們心目中有一套基督徒道德的規矩
[00:01:41.600 --> 00:01:43.600]  他們心目中有一套基督徒道德的規矩
[00:01:43.600 --> 00:01:45.600]  可以跟正統的猶太教比美
[00:01:45.600 --> 00:01:47.600]  可以跟正統的猶太教比美
[00:01:47.600 --> 00:01:49.600]  可以跟正統的猶太教比美
[00:01:49.600 --> 00:01:51.600]  在60年代
[00:01:51.600 --> 00:01:53.600]  連真善美的電影都不可以看
[00:01:53.600 --> 00:01:55.600]  連真善美的電影都不可以看
[00:01:55.600 --> 00:01:57.600]  連真善美的電影都不可以看
[00:01:57.600 --> 00:01:59.600]  跳舞更加不要想
[00:01:59.600 --> 00:02:01.600]  跳舞更加不要想
[00:02:01.600 --> 00:02:03.600]  當時信徒的屬靈方面
[00:02:03.600 --> 00:02:05.600]  當時信徒的屬靈方面
[00:02:05.600 --> 00:02:07.600]  基督徒不可以化妝
[00:02:07.600 --> 00:02:09.600]  基督徒不可以化妝
[00:02:09.600 --> 00:02:11.600]  不可以戴珠寶
[00:02:11.600 --> 00:02:13.600]  不可以戴珠寶
[00:02:13.600 --> 00:02:15.600]  星期天不可以看報紙
[00:02:15.600 --> 00:02:17.600]  禮拜天不可以看報紙
[00:02:17.600 --> 00:02:19.600]  禮拜天不可以看報紙
[00:02:19.600 --> 00:02:21.600]  基督徒的屬靈
[00:02:21.600 --> 00:02:23.600]  基督徒的屬靈
[00:02:23.600 --> 00:02:25.600]  基督徒的屬靈
[00:02:25.600 --> 00:02:27.600]  基督徒的屬靈
[00:02:27.600 --> 00:02:29.600]  基督徒的屬靈
[00:02:29.600 --> 00:02:31.600]  基督徒的屬靈
[00:02:31.600 --> 00:02:33.600]  基督徒的屬靈
[00:02:33.600 --> 00:02:35.600]  基督徒的屬靈
[00:02:35.600 --> 00:02:37.600]  基督徒的屬靈
[00:02:37.600 --> 00:02:39.600]  基督徒的屬靈
[00:02:39.600 --> 00:02:41.600]  基督徒的屬靈
[00:02:41.600 --> 00:02:43.600]  基督徒的屬靈
[00:02:43.600 --> 00:02:45.600]  基督徒的屬靈
[00:02:45.600 --> 00:02:47.600]  基督徒的屬靈
[00:02:47.600 --> 00:02:49.600]  基督徒的屬靈
[00:02:49.600 --> 00:02:51.600]  基督徒的屬靈
[00:02:51.600 --> 00:02:53.600]  基督徒的屬靈
[00:02:53.600 --> 00:02:55.600]  基督徒的屬靈
[00:02:55.600 --> 00:02:57.600]  基督徒的屬靈
[00:02:57.600 --> 00:02:59.600]  基督徒的屬靈
[00:02:59.600 --> 00:03:01.600]  基督徒的屬靈
[00:03:01.600 --> 00:03:03.600]  基督徒的屬靈
[00:03:03.600 --> 00:03:05.600]  基督徒的屬靈
[00:03:05.600 --> 00:03:07.600]  基督徒的屬靈
[00:03:07.600 --> 00:03:09.600]  基督徒的屬靈
[00:03:09.600 --> 00:03:11.600]  基督徒的屬靈
[00:03:11.600 --> 00:03:13.600]  基督徒的屬靈
[00:03:13.600 --> 00:03:15.600]  基督徒的屬靈
[00:03:15.600 --> 00:03:17.600]  基督徒的屬靈
[00:03:17.600 --> 00:03:19.600]  基督徒的屬靈
[00:03:19.600 --> 00:03:21.600]  基督徒的屬靈
[00:03:21.600 --> 00:03:23.600]  基督徒的屬靈
[00:03:23.600 --> 00:03:25.600]  基督徒的屬靈
[00:03:25.600 --> 00:03:27.600]  基督徒的屬靈
[00:03:27.600 --> 00:03:29.600]  基督徒的屬靈
[00:03:29.600 --> 00:03:31.600]  基督徒的屬靈
[00:03:31.600 --> 00:03:33.600]  基督徒的屬靈
[00:03:33.600 --> 00:03:35.600]  基督徒的屬靈
[00:03:35.600 --> 00:03:37.600]  基督徒的屬靈
[00:03:37.600 --> 00:03:39.600]  基督徒的屬靈
[00:03:39.600 --> 00:03:41.600]  基督徒的屬靈
[00:03:41.600 --> 00:03:43.600]  基督徒的屬靈
[00:03:43.600 --> 00:03:45.600]  基督徒的屬靈
[00:03:45.600 --> 00:03:47.600]  基督徒的屬靈
[00:03:47.600 --> 00:03:49.600]  基督徒的屬靈
[00:03:49.600 --> 00:03:51.600]  基督徒的屬靈
[00:03:51.600 --> 00:03:53.600]  基督徒的屬靈
[00:03:53.600 --> 00:03:55.600]  基督徒的屬靈
[00:03:55.600 --> 00:03:57.600]  基督徒的屬靈
[00:03:57.600 --> 00:03:59.600]  基督徒的屬靈
[00:03:59.600 --> 00:04:01.600]  基督徒的屬靈
[00:04:01.600 --> 00:04:03.600]  基督徒的屬靈
[00:04:03.600 --> 00:04:05.600]  基督徒的屬靈
[00:04:05.600 --> 00:04:07.600]  基督徒的屬靈
[00:04:07.600 --> 00:04:09.600]  基督徒的屬靈
[00:04:09.600 --> 00:04:11.600]  基督徒的屬靈
[00:04:11.600 --> 00:04:13.600]  基督徒的屬靈
[00:04:13.600 --> 00:04:15.600]  基督徒的屬靈
[00:04:15.600 --> 00:04:17.600]  基督徒的屬靈
[00:04:17.600 --> 00:04:19.600]  基督徒的屬靈
[00:04:19.600 --> 00:04:21.600]  基督徒的屬靈
[00:04:21.600 --> 00:04:23.600]  基督徒的屬靈
[00:04:23.600 --> 00:04:25.600]  基督徒的屬靈
[00:04:25.600 --> 00:04:27.600]  基督徒的屬靈
[00:04:27.600 --> 00:04:29.600]  基督徒的屬靈
[00:04:29.600 --> 00:04:31.600]  基督徒的屬靈
[00:04:31.600 --> 00:04:33.600]  基督徒的屬靈
[00:04:33.600 --> 00:04:35.600]  基督徒的屬靈
[00:04:35.600 --> 00:04:37.600]  基督徒的屬靈
[00:04:37.600 --> 00:04:39.600]  基督徒的屬靈
[00:04:39.600 --> 00:04:41.600]  基督徒的屬靈
[00:04:41.600 --> 00:04:43.600]  基督徒的屬靈
[00:04:43.600 --> 00:04:45.600]  基督徒的屬靈
[00:04:45.600 --> 00:04:47.600]  基督徒的屬靈
[00:04:47.600 --> 00:04:49.600]  基督徒的屬靈
[00:04:49.600 --> 00:04:51.600]  基督徒的屬靈
[00:04:51.600 --> 00:04:53.600]  基督徒的屬靈
[00:04:53.600 --> 00:04:55.600]  基督徒的屬靈
[00:04:55.600 --> 00:04:57.600]  基督徒的屬靈
[00:04:57.600 --> 00:04:59.600]  基督徒的屬靈
[00:04:59.600 --> 00:05:01.600]  基督徒的屬靈
[00:05:01.600 --> 00:05:03.600]  基督徒的屬靈
[00:05:03.600 --> 00:05:05.600]  基督徒的屬靈
[00:05:05.600 --> 00:05:07.600]  基督徒的屬靈
[00:05:07.600 --> 00:05:09.600]  基督徒的屬靈
[00:05:09.600 --> 00:05:11.600]  基督徒的屬靈
[00:05:11.600 --> 00:05:13.600]  基督徒的屬靈
[00:05:13.600 --> 00:05:15.600]  基督徒的屬靈
[00:05:15.600 --> 00:05:17.600]  基督徒的屬靈
[00:05:17.600 --> 00:05:19.600]  基督徒的屬靈
[00:05:19.600 --> 00:05:21.600]  基督徒的屬靈
[00:05:21.600 --> 00:05:23.600]  基督徒的屬靈
[00:05:23.600 --> 00:05:25.600]  基督徒的屬靈
[00:05:25.600 --> 00:05:27.600]  基督徒的屬靈
[00:05:27.600 --> 00:05:29.600]  基督徒的屬靈
[00:05:29.600 --> 00:05:31.600]  基督徒的屬靈
[00:05:31.600 --> 00:05:33.600]  基督徒的屬靈
[00:05:33.600 --> 00:05:35.600]  基督徒的屬靈
[00:05:35.600 --> 00:05:37.600]  基督徒的屬靈
[00:05:37.600 --> 00:05:39.600]  基督徒的屬靈
[00:05:39.600 --> 00:05:41.600]  基督徒的屬靈
[00:05:41.600 --> 00:05:43.600]  基督徒的屬靈
[00:05:43.600 --> 00:05:45.600]  基督徒的屬靈
[00:05:45.600 --> 00:05:47.600]  基督徒的屬靈
[00:05:47.600 --> 00:05:49.600]  基督徒的屬靈
[00:05:49.600 --> 00:05:51.600]  基督徒的屬靈
[00:05:51.600 --> 00:05:53.600]  基督徒的屬靈
[00:05:53.600 --> 00:05:55.600]  基督徒的屬靈
[00:05:55.600 --> 00:05:57.600]  基督徒的屬靈
[00:05:57.600 --> 00:05:59.600]  基督徒的屬靈
[00:05:59.600 --> 00:06:01.600]  基督徒的屬靈
[00:06:01.600 --> 00:06:03.600]  基督徒的屬靈
[00:06:03.600 --> 00:06:05.600]  基督徒的屬靈
[00:06:05.600 --> 00:06:07.600]  基督徒的屬靈
[00:06:07.600 --> 00:06:09.600]  基督徒的屬靈
[00:06:09.600 --> 00:06:11.600]  基督徒的屬靈
[00:06:11.600 --> 00:06:13.600]  基督徒的屬靈
[00:06:13.600 --> 00:06:15.600]  基督徒的屬靈
[00:06:15.600 --> 00:06:17.600]  基督徒的屬靈
[00:06:17.600 --> 00:06:19.600]  基督徒的屬靈
[00:06:19.600 --> 00:06:21.600]  基督徒的屬靈
[00:06:21.600 --> 00:06:23.600]  基督徒的屬靈
[00:06:23.600 --> 00:06:25.600]  基督徒的屬靈
[00:06:25.600 --> 00:06:27.600]  基督徒的屬靈
[00:06:27.600 --> 00:06:29.600]  基督徒的屬靈
[00:06:29.600 --> 00:06:31.600]  基督徒的屬靈
[00:06:31.600 --> 00:06:33.600]  基督徒的屬靈
[00:06:33.600 --> 00:06:35.600]  基督徒的屬靈
[00:06:35.600 --> 00:06:37.600]  基督徒的屬靈
[00:06:37.600 --> 00:06:39.600]  基督徒的屬靈
[00:06:39.600 --> 00:06:41.600]  基督徒的屬靈
[00:06:41.600 --> 00:06:43.600]  基督徒的屬靈
[00:06:43.600 --> 00:06:45.600]  基督徒的屬靈
[00:06:45.600 --> 00:06:47.600]  基督徒的屬靈
[00:06:47.600 --> 00:06:49.600]  基督徒的屬靈
[00:06:49.600 --> 00:06:51.600]  基督徒的屬靈
[00:06:51.600 --> 00:06:53.600]  基督徒的屬靈
[00:06:53.600 --> 00:06:55.600]  基督徒的屬靈
[00:06:55.600 --> 00:06:57.600]  基督徒的屬靈
[00:06:57.600 --> 00:06:59.600]  基督徒的屬靈
[00:06:59.600 --> 00:07:01.600]  基督徒的屬靈
[00:07:01.600 --> 00:07:03.600]  基督徒的屬靈
[00:07:03.600 --> 00:07:05.600]  基督徒的屬靈
[00:07:05.600 --> 00:07:07.600]  基督徒的屬靈
[00:07:07.600 --> 00:07:09.600]  基督徒的屬靈
[00:07:09.600 --> 00:07:11.600]  基督徒的屬靈
[00:07:11.600 --> 00:07:13.600]  基督徒的屬靈
[00:07:13.600 --> 00:07:15.600]  基督徒的屬靈
[00:07:15.600 --> 00:07:17.600]  基督徒的屬靈
[00:07:17.600 --> 00:07:19.600]  基督徒的屬靈
[00:07:19.600 --> 00:07:21.600]  基督徒的屬靈
[00:07:21.600 --> 00:07:23.600]  基督徒的屬靈
[00:07:23.600 --> 00:07:25.600]  基督徒的屬靈
[00:07:25.600 --> 00:07:27.600]  基督徒的屬靈
[00:07:27.600 --> 00:07:29.600]  基督徒的屬靈
[00:07:29.600 --> 00:07:31.600]  基督徒的屬靈
[00:07:31.600 --> 00:07:33.600]  基督徒的屬靈
[00:07:33.600 --> 00:07:35.600]  基督徒的屬靈
[00:07:35.600 --> 00:07:37.600]  基督徒的屬靈
[00:07:37.600 --> 00:07:39.600]  基督徒的屬靈
[00:07:39.600 --> 00:07:41.600]  基督徒的屬靈
[00:07:41.600 --> 00:07:43.600]  基督徒的屬靈
[00:07:43.600 --> 00:07:45.600]  基督徒的屬靈
[00:07:45.600 --> 00:07:47.600]  基督徒的屬靈
[00:07:47.600 --> 00:07:49.600]  基督徒的屬靈
[00:07:49.600 --> 00:07:51.600]  基督徒的屬靈
[00:07:51.600 --> 00:07:53.600]  基督徒的屬靈
[00:07:53.600 --> 00:07:55.600]  基督徒的屬靈
[00:07:55.600 --> 00:07:57.600]  基督徒的屬靈
[00:07:57.600 --> 00:07:59.600]  基督徒的屬靈
[00:07:59.600 --> 00:08:01.600]  基督徒的屬靈
[00:08:01.600 --> 00:08:03.600]  基督徒的屬靈
[00:08:03.600 --> 00:08:05.600]  基督徒的屬靈
[00:08:05.600 --> 00:08:07.600]  基督徒的屬靈
[00:08:07.600 --> 00:08:09.600]  基督徒的屬靈
[00:08:09.600 --> 00:08:11.600]  基督徒的屬靈
[00:08:11.600 --> 00:08:13.600]  基督徒的屬靈
[00:08:13.600 --> 00:08:15.600]  基督徒的屬靈
[00:08:15.600 --> 00:08:17.600]  基督徒的屬靈
[00:08:17.600 --> 00:08:19.600]  基督徒的屬靈
[00:08:19.600 --> 00:08:21.600]  基督徒的屬靈
[00:08:21.600 --> 00:08:23.600]  基督徒的屬靈
[00:08:23.600 --> 00:08:25.600]  基督徒的屬靈
[00:08:25.600 --> 00:08:27.600]  基督徒的屬靈
[00:08:27.600 --> 00:08:29.600]  基督徒的屬靈
[00:08:29.600 --> 00:08:31.600]  基督徒的屬靈
[00:08:31.600 --> 00:08:33.600]  基督徒的屬靈
[00:08:33.600 --> 00:08:35.600]  基督徒的屬靈
[00:08:35.600 --> 00:08:37.600]  基督徒的屬靈
[00:08:37.600 --> 00:08:39.600]  基督徒的屬靈
[00:08:39.600 --> 00:08:41.600]  基督徒的屬靈
[00:08:41.600 --> 00:08:43.600]  基督徒的屬靈
[00:08:43.600 --> 00:08:45.600]  基督徒的屬靈
[00:08:45.600 --> 00:08:47.600]  基督徒的屬靈
[00:08:47.600 --> 00:08:49.600]  基督徒的屬靈
[00:08:49.600 --> 00:08:51.600]  基督徒的屬靈
[00:08:51.600 --> 00:08:53.600]  基督徒的屬靈
[00:08:53.600 --> 00:08:55.600]  基督徒的屬靈
[00:08:55.600 --> 00:08:57.600]  基督徒的屬靈
[00:08:57.600 --> 00:08:59.600]  基督徒的屬靈
[00:08:59.600 --> 00:09:01.600]  基督徒的屬靈
[00:09:01.600 --> 00:09:03.600]  基督徒的屬靈
[00:09:03.600 --> 00:09:05.600]  基督徒的屬靈
[00:09:05.600 --> 00:09:07.600]  基督徒的屬靈
[00:09:07.600 --> 00:09:09.600]  基督徒的屬靈
[00:09:09.600 --> 00:09:11.600]  基督徒的屬靈
[00:09:11.600 --> 00:09:13.600]  基督徒的屬靈
[00:09:13.600 --> 00:09:15.600]  基督徒的屬靈
[00:09:15.600 --> 00:09:17.600]  基督徒的屬靈
[00:09:17.600 --> 00:09:19.600]  基督徒的屬靈
[00:09:19.600 --> 00:09:21.600]  基督徒的屬靈
[00:09:21.600 --> 00:09:23.600]  基督徒的屬靈
[00:09:23.600 --> 00:09:25.600]  基督徒的屬靈
[00:09:25.600 --> 00:09:27.600]  基督徒的屬靈
[00:09:27.600 --> 00:09:29.600]  基督徒的屬靈
[00:09:29.600 --> 00:09:31.600]  基督徒的屬靈
[00:09:31.600 --> 00:09:33.600]  基督徒的屬靈
[00:09:33.600 --> 00:09:35.600]  基督徒的屬靈
[00:09:35.600 --> 00:09:37.600]  基督徒的屬靈
[00:09:37.600 --> 00:09:39.600]  基督徒的屬靈
[00:09:39.600 --> 00:09:41.600]  基督徒的屬靈
[00:09:41.600 --> 00:09:43.600]  基督徒的屬靈
[00:09:43.600 --> 00:09:45.600]  基督徒的屬靈
[00:09:45.600 --> 00:09:47.600]  基督徒的屬靈
[00:09:47.600 --> 00:09:49.600]  基督徒的屬靈
[00:09:49.600 --> 00:09:51.600]  基督徒的屬靈
[00:09:51.600 --> 00:09:53.600]  基督徒的屬靈
[00:09:53.600 --> 00:09:55.600]  基督徒的屬靈
[00:09:55.600 --> 00:09:57.600]  基督徒的屬靈
[00:09:57.600 --> 00:09:59.600]  基督徒的屬靈
[00:09:59.600 --> 00:10:01.600]  基督徒的屬靈
[00:10:01.600 --> 00:10:03.600]  基督徒的屬靈
[00:10:03.600 --> 00:10:05.600]  基督徒的屬靈
[00:10:05.600 --> 00:10:07.600]  基督徒的屬靈
[00:10:07.600 --> 00:10:09.600]  基督徒的屬靈
[00:10:09.600 --> 00:10:11.600]  基督徒的屬靈
[00:10:11.600 --> 00:10:13.600]  基督徒的屬靈
[00:10:13.600 --> 00:10:15.600]  基督徒的屬靈
[00:10:15.600 --> 00:10:17.600]  基督徒的屬靈
[00:10:17.600 --> 00:10:19.600]  基督徒的屬靈
[00:10:19.600 --> 00:10:21.600]  基督徒的屬靈
[00:10:21.600 --> 00:10:23.600]  基督徒的屬靈
[00:10:23.600 --> 00:10:25.600]  基督徒的屬靈
[00:10:25.600 --> 00:10:27.600]  基督徒的屬靈
[00:10:27.600 --> 00:10:29.600]  基督徒的屬靈
[00:10:29.600 --> 00:10:31.600]  基督徒的屬靈
[00:10:31.600 --> 00:10:33.600]  基督徒的屬靈
[00:10:33.600 --> 00:10:35.600]  基督徒的屬靈
[00:10:35.600 --> 00:10:37.600]  基督徒的屬靈
[00:10:37.600 --> 00:10:39.600]  基督徒的屬靈
[00:10:39.600 --> 00:10:41.600]  基督徒的屬靈
[00:10:41.600 --> 00:10:43.600]  基督徒的屬靈
[00:10:43.600 --> 00:10:45.600]  基督徒的屬靈
[00:10:45.600 --> 00:10:47.600]  基督徒的屬靈
[00:10:47.600 --> 00:10:49.600]  基督徒的屬靈
[00:10:49.600 --> 00:10:51.600]  基督徒的屬靈
[00:10:51.600 --> 00:10:53.600]  基督徒的屬靈
[00:10:53.600 --> 00:10:55.600]  基督徒的屬靈
[00:10:55.600 --> 00:10:57.600]  基督徒的屬靈
[00:10:57.600 --> 00:10:59.600]  基督徒的屬靈
[00:10:59.600 --> 00:11:01.600]  基督徒的屬靈
[00:11:01.600 --> 00:11:03.600]  基督徒的屬靈
[00:11:03.600 --> 00:11:05.600]  基督徒的屬靈
[00:11:05.600 --> 00:11:07.600]  基督徒的屬靈
[00:11:07.600 --> 00:11:09.600]  基督徒的屬靈
[00:11:09.600 --> 00:11:11.600]  基督徒的屬靈
[00:11:11.600 --> 00:11:13.600]  基督徒的屬靈
[00:11:13.600 --> 00:11:15.600]  基督徒的屬靈
[00:11:15.600 --> 00:11:17.600]  基督徒的屬靈
[00:11:17.600 --> 00:11:19.600]  基督徒的屬靈
[00:11:19.600 --> 00:11:21.600]  基督徒的屬靈
[00:11:21.600 --> 00:11:23.600]  基督徒的屬靈
[00:11:23.600 --> 00:11:25.600]  基督徒的屬靈
[00:11:25.600 --> 00:11:27.600]  基督徒的屬靈
[00:11:27.600 --> 00:11:29.600]  基督徒的屬靈
[00:11:29.600 --> 00:11:31.600]  基督徒的屬靈
[00:11:31.600 --> 00:11:33.600]  基督徒的屬靈
[00:11:33.600 --> 00:11:35.600]  基督徒的屬靈
[00:11:35.600 --> 00:11:37.600]  基督徒的屬靈
[00:11:37.600 --> 00:11:39.600]  基督徒的屬靈
[00:11:39.600 --> 00:11:41.600]  基督徒的屬靈
[00:11:41.600 --> 00:11:43.600]  基督徒的屬靈
[00:11:43.600 --> 00:11:45.600]  基督徒的屬靈
[00:11:45.600 --> 00:11:47.600]  基督徒的屬靈
[00:11:47.600 --> 00:11:49.600]  基督徒的屬靈
[00:11:49.600 --> 00:11:51.600]  基督徒的屬靈
[00:11:51.600 --> 00:11:53.600]  基督徒的屬靈
[00:11:53.600 --> 00:11:55.600]  基督徒的屬靈
[00:11:55.600 --> 00:11:57.600]  基督徒的屬靈
[00:11:57.600 --> 00:11:59.600]  基督徒的屬靈
[00:11:59.600 --> 00:12:01.600]  基督徒的屬靈
[00:12:01.600 --> 00:12:03.600]  基督徒的屬靈
[00:12:03.600 --> 00:12:05.600]  基督徒的屬靈
[00:12:05.600 --> 00:12:07.600]  基督徒的屬靈
[00:12:07.600 --> 00:12:09.600]  基督徒的屬靈
[00:12:09.600 --> 00:12:11.600]  基督徒的屬靈
[00:12:11.600 --> 00:12:13.600]  基督徒的屬靈
[00:12:13.600 --> 00:12:15.600]  基督徒的屬靈
[00:12:15.600 --> 00:12:17.600]  基督徒的屬靈
[00:12:17.600 --> 00:12:19.600]  基督徒的屬靈
[00:12:19.600 --> 00:12:21.600]  基督徒的屬靈
[00:12:21.600 --> 00:12:23.600]  基督徒的屬靈
[00:12:23.600 --> 00:12:25.600]  基督徒的屬靈
[00:12:25.600 --> 00:12:27.600]  基督徒的屬靈
[00:12:27.600 --> 00:12:29.600]  基督徒的屬靈
[00:12:29.600 --> 00:12:31.600]  基督徒的屬靈
[00:12:31.600 --> 00:12:33.600]  基督徒的屬靈
[00:12:33.600 --> 00:12:35.600]  基督徒的屬靈
[00:12:35.600 --> 00:12:37.600]  基督徒的屬靈
[00:12:37.600 --> 00:12:39.600]  基督徒的屬靈
[00:12:39.600 --> 00:12:41.600]  基督徒的屬靈
[00:12:41.600 --> 00:12:43.600]  基督徒的屬靈
[00:12:43.600 --> 00:12:45.600]  基督徒的屬靈
[00:12:45.600 --> 00:12:47.600]  基督徒的屬靈
[00:12:47.600 --> 00:12:49.600]  基督徒的屬靈
[00:12:49.600 --> 00:12:51.600]  基督徒的屬靈
[00:12:51.600 --> 00:12:53.600]  基督徒的屬靈
[00:12:53.600 --> 00:12:55.600]  基督徒的屬靈
[00:12:55.600 --> 00:12:57.600]  基督徒的屬靈
[00:12:57.600 --> 00:12:59.600]  基督徒的屬靈
[00:12:59.600 --> 00:13:01.600]  基督徒的屬靈
[00:13:01.600 --> 00:13:03.600]  基督徒的屬靈
[00:13:03.600 --> 00:13:05.600]  基督徒的屬靈
[00:13:05.600 --> 00:13:07.600]  基督徒的屬靈
[00:13:07.600 --> 00:13:09.600]  基督徒的屬靈
[00:13:09.600 --> 00:13:11.600]  基督徒的屬靈
[00:13:11.600 --> 00:13:13.600]  基督徒的屬靈
[00:13:13.600 --> 00:13:15.600]  基督徒的屬靈
[00:13:15.600 --> 00:13:17.600]  基督徒的屬靈
[00:13:17.600 --> 00:13:19.600]  基督徒的屬靈
[00:13:19.600 --> 00:13:21.600]  基督徒的屬靈
[00:13:21.600 --> 00:13:23.600]  基督徒的屬靈
[00:13:23.600 --> 00:13:25.600]  基督徒的屬靈
[00:13:25.600 --> 00:13:27.600]  基督徒的屬靈
[00:13:27.600 --> 00:13:29.600]  基督徒的屬靈
[00:13:29.600 --> 00:13:31.600]  基督徒的屬靈
[00:13:31.600 --> 00:13:33.600]  基督徒的屬靈
[00:13:33.600 --> 00:13:35.600]  基督徒的屬靈
[00:13:35.600 --> 00:13:37.600]  基督徒的屬靈
[00:13:37.600 --> 00:13:39.600]  基督徒的屬靈
[00:13:39.600 --> 00:13:41.600]  基督徒的屬靈
[00:13:41.600 --> 00:13:43.600]  基督徒的屬靈
[00:13:43.600 --> 00:13:45.600]  基督徒的屬靈
[00:13:45.600 --> 00:13:47.600]  基督徒的屬靈
[00:13:47.600 --> 00:13:49.600]  基督徒的屬靈
[00:13:49.600 --> 00:13:51.600]  基督徒的屬靈
[00:13:51.600 --> 00:13:53.600]  基督徒的屬靈
[00:13:53.600 --> 00:13:55.600]  基督徒的屬靈
[00:13:55.600 --> 00:13:57.600]  基督徒的屬靈
[00:13:57.600 --> 00:13:59.600]  基督徒的屬靈
[00:13:59.600 --> 00:14:01.600]  基督徒的屬靈
[00:14:01.600 --> 00:14:03.600]  基督徒的屬靈
[00:14:03.600 --> 00:14:05.600]  基督徒的屬靈
[00:14:05.600 --> 00:14:07.600]  基督徒的屬靈
[00:14:07.600 --> 00:14:09.600]  基督徒的屬靈
[00:14:09.600 --> 00:14:11.600]  基督徒的屬靈
[00:14:11.600 --> 00:14:13.600]  基督徒的屬靈
[00:14:13.600 --> 00:14:15.600]  基督徒的屬靈
[00:14:15.600 --> 00:14:17.600]  基督徒的屬靈
[00:14:17.600 --> 00:14:19.600]  基督徒的屬靈
[00:14:19.600 --> 00:14:21.600]  基督徒的屬靈
[00:14:21.600 --> 00:14:23.600]  基督徒的屬靈
[00:14:23.600 --> 00:14:25.600]  基督徒的屬靈
[00:14:25.600 --> 00:14:27.600]  基督徒的屬靈
[00:14:27.600 --> 00:14:29.600]  基督徒的屬靈
[00:14:29.600 --> 00:14:31.600]  基督徒的屬靈
[00:14:31.600 --> 00:14:33.600]  基督徒的屬靈
[00:14:33.600 --> 00:14:35.600]  基督徒的屬靈
[00:14:35.600 --> 00:14:37.600]  基督徒的屬靈
[00:14:37.600 --> 00:14:39.600]  基督徒的屬靈
[00:14:39.600 --> 00:14:41.600]  基督徒的屬靈
[00:14:41.600 --> 00:14:43.600]  基督徒的屬靈
[00:14:43.600 --> 00:14:45.600]  基督徒的屬靈
[00:14:45.600 --> 00:14:47.600]  基督徒的屬靈
[00:14:47.600 --> 00:14:49.600]  基督徒的屬靈
[00:14:49.600 --> 00:14:51.600]  基督徒的屬靈
[00:14:51.600 --> 00:14:53.600]  基督徒的屬靈
