
[00:00:00.000 --> 00:00:04.140]  楊潔篪,多謝你讓我們今天能夠看到十字架
[00:04:20.580 --> 00:04:24.160]  耶穌基督誕生的描述的篇幅
[00:04:24.160 --> 00:04:29.360]  是不及祂的死描述的詳盡
[00:04:29.360 --> 00:04:31.060]  所以變成我們奇怪
[00:04:31.060 --> 00:04:33.840]  為什麼這四個不同的作者
[00:04:33.840 --> 00:04:36.140]  會寫耶穌基督的死
[00:04:36.140 --> 00:04:38.000]  會寫得這麼詳盡呢
[00:04:38.000 --> 00:04:38.740]  特別今天
[00:04:38.740 --> 00:04:41.280]  如果看回《馬太福音》第27章的時候
[00:04:41.280 --> 00:04:45.180]  我們看到很多不同的進程
[00:04:45.180 --> 00:04:46.380]  但這個進程的時候
[00:04:46.380 --> 00:04:47.580]  我們在崇拜那邊
[00:04:47.580 --> 00:04:50.020]  我們極少在每一個進程
[00:04:50.020 --> 00:04:52.020]  都會很仔細去思考
[00:04:52.020 --> 00:04:52.660]  而今天
[00:04:52.660 --> 00:04:55.220]  我希望講到耶穌基督的死的時候
[00:04:55.220 --> 00:04:56.020]  我會講一些
[00:04:56.020 --> 00:04:59.700]  可能我們平時比較少去想
[00:04:59.700 --> 00:05:02.400]  比較少去聽的一些情況
[00:05:02.400 --> 00:05:04.900]  以致加強我們對信仰
[00:05:04.900 --> 00:05:07.660]  無論在理性上的認知
[00:05:07.660 --> 00:05:10.840]  而同樣是對我們生命的反省
[00:05:10.840 --> 00:05:12.440]  當然我們很多時候會問
[00:05:12.440 --> 00:05:13.680]  耶穌的死
[00:05:13.680 --> 00:05:14.980]  誰要負責
[00:05:14.980 --> 00:05:17.040]  不知道大家有沒有聽過這個問題
[00:05:17.040 --> 00:05:18.940]  就是誰要負責耶穌的死
[00:05:18.940 --> 00:05:20.240]  當然我們經常說
[00:05:20.240 --> 00:05:21.940]  猶大活該他死
[00:05:21.940 --> 00:05:23.180]  猶大出賣耶穌
[00:05:23.180 --> 00:05:24.520]  如果他出不出賣耶穌
[00:05:24.520 --> 00:05:25.820]  就沒事了
[00:05:25.820 --> 00:05:26.680]  就是猶大
[00:05:26.680 --> 00:05:27.580]  他出賣耶穌
[00:05:27.580 --> 00:05:29.280]  30塊出賣耶穌
[00:05:29.280 --> 00:05:30.260]  所以他自殺
[00:05:30.260 --> 00:05:31.760]  活該他死
[00:05:31.760 --> 00:05:33.760]  就是猶大沒錯
[00:05:33.760 --> 00:05:36.060]  有時候我們會覺得他很無辜
[00:05:36.060 --> 00:05:38.660]  好像定了他出賣耶穌
[00:05:38.660 --> 00:05:40.100]  為什麼不是彼得出賣耶穌
[00:05:40.100 --> 00:05:41.160]  我也不知道為什麼不是彼得
[00:05:41.160 --> 00:05:42.560]  為什麼是猶大
[00:05:42.560 --> 00:05:43.600]  但是另一方面
[00:05:43.600 --> 00:05:45.240]  如果看回《四福音》
[00:05:45.240 --> 00:05:49.180]  其實要承擔耶穌的死的責任
[00:05:49.180 --> 00:05:51.440]  絕對不只是猶大一個人
[00:05:51.440 --> 00:05:53.240]  我們看回聖經那一篇
[00:05:53.240 --> 00:05:55.480]  我們看到在大祭司
[00:05:55.480 --> 00:05:57.580]  同樣有責任耶穌的死
[00:05:57.580 --> 00:05:58.980]  同樣有發起初人
[00:05:58.980 --> 00:06:00.180]  殺刀該人
[00:06:00.180 --> 00:06:02.080]  甚至我上一次
[00:06:02.080 --> 00:06:03.520]  我講到那一篇
[00:06:03.520 --> 00:06:06.120]  那班普羅大眾
[00:06:06.120 --> 00:06:08.260]  那班猶太人
[00:06:08.260 --> 00:06:09.960]  一班百姓
[00:06:09.960 --> 00:06:11.760]  一班群體
[00:06:11.760 --> 00:06:12.960]  百姓的群體
[00:06:12.960 --> 00:06:14.940]  他們要釘死耶穌
[00:06:14.940 --> 00:06:15.900]  我上一次講到
[00:06:15.900 --> 00:06:18.000]  這班普羅大眾
[00:06:18.000 --> 00:06:20.900]  原本在耶穌最後一個星期
[00:06:20.900 --> 00:06:23.840]  他進入聖城的時候
[00:06:23.840 --> 00:06:26.540]  整班普羅大眾是歡迎他的
[00:06:26.540 --> 00:06:29.340]  用棕櫚樹枝放在地上
[00:06:29.340 --> 00:06:30.820]  然後脫了一件棉衫
[00:06:30.820 --> 00:06:31.780]  放在地上
[00:06:31.780 --> 00:06:36.320]  是歡迎耶穌基督進入耶路撒冷這個聖城
[00:06:36.320 --> 00:06:38.020]  但想不到幾天之後
[00:06:38.020 --> 00:06:40.320]  他們變臉
[00:06:40.320 --> 00:06:42.260]  變臉就是要釘死耶穌
[00:06:42.260 --> 00:06:43.160]  釘死耶穌
[00:06:43.160 --> 00:06:44.120]  釘死耶穌
[00:06:44.120 --> 00:06:45.600]  都是同一班人
[00:06:45.600 --> 00:06:47.600]  甚至今天我自己會想
[00:06:47.600 --> 00:06:48.740]  我有沒有責任
[00:06:48.740 --> 00:06:49.960]  是耶穌的死呢?
[00:06:49.960 --> 00:06:51.140]  我要不要承擔責任呢?
[00:06:51.140 --> 00:06:52.000]  當然不會
[00:06:52.000 --> 00:06:53.400]  二千年前你都不在
[00:06:53.400 --> 00:06:54.840]  其實我都不夠膽講
[00:06:54.840 --> 00:06:56.680]  因為其實在我未信耶穌的時候
[00:06:56.680 --> 00:06:58.940]  我曾經亦都是侮辱過耶穌
[00:06:58.940 --> 00:07:01.120]  曾經講過耶穌的壞話
[00:07:01.120 --> 00:07:02.520]  其實對耶穌來說
[00:07:02.520 --> 00:07:05.080]  他都是會很痛的一個感覺
[00:07:05.080 --> 00:07:07.060]  所以去到最後的時候
[00:07:07.060 --> 00:07:09.880]  那班百姓是要釘死耶穌
[00:07:09.880 --> 00:07:11.460]  但為什麼這班人
[00:07:11.460 --> 00:07:12.960]  由歡迎耶穌
[00:07:12.960 --> 00:07:15.320]  去到要釘死耶穌
[00:07:15.320 --> 00:07:17.260]  短短只有四天的時間
[00:07:17.260 --> 00:07:19.900]  為什麼這麼快可以轉變
[00:07:19.900 --> 00:07:22.300]  他自己對耶穌的觀感
[00:07:22.300 --> 00:07:23.640]  我上一次沒有講原因
[00:07:23.640 --> 00:07:26.600]  今天我嘗試和大家講其中一個原因
[00:07:26.600 --> 00:07:28.840]  為什麼這班普羅大眾
[00:07:28.840 --> 00:07:31.340]  是會由歡迎耶穌
[00:07:31.340 --> 00:07:33.340]  去到釘死耶穌
[00:07:33.340 --> 00:07:36.220]  大家記得耶穌最後一個星期
[00:07:36.220 --> 00:07:37.120]  進入耶路撒冷
[00:07:37.120 --> 00:07:39.480]  祂騎著什麼?
[00:07:39.480 --> 00:07:40.560]  驢軀
[00:07:40.560 --> 00:07:43.760]  即是頭凹凸,即是驢軀這樣進去
[00:07:43.760 --> 00:07:45.120]  打仗的人
[00:07:45.120 --> 00:07:47.460]  即是打仗騎什麼的?
[00:07:47.460 --> 00:07:48.960]  一定是騎馬
[00:07:48.960 --> 00:07:50.860]  馬就是頭凹凸
[00:07:50.860 --> 00:07:52.160]  即是驢仔就是頭凹凸
[00:07:52.160 --> 00:07:53.860]  耶穌進聖城
[00:07:53.860 --> 00:07:58.400]  祂是用騎著的驢軀進去聖城
[00:07:58.400 --> 00:08:00.400]  當時天人歡迎祂
[00:08:00.400 --> 00:08:03.240]  將祂的樹枝用見面心放在地上
[00:08:03.240 --> 00:08:04.080]  歡迎耶穌
[00:08:04.080 --> 00:08:05.340]  祂唱首詩歌
[00:08:05.340 --> 00:08:06.340]  唱首什麼歌?
[00:08:06.340 --> 00:08:07.920]  「和薩那 和薩那」
[00:08:07.920 --> 00:08:09.320]  我們很喜歡唱這首詩歌
[00:08:09.320 --> 00:08:10.440]  「和薩那 和薩那」
[00:08:10.440 --> 00:08:11.820]  今天應該唱這首詩歌
[00:08:11.820 --> 00:08:12.680]  很開心
[00:08:12.680 --> 00:08:13.480]  我們很興奮
[00:08:13.480 --> 00:08:14.720]  哇 耶穌進城了
[00:08:14.720 --> 00:08:16.020]  「和薩那 和薩那」
[00:08:16.020 --> 00:08:17.080]  祢是至高者
[00:08:17.080 --> 00:08:19.060]  「和薩那」的意思是什麼?
[00:08:19.060 --> 00:08:21.160]  「和薩那」的意思就是
[00:08:21.160 --> 00:08:24.760]  現在就拯救
[00:08:24.760 --> 00:08:28.260]  即是他們歡迎耶穌進城的原因
[00:08:28.260 --> 00:08:32.300]  他們希望耶穌這個時刻拯救他們
[00:08:32.300 --> 00:08:34.000]  如果用今天的術語
[00:08:34.000 --> 00:08:36.140]  就是今天來解放我們
[00:08:36.140 --> 00:08:38.040]  即是解放我們 解放我們
[00:08:38.040 --> 00:08:38.740]  釋放我們
[00:08:38.740 --> 00:08:42.340]  我們不再受羅馬政府的管轄
[00:08:42.340 --> 00:08:43.380]  大家明白我的意思嗎?
[00:08:43.380 --> 00:08:45.120]  當他們這樣唱的時候
[00:08:45.120 --> 00:08:47.380]  他們就希望耶穌作為一個君王
[00:08:47.380 --> 00:08:48.420]  祂是君王
[00:08:48.420 --> 00:08:49.680]  砌低羅馬人
[00:08:49.680 --> 00:08:51.520]  當時已經有一幫革命黨人
[00:08:51.520 --> 00:08:52.720]  已經部署在這裡
[00:08:52.720 --> 00:08:53.860]  這幫叫做「粉瑞黨」
[00:08:53.860 --> 00:08:54.760]  已經在這裡
[00:08:54.760 --> 00:08:56.720]  隨時可以拔刀出來
[00:08:56.720 --> 00:08:59.660]  就可以和羅馬人去打
[00:08:59.660 --> 00:09:01.960]  隨時會推翻羅馬政府
[00:09:01.960 --> 00:09:04.040]  然後解放以色列百姓
[00:09:04.040 --> 00:09:05.760]  能夠得以自由
[00:09:05.760 --> 00:09:07.900]  所以他們說「和薩那 和薩那」
[00:09:07.900 --> 00:09:11.480]  是今天我就要經歷拯救
[00:09:11.480 --> 00:09:14.200]  今天就會經歷這個解放
[00:09:14.200 --> 00:09:16.380]  但是當耶穌進城的時候
[00:09:16.380 --> 00:09:18.640]  如果看回那個過程
[00:09:18.640 --> 00:09:23.180]  祂由城的一個東門進來
[00:09:23.180 --> 00:09:27.160]  東門有些人會稱之為金門
[00:09:27.160 --> 00:09:29.360]  當然這個金門或者東門
[00:09:29.360 --> 00:09:30.800]  今天去到耶路撒冷
[00:09:30.800 --> 00:09:33.560]  同樣是有這個金門或者這個東門
[00:09:33.560 --> 00:09:35.760]  但是今天的所謂金門
[00:09:35.760 --> 00:09:39.900]  已經根據一些考古學來說
[00:09:39.900 --> 00:09:42.200]  今天的門已經不是昔日那個門
[00:09:42.200 --> 00:09:45.240]  這個門是七世紀重建的門
[00:09:45.240 --> 00:09:48.240]  以至到昔日耶穌進去耶路撒冷
[00:09:48.240 --> 00:09:50.120]  祂從東門進來
[00:09:50.120 --> 00:09:51.720]  祂有兩個方向可以走
[00:09:51.720 --> 00:09:52.820]  一個是轉右
[00:09:52.820 --> 00:09:54.380]  一個是轉左
[00:09:54.380 --> 00:09:57.420]  當時耶穌進了城門之後
[00:09:57.420 --> 00:09:58.960]  進了耶路撒冷之後
[00:09:58.960 --> 00:10:00.120]  當時那幫人歡呼祂
[00:10:00.120 --> 00:10:01.720]  「和薩那 和薩那 和薩那」
[00:10:01.720 --> 00:10:04.460]  今天就拯救 今天就拯救 今天就拯救
[00:10:04.460 --> 00:10:08.400]  他們很期望耶穌能夠進了城門之後
[00:10:08.400 --> 00:10:09.760]  向右轉
[00:10:09.760 --> 00:10:11.940]  向右轉就是一個地方
[00:10:11.940 --> 00:10:16.400]  這個地方就叫做安東尼亞堡
[00:10:16.400 --> 00:10:18.540]  或者安東尼亞塔這個地方
[00:10:18.540 --> 00:10:21.940]  這個地方在當時是羅馬駐兵的地方
[00:10:21.940 --> 00:10:23.940]  如果祂向右轉
[00:10:23.940 --> 00:10:26.980]  就證明祂要和羅馬人
[00:10:26.980 --> 00:10:28.580]  去面對真戰
[00:10:28.580 --> 00:10:30.220]  去砌低羅馬人
[00:10:30.220 --> 00:10:33.020]  可以解放以色列百姓
[00:10:33.020 --> 00:10:34.320]  但是很可惜
[00:10:34.320 --> 00:10:35.660]  耶穌沒有向右轉
[00:10:35.660 --> 00:10:36.760]  祂向左轉
[00:10:36.760 --> 00:10:39.800]  就去了聖殿
[00:10:39.800 --> 00:10:42.060]  去聖殿 去潔淨聖殿
[00:10:42.060 --> 00:10:43.600]  哇 對於猶太人來說
[00:10:43.600 --> 00:10:45.560]  對於那幫反右黨來說
[00:10:45.560 --> 00:10:47.040]  那幫革命勇士來說
[00:10:47.040 --> 00:10:49.140]  哇 搞錯啊
[00:10:49.140 --> 00:10:51.340]  喂 我要祂解放我們
[00:10:51.340 --> 00:10:53.800]  我不是要祂來砌我們
[00:10:53.800 --> 00:10:55.680]  不是要砌自己人
[00:10:55.680 --> 00:10:57.040]  所以他們很失望
[00:10:57.040 --> 00:10:59.340]  他們要將這個君王
[00:10:59.340 --> 00:11:02.680]  要釘死他 釘死他 釘死他
[00:11:02.680 --> 00:11:04.320]  這是其中一個原因
[00:11:04.320 --> 00:11:08.080]  今天我想和大家看回耶穌的死
[00:11:08.080 --> 00:11:12.420]  為什麼耶穌的死和我們的關係
[00:11:12.420 --> 00:11:14.520]  我們怎樣去想耶穌的死
[00:11:14.520 --> 00:11:15.860]  甚至可能有些地方
[00:11:15.860 --> 00:11:17.900]  有些問題我們從來都沒有問過
[00:11:17.900 --> 00:11:20.340]  今天我們嘗試用三個問題
[00:11:20.340 --> 00:11:21.600]  特別頭兩個問題
[00:11:21.600 --> 00:11:23.640]  我們很少問的兩個問題
[00:11:23.640 --> 00:11:24.940]  我想和大家分析
[00:11:24.940 --> 00:11:28.840]  究竟耶穌的死和我們的關係
[00:11:28.840 --> 00:11:29.980]  對我們有什麼意義
[00:11:29.980 --> 00:11:32.340]  我們怎樣去感受耶穌的死
[00:11:32.340 --> 00:11:34.920]  第一 究竟耶穌釘在十字架上
[00:11:34.920 --> 00:11:36.620]  釘了多久
[00:11:36.620 --> 00:11:38.320]  釘了多久就死了
[00:11:38.320 --> 00:11:40.080]  我們讀一讀兩次聖經
[00:11:40.080 --> 00:11:41.120]  馬克福音
[00:11:41.120 --> 00:11:42.620]  準備 1 2 3
[00:11:42.620 --> 00:11:47.320]  釘他在十字架上是始初的時候
[00:11:47.320 --> 00:11:48.760]  第三十四節我們說
[00:11:48.760 --> 00:11:50.260]  新初的時候
[00:11:50.260 --> 00:11:52.460]  耶穌大聲喊著說
[00:11:52.460 --> 00:11:54.140]  以我依 以我依
[00:11:54.140 --> 00:11:56.240]  埃瑪撒巴葛大尼
[00:11:56.240 --> 00:11:58.400]  翻出來就是我的神
[00:11:58.400 --> 00:12:01.640]  我的神為什麼離棄我
[00:12:01.640 --> 00:12:04.980]  始初他釘在十字架上
[00:12:04.980 --> 00:12:07.380]  用今天來說是早上九點鐘
[00:12:07.380 --> 00:12:10.180]  但是新初他就死了
[00:12:10.180 --> 00:12:12.520]  新初就是下午三點鐘
[00:12:12.520 --> 00:12:15.160]  如果用始初到新初
[00:12:15.160 --> 00:12:17.780]  由他釘十字架到他死
[00:12:17.780 --> 00:12:21.120]  是六個小時
[00:12:21.120 --> 00:12:22.160]  很簡單 六個小時
[00:12:22.160 --> 00:12:23.400]  那就不用再說了
[00:12:23.400 --> 00:12:25.000]  就是六個小時就死了
[00:12:25.000 --> 00:12:28.140]  但是原來按照一些人的研究
[00:12:28.140 --> 00:12:29.800]  我就沒有試過釘十字架
[00:12:29.800 --> 00:12:30.740]  你試過釘十字架嗎
[00:12:30.740 --> 00:12:31.600]  我沒有試過
[00:12:31.600 --> 00:12:32.540]  我們沒有考驗
[00:12:32.540 --> 00:12:33.540]  沒有考證
[00:12:33.540 --> 00:12:34.480]  你不可以說試試
[00:12:34.480 --> 00:12:36.380]  試釘一次看看什麼時候死
[00:12:36.380 --> 00:12:37.680]  我們沒有考證
[00:12:37.680 --> 00:12:40.520]  我們只能夠去看一些人的分析
[00:12:40.520 --> 00:12:44.320]  或者一些前輩對釘十字架的一些說法
[00:12:44.320 --> 00:12:46.580]  有一班人就說
[00:12:46.580 --> 00:12:50.660]  釘十字架起碼要一至三天就死
[00:12:50.660 --> 00:12:51.720]  一至三天才死
[00:12:51.720 --> 00:12:53.460]  就是由一天起三天止
[00:12:53.460 --> 00:12:54.660]  不是馬上死的
[00:12:54.660 --> 00:12:56.920]  也不是六個小時這麼短死的
[00:12:56.920 --> 00:12:58.160]  一天至三天
[00:12:58.160 --> 00:12:59.100]  也有些人說
[00:12:59.100 --> 00:13:02.200]  其實不是 可能要三至七天
[00:13:02.200 --> 00:13:03.540]  最少也要三天
[00:13:03.540 --> 00:13:04.740]  最長七天
[00:13:04.740 --> 00:13:07.080]  就是說你釘十字架
[00:13:07.080 --> 00:13:08.580]  不是好像現在的死刑
[00:13:08.580 --> 00:13:09.900]  一打針下去
[00:13:09.900 --> 00:13:10.940]  一分鐘就死了
[00:13:10.940 --> 00:13:12.540]  你知不知道現在一分鐘都不死
[00:13:12.540 --> 00:13:14.120]  馬上死了
[00:13:14.120 --> 00:13:15.420]  原來釘十字架
[00:13:15.420 --> 00:13:18.120]  是要經過一段很長時間
[00:13:18.120 --> 00:13:20.120]  然後慢慢死的
[00:13:20.120 --> 00:13:20.880]  慢慢死
[00:13:20.880 --> 00:13:22.760]  而且是一個羞辱來說
[00:13:22.760 --> 00:13:24.420]  不只是你不死
[00:13:24.420 --> 00:13:26.960]  可能下面很多人說你閒話
[00:13:26.960 --> 00:13:30.900]  甚至按照一些記載
[00:13:30.900 --> 00:13:33.300]  釘十字架的囚犯
[00:13:33.300 --> 00:13:35.640]  是要全身赤裸的
[00:13:35.640 --> 00:13:36.800]  大家明白嗎
[00:13:36.800 --> 00:13:40.340]  就是很羞辱在露天底下
[00:13:40.340 --> 00:13:42.380]  這樣釘十字架
[00:13:42.380 --> 00:13:45.820]  所以如果看回耶穌和門徒
[00:13:45.820 --> 00:13:48.580]  他們六個小時就死了
[00:13:48.580 --> 00:13:49.580]  不只是耶穌
[00:13:49.580 --> 00:13:52.080]  旁邊兩個強盜也是六個小時死
[00:13:52.080 --> 00:13:53.080]  我一會兒會解釋
[00:13:53.080 --> 00:13:54.460]  為什麼他們這麼快死
[00:13:54.460 --> 00:13:57.460]  如果那些文獻是對的
[00:13:57.460 --> 00:13:58.960]  那些研究是對的
[00:13:58.960 --> 00:14:01.860]  耶穌和兩個強盜死的時間
[00:14:01.860 --> 00:14:06.460]  是短過一般釘十字架死的時間
[00:14:06.460 --> 00:14:07.560]  大家明白我的意思嗎
[00:14:07.560 --> 00:14:08.900]  起碼一天
[00:14:08.900 --> 00:14:10.100]  起碼二十小時前死
[00:14:10.100 --> 00:14:11.900]  但他們六個小時就死了
[00:14:11.900 --> 00:14:15.440]  究竟耶穌在十字架上死
[00:14:15.440 --> 00:14:17.120]  是怎樣死的呢
[00:14:17.120 --> 00:14:19.080]  當然有時候我們也會說
[00:14:19.080 --> 00:14:21.580]  他是流血而盡而死
[00:14:21.580 --> 00:14:22.680]  我經常這樣說
[00:14:22.680 --> 00:14:23.960]  但如果真的看回聖經
[00:14:23.960 --> 00:14:25.360]  嚴格看回聖經
[00:14:25.360 --> 00:14:26.860]  在《馬太福音》說
[00:14:26.860 --> 00:14:29.160]  耶穌大聲喊叫
[00:14:29.160 --> 00:14:33.060]  氣就斷了
[00:14:33.060 --> 00:14:34.260]  在《馬克福音》說
[00:14:34.260 --> 00:14:35.760]  他氣絕了
[00:14:35.760 --> 00:14:37.560]  氣絕就是沒有呼吸
