
[00:00:00.000 --> 00:00:02.680]  好 我想大家先看一些相片
[00:02:52.040 --> 00:02:54.420]  謀殺了他的父母
[00:02:54.420 --> 00:02:58.120]  還是處心積慮地去謀殺他的父母
[00:02:58.120 --> 00:03:00.760]  我看報紙的報道
[00:03:00.760 --> 00:03:02.840]  原因可能是
[00:03:02.840 --> 00:03:05.140]  他的父母小時候迫他學琴
[00:03:05.140 --> 00:03:07.440]  沒有機會做運動
[00:03:07.440 --> 00:03:09.120]  長得很小
[00:03:09.120 --> 00:03:10.720]  追不到女孩子
[00:03:10.720 --> 00:03:12.400]  可能他心裡有很多
[00:03:12.400 --> 00:03:14.380]  分滿、怨恨
[00:03:14.380 --> 00:03:17.380]  我想起來我也有兩個兒子
[00:03:17.380 --> 00:03:19.380]  我的小兒子是很小的
[00:03:19.860 --> 00:03:21.400]  他正在學琴
[00:03:21.400 --> 00:03:25.640]  不過他只有五歲
[00:03:25.640 --> 00:03:30.080]  我想這宗新聞給我的感覺就是
[00:03:30.080 --> 00:03:31.140]  很恐怖
[00:03:31.140 --> 00:03:34.580]  為什麼這個父母不是去虐待他的兒子
[00:03:34.580 --> 00:03:36.540]  不是去迫害他的兒子
[00:03:36.540 --> 00:03:39.540]  竟然會處心積慮
[00:03:39.540 --> 00:03:42.100]  很有計劃地去殺了父母
[00:03:42.100 --> 00:03:44.940]  人的關係有多麼脆弱
[00:03:44.940 --> 00:03:47.960]  父母和子女不應該是最親密的關係嗎?
[00:03:48.400 --> 00:03:50.540]  人的關係有多麼脆弱
[00:03:50.540 --> 00:03:52.540]  人心有多麼邪惡
[00:03:52.540 --> 00:03:57.020]  第二宗新聞就是在尖沙咀君臨天下
[00:03:57.020 --> 00:03:59.500]  有一男一女住在一起
[00:03:59.500 --> 00:04:03.360]  他們以前是夫妻
[00:04:03.360 --> 00:04:05.180]  分開了又復合
[00:04:05.180 --> 00:04:09.140]  夫妻應該是人世間最親密的關係
[00:04:09.140 --> 00:04:11.380]  但竟然這位女士
[00:04:11.380 --> 00:04:14.180]  因為丈夫有第三者
[00:04:14.180 --> 00:04:16.660]  竟然為了吃安眠藥
[00:04:16.660 --> 00:04:19.160]  斬了他超過一百刀
[00:04:19.160 --> 00:04:22.320]  現在差不多頭和身體都分開了
[00:04:22.320 --> 00:04:24.600]  是一個很殘暴的行為
[00:04:24.600 --> 00:04:28.300]  然後這位女士上去七十多樓跳樓自殺
[00:04:28.300 --> 00:04:30.060]  我想一下
[00:04:30.060 --> 00:04:34.400]  夫妻應該是最親密相愛的關係
[00:04:34.400 --> 00:04:36.820]  竟然可以發生這樣的事情
[00:04:36.820 --> 00:04:39.560]  你說人性有多麼醜惡
[00:04:39.560 --> 00:04:41.560]  人的關係有多麼脆弱
[00:04:41.560 --> 00:04:44.420]  所以我經常想原來神真的很有恩典
[00:04:44.420 --> 00:04:47.520]  用羊形容我們其實是給予我們面子
[00:04:47.520 --> 00:04:51.060]  我們比羊可能更加無能
[00:04:51.060 --> 00:04:52.480]  更加差
[00:04:52.480 --> 00:04:56.080]  所以我們需要一個牧人
[00:04:56.080 --> 00:04:59.680]  我們需要一個大牧人去引導我們的人生
[00:04:59.680 --> 00:05:01.180]  去餵養我們
[00:05:01.180 --> 00:05:02.560]  去保護我們
[00:05:02.560 --> 00:05:05.620]  引導我們回到人生的正軌
[00:05:05.620 --> 00:05:08.120]  這位好牧人是誰呢?
[00:05:08.120 --> 00:05:10.340]  耶穌基督
[00:05:10.340 --> 00:05:12.240]  我們今天從這段經文
[00:05:12.240 --> 00:05:13.480]  我們會看一看
[00:05:13.480 --> 00:05:17.160]  耶穌基督這位好牧人的三個方面
[00:05:17.160 --> 00:05:18.740]  他的特質
[00:05:18.740 --> 00:05:20.360]  他的呼籲
[00:05:20.360 --> 00:05:21.800]  以及他的榜樣
[00:05:21.800 --> 00:05:27.740]  第十一到十五節是講耶穌的特質
[00:05:27.740 --> 00:05:29.620]  祂說:我是好牧人
[00:05:29.620 --> 00:05:31.780]  好牧人餵羊捨命
[00:05:31.780 --> 00:05:33.660]  故宮不是牧人
[00:05:33.660 --> 00:05:35.820]  羊不是牠自己的
[00:05:35.820 --> 00:05:39.360]  猜測看見狼來就撇下羊群逃跑
[00:05:39.360 --> 00:05:42.580]  狼抓住羊把牠們趕散
[00:05:42.580 --> 00:05:44.140]  故宮逃走
[00:05:44.140 --> 00:05:45.440]  因為牠是故宮
[00:05:45.440 --> 00:05:47.100]  對羊毫不關心
[00:05:47.100 --> 00:05:48.780]  我是好牧人
[00:05:48.780 --> 00:05:50.440]  我認識我的羊
[00:05:50.440 --> 00:05:52.320]  我的羊也認識我
[00:05:52.320 --> 00:05:54.440]  正如父認識我
[00:05:54.440 --> 00:05:56.460]  我也認識父一樣
[00:05:56.460 --> 00:05:59.060]  並且我餵羊捨命
[00:05:59.060 --> 00:06:01.280]  好牧人的第一個特質
[00:06:01.280 --> 00:06:03.440]  就是他餵羊捨命
[00:06:03.440 --> 00:06:06.520]  約翰在這裡對比兩類人
[00:06:06.520 --> 00:06:08.180]  一類就是牧人
[00:06:08.180 --> 00:06:09.580]  一類就是故宮
[00:06:09.580 --> 00:06:12.220]  在耶穌的時代
[00:06:12.220 --> 00:06:14.980]  那些故宮是請回來看羊的
[00:06:14.980 --> 00:06:16.460]  他遇到危難
[00:06:16.460 --> 00:06:18.060]  有些狼群一來
[00:06:18.060 --> 00:06:20.160]  故宮就走
[00:06:20.160 --> 00:06:23.820]  他不會留下來跟狼搏命
[00:06:23.820 --> 00:06:24.700]  為什麼呢?
[00:06:24.700 --> 00:06:27.240]  因為故宮只看公雞
[00:06:27.240 --> 00:06:28.620]  羊不是他的
[00:06:28.620 --> 00:06:30.100]  他不會關心羊
[00:06:30.100 --> 00:06:33.180]  這是一個很正常很普遍的情況
[00:06:33.180 --> 00:06:34.860]  在耶穌時代
[00:06:34.860 --> 00:06:35.980]  當狼來
[00:06:35.980 --> 00:06:37.500]  故宮就走了
[00:06:37.500 --> 00:06:39.920]  這個故宮代表什麼呢?
[00:06:39.920 --> 00:06:44.440]  很明顯是映射當時一些猶太的宗教領袖
[00:06:44.440 --> 00:06:46.220]  為自己的利益
[00:06:46.220 --> 00:06:49.740]  而不是為神的百姓的利益
[00:06:49.740 --> 00:06:51.320]  但是牧羊人又如何呢?
[00:06:51.320 --> 00:06:53.580]  牧羊人是不是會好一點呢?
[00:06:53.580 --> 00:06:55.740]  原來在耶穌的時代
[00:06:55.740 --> 00:06:58.660]  牧羊人看到狼群來
[00:06:58.660 --> 00:07:02.320]  一樣走
[00:07:02.320 --> 00:07:05.200]  很少牧羊人會留下來跟狼搏命
[00:07:05.200 --> 00:07:07.720]  遇到危難一樣逃跑
[00:07:07.720 --> 00:07:10.000]  所以有一位聖經家叫Leon Morris
[00:07:10.000 --> 00:07:11.720]  他形容得很好
[00:07:11.720 --> 00:07:13.720]  他說在耶穌的時代
[00:07:13.720 --> 00:07:17.320]  牧羊人為羊捨命是很罕有的
[00:07:17.320 --> 00:07:18.920]  是很稀有的
[00:07:18.920 --> 00:07:20.780]  一般不會這樣
[00:07:20.780 --> 00:07:23.580]  所以耶穌說我是一個好牧人
[00:07:23.580 --> 00:07:25.800]  好牧人為羊捨命
[00:07:25.800 --> 00:07:28.300]  這不是一個尋常的情況
[00:07:28.300 --> 00:07:30.480]  這是一個很異常的
[00:07:30.480 --> 00:07:33.100]  是超乎常理的
[00:07:33.100 --> 00:07:34.100]  所以耶穌說
[00:07:34.100 --> 00:07:38.100]  祂是一個很異常、超乎常理的好牧人
[00:07:38.100 --> 00:07:40.980]  不是我們一般想像到的
[00:07:40.980 --> 00:07:43.520]  耶穌為羊捨命這個「為」字
[00:07:43.520 --> 00:07:46.060]  在約翰福音通常都帶有
[00:07:46.060 --> 00:07:49.180]  犧牲、待死的意味
[00:07:49.180 --> 00:07:52.800]  而耶穌是好牧人這個「好」字很有趣
[00:07:52.800 --> 00:07:57.160]  在希臘文有兩個字是形容「好」的
[00:07:57.160 --> 00:07:58.880]  第一個字通常是說
[00:07:58.880 --> 00:08:00.580]  你品質方面的好
[00:08:00.580 --> 00:08:03.300]  你的質素方面的好
[00:08:03.300 --> 00:08:05.740]  第二個是傳言的好
[00:08:05.740 --> 00:08:08.500]  全部都是絕對的好
[00:08:08.500 --> 00:08:11.420]  而「好牧人」用了第二個字
[00:08:11.420 --> 00:08:15.300]  耶穌是那個絕對傳言的好牧人
[00:08:15.300 --> 00:08:17.340]  我舉一個例子比較容易明白
[00:08:17.340 --> 00:08:19.860]  如果有一個醫生
[00:08:19.860 --> 00:08:21.700]  他醫術高明
[00:08:21.700 --> 00:08:23.020]  他就是第一個好
[00:08:23.020 --> 00:08:24.940]  他是品質的好
[00:08:24.940 --> 00:08:26.820]  如果他醫術高明
[00:08:26.820 --> 00:08:29.060]  他又人心人術
[00:08:29.060 --> 00:08:31.660]  還有如果有一個病人
[00:08:31.660 --> 00:08:34.500]  他的心臟心肌壞死了
[00:08:34.500 --> 00:08:36.460]  醫生自己換個心給他
[00:08:36.460 --> 00:08:37.740]  救回這個病人
[00:08:37.740 --> 00:08:39.620]  但是自己會死的
[00:08:39.620 --> 00:08:41.380]  這個醫生都這樣做
[00:08:41.380 --> 00:08:43.500]  就是傳言的好
[00:08:43.500 --> 00:08:45.540]  香港有沒有這一類醫生
[00:08:45.540 --> 00:08:46.860]  換個心給你
[00:08:46.860 --> 00:08:49.020]  但是自己死了
[00:08:49.020 --> 00:08:50.060]  我想沒有
[00:08:50.060 --> 00:08:51.580]  這個世界都沒有
[00:08:51.580 --> 00:08:54.700]  這種醫生是世間罕有
[00:08:54.700 --> 00:08:57.380]  耶穌就是這個好醫生
[00:08:57.380 --> 00:08:59.980]  好牧人
[00:08:59.980 --> 00:09:02.540]  所以耶穌為我和為你
[00:09:02.540 --> 00:09:03.860]  去犧牲性命
[00:09:03.860 --> 00:09:05.340]  是傳言那麼好
[00:09:05.340 --> 00:09:07.860]  是超乎常理那麼好
[00:09:07.860 --> 00:09:09.780]  你願不願意去跟從
[00:09:09.780 --> 00:09:11.140]  這一位的醫生
[00:09:11.140 --> 00:09:13.620]  這一位的牧者
[00:09:13.620 --> 00:09:16.700]  我聽過台灣周神助牧師一個見證
[00:09:16.700 --> 00:09:18.420]  都有點感動
[00:09:18.420 --> 00:09:19.340]  他這個見證就說
[00:09:19.340 --> 00:09:22.500]  他有一次去醫院探望一個弟兄
[00:09:22.500 --> 00:09:25.780]  這個弟兄已經是垂危
[00:09:25.780 --> 00:09:27.300]  快要死了
[00:09:27.300 --> 00:09:29.060]  他和他的同工去到醫院
[00:09:29.060 --> 00:09:30.740]  看到一個女同工
[00:09:30.740 --> 00:09:33.620]  在醫院裡已經幾天幾夜
[00:09:33.620 --> 00:09:35.620]  很累很辛苦
[00:09:35.620 --> 00:09:36.780]  周牧師就說
[00:09:36.780 --> 00:09:39.140]  你回去休息一下
[00:09:39.140 --> 00:09:40.940]  這個女同工回到家裡
[00:09:40.940 --> 00:09:42.540]  結果就吐血
[00:09:42.540 --> 00:09:44.580]  因為太過操勞
[00:09:44.580 --> 00:09:46.620]  過了幾天周牧師又和他的同工
[00:09:46.620 --> 00:09:49.060]  去探望這個垂危的弟兄
[00:09:49.060 --> 00:09:51.380]  他又看到這個女同工在那裡
[00:09:51.380 --> 00:09:52.980]  就覺得很奇怪
[00:09:52.980 --> 00:09:55.220]  你應該休息的
[00:09:55.220 --> 00:09:57.460]  你做到已經吐血了
[00:09:57.460 --> 00:09:59.180]  這個女同工說
[00:09:59.180 --> 00:10:01.260]  這個弟兄現在垂危
[00:10:01.260 --> 00:10:04.220]  他的太太是很需要支援
[00:10:04.220 --> 00:10:07.740]  所以他就捨命支援這個太太
[00:10:07.740 --> 00:10:12.220]  我覺得這個就是一個好牧人的榜樣
[00:10:12.220 --> 00:10:13.700]  我想這個女同工
[00:10:13.700 --> 00:10:15.420]  她是效法了耶穌
[00:10:15.420 --> 00:10:16.740]  是一個好牧人
[00:10:16.740 --> 00:10:20.580]  願意為他的羊去捨命
[00:10:20.580 --> 00:10:22.940]  第一個特質是為羊捨命
[00:10:22.940 --> 00:10:26.380]  第二個特質就是他認識他的羊
[00:10:26.380 --> 00:10:28.980]  還有他的羊又認識他
[00:10:28.980 --> 00:10:31.540]  其實在巴勒斯坦的羊
[00:10:31.540 --> 00:10:33.540]  除了拿來獻祭的那些
[00:10:33.540 --> 00:10:35.140]  通常羊來做什麼呢?
[00:10:35.140 --> 00:10:36.900]  就是剪羊毛
[00:10:36.900 --> 00:10:40.580]  所以一般的羊就會跟牧羊人一段長時間
[00:10:40.580 --> 00:10:42.420]  大家是很熟悉的
[00:10:42.420 --> 00:10:45.900]  一聽到牧羊人的聲音都認得
[00:10:45.900 --> 00:10:49.700]  還有那些牧羊人就會和羊改花名
[00:10:49.700 --> 00:10:51.260]  這隻是大眼
[00:10:51.260 --> 00:10:52.740]  這隻是黑腳
[00:10:52.740 --> 00:10:53.940]  這個是阿波
[00:10:53.940 --> 00:10:54.940]  這個是雪芬
[00:10:54.940 --> 00:10:56.660]  他改一些花名的
[00:10:56.660 --> 00:10:58.620]  是很熟悉的
[00:10:58.620 --> 00:10:59.780]  表示什麼呢?
[00:10:59.780 --> 00:11:05.740]  牧羊人和羊是有感情和認識的
[00:11:05.740 --> 00:11:07.700]  耶穌就用這個比喻
[00:11:07.700 --> 00:11:11.740]  他和我們是有感情和認識
[00:11:11.740 --> 00:11:13.620]  認識這個字我們要留意
[00:11:13.620 --> 00:11:16.380]  認識這個字是一個很重要的字
[00:11:16.380 --> 00:11:18.620]  無論新舊約認識這個字
[00:11:18.620 --> 00:11:21.540]  不是指頭腦上我知道一些資料
[00:11:21.540 --> 00:11:23.820]  認識是我知道對方
[00:11:23.820 --> 00:11:26.980]  我明白對方有感情
[00:11:26.980 --> 00:11:28.620]  有關係
[00:11:28.620 --> 00:11:30.100]  有愛的關係
[00:11:30.100 --> 00:11:31.780]  這個就是認識
[00:11:31.780 --> 00:11:33.300]  耶穌是好牧人
[00:11:33.300 --> 00:11:35.260]  祂明白我們
[00:11:35.260 --> 00:11:36.380]  祂體諒我們
[00:11:36.380 --> 00:11:38.140]  祂知道我們的苦況
[00:11:38.140 --> 00:11:39.660]  祂愛我們
[00:11:39.660 --> 00:11:42.100]  祂也希望我們去明白祂
[00:11:42.100 --> 00:11:43.420]  去愛祂
[00:11:43.420 --> 00:11:45.540]  去認識祂
[00:11:45.540 --> 00:11:49.140]  怎樣能夠做到呢?
[00:11:49.140 --> 00:11:52.420]  就好像祂和天父的關係
[00:11:52.420 --> 00:11:53.820]  是我們的目標
[00:11:53.820 --> 00:11:57.020]  我們的目標要和耶穌基督建立的關係
[00:11:57.020 --> 00:11:59.300]  好像天父和耶穌一樣
[00:11:59.300 --> 00:12:00.220]  這麼親密
[00:12:00.220 --> 00:12:02.340]  這麼深厚
[00:12:02.340 --> 00:12:05.020]  耶穌是一個好牧人
[00:12:05.020 --> 00:12:05.820]  好得不得了
[00:12:05.820 --> 00:12:07.100]  好得難以想像
[00:12:07.100 --> 00:12:08.780]  超乎常理
[00:12:08.780 --> 00:12:11.580]  但是耶穌對於我們有一個很大的呼籲
[00:12:11.580 --> 00:12:12.780]  在第十六節
[00:12:12.780 --> 00:12:16.100]  我想大家和我一起讀第十六節
[00:12:16.100 --> 00:12:17.620]  「我另外有羊」
[00:12:17.620 --> 00:12:19.340]  「不屬者圈裡的」
[00:12:19.340 --> 00:12:21.420]  「我必須領他們來」
[00:12:21.420 --> 00:12:23.820]  「他們也要聽我的聲音」
[00:12:23.820 --> 00:12:25.820]  「並且要合成一群」
[00:12:25.820 --> 00:12:27.780]  「歸一個牧人」
[00:12:27.780 --> 00:12:29.780]  耶穌祂另外有羊
[00:12:29.780 --> 00:12:31.460]  祂不在這個圈裡
[00:12:31.460 --> 00:12:33.340]  這個圈是指什麼?
[00:12:33.340 --> 00:12:36.580]  是指猶太人的群體
[00:12:36.580 --> 00:12:40.180]  耶穌說在外邦世界還有很多失喪的人
[00:12:40.180 --> 00:12:43.100]  我們必須要領他們進來
[00:12:43.100 --> 00:12:44.980]  要合成一群
[00:12:44.980 --> 00:12:48.020]  「要合成」這個字是一個將來式的動詞
[00:12:48.020 --> 00:12:49.180]  即是表示什麼呢?
[00:12:49.180 --> 00:12:52.940]  耶穌指向在他之後會有他的門徒
[00:12:52.940 --> 00:12:54.220]  他的使徒
[00:12:54.220 --> 00:12:55.660]  去到外邦世界
[00:12:55.660 --> 00:12:59.540]  將外邦人帶回來這個信徒群體裡面
[00:12:59.540 --> 00:13:01.140]  要合成一群
[00:13:01.140 --> 00:13:03.780]  歸一個牧人去管理
[00:13:03.780 --> 00:13:05.620]  所以路加福音耶穌說
[00:13:05.620 --> 00:13:11.220]  耶穌來是要尋找拯救失喪的人
[00:13:11.220 --> 00:13:13.020]  今天是職場主日
[00:13:13.020 --> 00:13:15.420]  我們怎樣去應用呢?
[00:13:15.420 --> 00:13:16.700]  在你的職場裡面
[00:13:16.700 --> 00:13:18.180]  在你的同事當中
[00:13:18.180 --> 00:13:20.780]  他們是不是失喪的人呢?
[00:13:20.780 --> 00:13:22.820]  那你會問這個問題
[00:13:22.820 --> 00:13:24.100]  職場是什麼呢?
[00:13:24.100 --> 00:13:25.580]  職場代表什麼呢?
[00:13:25.580 --> 00:13:27.340]  我退休了
[00:13:27.340 --> 00:13:28.900]  我已經八十後
[00:13:28.900 --> 00:13:30.300]  即是我八十多歲了
[00:13:30.300 --> 00:13:33.940]  我沒有職場了
[00:13:33.940 --> 00:13:35.260]  我的定義就是
[00:13:35.260 --> 00:13:36.540]  廣義的職場就是
[00:13:36.540 --> 00:13:40.620]  你能夠恆常接觸和影響別人的地方
[00:13:40.620 --> 00:13:42.020]  如果你正在讀書的
[00:13:42.020 --> 00:13:43.820]  學校就是你的職場
[00:13:43.820 --> 00:13:47.100]  你正在打工的公司就是你的職場
[00:13:47.100 --> 00:13:49.180]  你退休了你是家庭主婦的
[00:13:49.180 --> 00:13:51.700]  可能家庭就是你的職場
[00:13:51.700 --> 00:13:53.100]  你退休了
[00:13:53.100 --> 00:13:57.540]  你是日落去晨運的公園裡面的
[00:13:57.540 --> 00:14:00.020]  婆婆、伯伯就是你的對象
[00:14:00.020 --> 00:14:01.900]  那裡就是你的職場
[00:14:01.900 --> 00:14:03.380]  每一個人都有職場
[00:14:03.380 --> 00:14:04.500]  所以這段經文
[00:14:04.500 --> 00:14:07.060]  和我們每一個人都有關係
[00:14:07.060 --> 00:14:10.020]  因為我們每一個人都有職場
[00:14:10.020 --> 00:14:11.180]  當然
[00:14:11.180 --> 00:14:14.020]  狹義的職場就是你工作的地方
[00:14:14.020 --> 00:14:16.220]  你每天可能朝九晚五
[00:14:16.220 --> 00:14:20.020]  或者一段長時間在這裡工作的地方
[00:14:20.020 --> 00:14:22.140]  你想不想幫助你的同事
[00:14:22.140 --> 00:14:23.740]  你職場中的人
[00:14:23.740 --> 00:14:28.140]  能夠歸入這個好目人的名下呢?
[00:14:28.140 --> 00:14:29.860]  有一個關鍵
[00:14:29.860 --> 00:14:33.980]  這個關鍵就是你怎樣看待你的同事
[00:14:33.980 --> 00:14:35.980]  你怎樣看待你的同事
[00:14:35.980 --> 00:14:39.860]  就是你能不能夠做到這件事的關鍵
[00:14:39.860 --> 00:14:42.220]  有一個故事是這樣的
[00:14:42.220 --> 00:14:43.700]  有一個有錢人
[00:14:43.700 --> 00:14:44.820]  在一個冬天裡面
[00:14:44.820 --> 00:14:47.300]  一個外面寒風凜冽
[00:14:47.300 --> 00:14:49.500]  大雪紛飛的冬天裡面
[00:14:49.500 --> 00:14:50.660]  他在屋裡面
[00:14:50.660 --> 00:14:52.420]  生著一個火爐
[00:14:52.420 --> 00:14:54.060]  穿著一件皮草
[00:14:54.060 --> 00:14:55.260]  在喝紅酒
[00:14:55.260 --> 00:14:57.140]  很舒服地坐在沙發上
[00:14:57.140 --> 00:14:58.220]  喝著喝著
[00:14:58.220 --> 00:14:59.820]  開始出汗
[00:14:59.820 --> 00:15:00.780]  他就很熱
[00:15:00.780 --> 00:15:03.180]  他就把皮草脫下來
[00:15:03.180 --> 00:15:04.340]  他就在那裡享受
[00:15:04.340 --> 00:15:06.500]  冬天也不是很冷
[00:15:06.500 --> 00:15:07.940]  冬天也不是很難熬
[00:15:07.940 --> 00:15:10.260]  也挺舒服的
[00:15:10.260 --> 00:15:13.300]  剛剛有一個乞丐在屋外經過
[00:15:13.300 --> 00:15:16.380]  聽到這個有錢人這樣說
[00:15:16.380 --> 00:15:19.100]  這個乞丐在大風大雪當中
[00:15:19.100 --> 00:15:20.260]  衣衫藍柳
[00:15:20.260 --> 00:15:21.220]  衣不閉體
[00:15:21.220 --> 00:15:23.660]  在那裡失縮發抖
[00:15:23.660 --> 00:15:26.100]  你在屋裡面
[00:15:26.100 --> 00:15:27.860]  那當然舒服了
[00:15:27.860 --> 00:15:29.900]  你覺得冬天不難過
[00:15:29.900 --> 00:15:33.940]  我覺得冬天很難過
[00:15:33.940 --> 00:15:35.580]  請姐妹
[00:15:35.580 --> 00:15:37.300]  這個圈子
[00:15:37.300 --> 00:15:39.700]  在這今天是指什麼?
[00:15:39.700 --> 00:15:41.060]  信徒群體
[00:15:41.060 --> 00:15:42.460]  教會
[00:15:42.460 --> 00:15:44.460]  我們在教會裡面當然舒服
[00:15:44.460 --> 00:15:47.380]  我們跟教會弟兄姊妹相處
[00:15:47.380 --> 00:15:48.620]  一點也不難
[00:15:48.620 --> 00:15:49.820]  或者不算很難
[00:15:49.820 --> 00:15:51.300]  大家有愛心
[00:15:51.300 --> 00:15:52.780]  容易一點包容
[00:15:52.780 --> 00:15:54.540]  大家有同一個信仰
[00:15:54.540 --> 00:15:56.140]  是舒服很多的
[00:15:56.140 --> 00:15:57.700]  但是外面的人
[00:15:57.700 --> 00:16:00.260]  你的同事是失喪的人
[00:16:00.260 --> 00:16:01.980]  他們很難熬
[00:16:01.980 --> 00:16:03.820]  他們需要的是福音
[00:16:03.820 --> 00:16:05.300]  需要的是真理
[00:16:05.300 --> 00:16:07.140]  去轉化他們
[00:16:07.140 --> 00:16:09.500]  所以如果我們在教會的圈子裡面
[00:16:09.500 --> 00:16:11.460]  留得太久
[00:16:11.460 --> 00:16:13.540]  我們會失卻了
[00:16:13.540 --> 00:16:16.620]  對這個失喪世界的敏銳度
[00:16:16.620 --> 00:16:19.220]  我們就不再想這一群人是一群
[00:16:19.220 --> 00:16:22.060]  需要福音的人
[00:16:22.060 --> 00:16:23.220]  所以關鍵是什麼呢?
[00:16:23.220 --> 00:16:25.180]  你怎麼看你的同事
[00:16:25.180 --> 00:16:26.780]  怎麼看你的同學
[00:16:26.780 --> 00:16:28.380]  怎麼看你的鄰居
[00:16:28.380 --> 00:16:30.340]  怎麼看你的親友
[00:16:30.340 --> 00:16:32.860]  他們是不是一群失喪的人
[00:16:32.860 --> 00:16:35.820]  是極需要福音的拯救
[00:16:35.820 --> 00:16:38.580]  只是他們的德教跟你沒有關係
[00:16:38.580 --> 00:16:41.540]  我們教會有蘇牧師、朱牧師
[00:16:41.540 --> 00:16:43.340]  聽福音就找他們
[00:16:43.340 --> 00:16:44.980]  跟我沒有關係
[00:16:44.980 --> 00:16:46.740]  或者有些人的想法就是
[00:16:46.740 --> 00:16:48.260]  神要救他們
[00:16:48.260 --> 00:16:49.700]  自有神的方法
[00:16:49.700 --> 00:16:52.740]  何須我插手呢?
[00:16:52.740 --> 00:16:54.620]  是不是應該這樣想呢?
[00:16:54.620 --> 00:16:56.620]  我想起一個很出名的人
[00:16:56.620 --> 00:16:58.580]  他叫做威廉克里
[00:16:58.580 --> 00:17:02.020]  威廉克里是近代宣教之父
[00:17:02.020 --> 00:17:05.300]  他是英國浸信會的一個牧師
[00:17:05.300 --> 00:17:08.140]  在1780年
[00:17:08.140 --> 00:17:11.300]  威廉克里去參加一個牧師的大會
[00:17:11.300 --> 00:17:12.220]  在這個大會裏面
[00:17:12.220 --> 00:17:14.420]  這個年輕牧師很勇敢
[00:17:14.420 --> 00:17:16.340]  他提出一個問題
[00:17:16.340 --> 00:17:18.940]  我們需不需要將福音傳到亞洲
[00:17:18.940 --> 00:17:21.980]  那些異教徒的地方
[00:17:21.980 --> 00:17:23.820]  讓他們得福音
[00:17:23.820 --> 00:17:26.140]  於是有一個資深牧師就站起來
