
[00:00:00.000 --> 00:00:04.040]  我們讀一段聖經 以賽亞書第六四章第四節
[00:01:32.900 --> 00:01:36.600]  甚至在舊約時代結束 新約時代開始之前
[00:01:36.600 --> 00:01:38.800]  中間四百年
[00:01:38.800 --> 00:01:41.800]  好像神一句話都沒有向人來述說
[00:01:41.800 --> 00:01:45.600]  好像連神自己都忘記這件事情
[00:01:45.600 --> 00:01:48.000]  難道神真的忘記了嗎?
[00:01:48.000 --> 00:01:52.300]  難道神不再紀念他的百姓了嗎?
[00:01:52.300 --> 00:01:55.300]  直到聖誕夜那個晚上
[00:01:55.300 --> 00:02:01.900]  天使顯現向牧羊人報告大好的信息
[00:02:01.900 --> 00:02:04.300]  就在那一個晚上
[00:02:04.300 --> 00:02:09.100]  打破了幾千年來沉默的黑夜
[00:02:09.100 --> 00:02:11.200]  神向人宣告說
[00:02:11.200 --> 00:02:13.900]  今天在大衛的城裏
[00:02:13.900 --> 00:02:17.700]  爲你們神領一位救主 就是主基督
[00:02:17.700 --> 00:02:19.400]  哈利路亞
[00:02:19.400 --> 00:02:25.500]  多少年來我們看見神的百姓盈睛仰望的救恩
[00:02:25.500 --> 00:02:30.100]  在那一個晚上終於得到實現了
[00:02:30.100 --> 00:02:34.700]  第二點 聖誕節就是要告訴我們一個真理
[00:02:34.700 --> 00:02:39.800]  那就是我們的神是爲那等候他人行事的神
[00:02:39.800 --> 00:02:41.300]  Amen
[00:02:41.300 --> 00:02:44.000]  今天也許你說我們不再等候彌賽亞降臨
[00:02:44.000 --> 00:02:46.400]  因爲救恩已經完成了
[00:02:46.400 --> 00:02:51.800]  但我們仍然期待他的國度降臨在我們中間不是嗎?
[00:02:51.800 --> 00:02:56.200]  我們還是渴望他的旨意能夠成全在我們身上
[00:02:56.200 --> 00:02:59.200]  如同成就在天上一樣
[00:02:59.200 --> 00:03:01.400]  多少時候當我們在患難當中
[00:03:01.400 --> 00:03:05.700]  我們不是渴望神來爲我們開路嗎?
[00:03:05.700 --> 00:03:07.800]  在我們軟弱當中
[00:03:07.800 --> 00:03:11.600]  我們不是渴望神來複興我們嗎?
[00:03:11.600 --> 00:03:16.900]  在我們人生的抉擇當中我們多麼需要神來指引我們
[00:03:16.900 --> 00:03:18.300]  感謝主剛纔的經文
[00:03:18.300 --> 00:03:22.300]  再一次給我們心靈一個雀距跟安慰
[00:03:22.300 --> 00:03:24.400]  以色爾說六十四章第四節說
[00:03:24.400 --> 00:03:29.900]  從古以來人未曾聽見 未曾耳聞 也未曾眼見
[00:03:29.900 --> 00:03:36.200]  神啊 在你以外有何神爲等候他的人行事?
[00:03:36.200 --> 00:03:37.700]  哈利路亞
[00:03:37.700 --> 00:03:44.200]  第二節 你的神是爲等候他的人行事的神
[00:03:44.200 --> 00:03:46.200]  既然是如此
[00:03:46.200 --> 00:03:48.900]  那我們應當怎麼樣學習
[00:03:48.900 --> 00:03:52.100]  能夠在神的裏面來等候他呢?
[00:03:52.100 --> 00:03:55.000]  今天早上跟大家講講三方面
[00:03:55.000 --> 00:03:57.900]  等候神的一個學習
[00:03:57.900 --> 00:04:00.100]  第一方面 怎麼等候神呢?
[00:04:00.100 --> 00:04:01.900]  要在信心當中等候神
[00:04:01.900 --> 00:04:06.000]  跟你們說要在信心中等候神
[00:04:06.000 --> 00:04:09.800]  等候首先一定要在信心的裏面
[00:04:09.800 --> 00:04:11.400]  因爲如果你沒有信心
[00:04:11.400 --> 00:04:14.200]  那麼等兩三下你就不耐煩
[00:04:14.200 --> 00:04:16.800]  感覺灰心失望
[00:04:16.800 --> 00:04:20.600]  你必須要在信心當中來等候
[00:04:20.600 --> 00:04:22.800]  是怎麼樣一種信心呢?
[00:04:22.800 --> 00:04:24.100]  首先第一個
[00:04:24.100 --> 00:04:26.800]  是對神話語的信心
[00:04:26.800 --> 00:04:27.900]  各位同學說來
[00:04:27.900 --> 00:04:31.000]  對神話語的信心
[00:04:31.000 --> 00:04:34.200]  你知道我們常說我們所信的神是一位信實的神
[00:04:34.200 --> 00:04:35.400]  對不對?
[00:04:35.400 --> 00:04:37.000]  那信實是什麼意思呢?
[00:04:37.000 --> 00:04:39.400]  我們常用這個字不見得明白
[00:04:39.400 --> 00:04:41.400]  其實讓我們很簡單地說
[00:04:41.400 --> 00:04:43.200]  信實的意思就是
[00:04:43.200 --> 00:04:46.100]  神說話算數
[00:04:46.100 --> 00:04:47.100]  你們
[00:04:47.100 --> 00:04:49.700]  神說話算話
[00:04:49.700 --> 00:04:51.800]  祂的應許一出
[00:04:51.800 --> 00:04:54.000]  絕不突然返回
[00:04:54.000 --> 00:04:56.900]  祂的應許必然成就
[00:04:56.900 --> 00:04:59.600]  這是我們信心的根基
[00:04:59.600 --> 00:05:02.600]  也是我們等候的動力
[00:05:02.600 --> 00:05:05.300]  這爲什麼當我們在講等候神的時候
[00:05:05.300 --> 00:05:09.600]  其實我們不是坐在空等而已
[00:05:09.600 --> 00:05:11.200]  當我們講等候神的時候
[00:05:11.200 --> 00:05:16.700]  你一定要學習抓住祂的話語來禱告
[00:05:16.700 --> 00:05:19.500]  等候是需要在信心的裏面
[00:05:19.500 --> 00:05:22.800]  抓住神的話語來禱告
[00:05:22.800 --> 00:05:27.300]  羅馬書第十章十七節很清楚地告訴我們
[00:05:27.300 --> 00:05:29.600]  這時候可見信道是從聽道來
[00:05:29.600 --> 00:05:32.300]  聽道是從基督的話來
[00:05:32.300 --> 00:05:33.300]  其實我們看見這裏
[00:05:33.300 --> 00:05:36.300]  信道其實原文就是信心
[00:05:36.300 --> 00:05:39.100]  這裏說信心是從聆聽而來
[00:05:39.100 --> 00:05:42.300]  聆聽是從基督的話而來
[00:05:42.300 --> 00:05:45.700]  可見信心的根基在哪裏呢?
[00:05:45.700 --> 00:05:48.700]  就在於基督的話語
[00:05:48.700 --> 00:05:50.400]  你要知道在
[00:05:50.400 --> 00:05:53.200]  聖經的原文裏面講到神的話的時候
[00:05:53.200 --> 00:05:56.600]  用不同的字來講到神的話
[00:05:56.600 --> 00:05:58.600]  所以通常我們所遇到的是logos
[00:05:58.600 --> 00:06:01.800]  我們常常聽到logos是神的道
[00:06:01.800 --> 00:06:04.400]  但在這裏基督的話
[00:06:04.400 --> 00:06:05.600]  卻不是用logos
[00:06:05.600 --> 00:06:06.900]  是用另外一個字
[00:06:06.900 --> 00:06:09.800]  是用rhema
[00:06:09.800 --> 00:06:12.000]  rhema的意思跟logos是不同的
[00:06:12.000 --> 00:06:16.400]  logos是講到神一切所說的話語
[00:06:16.400 --> 00:06:17.700]  可是rhema不一樣
[00:06:17.700 --> 00:06:22.500]  rhema是指着神現在所說的話語
[00:06:22.500 --> 00:06:24.400]  所以換句話說
[00:06:24.400 --> 00:06:29.700]  信心不只是抓住神的應許來禱告而已
[00:06:29.700 --> 00:06:33.600]  這個話語不是隻是神普通的話語而已
[00:06:33.600 --> 00:06:36.800]  什麼叫做信心的禱告
[00:06:36.800 --> 00:06:40.000]  是你抓住神現在所說的話
[00:06:40.000 --> 00:06:42.000]  不只是神一切的話語
[00:06:42.000 --> 00:06:46.600]  而是現在對你所說的話語
[00:06:46.600 --> 00:06:48.000]  所以當你在尋求神的時候
[00:06:48.000 --> 00:06:48.700]  很重要一件事情
[00:06:48.700 --> 00:06:49.900]  當你每一次讀聖經的時候
[00:06:49.900 --> 00:06:53.100]  不只是白紙黑字讀過去而已
[00:06:53.100 --> 00:06:55.100]  當你翻開神的話語來讀的時候
[00:06:55.100 --> 00:06:57.100]  你要心中做一個禱告主
[00:06:57.100 --> 00:07:01.500]  求你給我今天的話語
[00:07:01.500 --> 00:07:04.700]  求你給我是這個時刻的話語
[00:07:04.700 --> 00:07:07.600]  在這個時刻你要我做什麼
[00:07:07.600 --> 00:07:11.300]  在這個時刻你要向我說什麼
[00:07:11.300 --> 00:07:14.400]  把你生活的情況帶到神的面前來
[00:07:14.400 --> 00:07:17.400]  求神的聖靈用祂的話語
[00:07:17.400 --> 00:07:20.100]  親自來向你說話
[00:07:20.100 --> 00:07:22.500]  一旦聖靈感動你
[00:07:22.500 --> 00:07:25.300]  一旦聖靈把神的話放在你心裏
[00:07:25.300 --> 00:07:27.600]  把神今天要對你所說的
[00:07:27.600 --> 00:07:30.700]  現在要對你所說的話放在你心裏的時候
[00:07:30.700 --> 00:07:36.500]  信心就自然而然從你心靈的深處產生了
[00:07:36.500 --> 00:07:39.800]  這個信心就能幫助你在神的道路當中
[00:07:39.800 --> 00:07:43.200]  則以堅定不斷地向前
[00:07:43.200 --> 00:07:46.600]  我還記得當我在尋求
[00:07:46.600 --> 00:07:49.800]  全世間侍奉的道路的時候
[00:07:49.800 --> 00:07:51.600]  那個時候我在Washington DC上班
[00:07:51.600 --> 00:07:54.400]  其實那個心中很大的掙扎就是
[00:07:54.400 --> 00:07:56.600]  爲什麼不一邊上班一邊服侍神
[00:07:56.600 --> 00:07:58.500]  這不是很好嗎
[00:07:58.500 --> 00:08:02.600]  這樣一方面不需要擔憂生活的問題
[00:08:02.600 --> 00:08:07.000]  而且教會弟兄姐妹還會說你很愛主
[00:08:07.000 --> 00:08:08.800]  你全世間封信就沒有人說你愛主
[00:08:08.800 --> 00:08:10.200]  你應該是這樣
[00:08:10.200 --> 00:08:13.400]  可是你一邊工作一邊教會侍奉
[00:08:13.400 --> 00:08:15.800]  你好愛主的弟兄
[00:08:15.800 --> 00:08:17.500]  所以這樣不是很好嗎
[00:08:17.500 --> 00:08:20.700]  一邊工作一邊服侍不是蠻好
[00:08:20.700 --> 00:08:22.300]  所以在神面前尋求的時候
[00:08:22.300 --> 00:08:25.600]  我還記得有一次當我跪在神面前禱告
[00:08:25.600 --> 00:08:27.600]  求神的顯明祂的心意的時候
[00:08:27.600 --> 00:08:29.000]  剛好讓我讀到一段聖經
[00:08:29.000 --> 00:08:32.200]  在《出埃及記》第八章裏面
[00:08:32.200 --> 00:08:36.200]  就講到神要帶領以色列出埃及
[00:08:36.200 --> 00:08:38.400]  那段聖經不知道讀過多少遍
[00:08:38.400 --> 00:08:39.400]  可那天當我說主啊
[00:08:39.400 --> 00:08:42.000]  真的求你給我今天的話
[00:08:42.000 --> 00:08:43.800]  那時候當我再次讀這段經的時候
[00:08:43.800 --> 00:08:45.600]  忽然間神給我個亮光
[00:08:45.600 --> 00:08:48.600]  就法老對以色列人說你們不必離開
[00:08:48.600 --> 00:08:50.200]  我讓你們在埃及地服侍神就好
[00:08:50.200 --> 00:08:52.800]  不用離開在這裏服侍神
[00:08:52.800 --> 00:08:54.900]  可是摩羲很清楚對法老王說
[00:08:54.900 --> 00:08:57.500]  no no 神的心意不是要我們在這裏
[00:08:57.500 --> 00:09:01.100]  要我們離開埃及到曠野
[00:09:01.100 --> 00:09:03.200]  在那裏服侍神
[00:09:03.200 --> 00:09:05.100]  忽然間神開我的眼睛
[00:09:05.100 --> 00:09:09.300]  讓我看見我的工作就是我的埃及
[00:09:09.300 --> 00:09:10.100]  我那時候還講主啊
[00:09:10.100 --> 00:09:13.300]  若是能一邊工作一邊服侍你不是很好嗎
[00:09:13.300 --> 00:09:16.600]  能夠在埃及一邊服侍你不是很好嗎
[00:09:16.600 --> 00:09:20.100]  但神說no 你要離開你的埃及
[00:09:20.100 --> 00:09:23.100]  到我要你去的地方在那裏服侍
[00:09:23.100 --> 00:09:26.300]  忽然間就成爲極大的信心的根基
[00:09:26.300 --> 00:09:28.500]  在那個時候我就清楚明白
[00:09:28.500 --> 00:09:32.600]  神要我全時間能夠來服侍他
[00:09:32.600 --> 00:09:35.300]  我們看見等候神就是看見
[00:09:35.300 --> 00:09:38.800]  你要在神的話語上對神的話有信心
[00:09:38.800 --> 00:09:42.300]  神的話語是我們信心的根基
[00:09:42.300 --> 00:09:45.000]  第二方面你要對神的工作要有信心
[00:09:45.000 --> 00:09:45.900]  跟我一同來說來
[00:09:45.900 --> 00:09:48.600]  對神的工作有信心
[00:09:48.600 --> 00:09:51.900]  很多時候我們對神的話語是比較容易有信心的
[00:09:51.900 --> 00:09:55.900]  但隨着對神的工作就不那麼確定
[00:09:55.900 --> 00:09:59.100]  我看見今天很多的基督徒很會禱告
[00:09:59.100 --> 00:10:02.500]  也很會抓住神的話語禱告
[00:10:02.500 --> 00:10:05.300]  但是在真實的世界當中
[00:10:05.300 --> 00:10:10.400]  我們卻不大敢相信神真的會成就我們的禱告
[00:10:10.400 --> 00:10:13.000]  我再說很多基督徒很會禱告
[00:10:13.000 --> 00:10:18.700]  但卻不敢真的相信神會成就禱告
[00:10:18.700 --> 00:10:21.900]  我就想到在史璐心裏有一個很有意思的故事
[00:10:21.900 --> 00:10:23.900]  史璐心在第十二章裏面講到
[00:10:23.900 --> 00:10:26.900]  彼得被關到監獄裏面去了
[00:10:26.900 --> 00:10:30.900]  在監獄裏面雖說希律王就想要殺死他
[00:10:30.900 --> 00:10:35.000]  所以教會弟兄姐妹聽見彼得被關在監獄都很着急
[00:10:35.000 --> 00:10:36.400]  迫切爲他禱告
[00:10:36.400 --> 00:10:40.000]  你可以想象他們禱告的內容是什麼嗎
[00:10:40.000 --> 00:10:43.300]  是什麼嗎 拯救彼得
[00:10:43.300 --> 00:10:47.100]  救救彼得吧 釋放他 得自由
[00:10:47.100 --> 00:10:52.000]  迫切禱告 徹夜禱告 我相信是通宵禱告
[00:10:52.000 --> 00:10:54.000]  甚至彼得自己也在監獄裏面禱告
[00:10:54.000 --> 00:10:58.000]  求你救我 求你救我 一定是這樣
[00:10:58.000 --> 00:11:02.400]  果然 神就差一點天使就救他了
[00:11:02.400 --> 00:11:04.600]  天使一進到監獄裏面
[00:11:04.600 --> 00:11:07.200]  就把彼得的手鍊打開了
[00:11:07.200 --> 00:11:10.000]  這個腳 腳鐐統統打開了
[00:11:10.000 --> 00:11:11.600]  來 跟着我走
[00:11:11.600 --> 00:11:14.300]  然後就走過第一層監獄
[00:11:14.300 --> 00:11:16.000]  再走過第二層監獄
[00:11:16.000 --> 00:11:18.000]  就走到街道去
[00:11:18.000 --> 00:11:22.500]  彼得以爲他在看異象
[00:11:22.500 --> 00:11:24.400]  他以爲這在Dream
[00:11:24.400 --> 00:11:26.600]  走啊走啊走啊走啊走啊走啊
[00:11:26.600 --> 00:11:29.400]  走到街上去 還在覺得看異象
[00:11:29.400 --> 00:11:32.800]  直到天使就要說拜拜
[00:11:32.800 --> 00:11:34.300]  再見了
[00:11:34.300 --> 00:11:37.600]  我走了 我做完我當的事 你留在這裏吧
[00:11:37.600 --> 00:11:40.500]  他才忽然發現 啊 這是真的
[00:11:40.500 --> 00:11:42.600]  真的在街上了
[00:11:42.600 --> 00:11:45.600]  他已經得自由 得釋放了
[00:11:45.600 --> 00:11:47.300]  忽然間他想怎麼辦 去哪裏呢
[00:11:47.300 --> 00:11:48.700]  要釋放去哪裏
[00:11:48.700 --> 00:11:51.300]  當然找他的可愛的弟兄姐妹
[00:11:51.300 --> 00:11:52.000]  對不對
[00:11:52.000 --> 00:11:53.300]  就想啊 大堂講
[00:11:53.300 --> 00:11:55.100]  他們正在禱告 迫切禱告啊
[00:11:55.100 --> 00:11:58.100]  給他們個驚喜吧 敲敲門
[00:11:58.100 --> 00:12:00.500]  哇 一個小時你就一打開
[00:12:00.500 --> 00:12:04.000]  哎呀 是彼得 高興死了
[00:12:04.000 --> 00:12:06.700]  就忘記開門了
[00:12:06.700 --> 00:12:08.400]  就衝到裏面
[00:12:08.400 --> 00:12:09.500]  跟弟兄姐妹說
[00:12:09.500 --> 00:12:13.000]  哎呀 彼得來了 彼得回來了 彼得回來了
[00:12:13.000 --> 00:12:15.900]  你知道這些迫切禱告的
[00:12:15.900 --> 00:12:18.700]  可愛的弟兄姐妹
[00:12:18.700 --> 00:12:20.700]  他們聽見這個使女說
[00:12:20.700 --> 00:12:22.000]  彼得回來了
[00:12:22.000 --> 00:12:24.200]  他們的反應是什麼嗎
[00:12:24.200 --> 00:12:25.900]  使徒玄觴十二章十五節
[00:12:25.900 --> 00:12:27.300]  我們來看看這個經文吧
[00:12:27.300 --> 00:12:29.100]  他們說什麼
[00:12:29.100 --> 00:12:31.400]  你是瘋了
[00:12:31.400 --> 00:12:34.800]  使女說真的是真的
[00:12:34.800 --> 00:12:36.700]  他們說一定是什麼
[00:12:36.700 --> 00:12:38.500]  是天使啦
[00:12:38.500 --> 00:12:40.800]  一定是天使 不可能是真的
[00:12:40.800 --> 00:12:42.300]  這個時候彼得在外面敲門
[00:12:42.300 --> 00:12:44.700]  No no no come on come on come on
[00:12:44.700 --> 00:12:46.400]  終於他們打開了門
[00:12:46.400 --> 00:12:49.200]  看見他還剩什麼
[00:12:49.200 --> 00:12:51.100]  驚喜
[00:12:51.100 --> 00:12:52.200]  這有什麼好驚喜的
[00:12:52.200 --> 00:12:53.300]  你不禱告 迫切禱告
[00:12:53.300 --> 00:12:56.800]  這麼迫切的禱告還驚喜什麼
[00:12:56.800 --> 00:12:59.000]  可見我們禱告是禱告了
[00:12:59.000 --> 00:13:01.500]  我們不大敢相信
[00:13:01.500 --> 00:13:03.200]  我們不大敢相信
[00:13:03.200 --> 00:13:06.600]  上帝真的會成就我們的禱告
[00:13:06.600 --> 00:13:09.100]  我們看見這些可愛的弟兄姐妹
[00:13:09.100 --> 00:13:11.700]  甚至相信天使顯現
[00:13:11.700 --> 00:13:13.300]  都比相信神垂聽禱告
[00:13:13.300 --> 00:13:15.100]  更可能性更高
[00:13:15.100 --> 00:13:17.100]  一定是祂的天使顯現
[00:13:17.100 --> 00:13:18.100]  不可能成就我們的禱告
[00:13:18.100 --> 00:13:20.100]  一定是祂的天使
[00:13:20.100 --> 00:13:21.100]  你看見諸老師
[00:13:21.100 --> 00:13:24.900]  我們的信心何等的小
[00:13:24.900 --> 00:13:26.800]  我們禱告只是嘴裏說一些
[00:13:26.800 --> 00:13:30.400]  甚至我們心中都不見得相信的話語
[00:13:30.400 --> 00:13:32.800]  我們要求神再次幫助我們
[00:13:32.800 --> 00:13:36.800]  求神賜下一個活潑的信心給我們
[00:13:36.800 --> 00:13:38.100]  我們明年的主題是
[00:13:38.100 --> 00:13:42.400]  夢想 禱告 行動
[00:13:42.400 --> 00:13:45.600]  我們真的要敢於夢想
[00:13:45.600 --> 00:13:46.500]  但是我告訴你
[00:13:46.500 --> 00:13:52.200]  你要敢於相信
[00:13:52.200 --> 00:13:55.800]  相信在神沒有難成的事情
[00:13:55.800 --> 00:13:57.400]  很多時候我們很大的夢想
[00:13:57.400 --> 00:14:02.100]  卻不大敢相信神能夠成就
[00:14:02.100 --> 00:14:03.400]  我們要相信
[00:14:03.400 --> 00:14:08.000]  神也會等候祂的人行事
[00:14:08.000 --> 00:14:12.000]  你要你的信心要建立在神的話語上
[00:14:12.000 --> 00:14:15.100]  更是要建立在祂的工作上
[00:14:15.100 --> 00:14:17.400]  因爲我們的神直到如今
[00:14:17.400 --> 00:14:19.700]  祂仍然行事
[00:14:19.700 --> 00:14:21.000]  Hallelujah
[00:14:21.000 --> 00:14:22.600]  第二個我們看見
[00:14:22.600 --> 00:14:23.600]  怎麼樣等候呢
[00:14:23.600 --> 00:14:27.100]  等候是要在愛中來學習等候
[00:14:27.100 --> 00:14:30.900]  跟你朋友說要在愛中來等候
[00:14:30.900 --> 00:14:31.900]  等候神我再說
[00:14:31.900 --> 00:14:35.600]  不是叫你坐在那裏什麼都不做
[00:14:35.600 --> 00:14:39.600]  等候神需要配合神來工作
[00:14:39.600 --> 00:14:42.800]  我們看見我們的神是充滿慈愛的神
[00:14:42.800 --> 00:14:44.100]  我們看見聖經也告訴我們
[00:14:44.100 --> 00:14:45.800]  無論這個世界怎麼改變
[00:14:45.800 --> 00:14:48.100]  環境人情怎麼改變
[00:14:48.100 --> 00:14:51.000]  愛卻是永不止息的
[00:14:51.000 --> 00:14:52.300]  所以在等候當中
[00:14:52.300 --> 00:14:54.500]  你不要覺得你好像什麼事都不能做
[00:14:54.500 --> 00:14:55.700]  no no
[00:14:55.700 --> 00:14:58.600]  在等候當中有一件事情你需要做的
[00:14:58.600 --> 00:15:02.300]  要學習去愛
[00:15:02.300 --> 00:15:04.200]  聖經很清楚教導我們
[00:15:04.200 --> 00:15:06.700]  誡命中最大的是什麼
[00:15:06.700 --> 00:15:09.100]  就是盡心盡力盡力
[00:15:09.100 --> 00:15:10.300]  愛足你的身
[00:15:10.300 --> 00:15:11.500]  然後呢
[00:15:11.500 --> 00:15:13.300]  愛人如己
[00:15:13.300 --> 00:15:14.500]  無論你的環境
[00:15:14.500 --> 00:15:16.900]  聖經沒有說在環境好的時候才這樣做
[00:15:16.900 --> 00:15:18.200]  no
[00:15:18.200 --> 00:15:20.900]  聖經說無論任何環境
[00:15:20.900 --> 00:15:23.500]  你要盡心盡力盡力
[00:15:23.500 --> 00:15:25.500]  愛足你的身
[00:15:25.500 --> 00:15:28.000]  而且愛人如己
[00:15:28.000 --> 00:15:29.600]  所以在等候當中
[00:15:29.600 --> 00:15:30.600]  有什麼可以做
[00:15:30.600 --> 00:15:32.000]  有兩件事情可以做
[00:15:32.000 --> 00:15:33.500]  第一件事情
[00:15:33.500 --> 00:15:35.800]  永遠選擇來愛神
[00:15:35.800 --> 00:15:37.800]  跟你媽說永遠選擇來愛神
[00:15:37.800 --> 00:15:40.200]  永遠選擇來愛神
[00:15:40.200 --> 00:15:42.900]  就算環境再糟糕
[00:15:42.900 --> 00:15:46.400]  就算你面臨仇敵再多的攻擊
[00:15:46.400 --> 00:15:50.600]  我再次對你說你要永遠選擇來愛神
[00:15:50.600 --> 00:15:54.600]  因爲知道是神先愛了我們
[00:15:54.600 --> 00:15:56.000]  不是嗎
[00:15:56.000 --> 00:15:57.400]  想想看在你一生當中
[00:15:57.400 --> 00:15:59.400]  神何等的愛你
[00:15:59.400 --> 00:16:03.000]  天父他創造了你
[00:16:03.000 --> 00:16:04.800]  你知道神給你一息氣息
[00:16:04.800 --> 00:16:08.000]  再加你一雙線上感謝
[00:16:08.000 --> 00:16:10.800]  如果神給我們生命這樣的寶貴
[00:16:10.800 --> 00:16:12.500]  在這生命當中我們可以享受
[00:16:12.500 --> 00:16:14.900]  神所給我們一切的恩典
[00:16:14.900 --> 00:16:17.800]  天父創造我們何等的寶貴
[00:16:17.800 --> 00:16:21.600]  生命當中每一早晨也都是什麼新的
[00:16:21.600 --> 00:16:23.900]  換句話說每天都有神新的恩典
[00:16:23.900 --> 00:16:27.500]  在我們生命當中爲此來感謝他
[00:16:27.500 --> 00:16:28.500]  愛他
[00:16:28.500 --> 00:16:30.100]  因爲神先愛了我們
[00:16:30.100 --> 00:16:31.800]  創造了我們
[00:16:31.800 --> 00:16:34.000]  想到耶穌基督怎麼愛我們
[00:16:34.000 --> 00:16:36.000]  耶穌基督爲愛我們
[00:16:36.000 --> 00:16:39.100]  爲我們捨己在十字架上
[00:16:39.100 --> 00:16:41.400]  他擔當我們一切的憂患
[00:16:41.400 --> 00:16:45.200]  揹負我們一切的痛苦
[00:16:45.200 --> 00:16:46.500]  你覺得在生命當中
[00:16:46.500 --> 00:16:48.700]  你走過很艱難的道路嗎
[00:16:48.700 --> 00:16:51.100]  舉目仰望十字架吧
[00:16:51.100 --> 00:16:53.200]  你一切的憂患
[00:16:53.200 --> 00:16:54.800]  一切的痛苦
[00:16:54.800 --> 00:16:57.900]  耶穌已經爲你擔當
[00:16:57.900 --> 00:17:00.200]  我說已經
[00:17:00.200 --> 00:17:04.300]  耶穌在十字架上已經擔當這一切
[00:17:04.300 --> 00:17:05.900]  你不需要再把這些重擔
[00:17:05.900 --> 00:17:07.700]  放在你生命當中
[00:17:07.700 --> 00:17:09.800]  你可以交錯在他的手中
[00:17:09.800 --> 00:17:13.800]  因爲他已經爲你擔當這一切的難處
[00:17:13.800 --> 00:17:15.000]  Amen
[00:17:15.000 --> 00:17:16.100]  聖靈何等的愛你
[00:17:16.100 --> 00:17:17.200]  我常常想到聖靈
[00:17:17.200 --> 00:17:19.300]  真的我們最親愛的
[00:17:19.300 --> 00:17:21.600]  在我們人生當中最親密的朋友
[00:17:21.600 --> 00:17:24.000]  真正與我們同在同行的是誰
[00:17:24.000 --> 00:17:26.000]  就是聖靈了
[00:17:26.000 --> 00:17:28.700]  聖靈說他就是我們的牧者
[00:17:28.700 --> 00:17:31.000]  在一生當中引導我們
[00:17:31.000 --> 00:17:33.400]  無論高山低谷
[00:17:33.400 --> 00:17:36.000]  他真的親自向我們來說話引導
[00:17:36.000 --> 00:17:37.000]  何等的寶貴
[00:17:37.000 --> 00:17:40.500]  我們也爲神這樣愛我們
[00:17:40.500 --> 00:17:41.800]  無論你環境是如何
[00:17:41.800 --> 00:17:44.600]  再次說不在乎你的環境是如何
[00:17:44.600 --> 00:17:48.200]  想到有這樣一位愛你的神
[00:17:48.200 --> 00:17:51.900]  讓我們永遠就選擇來愛他吧
[00:17:51.900 --> 00:17:52.900]  Amen
[00:17:52.900 --> 00:17:54.300]  你說怎麼來愛他呢
[00:17:54.300 --> 00:17:56.100]  學習讚美他
[00:17:56.100 --> 00:17:58.000]  在敬拜讚美他
[00:17:58.000 --> 00:18:02.100]  那個愛主的心自然而然能夠增加
[00:18:02.100 --> 00:18:04.700]  就算這個環境再惡劣
[00:18:04.700 --> 00:18:07.200]  也許你沒什麼事情可感謝的
[00:18:07.200 --> 00:18:08.700]  就算你不能感謝
[00:18:08.700 --> 00:18:12.700]  你還是可以因着神的本身來讚美他的
[00:18:12.700 --> 00:18:13.700]  Amen
[00:18:13.700 --> 00:18:15.300]  讚美不是因爲環境
[00:18:15.300 --> 00:18:17.800]  讚美是因爲神的本身
[00:18:17.800 --> 00:18:19.200]  他的本質
[00:18:19.200 --> 00:18:20.700]  他的本性
[00:18:20.700 --> 00:18:22.100]  無論環境是如何
[00:18:22.100 --> 00:18:23.900]  讓我們學習感謝跟讚美
