
[00:00:00.000 --> 00:00:04.000]  各位朋友弟兄姊妹
[00:06:15.000 --> 00:06:17.000]  他只斬了耳朵警告他
[00:06:17.000 --> 00:06:18.000]  耶穌就醫好了這個人
[00:06:18.000 --> 00:06:20.000]  說收回你的刀
[00:06:20.000 --> 00:06:22.000]  凡動刀的必死在刀下
[00:06:22.000 --> 00:06:24.000]  跟著那句你留意
[00:06:24.000 --> 00:06:26.000]  你以為我不能求我的父
[00:06:26.000 --> 00:06:32.000]  祂就馬上給我派十二營以上的天使下來嗎?
[00:06:32.000 --> 00:06:34.000]  你以為我不能求我的父
[00:06:34.000 --> 00:06:38.000]  祂就馬上派十二營有多的天使來?
[00:06:38.000 --> 00:06:39.000]  這句話說
[00:06:39.000 --> 00:06:41.000]  如果我是要求父的話
[00:06:41.000 --> 00:06:43.000]  祂就會派十二營的天使來
[00:06:43.000 --> 00:06:45.000]  十二營的天使有多少?
[00:06:45.000 --> 00:06:47.000]  我不知道一營有多少
[00:06:47.000 --> 00:06:48.000]  但是舊約裡面
[00:06:48.000 --> 00:06:51.000]  一個天使就殺了十八萬六千人
[00:06:51.000 --> 00:06:54.000]  如果十二營以上的天使來到
[00:06:54.000 --> 00:06:56.000]  保不保得住耶穌基督?
[00:06:56.000 --> 00:06:58.000]  什麼都保了
[00:06:58.000 --> 00:07:00.000]  整個世界都可以殺了
[00:07:00.000 --> 00:07:03.000]  耶穌說我可以這樣求
[00:07:03.000 --> 00:07:05.000]  但如果我這樣求的話
[00:07:05.000 --> 00:07:11.000]  經上應驗的事又怎可以應驗呢?
[00:07:11.000 --> 00:07:15.000]  所以耶穌其實有個選擇
[00:07:15.000 --> 00:07:16.000]  上帝給他一個選擇
[00:07:16.000 --> 00:07:20.000]  我不想十字架
[00:07:20.000 --> 00:07:21.000]  如果這樣的話
[00:07:21.000 --> 00:07:23.000]  人類的歷史就重寫了
[00:07:23.000 --> 00:07:26.000]  但是耶穌經過這三次的禱告
[00:07:26.000 --> 00:07:29.000]  就決定上十字架
[00:07:29.000 --> 00:07:34.000]  今天我們來看看耶穌基督的禱告
[00:07:34.000 --> 00:07:35.000]  三次的禱告
[00:07:35.000 --> 00:07:38.000]  第一次就是記錄了
[00:07:38.000 --> 00:07:41.000]  在馬可福音十四章三十六節
[00:07:41.000 --> 00:07:42.000]  大家讀過
[00:07:42.000 --> 00:07:45.000]  阿爸父啊,你凡事都能作
[00:07:45.000 --> 00:07:48.000]  求你叫這杯離開我
[00:07:48.000 --> 00:07:51.000]  但不要照我的意思
[00:07:51.000 --> 00:07:53.000]  只要照你的意思
[00:07:53.000 --> 00:07:55.000]  如果耶穌只說第一句
[00:07:55.000 --> 00:07:56.000]  不說第二句
[00:07:56.000 --> 00:07:59.000]  阿爸父啊,求你叫這杯離開我
[00:07:59.000 --> 00:08:01.000]  就STOP THERE
[00:08:01.000 --> 00:08:05.000]  那麼上帝就聽他的禱告
[00:08:05.000 --> 00:08:07.000]  但是他還沒有祈禱完
[00:08:07.000 --> 00:08:09.000]  但是不要照我的意思
[00:08:09.000 --> 00:08:11.000]  只要照你的意思
[00:08:11.000 --> 00:08:13.000]  第二次的禱告
[00:08:13.000 --> 00:08:15.000]  他回去見到門徒睡著了
[00:08:15.000 --> 00:08:17.000]  這個就不要怪他們
[00:08:17.000 --> 00:08:19.000]  因為有時候你聽到也會睡著
[00:08:19.000 --> 00:08:21.000]  門徒很累
[00:08:21.000 --> 00:08:23.000]  吃飽了就睡著了
[00:08:23.000 --> 00:08:25.000]  第二次他就說
[00:08:25.000 --> 00:08:30.000]  我的父啊,若那杯不能離開我
[00:08:30.000 --> 00:08:32.000]  一定要我喝
[00:08:32.000 --> 00:08:35.000]  就願你的旨意成全
[00:08:35.000 --> 00:08:36.000]  然後他再回去
[00:08:36.000 --> 00:08:38.000]  見到門徒又睡著了
[00:08:38.000 --> 00:08:41.000]  馬可福音第二十六節
[00:08:41.000 --> 00:08:42.000]  他就說
[00:08:42.000 --> 00:08:44.000]  他又離開他們
[00:08:44.000 --> 00:08:46.000]  第三次去禱告
[00:08:46.000 --> 00:08:49.000]  說的也是同樣的話
[00:08:49.000 --> 00:08:50.000]  和第二次一樣
[00:08:50.000 --> 00:08:51.000]  你有沒有留意到
[00:08:51.000 --> 00:08:53.000]  這三次禱告都有一個共通點
[00:08:53.000 --> 00:08:57.000]  就是父啊,照你的旨意成就
[00:08:57.000 --> 00:09:01.000]  上帝聽耶穌禱告
[00:09:01.000 --> 00:09:02.000]  他如果說
[00:09:02.000 --> 00:09:06.000]  父啊,求你派十二型天使來保護我就派
[00:09:06.000 --> 00:09:08.000]  但是他沒有這樣祈禱
[00:09:08.000 --> 00:09:09.000]  他每一次都說
[00:09:09.000 --> 00:09:11.000]  父啊,求你叫這杯離開我
[00:09:11.000 --> 00:09:13.000]  但是不要照我的意思
[00:09:13.000 --> 00:09:16.000]  照你的旨意
[00:09:16.000 --> 00:09:26.000]  我們來看看
[00:09:26.000 --> 00:09:29.000]  這個喀西瑪利是一個什麼地方
[00:09:29.000 --> 00:09:32.000]  這個禱告是啟示了什麼
[00:09:32.000 --> 00:09:34.000]  第一
[00:09:34.000 --> 00:09:37.000]  從這幾節的經文裡面我們看到
[00:09:37.000 --> 00:09:40.000]  喀西瑪利是一個受苦的地方
[00:09:40.000 --> 00:09:43.000]  耶穌在這裡經歷痛苦
[00:09:43.000 --> 00:09:45.000]  他對門徒說
[00:09:45.000 --> 00:09:48.000]  我的心靈痛苦得快要死了
[00:09:48.000 --> 00:09:51.000]  你們留在這裡也要警醒
[00:09:51.000 --> 00:09:56.000]  耶穌也是一個很孤單的情況
[00:09:56.000 --> 00:09:58.000]  因為門徒都睡著了
[00:09:58.000 --> 00:09:59.000]  只有他一個受苦
[00:09:59.000 --> 00:10:01.000]  在馬可福音十四章
[00:10:01.000 --> 00:10:02.000]  大家看過
[00:10:02.000 --> 00:10:05.000]  耶穌回來看見門徒都睡著了
[00:10:05.000 --> 00:10:06.000]  就對彼得說
[00:10:06.000 --> 00:10:08.000]  西門,你睡覺嗎?
[00:10:08.000 --> 00:10:11.000]  你連一個小時也不能警醒嗎?
[00:10:11.000 --> 00:10:13.000]  應當警醒禱告
[00:10:13.000 --> 00:10:14.000]  免得陷入試探
[00:10:14.000 --> 00:10:17.000]  你們心靈雖然軟弱
[00:10:17.000 --> 00:10:19.000]  肉體是軟弱的
[00:10:19.000 --> 00:10:22.000]  喀西瑪利是一個孤單
[00:10:22.000 --> 00:10:24.000]  一個痛苦的地方
[00:10:24.000 --> 00:10:26.000]  還有
[00:10:26.000 --> 00:10:29.000]  喀西瑪利是一個學習信服的地方
[00:10:29.000 --> 00:10:32.000]  人類的命運
[00:10:32.000 --> 00:10:33.000]  天地的前途
[00:10:33.000 --> 00:10:35.000]  就在那一晚
[00:10:36.000 --> 00:10:40.000]  決定在耶穌基督身上
[00:10:40.000 --> 00:10:43.000]  究竟他要喝這個杯
[00:10:43.000 --> 00:10:45.000]  還是不喝這個杯
[00:10:45.000 --> 00:10:47.000]  父說:倘若可行
[00:10:47.000 --> 00:10:49.000]  求你叫這個杯離開我
[00:10:49.000 --> 00:10:51.000]  但是不要照我的意思
[00:10:51.000 --> 00:10:56.000]  喀西瑪利的禱告
[00:10:56.000 --> 00:10:59.000]  是基督最大的信服
[00:10:59.000 --> 00:11:02.000]  我們看一節經文
[00:11:02.000 --> 00:11:03.000]  很特別的
[00:11:03.000 --> 00:11:04.000]  這節經文說
[00:11:04.000 --> 00:11:07.000]  在希伯來書第五章八至九節
[00:11:07.000 --> 00:11:09.000]  他雖然是兒子
[00:11:09.000 --> 00:11:11.000]  基督雖然是神的獨生子
[00:11:11.000 --> 00:11:14.000]  但是因為所受的苦難
[00:11:14.000 --> 00:11:16.000]  學會了順從
[00:11:16.000 --> 00:11:18.000]  他既然順從到底
[00:11:18.000 --> 00:11:20.000]  就成為所有將來
[00:11:20.000 --> 00:11:22.000]  信服耶穌基督的人
[00:11:22.000 --> 00:11:24.000]  得救的基礎
[00:11:24.000 --> 00:11:27.000]  這裡我們要看
[00:11:27.000 --> 00:11:28.000]  這是很有趣的
[00:11:28.000 --> 00:11:30.000]  耶穌基督雖然是神的兒子
[00:11:30.000 --> 00:11:32.000]  但是因著所受的苦難
[00:11:32.000 --> 00:11:33.000]  學會了順從
[00:11:33.000 --> 00:11:34.000]  你會奇怪
[00:11:34.000 --> 00:11:36.000]  為什麼耶穌基督要學東西
[00:11:36.000 --> 00:11:38.000]  他是創天造地的神
[00:11:38.000 --> 00:11:40.000]  為什麼他要學東西
[00:11:40.000 --> 00:11:42.000]  本來就不用學東西
[00:11:42.000 --> 00:11:44.000]  但是他成為了一個人之後
[00:11:44.000 --> 00:11:45.000]  就有很多東西要學
[00:11:45.000 --> 00:11:47.000]  耶穌出生的時候
[00:11:47.000 --> 00:11:49.000]  是否會"I am here"
[00:11:49.000 --> 00:11:50.000]  不懂得說中文
[00:11:50.000 --> 00:11:51.000]  不懂得說英文
[00:11:51.000 --> 00:11:52.000]  他不懂得說話
[00:11:52.000 --> 00:11:53.000]  他是不是要學
[00:11:53.000 --> 00:11:55.000]  他不懂得自己去洗手間
[00:11:55.000 --> 00:11:57.000]  有沒有想到
[00:11:57.000 --> 00:11:59.000]  創天造地的神
[00:11:59.000 --> 00:12:01.000]  變成一個人來到這個世界
[00:12:01.000 --> 00:12:03.000]  不懂得重頭再學
[00:12:03.000 --> 00:12:05.000]  因為他
[00:12:05.000 --> 00:12:07.000]  他倒空自己
[00:12:07.000 --> 00:12:08.000]  在天上
[00:12:08.000 --> 00:12:09.000]  放下天上的榮華
[00:12:09.000 --> 00:12:11.000]  放下天上的地位
[00:12:11.000 --> 00:12:12.000]  來到這個世界
[00:12:12.000 --> 00:12:14.000]  成為一個卑微的人
[00:12:14.000 --> 00:12:16.000]  他如果沒有媽媽的奶
[00:12:16.000 --> 00:12:18.000]  他不能夠生存
[00:12:18.000 --> 00:12:19.000]  他學畫
[00:12:19.000 --> 00:12:20.000]  學習
[00:12:20.000 --> 00:12:22.000]  智慧、新量都一起增長
[00:12:22.000 --> 00:12:23.000]  學啊
[00:12:23.000 --> 00:12:24.000]  這個信服
[00:12:24.000 --> 00:12:26.000]  也要學
[00:12:26.000 --> 00:12:29.000]  你學呢
[00:12:29.000 --> 00:12:31.000]  學會了信服其實很有意思
[00:12:31.000 --> 00:12:32.000]  即是說
[00:12:32.000 --> 00:12:33.000]  他可以選擇學
[00:12:33.000 --> 00:12:35.000]  可以選擇不學
[00:12:35.000 --> 00:12:37.000]  有些人很勤力讀書
[00:12:37.000 --> 00:12:39.000]  讀到加零一
[00:12:39.000 --> 00:12:40.000]  拿一百分
[00:12:40.000 --> 00:12:41.000]  九十九分都不滿意
[00:12:41.000 --> 00:12:43.000]  我就不是那種人
[00:12:43.000 --> 00:12:45.000]  我就用這種叫80/20
[00:12:45.000 --> 00:12:48.000]  我用百分之二十的時間
[00:12:48.000 --> 00:12:50.000]  學到八十分我就夠了
[00:12:50.000 --> 00:12:52.000]  其他二十分就給別人拿
[00:12:52.000 --> 00:12:54.000]  我就用其他八十個percent的時間
[00:12:54.000 --> 00:12:56.000]  做其他喜歡做的事
[00:12:56.000 --> 00:12:58.000]  我就決定了
[00:12:58.000 --> 00:12:59.000]  選擇了不學
[00:12:59.000 --> 00:13:01.000]  學盡了
[00:13:01.000 --> 00:13:03.000]  但耶穌基督呢
[00:13:03.000 --> 00:13:05.000]  學會了
[00:13:05.000 --> 00:13:07.000]  學了信從
[00:13:07.000 --> 00:13:08.000]  即是說
[00:13:08.000 --> 00:13:10.000]  其實他有個選擇
[00:13:10.000 --> 00:13:12.000]  他可以不信從到底
[00:13:12.000 --> 00:13:14.000]  他甚至可以不學
[00:13:14.000 --> 00:13:15.000]  信從
[00:13:15.000 --> 00:13:17.000]  但是他學了信從
[00:13:17.000 --> 00:13:19.000]  而且信從到底
[00:13:19.000 --> 00:13:21.000]  就成了所有信從他的人
[00:13:21.000 --> 00:13:23.000]  得到永遠救恩的根源
[00:13:23.000 --> 00:13:25.000]  他的意思就是說
[00:13:25.000 --> 00:13:27.000]  因為他信從到底
[00:13:27.000 --> 00:13:28.000]  從今以後
[00:13:28.000 --> 00:13:30.000]  每一個聽耶穌基督的話的人
[00:13:30.000 --> 00:13:32.000]  每一個信耶穌基督的人
[00:13:32.000 --> 00:13:34.000]  都可以得到永生
[00:13:34.000 --> 00:13:38.000]  所以赫西瑪尼
[00:13:38.000 --> 00:13:41.000]  是學習信服的地方
[00:13:41.000 --> 00:13:46.000]  第二章在菲勒比書八字九字講得很好
[00:13:46.000 --> 00:13:48.000]  耶穌本來就是上帝
[00:13:48.000 --> 00:13:50.000]  但是不堅持自己的地位
[00:13:50.000 --> 00:13:52.000]  反而倒空自己
[00:13:52.000 --> 00:13:54.000]  放棄所有的地位
[00:13:54.000 --> 00:13:57.000]  放棄奴僕的形象成為一個人
[00:13:57.000 --> 00:14:00.000]  而且自甘卑微
[00:14:00.000 --> 00:14:02.000]  信服至死
[00:14:02.000 --> 00:14:04.000]  死在十字架上面
[00:14:04.000 --> 00:14:07.000]  你有沒有想到這個創天造地的真神
[00:14:07.000 --> 00:14:10.000]  講一句話就整個宇宙出現的神
[00:14:10.000 --> 00:14:12.000]  竟然願意成為一個baby
[00:14:12.000 --> 00:14:13.000]  成為一個人
[00:14:13.000 --> 00:14:15.000]  人的樣式被釘在十字架上面
[00:14:15.000 --> 00:14:17.000]  信服
[00:14:17.000 --> 00:14:19.000]  這個信服不容易學
[00:14:19.000 --> 00:14:22.000]  他說我心裡憂傷幾乎要死
[00:14:22.000 --> 00:14:25.000]  汗流如血點滴在地上
[00:14:25.000 --> 00:14:27.000]  你有沒有經歷過這樣的痛苦
[00:14:27.000 --> 00:14:29.000]  的憂傷
[00:14:29.000 --> 00:14:34.000]  我覺得耶穌基督在赫西瑪尼的憂傷
[00:14:34.000 --> 00:14:37.000]  不輕過在十字架上
[00:14:37.000 --> 00:14:39.000]  十字架上是很痛苦
[00:14:39.000 --> 00:14:41.000]  十字架上有一樣東西
[00:14:41.000 --> 00:14:44.000]  他已經決定了上十字架
[00:14:44.000 --> 00:14:46.000]  他不再掙扎
[00:14:46.000 --> 00:14:48.000]  但是在赫西瑪尼那裡
[00:14:48.000 --> 00:14:50.000]  他正在掙扎
[00:14:50.000 --> 00:14:53.000]  他要掙扎這個我究竟選不選擇
[00:14:53.000 --> 00:14:56.000]  最慘就是掙扎
[00:14:56.000 --> 00:14:59.000]  好像你結婚我究竟嫁不嫁給他
[00:14:59.000 --> 00:15:02.000]  你決定了嫁之後就不再掙扎
[00:15:02.000 --> 00:15:04.000]  那是容易的抉擇
[00:15:04.000 --> 00:15:06.000]  但這是一個很痛苦的抉擇
[00:15:06.000 --> 00:15:10.000]  學習了信服
[00:15:10.000 --> 00:15:13.000]  第三
[00:15:13.000 --> 00:15:16.000]  赫西瑪尼不單是一個受苦的地方
[00:15:16.000 --> 00:15:18.000]  不單是一個學習信服的地方
[00:15:18.000 --> 00:15:21.000]  也是一個得著安慰和力量的地方
[00:15:21.000 --> 00:15:24.000]  如果你看路加福音第22章
[00:15:24.000 --> 00:15:26.000]  有一位天使從天上顯現
[00:15:26.000 --> 00:15:28.000]  不是十二形的天使
[00:15:28.000 --> 00:15:29.000]  是一位
[00:15:29.000 --> 00:15:31.000]  加給他力量
[00:15:31.000 --> 00:15:34.000]  耶穌那時候非常傷痛
[00:15:34.000 --> 00:15:36.000]  禱告更加懇切
[00:15:36.000 --> 00:15:39.000]  看如大血點滴在地上
[00:15:39.000 --> 00:15:40.000]  這就是人性
[00:15:40.000 --> 00:15:42.000]  基督成為一個人之後
[00:15:42.000 --> 00:15:48.000]  他又喜樂哀樂又痛苦又憂傷
[00:15:48.000 --> 00:15:51.000]  一個好像你和我一樣的人
[00:15:51.000 --> 00:15:53.000]  我們受到限制
[00:15:53.000 --> 00:15:55.000]  他完全受到這個限制
[00:15:55.000 --> 00:16:00.000]  但是上帝加力給他
[00:16:00.000 --> 00:16:07.000]  以致他能夠學這個背
[00:16:07.000 --> 00:16:09.000]  第四
[00:16:09.000 --> 00:16:13.000]  赫西瑪尼也是上帝應允禱告的地方
[00:16:13.000 --> 00:16:18.000]  在路加福音
[00:16:18.000 --> 00:16:22.000]  希伯來書第五章第七節
[00:16:22.000 --> 00:16:25.000]  講到基督在世的時候
[00:16:25.000 --> 00:16:28.000]  曾經流淚大聲禱告
[00:16:28.000 --> 00:16:31.000]  懇求那委能救他脫離死亡的神
[00:16:31.000 --> 00:16:34.000]  因著他的敬虔就蒙了應允
[00:16:34.000 --> 00:16:35.000]  應允了什麼呢?
[00:16:35.000 --> 00:16:39.000]  你說耶穌也上了十字架死了
[00:16:39.000 --> 00:16:40.000]  但是
[00:16:40.000 --> 00:16:43.000]  第三天他復活
[00:16:43.000 --> 00:16:45.000]  上帝叫他復活
[00:16:45.000 --> 00:16:47.000]  有一個榮耀的身體
[00:16:47.000 --> 00:16:56.000]  而且因為他這個復活就成就了救贖的大功
[00:16:56.000 --> 00:17:03.000]  全世界所有人都因為耶穌基督的死和復活得著永生
[00:17:03.000 --> 00:17:05.000]  所以今天
[00:17:05.000 --> 00:17:07.000]  你和我能夠坐在這裡
[00:17:07.000 --> 00:17:10.000]  能夠聽到這個福音
[00:17:10.000 --> 00:17:12.000]  這是耶穌基督的恩典
[00:17:12.000 --> 00:17:14.000]  還有
[00:17:14.000 --> 00:17:16.000]  上帝不但應允禱告
[00:17:16.000 --> 00:17:18.000]  叫他復活
[00:17:18.000 --> 00:17:22.000]  而且還將天上地下所有的權柄都給了他
[00:17:22.000 --> 00:17:25.000]  在菲勒比書二章九到十一節
[00:17:25.000 --> 00:17:27.000]  這節是很厲害的
[00:17:27.000 --> 00:17:29.000]  因此神把他升為至高
[00:17:29.000 --> 00:17:33.000]  並且賜他超過萬名以上的名
[00:17:33.000 --> 00:17:36.000]  叫天上地上和地下一切
[00:17:36.000 --> 00:17:39.000]  因著耶穌基督的名都要屈膝
[00:17:39.000 --> 00:17:42.000]  並且考慮承認耶穌基督為主
[00:17:42.000 --> 00:17:44.000]  使榮耀歸給父神
[00:17:44.000 --> 00:17:48.000]  這個應允很厲害
[00:17:48.000 --> 00:17:52.000]  如果耶穌基督沒有受死的話
[00:17:52.000 --> 00:17:54.000]  他所得的榮耀
[00:17:54.000 --> 00:17:57.000]  是沒有現在上帝給他的那麼多
[00:17:57.000 --> 00:17:59.000]  他稱為至高
[00:17:59.000 --> 00:18:04.000]  天上地上地底下所有的東西都要屈膝
[00:18:04.000 --> 00:18:07.000]  求徵耶穌基督為主
[00:18:07.000 --> 00:18:09.000]  所以我們看到
[00:18:09.000 --> 00:18:10.000]  赫西瑪利
[00:18:10.000 --> 00:18:11.000]  雖然是一個痛苦的地方
[00:18:11.000 --> 00:18:13.000]  學習信服的地方
[00:18:13.000 --> 00:18:15.000]  也是一個得安慰力量的地方
[00:18:15.000 --> 00:18:18.000]  而且是神應允禱告的地方
[00:18:18.000 --> 00:18:21.000]  但是你有沒有經歷過
[00:18:21.000 --> 00:18:23.000]  你的赫西瑪利
[00:18:25.000 --> 00:18:28.000]  我們今天去做一些反思
[00:18:28.000 --> 00:18:35.000]  其實聖經裏面提到有兩個元
[00:18:35.000 --> 00:18:37.000]  赫西瑪利元是一個
[00:18:37.000 --> 00:18:40.000]  但是更早的就是伊甸元
[00:18:40.000 --> 00:18:42.000]  伊甸元裏面第一個人
[00:18:42.000 --> 00:18:43.000]  不信服神
[00:18:43.000 --> 00:18:47.000]  以致整個人類都失落了
[00:18:47.000 --> 00:18:49.000]  在赫西瑪利元
[00:18:49.000 --> 00:18:50.000]  第二個人
[00:18:50.000 --> 00:18:52.000]  耶穌基督信服神
[00:18:52.000 --> 00:18:55.000]  以致整個人類都得著救贖
[00:18:55.000 --> 00:19:01.000]  今天這段經文能夠幫助我們認識幾樣東西
[00:19:01.000 --> 00:19:02.000]  第一
[00:19:02.000 --> 00:19:04.000]  就是認識到神的愛
[00:19:04.000 --> 00:19:08.000]  耶穌在禱告的時候
[00:19:08.000 --> 00:19:10.000]  求天父將這個杯子拿走
[00:19:10.000 --> 00:19:12.000]  這個杯子究竟是什麼呢
