
[00:00:00.000 --> 00:00:05.000]  當人是遇到一些不開心的事情
[00:08:08.000 --> 00:08:11.000]  但是我們卻是能夠選擇
[00:08:11.000 --> 00:08:13.000]  我們去面對
[00:08:13.000 --> 00:08:16.000]  或者回應這些事情的態度
[00:08:16.000 --> 00:08:17.000]  這個是我們可以選擇的
[00:08:17.000 --> 00:08:19.000]  We are what we choose
[00:08:19.000 --> 00:08:21.000]  是不是
[00:08:21.000 --> 00:08:23.000]  對於這個老人家來說
[00:08:23.000 --> 00:08:25.000]  雖然兩隻牙齒都沒了
[00:08:25.000 --> 00:08:27.000]  但是剛剛好一上一下
[00:08:27.000 --> 00:08:28.000]  並不是一左一右
[00:08:28.000 --> 00:08:30.000]  以致他仍然可以吃東西
[00:08:30.000 --> 00:08:31.000]  感恩
[00:08:31.000 --> 00:08:34.000]  他如何回應他沒有牙齒
[00:08:34.000 --> 00:08:36.000]  他仍然選擇
[00:08:36.000 --> 00:08:38.000]  樂觀地面對
[00:08:38.000 --> 00:08:39.000]  你可以說
[00:08:39.000 --> 00:08:43.000]  這是一個很理想的處世態度
[00:08:43.000 --> 00:08:46.000]  事實上哪一天可能做得到
[00:08:46.000 --> 00:08:48.000]  但我告訴大家
[00:08:48.000 --> 00:08:49.000]  作為基督徒
[00:08:49.000 --> 00:08:53.000]  這不是可能與不可能的考慮
[00:08:53.000 --> 00:08:54.000]  為什麼
[00:08:54.000 --> 00:09:00.000]  因為這就是神要求我們的處世態度
[00:09:00.000 --> 00:09:02.000]  史達保洛這樣說
[00:09:02.000 --> 00:09:03.000]  你要常常喜樂
[00:09:03.000 --> 00:09:06.000]  不住地禱告凡事謝恩
[00:09:06.000 --> 00:09:07.000]  留意這句
[00:09:07.000 --> 00:09:09.000]  而因為這是神在基督耶穌裡面
[00:09:09.000 --> 00:09:12.000]  向你們所定的旨意
[00:09:12.000 --> 00:09:13.000]  看不看到嗎
[00:09:13.000 --> 00:09:14.000]  這是神的旨意
[00:09:14.000 --> 00:09:17.000]  神期望我們在我們人生路途上
[00:09:17.000 --> 00:09:20.000]  我們需要感恩需要喜樂
[00:09:20.000 --> 00:09:21.000]  為什麼
[00:09:21.000 --> 00:09:22.000]  是不是因為神
[00:09:22.000 --> 00:09:24.000]  需要我們的讚賞
[00:09:24.000 --> 00:09:25.000]  需要我們的感恩
[00:09:25.000 --> 00:09:28.000]  才可以心裡面得到滿足呢
[00:09:28.000 --> 00:09:29.000]  很明顯不是
[00:09:29.000 --> 00:09:32.000]  因為真正需要感恩的不是神
[00:09:32.000 --> 00:09:33.000]  是誰
[00:09:33.000 --> 00:09:36.000]  是我們自己
[00:09:36.000 --> 00:09:38.000]  是我們自己
[00:09:38.000 --> 00:09:39.000]  大家都知道
[00:09:39.000 --> 00:09:41.000]  我都和一些人分享
[00:09:41.000 --> 00:09:42.000]  和一些會友分享
[00:09:42.000 --> 00:09:44.000]  就是我早前去越南旅遊的時候
[00:09:44.000 --> 00:09:46.000]  發生了一些意外
[00:09:46.000 --> 00:09:49.000]  撞到我的腰部
[00:09:49.000 --> 00:09:51.000]  有好幾天我腰痛
[00:09:51.000 --> 00:09:54.000]  走路都走得不太好
[00:09:54.000 --> 00:09:58.000]  雖然現在大致上痊癒了
[00:09:58.000 --> 00:10:01.000]  但我仍然感到有點痛
[00:10:01.000 --> 00:10:09.000]  但當我在默想這個經歷
[00:10:09.000 --> 00:10:13.000]  當我靈修思考這個經歷的時候
[00:10:13.000 --> 00:10:16.000]  我沒有因為這個意外
[00:10:16.000 --> 00:10:18.000]  而向神埋怨
[00:10:18.000 --> 00:10:20.000]  向神投訴
[00:10:20.000 --> 00:10:22.000]  我沒有
[00:10:22.000 --> 00:10:24.000]  但當我想深一層的時候
[00:10:24.000 --> 00:10:28.000]  我也沒有因為這個意外而感恩
[00:10:28.000 --> 00:10:30.000]  說穆斯林不要要求這麼高
[00:10:30.000 --> 00:10:35.000]  意外你不向神投訴已經很好
[00:10:35.000 --> 00:10:40.000]  人怎麼能夠在一個意外裡面仍然感恩呢
[00:10:40.000 --> 00:10:42.000]  在意外發生的時候
[00:10:42.000 --> 00:10:45.000]  人是否沒有感恩的地方
[00:10:45.000 --> 00:10:47.000]  有還是沒有
[00:10:47.000 --> 00:10:54.000]  有一次一個好人
[00:10:54.000 --> 00:11:00.000]  他每次路過路口的乞丐的時候
[00:11:00.000 --> 00:11:04.000]  總是從口袋裡拿出五元給乞丐
[00:11:04.000 --> 00:11:05.000]  每次都是這樣
[00:11:05.000 --> 00:11:07.000]  不過過了一段時間
[00:11:07.000 --> 00:11:10.000]  經濟開始有點緊緊的
[00:11:10.000 --> 00:11:12.000]  一個男人搞不定五元
[00:11:12.000 --> 00:11:14.000]  把五元變成兩元
[00:11:14.000 --> 00:11:17.000]  仍然給乞丐兩元
[00:11:17.000 --> 00:11:18.000]  少了三元
[00:11:18.000 --> 00:11:20.000]  乞丐收了兩元之後
[00:11:20.000 --> 00:11:24.000]  為何五元變成兩元呢
[00:11:24.000 --> 00:11:27.000]  可能這位善良的先生
[00:11:27.000 --> 00:11:29.000]  最近守緊
[00:11:29.000 --> 00:11:30.000]  或者忘記帶錢
[00:11:30.000 --> 00:11:32.000]  所以給了兩元
[00:11:32.000 --> 00:11:33.000]  不是的
[00:11:33.000 --> 00:11:35.000]  一年兩次都是給兩元
[00:11:35.000 --> 00:11:39.000]  這個乞丐就覺得搞錯
[00:11:39.000 --> 00:11:40.000]  為什麼五元變成兩元呢
[00:11:40.000 --> 00:11:42.000]  就問這個男人
[00:11:42.000 --> 00:11:44.000]  為什麼五元變成兩元呢
[00:11:44.000 --> 00:11:46.000]  那個男人就說不好意思
[00:11:46.000 --> 00:11:48.000]  因為最近經濟有點困難
[00:11:48.000 --> 00:11:51.000]  所以因為我要留三元
[00:11:51.000 --> 00:11:54.000]  來給我家裡其他的支出
[00:11:54.000 --> 00:11:56.000]  很合理吧
[00:11:56.000 --> 00:11:57.000]  但是這個乞丐一聽
[00:11:57.000 --> 00:11:58.000]  就說有沒有搞錯
[00:11:58.000 --> 00:11:59.000]  你還沒有得到我的同意
[00:11:59.000 --> 00:12:03.000]  把我那三元用在你家裡的用途上
[00:12:03.000 --> 00:12:06.000]  我們都覺得有沒有搞錯
[00:12:06.000 --> 00:12:08.000]  這個乞丐真是離譜
[00:12:08.000 --> 00:12:12.000]  我們會覺得這個乞丐
[00:12:12.000 --> 00:12:13.000]  好像無理取鬧
[00:12:13.000 --> 00:12:16.000]  覺得這個男人給五元
[00:12:16.000 --> 00:12:18.000]  是理所當然的
[00:12:18.000 --> 00:12:19.000]  覺得他收這五元
[00:12:19.000 --> 00:12:22.000]  是順理成章的
[00:12:22.000 --> 00:12:24.000]  我們可以很容易指出
[00:12:24.000 --> 00:12:26.000]  這個乞丐的不合理
[00:12:26.000 --> 00:12:28.000]  但我想問問大家
[00:12:28.000 --> 00:12:30.000]  其實有沒有想過
[00:12:30.000 --> 00:12:33.000]  很多時候我們都是這樣
[00:12:33.000 --> 00:12:36.000]  很多時候我們都是這樣
[00:12:36.000 --> 00:12:37.000]  豈不是每一樣東西
[00:12:37.000 --> 00:12:39.000]  都是神給過我們的嗎
[00:12:39.000 --> 00:12:40.000]  為甚麼當神給過我們的時候
[00:12:40.000 --> 00:12:43.000]  我們會覺得理所當然呢
[00:12:43.000 --> 00:12:45.000]  當神一天不給我們的時候
[00:12:45.000 --> 00:12:47.000]  我們就會投訴呢
[00:12:47.000 --> 00:12:48.000]  大家從來沒有想過
[00:12:48.000 --> 00:12:50.000]  你能夠很輕鬆地行走
[00:12:50.000 --> 00:12:52.000]  是一個恩典來的
[00:12:52.000 --> 00:12:54.000]  不是啊 我每天都這樣走
[00:12:54.000 --> 00:12:56.000]  是啊 我每天都這樣走
[00:12:56.000 --> 00:13:00.000]  每天那個乞丐都收五元的
[00:13:00.000 --> 00:13:01.000]  為甚麼我們在
[00:13:01.000 --> 00:13:02.000]  每一天的日常生活裡
[00:13:02.000 --> 00:13:04.000]  覺得是理所當然的人
[00:13:04.000 --> 00:13:05.000]  我們從來不感恩
[00:13:05.000 --> 00:13:06.000]  當突然之間沒有了的時候
[00:13:06.000 --> 00:13:08.000]  我們就會投訴呢
[00:13:08.000 --> 00:13:11.000]  豈不是我們就像這個乞丐那樣
[00:13:11.000 --> 00:13:15.000]  所以鄧小妹
[00:13:15.000 --> 00:13:17.000]  希望我們都能夠學習
[00:13:17.000 --> 00:13:20.000]  保羅給我們的教導
[00:13:20.000 --> 00:13:21.000]  常常起落
[00:13:21.000 --> 00:13:23.000]  不住的禱告
[00:13:23.000 --> 00:13:24.000]  凡事謝恩
[00:13:24.000 --> 00:13:27.000]  我們今天所擁有的一切
[00:13:27.000 --> 00:13:28.000]  告訴大家
[00:13:28.000 --> 00:13:31.000]  不是必然的
[00:13:31.000 --> 00:13:34.000]  這個認知
[00:13:34.000 --> 00:13:35.000]  我們必須要有
[00:13:35.000 --> 00:13:37.000]  以致我們在整個人生路上
[00:13:37.000 --> 00:13:39.000]  我們是有一個感恩
[00:13:39.000 --> 00:13:42.000]  對人生的態度
[00:13:42.000 --> 00:13:43.000]  好了
[00:13:43.000 --> 00:13:44.000]  再說感恩
[00:13:44.000 --> 00:13:45.000]  大家覺得感恩
[00:13:45.000 --> 00:13:48.000]  是不是應該有對象的
[00:13:48.000 --> 00:13:51.000]  很多時候我有些朋友
[00:13:51.000 --> 00:13:52.000]  他不信神
[00:13:52.000 --> 00:13:53.000]  也都沒有信仰
[00:13:53.000 --> 00:13:54.000]  但很多時候呢
[00:13:54.000 --> 00:13:56.000]  在遇到好的事情發生的時候
[00:13:56.000 --> 00:13:58.000]  他們都很什麼的
[00:13:58.000 --> 00:13:59.000]  他們會說
[00:13:59.000 --> 00:14:00.000]  真是感恩
[00:14:00.000 --> 00:14:01.000]  我點點點
[00:14:01.000 --> 00:14:03.000]  有些這麼好的事情發生在我身上
[00:14:03.000 --> 00:14:05.000]  有時候我覺得莫名其妙
[00:14:05.000 --> 00:14:06.000]  他們不信神
[00:14:06.000 --> 00:14:08.000]  感恩給誰呢
[00:14:08.000 --> 00:14:11.000]  感恩給祭雨
[00:14:11.000 --> 00:14:12.000]  但是
[00:14:12.000 --> 00:14:14.000]  對於基督徒來說
[00:14:14.000 --> 00:14:16.000]  我們的感恩
[00:14:16.000 --> 00:14:20.000]  是有很清晰的對象
[00:14:20.000 --> 00:14:21.000]  大衛王告訴我們
[00:14:21.000 --> 00:14:23.000]  全地要向耶和華歌唱
[00:14:23.000 --> 00:14:25.000]  天天傳頌祂的咎恩
[00:14:25.000 --> 00:14:27.000]  所以我們的感恩的對象
[00:14:27.000 --> 00:14:28.000]  很清晰就是
[00:14:28.000 --> 00:14:29.000]  我們天上獨一的真神
[00:14:29.000 --> 00:14:31.000]  耶和華
[00:14:31.000 --> 00:14:33.000]  天天傳揚祂的咎恩
[00:14:33.000 --> 00:14:34.000]  就是指我們需要
[00:14:34.000 --> 00:14:36.000]  去將祂的咎恩
[00:14:36.000 --> 00:14:37.000]  來跟其他人分享
[00:14:37.000 --> 00:14:40.000]  將祂的美善的行為
[00:14:40.000 --> 00:14:43.000]  來去傳揚開去
[00:14:43.000 --> 00:14:45.000]  留意到經文是
[00:14:45.000 --> 00:14:47.000]  天天傳揚祂的咎恩
[00:14:47.000 --> 00:14:48.000]  是每一天
[00:14:48.000 --> 00:14:49.000]  每一天
[00:14:49.000 --> 00:14:51.000]  很難做到的
[00:14:51.000 --> 00:14:54.000]  會不會是大衛王作為這個私人
[00:14:54.000 --> 00:14:55.000]  所謂文人多大
[00:14:55.000 --> 00:14:57.000]  把一些普通的道理
[00:14:57.000 --> 00:14:59.000]  把它誇大了
[00:14:59.000 --> 00:15:01.000]  是不是每一天
[00:15:01.000 --> 00:15:02.000]  如果我們看新約的時候
[00:15:02.000 --> 00:15:04.000]  保羅其實也有同樣的教導
[00:15:04.000 --> 00:15:06.000]  記得剛才所說的
[00:15:06.000 --> 00:15:08.000]  保羅說要常常喜樂
[00:15:08.000 --> 00:15:11.000]  不住地禱告凡事謝恩
[00:15:11.000 --> 00:15:14.000]  我想大家留意
[00:15:14.000 --> 00:15:17.000]  不住地禱告凡事謝恩
[00:15:17.000 --> 00:15:19.000]  不是說我們天天都要說
[00:15:19.000 --> 00:15:20.000]  感謝主 感謝主
[00:15:20.000 --> 00:15:22.000]  有時候遇到一些基督徒
[00:15:22.000 --> 00:15:24.000]  無論發生什麼事情
[00:15:24.000 --> 00:15:25.000]  是不是相關的
[00:15:25.000 --> 00:15:26.000]  都說感謝主 感謝主
[00:15:26.000 --> 00:15:29.000]  好像一個口頭禪
[00:15:29.000 --> 00:15:31.000]  正如這裡所說的
[00:15:31.000 --> 00:15:32.000]  並不是我們每一天
[00:15:32.000 --> 00:15:34.000]  無意識地說感謝主 感謝主
[00:15:34.000 --> 00:15:37.000]  而是說我們一個人生處世態度
[00:15:37.000 --> 00:15:39.000]  對我們每一件在我們身上
[00:15:39.000 --> 00:15:40.000]  我們所擁有
[00:15:40.000 --> 00:15:41.000]  發生在我們身上的事情
[00:15:41.000 --> 00:15:43.000]  我們是否用一個感恩的態度
[00:15:43.000 --> 00:15:46.000]  來去行走我們人生
[00:15:46.000 --> 00:15:47.000]  這裡所說的
[00:15:47.000 --> 00:15:49.000]  就是一種人生的處世態度
[00:15:49.000 --> 00:15:50.000]  那你說
[00:15:50.000 --> 00:15:52.000]  我們怎樣才能夠有一個這樣
[00:15:52.000 --> 00:15:55.000]  每一天感恩的人生態度
[00:15:55.000 --> 00:15:57.000]  我相信其中一個答案
[00:15:57.000 --> 00:16:00.000]  是記在第31節
[00:16:00.000 --> 00:16:03.000]  第31節
[00:16:03.000 --> 00:16:04.000]  大衛王這裡說
[00:16:04.000 --> 00:16:06.000]  願天歡喜 願地快樂
[00:16:06.000 --> 00:16:08.000]  願人在列邦中說什麼
[00:16:08.000 --> 00:16:10.000]  耶和華作王了
[00:16:10.000 --> 00:16:13.000]  能夠向神感恩
[00:16:13.000 --> 00:16:14.000]  其實是一種喜樂
[00:16:14.000 --> 00:16:16.000]  這種喜樂不是單是
[00:16:16.000 --> 00:16:17.000]  只有人才有的
[00:16:17.000 --> 00:16:18.000]  看不看到
[00:16:18.000 --> 00:16:22.000]  願天歡喜 願地快樂
[00:16:22.000 --> 00:16:24.000]  整個的宇宙
[00:16:24.000 --> 00:16:25.000]  整個的創造
[00:16:25.000 --> 00:16:29.000]  都會因為神而著約
[00:16:29.000 --> 00:16:31.000]  而這個喜樂
[00:16:31.000 --> 00:16:33.000]  大衛王告訴我們
[00:16:33.000 --> 00:16:34.000]  是因為什麼
[00:16:34.000 --> 00:16:37.000]  耶和華作王了
[00:16:37.000 --> 00:16:38.000]  大家都知道
[00:16:38.000 --> 00:16:40.000]  若跪是代表著什麼
[00:16:40.000 --> 00:16:42.000]  若跪代表著神的能力
