
[00:00:00.000 --> 00:00:03.000]  各位親愛的英姊妹 祝您平安
[00:06:51.000 --> 00:06:52.000]  到第一線
[00:06:52.000 --> 00:06:57.000]  所以這幫以色列人就請摩西代表他們
[00:06:57.000 --> 00:07:01.000]  去到幽暗之處聽神的話
[00:07:01.000 --> 00:07:05.000]  好那我們今天就看神跟摩西說了什麼
[00:07:05.000 --> 00:07:08.000]  這是第一句神要跟摩西說的
[00:07:08.000 --> 00:07:10.000]  而且他第一句
[00:07:10.000 --> 00:07:14.000]  好像我們記得十誡都是不可不可不可不可
[00:07:14.000 --> 00:07:15.000]  全是這個不行那個不行對不對
[00:07:15.000 --> 00:07:20.000]  但是第一誡的一開始不是不可
[00:07:20.000 --> 00:07:23.000]  你看第一句話你可以看作是一個引言
[00:07:23.000 --> 00:07:25.000]  就是神吩咐這一切的話
[00:07:25.000 --> 00:07:28.000]  說這個沒有什麼問題
[00:07:28.000 --> 00:07:29.000]  說什麼呢
[00:07:29.000 --> 00:07:31.000]  內容就是從第二節開始
[00:07:31.000 --> 00:07:32.000]  但他不是不可
[00:07:32.000 --> 00:07:36.000]  他是我是
[00:07:36.000 --> 00:07:39.000]  請留意神的自我的介紹
[00:07:39.000 --> 00:07:45.000]  他是我是伊和華你的神
[00:07:45.000 --> 00:07:47.000]  我是伊和華你的神
[00:07:47.000 --> 00:07:51.000]  神把每一個人都放在他的關係當中
[00:07:51.000 --> 00:07:53.000]  所以因為他跟你有關係
[00:07:53.000 --> 00:07:57.000]  所以他在關係上裡面給你放一些相處的準則
[00:07:57.000 --> 00:08:00.000]  就是盟約
[00:08:00.000 --> 00:08:02.000]  而且呢
[00:08:02.000 --> 00:08:04.000]  他不是一個高高在上的一個
[00:08:04.000 --> 00:08:08.000]  等著你去朝拜的一位
[00:08:08.000 --> 00:08:12.000]  而是他來到每一個子民當中與他相交的
[00:08:12.000 --> 00:08:14.000]  我是伊和華你的神
[00:08:14.000 --> 00:08:17.000]  他沒有說用複數
[00:08:17.000 --> 00:08:21.000]  就顯得這兩個關係是非常的近的
[00:08:21.000 --> 00:08:22.000]  不單如此
[00:08:22.000 --> 00:08:24.000]  你看神進一步的去形容
[00:08:24.000 --> 00:08:26.000]  他到底是怎樣的一位神的時候
[00:08:26.000 --> 00:08:35.000]  他就說曾將你從埃及為奴之地領出來
[00:08:35.000 --> 00:08:36.000]  他是這樣一位神
[00:08:36.000 --> 00:08:41.000]  是曾將你從埃及為奴之家領出來的那一位
[00:08:41.000 --> 00:08:43.000]  這就成為第三節
[00:08:43.000 --> 00:08:46.000]  也成為了整個實踐的基礎
[00:08:46.000 --> 00:08:49.000]  他為實踐定了一個基調
[00:08:49.000 --> 00:08:52.000]  就是他之所以跟你有關係
[00:08:52.000 --> 00:08:56.000]  並且他要跟你建立一個關係的準則
[00:08:56.000 --> 00:09:01.000]  是因為他是把你從埃及為奴之家領出那一位
[00:09:01.000 --> 00:09:04.000]  這才是一切的基礎
[00:09:04.000 --> 00:09:07.000]  所以你說實踐強調什麼
[00:09:07.000 --> 00:09:09.000]  如果總的來說
[00:09:09.000 --> 00:09:12.000]  大家可能會想說實踐強調的是
[00:09:12.000 --> 00:09:15.000]  不許可這不許可那個的不可
[00:09:15.000 --> 00:09:20.000]  但實際上你從他一開始這種奠基性的話來看
[00:09:20.000 --> 00:09:24.000]  實踐其實在強調的是一種釋放
[00:09:24.000 --> 00:09:28.000]  沒有釋放他就跟你沒有關係
[00:09:28.000 --> 00:09:34.000]  沒有關係他就跟你談不上什麼約定什麼盟約
[00:09:34.000 --> 00:09:38.000]  所以一切都源於神將他自己的百姓
[00:09:38.000 --> 00:09:43.000]  從為奴的這樣的境遇當中釋放出來
[00:09:43.000 --> 00:09:46.000]  我們往往認為我們如果不做基督徒
[00:09:46.000 --> 00:09:49.000]  我們是自由自在無拘無束的
[00:09:49.000 --> 00:09:53.000]  當了主之後我們才被各種親規戒律所束縛
[00:09:53.000 --> 00:09:56.000]  你不可這個不可那個不能這個不能那樣
[00:09:56.000 --> 00:09:58.000]  很不自由
[00:09:58.000 --> 00:10:01.000]  但實事的真相
[00:10:01.000 --> 00:10:05.000]  實際上是我們不信神的時候
[00:10:05.000 --> 00:10:08.000]  是被捆綁的
[00:10:08.000 --> 00:10:10.000]  是被束縛的
[00:10:10.000 --> 00:10:13.000]  我們根本沒辦法逃脫罪的捆綁
[00:10:13.000 --> 00:10:18.000]  也沒辦法逃脫罪的結果那個死亡的捆綁
[00:10:18.000 --> 00:10:20.000]  所以我們都知道福音給我們的消息
[00:10:20.000 --> 00:10:23.000]  跟十誡的第一誡的說的是一樣的
[00:10:23.000 --> 00:10:25.000]  它是一個釋放的消息
[00:10:25.000 --> 00:10:27.000]  它是一個釋放的好消息
[00:10:27.000 --> 00:10:30.000]  使我們得自由了
[00:10:30.000 --> 00:10:33.000]  所以這是一個偉大的真相
[00:10:33.000 --> 00:10:35.000]  在這個真相的基礎之上
[00:10:35.000 --> 00:10:37.000]  你才能看到第三誡
[00:10:37.000 --> 00:10:39.000]  它對你才有意義
[00:10:39.000 --> 00:10:42.000]  第三誡說的是除了我以外
[00:10:42.000 --> 00:10:45.000]  你不可有別的神
[00:10:45.000 --> 00:10:50.000]  有人認為十誡是從第三節開始的
[00:10:50.000 --> 00:10:52.000]  實際上第二節和第三節
[00:10:52.000 --> 00:10:55.000]  無論是在形式上還是在內容上
[00:10:55.000 --> 00:10:58.000]  都是不能分開的
[00:10:58.000 --> 00:11:00.000]  所以你如果背十誡
[00:11:00.000 --> 00:11:06.000]  第一節就要從第二節開始背
[00:11:06.000 --> 00:11:08.000]  之所以有除了我以外
[00:11:08.000 --> 00:11:10.000]  你不可有別的神
[00:11:10.000 --> 00:11:12.000]  這個第一個不可出來了
[00:11:12.000 --> 00:11:17.000]  是因為它是釋放你的那位主
[00:11:17.000 --> 00:11:20.000]  所以你看除了我以外
[00:11:20.000 --> 00:11:21.000]  在原文裡面
[00:11:21.000 --> 00:11:24.000]  它不是冒在了第三節的開頭的部分
[00:11:24.000 --> 00:11:27.000]  它是放在第三節的結束的部分
[00:11:27.000 --> 00:11:31.000]  於是就形成了一個很有意思的架構
[00:11:31.000 --> 00:11:34.000]  第二節是我是 我是耶和華
[00:11:34.000 --> 00:11:38.000]  第三節就是你不可有別的神
[00:11:38.000 --> 00:11:40.000]  除了我以外
[00:11:40.000 --> 00:11:44.000]  一頭一尾在原文上都是我
[00:11:44.000 --> 00:11:46.000]  這種結構真的很漂亮
[00:11:46.000 --> 00:11:49.000]  就是讓你完全地把一切一切都關定
[00:11:49.000 --> 00:11:53.000]  盡關注在上帝的身上
[00:11:53.000 --> 00:11:58.000]  把你所有的注意力都放在祂的身上
[00:11:58.000 --> 00:12:04.000]  那為何你不可有別的神呢
[00:12:04.000 --> 00:12:08.000]  唯一的理由就是祂那個我是
[00:12:08.000 --> 00:12:11.000]  因為祂是神嘛
[00:12:11.000 --> 00:12:12.000]  你不可有別的神
[00:12:12.000 --> 00:12:14.000]  原文直接翻譯就是
[00:12:14.000 --> 00:12:16.000]  對你而言呢
[00:12:16.000 --> 00:12:21.000]  你沒有其他的神了
[00:12:21.000 --> 00:12:22.000]  對你而言呢
[00:12:22.000 --> 00:12:24.000]  你沒有其他的神了
[00:12:24.000 --> 00:12:26.000]  關鍵不是你選擇
[00:12:26.000 --> 00:12:28.000]  關鍵真理是
[00:12:28.000 --> 00:12:30.000]  除了祂以外沒有別的神
[00:12:30.000 --> 00:12:35.000]  你有了祂你就沒有別的了
[00:12:35.000 --> 00:12:37.000]  為什麼呢
[00:12:37.000 --> 00:12:39.000]  你為什麼不需要其他了呢
[00:12:39.000 --> 00:12:40.000]  對你而言
[00:12:40.000 --> 00:12:42.000]  因為你已經有了
[00:12:42.000 --> 00:12:46.000]  你已經有耶和華做你的神了
[00:12:46.000 --> 00:12:47.000]  如果大家想像一下
[00:12:47.000 --> 00:12:50.000]  作為當時的以色列人聽到這句話
[00:12:50.000 --> 00:12:54.000]  他們的感受是什麼呢
[00:12:54.000 --> 00:12:56.000]  哎呀我不自由了嗎
[00:12:56.000 --> 00:12:58.000]  哎呀我原來可以隨便拜
[00:12:58.000 --> 00:12:59.000]  禮多神不怪
[00:12:59.000 --> 00:13:01.000]  建個廟門我都可以拜
[00:13:01.000 --> 00:13:02.000]  現在我真不自由
[00:13:02.000 --> 00:13:05.000]  就能拜一個
[00:13:05.000 --> 00:13:07.000]  他們應該覺得非常釋放
[00:13:07.000 --> 00:13:08.000]  為什麼呢
[00:13:08.000 --> 00:13:11.000]  以前很多的神
[00:13:11.000 --> 00:13:12.000]  戰戰兢兢的
[00:13:12.000 --> 00:13:14.000]  不是怕得罪這個
[00:13:14.000 --> 00:13:15.000]  就是怕得罪那個
[00:13:15.000 --> 00:13:16.000]  禮數不到了
[00:13:16.000 --> 00:13:18.000]  我就有災難了
[00:13:18.000 --> 00:13:20.000]  惶惶不可終日
[00:13:20.000 --> 00:13:21.000]  這個是真正
[00:13:21.000 --> 00:13:26.000]  多神狀況下人的心態
[00:13:26.000 --> 00:13:28.000]  如今呢
[00:13:28.000 --> 00:13:30.000]  聽到一個好消息就是說
[00:13:30.000 --> 00:13:31.000]  你有了耶和華了
[00:13:31.000 --> 00:13:32.000]  其他都不用了
[00:13:32.000 --> 00:13:34.000]  你單單的敬畏祂就可以了
[00:13:34.000 --> 00:13:38.000]  其他你都不用怕了
[00:13:38.000 --> 00:13:39.000]  你不用再考慮
[00:13:39.000 --> 00:13:43.000]  費心買其他任何勢力的賬
[00:13:43.000 --> 00:13:46.000]  你已經百毒不侵了
[00:13:46.000 --> 00:13:48.000]  其他在空中的掌權的
[00:13:48.000 --> 00:13:53.000]  都不能再威脅你了
[00:13:53.000 --> 00:13:57.000]  所以除了我以外
[00:13:57.000 --> 00:13:59.000]  原文也可以翻譯作
[00:13:59.000 --> 00:14:02.000]  在我面前
[00:14:02.000 --> 00:14:03.000]  一切一切的勢力
[00:14:03.000 --> 00:14:06.000]  在神的面前都不值得一提
[00:14:06.000 --> 00:14:09.000]  他都不能夠再加害於你
[00:14:09.000 --> 00:14:10.000]  所以在當時的
[00:14:10.000 --> 00:14:12.000]  以色列人聽到這句話呢
[00:14:12.000 --> 00:14:14.000]  他不會覺得是一個不自由
[00:14:14.000 --> 00:14:15.000]  他覺得是
[00:14:15.000 --> 00:14:17.000]  哎呀這可好了
[00:14:17.000 --> 00:14:20.000]  我單單的服侍一位就行了
[00:14:20.000 --> 00:14:23.000]  他們的世界裡面一定要有神
[00:14:23.000 --> 00:14:25.000]  最好的消息就是
[00:14:25.000 --> 00:14:28.000]  別七大姑八大姨的都去拜
[00:14:28.000 --> 00:14:29.000]  就服侍一位
[00:14:29.000 --> 00:14:33.000]  那太棒了不可有
[00:14:33.000 --> 00:14:36.000]  其實意思就是你不再需要
[00:14:36.000 --> 00:14:38.000]  你已經有獨一的神了
[00:14:38.000 --> 00:14:43.000]  你還要那些假神幹什麼呢
[00:14:43.000 --> 00:14:46.000]  其實你設想今天我們基督徒
[00:14:46.000 --> 00:14:48.000]  聽到這樣的消息
[00:14:48.000 --> 00:14:49.000]  也應該感到
[00:14:49.000 --> 00:14:51.000]  這是對你的一種釋放
[00:14:51.000 --> 00:14:53.000]  你可以無牽無掛
[00:14:53.000 --> 00:14:57.000]  你心無旁騖的去專心的愛一位神
[00:14:57.000 --> 00:15:01.000]  就是盡心盡性盡力愛住你的神
[00:15:01.000 --> 00:15:03.000]  他的好處呢
[00:15:03.000 --> 00:15:06.000]  就是是你的一切
[00:15:06.000 --> 00:15:07.000]  你的好處呢
[00:15:07.000 --> 00:15:08.000]  不在他以外
[00:15:08.000 --> 00:15:11.000]  我覺得這是非常美好的一個消息
[00:15:11.000 --> 00:15:13.000]  這是世界的出發點
[00:15:13.000 --> 00:15:16.000]  這世界不是要捆綁你
[00:15:16.000 --> 00:15:19.000]  而是要用真相來釋放你
[00:15:19.000 --> 00:15:21.000]  真理使你得自由
[00:15:21.000 --> 00:15:24.000]  你從此以後你知道你該幹什麼
[00:15:24.000 --> 00:15:30.000]  其他的不用操心了
[00:15:30.000 --> 00:15:33.000]  所有的不可都是這個意思
[00:15:33.000 --> 00:15:35.000]  都不是要捆綁你
[00:15:35.000 --> 00:15:39.000]  而是你有神足夠了
[00:15:39.000 --> 00:15:43.000]  你不用再為了懼怕什麼討好他們
[00:15:43.000 --> 00:15:49.000]  順從一些其他的力量
[00:15:49.000 --> 00:15:53.000]  我的專業大家都知道是民間宗教
[00:15:53.000 --> 00:15:55.000]  我接觸了很多民間宗教的信徒
[00:15:55.000 --> 00:15:57.000]  我以前在北京教會服飾裡面
[00:15:57.000 --> 00:16:00.000]  也有一些是以前信民間宗教的信徒
[00:16:00.000 --> 00:16:01.000]  現在改成基督徒了
[00:16:01.000 --> 00:16:03.000]  跟他們交往
[00:16:03.000 --> 00:16:06.000]  他們告訴我他們內心的心路歷程
[00:16:06.000 --> 00:16:07.000]  非常一致
[00:16:07.000 --> 00:16:10.000]  這跟我以前的研究也非常吻合
[00:16:10.000 --> 00:16:13.000]  就是所有拜滿天神佛的
[00:16:13.000 --> 00:16:16.000]  他都生活在一種不安當中
[00:16:16.000 --> 00:16:18.000]  甚至是懼怕當中
[00:16:18.000 --> 00:16:21.000]  他生怕自己做不到得罪了誰
[00:16:21.000 --> 00:16:24.000]  就是災難就來了
[00:16:24.000 --> 00:16:25.000]  而且走得越深
[00:16:25.000 --> 00:16:28.000]  這個恐懼感就越深
[00:16:28.000 --> 00:16:31.000]  因為你越侍奉那種假神
[00:16:31.000 --> 00:16:34.000]  你就越不安
[00:16:34.000 --> 00:16:37.000]  因為他是苛刻的
[00:16:37.000 --> 00:16:40.000]  他要求是讓你感覺的很多的
[00:16:40.000 --> 00:16:43.000]  而且總有你不知道的
[00:16:43.000 --> 00:16:44.000]  你一個沒做到
[00:16:44.000 --> 00:16:47.000]  你就大難臨頭
[00:16:47.000 --> 00:16:49.000]  所以當我需要信主的時候
[00:16:49.000 --> 00:16:50.000]  我跟大家也交通過
[00:16:50.000 --> 00:16:52.000]  我沒法選
[00:16:52.000 --> 00:16:53.000]  我怕選這種
[00:16:53.000 --> 00:16:55.000]  整天生活在恐懼當中
[00:16:55.000 --> 00:16:57.000]  那我還不如沒有信仰
[00:16:57.000 --> 00:17:00.000]  沒有信仰頂多空虛一點
[00:17:00.000 --> 00:17:01.000]  有了這種信仰
[00:17:01.000 --> 00:17:05.000]  還得在空虛再加上一恐懼
[00:17:05.000 --> 00:17:07.000]  直到聽到福音說耶穌為我死
[00:17:07.000 --> 00:17:08.000]  這種愛呢
[00:17:08.000 --> 00:17:10.000]  打動我的一個程度就是
[00:17:10.000 --> 00:17:14.000]  我可以安心的相信他
[00:17:14.000 --> 00:17:15.000]  因為他愛我到一個程度
[00:17:15.000 --> 00:17:16.000]  都為我死了
[00:17:16.000 --> 00:17:21.000]  我還有什麼擔心他要害我呢
[00:17:21.000 --> 00:17:23.000]  這是我當時的真實的一種
[00:17:23.000 --> 00:17:25.000]  信仰抉擇那一刻的
[00:17:25.000 --> 00:17:31.000]  平安就在這裡
[00:17:31.000 --> 00:17:32.000]  你有他就夠了
[00:17:32.000 --> 00:17:35.000]  而且這種有他是基於一種
[00:17:35.000 --> 00:17:37.000]  他為你死的愛的基礎之上
[00:17:37.000 --> 00:17:40.000]  你不用再懼怕
[00:17:40.000 --> 00:17:41.000]  所以我相信這就是
[00:17:41.000 --> 00:17:48.000]  十誡第一誡要傳遞給我們的信息
[00:17:48.000 --> 00:17:50.000]  你只有一位神
[00:17:50.000 --> 00:17:52.000]  你不需要再有其他
[00:17:52.000 --> 00:17:55.000]  於是從你只有一位神裡面
[00:17:55.000 --> 00:17:57.000]  你要引申出什麼樣的意思來呢
[00:17:57.000 --> 00:17:58.000]  我們剛才強調了半天
[00:17:58.000 --> 00:17:59.000]  你只有一位
[00:17:59.000 --> 00:18:02.000]  你不需要再其他的了
[00:18:02.000 --> 00:18:04.000]  而在只有一位神的基礎上
[00:18:04.000 --> 00:18:06.000]  你引申出來的就是
[00:18:06.000 --> 00:18:08.000]  你要回應他
[00:18:08.000 --> 00:18:09.000]  效忠他
[00:18:09.000 --> 00:18:10.000]  因為你跟他有關係
[00:18:10.000 --> 00:18:12.000]  這個關係是效忠的關係
[00:18:12.000 --> 00:18:14.000]  忠誠的關係
[00:18:14.000 --> 00:18:17.000]  他不棄不離的愛你
[00:18:17.000 --> 00:18:18.000]  檢選你
[00:18:18.000 --> 00:18:20.000]  一直拖待你
[00:18:20.000 --> 00:18:22.000]  他要對你忠心的忠誠
[00:18:22.000 --> 00:18:24.000]  忠誠就是他的愛
[00:18:24.000 --> 00:18:26.000]  為你死表達出來的
[00:18:26.000 --> 00:18:27.000]  而我們呢
[00:18:27.000 --> 00:18:29.000]  作為被他愛的那一方呢
[00:18:29.000 --> 00:18:31.000]  我們的回應也是
[00:18:31.000 --> 00:18:35.000]  愛他忠於他
[00:18:35.000 --> 00:18:36.000]  所以你看到第一誡裡
[00:18:36.000 --> 00:18:38.000]  他有一個隱含的
[00:18:38.000 --> 00:18:40.000]  引申意義在裡面
[00:18:40.000 --> 00:18:42.000]  就是忠誠
[00:18:42.000 --> 00:18:43.000]  除了我以外
[00:18:43.000 --> 00:18:44.000]  你不可有別的神
[00:18:44.000 --> 00:18:45.000]  其實就是讓
[00:18:45.000 --> 00:18:47.000]  說你要絕對的效忠
[00:18:47.000 --> 00:18:52.000]  這獨一的一位真神
[00:18:52.000 --> 00:18:57.000]  單單的效忠於他
[00:18:57.000 --> 00:18:58.000]  講到這裡呢
[00:18:58.000 --> 00:19:01.000]  我想第一屆大家誰都
[00:19:01.000 --> 00:19:03.000]  了然於心對不對
[00:19:03.000 --> 00:19:04.000]  如果考試
[00:19:04.000 --> 00:19:06.000]  考這個什麼是第一屆
[00:19:06.000 --> 00:19:09.000]  我想主學如果出這道題的話
[00:19:09.000 --> 00:19:11.000]  大家都會滿分的
[00:19:11.000 --> 00:19:15.000]  沒人會答錯的
[00:19:15.000 --> 00:19:17.000]  但我要換一個角度
[00:19:17.000 --> 00:19:21.000]  請大家來思想
[00:19:21.000 --> 00:19:24.000]  如果神要考大家的話
[00:19:24.000 --> 00:19:26.000]  他會怎麼出題呢
[00:19:26.000 --> 00:19:28.000]  他是一種知識問答題呢
