
[00:00:00.000 --> 00:00:02.440]  我們再一次在神面前禱告
[00:02:16.120 --> 00:02:18.320]  他看不到寶江這兩個字
[00:02:18.320 --> 00:02:20.880]  可能中文字小
[00:02:20.880 --> 00:02:23.240]  迷失是我們人生
[00:02:23.240 --> 00:02:25.120]  差不多是必經的階段
[00:02:25.120 --> 00:02:27.520]  這段經文裡說到
[00:02:27.840 --> 00:02:29.840]  彼得曾經迷失
[00:02:29.840 --> 00:02:31.600]  你記得他為什麼迷失嗎?
[00:02:31.600 --> 00:02:36.400]  當所有門徒看到耶穌被捕
[00:02:36.400 --> 00:02:37.840]  被拘捕
[00:02:37.840 --> 00:02:40.800]  割散東西的時候
[00:02:40.800 --> 00:02:43.400]  只有約翰和彼得追著耶穌
[00:02:43.400 --> 00:02:44.600]  追到去公會
[00:02:44.600 --> 00:02:47.040]  但只有彼得一個
[00:02:47.040 --> 00:02:49.880]  是三次不認主
[00:02:49.880 --> 00:02:52.200]  很迷茫
[00:02:52.200 --> 00:02:55.160]  當一個拍胸口說
[00:02:55.160 --> 00:02:58.080]  「主,你就算死,我都和你一起」
[00:02:58.080 --> 00:03:00.840]  但他竟然同一天
[00:03:00.840 --> 00:03:03.200]  他就否定了自己
[00:03:03.200 --> 00:03:06.120]  鄧子妹,你有沒有試過
[00:03:06.120 --> 00:03:07.480]  你誇下海口
[00:03:07.480 --> 00:03:08.840]  說了一些話
[00:03:08.840 --> 00:03:11.640]  最後你是沒有做到的?
[00:03:11.640 --> 00:03:13.640]  有吧
[00:03:13.640 --> 00:03:15.360]  不說話就是有了
[00:03:15.360 --> 00:03:17.920]  很多都是這樣
[00:03:17.920 --> 00:03:21.160]  我記得我成長的時候
[00:03:21.160 --> 00:03:22.320]  二十多歲
[00:03:23.080 --> 00:03:25.520]  和我一起成長的弟兄
[00:03:25.520 --> 00:03:27.040]  不知為何
[00:03:27.040 --> 00:03:31.080]  可能帶我們一班弟兄去查經
[00:03:31.080 --> 00:03:32.160]  都是一些醫生
[00:03:32.160 --> 00:03:35.560]  他的太太又會帶護士去查經
[00:03:35.560 --> 00:03:37.520]  那些弟兄
[00:03:37.520 --> 00:03:38.600]  陸陸續續
[00:03:38.600 --> 00:03:41.920]  一個、兩個、三個、四個、五個、六個
[00:03:41.920 --> 00:03:45.120]  我們十個弟兄
[00:03:45.120 --> 00:03:48.240]  有六、七個都娶了護士做太太
[00:03:48.240 --> 00:03:50.720]  我就不知道突然間
[00:03:50.720 --> 00:03:52.080]  扯起哪條巾就說
[00:03:52.360 --> 00:03:56.040]  「我是不會娶護士做太太的」
[00:03:56.040 --> 00:04:00.960]  你知道這些
[00:04:00.960 --> 00:04:02.280]  真是很
[00:04:02.280 --> 00:04:06.160]  過年就不要再說這些了
[00:04:06.160 --> 00:04:07.800]  你明白嗎?
[00:04:07.800 --> 00:04:09.480]  誇下海口
[00:04:09.480 --> 00:04:10.960]  想著可以的事
[00:04:10.960 --> 00:04:13.480]  為何自己做不到
[00:04:13.480 --> 00:04:15.880]  這些就是年少無知
[00:04:15.880 --> 00:04:19.920]  我記得彼得
[00:04:20.560 --> 00:04:22.680]  耶穌對他說
[00:04:22.680 --> 00:04:28.560]  「撒旦會用西的麥去篩你們」
[00:04:28.560 --> 00:04:30.760]  「你們會全散了」
[00:04:30.760 --> 00:04:32.720]  他對彼得說
[00:04:32.720 --> 00:04:34.320]  「撒旦會對付你」
[00:04:34.320 --> 00:04:36.000]  「對付所有跟從主的人」
[00:04:36.000 --> 00:04:39.040]  正因為彼得的自視很高
[00:04:39.040 --> 00:04:41.200]  他覺得他不會衰
[00:04:41.200 --> 00:04:43.120]  他一定不會衰
[00:04:43.120 --> 00:04:45.440]  他怎會穿貴筒底
[00:04:45.440 --> 00:04:48.280]  他怎會偷取神的榮耀
[00:04:48.280 --> 00:04:49.840]  他怎會跌倒
[00:04:50.080 --> 00:04:51.400]  「我第二樣東西跌倒」
[00:04:51.400 --> 00:04:52.920]  「我這件事不會跌倒的」
[00:04:52.920 --> 00:04:54.560]  我們經常覺得
[00:04:54.560 --> 00:04:57.040]  「我這件事應該很堅定」
[00:04:57.040 --> 00:04:58.160]  耶穌說
[00:04:58.160 --> 00:04:59.320]  「不過你跌倒了」
[00:04:59.320 --> 00:05:01.880]  「你回頭要兼顧你的弟兄」
[00:05:01.880 --> 00:05:05.520]  但我問你
[00:05:05.520 --> 00:05:06.360]  如果你是彼得
[00:05:06.360 --> 00:05:08.680]  你跌倒了
[00:05:08.680 --> 00:05:10.440]  你覺得你有沒有面子
[00:05:10.440 --> 00:05:11.880]  回頭去兼顧你的弟兄
[00:05:11.880 --> 00:05:13.680]  你的弟兄沒有跌倒
[00:05:13.680 --> 00:05:17.120]  當然五十步少百步
[00:05:17.120 --> 00:05:19.520]  大家都腳軟
[00:05:19.520 --> 00:05:20.400]  大家都走
[00:05:20.400 --> 00:05:21.400]  大家都害怕
[00:05:21.400 --> 00:05:23.320]  很徬徨
[00:05:23.320 --> 00:05:24.280]  不知怎辦
[00:05:24.280 --> 00:05:26.120]  但只有彼得
[00:05:26.120 --> 00:05:27.680]  這個叫做大亞哥
[00:05:27.680 --> 00:05:30.120]  這是排第一的首席
[00:05:30.120 --> 00:05:32.800]  他全衰了
[00:05:32.800 --> 00:05:34.760]  三次不認主
[00:05:34.760 --> 00:05:36.880]  沒有地位
[00:05:36.880 --> 00:05:39.160]  一個迷失的彼得
[00:05:39.160 --> 00:05:41.480]  不知道你生命裏
[00:05:41.480 --> 00:05:42.640]  有沒有試過迷失
[00:05:42.640 --> 00:05:46.080]  特別有些人迷失到一個地步
[00:05:46.080 --> 00:05:48.280]  尋死
[00:05:48.760 --> 00:05:50.320]  因為失去了自己
[00:05:50.320 --> 00:05:53.040]  我聽說有些人試過吸毒
[00:05:53.040 --> 00:05:54.040]  爛賭
[00:05:54.040 --> 00:05:57.000]  或者是自己做了很多錯事
[00:05:57.000 --> 00:05:58.320]  突然間醒覺的人
[00:05:58.320 --> 00:05:59.680]  他
[00:05:59.680 --> 00:06:00.840]  醒覺了嗎?
[00:06:00.840 --> 00:06:02.040]  他只知道自己
[00:06:02.040 --> 00:06:04.000]  已經失去了自我
[00:06:04.000 --> 00:06:07.000]  他沒有能力去控制自己
[00:06:07.000 --> 00:06:09.760]  一個人連自己都信不過
[00:06:09.760 --> 00:06:11.560]  我記得聽過一個見證
[00:06:11.560 --> 00:06:12.760]  有個弟兄
[00:06:12.760 --> 00:06:14.400]  在戶外團契那裏說
[00:06:14.400 --> 00:06:16.680]  他戒毒超過十次
[00:06:17.760 --> 00:06:18.840]  去到後來
[00:06:18.840 --> 00:06:20.280]  有人問
[00:06:20.280 --> 00:06:22.880]  你是否想回轉戒毒
[00:06:22.880 --> 00:06:25.520]  他相信耶穌
[00:06:25.520 --> 00:06:27.800]  他回答不了
[00:06:27.800 --> 00:06:29.400]  他頭腦是說
[00:06:29.400 --> 00:06:30.640]  我是想的
[00:06:30.640 --> 00:06:32.640]  但最終他做不到
[00:06:32.640 --> 00:06:34.320]  多次跌倒
[00:06:34.320 --> 00:06:35.200]  又回頭
[00:06:35.200 --> 00:06:36.760]  多次跌倒又回頭
[00:06:36.760 --> 00:06:38.160]  那怎麼辦呢?
[00:06:38.160 --> 00:06:40.400]  去到一個地步
[00:06:40.400 --> 00:06:41.600]  別人問他
[00:06:41.600 --> 00:06:43.080]  他都不知道自己想怎樣
[00:06:43.080 --> 00:06:45.520]  連一個人連自己想怎樣
[00:06:45.520 --> 00:06:47.320]  都回答不了
[00:06:48.360 --> 00:06:49.480]  即是你今天問
[00:06:49.480 --> 00:06:51.160]  你是不是要呀?
[00:06:51.160 --> 00:06:53.160]  我封利是給你
[00:06:53.160 --> 00:06:55.400]  你要不要呀?
[00:06:55.400 --> 00:06:57.280]  不知道
[00:06:57.280 --> 00:06:59.200]  迷失
[00:06:59.200 --> 00:07:01.840]  一個連自己都想怎樣
[00:07:01.840 --> 00:07:02.720]  都不知道
[00:07:02.720 --> 00:07:04.520]  失去了自我
[00:07:04.520 --> 00:07:06.920]  今天這段經文
[00:07:06.920 --> 00:07:08.120]  就是回應
[00:07:08.120 --> 00:07:09.760]  彼得的生命
[00:07:09.760 --> 00:07:10.880]  最終神叫他
[00:07:10.880 --> 00:07:12.120]  你跟從我吧
[00:07:12.120 --> 00:07:13.680]  我就好一點
[00:07:13.680 --> 00:07:16.800]  我沒有彼得遇到這麼危機
[00:07:17.240 --> 00:07:18.800]  即是有人挑戰
[00:07:18.800 --> 00:07:20.400]  你是不是要跟從主
[00:07:20.400 --> 00:07:21.600]  你是不是認識主
[00:07:21.600 --> 00:07:22.960]  你是不是信主
[00:07:22.960 --> 00:07:24.560]  我沒有遇過這些
[00:07:24.560 --> 00:07:25.360]  我的迷失
[00:07:25.360 --> 00:07:26.200]  大家都知道
[00:07:26.200 --> 00:07:29.200]  當我開始面對失明的時候
[00:07:29.200 --> 00:07:30.040]  那幾年
[00:07:30.040 --> 00:07:31.280]  是很迷失的
[00:07:31.280 --> 00:07:34.480]  由我讀完會計出來工作
[00:07:34.480 --> 00:07:36.080]  在會計師樓
[00:07:36.080 --> 00:07:37.880]  做不下去
[00:07:37.880 --> 00:07:40.240]  我就轉去沙田大圍一間中學
[00:07:40.240 --> 00:07:42.480]  做代課老師
[00:07:42.480 --> 00:07:44.800]  想對少一點文件
[00:07:44.800 --> 00:07:46.800]  做了一個學期
[00:07:46.800 --> 00:07:47.800]  學生舉手
[00:07:47.800 --> 00:07:48.800]  我又看不到
[00:07:48.800 --> 00:07:50.120]  知不知道
[00:07:50.120 --> 00:07:53.120]  眼睛有盲點
[00:07:53.120 --> 00:07:54.680]  有個區域是看不到東西的
[00:07:54.680 --> 00:07:55.800]  看到一點看不到一點
[00:07:55.800 --> 00:07:57.240]  我記得
[00:07:57.240 --> 00:08:00.000]  藍色筆寫的東西我又看不到
[00:08:00.000 --> 00:08:01.520]  黑色的東西才看得到
[00:08:01.520 --> 00:08:03.680]  又有嚴重的色盲
[00:08:03.680 --> 00:08:06.280]  一路再轉
[00:08:06.280 --> 00:08:08.200]  轉了很多東西
[00:08:08.200 --> 00:08:09.200]  那段日子
[00:08:09.200 --> 00:08:10.560]  是很迷失的
[00:08:10.560 --> 00:08:11.640]  最迷失的時候
[00:08:11.640 --> 00:08:13.440]  就是當我在中環怡和大廈
[00:08:13.440 --> 00:08:15.960]  即是上班
[00:08:17.520 --> 00:08:19.560]  做一個普通的會計文員
[00:08:19.560 --> 00:08:20.560]  打算騎牛搵馬
[00:08:20.560 --> 00:08:21.560]  但是
[00:08:21.560 --> 00:08:23.000]  到最後都被人炒魷魚
[00:08:23.000 --> 00:08:25.680]  因為我間中看錯會做錯事
[00:08:25.680 --> 00:08:28.120]  老闆就不是很滿意
[00:08:28.120 --> 00:08:31.640]  後來我和我老闆解釋
[00:08:31.640 --> 00:08:33.120]  我的眼睛有病
[00:08:33.120 --> 00:08:34.480]  他又很好
[00:08:34.480 --> 00:08:35.880]  他又說
[00:08:35.880 --> 00:08:37.400]  不如我和老闆說
[00:08:37.400 --> 00:08:39.280]  再讓你繼續做
[00:08:39.280 --> 00:08:41.360]  其實我已經
[00:08:41.360 --> 00:08:42.680]  這份工作
[00:08:42.680 --> 00:08:44.200]  那時候的工作我打算
[00:08:46.080 --> 00:08:47.080]  做到一個階段
[00:08:47.080 --> 00:08:50.520]  到找到更好的方向
[00:08:50.520 --> 00:08:52.600]  我就轉了
[00:08:52.600 --> 00:08:55.440]  所以我都多謝那個上司
[00:08:55.440 --> 00:08:57.960]  我還記得那個上司叫Ben
[00:08:57.960 --> 00:08:59.800]  很冷酷的
[00:08:59.800 --> 00:09:00.640]  平時我做錯事
[00:09:00.640 --> 00:09:02.720]  他會給我面色看的
[00:09:02.720 --> 00:09:04.600]  幸好我模模糊糊的
[00:09:04.600 --> 00:09:07.360]  但是都看得到一點
[00:09:07.360 --> 00:09:09.920]  但是我和他說
[00:09:09.920 --> 00:09:11.760]  其實我因為有遺傳病
[00:09:11.760 --> 00:09:13.600]  眼睛視力有些退化
[00:09:13.600 --> 00:09:14.800]  我有時候會做錯事
[00:09:15.200 --> 00:09:16.200]  我想他
[00:09:16.200 --> 00:09:17.200]  因為他可能
[00:09:17.200 --> 00:09:18.480]  老闆有問他
[00:09:18.480 --> 00:09:19.480]  會不會炒我
[00:09:19.480 --> 00:09:21.200]  我人生第一次
[00:09:21.200 --> 00:09:22.680]  被炒魷魚
[00:09:22.680 --> 00:09:24.400]  就是在這間公司
[00:09:24.400 --> 00:09:26.480]  不過我沒有恨他們
[00:09:26.480 --> 00:09:28.880]  那時候環境很好
[00:09:28.880 --> 00:09:30.600]  大家羨慕一下
[00:09:30.600 --> 00:09:32.760]  十七個月工資
[00:09:32.760 --> 00:09:34.640]  還沒算bonus
[00:09:34.640 --> 00:09:36.440]  我旁邊所有的文員
[00:09:36.440 --> 00:09:37.480]  個個都在供樓
[00:09:37.480 --> 00:09:41.440]  很豪邁地見他們
[00:09:42.360 --> 00:09:45.440]  又約我放工去給他們吃飯
[00:09:45.440 --> 00:09:47.240]  接著我說
[00:09:47.240 --> 00:09:48.960]  又在供樓
[00:09:48.960 --> 00:09:50.880]  又可以去聽演唱會
[00:09:50.880 --> 00:09:52.120]  又可以
[00:09:52.120 --> 00:09:53.120]  這樣的生活
[00:09:53.120 --> 00:09:54.960]  做個文員都這麼瀟灑
[00:09:54.960 --> 00:09:56.640]  沒有了
[00:09:56.640 --> 00:09:57.640]  這是上個世紀
[00:09:57.640 --> 00:10:00.160]  但是那時候我人生其中一個
[00:10:00.160 --> 00:10:01.640]  最迷失的時候
[00:10:01.640 --> 00:10:03.120]  但是今天我想說
[00:10:03.120 --> 00:10:04.280]  當我人生
[00:10:04.280 --> 00:10:06.200]  我都不知道我將來可以做些什麼
[00:10:06.200 --> 00:10:08.160]  甚至我在教會侍奉
[00:10:08.160 --> 00:10:09.400]  我看不到東西
[00:10:09.400 --> 00:10:10.800]  我連帶茶經都帶不到
[00:10:10.800 --> 00:10:11.800]  我看不到聖經
[00:10:12.680 --> 00:10:14.280]  看到一點看不到一點
[00:10:14.280 --> 00:10:14.800]  我又
[00:10:14.800 --> 00:10:16.680]  那時候不習慣記東西
[00:10:16.680 --> 00:10:18.360]  寫下來我看不回
[00:10:18.360 --> 00:10:20.040]  就是靠記憶
[00:10:20.040 --> 00:10:21.440]  不行
[00:10:21.440 --> 00:10:24.280]  所以那時候我所有侍奉都放下了
[00:10:24.280 --> 00:10:26.560]  但是我記得當我找
[00:10:26.560 --> 00:10:28.680]  我職業找不到方向
[00:10:28.680 --> 00:10:31.000]  我將來讀書做事都找不到方向
[00:10:31.000 --> 00:10:33.680]  更加困難的就是
[00:10:33.680 --> 00:10:35.200]  我想著
[00:10:35.200 --> 00:10:38.360]  我再申請進去大學再培訓再讀書
[00:10:38.360 --> 00:10:40.920]  那年我二十六歲多
[00:10:42.000 --> 00:10:42.520]  失明
[00:10:42.520 --> 00:10:44.080]  開始找不到工作
[00:10:44.080 --> 00:10:45.880]  做一些很普通的工作
[00:10:45.880 --> 00:10:47.800]  那我申請
[00:10:47.800 --> 00:10:49.240]  誰知道全香港的大學
[00:10:49.240 --> 00:10:49.960]  那時候
[00:10:49.960 --> 00:10:51.480]  因為我考
[00:10:51.480 --> 00:10:52.400]  大學
[00:10:52.400 --> 00:10:53.400]  入學試
[00:10:53.400 --> 00:10:55.000]  成績很普通的
[00:10:55.000 --> 00:10:55.960]  很普通的
[00:10:55.960 --> 00:10:58.560]  那時候要用成年學生
[00:10:58.560 --> 00:10:59.920]  就是特別處理的那些
[00:10:59.920 --> 00:11:01.880]  要二十九和三十歲
[00:11:01.880 --> 00:11:03.360]  不知道為什麼
[00:11:03.360 --> 00:11:06.320]  那我二十六歲多就要和應屆的畢業生
[00:11:06.320 --> 00:11:07.200]  爭
[00:11:07.200 --> 00:11:08.240]  那實在爭不了
[00:11:08.240 --> 00:11:09.200]  我當年也爭不了
[00:11:09.200 --> 00:11:09.960]  何況我已經
[00:11:10.960 --> 00:11:12.200]  那我照
[00:11:12.200 --> 00:11:13.600]  那我照遞
[00:11:13.600 --> 00:11:14.280]  那就
[00:11:14.280 --> 00:11:15.440]  輸了
[00:11:15.440 --> 00:11:16.080]  入不了
[00:11:16.080 --> 00:11:18.240]  那到我二十九歲
[00:11:18.240 --> 00:11:20.520]  到接著第二年
[00:11:20.520 --> 00:11:23.480]  我又可以遞了
[00:11:23.480 --> 00:11:24.480]  因為他將
[00:11:24.480 --> 00:11:26.960]  二十三十歲的門檻
[00:11:26.960 --> 00:11:28.480]  降到二十五歲
[00:11:28.480 --> 00:11:30.200]  接著很多人和我爭
[00:11:30.200 --> 00:11:32.680]  你明白嗎
[00:11:32.680 --> 00:11:35.520]  起初說我你不夠年齡
[00:11:35.520 --> 00:11:38.000]  接著突然又降低了
[00:11:38.000 --> 00:11:39.080]  那還不算
[00:11:39.080 --> 00:11:40.200]  他還要
[00:11:40.600 --> 00:11:41.960]  我第一年報讀浸會
[00:11:41.960 --> 00:11:44.440]  我讀書最厲害的只有中英數
[00:11:44.440 --> 00:11:45.400]  其他一般般
[00:11:45.400 --> 00:11:46.920]  我最好的是中文英文
[00:11:46.920 --> 00:11:49.240]  我就考浸會的翻譯系
[00:11:49.240 --> 00:11:51.640]  考了面試筆試
[00:11:51.640 --> 00:11:52.680]  那個
[00:11:52.680 --> 00:11:55.640]  鬍鬚佬姓郭的系主任
[00:11:55.640 --> 00:11:57.680]  和我親口說
[00:11:57.680 --> 00:11:58.400]  他說我們
[00:11:58.400 --> 00:11:59.880]  決定
[00:11:59.880 --> 00:12:01.800]  即是你OK的
[00:12:01.800 --> 00:12:02.800]  我們想收你
[00:12:02.800 --> 00:12:04.240]  不過要看一下
[00:12:04.240 --> 00:12:05.280]  修生部呢
[00:12:05.280 --> 00:12:06.280]  有沒有位
[00:12:06.280 --> 00:12:08.120]  你知道嗎
[00:12:08.120 --> 00:12:09.760]  我很開心突然間他說
[00:12:10.000 --> 00:12:11.000]  還要看一下有沒有位
[00:12:11.000 --> 00:12:12.120]  接著我
[00:12:12.120 --> 00:12:15.560]  我透過理工大學的一個朋友
[00:12:15.560 --> 00:12:16.880]  做修生部的
[00:12:16.880 --> 00:12:18.360]  你知道修生部的都認識的
[00:12:18.360 --> 00:12:19.240]  一問
[00:12:19.240 --> 00:12:20.720]  他一年收
[00:12:20.720 --> 00:12:22.160]  幾十個而已
[00:12:22.160 --> 00:12:23.640]  他說我waiting(等待)是
[00:12:23.640 --> 00:12:24.480]  多少你知道嗎
[00:12:24.480 --> 00:12:25.800]  三十
[00:12:25.800 --> 00:12:27.480]  那即是什麼
[00:12:27.480 --> 00:12:28.920]  即是沒有
[00:12:28.920 --> 00:12:31.520]  我後來就去讀一個high deep
[00:12:31.520 --> 00:12:32.600]  在城大
[00:12:32.600 --> 00:12:34.280]  那我想
[00:12:34.280 --> 00:12:35.760]  都不及那些年輕人爭
[00:12:35.760 --> 00:12:37.160]  第二年我又再來過
[00:12:37.160 --> 00:12:39.200]  第二年我又再來過
[00:12:39.200 --> 00:12:40.720]  我就轉了一部社工
[00:12:40.720 --> 00:12:42.320]  因為讀了一年中英文
[00:12:42.320 --> 00:12:43.360]  那部社工
[00:12:43.360 --> 00:12:44.920]  社工就說
[00:12:44.920 --> 00:12:47.360]  浸會大學send給我
[00:12:47.360 --> 00:12:48.520]  我都是經常靠著浸會的
[00:12:48.520 --> 00:12:49.000]  因為我覺得
[00:12:49.000 --> 00:12:51.280]  我的成績入不到兩間大學
[00:12:51.280 --> 00:12:53.440]  四月
[00:12:53.440 --> 00:12:55.320]  他三月打給我
[00:12:55.320 --> 00:12:57.000]  他說你寫下你的眼睛
[00:12:57.000 --> 00:12:58.480]  有一些視力的障礙
[00:12:58.480 --> 00:12:59.840]  不過仍然看得到書
[00:12:59.840 --> 00:13:00.760]  讀得到書
[00:13:00.760 --> 00:13:02.480]  他說你可不可以將醫療報告
[00:13:02.480 --> 00:13:03.120]  send給我們
[00:13:03.120 --> 00:13:05.680]  我說申請香港政府醫療報告呢
[00:13:05.680 --> 00:13:07.520]  閒閒地等幾個月的
[00:13:07.920 --> 00:13:09.560]  我說我暫時沒有
[00:13:09.560 --> 00:13:11.400]  他說你有就send給我們吧
[00:13:11.400 --> 00:13:12.360]  就收了錢
[00:13:12.360 --> 00:13:13.880]  到了最放榜
[00:13:13.880 --> 00:13:15.040]  interview的那天
[00:13:15.040 --> 00:13:16.560]  我打電話去問
[00:13:16.560 --> 00:13:18.920]  他說我沒有處理到你的申請
[00:13:18.920 --> 00:13:22.640]  因為你還欠一份醫療報告
[00:13:22.640 --> 00:13:25.640]  那我當然倒抽一口涼氣
[00:13:25.640 --> 00:13:27.360]  那我說第一年
[00:13:27.360 --> 00:13:28.000]  沒有了
[00:13:28.000 --> 00:13:28.440]  第二年
[00:13:28.440 --> 00:13:29.480]  第一年說收我
[00:13:29.480 --> 00:13:29.960]  沒有位
[00:13:29.960 --> 00:13:30.960]  第二年
[00:13:30.960 --> 00:13:33.600]  直接連申請都沒有
[00:13:33.600 --> 00:13:35.680]  我還很記得去香港大學
[00:13:35.680 --> 00:13:36.520]  interview的時候
[00:13:37.760 --> 00:13:38.600]  他
[00:13:38.600 --> 00:13:40.000]  他就說
[00:13:40.000 --> 00:13:42.080]  你ok的
[00:13:42.080 --> 00:13:42.720]  劉永泉
[00:13:42.720 --> 00:13:44.320]  但如果我們沒有收你
[00:13:44.320 --> 00:13:46.400]  你不要覺得你不行
[00:13:46.400 --> 00:13:48.080]  是因為我們沒有位
[00:13:48.080 --> 00:13:50.440]  跟我的朋友去聖保羅男女
[00:13:50.440 --> 00:13:51.880]  那個幼稚園
[00:13:51.880 --> 00:13:54.600]  去跟媽媽說一樣
[00:13:54.600 --> 00:13:55.920]  如果我們沒有收你小朋友
[00:13:55.920 --> 00:13:56.360]  你不
[00:13:56.360 --> 00:13:57.640]  媽媽你不要不開心
[00:13:57.640 --> 00:13:58.960]  不是你小朋友不行
[00:13:58.960 --> 00:13:59.840]  是因為我們沒有位
[00:13:59.840 --> 00:14:02.280]  大學和幼稚園的收生
[00:14:02.280 --> 00:14:03.320]  都是一樣的政策
[00:14:03.320 --> 00:14:07.160]  接著我就
[00:14:07.480 --> 00:14:08.920]  我哥在浸大教書
[00:14:08.920 --> 00:14:10.080]  我說哥
[00:14:10.080 --> 00:14:11.640]  你不如幫我問一下
[00:14:11.640 --> 00:14:13.040]  浸大的系主任
[00:14:13.040 --> 00:14:14.880]  看可不可以給我一個機會
[00:14:14.880 --> 00:14:15.680]  interview
[00:14:15.680 --> 00:14:17.560]  就安排了一個
[00:14:17.560 --> 00:14:18.680]  second round interview
[00:14:18.680 --> 00:14:21.240]  那我想first round都收了
[00:14:21.240 --> 00:14:23.240]  那怎麼辦呢
[00:14:23.240 --> 00:14:24.640]  盲中中
[00:14:24.640 --> 00:14:25.760]  做些什麼
[00:14:25.760 --> 00:14:27.160]  很迷茫
[00:14:27.160 --> 00:14:28.160]  那時候我正在做一份
[00:14:28.160 --> 00:14:29.000]  很普通的
[00:14:29.000 --> 00:14:30.320]  文員工作
[00:14:30.320 --> 00:14:31.240]  在葵涌
[00:14:31.240 --> 00:14:33.320]  老闆對著我
[00:14:33.320 --> 00:14:35.000]  我對著有個阿姐那些
[00:14:35.000 --> 00:14:36.000]  我那裡都打了色
[00:14:37.400 --> 00:14:38.520]  但事歷一路差
[00:14:38.520 --> 00:14:40.440]  直到有一天
[00:14:40.440 --> 00:14:41.680]  我收到香港大學
[00:14:41.680 --> 00:14:43.800]  說收我
[00:14:43.800 --> 00:14:45.400]  我看我有沒有看錯呢
[00:14:45.400 --> 00:14:48.840]  在我迷失的時候
[00:14:48.840 --> 00:14:49.840]  人生沒有方向
[00:14:49.840 --> 00:14:50.840]  但我想說呢
[00:14:50.840 --> 00:14:51.840]  我都提過
[00:14:51.840 --> 00:14:53.280]  就算我讀完香港大學
[00:14:53.280 --> 00:14:55.280]  不是為一帆風順
[00:14:55.280 --> 00:14:57.000]  我都是找不到工作的
[00:14:57.000 --> 00:14:58.720]  很多工有一件
[00:14:58.720 --> 00:15:01.960]  迷失是對我們很多殘障人士
[00:15:01.960 --> 00:15:02.920]  人生一個
[00:15:02.920 --> 00:15:04.280]  經常會遇到
