
[00:00:00.000 --> 00:00:04.000]  早晨,預祝大家聖誕快樂
[00:02:28.000 --> 00:02:31.000]  必要時他們要炸斷這條橋
[00:02:31.000 --> 00:02:34.000]  但當時506隊已經潰不成軍
[00:02:34.000 --> 00:02:37.000]  德軍也是大舉反攻
[00:02:37.000 --> 00:02:42.000]  當時有幾輛坦克車裝甲車來到
[00:02:42.000 --> 00:02:45.000]  Captain Miller幾經辛苦終於找到Ryan
[00:02:45.000 --> 00:02:50.000]  表明來意說要帶他離開戰場
[00:02:50.000 --> 00:02:53.000]  Ryan拒絕
[00:02:53.000 --> 00:02:56.000]  說我怎樣可以在這個緊急的關停
[00:02:56.000 --> 00:03:00.000]  離開我的戰友自己走人
[00:03:00.000 --> 00:03:03.000]  他這樣對Captain Miller說
[00:03:03.000 --> 00:03:06.000]  你可以告訴我媽媽
[00:03:06.000 --> 00:03:10.000]  我三個兄弟已經戰死
[00:03:10.000 --> 00:03:14.000]  現在只剩下我和我現在一起打仗的好兄弟
[00:03:14.000 --> 00:03:20.000]  我怎樣可以在一個最危險最艱難最困境的一個情況裏
[00:03:20.000 --> 00:03:25.000]  撇下我自己最親愛的戰友離開
[00:03:25.000 --> 00:03:27.000]  我做不到
[00:03:27.000 --> 00:03:29.000]  我良心做不到
[00:03:29.000 --> 00:03:31.000]  我不可以這樣做
[00:03:31.000 --> 00:03:33.000]  你可以告訴我媽媽
[00:03:33.000 --> 00:03:36.000]  我相信媽媽是明白的
[00:03:36.000 --> 00:03:41.000]  Captain Miller聽到的時候就很憤怒地跟他說
[00:03:41.000 --> 00:03:44.000]  你知不知道為了你的業故
[00:03:44.000 --> 00:03:46.000]  我們七人加上我八個人在內
[00:03:46.000 --> 00:03:49.000]  已經死了兩個好的弟兄
[00:03:49.000 --> 00:03:51.000]  我們來的時候中伏
[00:03:51.000 --> 00:03:54.000]  我們六個仍然艱辛來到這裏
[00:03:54.000 --> 00:03:57.000]  你知不知道我們來是做什麼的
[00:03:57.000 --> 00:03:59.000]  我們不是來打仗的
[00:03:59.000 --> 00:04:00.000]  我們不是來打德國人的
[00:04:00.000 --> 00:04:02.000]  我們是救你脫離出來
[00:04:02.000 --> 00:04:04.000]  將你交回給媽媽
[00:04:04.000 --> 00:04:06.000]  如果你說不去
[00:04:06.000 --> 00:04:09.000]  我兩個弟兄不就死得很冤枉
[00:04:09.000 --> 00:04:12.000]  我今天來不就白費而去
[00:04:12.000 --> 00:04:14.000]  我怎樣可以這樣做
[00:04:14.000 --> 00:04:15.000]  不行
[00:04:15.000 --> 00:04:18.000]  最高統帥說你要離開戰場
[00:04:18.000 --> 00:04:21.000]  兩個在爭執
[00:04:21.000 --> 00:04:23.000]  他說這個是命令
[00:04:23.000 --> 00:04:24.000]  你要放下你的槍
[00:04:24.000 --> 00:04:26.000]  放下你的彈藥
[00:04:26.000 --> 00:04:28.000]  跟我走
[00:04:28.000 --> 00:04:30.000]  就在這個時候
[00:04:30.000 --> 00:04:32.000]  德國坦克車已經來到
[00:04:32.000 --> 00:04:34.000]  兩架Panzer
[00:04:34.000 --> 00:04:36.000]  大部份的裝甲車來到
[00:04:36.000 --> 00:04:38.000]  實力遠處
[00:04:38.000 --> 00:04:40.000]  雖然美軍極力迎戰
[00:04:40.000 --> 00:04:42.000]  但一個一個倒下
[00:04:42.000 --> 00:04:44.000]  Captain Miller仍然不准Ryan
[00:04:44.000 --> 00:04:46.000]  拿著槍去打仗
[00:04:46.000 --> 00:04:47.000]  他處處維護他
[00:04:47.000 --> 00:04:48.000]  令他非常不開心
[00:04:48.000 --> 00:04:50.000]  非常憤怒
[00:04:50.000 --> 00:04:52.000]  在最緊急的關頭
[00:04:52.000 --> 00:04:54.000]  援軍來到
[00:04:54.000 --> 00:04:56.000]  擊退了德軍
[00:04:56.000 --> 00:04:58.000]  但Captain Miller
[00:04:58.000 --> 00:05:00.000]  就在橋頭裏面中槍
[00:05:00.000 --> 00:05:02.000]  他臨死的時候
[00:05:02.000 --> 00:05:04.000]  用他最後一口氣
[00:05:04.000 --> 00:05:06.000]  對Ryan說
[00:05:06.000 --> 00:05:08.000]  James
[00:05:08.000 --> 00:05:10.000]  你要好好生存
[00:05:10.000 --> 00:05:12.000]  回家
[00:05:12.000 --> 00:05:14.000]  然後就斷氣
[00:05:14.000 --> 00:05:17.000]  電影的結束
[00:05:17.000 --> 00:05:20.000]  是在幾十年後
[00:05:20.000 --> 00:05:22.000]  一個白髮蒼蒼的老人
[00:05:22.000 --> 00:05:23.000]  James Ryan
[00:05:23.000 --> 00:05:25.000]  帶著他太太
[00:05:25.000 --> 00:05:26.000]  他的兒子
[00:05:26.000 --> 00:05:27.000]  他的媳婦
[00:05:27.000 --> 00:05:28.000]  他的孫子
[00:05:28.000 --> 00:05:30.000]  來到浪漫地的美軍墳場
[00:05:30.000 --> 00:05:31.000]  去找到
[00:05:31.000 --> 00:05:33.000]  Captain John Miller的墳墓
[00:05:33.000 --> 00:05:35.000]  上線寫著
[00:05:35.000 --> 00:05:36.000]  Captain John Miller
[00:05:36.000 --> 00:05:38.000]  1944年
[00:05:38.000 --> 00:05:40.000]  身亡
[00:05:40.000 --> 00:05:42.000]  Ryan流著眼淚
[00:05:42.000 --> 00:05:44.000]  咬著嘴唇
[00:05:44.000 --> 00:05:46.000]  一幕一幕幾十年前的
[00:05:46.000 --> 00:05:48.000]  戰爭殘酷的鏡頭
[00:05:48.000 --> 00:05:50.000]  出現在他的腦海裏
[00:05:50.000 --> 00:05:52.000]  突然之間
[00:05:52.000 --> 00:05:55.000]  他心裏面想
[00:05:55.000 --> 00:05:58.000]  這麼多的朋友
[00:05:58.000 --> 00:06:01.000]  這麼多人為我犧牲
[00:06:01.000 --> 00:06:03.000]  值不值得
[00:06:03.000 --> 00:06:06.000]  我有沒有好像Captain說
[00:06:06.000 --> 00:06:09.000]  是生存回家呢
[00:06:09.000 --> 00:06:11.000]  這幾十年來
[00:06:11.000 --> 00:06:13.000]  我是不是真的生存呢
[00:06:13.000 --> 00:06:16.000]  我活得有沒有意義呢
[00:06:16.000 --> 00:06:19.000]  我還是辜負了很多人
[00:06:19.000 --> 00:06:22.000]  為我犧牲的生命
[00:06:22.000 --> 00:06:25.000]  他突然轉身來
[00:06:25.000 --> 00:06:27.000]  跟他太太說
[00:06:27.000 --> 00:06:29.000]  太太
[00:06:29.000 --> 00:06:31.000]  請你告訴我
[00:06:31.000 --> 00:06:33.000]  這幾十年來
[00:06:33.000 --> 00:06:35.000]  我活得有沒有意義
[00:06:35.000 --> 00:06:37.000]  我是不是一個好人
[00:06:37.000 --> 00:06:39.000]  我太太
[00:06:39.000 --> 00:06:41.000]  嚇了一跳
[00:06:41.000 --> 00:06:44.000]  然後對他說
[00:06:44.000 --> 00:06:46.000]  James
[00:06:46.000 --> 00:06:48.000]  你是一個好人
[00:06:48.000 --> 00:06:50.000]  我相信任何看過這齣戲的人
[00:06:50.000 --> 00:06:54.000]  都會和Ryan問同一個問題
[00:06:54.000 --> 00:06:56.000]  我活了這麼多年
[00:06:56.000 --> 00:06:58.000]  活得有沒有意義
[00:06:58.000 --> 00:07:00.000]  這麼多人為我犧牲
[00:07:00.000 --> 00:07:02.000]  我父母
[00:07:02.000 --> 00:07:03.000]  擺出多少的時間
[00:07:03.000 --> 00:07:04.000]  多少的精力
[00:07:04.000 --> 00:07:05.000]  多少的心機
[00:07:05.000 --> 00:07:06.000]  多少的錢財
[00:07:06.000 --> 00:07:08.000]  多少的時間
[00:07:08.000 --> 00:07:10.000]  多少的青春
[00:07:10.000 --> 00:07:12.000]  是為我
[00:07:12.000 --> 00:07:15.000]  值不值得
[00:07:15.000 --> 00:07:17.000]  對基督徒來說
[00:07:17.000 --> 00:07:19.000]  更加問這個問題
[00:07:19.000 --> 00:07:21.000]  耶穌基督
[00:07:21.000 --> 00:07:23.000]  捨身流血
[00:07:23.000 --> 00:07:25.000]  為我踮身在十字架裡面
[00:07:25.000 --> 00:07:26.000]  我幾十年來
[00:07:26.000 --> 00:07:28.000]  我活得怎麼樣
[00:07:28.000 --> 00:07:30.000]  有沒有意義
[00:07:30.000 --> 00:07:35.000]  有沒有價值呢
[00:07:35.000 --> 00:07:37.000]  意義
[00:07:37.000 --> 00:07:40.000]  是一個很重要很重要的課題
[00:07:40.000 --> 00:07:41.000]  在聖誕節的時候
[00:07:41.000 --> 00:07:43.000]  我們要思想
[00:07:43.000 --> 00:07:44.000]  我記得有一次
[00:07:44.000 --> 00:07:46.000]  我去探訪一個
[00:07:46.000 --> 00:07:52.000]  患了肺癌末期的親戚
[00:07:52.000 --> 00:07:53.000]  他跟我說
[00:07:53.000 --> 00:07:54.000]  永睿
[00:07:54.000 --> 00:07:55.000]  我以前不開心的時候
[00:07:55.000 --> 00:07:57.000]  我總有方法去逃避
[00:07:57.000 --> 00:07:59.000]  打牌、做工、找人聊天
[00:07:59.000 --> 00:08:01.000]  去麻醉自己
[00:08:01.000 --> 00:08:04.000]  我從不會想人生是為了什麼
[00:08:04.000 --> 00:08:07.000]  但當我有了癌症
[00:08:07.000 --> 00:08:08.000]  絕症
[00:08:08.000 --> 00:08:10.000]  自己人在病房裡
[00:08:10.000 --> 00:08:12.000]  孤孤單單
[00:08:12.000 --> 00:08:15.000]  去面對陌生的病人的時候
[00:08:15.000 --> 00:08:18.000]  我腦海裡不停地問這個問題
[00:08:18.000 --> 00:08:20.000]  幾十年來
[00:08:20.000 --> 00:08:23.000]  我活得有沒有意義
[00:08:23.000 --> 00:08:26.000]  人生是為了什麼
[00:08:26.000 --> 00:08:27.000]  一句話
[00:08:27.000 --> 00:08:28.000]  事實上傳在我裡面
[00:08:28.000 --> 00:08:30.000]  就是金聖嘆說這句話
[00:08:30.000 --> 00:08:33.000]  王傳無客裡
[00:08:33.000 --> 00:08:36.000]  今夜屬誰家
[00:08:36.000 --> 00:08:42.000]  人生的意義在哪裡
[00:08:42.000 --> 00:08:46.000]  Victor Franco是一個很出名的精神科醫生
[00:08:46.000 --> 00:08:48.000]  在第二次世界大戰的時候
[00:08:48.000 --> 00:08:50.000]  他被抓到集中營
[00:08:50.000 --> 00:08:51.000]  因為他是猶太人
[00:08:51.000 --> 00:08:56.000]  親眼看著他最親愛的人離開
[00:08:56.000 --> 00:08:58.000]  他在集中營裡面
[00:08:58.000 --> 00:08:59.000]  他看到一件事
[00:08:59.000 --> 00:09:00.000]  他寫了一本書
[00:09:00.000 --> 00:09:02.000]  什麼叫做意義
[00:09:02.000 --> 00:09:04.000]  他告訴我們
[00:09:04.000 --> 00:09:06.000]  他看到一件事
[00:09:06.000 --> 00:09:08.000]  當一個人看到他每一件事發生
[00:09:08.000 --> 00:09:09.000]  都不是偶然
[00:09:09.000 --> 00:09:10.000]  是有意義的時候
[00:09:10.000 --> 00:09:13.000]  這班人就算死都死得精彩
[00:09:13.000 --> 00:09:18.000]  但這班人通常是最能夠生存的
[00:09:18.000 --> 00:09:20.000]  是不是
[00:09:20.000 --> 00:09:23.000]  不是偶然我們來到這裡
[00:09:23.000 --> 00:09:25.000]  不是偶然我們在今天香港
[00:09:25.000 --> 00:09:28.000]  在一個這樣的時代裡面生存
[00:09:28.000 --> 00:09:31.000]  不是偶然我們成為某一個人的妻子
[00:09:31.000 --> 00:09:32.000]  某一個人的丈夫
[00:09:32.000 --> 00:09:33.000]  某一個人的父母
[00:09:33.000 --> 00:09:35.000]  不是偶然
[00:09:35.000 --> 00:09:37.000]  我們會不會看到意義在哪裡
[00:09:37.000 --> 00:09:39.000]  人生的意義在哪裡
[00:09:39.000 --> 00:09:41.000]  今天神擺我們在這裡
[00:09:41.000 --> 00:09:43.000]  是有什麼意義呢
[00:09:43.000 --> 00:09:46.000]  Richard Forster 有一次
[00:09:46.000 --> 00:09:49.000]  他帶領了一班人去做
[00:09:49.000 --> 00:09:53.000]  默想與神親近靈修
[00:09:53.000 --> 00:09:56.000]  去到一個靈修的地方
[00:09:56.000 --> 00:09:58.000]  在森林裡面
[00:09:58.000 --> 00:10:00.000]  一些很寧靜的地方
[00:10:00.000 --> 00:10:01.000]  有一個小時的時間
[00:10:01.000 --> 00:10:02.000]  大家在默想
[00:10:02.000 --> 00:10:04.000]  默想上帝的話語
[00:10:04.000 --> 00:10:05.000]  默想上帝的創造
[00:10:05.000 --> 00:10:06.000]  很精彩
[00:10:06.000 --> 00:10:07.000]  很寧靜
[00:10:07.000 --> 00:10:09.000]  離開繁曉的地方
[00:10:09.000 --> 00:10:10.000]  繁曉的工作
[00:10:10.000 --> 00:10:11.000]  很多的麻煩
[00:10:11.000 --> 00:10:14.000]  能夠在神的大自然裡面
[00:10:14.000 --> 00:10:16.000]  享受這一刻的安寧
[00:10:16.000 --> 00:10:18.000]  開頭半個小時
[00:10:18.000 --> 00:10:19.000]  大家都很開心
[00:10:19.000 --> 00:10:20.000]  在默想
[00:10:20.000 --> 00:10:21.000]  突然之間有隻貓就走了
[00:10:21.000 --> 00:10:22.000]  不知在哪裡
[00:10:22.000 --> 00:10:23.000]  有隻貓就走過來
[00:10:23.000 --> 00:10:24.000]  嘩嘩叫
[00:10:24.000 --> 00:10:26.000]  個個都在看著貓
[00:10:26.000 --> 00:10:27.000]  有些想說
[00:10:27.000 --> 00:10:28.000]  有些不想說
[00:10:28.000 --> 00:10:29.000]  有些怎樣怎樣
[00:10:29.000 --> 00:10:31.000]  完了之後他們就分享了
[00:10:31.000 --> 00:10:32.000]  很多人都分享了
[00:10:32.000 --> 00:10:33.000]  頭一半真的很棒
[00:10:33.000 --> 00:10:34.000]  但那隻貓來到之後
[00:10:34.000 --> 00:10:36.000]  我的心水全部都沒有了
[00:10:36.000 --> 00:10:39.000]  其中有一個弟兄說
[00:10:39.000 --> 00:10:42.000]  當貓來到的時候
[00:10:42.000 --> 00:10:44.000]  我的心水又是不寧的
[00:10:44.000 --> 00:10:46.000]  但我突然間問了一個問題
[00:10:46.000 --> 00:10:47.000]  上帝在這個時候
[00:10:47.000 --> 00:10:49.000]  派一隻貓來
[00:10:49.000 --> 00:10:52.000]  是跟我說一個什麼訊息呢?
[00:10:52.000 --> 00:10:54.000]  突然之間
[00:10:54.000 --> 00:10:57.000]  他的默想完全不同了
[00:10:57.000 --> 00:10:59.000]  因為他看到
[00:10:59.000 --> 00:11:03.000]  有個meaning在裡面
[00:11:03.000 --> 00:11:06.000]  我66歲了
[00:11:06.000 --> 00:11:07.000]  明年
[00:11:07.000 --> 00:11:09.000]  可能這次是我
[00:11:09.000 --> 00:11:12.000]  最後在窩福的一個聖誕都未來
[00:11:12.000 --> 00:11:14.000]  很自然我會問
[00:11:14.000 --> 00:11:17.000]  人生有幾多十年
[00:11:17.000 --> 00:11:18.000]  我不是問有幾多神
[00:11:18.000 --> 00:11:21.000]  而是人生有幾多年
[00:11:21.000 --> 00:11:22.000]  感謝神吧
[00:11:22.000 --> 00:11:24.000]  人家說昨天是世界末日
[00:11:24.000 --> 00:11:26.000]  但已經不是了
[00:11:26.000 --> 00:11:29.000]  但我想我們會問
[00:11:29.000 --> 00:11:31.000]  這麼多年來
[00:11:31.000 --> 00:11:34.000]  我有沒有枉費呢?
[00:11:34.000 --> 00:11:37.000]  我每一天是不是有意義呢?
[00:11:37.000 --> 00:11:39.000]  耶穌基督怎麼說呢?
[00:11:39.000 --> 00:11:41.000]  我來是要讓得生命
[00:11:41.000 --> 00:11:43.000]  並且得得更豐盛
[00:11:43.000 --> 00:11:45.000]  豐盛的意思就是
[00:11:45.000 --> 00:11:46.000]  有substance
[00:11:46.000 --> 00:11:47.000]  有料
[00:11:47.000 --> 00:11:49.000]  有意義的
[00:11:49.000 --> 00:11:51.000]  不是枉費的
[00:11:51.000 --> 00:11:54.000]  不是糊糊塗塗過了一生
[00:11:54.000 --> 00:11:57.000]  不是不知道自己要去哪裡
[00:11:57.000 --> 00:11:58.000]  今天很重要的一件事
[00:11:58.000 --> 00:12:00.000]  我們要明白到
[00:12:00.000 --> 00:12:03.000]  每一件事發生都有它的意義
[00:12:03.000 --> 00:12:06.000]  如果我們看到那個意義是什麼的時候
[00:12:06.000 --> 00:12:08.000]  我們做人會很不同
[00:12:08.000 --> 00:12:10.000]  聖誕的故事不是這麼簡單
[00:12:10.000 --> 00:12:12.000]  在歷史裡面記載
[00:12:12.000 --> 00:12:15.000]  聖經裡面不是從一個歷史家去說
[00:12:15.000 --> 00:12:17.000]  聖經從一個神學的角度去看
[00:12:17.000 --> 00:12:18.000]  在這些事情發生裡面
[00:12:18.000 --> 00:12:19.000]  究竟意義是什麼
[00:12:19.000 --> 00:12:21.000]  和我有什麼關係
[00:12:21.000 --> 00:12:22.000]  或者我們試試看
[00:12:22.000 --> 00:12:24.000]  在聖誕節這個故事裡面
[00:12:24.000 --> 00:12:26.000]  和我們有什麼關係
[00:12:26.000 --> 00:12:28.000]  首先我們看第一節到第二節
[00:12:28.000 --> 00:12:31.000]  聖誕是給傷痛者一個訊息
[00:12:31.000 --> 00:12:33.000]  在希律作王的時候
[00:12:33.000 --> 00:12:36.000]  耶穌生於猶太的伯利恆
[00:12:36.000 --> 00:12:39.000]  有幾個博士從東方來到耶路撒冷說
[00:12:39.000 --> 00:12:43.000]  那生下來作猶太的王在哪裡呢
[00:12:43.000 --> 00:12:45.000]  我們在東方看見他的聖
[00:12:45.000 --> 00:12:47.000]  則來拜他
[00:12:47.000 --> 00:12:50.000]  首先我們看看耶穌是什麼時候出生的
[00:12:50.000 --> 00:12:51.000]  聖經說
[00:12:51.000 --> 00:12:52.000]  神造萬物
[00:12:52.000 --> 00:12:55.000]  各按其事成為美好
[00:12:55.000 --> 00:12:58.000]  每一樣事情發生不是偶然
[00:12:58.000 --> 00:13:00.000]  希臘文裡面有兩個字可以做時候
[00:13:00.000 --> 00:13:01.000]  一個是chronos
[00:13:01.000 --> 00:13:02.000]  chronos就是時間
[00:13:02.000 --> 00:13:04.000]  偶然而來偶然去
[00:13:04.000 --> 00:13:05.000]  第二個是kairos
[00:13:05.000 --> 00:13:07.000]  是機會
[00:13:07.000 --> 00:13:09.000]  每一樣事情發生
[00:13:09.000 --> 00:13:11.000]  是有一個機會
[00:13:11.000 --> 00:13:12.000]  我們來看看
[00:13:12.000 --> 00:13:14.000]  耶穌基督在什麼時候出生
[00:13:14.000 --> 00:13:15.000]  很有趣的一件事
[00:13:15.000 --> 00:13:17.000]  馬太一傳說的時候
[00:13:17.000 --> 00:13:19.000]  祂在希律作王的時候
[00:13:19.000 --> 00:13:22.000]  祂特別強調時候這個字
[00:13:22.000 --> 00:13:25.000]  在希律作王的日子的時候
[00:13:25.000 --> 00:13:28.000]  如果我們看看路加福音第二章的時候
[00:13:28.000 --> 00:13:30.000]  路加同樣一樣描述
[00:13:30.000 --> 00:13:31.000]  路加怎樣說
[00:13:31.000 --> 00:13:32.000]  在當那些日子
[00:13:32.000 --> 00:13:34.000]  埃薩阿古士都有之下來
[00:13:34.000 --> 00:13:37.000]  叫天下人民都報名賞賊
[00:13:37.000 --> 00:13:40.000]  這是居里紐作敘利亞巡撫的時候
[00:13:40.000 --> 00:13:42.000]  頭一次報名賞賊的事
[00:13:42.000 --> 00:13:45.000]  眾人都歸國城報名賞賊
[00:13:45.000 --> 00:13:49.000]  馬太路加同樣是一開始的時候
[00:13:49.000 --> 00:13:51.000]  強調一個字
[00:13:51.000 --> 00:13:53.000]  日子時候
[00:13:53.000 --> 00:13:54.000]  在那些日子
[00:13:54.000 --> 00:13:56.000]  當希律作王的時候
[00:13:56.000 --> 00:13:58.000]  這是一個什麼日子
[00:13:58.000 --> 00:14:00.000]  是一個什麼時候呢
[00:14:00.000 --> 00:14:02.000]  路加給多一些詳細資料給我們
[00:14:02.000 --> 00:14:05.000]  他說是埃薩阿古士都
[00:14:05.000 --> 00:14:08.000]  是作人口普查的時候
[00:14:08.000 --> 00:14:10.000]  路加怕死我們不知道
[00:14:10.000 --> 00:14:11.000]  在第三節還加上了
[00:14:11.000 --> 00:14:14.000]  是第一次普查的時候
[00:14:14.000 --> 00:14:17.000]  是當時皇帝羅馬的大帝
[00:14:17.000 --> 00:14:18.000]  就是阿古士都
[00:14:18.000 --> 00:14:22.000]  阿古士都是舉行一次的人口普查
[00:14:22.000 --> 00:14:24.000]  人口普查是有兩個意思
[00:14:24.000 --> 00:14:27.000]  第一是用來招兵去打仗
[00:14:27.000 --> 00:14:29.000]  第二個是用來抽稅
[00:14:29.000 --> 00:14:31.000]  猶太人是沒有資格當兵的
[00:14:31.000 --> 00:14:34.000]  但是他就需要去給稅
[00:14:34.000 --> 00:14:36.000]  所以每一個人都要去報名賞賊
[00:14:36.000 --> 00:14:38.000]  都要接受這個人口普查
[00:14:38.000 --> 00:14:40.000]  第二
[00:14:40.000 --> 00:14:42.000]  他更加告訴我們
[00:14:42.000 --> 00:14:45.000]  當時居里紐是作敘利亞的巡撫
[00:14:45.000 --> 00:14:47.000]  敘利亞在以色列北面
[00:14:47.000 --> 00:14:48.000]  是作敘利亞巡撫
[00:14:48.000 --> 00:14:51.000]  然後馬太和路加都告訴我們
[00:14:51.000 --> 00:14:54.000]  是希律作王的時候
[00:14:54.000 --> 00:14:56.000]  這些資料告訴我們
[00:14:56.000 --> 00:14:58.000]  是非常有趣的
[00:14:58.000 --> 00:15:03.000]  根據現在一些文獻和考古學發現
[00:15:03.000 --> 00:15:05.000]  羅馬人是每十四年
[00:15:05.000 --> 00:15:08.000]  做一次人口普查
[00:15:08.000 --> 00:15:10.000]  現在在文獻發現
[00:15:10.000 --> 00:15:13.000]  在埃及一些考古學文獻發現
[00:15:13.000 --> 00:15:15.000]  是公元後二十年
[00:15:15.000 --> 00:15:18.000]  是羅馬人做過一次人口普查
[00:15:18.000 --> 00:15:20.000]  如果按照十四年來說
[00:15:20.000 --> 00:15:22.000]  應該公元後六年
[00:15:22.000 --> 00:15:25.000]  就是這一次人口普查
[00:15:25.000 --> 00:15:27.000]  所以有些解經家說
[00:15:27.000 --> 00:15:30.000]  應該耶穌基督是公元後六年出生的
[00:15:30.000 --> 00:15:33.000]  因為跟著二十年隔十四年
[00:15:33.000 --> 00:15:35.000]  就是六年
[00:15:35.000 --> 00:15:38.000]  但是這個說法是不成立的
[00:15:38.000 --> 00:15:39.000]  為什麼呢
[00:15:39.000 --> 00:15:40.000]  馬太告訴我們
[00:15:40.000 --> 00:15:42.000]  當時是希律大帝作為皇帝
[00:15:42.000 --> 00:15:43.000]  希律是什麼時候死的
[00:15:43.000 --> 00:15:44.000]  公元前四年死的
[00:15:44.000 --> 00:15:46.000]  沒理由公元前四年之後
[00:15:46.000 --> 00:15:48.000]  希律還是公元後六年出生的時候
[00:15:48.000 --> 00:15:50.000]  如果耶穌是公元後六年出生
[00:15:50.000 --> 00:15:51.000]  那個時間是不對的
[00:15:51.000 --> 00:15:53.000]  所以一定不是公元後六年出生的
[00:15:53.000 --> 00:15:55.000]  因為希律是公元前四年死的
[00:15:55.000 --> 00:15:57.000]  所以又再延遲十四年
[00:15:57.000 --> 00:15:59.000]  就是公元前八年出生
[00:15:59.000 --> 00:16:00.000]  所以有些解經家說
[00:16:00.000 --> 00:16:02.000]  應該是公元前八年出生
[00:16:02.000 --> 00:16:04.000]  但是公元前八年出生又不對
[00:16:04.000 --> 00:16:06.000]  因為路加加上一句話
[00:16:06.000 --> 00:16:09.000]  居里樓是作敘利亞巡撫
[00:16:09.000 --> 00:16:11.000]  居里樓什麼時候做敘利亞巡撫
[00:16:11.000 --> 00:16:13.000]  公元後六年才是做敘利亞巡撫
[00:16:13.000 --> 00:16:16.000]  既然公元後六年做敘利亞巡撫
[00:16:16.000 --> 00:16:19.000]  那怎麼會是公元前八年出生
[00:16:19.000 --> 00:16:22.000]  所以你搞來搞去都搞不定
[00:16:22.000 --> 00:16:23.000]  所以有些人說
[00:16:23.000 --> 00:16:26.000]  聖經完全不合歷史根據
[00:16:26.000 --> 00:16:28.000]  聖經完全不合根據
[00:16:28.000 --> 00:16:29.000]  但不是的
[00:16:29.000 --> 00:16:31.000]  路加都知道我們怕搞亂
[00:16:31.000 --> 00:16:33.000]  所以路加在第三節
[00:16:33.000 --> 00:16:35.000]  加上一個註解在裡面
[00:16:35.000 --> 00:16:38.000]  這是第一次報名上查
[00:16:38.000 --> 00:16:40.000]  是第一次的人口普查
[00:16:40.000 --> 00:16:48.000]  即是說第一次的人口普查
[00:16:48.000 --> 00:16:50.000]  不是公元後六年
[00:16:50.000 --> 00:16:53.000]  根據司徒函子和文獻記載
[00:16:53.000 --> 00:16:56.000]  第一次的人口普查應該是公元前八年
[00:16:56.000 --> 00:17:01.000]  公元前八年就是耶穌出生的時候
[00:17:01.000 --> 00:17:03.000]  但我們仍然要問
[00:17:03.000 --> 00:17:07.000]  為什麼居里樓作敘利亞巡撫呢
[00:17:07.000 --> 00:17:11.000]  原來居里樓是做過兩次的巡撫
