
[00:00:00.000 --> 00:00:03.000]  尹牧師今日要同我們分享的訊息是
[00:03:33.000 --> 00:03:35.000]  我們忘記了
[00:03:35.000 --> 00:03:39.000]  其實我們自我形象的低
[00:03:39.000 --> 00:03:43.000]  是有很多類別的因素的
[00:03:43.000 --> 00:03:45.000]  包括了
[00:03:45.000 --> 00:03:47.000]  學歷上的
[00:03:47.000 --> 00:03:49.000]  經濟上的
[00:03:49.000 --> 00:03:51.000]  文化上的
[00:03:51.000 --> 00:03:55.000]  甚至是社會上的
[00:03:55.000 --> 00:03:57.000]  而更糟糕的是
[00:03:57.000 --> 00:04:00.000]  我們基督教的壞鬼神學
[00:04:00.000 --> 00:04:03.000]  就加上了落井下石
[00:04:03.000 --> 00:04:05.000]  於是造成一個現象
[00:04:05.000 --> 00:04:08.000]  基督徒的自我形象
[00:04:08.000 --> 00:04:12.000]  是低於外面沒有信仰的人的自我形象
[00:04:12.000 --> 00:04:16.000]  我等一下會向你一一說明
[00:04:16.000 --> 00:04:19.000]  我不知道你有沒有機會
[00:04:19.000 --> 00:04:21.000]  跟一種人聊天
[00:04:21.000 --> 00:04:26.000]  就是一些他原本是社會低下階層的
[00:04:26.000 --> 00:04:29.000]  後來因為自己的平手之足
[00:04:29.000 --> 00:04:32.000]  就發了達或者出了名
[00:04:32.000 --> 00:04:37.000]  但是他的教育程度是沒有改善
[00:04:37.000 --> 00:04:42.000]  而這些人雖然社會和經濟的條件
[00:04:42.000 --> 00:04:44.000]  都大大好過一般人
[00:04:44.000 --> 00:04:50.000]  但是他們的自我形象仍然是相當低的
[00:04:50.000 --> 00:04:53.000]  大家記不記得
[00:04:53.000 --> 00:04:59.000]  剛剛被選為這個世紀最美麗的人
[00:04:59.000 --> 00:05:01.000]  就是戴安娜
[00:05:01.000 --> 00:05:04.000]  她還沒死前
[00:05:04.000 --> 00:05:08.000]  就是跟埃及一個很有錢的商人
[00:05:08.000 --> 00:05:14.000]  法耶茲的公子拍拖
[00:05:14.000 --> 00:05:16.000]  那你知不知道
[00:05:16.000 --> 00:05:20.000]  這個法耶茲一生的憾事是什麼
[00:05:20.000 --> 00:05:24.000]  現在就變成了恨事
[00:05:24.000 --> 00:05:27.000]  他一生的恨事
[00:05:27.000 --> 00:05:31.000]  就是他雖然可以說是富可敵國
[00:05:31.000 --> 00:05:35.000]  他擁有了買了英國最引以為傲的
[00:05:35.000 --> 00:05:37.000]  那個哈羅百貨公司
[00:05:37.000 --> 00:05:39.000]  哈羅百貨公司你進去
[00:05:39.000 --> 00:05:43.000]  像我這樣的人就很容易迷路出不來
[00:05:43.000 --> 00:05:46.000]  所以他就設了很多的櫃檯
[00:05:46.000 --> 00:05:48.000]  是專門引人出來
[00:05:48.000 --> 00:05:50.000]  因為進去之後很難出來
[00:05:50.000 --> 00:05:53.000]  是非常之大又非常之漂亮
[00:05:53.000 --> 00:05:57.000]  他可以預稱是全世界唯一一間公司
[00:05:57.000 --> 00:06:01.000]  你無論要什麼他都可以幫你找到
[00:06:01.000 --> 00:06:06.000]  無論要什麼他都可以有辦法幫你找到
[00:06:06.000 --> 00:06:08.000]  他擁有這間公司
[00:06:08.000 --> 00:06:12.000]  英國人當然恨得牙癢癢
[00:06:12.000 --> 00:06:13.000]  但是自己又不爭氣
[00:06:13.000 --> 00:06:14.000]  自己又沒錢
[00:06:14.000 --> 00:06:15.000]  什麼東西都買了
[00:06:15.000 --> 00:06:19.000]  就連這間都買了
[00:06:19.000 --> 00:06:24.000]  他擁有法國最出名的那個麗池酒店
[00:06:24.000 --> 00:06:28.000]  和全世界數不盡的物業
[00:06:28.000 --> 00:06:31.000]  唯獨他想
[00:06:31.000 --> 00:06:35.000]  不要說是擠入歐洲上流社會
[00:06:35.000 --> 00:06:40.000]  就算是想申請成為英國公民
[00:06:40.000 --> 00:06:42.000]  一生都不成
[00:06:42.000 --> 00:06:44.000]  一生都被人拒絕
[00:06:44.000 --> 00:06:48.000]  這是他一生的憾事
[00:06:48.000 --> 00:06:51.000]  是因為他自己出身低微
[00:06:51.000 --> 00:06:54.000]  是因為他的學歷低
[00:06:54.000 --> 00:06:59.000]  其實一個財權都可以敵國的一個人
[00:06:59.000 --> 00:07:02.000]  又是出身自一個文化
[00:07:02.000 --> 00:07:06.000]  古老文化的大國的國民
[00:07:06.000 --> 00:07:08.000]  為什麼不夠呢
[00:07:08.000 --> 00:07:14.000]  為什麼一定要擠入那個發霉的英國上流社會呢
[00:07:14.000 --> 00:07:16.000]  知不知道為什麼英國上流社會
[00:07:16.000 --> 00:07:19.000]  我叫他發霉的上流社會
[00:07:19.000 --> 00:07:22.000]  我每句話都有根據
[00:07:22.000 --> 00:07:25.000]  是因為他們的地氈很多百年都沒有換
[00:07:25.000 --> 00:07:27.000]  那個地氈發出的霉氣
[00:07:27.000 --> 00:07:31.000]  就是發霉的意思
[00:07:31.000 --> 00:07:34.000]  我的說話是有事實根據的
[00:07:34.000 --> 00:07:39.000]  不要說那些酒店
[00:07:39.000 --> 00:07:43.000]  例如Savoy是最有名的酒店
[00:07:43.000 --> 00:07:45.000]  但Savoy的酒店是爛的
[00:07:45.000 --> 00:07:47.000]  還有霉味的
[00:07:47.000 --> 00:07:52.000]  那些有錢人的古堡的地氈都是這樣
[00:07:52.000 --> 00:07:55.000]  所以我說是發霉的英國上流社會
[00:07:55.000 --> 00:07:57.000]  為什麼一定要擠入呢
[00:07:57.000 --> 00:08:01.000]  這是文化的認同感
[00:08:01.000 --> 00:08:08.000]  是因為他自己沒有那個地位
[00:08:08.000 --> 00:08:10.000]  他就一生引以為憾
[00:08:10.000 --> 00:08:13.000]  我們如果覺得這些太遠太遙遠
[00:08:13.000 --> 00:08:18.000]  我們不如說一下我們香港好不好
[00:08:18.000 --> 00:08:23.000]  我們香港據說出產了一個國際巨星成龍
[00:08:23.000 --> 00:08:25.000]  做事就永遠說這句話
[00:08:25.000 --> 00:08:28.000]  因為我做得輸少
[00:08:28.000 --> 00:08:31.000]  永遠用這句話來做一個擋箭牌
[00:08:31.000 --> 00:08:33.000]  我讀得輸少
[00:08:33.000 --> 00:08:35.000]  說到一個地步被人家生氣了
[00:08:35.000 --> 00:08:40.000]  香港一個屬於才子級的人
[00:08:40.000 --> 00:08:42.000]  就說不要再說這句話
[00:08:42.000 --> 00:08:44.000]  我的侄子侄女就因為你說這句話
[00:08:44.000 --> 00:08:46.000]  都說叫他讀書又不讀
[00:08:46.000 --> 00:08:48.000]  成龍都是這樣
[00:08:48.000 --> 00:08:50.000]  讀不到書都是這麼厲害
[00:08:50.000 --> 00:08:54.000]  為什麼叫我們怎麼教小孩呢
[00:08:54.000 --> 00:08:58.000]  其實成龍這句話是一種文化自卑感
[00:08:58.000 --> 00:09:00.000]  無論你多有名多有錢
[00:09:00.000 --> 00:09:03.000]  多有影響力多有權力
[00:09:03.000 --> 00:09:11.000]  你那個文化自卑感是擺不掉的
[00:09:11.000 --> 00:09:14.000]  我上一次在溫哥華
[00:09:14.000 --> 00:09:19.000]  講完道我去Metro Town買書
[00:09:19.000 --> 00:09:21.000]  經過那條天橋
[00:09:21.000 --> 00:09:24.000]  我看到一個十六七歲的女孩
[00:09:24.000 --> 00:09:26.000]  和六七個男孩
[00:09:26.000 --> 00:09:28.000]  在那裡嘻嘻哈哈
[00:09:28.000 --> 00:09:30.000]  在那裡玩
[00:09:30.000 --> 00:09:33.000]  在那裡非常目無中人
[00:09:33.000 --> 00:09:35.000]  又是很惹途人注目
[00:09:35.000 --> 00:09:39.000]  玩到非常的喧鬧
[00:09:39.000 --> 00:09:41.000]  要途人側目
[00:09:41.000 --> 00:09:43.000]  我看著他們
[00:09:43.000 --> 00:09:45.000]  我的心突然間痛一痛
[00:09:45.000 --> 00:09:46.000]  我不是怪責他們
[00:09:46.000 --> 00:09:49.000]  我是怪責他們的父母
[00:09:49.000 --> 00:09:52.000]  這班人很多都是
[00:09:52.000 --> 00:09:55.000]  父母沒得子女的同意
[00:09:55.000 --> 00:10:00.000]  就將他們粗暴地拔了起來
[00:10:00.000 --> 00:10:02.000]  uproot了他們
[00:10:02.000 --> 00:10:05.000]  然後就將他們粗暴地插入
[00:10:05.000 --> 00:10:08.000]  一個他自己完全不認識的一個城市
[00:10:08.000 --> 00:10:11.000]  溫哥華
[00:10:11.000 --> 00:10:14.000]  每一句話都說為你好
[00:10:14.000 --> 00:10:16.000]  然後沒有任何解釋
[00:10:16.000 --> 00:10:20.000]  就說我要回香港找生活
[00:10:20.000 --> 00:10:21.000]  找錢
[00:10:21.000 --> 00:10:24.000]  又將他們放在溫哥華
[00:10:24.000 --> 00:10:26.000]  這班小朋友
[00:10:26.000 --> 00:10:30.000]  有些還不夠歲數開車
[00:10:30.000 --> 00:10:33.000]  他們就坐巴士去這些town
[00:10:33.000 --> 00:10:36.000]  這些mall 這些商場
[00:10:36.000 --> 00:10:38.000]  過日子
[00:10:38.000 --> 00:10:42.000]  其實就是在那些mall
[00:10:42.000 --> 00:10:45.000]  浪費他們的時間
[00:10:45.000 --> 00:10:50.000]  消耗他們的青春
[00:10:50.000 --> 00:10:55.000]  有很多小朋友其實在溫哥華讀不成書
[00:10:55.000 --> 00:10:58.000]  一天一年是這樣過
[00:10:58.000 --> 00:11:02.000]  成績仍然是叫學校頭痛
[00:11:02.000 --> 00:11:08.000]  然後捱過了中學的時間
[00:11:08.000 --> 00:11:11.000]  所以我對當時和我同行的一個同工
[00:11:11.000 --> 00:11:16.000]  說我平時過農曆年是不出門的
[00:11:16.000 --> 00:11:20.000]  這個是我僅僅留給家人
[00:11:20.000 --> 00:11:23.000]  一起過一個大節的時間
[00:11:23.000 --> 00:11:26.000]  我說我明年再明年
[00:11:26.000 --> 00:11:31.000]  我的所有可以出門港渡的時間都填滿了
[00:11:31.000 --> 00:11:33.000]  但是我說這次
[00:11:33.000 --> 00:11:38.000]  我農曆新年我也出來
[00:11:38.000 --> 00:11:40.000]  和我安排一個聚會
[00:11:40.000 --> 00:11:42.000]  我讓那些小朋友知道
[00:11:42.000 --> 00:11:44.000]  你只要給我五堂的時間
[00:11:44.000 --> 00:11:48.000]  我可以將你的對自己的估價
[00:11:48.000 --> 00:11:50.000]  對你前景的判斷
[00:11:50.000 --> 00:11:51.000]  是完全改觀過來
[00:11:51.000 --> 00:11:54.000]  我有這個把握
[00:11:54.000 --> 00:11:59.000]  而且我要求他們能夠和當地的社團合作
[00:11:59.000 --> 00:12:01.000]  我是盼望能夠服侍到
[00:12:01.000 --> 00:12:03.000]  是教會之外的年青人
[00:12:03.000 --> 00:12:06.000]  而不是教會之內的
[00:12:06.000 --> 00:12:10.000]  所以今年的寒假今年的農曆新年
[00:12:10.000 --> 00:12:13.000]  我都會不在香港
[00:12:13.000 --> 00:12:16.000]  我們很多時候
[00:12:16.000 --> 00:12:20.000]  我們以為我們供書教學
[00:12:20.000 --> 00:12:24.000]  送了他入學校讀書
[00:12:24.000 --> 00:12:26.000]  我盡了我的努力
[00:12:26.000 --> 00:12:28.000]  我按個月交學費
[00:12:28.000 --> 00:12:31.000]  他說要買什麼我就給什麼錢他
[00:12:31.000 --> 00:12:35.000]  你還要我怎麼樣
[00:12:35.000 --> 00:12:38.000]  我們不知道的是
[00:12:38.000 --> 00:12:42.000]  我們將他送入了一個最落後的教育制度
[00:12:42.000 --> 00:12:44.000]  香港的學校制度
[00:12:44.000 --> 00:12:50.000]  是一個最落後的制度
[00:12:50.000 --> 00:12:58.000]  用清朝的科舉制度的教育原理
[00:12:58.000 --> 00:13:01.000]  來教導一班滿有創意
[00:13:01.000 --> 00:13:06.000]  滿有想像力的年青人
[00:13:06.000 --> 00:13:09.000]  去進入一個21世紀
[00:13:09.000 --> 00:13:10.000]  我這一段說話
[00:13:10.000 --> 00:13:16.000]  我是引自蔡元文醫生
[00:13:16.000 --> 00:13:21.000]  她是香港政府的智囊團之一
[00:13:21.000 --> 00:13:28.000]  也是坐在很多教育和社會服務的委員會裏面
[00:13:28.000 --> 00:13:33.000]  她說她正在努力改變香港的教育制度
[00:13:33.000 --> 00:13:36.000]  昨天我和她吃飯
[00:13:36.000 --> 00:13:40.000]  我們談得很投契
[00:13:40.000 --> 00:13:42.000]  我們的教育制度
[00:13:42.000 --> 00:13:48.000]  如果判你的兒子或弟弟不成材
[00:13:48.000 --> 00:13:51.000]  你千萬不要相信
[00:13:51.000 --> 00:13:52.000]  相反地
[00:13:52.000 --> 00:13:56.000]  假如你的兒子或弟弟考到四優三良
[00:13:56.000 --> 00:13:58.000]  也不要這麼快興奮
[00:13:58.000 --> 00:14:03.000]  不過你的兒子被condition到一個地步
[00:14:03.000 --> 00:14:09.000]  他能夠符合這個落後又 ineffective的教育制度
[00:14:09.000 --> 00:14:13.000]  他未必在人生路上能夠有成就
[00:14:13.000 --> 00:14:16.000]  我很記得在加拿大港島
[00:14:16.000 --> 00:14:18.000]  當時有一個我的舊同學
[00:14:18.000 --> 00:14:21.000]  他在中學的時候是很厲害的
[00:14:21.000 --> 00:14:24.000]  是我們的班長
[00:14:24.000 --> 00:14:27.000]  他託人和我說了一個訊息
[00:14:27.000 --> 00:14:31.000]  他告訴楊牧師
[00:14:31.000 --> 00:14:35.000]  他為我現在的侍奉很感謝神
[00:14:35.000 --> 00:14:38.000]  但是又為了自己很傷心
[00:14:38.000 --> 00:14:42.000]  他覺得他自己一生一事無成
[00:14:42.000 --> 00:14:45.000]  在這裏等老等死
[00:14:45.000 --> 00:14:52.000]  他是在伊利沙伯中學一個很標青的學生
[00:14:52.000 --> 00:14:55.000]  要用時間去明白你的子女
[00:14:55.000 --> 00:14:58.000]  到底長處在那裏
[00:14:58.000 --> 00:15:01.000]  我常常說在班五那裏
[00:15:01.000 --> 00:15:04.000]  可能有很多天才的學生在那裏
[00:15:04.000 --> 00:15:08.000]  他就是因為看不起你的試卷
[00:15:08.000 --> 00:15:10.000]  出了這樣的stupid question
[00:15:10.000 --> 00:15:12.000]  他就給你一個stupid answer
[00:15:12.000 --> 00:15:14.000]  於是他就不合格
[00:15:14.000 --> 00:15:16.000]  他就被判入班五
[00:15:16.000 --> 00:15:18.000]  讀完熬完那幾年班五
[00:15:18.000 --> 00:15:22.000]  他還需要出來被別人label為一個
[00:15:22.000 --> 00:15:24.000]  柳木不可吊也
[00:15:24.000 --> 00:15:30.000]  一世在那個自卑的折磨下度過
[00:15:30.000 --> 00:15:33.000]  我和大家都說過
[00:15:33.000 --> 00:15:37.000]  我素以香港為榮
[00:15:37.000 --> 00:15:40.000]  但是當我們的董特首
[00:15:40.000 --> 00:15:43.000]  說我們香港要做一個數碼港
[00:15:43.000 --> 00:15:46.000]  我們要製造我們亞洲的直港文化
[00:15:46.000 --> 00:15:49.000]  我從來沒有試過
[00:15:49.000 --> 00:15:53.000]  這麼覺得做香港人是醜死人的
[00:15:53.000 --> 00:15:56.000]  因為我們那個當家
[00:15:56.000 --> 00:15:58.000]  那個老懵董的當家
[00:15:58.000 --> 00:16:03.000]  竟然可以說出這些完全沒有常識的說話
[00:16:03.000 --> 00:16:06.000]  數碼港不是建三座building
[00:16:06.000 --> 00:16:08.000]  就叫數碼港
[00:16:08.000 --> 00:16:10.000]  數碼港是什麼?
[00:16:10.000 --> 00:16:12.000]  數碼港和直谷文化
[00:16:12.000 --> 00:16:14.000]  是因為那個教育制度
[00:16:14.000 --> 00:16:18.000]  能夠培養到一班有創意
[00:16:18.000 --> 00:16:20.000]  有想像力
[00:16:20.000 --> 00:16:22.000]  有企業精神
[00:16:22.000 --> 00:16:28.000]  加上有一班年青和無盡的銀行家
[00:16:28.000 --> 00:16:33.000]  敢於對這班年青創業家融資
[00:16:33.000 --> 00:16:36.000]  可以讓他們發展他們新的事業
[00:16:36.000 --> 00:16:40.000]  數碼港和直港文化是這個意思
[00:16:44.000 --> 00:16:46.000]  我們的老懵董竟然可以說出
[00:16:46.000 --> 00:16:48.000]  以為建三座大廈
[00:16:48.000 --> 00:16:53.000]  能夠提供便宜的office的租金
[00:16:53.000 --> 00:16:55.000]  就叫數碼港
[00:16:55.000 --> 00:16:59.000]  我完全沒有辦法想像一個這麼過期的人
[00:16:59.000 --> 00:17:02.000]  可以說出這麼愚蠢的話
[00:17:02.000 --> 00:17:04.000]  但是這個很顯然
[00:17:04.000 --> 00:17:07.000]  不只是我們香港的問題
[00:17:07.000 --> 00:17:09.000]  坦白說
[00:17:09.000 --> 00:17:11.000]  香港、新加坡和台灣
[00:17:11.000 --> 00:17:15.000]  我們都沒有條件製造一個直谷文化
[00:17:15.000 --> 00:17:18.000]  因為我們的教育同樣是這麼清朝
[00:17:18.000 --> 00:17:20.000]  同樣是這麼落後
[00:17:20.000 --> 00:17:22.000]  同樣是培養不到
[00:17:22.000 --> 00:17:27.000]  那些有創意、有冒險精神
[00:17:27.000 --> 00:17:32.000]  有企業精神的年青一代
[00:17:32.000 --> 00:17:35.000]  你叫他們領受命令
[00:17:35.000 --> 00:17:38.000]  重複命令是可以的
[00:17:38.000 --> 00:17:40.000]  你叫他們創業
[00:17:40.000 --> 00:17:43.000]  叫他們給出一個有創意的思想
[00:17:43.000 --> 00:17:45.000]  是不可以的
[00:17:45.000 --> 00:17:50.000]  在這裡
[00:17:50.000 --> 00:17:52.000]  我就會想起我的兒子
[00:17:52.000 --> 00:17:53.000]  袁曦
[00:17:53.000 --> 00:17:55.000]  他和我一樣
[00:17:55.000 --> 00:18:00.000]  是那種創造力
[00:18:00.000 --> 00:18:03.000]  強勝過記憶力
[00:18:03.000 --> 00:18:06.000]  不幸地離開香港的時候
[00:18:06.000 --> 00:18:08.000]  他已經慢慢被訓練到
[00:18:08.000 --> 00:18:11.000]  強迫地訓練到
[00:18:11.000 --> 00:18:14.000]  那個記憶力是相當強
[00:18:14.000 --> 00:18:18.000]  在這個現象
[00:18:18.000 --> 00:18:21.000]  我立下決心一定要送他出去外面
[00:18:21.000 --> 00:18:24.000]  送他出去外面其實擔子很重
[00:18:24.000 --> 00:18:26.000]  今天在美國拿個爛鬼BA
[00:18:26.000 --> 00:18:28.000]  要百多萬
[00:18:28.000 --> 00:18:33.000]  每一個學年是要26萬以上
[00:18:33.000 --> 00:18:35.000]  4個學年
[00:18:35.000 --> 00:18:36.000]  20多萬
[00:18:36.000 --> 00:18:38.000]  百多萬才可以得到
[00:18:38.000 --> 00:18:40.000]  我仍然覺得應該要送他出去
[00:18:40.000 --> 00:18:42.000]  否則毀了他一生
[00:18:42.000 --> 00:18:45.000]  其實那個現象
[00:18:45.000 --> 00:18:49.000]  最早期是我們的家庭醫生提出來的
[00:18:49.000 --> 00:18:56.000]  我在劍橋讀完
[00:18:56.000 --> 00:19:00.000]  剛剛是我的恩師李躍失
[00:19:00.000 --> 00:19:04.000]  他最需要人幫忙的時候
[00:19:06.000 --> 00:19:10.000]  是他建立第28間羅賓遜學院
[00:19:10.000 --> 00:19:14.000]  又是他那套的中國科技文明史
[00:19:14.000 --> 00:19:16.000]  是去到一半
[00:19:16.000 --> 00:19:19.000]  而已經有世界很多人為他寫
[00:19:19.000 --> 00:19:22.000]  而他需要一班人幫他編
[00:19:22.000 --> 00:19:27.000]  所以他就邀請我留在劍橋
[00:19:27.000 --> 00:19:30.000]  而且說他會在羅賓遜學院
[00:19:30.000 --> 00:19:33.000]  幫我找一個講師的職位
[00:19:35.000 --> 00:19:37.000]  但是我由出去讀書
[00:19:37.000 --> 00:19:39.000]  到畢業
[00:19:39.000 --> 00:19:42.000]  我心裡面都沒有忘記過香港
[00:19:42.000 --> 00:19:45.000]  所以我很簡單就告訴他
[00:19:45.000 --> 00:19:48.000]  No, I must work among the Chinese
[00:19:48.000 --> 00:19:51.000]  當時李躍失問了一句話
[00:19:51.000 --> 00:19:54.000]  是我很久之後才明白為什麼
[00:19:54.000 --> 00:19:57.000]  他說就算我請你留下
[00:19:57.000 --> 00:19:59.000]  你都不肯
[00:19:59.000 --> 00:20:01.000]  我沒有出聲
[00:20:01.000 --> 00:20:03.000]  我知道那句話是不需要答案的
[00:20:04.000 --> 00:20:06.000]  我後來才知道
[00:20:06.000 --> 00:20:10.000]  其實他在我能夠留在劍大做研究
[00:20:10.000 --> 00:20:13.000]  是一個很主要的助力
[00:20:13.000 --> 00:20:16.000]  因為當時我的漢學老師
[00:20:16.000 --> 00:20:20.000]  他一直都說我的論文是不可以通過
[00:20:20.000 --> 00:20:23.000]  是我的老師李躍失幫我
[00:20:23.000 --> 00:20:27.000]  是最終可以打贏了
[00:20:27.000 --> 00:20:29.000]  無論怎樣
[00:20:31.000 --> 00:20:35.000]  這個當時大概有五六個人在座的
[00:20:35.000 --> 00:20:40.000]  是在他的圖書館三點鐘下午茶
[00:20:40.000 --> 00:20:43.000]  的一個座談的經驗
[00:20:43.000 --> 00:20:46.000]  不知道為什麼又不知道給誰
[00:20:46.000 --> 00:20:48.000]  就傳了出市面
[00:20:48.000 --> 00:20:49.000]  我自己就沒有
[00:20:49.000 --> 00:20:51.000]  因為我連Julie
[00:20:51.000 --> 00:20:53.000]  我都忘記將這件事告訴她
[00:20:53.000 --> 00:20:55.000]  是很久之後
[00:20:55.000 --> 00:20:59.000]  我們踩單車經過那個campus
[00:20:59.000 --> 00:21:02.000]  我們才記起我才說這件事
[00:21:02.000 --> 00:21:03.000]  說回這件事
[00:21:03.000 --> 00:21:07.000]  當時那個消息就傳了去市面
[00:21:07.000 --> 00:21:11.000]  到我們有一次帶兒子去看
[00:21:11.000 --> 00:21:14.000]  我們這個家庭醫生叫Dr. Bird
[00:21:14.000 --> 00:21:17.000]  他看完就問我
[00:21:17.000 --> 00:21:20.000]  是不是市面有這樣的傳話呢
[00:21:20.000 --> 00:21:23.000]  李躍失想留你在俄羅賓遜學院
[00:21:23.000 --> 00:21:25.000]  你是不要
[00:21:27.000 --> 00:21:29.000]  我解釋給他聽為什麼
[00:21:29.000 --> 00:21:32.000]  他說你知不知道你這樣做是很傻
[00:21:32.000 --> 00:21:34.000]  為什麼你不在這裡做兩年
[00:21:34.000 --> 00:21:36.000]  拿到一定的資歷
[00:21:36.000 --> 00:21:38.000]  然後你才回香港
[00:21:38.000 --> 00:21:44.000]  他說最重要的是香港的教育
[00:21:44.000 --> 00:21:47.000]  是不適合Hillary的
[00:21:47.000 --> 00:21:52.000]  到我發現這句話是真的時候
[00:21:52.000 --> 00:21:56.000]  其實已經傷害造成了
[00:21:58.000 --> 00:22:02.000]  所以當兩年前
[00:22:02.000 --> 00:22:06.000]  當我將Hillary送上飛機的時候
[00:22:06.000 --> 00:22:10.000]  我是有一種如釋負重的感覺
[00:22:10.000 --> 00:22:14.000]  好像將魚送回到一個大海一樣
[00:22:14.000 --> 00:22:19.000]  沒多久之前是她21歲生日
[00:22:19.000 --> 00:22:22.000]  我寫了一封很長的信給她
[00:22:24.000 --> 00:22:27.000]  我說你要好好地認識你的大海
[00:22:27.000 --> 00:22:29.000]  這個大海
[00:22:29.000 --> 00:22:31.000]  Cost us a lot
[00:22:31.000 --> 00:22:35.000]  對你的生命更加有重要
[00:22:35.000 --> 00:22:37.000]  可能有人會說
[00:22:37.000 --> 00:22:39.000]  是因為香港教育
[00:22:39.000 --> 00:22:42.000]  好勤
[00:22:42.000 --> 00:22:44.000]  所以他不可以survive到
[00:22:44.000 --> 00:22:46.000]  外國的教育制度
[00:22:46.000 --> 00:22:47.000]  是好鬆
[00:22:47.000 --> 00:22:49.000]  所以他可以survive到
[00:22:49.000 --> 00:22:50.000]  是不是這樣呢
[00:22:50.000 --> 00:22:52.000]  我想請問
[00:22:52.000 --> 00:22:54.000]  香港的教育制度
[00:22:54.000 --> 00:22:56.000]  做出了多少個諾貝爾獎
[00:22:56.000 --> 00:23:01.000]  我們一直都認為我們香港教育很厲害
[00:23:01.000 --> 00:23:02.000]  我們覺得
[00:23:02.000 --> 00:23:03.000]  那些小朋友
