
[00:00:00.000 --> 00:00:02.000]  咁我哋頭先祈禱嘅時候
[00:07:08.000 --> 00:07:10.000]  好短暫嘅生命,但係因為救恩
[00:07:10.000 --> 00:07:12.000]  我哋可以有
[00:07:12.000 --> 00:07:14.000]  得享長壽
[00:07:14.000 --> 00:07:16.000]  呢個長壽唔單止係
[00:07:16.000 --> 00:07:18.000]  指到肉身,更加係指到喺
[00:07:18.000 --> 00:07:20.000]  救恩裏面所有嘅
[00:07:20.000 --> 00:07:22.000]  永恆嘅生命
[00:07:22.000 --> 00:07:24.000]  所以91篇好似係回答緊
[00:07:24.000 --> 00:07:26.000]  90篇,91篇同時間
[00:07:26.000 --> 00:07:28.000]  講出神嘅主權同埋偉大
[00:07:28.000 --> 00:07:30.000]  但係卻係充滿住
[00:07:30.000 --> 00:07:32.000]  安慰,喺憤怒
[00:07:32.000 --> 00:07:34.000]  同埋審判罪人當中
[00:07:34.000 --> 00:07:36.000]  屬神嘅人
[00:07:36.000 --> 00:07:38.000]  得蒙保守同埋拯救
[00:07:38.000 --> 00:07:40.000]  呢個實在係帶嚟無比嘅安慰
[00:07:40.000 --> 00:07:42.000]  所以詩篇91篇
[00:07:42.000 --> 00:07:44.000]  呢16節經文
[00:07:44.000 --> 00:07:46.000]  可以話連接住詩篇90篇
[00:07:46.000 --> 00:07:48.000]  帶嚟畀我哋一個好重要嘅訊息
[00:07:48.000 --> 00:07:50.000]  同埋上帝嘅應許
[00:07:50.000 --> 00:07:52.000]  我哋一齊讀完呢16節經文
[00:07:52.000 --> 00:07:54.000]  請大家同聲讀出
[00:07:54.000 --> 00:07:56.000]  住在
[00:07:56.000 --> 00:07:58.000]  最高者隱密處的
[00:07:58.000 --> 00:08:00.000]  必住在全能者
[00:08:00.000 --> 00:08:02.000]  的任下
[00:08:02.000 --> 00:08:04.000]  我要輪到耶和華說
[00:08:04.000 --> 00:08:06.000]  祂是我的避難所
[00:08:06.000 --> 00:08:08.000]  是我的山寨
[00:08:08.000 --> 00:08:10.000]  是我的上帝
[00:08:10.000 --> 00:08:12.000]  是我所依靠的
[00:08:12.000 --> 00:08:14.000]  祂必救你脫離
[00:08:14.000 --> 00:08:16.000]  暴了人的網羅
[00:08:16.000 --> 00:08:18.000]  和毒害的瘟疫
[00:08:18.000 --> 00:08:20.000]  祂必用
[00:08:20.000 --> 00:08:22.000]  自己的領毛遮蔽你
[00:08:22.000 --> 00:08:24.000]  你要投靠
[00:08:24.000 --> 00:08:26.000]  在祂的翅膀底下
[00:08:26.000 --> 00:08:28.000]  祂的誠實
[00:08:28.000 --> 00:08:30.000]  是大小的盾牌
[00:08:30.000 --> 00:08:32.000]  你便不怕黑夜的驚嚇
[00:08:32.000 --> 00:08:34.000]  或是白日
[00:08:34.000 --> 00:08:36.000]  飛的箭
[00:08:36.000 --> 00:08:38.000]  也不怕黑夜行的瘟疫
[00:08:38.000 --> 00:08:40.000]  或是五間滅人
[00:08:40.000 --> 00:08:42.000]  的毒病
[00:08:42.000 --> 00:08:44.000]  雖有千人撲倒
[00:08:44.000 --> 00:08:46.000]  在你旁邊
[00:08:46.000 --> 00:08:48.000]  萬人撲倒在你右邊
[00:08:48.000 --> 00:08:50.000]  這災卻不得
[00:08:50.000 --> 00:08:52.000]  臨近你
[00:08:52.000 --> 00:08:54.000]  你唯親眼觀看
[00:08:54.000 --> 00:08:56.000]  見惡人遭捕
[00:08:56.000 --> 00:08:58.000]  耶和華是
[00:08:58.000 --> 00:09:00.000]  我的避難所
[00:09:00.000 --> 00:09:02.000]  你已將至高者
[00:09:02.000 --> 00:09:04.000]  當你的居所
[00:09:04.000 --> 00:09:06.000]  禍患必不臨到你
[00:09:06.000 --> 00:09:08.000]  災害也不
[00:09:08.000 --> 00:09:10.000]  靠近你的帳篷
[00:09:10.000 --> 00:09:12.000]  人他要為你
[00:09:12.000 --> 00:09:14.000]  吩咐他的使者
[00:09:14.000 --> 00:09:16.000]  在你行的一切
[00:09:16.000 --> 00:09:18.000]  道路上保護你
[00:09:18.000 --> 00:09:20.000]  他們要用手
[00:09:20.000 --> 00:09:22.000]  扶著你
[00:09:22.000 --> 00:09:24.000]  免得你的腳碰在石頭上
[00:09:24.000 --> 00:09:26.000]  你要
[00:09:26.000 --> 00:09:28.000]  喘在獅子和
[00:09:28.000 --> 00:09:30.000]  鬼蛇的身上
[00:09:30.000 --> 00:09:32.000]  踐踏少壯獅子
[00:09:32.000 --> 00:09:34.000]  和大蛇
[00:09:34.000 --> 00:09:36.000]  十四到十六節
[00:09:36.000 --> 00:09:38.000]  上帝說:因為他
[00:09:38.000 --> 00:09:40.000]  專心愛我
[00:09:40.000 --> 00:09:42.000]  我就要答救他
[00:09:42.000 --> 00:09:44.000]  因為他知道我的名
[00:09:44.000 --> 00:09:46.000]  我要把他
[00:09:46.000 --> 00:09:48.000]  安置在高處
[00:09:48.000 --> 00:09:50.000]  他若求告我
[00:09:50.000 --> 00:09:52.000]  我就應允他
[00:09:52.000 --> 00:09:54.000]  他在患難中
[00:09:54.000 --> 00:09:56.000]  我要與他同在
[00:09:56.000 --> 00:09:58.000]  我要答救他
[00:09:58.000 --> 00:10:00.000]  使他尊貴
[00:10:00.000 --> 00:10:02.000]  我要使他足享長壽
[00:10:02.000 --> 00:10:04.000]  將我的救恩
[00:10:04.000 --> 00:10:06.000]  顯明給他
[00:10:06.000 --> 00:10:08.000]  大家看到
[00:10:08.000 --> 00:10:10.000]  有一種關聯嗎?
[00:10:10.000 --> 00:10:12.000]  和詩篇九十篇
[00:10:12.000 --> 00:10:14.000]  特別從短暫到足享長壽
[00:10:14.000 --> 00:10:16.000]  從這些不安當中
[00:10:16.000 --> 00:10:18.000]  得到主賜平安
[00:10:18.000 --> 00:10:20.000]  當然神的審判
[00:10:20.000 --> 00:10:22.000]  罪惡和惡人是真實的
[00:10:22.000 --> 00:10:24.000]  但是義人或信靠他的人
[00:10:24.000 --> 00:10:26.000]  在救恩中
[00:10:26.000 --> 00:10:28.000]  能夠尋求神的庇護
[00:10:28.000 --> 00:10:30.000]  住在最高的隱密處
[00:10:30.000 --> 00:10:32.000]  就是這位
[00:10:32.000 --> 00:10:34.000]  全能者的任下的人
[00:10:34.000 --> 00:10:36.000]  得享平安
[00:10:36.000 --> 00:10:38.000]  這實在帶給我們無限的安慰
[00:10:38.000 --> 00:10:40.000]  和鼓勵
[00:10:40.000 --> 00:10:42.000]  這篇詩篇當中
[00:10:42.000 --> 00:10:44.000]  也看到私人描寫
[00:10:44.000 --> 00:10:46.000]  危險的情況
[00:10:46.000 --> 00:10:48.000]  但是能夠安穩
[00:10:48.000 --> 00:10:50.000]  在主的任下
[00:10:50.000 --> 00:10:52.000]  能夠得蒙保障
[00:10:52.000 --> 00:10:54.000]  有著穩妥
[00:10:54.000 --> 00:10:56.000]  成為我們這些
[00:10:56.000 --> 00:10:58.000]  危險當中的巡邏
[00:10:58.000 --> 00:11:00.000]  這裡有兩方面
[00:11:00.000 --> 00:11:02.000]  和大家一起思想
[00:11:02.000 --> 00:11:04.000]  第一我們看到
[00:11:04.000 --> 00:11:06.000]  投靠至高全能者的任避
[00:11:06.000 --> 00:11:08.000]  這是詩人開始的宣告
[00:11:08.000 --> 00:11:10.000]  他說我要論到耶和華說
[00:11:10.000 --> 00:11:12.000]  他是我的避難所
[00:11:12.000 --> 00:11:14.000]  我的山寨
[00:11:14.000 --> 00:11:16.000]  我的上帝
[00:11:16.000 --> 00:11:18.000]  我所要求的
[00:11:18.000 --> 00:11:20.000]  然後他轉一個
[00:11:20.000 --> 00:11:22.000]  代名詞
[00:11:22.000 --> 00:11:24.000]  他說他必拯救你
[00:11:24.000 --> 00:11:26.000]  這個詩人他自己經歷了
[00:11:26.000 --> 00:11:28.000]  和在神那裡
[00:11:28.000 --> 00:11:30.000]  得到啟示之後
[00:11:30.000 --> 00:11:32.000]  向世人的宣告
[00:11:32.000 --> 00:11:34.000]  也向世人的勉勵
[00:11:34.000 --> 00:11:36.000]  今天和我們所說的話
[00:11:36.000 --> 00:11:38.000]  他說他必救你脫離
[00:11:38.000 --> 00:11:40.000]  布了人的網羅
[00:11:40.000 --> 00:11:42.000]  這個是住在至高者隱密處
[00:11:42.000 --> 00:11:44.000]  住在全能者任下
[00:11:44.000 --> 00:11:46.000]  投靠的人
[00:11:46.000 --> 00:11:48.000]  有伏了
[00:11:48.000 --> 00:11:50.000]  這裡有兩方面
[00:11:50.000 --> 00:11:52.000]  我們可以看見
[00:11:52.000 --> 00:11:54.000]  第一是在瘟疫當中的避難所
[00:11:54.000 --> 00:11:56.000]  在這個
[00:11:56.000 --> 00:11:58.000]  詩篇裏面
[00:11:58.000 --> 00:12:00.000]  大家剛才讀過的
[00:12:00.000 --> 00:12:02.000]  我們可以留意到
[00:12:02.000 --> 00:12:04.000]  這裡很明顯有兩方面
[00:12:04.000 --> 00:12:06.000]  綠色的就是指到
[00:12:06.000 --> 00:12:08.000]  那些瘟疫
[00:12:08.000 --> 00:12:10.000]  在瘟疫當中的避難所
[00:12:10.000 --> 00:12:12.000]  有瘟疫第六節有提到瘟疫
[00:12:12.000 --> 00:12:14.000]  有提到毒病
[00:12:14.000 --> 00:12:16.000]  然後第十節提到災害
[00:12:16.000 --> 00:12:18.000]  所以我們看到在這些裏面
[00:12:18.000 --> 00:12:20.000]  這些瘟疫、毒病、災害裏面
[00:12:20.000 --> 00:12:22.000]  神是我們的
[00:12:22.000 --> 00:12:24.000]  避難所
[00:12:24.000 --> 00:12:26.000]  是我們投靠的避難所
[00:12:26.000 --> 00:12:28.000]  所以這裡很明顯
[00:12:28.000 --> 00:12:30.000]  綜合這幾節經文裏面
[00:12:30.000 --> 00:12:32.000]  我們可以看見在瘟疫當中的
[00:12:32.000 --> 00:12:34.000]  避難所
[00:12:34.000 --> 00:12:36.000]  提到這個一定不陌生
[00:12:36.000 --> 00:12:38.000]  多久?
[00:12:38.000 --> 00:12:40.000]  一年零九個月
[00:12:40.000 --> 00:12:42.000]  如果從
[00:12:42.000 --> 00:12:44.000]  三月開始就一年半
[00:12:44.000 --> 00:12:46.000]  但是從
[00:12:46.000 --> 00:12:48.000]  中國大陸
[00:12:48.000 --> 00:12:50.000]  傳出來的消息
[00:12:50.000 --> 00:12:52.000]  差不多那段時間追回
[00:12:52.000 --> 00:12:54.000]  大概那時候就開始
[00:12:54.000 --> 00:12:56.000]  所以我們在這個
[00:12:56.000 --> 00:12:58.000]  疫情當中我們看到
[00:12:58.000 --> 00:13:00.000]  這些瘟疫
[00:13:00.000 --> 00:13:02.000]  當然這次
[00:13:02.000 --> 00:13:04.000]  是一個全球的疫情
[00:13:04.000 --> 00:13:06.000]  但是在
[00:13:06.000 --> 00:13:08.000]  過往的人類的歷史當中
[00:13:08.000 --> 00:13:10.000]  有一些局部性的
[00:13:10.000 --> 00:13:12.000]  有一些比較範圍小一點的
[00:13:12.000 --> 00:13:14.000]  當然也有全球性的
[00:13:14.000 --> 00:13:16.000]  來到我們現在
[00:13:16.000 --> 00:13:18.000]  二十一世紀人口
[00:13:18.000 --> 00:13:20.000]  最多的了比起過往歷史來說
[00:13:20.000 --> 00:13:22.000]  相信
[00:13:22.000 --> 00:13:24.000]  當然是影響最大的
[00:13:24.000 --> 00:13:26.000]  但是無論如何
[00:13:26.000 --> 00:13:28.000]  這個瘟疫
[00:13:28.000 --> 00:13:30.000]  這個病毒
[00:13:30.000 --> 00:13:32.000]  其實聖經也一早講了
[00:13:32.000 --> 00:13:34.000]  神容許
[00:13:34.000 --> 00:13:36.000]  當然在這個創造裡面
[00:13:36.000 --> 00:13:38.000]  有不同的這些
[00:13:38.000 --> 00:13:40.000]  受造之物
[00:13:40.000 --> 00:13:42.000]  因為罪的緣故
[00:13:42.000 --> 00:13:44.000]  大自然就產生了混亂
[00:13:44.000 --> 00:13:46.000]  這些本來對人類可能好的東西
[00:13:46.000 --> 00:13:48.000]  變成了
[00:13:48.000 --> 00:13:50.000]  對人損害和產生危險的
[00:13:50.000 --> 00:13:52.000]  作用
[00:13:52.000 --> 00:13:54.000]  今天我們面對疫情
[00:13:54.000 --> 00:13:56.000]  知道我們的
[00:13:56.000 --> 00:13:58.000]  能力真的很有限
[00:13:58.000 --> 00:14:00.000]  我們的科技
[00:14:00.000 --> 00:14:02.000]  只可以應付
[00:14:02.000 --> 00:14:04.000]  很短暫和一方面
[00:14:04.000 --> 00:14:06.000]  我們感謝神
[00:14:06.000 --> 00:14:08.000]  剛才我們講過
[00:14:08.000 --> 00:14:10.000]  在詩篇
[00:14:10.000 --> 00:14:12.000]  一百五十篇裡面
[00:14:12.000 --> 00:14:14.000]  在第四卷其實開始了
[00:14:14.000 --> 00:14:16.000]  摩西的祈禱
[00:14:16.000 --> 00:14:18.000]  去複述他們的經歷
[00:14:18.000 --> 00:14:20.000]  當摩西經歷過這個抗野
[00:14:20.000 --> 00:14:22.000]  大而可畏的抗野
[00:14:22.000 --> 00:14:24.000]  聖經形容
[00:14:24.000 --> 00:14:26.000]  他們經歷過出埃及的危險
[00:14:26.000 --> 00:14:28.000]  後有追兵
[00:14:28.000 --> 00:14:30.000]  但神為他們開路
[00:14:30.000 --> 00:14:32.000]  在這個抗野裡
[00:14:32.000 --> 00:14:34.000]  每天都面對著
[00:14:34.000 --> 00:14:36.000]  炎熱的天氣
[00:14:36.000 --> 00:14:38.000]  或耗冷的晚上
[00:14:38.000 --> 00:14:40.000]  這些疾病困擾著他們
[00:14:40.000 --> 00:14:42.000]  這些周圍的猛獸
[00:14:42.000 --> 00:14:44.000]  好像
[00:14:44.000 --> 00:14:46.000]  不斷成為他們的威脅
[00:14:46.000 --> 00:14:50.000]  所以當摩西雕述說的時候
[00:14:50.000 --> 00:14:52.000]  其實當時他寫
[00:14:52.000 --> 00:14:54.000]  詩篇九十篇或後來
[00:14:54.000 --> 00:14:56.000]  這些詩人所寫的詩篇的時候
[00:14:56.000 --> 00:14:58.000]  複述這些歷史的時候
[00:14:58.000 --> 00:15:00.000]  是講給後來的
[00:15:00.000 --> 00:15:02.000]  世人聽的
[00:15:02.000 --> 00:15:04.000]  所以過往的歷史
[00:15:04.000 --> 00:15:06.000]  是成為我們
[00:15:06.000 --> 00:15:08.000]  的尷尬
[00:15:08.000 --> 00:15:10.000]  但同時間成為我們
[00:15:10.000 --> 00:15:12.000]  經歷神奇妙的作為
[00:15:12.000 --> 00:15:14.000]  和恩典的一種勉勵
