
[00:00:00.000 --> 00:00:02.000]  蔡主我們感謝讚美你
[00:02:44.800 --> 00:02:47.800]  和你和這個主人家的關係
[00:02:47.800 --> 00:02:49.000]  很明顯
[00:02:49.000 --> 00:02:52.700]  參觀聖家堂的只不過是一些遊客
[00:02:52.700 --> 00:02:54.500]  沒有關係可言
[00:02:54.500 --> 00:02:57.800]  所以俗稱就是「踩你都傻」
[00:02:57.800 --> 00:02:59.800]  但作為基督徒的我們
[00:02:59.800 --> 00:03:01.800]  除了因為我們認為
[00:03:01.800 --> 00:03:03.800]  去到別人的地方
[00:03:03.800 --> 00:03:06.000]  要尊重別人的規矩之外
[00:03:06.000 --> 00:03:07.600]  亦都是因為聖家堂
[00:03:07.600 --> 00:03:10.400]  亦都是作為敬拜上帝的地方
[00:03:10.400 --> 00:03:13.200]  縱然此景點多一些
[00:03:13.200 --> 00:03:16.000]  不過亦都因為我們和上帝的關係
[00:03:16.000 --> 00:03:19.200]  相對作出的回應就有所分別
[00:03:19.200 --> 00:03:22.300]  正如早前我朋友邀請我出席
[00:03:22.300 --> 00:03:23.900]  他們的婚宴
[00:03:23.900 --> 00:03:26.800]  當晚的主題是「懷舊」
[00:03:26.800 --> 00:03:29.500]  因著對主人家的關係
[00:03:29.500 --> 00:03:32.400]  我會穿得不是殘舊一點
[00:03:32.400 --> 00:03:34.200]  而是懷舊一點
[00:03:34.200 --> 00:03:37.900]  這亦都代表著我們尊重主人家
[00:03:37.900 --> 00:03:40.300]  他是主 你是客
[00:03:40.300 --> 00:03:43.800]  所以如何穿衣服去赴宴
[00:03:43.800 --> 00:03:48.300]  當中其實都涉及一些複雜的問題
[00:03:48.300 --> 00:03:54.300]  而聖經其實多次提到賢直的內容
[00:03:54.300 --> 00:03:57.700]  並且以此比喻作「天國」
[00:03:57.700 --> 00:04:00.400]  所以有關如何出席賢直
[00:04:00.400 --> 00:04:03.700]  其實是一個很重要的神學課題
[00:04:03.700 --> 00:04:06.100]  今日的講題是「赴宴」
[00:04:06.100 --> 00:04:08.500]  剛才已經讀出經文
[00:04:08.500 --> 00:04:11.900]  這段經文其實是討論有關賢直的問題
[00:04:11.900 --> 00:04:13.700]  所以盼望今天我們藉著
[00:04:13.700 --> 00:04:15.300]  《馬太福音》二十一章
[00:04:15.300 --> 00:04:19.300]  二十三至二十七節對我們帶來兩個提醒
[00:04:19.300 --> 00:04:22.100]  首先講講經文的背景
[00:04:22.100 --> 00:04:24.700]  耶穌之所以講這個比喻
[00:04:24.700 --> 00:04:29.600]  就是因為要回應權柄的問題
[00:04:29.600 --> 00:04:31.600]  在《馬太福音》二十一章
[00:04:31.600 --> 00:04:34.600]  二十三至二十七節講到
[00:04:34.600 --> 00:04:39.200]  祭司長和長老質疑耶穌的權柄
[00:04:39.200 --> 00:04:40.400]  他這樣說
[00:04:40.400 --> 00:04:43.800]  「你仗著甚麼權柄做這些事?」
[00:04:43.800 --> 00:04:46.600]  「給你這權柄的是誰?」
[00:04:46.600 --> 00:04:51.200]  因為當時耶穌到處傳道醫病
[00:04:51.200 --> 00:04:53.700]  並且公開赦免人的罪
[00:04:53.700 --> 00:04:57.500]  又賦予門徒權柄做同樣的事情
[00:04:57.500 --> 00:05:01.800]  更加以王者的姿態進入城內
[00:05:01.800 --> 00:05:03.000]  不僅如此
[00:05:03.000 --> 00:05:08.500]  更加踏入祭司和長老權力核心所在的地方
[00:05:08.500 --> 00:05:09.500]  即是聖殿
[00:05:09.500 --> 00:05:11.200]  去潔淨聖殿
[00:05:11.200 --> 00:05:15.000]  如果用我們現時流行的說法
[00:05:15.000 --> 00:05:20.800]  聖殿是這群祭司長和長老的主場
[00:05:20.800 --> 00:05:25.800]  他們認為耶穌正在踩場
[00:05:25.800 --> 00:05:31.200]  這些一切正在威脅這群宗教領袖的權力問題
[00:05:31.200 --> 00:05:34.800]  所以他們質問耶穌不是要答案
[00:05:34.800 --> 00:05:36.400]  而是藉著機會
[00:05:36.400 --> 00:05:38.200]  利用耶穌的回應
[00:05:38.200 --> 00:05:44.000]  令祂落入圈套,證明自己才是主權所在
[00:05:44.000 --> 00:05:46.400]  耶穌巧妙地回應
[00:05:46.400 --> 00:05:48.400]  挑戰宗教領袖
[00:05:48.400 --> 00:05:50.600]  如果不能公開承認
[00:05:50.600 --> 00:05:54.000]  施洗約翰的權柄來自上帝
[00:05:54.000 --> 00:05:58.400]  其實他們也不能接受耶穌的答案
[00:05:58.400 --> 00:06:02.400]  並且耶穌一口氣說出三個比喻
[00:06:02.400 --> 00:06:04.600]  質疑他們的權柄
[00:06:04.600 --> 00:06:09.800]  並向他們宣告審判帶來的結果
[00:06:09.800 --> 00:06:12.600]  這三個比喻包括
[00:06:12.600 --> 00:06:15.200]  第一個是兩個兒子的比喻
[00:06:15.200 --> 00:06:18.600]  第二個是空臥玄戶的比喻
[00:06:18.600 --> 00:06:21.800]  即是上星期高博士所說的經文
[00:06:21.800 --> 00:06:24.800]  第三個是國王的喜宴
[00:06:24.800 --> 00:06:27.600]  亦是今天我們所說的經文
[00:06:27.600 --> 00:06:29.200]  耶穌用這些比喻
[00:06:29.200 --> 00:06:33.400]  直接對這群當時的宗教領袖說
[00:06:33.400 --> 00:06:38.800]  叫他們檢視自己和上帝的賢直關係
[00:06:38.800 --> 00:06:42.000]  所以讓我們一同去看一看比喻
[00:06:42.000 --> 00:06:45.000]  首先我們看《馬太福音》22章
[00:06:45.000 --> 00:06:47.400]  第二至第七節
[00:06:47.400 --> 00:06:49.600]  這個比喻是這樣的
[00:06:49.600 --> 00:06:53.200]  有個王為了自己的兒子舉行婚宴
[00:06:53.200 --> 00:06:59.000]  他派僕人去請那些已經被邀請的人去赴宴
[00:06:59.000 --> 00:07:01.000]  但是他們不肯來
[00:07:01.000 --> 00:07:05.200]  所以王又再一次派其他僕人去發出邀請
[00:07:05.200 --> 00:07:06.800]  更加告訴他們
[00:07:06.800 --> 00:07:08.800]  這個賢直已經預備好了
[00:07:08.800 --> 00:07:11.000]  並且有多麼的豐富
[00:07:11.000 --> 00:07:15.600]  他就說牛和肥畜已經宰了
[00:07:15.600 --> 00:07:18.000]  一切都已經預備好了
[00:07:18.000 --> 00:07:19.800]  請來赴宴吧
[00:07:19.800 --> 00:07:23.600]  但是那些被邀請的人卻輕視了這個邀請
[00:07:23.600 --> 00:07:26.600]  在經文第五節這樣說
[00:07:26.600 --> 00:07:29.000]  那些人不理就走了
[00:07:29.000 --> 00:07:31.000]  一個到自己田裡去
[00:07:31.000 --> 00:07:32.800]  一個做買賣去
[00:07:32.800 --> 00:07:37.600]  他們各自都去做他們自己認為很重要的事情
[00:07:37.600 --> 00:07:41.000]  他們的行為似乎就是在說
[00:07:41.000 --> 00:07:44.200]  他們不認同王的行動
[00:07:44.200 --> 00:07:48.800]  王的邀請阻礙了他們日常的生活運作
[00:07:48.800 --> 00:07:53.600]  趙經文形容這一班人應該是一班有權有勢的人
[00:07:53.600 --> 00:07:56.400]  因為他們有田又有生意
[00:07:56.400 --> 00:07:59.600]  所以他們似乎覺得他們已經擁有
[00:07:59.600 --> 00:08:02.200]  他們自己所有的一切
[00:08:02.200 --> 00:08:05.400]  所以他們輕視了王的邀請
[00:08:05.400 --> 00:08:09.000]  他們不想有任何人介入在他們的生活裡
[00:08:09.000 --> 00:08:11.400]  他們根本不需要王
[00:08:11.400 --> 00:08:13.600]  不過我們再看一看
[00:08:13.600 --> 00:08:16.800]  接著的情節就很不合理了
[00:08:16.800 --> 00:08:18.800]  他講到第六節就說
[00:08:18.800 --> 00:08:21.800]  其餘的就抓住那些僕人
[00:08:21.800 --> 00:08:25.200]  凌辱他們把他們殺死
[00:08:25.200 --> 00:08:26.800]  不去婚宴而已
[00:08:26.800 --> 00:08:30.000]  都不用殺人這麼大件事
[00:08:30.000 --> 00:08:32.600]  因為這一班被邀請的人
[00:08:32.600 --> 00:08:35.800]  他們認為現席的背後是隱藏著
[00:08:35.800 --> 00:08:37.200]  你是主人
[00:08:37.200 --> 00:08:40.800]  我要被控制這些權力的角力
[00:08:40.800 --> 00:08:44.600]  所以他們不單止拒絕王的邀請
[00:08:44.600 --> 00:08:49.200]  更加要藉著對僕人控制這個生死之權
[00:08:49.200 --> 00:08:52.600]  去表示自己才是權力的所在
[00:08:52.600 --> 00:08:54.600]  以行動告訴王
[00:08:54.600 --> 00:08:56.200]  他們才是主權
[00:08:56.200 --> 00:08:58.400]  才是主人
[00:08:58.400 --> 00:09:03.400]  原本一場應該一起歡天喜地的盛宴
[00:09:03.400 --> 00:09:06.600]  最終卻招致殺身之禍
[00:09:06.600 --> 00:09:08.600]  王令到這一班人知道
[00:09:08.600 --> 00:09:11.800]  他們回應的行動所帶來的結果
[00:09:11.800 --> 00:09:16.200]  就是死亡和毀滅
[00:09:16.200 --> 00:09:17.400]  要知道
[00:09:17.400 --> 00:09:20.000]  耶穌一開始講這個比喻的時候
[00:09:20.000 --> 00:09:21.400]  就說什麼
[00:09:21.400 --> 00:09:25.200]  天國好比一個王為他們擺設
[00:09:25.200 --> 00:09:28.200]  取稱的賢直
[00:09:28.200 --> 00:09:31.600]  所以這個並不是一般的宴會
[00:09:31.600 --> 00:09:33.000]  還記不記得一開始
[00:09:33.000 --> 00:09:35.400]  講到有關經文的背景呢?
[00:09:35.400 --> 00:09:37.200]  耶穌講這個比喻
[00:09:37.200 --> 00:09:40.200]  是為了回應祭司和長老
[00:09:40.200 --> 00:09:43.200]  有關對耶穌權柄的質疑
[00:09:43.200 --> 00:09:45.000]  所以祭司和長老
[00:09:45.000 --> 00:09:48.000]  之所以不願意接受耶穌基督的出現
[00:09:48.000 --> 00:09:49.600]  是因為他們認為
[00:09:49.600 --> 00:09:52.000]  他們的主權受到威脅
[00:09:52.000 --> 00:09:55.600]  正如那一班拒絕王邀請的人
[00:09:55.600 --> 00:09:56.600]  原因是
[00:09:56.600 --> 00:09:59.200]  祭司和法理塞人和長老
[00:09:59.200 --> 00:10:01.000]  就只是停留在
[00:10:01.000 --> 00:10:04.400]  不可以犯錯的舊約階段
[00:10:04.400 --> 00:10:06.200]  他們遵照上帝的吩咐
[00:10:06.200 --> 00:10:08.600]  都只是不可殺人
[00:10:08.600 --> 00:10:09.800]  不可姦淫
[00:10:09.800 --> 00:10:12.200]  不可偷竊等等等等
[00:10:12.200 --> 00:10:15.600]  以致他們的安息日
[00:10:15.600 --> 00:10:17.600]  以致他們在安息日的時候
[00:10:17.600 --> 00:10:19.000]  見死不救
[00:10:19.000 --> 00:10:20.600]  奉行著一種
[00:10:20.600 --> 00:10:24.000]  不做不錯的宗教去生活
[00:10:24.000 --> 00:10:25.400]  而耶穌來到
[00:10:25.400 --> 00:10:28.200]  跟他們慣常嚴守律法的方式
[00:10:28.200 --> 00:10:29.400]  很不同
[00:10:29.400 --> 00:10:32.600]  耶穌是幫人治病
[00:10:32.600 --> 00:10:34.800]  去赦免別人的罪
[00:10:34.800 --> 00:10:36.600]  耶穌以做的方式
[00:10:36.600 --> 00:10:38.400]  跟他們不做的方式
[00:10:38.400 --> 00:10:40.800]  好像很有差異
[00:10:40.800 --> 00:10:42.800]  所以他們不相信
[00:10:42.800 --> 00:10:44.000]  也不願意接受
[00:10:44.000 --> 00:10:48.000]  耶穌所帶來的根生和改變
[00:10:48.000 --> 00:10:49.200]  與此同時
[00:10:49.200 --> 00:10:50.800]  也都是因為
[00:10:50.800 --> 00:10:52.600]  耶穌正正在威脅
[00:10:52.600 --> 00:10:54.000]  他們在宗教上
[00:10:54.000 --> 00:10:57.200]  作為領袖的權力
[00:10:57.200 --> 00:10:59.400]  所以祭司和長老
[00:10:59.400 --> 00:11:03.000]  只是想遵從自己所制定的宗教
[00:11:03.000 --> 00:11:06.000]  當他們的宗教一經受干擾的時候
[00:11:06.000 --> 00:11:07.800]  就是一種的冒犯
[00:11:07.800 --> 00:11:10.800]  因為他們只是想抓住自己的宗教
[00:11:10.800 --> 00:11:14.400]  抓住自己生命的主權
[00:11:14.400 --> 00:11:16.200]  其實上帝
[00:11:16.200 --> 00:11:19.600]  沒有以祂的權柄去強迫他們馴服
[00:11:19.600 --> 00:11:20.400]  相反
[00:11:20.400 --> 00:11:22.600]  祂是不斷放下身段
[00:11:22.600 --> 00:11:25.800]  不斷對祂的子民作出邀請
[00:11:25.800 --> 00:11:27.200]  但可悲的是
[00:11:27.200 --> 00:11:28.400]  祭司和長老
[00:11:28.400 --> 00:11:31.200]  反而用他們自以為有的權力
[00:11:31.200 --> 00:11:33.400]  去逼上帝馴服
[00:11:33.400 --> 00:11:36.800]  他們不單止拒絕耶穌
[00:11:36.800 --> 00:11:38.200]  甚至陷害祂
[00:11:38.200 --> 00:11:40.600]  將祂釘在十字架上
[00:11:40.600 --> 00:11:44.400]  他們以為自己才是現職的主人
[00:11:44.400 --> 00:11:49.600]  所以縱然他們是上帝原本所揀選的子民
[00:11:49.600 --> 00:11:51.200]  但也無法逃避
[00:11:51.200 --> 00:11:55.000]  因為棄絕耶穌而帶來的審判
[00:11:55.000 --> 00:11:56.400]  弟兄姊妹
[00:11:56.400 --> 00:11:58.800]  對於作為基督徒的我們
[00:11:58.800 --> 00:12:00.200]  我們又如何看待
[00:12:00.200 --> 00:12:03.400]  上帝藉耶穌基督的拯救所帶來的
[00:12:03.400 --> 00:12:05.600]  恩典的現職呢?
[00:12:05.600 --> 00:12:06.600]  啊
[00:12:06.600 --> 00:12:11.200]  誰才是我們生命現職的主人呢?
[00:12:11.200 --> 00:12:12.400]  說的是
[00:12:12.400 --> 00:12:16.600]  我們有沒有願意按上帝的旨意去生活
[00:12:16.600 --> 00:12:21.000]  還是我們按自己的旨意去生活呢?
[00:12:21.000 --> 00:12:24.400]  我們會不會不斷用很多原因和藉口
[00:12:24.400 --> 00:12:29.600]  去推搪進行上帝對我們的教訓和吩咐呢?
[00:12:29.600 --> 00:12:31.400]  甚至當上帝介入
[00:12:31.400 --> 00:12:33.600]  去改變我們生命的時候
[00:12:33.600 --> 00:12:38.200]  我們會不會覺得是一種干預和冒犯呢?
[00:12:38.200 --> 00:12:41.400]  如果說得白一點
[00:12:41.400 --> 00:12:43.600]  我們會不會以自己的方式
[00:12:43.600 --> 00:12:47.200]  去過自己宗教的生活呢?
[00:12:47.200 --> 00:12:48.600]  要知道
[00:12:48.600 --> 00:12:52.400]  我們生命的主權在上帝的手
[00:12:52.400 --> 00:12:55.600]  其實上帝不斷地邀請我們去分享
[00:12:55.600 --> 00:12:59.600]  祂已經為我們預備的豐富現職
[00:12:59.600 --> 00:13:00.600]  而此刻
[00:13:00.600 --> 00:13:05.000]  耶穌對祭司和長老宣告他們審判的結果
[00:13:05.000 --> 00:13:07.400]  不是表示去棄絕他們
[00:13:07.400 --> 00:13:10.200]  而是讓他們好好檢視自己
[00:13:10.200 --> 00:13:12.800]  並且悔改回轉
[00:13:12.800 --> 00:13:15.800]  所以耶穌不單止指出他們的狀況
[00:13:15.800 --> 00:13:18.000]  就是到底他們是否明白
[00:13:18.000 --> 00:13:21.400]  誰才是宴會的主人呢?
[00:13:21.400 --> 00:13:25.000]  耶穌更加顯明他們的出路
[00:13:25.000 --> 00:13:30.200]  就是到底怎樣才是參與天國的要求
[00:13:30.200 --> 00:13:36.400]  所以接下來我們繼續看第八至十三節
[00:13:36.400 --> 00:13:43.400]  王竟然再一次派他的僕人聚集街上所有人
[00:13:43.400 --> 00:13:47.600]  不論好壞都請他們來赴宴
[00:13:47.600 --> 00:13:51.800]  於是宴會廳就坐滿了人
[00:13:51.800 --> 00:13:54.400]  當王進入宴會廳時
[00:13:54.400 --> 00:13:55.600]  看見賓客
[00:13:55.600 --> 00:13:59.800]  看見那裏有一個沒有穿禮服的人
[00:13:59.800 --> 00:14:01.200]  就問他
[00:14:01.200 --> 00:14:06.400]  「朋友,你來這裏為何不穿禮服?」
[00:14:06.400 --> 00:14:09.400]  那個人無言可答
[00:14:09.400 --> 00:14:12.600]  於是王對侍從說
[00:14:12.600 --> 00:14:16.400]  「綁起他的手腳,將他扔到外面黑暗的地方
[00:14:16.400 --> 00:14:19.200]  讓他在那裏哀哭切齒」
[00:14:19.200 --> 00:14:22.200]  這段經文引起很多爭論
[00:14:22.200 --> 00:14:23.400]  有人說
[00:14:23.400 --> 00:14:28.200]  「怎能要求一個在街上叫來的人穿著禮服呢?
[00:14:28.200 --> 00:14:30.400]  在如此倉促的情況下
[00:14:30.400 --> 00:14:35.600]  大概都沒有機會可以借到適合去飲的衣服
[00:14:35.600 --> 00:14:39.000]  或者可能他根本窮到沒有禮服可以穿
[00:14:39.000 --> 00:14:41.000]  就算不穿禮服
[00:14:41.000 --> 00:14:42.800]  最多就趕他走
[00:14:42.800 --> 00:14:45.000]  不用將他綁起手腳
[00:14:45.000 --> 00:14:46.400]  然後扔他出街
[00:14:46.400 --> 00:14:49.800]  就正如我們之前去聖家堂那樣
[00:14:49.800 --> 00:14:53.600]  如果當日我們真的穿著短褲去參觀的話
[00:14:53.600 --> 00:14:55.400]  我們最多被人截住
[00:14:55.400 --> 00:14:56.800]  不讓我們進去
[00:14:56.800 --> 00:14:58.800]  我們都不會被人綁起手腳
[00:14:58.800 --> 00:15:00.600]  扔出街,是嗎?
[00:15:00.600 --> 00:15:04.000]  王為何會對他如此嚴厲呢?
[00:15:04.000 --> 00:15:06.400]  首先大家細心留意一下
[00:15:06.400 --> 00:15:09.800]  王如何稱呼這個沒有穿禮服的人
[00:15:09.800 --> 00:15:13.200]  國王叫這個人做朋友
[00:15:13.200 --> 00:15:15.000]  一個身份尊貴的國王
[00:15:15.000 --> 00:15:19.000]  竟然叫一個隨街找來的人做朋友
[00:15:19.000 --> 00:15:21.800]  看來國王這份人都不錯
[00:15:21.800 --> 00:15:23.800]  而且都頗客氣
[00:15:23.800 --> 00:15:25.200]  這亦表示
[00:15:25.200 --> 00:15:29.400]  其實王的提問並不是一些無理的要求
[00:15:29.400 --> 00:15:32.200]  因為根據當時的背景
[00:15:32.200 --> 00:15:37.400]  參加宴會者當然有責任穿著合適的服飾
[00:15:37.400 --> 00:15:39.800]  去參加這個宴會
[00:15:39.800 --> 00:15:42.800]  並且按照傳統的習俗
[00:15:42.800 --> 00:15:48.800]  原來主人會為賓客預備參加婚宴的禮服
[00:15:48.800 --> 00:15:51.000]  所以出席宴會的人
[00:15:51.000 --> 00:15:54.600]  其實毋須擔心禮服的問題
[00:15:54.600 --> 00:15:58.600]  所以這個人之所以在王的提問之下
[00:15:58.600 --> 00:16:00.200]  無言回應
[00:16:00.200 --> 00:16:02.800]  是因為他其實沒有原因
[00:16:02.800 --> 00:16:05.200]  沒有藉口,沒有禮服穿
[00:16:05.200 --> 00:16:08.800]  賓客穿上禮服是一種基本的禮貌
[00:16:08.800 --> 00:16:11.800]  亦表示對王的尊重
[00:16:11.800 --> 00:16:14.800]  而不穿禮服
[00:16:14.800 --> 00:16:18.600]  即是對王的一種藐視和侮辱
[00:16:18.600 --> 00:16:20.600]  所以就被趕出去
[00:16:20.600 --> 00:16:27.400]  所以禮服本身並不是進入這個宴會的必要條件
[00:16:27.400 --> 00:16:31.400]  不過沒有穿這件禮服
[00:16:31.400 --> 00:16:35.000]  卻是進入這個宴會後
[00:16:35.000 --> 00:16:36.400]  不好意思
[00:16:36.400 --> 00:16:38.800]  有沒有穿這件禮服
[00:16:38.800 --> 00:16:44.400]  就正正是進入這個宴會後的人必須做的事
[00:16:44.400 --> 00:16:49.600]  這是與這個宴會相稱所做的事
[00:16:49.600 --> 00:16:52.400]  在這件事裏講明了一件事
[00:16:52.400 --> 00:16:55.600]  有機會進入天國的賢侄
[00:16:55.600 --> 00:16:58.000]  有機會得到救恩的人
[00:16:58.000 --> 00:17:01.000]  不是根據他的善惡來決定
[00:17:01.000 --> 00:17:05.800]  而是由是否願意回應上帝的邀請來決定
[00:17:05.800 --> 00:17:10.800]  但是進入恩典的賢侄
[00:17:10.800 --> 00:17:13.800]  這亦表示進入恩典的賢侄
[00:17:13.800 --> 00:17:15.400]  是不需要禮服
[00:17:15.400 --> 00:17:22.000]  但是穿禮服是代表著這個在恩典賢侄裏的人
[00:17:22.000 --> 00:17:23.400]  應該要做的事
[00:17:23.400 --> 00:17:26.000]  就是人應該慢慢穿上禮服
[00:17:26.000 --> 00:17:29.800]  好與蒙受的恩典相稱
[00:17:29.800 --> 00:17:34.400]  這個概念其實在聖經裏面另一個地方出現
[00:17:34.400 --> 00:17:37.400]  就是在啟示錄
[00:17:37.400 --> 00:17:41.600]  其中講到信徒參與天上的賢侄
[00:17:41.600 --> 00:17:45.600]  在第十九章第八節如果大家有聖經的話
[00:17:45.600 --> 00:17:48.400]  可以揭開啟示錄
[00:17:48.400 --> 00:17:50.800]  第十九章第八節
[00:17:50.800 --> 00:17:53.200]  這個也是一個很重要的訊息
[00:17:53.200 --> 00:17:56.000]  如果你有聖經一起翻開啟示錄
[00:17:56.000 --> 00:18:00.000]  第十九章第八節
[00:18:00.000 --> 00:18:02.000]  它這樣說
[00:18:02.000 --> 00:18:06.400]  「蒙恩德穿明亮潔白的細麻衣
[00:18:06.400 --> 00:18:10.000]  這細麻衣就是聖徒們的義行」
[00:18:10.000 --> 00:18:12.000]  我再讀一次
[00:18:12.000 --> 00:18:16.200]  「蒙恩德穿明亮潔白的細麻衣
[00:18:16.200 --> 00:18:22.000]  這細麻衣就是聖徒們的義行」
[00:18:22.000 --> 00:18:23.400]  意思就是說
[00:18:23.400 --> 00:18:26.200]  上帝的恩典是無條件的
[00:18:26.200 --> 00:18:31.200]  但是信徒也要在恩典裏面努力行義
[00:18:31.200 --> 00:18:34.600]  成為了信徒生命的禮服
[00:18:34.600 --> 00:18:37.200]  這個不是入籍的條件
[00:18:37.200 --> 00:18:40.600]  而是助籍之後應有的成果
[00:18:40.600 --> 00:18:42.600]  所以再說一次
[00:18:42.600 --> 00:18:48.200]  穿禮服本身並不是入這個賢籍的必要條件
[00:18:48.200 --> 00:18:51.400]  但是當我們入了這個賢籍的時候
[00:18:51.400 --> 00:18:58.000]  穿禮服就是我們入籍的成果
[00:18:58.000 --> 00:19:00.200]  不過很可惜的是
[00:19:00.200 --> 00:19:04.600]  很多人在賢籍裏面是白坐的
[00:19:04.600 --> 00:19:06.800]  一生白白這樣過
[00:19:06.800 --> 00:19:08.800]  一生在恩典裏面
[00:19:08.800 --> 00:19:12.800]  毫無蒙恩的人應有的表現
[00:19:12.800 --> 00:19:14.800]  他們做了很多麵包
[00:19:14.800 --> 00:19:19.000]  但是沒有好好地跟別人分享
[00:19:19.000 --> 00:19:21.400]  他們賺了很多錢
[00:19:21.400 --> 00:19:25.400]  但是卻沒有好好地賜予
[00:19:25.400 --> 00:19:27.600]  他們才華橫溢
[00:19:27.600 --> 00:19:31.800]  但是沒有好好地去服侍一個人
[00:19:31.800 --> 00:19:34.200]  就是因為這樣
[00:19:34.200 --> 00:19:35.800]  主就問
[00:19:35.800 --> 00:19:38.400]  「你的禮服呢?」
[00:19:38.400 --> 00:19:41.200]  或者主是這樣問
[00:19:41.200 --> 00:19:43.800]  「你在恩典裏面過了一生」
[00:19:43.800 --> 00:19:49.200]  「為甚麼沒有一些感恩的行動呢?」
[00:19:49.200 --> 00:19:50.600]  去到這裏
[00:19:50.600 --> 00:19:52.400]  我又嘗試學一下耶穌
[00:19:52.400 --> 00:19:54.200]  講一下比喻
[00:19:54.200 --> 00:19:56.000]  故事是這樣的
[00:19:56.000 --> 00:19:58.000]  古時候有一座大山
[00:19:58.000 --> 00:19:59.800]  那裏有一隻老虎
[00:19:59.800 --> 00:20:02.400]  它很喜歡吃人肉的
[00:20:02.400 --> 00:20:05.800]  於是天使見到它就跟它說
