
[00:00:00.000 --> 00:00:01.000]  弟兄姊妹朋友早晨
[00:09:49.040 --> 00:09:51.440]  他們在一個地方住了幾百年
[00:09:51.440 --> 00:09:53.680]  四代之後又回到這個地方
[00:09:53.680 --> 00:09:57.240]  你就平平安安地歸到你的祖先那裡
[00:09:57.240 --> 00:09:59.680]  必有享到長壽
[00:09:59.680 --> 00:10:01.400]  一百七十五歲
[00:10:03.200 --> 00:10:06.640]  這一百年,有沒有人知道阿伯拉罕住在哪裡呢?
[00:10:06.640 --> 00:10:09.040]  有沒有人知道呢?
[00:10:09.040 --> 00:10:12.400]  沒有人知道就好了,好像我這樣
[00:10:12.400 --> 00:10:13.960]  我看的時候也不知道
[00:10:13.960 --> 00:10:15.200]  我就很好奇
[00:10:15.200 --> 00:10:19.520]  讀完經之後,我就去做了一些搜集
[00:10:19.520 --> 00:10:22.400]  問一問,究竟阿伯拉罕去了哪裡
[00:10:22.400 --> 00:10:25.720]  原來這一百年裡面,阿伯拉罕大部分的時間住在哪裡呢?
[00:10:25.720 --> 00:10:27.280]  住在嘉陵地
[00:10:27.280 --> 00:10:31.760]  我當時有些驚奇
[00:10:32.520 --> 00:10:35.720]  原來差不多一百年的時間,除了不願意離開中間那裡
[00:10:35.720 --> 00:10:40.000]  離開那些日子,曾經去過埃及避那個饑荒之外
[00:10:40.000 --> 00:10:43.080]  大部分時間,差不多一百年的大部分時間
[00:10:43.080 --> 00:10:44.760]  都是住在嘉陵地那裡
[00:10:44.760 --> 00:10:47.080]  是不是很意外?
[00:10:47.080 --> 00:10:50.760]  我沒想過原來阿伯拉罕之後也住在阿嘉陵地裡面
[00:10:50.760 --> 00:10:53.240]  然後他祖先幾百年之後才再來
[00:10:53.240 --> 00:10:56.040]  過去另外一天,我又問了另外一個問題
[00:10:56.040 --> 00:11:02.400]  阿伯拉罕的日子是怎麼過的呢?
[00:11:03.080 --> 00:11:06.080]  他就說,他有一個故事,他有一個故事是很難說的
[00:11:06.080 --> 00:11:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:09.080 --> 00:11:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:12.080 --> 00:11:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:15.080 --> 00:11:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:18.080 --> 00:11:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:21.080 --> 00:11:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:24.080 --> 00:11:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:27.080 --> 00:11:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:30.080 --> 00:11:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:33.080 --> 00:11:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:36.080 --> 00:11:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:39.080 --> 00:11:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:42.080 --> 00:11:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:45.080 --> 00:11:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:48.080 --> 00:11:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:51.080 --> 00:11:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:54.080 --> 00:11:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:11:57.080 --> 00:12:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:00.080 --> 00:12:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:03.080 --> 00:12:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:06.080 --> 00:12:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:09.080 --> 00:12:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:12.080 --> 00:12:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:15.080 --> 00:12:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:18.080 --> 00:12:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:21.080 --> 00:12:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:24.080 --> 00:12:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:27.080 --> 00:12:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:30.080 --> 00:12:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:33.080 --> 00:12:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:36.080 --> 00:12:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:39.080 --> 00:12:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:42.080 --> 00:12:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:45.080 --> 00:12:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:48.080 --> 00:12:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:51.080 --> 00:12:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:54.080 --> 00:12:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:12:57.080 --> 00:13:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:00.080 --> 00:13:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:03.080 --> 00:13:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:06.080 --> 00:13:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:09.080 --> 00:13:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:12.080 --> 00:13:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:15.080 --> 00:13:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:18.080 --> 00:13:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:21.080 --> 00:13:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:24.080 --> 00:13:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:27.080 --> 00:13:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:30.080 --> 00:13:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:33.080 --> 00:13:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:36.080 --> 00:13:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:39.080 --> 00:13:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:42.080 --> 00:13:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:45.080 --> 00:13:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:48.080 --> 00:13:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:51.080 --> 00:13:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:54.080 --> 00:13:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:13:57.080 --> 00:14:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:00.080 --> 00:14:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:03.080 --> 00:14:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:06.080 --> 00:14:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:09.080 --> 00:14:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:12.080 --> 00:14:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:15.080 --> 00:14:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:18.080 --> 00:14:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:21.080 --> 00:14:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:24.080 --> 00:14:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:27.080 --> 00:14:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:30.080 --> 00:14:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:33.080 --> 00:14:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:36.080 --> 00:14:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:39.080 --> 00:14:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:42.080 --> 00:14:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:45.080 --> 00:14:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:48.080 --> 00:14:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:51.080 --> 00:14:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:54.080 --> 00:14:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:14:57.080 --> 00:15:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:00.080 --> 00:15:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:03.080 --> 00:15:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:06.080 --> 00:15:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:09.080 --> 00:15:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:12.080 --> 00:15:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:15.080 --> 00:15:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:18.080 --> 00:15:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:21.080 --> 00:15:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:24.080 --> 00:15:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:27.080 --> 00:15:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:30.080 --> 00:15:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:33.080 --> 00:15:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:36.080 --> 00:15:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:39.080 --> 00:15:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:42.080 --> 00:15:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:45.080 --> 00:15:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:48.080 --> 00:15:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:51.080 --> 00:15:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:54.080 --> 00:15:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:15:57.080 --> 00:16:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:00.080 --> 00:16:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:03.080 --> 00:16:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:06.080 --> 00:16:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:09.080 --> 00:16:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:12.080 --> 00:16:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:15.080 --> 00:16:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:18.080 --> 00:16:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:21.080 --> 00:16:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:24.080 --> 00:16:27.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:27.080 --> 00:16:30.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:30.080 --> 00:16:33.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:33.080 --> 00:16:36.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:36.080 --> 00:16:39.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:39.080 --> 00:16:42.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:42.080 --> 00:16:45.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:45.080 --> 00:16:48.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:48.080 --> 00:16:51.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:51.080 --> 00:16:54.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:54.080 --> 00:16:57.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:16:57.080 --> 00:17:00.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:00.080 --> 00:17:03.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:03.080 --> 00:17:06.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:06.080 --> 00:17:09.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:09.080 --> 00:17:12.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:12.080 --> 00:17:15.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:15.080 --> 00:17:18.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:18.080 --> 00:17:21.080]  他有一個故事是很難說的,他有一個故事是很難說的
[00:17:21.080 --> 00:17:24.080]  他有一個故事是很難說的,他有一個故事是很難說的
