
[00:00:00.000 --> 00:00:02.000]  鼎鼎姐妹早晨
[00:01:34.000 --> 00:01:36.000]  去崇拜她覺得很享受
[00:01:36.000 --> 00:01:38.000]  她覺得很熱情澎湃
[00:01:38.000 --> 00:01:40.000]  沒多久她又覺得
[00:01:40.000 --> 00:01:42.000]  她聽到那間教會的主日學
[00:01:42.000 --> 00:01:44.000]  非常完善
[00:01:44.000 --> 00:01:46.000]  形形式式的主日學
[00:01:46.000 --> 00:01:48.000]  非常幫到弟兄姊妹
[00:01:48.000 --> 00:01:50.000]  她又回那間教會
[00:01:50.000 --> 00:01:52.000]  去上主日學
[00:01:52.000 --> 00:01:54.000]  去上主日學
[00:01:54.000 --> 00:01:56.000]  沒多久她又聽到那間教會
[00:01:56.000 --> 00:01:58.000]  那間教會很大
[00:01:58.000 --> 00:02:00.000]  什麼都有
[00:02:00.000 --> 00:02:02.000]  有自己的座堂
[00:02:02.000 --> 00:02:04.000]  兒童侍工也好
[00:02:04.000 --> 00:02:06.000]  師班也好
[00:02:06.000 --> 00:02:08.000]  有自己的聖經學院
[00:02:08.000 --> 00:02:10.000]  非常之好
[00:02:10.000 --> 00:02:12.000]  她又回那間教會
[00:02:12.000 --> 00:02:14.000]  她的姊妹
[00:02:14.000 --> 00:02:16.000]  那間教會好呢?
[00:02:16.000 --> 00:02:18.000]  她又回那間教會
[00:02:18.000 --> 00:02:20.000]  良禽擇木而棲
[00:02:20.000 --> 00:02:22.000]  這個阿禽
[00:02:22.000 --> 00:02:24.000]  我們叫做禽鳥信徒
[00:02:24.000 --> 00:02:28.000]  哪裡好就去哪裡
[00:02:28.000 --> 00:02:30.000]  永遠不能下腳
[00:02:30.000 --> 00:02:32.000]  只是在教會之間流浪
[00:02:32.000 --> 00:02:34.000]  有沒有問題?
[00:02:34.000 --> 00:02:38.000]  禽鳥信徒有沒有問題?
[00:02:38.000 --> 00:02:40.000]  智慧弟兄
[00:02:40.000 --> 00:02:42.000]  他覺得不是這樣
[00:02:42.000 --> 00:02:46.000]  智慧弟兄覺得回教會要忠心
[00:02:46.000 --> 00:02:48.000]  很委身那間教會
[00:02:48.000 --> 00:02:50.000]  回那間就回
[00:02:50.000 --> 00:02:52.000]  智慧教會回教會
[00:02:52.000 --> 00:02:54.000]  一回就是十年二十年三十年
[00:02:54.000 --> 00:02:56.000]  在教會不會轉
[00:02:56.000 --> 00:02:58.000]  但是智慧回教會
[00:02:58.000 --> 00:03:00.000]  只是回崇拜
[00:03:00.000 --> 00:03:02.000]  她就不回團契
[00:03:02.000 --> 00:03:04.000]  她覺得崇拜是最舒服
[00:03:04.000 --> 00:03:06.000]  我坐那裡可以很舒服
[00:03:06.000 --> 00:03:08.000]  唱歌
[00:03:08.000 --> 00:03:10.000]  去奉獻聽講道
[00:03:10.000 --> 00:03:12.000]  然後完了我可以去
[00:03:12.000 --> 00:03:14.000]  做自己的事
[00:03:14.000 --> 00:03:16.000]  智慧試過回團契
[00:03:16.000 --> 00:03:18.000]  很短時間回團契
[00:03:18.000 --> 00:03:20.000]  她說回團契很辛苦
[00:03:20.000 --> 00:03:22.000]  大家都辛苦
[00:03:22.000 --> 00:03:24.000]  我開放自己
[00:03:24.000 --> 00:03:26.000]  我分享我的生命
[00:03:26.000 --> 00:03:28.000]  沒有人理睬我
[00:03:28.000 --> 00:03:30.000]  我很擔心沒有人跟我分享
[00:03:30.000 --> 00:03:32.000]  我很開心沒有人跟我分享
[00:03:32.000 --> 00:03:34.000]  別人分享他的生命
[00:03:34.000 --> 00:03:36.000]  當我回應的時候
[00:03:36.000 --> 00:03:38.000]  他又不舒服
[00:03:38.000 --> 00:03:40.000]  很辛苦大家你吉我我吉你
[00:03:40.000 --> 00:03:42.000]  所以智慧弟兄這一種
[00:03:42.000 --> 00:03:44.000]  我叫做智慧信徒
[00:03:44.000 --> 00:03:46.000]  你吉我我吉你永遠不賣身
[00:03:46.000 --> 00:03:48.000]  不想賣身
[00:03:48.000 --> 00:03:50.000]  我只是很想安安靜靜
[00:03:50.000 --> 00:03:52.000]  你不要搞我我也不搞你
[00:03:52.000 --> 00:03:54.000]  智慧信徒
[00:03:54.000 --> 00:03:56.000]  有沒有問題
[00:03:56.000 --> 00:03:58.000]  在窩福堂你發覺有沒有
[00:03:58.000 --> 00:04:00.000]  禽鳥信徒
[00:04:00.000 --> 00:04:02.000]  阿友都走了
[00:04:02.000 --> 00:04:06.000]  蘇牧師退休之後一班禽鳥信徒
[00:04:06.000 --> 00:04:08.000]  都走了
[00:04:08.000 --> 00:04:10.000]  有沒有智慧信徒
[00:04:12.000 --> 00:04:14.000]  可能有
[00:04:14.000 --> 00:04:16.000]  我現在信徒我不想賣身
[00:04:16.000 --> 00:04:18.000]  我不想開放我的生命
[00:04:18.000 --> 00:04:20.000]  也不想去理你開放的生命
[00:04:20.000 --> 00:04:22.000]  也不想去理你開放的生命
[00:04:22.000 --> 00:04:24.000]  也不想去理你開放的生命
[00:04:24.000 --> 00:04:26.000]  窩福堂
[00:04:26.000 --> 00:04:28.000]  或者不是單單窩福堂
[00:04:28.000 --> 00:04:30.000]  很多教會都有這個問題
[00:04:30.000 --> 00:04:32.000]  我們有禽鳥信徒
[00:04:32.000 --> 00:04:34.000]  有智慧信徒
[00:04:34.000 --> 00:04:36.000]  我們的教會生活出了什麼問題
[00:04:36.000 --> 00:04:38.000]  今天這一段經文
[00:04:38.000 --> 00:04:40.000]  就是講教會生活
[00:04:40.000 --> 00:04:42.000]  特別講團契生活
[00:04:42.000 --> 00:04:44.000]  如果大家記得
[00:04:44.000 --> 00:04:46.000]  上兩次的講道
[00:04:46.000 --> 00:04:48.000]  就講到
[00:04:48.000 --> 00:04:50.000]  彼得講了一篇很長的道
[00:04:50.000 --> 00:04:52.000]  講完之後很多人很擇心
[00:04:52.000 --> 00:04:54.000]  他悔改信主
[00:04:54.000 --> 00:04:56.000]  耶路撒冷早期的教會
[00:04:56.000 --> 00:04:58.000]  就被建立
[00:04:58.000 --> 00:05:00.000]  在這段經文的上一節第42節
[00:05:00.000 --> 00:05:02.000]  就講到早期教會
[00:05:02.000 --> 00:05:04.000]  就專注有四件事情
[00:05:04.000 --> 00:05:06.000]  教導
[00:05:06.000 --> 00:05:08.000]  團契
[00:05:08.000 --> 00:05:10.000]  和祈禱
[00:05:10.000 --> 00:05:12.000]  他專做這四件事情
[00:05:12.000 --> 00:05:14.000]  很專注
[00:05:14.000 --> 00:05:16.000]  而今天這段經文就是多些演繹去講
[00:05:16.000 --> 00:05:18.000]  什麼是團契生活
[00:05:18.000 --> 00:05:20.000]  什麼是彼此相交的生活
[00:05:20.000 --> 00:05:22.000]  我會今天用兩個角度
[00:05:22.000 --> 00:05:24.000]  去看這段經文
[00:05:24.000 --> 00:05:26.000]  一個是縱向的角度
[00:05:26.000 --> 00:05:28.000]  我們和神的關係
[00:05:28.000 --> 00:05:30.000]  一個是橫向的角度
[00:05:30.000 --> 00:05:32.000]  我們信徒之間彼此的關係
[00:05:32.000 --> 00:05:34.000]  我們先看
[00:05:34.000 --> 00:05:36.000]  我們縱向
[00:05:36.000 --> 00:05:38.000]  教會生活裡面和神的關係
[00:05:38.000 --> 00:05:40.000]  第43節
[00:05:40.000 --> 00:05:42.000]  眾人都心存敬畏
[00:05:42.000 --> 00:05:44.000]  使徒們又行了許多歧視神蹟
[00:05:44.000 --> 00:05:46.000]  眾人都心存敬畏
[00:05:46.000 --> 00:05:48.000]  眾人都心存敬畏
[00:05:48.000 --> 00:05:50.000]  敬畏這個字就是
[00:05:50.000 --> 00:05:52.000]  懼怕那個字
[00:05:52.000 --> 00:05:54.000]  有時叫敬畏
[00:05:54.000 --> 00:05:56.000]  有時叫懼怕
[00:05:56.000 --> 00:05:58.000]  因為使徒們行了許多歧視神蹟
[00:05:58.000 --> 00:06:00.000]  行了這是一個未完成式的動詞
[00:06:00.000 --> 00:06:02.000]  行了這是一個未完成式的動詞
[00:06:02.000 --> 00:06:04.000]  使徒們是常常有
[00:06:04.000 --> 00:06:06.000]  行歧視神蹟
[00:06:06.000 --> 00:06:08.000]  眾人見到就懼怕
[00:06:08.000 --> 00:06:10.000]  眾人見到就懼怕
[00:06:10.000 --> 00:06:12.000]  如果你讀過《士徒行傳》
[00:06:12.000 --> 00:06:14.000]  第五章你都記得
[00:06:14.000 --> 00:06:16.000]  有一個歧視神蹟
[00:06:16.000 --> 00:06:18.000]  就是當時要繁物公用
[00:06:18.000 --> 00:06:20.000]  變賣田產
[00:06:20.000 --> 00:06:22.000]  有一對夫婦叫阿拿尼亞
[00:06:22.000 --> 00:06:24.000]  和索菲拉
[00:06:24.000 --> 00:06:26.000]  他們變賣之後就自己收了一部分
[00:06:26.000 --> 00:06:28.000]  不交給教會
[00:06:28.000 --> 00:06:30.000]  當彼得一斥責
[00:06:30.000 --> 00:06:32.000]  阿拿尼亞
[00:06:32.000 --> 00:06:34.000]  就馬上撲倒
[00:06:34.000 --> 00:06:36.000]  斷氣
[00:06:36.000 --> 00:06:38.000]  聖經怎樣記載呢?
[00:06:38.000 --> 00:06:40.000]  所有聽見的人都非常
[00:06:40.000 --> 00:06:42.000]  懼怕
[00:06:42.000 --> 00:06:44.000]  就是敬畏這個字
[00:06:44.000 --> 00:06:46.000]  過了三個小時
[00:06:46.000 --> 00:06:48.000]  索菲拉回來
[00:06:48.000 --> 00:06:50.000]  她不知道老公已經過世了
[00:06:50.000 --> 00:06:52.000]  彼得又再斥責索菲拉
[00:06:52.000 --> 00:06:54.000]  索菲拉馬上撲倒
[00:06:54.000 --> 00:06:56.000]  斷氣
[00:06:56.000 --> 00:06:58.000]  聖經說全教會和所有聽見
[00:06:58.000 --> 00:07:00.000]  這些事的人都非常
[00:07:00.000 --> 00:07:02.000]  懼怕
[00:07:02.000 --> 00:07:04.000]  所以當使徒行神蹟的時候
[00:07:04.000 --> 00:07:06.000]  那些人是很怕的
[00:07:06.000 --> 00:07:08.000]  但問題是怕什麼?
[00:07:08.000 --> 00:07:10.000]  我們敬畏什麼?
[00:07:10.000 --> 00:07:12.000]  我們是怕
[00:07:12.000 --> 00:07:14.000]  神蹟
[00:07:14.000 --> 00:07:16.000]  我們怕那些使徒
[00:07:16.000 --> 00:07:18.000]  我們怕什麼?
[00:07:18.000 --> 00:07:20.000]  大家知道歧視神蹟
[00:07:20.000 --> 00:07:22.000]  其實神蹟是一個記號
[00:07:22.000 --> 00:07:24.000]  是一個標記
[00:07:24.000 --> 00:07:26.000]  我們的重點
[00:07:26.000 --> 00:07:28.000]  我們的焦點就是這個記號
[00:07:28.000 --> 00:07:30.000]  背後的真理
[00:07:30.000 --> 00:07:32.000]  或者背後的各位上帝
[00:07:32.000 --> 00:07:34.000]  歧視神蹟是一個記號
[00:07:34.000 --> 00:07:36.000]  眾人敬畏的
[00:07:36.000 --> 00:07:38.000]  就是能夠藉著這些
[00:07:38.000 --> 00:07:40.000]  使徒行神蹟的各位上帝
[00:07:40.000 --> 00:07:42.000]  他們敬畏是上帝
[00:07:42.000 --> 00:07:44.000]  所以如果這間教會
[00:07:44.000 --> 00:07:46.000]  你看看
[00:07:46.000 --> 00:07:48.000]  很重視什麼呢?
[00:07:48.000 --> 00:07:50.000]  如果他們敬畏那些神蹟
[00:07:50.000 --> 00:07:52.000]  歧視這間教會
[00:07:52.000 --> 00:07:54.000]  他敬畏的是講方言
[00:07:54.000 --> 00:07:56.000]  聖靈擊倒
[00:07:56.000 --> 00:07:58.000]  權能醫治
[00:07:58.000 --> 00:08:00.000]  這些值不值得敬畏?
[00:08:00.000 --> 00:08:04.000]  如果那些教會是敬畏
[00:08:04.000 --> 00:08:06.000]  行這些神蹟的那位大牧者
[00:08:06.000 --> 00:08:08.000]  有時候我看電視
[00:08:08.000 --> 00:08:10.000]  看到這些牧者
[00:08:10.000 --> 00:08:12.000]  一祈禱醫治
[00:08:12.000 --> 00:08:14.000]  長短腳馬上康復
[00:08:14.000 --> 00:08:16.000]  我整個感覺就是
[00:08:16.000 --> 00:08:18.000]  這些牧者好像一些巫師
[00:08:18.000 --> 00:08:20.000]  不像一個牧者
[00:08:20.000 --> 00:08:22.000]  我們是不是敬畏
[00:08:22.000 --> 00:08:24.000]  行神蹟的那位牧者
[00:08:24.000 --> 00:08:26.000]  那些牧者都不是
[00:08:26.000 --> 00:08:28.000]  我們是敬畏
[00:08:28.000 --> 00:08:30.000]  藉著人、藉著使徒
[00:08:30.000 --> 00:08:32.000]  能夠行神蹟的那位上帝
[00:08:32.000 --> 00:08:34.000]  這間教會
[00:08:34.000 --> 00:08:36.000]  吸引我們的是什麼呢?
[00:08:36.000 --> 00:08:38.000]  是不是那些歧視神蹟?
[00:08:38.000 --> 00:08:40.000]  是不是那些所謂
[00:08:40.000 --> 00:08:42.000]  能夠行神蹟的牧者呢?
[00:08:42.000 --> 00:08:44.000]  我們敬畏誰呢?
[00:08:44.000 --> 00:08:46.000]  我覺得那些歧視神蹟
[00:08:46.000 --> 00:08:48.000]  要放下
[00:08:48.000 --> 00:08:50.000]  要看得很輕
[00:08:50.000 --> 00:08:52.000]  不太重要
[00:08:52.000 --> 00:08:54.000]  牧者要彼此尊重
[00:08:54.000 --> 00:08:56.000]  不需要敬畏
[00:08:56.000 --> 00:08:58.000]  我們敬畏的是上帝
[00:08:58.000 --> 00:09:00.000]  我們唯獨敬畏、怕的
[00:09:00.000 --> 00:09:02.000]  只有一位,就是上帝
[00:09:02.000 --> 00:09:04.000]  而今天教會的問題
[00:09:04.000 --> 00:09:06.000]  窩福的問題
[00:09:06.000 --> 00:09:08.000]  或者不是窩福,是獨有的問題
[00:09:08.000 --> 00:09:10.000]  很多教會的問題是什麼呢?
[00:09:10.000 --> 00:09:12.000]  我們不敬畏上帝
[00:09:12.000 --> 00:09:14.000]  我們怕其他東西
[00:09:14.000 --> 00:09:16.000]  多於怕上帝
[00:09:16.000 --> 00:09:18.000]  我們可能很怕人
[00:09:18.000 --> 00:09:20.000]  很怕人對我們的評語
[00:09:20.000 --> 00:09:22.000]  我們可能很怕失去
[00:09:22.000 --> 00:09:24.000]  我們怕失去金錢
[00:09:24.000 --> 00:09:26.000]  失去保障
[00:09:26.000 --> 00:09:28.000]  我們怕失去工作
[00:09:28.000 --> 00:09:30.000]  我們怕感情關係不好
[00:09:30.000 --> 00:09:32.000]  我們怕很多很多東西
[00:09:32.000 --> 00:09:34.000]  唯獨我們不夠怕上帝
[00:09:34.000 --> 00:09:38.000]  我們不怕上帝
[00:09:38.000 --> 00:09:40.000]  甚至我們怕錯對象
[00:09:40.000 --> 00:09:42.000]  有時我們怕人多於怕神
[00:09:42.000 --> 00:09:44.000]  這是教會的問題
[00:09:44.000 --> 00:09:46.000]  這不是窩福獨有的問題
[00:09:46.000 --> 00:09:48.000]  很多教會
[00:09:48.000 --> 00:09:50.000]  很多弟兄姊妹,包括我,包括你
[00:09:50.000 --> 00:09:52.000]  都有這個問題
[00:09:52.000 --> 00:09:54.000]  我們不夠敬畏上帝
[00:09:54.000 --> 00:09:56.000]  不夠怕上帝
[00:09:56.000 --> 00:09:58.000]  你想想你的生命最怕的是什麼?
[00:09:58.000 --> 00:10:00.000]  你最敬畏的是什麼?
[00:10:00.000 --> 00:10:02.000]  是誰?
[00:10:02.000 --> 00:10:04.000]  我們很多時問到心底
[00:10:04.000 --> 00:10:06.000]  我們最怕,不一定怕上帝
[00:10:06.000 --> 00:10:08.000]  我們對上帝的說話
[00:10:08.000 --> 00:10:10.000]  未必這麼重要
[00:10:10.000 --> 00:10:12.000]  跟上帝的約會
[00:10:12.000 --> 00:10:14.000]  是否最重要?
[00:10:14.000 --> 00:10:16.000]  弟兄姊妹
[00:10:16.000 --> 00:10:18.000]  如果我們的生命
[00:10:18.000 --> 00:10:20.000]  我們的教會生活
[00:10:20.000 --> 00:10:22.000]  不是很用心
[00:10:22.000 --> 00:10:24.000]  盡心盡性
[00:10:24.000 --> 00:10:26.000]  去敬畏上帝
[00:10:26.000 --> 00:10:28.000]  我想我們
[00:10:28.000 --> 00:10:30.000]  弟兄姊妹之間的生活
[00:10:30.000 --> 00:10:32.000]  都有問題
[00:10:32.000 --> 00:10:34.000]  在早期教會
[00:10:34.000 --> 00:10:36.000]  耶路撒冷教會
[00:10:36.000 --> 00:10:38.000]  他們因著去敬畏上帝
[00:10:38.000 --> 00:10:40.000]  信徒就敬拜讚美
[00:10:40.000 --> 00:10:42.000]  他們天天
[00:10:42.000 --> 00:10:44.000]  同心合意
[00:10:44.000 --> 00:10:46.000]  行切地在聖殿裡敬拜
[00:10:46.000 --> 00:10:48.000]  敬拜
[00:10:48.000 --> 00:10:50.000]  有三個形容詞
[00:10:50.000 --> 00:10:52.000]  天天同心合意
[00:10:52.000 --> 00:10:54.000]  行切
[00:10:54.000 --> 00:10:56.000]  天天很行切
[00:10:56.000 --> 00:10:58.000]  是指他們的時間
[00:10:58.000 --> 00:11:00.000]  很常常經常地敬拜
[00:11:00.000 --> 00:11:02.000]  同心合意
[00:11:02.000 --> 00:11:04.000]  這個字在新約出現了十二次
[00:11:04.000 --> 00:11:06.000]  有十一次都在使徒行傳
[00:11:06.000 --> 00:11:08.000]  在早期教會
[00:11:08.000 --> 00:11:10.000]  其中一個特徵
[00:11:10.000 --> 00:11:12.000]  就是他們很同心
[00:11:12.000 --> 00:11:14.000]  很一致
[00:11:14.000 --> 00:11:16.000]  很合一地敬拜
[00:11:16.000 --> 00:11:18.000]  我們的敬拜生活
[00:11:18.000 --> 00:11:20.000]  是怎樣?
[00:11:20.000 --> 00:11:22.000]  我們是否一個很合一的敬拜?
[00:11:22.000 --> 00:11:24.000]  因著敬畏神
[00:11:24.000 --> 00:11:26.000]  這群信徒在家中擦餅
[00:11:26.000 --> 00:11:28.000]  所以在早期教會
[00:11:28.000 --> 00:11:30.000]  他們很多時候的聚會
[00:11:30.000 --> 00:11:32.000]  都是在信徒的家裡
[00:11:32.000 --> 00:11:34.000]  擦餅就是我們今天的聖餐
[00:11:34.000 --> 00:11:36.000]  他們在家裡
[00:11:36.000 --> 00:11:38.000]  他們都是常常藉著聖餐
[00:11:38.000 --> 00:11:40.000]  去紀念主的受死
[00:11:40.000 --> 00:11:42.000]  犧牲
[00:11:42.000 --> 00:11:44.000]  在家裡
[00:11:44.000 --> 00:11:46.000]  他們都是以基督為他們的忠心
[00:11:46.000 --> 00:11:48.000]  基督是我家之主
[00:11:48.000 --> 00:11:50.000]  可能很多人都有這個牌匾
[00:11:50.000 --> 00:11:52.000]  在家裡
[00:11:52.000 --> 00:11:54.000]  但我們是否真的以基督
[00:11:54.000 --> 00:11:56.000]  為我們家庭的主?
[00:11:56.000 --> 00:11:58.000]  我們有多少在家裡
[00:11:58.000 --> 00:12:00.000]  都會常常去紀念耶穌基督
[00:12:00.000 --> 00:12:02.000]  為我們受死犧牲?
[00:12:02.000 --> 00:12:04.000]  他們又傳著歡喜
[00:12:04.000 --> 00:12:06.000]  坦誠的心用範
[00:12:06.000 --> 00:12:08.000]  坦誠這個字就是很單純
[00:12:08.000 --> 00:12:10.000]  很誠懇
[00:12:10.000 --> 00:12:12.000]  不深懷異議
[00:12:12.000 --> 00:12:14.000]  他們很單純
[00:12:14.000 --> 00:12:16.000]  很專一
[00:12:16.000 --> 00:12:18.000]  很開心地一起去吃飯
[00:12:18.000 --> 00:12:20.000]  在二次大戰期間
[00:12:20.000 --> 00:12:22.000]  德國有個神學家叫潘霍華
[00:12:22.000 --> 00:12:24.000]  他寫了一本書叫《團契生活》
[00:12:24.000 --> 00:12:26.000]  他講到
[00:12:26.000 --> 00:12:28.000]  德國信徒當時的借飯土
[00:12:28.000 --> 00:12:30.000]  就是這樣
[00:12:30.000 --> 00:12:32.000]  就是求祢去祝福
[00:12:32.000 --> 00:12:34.000]  祢所賜下的一切
[00:12:34.000 --> 00:12:36.000]  祢所賜下的飯食
[00:12:36.000 --> 00:12:38.000]  就是我們華人的借飯土
[00:12:38.000 --> 00:12:40.000]  重點就是感恩
[00:12:40.000 --> 00:12:42.000]  而他們的借飯土
[00:12:42.000 --> 00:12:44.000]  重點就是承認
[00:12:44.000 --> 00:12:46.000]  基督的神聖
[00:12:46.000 --> 00:12:48.000]  承認基督就是永恆的施與者
[00:12:48.000 --> 00:12:50.000]  是祂賜予我們的
[00:12:50.000 --> 00:12:52.000]  兩個都對
[00:12:52.000 --> 00:12:54.000]  所以用範
[00:12:54.000 --> 00:12:56.000]  從早期教會到今天
[00:12:56.000 --> 00:12:58.000]  都是重要的
[00:12:58.000 --> 00:13:00.000]  你發覺在福音書
[00:13:00.000 --> 00:13:02.000]  其實耶穌經常教導的場景
[00:13:02.000 --> 00:13:04.000]  都是在飯桌上
[00:13:04.000 --> 00:13:06.000]  很多飯桌上的交流
[00:13:06.000 --> 00:13:08.000]  所以用飯
[00:13:08.000 --> 00:13:10.000]  table fellowship
[00:13:10.000 --> 00:13:12.000]  是很重要
[00:13:12.000 --> 00:13:14.000]  是教會生活和團契生活
[00:13:14.000 --> 00:13:16.000]  一個重要的部分
[00:13:16.000 --> 00:13:18.000]  所以福音書有很多的飯聚
[00:13:18.000 --> 00:13:20.000]  很多吃飯聚會
[00:13:20.000 --> 00:13:22.000]  我們有晚堂聚餐
[00:13:22.000 --> 00:13:24.000]  我們有迎新聚餐
[00:13:24.000 --> 00:13:26.000]  我們水禮之後有茶點
[00:13:26.000 --> 00:13:28.000]  報道會之後有聚餐
[00:13:28.000 --> 00:13:30.000]  我們有gap lunch
[00:13:30.000 --> 00:13:32.000]  我們很多都是吃飯
[00:13:32.000 --> 00:13:34.000]  我想你們團契也是
[00:13:34.000 --> 00:13:36.000]  很多吃飯的機會
[00:13:36.000 --> 00:13:38.000]  很多吃飯的機會
[00:13:38.000 --> 00:13:40.000]  但是吃飯
[00:13:40.000 --> 00:13:42.000]  不是為了滿足禱福
[00:13:42.000 --> 00:13:44.000]  其實吃飯是很重要
[00:13:44.000 --> 00:13:46.000]  像早期教會
[00:13:46.000 --> 00:13:48.000]  有飯桌上的交易
[00:13:48.000 --> 00:13:50.000]  有飯桌上的fellowship
[00:13:50.000 --> 00:13:52.000]  早期教會就是這樣
[00:13:52.000 --> 00:13:54.000]  很敬畏神的聚會
[00:13:54.000 --> 00:13:56.000]  去生活
[00:13:56.000 --> 00:13:58.000]  他們得人的喜愛
[00:13:58.000 --> 00:14:00.000]  也有土主的喜悅
[00:14:00.000 --> 00:14:02.000]  不夠的人就天天交給他們
[00:14:02.000 --> 00:14:04.000]  教會生活
[00:14:04.000 --> 00:14:06.000]  或者團契生活
[00:14:06.000 --> 00:14:08.000]  我覺得一個最基礎
[00:14:08.000 --> 00:14:10.000]  差不多最重要的心態
[00:14:10.000 --> 00:14:12.000]  是敬畏神
[00:14:12.000 --> 00:14:14.000]  沒有了敬畏神
[00:14:14.000 --> 00:14:16.000]  我們不害怕神
[00:14:16.000 --> 00:14:18.000]  我們教會生活就很鬆散
[00:14:18.000 --> 00:14:20.000]  我們要懷著很不同的目的
[00:14:20.000 --> 00:14:22.000]  來到這教會裡面
[00:14:22.000 --> 00:14:24.000]  有一個故事這麼說
[00:14:24.000 --> 00:14:26.000]  在美國有一次有一個人
[00:14:26.000 --> 00:14:28.000]  跟他的大老闆出去吃飯
[00:14:28.000 --> 00:14:30.000]  有一個非常有錢的人
[00:14:30.000 --> 00:14:32.000]  有很龐大的事業
[00:14:32.000 --> 00:14:34.000]  富甲一方
[00:14:34.000 --> 00:14:36.000]  大老闆和他的下屬
[00:14:36.000 --> 00:14:38.000]  跟這個大兄一路走的時候
[00:14:38.000 --> 00:14:40.000]  在路上見到一個
[00:14:40.000 --> 00:14:42.000]  一仙的硬幣
[00:14:42.000 --> 00:14:44.000]  大老闆竟然
[00:14:44.000 --> 00:14:46.000]  看著這個硬幣
[00:14:46.000 --> 00:14:48.000]  看了一段時間
[00:14:48.000 --> 00:14:50.000]  然後慢慢
[00:14:50.000 --> 00:14:52.000]  執起這個一仙銀
[00:14:52.000 --> 00:14:54.000]  很珍而重之地放在袋子裡面
[00:14:54.000 --> 00:14:56.000]  這個人就很奇怪
[00:14:56.000 --> 00:14:58.000]  大老闆你富甲一方
[00:14:58.000 --> 00:15:00.000]  怎會貪這個一仙硬幣呢
[00:15:00.000 --> 00:15:02.000]  去到餐廳
[00:15:02.000 --> 00:15:04.000]  這個人就忍不住
[00:15:04.000 --> 00:15:06.000]  問老闆
[00:15:06.000 --> 00:15:08.000]  為什麼你要拿這個一仙硬幣呢
[00:15:08.000 --> 00:15:10.000]  這個是不是
[00:15:10.000 --> 00:15:12.000]  一個很罕有的
[00:15:12.000 --> 00:15:14.000]  一個貨幣
[00:15:14.000 --> 00:15:16.000]  你是會
[00:15:16.000 --> 00:15:18.000]  一個貨幣收藏家呢
[00:15:18.000 --> 00:15:20.000]  這個老闆就拿出這個硬幣
[00:15:20.000 --> 00:15:22.000]  給這個人看
[00:15:22.000 --> 00:15:24.000]  這個硬幣上面
[00:15:24.000 --> 00:15:26.000]  刻著什麼
