
[00:00:00.000 --> 00:00:05.480]  我們今天要結束了《主禱文》
[00:03:00.480 --> 00:03:01.840]  是文言文
[00:03:01.840 --> 00:03:04.640]  即是說「願你的旨意行就在地」
[00:03:04.640 --> 00:03:07.920]  那一節的經文是沒有了
[00:03:07.920 --> 00:03:09.200]  然後經文又說
[00:03:09.200 --> 00:03:13.120]  「我們日用的飲食天天賜給我們
[00:03:13.120 --> 00:03:14.560]  赦免我們的罪
[00:03:14.560 --> 00:03:18.400]  因為我們也赦免凡虧欠我們的人
[00:03:18.400 --> 00:03:20.720]  不叫我們遇見試探
[00:03:20.720 --> 00:03:22.960]  救我們脫離凶惡」
[00:03:22.960 --> 00:03:24.640]  又有括弧寫著
[00:03:24.640 --> 00:03:25.680]  有古卷
[00:03:25.680 --> 00:03:27.920]  是沒有了抹具
[00:03:27.920 --> 00:03:29.680]  而我們今天的經文
[00:03:29.680 --> 00:03:32.480]  在任何版本的《路加福音》
[00:03:32.480 --> 00:03:35.040]  都是沒有記載
[00:03:35.040 --> 00:03:36.320]  你說
[00:03:36.320 --> 00:03:39.520]  為甚麼兩個版本會那麼不同?
[00:03:39.520 --> 00:03:43.280]  是不是聖經又有出入有問題?
[00:03:43.280 --> 00:03:45.440]  其實這兩個版本
[00:03:45.440 --> 00:03:48.960]  是耶穌基督在兩次不同的時間
[00:03:48.960 --> 00:03:53.200]  不同的地點來教門徒禱告
[00:03:53.200 --> 00:03:56.000]  怎知道不同的地點?
[00:03:56.000 --> 00:03:59.520]  第一次在《馬太福音》記載的
[00:03:59.520 --> 00:04:01.520]  是在登山補訓
[00:04:01.520 --> 00:04:06.480]  亦即是耶穌基督在加利利海岸附近
[00:04:06.480 --> 00:04:08.800]  來教門徒
[00:04:08.800 --> 00:04:11.200]  而在《路加福音》的版本
[00:04:11.200 --> 00:04:14.640]  耶穌基督在猶大地
[00:04:14.640 --> 00:04:18.080]  耶穌基督剛剛在第十章《路加福音》
[00:04:18.080 --> 00:04:21.120]  是探完馬大和瑪利亞
[00:04:21.120 --> 00:04:23.840]  十一章頭就教主禱文
[00:04:23.840 --> 00:04:26.560]  所以在猶大地
[00:04:26.560 --> 00:04:28.960]  在帕大尼
[00:04:28.960 --> 00:04:32.320]  不知道這次去到以色列的弟兄姊妹
[00:04:32.320 --> 00:04:35.840]  有沒有去到帕大尼這個地方
[00:04:35.840 --> 00:04:38.560]  帕大尼是很近耶路撒冷
[00:04:38.560 --> 00:04:39.680]  非常之近
[00:04:39.680 --> 00:04:44.560]  而加利利距離耶路撒冷有六十里
[00:04:44.560 --> 00:04:48.640]  所以是兩個非常之不同的地方
[00:04:48.640 --> 00:04:52.880]  但是雖然是兩個不同的地方
[00:04:52.880 --> 00:04:54.080]  不同的時間
[00:04:54.080 --> 00:04:56.160]  但耶穌基督教主禱文
[00:04:56.160 --> 00:04:58.720]  為何會相差那麼遠?
[00:04:58.720 --> 00:05:01.280]  這其實證明了我們所說
[00:05:01.280 --> 00:05:04.560]  主禱文不是用來唸的
[00:05:04.560 --> 00:05:08.240]  不是用來讓我們唸口往的唸
[00:05:08.240 --> 00:05:10.240]  如果是用來唸的話
[00:05:10.240 --> 00:05:12.960]  你就要完全一模一樣
[00:05:12.960 --> 00:05:15.360]  以防是唸錯了
[00:05:15.360 --> 00:05:18.240]  你看哈利波特的電影都知道
[00:05:18.240 --> 00:05:21.360]  唸錯咒語是弄巧反拙的
[00:05:21.360 --> 00:05:23.200]  如果真的要來唸的話
[00:05:23.200 --> 00:05:27.360]  就要十十足足地唸到一模一樣
[00:05:27.360 --> 00:05:28.960]  主禱文不是用來唸的
[00:05:28.960 --> 00:05:31.040]  主禱文是一個骨幹
[00:05:31.040 --> 00:05:34.400]  是讓我們加上自己的禱告
[00:05:34.400 --> 00:05:39.200]  自己的話語來同神禱告
[00:05:39.200 --> 00:05:43.440]  例如有人可能會說
[00:05:43.440 --> 00:05:46.000]  這兩個是不同的時間
[00:05:46.000 --> 00:05:47.840]  耶穌基督教門徒
[00:05:47.840 --> 00:05:51.760]  但是四福音裡面又有同一時間
[00:05:51.760 --> 00:05:53.680]  說同一件事
[00:05:53.680 --> 00:05:56.640]  但是四福音說的都有出入
[00:05:56.640 --> 00:06:00.000]  都是不一致性的
[00:06:00.000 --> 00:06:02.880]  其實要一致性是很容易的
[00:06:02.880 --> 00:06:07.200]  早期的教會只需要派保羅或者彼得
[00:06:07.200 --> 00:06:09.760]  在任何的書信出版之前
[00:06:09.760 --> 00:06:12.800]  都要他們兩個審閱過
[00:06:12.800 --> 00:06:14.560]  都要他們兩個看過
[00:06:14.560 --> 00:06:16.560]  上官敲個印
[00:06:16.560 --> 00:06:20.000]  那就完全一致化
[00:06:20.000 --> 00:06:24.080]  但是一致化等不等於是真實性
[00:06:24.080 --> 00:06:27.440]  一致性不代表是真實性
[00:06:27.440 --> 00:06:29.760]  我們見到警察
[00:06:29.760 --> 00:06:32.480]  如果抓到一班疑犯
[00:06:32.480 --> 00:06:33.920]  會不會給他們時間
[00:06:33.920 --> 00:06:37.520]  讓他們在同一個房間裏夾過口供
[00:06:37.520 --> 00:06:40.000]  然後才問他們
[00:06:40.000 --> 00:06:42.960]  夾過口供信不信得過
[00:06:42.960 --> 00:06:44.720]  不信得過
[00:06:44.720 --> 00:06:47.360]  聖經從來不會這樣
[00:06:47.360 --> 00:06:50.560]  聖經從來沒有說夾過口供
[00:06:50.560 --> 00:06:53.280]  你見到在《約翰福音》裡面
[00:06:53.280 --> 00:06:55.520]  記不記得多瑪
[00:06:55.520 --> 00:06:56.480]  多瑪說
[00:06:56.480 --> 00:06:59.360]  你們個個都說見過復活的耶穌基督
[00:06:59.360 --> 00:07:01.200]  我就沒見過了
[00:07:01.200 --> 00:07:03.280]  除非讓我見到
[00:07:03.280 --> 00:07:04.560]  不單只要見到
[00:07:04.560 --> 00:07:06.880]  我還要摸到祂的釘痕
[00:07:06.880 --> 00:07:09.120]  我才相信
[00:07:09.120 --> 00:07:11.040]  結果被他見到
[00:07:11.040 --> 00:07:13.840]  害怕到整個苦服伏在地上
[00:07:13.840 --> 00:07:14.800]  我的主啊
[00:07:14.800 --> 00:07:16.960]  我的神啊
[00:07:16.960 --> 00:07:20.080]  所以聖經從來不會說夾過口供
[00:07:20.080 --> 00:07:21.600]  今天的經文
[00:07:21.600 --> 00:07:23.600]  有些版本是有
[00:07:23.600 --> 00:07:25.600]  有些版本是沒有
[00:07:25.600 --> 00:07:27.440]  只有一個原因
[00:07:27.440 --> 00:07:31.360]  就是文士抄的時候出現的問題
[00:07:31.360 --> 00:07:33.360]  可能是本來是有的
[00:07:33.360 --> 00:07:36.080]  最早期的聖經
[00:07:36.080 --> 00:07:38.560]  文士抄抄下沒有抄到
[00:07:38.560 --> 00:07:40.160]  也有可能
[00:07:40.160 --> 00:07:41.760]  本來是沒有的
[00:07:41.760 --> 00:07:45.120]  文士後來說應該加上去
[00:07:45.120 --> 00:07:46.880]  有兩個可能
[00:07:46.880 --> 00:07:50.160]  不知道大家有沒有聽過有人說
[00:07:50.160 --> 00:07:52.560]  聖經不可以信的
[00:07:52.560 --> 00:07:57.040]  因為文士將聖經抄來抄去
[00:07:57.040 --> 00:07:58.880]  抄了這麼多次
[00:07:58.880 --> 00:08:01.520]  越抄越錯
[00:08:01.520 --> 00:08:03.120]  越錯
[00:08:03.120 --> 00:08:05.520]  那些錯誤一直累積
[00:08:05.520 --> 00:08:06.640]  到後來
[00:08:06.640 --> 00:08:08.400]  根本不知道說什麼
[00:08:08.400 --> 00:08:09.440]  不可以相信
[00:08:09.440 --> 00:08:10.880]  有沒有聽過人說
[00:08:10.880 --> 00:08:13.360]  相信大家都聽過
[00:08:13.360 --> 00:08:18.080]  這個原因
[00:08:18.080 --> 00:08:23.840]  就是一般人對聖經文士手抄本的
[00:08:23.840 --> 00:08:26.000]  錯誤的觀點
[00:08:26.000 --> 00:08:30.720]  原來手抄本不是直線型的程序來抄
[00:08:30.720 --> 00:08:34.000]  不是有一本叫做原文A
[00:08:34.000 --> 00:08:35.600]  由A抄去B
[00:08:35.600 --> 00:08:37.600]  同一本由B抄去C
[00:08:37.600 --> 00:08:39.120]  C抄去D
[00:08:39.120 --> 00:08:40.400]  如果這樣抄
[00:08:40.400 --> 00:08:44.560]  文士的錯誤會累積
[00:08:44.560 --> 00:08:47.680]  但是聖經抄是平衡型的
[00:08:47.680 --> 00:08:51.600]  一個文士會抄很多本出來
[00:08:51.600 --> 00:08:56.080]  如果你這個文士其中一本抄一抄睡著了
[00:08:56.080 --> 00:08:57.680]  抄錯了
[00:08:57.680 --> 00:08:59.680]  他其他抄的版本
[00:08:59.680 --> 00:09:01.280]  你可以拿來對一對
[00:09:01.280 --> 00:09:02.720]  你就知道
[00:09:02.720 --> 00:09:04.400]  原來四部都不是這樣
[00:09:04.400 --> 00:09:05.520]  是這一部是這樣
[00:09:05.520 --> 00:09:07.040]  所以是出現了問題
[00:09:07.040 --> 00:09:09.360]  是文士的問題
[00:09:09.360 --> 00:09:12.960]  如果你說這個文士每抄到同一個地方
[00:09:12.960 --> 00:09:15.600]  都會犯同一個錯誤的
[00:09:15.600 --> 00:09:18.640]  這個機會是非常非常之微
[00:09:18.640 --> 00:09:21.280]  就算有文士是有心作弄
[00:09:21.280 --> 00:09:24.400]  對了 我抄到這裏我是改了它
[00:09:24.400 --> 00:09:27.120]  還有其他文士抄的版本
[00:09:27.120 --> 00:09:28.960]  不是只有它一個
[00:09:28.960 --> 00:09:31.760]  所以如果是這樣的時候
[00:09:31.760 --> 00:09:36.320]  你要找到錯誤是很容易的
[00:09:36.320 --> 00:09:43.120]  我們知道影印機是1938年才發明
[00:09:43.120 --> 00:09:47.680]  1959年才有第一部影印機出售
[00:09:47.680 --> 00:09:51.760]  但是神居然可以用這樣手抄的辦法
[00:09:51.760 --> 00:09:55.120]  來保持聖經的準確性
[00:09:55.120 --> 00:09:57.920]  而這樣抄出來的聖經有人發覺
[00:09:57.920 --> 00:10:01.120]  準確性是99%
[00:10:01.120 --> 00:10:02.720]  你拿去影印機
[00:10:02.720 --> 00:10:05.600]  有時那塊玻璃不清楚
[00:10:05.600 --> 00:10:08.480]  都會印到有些問題出現
[00:10:08.480 --> 00:10:12.480]  但是居然手抄的聖經是99%的準確
[00:10:12.480 --> 00:10:19.520]  而那1%是完全與教義與真理
[00:10:19.520 --> 00:10:27.520]  與神學是完全無相干的
[00:10:27.520 --> 00:10:30.400]  我們不妨看一看
[00:10:30.400 --> 00:10:32.160]  有很多人會說
[00:10:32.160 --> 00:10:34.480]  你的神那麼厲害
[00:10:34.480 --> 00:10:41.200]  為何不命令所有文士抄的時候都不會抄錯
[00:10:41.200 --> 00:10:43.760]  你的神那麼厲害為何不可以這樣做
[00:10:43.760 --> 00:10:46.000]  這個我又聽過
[00:10:46.000 --> 00:10:48.080]  這個問題真的很好
[00:10:48.080 --> 00:10:53.120]  所以最好的答案是問神
[00:10:53.120 --> 00:10:57.280]  你去問神的時候我有多條問題要回答
[00:10:57.280 --> 00:11:01.360]  要問神為何容許人犯罪
[00:11:01.360 --> 00:11:03.280]  最初容許人犯罪
[00:11:03.280 --> 00:11:06.800]  如果神是將所有人變成機械人
[00:11:06.800 --> 00:11:08.320]  每個人都不懂犯罪
[00:11:08.320 --> 00:11:10.080]  神說甚麼他就做甚麼
[00:11:10.080 --> 00:11:14.880]  抄聖經的時候又不會抄錯,多好
[00:11:14.880 --> 00:11:18.640]  為何神不將所有人變成機械人
[00:11:18.640 --> 00:11:22.160]  但是你有沒有想過
[00:11:22.160 --> 00:11:25.760]  很多時候我們以為神變了所有人做機械人
[00:11:25.760 --> 00:11:27.280]  這樣就最了不起
[00:11:27.280 --> 00:11:29.120]  你有沒有想過如果神能夠
[00:11:29.120 --> 00:11:32.640]  容許你有你的意志
[00:11:32.640 --> 00:11:35.280]  來犯罪或不犯罪
[00:11:35.280 --> 00:11:38.720]  你喜歡犯罪,神說好,你去犯罪
[00:11:38.720 --> 00:11:42.080]  但是容許你犯罪,容許你犯錯
[00:11:42.080 --> 00:11:44.640]  然而整個世界,整個宇宙
[00:11:44.640 --> 00:11:48.320]  仍然是照著祂的旨意行走
[00:11:48.320 --> 00:11:52.160]  這位神是不是更加了不起,更加偉大
[00:11:52.160 --> 00:11:54.000]  有沒有想過
[00:11:54.000 --> 00:11:57.040]  所以不是說神變了每個人都是機械人
[00:11:57.040 --> 00:11:59.520]  才叫做了不起
[00:11:59.520 --> 00:12:03.040]  其實今天的贊美詩很重要
[00:12:03.040 --> 00:12:05.760]  今天的贊美詩絕對我相信
[00:12:05.760 --> 00:12:09.920]  是屬於原文的一個部分
[00:12:09.920 --> 00:12:14.240]  雖然在這裡最早找到的兩個版本是沒有的
[00:12:14.240 --> 00:12:17.600]  我們要證實
[00:12:17.600 --> 00:12:21.840]  這個贊美詩是真真正正在聖經裡面
[00:12:21.840 --> 00:12:23.840]  有兩種辦法
[00:12:23.840 --> 00:12:26.400]  是有外證和內證
[00:12:26.400 --> 00:12:28.560]  以前也跟大家說過
[00:12:28.560 --> 00:12:31.920]  內證是在聖經裡面找到證據
[00:12:31.920 --> 00:12:36.000]  外證是在聖經的外面找到證據
[00:12:36.000 --> 00:12:38.160]  外證有些什麼呢
[00:12:38.160 --> 00:12:42.800]  有一個早期的教父叫John Chrysostom
[00:12:42.800 --> 00:12:47.360]  他是主後四世紀的人
[00:12:47.360 --> 00:12:54.000]  他說贊美詩應該是屬於著圖文
[00:12:54.000 --> 00:12:55.520]  應該是有的
[00:12:55.520 --> 00:12:58.000]  為什麼他這麼肯定有呢
[00:12:58.000 --> 00:13:02.480]  有人說他可能見過早期的版本是有的
[00:13:02.480 --> 00:13:07.280]  甚至有人說他可能擁有早期的版本
[00:13:07.280 --> 00:13:10.560]  但是因為我們沒有見過這個早期的版本
[00:13:10.560 --> 00:13:12.320]  沒有流傳給我們見到
[00:13:12.320 --> 00:13:14.400]  或者是沒有發現到
[00:13:14.400 --> 00:13:17.760]  所以我們只可以說這是一個外證
[00:13:17.760 --> 00:13:20.640]  不是一個內證
[00:13:20.640 --> 00:13:23.200]  另外有很多內證證實
[00:13:23.200 --> 00:13:27.120]  這個贊美詩應該是屬於著圖文
[00:13:27.120 --> 00:13:33.920]  98.6%所找到的所有新約的首抄希臘本
[00:13:33.920 --> 00:13:37.040]  都是有最後一節的經文
[00:13:37.040 --> 00:13:39.920]  98.6%
[00:13:39.920 --> 00:13:41.040]  你想想
[00:13:41.040 --> 00:13:43.280]  沒有的其實是佔少數
[00:13:43.280 --> 00:13:47.120]  是最早最古老的那兩個
[00:13:47.120 --> 00:13:51.440]  但是最古老的那兩個都是四世紀的首抄本
[00:13:51.440 --> 00:13:54.480]  還有三世紀、二世紀
[00:13:54.480 --> 00:13:58.960]  所以可能是未找到
[00:13:58.960 --> 00:14:01.200]  未必是真的沒有
[00:14:01.200 --> 00:14:04.000]  另外有一個主要的原因
[00:14:04.000 --> 00:14:06.000]  是否記得我跟大家說
[00:14:06.000 --> 00:14:10.480]  在這裏主圖文有個很美麗的首尾結構
[00:14:10.480 --> 00:14:12.960]  這個首尾結構我們見到
[00:14:12.960 --> 00:14:17.920]  是證實其實應該是有最後的贊美詩
[00:14:17.920 --> 00:14:21.600]  我們見到六章九節和六章十三節的尾
[00:14:21.600 --> 00:14:23.280]  就是我們今天的經文
[00:14:23.280 --> 00:14:25.600]  都是贊美的話語
[00:14:25.600 --> 00:14:27.920]  六章九節說:我們在天上的父
[00:14:27.920 --> 00:14:30.720]  願人都尊你的名為聖
[00:14:30.720 --> 00:14:33.440]  我們今天的經文說:國道權並榮耀
[00:14:33.440 --> 00:14:36.000]  全是你的,直到永遠
[00:14:36.000 --> 00:14:37.760]  都是贊美的詩句
[00:14:37.760 --> 00:14:41.200]  幫助我們能夠進入敬拜
[00:14:41.200 --> 00:14:42.880]  而我們也說過
[00:14:42.880 --> 00:14:47.280]  主圖文有兩次叫我們改變我們的心智
[00:14:47.280 --> 00:14:49.680]  改變我們的意志來禱告
[00:14:49.680 --> 00:14:52.960]  一次是六章十節
[00:14:52.960 --> 00:14:55.040]  是說我們要先求神的國
[00:14:55.040 --> 00:14:56.240]  先求神的義
[00:14:56.240 --> 00:14:59.040]  然後先求自己的事
[00:14:59.040 --> 00:15:02.960]  而上一次跟大家說的是六章十三節的頭
[00:15:02.960 --> 00:15:06.800]  是說到當我們在地上遇見試驗的時候
[00:15:06.800 --> 00:15:09.120]  很多時候我們很想犯罪
[00:15:09.120 --> 00:15:11.120]  因為太大的隱憂
[00:15:11.120 --> 00:15:12.320]  很想犯罪
[00:15:12.320 --> 00:15:16.080]  但我們求神不要讓我們遇見試探
[00:15:16.080 --> 00:15:20.880]  不要讓我們的試驗變成了試探
[00:15:20.880 --> 00:15:22.560]  不要去犯罪
[00:15:22.560 --> 00:15:25.520]  而經文最中心的地方
[00:15:25.520 --> 00:15:28.400]  就是六章十一和六章十二節
[00:15:28.400 --> 00:15:30.960]  是為我們物質來祈求
[00:15:30.960 --> 00:15:34.240]  和為我們靈裡面的需要來祈求
[00:15:34.240 --> 00:15:38.560]  所以我們見到一個很美麗的首尾結構
[00:15:38.560 --> 00:15:41.280]  來證實到真真正正
[00:15:41.280 --> 00:15:48.080]  最後的贊美詩應該是屬於主圖文
[00:15:48.080 --> 00:15:50.000]  另外第三點
[00:15:50.000 --> 00:15:52.240]  我們見到內政是說甚麼
[00:15:52.240 --> 00:15:54.800]  根據猶太人的傳統
[00:15:54.800 --> 00:15:58.240]  他們不會在一個負面的意識上
[00:15:58.240 --> 00:16:01.360]  來結束他們的禱告
[00:16:01.360 --> 00:16:06.000]  他們會在一個正面的意識上來結束禱告
[00:16:06.000 --> 00:16:08.640]  如果我們看看我們的主圖文
[00:16:08.640 --> 00:16:12.160]  如果沒有了最後那節的經文會怎樣呢?
[00:16:12.160 --> 00:16:16.240]  我們會停留在「不叫我們遇見試探
[00:16:16.240 --> 00:16:18.080]  叫我們脫離凶惡」
[00:16:18.080 --> 00:16:20.800]  就是亞門了
[00:16:20.800 --> 00:16:23.040]  不叫我們遇見試探
[00:16:23.040 --> 00:16:24.800]  叫我們脫離凶惡
[00:16:24.800 --> 00:16:28.960]  凶惡是一個負面的意識
[00:16:28.960 --> 00:16:34.240]  所以猶太人是絕對不會在這裡停止
[00:16:34.240 --> 00:16:38.800]  終結他們的禱告
[00:16:38.800 --> 00:16:40.640]  而最後一個原因
[00:16:40.640 --> 00:16:42.560]  就是主圖文的贊美詩
[00:16:42.560 --> 00:16:47.440]  是符合所有在這裡新約舊約的禱告
[00:16:47.440 --> 00:16:52.240]  和贊美的結束的程序
[00:16:52.240 --> 00:16:53.840]  是符合所有
[00:16:53.840 --> 00:16:57.760]  我們不妨看看保羅的書信
[00:16:57.760 --> 00:16:58.960]  在這裡新約
[00:16:58.960 --> 00:17:00.000]  在這裡保羅的書信
[00:17:00.000 --> 00:17:02.240]  《加拿大書》一章四至五節
[00:17:02.240 --> 00:17:03.520]  保羅怎樣說呢?
[00:17:03.520 --> 00:17:07.680]  他說「基督照我們父神的旨意
[00:17:07.680 --> 00:17:10.080]  為我們的罪寫記
[00:17:10.080 --> 00:17:14.640]  要救我們脫離這罪惡的世代
[00:17:14.640 --> 00:17:17.360]  但願榮耀歸於神
[00:17:17.360 --> 00:17:20.560]  直到永永遠遠阿門」
[00:17:20.560 --> 00:17:24.800]  有沒有看到這裡有一個負面的意識?
[00:17:24.800 --> 00:17:30.000]  負面的意識就是脫離這個罪惡的世界
[00:17:30.000 --> 00:17:31.920]  但一說完這個負面
[00:17:31.920 --> 00:17:34.160]  馬上就走回正面
[00:17:34.160 --> 00:17:36.560]  「但願榮耀歸於神
[00:17:36.560 --> 00:17:40.400]  直到永永遠遠阿門」
[00:17:40.400 --> 00:17:42.160]  另外一節的經文
[00:17:42.160 --> 00:17:45.840]  是在這裡提摩太后書四章十八節
[00:17:45.840 --> 00:17:49.920]  經文說「主必救我們脫離諸般的凶惡
[00:17:49.920 --> 00:17:52.880]  也必救我們進入他的天國
[00:17:52.880 --> 00:17:55.040]  願榮耀歸給他
[00:17:55.040 --> 00:17:57.760]  直到永永遠遠阿門」
[00:17:57.760 --> 00:18:01.200]  這節的經文也有一個負面的意思
[00:18:01.200 --> 00:18:04.400]  就是要脫離諸般的凶惡
[00:18:04.400 --> 00:18:07.120]  但馬上又走回正面
[00:18:07.120 --> 00:18:10.080]  「也必救我們進他的天國
[00:18:10.080 --> 00:18:11.920]  願榮耀歸給他
[00:18:11.920 --> 00:18:15.040]  直到永永遠遠阿門」
[00:18:15.040 --> 00:18:19.360]  有沒有看到跟今天的主禱文是完全符合的?
[00:18:19.360 --> 00:18:21.520]  「不叫我們遇見試探
[00:18:21.520 --> 00:18:24.000]  救我們脫離凶惡
[00:18:24.000 --> 00:18:26.800]  因為國度權柄榮耀
[00:18:26.800 --> 00:18:29.760]  全是你的直到永遠」
[00:18:29.760 --> 00:18:32.480]  有人說保羅的禱告
[00:18:32.480 --> 00:18:37.440]  就是根據著耶穌基督給我們的主禱文
[00:18:37.440 --> 00:18:39.120]  所以我們看到
[00:18:39.120 --> 00:18:42.240]  可以證實得到這個首尾的結構
[00:18:42.240 --> 00:18:46.800]  主禱文的結束
[00:18:46.800 --> 00:18:52.960]  這個贊美詩絕對是屬於主禱文的一部分
[00:18:52.960 --> 00:18:54.960]  你說新約而已
[00:18:54.960 --> 00:18:56.320]  舊約有沒有?
[00:18:56.320 --> 00:18:58.160]  舊約也有
[00:18:58.160 --> 00:19:02.880]  舊約在歷代至上二十九章
[00:19:02.880 --> 00:19:06.880]  歷代至上二十九章是說大衛
[00:19:06.880 --> 00:19:11.840]  大衛預備了所有建築、聖殿的材料
[00:19:11.840 --> 00:19:17.360]  然後去到神的面前獻上感謝敬拜
[00:19:17.360 --> 00:19:20.480]  當時大衛已經年紀很大
[00:19:20.480 --> 00:19:25.120]  他已經納了所羅門做他的承繼人、接班人
[00:19:25.120 --> 00:19:29.680]  他也預備好了所有建造聖殿的材料
[00:19:29.680 --> 00:19:31.360]  很多時候我們只想到聖殿
[00:19:31.360 --> 00:19:34.400]  我們只想到所羅門王的聖殿
[00:19:34.400 --> 00:19:38.640]  以為所有的材料都是所羅門王預備
[00:19:38.640 --> 00:19:42.080]  不是,是他父親大衛幫他預備好
[00:19:42.080 --> 00:19:44.560]  的確是在所羅門王的期間
[00:19:44.560 --> 00:19:48.880]  在所羅門王的督察之下建成
[00:19:48.880 --> 00:19:54.880]  這裡說到大衛預備了材料來贊美神
[00:19:54.880 --> 00:19:58.480]  有一個解經家叫David Hill
[00:19:58.480 --> 00:20:02.880]  他說古代在聖殿裡面的敬拜的禱告
[00:20:02.880 --> 00:20:05.600]  和早期教會的禱告
[00:20:05.600 --> 00:20:09.280]  都有一定的結束儀式
[00:20:09.280 --> 00:20:12.880]  就是會眾會有回應
[00:20:12.880 --> 00:20:15.760]  而且這個回應David Hill說
[00:20:15.760 --> 00:20:21.040]  是跟著舊約的《歷代志》上29章
[00:20:21.040 --> 00:20:26.480]  後來變成《主禱文》6章13節
[00:20:26.480 --> 00:20:28.960]  根據這個程序
[00:20:28.960 --> 00:20:31.520]  祭司會跟會眾說
[00:20:31.520 --> 00:20:38.000]  耶和華我們的父以色列的神應當稱頌
[00:20:38.000 --> 00:20:40.080]  直到永永遠遠
[00:20:40.080 --> 00:20:42.080]  接著會眾就會回應
[00:20:42.080 --> 00:20:43.440]  會眾就會說
[00:20:43.440 --> 00:20:49.600]  耶和華尊大能力榮耀強盛威嚴都是你的
[00:20:49.600 --> 00:20:52.720]  凡天上地下的都是你的
[00:20:52.720 --> 00:20:54.720]  國度也是你的
[00:20:54.720 --> 00:20:58.800]  並且你為至高為萬有之首
[00:20:58.800 --> 00:21:02.240]  豐富尊榮都從你而來
[00:21:02.240 --> 00:21:04.080]  你也治理萬物
[00:21:04.080 --> 00:21:06.960]  在你的手裡大能大力
[00:21:06.960 --> 00:21:10.720]  使人尊大強盛都出於你
[00:21:10.720 --> 00:21:12.160]  我們的神啊
