
[00:00:00.000 --> 00:00:02.440]  我哋中國人好鍾意平安嘅
[00:02:45.360 --> 00:02:47.360]  要另外俾附加費
[00:02:47.360 --> 00:02:51.360]  佢哋要俾大約九千蚊嘅港幣
[00:02:51.360 --> 00:02:55.360]  最後佢哋大約要付九千元嘅港幣
[00:02:55.360 --> 00:02:57.360]  呢三個人就同意咗
[00:02:57.360 --> 00:02:59.360]  每人平均分擔就係三千幾蚊
[00:02:59.360 --> 00:03:01.360]  每人平均分擔就係三千幾蚊
[00:03:01.360 --> 00:03:03.360]  呢三個人就同意大家平均分每人三千塊
[00:03:03.360 --> 00:03:05.360]  呢三個人就同意大家平均分每人三千塊
[00:03:05.360 --> 00:03:07.360]  而當中呢個超重嘅行李
[00:03:07.360 --> 00:03:09.360]  而當中呢個超重嘅行李
[00:03:09.360 --> 00:03:11.360]  大部分都係屬於一個教友
[00:03:11.360 --> 00:03:13.360]  大部分都係屬於一個教友
[00:03:13.360 --> 00:03:15.360]  當中其實超重嘅主要係屬於一個教友
[00:03:15.360 --> 00:03:17.360]  因為佢帶咗好多嘅小型嘅禮物
[00:03:17.360 --> 00:03:19.360]  因為佢帶咗好多嘅小型嘅禮物
[00:03:19.360 --> 00:03:21.360]  就係打算送俾其他嘅人
[00:03:21.360 --> 00:03:23.360]  因為佢帶咗好多小型嘅禮物
[00:03:23.360 --> 00:03:25.360]  打算送俾別嘅人
[00:03:25.360 --> 00:03:27.360]  事後呢就係呢一個行李最多嘅教友
[00:03:27.360 --> 00:03:29.360]  事後呢就係呢一個行李最多嘅教友
[00:03:29.360 --> 00:03:31.360]  事後就係呢一個行李最多嘅教友
[00:03:31.360 --> 00:03:33.360]  埋怨嗰一個唔小心撕去嗰個行李電腦封條嘅教友
[00:03:33.360 --> 00:03:35.360]  埋怨嗰一個唔小心撕去嗰個行李電腦封條嘅教友
[00:03:35.360 --> 00:03:37.360]  埋怨嗰一個唔小心撕去嗰個行李電腦封條嘅教友
[00:03:45.360 --> 00:03:47.360]  如果唔係因為你係撕去咗嗰個電腦封條嘅話
[00:03:47.360 --> 00:03:49.360]  如果唔係因為你係撕去咗嗰個電腦封條嘅話
[00:03:49.360 --> 00:03:51.360]  如果唔係因為你係撕去咗嗰個電腦封條嘅話
[00:03:51.360 --> 00:03:53.360]  如果唔係因為你撕去咗嗰個電腦封條嘅話
[00:03:53.360 --> 00:03:55.360]  如果唔係因為你撕去咗嗰個電腦封條嘅話
[00:03:55.360 --> 00:03:57.360]  電腦封條嘅話
[00:03:57.360 --> 00:03:59.360]  電腦封條嘅話
[00:03:59.360 --> 00:04:01.360]  電腦封條嘅話
[00:04:01.360 --> 00:04:03.360]  電腦封條嘅話
[00:04:03.360 --> 00:04:05.360]  電腦封條嘅話
[00:04:05.360 --> 00:04:07.360]  電腦封條嘅話
[00:04:07.360 --> 00:04:09.360]  電腦封條嘅話
[00:04:09.360 --> 00:04:11.360]  電腦封條嘅話
[00:04:11.360 --> 00:04:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:15.360 --> 00:04:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:17.360 --> 00:04:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:19.360 --> 00:04:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:21.360 --> 00:04:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:23.360 --> 00:04:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:25.360 --> 00:04:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:27.360 --> 00:04:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:29.360 --> 00:04:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:41.360 --> 00:04:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:43.360 --> 00:04:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:45.360 --> 00:04:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:47.360 --> 00:04:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:49.360 --> 00:04:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:51.360 --> 00:04:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:53.360 --> 00:04:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:55.360 --> 00:04:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:04:59.360 --> 00:05:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:01.360 --> 00:05:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:03.360 --> 00:05:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:05.360 --> 00:05:07.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:07.360 --> 00:05:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:09.360 --> 00:05:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:11.360 --> 00:05:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:13.360 --> 00:05:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:25.360 --> 00:05:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:27.360 --> 00:05:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:29.360 --> 00:05:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:31.360 --> 00:05:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:33.360 --> 00:05:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:35.360 --> 00:05:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:37.360 --> 00:05:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:39.360 --> 00:05:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:43.360 --> 00:05:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:45.360 --> 00:05:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:47.360 --> 00:05:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:49.360 --> 00:05:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:51.360 --> 00:05:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:53.360 --> 00:05:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:55.360 --> 00:05:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:05:57.360 --> 00:06:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:09.360 --> 00:06:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:11.360 --> 00:06:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:13.360 --> 00:06:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:15.360 --> 00:06:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:17.360 --> 00:06:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:19.360 --> 00:06:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:21.360 --> 00:06:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:23.360 --> 00:06:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:27.360 --> 00:06:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:29.360 --> 00:06:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:31.360 --> 00:06:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:33.360 --> 00:06:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:35.360 --> 00:06:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:37.360 --> 00:06:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:39.360 --> 00:06:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:41.360 --> 00:06:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:53.360 --> 00:06:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:55.360 --> 00:06:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:57.360 --> 00:06:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:06:59.360 --> 00:07:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:01.360 --> 00:07:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:03.360 --> 00:07:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:05.360 --> 00:07:07.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:07.360 --> 00:07:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:11.360 --> 00:07:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:13.360 --> 00:07:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:15.360 --> 00:07:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:17.360 --> 00:07:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:19.360 --> 00:07:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:21.360 --> 00:07:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:23.360 --> 00:07:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:25.360 --> 00:07:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:39.360 --> 00:07:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:41.360 --> 00:07:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:43.360 --> 00:07:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:45.360 --> 00:07:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:47.360 --> 00:07:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:49.360 --> 00:07:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:51.360 --> 00:07:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:53.360 --> 00:07:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:55.360 --> 00:07:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:57.360 --> 00:07:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:07:59.360 --> 00:08:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:01.360 --> 00:08:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:03.360 --> 00:08:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:05.360 --> 00:08:07.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:07.360 --> 00:08:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:09.360 --> 00:08:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:23.360 --> 00:08:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:25.360 --> 00:08:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:27.360 --> 00:08:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:29.360 --> 00:08:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:31.360 --> 00:08:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:33.360 --> 00:08:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:35.360 --> 00:08:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:37.360 --> 00:08:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:39.360 --> 00:08:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:41.360 --> 00:08:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:43.360 --> 00:08:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:45.360 --> 00:08:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:47.360 --> 00:08:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:49.360 --> 00:08:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:51.360 --> 00:08:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:08:53.360 --> 00:09:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:09.360 --> 00:09:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:11.360 --> 00:09:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:13.360 --> 00:09:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:15.360 --> 00:09:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:17.360 --> 00:09:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:19.360 --> 00:09:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:21.360 --> 00:09:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:23.360 --> 00:09:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:25.360 --> 00:09:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:27.360 --> 00:09:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:29.360 --> 00:09:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:31.360 --> 00:09:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:33.360 --> 00:09:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:35.360 --> 00:09:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:09:37.360 --> 00:10:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:01.360 --> 00:10:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:03.360 --> 00:10:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:05.360 --> 00:10:07.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:07.360 --> 00:10:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:09.360 --> 00:10:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:11.360 --> 00:10:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:13.360 --> 00:10:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:15.360 --> 00:10:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:17.360 --> 00:10:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:19.360 --> 00:10:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:21.360 --> 00:10:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:35.360 --> 00:10:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:37.360 --> 00:10:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:39.360 --> 00:10:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:41.360 --> 00:10:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:43.360 --> 00:10:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:45.360 --> 00:10:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:47.360 --> 00:10:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:49.360 --> 00:10:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:51.360 --> 00:10:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:53.360 --> 00:10:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:55.360 --> 00:10:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:57.360 --> 00:10:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:10:59.360 --> 00:11:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:01.360 --> 00:11:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:03.360 --> 00:11:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:05.360 --> 00:11:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:19.360 --> 00:11:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:21.360 --> 00:11:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:23.360 --> 00:11:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:25.360 --> 00:11:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:27.360 --> 00:11:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:29.360 --> 00:11:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:31.360 --> 00:11:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:33.360 --> 00:11:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:35.360 --> 00:11:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:37.360 --> 00:11:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:39.360 --> 00:11:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:41.360 --> 00:11:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:43.360 --> 00:11:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:45.360 --> 00:11:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:47.360 --> 00:11:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:11:49.360 --> 00:12:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:09.360 --> 00:12:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:11.360 --> 00:12:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:13.360 --> 00:12:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:15.360 --> 00:12:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:17.360 --> 00:12:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:19.360 --> 00:12:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:21.360 --> 00:12:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:23.360 --> 00:12:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:25.360 --> 00:12:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:27.360 --> 00:12:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:29.360 --> 00:12:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:31.360 --> 00:12:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:33.360 --> 00:12:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:47.360 --> 00:12:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:49.360 --> 00:12:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:51.360 --> 00:12:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:53.360 --> 00:12:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:55.360 --> 00:12:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:57.360 --> 00:12:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:12:59.360 --> 00:13:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:01.360 --> 00:13:03.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:03.360 --> 00:13:05.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:05.360 --> 00:13:07.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:07.360 --> 00:13:09.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:09.360 --> 00:13:11.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:11.360 --> 00:13:13.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:13.360 --> 00:13:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:15.360 --> 00:13:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:17.360 --> 00:13:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:37.360 --> 00:13:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:39.360 --> 00:13:41.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:41.360 --> 00:13:43.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:43.360 --> 00:13:45.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:45.360 --> 00:13:47.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:47.360 --> 00:13:49.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:49.360 --> 00:13:51.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:51.360 --> 00:13:53.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:53.360 --> 00:13:55.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:55.360 --> 00:13:57.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:57.360 --> 00:13:59.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:13:59.360 --> 00:14:01.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:01.360 --> 00:14:15.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:15.360 --> 00:14:17.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:17.360 --> 00:14:19.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:19.360 --> 00:14:21.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:21.360 --> 00:14:23.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:23.360 --> 00:14:25.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:25.360 --> 00:14:27.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:27.360 --> 00:14:29.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:29.360 --> 00:14:31.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:31.360 --> 00:14:33.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:33.360 --> 00:14:35.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:35.360 --> 00:14:37.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
[00:14:37.360 --> 00:14:39.360]  你認為埋怨人哋嘅教友做得啱唔啱呢?
