
[00:00:00.000 --> 00:00:03.600]  好 我們今天會繼續來查考《彼得前書》
[00:01:52.400 --> 00:01:56.100]  要將那些羊的血 贖罪的羊的血
[00:01:56.100 --> 00:01:58.200]  灑在壇上面的
[00:01:58.200 --> 00:02:01.900]  所以這個灑血就代表了祂的擺上犧牲
[00:02:01.900 --> 00:02:03.700]  但是在這個過程當中
[00:02:03.700 --> 00:02:05.700]  主耶穌是要受苦
[00:02:05.700 --> 00:02:07.400]  最後才得到榮耀
[00:02:07.400 --> 00:02:09.200]  而我們可以做的是什麼呢?
[00:02:09.200 --> 00:02:11.200]  就是我們要去信服了
[00:02:11.200 --> 00:02:14.300]  好了 這個是第一課我們所講的
[00:02:14.300 --> 00:02:16.800]  大家可以問我拿一些筆記
[00:02:16.800 --> 00:02:19.200]  或者在YouTube裡面我們已經放在上面了
[00:02:19.200 --> 00:02:21.900]  這是第一課 就是得救的方法
[00:02:21.900 --> 00:02:24.200]  好了 我們上一課就講到
[00:02:24.200 --> 00:02:26.100]  得救就是得到什麼呢?
[00:02:26.100 --> 00:02:28.200]  其實是非常豐富的
[00:02:28.200 --> 00:02:31.100]  我們上一次只是看了《秘德前書》第一章
[00:02:31.100 --> 00:02:32.800]  第三、第四兩節而已
[00:02:32.800 --> 00:02:36.200]  請義邦和我繼續讀這兩節的經文
[00:02:36.200 --> 00:02:39.700]  讓大家可以有回那個記憶 好不好?
[00:02:39.700 --> 00:02:41.200]  第三、第四兩節
[00:02:55.200 --> 00:02:58.400]  原來我們得救的時候
[00:02:58.400 --> 00:03:00.400]  我們不只是為了上天堂
[00:03:00.400 --> 00:03:02.400]  是非常豐富的
[00:03:02.400 --> 00:03:04.400]  我們有重生的經驗
[00:03:04.400 --> 00:03:05.400]  怎麼說呢?
[00:03:05.400 --> 00:03:08.200]  重生就是你信主的那一刻
[00:03:08.200 --> 00:03:10.600]  就已經即刻 已經有了
[00:03:10.600 --> 00:03:12.000]  是剎那之間
[00:03:12.000 --> 00:03:14.000]  但是我們的生命是要不斷延續下去
[00:03:14.000 --> 00:03:16.000]  要好好的栽培
[00:03:16.000 --> 00:03:18.000]  得到慰藥才會茁壯的
[00:03:18.000 --> 00:03:21.000]  重生的經驗是過後的
[00:03:21.000 --> 00:03:23.000]  是你信主的那一刻
[00:03:23.000 --> 00:03:25.000]  但是我們現在活著的時候
[00:03:25.000 --> 00:03:27.000]  我們是對將來有盼望的
[00:03:27.000 --> 00:03:29.000]  有活潑的盼望 是現在
[00:03:29.000 --> 00:03:30.000]  那盼望是什麼呢?
[00:03:30.000 --> 00:03:32.000]  我們得到這個永恆的基業
[00:03:32.000 --> 00:03:34.000]  這個基業是什麼呢?
[00:03:34.000 --> 00:03:37.000]  是不能扭壞、不能玷污、不能衰殘的
[00:03:37.000 --> 00:03:40.000]  好了 今天我們會繼續看下去
[00:03:40.000 --> 00:03:44.000]  就是我們在第五節開始
[00:03:44.000 --> 00:03:46.000]  因為我們上一節看到
[00:03:46.000 --> 00:03:48.000]  第三、第四、第五節
[00:03:48.000 --> 00:03:51.000]  因為我們上一節看到第三、第四節了
[00:03:51.000 --> 00:03:54.000]  今天我們看比德前書第一章
[00:03:54.000 --> 00:03:56.000]  第五、第六、第七這三節的經文
[00:03:56.000 --> 00:03:58.000]  記住我們查經
[00:03:58.000 --> 00:04:00.000]  整本書是逐節逐節去看的
[00:04:00.000 --> 00:04:02.000]  我們也看第五、第六、第七節
[00:04:02.000 --> 00:04:04.000]  我們請Yvonne和我讀出
[00:04:04.000 --> 00:04:09.000]  你們者因信蒙神能力保守之人
[00:04:09.000 --> 00:04:11.000]  必能得著所預備
[00:04:11.000 --> 00:04:13.000]  到末世要顯現的救恩
[00:04:13.000 --> 00:04:16.000]  因此你們是大有喜樂
[00:04:16.000 --> 00:04:20.000]  但如今在百般的試煉中暫時憂愁
[00:04:20.000 --> 00:04:22.000]  叫你們的信心既被試驗
[00:04:22.000 --> 00:04:24.000]  就比那被火試驗
[00:04:24.000 --> 00:04:27.000]  仍然能壞的金紙更顯寶貴
[00:04:27.000 --> 00:04:30.000]  所以在耶穌基督顯現的時候
[00:04:30.000 --> 00:04:32.000]  得著稱讚、榮耀、尊貴
[00:04:32.000 --> 00:04:35.000]  這裡我們看到有幾方面
[00:04:35.000 --> 00:04:37.000]  第四方面就是蒙保守
[00:04:37.000 --> 00:04:39.000]  第四方面 記不記得
[00:04:39.000 --> 00:04:42.000]  我們上一課那個得救所得到的
[00:04:42.000 --> 00:04:44.000]  有三方面
[00:04:44.000 --> 00:04:46.000]  那時候我們是會有重生
[00:04:46.000 --> 00:04:48.000]  我們有活潑的盼望
[00:04:48.000 --> 00:04:50.000]  和得著將來的基業
[00:04:50.000 --> 00:04:52.000]  現在第四方面就是蒙保守
[00:04:52.000 --> 00:04:54.000]  第五節我希望大家
[00:04:54.000 --> 00:04:56.000]  在心裏面跟著一起來讀 好不好
[00:04:56.000 --> 00:04:59.000]  好 我請Yvonne帶領我們來讀這節的經文
[00:04:59.000 --> 00:05:03.000]  你們者因信蒙神能力保守之人
[00:05:03.000 --> 00:05:05.000]  必能得著所預備
[00:05:05.000 --> 00:05:07.000]  到末世要顯現的救恩
[00:05:07.000 --> 00:05:10.000]  我們的焦點就是放在保守這個字
[00:05:10.000 --> 00:05:13.000]  保守原來這個字是一個軍事用語
[00:05:13.000 --> 00:05:15.000]  大家知道當時羅馬
[00:05:15.000 --> 00:05:18.000]  他們的帝國是非常的強大
[00:05:18.000 --> 00:05:21.000]  羅馬的軍隊也是非常的精銳
[00:05:21.000 --> 00:05:24.000]  他們打很多場仗都贏的
[00:05:24.000 --> 00:05:26.000]  就要保護著他們的國民
[00:05:26.000 --> 00:05:29.000]  所以這個保守是一個軍事用語
[00:05:29.000 --> 00:05:32.000]  今天我們順其主
[00:05:32.000 --> 00:05:36.000]  其實我們面對很多不同的挑戰、困難、逼迫
[00:05:36.000 --> 00:05:40.000]  不信的人他會來嘲弄我們
[00:05:40.000 --> 00:05:42.000]  甚至政權會迫害我們
[00:05:42.000 --> 00:05:44.000]  最近大家有沒有在網上看到
[00:05:44.000 --> 00:05:46.000]  一些回教國家
[00:05:46.000 --> 00:05:50.000]  甚至印度他們很多的教會被焚燒
[00:05:50.000 --> 00:05:52.000]  不是一家兩家 是過百家
[00:05:52.000 --> 00:05:55.000]  但是政府是袖手旁觀的
[00:05:55.000 --> 00:05:59.000]  信耶穌其實絕對不容易一件事
[00:05:59.000 --> 00:06:02.000]  我們不是靠自己的能力
[00:06:02.000 --> 00:06:06.000]  個人那種所謂堅毅、決心
[00:06:06.000 --> 00:06:08.000]  甚至讀過什麼神學
[00:06:08.000 --> 00:06:11.000]  就可以走完一條艱苦的人生路
[00:06:11.000 --> 00:06:17.000]  今天原來我們是靠著神給我們的能力和保守
[00:06:17.000 --> 00:06:21.000]  今天我們面對生活上的考驗和壓力
[00:06:21.000 --> 00:06:24.000]  世俗的信仰有不同的衝擊
[00:06:24.000 --> 00:06:26.000]  很簡單舉一個例子
[00:06:26.000 --> 00:06:28.000]  不同的國家有不同的衝擊
[00:06:28.000 --> 00:06:30.000]  剛才我說的回教國家
[00:06:30.000 --> 00:06:34.000]  一些印度的國家或者印度教
[00:06:34.000 --> 00:06:37.000]  他們會對基督徒有很實質的迫害
[00:06:37.000 --> 00:06:42.000]  但是如果我們活在現在這個叫做信仰自由的
[00:06:42.000 --> 00:06:44.000]  英國甚至香港
[00:06:44.000 --> 00:06:46.000]  但是不要忘記在英國裏面
[00:06:46.000 --> 00:06:48.000]  我們都有很多不同的挑戰
[00:06:48.000 --> 00:06:53.000]  小時候他們已經要被教育
[00:06:53.000 --> 00:06:55.000]  接受LGBT
[00:06:55.000 --> 00:06:57.000]  現在英國甚至十幾歲
[00:06:57.000 --> 00:06:59.000]  就可以決定自己的性別
[00:06:59.000 --> 00:07:03.000]  你自己怎麼去教導他們一個正確的思維呢
[00:07:03.000 --> 00:07:06.000]  我們每一個人都面對著不同的處境
[00:07:06.000 --> 00:07:07.000]  不同的壓力
[00:07:07.000 --> 00:07:09.000]  這個時候不是靠我們自己
[00:07:09.000 --> 00:07:12.000]  有時候有些人面對這些壓力
[00:07:12.000 --> 00:07:14.000]  他就放棄了這個信仰
[00:07:14.000 --> 00:07:17.000]  所以我們更加要依靠我們的主
[00:07:17.000 --> 00:07:19.000]  神的保守請你記住
[00:07:19.000 --> 00:07:26.000]  不代表到我們可以脫離一切的苦難
[00:07:26.000 --> 00:07:30.000]  傷痛危險和挑戰
[00:07:30.000 --> 00:07:32.000]  很簡單舉一個例子
[00:07:32.000 --> 00:07:34.000]  請大家為我一個的會友禱告
[00:07:34.000 --> 00:07:38.000]  他們兩夫婦在香港都是做教育工作
[00:07:38.000 --> 00:07:40.000]  而且是做到很高級
[00:07:40.000 --> 00:07:44.000]  但是現在丈夫剛剛發現了耳朵
[00:07:44.000 --> 00:07:47.000]  是一個很少有的癌症
[00:07:47.000 --> 00:07:49.000]  就是在當中
[00:07:49.000 --> 00:07:51.000]  要做一個大的手術
[00:07:51.000 --> 00:07:53.000]  但是很可能會使他失聰
[00:07:53.000 --> 00:07:55.000]  和說話是有問題的
[00:07:55.000 --> 00:07:57.000]  英國的醫生已經非常好了
[00:07:57.000 --> 00:07:59.000]  有很好的診斷
[00:07:59.000 --> 00:08:03.000]  但是現在他們都決定回香港去就醫
[00:08:03.000 --> 00:08:05.000]  在8月尾
[00:08:05.000 --> 00:08:07.000]  現在已經8月尾了
[00:08:07.000 --> 00:08:10.000]  下個星期他就會離開回香港
[00:08:10.000 --> 00:08:12.000]  他們兩個都很愛主的
[00:08:12.000 --> 00:08:14.000]  為什麼會這樣呢
[00:08:14.000 --> 00:08:15.000]  其實不要忘記
[00:08:15.000 --> 00:08:17.000]  在我們人生當中
[00:08:17.000 --> 00:08:21.000]  神的保守不代表到我們是完全沒有困難
[00:08:21.000 --> 00:08:22.000]  沒有苦難
[00:08:22.000 --> 00:08:24.000]  是會有這個挑戰的
[00:08:24.000 --> 00:08:26.000]  我們看到就是磨練
[00:08:26.000 --> 00:08:30.000]  這個苦難痛苦危險和挑戰
[00:08:30.000 --> 00:08:33.000]  神是會給我們有力量去面對
[00:08:33.000 --> 00:08:34.000]  可以勝過
[00:08:34.000 --> 00:08:36.000]  勝過誘惑
[00:08:36.000 --> 00:08:37.000]  勝過我們自己
[00:08:37.000 --> 00:08:39.000]  抗拒這些的挑戰
[00:08:39.000 --> 00:08:42.000]  和面對這些的衝擊
[00:08:42.000 --> 00:08:43.000]  那麼保守呢
[00:08:43.000 --> 00:08:47.000]  記住並不是有縱容我們去犯罪
[00:08:47.000 --> 00:08:49.000]  神的保守
[00:08:49.000 --> 00:08:52.000]  並不是說我們很懶
[00:08:52.000 --> 00:08:53.000]  我們不去靈修
[00:08:53.000 --> 00:08:55.000]  我們不去警醒
[00:08:55.000 --> 00:08:57.000]  我們犯了錯神都仍然會保守
[00:08:57.000 --> 00:08:59.000]  絕對不是這樣的意思
[00:08:59.000 --> 00:09:04.000]  今天神會來帶他去發出拯救
[00:09:04.000 --> 00:09:08.000]  特別幫助那些愛他依靠他的人
[00:09:08.000 --> 00:09:09.000]  這個時候
[00:09:09.000 --> 00:09:12.000]  如果我們跟隨他
[00:09:12.000 --> 00:09:13.000]  愛他
[00:09:13.000 --> 00:09:14.000]  依靠他
[00:09:14.000 --> 00:09:17.000]  但可能都面對這個困難的時候
[00:09:17.000 --> 00:09:20.000]  原來就是這個神對我們的磨練
[00:09:20.000 --> 00:09:21.000]  不要忘記
[00:09:21.000 --> 00:09:24.000]  彼得 耶穌的首席門徒
[00:09:24.000 --> 00:09:27.000]  都曾經是有失敗
[00:09:27.000 --> 00:09:30.000]  但是他失敗之前 神已經向他講說話
[00:09:30.000 --> 00:09:33.000]  在《路吉福音》22章第32節
[00:09:33.000 --> 00:09:36.000]  我們看看耶穌怎麼跟彼得說
[00:09:36.000 --> 00:09:38.000]  主說 我已為你祈求
[00:09:38.000 --> 00:09:41.000]  叫你不自失了信心
[00:09:41.000 --> 00:09:44.000]  那麼這段經文前後說的是什麼呢
[00:09:44.000 --> 00:09:46.000]  就是耶穌說我要受苦受死
[00:09:46.000 --> 00:09:48.000]  但是彼得就拉著他說
[00:09:48.000 --> 00:09:49.000]  不要啊
[00:09:49.000 --> 00:09:51.000]  我一定會保護你
[00:09:51.000 --> 00:09:53.000]  我跟你死都可以
[00:09:53.000 --> 00:09:55.000]  號稱壯語
[00:09:55.000 --> 00:09:56.000]  但是耶穌就說
[00:09:56.000 --> 00:10:00.000]  他雞叫之先三次不認我
[00:10:00.000 --> 00:10:02.000]  但是耶穌不是這樣說完就算了
[00:10:02.000 --> 00:10:03.000]  接著說這句話
[00:10:03.000 --> 00:10:05.000]  我已經為你祈求
[00:10:05.000 --> 00:10:07.000]  叫你不自失了信心
[00:10:07.000 --> 00:10:08.000]  意思就是
[00:10:08.000 --> 00:10:10.000]  他都會有軟弱 會有跌倒
[00:10:10.000 --> 00:10:13.000]  但是仍然神來得去保守他
[00:10:13.000 --> 00:10:15.000]  所以最基本的條件彼得就是什麼
[00:10:15.000 --> 00:10:17.000]  就是要有信心去仰望神
[00:10:17.000 --> 00:10:19.000]  才能得到保守
[00:10:19.000 --> 00:10:22.000]  主的話就成為他不自沉淪的能力
[00:10:22.000 --> 00:10:27.000]  靈命的成長絕對不能夠苟且偷安
[00:10:27.000 --> 00:10:29.000]  那是要去抵擋撒旦
[00:10:29.000 --> 00:10:33.000]  我們有沒有一種很堅強的信念
[00:10:33.000 --> 00:10:36.000]  和毅力去抵擋魔鬼呢
[00:10:36.000 --> 00:10:40.000]  拜國書第四章第七節
[00:10:40.000 --> 00:10:42.000]  故此你們要信服神
[00:10:42.000 --> 00:10:44.000]  無要抵擋魔鬼
[00:10:44.000 --> 00:10:47.000]  魔鬼就必離開你們淘寶了
[00:10:47.000 --> 00:10:52.000]  這句經文勾起了很多很多年之前
[00:10:52.000 --> 00:10:54.000]  應該是1979年
[00:10:54.000 --> 00:10:58.000]  我出來做傳導人
[00:10:58.000 --> 00:11:00.000]  那時候我在元朗市
[00:11:00.000 --> 00:11:03.000]  就在八鄉的橫台山
[00:11:03.000 --> 00:11:05.000]  後來一年之後我們結婚
[00:11:05.000 --> 00:11:06.000]  我們住在村屋
[00:11:06.000 --> 00:11:07.000]  一進村的時候
[00:11:07.000 --> 00:11:09.000]  很多人害怕
[00:11:09.000 --> 00:11:12.000]  很多狗走過來不斷吠我們
[00:11:12.000 --> 00:11:14.000]  師母很害怕
[00:11:14.000 --> 00:11:17.000]  我跟她拉著說你不要走
[00:11:17.000 --> 00:11:19.000]  你越走狗就會越追你
[00:11:19.000 --> 00:11:21.000]  真的 我不知道有沒有這樣的經驗
[00:11:21.000 --> 00:11:23.000]  我站在那裏
[00:11:23.000 --> 00:11:25.000]  轉過頭來
[00:11:25.000 --> 00:11:31.000]  那些狗是走的
[00:11:31.000 --> 00:11:33.000]  如果你害怕
[00:11:33.000 --> 00:11:34.000]  它就會追你
[00:11:34.000 --> 00:11:35.000]  你站在那裏
[00:11:35.000 --> 00:11:37.000]  轉過頭來
[00:11:37.000 --> 00:11:38.000]  它就會害怕
[00:11:38.000 --> 00:11:42.000]  原來我們和魔鬼妥協
[00:11:42.000 --> 00:11:45.000]  你永遠成為魔鬼的奴隸
[00:11:45.000 --> 00:11:47.000]  但是如果我們願意
[00:11:47.000 --> 00:11:49.000]  離界去靠著神
[00:11:49.000 --> 00:11:51.000]  我們堅持
[00:11:51.000 --> 00:11:53.000]  魔鬼都不能勝過我們
[00:11:53.000 --> 00:11:55.000]  所以不要以為相信了神之後
[00:11:55.000 --> 00:11:56.000]  就不會有病痛
[00:11:56.000 --> 00:11:58.000]  或者不會有死亡
[00:11:58.000 --> 00:12:00.000]  彼得並不保證他的讀者
[00:12:00.000 --> 00:12:02.000]  可以免於苦難
[00:12:02.000 --> 00:12:04.000]  比如我們說彼得前書
[00:12:04.000 --> 00:12:06.000]  正正是在羅馬尼六皇的時候
[00:12:06.000 --> 00:12:08.000]  迫害了基督徒
[00:12:08.000 --> 00:12:10.000]  基督徒四散
[00:12:10.000 --> 00:12:12.000]  就寫這封信去勉勵他們
[00:12:12.000 --> 00:12:15.000]  所以凡是有信心的
[00:12:15.000 --> 00:12:17.000]  雖然在囚敵的包圍底下
[00:12:17.000 --> 00:12:19.000]  仍然有他的信心
[00:12:19.000 --> 00:12:21.000]  是確定的
[00:12:21.000 --> 00:12:25.000]  但是他會使得他得到這個保守
[00:12:25.000 --> 00:12:28.000]  而且有這份的基業
[00:12:28.000 --> 00:12:31.000]  他自己和不少的信徒
[00:12:31.000 --> 00:12:35.000]  當日都信道悲慘而死 是不是
[00:12:35.000 --> 00:12:37.000]  所以神的保守
[00:12:37.000 --> 00:12:39.000]  是叫我們永遠不會失落
[00:12:39.000 --> 00:12:41.000]  失去這個信心
[00:12:41.000 --> 00:12:43.000]  不代表我們沒有苦難
[00:12:43.000 --> 00:12:46.000]  也不代表我們信了主之後
[00:12:46.000 --> 00:12:49.000]  平坦大道 任意拒辭
[00:12:49.000 --> 00:12:51.000]  那是神給我們有能力去面對挑戰
[00:12:51.000 --> 00:12:53.000]  我們的信仰
[00:12:53.000 --> 00:12:56.000]  就是對神要有堅決的依靠
[00:12:56.000 --> 00:13:00.000]  和仰望他 交托給他
[00:13:00.000 --> 00:13:03.000]  緊緊抓住神的應許
[00:13:03.000 --> 00:13:04.000]  神的大能
[00:13:04.000 --> 00:13:06.000]  藉著這樣得到神的保障
[00:13:06.000 --> 00:13:08.000]  信心是什麼
[00:13:08.000 --> 00:13:09.000]  就是我們經歷到神
[00:13:09.000 --> 00:13:11.000]  拿著他給我們的能力
[00:13:11.000 --> 00:13:13.000]  然後讓他兼顧我們的信心
[00:13:13.000 --> 00:13:16.000]  好 我們在信心這裡
[00:13:16.000 --> 00:13:18.000]  看最後的一節經文
[00:13:18.000 --> 00:13:21.000]  《耶利米開歌》第三章第24節
[00:13:21.000 --> 00:13:24.000]  我心裡說耶和華是我的份
[00:13:24.000 --> 00:13:27.000]  因此我要仰望他
[00:13:27.000 --> 00:13:28.000]  很寶貴
[00:13:28.000 --> 00:13:30.000]  耶和華是我的份
[00:13:30.000 --> 00:13:32.000]  我要仰望他
[00:13:32.000 --> 00:13:34.000]  我今天四點多五點鐘
[00:13:34.000 --> 00:13:36.000]  就坐在花園那裡
[00:13:36.000 --> 00:13:38.000]  正正在那裡看書
[00:13:38.000 --> 00:13:39.000]  看聖經
[00:13:39.000 --> 00:13:42.000]  看了《耶利米書》
[00:13:42.000 --> 00:13:44.000]  還有詩篇四天九篇
[00:13:44.000 --> 00:13:47.000]  我就望著天空
[00:13:47.000 --> 00:13:48.000]  一片片的白雲
[00:13:48.000 --> 00:13:49.000]  去仰望他
[00:13:49.000 --> 00:13:51.000]  神說我感謝你
[00:13:51.000 --> 00:13:52.000]  原來我是屬於你
[00:13:52.000 --> 00:13:54.000]  你必定會來捐鼓和保守
[00:13:54.000 --> 00:13:55.000]  這個是很重要
[00:13:55.000 --> 00:13:57.000]  這個信心是怎麼樣呢
[00:13:57.000 --> 00:14:01.000]  就是要得到 末世顯然的救恩
[00:14:01.000 --> 00:14:03.000]  我們不是已經得救了嗎
[00:14:03.000 --> 00:14:04.000]  好 我們再看看
[00:14:04.000 --> 00:14:06.000]  彼得前書第一章第五節
[00:14:06.000 --> 00:14:07.000]  剛才我們已經看到
[00:14:07.000 --> 00:14:08.000]  保守這個字了
[00:14:08.000 --> 00:14:09.000]  現在我們看哪個字呢
[00:14:09.000 --> 00:14:11.000]  好 我們繼續看
[00:14:11.000 --> 00:14:12.000]  聽這一節的經文
[00:14:12.000 --> 00:14:14.000]  好 第一章第五節
[00:14:14.000 --> 00:14:16.000]  你們者因信蒙神
[00:14:16.000 --> 00:14:18.000]  能力保守的人
[00:14:18.000 --> 00:14:20.000]  必能得著所預備
[00:14:20.000 --> 00:14:22.000]  到末世要顯現的救恩
[00:14:22.000 --> 00:14:25.000]  那什麼叫末世顯現的救恩呢
[00:14:25.000 --> 00:14:26.000]  我們不是信耶穌
[00:14:26.000 --> 00:14:28.000]  就已經得著這個救恩了嗎
[00:14:28.000 --> 00:14:30.000]  新約裡面經常提及到
[00:14:30.000 --> 00:14:33.000]  末世和末日
[00:14:33.000 --> 00:14:35.000]  我們經常都說
[00:14:35.000 --> 00:14:37.000]  末日就要來了
[00:14:37.000 --> 00:14:39.000]  如果你留意到
[00:14:39.000 --> 00:14:41.000]  現世是什麼呢
[00:14:41.000 --> 00:14:43.000]  現在這個世代
[00:14:43.000 --> 00:14:44.000]  朱熹熹說的
[00:14:44.000 --> 00:14:46.000]  是魔鬼控制著很多的人
[00:14:46.000 --> 00:14:49.000]  這個世界是被邪惡的勢力
[00:14:49.000 --> 00:14:52.000]  很大的彼得去籠罩著
[00:14:52.000 --> 00:14:54.000]  甚至有時候他們會得勝的
[00:14:54.000 --> 00:14:58.000]  但是將來的世代是什麼呢
[00:14:58.000 --> 00:14:59.000]  將來的世代
[00:14:59.000 --> 00:15:03.000]  全部由神來去掌管
[00:15:03.000 --> 00:15:06.000]  將來這個世界完結的時候
[00:15:06.000 --> 00:15:08.000]  就不再會有罪惡
[00:15:08.000 --> 00:15:09.000]  不再會有疾病
[00:15:09.000 --> 00:15:11.000]  不再會有痛苦
[00:15:11.000 --> 00:15:14.000]  完全由神來去管理
[00:15:14.000 --> 00:15:16.000]  那現在呢
[00:15:16.000 --> 00:15:19.000]  我們處於什麼時段呢
[00:15:19.000 --> 00:15:21.000]  就叫做朱熹熹的日子
[00:15:21.000 --> 00:15:23.000]  就稱為末世
[00:15:23.000 --> 00:15:24.000]  我們現在就是
[00:15:24.000 --> 00:15:27.000]  等候著將來的世代
[00:15:27.000 --> 00:15:31.000]  有一天這個世界將會被滅
[00:15:31.000 --> 00:15:32.000]  重建
[00:15:32.000 --> 00:15:35.000]  甚至有審判的
[00:15:35.000 --> 00:15:38.000]  聖經沒有很明確的說
[00:15:38.000 --> 00:15:40.000]  末世是什麼時候會來到
[00:15:40.000 --> 00:15:44.000]  前書第四章就有提到這方面的事
[00:15:44.000 --> 00:15:45.000]  但是當中涉及的經文
[00:15:45.000 --> 00:15:48.000]  我們可以來參考的
[00:15:48.000 --> 00:15:49.000]  原來末世的時候
[00:15:49.000 --> 00:15:52.000]  會有敵基督的出現
[00:15:52.000 --> 00:15:55.000]  約翰一書第二章第十八節
[00:15:55.000 --> 00:15:57.000]  小姐們如今是末時了
[00:15:57.000 --> 00:15:59.000]  你們曾聽見說
[00:15:59.000 --> 00:16:01.000]  那敵基督的要來
[00:16:01.000 --> 00:16:04.000]  現在已經有好些敵基督的出來了
[00:16:04.000 --> 00:16:08.000]  從此我們就知道如今是末時了
[00:16:08.000 --> 00:16:10.000]  這個就是約翰那時所說的
[00:16:10.000 --> 00:16:13.000]  約翰那時已經是90年了
[00:16:13.000 --> 00:16:15.000]  距離了一千多年了
[00:16:15.000 --> 00:16:17.000]  其實我們更加肯定
[00:16:17.000 --> 00:16:19.000]  末世越來越近了
[00:16:19.000 --> 00:16:22.000]  記著敵基督不單單是一個人
[00:16:22.000 --> 00:16:25.000]  很多時候我們以為敵基督是一個人
[00:16:25.000 --> 00:16:29.000]  當然有一個很強的人
[00:16:29.000 --> 00:16:33.000]  可能就是敵基督的代表
[00:16:33.000 --> 00:16:36.000]  但是凡是反對基督教的
[00:16:36.000 --> 00:16:38.000]  有權力的人
[00:16:38.000 --> 00:16:40.000]  都可以被稱為敵基督
[00:16:40.000 --> 00:16:43.000]  甚至是一些假先知的出現
[00:16:43.000 --> 00:16:45.000]  這樣就可以迷惑人
[00:16:45.000 --> 00:16:49.000]  因為撒旦要有垂死的掙扎
[00:16:49.000 --> 00:16:52.000]  所以敵基督的出現是絕不為奇的
[00:16:52.000 --> 00:16:56.000]  好了 而當主要回來的時候
[00:16:56.000 --> 00:16:58.000]  去審判之後
[00:16:58.000 --> 00:16:59.000]  有一樣很特別的就是
[00:16:59.000 --> 00:17:01.000]  死人要復活
[00:17:01.000 --> 00:17:05.000]  在約翰福音第六章39到40節裡面
[00:17:05.000 --> 00:17:07.000]  都有提到這些事情
[00:17:07.000 --> 00:17:09.000]  好 我們一起去看
[00:17:19.000 --> 00:17:28.000]  主耶穌自己親自的宣告
[00:17:28.000 --> 00:17:31.000]  我們今天不詳細探討
[00:17:31.000 --> 00:17:33.000]  因為我們十多歲的時候
[00:17:33.000 --> 00:17:35.000]  很喜歡探討末日
[00:17:35.000 --> 00:17:37.000]  將來天國怎麼樣呢
[00:17:37.000 --> 00:17:39.000]  將來天國有沒有廁所呢
[00:17:39.000 --> 00:17:41.000]  我記得那時候
[00:17:41.000 --> 00:17:44.000]  我們跟一些大家都很熟悉的
[00:17:44.000 --> 00:17:45.000]  蕭秀華牧師
