
[00:00:00.000 --> 00:00:04.660]  讀兩節的聖經,我們在以塞亞書第43章18到19節
[00:03:06.860 --> 00:03:08.200]  但事實上
[00:03:08.200 --> 00:03:11.900]  自中神的意念還是高過我們的意念
[00:03:11.900 --> 00:03:14.740]  神的道路還是高過我們的道路
[00:03:14.740 --> 00:03:16.000]  Amen
[00:03:16.000 --> 00:03:20.100]  今天當我們面對的擺在我們前面的道路
[00:03:20.100 --> 00:03:23.800]  雖然那是充滿了所謂的未知
[00:03:23.800 --> 00:03:28.800]  但第五點 未知永遠是一個新的機會
[00:03:28.800 --> 00:03:31.200]  讓我們來經歷神 不是嗎
[00:03:31.200 --> 00:03:36.540]  我再說未知永遠是一個新的機會
[00:03:36.540 --> 00:03:38.900]  讓我們能夠來經歷神
[00:03:38.900 --> 00:03:42.400]  今天當你感覺你是在曠野當中
[00:03:42.400 --> 00:03:44.300]  但你要知道我們的神是在曠野
[00:03:44.300 --> 00:03:47.100]  能夠為你開道路的神
[00:03:47.100 --> 00:03:50.240]  今天也許你感覺到你是在沙漠當中
[00:03:50.240 --> 00:03:52.540]  但你可知道我們的神是在沙漠當中
[00:03:52.540 --> 00:03:54.840]  可以為你開江河的神嗎
[00:03:54.840 --> 00:03:58.200]  今天無論你所遇見的環境是怎麼樣
[00:03:58.200 --> 00:04:03.100]  你要確信神的眼目未曾偏離
[00:04:03.100 --> 00:04:06.760]  神的綁被未曾縮短
[00:04:06.760 --> 00:04:10.300]  神仍然能夠在你每一個環境當中
[00:04:10.300 --> 00:04:15.400]  向你顯明祂是獨行其事的真神
[00:04:15.400 --> 00:04:18.800]  Amen 就好像摩西嘛
[00:04:18.800 --> 00:04:22.200]  你知道當摩西在曠野的那些日子
[00:04:22.200 --> 00:04:24.660]  四十年在曠野
[00:04:24.660 --> 00:04:27.560]  那可以說是摩西在人生當中
[00:04:27.560 --> 00:04:30.360]  最低層的四十年了
[00:04:30.360 --> 00:04:32.600]  本來祂在皇宮裡面
[00:04:32.600 --> 00:04:35.440]  過著像王子一樣的生活
[00:04:35.440 --> 00:04:40.100]  現在卻流亡在曠野裡面
[00:04:40.100 --> 00:04:41.840]  成為一個牧羊人
[00:04:41.840 --> 00:04:43.800]  沒有人認得祂
[00:04:43.800 --> 00:04:46.240]  也沒有人紀念祂
[00:04:46.240 --> 00:04:50.840]  而且四十年不是短的日子
[00:04:50.840 --> 00:04:55.540]  人生有多少個四十年可以這樣虛度
[00:04:55.540 --> 00:04:57.340]  從人的角度來講
[00:04:57.340 --> 00:05:01.340]  可以說是人生最低層的日子
[00:05:01.340 --> 00:05:06.100]  可沒想到在這個人生的曠野當中
[00:05:06.100 --> 00:05:09.040]  祂卻遇見了神
[00:05:09.040 --> 00:05:10.760]  神向祂顯現
[00:05:10.760 --> 00:05:12.360]  神呼召祂
[00:05:12.360 --> 00:05:17.000]  要祂帶領以色列人出埃及錦甲南
[00:05:17.000 --> 00:05:20.940]  就是在這個人生的曠野當中
[00:05:20.940 --> 00:05:24.960]  摩西卻領受了一個改變祂生命
[00:05:24.960 --> 00:05:26.960]  改變以色列歷史的使命
[00:05:26.960 --> 00:05:29.900]  哈利路亞
[00:05:29.900 --> 00:05:33.540]  就好像戴因里三個朋友嘛
[00:05:33.540 --> 00:05:35.560]  你還記得當時尼姆賈黎撒王
[00:05:35.560 --> 00:05:39.540]  為祂自己建了一個金像要全國來拜
[00:05:39.540 --> 00:05:41.560]  結果戴因里三個朋友
[00:05:41.560 --> 00:05:45.460]  就選擇不拜這個金像
[00:05:45.460 --> 00:05:49.040]  正當尼姆賈黎撒王準備要把
[00:05:49.040 --> 00:05:52.860]  戴因里三個朋友丟到火窯裡的時候
[00:05:52.860 --> 00:05:55.260]  從人的角度來講
[00:05:55.260 --> 00:05:57.400]  若是神要拯救祂的僕人
[00:05:57.400 --> 00:06:00.060]  就應該在這個時刻
[00:06:00.060 --> 00:06:03.040]  在正在要準備丟進火窯的時候
[00:06:03.040 --> 00:06:08.240]  神就應該拆遣天使天君搭救祂的僕人不是嗎
[00:06:08.240 --> 00:06:10.300]  但神卻沒有這樣做
[00:06:10.300 --> 00:06:13.400]  神卻容許祂的三個僕人
[00:06:13.400 --> 00:06:16.600]  被丟到火窯裡
[00:06:16.600 --> 00:06:19.240]  你可以想像在那個時刻
[00:06:19.240 --> 00:06:22.160]  在旁邊觀看的以色列人
[00:06:22.160 --> 00:06:25.600]  心中充滿多少的嘆息
[00:06:25.600 --> 00:06:29.000]  為什麼神不拯救呢
[00:06:29.000 --> 00:06:32.760]  可卻沒想到就在這個人生的火窯當中
[00:06:32.760 --> 00:06:34.800]  他們經歷了神的神蹟
[00:06:34.800 --> 00:06:36.000]  神的真實
[00:06:36.000 --> 00:06:37.840]  神在火窯當中
[00:06:37.840 --> 00:06:40.300]  親自與祂的僕人同在
[00:06:40.300 --> 00:06:42.400]  哈利路亞
[00:06:42.400 --> 00:06:45.940]  而當尼姆賈黎撒王往火窯裡看的時候
[00:06:45.940 --> 00:06:47.560]  本來不是丟進三個人
[00:06:47.560 --> 00:06:49.460]  怎麼現在才四個人在裡面
[00:06:49.460 --> 00:06:53.760]  那個第四個人臉面像人子一樣
[00:06:53.760 --> 00:06:55.400]  神用祂的同在
[00:06:55.400 --> 00:06:57.800]  親自保護祂的僕人
[00:06:57.800 --> 00:06:59.700]  免受烈火的燃燒
[00:06:59.700 --> 00:07:01.740]  事實上當他們走出火窯的時候
[00:07:01.740 --> 00:07:03.700]  身上連火燒的味道都沒有
[00:07:03.700 --> 00:07:05.400]  哈利路亞
[00:07:05.400 --> 00:07:10.360]  我們所信的神果然是獨行其私的真神
[00:07:10.360 --> 00:07:13.260]  丁宏姐妹很多時候在我們人生的過程當中
[00:07:13.260 --> 00:07:18.100]  神是會容許試煉跟困境領導
[00:07:18.100 --> 00:07:21.160]  無論在其中我們有多少的不明白
[00:07:21.160 --> 00:07:22.660]  多少的看不透
[00:07:22.660 --> 00:07:26.900]  我們的神仍然是會獨行其私的真神
[00:07:26.900 --> 00:07:29.900]  祂仍然能夠在各樣的環境當中
[00:07:29.900 --> 00:07:32.340]  讓我們來遇見祂
[00:07:32.340 --> 00:07:35.700]  而且經歷祂豐盛的恩典
[00:07:35.700 --> 00:07:36.800]  Amen
[00:07:36.800 --> 00:07:39.200]  所以求主幫助我們弟兄姐妹
[00:07:39.200 --> 00:07:42.000]  永遠不要因為你的環境
[00:07:42.000 --> 00:07:44.560]  而讓你灰心失望
[00:07:44.560 --> 00:07:47.140]  永遠不要讓你的環境
[00:07:47.140 --> 00:07:49.640]  讓你停止來信高神
[00:07:49.640 --> 00:07:53.160]  也永遠不要讓你的心轉向世界
[00:07:53.160 --> 00:07:56.360]  以為世界能夠幫助你
[00:07:56.360 --> 00:08:00.000]  詩篇42篇第五節很喜歡的經文一通來念來
[00:08:00.000 --> 00:08:02.100]  我的心啊你為何憂悶
[00:08:02.100 --> 00:08:03.900]  為何在我裡面煩躁
[00:08:03.900 --> 00:08:05.640]  應當仰望神
[00:08:05.640 --> 00:08:07.900]  因祂笑臉幫助我
[00:08:07.900 --> 00:08:10.200]  我還要稱讚祂
[00:08:10.200 --> 00:08:13.000]  丁宏姐你曾經因為你的環境
[00:08:13.000 --> 00:08:15.300]  而在這裡好像憂悶嗎
[00:08:15.300 --> 00:08:21.000]  你曾經因為你的環境而徬徨而煩躁嗎
[00:08:21.000 --> 00:08:25.440]  你看詩篇的作者在這裡沒有聽他心向他埋怨
[00:08:25.440 --> 00:08:28.600]  詩篇的作者乃是向他的心來說話
[00:08:28.600 --> 00:08:31.200]  我的心啊你為何憂悶
[00:08:31.200 --> 00:08:32.800]  為何在我裡面煩躁
[00:08:32.800 --> 00:08:35.260]  應當仰望神
[00:08:35.260 --> 00:08:37.200]  為什麼要仰望神
[00:08:37.200 --> 00:08:39.860]  因為我們的神是怎麼樣
[00:08:39.860 --> 00:08:41.140]  是怎麼樣
[00:08:41.140 --> 00:08:43.340]  用笑臉幫助你
[00:08:43.340 --> 00:08:45.640]  喔哈利我好喜歡這個翻譯
[00:08:45.640 --> 00:08:49.260]  神是用笑臉來幫助我們的
[00:08:49.260 --> 00:08:51.600]  換說當你在憂悶煩躁的時候
[00:08:51.600 --> 00:08:54.100]  舉目來仰望神吧
[00:08:54.100 --> 00:08:59.440]  你就看見你的神正在用笑臉要幫助你
[00:08:59.440 --> 00:09:01.440]  笑臉代表什麼
[00:09:01.440 --> 00:09:04.060]  笑臉代表祂樂意嘛
[00:09:04.060 --> 00:09:07.660]  神不是說無可奈何沒有辦法只好幫你
[00:09:07.660 --> 00:09:08.940]  不是的
[00:09:08.940 --> 00:09:11.740]  神很樂意幫你
[00:09:11.740 --> 00:09:13.040]  笑臉代表什麼
[00:09:13.040 --> 00:09:15.960]  笑臉代表祂能夠嘛
[00:09:15.960 --> 00:09:18.440]  祂有能力嘛
[00:09:18.440 --> 00:09:22.160]  你知道我們的神是因為用笑臉幫助你
[00:09:22.160 --> 00:09:24.200]  祂不但樂意幫助
[00:09:24.200 --> 00:09:26.600]  而且祂能夠幫助你
[00:09:26.600 --> 00:09:28.040]  哈利路亞
[00:09:28.040 --> 00:09:31.740]  無論今天你的環境是如何
[00:09:31.740 --> 00:09:36.140]  無論擺在你面前充滿多少未知的道路
[00:09:36.140 --> 00:09:39.840]  你今天都需要選擇來信靠祂
[00:09:39.840 --> 00:09:44.440]  你們因為知道你一生所需所求
[00:09:44.440 --> 00:09:46.900]  其實都在乎祂
[00:09:46.900 --> 00:09:52.400]  唯有祂是獨行其事的真神
[00:09:52.400 --> 00:09:53.800]  明白嗎
[00:09:53.800 --> 00:09:55.260]  第二
[00:09:55.260 --> 00:09:58.760]  我們一定要重新憑著信心跟隨神
[00:09:58.760 --> 00:10:04.440]  跟你媽說重新憑著信心跟隨神
[00:10:04.440 --> 00:10:08.040]  因為神永遠是要帶領我們不斷向前進的
[00:10:08.040 --> 00:10:13.060]  神要帶領我們進入祂豐盛的應許的裡面
[00:10:13.060 --> 00:10:15.540]  所以無論神過去
[00:10:15.540 --> 00:10:19.640]  帶領我們經歷過多少神的恩典
[00:10:19.640 --> 00:10:20.260]  但我告訴你
[00:10:20.260 --> 00:10:24.540]  今天我們不能夠依靠昨天的恩典
[00:10:24.540 --> 00:10:27.000]  因為大環境不同了
[00:10:27.000 --> 00:10:30.060]  神帶領的方式也不同了
[00:10:30.060 --> 00:10:36.060]  所以我們需要重新憑著信心來跟隨神
[00:10:36.060 --> 00:10:38.100]  而且憑著敏銳的心
[00:10:38.100 --> 00:10:41.900]  來接受聖靈在我們生命當中的帶領
[00:10:41.900 --> 00:10:45.160]  只有當我們憑信心來跟隨聖靈的帶領的時候
[00:10:45.160 --> 00:10:47.660]  我們才能夠經歷在生活
[00:10:47.660 --> 00:10:50.840]  在侍奉上的突破
[00:10:50.840 --> 00:10:53.440]  基本來說十一章第六節很清楚的告訴我們
[00:10:53.440 --> 00:10:56.840]  這裡說人非有性就不能得神的什麼
[00:10:56.840 --> 00:10:58.660]  喜悅
[00:10:58.660 --> 00:11:01.900]  我相信我們都渴望得到神的喜悅不是嗎
[00:11:01.900 --> 00:11:05.500]  這裡講到得謀神喜悅的祕訣
[00:11:05.500 --> 00:11:07.800]  就是要信心
[00:11:07.800 --> 00:11:10.040]  一定要憑信心跟隨
[00:11:10.040 --> 00:11:13.100]  你知道很多時候我們常常在禱告的時候
[00:11:13.100 --> 00:11:16.340]  我們都希望神的恩高降臨在我們身上
[00:11:16.340 --> 00:11:18.600]  我們得到神的favor
[00:11:18.600 --> 00:11:22.300]  我們希望得到神的恩寵能夠降臨在我們生命當中
[00:11:22.300 --> 00:11:27.600]  讓神能夠在我們一生的道路當中為我們開道路不是嗎
[00:11:27.600 --> 00:11:32.340]  但是你知道怎麼樣能夠得到神的恩寵嗎
[00:11:32.340 --> 00:11:35.140]  當我們講到神的恩寵的時候
[00:11:35.140 --> 00:11:40.260]  一點都不是因為好像神特別偏心偏愛這個人
[00:11:40.260 --> 00:11:43.260]  過於愛其他人不是
[00:11:43.260 --> 00:11:44.800]  聖經裡面很清楚告訴我們
[00:11:44.800 --> 00:11:49.000]  我們的神是不偏帶的那一種神
[00:11:49.000 --> 00:11:51.900]  想想看亞伯拉罕吧
[00:11:51.900 --> 00:11:56.640]  請問你神有偏愛亞伯拉罕嗎
[00:11:56.640 --> 00:11:59.060]  的確從人的角度來講
[00:11:59.060 --> 00:12:01.940]  亞伯拉罕並不是個完美的人
[00:12:01.940 --> 00:12:06.040]  他還兩次為了保護自己的生命
[00:12:06.040 --> 00:12:10.700]  欺騙別人說他的太太薩拉是他的妹妹
[00:12:10.700 --> 00:12:15.240]  結果差點讓他的太太被別人搶去
[00:12:15.240 --> 00:12:17.200]  所以從人的角度來講
[00:12:17.200 --> 00:12:19.600]  Honestly不是好丈夫
[00:12:19.600 --> 00:12:21.440]  不是個好丈夫
[00:12:21.440 --> 00:12:24.360]  但如果你仔細看亞伯拉罕的一生
[00:12:24.360 --> 00:12:31.400]  你就會發現他真的是有一個很單純跟隨神的信心
[00:12:31.400 --> 00:12:32.900]  你仔細看亞伯拉罕
[00:12:32.900 --> 00:12:37.160]  他就是一個很單純的相信順服神的代理
[00:12:37.160 --> 00:12:41.100]  當神應許他要賜給應許之地的時候
[00:12:41.100 --> 00:12:45.000]  聖經上說他還不知道往哪裡去
[00:12:45.000 --> 00:12:47.200]  他就憑信心走出去
[00:12:47.200 --> 00:12:48.800]  還不知道往哪裡
[00:12:48.800 --> 00:12:50.500]  就憑信心走出去
[00:12:50.500 --> 00:12:55.800]  哇 換了我們恐怕考慮再三還是走不出去嗎
[00:12:55.800 --> 00:13:01.100]  但亞伯拉罕就這種單純的信心就開始跟隨神
[00:13:01.100 --> 00:13:03.840]  他之所以得蒙神的恩寵
[00:13:03.840 --> 00:13:07.400]  一點不是因為神偏愛他
[00:13:07.400 --> 00:13:13.840]  而是因為亞伯拉罕的一生都是憑著信心跟隨神的人
[00:13:13.840 --> 00:13:17.400]  你們想想大衛也是這樣
[00:13:17.400 --> 00:13:20.240]  你說神有偏愛大衛嗎
[00:13:20.240 --> 00:13:21.840]  的確從人的角度來講
[00:13:21.840 --> 00:13:24.500]  大衛也不是個完美的人
[00:13:24.500 --> 00:13:28.160]  他犯了姦淫罪 借刀殺人
[00:13:28.160 --> 00:13:32.000]  可能我們都會覺得我們比大衛好一點吧
[00:13:32.000 --> 00:13:35.840]  但如果你仔細讀大衛的一生
[00:13:35.840 --> 00:13:39.500]  大衛還是個非常謙卑的人
[00:13:39.500 --> 00:13:41.800]  大衛真的是個可慕神的人
[00:13:41.800 --> 00:13:44.700]  你讀讀大衛的四篇就明白
[00:13:44.700 --> 00:13:47.100]  在每一件事情上
[00:13:47.100 --> 00:13:49.160]  他都是尋求神的心意
[00:13:49.160 --> 00:13:51.660]  而且願意順從神
[00:13:51.660 --> 00:13:56.040]  他體貼神的心意過於他自己的喜好
[00:13:56.040 --> 00:13:58.360]  我告訴你大衛之所以得蒙神的恩寵
[00:13:58.360 --> 00:14:00.960]  一點不是因為神偏愛他
[00:14:00.960 --> 00:14:04.700]  而是因為他有個單純的信心
[00:14:04.700 --> 00:14:07.140]  來跟隨神的引導
[00:14:07.140 --> 00:14:09.060]  而且今天當我們願意
[00:14:09.060 --> 00:14:11.560]  憑著信心跟隨神的時候
[00:14:11.560 --> 00:14:15.340]  我們就會看見神要在我們一生的道路當中
[00:14:15.340 --> 00:14:16.640]  為我們開道路
[00:14:16.640 --> 00:14:21.240]  而且我們又看見我們生活跟侍奉的果效的
[00:14:21.240 --> 00:14:22.700]  你們
[00:14:22.700 --> 00:14:24.400]  回想我們生命盒
[00:14:24.400 --> 00:14:27.060]  在過去二十八年來
[00:14:27.060 --> 00:14:28.940]  不就是這樣子一步一步
[00:14:28.940 --> 00:14:33.100]  憑著信心在跟隨神嗎
[00:14:33.100 --> 00:14:34.340]  我還記得二十八年前
[00:14:34.340 --> 00:14:35.700]  我們開始聚會的時候
[00:14:35.700 --> 00:14:39.800]  我們租用在附近的Mission College
[00:14:39.800 --> 00:14:44.460]  二樓的一間教室我們舉行聚會
[00:14:44.460 --> 00:14:45.800]  在那個時候
[00:14:45.800 --> 00:14:48.440]  真的什麼都沒有
[00:14:48.440 --> 00:14:51.200]  我們只有一顆單純的信心
[00:14:51.200 --> 00:14:55.440]  我們相信生命盒永留到萬國萬民
[00:14:55.440 --> 00:14:58.200]  我們從第一天我們就在那裡唱
[00:14:58.200 --> 00:15:01.540]  願你榮耀降臨此地
[00:15:01.540 --> 00:15:04.200]  願你榮耀降臨這個地方
[00:15:04.200 --> 00:15:08.640]  而且從這裡流向萬國萬民
[00:15:08.640 --> 00:15:10.560]  雖然在那個時候我們什麼都不知道
[00:15:10.560 --> 00:15:14.600]  也不知道如何能夠流向萬國萬民
[00:15:14.600 --> 00:15:15.600]  但這二十八年來
[00:15:15.600 --> 00:15:18.200]  我們經歷多少神蹟奇事
[00:15:18.200 --> 00:15:20.400]  看見神親自帶領我們
[00:15:20.400 --> 00:15:22.260]  在曠野為我們開道路
[00:15:22.260 --> 00:15:23.900]  在沙漠為我們開江河
[00:15:23.900 --> 00:15:26.200]  你們
[00:15:26.200 --> 00:15:28.140]  你知道每次我在別的教會
[00:15:28.140 --> 00:15:32.560]  有機會帶領跨文化宣教的講座的時候
[00:15:32.560 --> 00:15:34.060]  都有一些弟兄姐妹來問我一個問題
[00:15:34.060 --> 00:15:35.760]  說劉牧師
[00:15:35.760 --> 00:15:37.600]  你們教會跨文化宣教
[00:15:37.600 --> 00:15:40.440]  做這麼快速發展這麼有果效
[00:15:40.440 --> 00:15:42.340]  請問你們在一開始的時候
[00:15:42.340 --> 00:15:45.500]  有什麼策略跟方法
[00:15:45.500 --> 00:15:47.760]  我都很不好意思的回答說
[00:15:47.760 --> 00:15:48.960]  很抱歉
[00:15:48.960 --> 00:15:51.400]  我們在一開始既無方法也無策略
[00:15:51.400 --> 00:15:53.300]  什麼都沒有
[00:15:53.300 --> 00:15:55.500]  我現在所講的都是我回頭過來
[00:15:55.500 --> 00:15:57.700]  整理出來很有策略
[00:15:57.700 --> 00:16:00.100]  一開始毫無策略毫無方法
[00:16:00.100 --> 00:16:03.400]  我們就是很單純的一步一步
[00:16:03.400 --> 00:16:06.060]  跟隨神的帶領
[00:16:06.060 --> 00:16:08.200]  不是嗎
[00:16:08.200 --> 00:16:09.600]  但是二十八年當中
[00:16:09.600 --> 00:16:12.500]  不是沒有經歷過風浪
[00:16:12.500 --> 00:16:14.960]  世上很多風浪
[00:16:14.960 --> 00:16:17.900]  但我們總是能夠定精在神的身上
[00:16:17.900 --> 00:16:22.500]  在風浪中繼續向前
[00:16:22.500 --> 00:16:24.700]  這二十八年來也不是沒有經過困境
[00:16:24.700 --> 00:16:27.840]  很多次的困境
[00:16:27.840 --> 00:16:30.460]  但我們總是能夠順從神的帶領
[00:16:30.460 --> 00:16:35.800]  在困境當中一次一次被神所更新
[00:16:35.800 --> 00:16:40.440]  如今當我們面對疫情後的新世界
[00:16:40.440 --> 00:16:43.800]  這是一條向來沒走過的道路
[00:16:43.800 --> 00:16:45.860]  我們又需要重新回到神的面前
[00:16:45.860 --> 00:16:48.600]  來求神給我們新的策略
[00:16:48.600 --> 00:16:50.100]  我們需要神來帶領
[00:16:50.100 --> 00:16:52.340]  為我們開新的道路
[00:16:52.340 --> 00:16:55.500]  更需要求神給我們新的信心
[00:16:55.500 --> 00:16:57.800]  讓我們重新來跟隨神
[00:16:57.800 --> 00:16:59.640]  你們
[00:16:59.640 --> 00:17:03.100]  就好像以色列人在過約翰河的時候
[00:17:03.100 --> 00:17:06.660]  他們也是需要一個新的信心
[00:17:06.660 --> 00:17:09.500]  以前他們在過紅海的時候
[00:17:09.500 --> 00:17:14.360]  只靠摩西一個人的信心就夠了
[00:17:14.360 --> 00:17:18.240]  當時的摩西站在紅海的邊緣
[00:17:18.240 --> 00:17:20.300]  手裡拿著神的杖
[00:17:20.300 --> 00:17:22.000]  憑著信心
[00:17:22.000 --> 00:17:25.600]  用神的杖向紅海的水一指
[00:17:25.600 --> 00:17:27.840]  紅海就打開了
[00:17:27.840 --> 00:17:31.340]  以色列人就走過紅海
[00:17:31.340 --> 00:17:33.660]  可現在情況不同了
[00:17:33.660 --> 00:17:36.400]  當以色列國約翰河的時候
[00:17:36.400 --> 00:17:38.260]  神沒有叫約書亞出來
[00:17:38.260 --> 00:17:40.160]  沒有
[00:17:40.160 --> 00:17:45.760]  神反而吩咐那個扛台約跪的祭司們
[00:17:45.760 --> 00:17:48.560]  要一起扛台來約跪
[00:17:48.560 --> 00:17:52.240]  而且要把腳放在水中
[00:17:52.240 --> 00:17:53.560]  水才能夠分開
[00:17:53.560 --> 00:17:54.260]  換句話說
[00:17:54.260 --> 00:17:59.540]  神在操練他們一個新的信心來跟隨
[00:17:59.540 --> 00:18:02.840]  不只有領袖的信心而已
[00:18:02.840 --> 00:18:06.100]  現在需要一個團隊的信心
[00:18:06.100 --> 00:18:07.540]  你知道一個團隊要前進
[00:18:07.540 --> 00:18:09.760]  跟一個人是不一樣的
[00:18:09.760 --> 00:18:11.940]  一個人的信心是比較容易
[00:18:11.940 --> 00:18:15.540]  他只要憑信心來宣告就可以
[00:18:15.540 --> 00:18:17.360]  一個團隊的信心是
[00:18:17.360 --> 00:18:21.140]  同一個團隊的人要有相同的意向
[00:18:21.140 --> 00:18:23.800]  相同的使命跟方向
[00:18:23.800 --> 00:18:26.460]  才能夠同心向前
[00:18:26.460 --> 00:18:27.860]  否則的話一個想往左
[00:18:27.860 --> 00:18:29.600]  一個想往右
[00:18:29.600 --> 00:18:32.500]  就絕對無法向前進
[00:18:32.500 --> 00:18:34.000]  我們看現在在那個時刻
[00:18:34.000 --> 00:18:36.360]  以色列人不但需要一個領袖的信心
[00:18:36.360 --> 00:18:38.060]  需要一個團隊的信心
[00:18:38.060 --> 00:18:40.060]  事實上不但是團隊的信心
[00:18:40.060 --> 00:18:43.840]  更是需要整個會眾的信心
[00:18:43.840 --> 00:18:46.260]  因為以前當以色列人過紅海的時候
[00:18:46.260 --> 00:18:48.160]  聖經講得很清楚
[00:18:48.160 --> 00:18:50.400]  神實在充滿憐憫
[00:18:50.400 --> 00:18:55.400]  事實上以色列人看著乾地往前走
[00:18:55.400 --> 00:18:57.060]  哇
[00:18:57.060 --> 00:18:59.140]  神打開紅海的時候
[00:18:59.140 --> 00:19:03.340]  還讓這個地成為乾地
[00:19:03.340 --> 00:19:04.300]  想想看
[00:19:04.300 --> 00:19:08.960]  請問你在乾地上往前走需不需要信心
[00:19:08.960 --> 00:19:10.740]  看著乾地往前走需不需要信心
[00:19:10.740 --> 00:19:13.340]  我請問你
[00:19:13.340 --> 00:19:16.760]  乾地應該是不需要信心
[00:19:16.760 --> 00:19:19.060]  走過去就是了
[00:19:19.060 --> 00:19:22.440]  可當然中國基督還是真的嗎
[00:19:22.440 --> 00:19:23.640]  還是要試試看
[00:19:23.640 --> 00:19:25.960]  不大確定
[00:19:25.960 --> 00:19:28.140]  然後那是乾地
[00:19:28.140 --> 00:19:30.700]  以色列人就是這樣走過乾地
[00:19:30.700 --> 00:19:33.000]  何等神奇的事情
[00:19:33.000 --> 00:19:34.760]  可是現在不一樣了
[00:19:34.760 --> 00:19:36.960]  現在約旦河的時候
[00:19:36.960 --> 00:19:40.600]  河水還是漲過兩岸
[00:19:40.600 --> 00:19:43.000]  你跟還是不跟
[00:19:43.000 --> 00:19:44.160]  在那個時候我們就看見
[00:19:44.160 --> 00:19:46.200]  不但是需要領袖的信心
[00:19:46.200 --> 00:19:48.440]  不但是要團隊的信心
[00:19:48.440 --> 00:19:51.040]  更是要整體會眾的信心
[00:19:51.040 --> 00:19:52.400]  一起前進
