
[00:00:00.000 --> 00:00:01.240]  各位電視節目平安
[00:07:36.640 --> 00:07:39.240]  保羅其實寫了三封信
[00:07:39.240 --> 00:07:43.340]  第一封信就是不見了的那封
[00:07:43.340 --> 00:07:47.640]  所以是一封未見過的信
[00:07:47.640 --> 00:07:49.240]  我們不知道的信
[00:07:49.240 --> 00:07:52.040]  然後第二封就是哥倫多前書
[00:07:52.040 --> 00:07:55.640]  然後第三封就是哥倫多後書
[00:07:55.640 --> 00:08:01.040]  然後保羅說我第三次要去你們那裡
[00:08:01.040 --> 00:08:03.640]  所以對他們有勸勉
[00:08:03.640 --> 00:08:07.040]  然後去到十三章的十一節
[00:08:07.040 --> 00:08:11.240]  保羅說我保羅沒了的話
[00:08:11.240 --> 00:08:14.240]  就要你們兄弟們都起來
[00:08:14.240 --> 00:08:17.440]  要做完全人
[00:08:17.440 --> 00:08:19.640]  要受安慰
[00:08:19.640 --> 00:08:22.440]  要同心合意
[00:08:22.440 --> 00:08:26.840]  要彼此和睦
[00:08:26.840 --> 00:08:37.240]  如此仁愛和平的神必常常與你們同在
[00:08:37.240 --> 00:08:43.240]  保羅語重心長地勸這班弟兄姊妹
[00:08:43.240 --> 00:08:45.640]  他說你們要起來
[00:08:45.640 --> 00:08:49.040]  要做一個完全人
[00:08:49.040 --> 00:08:53.040]  即是在行為上要有美好的見證
[00:08:53.040 --> 00:08:54.840]  要完完全全
[00:08:54.840 --> 00:08:57.040]  達到一個很高的標準
[00:08:57.040 --> 00:08:59.640]  我們千萬不要定一個很低的標準
[00:08:59.640 --> 00:09:01.840]  我們的標準要拉到很高的
[00:09:01.840 --> 00:09:04.040]  哇!這麼高的標準
[00:09:04.040 --> 00:09:05.640]  我努力去做
[00:09:05.640 --> 00:09:07.240]  我嘗試去做
[00:09:07.240 --> 00:09:10.640]  我靠著主的恩典我能夠做得到
[00:09:10.640 --> 00:09:13.640]  所以各位我們都要做完全人
[00:09:13.640 --> 00:09:14.840]  要起來
[00:09:14.840 --> 00:09:16.840]  要同心合意
[00:09:16.840 --> 00:09:19.440]  然後彼此和睦
[00:09:19.440 --> 00:09:20.840]  不要爭吵
[00:09:20.840 --> 00:09:22.040]  要和睦
[00:09:22.040 --> 00:09:27.240]  然後這樣仁愛和平喜樂的神
[00:09:27.240 --> 00:09:29.440]  就必在我們中間
[00:09:29.440 --> 00:09:34.040]  叫我們可以見證祂
[00:09:34.040 --> 00:09:36.040]  得著祂的恩典
[00:09:36.040 --> 00:09:38.040]  得著祂的祈福
[00:09:38.040 --> 00:09:41.040]  我們的神是一位祝福我們
[00:09:41.040 --> 00:09:42.840]  帶領我們的神
[00:09:42.840 --> 00:09:47.240]  所以保羅在這本書結束的時候
[00:09:47.240 --> 00:09:49.440]  是一個祝福
[00:09:49.440 --> 00:09:51.640]  是對他們一個祝福
[00:09:51.640 --> 00:09:53.840]  求主也幫助我們今天
[00:09:53.840 --> 00:09:57.240]  努力做一個完全人
[00:09:57.240 --> 00:09:59.440]  在我們的生命裏面
[00:09:59.440 --> 00:10:01.640]  我們都活出主的樣式
[00:10:01.640 --> 00:10:04.840]  見證我們主的榮美
[00:10:04.840 --> 00:10:08.840]  叫榮耀歸給我們天上的神
[00:10:08.840 --> 00:10:11.840]  願神賜福給各位
